brilla	brille
mobles	mobilier
mobles	meuble
negociar	négocier
negociar	négocie
afastados	loin
afastados	du
afastados	de
afastados	depuis
xestos	gestes
disturbios	émeutes
intelectual	intellectuelle
intelectual	intellectuel
intelectual	intellectuels
gravitacional	gravitationnelle
gravitacional	gravitation
averiguar	sortir
averiguar	sortie
averiguar	dehors
averiguar	out
averiguar	trouver
averiguar	trouvez
desgracia	hélas
presencia	présence
teríamos	serait
teríamos	aurait
teríamos	ferait
teríamos	avoir
teríamos	ont
brando	douce
brando	doux
brando	douceur
brando	douces
brando	tendre
brando	soft
sospeita	soupçon
sospeita	soupçons
sospeita	suspicion
sospeita	suspects
mestura	mix
mestura	mélanger
mestura	mélange
mestura	mixage
mestura	mélange
mestura	mixage
novidade	nouveau
novidade	nouvelle
novidade	nouvelles
novidade	nouveaux
novidade	nouveautés
mañán	matin
mañán	morning
mañán	matinée
mañán	matinale
mañán	demain
mañán	tomorrow
tua	votre
tua	vos
tua	aimant
tua	aimer
tua	affectueux
sintes	sentir
sintes	ressentir
asentos	sièges
fondos	fonds
bicos	baisers
bicos	bisous
bicos	bises
soto	cave
soto	cellier
soto	cave
príncipes	princes
ocuparse	soins
ocuparse	soin
ocuparse	prend
ocuparse	prendre
ocuparse	prenez
ocuparse	prends
eterna	eternel
eterna	éternelle
eterna	éternel
elixido	élue
elixido	élu
elixido	élues
elixido	élus
elixido	choisi
elixido	choisis
elixido	choisie
elixido	un
elixido	une
elixido	one
fíxate	regardez
fíxate	regarde
fíxate	regardes
socialismo	socialisme
traio	amener
traio	apporte
traio	amenez
traio	apportez
traio	apporter
créame	croyez
créame	croire
créame	croient
créame	crois
georgie	georgie
dareille	donner
dareille	donne
dareille	donnez
mantemento	entretien
mantemento	maintenance
privilexios	privilèges
privilexios	privilège
sabíao	saviez
sabíao	savait
sabíao	savais
sabíao	savaient
cansos	fatigué
cansos	fatiguée
cansos	marre
cansos	fatigués
pases	temps
pases	heure
botes	bateaux
tivésemos	avait
tivésemos	avaient
tivésemos	avais
algodón	coton
tirado	mentir
tirado	mensonge
tirado	menteur
pazo	palais
pazo	palace
pazo	villa
volvería	serait
volvería	aurait
volvería	ferait
volvería	dos
volvería	arrière
volvería	retour
volvería	revenir
volvería	again
volvería	encore
saes	vous
saes	tu
saes	toi
saes	you
saes	sortir
saes	sortie
saes	dehors
saes	out
solitario	solitude
solitario	solitaire
solitario	solitaires
aturo	peuvent
aturo	pouvez
aturo	peux
aturo	peut
aturo	prend
aturo	prendre
aturo	prenez
aturo	prends
aturo	stand
responsábeis	responsable
responsábeis	responsables
responsábeis	pour
desexaría	souhait
desexaría	voeu
desexaría	souhaite
desexaría	souhaiter
plena	le
plena	les
plena	la
aparta	obtenez
aparta	obtenir
municións	munition
municións	munitions
municións	munition
municións	munitions
escocés	ecossais
escocés	scotch
escocés	whisky
quite	prend
quite	prendre
quite	prenez
quite	prends
quite	off
quite	hors
louis	louis
recordas	mémoriser
recordas	souviens
miami	miami
descansa	repos
descansa	repose
pedido	ordre
pedido	commande
pedido	commander
stratton	stratton
francesas	francais
francesas	française
francesas	français
francesas	françaises
perdes	vous
perdes	tu
perdes	toi
perdes	you
perdes	perdez
perdes	perdre
perdes	perd
falaron	elles
falaron	ils
falaron	eux
falaron	parlé
zeke	zeke
detente	arrêt
detente	stop
detente	arrêter
detente	arrête
detente	arrêtez
servirá	will
servirá	volonté
servirá	fera
servirá	sera
digno	dignes
digno	digne
amarelo	jaunes
amarelo	jaune
wheeler	wheeler
fama	célébrité
fama	renommée
fama	gloire
fama	fame
canibalismo	cannibalisme
duras	difficiles
duras	dur
duras	hard
duras	difficile
duras	dure
aceno	geste
estouche	vous
estouche	tu
estouche	toi
estouche	you
della	délia
della	della
trucos	astuces
trucos	ruses
trucos	crasseux
alumnado	élèves
alumnado	sont
alumnado	étudiants
alumnado	etudiants
alumnado	élèves
burgueses	bourgeoise
burgueses	bourgeoisie
burgueses	bourgeois
vera	vera
vera	véra
tentativa	essayé
tentativa	tentatives
tentativa	tentée
tentativa	tenté
tentativa	tentative
tentativa	tenter
tentativa	tentative
bárbaros	barbares
bárbaros	sauvages
entendín	compris
movédevos	déménagement
movédevos	bouger
movédevos	déménager
movédevos	déplacer
stan	stan
stan	vous
stan	tu
stan	toi
stan	you
west	occidentale
west	occident
west	ouest
west	west
bild	bild
marines	marines
marines	marin
marines	marins
marines	marine
dickie	dickie
lucinda	lucinda
cóidate	prend
cóidate	prendre
cóidate	prenez
cóidate	prends
cóidate	soins
cóidate	soin
armenia	arménienne
armenia	arménie
correde	courir
correde	exécuter
turista	touriste
mann	mann
kathy	kathy
alicia	alice
magali	magali
parisinos	parisiens
won	gagné
won	gagnée
won	gagnées
won	won
won	gagnés
heavy	heavy
heavy	lourde
heavy	lourd
heavy	lourds
wey	wei
farhad	farhad
cora	cora
cora	caro
doutora	médecin
doutora	docteur
envioume	envoyés
envioume	envoyées
envioume	envoyée
envioume	envoyé
conquistar	vaincre
conquistar	conquête
conquistar	conquérir
equipos	équipes
equipos	equipes
procede	vient
procede	du
procede	de
procede	depuis
vise	saw
vise	scie
vise	consultez
vise	voyez
vise	voir
vise	vois
altar	autel
debates	discussions
debates	débat
debates	débats
redes	filets
redes	réseaux
investigadores	chercheurs
utilidade	utilisation
utilidade	utiliser
utilidade	utilise
utilidade	utilisez
utilidade	utilitaire
utilidade	utilité
crece	pousse
crece	grandit
crece	croît
entretemento	divertissements
entretemento	divertissement
diapositiva	slide
diapositiva	glisser
diapositiva	glisse
trampas	pièges
soben	que
soben	cela
vense	sont
decatei	réalisé
cometeu	engagée
cometeu	engagés
cometeu	commis
cometeu	engagé
cometeu	fait
cometeu	fabriqués
cometeu	faite
cometeu	fabriqué
favoritos	préféré
favoritos	préférée
favoritos	favori
favoritos	favoris
favoritos	préférés
favoritos	favoris
comparten	partage
comparten	share
comparten	part
comparten	partager
comparten	partagez
volvía	dos
volvía	arrière
volvía	retour
volvía	revenir
musical	musicale
musical	musical
musical	musiques
musical	musique
funcionamento	comment
detector	détecteur
illado	isolées
illado	isolés
illado	isolée
illado	isolé
illado	que
illado	cela
fundamental	fondamentale
fundamental	fondamental
fundamental	fondamentaux
xuízos	arrêts
xuízos	jugements
causas	cause
causas	causes
bate	bat
bate	rythmes
bate	battements
substituír	remplacez
substituír	remplacer
substituír	remplacement
substituír	remplace
substituír	remplaçant
substituír	suppléant
substituír	substituer
substituír	remplaçants
substituír	pour
debuxo	dessin
debuxo	tirage
debuxo	dessiner
rostros	faces
rostros	visages
rostros	visage
rostros	face
aula	salle
aula	chambre
aula	chambres
aula	classe
manipulación	manipuler
manipulación	manipulations
manipulación	manipulation
sentirse	sentir
sentirse	ressentir
campá	cloche
campá	clochette
campá	bell
saíde	obtenez
saíde	obtenir
saíde	sortir
saíde	sortie
saíde	dehors
saíde	out
corrupción	corruption
entras	viens
entras	venez
entras	come
entras	venir
elo	que
elo	cela
preguntarnos	demander
preguntarnos	demandez
preguntarnos	demande
corvos	corbeaux
corvos	ravens
corvos	corbeaux
prestar	payant
prestar	payer
prestar	paye
prestar	payez
prestar	payer
prestar	paie
poñamos	let
persoais	personnel
persoais	personnelle
persoais	personnelles
persoais	personnels
herdanza	héritage
herdanza	patrimoine
herdanza	héritage
herdanza	héritages
defecto	défaut
eléctrica	électrique
eléctrica	electrique
eléctrica	puissance
eléctrica	pouvoir
prestado	emprunter
prestado	empruntée
prestado	empruntées
prestado	emprunté
interiores	intérieurs
traxes	orientale
traxes	oriental
traxes	robe
traxes	costumes
traxes	combinaisons
limitado	limitée
limitado	limitées
limitado	limité
limitado	limités
ancián	ancienne
ancián	anciens
ancián	ancien
ancián	vieux
ancián	vieille
ancián	man
ancián	mec
ancián	homme
infección	infections
infección	infection
radicais	radicaux
radicais	radical
radicais	radicaux
radicais	radicale
recente	récents
recente	récent
recente	récentes
recente	récente
italianos	italiennes
italianos	italienne
italianos	italien
italianos	italiens
italianos	italiens
xeracións	générations
barreira	barrière
ouviu	entendu
ouviu	entendue
ouviu	entendues
ouviu	entendus
ouviu	vous
ouviu	tu
ouviu	toi
ouviu	you
ouviu	entendez
ouviu	entendre
jamie	jamie
ido	partis
ido	parti
ido	gone
arruinar	ruiner
arruinar	ruine
arruinar	gâcher
toquei	touché
toquei	touchée
toquei	toucher
toquei	touchez
toquei	touch
toquei	touche
concertos	concerts
pecho	fermer
pecho	proche
virus	virus
pulmóns	poumons
extremadamente	extrêmement
fármacos	drogues
fármacos	drogue
microbios	microbes
prácticas	pratiques
prácticas	pratique
estudios	studios
axuden	aidez
axuden	aider
axuden	aide
hackers	pirates
hackers	hackers
arrecifes	coraux
arrecifes	corail
arrecifes	récifs
éramos	étaient
ondas	ondes
ondas	vagues
acabará	end
acabará	fin
acabará	will
acabará	volonté
acabará	fera
acabará	sera
ártico	arctique
mortas	morts
mortas	morte
mortas	dead
mortas	mort
egoísta	égoïsme
egoísta	égoïstes
egoísta	égoïste
crecín	élevé
crecín	soulevées
tratei	essayé
tratei	tenté
camiñas	marche
camiñas	marcher
camiñas	vous
camiñas	tu
camiñas	toi
camiñas	you
camiñas	marche
camiñas	promenade
camiñas	balade
camiñas	marcher
entramos	marchaient
claridade	manifestement
claridade	clairement
rescate	secours
rescate	sauvetage
rescate	sauveteurs
rescate	rançon
xerar	génère
xerar	générer
racismo	racisme
esposo	époux
esposo	mari
disposta	prête
disposta	pret
disposta	prêtes
disposta	prêt
disposta	prêts
grecia	grece
grecia	grèce
xove	jeunes
xove	jeune
demáis	autres
xenético	génétique
xenético	génétiques
tecidos	mouchoirs
frecuencia	fréquent
frecuencia	souvent
frecuencia	fréquemment
frecuencia	souvent
caeron	avoir
caeron	ont
caeron	chuté
kilos	kilos
agradecido	reconnaissant
agradecido	reconnaissants
agradecido	reconnaissante
aburrida	ennui
aburrida	ennuyé
aburrida	ennuie
aburrida	blasé
aburrida	ennuyer
aburrida	ennuyeuse
aburrida	ennuyant
aburrida	chiant
aburrida	rasoir
aburrida	ennuyeux
tentan	essaie
tentan	essayez
tentan	essayer
tentan	essaye
tentan	elles
tentan	ils
tentan	eux
tentan	essayant
tentan	essayer
axencia	agence
motel	motel
responsables	responsable
responsables	responsables
responsables	responsabilités
responsables	responsabilité
responsables	pour
responsables	qui
responsables	oms
responsables	who
nobel	nobel
bonos	timbres
bonos	cachets
bonos	tampons
sentiu	did
sentiu	sentir
sentiu	ressentir
sentiu	sentis
sentiu	feutre
sentiu	senti
sentiu	ressenti
sentiu	elles
sentiu	ils
sentiu	eux
falen	parler
falen	parlant
memorias	mémoires
memorias	souvenirs
cultivar	grandir
cultivar	croître
cultivar	pousser
cultivar	cultiver
cultivar	cultivent
industriais	industrielle
industriais	industriels
industriais	industrielles
industriais	industriel
industriais	fabrique
industriais	usine
desigualdade	inégalités
desigualdade	inégalité
ameazas	menaces
ameazas	menace
belfast	belfast
posesión	possession
poderiades	vous
poderiades	tu
poderiades	toi
poderiades	you
poderiades	pourrais
poderiades	pouvait
poderiades	pourrait
poderiades	pourraient
poderiades	pourrait
curva	courbe
curva	tourne
curva	turn
curva	tourner
curva	tournez
entradas	billets
entradas	billetterie
pasas	vous
pasas	tu
pasas	toi
pasas	you
pasas	dépenser
incriblemente	incroyablement
cultivo	culture
tratamentos	traitement
tratamentos	soins
tratamentos	traitements
tratamentos	sont
almacéns	magasins
almacéns	département
almacéns	stocker
almacéns	boutique
almacéns	magasin
meteu	got
mecanismo	mécanisme
mecanismo	appareil
mecanismo	dispositif
mecanismo	périphérique
taylor	taylor
quinto	cinquième
quinto	hell
quinto	enfer
mandei	envoyés
mandei	envoyées
mandei	envoyée
mandei	envoyé
divino	divine
divino	divin
divino	divins
xoguetes	toy
xoguetes	jouet
xoguetes	jouets
xoguetes	jouet
xoguetes	jouets
vilas	bourgs
vilas	bourgs
vilas	villages
viñetas	caricatures
arquivos	fichiers
arquivos	dossiers
arquivos	archives
cambiaron	avoir
cambiaron	ont
cambiaron	changé
cambiaron	changée
encargo	ordre
encargo	commande
encargo	commander
encargo	prend
encargo	prendre
encargo	prenez
encargo	prends
empece	strike
empece	frappe
empece	grève
empece	frapper
empece	sortir
empece	sortie
empece	dehors
empece	out
asiáticos	asiatiques
asiáticos	asiatique
asiáticos	asiatiques
factor	facteur
factor	factor
labor	travaux
labor	travail
labor	travailler
labor	tâche
queimado	brulé
queimado	brûlés
queimado	brûlées
queimado	brûlée
queimado	brûlé
déronlle	elles
déronlle	ils
déronlle	eux
déronlle	fut
déronlle	etait
déronlle	était
perpetua	vie
perpetua	perpétuelle
perpetua	perpétuellement
perpetua	perpétuel
aparencia	regardez
aparencia	regarde
aparencia	regardes
aparencia	apparence
aparencia	apparition
aparencia	aspect
mesas	tables
mesas	tableaux
abraham	abraham
temer	peur
temer	fear
temer	crainte
temer	craintes
temer	peur
temer	effrayée
temer	effrayé
cinto	courroie
cinto	ceinture
cinto	belt
camiñamos	marchaient
camiñamos	marche
camiñamos	promenade
camiñamos	balade
camiñamos	marcher
lectura	lecture
lectura	reading
lectura	lire
lectura	lecture
lectura	lisez
lectura	lire
lectura	lis
batallas	batailles
bendiga	bénis
bendiga	bénir
bendiga	bénisse
bendiga	vous
bendiga	tu
bendiga	toi
bendiga	you
propietaria	propriétaire
bonitos	beau
bonitos	superbe
bonitos	magnifiques
bonitos	magnifique
bonitos	belle
bonitos	sympa
bonitos	gentil
bonitos	joli
bonitos	jolie
bonitos	nice
esperade	attendre
esperade	attends
esperade	attendez
esperade	pour
usaba	utilisées
usaba	utilisé
usaba	utilisés
usaba	utilisée
ida	aid
ida	ida
matamos	tuerie
matamos	tuer
matamos	tué
matamos	tuée
matamos	tués
sentou	assise
sentou	assis
sentou	sat
mates	kill
mates	tuez
mates	tuer
mates	tue
mates	mathématique
mates	mathématiques
carl	carl
columnas	poteaux
columnas	colonnes
furgoneta	camionnette
furgoneta	fourgonnette
furgoneta	fourgon
furgoneta	van
numerosos	nombreux
numerosos	beaucoup
numerosos	nombreuses
numerosos	plusieurs
reforma	reforme
reforma	réformer
reforma	réforme
reforma	réformes
incendio	feu
incendio	incendie
incendio	incendies
estuda	etude
estuda	étudier
estuda	étude
estuda	étudier
decepción	déception
decepción	décevant
decepción	désillusion
decepción	déceptions
reportaxe	signaler
reportaxe	reportage
reportaxe	rapport
ooh	ooh
móvese	déménagement
móvese	bouger
móvese	déménager
leopardo	léopard
leopardo	leopard
leopardo	guépard
hola	bonjour
hola	coucou
hola	hello
hola	salut
hola	bjr
elvis	elvis
europea	européens
europea	européennes
europea	européenne
europea	européen
mona	mona
ruína	ruiner
ruína	ruine
ruína	gâcher
ruína	brisé
ruína	fauché
ruína	cassé
ruína	rompu
ruína	cassée
alzhéimer	alzheimer
oracións	prières
xentes	gens
xentes	personnes
remedio	avoir
remedio	ont
radiación	irradiation
radiación	rayonnement
radiación	radiations
radiación	rayonnements
marco	moulu
marco	ossature
marco	cadre
marco	marco
agradecer	remercier
viena	vienne
rumbo	cours
modesto	modestes
modesto	modestement
modesto	modeste
vestíbulo	hall
vestíbulo	lobby
vestíbulo	hall
burguesa	bourgeoise
burguesa	bourgeoisie
burguesa	bourgeois
ave	oiseau
ave	oiseaux
ave	bird
ave	ave
voa	mouches
higgs	higgs
chegado	viens
chegado	venez
chegado	come
chegado	venir
chegado	avec
brutalidade	brutalité
brutalidade	brutalités
cosmos	cosmos
transición	transition
usou	utilisées
usou	utilisé
usou	utilisés
usou	utilisée
actuando	agissant
actuando	agir
caldeiro	prison
caldeiro	godet
caldeiro	seau
paulo	paulo
atopaba	fut
atopaba	etait
atopaba	était
atopaba	trouver
atopaba	trouvez
bandas	bandes
bandas	groupes
delincuencia	délit
delincuencia	délinquance
delincuencia	criminalité
delincuencia	crime
permitirei	will
permitirei	volonté
permitirei	fera
permitirei	sera
permitirei	not
permitirei	non
permitirei	pas
permitirei	let
permitirei	gagné
permitirei	gagnée
permitirei	gagnées
permitirei	won
permitirei	gagnés
permitirei	her
iii	iii
levareite	prend
levareite	prendre
levareite	prenez
levareite	prends
levareite	vous
levareite	tu
levareite	toi
levareite	you
prométocho	promesses
prométocho	promettre
prométocho	promis
prométocho	promesse
prométocho	promets
prométocho	vous
prométocho	tu
prométocho	toi
prométocho	you
virei	viens
virei	venez
virei	come
virei	venir
choras	sont
choras	vous
choras	tu
choras	toi
choras	you
choras	pleurer
choras	pleurant
choras	pleure
choras	pleurs
choras	pleurer
choras	cry
choras	pleure
choras	pleurs
pagalo	paye
pagalo	payez
pagalo	payer
pagalo	paie
pagalo	pour
municipal	municipales
municipal	municipale
municipal	municipaux
peste	peste
peste	fléau
peste	ravageurs
peste	parasite
peste	peste
peste	pest
peste	nuisibles
estrañas	étrange
estrañas	bizarre
estrañas	strange
estrañas	etrange
representantes	représentants
representantes	délégués
envexa	envier
envexa	envie
envexa	jalousie
envexa	envieux
vente	viens
vente	venez
vente	come
vente	venir
mel	chéri
mel	cherie
mel	chérie
mel	miel
cuartel	siège
cuartel	casernes
cuartel	baraquements
cuartel	caserne
calmo	calme
calmo	calmes
afecto	affection
mineiros	mineurs
coide	regardez
coide	regarde
coide	regardes
coide	prend
coide	prendre
coide	prenez
coide	prends
coide	soins
coide	soin
culler	cuillère
culler	cuiller
disparan	shoot
disparan	tirer
disparan	tire
disparan	tirez
disparan	feu
disparan	incendie
disparan	incendies
fianza	caution
mantas	couvertures
entendiches	comprenez
entendiches	comprendre
entendiches	comprends
entendiches	got
pálida	pâles
pálida	pale
pálida	pâle
continúe	continuer
continúe	continue
continúe	continuons
continúe	continuez
continúe	poursuivre
fresca	frais
fresca	fraiche
fresca	fraîche
fresca	fraîcheur
fresca	cool
alice	alice
volverás	vous
volverás	tu
volverás	toi
volverás	you
volverás	again
volverás	encore
las	le
las	les
las	la
honrado	honorées
honrado	honorée
honrado	honorés
honrado	honoré
honrado	honnête
honrado	honnêtes
braun	braun
levarei	prend
levarei	prendre
levarei	prenez
levarei	prends
serpe	serpent
serpe	serpents
serpe	vipère
serpe	snake
serpe	serpent
valen	sont
valen	worth
proletarios	prolétariat
strand	volet
strand	brin
garrett	garrett
garrett	garret
víchelo	saw
víchelo	scie
víchelo	lui
víchelo	vous
víchelo	tu
víchelo	toi
víchelo	you
walter	walter
bebo	boisson
bebo	bois
bebo	boire
bebo	verre
bebo	boissons
dicides	dites
dicides	say
dicides	dire
dicides	dis
dicides	vous
dicides	tu
dicides	toi
dicides	you
paras	vous
paras	tu
paras	toi
paras	you
paras	arrêt
paras	stop
paras	arrêter
paras	arrête
paras	arrêtez
abundancia	abondance
pelota	boule
pelota	ball
pelota	balle
pelota	ballon
pagaron	rémunéré
pagaron	payées
pagaron	payé
pagaron	payée
pagaron	payés
chamaches	vous
chamaches	tu
chamaches	toi
chamaches	you
chamaches	appelée
chamaches	appelé
chamaches	appelés
cheminea	cheminée
peggy	peggy
criticar	critiquer
semellas	vous
semellas	tu
semellas	toi
semellas	you
semellas	regardez
semellas	regarde
semellas	regardes
estragar	ruiner
estragar	ruine
estragar	gâcher
debiches	vous
debiches	tu
debiches	toi
debiches	you
debiches	avoir
debiches	ont
debiches	devrait
debiches	devraient
debiches	devrais
debiches	doit
debiches	moût
debiches	doivent
debiches	devez
patrulla	patrouilles
patrulla	patrouiller
patrulla	patrouille
£	quart
£	trimestre
£	million
£	millions
salta	sauter
salta	saute
salta	jump
salta	saut
rematará	end
rematará	fin
rematará	will
rematará	volonté
rematará	fera
rematará	sera
traidores	traîtres
alabama	alabama
desexas	vous
desexas	tu
desexas	toi
desexas	you
desexas	veulent
desexas	envie
desexas	vouloir
desexas	veux
desexas	voulez
milicia	miliciens
milicia	milice
milicia	milices
morrese	die
morrese	crève
morrese	mourir
morrese	meurs
morrese	morte
morrese	décédé
morrese	mort
norton	norton
serea	sirènes
serea	sirène
serea	souffler
serea	souffle
serea	coup
chamando	appeler
chamando	appelant
prepara	vous
prepara	tu
prepara	toi
prepara	you
gustouche	did
gustouche	vous
gustouche	tu
gustouche	toi
gustouche	you
gustouche	comme
gustouche	aime
gustouche	aiment
gustouche	genre
gustouche	aimez
comerciantes	commerçants
comerciantes	négociants
comerciantes	commerçants
comerciantes	marchands
arrestado	arrêtés
arrestado	arrêté
arrestado	arrêtée
facela	faites
facela	faire
facela	her
varón	mâle
varón	masculin
varón	homme
varón	garçon
varón	boy
probábel	surement
probábel	probablement
probábel	sûrement
probábel	improbable
probábel	invraisemblable
probábel	improbables
giuseppe	giuseppe
indio	indienne
indio	indiens
indio	indiennes
indio	indien
dáte	dépêche
liras	lires
berce	berceau
traficante	concessionnaire
traficante	revendeur
traficante	dealer
traficante	revendeurs
benditos	bénie
benditos	bienheureux
benditos	béni
benditos	bénis
benditos	comment
benditos	sont
boden	boden
estuardo	stuart
reféns	otages
putos	putain
dios	god
dios	dieu
dios	saké
dios	jésus
dios	jesus
frota	flotte
celoso	jalouse
celoso	jaloux
celoso	jalousie
serventes	serviteurs
rhodia	rhodia
seo	seo
seo	référencement
punishment	punition
punishment	châtiment
punishment	punitions
punishment	sanction
mercadorías	marchandises
mercadorías	marchandise
mercadorías	biens
anano	nain
anano	nains
anano	naine
anano	man
anano	mec
anano	homme
gueto	ghetto
drummer	batteur
asger	asger
esmeralda	esmeralda
mali	malien
mali	mali
mali	dos
mali	arrière
mali	retour
mali	revenir
daenerys	daenerys
dorne	dorne
impulso	pouls
impulso	impulsions
impulso	pulsation
impulso	pulsations
impulso	impulsion
impulso	exhorter
corán	coran
dígolles	vous
dígolles	tu
dígolles	toi
dígolles	you
clínicas	dispensaires
clínicas	cliniques
clínicas	clinique
clínicas	cliniques
rifles	fusils
rifles	carabines
lombo	dos
lombo	arrière
lombo	retour
lombo	revenir
parei	stoppé
procedemento	procédure
custo	coût
custo	coûts
aforros	économies
aforros	épargnes
aforros	épargne
previr	empêcher
previr	prévenir
chiste	blague
chiste	plaisanter
chiste	plaisanterie
tigre	tiger
tigre	tigresse
tigre	tigres
tigre	tigre
crecen	grandir
crecen	croître
crecen	pousser
crecen	obtenez
crecen	obtenir
crecen	elles
crecen	ils
crecen	eux
crecen	âgées
crecen	aîné
cáncer	cancer
empezan	elles
empezan	ils
empezan	eux
empezan	démarrer
empezan	commencer
empezan	début
conectados	connectée
conectados	connectés
conectados	raccordée
conectados	connecté
tradución	traduction
tradución	traductions
pintar	peinture
pintar	peindre
colectivo	collective
colectivo	collectifs
colectivo	collectif
instintos	instinct
instintos	instincts
básicos	basiques
básicos	élémentaire
básicos	basique
básicos	basic
alimentación	alimentaire
alimentación	nourriture
alimentación	alimentation
alimentación	habillement
alimentación	vêtements
alimentación	vêtement
doulle	donner
doulle	donne
doulle	donnez
loitas	luttes
loitas	lutte
loitas	combattre
loitas	combat
loitas	bagarre
bunker	bunker
bunker	bunkers
bunker	soutes
favorito	préféré
favorito	préférée
favorito	favori
favorito	favoris
favorito	préférés
básico	basiques
básico	élémentaire
básico	basique
básico	basic
camboxa	cambodgien
camboxa	cambodge
defensores	défenseurs
axencias	organismes
axencias	agences
axencias	agence
pausa	interrompre
pausa	pause
pausa	suspendre
celas	cellules
alfombra	tapis
alfombra	moquette
alfombra	tapis
botarlle	prend
botarlle	prendre
botarlle	prenez
botarlle	prends
agardade	attendre
agardade	attends
agardade	attendez
visións	visions
reacciona	répond
reacciona	réagit
reacciona	réagissent
conceptos	notions
conceptos	concepts
xenéticas	gènes
xenéticas	gène
xenéticas	gene
xenéticas	génétique
xenéticas	génétiques
asociados	associée
asociados	associées
asociados	avec
confuso	perplexe
confuso	confus
confuso	confuse
confuso	troublé
confuso	perdu
confuso	perdues
confuso	perdue
confuso	lost
confuso	perdus
empregar	utilisation
empregar	utiliser
empregar	utilise
empregar	utilisez
oposición	opposition
mecánica	mécanique
mecánica	mécaniques
agochados	cachette
agochados	masquage
agochados	cacher
agochados	masquée
agochados	cachée
agochados	masqué
agochados	caché
agochados	cachés
agochados	masqués
pesados	heavy
pesados	lourde
pesados	lourd
pesados	lourds
buraco	hole
buraco	trou
chamámoslle	appeler
chamámoslle	appelez
chamámoslle	appel
chamámoslle	appelle
inevitable	inévitable
inevitable	inéluctable
inevitable	inévitablement
inevitable	inévitables
elevado	élevée
elevado	hautes
elevado	haut
elevado	haute
elevado	élevé
direccións	direction
situacións	situations
odia	déteste
odia	détester
odia	haine
odia	haineux
odia	haïr
odia	déteste
odia	hait
afectan	affecter
afectan	affectent
susan	susan
susan	sylvie
facerte	faites
facerte	faire
facerte	vous
facerte	tu
facerte	toi
facerte	you
continúan	et
continúan	continuer
continúan	continue
continúan	continuons
continúan	continuez
continúan	poursuivre
mundiais	monde
mundiais	mondial
mundiais	mondiale
tentarei	essaie
tentarei	essayez
tentarei	essayer
tentarei	essaye
tentarei	obtenez
tentarei	obtenir
prioridade	priorité
prioridade	priorités
prioridade	prioritaire
prioridade	prioritaires
descuberto	découvert
descuberto	découverts
descuberto	découvertes
pensabamos	réfléchi
pensabamos	pensais
pensabamos	pensé
pensabamos	pensée
revistas	revue
revistas	magazine
revistas	magasine
revistas	revues
revistas	magazines
bocas	bouches
bocas	bouche
lograr	obtenez
lograr	obtenir
lograr	faites
lograr	faire
distinguir	distinguer
lagos	lagos
lagos	lacs
lagos	laques
recentes	récents
recentes	récent
recentes	récentes
recentes	récente
funcione	travaux
funcione	travail
funcione	travailler
certificado	certificats
certificado	attestation
certificado	certificat
pipa	pipe
pipa	tuyau
conversas	conversations
radical	radical
radical	radicaux
radical	radicale
obesidade	obésité
cuando	lorsque
cuando	quand
cadrado	carré
cadrado	carrés
cadrado	square
cadrado	carrées
prosperidade	prospérité
exilio	exilé
exilio	exil
exilio	exilés
palma	palme
palma	palm
palma	paume
palma	palmier
relativamente	relativement
cordas	chaînes
cordas	cordes
gráficos	graphiques
gráficos	graphique
gráficos	graphismes
gráficos	infographie
gráficos	graphisme
órganos	organes
decatarse	réalise
decatarse	remarque
decatarse	préavis
decatarse	avis
penicilina	pénicilline
comunicarse	communiquer
apple	pommier
apple	pommes
apple	apple
apple	pomme
funcións	fonctions
domina	domine
modernos	modernité
modernos	moderne
modernos	modernes
colonial	colonial
colonial	coloniales
colonial	coloniaux
colonial	coloniale
exceso	du
exceso	de
exceso	depuis
exceso	excès
exceso	excédentaires
exceso	excédent
ostras	huîtres
ostras	huître
ostras	miettes
vermellas	rouges
vermellas	roux
vermellas	rouge
ocupados	occupé
ocupados	occupés
ocupados	occupée
avanzada	avancés
avanzada	avancées
avanzada	avancé
avanzada	perfectionné
avanzada	avancée
cascos	casques
darvos	donner
darvos	donne
darvos	donnez
darvos	vous
darvos	tu
darvos	toi
darvos	you
darvos	comme
darvos	aime
darvos	aiment
darvos	genre
darvos	aimez
botóns	boutons
interésame	intéressée
interésame	intéressés
interésame	intéressées
interésame	intéressé
afirmación	énoncé
afirmación	déclaration
afirmación	affirmation
emocionado	excité
emocionado	excitée
emocionado	enthousiaste
emocionado	excités
emocionado	hâte
champaña	champagne
inda	still
inda	encore
inda	toujours
nalgo	quelquechose
chamaría	serait
chamaría	aurait
chamaría	ferait
chamaría	appeler
chamaría	appelez
chamaría	appel
chamaría	appelle
austria	autriche
agricultura	agriculture
unidas	unie
unidas	unis
unidas	unies
unidas	ensemble
unidas	together
ratos	souris
ratos	rats
dispoñible	dispo
dispoñible	disponible
dispoñible	disponibles
plataforma	plate
plataforma	quai
plataforma	plateforme
plataforma	plateformes
celebración	célébrations
celebración	célébration
soubera	saviez
soubera	savait
soubera	savais
soubera	savaient
soubera	connaitre
soubera	connaître
soubera	sais
soubera	sachez
soubera	savoir
provén	vient
provén	du
provén	de
provén	depuis
provén	tiges
namorada	aime
namorada	amour
namorada	aimer
namorada	love
namorada	avec
enfadado	énervé
enfadado	colère
enfadado	furieux
