در	vrata
پوشش	pokrivenost
پوشش	pokriva
پوشش	pokrivanje
سلطنتی	royal
سلطنتی	kraljevsko
سلطنتی	kraljevski
سلطنتی	kraljevska
سلطنتی	carska
سلطنتی	carski
فراهم	pružiti
زیردریایی	podmornice
زیردریایی	podmornica
کتابخانه	knjižnica
کتابخانه	biblioteka
تشخیص	otkrivanje
تشخیص	dijagnosticirati
تشخیص	dijagnoza
تشخیص	dijagnoze
درخت	stablo
درخت	drvo
درخت	stabla
درخت	drveće
نزدیکی	blizu
تأثیر	utjecaj
تأثیر	uticaj
تأثیر	efekt
تأثیر	efekta
تأثیر	efekat
تأثیر	učinak
عرض	širina
دید	vidio
دید	vidljivost
دید	vizija
دید	viziju
دید	vid
خدمت	služio
خدمت	služiti
خدمت	služenje
خدمت	služiti
خدمت	usluge
خدمت	usluga
داستانی	priča
داستانی	prica
بعدها	kasnije
ایرلند	irac
ایرلند	irski
ایرلند	irci
ایرلند	irsku
ایرلند	irska
ایرلند	irske
پرواز	leti
پرواز	fly
پرواز	poleti
پرواز	muha
پرواز	leti
پرواز	letenje
پرواز	leteći
پرواز	leta
پرواز	letu
پرواز	let
رمان	roman
رمان	romane
حاصل	proizvod
حاصل	rezultat
ادبی	književni
خرد	razbili
خرد	intelekt
آسیایی	azijske
آسیایی	azijski
بنیاد	zaklada
بنیاد	osnova
بنیاد	fondacija
بنیاد	temelji
بنیاد	temelj
همدان	hamadan
الله	allahu
الله	alah
الله	allahu
الله	allah
الله	alahu
الله	allaha
الله	bože
الله	bog
کشورها	države
کشورها	zemljama
کشورها	zemlje
خدا	bože
خدا	bog
شهید	mučenik
رهبری	vodeći
رهبری	vodstvo
بریتانیایی	britanski
بریتانیایی	britanska
بریتانیایی	britanci
بریتانیایی	britanac
تحقیقات	istrage
تحقیقات	istraga
تحقیقات	istraživanje
تحقیقات	istraživanja
کلاسیک	klasične
کلاسیک	klasična
کلاسیک	klasična
کلاسیک	klasično
کلاسیک	klasični
زندان	zatvor
زندان	zatvor
سلطان	soltan
سلطان	sultana
سلطان	sultan
هوا	vrijeme
هوا	zrak
هوا	zraka
هوا	air
برق	struja
برق	munje
برق	munja
برق	munje
جزایر	otočje
جزایر	otoci
جزایر	otoke
جزایر	otoka
خورشید	sunca
خورشید	sunce
نقاشی	slikarstvo
نقاشی	slikanje
نقاشی	crtanje
نقاشی	crtež
معتبر	valjan
معتبر	valjano
پایتخت	kapitala
پایتخت	kapital
تاسیس	uspostavljanje
تاسیس	osnivanje
تاسیس	uspostavu
تاسیس	uspostava
تاسیس	uspostavljanje
شاعر	pjesnika
شاعر	pjesnik
تیر	tir
تیر	strijela
تیر	strelica
تیر	strelice
مطالعه	učim
مطالعه	studiranje
مطالعه	uči
مطالعه	učenje
مطالعه	učiti
مطالعه	studij
مطالعه	prouči
مطالعه	studija
قتل	ubojstvo
رادیو	radio
بومی	aboridžina
بومی	autohtone
بومی	materinji
نقشه	karta
نقشه	mapa
نقشه	kartu
نقشه	mapu
نقشه	plan
نقشه	plana
تغییرات	varijacije
تغییرات	izmjene
تغییرات	promjene
امروز	danas
بلند	visoko
بلند	visok
بلند	visoka
بلند	glasno
خودرو	automobil
خودرو	automobilska
خودرو	automotive
خودرو	auto
خودرو	automobil
خودرو	kola
خودرو	vozilo
ایتالیایی	talijanska
ایتالیایی	talijan
ایتالیایی	talijanski
نگاه	gledam
نگاه	gleda
نماینده	izaslanik
نماینده	predstavnica
نماینده	predstavnik
نماینده	delegat
اوج	vrhunac
اوج	top
اوج	vrh
اوج	zenit
مقدس	svetinja
مقدس	sveto
مقدس	sveta
مقدس	sveti
مقدس	sveto
حرف	pismo
حرف	pričaj
ابراهیم	ibrahim
ابراهیم	abraham
ابراهیم	abrahama
اشتباه	krivo
اشتباه	pogrešno
اشتباه	pogreška
اشتباه	greška
شهرک	town
شهرک	grad
جامع	opsežan
یونانی	grk
یونانی	grčki
یونانی	grci
دهانه	kratera
دهانه	krater
جعبه	box
جعبه	kutija
جعبه	kutiju
جعبه	kutije
جعبه	boksao
ساز	instrument
مراکز	centri
مراکز	centre
مراکز	centara
مراکز	centri
مراکز	centara
محدود	ograničene
محدود	ograničeno
محدود	ograničena
محدود	ograničen
محدود	limit
محدود	ograničenje
محدود	granica
احتمال	šanse
احتمال	izgledi
احتمال	mogucnost
احتمال	mogućnost
احتمال	vjerojatnost
احتمال	vjerojatnosti
نروژ	norveški
نروژ	norveškoj
نروژ	norveška
همیشه	uvek
همیشه	uvijek
عشق	ljubavi
عشق	volim
عشق	ljubav
مجارستان	mađarske
مجارستان	mađarskoj
مجارستان	mađarska
مجارستان	mađarski
ارمنی	armenski
ارمنی	armenaca
چک	češke
چک	češki
چک	češka
خصوصی	privatno
خصوصی	private
خصوصی	privatni
آلاباما	alabama
آلاباما	alabame
ساده	jednostavna
ساده	jednostavan
ساده	jednostavno
ساده	ravnica
ساده	jednostavno
ساده	lagano
ساده	lako
شنا	plivati
شنا	plivanje
شنا	kupanje
شنا	plivanje
شنا	pliva
تخت	taht
تخت	krevet
سپاه	legija
سپاه	armije
سپاه	vojske
سپاه	vojska
سپاه	armija
بندی	bandy
برج	kule
برج	tower
برج	kula
برج	toranj
سرانجام	konačno
سرانجام	konacno
سرانجام	napokon
اسکاتلند	škotskoj
اسکاتلند	škotsku
اسکاتلند	škotske
اسکاتلند	škotska
اسکاتلند	škotska
اسکاتلند	škot
اسکاتلند	škotski
اوهایو	ohio
نقاط	tačke
نقاط	bodova
نقاط	točke
نقاط	bodovi
نقاط	pjege
نقاط	točke
رابرت	robert
رابرت	roberte
اسید	kiseline
اسید	kiselina
لس	los
لس	les
اوایل	rano
پنجم	peta
پنجم	peto
پنجم	peti
پشتیبانی	podrška
پشتیبانی	podršku
پشتیبانی	potpora
پشتیبانی	podržavao
پشتیبانی	podržava
پشتیبانی	podrška
پشتیبانی	pojačanje
پشتیبانی	backup
ایستگاه	stanica
ایستگاه	postaja
معاصر	suvremena
معاصر	suvremene
معاصر	suvremeni
برده	robinja
برده	rob
برده	roba
اینترنت	interneta
اینترنت	internet
جورجیا	georgia
جورجیا	giorgia
عثمانی	otomanskog
توزیع	distribucija
توزیع	distribuirati
برخورد	utjecaj
برخورد	udar
برخورد	sudar
برخورد	clash
دلایل	razloge
دلایل	razlozi
دلایل	argumenata
دلایل	argumente
دلایل	argumenti
پول	novac
پول	lova
پول	pare
پول	love
واشینگتن	washington
عرب	arapski
عرب	arapi
پیروزی	pobjeda
پیروزی	pobeda
پیروزی	pobjede
پیروزی	trijumf
صدا	zvuk
صدا	sound
صدا	glas
صدا	glasa
صدا	glasom
صدا	zvuk
قزوین	kazvin
صاحب	vlasnica
صاحب	vlasnika
صاحب	vlasnik
برادر	brate
برادر	braco
برادر	brate
برادر	brat
مطالعات	studij
مطالعات	studija
مطالعات	studije
مشکلات	poteškoće
مشکلات	teškoće
مشکلات	probleme
مشکلات	problema
مشکلات	problemi
اقیانوس	oceani
اقیانوس	oceane
اقیانوس	okean
اقیانوس	ocean
سریع	brzo
سریع	brzi
سریع	brzo
سریع	brzi
جوان	joan
جوان	mladi
جوان	mlad
جوان	mlada
جوان	mlade
جوان	mlado
سرطان	karcinom
سرطان	rak
سرطان	raka
مشابه	slično
مشابه	slični
مشابه	slične
مشابه	slična
مشابه	slicno
دانشمندان	učenjaci
دانشمندان	naučnici
دانشمندان	znanstvenici
جشن	slavi
جشن	slave
جشن	slavimo
جشن	tulum
جشن	zabava
جشن	stranka
جشن	party
جشن	gozbu
جشن	blagdan
جشن	gozba
جشن	slavimo
جشن	proslava
جشن	slavlje
نظیر	peer
جمهور	predsjednici
کلمه	riječ
کلمه	rijec
آینده	budućnosti
آینده	budućnost
اسپانیایی	španjolci
اسپانیایی	španjolski
اوکراین	ukrajina
اوکراین	ukrajine
رد	crveno
رد	crvena
رد	crven
رد	crveni
مازندران	mazandaran
مازندران	kaspijske
اخیر	nedavne
اخیر	nedavna
اخیر	nedavno
اخیر	nedavni
تصاویر	slike
تصاویر	slike
تدوین	uređivanje
جوانان	mladež
جوانان	mladost
جوانان	mladosti
تازه	svježe
تازه	svježa
تازه	novo
تازه	nova
تازه	novi
سرخ	crveno
سرخ	crvena
سرخ	crven
سرخ	crveni
کودک	djete
کودک	dete
کودک	dijete
فرایند	postupak
فرایند	proces
دل	srce
دل	dela
دل	dell
دل	srcima
دل	srca
صدای	glas
صدای	glasa
صدای	glasom
رهبر	lider
رهبر	vođa
ناشر	izdavača
ناشر	izdavač
دیگران	ostali
دیگران	drugi
دیگران	druge
واقعی	real
واقعی	pravi
هواپیمایی	zrakoplovstvo
هواپیمایی	avijacije
هواپیمایی	zrakoplov
هواپیمایی	avion
هواپیمایی	avionom
هواپیمایی	airlines
مشارکت	sudjelovanje
مشارکت	učešće
شدت	intenzitet
شدت	ozbiljnost
فیلمبرداری	kinematografija
فیلمبرداری	snimio
فیلمبرداری	snimljeno
فیلمبرداری	pucanje
فیلمبرداری	pucnjava
فیلمبرداری	snimanje
فیلمبرداری	snima
آورده	donio
جایگزین	zamjene
جایگزین	alternativni
جایگزین	alternativa
جایگزین	zamjena
جایگزین	zamijenio
جایگزین	zamijenjena
جایگزین	zamijenjen
جایگزین	zamjeni
جایگزین	zamijeni
حفاظت	očuvanje
حفاظت	zaštita
حفاظت	zaštitu
شبیه	kao
معادل	ekvivalent
بافت	tkiva
بافت	tkivo
بافت	tekstura
مسائل	probleme
مسائل	problema
مسائل	problemi
مسائل	pitanja
بهبود	unaprjeđenje
بهبود	poboljšanje
بهبود	poboljšanja
بهبود	poboljšanje
بهبود	poboljšati
کانزاس	kansas
پنسیلوانیا	pennsylvania
پنسیلوانیا	pennsylvaniji
داکوتای	dakota
ایرانیان	iranci
ایرانیان	perzijski
ایرانیان	perzijanci
ایرانیان	iranski
عبدالله	abdullah
عبدالله	abdulla
تک	single
تک	samac
تک	singl
ولایت	pokrajina
ولایت	pokrajine
ولایت	pokrajini
ولایت	provincija
ولایت	kunar
گفتگو	razgovor
رومانی	rumunjski
رومانی	rumunjska
رومانی	rumunjskoj
استادان	masters
استادان	gazde
استادان	gospodari
استادان	majstori
نهایی	završni
نهایی	krajnja
نهایی	ultimate
سومین	treći
سومین	treća
سومین	treće
کردستان	kurdistan
فلزی	metala
فلزی	metal
فلزی	metalni
فلزی	metalni
فلزی	metalno
ژاپنی	japanci
ژاپنی	japanski
ژاپنی	japanac
ژاپنی	japanska
ژاپنی	japansko
هنرهای	umjetnosti
پرچم	zastava
پرچم	zastave
سینمای	kino
کاخ	palazzo
کاخ	palači
کاخ	palača
کاخ	palace
تحصیلات	obrazovanje
تحصیلات	edukacije
تحصیلات	školovanje
صحنه	scena
صحنه	prizor
صحنه	pozornica
صحنه	faza
صحنه	pozornici
واکنش	reakcije
واکنش	reakcija
واکنش	refleks
اکثر	najviše
اکثر	većina
اکثر	najvise
عوامل	faktora
ورودی	unos
ورودی	ulaz
ورودی	ulaz
ورودی	unos
ورودی	ulazak
ورودی	ulaz
روشن	svjetlo
روشن	svijetlo
روشن	svjetlost
روشن	vedro
روشن	jasno
روشن	čisto
رسیدگی	razmatranje
رسیدگی	obzir
رسیدگی	razmatranja
صورتی	pink
صورتی	ružičasta
صورتی	roze
صورتی	roza
سعی	pokušavajući
سعی	pokušavam
ساسانیان	indo
اجرایی	izvršni
اجرایی	rukovoditelj
اجرایی	izvršni
پست	objavi
پست	objava
پست	objavljeno
پست	postavio
امی	amy
عملکرد	izvedba
عملکرد	izvođenje
عملکرد	nastup
بشر	čovječanstvo
بشر	ljudskost
بشر	humanost
بشر	ljudski
مدار	orbitu
کدام	koje
کدام	koja
کدام	koji
نگهداری	držanje
نگهداری	čuvanje
نگهداری	održavanje
بهره	kamate
بهره	kamata
بهره	zanimanje
بهره	interes
باب	bab
اروپایی	europski
اروپایی	europska
اروپایی	europske
اروپایی	europsko
گرمی	toplina
گرمی	toplinu
گرمی	bakica
رفتار	ponašanje
رفتار	gluma
رفتار	glume
رفتار	ponašanje
فرمول	formula
فرمول	formulu
نوری	nuri
نوری	svjetlo
نوری	svijetlo
نوری	svjetlost
نوری	optički
زیبا	predivno
زیبا	prelijepo
زیبا	lijepa
زیبا	prekrasna
زیبا	predivna
دانشجویان	studenti
دانشجویان	učenici
دانشجویان	studentima
مربیان	menadžeri
مربیان	zabavljači
محور	osovine
محور	osovina
محور	osi
محور	osovine
محور	os
مخالفت	neslaganje
مخالفت	opozicija
مخالفت	oporbene
مخالفت	oporba
مخالفت	protivljenje
حمل	nošenje
حمل	noseći
دینی	religiozni
دینی	vjerska
دینی	vjerski
دینی	vjerske
مسلمانان	muslimane
مسلمانان	muslimanima
مسلمانان	muslimana
مسلمانان	muslimani
مسلمانان	muslimanski
مسلمانان	muslimani
مسلمانان	muslimana
مسلمانان	musliman
گورستان	groblju
گورستان	groblje
آهن	željezo
آهن	željeza
پیشین	bivši
پیشین	prethodni
پیشین	prethodna
مقایسه	usporedbu
مقایسه	usporedbe
مقایسه	usporedba
مقایسه	usporedi
مقایسه	usporedite
مقایسه	usporediti
مقایسه	usporedio
رسیدن	stiglo
رسیدن	stigao
رسیدن	stigli
رسیدن	stigla
ابزار	alat
ابزار	alat
ابزار	alati
مهاجرت	migriraju
مهاجرت	kolonizaciju
مهاجرت	imigracije
مهاجرت	migracije
اشعار	himne
مقاومت	odoljeti
مقاومت	opiranje
مقاومت	otpor
سینمایی	film
بیمارستان	bolnica
بیمارستان	bolnice
بیمارستان	bolnicama
پا	stopalo
پا	noga
پا	noge
پا	nogu
پا	nozi
پا	noga
اصول	aksioma
اصول	osnove
اصول	principa
اصول	načela
اصول	principe
اصول	principi
کن	ken
مجموع	zbroj
مجموع	sum
مجموع	suma
مجموع	ukupno
تفاوت	diff
تفاوت	razlika
تفاوت	razlika
تفاوت	razlike
تفاوت	razlika
دیدگاه	aspekte
دانمارک	danske
دانمارک	danska
دانمارک	danskoj
دانمارک	danske
دانمارک	danski
نوشتن	pišite
نوشتن	napiši
نوشتن	piši
نوشتن	napišite
نوشتن	pišem
نوشتن	pisanje
نوشتن	pisem
اختلاف	razlika
اختلاف	razlike
اختلاف	neslaganje
اختلاف	nesuglasica
اختلاف	neslaganja
لبنان	libanonu
هشت	osam
شهردار	gradonačelnik
نوبل	plemenito
نوبل	plemeniti
نوبل	nobelovu
بسکتبال	košarka
بسکتبال	košarku
سخت	tvrdo
سخت	tesko
سخت	teško
سخت	tesko
سخت	teško
سامانه	sistem
سامانه	sustav
هدایت	vodič
هدایت	vodstvo
هدایت	smjernice
تخیلی	fantastika
تخیلی	fikcija
پیام	poruku
پیام	poruka
پیام	poruke
فردی	freddie
فردی	freddy
گیتار	gitaru
گیتار	gitare
گیتار	gitara
پلیس	policija
مفهوم	koncept
مفهوم	pojam
چیز	stvari
خطی	linearno
خطی	rukopisa
خطی	rukopis
خوانده	pročitaj
خوانده	pročitajte
خوانده	čitaj
گردد	postane
بنده	sluga
بنده	robinja
بنده	rob
بنده	roba
کمیته	odbor
کمیته	komitet
ژان	jean
ژان	žan
ژان	joan
ژان	jeanne
اسماعیل	ismail
اسماعیل	ismael
تنظیم	prilagodbe
تنظیم	prilagodba
تنظیم	postavi
تنظیم	set
تنظیم	komplet
تنظیم	postavljam
تنظیم	postavljanje
خلاصه	kratko
خلاصه	sažetak
ساکن	stanovnik
ساکن	stacionarne
دیوان	diwan
گسترده	proširio
گسترده	produženi
گسترده	rasprostranjena
الکتریکی	električna
الکتریکی	električni
رایانه	računala
رایانه	računalo
رایانه	računarstva
عبور	tranzit
عبور	križ
عبور	cross
عبور	krst
عبور	kros
ششم	šesta
ششم	sixth
ششم	šesto
ششم	šesti
لی	lee
هنرمند	umjetnica
هنرمند	umjetnik
هنرمند	izvođač
هنرمند	artist
گوناگون	raznolik
گوناگون	razne
گوناگون	razni
گوناگون	raznih
مدرن	moderni
مدرن	moderna
مدرن	moderan
مدرن	moderne
مدرن	moderno
ماشین	machine
ماشین	stroj
ماشین	mašina
ماشین	masina
ماشین	auto
ماشین	automobil
ماشین	kola
ماشین	vozilo
یونایتد	united
یونایتد	ujedinjeni
گلدن	zlatni
گلدن	zlatna
گلدن	zlatne
گلدن	zlatno
شدید	ozbiljne
شدید	teške
شدید	intenzivno
شدید	napeto
شدید	intenzivna
شدید	intenzivan
شیر	lav
شیر	lava
شیر	mlijeka
شیر	mlijeko
آذر	azar
سخن	riječ
سخن	rijec
نقد	kritika
نقد	kritike
نقد	gotovina
نقد	cash
محافظت	štiti
محافظت	zaštiti
محافظت	štiti
محافظت	zaštita
محافظت	zaštitu
تنیس	tenis
بهار	proljeće
بهار	proljeća
بهار	bahar
قانونی	legalno
قانونی	legitimno
قانونی	pravni
قانونی	pravna
قانونی	pravno
قانونی	legalno
حکم	rasuđivanje
حکم	presuda
حکم	kaznu
حکم	presuda
حکم	rečenica
حکم	kazna
قصد	namjera
قصد	namjera
قصد	namjere
قصد	namjeravao
قصد	namijenjen
قصد	nakane
قصد	namjera
قصد	namjere
هوای	vrijeme
هوای	huai
ماهی	riba
ماهی	ribica
ماهی	ribe
ماهی	ribice
رم	rim
رم	ram
رایج	zajednički
رایج	zajedničko
رایج	zajednička
کبک	partridge
کبک	quebec
مستند	dokumentarac
مهاجر	selice
مهاجر	migranata
مهاجر	izbjeglica
مهاجر	izbjeglice
مهاجر	imigrant
فرهنگستان	akademija
فرهنگستان	akademiji
جایگاه	boravište
جایگاه	rezidencija
جایگاه	prebivalište
جایگاه	odmaralište
خطوط	crte
خطوط	linije
سالهای	godine
سالهای	godinama
سالهای	godina
زمینی	tlo
نژاد	sorta
نژاد	utrka
نژاد	trka
نژاد	rasa
خمینی	homeini
اروپای	europe
اروپای	evropa
اروپای	europa
خاندان	klan
خاندان	klana
طولانی	duga
طولانی	long
طولانی	dugo
ریشه	korijen
ریشه	korijene
ریشه	korijeni
ریشه	korijenje
ریشه	korijena
مریلند	maryland
سرد	hladna
سرد	hladno
تحقیق	istražuje
تحقیق	istrage
تحقیق	istraga
تحقیق	istraživanje
تحقیق	istraživanja
ریچارد	richard
تنسی	tennessee
کاتولیک	katolici
کاتولیک	katolička
کاتولیک	katolički
کاتولیک	katolik
اکلاهما	oklahoma
اکلاهما	oklahomi
جنگی	rat
جنگی	rata
متوسط	prosječan
متوسط	prosječno
متوسط	prosjek
متوسط	prosječni
متوسط	prosječna
متوسط	prosjeka
متوسط	medij
متوسط	srednje
متوسط	srednji
متوسط	srednja
دموکرات	demokratska
دموکرات	demokratske
دموکرات	demokratski
دموکرات	demokrata
دادگاه	tribunal
دادگاه	sud
دادگاه	dvor
دادگاه	sudnica
محسن	muhsin
کنتاکی	kentucky
سزار	cesar
سزار	cezar
یمن	jemenu
شناسایی	identifikacija
اسم	imenica
قطر	katar
قطر	katara
بند	band
بند	sastav
بند	bend
بند	paragraf
بند	odlomak
بند	saviti
بند	obveznice
ستارگان	zvijezde
ستارگان	zvezde
ستارگان	zvjezdice
درختان	stabla
درختان	drveće
نتایج	rezultati
اثبات	dokazati
اثبات	dokazivanje
اثبات	dokaz
اثبات	dokazi
ادغام	udruživanje
ادغام	spajanje
ادغام	spoji
ادغام	spajanje
دهم	tenth
دهم	deseti
جذب	apsorpcije
جذب	upiti
جذب	privlače
جذب	privlačenje
جذب	privući
جذب	atrakcija
جذب	privlačnost
جذب	privlačenje
بیشترین	najviše
بیشترین	većina
بیشترین	najvise
لباس	odjeća
لباس	haljina
لباس	haljinu
لباس	haljine
لباس	odjeća
ترکی	purica
ترکی	turska
ترکی	turki
ترکی	turkijski
ترکی	tursko
ترکی	turski
سلام	pozdrav
سلام	mir
تحلیل	analizirao
تحلیل	analizirali
تحلیل	analize
تحلیل	analiza
سعید	saeed
سعید	sayid
ریاضی	matematički
ریاضی	matematiku
ریاضی	matematika
ریاضی	matematike
ریاضی	matematički
ریاضی	matematiku
ریاضی	matematika
تاریخچه	povijest
تاریخچه	istorija
نوشتار	dokumenta
نوشتار	dokument
نقره	srebro
نقره	srebrni
نقره	silver
گویا	goya
آواز	sang
آواز	pjevao
آواز	pjevala
آواز	pjevanje
آواز	pjevam
آواز	pjevajući
آواز	peva
آواز	pjeva
آواز	pjesma
آواز	pesma
گلوب	globus
نظرات	mišljenja
نظرات	komentarima
نظرات	komentari
نظرات	komentare
نظرات	komentara
مرز	granice
مرز	rubovi
مرز	granica
مرز	granice
مرز	granica
رویدادهای	događaji
رویدادهای	događaja
رویدادهای	događaje
روستاها	sela
روستاها	selima
فدرال	federalna
گیاه	biljke
گیاه	biljka
فرزندان	sinove
فرزندان	sinovima
فرزندان	sinovi
فرزندان	deca
فرزندان	djeca
تدریس	nastava
امپراتور	car
امپراتور	care
پیرامون	okružuje
پیرامون	okružuju
خانگی	ljubimci
خانگی	ljubimce
خانگی	domaća
خانگی	domaće
خانگی	domaći
نویسندگی	pišem
نویسندگی	pisanje
نویسندگی	pisem
حاکم	vladara
حاکم	vladar
حاکم	guverneru
حاکم	guverner
بندر	harbor
بندر	bender
بندر	port
بندر	luka
بندر	bandar
چینی	kinezi
چینی	kinesko
چینی	kineski
چینی	kinez
چینی	kineska
اینترنتی	interneta
اینترنتی	internet
جو	džo
جو	joe
قبول	prihvati
هزینه	cijena
هزینه	trošak
هزینه	troškovi
آرکانزاس	arkansasu
همزمان	istovremeno
همزمان	istodobno
اتاق	soba
اتاق	prostorija
اتاق	sobe
اتاق	prostorije
نسل	generacija
نسل	generacije
نسل	seme
نسل	sjeme
طبقه	podovi
طبقه	podove
طبقه	sprat
طبقه	kat
روند	trend
روند	postupak
روند	proces
روند	postupak
روند	procedura
روند	zahvat
روند	procedure
قیمت	cijena
قیمت	cena
قیمت	price
ضبط	snimanje
ضبط	ploča
مستقر	stacioniran
هفتم	vii
هفتم	sedmi
هفتم	sedmo
هفتم	sedma
قابلیت	sposobnosti
قابلیت	sposobnost
صلح	mir
سلسله	dinastija
نیازمند	zahtjevna
نیازمند	treba
نیازمند	potreban
نیازمند	potrebna
نیازمند	potrebno
نیازمند	trebam
اعداد	brojevi
اعداد	brojeve
صفوی	izam
توانایی	sposobnosti
توانایی	sposobnost
توانایی	sposoban
توانایی	sposobno
توانایی	sposobni
توانایی	sposobna
ویندوز	windows
ویندوز	prozori
ویندوز	prozore
اورگن	oregonu
اورگن	oregon
نصب	instalacija
نصب	instalacije
نصب	instalaciju
نصب	instaliranje
نصب	instalirati
نصب	instaliran
آرام	mirno
آرام	mirna
آرام	aram
هندی	indijanac
هندی	indijski
هندی	indijanci
هندی	indijska
هندی	hindi
موج	vala
موج	val
نوشت	pišite
نوشت	napiši
نوشت	piši
نوشت	napišite
قلمرو	teritoriji
قلمرو	teritorij
قلمرو	teritorija
کشیده	vukao
آبشار	slapovi
آبشار	slap
آبشار	vodopad
آبشار	pada
آبشار	padne
آبشار	falls
دشت	dašt
ویسکانسین	wisconsin
تالار	odaja
تالار	komora
تالار	komoru
تالار	hall
تالار	dvorana
تالار	hodnik
مذهب	religija
مذهب	vjera
باور	bauer
باور	vjeruj
نظارت	praćenje
نظارت	monitor
نظارت	nadzor
نظارت	nadgledanje
نظارت	nadzor
آسیب	oštećenja
آسیب	oštećenje
احتمالاً	vjerojatno
الجزایر	alžirske
الجزایر	alžiru
بیت	beat
بیت	beit
دقیق	precizni
دقیق	precizan
دقیق	precizno
دقیق	precizan
دقیق	točan
لرستان	brončana
نواحی	okruga
نواحی	područja
سوسیالیستی	socijalista
سوسیالیستی	socijalistička
سوسیالیستی	socijalisti
تونی	tony
عناصر	elementi
شیلی	čileanski
شیلی	čile
آقا	gospodine
مانده	talog
موفقیت	uspjeh
قالب	oblik
قالب	format
امضا	potpisujem
امضا	potpisivanje
امضا	potpisano
امضا	potpis
امضا	potpisan
امضا	potpisao
امضا	potpis
ارومیه	urmija
عمده	major
عمده	bojnik
امارات	uae
امارات	emirata
توکیو	tokyo
توکیو	tokiju
توکیو	tokio
دعوت	pozivnica
دعوت	pozovite
دعوت	pozivnica
دعوت	pozivnicu
دعوت	poziv
دعوت	pozivnice
دعوت	poziva
نامزدهای	nominacija
لقب	nadimak
فرار	bijeg
صفحات	stranice
آوردن	donio
آوردن	donesite
آوردن	dovođenje
سود	profit
سود	zarade
سود	zarada
سود	korist
سود	profit
سود	zarade
سود	zarada
باد	pupoljak
باد	bud
باد	vetar
باد	vjetar
باد	vjetra
سقوط	pad
سقوط	sudar
سقوط	jesen
سقوط	pad
الدین	alden
الدین	din
اوراق	obveznice
اصطلاح	termin
اصطلاح	pojam
اصطلاح	izraz
الگوریتم	algoritam
طبیعت	priroda
طبیعت	prirode
ایندیانا	indiana
ایندیانا	indiane
گشت	patrola
گشت	patrole
گشت	ophodnja
نوازندگان	glazbenici
نوازندگان	glazbenike
نوازندگان	orkestar
حقیقت	istina
مسلمان	muslimanski
مسلمان	muslimani
مسلمان	muslimana
مسلمان	musliman
مسلمان	muslimane
مسلمان	muslimanima
مسلمان	muslimana
مسلمان	muslimani
صفر	zero
صفر	nula
تجهیزات	oprema
تجهیزات	zalihe
تجهیزات	opskrba
تجهیزات	namirnice
تجهیزات	potrepštine
یزد	jazd
خطر	rizik
خطر	opasnost
فرض	pretpostavi
فرض	pretpostaviti
فرض	pretpostavio
فرض	pretpostavka
هواپیما	zrakoplov
هواپیما	avion
هواپیما	avionom
معاون	zamjenik
معاون	porok
معاون	vice
فرمان	naredba
فرمان	narudžba
فرمان	poredak
فرمان	naruči
فرمان	nadmetanje
فرمان	zapovijedi
فرمان	naredbe
فرمان	narudžbe
فدراسیون	federacija
فدراسیون	federacije
تجربه	iskusio
تجربه	iskusan
تجربه	iskusni
تجربه	iskustava
تجربه	iskustvima
تجربه	iskustva
تجربه	iskustvo
تجربه	iskustva
آزمایش	test
آزمایش	ispit
آزمایش	eksperiment
آزمایش	pokus
آزمایش	testiranje
آزمایش	proba
مسیحی	christian
مسیحی	kršćanin
مسیحی	kristijan
مسیحی	kršćani
مسیحی	kršćane
متصل	povezano
متصل	povezani
متصل	spojeni
متصل	povezivanje
متصل	spoji
غذایی	hrane
غذایی	hrana
غذایی	jelo
غذایی	obrok
غذایی	objed
غذایی	jelo
امید	očekivanje
امید	očekivanja
امید	nada
امید	nade
کالج	fakultet
کالج	koledž
کالج	college
ساحل	obale
ساحل	obali
ساحل	shore
ساحل	obala
ساحل	obalu
ساحل	plaže
ساحل	beach
ساحل	plažu
ساحل	plaža
خبری	novosti
خبری	vesti
خبری	vijesti
کنگره	kongres
کنگره	kongresu
کنگره	sabor
اندونزی	indoneziji
عزیز	dragi
عزیز	draga
عزیز	aziz
بلغارستان	bugarskoj
بلغارستان	bugarska
مطلب	isis
مطلب	članak
زرد	žuto
زرد	žuti
زرد	žuta
تجارت	trgovina
تجارت	trgovanje
تجارت	poslovno
تجارت	poslovanje
تجارت	posao
تجارت	poslovna
تجارت	poslovni
تجارت	trgovina
ذخیره	skladištenje
ذخیره	spremište
ذخیره	skladište
ذخیره	spremi
ذخیره	spremanje
ذخیره	spašavanje
ذخیره	radnja
ذخیره	trgovina
ذخیره	prodavaonica
ذخیره	rezervi
ذخیره	rezerva
دودمان	dinastija
پوست	kože
پوست	koža
پوست	puti
برچسب	označi
برچسب	oznaku
برچسب	tag
برچسب	oznaka
برچسب	etiketa
برچسب	oznaka
کلرادو	colorada
کلرادو	colorado
رقص	dance
رقص	pleši
رقص	ples
رقص	plesanje
رقص	ples
فی	faye
فی	phi
فی	fay
فی	fei
قادر	sposoban
قادر	sposobno
قادر	sposobni
قادر	sposobna
دانشگاهی	akademske
دانشگاهی	akademski
دانشگاهی	fakultet
دانشگاهی	koledž
دانشگاهی	college
روسی	ruska
روسی	rus
روسی	ruski
روسی	rusko
روسی	rossi
جرج	george
علاقه	zainteresovani
