din	from
impus	imposat
impus	imposades
impus	imposada
stack	pila
fotografie	foto
fotografie	fotografia
principiu	principi
lombardia	llombardia
musulmani	musulmans
musulmani	musulmà
medieval	medieval
răniți	ferits
răniți	ferits
profesionist	professional
profesionist	professionals
câștigător	guanyador
câștigător	guanyadora
desen	dibuix
interzis	prohibit
interzis	prohibit
interzis	prohibida
regulile	regles
regulile	normes
irak	iraq
ideile	idees
ideile	ideas
student	alumne
student	estudiant
reacție	reacció
howard	howard
pre	pre
sprijinit	subvencionat
sprijinit	recolzada
topul	top
avansat	avançat
avansat	avançada
avansat	advanced
napoli	nàpols
napoli	napoli
activitățile	activitats
contribuie	contribueixen
contribuie	contribuir
contribuie	contribueix
cutremur	terratrèmol
castilia	castella
marte	mart
marte	mars
rare	rars
rare	rares
boală	malaltia
indre	indre
blocat	enganxat
blocat	bloquejats
blocat	bloquejat
prusia	prússia
herbert	herbert
măsura	mesura
sculptor	escultor
avram	avram
avram	abram
întrebări	preguntes
intern	internament
intern	becari
intern	intern
intern	interna
intern	domèstics
intern	domèstica
intern	domèstic
valorile	valors
participa	participeu
participa	participar
închisă	tancat
completarea	finalització
completarea	compleció
paginii	pàgina
lupu	lupu
anuarul	anuari
fabrică	fàbrica
răspândit	difusió
mica	mica
zeelandă	zelanda
oră	hora
externă	externs
externă	extern
externă	externa
naval	naval
stație	estació
watson	watson
industrie	indústria
cadru	fotograma
cadru	marc
electronică	electrònica
electronică	electronic
bay	badia
generație	generació
ford	ford
conflictul	conflicte
peretele	paret
peretele	mur
doge	dux
ulei	oli
gordon	gordon
tehnici	tècniques
acoperită	cobert
acoperită	cobertes
acoperită	recoberta
maurice	maurice
illinois	illinois
apariție	ocurrència
allen	allen
juridice	jurídic
juridice	legal
juridice	legals
electronic	electronic
electronic	electrònicament
prietenii	amics
prietenii	amistats
channel	canal
observă	observar
asociate	associada
asociate	associades
logo	logotip
aprobarea	aprovació
genuri	gèneres
atlantiques	atlàntics
curse	racing
primi	rebre
clasic	clàssica
clasic	classic
clasic	clàssic
leipzig	leipzig
trupă	banda
trupă	tropa
trek	trek
personalitate	personalitat
ocupată	ocupat
indiana	indiana
hollywood	hollywood
semnul	signe
semnul	signa
semnul	signar
corespunzătoare	apropiat
corespunzătoare	correspongui
corespunzătoare	corresponent
dei	dei
anhalt	anhalt
spectacol	mostra
spectacol	espectacle
recunoaștere	reconeixement
wales	wales
animal	animal
clubiona	clubiona
douăzeci	vint
mandat	mandat
efectele	efectes
etapă	etapa
etapă	escenari
estonia	estònia
supraviețuit	sobreviscut
modificarea	esmena
modificarea	modificació
documentele	documents
mostră	mostra
gheorghiu	gheorghiu
enescu	enescu
desene	dibuixos
electronice	electrònica
electronice	electronic
înregistrate	registrat
înregistrate	inscrits
înregistrate	enregistrat
responsabil	responsable
responsabil	mantenidor
cai	cavalls
cai	cai
cetățeni	ciutadans
primind	rebre
bustul	busto
bustul	bust
tare	hard
tare	dura
tare	dur
aplică	aplica
imaginile	imatges
dark	fosc
distruse	destruït
distruse	destruïda
individuale	individu
individuale	individuals
individuale	individual
condiția	condició
necunoscut	desconegut
necunoscut	desconeguda
boala	malaltia
secrete	secrets
secrete	secret
plastice	plàstics
similară	similars
similară	semblants
similară	similar
purta	desgast
rezistența	resistència
tobe	tambors
century	segle
analiză	anàlisi
fază	fase
munteanu	munteanu
înregistrări	rècords
înregistrări	registres
înregistrări	enregistraments
înregistrări	gravacions
pomerania	pomerània
cântă	cantar
cântă	sing
cântă	canta
parma	parma
etape	etapes
mută	mou
invazia	invasió
guy	guy
dai	dai
sava	sava
prezentată	presentat
prezentată	presentats
terenuri	terres
terenuri	land
profesori	catedràtics
profesori	professores
profesori	mestres
profesori	professors
profesori	docents
profesori	professorat
primare	primaris
primare	primària
primare	primari
primare	alcalde
provincii	províncies
rurale	rurals
publicist	publicista
cehoslovacia	txecoslovàquia
drapelul	bandera
societăți	corporacions
societăți	empreses
societăți	companyies
societăți	societats
diferită	diferent
diferită	diferents
regat	regne
ponte	ponte
mario	mario
spectacole	actuacions
spectacole	espectacles
hamburg	hamburg
orléans	orleans
milion	milions
milion	milió
massimo	massimo
transformă	transformada
transformă	transformar
transformă	transforma
fundamentale	fonaments
pregătire	elaboració
pregătire	preparació
pregătire	entrenament
pregătire	formació
ligă	lliga
obișnuit	regulars
obișnuit	regular
obișnuit	ordinari
obișnuit	ordinària
argumente	arguments
wikimedia	wikimedia
nominalizări	nominacions
nominalizări	candidatures
orne	orne
aplicarea	aplicació
tibet	tibetà
tibet	tibet
shakespeare	shakespeare
scrieri	escrits
arab	arab
stabilește	estableix
stabilește	conjunt
laura	laura
medievale	medieval
mișcări	moviments
mișcări	moviments
tratament	tractament
franklin	franklin
capabil	capaç
capabil	capaces
capabil	capaços
compoziție	composició
regie	dirigir
queen	queen
queen	reina
via	via
monaco	mònaco
monaco	monaco
ruinele	ruïnes
augustus	august
augustus	augustus
gray	gray
hohenzollern	hohenzollern
informație	informació
cantemir	cantemir
publicarea	publicació
publicarea	edició
publicarea	publicant
agricultură	agricultura
agricultură	agricultura
tehnologie	tecnologia
computer	ordinador
strict	estricte
strict	estrictament
mecanică	mecànica
mecanică	mecànics
mecanică	mecànic
distrusă	destruït
distrusă	destruïda
legal	legalment
legal	jurídic
legal	legal
legal	legals
active	actiu
active	actius
primarul	alcalde
depus	dipositat
depus	dipositades
depus	dipositats
britanici	britànic
britanici	british
britanici	britànica
minerale	minerals
minerale	mineral
business	negoci
business	negocis
boston	boston
toulouse	toulouse
toulouse	tolosa
mijloace	mitjans
marco	marco
eroare	error
arhiva	arxiu
arhiva	arxiva
arhiva	arxius
capturat	capturats
capturat	captades
capturat	capturat
marc	marc
anuală	anual
anuală	anuals
rosso	rosso
urme	vies
urme	peces
urme	pistes
urme	traces
expresia	expressió
observator	observatori
observator	observador
gard	tanca
administrarea	administració
băieți	nois
băieți	boys
băieți	nois
montana	montana
beijing	pequín
beijing	beijing
geografie	geografia
războaie	guerres
proiectat	dissenyada
proiectat	dissenyat
proiectat	projectat
devreme	primerenc
cheie	tecla
cheie	clau
concluzia	concertació
concluzia	conclusió
conferința	conferència
varietate	varietat
ramuri	branques
calendarul	calendari
universală	universal
demonstrat	demostrat
transmite	transmissió
transmite	transmetre
aleasă	triats
aleasă	elegit
aleasă	escollida
cercetarea	recerca
cercetarea	investigació
bot	musell
bot	bot
tânără	joves
tânără	young
tânără	jove
veneto	veneto
andrea	andrea
lost	perduda
lost	perduts
lost	lost
lost	perdut
dezvoltate	desenvolupat
dezvoltate	desenvolupats
turcă	turc
cluburi	clubs
cluburi	trèvols
table	backgammon
pești	peixos
pești	peix
cerere	aplicació
cerere	requeriment
cerere	petició
cerere	demanda
cetățean	ciutadà
obiectul	objecte
animație	animació
practica	pràctica
cantități	quantitats
aube	aube
anthony	anthony
army	exèrcit
intenția	intenció
intenția	intencionalitat
civilă	civil
civilă	civil
siret	siret
dialog	diàleg
navale	naval
limbaj	idioma
limbaj	llenguatge
limbaj	llengua
bank	bank
bank	banc
grafică	gràfics
asistent	assistent
asistent	ajudant
pacea	pau
vladislav	ladislau
liverpool	liverpool
picturi	pintures
start	inici
start	comença
tel	tel
focul	incendi
focul	foc
activează	habilita
activează	activa
frunze	fulls
frunze	fulles
recenzii	ressenyes
recenzii	crítiques
recenzii	revisions
turnu	turnu
giuseppe	giuseppe
proclamat	proclamat
proclamat	proclamada
proclamat	proclamades
proclamat	proclamats
armatele	exèrcits
armatele	batallons
nistru	dnièster
asasinat	atemptat
spoleto	spoleto
votat	votat
luis	luis
carne	carn
unchiul	oncle
unchiul	tiet
tehnologia	tecnologia
impune	imposar
pasul	pas
complete	completa
complete	complet
nisip	sorra
specialist	especialista
motoare	motors
motoare	dorsals
stabilită	establerta
proba	mostra
pietro	pietro
însoțit	acompanyats
însoțit	acompanyat
cipru	xipre
soluții	solucions
bruce	bruce
excepție	excepció
haut	haut
sculptură	escultura
artistul	artista
azur	atzur
parohia	parròquia
crezut	pensament
crezut	creien
crezut	cregut
factor	factor
caracteristică	característic
caracteristică	característics
caracteristică	característica
fantastic	fantàstic
fantastic	fantàstica
petrol	gasolina
petrol	benzina
petrol	oli
petrol	petroleum
petrol	petroli
gata	preparats
gata	preparat
gata	preparades
permit	permetre
permit	permet
teoretic	teòrica
teoretic	teòric
teoretic	teòricament
heidelberg	heidelberg
campioană	campió
campioană	campiona
campioană	champion
tunuri	canons
jurnal	journal
jurnal	diari
jurnal	diari
jurnal	bitàcola
party	party
party	partit
party	festa
rangul	rang
privat	privat
privat	privats
monede	monedes
monede	moneda
andreea	andrea
andreea	andreea
cercetător	investigador
cercetător	científic
asigurat	assegurat
asigurat	assegurats
portretul	retrat
judecată	fallada
judecată	sentència
fantasy	fantasia
concept	concepte
golden	golden
dunărea	danubi
zidul	paret
zidul	mur
liderii	líders
liderii	dirigents
monedă	divisa
monedă	moneda
monedă	moneda
road	carretera
road	road
stara	stara
madonna	madonna
soarele	sol
lyon	lyon
lyon	lió
lyon	lyons
experiența	experiencia
experiența	experiència
vincent	vincent
vincent	vicent
factori	factors
apollo	apollo
teorii	teories
off	apagat
off	off
monitorul	monitor
mesaje	missatges
fara	sense
marine	marine
normală	normal
normală	normals
strâns	ajustat
considerare	consideració
considerare	contraprestació
suveran	sobirana
miller	miller
limbajul	idioma
limbajul	llenguatge
limbajul	llengua
benzi	carrils
benzi	cintes
benzi	franja
benzi	striptease
rural	rurals
urmărit	mirava
urmărit	vigilat
urmărit	seguí
urmărit	seguit
sufletul	ànima
adams	adams
educația	educació
oprit	aturat
ciclul	cicle
vorbită	parlat
decretul	decret
posibile	possible
posibile	possibles
isaac	isaac
memorial	memorial
fapte	fets
preferat	favourite
preferat	preferit
preferat	favorit
preferat	preferit
alternative	alternatiu
alternative	alternativa
alternative	alternatives
col	col
lateral	lateral
lateral	laterals
lateral	side
lateral	costat
hârtie	paper
unică	úniques
unică	únic
marmură	marble
marmură	marbre
cover	portada
cover	caràtula
phoenix	fènix
phoenix	phoenix
emisiuni	espectacles
asistență	assistència
fizic	físicament
fizic	físic
victoriei	victòria
victoriei	victoria
historia	historia
camere	habitacions
camere	sales
reduce	redueix
jersey	jersei
jersey	jersey
false	fals
false	false
false	falses
apreciat	apreciada
apreciat	apreciats
apreciat	apreciat
cehă	txeca
cehă	txec
peru	perú
peru	peru
alianță	aliança
îndepărtat	retirats
îndepărtat	eliminat
yonne	yonne
vis	vis
vis	somia
vis	somiar
vis	somni
florian	florian
alexandria	alexandria
commons	commons
fonduri	finançament
limitată	limitades
limitată	limitat
limitată	limitats
legenda	llegenda
legenda	legend
lansează	llançament
declară	declara
declară	declarar
declară	declari
ghid	guia
verne	verne
altitudinea	altitud
heart	cor
michigan	michigan
coordonator	coordinador
coordonator	coordinadora
dragostea	amor
universitate	universitat
lama	blade
lama	lama
circulație	circulació
recunoscută	reconeguts
recunoscută	reconegut
activă	actiu
dedicată	dedicat
dedicată	dedicada
agricultura	agricultura
agricultura	agricultura
dôme	dôme
descoperită	descobert
destinate	destina
alfabetul	alfabet
pronaos	nàrtex
speranța	esperança
comentarii	comentari
comentarii	comenta
comentarii	comentaris
comentarii	observacions
părere	opinió
părere	dictamen
scopuri	finalitats
albastră	blau
periodic	periòdica
periodic	periòdicament
monica	mònica
monica	monica
pregătirea	elaboració
pregătirea	preparació
pregătirea	preparant
pasageri	passatgers
pasageri	passatger
hamilton	hamilton
edgar	edgar
watanabe	watanabe
diana	diana
gloria	glòria
gloria	gloria
cantitate	quantitat
cantitate	import
cantitate	quantia
cantitate	quantitat
teza	tesi
teza	tesis
planetă	planeta
oct	oct
hotărârea	sentència
lingvistică	lingüística
tratate	tractats
tratate	tractada
diametru	diàmetre
geneva	ginebra
reprezentanți	representants
light	llum
stuttgart	stuttgart
porto	porto
nucleare	nuclear
otomană	otomà
rănit	ferits
rănit	ferits
rănit	ferit
proprietar	propietari
wolfgang	wolfgang
cantitatea	quantitat
misiuni	assignacions
misiuni	cessions
misiuni	missions
rândurile	files
rândurile	escalafó
reprezentate	representada
reprezentate	representats
reprezentate	representades
reprezentate	representat
fauna	fauna
acoperite	cobert
acoperite	cobertes
acoperite	recoberta
mix	barreja
suferă	patir
bis	bis
bis	encore
player	reproductor
player	jugador
multi	moltes
multi	molts
multi	multi
practice	pràctic
târguri	fires
privată	privat
privată	privats
actorul	actor
deva	deva
poliția	policia
conflicte	conflictes
conflicte	conflicte
contribuția	aportació
compoziția	composició
oricare	qualsevol
lovit	encertar
lovit	hit
atacurile	atacs
gers	gers
susținută	sostinguda
susținută	sostingut
olandez	neerlandès
olandez	holandès
alternativ	alternativament
alternativ	alternatiu
alternativ	alternativa
alternativ	suplent
alternativ	alternatiu
alternativ	alternativament
warner	warner
industrială	industrials
industrială	industrial
lawrence	lawrence
arhiepiscop	arquebisbe
eva	eva
eva	eve
scriitoare	escriptor
disponibil	disponibles
disponibil	disponible
timpuri	vegades
străin	alien
străin	estranger
străin	exteriors
kevin	kevin
moon	lluna
stăpânirea	mastering
aeriană	aèria
aeriană	aeris
prezentarea	presentació
suedez	suec
reforma	reforma
victorii	victòries
victorii	guanya
victorii	victòries
sarcina	embaràs
three	valldoreix
three	tres
iliescu	iliescu
inventat	inventat
venus	venus
avionul	plànol
avionul	avió
tokyo	tòquio
tokyo	tokyo
contemporane	contemporani
contemporane	contemporània
mărimea	mida
agenția	agència
stuart	stuart
zelotes	zelotes
lès	lès
interioare	interior
onoarea	honor
putin	putin
aparținut	pertanyia
tiraspol	tiraspol
filosof	filòsof
prut	prut
ars	cremat
ars	cremat
nasa	nasa
absolvirea	graduació
ascuns	amagat
baterie	bateria
provinciile	províncies
dave	dave
crime	crims
crime	delictes
crime	assassinats
capela	capella
test	test
test	prova
socialistă	socialista
simultan	simultània
simultan	simultàniament
brigada	brigada
profund	profundament
profund	deep
profund	profunds
profund	profund
raymond	raymond
administrat	administrat
richter	richter
grant	didac
grant	grant
grant	subvenció
portret	retrat
antologie	antologia
england	anglaterra
reprezentanții	representants
călătorii	viatges
negative	negatiu
negative	negatius
miron	miron
etnice	ètnica
coloane	columnes
hills	turons
billy	billy
opoziție	oposició
nordic	nòrdic
nordic	nordic
url	url
empire	imperi
frontiera	frontera
frontiera	vores
frontiera	vora
mecanic	mecànicament
mecanic	mecànic
mecanic	mecànica
mecanic	mecànics
mecanic	mecànic
erou	heroi
argument	argument
cercetători	investigadors
cercetători	científics
conceput	concebut
conceput	concep
conceput	concebuda
conceput	dissenyada
conceput	dissenyat
împrumut	préstec
împrumut	presto
israelului	israel
electorale	electoral
viitoare	futur
viitoare	pròximes
viitoare	propers
viitoare	properes
identificat	identificat
identificat	identificada
identificat	identificats
dublă	doble
flora	flora
utilizatorul	usuari
reducerea	reducció
reducerea	reductor
reducerea	reduint
june	juny
atrage	dibuixa
atrage	atrau
atrage	atraure
buget	pressupost
recunoaște	reconeixen
recunoaște	reconèixer
comerțul	comerç
miguel	miguel
armă	arma
armă	pistola
armă	arma
tată	pare
rom	rom
rom	rom
echivalent	equivalent
temporar	transitòriament
temporar	temporalment
temporar	temporal
tabăra	campament
tabăra	camp
lichid	fluid
lichid	líquid
lichid	liquid
inaugurat	inaugurat
schimba	canvia
schimba	canvi
oricine	ningú
sezoane	temporades
sezoane	estacions
culturi	cultius
culturi	conreus
culturi	cultures
fan	fan
criterii	criteris
pennsylvania	pennsylvania
pennsylvania	pennsilvània
marcate	marcat
dispoziție	disposició
dispoziție	provisió
încasări	rebuts
destinat	destina
povești	tales
povești	contes
povești	històries
povești	relats
plecarea	deixant
secțiuni	seccions
principii	principis
națiuni	nacions
înțelegere	enteniment
înțelegere	comprensió
înțelegere	entesa
înțelegere	entenent
opinii	dictàmens
jerry	jerry
performanță	actuació
performanță	rendiment
neapole	nàpols
neapole	napoli
tratamentul	tractament
cerc	circumferència
cerc	cercle
eseu	touchdown
eseu	anotació
desemnate	designada
desemnate	designat
comportamentul	comportament
momente	moments
sosirea	arribada
pozitiv	positiu
pozitiv	positiva
pozitiv	positius
asigurarea	assegurança
asigurarea	assegurances
eforturile	gestions
eforturile	esforços
lenin	lenin
massachusetts	massachusetts
retrage	replega
retrage	retirar
reduse	reduït
reduse	reduïda
vândute	venut
vândute	venuda
dec	dec
ingrid	íngrid
ingrid	ingrid
novi	novi
serghei	serguei
sexuale	sexual
alto	alto
mail	correu
melodie	melodia
melodie	melody
melodie	sintonia
melodie	cançó
melodie	song
mormânt	tomba
mormânt	sepultura
investiții	inversions
investiții	inversió
nicolas	nicolas
vânători	caçadors
punk	punk
vizita	visiteu
vizita	visita
dezvoltată	desenvolupat
dezvoltată	desenvolupats
steven	steven
utilizatorilor	usuaris
emisar	emissari
dragon	drac
produc	produeixin
produc	produeixen
aplicat	aplicats
aplicat	aplicat
aplicat	aplicada
abandonat	abandonat
permanentă	permanent
permanentă	permanents
jimmy	jimmy
austriacă	austríac
western	western
principiile	principis
fenomenul	fenomen
bunicul	avi
bunicul	avi
înlocuibil	substituïbles
adusă	portat
guvernare	governança
guvernare	govern
rata	taxa
jupiter	júpiter
kleť	kleť
raza	raza
raza	radi
scaun	cadira
scaun	tamboret
scaun	seat
scaun	seient
regent	regent
poe	poe
filologie	filologia
luând	tenint
jacob	jacob
asediul	setge
hop	hop
portal	portal
pietre	pedres
pietre	roques
leonard	leonard
definit	definides
definit	definit
definit	definits
suedeză	suec
ramură	subdivisió
ramură	sucursal
ramură	branca
aliați	aliats
trage	disparar
beach	platja
venezuela	veneçuela
soț	cònjuge
soț	marit
orient	orient
divizii	divisions
consiliu	consell
alaska	alaska
ridicarea	aixecament
ridicarea	aixecant
magic	màgia
magic	màgic
revolta	motí
revolta	aldarull
revolta	revolta
ciprian	ciprian
celebru	famós
celebru	famosos
pozitive	positiu
pozitive	positiva
pozitive	positius
cetățenii	ciutadans
recunoașterea	reconeixement
păstrarea	mantenint
păstrarea	retenció
reacția	reacció
barbara	bàrbara
barbara	barbara
olga	olga
sardinia	sardenya
modificare	modificació
modificare	esmena
turnee	tornejos
rasă	raça
rasă	cursa
demisia	renúncia
demisia	dimissió
pictat	pintat
negativ	negatiu
frontieră	frontera
frontieră	vores
frontieră	vora
row	fila
row	filera
extinderea	expansió
greutatea	pes
temple	temple
inspirație	inspiració
atlas	atles
cal	cavall
cal	cal
fișă	fiche
albatros	albatros
pregătit	preparats
pregătit	preparat
pregătit	preparades
succesiune	successió
icoane	icones
norman	norman
rețele	xarxes
extras	extret
extras	extreta
extras	extreu
extras	extracte
televiziunea	televisió
lucia	lucia
navele	naus
navele	vaixells
wild	wild
wild	salvatge
existență	existència
aliat	alió
aliat	aliat
vehicule	vehicles
totalul	total
concertul	concert
clark	clark
fritz	fritz
erich	erich
deux	deux
moară	almàssera
moară	mill
moară	molí
războaiele	guerres
geografic	geogràficament
geografic	geogràfic
philippe	philippe
timpuriu	primerenc
coastă	costella
coastă	costera
coastă	costaneres
formare	entrenament
formare	formació
democrată	democràtica
democrată	democràtic
democrată	demòcrata
slatina	slatina
benevento	benevent
produsele	productes
sfera	esfera
cancer	càncer
pește	peixos
pește	peix
info	info
clasificare	classificació
benjamin	benjamin
benjamin	benjamí
scrimă	esgrima
law	llei
premieră	estrena
placă	placa
oxigen	oxigen
vice	vici
vice	vice
intervenția	intervenció
izvoare	springs
logică	lògic
logică	lògica
stockholm	estocolm
stockholm	stockholm
inimă	cor
medicina	medicament
medicina	medicina
tenis	tennis
criza	crisi
direcție	direcció
regi	kings
regi	reis
spații	espais
specializat	especialitzats
specializat	especialitzat
răspunde	resposta
răspunde	respon
nero	nero
posesia	possessió
faptele	fets
deplasare	desplaçaments
deplasare	desplaçament
aprobat	aprovades
aprobat	aprovat
aprobat	aprovada
aprobat	aprovats
stoica	stoica
împrumutat	prestades
împrumutat	prestat
materie	matèria
evreiesc	jueva
evreiesc	jueu
transformarea	transformació
cinema	cinema
nazistă	nazi
atitudine	actitud
linux	linux
autoritate	autoritat
congres	congrés
oțel	acer
baze	bases
căldură	calor
apus	capvespre
diplomat	diplomàtic
coloană	columna
decret	decret
campo	campo
eliminarea	eliminació
băiat	noi
selecție	selecció
studioul	studio
studioul	estudi
criticii	crítics
grigorescu	grigorescu
folclor	folklore
verona	verona
întrebarea	pregunta
operații	operacions
sarah	sarah
baroc	barroca
baroc	barroc
xxi	xxi
newton	newton
locuințe	habitatge
criză	crisi
criză	apoderament
observații	comentaris
observații	observacions
köln	colònia
fair	fira
adaptare	adaptació
turcii	turcs
incendiu	incendi
incendiu	foc
filosofia	filosofia
inter	inter
sultanul	sultà
sultanul	sultan
canale	canals
occident	oest
ecran	pantalla
astronom	astrònom
filmat	rodat
deschidere	obertura
supus	dòcil
clasificată	classificades
clasificată	classificat
clasificată	classificats
clasificată	classificada
voluntari	voluntaris
evoluție	evolució
culorile	colors
beton	formigó
declarația	declaració
declarația	declaració
friuli	friül
expresie	expressió
angela	àngela
angela	angela
emilia	emilia
emilia	emília
engleza	anglès
kitami	kitami
mănăstiri	monestirs
tetragnatha	tetragnatha
scoate	elimina
pronunțat	pronunciat
pronunțat	pronunciada
spirituală	espiritual
walker	walker
salerno	salern
auzit	escoltat
prince	príncep
prince	prince
jeff	jeff
strat	capa
interesat	interessat
interesat	interessats
semi	semi
interpretează	antuvi
interpretează	interpretar
interpretează	interpreten
plastic	plàstics
plastic	plàstic
malik	màlik
malik	malik
blaga	blaga
dispus	disposat
dispus	disposats
arnold	arnold
procesele	processos
probe	mostres
probe	evidència
vizită	visitant
vizită	visiteu
vizită	visita
limitat	limitades
limitat	limitat
limitat	limitats
expus	exposat
expus	exposats
operațiuni	operacions
operațiuni	transaccions
johnny	johnny
traseul	ruta
mile	kilòmetre
mile	milla
mile	milles
mile	kilòmetres
mile	quilòmetres
soții	marits
soții	cònjuges
kent	kent
continuarea	continuació
continuarea	seqüela
introduse	introduïdes
introduse	introduït
introduse	introduïda
introduse	introduïts
santiago	santiago
kelly	kelly
bei	bei
voievodatul	voivodat
critica	crítica
critica	crítica
critica	crític
nelson	nelson
pozițiile	posicions
aviv	aviv
gazdă	màquina
timpurile	vegades
pan	pan
grupe	grups
biologie	biologia
sârbă	serbi
atmosfera	atmosfera
distincte	diferenciades
reflectă	reflecteixen
reflectă	reflecteix
reflectă	reflexionar
reflectă	reflectir
institut	institut
fructe	fruit
fructe	fruita
fructe	fruites
fructe	fruits
italieni	italians
rezolvat	resolt
sarthe	sarthe
adunare	assemblea
piele	cuir
piele	pell
conferințe	conferències
temperaturi	temperatures
rachete	míssils
rachete	coets
distruge	destruir
constantă	constant
constantă	constants
transnistria	transnístria
definiție	definició
lat	lat
chimic	chemical
chimic	químic
chimic	químicament
înaintat	reenviat
particule	partícules
particule	partícula
titlurile	títols
expuse	exposat
expuse	exposats
dif	diff
spunând	dient
criticat	criticat
igor	ígor
igor	igor
prost	estúpid
identitatea	identitat
râuri	rius
müller	müller
orhei	orhei
înconjurat	rodejats
înconjurat	envoltades
înconjurat	rodejat
kong	kong
sexuală	sexual
dificil	difícil
revoluție	revolució
leo	leo
păstrate	guardava
păstrate	mantingut
păstrate	guardats
păstrate	conservats
păstrate	conservat
marcus	marcus
dimensiune	dimensió
dimensiune	mida
vânzări	vendes
vânzări	surts
vânzări	sale
vânzări	venda
sfatul	assessorament
forum	fòrum
forum	forum
combustibil	combustible
sin	pecat
copyright	copyright
arabia	aràbia
rugby	rugby
rugby	rugbi
pădurile	boscos
jonathan	jonathan
distins	distingit
patriarhul	patriarca
unelte	eines
ucide	kill
ucide	mata
distribuția	distribució
csm	csm
propunere	proposta
propunere	proposició
nucleară	nuclear
conservator	conservatori
conservator	conservador
numerele	nombres
numerele	números
dispozitiv	dispositiu
zei	déus
nota	nota
adoptată	adoptats
adoptată	adoptat
începuturile	inicis
atitudinea	actitud
monografia	monogràfic
portalul	portal
dimensiunile	dimensions
limitele	fronteres
limitele	límits
cade	cade
cade	cascades
moore	moore
cornelis	cornelis
dulce	dolç
dulce	dolços
dulce	dolça
istván	istván
convenția	conveni
convenția	convenció
chinez	xinès
chinez	xinesos
domnie	regnat
côtes	côtes
viziunea	visió
familiile	famílies
comunismului	comunisme
bayern	bayern
unu	one
trofeul	trofeu
marshall	marshall
dimensiunea	dimensió
dimensiunea	mida
luată	pres
diferă	difereix
diferă	difereixen
hassan	hassan
seară	vespre
mini	mini
menținerea	mantenint
combinație	combinació
irlandei	irlanda
irlandei	bellvís
angel	angel
angel	àngel
alternativă	alternatiu
alternativă	alternativa
coburg	coburg
mixt	mixta
mixt	mixt
mixt	mesclat
harris	harris
marchează	marca
marchează	mark
coada	cua
coada	cua
regională	regional
regională	regionals
janeiro	janeiro
îndoială	dubte
ross	ross
înregistrată	registrat
înregistrată	inscrits
înregistrată	enregistrat
clasele	classes
corporation	corporació
punerea	posant
reprezentare	representació
serios	greus
serios	seriós
serios	seriosament
determina	determinar
determina	determinen
determina	determini
dramatic	dramàtica
leonardo	leonardo
alla	alla
corespunzător	apropiat
corespunzător	correspongui
corespunzător	corresponent
mali	mali
contribuție	aportació
contribuțiile	aportacions
contribuțiile	contribucions
vină	culpa
vină	culpabilitat
girls	xiques
girls	nenes
girls	noies
girls	girls
hesse	hessen
veronica	veronica
fernando	fernando
amos	amos
bowell	bowell
jordan	jordà
jordan	jordània
african	africà
african	african
cunoștințe	coneixements
cunoștințe	coneixement
cuba	cuba
hai	hai
lászló	lászló
plata	pagament
masivul	massís
kennedy	kennedy
robin	robin
dorin	dorin
sabie	espasa
bandă	cinta
bandă	colla
nick	nick
desert	postres
desert	desert
afectat	afectats
prime	prime
prime	primes
jucătorii	jugadors
acționează	acte
acționează	act
harvard	harvard
mariana	mariana
dialectul	dialecte
dick	dick
morgan	morgan
roci	roques
viata	vida
viata	life
ibrahim	ibrahim
albi	white
albi	blanc
charlie	charlie
chemat	convocats
chemat	convocat
filozof	filòsof
eugenia	eugenia
eugenia	eugènia
eugenia	eugenèsia
definește	definir
definește	defineix
definește	defineix
dublat	doblat
belarus	bielorússia
politicile	polítiques
uniune	union
uniune	unió
intens	intens
salonul	saló
încercări	judicis
încercări	proves
aplicată	aplicats
aplicată	aplicat
aplicată	aplicada
cărămidă	maó
sexual	sexual
sexual	sexualment
fred	fred
april	abril
astra	astra
axa	eix
decizii	decisions
grupă	grup
grupă	esquadra
zur	zur
definită	definides
definită	definit
definită	definits
chimist	químic
diferență	diferència
eliade	eliade
sky	cel
sky	sky
preț	preu
lisabona	lisboa
islam	islam
hrană	menjar
hrană	alimentació
redenumit	reanomenament
voci	veus
cauzat	causat
cauzat	ocasionat
cauzat	provocada
securitatea	seguretat
shortsummary	shortsummary
solare	solar
produsul	producte
börngen	börngen
aparate	dispositius
eliminat	retirats
eliminat	eliminat
inițiale	inicial
herțegovina	hercegovina
oferite	ofert
cuplul	parella
statistici	estadística
statistici	estadístiques
statistici	anàlisis
derivat	derivat
derivat	derivada
traduse	traduït
arabi	àrabs
andy	andy
saturn	saturn
citate	cotitzacions
bulgar	búlgar
stanley	stanley
resursele	recursos
elaborat	elaborades
elaborat	elaborada
île	île
sugerat	suggerit
sugerat	suggerits
soluția	solució
atmosferă	atmosfera
andreas	andreas
nil	nil
nil	nil
extreme	extrem
extreme	extrema
extreme	extreme
bunuri	mercaderies
bunuri	béns
comportament	comportament
stade	stade
acumulare	acumulació
laborator	laboratori
laborator	laboratori
moldovan	moldovan
htm	htm
termenii	termes
termenii	condicions
russell	russell
plantă	planta
operator	operador
operator	operari
clară	clara
vremuri	vegades
magnitudinea	magnitud
motorul	motor
motorul	dorsal
vorbit	parlat
consum	consum
perspectiva	perspectiva
kurt	kurt
perechi	parelles
perechi	parells
sumă	sumatori
sumă	suma
sumă	quantitat
sumă	import
sumă	quantia
