que	att
àmbit	omfattning
àmbit	tillämpningsområde
àmbit	räckvidd
colors	färgämnen
colors	färger
colors	färger
sap	sap
constitució	grundlagen
constitució	konstitutionen
constitució	författning
constitució	konstitution
constitució	grundlag
allà	där
federal	federal
federal	federalt
federal	federala
torres	torres
mur	logg
mur	väggen
mur	vägg
mur	mur
escoles	skolor
escoles	skolorna
animal	djur
ràdio	radion
ràdio	radio
pierre	pierre
mètode	metoden
mètode	metod
memòria	minnen
memòria	minnet
memòria	minne
memòria	memory
cara	ansikte
cara	ansiktet
cara	face
lletres	texter
quart	fjärde
actes	akter
jugadors	spelare
cambres	chambers
cambres	avdelningar
cambres	kammare
quilòmetres	kilometer
quilòmetres	miles
quilòmetres	mil
inventari	inventering
inventari	inventarier
martin	martin
blanca	blanca
blanca	blanka
missió	uppdrag
missió	mission
concepte	begreppet
concepte	begrepp
concepte	koncept
concepte	konceptet
polítiques	politik
polítiques	policyer
rock	klippan
rock	klippa
rock	sten
rock	rocka
rock	rock
pràctica	övning
pràctica	praktik
pràctica	öva
pràctica	praxis
anna	anna
setmana	veckan
setmana	vecka
smith	svensson
smith	smith
participació	medverkan
participació	delaktighet
participació	deltagande
participació	medbestämmande
segueix	follow
segueix	följa
segueix	följer
segueix	följ
vii	vii
futur	framtiden
futur	framtid
futur	future
futur	framtida
futur	blivande
individual	individuell
individual	individuellt
individual	individ
individual	individuella
britànica	brittisk
britànica	brittiska
britànica	britter
britànica	brittiskt
ciència	vetenskap
ciència	naturvetenskap
ciència	vetenskapen
filosofia	filosofin
filosofia	filosofi
capità	kaptenen
capità	captain
capità	kommendör
capità	kapten
bosc	skog
bosc	woods
bosc	skogen
bosc	skogar
bosc	skog
bosc	skogs
bosc	skogen
bosc	forest
fórmula	formula
fórmula	formel
fundada	grundats
fundada	grundat
fundada	grundades
fundada	grundad
fundada	grundade
verd	gröna
verd	grön
verd	grönt
verd	green
escena	scen
pressió	tryck
urgell	urgell
inicialment	inledningsvis
inicialment	initialt
inicialment	ursprungligen
viena	wien
viena	vienna
joseph	joseph
joseph	josef
bgcolor	bgcolor
concentració	koncentrationen
concentració	koncentration
classes	klasser
classes	klasserna
classes	lektioner
sortida	output
sortida	produktion
sortida	utdata
sortida	utgång
sortida	utförsel
sortida	utträde
sortida	avsluta
thomas	tomas
thomas	thomas
colònia	köln
colònia	koloni
colònia	kolonin
por	fruktan
por	skräck
por	rädsla
por	frukta
ciclista	cyklist
fulles	löv
fulles	löven
fulles	blad
arquitecte	arkitekt
règim	regim
règim	regimen
medieval	medeltida
medieval	medeltiden
portal	portal
portal	portalen
recursos	medel
recursos	resurser
creixement	tillväxten
creixement	tillväxt
establiment	inrättning
establiment	anläggning
establiment	etablering
establiment	inrättandet
establiment	inrättande
conflicte	konflikten
conflicte	konflikter
conflicte	konflikt
pedro	pedro
assemblea	montering
assemblea	församling
assemblea	församlingen
tribus	stammar
polítics	politikerna
polítics	politiker
poesia	poesi
ferran	ferdinand
peter	petrus
peter	peter
alfons	alfons
alfons	alfonso
vint	twenty
vint	tjugo
ràpidament	snabbt
mil	thousand
mil	tusen
mil	mil
conseqüència	konsekvens
regnat	regera
regnat	härska
catòlica	katolsk
catòlica	katoliker
catòlica	katolska
catòlica	katolik
àrees	områden
pares	föräldrar
pares	föräldrars
pares	föräldrarna
pares	pappor
naturals	naturlig
naturals	naturliga
naturals	natural
naturals	naturligt
amic	vännen
amic	vän
mont	mount
mont	montera
mont	berget
mont	mont
irlanda	irland
irlanda	ireland
contacte	kontakt
contacte	kontakta
louis	ludvig
louis	louis
seguit	följs
seguit	följde
seguit	följt
minuts	minuter
cert	sanna
cert	sann
cert	sant
cert	true
bronze	brons
actiu	aktiva
actiu	aktiv
actiu	aktivt
dalt	övervåningen
revolta	upploppet
revolta	upplopp
medicina	medicin
medicina	läkemedel
abu	abu
taller	verkstad
taller	workshop
taller	seminarium
valenciana	valenciana
curs	kurs
modern	moderna
modern	modern
modern	modernt
polònia	polen
combat	strid
combat	kamp
combat	bekämpa
líder	ledaren
líder	ledare
líder	leader
fundador	grundaren
fundador	grundare
afegir	add
afegir	addera
bèlgica	belgien
corrent	aktuell
corrent	nuvarande
corrent	aktuellt
corrent	aktuella
sola	ensamt
sola	ensam
sola	ensamma
princesa	princess
princesa	prinsessan
princesa	prinsessa
títols	rubriker
títols	titlar
vermell	röda
vermell	rött
vermell	röd
film	filma
film	film
existeixen	existerar
existeixen	existera
humà	mänskliga
humà	mänsklig
humà	mänskligt
humà	människa
vaixells	båtar
vaixells	fartyg
vaixells	skepp
coneguts	bekanta
límit	gräns
límit	begränsa
límit	gränsvärde
galeria	galleriet
galeria	galleri
flors	flowers
flors	blommor
https	https
acte	act
acte	akt
acte	agera
mal	mal
producte	produkten
producte	produkt
coses	saker
coses	saker
coses	grejer
coneixement	kunskap
coneixement	kunskaper
coneixement	kännedom
coneixement	vetskap
totalment	fullt
totalment	helt
seguint	följer
tribu	stam
tribu	stammen
raó	anledning
raó	förnuft
raó	skäl
raó	orsak
estrella	stjärnan
estrella	stjärna
estrella	star
germana	syster
germana	sister
comuna	kollektiv
llevant	levante
moviments	drag
moviments	flyttar
moviments	rörelser
moviments	förflyttningar
nov	nov
boscos	skog
boscos	skogarna
boscos	skogar
alemanys	tyskar
comitè	kommittén
comitè	kommitté
comitè	utskottet
comitè	utskott
províncies	provinserna
províncies	provinser
finestres	windows
finestres	fönster
finestres	rutor
ronda	ronda
ronda	avrunda
ronda	omgång
ronda	rund
ronda	runt
ronda	runda
morts	död
morts	döda
morts	dött
morts	dead
pista	track
pista	spår
pista	spåra
usuaris	användarna
usuaris	användare
don	don
monument	monument
futbolista	fotbollsspelare
reconeixement	uppskattning
reconeixement	erkännande
reconeixement	erkännanden
tractament	behandling
tractament	behandlingen
palma	palma
figures	siffror
figures	figurer
miguel	miguel
santiago	santiago
smithsonian	smithsonian
feina	job
feina	jobb
suècia	sweden
suècia	sverige
washington	washington
rosa	rosa
rosa	rose
rosa	ros
rosa	rosa
monuments	minnesmärken
monuments	monument
valors	värdena
valors	värden
valors	värderingar
park	parkera
park	parken
park	park
park	stadsparken
religió	religion
continuació	fortsättning
enllaç	länk
enllaç	länken
enllaç	länka
tasca	uppgift
nacions	nationer
nacions	nations
nacions	nationerna
fundat	grundats
fundat	grundat
fundat	grundades
fundat	grundad
fundat	grundade
obert	öppna
obert	open
obert	öppet
obert	öppen
documents	handlingar
documents	dokument
policia	polis
policia	poliser
policia	polisen
oposició	motstånd
oposició	oppositionen
oposició	invändning
oposició	opposition
tècniques	tekniker
tècniques	teknik
digital	digitala
digital	digitalt
digital	digital
anònim	anonym
anònim	anonyma
predecessor	föregångare
org	org
milà	milan
milà	milano
residència	vistelse
residència	hemvist
residència	bosättning
residència	bostad
arquebisbe	ärkebiskop
arquebisbe	ärkebiskopen
setge	belägring
setge	belägringen
quadre	bordet
quadre	bord
quadre	tabell
conquesta	erövringar
conquesta	erövring
completament	helt
completament	fullständigt
autònoma	självständig
autònoma	autonoma
autònoma	självstyrande
autònoma	autonom
stadium	stadion
stadium	stadium
checklist	checklista
peça	track
peça	spår
peça	spåra
llenguatge	språket
llenguatge	språk
tecnologia	technology
tecnologia	tekniken
tecnologia	teknik
tecnologia	teknologi
lópez	lópez
lópez	lopez
porto	porto
propietats	fastigheter
propietats	egendomar
propietats	egenskaper
entrenador	tränaren
entrenador	coach
entrenador	tränare
projectes	projekt
lliures	gratis
lliures	fri
lliures	free
lliures	ledig
lliures	fritt
lliures	fria
lliures	pund
lliures	kilo
dit	fingret
dit	finger
proposta	förslag
clau	tangent
clau	nyckel
clau	key
clau	nyckeln
agricultura	odling
agricultura	jordbruk
agricultura	lantbruk
agricultura	jordbruket
agricultura	jordbruk
agricultura	lantbruk
relacionats	relaterad
relacionats	relaterat
relacionats	släkt
relacionats	närstående
relacionats	relaterade
espasa	svärd
pèrdua	förlust
colspan	colspan
extensió	förlängning
extensió	utökning
extensió	utbyggnad
extensió	utvidgning
varietat	sort
varietat	variation
alexandre	alexandre
alexandre	aleksandr
alexandre	alexander
sang	blodet
sang	blod
sang	blood
guinea	guinea
guinea	guineas
venècia	venedig
internet	internet
nacionals	medborgare
sevilla	sevilla
sevilla	sevilla
oct	okt
basc	baskiska
circuit	kretsar
circuit	krets
valls	valls
simon	simon
anàlisi	analyser
anàlisi	analys
abr	apr
aspecte	aspekten
aspecte	aspekt
resposta	svar
resposta	besvara
resposta	svara
feta	made
feta	tillverkad
feta	tillverkade
feta	tillverkat
feta	gjorda
feta	feta
hàbitat	livsmiljöer
hàbitat	habitat
hàbitat	livsmiljö
oficialment	officiellt
moscou	moskva
periodista	journalisten
periodista	journalist
festes	högtider
festes	helgdagar
festes	semester
festes	helger
terreny	terräng
terreny	terrängen
terreny	marken
terreny	ground
operació	insats
operació	operation
operació	drift
fortalesa	fästningen
fortalesa	fästning
pirineus	pyrenéerna
internacionals	internationalen
internacionals	international
internacionals	internationell
internacionals	internationella
internacionals	internationellt
blau	blå
blau	blue
blau	blåa
blau	blått
roig	röda
roig	rött
roig	röd
millorar	förbättra
senyal	signal
senyal	signalera
difícil	svår
difícil	svårt
diputats	ställföreträdare
versions	versioner
versions	versionerna
històrica	historiskt
històrica	historisk
històrica	historiska
dirigit	riktat
dirigit	regi
dirigit	riktad
metge	läkare
metge	läkares
metge	läkaren
metge	doctor
metge	läkare
metge	doktor
cadena	snöre
cadena	sträng
cadena	string
cadena	kedja
cadena	kedjan
aliança	alliance
aliança	allians
aliança	alliansen
models	modeller
models	modellerna
models	förlagor
vaixell	båt
historiador	historiker
lletra	texter
junta	bräda
junta	brädet
junta	styrelse
junta	board
junta	styrelsen
junta	juntan
rafael	raphael
rafael	rafael
presó	fängelset
presó	prison
presó	fängelse
operacions	transaktioner
operacions	verksamhet
operacions	operationer
royal	kungliga
royal	royal
royal	kunglig
royal	kungligt
vist	sett
vist	sedd
vist	sedda
localitat	orten
celebrar	fira
aplicació	applikation
aplicació	ansökan
aplicació	tillämpning
obertura	öppning
obertura	öppnande
obertura	öppning
obertura	öppnar
esdeveniments	händelser
esdeveniments	evenemang
categories	kategorierna
categories	kategorier
amics	kompisar
amics	vänner
premsa	tryck
premsa	press
premsa	pressen
turó	kullen
turó	backen
turó	backe
turó	kulle
turó	hill
parella	par
parella	paret
israel	israel
ocasions	tillfällen
black	black
black	svart
black	svarta
concert	konsert
reforma	reformer
reforma	reformera
reforma	reformering
reforma	reformen
reforma	reform
simple	enkla
simple	enkelt
simple	enkel
portes	dörrarna
portes	dörrar
idees	uppslag
idees	idéer
und	und
dimensions	måtten
dimensions	dimensioner
dimensions	mått
anteriorment	tidigare
ferraris	ferraris
parròquia	församling
parròquia	socken
excepte	utom
excepte	förutom
comunista	kommunistiska
comunista	kommunist
comunista	kommunistisk
exemples	exempel
reserva	reservation
reserva	bokning
reserva	förbehåll
reserva	reserv
reserva	reserven
reserva	reservera
explica	förklarar
oli	olja
vídeo	filmklipp
vídeo	videon
vídeo	video
vídeo	videoklipp
provocar	provocerar
provocar	provocera
provocar	framkalla
dedicada	tillägnad
dedicada	hängiven
autoritat	auktoritet
autoritat	myndigheten
autoritat	myndighet
compost	förening
compost	sammansatt
inicial	ursprungligt
inicial	initial
inicial	ursprunglig
inicial	inledande
forta	starkt
forta	strong
forta	starka
forta	stark
econòmic	ekonomiskt
econòmic	ekonomisk
econòmic	ekonomiska
destacats	slingor
destacats	höjdpunkter
destacats	belyser
darrera	senast
darrera	senaste
darrera	sista
darrera	sist
ocupa	ockuperar
ocupa	upptar
ocupa	intar
expressió	uttryck
accions	åtgärder
accions	insatser
imperial	kejserliga
imperial	imperial
càrrega	ladda
càrrega	last
càrrega	belastning
càrrega	lastning
càrrega	laddas
càrrega	laddar
càrrega	laddning
descripció	beskrivning
henry	henrik
henry	henry
para	para
muhammad	muhammad
muhammad	muhammed
feb	feb
abd	abd
dedicat	tillägnad
dedicat	hängiven
lleis	lagar
atenció	uppmärksamhet
cavall	hästen
cavall	häst
rectangular	rektangulära
rectangular	rektangulär
justícia	justice
justícia	rättvisa
justícia	rättskipning
volia	sökes
luxemburg	luxemburgska
luxemburg	luxemburg
luxemburg	luxembourg
fàbrica	fabriken
fàbrica	fabrik
fàbrica	factory
fernando	fernando
diners	money
diners	pengar
béns	gods
béns	varor
gas	gasa
gas	gas
gas	gaser
presa	dam
presa	dammen
presa	damm
populars	populärt
populars	popular
populars	populär
populars	populära
nivells	nivåerna
nivells	nivåer
completa	kompletta
completa	fullständigt
completa	slutför
completa	komplett
completa	fullständig
flota	flotta
flota	flottan
branca	gren
branca	filial
branca	branch
branca	grenen
red	röda
red	rött
red	röd
paris	paris
culturals	kulturella
culturals	kulturellt
culturals	kulturell
daniel	daniel
daniel	danne
indica	anger
indica	indikerar
programes	program
programes	program
centres	centra
centres	centra
espanyols	spanjorer
planeta	planet
planeta	planeten
atacs	attacker
atacs	angrepp
atacs	attentat
principat	furstendömet
llobregat	llobregat
habitual	vanligt
habitual	vanliga
municipals	kommunal
municipals	kommunalt
municipals	kommunala
migdia	middagstid
migdia	noon
fernández	fernandez
fernández	fernández
treballadors	arbetare
treballadors	arbetstagare
solar	sol
solar	solar
solar	solenergi
carrers	gator
carrers	streets
carrers	gatorna
instruments	instrument
instruments	instrumenten
nombres	tal
nombres	nummer
nombres	siffror
sabadell	sabadell
complex	komplext
complex	komplicerad
complex	komplex
complex	komplexa
complex	komplicerat
símbol	symbol
símbol	symbolen
pintures	målarfärg
pintures	målar
pintures	målningar
pintures	tavlor
constant	konstanta
constant	konstant
matar	döda
matar	dödande
matar	killing
viii	viii
#aaa	#aaa
gestió	management
gestió	ledning
gestió	hantering
gestió	förvaltning
àcid	surt
àcid	syra
cossos	kroppar
cossos	organ
temporades	seasons
temporades	årstider
temporades	säsonger
crisi	kriser
crisi	krisen
crisi	kris
jul	jul
manca	avsaknad
manca	brist
sants	helgon
ali	ali
ensenyament	undervisa
ensenyament	undervisning
montserrat	montserrat
ministeri	departement
ministeri	ministeriet
ministeri	ministerium
giro	giro
participants	deltagare
participants	deltagarna
baixes	låga
baixes	lågt
baixes	low
baixes	låg
motius	anledningar
motius	orsaker
motius	skäl
motius	motiv
regional	regionala
regional	regional
regional	regionalt
ascensió	uppstigning
necessitat	behov
necessitat	behöver
possibilitat	möjlighet
complet	kompletta
complet	fullständigt
complet	slutför
complet	komplett
complet	fullständig
cardenal	kardinal
cardenal	kardinalen
martínez	martinez
martínez	martinez
martínez	martínez
pérez	pérez
universal	universella
universal	universal
universal	universell
universal	universellt
context	sammanhang
context	kontext
isabel	isabel
arcs	bågar
die	dö
die	die
die	dör
convent	klostret
convent	kloster
jueus	judar
bernat	bernard
bernat	bernhard
con	kon
cristians	kristna
derrota	nederlag
derrota	besegra
giovanni	giovanni
noruega	norge
famós	berömt
famós	kända
famós	berömd
famós	känd
famós	berömda
cambridge	cambridge
estudiants	studenter
estudiants	studerande
estudiants	elever
donant	ger
donant	donator
donant	givare
doctor	läkaren
doctor	doctor
doctor	läkare
doctor	doktor
espais	mellanslag
espais	blanksteg
espais	utrymmen
riera	bäck
riera	stream
riera	ström
interpretació	tolkningen
interpretació	tolkning
caiguda	hösten
caiguda	faller
caiguda	fall
caiguda	ramla
caiguda	höst
caiguda	falla
continua	fortsätter
aspectes	aspekter
empordà	empordà
basat	baserad
basat	baserade
basat	baserat
incloure	inkluderar
incloure	inkludera
din	din
document	dokumentera
document	dokumentet
document	dokument
document	handling
clara	clara
utc	utc
clàssica	klassiska
clàssica	klassisk
clàssica	klassiskt
mínim	minimalt
mínim	minst
mínim	minimum
mínim	minsta
estàndard	standarden
estàndard	standard
obertures	öppningar
institucions	institutioner
institucions	institut
institucions	institutionerna
representant	ombud
representant	företrädare
representant	representativ
representant	representativt
representant	representant
altura	höjd
altura	höjden
altura	längd
organitzar	organisera
escultura	skulptur
escultura	staty
escultura	skulpturer
urbà	urbano
roger	uppfattat
roger	roger
editor	redigerare
editor	redaktör
editor	editor
agència	agentur
agència	byrån
agència	byrå
visió	syn
visió	visioner
visió	vision
laterals	sidled
laterals	laterala
cim	cim
international	internationalen
international	international
international	internationell
international	internationella
international	internationellt
passant	händer
americans	amerikanerna
americans	amerikaner
elegit	utvald
elegit	valda
elegit	utvalda
elegit	vald
elegit	utvalt
elegit	valt
esteve	stephen
esteve	stefan
diòcesi	stift
musulmans	muslimer
musulmans	muslimerna
gira	rotera
retorn	retur
retorn	återkomst
retorn	avkastning
retorn	återvända
retorn	returnera
nostra	nostra
concurs	tävling
acceptar	accepterande
acceptar	accepterar
acceptar	accepterar
acceptar	godta
acceptar	acceptera
possiblement	eventuellt
possiblement	möjligen
possiblement	möjligtvis
reacció	reaktion
reacció	reaktioner
golf	golf
golf	golfen
global	globala
global	global
global	globalt
directe	direkta
directe	regissera
directe	direkt
directe	direct
textos	texter
textos	sms
marit	maken
marit	make
terrestre	landlevande
terrestre	markbundna
navarra	navarra
rang	rang
rang	grad
rang	rank
tractar	behandla
reus	reus
actuals	aktuell
actuals	nuvarande
actuals	aktuellt
actuals	aktuella
responsable	ansvarsfullt
responsable	ansvariga
responsable	ansvarsfull
responsable	ansvarig
responsable	ansvarigt
gonzález	gonzález
partida	spel
partida	spelet
partida	game
partida	match
partida	vilt
ribera	ribera
capaç	kapabel
capaç	duglig
capaç	kapabla
pacífic	pacific
pacífic	stillahavsområdet
matèria	materia
arbre	träd
arbre	trädet
florida	florida
propis	äga
propis	eget
propis	egen
propis	egna
declarar	deklarera
declarar	deklarerar
cicle	kretslopp
cicle	cykel
llegenda	legenden
llegenda	legend
llançament	lansering
llançament	avfyrning
llançament	uppskjutning
llançament	inleda
llançament	starta
processos	processer
orient	orienten
patir	lider
patir	lida
donen	dan
similars	likartade
similars	likartat
similars	liknande
similars	likartad
estrelles	stjärnor
estrelles	stars
notable	anmärkningsvärda
notable	anmärkningsvärd
notable	anmärkningsvärt
enviat	skickas
enviat	skickade
enviat	skickat
enviat	skickad
arran	arran
caixa	låda
caixa	box
caixa	boxas
utilitzant	använda
utilitzant	använder
estructures	strukturerna
estructures	konstruktioner
estructures	strukturer
ciutadans	invånare
ciutadans	medborgare
ciutadans	medborgarna
inicis	begynnelse
inicis	början
signar	underteckna
signar	skylt
signar	tecken
signar	signera
guerres	krigen
guerres	krig
guerres	wars
femení	kvinnliga
femení	hona
femení	kvinnligt
femení	kvinna
generació	generation
generació	generationen
generació	generering
generació	släkte
survey	besiktning
survey	undersökning
survey	enkät
platja	stranden
platja	beach
platja	strand
publicacions	inlägg
publicacions	stolpar
pell	hud
pell	skinn
pell	skin
invasió	invasion
invasió	invasionen
all	vitlök
eix	axeln
eix	axel
papers	tidningar
papers	papper
fao	fao
casat	gifta
casat	gifte
casat	gift
àrabs	araber
alegre	munter
ago	aug
valign	valign
successió	följd
deixant	lämnar
andorra	andorra
serrat	serrat
aliats	allierade
aliats	bundsförvanter
comptes	konton
comptes	räkenskaper
pràcticament	praktiskt
atenes	aten
nobel	nobels
nobel	nobel
terrassa	terrass
terrassa	terrassen
terrassa	terrassa
ermita	hermitage
crist	kristus
gèneres	genrer
biografia	biografi
pilot	piloten
pilot	pilot
coalició	koalition
coalició	koalitionen
ambdues	båda
ambdues	både
igualment	lika
igualment	likaledes
igualment	likaså
arbres	träd
liberal	liberala
liberal	liberal
liberal	liberalt
ulls	ögon
ulls	eyes
conservació	bevarande
presidència	ordförandeskapet
presidència	ordförandeskap
actuació	föreställning
actuació	performance
actuació	resultat
actuació	prestanda
usa	använda
usa	använd
usa	användning
usa	usa
documentació	dokumentation
documentació	dokumentationen
concerts	konserter
hongria	ungern
comunitats	gemenskaperna
comunitats	samhällen
comunitats	gemenskaper
plans	planerar
plans	planer
artístic	konstnärliga
artístic	konstnärlig
artístic	konstnärligt
ducat	hertigdömet
freqüència	frekvensen
freqüència	frekvens
aconsegueix	hämta
aconsegueix	skaffa
aconsegueix	få
aconsegueix	get
mètodes	metoderna
mètodes	metoder
poques	få
poques	fåtal
sub	sub
algú	någon
algú	nån
experiència	upplevelse
experiència	erfarenheter
experiència	erfarenhet
xile	chile
zelanda	zeeland
esmenta	nämner
expansió	utökning
expansió	utbyggnad
expansió	expansion
expansió	utvidgning
aeroport	flygplats
aeroport	flygplatsen
aeroport	airport
curt	curt
curt	kort
curt	korta
curt	short
alumnes	studenter
alumnes	studerande
alumnes	elever
veïns	grannar
veïns	grannarna
veïns	grannländer
veïns	grannar
restaurant	restaurang
restaurant	restaurangen
retornar	retur
retornar	återkomst
retornar	avkastning
retornar	återvända
retornar	returnera
representar	representera
representar	företräda
representar	representerar
bellesa	skönheten
bellesa	skönhet
bellesa	beauty
punta	spets
punta	tips
punta	tip
punta	dricks
punta	tipsa
man	mannen
man	människan
man	man
guitarra	gitarr
tradicionals	traditionellt
tradicionals	traditionell
tradicionals	traditionsenligt
tradicionals	traditionella
democràtica	demokratiskt
democràtica	demokratisk
democràtica	demokratiska
turquia	turkiet
turquia	kalkon
decisió	beslutet
decisió	beslut
mesures	åtgärder
atlàntic	atlantic
atlàntic	atlanten
atlàntic	atlantiska
selva	djungeln
selva	djungel
selva	selva
instrument	instrument
instrument	instrumentet
guàrdia	vakta
guàrdia	vakt
esmentat	nämnt
esmentat	nämndes
esmentat	nämnde
esmentat	nämnts
esmentat	nämns
titular	rubriken
titular	rubrik
titular	rubriker
titular	innehavare
titular	hållare
titular	innehavaren
escrits	skrifter
elèctric	electric
elèctric	elektriskt
elèctric	elektrisk
elèctric	elektriska
advocat	jurist
advocat	advokat
menors	minderåriga
menors	underåriga
fruit	frukter
fruit	frukt
ucraïna	ukrainska
ucraïna	ukraina
solució	lösning
eslovàquia	slovakien
vent	vinden
vent	vindkraft
vent	vind
primavera	våren
primavera	vårens
tinent	löjtnant
grand	grand
correu	mail
correu	post
correu	posta
correu	brev
dinamarca	danmark
desenvolupat	utvecklat
desenvolupat	utvecklad
desenvolupat	utvecklades
desenvolupat	utvecklade
desenvolupat	utvecklats
vella	vella
aplicacions	tillämpningar
aplicacions	ansökan
aplicacions	ansökningar
aplicacions	applikationer
aplicacions	appar
aplicacions	applikationer
texas	texas
relativament	relativt
relativament	förhållandevis
badia	viken
badia	bay
sicília	sicilien
breu	kort
breu	korthet
breu	kortfattad
breu	kortfattat
breu	korta
mario	mario
ordres	kommandon
ordres	beställningar
ordres	order
coordenades	koordinaterna
coordenades	koordinater
banc	bank
aires	aires
religiós	religiöst
religiós	religiösa
religiós	religiös
vehicles	fordon
pintors	målare
districtes	distrikten
districtes	distrikt
districtes	stadsdelar
augment	öka
augment	ökning
augment	höjning
ocell	fågel
ocell	fågeln
possessió	innehav
possessió	besittning
conseller	rådgivare
persecució	förföljelser
persecució	förföljelse
persecució	förföljelsen
càrrecs	laddningar
càrrecs	avgifter
científic	vetenskapsman
científic	forskare
carl	carl
oceà	oceanen
oceà	havet
oceà	hav
oceà	ocean
joaquim	joaquim
cònsol	konsul
cònsol	konsuln
manté	underhåller
manté	upprätthåller
manté	vidhåller
manté	bibehåller
rebut	fått
rebut	mottaget
rebut	fick
rebut	mottagen
rebut	mottagna
august	augustus
jardí	trädgård
jardí	trädgården
nàpols	neapel
perú	peru
medalles	medaljer
autoritats	myndigheter
autoritats	myndigheterna
registre	registrera
registre	register
registre	registret
tribunal	domstolen
tribunal	revisionsrätten
tribunal	court
tribunal	domstol
mestres	lärare
mestres	lärarna
recorregut	tour
recorregut	turné
recorregut	rundtur
error	misstag
error	fel
denominació	namnge
denominació	namn
denominació	name
denominació	valör
denominació	benämning
capítol	kapitel
capítol	kapitlet
malalties	sjukdomar
reunir	samlas
reunir	samla
dolça	söt
dolça	sött
dolça	söta
rosselló	roussillon
castells	slott
castells	castells
morí	dog
morí	dött
absis	absid
joventut	ungdomar
joventut	ungdom
joventut	ungdomsfrågor
molí	kvarn
molí	mill
molí	kvarnen
artística	konstnärliga
artística	konstnärlig
artística	konstnärligt
matemàtiques	matematik
peus	fot
peus	fötterna
peus	fötter
decoració	dekoration
decret	dekret
recentment	nyligen
tornà	vände
tornà	vänt
tornà	vred
culte	kult
culte	sekt
culte	dyrka
culte	gudstjänst
culte	tillbedjan
culte	tillbe
culte	dyrkan
grecs	greker
grecs	grekerna
columna	kolumn
columna	spalt
columna	kolonn
ebre	ebro
ebre	ebre
menjar	livsmedel
menjar	mat
menjar	föda
inclòs	ingår
inclòs	inkluderade
inclòs	inkluderat
inclòs	inkluderad
inclòs	inbegripet
inclòs	inkluderat
inclòs	inklusive
japonès	japansk
japonès	japanska
japonès	japaner
japonès	japanskt
noble	ädla
noble	ädel
noble	ståtlig
noble	noble
murs	murar
murs	väggarna
murs	väggar
dotze	twelve
dotze	tolv
london	london
immediatament	omgående
immediatament	omedelbart
immediatament	genast
conferència	konferensen
conferència	konferens
xinès	kineser
xinès	kinesiskt
xinès	kines
xinès	kinesisk
xinès	kinesiska
columnes	kolumnerna
columnes	kolumner
lluna	måne
lluna	månen
lluna	moon
institució	institution
institució	institutionen
tallers	verkstäder
tallers	seminarier
tallers	workshops
ple	fulla
ple	fullständig
ple	full
ple	fullt
cua	kö
cua	svans
cua	stjärt
cua	svansen
finestra	fönstret
finestra	fönster
altes	ups
sèries	serier
sèries	serie
sèries	serien
singh	singh
rodríguez	rodriguez
rodríguez	rodríguez
franco	franco
moments	moments
moments	stunder
moments	ögonblick
moments	ögonblicken
corea	sydkorea
corea	korea
png	png
ferrocarril	järnväg
ferrocarril	järnväg
ferrocarril	järnvägen
bloc	blog
bloc	bloggen
bloc	blogg
bloc	blocket
bloc	blockera
bloc	blocket
bloc	blocka
bloc	blockering
bloc	block
turisme	turism
psoe	psoe
estany	damm
definició	definition
definició	definitionen
òrbita	omloppsbana
òrbita	bana
condició	skick
condició	villkor
intenció	avsikten
intenció	avsikt
músic	musiker
nació	nations
nació	nationen
nació	nation
groc	gula
groc	gult
groc	gul
cercle	circle
cercle	cirkel
cercle	cirklar
cercle	cirkeln
victòries	vinner
victòries	vinster
victòries	segrar
victòries	segrar
aèria	antenn
defensar	försvara
falta	avsaknad
falta	brist
falta	saknar
falta	saknas
falta	saknade
falta	saknad
falta	försvunnen
notables	anmärkningsvärd
notables	anmärkningsvärt
objectius	mål
objectius	goals
objectius	målsättningar
torn	skift
torn	shift
torn	skifta
torn	svarv
torn	vrida
torn	vänd
torn	sväng
contrari	motsatsen
contrari	mittemot
contrari	motsatt
contrari	motsatta
parets	murar
parets	väggarna
parets	väggar
originalment	ursprungligen
ferrer	smeden
ferrer	smed
abadia	klostret
abadia	kloster
abadia	abbey
notícies	nyheter
notícies	news
notícies	nyhet
notícies	nyheterna
determinar	avgör
mark	markera
mark	märke
mark	mark
poemes	dikter
funcionament	insats
funcionament	operation
funcionament	drift
familia	familjen
familia	familj
familia	family
familia	släkt
nen	child
nen	barn
cat	katt
diàmetre	diameter
diàmetre	diametern
escòcia	scotland
escòcia	skottland
escòcia	skottlands
mandat	mandatperiod
mandat	mandat
mandat	mandatet
elecció	val
elecció	choice
introducció	introduktion
introducció	inledning
introducció	införande
introducció	införsel
introducció	introduktion
introducció	intro
infanteria	infanteriet
característica	funktionen
setmanes	veckor
setmanes	veckorna
martín	martín
martín	martin
anunciar	meddela
anunciar	tillkännage
ofereix	erbjuder
ofereix	erbjudanden
trenta	trettio
trenta	thirty
descriu	beskriver
descriu	beskrivs
descriu	beskriver
descriu	beskriv
descriu	beskriva
posicions	ståndpunkter
posicions	positioner
posicions	befattningar
posicions	ställningar
pdf	pdf
esport	sporten
esport	sport
esport	idrott
esport	idrotten
bases	grunder
bases	baser
esclaus	slavarna
esclaus	slavar
familiar	bekanta
familiar	bekant
familiar	familjär
familiar	välbekant
escriptura	skrivande
escriptura	skrift
