yang	یانگ
kompleks	پیچیده
kompleks	هرات
kerjaya	حرفه
kerjaya	شغل
kerjaya	حرفه
kerjaya	شغلی
kerjaya	شغل
bertindak	عمل
kejadian	نمونه
kejadian	نمونۀ
kejadian	مثال
angin	باد
angin	بادی
muzium	موزه
mencipta	ایجاد
mencipta	ایجاد
matahari	آفتاب
matahari	خورشید
matahari	سون
matahari	سان
ibn	ابن
belgium	بلژیک
belgium	بلژیکی
belgium	بلژیک
puak	قبیله
puak	خاندان
puak	طایفه
puak	قبایل
puak	قبائل
lot	لوط
parsi	پرشین
parsi	ایرانیان
parsi	ایرانی
parsi	فارسی
parsi	پارسی
youthclubs	youthclubs
kebudayaan	تمدن
kebudayaan	فرهنگی
kebudayaan	فرهنگ
kebudayaan	فرهنگی
digital	رقمی
digital	digital
digital	دیجیتالی
digital	دیجیتال
west	وست
west	باختر
west	غرب
west	غربی
tepat	دقیقا
tepat	دقیقأ
tepat	دقیقاً
berkembang	رشد
kerusi	صندلیهای
kerusi	صندلی
kerusi	صندلی
kerusi	صندلی
daging	گوشتی
daging	گوشته
daging	گوشت
daging	گوشتی
daging	جسم
daging	گوشت
uefa	یوفا
meningkat	افزایش
meningkat	افزایش
meningkat	افزایشی
meningkat	افزایش
meningkat	افزود
street	استریت
street	خیابانی
street	خیابان
street	خیابون
pergerakan	جنبش
pergerakan	تحرک
pergerakan	نهضت
berkhidmat	خدمت
tasik	لیکس
dipercayai	معتمد
dipercayai	امین
misi	مأموریت
misi	ماموریت
lembaga	موسسات
lembaga	نهادهای
lembaga	مؤسسات
lembaga	موسسه
lembaga	مؤسسه
yunani	یونان
yunani	یونانی
pengurus	مدیر
belajar	studying
belajar	مطالعه
belajar	یادگیری
hujan	بارندگی
hujan	باران
hujan	بارانی
hujan	بارون
kelihatan	نمایان
kelihatan	مرئی
mara	مارا
had	حد
had	محدود
had	محدودیت
had	محدودیتها
had	محدودیت
suhu	دما
suhu	دما
king	پادشاه
king	کینگ
king	شاه
love	دوست
love	عشق
love	عشقی
love	عاشق
rujukan	مراجع
rujukan	ارجاع
rujukan	مرجع
menara	تاور
menara	برج
langkah	گام
langkah	مرحله
langkah	قدم
langkah	گامهای
meriam	کانن
hilang	گمشده
result	نتیجه
result	نتیجۀ
result	حاصل
isteri	همسران
isteri	زن
isteri	همسر
isteri	عیال
isteri	wife
sentiasa	always
sentiasa	همیشه
akademi	آکادمی
akademi	فرهنگستان
chan	چان
chan	chan
van	وان
van	فان
van	ون
van	وَن
memilih	انتخاب
nota	یادداشت
nota	نکته
nota	نوت
nota	یادداشتها
nota	یادداشتهای
nota	نوت
last	آخری
last	لست
last	واپسین
last	آخرین
last	اخرین
peribadi	شخصی
peribadi	خلوت
peribadi	شخصی
peribadi	سرباز
peribadi	private
peribadi	خصوصی
red	رد
red	قرمز
red	سرخ
biru	کبود
biru	آبی
biru	بلو
kiri	چپ
tulisan	نویسندگی
tulisan	نوشتن
peraturan	قواعد
peraturan	قوانین
peraturan	مقررات
peraturan	قاعده
peraturan	قانون
peperangan	رزم
peperangan	کارزار
peperangan	بتل
peperangan	نبرد
peperangan	جنگ
peperangan	جنگی
peperangan	جنگها
keturunan	زادگان
keturunan	نواده
keperluan	نیاز
keperluan	نیازها
keperluan	نیازهای
keperluan	ضرورت
perbezaan	تفاوت
perbezaan	فرق
perbezaan	تفاوت
perbezaan	تفاوتهای
perbezaan	تفاوتها
perbezaan	اختلاف
code	کد
matematik	ریاضی
matematik	ریاضی
matematik	ریاضیات
matematik	ریاضیات
matematik	ریاضی
matematik	ریاضیات
matematik	math
jambatan	پل
jambatan	پلی
jambatan	پلها
perisian	نرمافزار
sebelumnya	پیشین
sebelumnya	قبلی
serupa	همسان
serupa	منطبق
serupa	مشابه
sana	sana
lautan	اقیانوسها
lautan	اقیانوس
lautan	اقیانوس
lautan	اقیانوسی
berbentuk	شکل
dewa	خدایان
keras	سخت
keras	دشوار
keras	بلند
american	آمریکایی
american	امریکایی
american	امریکن
american	آمریکن
tua	پیر
tua	قدیمی
tua	قدمت
tua	کهنه
petang	عصر
petang	غروب
petang	شام
petang	عصر
gajah	فیل
gajah	فیله
gajah	فیل
gajah	فیلی
musuh	دشمن
musuh	دشمنی
musuh	حریف
musuh	دشمنی
musuh	دشمنان
pembantu	دستیاری
pembantu	دستیار
pembantu	یاور
pembantu	یاوری
pembantu	خدمتکاری
pintu	در
pintu	درها
argentina	آرژانتین
argentina	آرژانتینی
argentina	آرژانتین
argentina	آرژانتینی
pandangan	نماها
pandangan	بازدیدهای
pandangan	نماهای
pandangan	بصیرت
robert	رابرت
robert	روبرت
robert	robert
robert	روبر
usia	عصر
usia	age
usia	سنی
usia	سن
razak	الرزاق
austria	اتریش
austria	اتریشی
austria	اتریش
malaya	مالایا
bincang	حرف
produk	فرآورده
produk	محصول
produk	ضرب
produk	حاصل
produk	محصولاتی
produk	محصولات
saiz	سایز
saiz	اندازه
saiz	اندازۀ
saiz	اندازه
beroperasi	عامل
beroperasi	عملیاتی
mengekalkan	حفظ
mengekalkan	حفظ
org	org
objek	شئ
objek	مفعول
objek	شیء
objek	اشیاء
objek	اجسام
objek	اشیا
penyelidikan	تحقیق
penyelidikan	تحقیقاتی
penyelidikan	تحقیقات
penyelidikan	پژوهش
penyelidikan	تحقیق
penyelidikan	تحقیقات
latin	لاتین
tekanan	فشار
tekanan	فشاری
min	مین
min	min
falsafah	فلسفی
falsafah	فلسفه
pengaruh	تاثیر
pengaruh	تأثیر
pengaruh	نفوذ
mohamad	mohamad
suci	مقدس
anime	انیمه
pakar	متخصص
pakar	متخصصان
pakar	متخصصین
pakar	کارشناسان
pakar	متخصص
pakar	کارشناس
pakar	expert
perpustakaan	کتابخانه
state	حالت
state	استیت
state	دولت
state	وضعیت
state	ایالت
silat	سیلات
charles	شارل
charles	چارلز
lirik	شعر
lirik	شعرای
kelajuan	سرعت
merangkumi	شامل
diperlukan	لازم
diperlukan	نیاز
diperlukan	لازم
diperlukan	نیاز
diperlukan	لازم
diperlukan	ضروری
diperlukan	واجب
adik	خواهر
adik	خواهری
adik	خواهرش
berkahwin	married
berkahwin	متاهل
berkahwin	ازدواج
pengangkutan	انتقال
pengangkutan	ترابری
youthyears	youthyears
parit	گودال
parit	خندق
parit	خندق
parit	خندق
organisasi	سازمانی
organisasi	سازمان
organisasi	سازماندهی
organisasi	سازمان
organisasi	سازماندهی
organisasi	سازمانها
organisasi	سازمانهای
disiarkan	پست
seine	سن
bulgaria	بلغاری
bulgaria	بلغارستان
pemburu	شکارچیان
pemburu	هانتر
pemburu	شکارچی
bertemu	ملاقات
bertemu	دیدار
bertemu	met
bakar	سوخت
bakar	سوختگی
bakar	سوختن
bakar	سوزاندن
diperkenalkan	معرفی
dekat	close
dekat	بستن
dekat	نزدیک
dekat	نزدیکی
dekat	نزدیک
mas	ماس
mas	mas
its	its
peter	پتر
peter	پیتر
peter	پطرس
pemandu	راننده
pemandu	گرداننده
sejuk	سرما
sejuk	سرد
sejuk	سرماخوردگی
sejuk	خونسرد
sejuk	خنک
sejuk	cool
bulu	پر
bulu	پرهای
bulu	پر
bulu	پرم
bulu	خز
gregory	گریگوری
gregory	گرگوری
jenayah	جنایتکار
jenayah	مجرم
jenayah	تبهکار
jenayah	کیفری
jenayah	جنایات
jenayah	جرایم
jenayah	جرائم
jenayah	جرم
jenayah	جنایت
jenayah	جرایم
jenayah	جُرم
zon	منطقه
zon	زون
skuad	جوخه
cup	فنجان
cup	جامی
cup	کاپ
cup	جام
nad	ناد
paul	پائول
paul	پال
paul	پل
paul	پاول
tokyo	توکیو
perbincangan	بحثهای
perbincangan	بحثش
perbincangan	بحث
paris	paris
paris	پاریسی
paris	پاریس
konsert	کنسرت
konsert	کنسرت
formula	فرمول
rantau	منطقه
rantau	ناحیه
rantau	استان
rantau	منطقۀ
profesional	حرفهای
menghantar	فرستادن
menghantar	ارسال
menghantar	میفرستد
iraq	عراقی
iraq	عراق
susunan	نظم
susunan	فرمان
susunan	دستور
susunan	سفارش
susunan	ترتیب
susunan	توافق
penampilan	ظواهر
penampilan	ظاهر
penampilan	ظاهرش
penampilan	ظاهر
opera	تماشاخانه
opera	اُپرا
opera	اپرا
wakil	نماینده
jajahan	کلونی
jajahan	مستعمره
dibawa	آورده
dibawa	آوردن
hujung	پایان
depan	جبهه
depan	جلو
more	دیگر
more	بیشتر
besi	آهن
link	پیوند
link	لینک
link	پیوندها
link	پیوندهای
pakaian	لباس
pakaian	پوشاک
pakaian	همسفر
pakaian	پوشاک
pakaian	لباسها
pakaian	لباس
pakaian	لباسهای
bharu	بهارو
imam	امام
imam	امامت
imam	کاهن
imam	کشیش
imam	کشیشی
life	زندگى
life	زندگی
california	california
california	کالیفرنیا
sub	ساب
sub	فرعی
terkini	جدیدترین
terkini	آخرین
terkini	اخیرا
terkini	اخیراً
terkini	تازگی
astro	آسترو
facebook	facebook
facebook	فیسبوک
facebook	فیس
kad	کارتها
kad	ورق
kad	کارتهای
kad	کارت
kad	ورق
news	اخبار
news	نیوز
news	خبر
news	خبری
news	اخباری
off	خاموش
institut	موسسه
institut	مؤسسه
institut	انستیتو
kontrak	قراردادهای
kontrak	قراردادها
kontrak	قرارداده
kontrak	قرارداد
telur	تخم
telur	تخمک
telur	تخم
mark	مارک
alor	الور
series	سری
kos	هزینه
pasar	بازار
pasar	بازارها
pasar	بازارهای
pasar	مارکت
pasar	بازار
pasar	مارکیت
pasar	بازاری
hoki	هاکی
suka	لایک
kilometer	کیلومتر
kilometer	کیلومتر
kilometer	کیلومتر
kilometer	کیلومتر
bacaan	خواندن
bacaan	قرائت
bacaan	قرائت
ayam	مرغی
ayam	مرغ
ayam	جوجه
penubuhan	موسسه
penubuhan	تاسیس
penubuhan	تأسیس
algeria	الجزایر
omar	عمر
nya	nya
nya	او
hadiah	هدایایی
hadiah	هدایا
hadiah	هدایای
hadiah	هدیه
hadiah	جوایز
hadiah	هدیه
hadiah	کادو
berterusan	مستمر
berterusan	مداوم
berterusan	پیوسته
berterusan	پاینده
berterusan	ماندگار
berterusan	سمج
berterusan	دیرپا
berterusan	مداوم
berterusan	پیوسته
berterusan	ادامه
afghanistan	افغانستان
afghanistan	افغانها
afghanistan	افغانی
parameter	پارامتر
parameter	پارامتر
parameter	پارامترهای
dilengkapi	مجهز
tahu	بدانند
tahu	بدانید
mangsa	قربانیان
mangsa	درندگان
mangsa	طعمه
mangsa	شکارش
moselle	مسل
del	دِل
del	دل
del	del
keluaran	خروجی
meskipun	هرچند
meskipun	اگرچه
meskipun	گرچه
bukti	شواهد
bukti	مدارک
bukti	مدرک
bukti	برهان
bukti	اثبات
bukti	مدرک
aman	ایمن
aman	امان
aman	امن
aman	امان
hidangan	آشپزی
hidangan	غذایی
hidangan	خوراک
hidangan	دیش
most	اکثر
most	بیشتر
most	بیشترین
line	خط
mengurangkan	کاهش
mengurangkan	کاهش
mengurangkan	خواص
bekalan	تدارکات
bekalan	تجهیزات
bekalan	آذوقه
bekalan	تامین
rakaman	ضبط
rakaman	رکوردینگز
amalan	تمرین
faks	دورنگار
faks	فکس
kempen	لشکرکشی
kempen	کمپین
martin	مارتن
martin	مارتین
demi	دمی
ratu	queen
ratu	ملکه
ratu	بیبی
digantikan	جایگزین
muara	مصب
perkahwinan	عروسی
perkahwinan	ازدواج
perkahwinan	عروسی
perkahwinan	ازدواج
membeli	خریدار
membeli	خریدن
membeli	خرید
pts	pts
teruk	شدیدا
teruk	bad
teruk	بد
teruk	بدترین
komunis	کمونیستها
komunis	کمونیست
komunis	کمونیستی
ratus	صد
samping	کنار
samping	پهلو
samping	طرف
denmark	دانمارکی
denmark	دانمارک
denmark	دانمارک
manga	مانگا
siap	اماده
siap	آماده
pembunuhan	ترور
pembunuhan	قتل
pembunuhan	قتلهای
bilion	میلیارد
bilion	بیلیون
bilion	میلیارد
bilion	میلیاردها
system	سامانه
system	سیستم
kri	kri
dihantar	ارسالی
dihantar	ارسالی
perhatian	توجه
taiwan	تایوان
taiwan	تایوانی
maritime	دریانوردی
syarat	وضعیتهای
syarat	شرایط
syarat	شرط
syarat	شرایط
perlis	پرلیس
barang	مادۀ
upacara	مراسمی
upacara	مراسم
institusi	موسسه
institusi	مؤسسه
institusi	موسسات
institusi	نهادهای
institusi	مؤسسات
logo	لوگو
logo	logos
coast	کوست
sweden	سوئدی
sweden	سوئد
campuran	مخلوط
campuran	مختلط
campuran	اختلاط
campuran	مخلوط
campuran	میکس
campuran	آمیخته
campuran	مخلوطی
jln	استریت
jln	خیابانی
jln	خیابان
jln	خیابون
thomas	توماس
thomas	تامس
thomas	توما
agensi	سازمان
agensi	نمایندگی
agensi	آژانس
baharu	تازه
baharu	نو
baharu	جدید
baharu	نیو
bali	بالی
keupayaan	توانایی
keupayaan	قابلیت
keupayaan	قابلیت
keupayaan	گشایش
keupayaan	قابلیت
hotel	هتل
hotel	هتلهای
hotel	هتلها
tapi	ولی
tapi	اما
nationalgoals	nationalgoals
lembah	دره
ringan	سبک
ringan	روشنایی
ringan	نور
ringan	روشن
ringan	نوری
ringan	سبکتر
ringan	روشنتر
ringan	فندک
logam	متال
logam	فلز
logam	فلزی
logam	فلزات
logam	قلیایی
logam	فلز
logam	فلزی
gitar	گیتار
gelombang	موج
gelombang	موجی
gelombang	موجی
gelombang	امواج
gelombang	موجها
gabenor	حاکم
gabenor	فرماندار
per	پر
scotland	اسکاتلند
scotland	اسکاتلند
scotland	اسکاتلندی
peratus	درصد
peratus	درصدی
peratus	درصد
piedmont	پیدمانت
perlindungan	حفاظت
perlindungan	پناه
perlindungan	محافظت
perlindungan	پناه
perlindungan	پناهی
simpang	جانکشن
simpang	تلاقی
simpang	تقاطع
mesin	ماشینی
mesin	ماشین
mesin	دستگاه
mesin	دستگاهها
mesin	ماشینها
selalu	always
selalu	همیشه
global	سراسری
global	جهانی
global	گلوبال
idea	ایده
idea	ایده
menawarkan	توجیه
menawarkan	پیشکش
menawarkan	تعارف
menawarkan	پیشنهاد
menawarkan	پیشکش
menawarkan	پیشنهاد
menawarkan	تقدیم
standard	استانداردها
standard	استانداردهای
standard	استاندارد
bavaria	باواریا
bavaria	بایرن
sihir	جادویی
sihir	جادو
sihir	سحر
sihir	جادوی
sihir	افسونگری
kertas	کاغذ
faktor	عوامل
faktor	فاکتور
faktor	عامل
young	جوان
young	یانگ
young	جوون
young	یونگ
dibawah	زیر
dibawah	تحت
dibawah	زیر
jualan	فروش
tema	چهره
tema	چهرۀ
tema	تم
ular	ماره
ular	مار
ular	مارهای
ular	مارها
royal	رویال
royal	سلطنتی
royal	شاهانه
jarang	ندرت
jarang	بندرت
jarang	ندرت
jarang	بندرت
jarang	نادره
jarang	کمیاب
jarang	نادر
jarang	نادری
pangkat	رتبه
pangkat	درجه
benua	قارهای
benua	قاره
benua	قاره
kaya	کایا
kaya	kaya
kaya	ثروتمند
kaya	ثروتمندان
kaya	پولدار
kaya	پولداری
kaya	غنی
kaya	ریچ
penumpang	مسافرین
penumpang	مسافر
penumpang	مسافران
penumpang	سرنشین
penumpang	مسافر
fax	دورنگار
fax	فکس
sudut	گوشه
sudut	زاویۀ
sudut	زاویه
order	نظم
order	فرمان
order	دستور
order	سفارش
order	ترتیب
mohamed	محمد
bina	ایجاد
bina	ساختن
bina	بسازم
bina	ساختن
bina	بساز
bina	بسازید
bina	بسازی
sesi	جلسه
sesi	نشست
sesi	نشستهای
sesi	جلسات
html	html
kotak	باکس
kotak	جعبه
kotak	جعبه
animasi	پویانمایی
animasi	انیمیشن
animasi	پویانمایی
animasi	کارتونی
animasi	انیمیشن
mendakwa	ادعا
mendakwa	ادعا
harta	گنجینه
harta	گنج
berdekatan	مجاور
berdekatan	نزدیک
jurulatih	coaches
jurulatih	instructor
jurulatih	مدرس
jurulatih	coach
jurulatih	دلیجان
jurulatih	مربیگری
jurulatih	مربی
revolusi	انقلابی
revolusi	انقلاب
peluang	شانس
peluang	فرصت
peluang	فرصتی
peluang	فرصت
peluang	فرصتها
peluang	فرصتهای
sastera	ادبی
sastera	ادبیات
sastera	literature
ekor	تیل
ekor	دم
ekor	دمش
undangan	دعوت
undangan	دعوتنامه
richard	ریچارد
fizikal	جسمی
fizikal	بدنی
fizikal	فیزیکی
kuil	عبادتگاه
kuil	معبد
kuil	زیارتگاه
kuil	پرستشگاه
kuil	عبادتگاه
kuil	معبد
kuil	تمپل
kuil	معابد
bertanggungjawab	مسئول
bertanggungjawab	مسول
bertanggungjawab	مسئولیت
mat	پادری
mat	تشک
mat	mat
sederhana	ساده
sederhana	میانه
kerjasama	همکاری
disediakan	موجود
disediakan	روزی
height	ارتفاعی
height	بلندی
height	قد
height	ارتفاع
height	height
lengkap	تکمیل
umumnya	عموما
umumnya	عموماً
les	لیس
les	له
les	les
les	لز
les	لس
helikopter	هلیکوپترها
helikopter	هلیکوپتر
helikopter	بالگرد
helikopter	هلیکوپتر
helikopter	بالگرد
helikopter	هلیکوپترها
umur	عصر
umur	age
umur	سنی
umur	سن
profil	profile
profil	نمایه
profil	پروفایل
profil	profile
gembala	چوپانی
gembala	شبان
gembala	چوپان
saône	سائن
online	online
online	برخط
online	آنلاین
kala	کالا
lebuhraya	بزرگراه
lebuhraya	اتوبان
lebuhraya	بزرگراه
penyerang	حمه
istimewa	مخصوص
istimewa	ویژه
istimewa	خاص
istimewa	استثنایی
istimewa	خاصه
entertainment	سرگرمی
entertainment	تفریحات
entertainment	پذیرایی
sukar	سخت
sukar	سختی
sukar	دشوار
dibenarkan	مجاز
cepat	سریع
cepat	بسرعت
been	شده
prinsip	اصل
prinsip	اصول
general	عمومی
general	ژنرال
general	جنرال
harian	روزانه
harian	daily
harian	دیلی
diasaskan	بنیان
atom	اتمهای
atom	اتمها
atom	اتم
band	band
band	بند
band	گروه
gua	گوا
gua	غار
gua	غاری
gua	غار
gua	غارهای
gua	غارها
peralatan	تجهیزات
peralatan	وسایل
sarjana	ادیب
sarjana	پژوهشگر
bersetuju	موافقت
bersetuju	موافق
bersetuju	توافق
bersetuju	موافقت
bersetuju	موافق
bersetuju	موافقم
peningkatan	بهبودی
peningkatan	بهبود
peningkatan	تقویت
terbunuh	کشته
menolak	امتناع
lombardy	لمباردی
harapan	امیدی
harapan	هوپ
harapan	امیدوارم
harapan	hope
harapan	امید
lebar	عرض
lebar	پهناور
lebar	پهنا
lebar	وسیع
penerbitan	نشر
penerbitan	انتشار
penerbitan	چاپخانه
festival	عیدی
festival	جشنواره
festival	جشنهای
kekuatan	قوت
kekuatan	نیرو
kekuatan	قدرت
kekuatan	استحکام
white	سپید
white	وایت
white	سفید
pelancongan	تور
pelancongan	تورهای
pelancongan	مسافرت
pelancongan	travel
pelancongan	سفر
pelancongan	گردشگری
road	جاده
puncak	پونچاک
puncak	اوج
puncak	قله
eksekutif	اجرایی
eksekutif	مدیران
eksekutif	کارگزاران
pasangan	زوجهای
pasangan	همسری
pasangan	همسر
league	فرسنگ
nuklear	هسته
ketenteraan	ارتش
ketenteraan	نظامی
ketenteraan	ارتشی
sisi	سیسی
sisi	کنار
sisi	پهلو
sisi	طرف
maju	جلو
hakim	داوری
hakim	قاضی
hakim	داوران
hakim	قضات
hakim	حاکمان
hakim	حکیم
hakim	دادرس
office	اداره
office	دفتر
peminat	هواداران
peminat	هوادارن
peminat	طرفداران
peminat	بادبزن
peminat	طرفدار
peminat	پنکه
peminat	فن
perasaan	احساس
perasaan	حس
perasaan	احساسش
perasaan	احساسات
perasaan	احساس
perasaan	احساساتی
wales	ولش
wales	ولز
wales	ولز
wales	ویلز
berfungsi	کار
klasik	کلاسیک
klasik	کلاسیک
klasik	classic
persekitaran	محیطهای
johan	یوهان
update	بهروز
commune	کمون
kelapa	نارگیل
kelapa	نارگیل
kebanyakannya	غالبا
pejuang	مبارزین
pejuang	جنگجویان
pejuang	مبارزان
kelahiran	تولدها
kelahiran	تولد
kelahiran	birth
kelahiran	ولادت
sungguhpun	هرچند
sungguhpun	اگرچه
sungguhpun	گرچه
pondok	آلونک
pondok	کلبه
pondok	لژ
pondok	کلبه
pondok	اتاقک
pondok	کابین
pondok	کلبه
jadual	میز
jadual	سفره
jadual	جدول
jadual	برنامه
jadual	زمانبندی
indah	زیباست
indah	زیبا
indah	خوشگل
indah	قشنگ
indah	عالی
ipoh	ایپوه
seksyen	بخش
seksyen	بخشهای
seksyen	بخشها
cadangan	پیشنهادهای
cadangan	پیشنهادات
cadangan	پیشنهادی
cadangan	پیشنهاد
cadangan	تلقین
kelima	پنجم
kelima	پنجمی
kelima	پنجمین
jin	پریان
mempertahankan	حفظ
solat	صلاح
syria	سوریه
syria	سوری
syria	سوریه
encik	آقا
encik	اقا
encik	قربان
penjara	زندانهای
penjara	زندانها
penjara	زندان
penjara	زندان
lawan	مخالفان
lawan	بجنگ
lawan	حریفی
lawan	رقیب
lawan	حریف
hukuman	مجازات
hukuman	تنبیه
hukuman	حکم
hukuman	جمله
mengetahui	دانستن
tulang	استخوان
tulang	بونز
tulang	استخوانها
tulang	استخوان
centre	سنتر
centre	مرکز
perhimpunan	گردآوری
perhimpunan	مجلس
perhimpunan	مجمع
perhimpunan	محفل
perhimpunan	اجتماع
perhimpunan	رالی
jantung	قلبی
jantung	قلبی
jantung	دل
jantung	قلب
pemuzik	نوازنده
pemuzik	musician
pemuzik	موسیقیدان
pemuzik	نوازنده
pemuzik	نوازندگان
tarian	dance
tarian	رقص
bila	وقتی
bila	چون
kebebasan	ازادی
kebebasan	آزادی
kebebasan	لیبرتی
maut	مرگ
klang	کلانگ
real	رئال
real	حقیقی
real	واقعی
perumahan	مسکونی
perumahan	مسکن
letupan	انفجاری
letupan	بلاست
letupan	دمیدن
letupan	خروش
letupan	انفجار
letupan	انفجاری
letupan	انفجار
carta	نمودار
carta	چارت
tok	توک
tok	تق
semangat	سرزنده
semangat	روحی
semangat	اسپریت
semangat	روح
kemungkinan	امکان
kemungkinan	ممکن
kemungkinan	احتمال
kemungkinan	امکان
kemungkinan	امکانات
arus	جریانهای
tahunan	سالانه
tahunan	سالیانه
tahunan	سالانه
tahunan	سالیانه
bot	قایقهای
bot	قایقها
bot	bot
bot	ربات
bot	bot
bot	قایق
bot	کشتی
times	زمانهای
times	times
times	دفعات
times	تایمز
network	شبکه
network	network
dalaman	interior
dalaman	داخلی
dalaman	درونی
dalaman	داخلی
dalaman	درونی
dalaman	سالنی
panduan	راهنما
panduan	هدایت
panduan	راهبر
lembu	گاوه
lembu	گاوی
lembu	گاو
lembu	چهارپایان
lembu	گله
pengasas	بنیانگذاران
pengasas	مؤسسان
pengasas	بنیانگذار
pengasas	موسس
song	نغمه
song	ترانه
song	اهنگ
song	آهنگ
song	آواز
kerap	غالبا
kerap	اغلب
kerap	مکرر
côte	کامین
manchester	manchester
manchester	منچستر
lakonan	بازیگری
lakonan	رفتار
lakonan	عمل
kekurangan	معایب
kekurangan	کمبود
kekurangan	نداشتن
kekurangan	عدم
kekurangan	کمبود
henry	هنری
henry	آنری
bandung	باندونگ
paya	باتلاق
paya	مرداب
percaya	باور
percaya	ایمان
sah	معتبری
sah	معتبر
sakit	درد
sakit	دردی
sakit	درده
sakit	دردم
sakit	مریض
sakit	بیمار
sakit	مریضی
sakit	صدمه
sakit	آزار
sakit	زخمی
saudi	عربستان
cemerlang	عالی
iman	ایمانش
iman	ایمان
iman	ایمانی
iman	iman
iman	ایمان
mesyuarat	جلسات
mesyuarat	ملاقات
mesyuarat	جلسه
mesyuarat	دیدار
hindu	هندو
hindu	هندوها
papan	الوار
papan	پلانک
papan	بورد
papan	تخته
dekad	دهه
dekad	دهه
dekad	میلادی
meliputi	بپوشد
penulisan	سوزاندن
penulisan	سوختن
penulisan	نویسندگی
penulisan	نوشتن
sesawang	تار
sesawang	وب
sesawang	وبی
fizik	فیزیک
people	افراد
people	مردمان
people	آدمها
people	مردم
setia	باوفا
setia	وفادار
pengetahuan	دانش
pengetahuan	آگاهی
pengetahuan	علم
pengetahuan	معرفت
kepercayaan	تراست
kepercayaan	توکل
kepercayaan	اعتماد
kepercayaan	اعتقادات
kepercayaan	عقاید
kepercayaan	باورهای
kepercayaan	اعتقاد
asid	اسید
asid	اسیدی
berkesan	مؤثر
berkesan	موثر
penjaga	نگهبانان
penjaga	گارد
komponen	قطعات
komponen	اجزای
www	www
terjemahan	ترجمه
harimau	ببر
harimau	ببری
harimau	تایگر
harimau	پلنگ
harimau	ببرهای
harimau	ببرها
barangan	کالاهای
barangan	کالا
barangan	اجناس
barangan	کالاها
barangan	موارد
barangan	مادۀ
charente	شرانت
divisyen	تقسیم
divisyen	واحد
divisyen	تقسیمات
divisyen	بخشها
sektor	بخش
sektor	سکتور
fasa	مرحله
fasa	فازی
fasa	فاز
fasa	فسا
von	فون
von	فن
khan	khan
khan	خان
khan	هانگ
keadilan	عدالت
keadilan	عدل
terpilih	برگزیده
sir	آقا
sir	اقا
sir	قربان
panggilan	میخواند
panggilan	بخواند
abd	عبد
melahirkan	تولد
melahirkan	birth
melahirkan	ولادت
garonne	گارون
penonton	نمایشگر
penonton	حضار
penonton	مخاطب
penonton	بیننده
penonton	بینندگان
penonton	بازدیدکنندگان
komunikasi	ارتباط
komunikasi	ارتباطات
komunikasi	مکاتبه
komunikasi	ارتباطی
komunikasi	ارتباطات
komunikasi	مخابرات
komunikasi	آیات
han	هان
rapat	ملاقات
rapat	جلسه
rapat	دیدار
padi	padi
teater	تئاتر
teater	theater
teater	سینماها
teater	تئاتر
euro	یورو
euro	یورو
kering	خشک
kering	خشکیده
pendapat	نظر
pendapat	پندار
pendapat	گمان
pendapat	نظرات
pendapat	عقاید
pendapat	عقیده
buatan	مصنوعی
palestin	فلسطین
palestin	فلسطینی
palestin	فلسطین
palestin	فلسطینی
bahru	بهرو
solo	سولو
akademik	دانشگاهی
akademik	آکادمیک
akademik	تحصیلی
menghadapi	روبروی
menghadapi	روبرو
pemuda	جوانی
pemuda	جوانان
makhluk	موجودات
makhluk	مخلوقات
makhluk	بندگان
makhluk	موجودی
makhluk	مخلوق
makhluk	جانوری
persamaan	مساوات
persamaan	تساوی
persamaan	برابری
persamaan	معادله
persamaan	تشابه
persamaan	شباهت
persamaan	معادلات
persamaan	شباهت
pengetua	مدیر
segera	فوراً
segera	فورا
segera	بلافاصله
segera	بزودی
kejuruteraan	مهندسی
artikel	مقالات
artikel	مقاله
artikel	مطلب
artikel	مقالۀ
artikel	مقاله
dong	دونگ
isyarat	سیگنالهای
isyarat	انتن
isyarat	سیگنال
isyarat	علامت
iklim	اقلیم
purba	کهن
purba	باستانی
purba	باستان
oxford	آکسفورد
kilang	پالایشگاه
kilang	کارخانه
kakitangan	کارکنان
kakitangan	پرسنل
kakitangan	کارمندان
kakitangan	ستاد
kakitangan	عصای
tangga	نردبان
tangga	نردبانی
tangga	پلکان
tangga	پله
rawatan	درمانش
rawatan	معالجه
rawatan	درمان
rawatan	درمانهای
persidangan	کنفرانس
persidangan	همایش
rahsia	رازها
rahsia	اسرار
rahsia	راز
rahsia	محرمانه
rahsia	رازی
rahsia	راز
rahsia	مخفی
rahsia	محرمانه
adam	ادم
adam	آدم
adam	آدام
ship	سفینه
ship	کشتی
ship	کشتیها
kemahiran	مهارتش
kemahiran	مهارت
kemahiran	مهارتهای
kemahiran	مهارتی
kemahiran	مهارت
kemahiran	ظرافت
komedi	کمدی
ivory	عاج
tropika	گرمسیری
aspek	دیدگاه
aspek	جنبه
piawai	پیشفرض
piawai	استاندارد
currentclub	currentclub
warisan	ارث
warisan	میراثی
warisan	میراث
warisan	میراث
warisan	ارث
rhineland	راینلاند
siaran	پخش
siaran	مخابره
siaran	پستها
siaran	مخابره
santa	سانتا
santa	بابانوئل
santa	santa
diarah	کارگردانی
surah	سوره
timor	تیمور
