les	az
drogue	drog
soutenue	tartós
soutenue	támogatott
derby	derby
libertés	szabadságjogok
libertés	szabadságok
magazines	magazinok
magazines	magazinokat
tennessee	tennessee
chaos	káosz
guise	guise
chanter	énekelni
chanter	énekelj
chanter	énekel
chanter	ének
chanter	éneklés
chanter	énekelni
chanter	énekel
abrégé	rövidített
historiquement	történelmileg
fusil	puska
fusil	puskát
fusil	fegyver
fusil	pisztoly
fusil	puska
fusil	puskát
serbes	szerb
serbes	szerbek
serbes	szerb
serbes	szerbia
maintient	fenntartja
marx	marx
couverte	fedett
couverte	lefedett
couverte	fedezett
couverte	borított
reliques	ereklyéket
roberts	roberts
roumaine	román
roumaine	románia
roumaine	romániai
broadway	broadway
législatif	jogalkotási
législatif	jogalkotó
rotterdam	rotterdam
salaire	fizetés
salaire	bér
salaire	bérek
salaire	bér
salaire	bérek
salaire	jövedelem
salaire	kereset
rappeur	rapper
rappeur	rap
plaines	síkság
watson	watson
préféré	kedvenc
préféré	kedvencem
préféré	kedvenc
préféré	kedvencem
préféré	előnyben
ingénierie	mérnöki
bayonne	bayonne
asiatiques	ázsiai
asiatiques	ázsiaiak
clara	clara
pérez	pérez
magistrat	judge
magistrat	bíró
magistrat	magisztrátus
magistrat	elöljáró
chanteurs	énekesek
admissible	jogosult
admissible	támogatható
admissible	megengedhető
admissible	megengedett
admissible	megengedhető
ethnique	etnikai
ethnique	etnikai
haies	hedges
haies	gátfutás
haies	fedezeti
randonnée	túrázni
randonnée	túrázás
randonnée	kirándulás
randonnée	túra
chambéry	chambéry
vignes	szőlő
vignes	szőlőültetvény
vignes	szőlőültetvények
contrainte	stressz
contrainte	kényszer
contrainte	kényszer
portails	kapuk
portails	gates
portails	kapu
portails	portálok
billets	jegyek
billets	jegyeket
billets	jegy
billets	bankjegy
billets	bankjegyek
apogée	pinnacle
apogée	csúcs
antarctique	antarktisz
antarctique	antarktiszi
contenir	tartalmaznak
conducteur	sofőrök
conducteur	vezetők
conducteur	versenyzők
conducteur	sofőr
conducteur	vezető
conducteur	meghajtó
conducteur	kocsis
conducteur	járművezető
conducteur	kalauz
étendu	meghosszabbított
étendu	kiterjesztett
étendu	kibővített
étendu	bővült
étendu	kiterjesztett
étendu	kibővített
interdite	tilos
interdite	tiltott
interdite	tilos
interdite	tiltott
interdite	tiltott
sphère	gömb
libye	líbiai
libye	líbia
libye	líbia
choisie	választott
choisie	kiválasztottak
choisie	kiválasztott
chirurgie	műtét
chirurgie	sebészet
chirurgie	sebészi
chirurgie	sebészeti
sent	illata
sent	szag
sent	illatok
oublié	elfelejtettem
oublié	elfeledett
oublié	elfelejtett
grammaire	nyelvtan
yann	jan
mineure	kiskorú
mineure	kisebb
balles	tökös
balles	golyók
balles	golyó
balles	töltények
balles	golyók
légendaire	legendás
tigre	tigris
tigre	tiger
compromis	kompromisszum
compromis	kompromisszumot
compromis	kompromisszumos
horloge	óra
middle	középre
middle	közép
middle	középső
chaine	lánc
séoul	szöul
séoul	szöulban
parts	részvények
parts	részvény
parts	részesedés
partager	megosztás
partager	részesedése
partager	megosztás
partager	részesedés
omar	omar
monica	monica
monica	mónika
dépôts	betétek
dépôts	betét
josef	josef
michèle	michelle
michèle	michele
pommes	almát
pommes	alma
pommes	almás
pommes	alma
pommes	apple
vannes	kapuk
vannes	gates
vannes	kapu
vannes	vannes
vannes	szelep
vannes	szelepek
haine	gyűlölet
haine	utálom
haine	gyűlölet
motte	motte
poussée	tolóerő
giorgio	giorgio
picard	picard
nommer	kinevezni
nommer	neve
nommer	név
lettonie	lettország
lettonie	lett
alerte	emlékeztető
alerte	riasztó
alerte	figyelmeztetés
alerte	figyelmeztetés
alerte	riadó
alerte	riasztás
fermes	farm
fermes	gazdaság
fermes	gazdaságok
échappe	megszökik
tunisienne	tunézia
tunisienne	tunézia
tunisienne	tunéziai
copies	másolatot
copies	másolatok
copies	példányok
restaurer	visszaállítani
restaurer	helyreállítása
restaurer	visszaállítása
annecy	annecy
edwards	edwards
raid	razzia
raid	rajtaütés
distances	távolságok
distances	távolság
gardiens	őrök
gardiens	őrzők
gardiens	marja
plafond	mennyezet
plafond	plafon
piscine	medence
piscine	biliárd
donnés	megadott
donnés	adva
donnés	megadva
donnés	adott
donnés	adományozott
minorité	kisebbségi
minorité	kisebbség
ronald	ronald
charité	jótékonyság
charité	jótékonysági
charité	jótékony
charité	jótékonyság
charité	jótékonysági
exceptionnelle	rendkívüli
exceptionnelle	kivételes
allée	folyosó
allée	sikátorban
allée	sikátor
sienne	sienna
sienne	siena
emily	emily
explications	magyarázat
explications	magyarázatot
explications	magyarázat
explications	magyarázatot
abel	abel
extérieures	külső
cave	pince
cave	barlang
cave	barlangot
cave	pincészet
cave	pincében
cave	alagsorban
cave	pince
cave	alagsor
dessiné	húzott
dessiné	rajzolt
acquérir	megszerzése
séparé	külön
séparé	különálló
séparé	elkülönített
séparé	külön
graphe	grafikon
enregistrée	rögzített
enregistrée	rögzítve
enregistrée	regisztrált
enregistrée	nyilvántartott
enregistrée	bejegyzett
enregistrée	regisztrált
enregistrée	nyilvántartott
enregistrée	megmentette
enregistrée	mentve
enregistrée	mentett
archéologue	régész
passés	elmúlt
passés	múlt
passés	múltbeli
recommandations	ajánlás
recommandations	ajánlásokat
recommandations	ajánlások
recommandations	ajánlás
recommandations	javaslatok
plainte	panaszokat
plainte	panasz
plainte	panaszok
plainte	panaszt
plainte	panasza
plainte	panasz
hippolyte	hippolyte
activement	aktívan
doubles	kettős
doubles	dupla
doubles	duplán
doubles	páros
égyptienne	egyiptomi
idéologie	ideológia
idéologie	ideológiai
cage	ketrecben
cage	ketrec
préserver	megőrzése
préserver	megőrizni
préserver	megőrzése
tronçon	stretch
banc	pad
banc	padon
souverains	szuverén
copyright	copyright
gaule	gall
martine	martine
martine	martina
martine	márton
martine	martin
indochine	indokína
ménages	háztartás
ménages	háztartások
ménages	háztartás
ménages	háztartásban
ménages	háztartások
ménages	háztartási
captain	kapitány
buffalo	bölény
buffalo	bivaly
buffalo	buffalo
italiennes	olasz
italiennes	olaszország
juriste	jogász
juriste	ügyvéd
enlever	eltávolítás
enlever	eltávolítása
démographie	demográfiai
asiatique	ázsiai
asiatique	ázsia
asiatique	ázsiai
regarde	óra
regarde	vigyázz
regarde	nézd
suffixe	utótag
corde	kötelet
corde	kötél
corde	akkord
oklahoma	oklahoma
documentaires	dokumentumfilm
documentaires	dokumentumfilmeket
sep	sep
pâte	tészta
pâte	paszta
pâte	cellulóz
xviii	xviii
organisateur	szervező
organisateur	szervező
organisateur	szervezők
papa	apa
papa	apu
papa	apu
papa	papa
archidiocèse	érsekség
ordinateurs	számítógép
ordinateurs	számítógépek
ordinateurs	számítógép
ordinateurs	komputer
ordinateurs	computer
tables	táblák
tables	asztal
tables	táblázatok
tables	táblázat
tables	asztalok
bassiste	basszusgitáros
bassiste	bass
bassiste	basszus
jessica	jessica
gang	banda
désignant	kijelölő
martial	martial
bouton	gombot
bouton	gomb
toucher	érintés
toucher	megható
toucher	érintés
now	most
aoste	aosta
combattant	harcos
combattant	bunyós
tropicale	trópusi
fossiles	kövületek
fossiles	fosszilis
citadelle	citadella
plastique	műanyag
plastique	műanyag
exister	léteznek
exister	létezni
exister	létezik
menaces	fenyegetés
menaces	fenyegetések
menaces	veszélyek
menaces	fenyegetés
ventre	has
ventre	belly
ventre	hasa
ventre	has
ventre	gyomor
forestier	erdészeti
forestier	erdei
forestier	erdő
forestier	erdők
carrières	karrier
identiques	egyforma
identiques	megegyező
identiques	azonos
mécaniques	mechanika
mécaniques	szerelők
mécaniques	mechanikai
mécaniques	mechanikus
vicaire	lelkész
vicaire	tiszteletes
plages	beach
plages	part
plages	tengerpart
plages	tengerparton
plages	strand
plages	tengerpart
plages	strandok
barrages	gátak
mayence	mainz
intérim	időközi
intérim	hőmérséklet
entraîné	edzett
entraîné	képzett
entraîné	kiképzett
brasserie	sörfőzde
prestige	prestige
châtillon	châtillon
missionnaire	misszionárius
rico	rico
vendue	eladva
vendue	eladott
vendue	elkelt
favorables	kedvező
favorables	kedvező
protestant	protestáns
spirituel	spirituális
spirituel	szellemi
spirituel	lelki
priorité	prioritás
priorité	elsőbbséget
coéquipier	csapattársa
rivalité	viszály
rivalité	rivalizálás
valentin	valentin
valentin	valentin
valentin	bálint
valentin	valentine
problématique	problémás
problématique	gond
problématique	probléma
problématique	baj
danseuse	táncos
danseuse	táncosnő
conforme	megfelelőnek
conforme	megfelelő
earth	föld
violent	erőszakos
démon	ördög
démon	démon
démon	démonok
constructeurs	építők
constructeurs	gyártói
constructeurs	gyártók
arcades	játékterem
arcades	arcade
madonna	madonna
sourire	mosoly
sourire	mosolyogva
sourire	mosolygó
sourire	mosolyog
sourire	mosoly
sourire	mosolyog
carrés	square
carrés	szögletes
carrés	négyzetes
carrés	tér
carrés	négyzet
sommeil	álmos
sommeil	aludni
sommeil	aludj
sommeil	alvás
sommeil	alvó
sommeil	alszom
sommeil	alvás
sommeil	alszik
digne	méltóságteljes
digne	méltóság
digne	érdemes
digne	méltó
saoudite	arábia
contenus	tartalma
contenus	tartalom
contenus	tartalma
contenus	tartalmát
contenus	tartalom
perdus	vesztett
perdus	elveszett
perdus	lost
chirurgien	sebész
défi	kihívás
rite	rítus
rite	szertartás
consulat	konzulátus
schmidt	schmidt
indigènes	bennszülött
indigènes	őshonos
indigènes	belföldi
indigènes	őslakos
indigènes	bennszülött
indigènes	őslakos
indigènes	őshonos
indigènes	bennszülöttek
indigènes	bennszülöttek
cinéaste	filmes
magnifique	gyönyörű
magnifique	lenyűgöző
magnifique	gyönyörű
classic	klasszikus
classic	classic
chances	esélyek
chances	esély
chances	esélyek
chances	esély
chances	esélyes
hôpitaux	kórházi
hôpitaux	kórház
hôpitaux	kórházak
hôpitaux	kórházakban
divinité	istenség
divinité	istenség
ukrainien	ukrán
ukrainien	ukrajnai
confiée	megbízott
amanda	amanda
afro	afro
tigers	tigrisek
démontrer	bizonyító
intellectuels	értelmiségiek
intellectuels	intellektuális
intellectuels	szellemi
périodique	időszakos
entente	kartell
stevens	stevens
trilogie	trilógia
précieux	értékes
précieux	drága
précieux	értékes
précieux	értékesek
installent	telepítés
installent	telepíteni
installent	telepítése
danube	duna
centenaire	centenáriumi
donjon	dungeons
croissant	növekszik
croissant	növekvő
croissant	félhold
croissant	emelkedő
jul	jul
amant	szerető
caps	sapkát
légal	jogi
légal	legális
légal	törvényes
incapable	képtelen
prévenir	figyelmeztetni
prévenir	megelőzni
prévenir	megelőzése
batman	batman
tibétain	tibeti
carmen	carmen
jungle	dzsungel
jungle	dzsungelben
assomption	feltevés
assomption	feltételezés
condamnation	elítélése
condamnation	ítéletek
condamnation	elítélték
légitime	jogszerű
légitime	törvényes
légitime	jogos
légitime	legális
légitime	törvényes
let	engedd
biodiversité	biodiverzitás
lys	liliomok
lys	lili
lys	lily
lys	lys
rail	sín
rail	vasút
rail	vasúti
disparus	eltűnt
disparus	eltünt
cou	nyakát
cou	nyaka
cou	nyak
accidents	véletlenek
accidents	balesetek
blois	blois
kazakhstan	kazah
kazakhstan	kazahsztán
spectre	spektrum
spectre	spektrum
spectre	kísértet
transcription	transzkripciós
nouvellement	újonnan
violoniste	hegedűs
violoniste	hegedűs
achille	achille
achille	achilles
tag	címke
tag	megjelölés
tag	tag
tag	megjelölése
profiter	élvezi
profiter	élvezem
publicitaire	hirdetési
publicitaire	hirdetések
publicitaire	hirdetés
publicitaire	reklám
sandra	sandra
una	una
élémentaire	alap
élémentaire	alapvető
recrutement	felvételi
recrutement	toborzó
rohan	rohan
procédures	eljárás
procédures	eljárások
terminal	terminál
explorer	felfedezés
explorer	felfedezni
explorer	felfedező
explorer	felfedezés
explorer	felfedezése
explorer	felfedező
partition	partíció
partition	pontszám
couples	párok
couples	párokat
considérant	tekintve
ana	ana
reconnus	felismert
reconnus	elismert
reconnus	elismerte
reconnus	elismert
reconnus	felismert
reconnus	elismert
plastiques	műanyag
plastiques	műanyag
violation	szabálysértés
violation	megsértése
violation	jogsértés
violation	megsértése
violation	jogsértés
violation	rés
violation	jogsértések
violation	jogsértés
conservateurs	konzervatívok
conservateurs	konzervatívok
conservateurs	konzervatív
rappel	emlékeztető
plats	lapos
plats	lakás
plats	sík
plats	edények
plats	edényeket
plats	ételek
cameron	cameron
miracle	csoda
gène	gén
gène	gene
formés	kialakult
formés	alakított
formés	alakult
formés	edzett
formés	képzett
formés	kiképzett
deutsche	deutsche
anarchiste	anarchisták
anarchiste	anarchista
indo	indo
graphiques	grafikonok
graphiques	grafikai
graphiques	grafikus
graphiques	térképek
graphiques	grafika
graphiques	grafikus
monétaire	monetáris
charlemagne	charlemagne
monique	monique
parallèles	párhuzamos
parallèles	párhuzamosan
parallèles	párhuzamok
créature	lény
créature	teremtmény
accusations	vád
accusations	vádak
apporté	hozták
apporté	hozott
apporté	hoztam
apporté	hozta
négatif	negatív
juger	judge
juger	bíró
juger	ítélve
résidents	rezidens
résidents	lakos
résidents	lakói
résidents	lakók
résidents	lakosok
provoqué	provokálta
provoqué	előidézett
opérateurs	üzemeltetők
toiles	vászon
toiles	szövetek
toiles	szövet
toiles	festmények
martínez	martinez
martínez	martínez
albanie	albánia
thé	tea
thé	teát
unit	egység
unit	unit
enregistrés	rögzített
enregistrés	rögzítve
enregistrés	regisztrált
enregistrés	nyilvántartott
enregistrés	bejegyzett
enregistrés	regisztrált
enregistrés	nyilvántartott
enregistrés	megmentette
enregistrés	mentve
enregistrés	mentett
connexion	belépés
connexion	bejelentkezés
connexion	kapcsolódás
connexion	csatlakozás
connexion	kapcsolat
connexion	kapcsolódás
connexion	csatlakozás
connexion	kapcsolódás
connexion	kapcsolatot
briques	tégla
briques	tégla
briques	brick
opinions	vélemény
opinions	vélemények
distribué	elosztva
distribué	elosztott
distribué	osztott
tranche	szeletet
tranche	szelet
brothers	testvérek
bonnet	bonnet
sul	sul
partisan	partizán
partisan	támogató
partisan	támogatója
coque	burkolat
coque	hull
coque	hajótest
cloud	felhő
cloud	cloud
confié	megbízott
boutique	műhely
boutique	üzlet
boutique	bolt
boutique	vásárlás
boutique	boutique
boutique	áruház
boutique	üzlet
boutique	bolt
knight	lovag
accuse	hibáztatja
accuse	vádol
accuse	vádolja
accuse	vádolni
colloque	szimpózium
colloque	tanácskozás
colloque	kollokvium
suspendu	felfüggesztése
suspendu	szuszpenzió
suspendu	felfüggesztés
suspendu	felfüggesztett
felix	felix
felix	félix
under	alatt
under	alatta
under	alá
conjointement	közösen
diffuse	diffúz
mare	mare
exigences	követelmény
exigences	előírások
exigences	követelmények
exigences	követel
exigences	követelés
exigences	követelések
exigences	igények
castro	castro
inventé	fantázia
sidney	sidney
ténor	tenor
aveugle	vakon
aveugle	vak
aveugle	vakok
ferry	komp
ferry	komppal
espionnage	kémkedés
espionnage	kém
espionnage	kémkedés
vies	él
vies	életek
segment	szegmens
roulant	rolling
roulant	forog
roulant	gurul
tabac	dohányzó
tabac	dohányzás
tabac	dohány
palace	palota
palace	palace
libérale	liberális
étendre	kiterjesztése
étendre	terjeszkedni
étendre	meghosszabbításáról
tutelle	gyámság
monarque	uralkodó
réunions	találkozók
réunions	ülésein
réunions	ülései
réunions	ülések
réunions	megbeszélések
nbc	nbc
butler	butler
butler	inas
butler	komornyik
tissus	szövetek
tissus	szövet
tissus	szövetek
tissus	szövet
suffisante	elégséges
suffisante	elegendő
spencer	spencer
dépasser	előzés
connecticut	connecticut
afficher	mutasd
afficher	show
afficher	kijelző
afficher	megjelenítés
afficher	megjelenítési
afficher	megtekintés
afficher	kilátás
afficher	nézet
dominante	domináns
dominante	dominanciáját
entités	jogalanyok
entités	szervezetek
sélectionnés	kijelölt
sélectionnés	kiválasztva
sélectionnés	kiválasztott
hercule	herkules
hercule	hercule
forcé	kényszer
forcé	kényszerített
forcé	erőltetett
forcé	kényszerített
zur	zur
solde	egyenleg
solde	mérleg
solde	egyensúly
récolte	aratás
récolte	termés
récolte	betakarítás
récolte	termés
récolte	növény
récolte	betakarítás
gustav	gustav
attaqué	megtámadott
attaqué	megtámadta
attaqué	megtámadtak
oregon	oregon
apprécié	kedvelt
apprécié	kedvelte
apprécié	kedvel
apprécié	tetszett
apprécié	értékes
apprécié	értékelte
apprécié	élvezte
cape	cape
cape	fok
cape	köpeny
diff	diff
procéder	folytassa
infos	info
infos	infó
infos	információ
infos	infók
infos	információk
infos	információ
infos	tájékoztatás
infos	információk
monté	lovagolt
monté	szerelt
monté	szerelve
artificielle	mesterséges
jésuite	jezsuiták
jésuite	jezsuita
voyageur	utas
voyageur	utazó
voyageur	utazók
voyageur	utas
voyageur	utazó
traitements	kezelések
leslie	leslie
serpents	kígyókat
serpents	kígyók
serpents	snake
serpents	kígyó
entourage	kíséret
entourage	kísérete
cuir	bőr
reporter	újságíró
reporter	riporter
utah	utah
carnaval	majális
carnaval	karnevál
location	bérlet
location	bérelt
condamnés	elítéltek
condamnés	elítélték
condamnés	elítélt
condamnés	elítélt
condamnés	elítéltek
condamnés	elítélte
condamnés	elítélt
condamnés	fegyencek
condamnés	elítéltek
cacher	elrejteni
cacher	elrejtése
cacher	elbújt
cacher	bujkál
come	gyere
neuilly	neuilly
intrigue	cselszövés
kentucky	kentucky
schneider	schneider
ned	ned
probabilité	valószínűsége
probabilité	valószínűsége
probabilité	valószínűség
matériels	hardver
académique	akadémiai
roll	tekercs
roll	gurul
roll	roll
accusation	vád
accusation	vádirat
accusation	vádemelés
accusation	vádemelés
accusation	ügyészség
accusation	büntetőeljárás
accusation	vád
châssis	alváz
responsabilités	feladatok
responsabilités	felelősség
responsabilités	felelősséget
responsabilités	felelősség
lyrique	lyric
lyrique	lírai
lyrique	szöveget
lyrique	szöveg
lyrique	szövegek
gain	nyereség
laser	lézer
minimale	minimum
minimale	minimális
minimale	legkisebb
minimale	minimálisan
minimale	minimális
minimale	minimálisan
composant	alkatrész
composant	összetevő
composant	komponens
composant	alkotóelem
sérieusement	komolyan
noté	értékelt
noté	minősített
noté	névleges
noté	megjegyzendő
noté	megjegyeztem
sauvetage	megmentési
sauvetage	mentő
sauvetage	mentés
existé	léteztek
existé	létezett
nina	nina
doigts	ujjak
doigts	ujj
doigts	uj
doigts	ujja
doigts	ujját
doigts	ujj
doigts	uj
détruits	megsemmisült
détruits	elpusztult
détruits	elpusztította
convoi	konvoj
atterrissage	landolás
atterrissage	leszállás
encre	tinta
encre	tintát
encre	tintával
remplir	töltsd
progressiste	fokozatos
progressiste	haladó
progressiste	progresszív
invitation	meghívni
invitation	meghívó
invitation	meghívás
invitation	meghívást
invitation	meghívó
invitation	meghívás
invitation	meghívást
technologique	technológia
technologique	technika
technologique	technológiai
souffre	szenved
souffre	szenved
cercles	körök
arche	arche
arche	ark
arche	bárka
arche	ív
arche	arch
collaborateurs	munkatársai
collaborateurs	munkatársak
collaborateurs	kollaboránsok
collaborateurs	alkalmazottak
collaborateurs	munkavállalók
collaborateurs	foglalkoztatottak
collaborateurs	munkatársak
collaborateurs	közreműködő
collaborateurs	közreműködők
restaurants	éttermek
viaduc	viadukt
gravures	metszetek
gratuit	ingyenes
gratuit	ingyen
gratuit	free
gratuit	szabad
préférence	előnyben
préférence	előnyben
alabama	alabama
stan	stan
queensland	queensland
holstein	holstein
escalade	mászni
escalade	mászik
escalade	hegymászó
claudia	claudia
allusion	tipp
alla	alla
mécanismes	mechanizmus
mécanismes	mechanizmusok
mathilde	mathilde
mathilde	matilda
oslo	oslo
bombardements	robbantások
bombardements	bombázás
bombardements	bombázás
bombardements	robbantás
bombardements	bombázás
ice	jég
ice	ice
suffisant	elégséges
suffisant	elegendő
foncé	sötét
wendy	wendy
hôtes	házigazdák
hôtes	szervezők
hôtes	vendég
hôtes	vendégek
ricardo	ricardo
rhodes	rhodes
caché	elrejtve
caché	rejtett
caché	elrejtett
klein	klein
cincinnati	cincinnati
ltd	kft
cyril	cyril
judith	judit
cie	cie
carol	carol
promenade	sétány
promenade	séta
promenade	séta
promenade	gyalog
promenade	járni
rita	rita
établis	letelepedett
séparer	különálló
séparer	elkülönített
séparer	külön
massive	masszív
massive	hatalmas
online	interneten
online	online
visites	látogatás
visites	látogatások
visites	tours
albanais	albán
albanais	albánok
head	fejet
head	fej
head	fejét
pub	kocsma
pub	kocsmában
portland	portland
portland	portlandben
antérieure	elülső
acceptée	elfogadva
acceptée	elfogadott
acceptée	elfogadta
prétexte	ürügy
julius	julius
sacrifice	áldozat
sacrifice	áldozatot
socialisme	szocializmus
impasse	patthelyzet
impasse	patthelyzet
impasse	patthelyzet
adrian	adrian
dialecte	dialektus
juventus	juventus
genèse	genesis
guerriers	harcosok
réservée	fenntartva
réservée	foglalt
réservée	fenntartott
sabre	sabre
sabre	saber
sabre	kard
offert	felajánlott
offert	kínált
offert	felkínált
offert	felajánlotta
loups	farkasok
loups	farkas
loups	wolf
restaurée	helyreállt
damien	damien
damien	damian
frise	friesland
itinéraire	útvonal
itinéraire	útvonalon
itinéraire	útvonal
pertinence	relevánsak
pertinence	jelentősége
pertinence	megfelelőség
complexité	összetettsége
mentionnée	említett
zhang	zhang
rechercher	keresés
fondations	alapítványok
fondations	alap
fondations	alapítvány
béatrice	beatrice
jonas	jonas
jonas	jonah
natal	natal
préside	elnököl
antoinette	antoinette
prestigieux	rangos
prestigieux	tekintélyes
hector	hector
exacte	pontos
exacte	pontos
casa	casa
shaw	shaw
accompagner	kísérő
papiers	papír
papiers	papírokat
papiers	papírok
pêcheurs	halászok
pêcheurs	halász
pêcheurs	horgász
pêcheurs	halász
pêcheurs	halászok
villers	villers
vecteur	vektor
créent	létrehozása
grange	grange
grange	pajta
grange	istálló
break	szünet
break	törés
choisis	választott
choisis	kiválasztottak
choisis	kiválasztott
choisis	válasszon
choisis	választás
statuts	alapszabály
statuts	alapokmány
malcolm	malcolm
fonda	fonda
dommage	szánalom
dommage	kár
dommage	szégyen
dommage	kár
dommage	károsodás
dommage	kárt
dommage	sérülés
slovaque	szlovák
slovaque	szlovák
moldavie	moldovai
moldavie	moldova
nationalistes	nacionalista
nationalistes	nacionalisták
armés	felfegyverkezve
armés	fegyveres
script	forgatókönyv
script	forgatókönyvet
accordé	nyújtott
détention	őrizet
détention	büntetés
ward	ward
bastia	bastia
matthieu	matthew
matthieu	máté
matthieu	matt
chaux	lime
crête	ridge
crête	csúcs
crête	címere
crête	crest
textile	textil
textile	textil
textile	textiltermékek
planche	plank
planche	deszka
planche	fedélzeten
planche	tábla
pionnier	úttörő
pionnier	úttörő
assise	ül
assise	ülve
assise	ülök
assise	ülő
assise	assisi
assise	ültem
assise	ült
perche	sügér
wehrmacht	wehrmacht
sables	homok
sables	homok
sables	sands
mystique	misztikus
mystique	mystic
mystique	misztikus
mystique	mystique
zoo	állatkert
zoo	állatkertben
proposés	javasolt
dirigées	irányított
lotus	lótusz
fischer	fischer
innocent	ártatlan
innocent	ártatlanok
parking	parkolóhely
parking	parkolás
parking	parkoló
trek	trek
leclerc	leclerc
boule	bál
boule	labdát
boule	golyó
boule	labda
boule	ball
fabriqué	készítette
fabriqué	készült
fabriqué	tett
fabriqué	gyártottak
fabriqué	előállított
fabriqué	gyártott
fabriqué	kialakított
comportements	magatartás
comportements	viselkedés
comportements	magatartások
leçons	leckéket
cardinaux	bíborosok
gravement	súlyosan
locomotives	mozdonyok
locomotives	mozdony
paraguay	paraguay
rodríguez	rodriguez
rodríguez	rodríguez
ruth	ruth
expressions	mondatok
expressions	kifejezéseket
expressions	kifejezések
expressions	kifejezéseket
expressions	kifejezések
tactique	taktika
tactique	taktika
tactique	taktikai
fondamentale	alapvető
balzac	balzac
originaux	eredeti
vera	vera
boeing	boeing
newton	newton
armstrong	armstrong
sauvé	megmentett
sauvé	mentett
sauvé	megmentette
sauvé	mentve
sauvé	mentett
récompensé	megítélt
récompensé	odaítélt
sauve	megment
sauve	megmenti
alonso	alonso
phrases	mondatok
phrases	kifejezéseket
phrases	kifejezések
phrases	ítéletek
phrases	mondatok
phrases	mondat
jambes	lábát
jambes	lábak
jambes	lábai
jambes	láb
jambes	lábakat
jambes	lábat
jambes	lábát
jambes	láb
cracovie	krakkó
cracovie	krakkó
dissoute	oldott
dissoute	feloszlott
sensibilité	érzékenység
épidémie	kitörés
épidémie	járvány
épidémie	járványok
épidémie	járvány
soulèvement	felkelés
atomique	atom
oreille	fül
oreille	füle
gil	gil
défenseurs	védők
ambiance	légkör
ambiance	atmoszféra
ambiance	hangulat
ambiance	hangulatban
ambiance	hangulat
ambiance	környezeti
opposer	ellenzik
céréales	gabona
céréales	gabonafélék
céréales	gabona
pts	pts
confirmer	megerősítve
confirmer	megerősítés
confirmer	megerősítése
confirmer	megerősíteni
confirmer	megerősítve
diminuer	csökken
diminuer	csökkenés
diminuer	csökken
diminuer	csökkenő
coréenne	koreai
coréenne	korea
coréenne	koreai
coréenne	koreából
intermédiaires	közbenső
intermédiaires	köztes
intermédiaires	közvetítő
intermédiaires	közvetítők
obstacles	korlátok
obstacles	akadályok
obstacles	akadályokat
obstacles	akadály
obstacles	akadályok
délégués	küldöttek
délégués	megbízott
rabat	rabat
cherbourg	cherbourg
habsbourg	habsburg
conclu	kötött
conclu	megkötött
équipés	felszerelve
équipés	felszerelt
sociologue	szociológus
voté	szavaztam
voté	szavazott
chalon	chalon
anatomie	anatómia
voltaire	voltaire
rogers	rogers
occurrence	előfordulása
rubrique	irány
santo	santo
typiquement	általában
typiquement	jellemzően
typiquement	tipikusan
vérification	audit
vérification	ellenőrzési
vérification	ellenőrzés
vérification	hitelesítés
vérification	ellenőrzés
renouvellement	felújítás
corrèze	corrèze
plumes	toll
plumes	tollas
plumes	tollak
plumes	toll
entrepreneur	vállalkozó
entrepreneur	vállalkozó
martín	martín
martín	márton
martín	martin
municipaux	önkormányzati
généalogie	családtörténet
jung	jung
jamie	jamie
psychanalyse	pszichoanalízis
manœuvre	manőver
manœuvre	manőverezés
manœuvre	manőver
vagues	hullám
vagues	hullámok
népal	nepál
cérémonies	szertartások
martyr	mártír
assassin	orgyilkos
assassin	bérgyilkos
assassin	merénylő
assassin	gyilkos
conversation	társalgás
conversation	beszélgetés
conversation	beszélgetést
associées	kapcsolódó
associées	társult
bactéries	baktériumok
bactéries	baktérium
désignée	kijelölt
véronique	veronica
biographies	életrajzok
biographies	bios
chuck	chuck
discographie	diszkográfia
faillite	csődbe
faillite	csőd
kyoto	kiotói
invisible	láthatatlan
invisible	láthatatlanok
invisible	észrevétlen
invisible	láthatatlan
cambodge	kambodzsa
réacteur	reaktor
dossiers	mappák
dossiers	akták
dossiers	fájlok
panthéon	pantheon
panthéon	panthéon
légumes	zöldség
légumes	növényi
légumes	zöldség
légumes	zöldségfélék
légumes	zöldségek
niger	niger
prose	próza
vain	hiába
vain	hiú
vain	hiábavaló
caserne	barakk
anthropologie	antropológia
anthropologie	antropológiai
mexicaine	mexikói
dupuis	dupuis
weber	weber
cédric	cedric
intervalle	intervallum
quarantaine	karantén
concurrents	versenytársak
concurrents	versenytársai
concurrents	versenyzők
concurrents	versenytárs
symptômes	tünetei
symptômes	tünetek
estimations	becsült
estimations	becslés
estimations	becsült
estimations	becslés
estimations	becslések
estimations	becslési
estimations	becslés
jackie	jackie
dissous	oldott
dissous	feloszlott
réplique	válasz
réplique	másolat
mètre	méter
mètre	méter
mètre	mérő
staline	sztálin
ban	tilalom
azerbaïdjan	azerbajdzsán
arcs	boltívek
arcs	íjak
tgv	tgv
tgv	hst
walsh	walsh
anecdote	kvíz
anecdote	anekdota
directeurs	igazgatók
directeurs	kezelők
directeurs	vezetők
grandit	növekszik
cessé	megszűnt
canard	kacsa
canard	duck
protégés	védett
gazon	gyep
gazon	fű
gazon	füvet
monstres	szörnyek
bits	bites
bits	kicsit
panorama	panorama
