категория	kategória
местни	őslakos
местни	őshonos
местни	bennszülöttek
глас	hangja
глас	hang
погребан	eltemetve
луис	lewis
луис	luis
луис	louis
луис	lajos
учен	tudós
учен	tudós
оскар	oscar
оскар	oskar
крайбрежие	part
крайбрежие	tengerpart
певец	énekesnő
певец	énekes
певец	singer
наса	nasa
търговия	kereskedelem
търговия	kereskedelmi
търговия	kereskedés
търговия	kereskedés
търговия	csere
търговия	kereskedelem
търговия	kereskedelmi
кара	kara
кара	vezet
кара	cara
мико	mikó
турците	törökök
дания	dániában
дания	dánia
елемент	tárgy
елемент	tétel
елемент	elem
елемент	alkatrész
елемент	összetevő
елемент	komponens
елемент	alkotóelem
елемент	elemet
елемент	elem
дебют	debütáló
програми	programok
програми	programok
конфликт	ütközés
конфликт	konfliktusok
конфликт	konfliktus
запазени	fenntartva
запазени	foglalt
запазени	fenntartott
запазени	tartósított
запазени	megőrizte
георг	georg
преподава	tanít
преподава	tanítja
мнение	vélemény
мнение	véleményt
мнение	vélemények
мнение	megjegyzések
мнение	hozzászólás
мнение	megjegyzés
мнение	hozzászólások
мнение	észrevételek
мнение	vélemény
мнение	vélemények
осем	nyolc
югоизточна	délkelet
югоизточна	délkelet
югоизточна	délkeleti
метод	módszer
династията	dinasztia
институции	intézmények
резултати	eredmény
резултати	eredmények
резултати	eredményei
петербург	petersburg
фердинанд	ferdinand
къщата	house
къщата	ház
къщата	házon
празник	vakáció
празник	ünnep
празник	ünnepi
празник	nyaralás
празник	lakoma
празник	ünnep
празник	ünneplés
празник	ünnepség
княжество	hercegség
империята	birodalom
империята	empire
устройство	berendezés
устройство	szerkezet
устройство	eszköz
устройство	készülék
квинт	quintus
символ	jelkép
символ	szimbólum
прекарва	tölti
прекарва	költ
отдел	részleg
отдел	megye
фауна	fauna
млади	fiatalok
млади	fiatal
млади	fiatalos
открита	felfedezte
открита	felfedezett
свобода	szabadság
свобода	szabadság
краля	kinga
изпратен	elküldött
изпратен	elküldve
изпратен	küldött
градовете	városok
градовете	városok
градовете	városokat
представляват	képviselni
представляват	képviseli
евро	eur
евро	euró
евро	euró
евро	euróban
евро	euro
сирия	szíriában
сирия	szíria
обновяване	frissítés
обновяване	frissítés
обновяване	frissítése
обновяване	frissítés
обновяване	felújítás
дял	partíció
дял	vágás
дял	részesedése
дял	megosztás
дял	részesedés
дял	cím
дял	címe
дял	beosztás
самолети	repülők
самолети	repülőket
самолети	légijármű
самолети	repülőgépek
самолети	repülőgép
самолети	repülőgépek
самолети	repülőgép
самолети	repülők
самолети	repülőgépek
никой	senki
значимост	relevánsak
значимост	jelentősége
значимост	jelentősége
физика	fizika
обхваща	borító
обхваща	takaró
големина	mérete
големина	méret
историк	történész
парламент	parlament
философ	filozófus
каза	said
каза	mondta
обявен	bejelentett
обявен	bejelentette
обявен	bejelentett
обявен	meghirdetett
асоциация	társulás
асоциация	társulási
асоциация	szövetség
асоциация	egyesület
музикант	zenész
сейнт	saint
сейнт	szent
такова	ilyen
танзания	tanzánia
памет	memória
памет	emlék
памет	emlékezet
памет	emlékek
музикален	zenés
музикален	zenei
музикален	musical
археологически	régészeti
култури	termés
култури	növények
култури	kultúrák
пазар	piac
пазар	piactéren
пазар	vásárolni
пазар	vásárlás
пазар	piac
пазар	piaci
пазар	market
уеб	web
уеб	háló
уеб	webes
тайланд	thaiföld
тайланд	thaiföldi
работил	bevált
работил	dolgozott
работил	működött
религия	vallás
веднъж	egyszer
поход	keresztes
поход	hadjárat
хърватия	horvátország
банка	bank
експедиция	expedíció
херцеговина	hercegovina
станция	állomás
станция	pályaudvar
достъп	belépés
достъп	hozzáférést
достъп	hozzáférés
малайзия	malajzia
малайзия	malajziai
родителите	szülei
родителите	szülők
родителите	szüleim
въоръжени	felfegyverkezve
въоръжени	fegyveres
народи	népek
народи	nemzetek
бавария	bajorország
идея	ötletem
идея	elképzelés
идея	ötlet
мисия	misszió
мисия	feladat
мисия	küldetés
гражданство	állampolgársága
гражданство	állampolgárság
гражданство	polgárság
гражданство	állampolgárság
подготовка	előkészületek
подготовка	elkészítése
подготовка	előkészítés
подготовка	felkészülés
подготовка	készítmény
подготовка	előkészítése
подготовка	készülnek
подготовка	felkészülés
подготовка	készül
подготовка	előkészületek
подготовка	felkészülés
подготовка	készítmények
публий	publius
категории	kategória
категории	kategóriák
народ	emberek
политиката	szabályzat
политиката	politika
политиката	politika
отговор	válasz
отговор	válasz
отговор	reagálás
отговор	reakció
отговор	válasz
технологии	technológiák
технологии	technológia
технологии	technika
времена	idők
времена	időpontok
времена	times
общи	általános
общи	generikus
общи	közös
общи	gyakori
общи	általános
общи	tábornok
досега	korábban
вещества	anyagokra
вещества	anyagok
вещества	hatóanyagok
основател	alapítója
основател	alapító
поведение	magatartás
поведение	viselkedés
поведение	magatartás
поведение	hozzáállás
поведение	viselkedése
поведение	magatartás
поведение	viselkedés
поведение	magatartás
енциклопедия	enciklopédia
функция	függvény
функция	funkció
преподавател	előadó
етап	szakasz
етап	fázis
етап	színpad
етап	színpadon
тодоров	todorov
приет	elfogadva
приет	elfogadott
приет	elfogadta
приет	elfogadva
приет	elfogadott
приет	elismerte
приет	beismerte
офицери	tisztek
ранен	sérültek
ранен	sérült
ранен	megsérült
ранен	sérült
ранен	sebesült
десет	tíz
института	intézet
института	intézmény
писмо	levélben
писмо	betű
писмо	levél
писмо	levelet
писмо	levele
склонове	lejtő
склонове	lejtőkön
състезания	versenyek
състезания	races
състезания	versenyek
състезания	racing
характеристики	mutatók
характеристики	jellemzők
характеристики	jellemzői
характеристики	tulajdonságok
характеристики	funkciók
характеристики	jellemzők
характеристики	jellemzői
зимата	tél
зимата	téli
зимата	télen
загуба	veszteségek
загуба	veszteség
певци	énekesek
домакинства	háztartás
домакинства	háztartások
кула	tower
кула	torony
видин	vidin
формат	formátuma
формат	formátum
анализ	elemzés
анализ	elemzések
анализ	analízis
тим	tim
събира	gyűjt
събира	összegyűjti
събира	gyűjti
културно	kulturális
културно	kulturálisan
науките	tudományok
излъчване	közvetítés
излъчване	adás
излъчване	műsorszolgáltatás
осигурява	nyújt
светлина	fény
светлина	light
светлина	fényt
светлина	lámpa
залива	öböl
допълнителни	kiegészítő
допълнителни	további
допълнителни	extra
фамилия	vezetéknév
органи	hatóságok
органи	szervei
органи	szervek
повърхността	felszín
повърхността	felület
повърхността	felszíni
обществени	nyilvános
обществени	nyilvánosság
обществени	nyilvánosan
обществени	publikus
стопанство	farm
стопанство	gazdaság
стопанство	holding
уефа	uefa
юлий	julius
червен	piros
червен	piroska
червен	vörös
затвор	börtönbüntetés
затвор	börtön
затвор	börtönbe
затвор	börtön
затвор	börtönben
пристига	érkezem
пристига	érkezik
пристига	megérkezik
пристига	érkezik
важно	fontos
намалява	csökken
армения	örményország
поети	költők
единици	egységek
единици	egység
теми	témák
теми	témák
теми	alanyok
теми	témák
лидер	vezér
лидер	leader
лидер	vezető
търси	keresés
хилядолетие	millennium
сериозно	komoly
сериозно	súlyos
сериозно	komolyan
произвежда	termel
произвежда	gyárt
улица	utca
холандия	hollandia
холандия	holland
холандия	holland
министри	miniszterek
арестуван	letartóztatás
арестуван	letartóztatott
арестуван	letartóztatták
седмица	héten
седмица	hét
изкуства	művészet
изкуства	művészetek
изкуства	művészeti
анджелис	angeles
свободен	ingyenes
свободен	ingyen
свободен	free
свободен	szabad
вокали	ének
адолф	adolph
адолф	adolphe
адолф	adolf
свързана	összefüggő
свързана	kapcsolódó
свързана	rokonok
свързана	rokon
свързана	kapcsolatban
свързана	kapcsolódott
свързана	kapcsolt
свързана	összekapcsolt
свързана	kapcsolatban
свещеник	pap
гласуване	szavazz
гласуване	szavazás
гласуване	szavazat
гласуване	szavazzatok
гласуване	szavazás
гласуване	szavazati
гласуване	szavazó
дядо	nagypapa
дядо	nagyapa
дядо	nagypapa
дядо	nagyapa
природата	jelleg
природата	természet
виктория	viktória
виктория	victoria
идеи	eszmék
идеи	ötletek
речник	szótár
речник	szószedet
речник	szótár
речник	szókincse
речник	szótár
партньор	társ
партньор	partner
партньор	társa
партньор	társam
полза	haszon
полза	előny
йосиф	joseph
йосиф	józsef
йосиф	josef
признава	elismeri
признава	felismeri
признава	elismeri
признава	elismeri
признава	bevallja
атака	támadás
мъжка	férfi
мъжка	hím
бежанци	menekültek
чужбина	tengerentúli
чужбина	külföldön
чужбина	külföldre
ляв	bal
ляв	balra
класа	óra
класа	osztály
създадени	létrehozott
създадени	létrehozva
създадени	teremtett
финал	döntő
финал	végleges
финал	záró
финал	utolsó
финал	végső
финал	finálé
чин	chin
чин	csin
изборите	választási
изборите	választás
изборите	választások
нощта	éj
нощта	este
нощта	éjjel
нощта	éjszaka
ресурси	erőforrás
ресурси	forrás
ресурси	erőforrások
ресурси	erőforrás
ресурси	források
сен	sen
потребители	felhasználói
потребители	felhasználók
потребители	fogyasztók
специалност	specialitása
специалност	specialitása
самолет	repülő
самолет	repülőgép
самолет	sík
самолет	repülővel
самолет	repülő
самолет	repülőgép
самолет	repülőgép
чили	chili
чили	chili
чили	chilei
чили	chile
секция	részleg
секция	szakasz
секция	szekció
предава	továbbítja
предава	továbbítja
венецуела	venezuelai
венецуела	venezuela
патриаршия	patriarchátus
македонска	macedón
градина	kert
градина	kertje
градина	garden
градина	kertben
науката	tudomány
ниска	alacsonyan
ниска	alacsony
судан	szudáni
судан	szudán
дейности	tevékenységei
дейности	tevékenységek
дейности	tevékenység
научно	tudományosan
научно	tudományos
приблизително	megközelítőleg
приблизително	hozzávetőleges
приблизително	hozzávetőlegesen
приблизително	megközelítőleg
приблизително	hozzávetőleg
приблизително	körülbelül
жанрове	műfajok
централен	központi
бяха	voltak
тур	tour
тур	turné
тур	túra
дел	del
дел	dell
изисква	igényli
изисква	megköveteli
ученици	diákok
ученици	hallgatók
ученици	tanulók
ученици	tanulók
номинации	jelölések
номинации	jelöléseket
австрийски	osztrák
австрийски	ausztria
санта	mikulás
санта	santa
санта	télapó
важен	fontos
избира	választja
ернст	ernst
вестници	újság
вестници	lapok
вестници	újság
вестници	újságok
вестници	papírokat
вестници	papírok
решения	döntések
решения	határozatok
решения	megoldások
решения	megoldásokat
насау	nassau
марко	marko
марко	marco
клетки	sejtek
клетки	cellák
клетки	ketrec
бозайник	emlősök
бозайник	emlős
необходимо	szükségesek
необходимо	szükséges
сваляне	letöltés
сваляне	letöltése
сваляне	letöltés
сваляне	letöltése
промишленост	ágazat
промишленост	iparág
промишленост	ipar
агенция	ügynökség
учители	tanárok
карти	kártyák
карти	lapok
карти	kártya
карти	térkép
карти	térképeket
карти	térképek
кино	mozi
лицето	arcát
лицето	arc
лицето	arca
киселина	savat
киселина	lsd
киселина	sav
киселина	savas
оставя	levelek
традиция	tradíció
традиция	hagyomány
инструмент	eszköz
инструмент	műszer
инструмент	hangszer
инструмент	szerszám
инструмент	eszköz
градче	városban
градче	town
градче	város
слабо	gyenge
слабо	gyengék
свързан	kapcsolódó
свързан	társult
свързан	összefüggő
свързан	kapcsolódó
свързан	rokonok
свързан	rokon
свързан	kapcsolatban
свързан	kapcsolódott
свързан	kapcsolt
свързан	összekapcsolt
свързан	kapcsolatban
паметници	műemlékek
модели	modellek
модели	modelleket
северозапад	északnyugat
летище	reptér
летище	repülőtér
летище	repülőtér
уилямс	williams
природа	jelleg
природа	természet
мисията	misszió
мисията	feladat
мисията	küldetés
събитие	esemény
събитие	rendezvény
финландия	finnország
франц	franz
островите	szigetek
островите	szigeteket
версии	változatok
монтана	montana
милано	milánó
милано	milan
милано	milánói
милано	milánó
милано	milano
парламента	parlament
сценарий	forgatókönyv
сценарий	forgatókönyvet
сценарий	forgatókönyv
сценарий	forgatókönyv
сценарий	forgatókönyvet
шарл	károly
шарл	charles
сръбска	szerb
сръбска	szerbia
оръжия	fegyver
оръжия	fegyverek
оръжия	fegyvereket
оръжия	ágyúk
оръжия	fegyverek
оръжия	karok
оръжия	fegyvert
оръжия	karokat
оръжия	kar
оръжия	fegyverek
инженер	mérnök
увеличава	növeli
диалект	dialektus
тежки	heavy
тежки	súlyos
тежки	nehéz
тежки	súlyos
нос	cape
нос	fok
нос	köpeny
нос	orr
нос	orrot
международна	international
международна	nemzetközi
горно	gorno
нобелова	nobel
прага	prága
прага	prágai
британска	britek
британска	angol
британска	brit
черни	fekete
черни	black
черни	feketék
картата	térkép
картата	térképet
труда	munkaügyi
труда	munkaerő
търсене	keresés
процеси	perek
процеси	kísérletek
процеси	próbák
процеси	folyamatok
процеси	eljárások
предложение	ajánlat
предложение	ajánlatot
предложение	javaslat
предложение	pályázat
предложение	javaslat
директно	közvetlen
директно	direct
директно	közvetlenül
директно	egyenes
директно	közvetlenül
затвора	börtön
затвора	börtönben
надпис	felirat
конкурс	versengés
конкурс	konkurencia
конкурс	verseny
конкурс	pályázat
конкурс	verseny
личен	személyes
личен	személyi
личен	magán
личен	privát
рудолф	rudolph
рудолф	rudolf
рудолф	rudolf
разстояние	távolság
червено	piros
червено	piroska
червено	vörös
византийски	bizánci
операции	műveletek
операции	üzemeltetés
операции	tranzakció
операции	ügyletek
операции	tranzakciók
удар	ütközés
удар	becsapódás
удар	hatás
удар	hatása
удар	stroke
удар	agyvérzés
удар	löket
удар	robbantani
приятели	barátokkal
приятели	barátok
приятели	barátaim
приятели	ismerősök
приложение	kérelem
приложение	alkalmazás
приложение	jelentkezés
приложение	app
приложение	alkalmazás
приложение	melléklet
външна	külső
външна	külső
разположение	megsemmisítés
думите	szavakat
думите	szavak
представяне	beadvány
представяне	benyújtására
представяне	benyújtása
представяне	megjelenítés
представяне	bemutatása
представяне	bemutató
демократична	demokratikus
демократична	demokrata
херман	hermann
херман	herrmann
херман	herman
херман	herrmann
климат	éghajlat
климат	klíma
останки	megmarad
останки	roncs
останки	roncsot
пълна	full
пълна	teljes
пълна	komplett
пълна	teljes
пълна	teljessé
различен	más
различен	különböző
различен	eltérő
теодор	theodore
теодор	theodor
теодор	teodor
осъден	elítéltek
осъден	elítélték
осъден	elítélt
осъден	elítélt
осъден	elítéltek
осъден	elítélte
осъден	elítélt
уязвим	sérülékeny
уязвим	sebezhető
съдове	konténerek
съдове	konténer
съдове	tartályok
съдове	hajók
съдове	edények
съдове	edényeket
съдове	ételek
неделя	vasárnap
неделя	vasárnapi
иначе	máskülönben
иначе	egyébként
иначе	másképpen
иначе	másképp
спечели	win
спечели	nyerni
спечели	győzelem
спечели	nyerj
спечели	nyert
годишно	éves
годишно	évenkénti
годишно	évenként
годишно	évente
годишно	éves
годишно	évente
връзката	kapcsolat
връзката	kapcsolódás
връзката	csatlakozás
дела	deeds
дела	tettek
дела	della
услуги	szolgáltatások
услуги	szolgáltatás
услуги	kiszolgálás
услуги	szerviz
услуги	szolgálat
услуги	szolgáltatás
теорията	elmélet
направен	készítette
направен	készült
направен	tett
мерки	intézkedések
мерки	intézkedésekre
качеството	minőségi
качеството	minősége
качеството	minőség
граници	korlátok
граници	korlátozások
граници	határok
граници	határértékek
граници	korlátok
граници	határokat
граници	határok
граници	határokon
граници	határok
граници	határokon
жертви	áldozatok
жертви	áldozatok
жертви	áldozatai
жертви	áldozat
сицилия	szicília
сицилия	szicíliai
древна	ősi
древна	ős
древна	ókori
опити	perek
опити	kísérletek
опити	próbák
опити	kísérletek
опити	kísérletek
пада	elesik
пада	vízesés
пада	falls
графиня	grófnő
графиня	grófné
стивън	stephen
стивън	istván
стивън	steven
ръцете	kéz
ръцете	kezek
любовта	szeretettel
любовта	love
любовта	szeretet
любовта	szerelem
местен	helyi
нужда	kell
нужда	szükséges
махала	környéken
махала	szomszédság
махала	környék
орбита	pályára
пирин	pirin
музикална	zenés
музикална	zenei
музикална	musical
североизточна	északkeleti
североизточна	északkelet
североизточна	északkelet
концерт	concerto
концерт	koncert
концерт	koncerten
четвърти	negyedszer
четвърти	negyedik
барабани	dob
барабани	dob
барабани	dobok
въоръжение	fegyverzet
въоръжение	fegyverkezés
въоръжение	fegyverzet
определят	meghatározni
желание	vágy
желание	kívánom
желание	kívánság
желание	bárcsak
мъж	férfi
мъж	hím
мъж	férfi
мъж	ember
въоръжена	felfegyverkezve
въоръжена	fegyveres
наши	miénk
споразумение	megállapodás
споразумение	egyetértés
споразумение	megegyezés
споразумение	egyezség
споразумение	megállapodás
споразумение	elrendezés
споразумение	elrendezése
споразумение	megegyezés
споразумение	egyezség
еквадор	ecuador
баден	baden
казахстан	kazah
казахстан	kazahsztán
трима	három
евреи	zsidók
правилата	szabályok
правилата	szabály
правилата	szabályzat
реал	real
реал	valós
реал	igazi
реал	valódi
избрани	választott
избрани	kiválasztottak
избрани	kiválasztott
избрани	kijelölt
избрани	kiválasztva
избрани	kiválasztott
шотландия	skócia
каролина	carolina
каролина	karolina
софтуер	szoftverek
софтуер	szoftver
помощник	asszisztens
помощник	segéd
помощник	segéd
помощник	segítő
смит	kovács
смит	smith
освободен	felszabadult
пазарджик	odessa
командване	parancsnokság
командване	parancs
допълнително	tovább
допълнително	további
допълнително	kiegészítő
допълнително	további
допълнително	ezenfelül
допълнително	továbbá
допълнително	extra
наем	bérlet
наем	bérelt
наем	bérlet
наем	kiadó
запазва	megőrzi
запазва	megőrzi
състезание	faj
състезание	futam
състезание	verseny
състезание	versengés
състезание	konkurencia
състезание	verseny
състезание	pályázat
състезание	verseny
тенис	tenisz
уелс	wales
уелс	wells
свири	játék
свири	játszani
свири	play
свири	játssz
североизток	északkelet
окончателно	döntő
окончателно	végleges
окончателно	záró
окончателно	utolsó
окончателно	végső
албрехт	albrecht
горе	fent
националност	állampolgársága
националност	állampolgárság
източен	kelet
източен	keleti
тежко	heavy
тежко	súlyos
тежко	nehéz
следи	nyomok
следи	nyomokat
следи	sínek
следи	traces
следи	nyomokban
съществуването	lét
съществуването	létezése
съществуването	létezés
популярност	népszerűség
архитект	építész
ръководство	kézikönyv
ръководство	kézi
ръководство	manuális
ръководство	kalauz
ръководство	útmutató
събират	összegyűjti
събират	gyűjteni
ефект	hatása
ефект	hatás
ефект	effektus
ефект	hatások
ефект	hatásai
ефект	hatás
криза	krízis
криза	válság
задача	megbízás
задача	megbízatás
задача	feladat
основано	alapították
основано	alapított
основано	alapította
основано	megalapozott
клон	branch
клон	ág
принуден	kényszer
принуден	kényszerített
принуден	erőltetett
трето	harmadszor
трето	harmadik
трето	harmadszor
конференция	konferencia
конференция	konferencián
ранни	korán
ранни	korai
истанбул	isztambul
предаване	átvitel
предаване	továbbítás
предаване	adás
предаване	átviteli
баба	nagymama
баба	baba
баба	nagyi
баба	nagyi
баба	nagymama
съдържат	tartalmaznak
барселона	barcelonában
барселона	barcelonai
барселона	barcelona
сергей	sergei
сергей	szergej
сергей	szergej
лечение	kezelés
лечение	kezelésre
лечение	kezelése
лечение	gyógyítás
лечение	gyógyulást
лечение	gyógyulás
лечение	gyógyító
продукт	termék
повърхност	felszín
повърхност	felület
повърхност	felszíni
качване	feltöltés
качване	feltöltés
качване	feltöltése
мала	mala
опера	opera
опера	operát
изграждане	épület
изграждане	építkezés
изграждане	építési
изграждане	építés
изграждане	építsünk
изграждане	építeni
социални	társadalmi
социални	szociális
бяло	fehér
професионален	szakmai
професионален	profi
професионален	professzionális
професионални	szakmai
професионални	profi
професионални	professzionális
почетен	megtisztelő
почетен	megtiszteltetés
морето	tengeren
морето	tengeri
морето	tenger
манчестър	manchester
василий	vaszilij
цял	egészben
цял	egész
марка	brand
марка	márka
оркестър	band
оркестър	banda
оркестър	együttes
оркестър	zenekar
оркестър	zenekar
югоизток	délkelet
звезди	csillagok
звезди	sztárok
звезди	csillag
направени	készítette
направени	készült
направени	tett
направени	felmerült
даде	adta
даде	adott
съпруг	házastársa
съпруг	házastárs
съпруг	férje
съпруг	férjem
съпруг	férj
шампионат	bajnokság
молдова	moldovai
молдова	moldova
юнайтед	united
юнайтед	egyesült
архиепископ	érsek
научен	tudományos
храни	étel
храни	élelem
храни	élelmiszerek
храни	táplálék
храни	élelmiszer
храни	takarmány
храни	etesd
храни	takarmányok
храни	élelmiszerek
храни	ételek
храни	táplálja
храни	táplálkozik
патриарх	pátriárka
пощенски	postai
кения	kenya
познат	ismeretes
познат	ismertek
познат	ismert
познат	ismerős
въздуха	levegő
въздуха	air
двора	udvar
двора	udvarra
двора	udvaron
двора	quad
франк	feri
франк	frank
скали	sziklák
скали	szikla
скали	kő
скали	rock
скали	kövek
скали	sziklák
косово	koszovó
косово	koszovói
стени	falak
стени	falakat
питър	peter
питър	péter
венеция	velencei
венеция	velence
замък	vár
замък	várban
замък	castle
замък	kastély
обем	kötet
обем	térfogat
обем	mennyiség
обем	volumen
пиер	móló
пиер	pierre
специален	különleges
специален	speciális
фондация	alap
фондация	alapítvány
китайски	kínai
китайски	kínaiak
преврат	puccs
играчи	játékosok
играчи	szereplők
риба	halak
риба	hal
риба	halat
хитлер	hitlert
хитлер	hitler
къде	hol
къде	ahol
поставени	helyezett
поставени	elhelyezett
долина	völgyet
долина	völgy
долина	völgyben
долина	valley
специална	különleges
специална	speciális
майстор	mester
трона	trón
трона	trónt
отличава	megkülönbözteti
следваща	következő
частично	részben
частично	részleges
частично	részlegesen
частично	részben
частично	részlegesen
византия	bizánc
числа	számok
дол	dol
тексас	texasi
тексас	texas
тексас	texasban
ана	ana
ана	anna
ана	annának
мюсюлмани	muszlimok
мюсюлмани	muszlim
мюсюлмани	muzulmán
мюсюлмани	muszlimok
липса	hiányában
липса	távollét
липса	hiánya
липса	hiány
силен	erős
силен	erősek
мощност	energia
мощност	erő
мощност	power
мощност	hatalom
лий	lee
лий	leigh
имперски	birodalmi
имперски	császári
борда	deszka
борда	fedélzeten
борда	tábla
съвместно	ízületi
съвместно	joint
съвместно	együttes
съвместно	közös
съвместно	közösen
различна	más
различна	különböző
различна	eltérő
революционен	forradalmi
главна	fő
главна	main
главна	főbb
югозапад	délnyugat
гражданска	civil
гражданска	polgári
гражданска	polgári
луната	hold
луната	holdon
луната	holdat
луната	moon
защитник	védő
защитник	védelmező
защитник	védelmező
защитник	védő
пиано	zongorát
пиано	zongorán
пиано	zongora
общински	önkormányzati
двигатели	hajtómű
двигатели	motor
двигатели	hajtóművek
двигатели	hajtómű
двигатели	motorok
литературен	irodalmi
газ	benzin
газ	gáz
партизански	gerilla
лъв	oroszlán
лъв	luv
лъв	leo
курс	persze
зеландия	zéland
награден	díszített
награден	kitüntetett
награден	megítélt
награден	odaítélt
агент	ügynök
черен	fekete
черен	black
широка	széles
широка	tág
широка	széles
женски	nőies
женски	nőstények
женски	nőnemű
женски	nő
женски	női
женски	nőstény
воден	vizes
лагер	camp
лагер	tábor
машина	gépezet
машина	gép
дух	ghost
дух	szellem
дух	szellem
дух	lélek
психология	pszichológiai
психология	pszichológia
листа	levél
листа	levelek
онлайн	interneten
онлайн	online
пристанище	kikötők
пристанище	kikötő
пристанище	port
пристанище	kikötő
пристанище	harbour
бивши	korábbi
проучвания	felmérés
проучвания	felmérések
проучвания	vizsgálatok
проучвания	tanulmányok
проучвания	kutatás
проучвания	kutatások
проучвания	kutatási
северозападна	northwestern
северозападна	északnyugati
северозападна	északnyugat
тона	tonnában
тона	tonna
тона	tone
тона	hangnem
сръбско	szerb
сръбско	szerbia
приета	elfogadva
приета	elfogadott
приета	elfogadta
приета	elismerte
приета	beismerte
приета	elfogadva
приета	elfogadott
свободно	szabadon
свободно	ingyenes
свободно	ingyen
свободно	free
свободно	szabad
социалистическа	szocialista
социалистическа	szocialisták
сцената	színpad
сцената	színpadon
карлос	carlos
грузия	grúzia
грузия	georgia
провинцията	tartomány
провинцията	tartományban
капацитет	kapacitások
капацитет	kapacitás
битки	harcok
битки	harcol
битки	csaták
напред	előre
епископи	püspökök
старо	idős
старо	régit
старо	régi
старо	öreg
старо	régiek
ирак	irak
ирак	iraki
поколение	nemzedék
поколение	generáció
устройства	eszközök
устройства	berendezések
устройства	készülékek
условията	állapotok
условията	feltételek
двор	udvar
двор	udvarra
двор	udvaron
двор	udvar
двор	yard
двор	hajógyár
двор	udvaron
двор	udvar
двор	terasz
чисто	tisztán
чисто	tiszta
чисто	tiszta
чисто	clean
диаметър	átmérője
диаметър	átmérő
диаметър	átmérőjű
водещ	műsorvezető
водещ	fogadó
водещ	házigazda
водещ	műsorvezető
картини	festmények
картини	képeket
картини	képek
картини	fényképek
картини	műalkotás
спортни	sport
спортни	sportban
възниква	felmerül
плоча	tabletta
плоча	tábla
плоча	tányér
плоча	lemez
плоча	tányért
тежка	heavy
тежка	súlyos
тежка	nehéz
тежка	súlyos
щат	állapot
щат	állami
щат	állam
поддръжка	támogatás
поддръжка	támogatást
поддръжка	karbantartó
поддръжка	karbantartási
поддръжка	karbantartó
поддръжка	karbantartás
последователно	következetesen
последователно	szekvenciális
алън	allen
алън	allan
алън	alan
литературни	irodalmi
турне	tour
турне	turné
турне	túra
турне	touring
римляните	rómaiak
международно	international
международно	nemzetközi
закони	jogszabályok
закони	törvényeket
закони	törvények
завод	üzem
завод	növény
завод	gyár
завод	gyári
завод	üzem
завод	gyárban
свързано	összefüggő
свързано	kapcsolódó
свързано	rokonok
свързано	rokon
свързано	kapcsolatban
свързано	kapcsolódott
свързано	kapcsolt
свързано	összekapcsolt
свързано	kapcsolatban
колеж	kollégium
колеж	főiskola
колеж	egyetem
термин	távú
термин	kifejezés
бой	boi
бой	harc
бой	harcolni
живопис	festés
живопис	festmény
междувременно	mindeközben
междувременно	ezalatt
междувременно	időközben
междувременно	eközben
междувременно	közben
бей	öböl
бей	bay
кандидат	kérelmező
кандидат	jelentkező
кандидат	felperes
кандидат	kérő
кандидат	udvarló
кандидат	tagjelölt
кандидат	pályázó
кандидат	jelölt
устието	torkolat
автомобили	autókat
автомобили	autók
автомобили	kocsik
автомобили	járművek
дизайн	dizájn
дизайн	tervezési
дизайн	design
дизайн	tervezés
бранденбург	brandenburg
словакия	szlovákia
медицински	orvosi
създаде	létrehozott
създаде	létrehozva
създаде	teremtett
рио	rio
турска	török
мин	min
историци	történészek
болница	kórházi
болница	kórház
гориво	tüzelőanyag
гориво	üzemanyag
съвременни	kortárs
понастоящем	jelenleg
задачи	feladatai
задачи	feladatok
свободна	ingyenes
свободна	ingyen
свободна	free
свободна	szabad
публикуван	közzétette
публикуван	kiküldött
публикуван	közzétett
публикуван	közzétette
публикуван	publikált
публикуван	közzétett
нощ	éj
нощ	este
нощ	éjjel
нощ	éjszaka
временно	ideiglenesen
временно	átmenetileg
временно	ideiglenesen
временно	ideiglenes
временно	átmeneti
млад	fiatalok
млад	fiatal
млад	fiatalos
преподаватели	professzorok
преподаватели	oktatók
преподаватели	tanárok
благодаря	köszönöm
благодаря	köszi
благодаря	koszi
характерни	jellemző
характерни	jellegzetes
решението	döntés
решението	határozat
подобен	hasonló
подобен	hasonlóak
подобен	hasonlók
шведски	svéd
шведски	svédország
религиозни	vallásos
религиозни	vallás
религиозни	vallási
предварително	előleg
предварително	előre
огън	tűz
избор	kiválasztási
избор	válogatás
избор	kiválasztás
избор	kijelölés
избор	válasszon
избор	választás
избор	döntés
избор	választás
избор	kiválasztás
дълъг	hosszú
камъни	stones
камъни	kövek
камъни	kövek
камъни	sziklák
мъжки	hímek
мъжки	férfi
мъжки	hím
конституцията	alkotmány
обиколка	tour
обиколка	turné
обиколка	túra
победител	győztes
победител	nyertes
силна	erős
силна	erősek
примери	példák
примери	példákat
примери	példa
излъчва	kibocsát
румънски	román
румънски	románia
румънски	romániai
студенти	diákok
студенти	hallgatók
студенти	tanulók
свойства	tulajdonság
свойства	tulajdonságai
свойства	ingatlanok
свойства	tulajdonságok
пълно	full
пълно	teljes
пълно	komplett
пълно	teljes
пълно	teljessé
заглавие	főcím
заглавие	felirat
заглавие	cím
заглавие	címe
заглавие	beosztás
европейска	európai
нейният	övé
предмети	tárgyak
предмети	objektumok
