категория	類別
методы	方法
методы	技術
предложения	提議
предложения	優惠
предложения	建議
гора	山
гора	山區
гора	山地
гора	山
связанные	相關
моя	礦山
марки	郵票
определения	定義
округов	各區
округов	各地區
португалии	葡萄牙語
португалии	葡萄牙
португалии	葡萄牙
ворота	門
ворота	大門
ворота	門戶
япония	日本
певица	singer
певица	歌手
олимпийские	奧林匹克
олимпийские	奧運
собрание	聚集
собрание	聚會
собрание	會議
защитник	後衛
старый	老
старый	舊的
старый	舊
старый	老了
студентов	學生
задачи	挑戰
задачи	目標
задачи	任務
веб	web
веб	網
веб	網路
болезни	病
болезни	疾病
болезни	病
болезни	疾病
болезни	疾病
болезни	病
болезни	疾病
сторона	黨
сторона	政黨
сторона	宴會
сторона	派對
сторона	聚會
сторона	一面
сторона	側
основатель	創辦人
основатель	創始人
тонн	噸
тонн	公噸
тонн	噸
компаний	公司
комплекса	復合
комплекса	化合物
комплекса	大院
подпись	標題
подпись	簽約
подпись	簽署
подпись	簽名
подпись	署名
подпись	簽署
подпись	簽名
подпись	簽字
подпись	簽署
новости	新聞
англия	英國
англия	英格蘭
портал	門戶
исследование	研究
исследование	學習
исследование	研究
света	光線
света	光
света	燈光
света	輕
света	光明
памятники	古蹟
памятники	紀念碑
нижняя	更低
нижняя	較低
нижняя	低
зоны	區
зоны	區域
сюжет	密謀
сюжет	陰謀
сюжет	劇情
хан	可汗
хан	大汗
хан	khan
хан	汗
хан	韓
хан	漢
хан	han
пространство	太空
пространство	空間
поражения	敗
поп	流行
поп	pop
битвы	戰役
восстание	起義
восстание	叛亂
восстание	反抗
восстание	起義
восстание	叛亂
восстание	叛逆
восстание	反叛
наступление	攻勢
наступление	冒犯
западная	西邊
западная	西
западная	西方
западная	西部
западная	西方
западная	西部
экспедиции	探險
экспедиции	探險
успех	成功
открытие	發現
открытие	探索
открытие	開局
открытие	開幕
полиции	警方
полиции	警務
полиции	警察
физики	物理學
физики	物理
цель	目標
цель	目標
цель	目標
обучение	教書
обучение	教學
обучение	教
обучение	培訓
обучение	訓練
обучение	學習
обучение	學
альма	alma
личности	身份
личности	人格
личности	人格
личности	性格
личности	個性
далеко	遠
персонажи	字元
персонажи	角色
объём	體積
объём	音量
южный	南方
южный	南部
южный	南
южный	南方
южный	南部
картина	畫畫
картина	畫
картина	油畫
картина	繪畫
женился	已婚
километров	公里
километров	公里
семейство	家人
семейство	家屬
семейство	家庭
андерсон	anderson
казахстан	哈薩克
круг	圓形
круг	圓
круг	圓圈
круг	迴圈
круг	圈
испания	西班牙
высшего	優越
высшего	上級
умеренно	適度
предприятий	企業
предприятий	企業
победа	贏了
победа	勝利
победа	贏
победа	win
победа	勝利
крепость	堡壘
крепость	要塞
крепость	堡
крепость	堡壘
крепость	要塞
жанр	類型
жанр	流派
ежегодно	每年
драмы	電視劇
драмы	劇情
драмы	戲劇
драмы	劇
база	基地
база	基礎
база	基數
хочу	想要
поддержки	支援
леса	森林
леса	森林
половины	一半
половины	半
половины	半數
энергии	能量
энергии	能源
мартин	martin
мартин	馬丁
отставку	辭職
главная	主要
местный	當地
местный	局部
местный	本地
крайней	極端
крайней	極度
крайней	極限
помочь	幫助
помочь	幫忙
этапе	階段
этапе	舞台
этапе	階段
скорости	速度
скорости	速
тысячи	千
тысячи	數千
арестован	被捕
мастера	巫師
мастера	奇才
абсолютно	絕對
абсолютно	完全
екатерина	catherine
объединение	合併
объединение	合併
объединение	統一
комментарии	評論
комментарии	意見
оставил	左側
оставил	左
оставил	左翼
оставил	左邊
глаза	眼神
глаза	雙眼
глаза	眼睛
глаза	眼
поиск	搜尋
поиск	搜尋
закончил	完成
последняя	上次
последняя	最後
санта	聖誕老人
отдел	組織
международные	國際
мои	礦山
критерии	標準
способ	法
способ	方法
способ	辦法
способ	方式
лондон	倫敦
север	北方
север	北
север	北部
фестиваль	節
фестиваль	節慶
фестиваль	節日
короткая	簡短
короткая	短期
короткая	短
короткая	矮
польша	波蘭
географии	地理學
географии	地理
географии	地域
географии	地理位置
огонь	消防
огонь	火
огонь	火焰
огонь	火災
нижний	更低
нижний	較低
нижний	低
критики	評論家
критики	批評家
жены	妻子
независимости	獨立
подробно	詳細
предмет	天體
предмет	物件
предмет	主題
ричард	理查
ричард	richard
губернатор	省長
губернатор	總督
губернатор	州長
география	地理學
география	地理
география	地域
география	地理位置
центральная	中央
белые	white
белые	白
белые	白色
понятия	概念
понятия	理念
нападающий	前鋒
двигатель	引擎
двигатель	發動機
наталья	natalya
наталья	natalia
крови	血液
крови	血
крови	血跡
крови	鮮血
современные	摩登
современные	現代
современные	近代
современные	現代化
современные	當代
граждан	市民
граждан	公民
нидерландов	荷蘭
рейтинг	評比
рейтинг	評分
рейтинг	名次
рейтинг	排行
рейтинг	排名
рейтинг	收視率
рейтинг	評比
рейтинг	評分
общие	常見
общие	通用
общие	共同
судов	船隻
молодых	年輕
молодых	young
представлен	提交
труд	工作
труд	勞動
труд	勞工
труд	勞動力
труд	勞動
труд	勞力
труд	勞動力
труд	勞工
эль	ale
предыдущий	先前
реформы	改革
реформы	改革
борьба	摔跤
борьба	摔角
борьба	鬥爭
борьба	奮鬥
борьба	掙扎
оператор	經營者
оператор	攝影師
пресс	abs
войн	戰爭
чёрный	黑
чёрный	black
чёрный	黑色
чёрный	黑人
письма	信
письма	字母
письма	信件
плохо	壞
очки	點數
очки	積分
очки	太陽眼鏡
очки	墨鏡
очки	眼鏡
луи	louis
луи	路易
луи	路易斯
норвегии	挪威
норвегии	挪威
фридрих	friedrich
лучшие	best
лучшие	最好
служба	服務
примеры	舉例
примеры	例子
примеры	範例
библиотеки	圖書館
библиотеки	圖書館
интересно	有趣
интересно	興趣
интересно	感興趣
супруга	配偶
муж	丈夫
офф	關
офф	關閉
обязанности	義務
обязанности	責任
обязанности	職責
давление	壓力
давление	氣壓
давление	壓
запрос	詢問
запрос	查詢
запрос	請求
запрос	要求
отметить	標記
отметить	標籤
отметить	慶祝
отметить	標記
отметить	標示
отметить	馬克
отметить	mark
известность	名望
известность	名氣
другая	其他
сестра	妹妹
сестра	姐姐
сестра	姐妹
сестра	姊妹
сестра	姊姊
сестра	護士
детский	兒童
детский	孩子
ваш	你的
режим	模式
режим	政權
режим	制度
птиц	鳥類
птиц	鳥
птиц	鳥兒
канада	加拿大
обратно	背
обратно	回
аниме	動畫
принцип	原則
принцип	原理
учреждения	機構
блок	區塊
блок	block
военная	軍方
военная	軍事
восточная	東
восточная	東部
восточная	東方
восточная	東區
восточная	東方
восточная	東方
восточная	東部
максим	格言
федерального	聯邦
предприятие	企業
лидер	領導人
лидер	領導者
лидер	領袖
выбор	挑選
выбор	選取
выбор	選擇
выбор	甄選
выбор	選擇
выбор	選取
выбор	選擇
выбор	選擇
питер	彼得
питер	peter
редко	極少
редко	稀有
редко	難得
редко	罕見
меры	動作
меры	行動
меры	措施
меры	行動
специалистов	專業人士
югославии	南斯拉夫
характеристики	特徵
характеристики	特性
характеристики	特點
али	阿里
али	ali
даты	日期
личная	個人
ваши	你的
прошлом	過往
прошлом	過去
справочник	手冊
специалист	專家
каждая	每個
каждая	每一個
каждая	每個
зданий	建築
зданий	建築物
побережье	沿海
побережье	沿岸
побережье	海岸線
побережье	海岸
причин	起因
говорил	口語
румынии	羅馬尼亞
формула	公式
формула	方程式
формула	配方
среды	週三
среды	星期三
континентальный	大陸
назвать	命名
переход	過渡
переход	轉型
врач	內科醫生
врач	醫師
врач	醫生
врач	博士
певец	singer
певец	歌手
образований	實體
ирина	irina
ранга	排名
изучения	學習
изучения	探索
бельгии	比利時
современный	摩登
современный	現代
современный	近代
современный	現代化
современный	當代
устройства	裝置
устройства	裝置
филипп	philippe
филипп	philip
филипп	philipp
филипп	phillip
описания	描述
святых	聖人
святых	聖徒
якобы	據稱
спортивные	體育
спортивные	運動
лицо	臉
лицо	臉部
неизвестно	未知
неизвестно	不明
брак	結婚
брак	婚姻
сотрудник	僱員
сотрудник	員工
сотрудник	職工
приказ	訂單
приказ	命令
приказ	秩序
приказ	訂購
приказ	順序
приказ	命令
приказ	訂單
стены	牆壁
стены	城牆
стены	牆
банка	銀行
пары	夫妻
пары	情侶
пары	夫婦
архив	檔案
архив	歸檔
архив	檔案
показывает	顯示
местные	當地
местные	局部
местные	本地
ошибки	錯誤
ошибки	失誤
ошибки	蟲子
ошибки	臭蟲
командование	命令
командование	指揮
таблица	表
шотландии	蘇格蘭
католической	天主教
католической	天主教徒
технологий	技術
фортепиано	鋼琴
национальных	national
национальных	國家
освобождения	釋出
освобождения	釋放
освобождения	解放
ваше	你的
ясно	清除
земель	土地
изменение	修改
изменение	改變
изменение	改變
изменение	更改
изменение	變更
изменение	變
установки	安裝
установки	安裝
установки	設施
установки	裝置
учёные	科學家
динамо	dinamo
администратора	署長
районах	各區
районах	各地區
установлена	安裝
иоанн	john
сопротивление	阻力
сопротивление	電阻
сопротивление	抵抗
сопротивление	抵制
пространства	空格
пространства	空間
народ	人
народ	人們
народ	人民
королевства	王國
хосе	jose
продукт	商品
продукт	產品
продукт	產物
гимназии	體育館
торговли	貿易
тираж	環流
тираж	流通
тираж	發行量
тираж	迴圈
проспект	前景
проспект	prospekt
проспект	大街
проспект	大道
вернуться	返回
вернуться	回歸
газа	氣
газа	天然氣
газа	汽油
газа	氣體
газа	加沙
создавать	創建
варианты	變體
варианты	選項
муниципалитеты	市政府
муниципалитеты	市鎮
наследия	遺產
королевство	王國
королевство	國度
морских	航海
контроля	控制權
контроля	控制
вооружение	武裝
вооружение	軍備
вооружение	軍備
опубликовал	張貼
бизнес	企業
бизнес	業務
бизнес	商業
бизнес	商務
автомобиль	車
автомобиль	汽車
автомобиль	車輛
внутренний	內部
внутренний	內心
внутренний	內
внутренний	內在
возраст	年紀
возраст	年齡
возраст	年齡
сербии	塞爾維亞
мощность	電力
мощность	電源
мощность	動力
мощность	權力
дорог	公路
дорог	道路
десять	十
десять	十個
десять	ten
дель	del
базы	基地
экипаж	船員
прибыл	抵達
прибыл	到達
дивизион	組織
основы	地基
основы	基金會
выставки	展覽
выставки	展覽會
выставки	展覽
выставки	展品
выставки	展覽
выставки	展
выставки	展覽會
дополнительные	額外
дополнительные	多餘
дополнительные	附加
анализа	分析
офицер	官
офицер	軍官
необходимость	必要性
банк	銀行
летний	summer
летний	夏日
летний	夏季
летний	暑假
летний	夏天
буквы	信
буквы	字母
буквы	信件
бен	ben
бен	本
бен	奔
технические	技術
девушка	女友
девушка	女朋友
девушка	女生
девушка	姑娘
девушка	女孩
девушка	girl
концерт	協奏曲
концерт	音樂會
концерт	演唱會
применяется	套用
чили	智利
конституции	憲法
творчество	創造性
творчество	創意
творчество	創造力
единица	股
единица	單元
единица	單位
поход	遠足
поход	徒步
поход	遠足
поход	登山
поход	露營
поход	野營
независимость	獨立
цикл	環
цикл	迴圈
цикл	週期
цикл	迴圈
специальный	特別
зрителей	觀眾
зрителей	旁觀者
зрителей	觀眾
социально	社交
американских	美式
долго	久
долго	長
школ	學校
стоимость	費用
стоимость	成本
стоимость	價值
стоимость	數值
стоимость	值
структуры	結構
восточный	東
восточный	東部
восточный	東方
восточный	東區
оборудования	裝備
колледж	學院
колледж	書院
колледж	大學
экономика	經濟學
экономика	經濟
экономика	經濟
недавно	最近
недавно	近日
недавно	近期
недавно	最近
недавно	近期
двигателя	引擎
двигателя	發動機
антон	安東
антон	anton
разрешение	決議
разрешение	授權
разрешение	允許
разрешение	許可
зона	區
зона	區域
рассказ	動態
рассказ	故事
рассказ	敘事
рассказ	敘述
креста	十字架
креста	cross
креста	十字
креста	交叉
дон	dawn
дон	拂曉
дон	黎明
дон	天亮
дон	唐
дон	don
повесть	中篇小說
однажды	一次
однажды	一旦
бои	格鬥
бои	打架
бои	戰鬥
убийство	凶案
убийство	凶殺案
убийство	謀殺
убийство	謀殺案
убийство	謀殺罪
убийство	暗殺
убийство	刺殺
убийство	殺戮
убийство	殺害
вода	飲水
вода	水
галерея	畫廊
луны	衛星
плюс	加上
плюс	加
атаки	攻擊
атаки	襲擊
евро	歐元
пола	paula
вильгельм	威廉
успеха	成功
курсы	課程
мвд	moi
берег	岸上
берег	岸
берег	岸邊
берег	海岸
берег	沿海
берег	沿岸
берег	海岸線
берег	海岸
реакции	反應
реакции	心情
реакции	反應
престол	王座
престол	王位
престол	寶座
май	may
май	梅
май	五月份
май	五月
советские	蘇維埃
гор	戈爾
пару	夫妻
пару	情侶
пару	夫婦
кислоты	酸
кислоты	酸性
просьба	請求
просьба	要求
западный	西邊
западный	西
западный	西方
западный	西部
западный	西方
западный	西部
ход	動
ход	移動
целей	目標
йорке	約克
расположенный	位於
океана	大洋
океана	洋
океана	海洋
океана	海
телевидения	電視機
телевидения	電視
телевидения	電視台
встречи	會議
убийства	殺戮
убийства	殺害
убийства	謀殺
убийства	謀殺案
убийства	謀殺罪
историки	歷史學家
коллеги	同事
попытка	嘗試
попытка	試試
попытка	未遂
попытка	企圖
попытка	嘗試
попытка	嘗試
попытка	企圖
вблизи	近
вблизи	靠近
вблизи	附近
дании	丹麥
дании	丹麥
дер	der
провести	花費
подразделения	各單位
подразделения	單元
подразделения	單位
калифорния	加利福尼亞
калифорния	加州
сложности	複雜性
сложности	複雜
сложности	複雜性
сложности	併發症
бразилия	巴西
поведение	行為
поведение	行為
поведение	行為
осталось	剩餘
осталось	左側
осталось	左
осталось	左翼
осталось	左邊
печати	印刷
печати	列印
сделано	完成
убрать	刪除
убрать	移除
советник	顧問
советник	參贊
советник	議員
советник	參贊
советник	輔導員
принц	王子
принц	太子
принц	親王
рабочий	勞動者
рабочий	工人
рабочий	工作
нередко	時常
нередко	常常
нередко	經常
высокого	高
ранен	受傷
ранен	傷
ранен	負傷
октябрь	十月
октябрь	十月份
октябрь	十月
администратор	署長
выглядит	看起來
используя	使用
испанский	西班牙文
испанский	西班牙語
биографии	傳記
биографии	傳記
биографии	自傳
победил	元
искать	搜尋
танков	坦克
произведение	商品
произведение	產品
произведение	產物
футбол	足球
футбол	足球
футбол	美式足球
футбол	橄欖球
восемь	八個
восемь	八
ведущих	領先
ведущих	領導
антонио	antonio
праздник	假期
праздник	holiday
праздник	假日
праздник	度假
праздник	節日
праздник	宴會
праздник	盛宴
праздник	慶典
праздник	慶祝
давид	大衛
давид	david
маршрут	路線
маршрут	行程
форм	表格
жить	活
жить	直播
жить	live
конкурс	競爭
конкурс	競賽
конкурс	比賽
конкурс	競賽
удар	吹
удар	炸
удар	踢
доля	比重
доля	比例
доля	共用
доля	共享
доля	分享
доля	share
двое	兩
двое	兩個
двое	二
практике	實踐
практике	練習
коллега	同事
коллега	同事
княжество	公國
израиль	以色列
мак	mac
экипажа	船員
третье	第三
старые	老
старые	舊的
старые	舊
старые	老了
поезда	火車
поезда	列車
орган	器官
орган	風琴
критерий	標準
реализации	實現
органы	器官
соглашение	協定
соглашение	協議
фигуры	形狀
фигуры	數字
важно	重要
вещи	事情
эдуард	edouard
эдуард	edward
эдуард	eduard
рекорд	唱片
рекорд	記錄
рекорд	紀錄
показать	展示
показать	顯示
показать	show
специальности	專科
специальности	專長
специальности	專長
специальности	特殊性
ракеты	導彈
ракеты	火箭
диск	碟片
диск	碟
диск	磁碟
диск	碟片
диск	碟
диск	磁碟
сверху	頂
сверху	top
сверху	頂端
сверху	熱門
сверху	最高
напротив	對面
появление	湧現
появление	興起
появление	外觀
появление	外表
появление	外貌
критика	批評
критика	批判
критика	批判
критика	評論家
критика	批評家
критика	批評
стадии	階段
причины	理由
причины	原因
причины	起因
памятников	古蹟
памятников	紀念碑
упоминания	提及
упоминания	mentions
разрешения	許可證
соединение	連結
соединение	連線
соединение	連結
соединение	復合
соединение	化合物
соединение	大院
доступ	存取
параллельно	並行
параллельно	平行
сражение	戰
сражение	戰役
сражение	戰鬥
птицы	鳥類
птицы	鳥
птицы	鳥兒
птицы	伯德
птицы	鳥
математики	數學
математики	數學家
сомнения	疑問
сомнения	懷疑
сомнения	疑慮
сомнения	疑慮
нужна	需求
нужна	需要
профессии	職業
палаты	病房
деления	裂變
разработка	發展
характера	大自然
характера	自然
характера	性質
предположительно	據稱
защита	保護
защита	保護
защита	辯護
защита	國防
защита	防禦
защита	防守
защита	防衛
защита	國防
защита	防衛
формирование	成型
формирование	形成
формирование	編隊
формирование	形成
формирование	塑造
голову	頭
голову	頭部
руководства	手冊
руководства	指南
руководства	指引
руководства	嚮導
экономического	經濟
номера	客房
номера	房間
номера	數字
перу	秘魯
яков	jacob
яков	雅各
вера	信仰
вера	信心
вера	信念
вера	信仰
утверждение	核准
утверждение	核可
утверждение	批准
утверждение	指控
утверждение	指稱
набор	招聘
набор	招募
набор	設
набор	集
набор	設定
нба	nba
химии	化學
эффект	撞擊
эффект	影響力
эффект	影響
эффект	衝擊
эффект	特效
эффект	效果
эффект	效應
командования	命令
командования	指揮
расположение	所在地
расположение	位置
расположение	地點
аргумент	論證
аргумент	論據
аргумент	爭論
аргумент	論點
формально	正式
монеты	硬幣
монеты	錢幣
монеты	硬幣
монеты	錢幣
недостаточно	不足
машина	機械
машина	機
машина	機器
машина	車
машина	汽車
религии	宗教信仰
религии	宗教
религии	宗教
пехоты	步兵
голоса	選票
категорий	類別
голосования	表決
голосования	投票
голосования	表決
голосования	投票
инструменты	儀器
инструменты	樂器
инструменты	文書
инструменты	工具
пьер	碼頭
пьер	pierre
сентябрь	九月份
сентябрь	九月
сентябрь	九月
федерация	聯邦
бог	神
современное	摩登
современное	現代
современное	近代
современное	現代化
современное	當代
иосиф	約瑟夫
иосиф	joseph
иосиф	約瑟
принятия	收養
крестьян	農民
крестьян	農民
задача	挑戰
задача	任務
индия	印度
физической	物理
консенсус	共識
известная	已知
известная	著名
известная	有名
прибыль	盈利
прибыль	利潤
прибыль	營利
прибыль	獲利
прибыль	收益
прибыль	收入
прибыль	利潤
волны	揮手
волны	浪潮
волны	波
волны	浪
волны	波浪
волны	浪
волны	海浪
волны	波浪
дискуссии	討論
эрик	eric
эрик	erik
март	mart
март	三月
качество	素質
качество	品質
качество	優質
качество	質量
недель	星期
недель	周
недель	週數
оценка	評比
оценка	評分
оценка	評價
оценка	評估
оценка	評估
оценка	估價
сцены	場景
родов	分娩
родов	生育
родов	難產
избранные	當選
избранные	精選
сельских	農村
договора	條約
уверен	信心
уверен	自信
вывод	輸出
вывод	產出
вывод	撤回
вывод	推論
вывод	推理
вывод	推斷
исполнение	執行
исполнение	績效
исполнение	業績
исполнение	執行
исполнение	處決
наличии	股票
наличии	存貨
наличии	庫存
леон	leon
питания	營養
дону	唐
дону	don
трудно	難
трудно	硬
трудно	辛苦
трудно	困難
трудно	難
трудно	艱難
прочее	雜項
видел	鋸
видел	鋸子
открытый	室外
открытый	戶外
открытый	開
открытый	營業
открытый	開啟
открытый	開放
признание	懺悔
признание	告白
признание	表白
признание	告解
признание	驗收
признание	接受
признание	承認
признание	表彰
японский	日本人
японский	日文
путей	路徑
путей	途徑
мужество	勇氣
домен	藩
домен	網域
домен	域
вещества	物質
следующая	下一步
популярность	人氣
указать	指明
указать	指定
сотни	成百上千
сотни	數百
платформа	站台
платформа	平台
декабрь	十二月
декабрь	dec
декабрь	十二月
наблюдения	觀察
наблюдения	觀測
наблюдения	監督
наблюдения	監視
барон	男爵
открыто	開
открыто	營業
открыто	開啟
открыто	開放
возвращается	返回
границ	邊界
границ	邊框
границ	邊境
функция	功能
функция	職能
функция	函數
построено	建
построено	內建
проверить	驗證
проверить	檢查
проверить	支票
австрия	奧地利
заявки	申請
заявки	申請書
заявки	投標
артур	阿瑟
артур	arthur
схема	綱要
прочие	其他
прочие	其他
поэта	詩人
метал	金屬
джо	丈
джо	祖
джо	喬
джо	joe
гарри	哈利
гарри	harry
дворе	院子
дворе	庭院
дворе	院子
дворе	碼
дворе	庭院
надеюсь	希望
надеюсь	hope
рим	羅馬
июль	七月
июль	七月份
опера	opera
опера	歌劇
роста	成長
роста	增長
берлин	柏林
берлин	berlin
сценарий	劇本
сценарий	編劇
сценарий	電影劇本
сценарий	情景
сценарий	設想
сценарий	劇本
сопротивления	阻力
сопротивления	電阻
сопротивления	抵抗
сопротивления	抵制
настоящий	real
настоящий	真實
рассказы	故事
рассказы	動態
проезд	旅行
проезд	旅費
проезд	旅遊
австралия	澳大利亞
комиссия	委員會
литвы	立陶宛
суть	實質
суть	本質
суть	精華
типов	類型
предшественник	前身
предшественник	前身
специальные	特別
указывает	指定
указывает	指向
преемник	繼任者
преемник	繼任
башня	tower
башня	塔
башня	塔台
переговоры	談判
переговоры	談判
переговоры	談判
актрисы	女演員
французская	法文
французская	法語
кандидатов	候選人
святые	聖人
святые	聖徒
святые	神聖
претензии	債權
территорий	領土
магазин	shop
магазин	購物
магазин	店鋪
магазин	店
магазин	商店
магазин	店
магазин	商店
поверхность	表面
поверхность	地面
поверхность	地表
дирижёр	指揮
июнь	六月份
июнь	六月
зачастую	時常
зачастую	常常
зачастую	經常
знаки	跡象
знаки	標誌
тони	tony
луис	luiz
луис	louis
луис	路易
луис	路易斯
луис	luis
возвращение	東山再起
возвращение	復出
возвращение	返回
возвращение	返回
возвращение	回歸
третья	第三
внутренней	內心
внутренней	內
внутренней	內在
отличия	差異
отличия	差額
отличия	分歧
оформление	裝飾
оформление	藝術品
оформление	創作
оформление	創意
оформление	創造性
читать	讀
читать	讀取
читать	閱讀
вернуть	返回
вернуть	回歸
нидерланды	荷蘭
классификации	分類
классификации	分類
январь	一月
родители	父母親
родители	父母
родители	家長
механизм	機械
механизм	機制
формат	格式
формат	形式
формат	格式化
оборудование	硬體
оборудование	裝備
ошибка	錯誤
ошибка	臭蟲
ошибка	錯誤
пределы	極限
пределы	限額
сотрудники	僱員
сотрудники	員工
апрель	四月
апрель	四月份
поддержка	支援
нравится	讚
нравится	讚
нравится	就像
нравится	像
нравится	喜歡
нравится	讚
угол	角落
угол	轉角
угол	角
угол	角度
угол	角
пассажиров	乘客
пассажиров	旅客
техника	技師
техника	技工
техника	技術
техника	技巧
техника	技術
техника	科技
царство	王國
царство	國度
царство	王國
царство	境界
двор	院子
двор	庭院
двор	院子
двор	碼
двор	庭院
гражданская	民事
гражданская	公民
лаборатории	實驗室
лаборатории	化驗室
лаборатории	實驗室
написание	拼字
написание	拼寫
написание	書寫
написание	寫入
написание	寫
написание	撰寫
написание	寫作
макс	最多
макс	max
макс	最大
планеты	行星
золото	金
золото	金子
золото	黃金
золото	金色
золото	gold
венгрия	匈牙利
поколения	一代
поколения	世代
поколения	一代
поколения	世代
древних	古代
древних	古老
основано	基於
малых	小型
малых	小
посольство	大使館
посольство	使館
служит	服務
мысли	想法
мысли	思想
активное	積極
активное	活躍
преступления	罪行
преступления	犯罪
преступления	犯罪
хуан	juan
хуан	黃
провел	花費
способность	容量
способность	能力
способность	能力
восстановить	還原
восстановить	恢復
восстановить	重建
распространения	擴散
распространения	傳播
голова	頭
голова	頭部
переводчик	口譯員
переводчик	口譯
немецкие	德文
немецкие	德語
правление	董事會
миссии	任務
реклама	廣告
реклама	廣告
обзор	審查
формулы	公式
формулы	方程式
формулы	配方
формулы	公式
формулы	公式
газ	氣
газ	天然氣
газ	汽油
газ	氣體
услуг	服務業
услуг	服務
временно	暫時
пво	norad
явление	現象
промышленность	工業
промышленность	產業
промышленность	行業
промышленность	業界
старая	老
старая	舊的
старая	舊
старая	老了
утверждения	指控
утверждения	指稱
советов	板
королевской	皇家
королевской	皇室
посмотреть	見
посмотреть	觀看
посмотреть	手錶
посмотреть	檢視
посмотреть	瀏覽
европейского	歐洲
красные	紅
красные	red
красные	紅色
камень	stone
камень	石
камень	斯通
камень	石頭
камень	岩
камень	岩石
камень	石頭
камень	rock
камень	搖滾
час	時辰
час	小時
романов	小說
желание	願望
желание	慾望
желание	願望
желание	祝願
естественно	自然
замечания	評論
замечания	意見
чарльз	charles
отзывы	評語
отзывы	審查
отзывы	回饋
отзывы	反饋
специального	特別
здоровья	健康
случаи	案例
медицинских	醫療
медицинских	醫務
медицинских	醫學
дали	大理
дали	dali
домой	首頁
домой	家
домой	home
домой	住家
сердце	心
сердце	心臟
королева	女王
королева	皇后
королева	queen
королева	王后
джек	jack
лидеров	領導者
лидеров	領導人
выполнения	執行
работников	僱員
работников	員工
работников	勞動者
работников	工人
ассоциация	結社
ассоциация	協會
указ	法令
указ	政令
указ	政令
указ	條例
указ	法令
указ	政令
жюри	陪審團
жюри	陪審團
жюри	陪審員
командующий	指揮官
командующий	司令
архитектура	結構
архитектура	架構
архитектура	建築
выпущена	獲釋
критиков	評論家
критиков	批評家
сайты	網站
полного	飽
полного	完整
полного	滿
сложно	難
сложно	硬
сложно	辛苦
сложно	複雜
сложно	困難
сложно	難
сложно	艱難
валентин	valentin
валентин	情人節
юлия	julia
абу	abou
швеция	瑞典
рио	rio
высокий	高
высокий	高
высокий	高大
деятелей	人格
логотип	標誌
логотип	標識
заменить	替代品
заменить	替代
заменить	替代
заменить	取代
заменить	替換
заменить	更換
заменить	代替
установить	設
установить	集
установить	設定
установить	安裝
растение	廠
растение	植物
растение	工廠
топлива	燃料
топлива	燃油
мисс	miss
мисс	小姐
возвращения	返回
возвращения	返回
возвращения	回歸
восстановление	修復
восстановление	恢復
восстановление	復原
восстановление	復職
восстановление	回收
восстановление	恢復
восстановление	康復
восстановление	復原
восстановление	復蘇
восстановление	重建
восстановление	康復
разведки	智慧
разведки	情報
разведки	智力
разведки	勘探
разведки	探索
смит	smith
смит	史密斯
немецкая	德文
немецкая	德語
евгения	eugenia
кристаллы	水晶
кристаллы	晶體
кристаллы	水晶
кристаллы	crystal
кристаллы	晶體
ведущий	主持人
ведущий	領先
ведущий	領導
консенсуса	共識
консенсуса	合意
поста	齋戒
поста	禁食
мари	marie
впечатление	印象
завершения	竣工
кот	貓咪
кот	貓
кот	cat
роды	分娩
роды	生育
роды	難產
роды	出生
представление	介紹
представление	提交
определить	界定
определить	定義
судьи	法官
могила	墳墓
могила	墓
могила	墓穴
могила	墳墓
могила	墓
могила	墳
убить	殺
петр	彼得
петр	peter
петр	piotr
популярных	熱門
популярных	流行
популярных	受歡迎
популярных	人氣
священник	祭司
вмс	cpa
лагерь	露營
лагерь	難民營
лагерь	營
лагерь	營地
работник	僱員
работник	員工
работник	職工
работник	勞動者
работник	工人
друзей	朋友
друзей	好友
расширение	擴大
расширение	擴張
расширение	延伸
расширение	擴展
расширение	延長
расширение	延期
расширение	膨脹
расширение	擴建
расширение	擴張
расширение	拓展
расширение	擴大
расширение	擴展
расширение	擴大
рынок	市場
рынок	市場
помощник	助手
помощник	助理
четвёртый	第四
олимпийский	奧林匹克
олимпийский	奧運
координаты	坐標
координаты	座標
листья	樹葉
листья	葉子
выиграла	元
изучение	學習
изучение	研究
изучение	學習
служить	服務
служить	發球
температуры	氣溫
температуры	溫度
температуры	體溫
температуры	氣溫
температуры	溫度
цикла	週期
цикла	迴圈
воспоминания	記憶
воспоминания	回憶
критик	評論家
критик	批評家
чикаго	芝加哥
рынке	市場
гражданин	市民
гражданин	公民
воздушных	空中
драматург	劇作家
голосование	表決
голосование	投票
голосование	表決
голосование	投票
нефти	油
нефти	石油
нефти	機油
нефти	石油
судна	船隻
исследователи	探險家
исследователи	研究者
спортсмены	運動員
клетки	細胞
клетки	籠子
глаз	眼神
глаз	雙眼
глаз	眼睛
глаз	眼
глаз	眼
глаз	眼睛
рынка	市場
мексики	墨西哥
граница	邊界
граница	邊界
граница	邊框
граница	邊境
граница	邊疆
граница	前沿
граница	邊境
продолжение	延續
достиг	已達到
принадлежность	從屬關係
принадлежность	隸屬
сила	力氣
сила	強度
сила	實力
сила	力量
сила	體力
сила	武力
сила	電力
сила	電源
сила	動力
сила	權力
учитель	老師
учитель	教師
длину	長度
гэс	壩
гэс	水電站
гэс	水庫
гэс	大壩
гэс	水壩
