και	en
πετρώματα	klippe
πετρώματα	rotse
κλάση	klas
λείπει	ontbreek
λείπει	vermis
λείπει	afwesig
ολύμπου	olympus
άντονι	anthony
συμπεράσματα	gevolgtrekkings
τζαμάικα	jamaika
καμπύλη	curve
σωκράτης	sokrates
τούρκος	turk
τούρκος	turkse
τούρκος	turkish
επισκέφτηκε	besoekte
επισκέφτηκε	besoek
φήμες	gerugte
φήμες	gerugte
τε	tae
βασίλεια	koninkryke
μεγέθη	groottes
μεγέθη	grotes
ταχύτητες	ratte
εσείς	julle
εσείς	jy
περιμένει	gewag
νείλου	nyl
κυρίαρχο	sovereign
περιστασιακά	soms
φυλών	rasse
πρόκληση	challenge
πρόκληση	uitdaging
λιμάνια	poorte
ελίζαμπεθ	elizabeth
ελίζαμπεθ	elisabeth
ολλανδική	hollandse
ολλανδική	nederlands
αντιγραφή	duplikaat
αντιγραφή	dupliseer
αντιγραφή	kopieer
αντιγραφή	bokant
αντιγραφή	kopiereg
κολομβίας	colombia
τάφοι	tombs
τάφοι	graves
λιούις	lewis
κόκκινα	reds
κόκκινα	rooi
κόκκινα	rooi
χριστόφορος	christopher
χριστόφορος	christoffel
γέφυρες	bridges
γέφυρες	brûe
φιλελεύθερο	liberale
ντέρμπι	derby
αρχηγοί	leiers
σύνοψη	opsomming
διαθέσιμη	beskikbaar
παρεκκλήσι	kapel
παρεκκλήσι	chapel
αεροπλάνο	vliegtuig
αεροπλάνο	vliegtuig
έρημο	woestyn
ρίχτερ	richter
εργαζομένων	werkers
εργαζομένων	workers
συνωμοσία	conspiracy
αναλυτική	analitiese
ισχυρίστηκε	opgeëis
ισχυρίστηκε	geëis
αυστριακή	oostenrykse
τάσης	spanning
επεκταθεί	uitgebreide
συνταγματάρχης	kolonel
αρχηγείο	hoofkwartier
αντιπροσωπεύουν	represent
αντιπροσωπεύουν	verteenwoordig
νοτιοδυτική	suidwes
πιθανότητες	waarskynlikheid
πιθανότητες	kanse
πιθανότητες	moontlikhede
συνηθισμένο	gewoon
λέσχη	klub
κήπος	tuin
καταδίκη	skuldigbevinding
μάλι	mali
παλαιστίνης	palestina
εξαφάνιση	verdwyning
εξαφάνιση	uitwissing
κριτικοί	critics
μάρμαρο	marmer
μάρμαρο	marble
σύντομος	kort
σύντομος	kortliks
σύντομος	sorteer
αζώτου	stikstof
μάθησης	leer
κοιμητήριο	begraafplaas
εμπόδια	versperrings
εμπόδια	hindernisse
ηλεκτρονίων	elektron
αρχικός	aanvanklike
αρχικός	oorspronklik
αρχικός	oorspronklike
αγαπητέ	liewe
βελτιώσεις	verbeterings
ήπειρος	epirus
ήπειρος	kontinent
υγρασία	humiditeit
άμεσο	direk
άμεσο	rig
άμεσο	direkte
άμεσο	onmiddellike
πακέτο	verpak
πακέτο	pakket
πακέτο	pakkie
πακέτο	pakket
μόνιμος	permanente
μόνιμος	permanent
δισ	biljoen
διόρθωση	regstelling
βενεζουέλα	venezuela
δοκίμια	essays
μάριο	mario
πλεονεκτήματα	voordele
πλεονεκτήματα	voordele
επιτυχώς	suksesvol
νομοθετική	legislative
ραντάρ	radar
αλγερία	algerië
κάρλο	carlo
σαντιάγο	santiago
επίτροπος	kommissaris
γιβραλτάρ	gibraltar
παυσανία	pausanias
καταστατικό	statute
κένεντι	kennedy
ερμή	hermes
χιλιετία	millennium
τείνουν	tend
κινεζική	sjinese
κινεζική	chinees
κινεζική	sjinees
κινεζική	chinese
απαίτηση	aanvraag
όμηρος	hostage
όμηρος	homer
έρωτας	liefde
λιοντάρι	lion
λιοντάρι	leeu
γενετική	genetiese
γενετική	genetika
ενδιαφέροντα	belangstellings
ενδιαφέροντα	interessant
πολλαπλές	veelvuldige
πολλαπλές	veelvoud
ιατρικές	mediese
ιατρικές	medies
χτύπημα	blow
χτύπημα	getref
χτύπημα	tref
επίβλεψη	toesig
επίβλεψη	toesig
ενορία	parish
γιουβέντους	juventus
αρχαιοτήτων	antiquities
παράθυρα	windows
παράθυρα	vensters
μόνα	mona
βαρσοβίας	warskou
πανηγύρι	redelik
χιλιοστά	millisekondes
χριστίνα	christina
χριστίνα	cristina
χριστίνα	christine
αξιοπιστία	betroubaarheid
στρατιώτης	soldier
στρατιώτης	soldate
κομήτης	komeet
περιεκτικότητα	tevrede
ανάκτηση	onttrekking
κομήτη	komeet
διακοπές	vakansies
διακοπές	vakansie
διακοπές	vakansie
διακοπές	vakansiedae
διακοπές	vakansies
μοχάμεντ	mohammed
μοχάμεντ	muhammed
μοχάμεντ	mohamed
ρώσους	russe
ψηφίστηκε	gestem
γεράκι	falcon
γεράκι	hawk
εισόδημα	inkomste
απαγορεύεται	verbode
έπεισε	oortuig
εύα	eva
εύα	eva
εύα	eve
τζεφ	jeff
φεβρουάριος	februarie
λουξεμβούργο	luxembourg
αυξανόμενη	vergroting
αυξανόμενη	groeiende
αυξανόμενη	vermeerder
διαδρομές	paths
διαδρομές	paaie
διαδρομές	journeys
διαδρομές	roetes
επιδρομή	raid
επιδρομή	inval
εγκαταλείφθηκε	verlate
εγκαταλείφθηκε	gestaak
εγκαταλείφθηκε	gekanselleer
εισιτήρια	kaartjies
ακαδημαϊκή	akademiese
ακαδημαϊκή	akademies
ενοποίηση	integrasie
ισαάκ	isaac
βροχή	reën
λόφος	heuwel
λόφος	hill
φερνάντο	fernando
δώρα	geskenke
δώρα	presents
τείνει	geneig
σπαθί	swaard
παρατηρήθηκε	gehandhaaf
παρατηρήθηκε	waargeneem
χάινριχ	heinrich
επένδυση	belê
επένδυση	belegging
επένδυση	belegging
λιβάνου	lebanese
πρόσοψη	fasade
συναντήσεις	meetings
συναντήσεις	vergaderings
συναντήσεις	encounters
ηθικό	morale
ηθικό	etiese
ηθικό	moral
ερζεγοβίνη	herzegowina
υπεράσπιση	verdediging
υπεράσπιση	defence
υπεράσπιση	verdediging
εγχειρίδιο	handleiding
εγχειρίδιο	handmatige
εγχειρίδιο	hand
εγχειρίδιο	manual
εγχειρίδιο	januarie
σημείωμα	nota
σημείωμα	aantekeninge
οξεία	akute
εκτελείται	uitgevoerde
εκτελείται	uitgevoer
φίλη	vriend
προστίθεται	bygevoeg
φρούτα	vrug
φρούτα	vrugte
φρούτα	fruits
μόντρεαλ	montreal
περιβάλλοντα	omgewings
ίσο	gelyk
ίσο	gelyke
ορατό	sigbare
ορατό	sigbaar
γιορτές	vakansiedae
γιορτές	vakansies
αυτόματο	auto
αυτόματο	outomaties
αυτόματο	outo
αυτόματο	outomatiese
αυτόματο	outomaties
αυτοκράτειρα	empress
ημισφαίριο	halfrond
σερβική	serwies
ειδήσεις	nuus
αργή	stadig
καυσίμων	brandstof
μανουέλ	manuel
αρνητικό	negatiewe
αρνητικό	negatief
άρμα	float
άρμα	dryf
προσαρμογή	verstelling
προσαρμογή	verstel
προσαρμογή	aanpassing
προσαρμογή	aanpas
νομούς	prefekture
στερεό	soliede
στερεό	solied
κομνηνός	komnenos
περιπέτεια	avontuur
μεταφραστεί	vertaalde
μαντόνα	madonna
ευρωπαίοι	europeans
ναρκωτικών	dwelm
ναρκωτικών	drug
τεράστιες	huge
μαθηματικό	wiskundige
θερμική	termiese
ιντιάνα	indiana
εγκαίνια	inhuldiging
συνασπισμό	koalisie
δημοφιλείς	gewild
δημοφιλείς	gewilde
δημοφιλείς	gewild
δημοφιλείς	neigings
λεία	glad
λεία	prey
ενδιάμεσο	intermediate
κρατώντας	keeping
κατευθύνσεις	aanwysings
κατευθύνσεις	voorskrifte
χαμηλότερο	laagste
χαμηλότερο	laagte
χαμηλότερο	laer
χαμηλότερο	kleinletters
χαμηλότερο	verlaag
χαμηλότερο	sagter
χαμηλότερο	elektrisiteit
πρωταγωνιστή	hoofkarakter
λωρίδες	strepe
σταδιακή	gradual
πρι	prix
πολιτιστικά	kulturele
πλάγια	laterale
πλάγια	kursiewe
πλάγια	statiese
πλάγια	kursief
πλάγια	skuins
πλάγια	playa
επιτάχυνση	versnelling
επέτειο	herdenking
πότερ	potter
καλεί	uitnodigings
καλεί	oproepe
καταστολή	lyke
καταστολή	onderdruk
οριζόντια	horisontale
πελάτες	klante
πελάτες	kliënte
δημοσιεύσεις	plasings
δημοσιεύσεις	publikasies
ειδικοί	deskundiges
ειδικοί	kundiges
ειδικοί	kenners
ειδικοί	experts
βορειοανατολική	noordelike
αντοχή	sterkte
αντοχή	endurance
αντοχή	weerstand
αντοχή	stamina
αγόρια	seuns
επεξεργαστή	verwerker
σλοβακία	slowakye
αλέξιος	alexios
ιδιωτικά	privaat
ιδιωτικά	privaat
θρίλερ	riller
κοινός	gemeen
κοινός	common
κοινός	gemeenskaplike
θύελλα	storm
πραγματεία	treatise
ακολουθείται	gevolg
προσκήνιο	voorgrond
πορτογαλικά	portugese
πορτογαλικά	portugees
περίμενε	wag
περίμενε	wait
τιμ	tim
θέρμανση	heat
θέρμανση	hitte
θέρμανση	verhitting
μπουένος	buenos
πρόληψη	voorkoming
άνταμ	adam
νεκρό	dooie
νεκρό	dood
αναθεώρηση	resensie
αναθεώρηση	hersiening
αναθεώρηση	oorsig
αναθεώρηση	hersien
αναθεώρηση	hersiening
επίτιμος	honorary
προεδρικό	presidensiële
ανεπάρκεια	deficiency
σκιά	skadu
σκιά	skaduwee
σκιά	skadu
σκιά	shade
εξαγωγή	verstryk
καθυστέρηση	vertraging
καθυστέρηση	vertragings
καθυστέρηση	vertraag
συνομοσπονδία	konfederasie
αποκάλυψε	vertoon
αποκάλυψε	onthul
εκφράζεται	getoon
διαφωνίες	geskille
διαφωνίες	dispute
επιβατών	passasiers
επιβατών	passasier
επιβατών	passasiers
αγροτικές	landelike
αγροτικές	rural
συλλογική	collective
προστάτης	prostaatklier
λειψία	leipzig
αντιγόνη	antigone
κατάστημα	winkel
κατάστημα	stoor
κατάστημα	winkel
σι	cee
συντονισμού	koördinasie
λιβύης	libië
επηρεάζουν	uitwerking
επηρεάζουν	affekteer
επηρεάζουν	beïnvloed
απεικονίσεις	illustrations
απεικονίσεις	illustrasies
τσάρος	tsaar
νότιος	suidelike
ξένοι	vreemdelinge
ξένοι	buitelanders
χούντα	junta
ξεκάθαρα	duidelik
παραγγελία	orde
παραγγελία	bestel
παραγγελία	volgorde
παραγγελία	bestelling
παραγγελία	rangskik
αγαθά	goedere
απειλές	dreigemente
εχθρό	vyand
περίοδοι	tydperke
περίοδοι	periods
περίοδοι	periodes
σκληρά	hard
σκληρά	harde
σκληρά	moeilik
φιλοξένησε	aangebied
πόρτες	deure
πόρτες	doors
αυτοβιογραφία	outobiografie
τζέιν	jane
ούρα	urine
ούρα	ura
πυρηνική	nuclear
ανάμνηση	geheue
ανάμνηση	herinnering
υπολογιστής	sakrekenaar
υπολογιστής	rekenaar
δαβίδ	dawid
δαβίδ	david
εγγραφή	registrasie
ταχεία	versnel
ταχεία	rapid
σιμόν	simone
σιμόν	simon
άιρες	aires
μπουν	boon
μπουν	boone
ολυμπία	olympia
εξωτερικός	eks
εξωτερικός	eksterne
άξονας	axis
προφήτης	profeet
προφήτης	profesie
συμεών	simeon
ανώνυμος	anoniem
παρατήρησε	waarneming
αντιπρόσωπος	verteenwoordiger
αντιπρόσωπος	delegeer
πεν	penn
πεν	pen
ζωντανό	lewendig
αναγνωρίσει	herken
αναγνωρίσει	identifiseer
νιγηρία	nigerië
νιγηρία	nigeria
λούις	lewis
λούις	louis
λούις	lodewyk
ντουέτο	duet
ντουέτο	duet
ντουέτο	duo
βακτήρια	bakterie
πλοκή	stip
καρκίνος	kreef
καρκίνος	kanker
μπανγκλαντές	bangladesj
ονοματολογία	nomenclature
πρόσφερε	aangebied
πιλότος	pilot
σόφια	sofia
αμβούργο	hamburg
αυτοκρατορικό	imperial
στόχοι	poog
στόχοι	doelwitte
στόχοι	doele
στόχοι	teikens
εκτελεστική	uitvoerende
κάθριν	kathryn
κάθριν	katherine
κάθριν	katharina
κάθριν	catharina
κάθριν	catherine
ισχύς	sterkte
ισχύς	geldigheid
ισχύς	krag
ισχύς	elektrisiteit
συμφωνεί	instem
νομοθετικό	legislative
υπεύθυνο	verantwoordelik
οροπέδιο	plateau
εκδίκηση	vengeance
εκδίκηση	wraak
εκδίκηση	revenge
οδύσσεια	odyssey
αποθήκευσης	berging
ταξιδεύει	reise
ταξιδεύει	reis
άντριου	andrew
πράγα	prague
πράγα	praag
ετυμολογία	etimologie
παλαιολόγος	paleologus
μάθημα	klas
χιούστον	houston
ρητά	uitdruklik
ρητά	pertinent
ερασιτεχνικό	amateur
παράθυρο	venster
παράθυρο	kykers
προτεραιότητα	prioriteit
μαδαγασκάρη	madagaskar
μαδαγασκάρη	madagascar
μυτιλήνη	mytilene
εισάγει	invoeg
γυμνό	naked
γυμνό	naaktheid
γυμνό	naak
δημιουργού	skepper
δημιουργού	stigter
μετα	na
μετα	nadat
μετα	ná
ινδική	indiër
ινδική	indiese
κινηματογράφος	cinema
αδελφές	susters
απλός	eenvoudige
απλός	eenvoudig
πουλί	cock
πουλί	voël
επανειλημμένα	herhaaldelik
πάγκο	teller
πάγκο	toonbank
πάγκο	bench
αγαπημένη	gunsteling
αγαπημένη	beloved
γιανγκ	yang
μορίων	molekules
δωμάτια	kamers
δωμάτια	rooms
πύργους	torings
προστάτη	prostaatklier
ζήτηση	aanvraag
ιθαγενείς	natives
λείπουν	ontbreek
λείπουν	vermis
λείπουν	afwesig
προτεινόμενη	voorgestelde
προτεινόμενη	aanbevole
προτεινόμενη	voorgestel
προτεινόμενη	aanbevole
προτεινόμενη	aanbeveel
ιππείς	ryers
ιππείς	riders
δοκίμιο	opstel
τοίχους	mure
οδηγοί	drywers
οδηγοί	bestuurders
οδηγοί	aandrywer
οδηγοί	gidse
μισή	half
πάρκα	parke
σταθερότητα	stabiliteit
μίνι	mini
μίνι	minnie
άρχοντα	here
αυτοκτονία	selfmoord
πολυάριθμες	numerous
ευαγγέλιο	evangelie
νεότερο	nuutste
νεότερο	nuwer
βέρμαχτ	wehrmacht
διορίζεται	aangestelde
γύρους	laps
γύρους	rondtes
γύρους	rond
φραντσέσκο	francesco
αιχμαλωσία	vaslê
αιχμαλωσία	vang
αιχμαλωσία	vasvang
αιχμαλωσία	gevangenskap
χέπμπορν	hepburn
περιστατικά	insidente
γραμμάρια	gram
υποστηρικτής	ondersteuner
πολιτιστικός	kulturele
ικανός	vaardige
ικανός	bekwame
λεωφόρος	boulevard
λεωφόρος	hoofweg
λεωφόρος	grootpad
λεωφόρος	highway
βίο	bio
βίο	biografie
άπειρο	oneindige
άπειρο	infinity
λευκός	white
καταστραφεί	vernietig
παππού	oupa
αιθιοπία	ethiopia
αιθιοπία	ethiopië
ζωγράφισε	painted
ζωγράφισε	gekleur
ζωγράφισε	ingekleur
ζωγράφισε	geverf
περσία	persia
ξένη	buitelandse
ξένη	foreign
τακτικό	taktiese
κοσμήματα	juwele
κοσμήματα	juweliersware
δεκτή	aanvaarde
δεκτή	aanvaar
στολή	kostuum
στολή	eenvormige
στολή	uniform
έντυπα	vorms
διπλά	dubbel
διπλά	dubbele
περιορισμένο	beperkte
περιορισμένο	beperk
περιορισμένο	beperk
μαχητής	fighter
στου	stu
αποθέματα	aandele
αλεξάνδρα	alexandra
πεποιθήσεις	oortuigings
ντάγκλας	douglas
άγκυρα	ankara
άγκυρα	bladsy
άγκυρα	anker
μορφολογία	morfologie
αξιόπιστη	betroubaar
αξιόπιστη	geloofwaardige
γειτονιά	woonbuurt
γειτονιά	woonbuurt
φοιτητής	student
προσανατολισμό	oriëntasie
άρχοντες	lords
ουρουγουάη	uruguay
περιστέρι	dove
περιστέρι	pigeon
ξένα	buitelandse
ξένα	foreign
φράνκο	franco
φράνκο	franko
βάγκνερ	wagner
κάμπο	cabo
κάμπο	campo
σαφής	skoonmaak
σαφής	skoon
γκρι	grys
γκρι	grys
γκρι	grey
φαινομένων	phenomena
σέρβος	serwies
συναισθήματα	emosies
συναισθήματα	feelings
συναισθήματα	gevoelens
πράγας	prague
πράγας	praag
παραμένοντας	oorblywende
παραμένοντας	oor
φούτμπολ	voetbal
ναυπηγεία	skeepsbou
πρέσβης	ambassador
ύδρα	hydra
σλοβακίας	slowakye
λίστες	speellyste
λίστες	speel
λίστες	lyste
διαιτητής	skeidsregter
διαιτητής	ref
σωτηρία	verlossing
λάμψη	skitter
λάμψη	flits
λάμψη	flash
προσθέτει	byvoegings
προσθέτει	adds
προσθέτει	advertensies
σαουδική	saudi
αϊνστάιν	einstein
έκπληξη	verrassing
παραμέτρους	parameters
κύτταρο	sel
άστρα	sterre
αεροδρόμια	lughawens
ξένο	xenon
ξένο	vreemdeling
ξένο	buitelandse
ξένο	foreign
ιδιοκτήτες	eienaars
αντρέι	andrej
αντρέι	andrei
αντρέι	andrei
γουίλιαμς	williams
μαγνητικό	magnetiese
οργή	woede
οργή	fury
οργή	wrath
οργή	woede
οργή	rage
συνεντεύξεις	interviews
δωρεά	skenking
δωρεά	skenk
δωρεά	geskenk
δωρεά	skenkings
αλυσίδες	kettings
αλυσίδες	ketting
πιστός	lojaal
πιστός	loyal
πιστός	lojale
πιστός	faithful
πιστός	believer
ασθενή	geduldig
ασθενή	patient
έξοδος	afvoer
έξοδος	verlaat
έξοδος	exodus
δούκισσα	hertogin
λόφους	hills
κλούμπε	clube
βρήκα	gekry
βρήκα	gevind
εξοπλισμός	toerusting
λιγότερα	minder
ναυτιλία	versending
ενσωματώθηκε	ingeslote
καστίλης	kastilië
υποείδος	subspesie
δείκτες	aanwysers
δείκτες	indices
χαρτονομίσματα	banknotes
προδιαγραφές	spesifikasies
προδιαγραφές	spesifikasie
φίτζι	fiji
ρον	ron
φιλαδέλφεια	philadelphia
πορτ	hawe
πορτ	port
πορτ	poort
μαδαγασκάρης	madagaskar
μαδαγασκάρης	madagascar
πεποίθηση	belief
πεποίθηση	gewete
πεποίθηση	skuldigbevinding
καλωδιακή	kabel
τζιν	jin
τζιν	jeans
τζιν	gin
τζιν	jean
τζιν	gene
ράσελ	russell
συμβάσεις	gebruike
απόφοιτοι	gegradueerdes
αντρέα	andrea
διαζύγιο	egskeidings
διαζύγιο	egskeiding
διαζύγιο	geskei
ταιριάζει	fits
ταιριάζει	pas
εμπλοκή	aantreklik
εμπλοκή	betrokkenheid
εμπλοκή	interaksie
πυραμίδα	piramide
σρι	sri
φωτογράφος	fotograaf
πρόσθεσε	bygevoeg
δεξαμενή	houer
δεξαμενή	tenk
δεξαμενή	reservoir
καιρός	weer
βόμβα	bomb
βόμβα	bom
μοντέρνα	modern
μοντέρνα	moderne
νεολαία	jeug
γκέοργκ	georg
μπους	bush
οντότητα	entiteit
νεφέλωμα	newel
συνεπάγεται	impliseer
εξαιρέσεις	uitsonderings
σάρα	sarah
σάρα	sara
ανώτερος	superior
ανώτερος	senior
επικίνδυνη	gevaarlike
επικίνδυνη	gevaarlik
υπο	sub
ανταπόκριση	antwoord
αμπντούλ	abdul
πολυάριθμα	numerous
παράνομη	onwettig
παράνομη	onwettige
ελσίνκι	helsinki
σωλήνα	pyp
σωλήνα	tube
σωλήνα	buis
εσθονία	estland
τυνησία	russies
τυνησία	tunisië
οργανωμένη	georganiseerde
οργανωμένη	georganiseerd
οργανωμένη	georganiseer
έμπνευση	inspirasie
ουζμπεκιστάν	oesbekistan
κλιπ	clip
συμμετρία	simmetrie
διοργανώτρια	beplanner
αρμοδιότητα	jurisdiksie
εμπόδιο	hindernis
δούλεψε	gewerk
λεόνε	leone
υποκριτική	toneelspel
υποκριτική	waarnemende
υποκριτική	optree
πρωτοπόρος	pioneer
πρωτοπόρος	pionier
πανκ	punk
αυτο	dit
αυτο	hierdie
αυτο	dié
λίρες	ponde
σπηλιά	cave
σπηλιά	grot
απεργία	staking
απεργία	strike
σκεπτικό	rationale
ανεβαίνει	toeneem
επιτρέψει	magtig
επιτρέψει	toelaat
κουβέιτ	kuwait
άνεμος	wind
υποβρύχια	onderwater
ζιμπάμπουε	zimbabwe
επαναστατικό	rewolusionêre
έμμεσα	indirekte
έμμεσα	indirek
έμμεσα	hoedanigheid
πιστοί	lojaal
πιστοί	loyal
πιστοί	lojale
πιστοί	faithful
πόνος	pyn
ρολόι	waarneem
ρολόι	horlosie
ρολόι	kyk
ρολόι	dophou
ρολόι	horlosie
γραφικά	grafika
απόβαση	landings
διανομής	verspreiding
τεχνολογίες	tegnologieë
εκδότη	uitgewer
εκδότη	redakteur
αναστασία	anastasia
μαγνητική	magnetiese
μαγνητική	mri
δημοτικότητα	gewildheid
ζωρζ	georges
ελαφρύ	lig
ελαφρύ	ligte
ελαφρύ	liggewig
πράσινη	groen
μπλουζ	blues
γιαγιά	ouma
γιαγιά	granny
γιαγιά	ouma
πτυχές	aspekte
ευκολία	gerief
συνέδρια	konferensies
συνέδρια	gebruike
γκάρι	garry
γκάρι	gary
μουσολίνι	mussolini
γλυπτό	sculpture
γλυπτό	beeldhouwerk
σεντ	cent
γραμμένα	geskryf
τουρισμός	toerisme
ιδιοκτήτη	eienaar
όροφο	vloer
όροφο	floor
αίσθημα	voel
σάντος	santos
ασκείται	uitgeoefen
ήχους	klink
ήχους	geluide
ήχους	klanke
κατασκευασμένο	opgerig
συνομιλίες	gesprekke
υπέβαλε	ingedien
υπέβαλε	ingestuur
χειρότερη	swakste
χειρότερη	ergste
χειρότερη	slegste
χειρότερη	erger
χειρότερη	slegter
έμποροι	traders
έμποροι	handelaars
χάλυβα	staal
χιλιόμετρο	kilometer
μεταλλικό	metaal
νταν	dunn
αρχηγία	leadership
αρχηγία	leiers
αρχηγία	leierskap
οχάιο	ohio
λούκας	lucas
κινήθηκε	gekuif
κινήθηκε	geskuif
κινήθηκε	verhuis
ερωτήματα	vrae
θρησκείες	gelowe
ισχυρός	powerful
ισχυρός	kragtige
περικλή	perikles
ιόντα	ions
ιόντα	ion
αλεξάντρ	alexandre
συνέχιση	voortsetting
άκρες	rande
σωματική	fisiese
σωματική	fisieke
κρίστοφερ	christopher
κρίστοφερ	christoffel
εφεύρεση	uitvinding
σφραγίδα	stamp
σφραγίδα	stempel
σφραγίδα	seal
σφραγίδα	seël
δωδεκανήσου	dodekanese
αξιοσημείωτα	merkwaardig
αξιοσημείωτα	remarkable
προσθήκες	toevoegings
προσθήκες	byvoegings
προσθήκες	adds
προσθήκες	advertensies
συμπεριλαμβάνεται	ingesluit
μερίδα	gedeelte
ολοκληρωμένη	geïntegreerde
ρέει	vloeiende
αληθινή	waar
αληθινή	true
πετρέλαιο	olie
πετρέλαιο	petroleum
τουριστικό	toeriste
αυτόματη	auto
αυτόματη	outomaties
αυτόματη	outo
αυτόματη	outomatiese
αυτόματη	outomaties
χωροφυλακής	gendarmerie
ολοκληρώθηκαν	voltooi
ολοκληρώθηκαν	afgehandel
εκπαιδευτική	opvoedkundige
τουρίστες	toeriste
τουρίστες	tourists
επικοινωνιών	kommunikasie
ανωτέρω	bo
αβίβ	aviv
πυριτίου	silikon
πορτραίτο	portret
τόνοι	ton
σολομώντα	solomon
σολομώντα	salomo
υπόγεια	ondergrondse
πάγο	ys
απορρίφθηκε	afgekeur
απορρίφθηκε	verwerp
απορρίφθηκε	geweier
απορρίφθηκε	verwerp
απορρίφθηκε	afgewys
ινδικό	indiër
ινδικό	indiese
λεονάρντο	leonardo
απομόνωση	isolation
απομόνωση	isolasie
κάλιο	kalium
πολεμιστές	warriors
ενεργή	onaktiewe
ενεργή	aktief
ενδιάμεσα	intermediate
μάρτυρας	martelaar
μάρτυρας	getuienis
μαρξ	marx
καλύπτονται	gedek
ερε	epe
τσαντ	chad
συντριβή	omval
συντριβή	insident
συντριβή	crash
ντόναλντ	donald
συμβάλλει	contributes
μονάρχες	monarge
διαφωνώ	verskil
εναλλακτικές	alternatiewe
χρυσόστομος	chrysostomos
ρομπότ	robots
ρομπότ	robotte
υπεροχή	oppergesag
υπεροχή	superioriteit
υπεροχή	dominansie
πληρεξούσιος	volmag
πληρεξούσιος	instaan
αξιωματούχος	amptelik
αξιωματούχος	amptenaar
αξιωματούχος	amptelike
οξείδιο	oxide
κήπους	tuine
αναμνήσεις	herinneringe
παρατσούκλι	bynaam
τυνησίας	russies
τυνησίας	tunisië
υεμένη	jemen
πρωταγωνιστής	hoofkarakter
ρικ	rick
γεμάτο	gelaaide
γεμάτο	gelaai
γεμάτο	gevul
μάνατζερ	bestuurder
φορντ	ford
προπαγάνδα	propaganda
σπάνιες	skaars
άρεσε	gehou
καταγράφονται	opgeneem
μυθικό	magiese
μυθικό	legendariese
μυθικό	legendary
χάθηκε	verlore
χάθηκε	verloor
πεζικό	infanterie
πεζικό	infantry
τροποποιήσεις	verander
τροποποιήσεις	veranderinge
κλήρωση	teken
κλήρωση	skets
κλήρωση	tekening
ατομικά	individuele
ατομικά	individu
καύσιμο	brandstof
ηλεκτρικά	elektriese
ηλεκτρικά	elektriese
αμφισβήτηση	dispuut
αμφισβήτηση	geskil
συντήρησης	onderhoud
συντήρησης	instandhouding
τζόνι	johnny
γκόρντον	gordon
στοκχόλμη	stockholm
νεότερα	nuwer
φιλ	phil
άλπεις	alpe
προεδρική	presidensiële
κομμουνιστική	kommunistiese
βόρειος	noordelike
βόρειος	northern
αέρας	air
αέρας	lug
θέατρα	teaters
συνεργασίες	vennootskappe
αποτελεσματικότητα	doeltreffendheid
αποτελεσματικότητα	doeltreffendheid
καθηγήτρια	onderwyser
νις	nis
αντίπαλοι	teenstanders
αναπαριστά	verteenwoordig
επενδύσεις	beleggings
επενδύσεις	belegging
συνταγματικό	ingryping
συνταγματικό	konstitusionele
συνταγματικό	grondwetlike
κοινωνίες	bybelgenootskappe
πλοήγησης	navigasie
ύμνο	hymn
ύμνο	anthem
συμφώνησαν	ooreengekom
εφτά	sewe
εφτά	sewende
μύθους	mites
σολ	sol
σολ	saul
ασφαλή	veilig
ασφαλή	veilige
λουλούδια	blomme
φάρος	vuurtoring
φάρος	beacon
κεφαλαίου	hoofstad
καύσιμα	brandstof
κοινοπολιτείας	commonwealth
ιό	virus
λανθασμένη	verkeerd
διπλωματική	diplomatieke
άζωτο	stikstof
έλενα	helena
έλενα	elena
έκβαση	uitkoms
έλευση	advent
οπωσδήποτε	beslis
ουσιαστικό	werkwoord
εννιά	nege
κυκλική	siklies
κυκλική	sikliese
κυκλική	sirkelvormige
κόμικ	comics
κόμικ	strokiesverhaal
κόμικ	komies
συμβουλές	wenke
συμβουλές	leidrade
συμβουλές	advies
συμβουλές	raad
αστεροειδείς	asteroids
δημοσιεύει	publiseer
μπελ	belle
μπελ	klok
μπελ	klokkie
επίσκοποι	bishops
θυγατέρα	dogter
παρεμβάσεις	ingrypings
παρεμβάσεις	intervensie
παρεμβάσεις	broodnodige
αλληλογραφία	korrespondensie
μάθηση	leer
μπριτάνικα	britannica
συμπεριφορές	optrede
συμπεριφορές	optredes
συμπεριφορές	attitudes
αμπού	aboe
αμπού	abu
εξαιρετικές	uitsonderlik
παρένθεση	hakkies
παρένθεση	hakies
προσεγγίσεις	approaches
επιχειρηματίες	entrepreneurs
φωτεινή	helder
κατέρρευσε	ineengestort
κατέρρευσε	ingevou
βιομηχανικό	industrial
βιομηχανικό	industriële
μετανάστευσης	verskuiwing
μετανάστευσης	migrasie
μετανάστευσης	immigrasie
εκκλησάκι	kapel
εκκλησάκι	chapel
ρήμα	werkwoord
γενεύη	geneva
ανίχνευση	opsporing
ανίχνευση	ondersoek
καλλιτεχνικά	artistieke
ικανό	bekwame
ψάρι	vis
ψάρι	visvang
τρύπα	gat
επικρατήσει	prevail
χαμηλότερα	laer
χαμηλότερα	kleinletters
χαμηλότερα	verlaag
χαμηλότερα	sagter
χαμηλότερα	elektrisiteit
εικάζεται	presumed
ψωμί	brood
υποταγή	allegiance
υποταγή	instuur
πρόθεμα	voorvoegsel
προφανές	obvious
λάνκα	lanka
κβαντική	quantum
