que	že
camino	trasa
camino	cesta
camino	chodník
camino	cestná
camino	cestný
camino	road
camino	cesta
camino	spôsob
camino	cesta
camino	camino
ayuda	pomoc
ayuda	pomôžte
ayuda	pomôže
ayuda	pomôcť
ayuda	pomoc
ayuda	pomoci
nombres	názvy
nombres	mená
podría	moze
podría	mohla
podría	mohol
podría	mohli
podría	mohlo
causa	príčina
causa	spôsobiť
causa	spôsobuje
causa	príčiny
causa	príčin
horario	harmonogram
horario	hodín
horario	hodiny
horario	rozvrh
horario	naplánovať
horario	harmonogram
ciencias	vedu
ciencias	vedy
ciencias	veda
ciencias	vied
ciencias	vedy
últimos	posledným
últimos	posledný
últimos	naposledy
últimos	posledná
últimos	posledné
últimos	najnovšie
últimos	posledné
últimos	najnovší
tamaño	velkost
tamaño	veľkosť
tamaño	veľkosti
principio	zásada
principio	princípe
principio	princíp
periodo	obdobie
periodo	doba
periodo	lehota
nacimiento	narodenia
nacimiento	narodenie
nacimiento	pôrod
nada	nic
nada	nič
nada	nada
etapa	fázy
etapa	fáza
etapa	etapa
etapa	javisko
etapa	fáze
etapa	fáza
etapa	pódium
etapa	štádium
actualidad	súčasné
actualidad	aktuálna
actualidad	súčasný
actualidad	aktuálne
actualidad	aktuálny
actualidad	aktuálna
actualidad	aktuálny
pequeño	malá
pequeño	small
pequeño	malý
pequeño	malých
pequeño	malé
pequeño	malá
pequeño	málo
pequeño	malé
pequeño	malý
pequeño	maly
pequeño	maličké
pequeño	drobné
santo	santo
santo	svätá
santo	svätý
santo	sväté
santo	svätá
santo	svätý
santo	saint
santo	svätec
zonas	zón
zonas	zóny
zonas	plochy
zonas	oblasti
lópez	lópez
lópez	lopez
referencias	odkazy
referencias	referencie
única	jedinečný
única	unikátne
única	jedinečné
única	jedinečná
única	unikátny
ediciones	vydania
ediciones	úpravy
dios	boh
dios	boha
dios	bože
debut	debut
presente	prítomná
presente	prítomnosť
presente	prezentovať
presente	darček
presente	prítomný
congreso	kongres
congreso	kongrese
congreso	kongresu
guitarra	gitaru
guitarra	gitare
guitarra	gitara
australia	austrálie
australia	austrália
australia	austrálii
qué	čo
qué	co
qué	aké
pablo	pavol
pablo	paul
pablo	pavla
pablo	barney
pablo	pablo
elementos	prvkov
elementos	prvky
relaciones	vzťahy
relaciones	vzťahov
relaciones	vzťahy
relaciones	vztah
relaciones	vzťahu
relaciones	vzťah
relaciones	vzťahy
compuesto	zložený
compuesto	kompozitné
compuesto	zložená
compuesto	zložené
compuesto	zložený
compuesto	zlúčenina
horas	hodín
horas	hodiny
partes	časti
partes	diely
partes	súčiastky
partes	častí
text	textový
text	text
lengua	jazyk
lengua	jazyka
lengua	jazyk
lengua	jazyka
lengua	jazyku
diversos	rozličné
diversos	rôzne
militares	armáda
militares	vojsko
militares	vojenský
militares	vojenské
torre	torre
torre	tower
torre	veža
torre	veža
dado	daný
dado	vzhľadom
dado	dané
dado	daná
actividades	aktivít
actividades	činnosť
actividades	činnosti
actividades	aktivity
nacionales	národný
nacionales	vnútroštátnych
nacionales	vnútroštátne
nacionales	národná
nacionales	vnútroštátna
nacionales	národné
cantón	guangzhou
nuevas	nová
nuevas	nove
nuevas	nový
nuevas	nové
nuevas	novinka
sencillo	jednoduchý
sencillo	jednoduchá
sencillo	jednoduche
sencillo	jednoduché
sencillo	slobodná
sencillo	jednotného
sencillo	jednotné
sencillo	single
sencillo	slobodný
sencillo	jednotný
sencillo	ľahko
sencillo	ľahké
sencillo	easy
sencillo	jednoduché
federal	federálny
federal	federálne
federal	federálna
participación	zúčastnené
participación	zúčastnení
participación	zúčastnený
participación	zapojenie
participación	zapojenia
participación	angažovanosť
participación	účasť
participación	účasti
participación	účasť
fuerte	silná
fuerte	silní
fuerte	silné
fuerte	silný
fuerte	pevnosť
fuerte	fort
italiano	talianske
italiano	talian
italiano	taliansky
italiano	talianska
primeras	začiatky
primeras	prvý
primeras	prvy
primeras	najprv
primeras	prva
primeras	prvé
primeras	prvá
posee	vlastní
posee	nevlastní
jugadores	aktéri
jugadores	hráči
jugadores	hráčov
jugadores	prehrávače
lleva	nesie
seguridad	ochranka
seguridad	bezpečnosti
seguridad	bezpečnosť
seguridad	zabezpečenie
seguridad	bezpečie
seguridad	bezpečnosť
seguridad	bezpečnosti
administración	admin
administración	administrátor
administración	hospodárenie
administración	riadenie
administración	vedenie
administración	manažment
administración	spravovanie
administración	podanie
administración	podaní
administración	administratíva
administración	podávanie
administración	správa
empresas	firmy
empresas	podniky
empresas	firmy
empresas	spoločnosti
empresas	spoločností
empresas	podniky
mercado	mercado
mercado	trhu
mercado	trhová
mercado	trh
mercado	market
mercado	trhu
gonzález	gonzalez
gonzález	gonzales
gonzález	gonzález
lucha	wrestling
lucha	boje
lucha	boje
lucha	boj
lucha	fight
lucha	bitka
lucha	bojovať
lucha	boj
estructura	štruktúru
estructura	konštrukcia
estructura	štruktúra
jesús	ježiš
jesús	ježiša
jesús	jesus
ocupación	povolanie
ocupación	zamestnanie
cet	seč
nacido	narodená
nacido	narodené
nacido	narodený
enrique	henri
enrique	enrique
enrique	harry
enrique	henryho
enrique	henry
literatura	literatúru
literatura	literatúry
literatura	literatúra
católica	katolík
católica	katolíckej
armas	ruky
armas	ramená
armas	zbraní
armas	zbrane
armas	zbrane
armas	delá
armas	zbrane
armas	pištole
energía	energia
energía	energy
energía	energiu
energía	energie
energía	energetika
idioma	jazyk
idioma	jazyka
idioma	jazyku
valencia	valencia
valencia	valence
cabeza	head
cabeza	hlavu
cabeza	hlavička
cabeza	hlava
cabeza	hlava
cabeza	hláv
cabeza	hlavy
gobernador	guvernér
gobernador	guvernérom
gobernador	guvernéra
gobernador	guvernérov
cuyo	ktorého
cuyo	čí
cuyo	čie
cuyo	koho
cuyo	ktorých
geográfica	geografický
geográfica	geografická
geográfica	zemepisné
geográfica	geografické
geográfica	geografický
geográfica	geografická
geográfica	zemepisné
geográfica	geografické
córdoba	córdobe
mes	mesiaca
mes	mesiac
situado	umiestnený
situado	umiestnená
situado	umiestnené
diferencia	rozptyl
diferencia	rozdiel
diferencia	rozdielu
objetivo	cieľ
objetivo	target
objetivo	objektívny
objetivo	cieľ
objetivo	objektívne
objetivo	cieľ
objetivo	gól
ruta	trasa
ruta	cesta
ruta	ruta
economía	ekonomika
economía	hospodárstvo
economía	ekonomiky
economía	ekonomika
economía	hospodárstvo
economía	hospodárstva
economía	hospodárnosť
histórico	historický
histórico	historické
histórico	historická
histórico	historický
histórico	historicky
histórico	historické
histórico	historická
india	indický
india	indické
india	ind
india	indián
india	indická
india	indických
india	indii
india	indiou
india	indie
india	india
india	indiu
flores	kvety
flores	kvetov
flores	kvietky
flores	kvetiny
flores	kvet
flores	kvietok
flores	flores
visita	návšteva
visita	navštíviť
visita	navštívte
visita	návšteva
visita	návštevy
visita	navštíviť
visita	návštevu
conde	gróf
conde	počítať
conde	spočítať
conde	earl
conde	conde
fase	fázy
fase	fáza
william	william
william	viliam
resultados	výsledkoch
resultados	výsledky
resultados	výsledkov
resultados	vysledky
niños	deti
niños	detská
niños	decká
niños	deti
niños	detská
niños	detské
tales	takéto
tales	takáto
tales	takých
tales	také
tales	príbehov
https	https
pequeña	malá
pequeña	small
pequeña	malý
pequeña	malých
pequeña	malé
pequeña	malá
pequeña	málo
pequeña	malé
pequeña	malý
pequeña	maly
presenta	darčeky
presenta	predkladá
presenta	prezentuje
campaña	kampaň
dar	dar
dar	dať
dar	daj
dar	dajte
fernández	thompson
fernández	fernández
fernández	fernandez
fernández	thomson
colegio	skola
colegio	školy
colegio	školu
colegio	školské
colegio	škola
colegio	kolégium
colegio	vysoká
occidental	occidental
occidental	west
occidental	západná
occidental	západ
occidental	západné
occidental	západný
occidental	západnej
occidental	západná
occidental	western
occidental	západné
aproximadamente	približné
aproximadamente	približný
aproximadamente	približne
aproximadamente	zhruba
aproximadamente	hrubo
aproximadamente	približne
ocasiones	príležitosti
tropas	jednotky
tropas	vojsko
tropas	vojsk
tropas	oddiely
tropas	vojaci
tropas	vojsk
sección	oddiel
sección	časť
sección	úsek
sección	sekcia
presencia	prítomnosti
presencia	prítomnosť
permite	dovoľuje
permite	umožňuje
permite	povoľuje
permite	povolenia
permite	povolení
permite	povoľuje
sentido	rozum
sentido	zmysel
uruguay	uruguajské
uruguay	uruguaj
ficha	karta
ficha	kartu
top	horný
top	top
top	horná
top	vrchol
top	vrch
siete	siedmych
siete	seven
siete	siedmich
siete	sedem
ets	std
ets	ets
ets	std
animales	zvierat
animales	zvieratám
animales	zvieratá
animales	živočíchy
animales	zviera
animales	zvieratá
animales	živočíšne
animales	zvierat
animales	zvieracie
animales	zvieraťa
animales	zvieratká
esposa	zena
esposa	manželku
esposa	žena
esposa	manželka
ríos	rios
ríos	ríos
ríos	rieky
ríos	riek
catalina	katherine
catalina	catalina
catalina	katarína
catalina	catherine
may	májové
may	mája
may	môže
may	máj
murió	umrel
murió	zomreli
murió	zomrel
murió	zomrela
realizar	vykonať
realizar	vystupovať
realizar	vykonávať
realizar	plniť
realizar	vykonávajúci
bar	bare
bar	bar
bar	tyč
medalla	medailu
medalla	medaila
función	funkcie
función	funkciu
función	funkcia
usuarios	užívatelia
usuarios	používatelia
usuarios	používateľov
usuarios	užívateľov
usuarios	užívateľ
usuarios	užívateľa
usuarios	používateľa
usuarios	užívateľské
usuarios	používateľ
programas	programoch
programas	programy
programas	programov
programas	programy
programas	programov
des	des
calidad	kvalitné
calidad	kvality
calidad	kvalita
calidad	vlastnosť
artistas	umelec
artistas	umelkyňa
artistas	umelca
artistas	účinkujúcich
artistas	umelcov
artistas	umelci
similar	podobnej
similar	podobné
similar	podobná
similar	podobný
similar	podobnú
nuestra	naši
nuestra	naše
nuestra	náš
nuestra	naša
nuestra	nase
nuestra	naše
nuestra	náš
nuestra	naša
nuestra	nase
nuestra	nuestra
independencia	nezávislosť
buena	buena
buena	dobre
buena	dobrá
buena	dobra
buena	dobré
buena	dobrý
sistemas	systémov
sistemas	systémy
significa	znamena
significa	prostriedky
significa	prostriedok
significa	znamená
paul	pavol
paul	paul
paul	pavla
virgen	panic
virgen	panna
virgen	madonna
transporte	preprava
transporte	prevoz
transporte	doprava
transporte	preprava
transporte	dopravné
transporte	transport
transporte	doprava
pueblos	mestá
pueblos	dedín
pueblos	dediny
pueblos	obce
pueblos	národy
pueblos	národov
rodríguez	rodriguez
rodríguez	rodríguez
coordenadas	koordinovať
coordenadas	súradnice
coordenadas	súradnice
vol	vol
vol	obj
valor	odvaha
valor	odvahu
valor	odvahy
valor	hodnota
valor	statočnosť
internacionales	international
internacionales	medzinárodný
internacionales	medzinárodná
internacionales	medzinárodné
internacionales	medzinárodných
unidad	jednotu
unidad	jednotnosť
unidad	jednoty
unidad	jednota
unidad	jednotka
unidad	unit
crear	vytvárať
crear	vytvorte
crear	vytvoriť
crear	vytváranie
crear	vytvára
crear	vytvorenie
imágenes	obrazy
imágenes	fotky
imágenes	obrázkov
imágenes	obrázky
imágenes	zobrazenia
imágenes	obrázkov
imágenes	obrázky
imágenes	obrazy
inicio	doma
inicio	domov
inicio	domáca
inicio	domáce
inicio	začiatok
inicio	zaciatok
inicio	začať
inicio	štart
inicio	začnite
inicio	spustiť
salud	zdraví
salud	zdravotné
salud	zdravie
salud	zdravotníctvo
contiene	obsahuje
sierra	sierra
idea	napad
idea	idea
idea	myšlienka
idea	nápad
llevó	led
llevó	viedlo
llevó	viedol
minutos	minút
minutos	zápisnica
minutos	minúty
minutos	zápisnice
minutos	min
diego	diego
diego	diega
verano	summer
verano	letná
verano	leto
verano	letné
sol	sun
sol	slnko
sol	slnka
sol	slniečko
sol	slniečka
sol	sol
teoría	teória
revolución	revolúcie
revolución	revolúciu
revolución	revolúcia
entrada	vstup
entrada	vchod
entrada	vstup
entrada	nástup
entrada	vstupné
entrada	vstup
mejores	lepšie
mejores	lepší
mejores	lepšia
mejores	radšej
mejores	lepsie
mejores	najlepsie
mejores	najlepšie
mejores	najlepší
mejores	najlepšia
mejores	najlepsi
mando	veliteľstvo
mando	príkaz
mando	velenie
decidió	rozhodli
decidió	rozhodol
decidió	rozhodlo
decidió	rozhodnuté
james	james
james	jakub
ciencia	vedu
ciencia	vedy
ciencia	veda
dirigida	cielený
dirigida	namierené
records	záznamy
records	záznamov
records	platne
records	records
aire	ovzdušie
aire	vzduchu
aire	ovzdušia
aire	vzduch
aire	air
sector	sektor
sector	odvetvie
importancia	dôležitosť
importancia	význam
importancia	význam
importancia	významnosť
importancia	dôležitosť
ataque	napadnúť
ataque	zaútočiť
ataque	útok
flora	flora
comunicación	oznamovanie
comunicación	komunikácia
comunicación	komunikácie
comunicación	oznámenie
comunicación	comm
comunicación	oznámenia
comunicación	komunikácia
comunicación	komunikačné
comunicación	komunikácie
jean	jean
jean	jeana
puente	most
puente	mostík
puente	mosta
puente	bridge
matrimonio	manželstva
matrimonio	sobáš
matrimonio	manželstvo
material	materiálne
material	materiál
material	materiály
material	materiál
material	materiálov
humanos	ľudia
humanos	ľudí
humanos	ľudský
humanos	ľudských
humanos	človek
humanos	ľudské
humanos	ľudská
mitad	polovica
mitad	polka
mitad	polovicu
realidad	skutočnosť
realidad	realita
realidad	realitu
realidad	reality
gente	ludia
gente	ludi
gente	ľudia
gente	ľudí
gente	people
cámara	komora
cámara	fotoaparát
cámara	kamera
cámara	fotoaparátu
cámara	kameru
escudo	štít
escudo	štíty
escudo	štíty
escudo	štít
escudo	štítov
pérez	perez
pérez	pérez
aguas	vody
aguas	vôd
acceso	pristup
acceso	prístup
clasificación	rating
clasificación	hodnotenie
clasificación	triedenie
clasificación	triedenia
clasificación	zaradenie
clasificación	triedenie
clasificación	zatriedenie
clasificación	klasifikácia
clasificación	poradie
clasificación	poradia
clasificación	kvalifikovaný
clasificación	kvalifikovaných
clasificación	oprávnené
mano	mano
mano	ruka
mano	ručné
mano	rukou
mano	ruku
sigue	sledovanie
sigue	follow
sigue	sledujte
sigue	nasledovať
sigue	sledovať
cuya	ktorého
cuya	čí
cuya	čie
cuya	koho
cuya	ktorých
sociales	sociálne
sociales	spoločenské
sociales	sociálny
sociales	sociálna
sociales	spoločenský
problema	problem
problema	problém
problema	problému
trabajos	práce
trabajos	dielo
trabajos	praca
trabajos	práca
trabajos	pracovné
trabajos	funguje
trabajos	diela
trabajos	diel
trabajos	pracuje
elegido	zvolené
elegido	vybratý
elegido	zvolená
elegido	vybraný
elegido	vybraté
elegido	zvolený
elegido	zvolené
elegido	zvolená
elegido	zvolili
elegido	zvolených
elegido	zvolený
independiente	nezávislých
independiente	nezávislý
independiente	nezávislá
independiente	nezávislé
independiente	independiente
futbolista	futbalista
comercial	komerčné
comercial	obchodný
comercial	obchodná
comercial	komerčný
comercial	obchodné
metal	kovov
metal	kovy
metal	metal
metal	kovová
metal	kovové
metal	kov
diario	denná
diario	denne
diario	denný
diario	daily
diario	denné
diario	denníku
diario	denník
diario	vestník
diario	denník
diario	vestníku
palabra	slovo
palabra	slovom
palabra	slova
carácter	znak
carácter	postava
carácter	charakter
carácter	postavu
falta	nedostatok
falta	chýbajúci
falta	chýbajúce
falta	nezvestný
falta	chýba
falta	chýbajú
reina	queen
reina	kráľovna
reina	kráľovná
reina	kráľovnej
reina	reina
corte	corte
corte	rezanie
corte	strihanie
corte	rez
corte	strih
corte	dvor
corte	súd
domingo	nedeľa
domingo	nedeľu
libertad	slobody
libertad	sloboda
libertad	voľnosť
libertad	slobodu
libertad	slobody
libertad	slobôd
libertad	slobody
libertad	voľnosť
libertad	libertad
vía	koľaj
vía	koľaje
vía	trať
vía	sledovať
vía	via
vía	prostredníctvom
vía	cez
xviii	xviii
xviii	eighteenth
unidades	jednotky
unidades	jednotiek
capitán	kapitánom
capitán	kapitan
capitán	kapitán
bgcolor	bgcolor
políticas	politika
políticas	politiky
políticas	politiku
políticas	politika
políticas	politiky
políticas	politike
políticas	politiky
políticas	politík
sevilla	seville
jugó	nehral
jugó	hralo
jugó	hrala
jugó	hral
jugó	hrali
video	video
video	videa
considerado	zvážil
considerado	považovať
considerado	posudzované
considerado	pozorný
comisión	komisia
comisión	komisie
comisión	komisii
comisión	výbor
comisión	výbore
comisión	výboru
lima	lime
lima	vápna
alberto	albert
alberto	alberto
alberto	steven
comienza	zacina
comienza	začína
comienza	začne
comienza	štartuje
comienza	zacne
comienza	začne
comienza	začína
velocidad	rýchlosť
velocidad	rýchlosti
velocidad	rýchlosť
velocidad	otáčky
felipe	felipe
felipe	filipa
felipe	philip
felipe	filip
felipe	phillip
objetos	objekty
objetos	objektov
objetos	predmety
escribió	napísala
escribió	napísal
escribió	písala
escribió	napísali
ministerio	ministerstvo
ministerio	ministerstvu
creado	vytvorené
creado	vytvorili
creado	vytvoril
creado	vytvorený
creado	vytvorená
xvi	xvi
oriental	orientálne
oriental	východná
oriental	východné
oriental	východný
oriental	východnej
hermanos	súrodenci
hermanos	súrodencov
hermanos	bratov
hermanos	bratmi
hermanos	brothers
hermanos	bratia
edificios	budov
edificios	budovy
tierras	pristane
tierras	zemín
tierras	zeminy
tierras	land
tierras	pozemok
tierras	pôdy
tierras	pozemky
tierras	pôda
cosas	všeličo
cosas	vecí
cosas	veci
cosas	veci
michael	michaela
michael	michal
michael	michael
británico	briti
británico	britská
británico	britský
británico	british
británico	britské
áfrica	afrike
áfrica	afriky
áfrica	afrika
izquierda	ľavá
izquierda	vľavo
izquierda	ľavé
izquierda	ľavý
izquierda	doľava
cambios	zmeny
cambios	zmien
cambios	zmena
cambios	zmeniť
martínez	martinez
martínez	martínez
canadá	kanada
canadá	kanady
canadá	kanade
alfonso	afonso
alfonso	alphonse
alfonso	alfonso
lanzado	prepustená
lanzado	uvoľnená
lanzado	uvoľnené
lanzado	prepustený
lanzado	spustený
lanzado	spustené
lanzado	spustená
bandera	zástava
bandera	vlajkového
bandera	príznak
bandera	vlajka
bandera	banner
videojuegos	videohry
videojuegos	gaming
videojuegos	hranie
rica	bohaté
rica	bohatá
rica	rich
rica	bohatý
rica	rica
verde	green
verde	zelený
verde	zelené
verde	zelenú
verde	zelená
templo	chrámu
templo	temple
templo	chrám
raza	raza
raza	plemeno
raza	plemena
raza	preteky
raza	závod
raza	rasy
raza	rasa
avenida	avenue
regional	regionálnej
regional	regionálne
regional	regionálny
regional	regionálna
posterior	následné
posterior	následná
biblioteca	knižnica
biblioteca	knižnici
biblioteca	knižnice
biblioteca	knižnicu
publicó	uverejnil
publicó	pridal
publicó	publikované
publicó	uverejnené
publicó	zverejnené
publicó	posta
rojo	červenú
rojo	červené
rojo	červená
rojo	červenej
rojo	červený
títulos	securities
títulos	názvy
títulos	tituly
títulos	stupňov
títulos	stupne
utiliza	použitia
dijo	povedal
dijo	povedalo
dijo	povedala
reporte	správa
reporte	hlásiť
reporte	hlásenie
reporte	nahlásiť
blancos	bielych
blancos	biela
blancos	biely
blancos	white
blancos	biele
blancos	bielo
blancos	ciele
diez	desiatej
diez	desať
ángel	ángel
ángel	anjelik
ángel	anjela
ángel	angel
ángel	anjel
ecuador	rovník
ecuador	ekvádor
señor	sir
señor	pane
señor	pán
señor	lord
señor	pane
productos	komodity
productos	komodít
productos	výrobky
productos	produkty
productos	produktov
portugal	portugalsko
salvador	záchranca
salvador	spasiteľa
salvador	spasiteľ
salvador	záchranca
salvador	spasiteľa
salvador	spasiteľ
salvador	salvador
manos	ruky
manos	rúk
manos	rukami
carretera	diaľnicu
carretera	diaľnice
carretera	diaľnica
carretera	diaľnici
carretera	cestná
carretera	cestný
carretera	road
carretera	cesta
escrito	písomné
escrito	napísané
escrito	písomná
escrito	napísal
escrito	napísali
industria	odvetvia
industria	priemysel
industria	údržbár
entrenador	trénera
entrenador	tréner
entrenador	trener
entrenador	tréner
palabras	slov
palabras	slová
padres	otcov
padres	otcovia
padres	rodičia
padres	rodičmi
padres	rodičov
padres	rodičom
padres	rodiča
padres	materská
padres	rodičovský
padres	rodič
padres	materskej
sánchez	sanchez
sánchez	sánchez
policía	cop
policía	policajt
policía	polícia
policía	polície
policía	políciu
policía	policajný
policía	policajta
policía	policajt
líder	vodca
líder	leader
líder	líder
fondo	fond
fondo	pozadie
fondo	minulosť
fondo	pozadí
fondo	pozadia
productor	výrobca
productor	producenta
productor	producent
productor	výrobcu
gira	tour
gira	turné
gira	prehliadka
técnica	technický
técnica	technická
técnica	technickej
técnica	technické
técnica	technik
técnica	technika
técnica	techniku
técnica	technika
ninguna	žiadny
ninguna	žiaden
ninguna	žiadne
ninguna	žiadna
príncipe	princa
príncipe	princom
príncipe	prince
príncipe	princovi
príncipe	princ
áreas	plochy
áreas	oblasti
encontrar	zistenie
encontrar	nájdenie
encontrar	nájdite
encontrar	nájdi
encontrar	nájsť
plan	naplánovať
plan	pláne
plan	plán
plan	plan
artista	zabávač
artista	umelec
artista	umelkyňa
artista	umelca
formas	tvary
formas	tvarov
formas	tlačivá
formas	formuláre
formas	formy
formas	spôsoby
formas	spôsobov
rafael	raphael
rafael	rafael
atlético	athletic
atlético	atletico
atlético	atlético
jun	juna
jun	jún
jun	jun
catedral	katedrála
generalmente	spravidla
generalmente	všeobecne
generalmente	zvyčajne
generalmente	obyčajne
generalmente	obvykle
cuarto	miestnosť
cuarto	izbu
cuarto	izby
cuarto	izba
cuarto	miestnosti
cuarto	štvrtá
cuarto	štvrté
cuarto	štvrtý
cuarto	štvrtého
saludos	pozdravujem
saludos	pozdravy
temporadas	sezón
ambas	oboje
ambas	obidvaja
ambas	obidve
ambas	obe
ambas	obaja
ambas	obom
colección	zhromažďovanie
colección	zbierka
colección	kolekcia
colección	odber
colección	zber
cadena	cadena
cadena	reťazec
cadena	reťazce
cadena	reťaz
cadena	reťazec
cadena	reťaze
cadena	reťazca
music	hudobné
music	hudobná
music	music
music	hudba
music	hudbu
reyes	králi
reyes	kráľov
reyes	reyes
combate	bojové
combate	boj
combate	bitka
combate	súboj
mayores	seniorov
mayores	starší
mayores	staršia
mayores	staršie
mayores	staršieho
azul	blue
azul	modrý
azul	modré
azul	modrá
azul	modra
motivo	motív
motivo	motív
motivo	rozum
motivo	príčina
motivo	dôvod
motivo	dovod
líneas	čiary
líneas	riadkov
líneas	linky
líneas	riadky
líneas	trate
pasado	minulých
pasado	minulosť
pasado	minulosťou
pasado	minulé
pasado	minulosti
páginas	strán
páginas	strany
páginas	stránky
páginas	stránkach
páginas	stránok
españoles	španielov
medida	opatrenie
medida	zmerať
medida	oceňovanie
medida	meranie
medida	meraný
medida	meraná
medida	meria
medida	merané
influencia	ovplyvnenie
influencia	ovplyvňovať
influencia	ovplyvňovanie
influencia	vplyv
influencia	ovplyvniť
lago	jazera
lago	jazere
lago	lake
lago	jazero
condiciones	termíny
condiciones	pojmy
condiciones	výrazy
condiciones	podmienky
condiciones	podmienkami
condiciones	podmienky
oficiales	úradníci
oficiales	úradníci
oficiales	dôstojníkov
oficiales	dôstojníci
hospital	nemocnice
hospital	nemocnici
hospital	nemocnica
ocho	eight
ocho	osem
ocho	ôsmimi
ocho	ôsmich
fuego	oheň
fuego	horí
fuego	požiar
piedra	stone
piedra	kameň
piedra	kameňa
piedra	skala
piedra	kameň
piedra	skaly
piedra	rock
sub	sub
federación	federácia
federación	federácie
black	čierne
black	čiernu
black	black
black	čierny
black	čierna
constitución	ústave
constitución	ústavu
constitución	ústava
constitución	ústavy
tratado	zmluva
razón	rozum
razón	príčina
razón	dôvod
razón	dovod
mil	tisíc
mil	mil
comercio	obchod
comercio	komerčné
comercio	trading
comercio	obchodovanie
comercio	obchodovať
comercio	obchodovania
comercio	obchodovanie
comercio	obchod
comercio	trade
pop	pop
distancia	vzdialenosti
distancia	vzdialenosť
estudiantes	študenti
estudiantes	žiaci
estudiantes	študentky
estudiantes	študentov
estudiantes	študenta
estudiantes	študent
estudiantes	študentky
estudiantes	študentka
internet	internete
internet	internetová
internet	internetom
internet	internet
episodios	epizódy
propiedad	pozemok
propiedad	nehnuteľnosti
propiedad	vlastnosť
propiedad	majetok
propiedad	nehnuteľnosť
propiedad	vlastníctva
propiedad	vlastníctvo
económica	hospodárska
económica	ekonomické
económica	hospodárske
económica	ekonomická
económica	ekonomický
económica	hospodársky
económica	ekonomika
económica	hospodárstvo
económica	hospodárstva
económica	hospodárnosť
marca	značku
marca	značka
marca	značky
marca	označiť
marca	značka
marca	mark
tipos	typy
tipos	typov
baloncesto	basketbal
ene	jan
ene	ján
contenido	obsahu
contenido	obsah
contenido	spokojná
contenido	obsahu
contenido	obsah
contenido	obsahom
todavía	stále
todavía	stale
anteriores	skôr
anteriores	skorší
anteriores	skoršie
anteriores	predošlý
anteriores	predchádzajúci
anteriores	predošlé
anteriores	predchádzajúca
anteriores	predchádzajúce
haciendo	robis
haciendo	robí
haciendo	robiť
haciendo	robim
haciendo	tvorby
haciendo	robenie
sala	miestnosť
sala	izbu
sala	izby
sala	izba
sala	miestnosti
estrella	estrella
estrella	hviezda
estrella	star
estrella	hviezdička
estrella	hviezdny
viaje	plavby
viaje	plavba
viaje	cestovať
viaje	cestovné
viaje	cestovný
viaje	cestovanie
viaje	jazda
viaje	cesta
viaje	výjazd
viaje	výlet
viaje	trip
rosa	pink
rosa	ružovú
rosa	ružové
rosa	ružový
rosa	ružová
rosa	ruža
rosa	rose
rosa	rosa
jóvenes	mládež
jóvenes	mladosť
jóvenes	mládeže
jóvenes	mladosti
jóvenes	mladé
jóvenes	mlada
jóvenes	mladí
jóvenes	young
jóvenes	mladá
realizado	vykonávané
realizado	vykonaná
formato	formátovanie
formato	formáte
formato	formátu
formato	formát
tour	tour
tour	turné
tour	prehliadka
prueba	vyskúšať
prueba	skúsiť
prueba	skúste
prueba	skús
prueba	vyskúšajte
prueba	skus
prueba	test
prueba	skúška
prueba	skúške
prueba	dôkazy
prueba	dôkaz
peso	závažie
peso	hmotnosti
peso	hmotnosť
peso	váha
peso	peso
cómo	ako
cómo	jak
washington	washingtonu
washington	washington
mal	nesprávna
mal	zle
mal	nesprávne
mal	nesprávny
mal	zlý
mal	zlá
mal	bad
mal	zlé
mal	blbo
mal	mal
mal	zlo
mal	zla
mal	zlom
jersey	dres
jersey	drese
jersey	jersey
locales	priestory
locales	priestorov
locales	lokálny
locales	miestna
locales	miestne
locales	lokálna
locales	miestny
locales	lokálne
locales	miestny
locales	miestni
der	der
marco	marcus
marco	rámec
marco	rám
marco	marco
sep	sep
llega	príde
daniel	danielovi
daniel	daniel
musicales	muzikály
musicales	hudobný
musicales	muzikál
musicales	hudobná
musicales	hudobné
musicales	musical
eduardo	eduardo
eduardo	edward
eduardo	eduard
oct	október
acerca	približne
duque	duke
duque	vojvoda
duque	duque
amigo	kamarát
amigo	kamarátka
amigo	priateľ
empezó	začal
empezó	začalo
empezó	začali
empezó	začala
evitar	zabrániť
evitar	zamedzenie
evitar	zabránenie
evitar	vyhýbanie
emperador	cisára
emperador	vládca
emperador	cisár
restos	ostáva
restos	zostáva
restos	pozostatky
ingresos	príjmy
ingresos	výnosy
ingresos	príjem
ingresos	zárobok
ingresos	príjmy
ingresos	výnosy
ingresos	príjem
ingresos	príjmy
ingresos	výnosy
ingresos	príjmy
santos	santos
santos	svätí
santos	svätých
obispo	bishopová
obispo	biskup
obispo	bishop
menudo	častokrát
menudo	casto
menudo	často
pocos	málokto
pocos	málo
pocos	pár
pocos	mála
mediados	polovici
toma	brať
toma	vziať
toma	zober
toma	zoberte
toma	berie
toma	preberá
campos	polia
campos	políčka
campos	polí
campos	campos
campos	táboroch
campos	tábory
campos	táborov
nov	nov
nov	november
mexicano	mexické
mexicano	mexický
europea	európske
europea	európsky
europea	európan
europea	európskej
europea	európska
kilómetros	kilometre
kilómetros	kilometrov
kilómetros	míľ
kilómetros	kilometre
kilómetros	miles
kilómetros	míle
kilómetros	kilometre
kilómetros	kilometrov
