din	от
arad	арад
poet	поет
poet	поетът
poet	поета
peter	петър
peter	питър
peter	петер
victoria	виктория
fondat	основана
fondat	основано
fondat	основан
sovietica	съветска
sovietica	съветски
nivelul	равнище
nivelul	ниво
rus	руснак
rus	руски
rus	руснаци
rus	руска
rus	руско
rus	рус
poarta	портата
poarta	порта
poarta	носи
poarta	износване
poarta	портата
poarta	порта
martin	мартин
martin	martin
observatorul	обсерватория
observatorul	обсерваторията
observatorul	наблюдател
europeana	европейско
europeana	европейски
europeana	европеец
europeana	европейска
europeana	europeana
adrian	ейдриън
adrian	ейдриан
adrian	адриан
dumitru	думитру
https	https
romane	романите
romane	романи
continuat	продължение
continuat	продължаване
continuat	продължи
continuat	продължил
pas	стъпало
pas	стъпка
pas	крачка
spus	каза
spus	саид
united	обединени
united	обединена
united	обединен
united	юнайтед
united	обединено
paianjeni	паяците
paianjeni	паяци
biserici	църкви
biserici	църквите
berlin	берлин
proiectului	проект
proiectului	проектът
proiectului	проекта
lumina	светло
lumina	светлина
lumina	светлината
lumina	светло
lumina	светлина
lumina	светлината
elemente	позиции
elemente	артикули
elemente	предмети
elemente	елементи
elemente	елементи
piatra	каменна
piatra	стоун
piatra	камък
piatra	скала
piatra	rock
piatra	рок
piatra	скали
piatra	камък
piatra	каменна
piatra	стоун
piatra	камък
piatra	скала
piatra	rock
piatra	рок
piatra	скали
piatra	камък
produse	продукт
produse	продукти
produse	продукти
produse	продуктите
thomas	томас
thomas	тома
napoca	напока
sec	сек
piese	следите
piese	писти
piese	следи
piese	релси
piese	части
piata	пазарна
piata	пазар
piata	пазарен
piata	пазарна
piata	пазар
piata	пазарен
piata	пазарна
piata	пазар
piata	пазарен
piata	пазарна
piata	пазар
piata	пазарен
piata	пазарна
piata	пазар
piata	пазарен
gasit	намерено
gasit	намерени
gasit	открит
gasit	намерена
gasit	намерен
gasit	намерено
gasit	намерени
gasit	открит
gasit	намерена
gasit	намерен
folosita	използвано
folosita	използван
folosita	използвани
folosita	използвана
afaceri	бизнес
vestul	запад
vestul	западно
vestul	западна
vestul	западен
vestul	уест
legatura	връзка
legatura	линк
legatura	връзка
legatura	линк
grecia	гърция
liber	свободно
liber	свободни
liber	свободен
liber	свободна
liber	безплатни
liber	безплатно
inseamna	означава
inseamna	означава
pagini	страници
moscova	москва
comunist	комунист
comunist	комунистическа
comunist	комунистически
britanic	британско
britanic	британци
britanic	британска
britanic	британец
britanic	британски
linia	реплика
linia	линия
medie	среден
medie	средно
medie	средна
medie	среден
medie	средни
medie	средно
sovietice	съветска
sovietice	съветски
puterea	сила
puterea	мощ
puterea	якост
puterea	мощност
puterea	сила
puterea	власт
puterea	мощ
puternic	силни
puternic	силен
puternic	силно
puternic	силна
puternic	мощен
puternic	мощно
puternic	мощна
oficiala	официален
oficiala	официално
oficiala	официална
oficiala	официален
oficiala	официално
oficiala	официална
legea	закон
pierdut	изгубено
pierdut	изгубени
pierdut	изгубена
pierdut	загубен
pierdut	загуби
pierdut	изгубен
colspan	colspan
afara	отвън
afara	навън
afara	вън
afara	навън
afara	отвън
afara	навън
afara	вън
afara	навън
cariera	кариера
cariera	кариера
cariera	кариера
cariera	кариерата
germani	германци
germani	немци
germani	германците
rezultat	резултат
rezultat	резултата
structura	структура
structura	конструкция
structura	структура
structura	конструкция
randul	ред
constanta	констанца
constanta	постоянна
constanta	постоянен
constanta	константа
constanta	постоянни
constanta	констанца
constanta	постоянна
constanta	постоянен
constanta	константа
constanta	постоянни
constanta	констанца
nordul	северно
nordul	север
nordul	северна
nordul	северни
nordul	северен
nordul	северна
usor	леко
usor	лесно
usor	леко
usor	лесно
putere	сила
putere	мощ
putere	якост
putere	мощност
putere	сила
putere	власт
putere	мощ
adevarul	истина
adevarul	истината
adevarul	истина
adevarul	истината
xviii	xviii
black	черни
black	черно
black	черна
black	черен
editia	изданието
editia	издание
editia	изданието
editia	издание
castelul	замъка
castelul	замъкът
castelul	замък
castelul	касъл
fiu	синко
fiu	сине
fiu	син
naturala	натурални
naturala	естествени
naturala	естествена
naturala	естествен
naturala	натурални
naturala	естествени
naturala	естествена
naturala	естествен
consiliului	съветът
consiliului	съвет
consiliului	съвета
importanta	важно
importanta	важен
importanta	важни
importanta	важна
importanta	важност
importanta	значимост
importanta	важност
importanta	значимост
importanta	важност
importanta	значимост
importanta	важно
importanta	важен
importanta	важни
importanta	важна
cetatea	крепостта
cetatea	крепост
cetatea	цитаделата
poltava	полтава
premii	награди
premii	награди
puncte	точки
printul	княз
printul	принц
printul	принс
printul	принцът
printul	княз
printul	принц
printul	принс
printul	принцът
meteorologie	метеорология
lungime	дължина
social	социално
social	социално
social	социален
social	социални
social	социална
rapid	бързо
rapid	бързо
rapid	бърз
generalul	обща
generalul	общи
generalul	генерал
femei	жени
femei	жените
descrierea	описание
original	оригинални
original	оригинал
original	оригинално
original	оригинална
original	оригинален
sapte	седем
sapte	седма
sapte	седем
sapte	седма
sapte	седем
sapte	седма
plante	растения
plante	заводи
plante	растенията
plante	инсталации
kiev	киев
editie	изданието
editie	издание
editie	изданието
editie	издание
editie	изданието
editie	издание
hidrologie	хидрология
locale	локална
locale	местна
locale	локално
locale	местно
locale	местни
locale	местен
ocupat	зает
ocupat	заети
ocupat	заето
ocupat	заето
adesea	често
volumul	обем
louis	louis
louis	луи
louis	луис
australia	австралия
continua	продължи
continua	продължи
referinte	препратки
referinte	препоръки
referinte	позовавания
referinte	препратки
referinte	препоръки
referinte	позовавания
online	онлайн
online	online
media	медии
media	медия
media	медиите
efectuat	извършен
efectuat	проведено
efectuat	извършено
efectuat	извърши
efectuat	извършена
permite	позволете
permite	позволи
nimic	нищо
consiliul	съветът
consiliul	съвет
consiliul	съвета
literara	литературни
literara	литературен
simplu	прост
simplu	прости
simplu	проста
simplu	простичко
canada	канада
punctul	точка
wilhelm	уилям
wilhelm	вилхелм
sociale	социално
sociale	социален
sociale	социални
sociale	социална
grigore	григорий
grigore	грегори
grigore	грегъри
stiintifica	научни
stiintifica	научен
stiintifica	научно
planet	планета
planet	планетата
deasupra	над
deasupra	отгоре
joseph	жозеф
joseph	джоузеф
joseph	йосиф
arheologice	археологически
case	случай
case	дело
case	кейс
case	случаят
case	каса
case	къщи
case	къщите
art	арт
art	изкуството
art	art
art	изкуство
stabilit	установен
stabilit	установена
stabilit	установени
stabilit	установено
politician	политици
politician	политик
scurta	кратко
scurta	къса
scurta	кратка
scurta	късо
scurta	кратък
scurta	кратко
scurta	кратка
scurta	кратко
scurta	къса
scurta	кратка
scurta	късо
scurta	кратък
ortodoxa	православна
detalii	детайли
detalii	подробности
detalii	подробност
detalii	детайл
trupele	войски
trupele	военнослужещи
trupele	войска
trupele	войници
internet	интернет
real	истинско
real	реал
real	истинска
real	реално
real	истински
urss	ссср
cultura	култура
cultura	култура
romanul	романът
romanul	новела
romanul	роман
problema	проблем
problema	проблем
problema	издаване
volume	обеми
americana	американска
americana	американско
americana	американски
americana	американец
americana	американа
tarile	държави
tarile	страни
tarile	държави
tarile	страни
mesaj	послание
mesaj	съобщение
mesaj	съобщението
internationala	международно
internationala	международен
internationala	интернешънъл
internationala	международни
internationala	международна
internationala	международно
internationala	международен
internationala	интернешънъл
internationala	международни
internationala	международна
ciuda	злоба
ciuda	напук
ciuda	злоба
ciuda	напук
academia	академията
academia	академия
legate	свързани
legate	свързани
legate	свързан
legate	свързана
legate	свързано
persoana	човек
persoana	личност
persoana	човек
persoana	личност
complet	пълна
complet	пълно
complet	завършен
complet	пълен
complet	завършено
complet	напълно
major	майорът
major	майор
totala	общо
totala	общ
totala	обща
obiective	цели
obiective	голове
obiective	цели
obiective	мишени
obiective	цели
actrita	актриса
actrita	актриси
actrita	актрисата
actrita	актриса
actrita	актриси
actrita	актрисата
masura	мярка
masura	мярка
masura	мярка
existat	съществували
existat	съществуваше
existat	съществувало
existat	съществувал
abu	абу
catolica	католическа
catolica	католическо
catolica	католик
catolica	католици
catolica	католичка
catolica	католическа
catolica	католическо
catolica	католик
catolica	католици
catolica	католичка
deschis	отворено
deschis	отвори
deschis	отваряне
joc	мач
joc	гейм
joc	играта
joc	игра
parcul	парк
parcul	park
stare	статус
stare	състояние
stare	положение
stare	статут
stare	щат
stare	държава
stare	държавно
stare	състояние
stare	състоянието
stare	условие
ferdinand	фердинанд
fizica	физиката
fizica	физика
fizica	физическо
fizica	физически
fizica	физическа
fizica	физиката
fizica	физика
man	човече
man	човек
man	мъж
procesul	процес
procesul	процес
unitati	звена
unitati	единици
unitati	звена
unitati	единици
unitati	звена
unitati	единици
cale	пътека
cale	път
cale	кейл
ramane	остава
ramane	останки
ramane	остава
ministerul	министерство
ministerul	министерството
clasa	клас
clasa	класа
clasa	клас
clasa	класа
lipsa	липса
lipsa	липсващ
lipsa	изчезнал
lipsa	липсва
lipsa	липсваща
lipsa	липсващи
lipsa	изчезнала
proiect	проект
proiect	проектът
proiect	проекта
formeaza	набиране
formeaza	набиране
fotbalist	футболист
santa	санта
administrativ	административно
administrativ	административен
administrativ	административна
administrativ	административни
devenind	ставайки
pune	сложи
nastere	раждането
nastere	раждане
nastere	рождение
nastere	раждането
nastere	раждане
nastere	рождение
calea	пътека
calea	път
stadion	стадион
stadion	стадиона
departe	надалеч
departe	далеч
semnat	подписано
semnat	подписан
semnat	подписани
semnat	подпис
greaca	гръцки
greaca	гръцко
greaca	грък
greaca	гръцка
greaca	гръцки
greaca	гръцко
greaca	грък
greaca	гръцка
rosu	ред
rosu	червена
rosu	червен
rosu	червени
rosu	червено
rosu	ред
rosu	червена
rosu	червен
rosu	червени
rosu	червено
rosu	ред
rosu	червена
rosu	червен
rosu	червени
rosu	червено
articolele	изделия
articolele	статии
articolele	артикули
vazut	видян
vazut	виждал
vazut	видяна
vazut	видяно
vazut	трион
vazut	видях
vazut	видян
vazut	виждал
vazut	видяна
vazut	видяно
niciodata	никога
niciodata	никога
greco	греко
economice	икономическа
economice	икономическо
economice	икономически
drosophila	drosophila
otoman	османската
imparatul	императорът
imparatul	император
imparatul	императора
divizia	участък
divizia	разделение
divizia	дивизия
divizia	деление
metal	метали
metal	metal
metal	метъл
metal	метал
monumente	паметници
muhammad	мохамед
dezvoltare	развитие
dezvoltare	разработване
dezvoltare	разработка
cursul	курс
constructie	изграждане
constructie	строеж
constructie	конструкция
constructie	строителство
constructie	изграждане
constructie	строеж
constructie	конструкция
constructie	строителство
alb	бяла
alb	бели
alb	бял
alb	бяло
bulgari	българи
bulgari	българите
bulgari	българка
bulgari	българско
bulgari	българска
bulgari	българин
bulgari	български
verde	грийн
verde	зелено
verde	зелен
verde	зелена
verde	зелени
urmeaza	следвайте
urmeaza	следвайте
maghiari	унгарците
debit	поток
debit	дебитна
debit	дебит
hunedoara	хунедоара
arata	показва
arata	покажи
arata	показване
arata	покажи
arata	показване
actiune	действия
actiune	действие
actiune	екшън
actiune	действия
actiune	действие
actiune	екшън
actiune	действия
actiune	действие
actiune	екшън
saxonia	саксония
include	включват
include	включване
include	включват
include	включва
league	лигата
league	лига
daniel	даниел
daniel	даниъл
destul	достатъчно
jurnalul	дневник
jurnalul	журнал
jurnalul	джърнъл
jurnalul	дневник
jurnalul	дневника
jurnalul	дневникът
turistice	туристи
turistice	туристическа
turistice	турист
turistice	туристически
live	живи
live	жива
live	live
live	жив
live	живей
publicate	публикувани
publicate	публикуван
publicate	публикувана
publicate	публикувано
situatia	положението
situatia	ситуация
situatia	положение
situatia	положението
situatia	ситуация
situatia	положение
maghiara	унгарски
negru	черни
negru	черно
negru	черна
negru	черен
omul	човече
omul	човек
omul	мъж
interes	интерес
interes	лихви
interes	лихва
stiinta	науката
stiinta	наука
stiinta	науката
stiinta	наука
acordat	предоставено
acordat	предоставен
acordat	предоставена
acordat	настроен
acordat	награден
acordat	възложена
acordat	възложени
altii	другите
altii	други
altii	другите
altii	други
teoria	теорията
teoria	теория
karl	карл
rand	ред
rand	ранд
foloseste	използване
foloseste	употреба
foloseste	използвайте
valoare	стойност
civil	гражданско
civil	граждански
civil	гражданска
civil	цивилен
civil	цивилна
civil	цивилни
tudor	тюдор
modul	режим
modul	модул
modul	приставка
regizat	насочено
regizat	насочени
albert	алберт
albert	албер
albert	албърт
sursa	източник
sursa	източник
lacul	езерото
lacul	лейк
lacul	езеро
ocupa	заемат
ocupa	заемат
per	пер
italian	италианска
italian	италианец
italian	италиански
italian	италианско
schimb	обмяна
schimb	замяна
schimb	размяна
schimb	обмен
schimb	борса
schimb	суап
schimb	замяна
schimb	размяна
singura	сама
singura	сам
singura	необвързан
singura	единична
singura	сингъл
singura	необвързана
singura	единичен
confesional	изповед
craiova	крайова
culoare	цветове
culoare	цвят
culoare	цветен
culoare	цветно
culoare	цветна
culoare	цветове
culoare	цвят
culoare	цветен
culoare	цветно
chitara	китарата
chitara	китара
chitara	китарата
chitara	китара
munca	работа
munca	труд
munca	работи
munca	работа
munca	труд
munca	работи
model	образец
model	модел
model	шаблон
trece	пропуски
trece	проходи
trece	преминава
trece	минава
trece	пропуск
trece	мине
trece	пас
trece	преминаване
folosind	използвайки
literare	литературни
literare	литературен
gaseste	открийте
gaseste	намиране
gaseste	намерете
gaseste	намери
gaseste	намеря
gaseste	открийте
gaseste	намиране
gaseste	намерете
gaseste	намери
gaseste	намеря
apropiere	близост
apropiere	близостта
studio	ателие
studio	студио
jitomir	житомир
materiale	материал
materiale	материали
materiale	материално
materiale	материалите
materiale	материали
dezvoltat	разработена
dezvoltat	развит
dezvoltat	разработени
dezvoltat	разработен
dezvoltat	развитите
dezvoltat	развита
populara	популярно
populara	популярен
populara	популярна
populara	популярни
populara	популярно
populara	популярен
populara	популярна
populara	популярни
frederic	фредерик
frederic	фредерик
frederic	фридрих
corpul	тялото
corpul	тяло
corpul	телесно
elena	елена
populare	популярно
populare	популярен
populare	популярна
populare	популярни
ideea	идея
autori	авторите
autori	автори
diagrama	диаграма
diagrama	диаграма
diagrama	диаграма
diagrama	картона
cercetare	проучване
cercetare	проучвания
cercetare	изследване
cercetare	изследвания
actual	ток
actual	текущ
actual	текуща
actual	текущи
actual	настоящ
companie	дружество
companie	компания
companie	company
companie	рота
companie	фирма
crimeea	крим
crimeea	кримския
crimeea	крим
controlul	контролиране
controlul	контрол
california	калифорния
california	калифорнийски
minute	минути
artist	изпълнител
artist	художничка
artist	художник
artist	артист
artist	творец
pace	мир
galati	галац
galati	галац
societatea	общество
societatea	обществото
comitat	графство
comitat	графството
evrei	евреите
evrei	евреи
sens	разум
formula	формула
formula	формула
meci	мач
meci	съвпадение
contra	контра
contra	контра
contra	брояч
contra	срещу
contra	против
aparitia	появата
aparitia	появяване
aparitia	поява
utilizator	потребителски
utilizator	потребител
utilizator	ползвател
suedia	швеция
locuitorii	пребиваващи
locuitorii	обитатели
locuitorii	жители
printesa	принцеса
printesa	принцеса
printesa	принцеса
comunitatea	общност
comunitatea	общността
cap	главата
cap	глава
cap	капачка
cap	осп
cap	кап
cuvinte	думите
cuvinte	думи
colaborare	сътрудничество
jocurile	игри
mijlocul	средата
personal	лично
personal	личен
personal	лична
personal	лични
personal	персонален
personal	персонал
personal	лично
personal	персонал
personal	персоналът
personal	служители
regizor	директорът
regizor	режисьор
regizor	директор
cine	кой
star	звезден
star	звезда
inferioara	долна
inferioara	долен
inferioara	нисши
marie	мари
muzical	музикален
muzical	музикално
muzical	мюзикъл
muzical	музикална
muzical	музикално
organizat	организиран
organizat	организирана
organizat	организирано
organizat	организирани
organizat	организиран
organizat	организирана
organizat	организирано
organizat	организирани
varsare	проливане
literar	литературни
literar	литературен
situl	сайт
publicata	публикувани
publicata	публикуван
publicata	публикувана
publicata	публикувано
antrenor	треньор
antrenor	треньор
antrenor	треньорът
atac	атака
atac	нападение
copil	бебе
copil	мила
copil	бейби
copil	скъпа
copil	дете
discuri	дискове
discuri	архиви
discuri	плочи
discuri	записи
discuri	регистри
discuri	дискове
port	пристанище
port	пристанището
port	порт
numere	числа
numere	цифри
scrise	писмено
scrise	написана
scrise	написано
scrise	писмен
scrise	писмена
clubul	club
clubul	клуб
clubul	клубът
romi	рома
romi	ромите
romi	ромски
romi	роми
romi	роми
infanterie	пехотата
infanterie	пехота
pierre	пиер
considerata	разглеждания
considerata	разглеждан
considerata	разглеждания
considerata	разглеждан
xvi	xvi
cineva	някой
cineva	някой
olimpice	олимпик
olimpice	олимпийски
europei	европа
voce	гласът
voce	глас
libera	свободно
libera	свободни
libera	свободен
libera	свободна
libera	безплатни
libera	безплатно
popescu	попеску
greu	тежка
greu	тежки
greu	тежък
greu	тежко
greu	трудно
greu	силно
greu	здраво
greu	твърдо
greu	твърд
greu	труден
greu	корав
crescut	пораснал
crescut	отглеждани
crescut	пораснала
crescut	пораснали
crescut	пораснало
crescut	отгледани
crescut	отгледа
crescut	отгледана
crescut	повдигнат
crescut	отгледан
crescut	повдигнати
rezolutie	резолюция
proiectul	проект
proiectul	проектът
proiectul	проекта
olanda	нидерландия
olanda	нидерландски
olanda	холандия
olanda	холандия
olanda	холанд
henry	хенри
finala	финал
finala	краен
finala	окончателно
finala	финали
finala	финалите
finala	изпити
finala	финал
finala	краен
finala	окончателно
israel	израел
intrarea	навлизане
intrarea	влизане
intrarea	вписване
intrarea	появяване
intrarea	вход
vara	лятото
vara	съмър
vara	лято
vara	лятно
vara	самър
vara	лятото
vara	съмър
vara	лято
vara	лятно
vara	самър
compozitor	композитор
versiunea	версия
prezenta	наличие
prezenta	присъствие
prezenta	подарък
prezenta	настояще
prezenta	присъстващи
prezenta	присъствието
prezenta	присъствие
prezenta	наличие
prezenta	присъствие
prezenta	наличие
prezenta	присъствие
vladimir	владимир
motiv	мотив
motiv	причина
neagra	черни
neagra	черно
neagra	черна
neagra	черен
neagra	черни
neagra	черно
neagra	черна
neagra	черен
uefa	уефа
popular	популярно
popular	популярен
popular	популярна
popular	популярни
existenta	съществуването
existenta	съществуване
existenta	съществуването
existenta	съществуване
existenta	съществуващо
existenta	съществуващ
existenta	съществуващи
existenta	съществуваща
existenta	съществуването
existenta	съществуване
justificare	оправдание
justificare	основание
justificare	обосновка
papa	папата
papa	папа
papa	поуп
papa	папата
papa	папа
papa	поуп
altfel	иначе
cernigau	чернигов
sport	спорт
sport	спортен
sport	спортни
sport	спортен
sport	спорт
sport	спортно
sport	спортове
ministrul	министър
poloniei	полша
cresterea	израстване
cresterea	растеж
cresterea	ръст
cresterea	израстване
cresterea	растеж
cresterea	ръст
studiat	учил
studiat	проучен
studiat	учила
plasa	мрежа
plasa	нетен
plasa	net
plasa	нето
plasa	нет
plasa	мрежа
plasa	нетен
plasa	net
plasa	нето
plasa	нет
mutat	преместени
mutat	преместен
mutat	преместена
scrisa	писмено
scrisa	написана
scrisa	написано
scrisa	писмен
scrisa	писмена
scrisa	писмено
scrisa	написана
scrisa	написано
scrisa	писмен
scrisa	писмена
noastre	нашият
noastre	наша
noastre	нашия
noastre	нашата
noastre	нашите
generale	обща
generale	общи
generale	генерал
filip	филип
filip	филип
subiect	тема
subiect	субект
subiect	обект
zece	десетка
zece	ten
zece	десет
insulele	острови
insulele	островите
park	парк
park	park
bgcolor	bgcolor
pictor	художничка
pictor	художник
gradul	градус
gradul	степен
gradul	ранг
autorul	автор
ora	ора
ora	час
ora	времето
ora	време
ora	час
posibil	възможно
posibil	възможен
posibil	възможна
posibil	възможни
onoare	чест
onoare	честта
onoare	чест
onoare	честта
inalt	висок
inalt	висока
inalt	високи
inalt	висок
inalt	висока
inalt	високи
mii	хиляда
mii	хиляди
joaca	играе
joaca	играй
joaca	свири
joaca	игра
joaca	играе
joaca	играй
joaca	свири
joaca	игра
cernauti	чернивци
culturale	културни
culturale	културен
culturale	културно
culturale	културна
tom	том
continuare	продължение
continuare	продължаване
continuare	продължение
ore	часове
moarte	смърт
moarte	смъртта
vremea	времето
monumentul	паметник
forme	формуляри
forme	форми
forme	форми
program	програмата
program	програма
program	програма
program	график
program	графика
program	разписание
sustinut	подкрепен
sustinut	подкрепи
sustinut	подкрепена
sustinut	поддържани
sustinut	подкрепено
sustinut	траен
sustinut	траен
sustinut	подкрепен
sustinut	подкрепи
sustinut	подкрепена
sustinut	поддържани
sustinut	подкрепено
alegerile	избори
linie	реплика
linie	линия
lunga	дълги
lunga	дълго
lunga	дълъг
lunga	лонг
productie	продукция
productie	производство
productie	продукция
productie	производство
urban	градско
urban	градска
urban	градски
strada	улица
strada	стрийт
strada	street
strada	улицата
strada	улица
strada	стрийт
strada	street
strada	улицата
viii	виии
drum	пътят
drum	път
drum	road
drum	пътя
lung	дроб
lung	лунг
lung	дълги
lung	дълго
lung	дълъг
lung	лонг
festivalul	фестивала
festivalul	фестивал
festivalul	фестивалът
alta	алта
zonele	райони
zonele	зони
zonele	площи
zonele	области
tipuri	типове
tipuri	видове
primii	първи
primii	първо
versuri	знамения
versuri	стихове
versuri	текстове
versuri	текст
steaua	звезден
steaua	звезда
jucator	плеър
jucator	играч
jucator	плеър
jucator	играч
familii	фамилии
familii	семейства
christian	кристиан
christian	кристиян
christian	крисчън
christian	християнин
west	запад
west	западно
west	западна
west	западен
west	уест
distanta	дистанция
distanta	разстояние
distanta	отдалечен
distanta	отдалечено
distanta	дистанционно
distanta	отдалечена
distanta	дистанция
distanta	разстояние
distanta	дистанция
distanta	разстояние
distanta	дистанция
distanta	разстояние
cladirea	изграждане
cladirea	сграда
cladirea	сградата
biblioteca	библиотеката
biblioteca	библиотека
biblioteca	библиотеката
biblioteca	библиотека
formate	формати
termen	срок
termen	термин
termen	мандат
valoarea	стойност
miniatura	миниатюрни
miniatura	миниатюрен
miniatura	нокът
miniatura	миниатюрни
miniatura	миниатюрен
miniatura	нокът
don	дон
religioase	религиозни
religioase	религиозно
religioase	религиозен
religioase	религиозна
calais	кале
rio	рио
alpi	алпи
alpi	алпите
doctor	лекар
doctor	докторе
drepturile	права
emir	емир
emir	амир
turnul	кула
turnul	tower
turnul	кулата
turnul	тауър
washington	уошингтън
washington	вашингтон
nobel	нобелова
economica	икономическа
economica	икономическо
economica	икономически
economica	икономичен
gentile	джентиле
adaugat	добавена
adaugat	добавен
adaugat	добавени
adaugat	добавено
adaugat	добавена
adaugat	добавен
adaugat	добавени
adaugat	добавено
decenii	десетилетия
stilul	стил
los	лос
proces	процес
proces	процес
apartine	принадлежи
domeniu	владение
domeniu	домейн
han	хан
cerut	поиска
cerut	поискани
cerut	поискано
cerut	поискана
cerut	поискаха
xiv	xiv
comanda	командване
comanda	команда
comanda	командата
comanda	ред
comanda	поръчка
comanda	командване
comanda	команда
comanda	командата
comanda	ред
comanda	поръчка
interior	вътрешно
interior	вътре
interior	вътрешна
interior	вътрешно
interior	вътрешни
interior	вътрешен
interior	интериор
interior	вътрешна
interior	вътрешно
interior	вътрешен
friedrich	фридрих
madrid	мадрид
bani	пари
bani	парите
xvii	xvii
secole	вековете
secole	столетия
secole	векове
crearea	създаване
crearea	създаването
ron	рон
sah	чес
sah	шах
sah	шахмат
sah	шах
sah	чес
sah	шах
sah	шахмат
sah	чес
sah	шах
sah	шахмат
argint	сребърна
argint	сребърни
argint	силвър
argint	сребро
argint	сребърен
intra	влезте
intra	въвеждане
intra	въведете
intra	влезте
intra	въвеждане
intra	въведете
norvegia	норвегия
regina	реджина
regina	кралицата
regina	царица
regina	кралица
regina	кралицата
regina	царица
regina	кралица
galerie	галерия
decis	решено
unitate	съединението
unitate	обединение
unitate	единство
unitate	поделение
unitate	единица
johann	йохан
campania	кампания
campania	кампанията
campania	кампания
compus	съставен
compus	съставени
compus	съставена
compus	съставено
compus	съединението
compus	съединение
partid	парти
partid	party
partid	купон
partid	партия
scop	предназначение
scop	цел
moderne	модерно
moderne	модерни
moderne	модерна
moderne	съвременно
moderne	модерен
moderne	съвременен
descrie	опиша
descrie	описвам
descrie	опишете
conditii	състояния
conditii	условията
conditii	условия
conditii	състояния
conditii	условията
conditii	условия
energie	енергия
energie	energy
energie	енергетика
schimbat	променена
schimbat	променени
schimbat	променен
schimbat	променено
extrem	изключително
extrem	извънредно
extrem	крайно
extrem	краен
extrem	екстремно
extrem	екстремни
extrem	крайни
tratatul	договор
elvetia	швейцария
elvetia	швейцария
elvetia	швейцария
eveniment	събитието
eveniment	събитие
totul	всичко
ana	ана
aer	air
aer	въздуха
aer	въздушно
aer	въздушен
aer	въздух
standard	стандартна
standard	стандарт
standard	стандартни
standard	стандартно
standard	стандартен
miscarea	придвижване
miscarea	движение
miscarea	придвижване
miscarea	движение
miscarea	придвижване
miscarea	движение
solid	твърда
solid	солиден
solid	твърдо
solid	твърд
sezon	сезон
sezon	сезона
traian	траян
stadionul	стадион
stadionul	стадиона
studiile	изследвания
studiile	проучвания
anuntat	обявена
anuntat	обявен
anuntat	обяви
anuntat	обявени
anuntat	обявено
anuntat	обявена
anuntat	обявен
anuntat	обяви
anuntat	обявени
anuntat	обявено
cazuri	случаи
sine	sine
latina	латинска
latina	латински
latina	латинска
latina	латински
latina	латино
munte	планински
munte	планина
munte	планината
edward	едуард
descopera	открийте
descopera	открие
descopera	откриване
descopera	открийте
descopera	открие
descopera	откриване
conducator	владетел
conducator	лидер
conducator	водач
evenimentul	събитието
evenimentul	събитие
pozitie	позиция
pozitie	положение
pozitie	длъжност
pozitie	позиция
pozitie	положение
pozitie	длъжност
pozitie	позиция
pozitie	положение
pozitie	длъжност
masa	масата
masa	маса
masa	масичка
masa	таблица
masa	масов
masa	меса
masa	маса
masa	литургия
masa	масово
masa	ястие
masa	храна
masa	брашно
masa	ядене
masa	хранене
masa	масата
masa	маса
masa	масичка
masa	таблица
masa	масов
masa	меса
masa	маса
masa	литургия
masa	масово
masa	ястие
masa	храна
masa	брашно
masa	ядене
masa	хранене
maritime	морско
maritime	морска
maritime	морски
povestea	приказка
povestea	история
spatiu	пространство
spatiu	космос
spatiu	космоса
spatiu	пространство
spatiu	космос
spatiu	космоса
spatiu	пространство
spatiu	космос
spatiu	космоса
bas	бас
bas	баса
bas	костур
opt	осем
coreea	корея
interne	вътрешна
interne	вътрешно
interne	вътрешни
interne	вътрешен
eugen	ойген
ionescu	йонеску
incearca	опитай
incearca	опитайте
incearca	опитай
incearca	опитайте
reprezentat	представени
reprezentat	представена
parlamentului	парламента
parlamentului	парламентът
parlamentului	парламент
teren	полето
teren	поле
teren	земи
teren	земя
teren	терена
teren	терен
teren	терени
serbia	сърбия
marcat	отбеляза
marcat	вкара
marcat	маркирани
marcat	маркирана
marcat	белязани
marcat	маркиран
marcat	белязан
canton	кантон
vinnita	виницка
london	london
london	лондон
utilizat	използвано
utilizat	използван
utilizat	използвани
utilizat	използвана
severin	северин
produce	произвежда
eminescu	еминеску
france	франция
cult	култ
cult	секта
cult	боготворят
otto	ото
control	контролиране
control	контрол
preot	жрец
preot	свещеник
preot	свещенник
versiune	версия
facute	направена
facute	направено
facute	направен
facute	направени
cristian	кристиан
cristian	кристиян
lorena	лорена
lorena	лорейн
pastreaza	запази
iosif	жозеф
iosif	джоузеф
iosif	йосиф
vrea	иска
conditiile	състояния
conditiile	условията
conditiile	условия
conditiile	състояния
conditiile	условията
conditiile	условия
emil	емил
bucovina	буковина
pictura	рисуване
pictura	живопис
pictura	картина
pictura	боядисване
pictura	рисуване
pictura	живопис
pictura	картина
pictura	боядисване
zilele	дни
zilele	дена
prezentat	представени
prezentat	представено
prezentat	представена
prezentat	представен
prezentat	представени
prezentat	представено
prezentat	подадена
prezentat	представена
prezentat	подадено
prezentat	подадени
folosirea	използвайки
sala	сала
sala	фитнес
sala	фитнес
turcia	турция
turcia	пуйка
animale	животни
animale	животните
medicina	лекарства
medicina	медицина
medicina	лекарство
medicina	лекарства
medicina	медицина
medicina	лекарство
producator	продуцент
producator	производител
producator	производител
producator	продуцент
producator	производител
producator	производител
relativ	относителна
relativ	роднина
relativ	относително
