din	dari
feminin	kewanitaan
feminin	permpuan
feminin	female
feminin	betina
feminin	perempuan
considerate	dianggap
considerate	dipertimbangkan
scadere	kurangi
scadere	mengurangi
scadere	menurun
scadere	berkurang
scadere	penurunan
sotie	isteri
sotie	istrinya
sotie	istri
sotie	wife
sotie	isteri
sotie	istrinya
sotie	istri
sotie	wife
drepturi	hak
cimitirul	pemakaman
cimitirul	pekuburan
cimitirul	kuburan
cimitirul	kuburan
cimitirul	makam
contribuit	kontribusi
spaniola	spanish
spaniola	spanyol
spaniola	spanish
spaniola	spanyol
practica	praktis
practica	praktek
practica	latihan
practica	praktik
practica	berlatih
practica	praktek
practica	latihan
practica	praktik
practica	berlatih
sute	ratusan
magazine	toko
magazine	berbelanja
magazine	toko
cladiri	bangunan
cladiri	gedung
cladiri	bangunan
cladiri	gedung
cota	kuota
cota	bagikan
cota	berbagi
cota	share
cota	kuota
gorj	gorj
unitatea	bhinneka
unitatea	unity
unitatea	persatuan
unitatea	kesatuan
unitatea	kekompakan
unitatea	satuan
unitatea	unit
leon	leon
regala	royal
act	bertindak
act	bertindaklah
act	act
lake	danau
editor	penerbit
editor	penyunting
editor	redaksi
editor	editor
exemple	contoh
exemple	contohnya
aurel	aurel
rowspan	rowspan
alegeri	pilihan
alegeri	pemilu
alegeri	pemilu
serviciul	service
serviciul	jasa
serviciul	layanan
serviciul	servis
serviciul	pelayanan
craciun	natal
craciun	christmas
craciun	natal
craciun	christmas
personala	personal
personala	pribadi
personala	personal
personala	pribadi
larg	lebar
larg	wide
larg	luas
poezii	puisi
poezii	puisi
viitorul	future
necesar	diwajibkan
necesar	diperlukan
necesar	diharuskan
necesar	wajib
necesar	dibutuhkan
necesar	diperlukan
necesar	perlu
stalin	stalin
ofiter	opsir
ofiter	petugas
ofiter	perwira
ofiter	officer
ofiter	opsir
ofiter	petugas
ofiter	perwira
ofiter	officer
ofiter	opsir
ofiter	petugas
ofiter	perwira
ofiter	officer
ben	ben
iarna	winter
iarna	winter
link	pranala
link	link
link	tautan
link	taut
rusi	rusia
rusi	rusia
zaporijjea	zaporizhia
roger	roger
frecvent	sering
administrator	admin
administrator	pengurus
administrator	administrator
civile	civil
civile	sipil
civile	perdata
catolic	catholic
catolic	katolik
bizantin	bizantium
problemele	masalah
columbia	columbia
columbia	kolombia
columbia	kolombia
polonez	semir
polonez	polandia
polonez	polish
episcopul	uskup
episcopul	bishop
cucerit	ditaklukkan
cucerit	menaklukkan
ministerului	kementrian
ministerului	pelayanan
ministerului	kementerian
cartierul	lingkungan
presa	tekan
presa	pers
presa	press
presa	media
presa	media
petrecut	pembelanjaan
petrecut	dibelanjakan
petrecut	pengeluaran
petrecut	menghabiskan
imperiu	imperium
imperiu	empire
imperiu	kekaisaran
secret	rahasia
secret	secret
fondata	didirikan
oficiale	official
oficiale	resmi
consta	terdiri
eure	eure
adam	adam
curand	soon
curand	segera
intrucat	padahal
intrucat	sedangkan
statia	stasiun
statia	station
inchis	ditutup
inchis	tertutup
inchis	tutup
inchis	closed
inchis	ditutup
inchis	tertutup
inchis	tutup
inchis	closed
element	barang
element	butir
element	item
element	unsur
element	elemen
rosii	tomat
rosii	tomat
rosii	tomat
rosii	tomat
rosii	tomat
rosii	tomat
functioneaza	karya
functioneaza	bekerja
functioneaza	works
str	str
localizare	lokasi
localizare	lokalisasi
contact	hubungi
contact	kontak
contact	contact
ordin	pesanan
ordin	pemesanan
ordin	order
ordin	urutan
renania	rheinland
capacitate	kapasitas
capacitate	kemampuan
arme	senjata
arme	senapan
arme	guns
arme	senjata
stele	bintang
stele	stars
napoleon	napoleon
poiana	poiana
apartinand	milik
institutii	institusi
institutii	lembaga
institutii	institusi
institutii	lembaga
cantece	lagu
cantece	songs
cantece	lagu
cantece	songs
adoptat	diadopsi
adoptat	adopsi
adoptat	mengadopsi
federatia	federasi
federatia	federation
federatia	federasi
federatia	federation
istat	istat
windows	windows
windows	jendela
comercial	komersial
comercial	komersil
creste	naikkan
creste	tingkatkan
creste	meningkat
creste	meningkatkan
creste	peningkatan
creste	tumbuhkan
creste	kembangkan
creste	grow
creste	tumbuh
creste	bertumbuh
creste	tumbuhkan
creste	kembangkan
creste	grow
creste	tumbuh
creste	bertumbuh
creste	tumbuhkan
creste	kembangkan
creste	grow
creste	tumbuh
creste	bertumbuh
rss	rss
calitatea	berkualitas
calitatea	kualitas
antonio	antonio
jucatori	pemain
jucatori	pemain
varianta	varian
varianta	variant
varianta	varian
varianta	variant
nova	nova
statuia	patung
profesorul	profesor
profesorul	professor
tipul	jenis
tipul	tipe
tipul	ketik
liberal	liberal
padurea	hutan
padurea	forest
contract	kontrak
croatia	kroasia
croatia	kroasia
croatia	kroasia
compusa	terdiri
repede	ngakak
repede	cepat
repede	fast
repede	cepat
repede	puasa
repede	cepat
mary	mary
mary	maria
condamnat	dikutuk
condamnat	dihukum
condamnat	divonis
condamnat	terpidana
condamnat	dihukum
condamnat	ditakdirkan
podul	bridge
podul	anjungan
podul	jembatan
rau	buruk
rau	jahat
rau	bad
rau	sungai
rau	river
rau	buruk
rau	jahat
rau	bad
são	são
artistica	artistik
culturala	kebudayaan
culturala	budaya
limbile	bahasa
descris	dijelaskan
descris	digambarkan
descris	diterangkan
lungimea	panjang
mediul	lingkungan
mikolaiiv	mykolaiv
lucian	lucian
tronul	tahta
tronul	singgasana
tronul	arsy
tronul	takhta
ansamblul	ensemble
electric	kelistrikan
electric	listrik
electric	elektro
electric	listrik
electric	elektrik
electric	electric
rezultatul	hasil
rezultatul	result
recent	terkini
recent	terbaru
inapoi	kembali
inapoi	balik
inapoi	mundur
inapoi	back
inapoi	belakang
inapoi	kembali
inapoi	balik
inapoi	mundur
inapoi	back
inapoi	belakang
societate	society
societate	masyarakat
protectie	perlindungan
protectie	proteksi
protectie	perlindungan
protectie	proteksi
scotia	scotland
scotia	skotlandia
scotia	scotland
scotia	skotlandia
scotia	scotland
scotia	skotlandia
concert	konser
arena	arena
arena	gelanggang
arena	arena
arena	gelanggang
motor	engine
motor	mesin
motor	motor
grupa	group
grupa	kelompokkan
grupa	grup
grupa	kelompok
grupa	group
grupa	kelompokkan
grupa	grup
grupa	kelompok
grupa	skuad
grupa	squad
grupa	regu
grupa	pasukan
redactor	penyunting
redactor	redaksi
redactor	editor
proiecte	proyek
canalul	kanal
canalul	channel
canalul	saluran
pirinei	pyrenees
obiect	obyek
obiect	objek
ovidiu	ovidiu
ioana	joan
ioana	ioana
royal	royal
tineri	muda
tineri	young
tineri	mudanya
nordica	nordik
nordica	nordic
harry	harry
companii	perusahaan
cartier	lingkungan
cartier	cartier
cartier	lingkungan
specialitate	spesialisasi
specialitate	spesialisasi
specialitate	khusus
aspect	penampilan
aspect	tampil
aspect	tampilan
aspect	aspek
cladire	building
cladire	membangun
cladire	bangunan
cladire	gedung
cladire	building
cladire	membangun
cladire	bangunan
cladire	gedung
creata	tercipta
creata	dibuat
creata	tercipta
creata	dibuat
dealul	bukit
dealul	hill
determinat	ditentukan
determinat	bertekad
guvernator	gubernur
episod	episode
centre	pusat
centre	pusat
alpes	alpes
henri	henri
actiunile	tindakan
actiunile	aksi
crede	believe
crede	percaya
josé	josé
noastra	our
noastra	our
acceptat	diterima
debut	debut
debut	debutnya
episodul	episode
religioasa	religi
religioasa	keagamaan
religioasa	religius
religioasa	agama
religioasa	religi
religioasa	keagamaan
religioasa	religius
religioasa	agama
praga	prague
praga	praha
critica	kritik
critica	kritis
critica	kritik
critica	kritis
tine	keep
necesara	diwajibkan
necesara	diperlukan
necesara	diharuskan
necesara	wajib
necesara	dibutuhkan
necesara	diperlukan
necesara	perlu
necesara	diperlukan
necesara	perlu
baden	baden
baden	jambore
cambridge	cambridge
artisti	seniman
artisti	artis
artisti	seniman
artisti	artis
regional	regional
georg	georg
ceausescu	ceausescu
ceausescu	ceausescu
regimentul	resimen
paginile	halaman
utc	utc
net	net
net	bersih
net	jala
net	jaring
francisc	fransiskus
francisc	francis
sigur	pasti
sigur	yakin
sigur	tentu
caras	caras
caras	caras
faza	fase
faza	fase
alfred	alfred
atacat	menyerang
atacat	diserang
memoria	memory
memoria	kenangan
memoria	ingatan
memoria	memori
mana	hand
mana	tangan
mana	hand
mana	tangan
mana	mana
mana	hand
mana	tangan
mana	manna
will	will
will	akan
dea	dea
rezultatele	hasilnya
rezultatele	hasil
presupune	berasumsi
presupune	mengasumsikan
geografice	geografi
geografice	geographic
geografice	geografis
geografice	geografis
domenii	domain
domenii	ranah
domenii	bidang
domenii	fields
domenii	ruas
domenii	kolom
domenii	area
fondator	pendiri
fondator	founder
padure	woods
padure	hutan
padure	hutan
padure	forest
padure	woods
padure	hutan
padure	hutan
padure	forest
apele	waters
apele	perairan
apele	air
fosta	mantan
eduard	edward
eduard	eduard
asemanatoare	serupa
asemanatoare	mirip
asemanatoare	serupa
asemanatoare	kemiripan
pur	murni
pur	pure
document	dokumen
evreilor	yahudi
concurs	kompetisi
concurs	persaingan
concurs	lomba
concurs	kontes
concurs	contest
sol	tanah
sol	tanahnya
sol	sol
sol	tanah
sol	ground
proprii	own
proprii	sendiri
statut	status
nave	kapal
nave	bejana
cat	cat
cat	kucing
legat	terikat
legat	diikat
legat	bound
legat	terikat
legat	diikat
mijloc	middle
mijloc	pertengahan
mijloc	tengah
durata	durasi
durata	durasi
conduce	kandar
conduce	drive
lucruri	things
lucruri	hal
lucruri	perkara
lucruri	hal
lucruri	barang
austriac	austria
locuit	dihuni
japonez	jepang
japonez	japanese
inconjuratoare	sekitarnya
inconjuratoare	seputar
masini	cars
masini	mobil
masini	mesin
masini	cars
masini	mobil
masini	mesin
masini	cars
masini	mobil
cuza	cuza
constantinopol	konstantinopel
campion	juara
campion	champion
vandut	terjual
vandut	sold
vandut	dijual
vandut	terjual
vandut	sold
vandut	dijual
ducele	duke
ducele	adipati
youtube	youtube
campionilor	juara
campionilor	champions
altul	another
dumneavoastra	your
dedicat	didedikasikan
dedicat	berdedikasi
incluse	disertakan
incluse	termasuk
incluse	menyertakan
incluse	diikutsertakan
relatia	hubungan
varsovia	warsawa
varsovia	warsawa
minim	minimum
minim	minimal
minim	minimal
minim	minim
fratii	saudara
fratii	saudara
fratii	bersaudara
fratii	brothers
fratii	saudara
fratii	bersaudara
fratii	brothers
intrare	input
intrare	masukkan
intrare	masukan
intrare	entri
intrare	masukan
intrare	entry
straine	asing
straine	foreign
frumos	beautiful
frumos	cantiknya
frumos	cantik
frumos	indah
frumos	nice
intotdeauna	always
intotdeauna	selalu
intotdeauna	always
intotdeauna	selalu
giovanni	giovanni
pamantul	bumi
pamantul	earth
episoade	episode
stea	star
stea	bintang
remarcat	diperhatikan
remarcat	dicatat
mereu	always
mereu	selalu
limita	batasi
limita	batas
limita	membatasi
limita	limit
limita	batasi
limita	batas
limita	membatasi
limita	limit
implicat	melibatkan
implicat	terlibat
districte	distrik
thailanda	thailand
françois	françois
lot	batch
lot	lot
ordinea	pesanan
ordinea	pemesanan
ordinea	order
ordinea	urutan
jet	jie
jet	jet
denumire	nama
poloneza	semir
poloneza	polandia
poloneza	polish
jackson	jackson
nascuta	born
nascuta	lahir
nascuta	terlahir
nascuta	dilahirkan
williams	doank
williams	williams
cer	sky
cer	langit
cer	angkasa
utilizate	digunakan
utilizate	terpakai
utilizate	used
utilizate	dipakai
regal	regal
regal	royal
tradus	diterjemahkan
strainatate	perantauan
strainatate	asing
strainatate	foreign
sicilia	sisilia
algeria	aljazair
romanii	rumania
comisia	komisi
adevar	kebenaran
adevar	truth
adevar	kebenaran
adevar	truth
jacques	jacques
trupe	band
trupe	pasukan
vietnam	vietnam
angeles	angeles
luca	luke
luca	lukas
hotarat	memutuskan
hotarat	diputuskan
marian	marian
stiintific	ilmiah
stiintific	scientific
stiintific	ilmiah
stiintific	scientific
banat	banat
capacitatea	kapasitas
capacitatea	kemampuan
economie	economics
economie	ekonomi
economie	perekonomian
economie	ekonomi
temperatura	temperatur
temperatura	suhu
temperatura	temperatur
temperatura	suhu
modificari	modifikasi
modificari	perubahan
modificari	mengubah
modificari	perubahan
modificari	mengubah
profil	profil
mexic	meksiko
mexic	mexico
intitulat	berjudul
intitulat	berjudul
intitulat	berhak
software	software
sotul	pasangan
sotul	suamiku
sotul	suaminya
sotul	suami
sotul	husband
sotul	suamiku
sotul	suaminya
sotul	suami
sotul	husband
corect	kanan
corect	benar
corect	right
corect	betulkan
corect	adil
corect	fair
dincolo	melampaui
dincolo	beyond
dans	dance
dans	dansa
dans	tari
dans	menari
dans	tarian
dans	menari
dans	dancing
independenta	merdeka
independenta	kemerdekaan
independenta	kemandirian
independenta	independence
independenta	merdeka
independenta	kemerdekaan
independenta	kemandirian
independenta	independence
independenta	independen
independenta	independent
independenta	mandiri
independenta	independen
independenta	independent
independenta	mandiri
independenta	merdeka
independenta	kemerdekaan
independenta	kemandirian
independenta	independence
val	val
val	wave
val	gelombang
val	ombak
val	lambaian
val	jilbab
val	kerudung
val	cadar
val	jilbab
val	kerudung
côte	côte
evoluat	berevolusi
last	last
last	terakhir
scott	scott
angajat	karyawan
angajat	dipekerjakan
angajat	dipekerjakan
angajat	disewa
tour	tour
tour	tur
tour	wisata
rolurile	peran
big	big
big	besar
hill	bukit
hill	hill
rhin	rhin
rhin	alsace
apararea	pembela
apararea	pertahanan
apararea	defense
apararea	pembela
apararea	pertahanan
apararea	pembela
apararea	pertahanan
comandantul	komandan
comandantul	commander
comandantul	panglima
leopold	leopold
juan	juan
retea	jaringan
retea	jaringannya
retea	network
retea	jaringan
retea	jaringannya
retea	network
utilizatori	pemakai
utilizatori	pengguna
spring	spring
spring	pegas
voturi	suara
voturi	voting
documentar	dokumenter
teritoriale	teritorial
silver	perak
silver	silver
toamna	autumn
toamna	fall
toamna	jatuh
toamna	autumn
texas	texas
situatie	pgn
situatie	situasi
situatie	pgn
situatie	situasi
valori	nilai
liviu	liviu
vanatoare	slayer
vanatoare	berburu
vanatoare	hunt
vanatoare	berburu
vanatoare	memburu
vanatoare	hunting
vanatoare	perburuan
vanatoare	berburu
vanatoare	memburu
vanatoare	hunting
vanatoare	perburuan
alex	alex
iacob	jacob
iacob	yakub
iacob	james
iacob	yakobus
evenimentele	peristiwa
evenimentele	kegiatan
evenimentele	event
evenimentele	acara
sectorul	sektor
francisco	francisco
distrus	dihancurkan
distrus	hancur
distrus	dimusnahkan
distrus	menghancurkan
grande	grande
may	may
may	mei
back	kembali
back	balik
back	mundur
back	back
back	belakang
scazut	rendah
scazut	low
line	line
line	baris
line	garis
independente	independen
independente	independent
independente	mandiri
normal	biasa
normal	normal
termina	selesaikan
termina	finish
create	tercipta
create	dibuat
tone	berton
tone	ton
tone	nada
tone	tone
tone	ton
football	sepakbola
football	football
aria	aria
rece	cold
rece	kedinginan
rece	dingin
similar	serupa
similar	mirip
similar	serupa
similar	mirip
angajati	karyawan
angajati	karyawan
irlanda	irlandia
nationalyears	nationalyears
nationalteam	nationalteam
green	green
green	hijau
can	dapat
can	can
can	bisa
michel	michel
tehnice	teknis
nostru	our
serviciu	service
serviciu	jasa
serviciu	layanan
serviciu	servis
serviciu	pelayanan
casatoria	marriage
casatoria	perkawinan
casatoria	nikah
casatoria	pernikahan
casatoria	marriage
casatoria	perkawinan
casatoria	nikah
casatoria	pernikahan
jones	jones
gol	naked
gol	bugil
gol	telanjang
gol	tujuan
gol	gawang
gol	sasaran
gol	goal
gol	gol
gol	hampa
gol	kosongkan
gol	kosong
rar	jarang
rar	langka
rar	rare
rar	jarang
reprezentand	mewakili
haleakala	haleakala
teodor	theodore
teodor	teodor
young	muda
young	young
young	mudanya
moare	die
moare	dies
intinde	stretch
intinde	peregangan
intinde	meregang
intinde	stretch
intinde	peregangan
intinde	meregang
argentina	argentina
argentina	argentina
decizia	keputusan
lansarea	meluncurkan
lansarea	launching
lansarea	peluncuran
lansarea	luncurkan
lansarea	launch
eroilor	heroes
eroilor	pahlawan
calatorie	perjalanan
calatorie	travel
calatorie	wisata
calatorie	journey
calatorie	perjalanan
calatorie	trip
calatorie	journey
johannes	johannes
sorin	sorin
ajutat	dibantu
ajutat	terbantu
ajutat	dibantu
management	management
management	manajemen
management	pengelolaan
superioare	superior
superioare	unggul
ivano	ivano
formatie	band
formatie	pembentukan
formatie	formasi
formatie	band
comitetul	komite
comitetul	panitia
moldoveneasca	moldavia
ran	ran
ran	berlari
cont	rekening
cont	account
cont	akun
banca	bank
banca	bank
banca	bangku
dragoste	rpp
dragoste	love
dragoste	cintai
dragoste	cinta
politici	kebijakan
charente	charente
out	keluar
out	out
speciala	istimewa
speciala	spesial
speciala	special
speciala	khusus
speciala	istimewa
speciala	spesial
speciala	special
speciala	khusus
con	cone
con	kerucut
con	con
intoarce	gilirannya
intoarce	belok
intoarce	turn
intoarce	giliran
intoarce	pengembalian
intoarce	mengembalikan
par	hair
par	rambut
par	hair
par	rambut
simbol	simbol
bruno	bruno
clasamentul	klasemen
arestat	ditahan
arestat	ditangkap
sportiv	atlet
sportiv	atlit
sportiv	sporty
vin	datang
vin	coming
vin	vin
vin	arak
vin	anggur
vin	wine
evolueaza	berevolusi
rezistenta	perlawanan
rezistenta	pemberontak
rezistenta	ketahanan
rezistenta	resistance
rezistenta	perlawanan
rezistenta	pemberontak
rezistenta	ketahanan
rezistenta	resistance
rezistenta	stamina
rezistenta	perlawanan
rezistenta	pemberontak
rezistenta	ketahanan
rezistenta	resistance
comisiei	komisi
oxford	oxford
sri	sri
albastru	blue
albastru	biru
regula	kaidah
regula	peraturan
regula	aturan
regula	rule
regula	kaidah
regula	peraturan
regula	aturan
regula	rule
contributii	kontribusi
disney	disney
protejate	terlindung
protejate	dilindungi
protejate	terlindungi
regimul	rezim
editare	edit
editare	sunting
editare	menyunting
editare	editing
editare	penyuntingan
editare	mengedit
zbor	terbang
zbor	lalat
zbor	fly
zbor	terbang
zbor	flying
zbor	menerbangkan
zbor	flight
zbor	penerbangan
managerclubs	managerclubs
discuta	membahas
discuta	bahas
discuta	diskusikan
discuta	berdiskusi
avion	pesawat
avion	pesawat
avion	plane
vas	kapal
vas	bejana
vas	wadah
vas	vas
nava	kapal
nava	ship
nava	kapal
nava	bejana
nava	wadah
nava	kapal
nava	ship
intreg	keseluruhan
intreg	whole
intreg	utuh
intreg	keseluruhan
intreg	whole
intreg	utuh
anti	anti
agricole	pertanian
evident	jelas
cautare	mencari
cautare	pencarian
cautare	cari
cautare	search
cautare	mencari
cautare	pencarian
cautare	cari
cautare	search
luhansk	luhansk
autoritatea	otoritas
autoritatea	kewenangan
autoritatea	authority
lider	leader
lider	pemimpin
aratat	ditampilkan
aratat	diperlihatkan
aratat	ditunjukkan
cruce	salib
cruce	lintas
cruce	cross
cruce	palang
vot	vote
vot	suara
vot	voting
vocal	vokal
vocal	vocal
vocal	vokal
pilot	pilot
vrancea	vrancea
carlos	carlos
realitate	kenyataan
realitate	realitas
realitate	reality
realitate	realita
atins	raih
atins	tercapai
atins	dicapai
atins	diraih
atins	tersentuh
atins	dijangkau
atins	mencapai
atins	menjangkau
atins	tercapai
atins	dicapai
spaniol	spanish
spaniol	spanyol
similare	serupa
similare	mirip
decedat	almarhum
decedat	wafat
decedat	meninggal
chris	chris
includ	termasuk
includ	sertakan
includ	cantumkan
includ	menyertakan
includ	include
dorit	diinginkan
dorit	buronan
dorit	diinginkan
dorit	dicari
dorit	wanted
directorul	direktori
ohio	ohio
metode	metoda
metode	metode
crucea	salib
crucea	lintas
crucea	cross
crucea	palang
participarea	partisipasi
ortodox	ortodoks
ortodox	orthodox
dublu	double
dublu	ganda
dublu	dobel
dublu	gandakan
magazin	shop
magazin	ruko
magazin	toko
magazin	belanja
magazin	berbelanja
magazin	simpan
magazin	toko
frankivsk	frankivsk
stergere	penghapusan
stergere	hapus
stergere	delete
cazut	fallen
cazut	jatuh
cazut	fallen
cazut	jatuh
iisus	yesus
iisus	jesus
germanii	jerman
urbana	urban
urbana	perkotaan
promovarea	promosi
promovarea	berpromosi
promovarea	mempromosikan
lansata	diluncurkan
lansata	meluncurkan
fundatia	foundation
fundatia	fondasi
fundatia	yayasan
fundatia	pondasi
fundatia	foundation
fundatia	fondasi
fundatia	yayasan
fundatia	pondasi
fundatia	foundation
fundatia	fondasi
fundatia	yayasan
fundatia	pondasi
patrimoniului	warisan
patrimoniului	heritage
bazin	cekungan
turneu	tour
turneu	tur
turneu	wisata
turneu	turnamen
sex	gender
sex	seks
sex	sex
exclusiv	ekslusif
exclusiv	exclusive
exclusiv	eksklusif
exclusiv	eksklusif
hall	balai
hall	hall
hall	aula
statistica	statistika
statistica	statistik
statistica	statistik
statistica	statistika
statistica	statistik
statistica	statistik
texte	sms
teme	tema
teme	pr
japoneza	jepang
japoneza	japanese
japoneza	jepang
japoneza	japanese
sange	blood
sange	darah
sange	blood
sange	darah
giurgiu	giurgiu
fete	cewek
fete	girls
fete	gadis
fete	muka
fete	wajah
fete	faces
separat	dipisahkan
separat	dipisah
separat	berpisah
separat	terpisah
separat	pisahkan
separat	memisahkan
separat	dipisah
artilerie	artileri
pasari	birds
pasari	burung
pasari	birds
pasari	burung
prieten	teman
prieten	sahabat
prieten	friend
ierusalim	yerusalem
ierusalim	jerusalem
ierusalim	jambu
ludwig	ludwig
marina	navy
marina	marina
marina	navy
marina	marinir
marina	marine
marina	laut
marina	kelautan
imperial	imperial
inclusa	disertakan
inclusa	termasuk
inclusa	menyertakan
inclusa	diikutsertakan
php	php
pri	pri
paralel	paralel
organizatii	organisasi
organizatii	organisasi
profile	profil
inteles	mengerti
inteles	dimengerti
inteles	dipahami
inteles	mengerti
inteles	dimengerti
inteles	dipahami
spate	kembali
spate	balik
spate	mundur
spate	back
spate	belakang
spate	rear
spate	belakang
schimbarea	mengubah
schimbarea	berubah
schimbarea	berubah
schimbarea	ganti
schimbarea	perubahan
schimbarea	mengubah
schimbarea	ubah
universal	universal
high	high
high	tinggi
indiferent	acuh
indiferent	terlepas
financiare	financial
financiare	keuangan
financiare	finansial
villa	vila
villa	villa
song	lagu
song	song
urmatorul	selanjutnya
urmatorul	berikutnya
urmatorul	next
urmatorul	selanjutnya
urmatorul	berikutnya
urmatorul	next
torino	torino
torino	torino
torino	turin
bazele	base
bazele	basis
cursuri	kursus
cursuri	kelas
teritorii	wilayah
teritorii	teritori
paduri	woods
paduri	hutan
paduri	hutan
paduri	woods
paduri	hutan
paduri	hutan
turn	tower
turn	menara
proprie	own
proprie	sendiri
cucerirea	penaklukan
cucerirea	menaklukan
continut	isi
continut	konten
continut	isi
continut	konten
prefectura	prefektur
prefectura	prefektur
pod	loteng
pod	bridge
pod	anjungan
pod	jembatan
deseori	seringkali
deseori	sering
batran	tua
batran	lama
batran	old
dinastie	wangsa
dinastie	dinasti
harghita	harghita
museum	museum
museum	musium
cantareata	penyanyi
cantareata	singer
saxon	saxon
preotul	imam
preotul	pendeta
preotul	priest
usa	pintu
usa	door
usa	as
usa	usa
usa	pintu
usa	door
usa	pintu
usa	door
usa	pintu
usa	door
conformitate	kepatuhan
conformitate	kesesuaian
scurte	short
scurte	singkat
scurte	pendek
perioade	periode
crestin	christian
crestin	kristiani
crestin	kristen
crestin	christian
crestin	kristiani
crestin	kristen
crestin	christian
crestin	kristiani
crestin	kristen
caracteristici	karakteristik
caracteristici	fitur
ansamblu	ensemble
semn	tanda
semn	tandatangani
semn	menandatangani
cerkasi	cherkasy
completa	melengkapi
completa	lengkapi
completa	selesaikan
completa	komplit
completa	lengkap
completa	melengkapi
completa	lengkapi
completa	selesaikan
completa	komplit
completa	lengkap
multumesc	trims
multumesc	terimakasih
multumesc	makasih
multumesc	thank
multumesc	trims
multumesc	terimakasih
multumesc	makasih
kilometri	miles
kilometri	mil
kilometri	mileage
kilometri	kilometer
dvd	dvd
dunare	danube
dunare	donau
indica	mengindikasikan
indica	menandakan
indica	menunjukkan
indica	mengindikasikan
indica	menunjukkan
brown	brown
brown	coklat
iancu	iancu
vorbeste	berbicara
vorbeste	bicaralah
vorbeste	bicara
idei	gagasan
idei	ide
indeplinit	digenapi
indeplinit	terpenuhi
tron	tahta
tron	singgasana
tron	arsy
tron	takhta
tron	tron
palatinat	palatinate
anterioare	sebelumnya
complex	komplek
complex	complex
complex	rumit
complex	kompleks
dorinta	desire
dorinta	keinginan
dorinta	hasrat
dorinta	desire
dorinta	keinginan
dorinta	hasrat
dorinta	desire
dorinta	keinginan
dorinta	hasrat
simple	simple
simple	simpel
simple	sederhana
umana	manusiawi
umana	manusia
umana	human
tema	theme
tema	temanya
tema	tema
tema	theme
tema	temanya
tema	tema
contin	mengandung
contin	berisi
contin	mengandung
contin	berisi
organizate	terorganisasi
organizate	terorganisir
organizate	teratur
organizate	tertata
organizate	terorganisasi
organizate	terorganisir
organizate	tertata
militari	militer
militari	kemiliteran
manageryears	manageryears
transferat	dipindahkan
transferat	ditransfer
greutate	berat
organizatia	organisasi
organizatia	organisasi
electrice	kelistrikan
electrice	listrik
electrice	elektro
electrice	listrik
electrice	elektrik
electrice	electric
primavara	spring
primavara	pegas
primavara	spring
primavara	pegas
primavara	spring
primavara	pegas
programe	program
turneul	turnamen
puteri	powers
campia	plain
campia	polos
electrica	kelistrikan
electrica	listrik
electrica	elektro
electrica	listrik
electrica	elektrik
electrica	electric
iran	iran
iran	banten
proprietatea	property
proprietatea	properti
proprietatea	kepemilikan
scara	tangga
scara	timbang
scara	skala
scara	tangga
grele	heavy
grele	berat
permanent	permanen
permanent	permanent
permanent	permanen
permanent	perm
gara	stasiun
gara	station
gara	stasiun
gara	station
kim	kim
latin	latin
rudolf	rudolph
rudolf	rudolf
ligii	league
ligii	liga
georgia	georgia
manastire	vihara
manastire	biara
manastire	biara
manastire	vihara
manastire	biara
manastire	biara
manastire	vihara
manastire	biara
economia	perekonomian
economia	ekonomi
aspecte	aspek
aspecte	masalah
aspecte	isu
observat	diperhatikan
observat	diamati
introducerea	perkenalan
introducerea	pengenalan
introducerea	pendahuluan
introducerea	pengantar
introducerea	memperkenalkan
efect	efek
marime	ukuran
marime	size
marime	ukuran
marime	size
melodia	melodi
melodia	melody
rapida	rapid
rapida	fast
rapida	cepat
rapida	puasa
relatie	hubungan
relatie	hubungan
della	della
nepal	nepal
interpretare	interpretasi
interpretare	penafsiran
ducesa	duchess
ducesa	duchess
anne	anne
boli	penyakit
boli	penyakit
simpla	simple
simpla	simpel
simpla	sederhana
opus	opus
opus	kebalikan
opus	berlawanan
matematician	matematikawan
flandra	flandria
font	font
font	huruf
traditia	tradisi
traditia	tradisi
atena	athens
atena	athena
biografie	bio
biografie	biodata
biografie	biografi
adolf	adolf
impartit	dibagi
impartit	terbagi
impartit	belah
impartit	pecah
impartit	split
impartit	pisah
artistic	artistik
forte	forte
adunarea	assembly
adunarea	perakitan
adunarea	majelis
reprezentata	diwakili
casatorita	married
casatorita	menikah
dolj	dolj
organizata	terorganisasi
organizata	terorganisir
organizata	tertata
organizata	terorganisasi
organizata	terorganisir
organizata	teratur
organizata	tertata
adancime	kedalaman
adancime	mendalam
adancime	kedalaman
adancime	mendalam
saptamana	week
saptamana	minggu
saptamana	week
saptamana	minggu
saptamana	week
saptamana	minggu
conducere	menyetir
conducere	mengemudi
conducere	berkendara
conducere	kepemimpinan
conducere	pimpinan
culoarea	warna
culoarea	color
culoarea	berwarna
culoarea	warna
culoarea	colour
filosofie	filsafat
filosofie	filosofi
handbal	handball
handbal	hantam
traducerea	translation
traducerea	terjemahan
traducerea	penerjemahan
times	kali
times	times
contele	hitunglah
contele	hitung
contele	menghitung
contele	hitungan
contele	cacah
alegerea	memilih
alegerea	pilihan
alegerea	choice
libertatea	kebebasan
libertatea	freedom
libertatea	peterpan
libertatea	kemerdekaan
aisne	aisne
energia	tenaga
energia	energi
energia	energy
capitolul	chapter
