الليثيوم	litiu
التدقيق	verificarea
الاراضي	terenuri
الاراضي	pamanturile
الاراضي	meleaguri
الاراضي	pamanturi
الاراضي	teritoriile
الاراضي	teritorii
الاراضي	teren
الاراضي	terenuri
الاراضي	land
الاراضي	pamant
المكسيكي	mexicana
المكسيكي	mexicani
المكسيكي	mexicana
المكسيكي	mexicane
المكسيكي	mexican
العينات	probe
العينات	mostre
العينات	esantioane
عادات	obiceiuri
عادات	obiceiurile
مدرعة	blindat
مدرعة	blindata
مدرعة	blindate
مدرعة	blindat
مدرعة	blindata
مدرعة	blindate
مطلوب	nevoie
مطلوب	obligatoriu
مطلوب	necesare
مطلوب	necesara
مطلوب	necesar
مطلوب	dorit
مطلوب	dorita
مطلوب	vrut
جدوى	fezabilitate
هارت	hart
الحبشة	abisinia
التزلج	ski
التزلج	schi
الكمال	perfect
الكمال	perfecte
الكمال	perfecta
الكمال	perfecta
الجسور	podurile
الجسور	poduri
اللاهوت	teologie
مهن	profesii
مهن	carierele
مهن	cariere
بيتش	plaja
بيتش	plaja
بيتش	beach
بيتش	piersici
بيتش	piersica
بيتش	piersica
بيتش	peach
مترجمة	tradus
مترجمة	traduse
مترجمة	translator
مترجمة	traducator
الجين	gene
الجين	gena
الجين	gena
الوصل	conectare
الوصل	conectarea
الوالدين	parinti
الوالدين	parinti
الوالدين	parintii
الوالدين	parintii
وعاء	vas
وعاء	nava
وعاء	recipient
وعاء	potul
وعاء	oala
وعاء	oala
وعاء	castron
وعاء	bol
ميرزا	mirza
المفصل	detaliat
المفصل	detaliata
المفصل	detaliate
المفصل	balamale
المفصل	balama
جيبوتي	djibouti
لاحظت	remarcat
لاحظت	observat
فاكهة	fructul
فاكهة	fructe
فاكهة	fructele
فاكهة	fruct
عتبة	pragul
عتبة	prag
نولان	nolan
موراي	moray
موراي	murray
ارتداء	purtarea
ارتداء	purtand
ارتداء	uzura
ارتداء	uzura
ارتداء	purta
ارتداء	poarta
نادية	nadia
تكامل	complementaritatea
تكامل	integrale
تكامل	integranta
تكامل	integrala
تكامل	integrare
تكامل	integrarea
المنفذ	portul
المنفذ	port
معتدل	moderate
معتدل	moderata
معتدل	moderat
عجز	handicap
عجز	invaliditate
عجز	incapacitate
عجز	deficitului
عجز	deficitul
عجز	deficit
المسافات	distante
المسافات	distante
رفيع	subtire
رفيع	subtire
رائدة	pionierat
رائدة	pionier
ديف	dave
ديف	dev
استعراض	recenzie
استعراض	revizuirea
استعراض	revizuire
ذكريات	amintiri
ذكريات	amintirile
هوك	hook
هوك	carlig
هوك	hawk
الصمام	supapa
الصمام	valva
الصمام	valva
الزواحف	reptile
الزواحف	reptila
الزواحف	reptile
الزواحف	reptilele
صمام	supapa
صمام	valva
صمام	valva
المثليين	homosexuali
المثليين	homosexualii
المثليين	gay
المثليين	lgbt
فضة	argint
فضة	silver
فضة	argintiu
السلف	predecesorul
السلف	avansurile
السلف	avansuri
القلاع	castele
عشوائية	random
عشوائية	aleatoare
عشوائية	aleatoriu
عشوائية	aleator
عشوائية	aleatorie
السعي	quest
الخادم	servitor
الخادم	slujitor
الخادم	sluga
الخادم	servitoare
الخادم	servitorul
الخادم	serverul
الخادم	server
انتباه	atentie
انتباه	atentie
عفان	affan
اعتراف	spovedanie
اعتراف	marturisire
اعتراف	confesiune
اعتراف	confesiunea
فلو	flo
البولندي	poloneze
البولندي	poloneza
البولندي	polonez
الفئران	soareci
ارض	teren
ارض	terenuri
ارض	land
ارض	pamant
تصدير	exporta
تصدير	export
تصدير	exportul
ناقل	purtator
ناقل	transportator
ناقل	portavion
ناقل	transportor
ناقل	transportorul
ناقل	transportorului
ناقل	vectorul
ناقل	vector
اربعة	four
اربعة	patru
الفعال	eficienta
الفعال	eficace
الفعال	eficient
الفعال	efectiva
البنكرياس	pancreasul
البنكرياس	pancreas
تيودور	theodore
تيودور	teodor
تيودور	theodor
تيودور	tudor
يعنى	insemnand
يعنى	sensul
يعنى	semnificatie
يعنى	inseamna
يعنى	mijloace
يعنى	inseamna
المحامي	avocat
المحامي	avocata
المحامي	avocat
المحامي	avocatul
شلل	paralizie
شلل	paralizia
الفعاليات	actorilor
الفعاليات	actorii
الفعاليات	actori
الفعاليات	evenimentele
الفعاليات	evenimente
ضع	pune
ضع	pus
نوبة	criza
نوبة	convulsii
نصيحة	sfaturi
نصيحة	sfat
نصيحة	sfatul
نصيحة	pont
نصيحة	sfat
نصيحة	varful
كتل	blocuri
الكاف	caf
منشور	posteaza
منشور	post
منشور	postare
منشور	postarea
منشور	publicate
منشور	publicat
منشور	publicata
سنوي	anual
سنوي	anuala
سنوي	anuale
سنوي	anual
سنوي	anuala
سنوي	snowy
المؤمن	asigurat
المؤمن	asigurata
المؤمن	asigurate
المؤمن	credincios
فاسو	faso
انفصال	separare
انفصال	separarea
المواهب	talente
المواهب	talent
المواهب	talentul
التقاعد	pensionare
التقاعد	pensionarea
نايت	nate
استعداد	pregatit
استعداد	gata
استعداد	pregatit
استعداد	pregatita
استعداد	preparat
استعداد	preparate
جثة	body
جثة	organism
جثة	corp
جثة	corpul
جثة	trup
جثة	cadavru
الزي	costumul
الزي	costum
المتمردين	rebelilor
المتمردين	rebelii
المتمردين	rebeli
المتمردين	rebelul
المتمردين	rebel
المتمردين	rebela
كلهم	toti
كلهم	toti
كلهم	toate
كلهم	tot
المؤلفين	autori
المؤلفين	autorilor
المؤلفين	autorii
برو	pro
العناوين	titluri
العناوين	titlurile
العناوين	adrese
العناوين	adresele
الغبار	praful
الغبار	praf
بوركينا	burkina
مادية	materialist
مادية	materialism
جزيء	molecula
الفخذ	coapsa
الفخذ	coapsei
الفخذ	coapsa
غامضة	misterioasa
غامضة	misterioase
غامضة	misterioasa
غامضة	misterios
المرجانية	coral
المرجانية	corali
الاقتراع	sondaje
الاقتراع	votare
سويفت	swift
العبور	traversare
العبور	traversarea
العبور	trecere
العبور	tranzitul
العبور	tranzit
زامبيا	zambia
ليبي	libby
الرفاع	riffa
داني	danny
نمت	dormit
رويس	royce
اشتباكات	ciocniri
مرادفات	sinonime
شجر	copacii
شجر	copaci
شجر	pomi
شجر	arbori
كوب	cupa
كوب	cupa
كوب	ceasca
المدربين	antrenori
المدربين	antrenorii
المدربين	instructori
المدربين	antrenori
البربر	berber
المواطنة	cetatenie
المواطنة	cetatenia
دوت	punct
دوت	dot
بلورات	cristalele
بلورات	cristale
الاسلامية	islamic
الاسلامية	islamice
الاسلامية	islamica
البركانية	vulcanic
البركانية	vulcanice
البركانية	vulcanica
الهرب	evadarea
الهرب	evadare
منظم	organizator
الحرجة	critica
الحرجة	critic
الحرجة	critica
الحرجة	critice
عريض	larg
عريض	larga
كهف	pestera
كهف	pestera
كهف	pestera
كهف	pestera
تبوك	tabuk
النمل	furnica
النمل	furnica
النمل	furnicile
النمل	furnici
برية	wild
برية	salbatic
برية	salbatica
برية	salbatic
برية	salbatice
برية	salbaticie
المصرف	banca
المصرف	banca
المصرف	bank
النازي	nazist
النازي	nazista
مرسيدس	mercedes
متكررة	repetat
متكررة	repetata
متكررة	repetate
متكررة	recurente
متكررة	recurente
الحلم	visul
الحلم	vis
الحلم	viseaza
الحلم	viseaza
الحلم	visand
الحلم	visez
وزارات	ministerele
وزارات	ministere
نيكولاي	nikolai
نيكولاي	nicolae
شريحة	felie
شريحة	segmentul
شريحة	segment
العتيقة	antica
العتيقة	antichitate
العتيقة	antic
المقاتلين	luptatori
المقاتلين	luptatori
مشغل	operator
مشغل	operatorul
مشغل	operatorului
مشغل	player
مشغل	jucator
مشغل	jucatorul
مشغل	jucator
سويسري	elvetiana
مهاجمة	atacand
يدير	ruleaza
يدير	fuge
دفعت	platite
دفعت	platit
دفعت	platit
دفعت	platita
نعمة	binecuvantare
نعمة	binecuvantarea
نعمة	har
نعمة	harul
نعمة	grace
نعمة	gratie
ستانفورد	stanford
اندماج	fuziune
اندماج	fuziunea
اندماج	fuziune
السقوط	cazi
السقوط	toamna
السقوط	cadea
داون	dawn
داون	zorii
داون	zori
العزل	izolare
العزل	izolarea
العزل	segregarea
هابل	hubble
القرش	rechin
القرش	rechinul
كوبر	cooper
الانتصار	victorie
ستوكهولم	stockholm
الاختراع	inventarea
الاختراع	inventie
شرائح	diapozitive
شرائح	felii
يتلقى	primeste
الشغب	revolta
الشغب	revolta
الحضري	urban
الحضري	urbane
الحضري	urbana
الدورية	patrula
الدورية	patrula
الدورية	patrulare
المطالبة	revendicare
المطالبة	revendica
رباعية	quad
رباعية	cvadruplu
رحيل	plecare
رحيل	plecarea
رحيل	plecari
توظيف	angajare
توظيف	angajarea
توظيف	angajari
مختلفين	diferit
مختلفين	diferite
مختلفين	diferita
مختلفين	diferita
الرسومات	desene
الرسومات	desenele
الرسومات	grafice
الرسومات	grafica
الرسومات	grafica
الاصطناعي	artificiale
الاصطناعي	artificiala
الاصطناعي	artificiala
الاصطناعي	artificial
الصوف	lana
الصوف	lana
الصوف	lana
الصوف	lana
طقوس	rit
طقوس	ritual
طقوس	ritualul
طقوس	ritual
طقوس	ritualuri
طقوس	ritualurile
الاستهلاك	consumul
الاستهلاك	consum
الاستهلاك	consumului
الاستهلاك	amortizare
سباح	inotatoare
سباح	inotator
باراك	barack
باراك	barak
سبورت	sport
سبورت	sportul
تنام	dormind
تنام	doarme
تنام	dormit
الالعاب	jocuri
الالعاب	jocurile
ماسة	diamond
ماسة	diamantul
ماسة	diamant
متكامل	integrate
متكامل	integrat
متكامل	integrata
ويل	will
ويل	va
صدمة	soc
صدمة	soc
اكتسبت	dobandite
اكتسبت	dobandita
اكتسبت	dobandit
اكتسبت	achizitionat
عصفور	pasare
عصفور	pasare
عصفور	pasarea
عصفور	bird
عصفور	vrabie
عصفور	sparrow
مقدسة	sacre
مقدسة	sacru
مقدسة	sacra
مقدسة	sacra
رشح	filtru
رشح	filtrare
رشح	filtreaza
رشح	filtrul
رشح	nominalizata
رشح	nominalizat
اليدين	maini
اليدين	mainile
اليدين	mainile
الوردي	pink
الوردي	roz
التنافس	rivalitatea
التنافس	rivalitate
المشروبات	bauturile
المشروبات	bauturi
المشروبات	bauturi
فريمان	freeman
ريانا	rihanna
تحلل	analizeaza
تحلل	descompunerea
تحلل	descompunere
وصفة	reteta
وصفة	reteta
وصفة	reteta
كثيفة	dens
كثيفة	densa
ينظم	reglementeaza
ينظم	organizeaza
الجيولوجي	geolog
الجيولوجي	geologica
الجيولوجي	geologic
الجيولوجي	geologice
ببطء	incet
ذكاء	inteligenta
ذكاء	inteligent
ذكاء	inteligenta
ذكاء	inteligent
ذكاء	destept
ذكاء	smart
ذكاء	inteligenta
مولى	molly
الباكستانية	pakistanez
الباكستانية	pakistanezi
المثقفين	intelectuali
القبر	mormant
القبر	mormant
القبر	mormantul
القبر	mormant
القبر	mormant
بيغ	peg
دستورية	constitutionale
تاجر	negustor
تاجر	comerciant
تاجر	comerciant
تاجر	traficant
تاجر	dealer
اكبر	akbar
مؤامرة	complot
مؤامرة	intriga
مؤامرة	intriga
كريستي	christy
رقمي	digitala
رقمي	digitale
رقمي	digital
هالة	hala
هالة	anomalii
هالة	anomalia
هالة	anomalie
هالة	aura
هالة	aura
هالة	halo
برهان	dovezi
برهان	dovada
برهان	dovada
الحرائق	incendii
الحرائق	incendiile
الحرائق	focuri
الفتنة	razvratire
القراصنة	pirati
القراصنة	piratii
مزدوجة	dubla
مزدوجة	dubla
مزدوجة	dublu
مزدوجة	duble
درهم	aed
الاستراتيجي	strategica
الاستراتيجي	strategice
الاستراتيجي	strategic
الفواكه	fructul
الفواكه	fructe
الفواكه	fructele
الفواكه	fruct
الفواكه	fructe
الفواكه	fructele
مير	mir
مير	mer
تسوية	decontarea
تسوية	decontare
تسوية	asezare
تسوية	compromis
تسوية	compromisuri
تسوية	compromisul
الالكتروني	electronice
الالكتروني	electronica
الالكتروني	electronic
الطبري	tabari
الاتحادي	federal
الاتحادي	federale
الاتحادي	federala
حراري	termice
حراري	termica
حراري	termic
الكسندر	alexandru
الكسندر	alexander
نشرة	buletinul
قزوين	caspica
العملي	practice
العملي	practica
العملي	practic
قادرين	capabil
قادرين	capabili
قادرين	capabila
قادرين	capabile
قادرين	capabila
قادرين	capabil
تجاهل	ignor
تجاهل	ignora
تجاهل	ignora
تجاهل	ignorate
تجاهل	ignorat
تجاهل	ignorata
هرتز	hertz
استقالة	demisia
استقالة	demisie
محامي	avocata
محامي	avocat
محامي	avocatul
كيفن	kevin
مارسيليا	marsilia
المثالي	ideala
المثالي	ideal
المثالي	ideala
المثالي	ideale
القطعة	bucata
القطعة	piesa
القطعة	bucata
القطعة	segmentul
القطعة	segment
المعارضين	adversari
المعارضين	adversarii
افراد	indivizi
التسمم	otravirea
التسمم	otravire
حليب	laptele
حليب	lapte
حنبل	hanbal
مطلق	divortat
مطلق	divortat
النظير	peer
النظير	omologul
القاسمي	qasimi
مناهضة	anti
بندقية	pusca
بندقية	pusca
بندقية	pusca
المعيشة	living
المعيشة	traind
الاكتشاف	descoperire
الاكتشاف	descoperiri
الاكتشاف	descoperirea
الاكتشاف	discovery
العقاقير	droguri
العقاقير	drogurile
العقاقير	medicamente
جنائية	infractor
جنائية	criminala
جنائية	criminal
جنائية	penal
السامي	sami
منارة	far
منارة	farul
منارة	baliza
منارة	beacon
منارة	baliza
مذيع	crainic
حفرة	hole
حفرة	gaura
حفرة	gaura
حفرة	groapa
حفرة	groapa
حفرة	pit
اسفل	jos
خلع	dislocat
دوس	dos
متطورة	sofisticate
متطورة	sofisticat
متطورة	sofisticata
هوندا	honda
الجرحى	raniti
الجرحى	ranit
الجرحى	ranita
الجرحى	ranit
الكوميدي	comediant
كلير	claire
تراكم	acumularea
تراكم	acumulare
الناتو	nato
قاسية	aspra
قاسية	aspru
البنا	banna
مؤشرات	indicatoare
مؤشرات	indicatori
مؤشرات	indicatorii
مؤشرات	indicatii
واجب	duty
واجب	datorie
واجب	datoria
واجب	teme
الاستثمارات	investitii
الاستثمارات	investitiile
الاستثمارات	investitii
الاستثمارات	investitii
الاستثمارات	investitie
الاستثمارات	investitie
الاستثمارات	investitii
المضيف	gazda
المضيف	gazda
تقليدي	traditional
تقليدي	traditionale
تقليدي	traditional
تقليدي	traditional
تقليدي	traditionala
تقليدي	clasica
تقليدي	clasic
تقليدي	clasica
تقليدي	classic
غارسيا	garcia
رويال	regal
رويال	regala
رويال	royal
شهيد	shahid
شهيد	martir
العامية	argou
هدية	cadou
هدية	prezente
هدية	prezentul
هدية	prezent
هدية	prezenta
هدية	cadou
هدية	cadoul
انتقادات	critica
انتقادات	critici
انتقادات	critica
انتقادات	criticile
تشعر	simti
تشعر	simte
تشعر	simtiti
تشعر	simt
ملاك	inger
ملاك	inger
ملاك	angel
حشرات	gandaci
حشرات	insecte
حشرات	bugs
يضرب	hituri
يضرب	loveste
تطالب	cerand
الدخان	fum
الجزاء	penalty
الجزاء	pedeapsa
الجزاء	pedeapsa
الجزاء	penalizare
الاعتقال	arestati
الاعتقال	arest
الاعتقال	arestarea
الاعتقال	arestare
الاعتقال	detentie
الزوايا	colturi
الزوايا	unghiuri
الزوايا	unghiurile
المستقيم	rect
خلاصة	abstract
خلاصة	abstracta
الصوفي	mistic
الصوفي	mystic
الوفاق	reconcilierea
الوفاق	reconciliere
الوفاق	impacare
الوفاق	concord
متصفح	navigator
متصفح	browserul
متصفح	browser
تسرب	scurgere
تسرب	scurgeri
تسرب	scurgeri
دعاء	rugaciune
دعاء	rugaciunea
دعاء	rugaciunea
دعاء	rugaciune
غرامي	grammy
تمدد	intinde
تمدد	intinde
تمدد	intindere
سماء	cerul
سماء	sky
سماء	cer
سماء	ceruri
مهد	leagan
مهد	leaganul
مهد	leagan
مساكن	locuinte
مساكن	locuinte
مساكن	cazare
مساكن	carcasa
مساكن	locuinte
مساكن	locuinte
فو	foo
فو	pho
فو	phu
بنيامين	benjamin
نبيلة	noble
نبيلة	nobil
نبيلة	nobila
نبيلة	nobili
نبيلة	nobile
الزهري	sifilis
ترمز	simbolizand
ترمز	simbolizeaza
ترمز	simbolizeaza
الميثاق	pact
الميثاق	pactul
الميثاق	pactului
الميثاق	compact
الميثاق	carta
الميثاق	carta
الميثاق	charter
الانتقادات	critica
الانتقادات	critici
الانتقادات	critica
الانتقادات	criticile
باز	buzz
خبز	paine
خبز	paine
خبز	painea
البيضاوي	oval
هجر	abandon
هجر	abandonarea
زيمبابوي	zimbabwe
تقوية	consolida
تقوية	consolideaza
تقوية	intarirea
تقوية	consolidare
تقوية	consolidarea
مدفعية	artileria
مدفعية	artilerie
ناس	oamenii
ناس	oameni
ناس	persoane
قزم	elf
قزم	pitic
قزم	pitica
قزم	pitic
قزم	gnome
تشارلي	charlie
بدوي	badawi
حشد	multimea
حشد	multime
حشد	multime
القيادات	conducerea
القيادات	conducere
فاتح	lumina
فاتح	light
فاتح	lumina
فاتح	fatih
جيرسي	jersey
نيوكاسل	newcastle
ضرر	daune
ضرر	pagube
ضرر	avarii
ضرر	stricaciuni
الموضة	moda
الموضة	modei
الموضة	moda
الموضة	fashion
متكرر	repetat
متكرر	repetata
متكرر	repetate
متكرر	repetitive
متكرر	recurente
متكرر	recurente
التحضير	pregatiri
التحضير	preparat
التحضير	pregatire
التحضير	pregatire
التحضير	pregatirea
التحضير	pregatirea
جوليان	julian
الصنوبر	pine
الصنوبر	pin
توت	boabe
توت	tut
بيني	penny
مولود	nascut
مولود	nascuta
مولود	nascut
العاصفة	furtuna
العاصفة	furtuna
العاصفة	storm
الكهنة	preoti
الكهنة	popii
الكهنة	preotii
ميزات	caracteristici
ميزات	trasaturi
مربعة	patrat
مربعة	square
مربعة	patrat
العمالة	muncitoresc
العمالة	angajare
التمثال	statuia
التمثال	statuie
فارغة	gol
فارغة	goale
فارغة	goala
فارغة	goala
الرجم	lapidare
خطية	scrisa
خطية	scris
خطية	scrise
خطية	scrisa
خطية	liniar
خطية	liniare
خطية	liniara
الخميني	khomeini
السموم	otravuri
السموم	toxine
السموم	toxinele
انجلترا	anglia
انجلترا	england
وود	lemn
وود	lemnul
وود	wood
وود	lemne
الحزام	curea
الحزام	centura
الحزام	centura
سعيدة	fericita
سعيدة	fericita
سعيدة	happy
سعيدة	fericit
القفز	sarituri
التحرر	emancipare
التحرر	eliberare
التحرر	eliberarea
القوارب	barci
القوارب	barci
الخنزير	purcel
الخنزير	porc
تدقيق	verific
تدقيق	verificarea
الانسان	umane
الانسان	om
الانسان	umana
الانسان	uman
رونالد	ronald
المنبع	amonte
المعرفية	cognitive
كوين	quinn
لوكاس	lucas
ستين	sixty
كفاية	destul
قاعات	sali
قاعات	sali
التقاط	catch
التقاط	prinde
التقاط	captura
التقاط	captura
التقاط	captureaza
التقاط	capturarea
التقاط	captura
التقاط	captura
التقاط	capturare
التقاط	captare
القماش	carpa
فكرية	intelectuale
فكرية	intelectuali
فكرية	intelectual
فكرية	intelectuala
جرير	greer
الحيتان	balenele
الحيتان	balene
بقعة	pata
بقعة	pata
بقعة	spot
الرقبة	gat
الرقبة	gat
الرقبة	gatul
المزرعة	ferma
المزرعة	ferma
الطماطم	rosii
الطماطم	rosii
الطماطم	rosii
الطماطم	rosii
الطماطم	tomate
الطماطم	rosii
الطماطم	rosii
اطلاق	lansare
اطلاق	lansarea
اطلاق	lansare
اطلاق	lanseaza
اطلاق	lansarea
سانتوس	santos
تنظيف	curatenie
تنظيف	curatarea
تنظيف	curatare
تنظيف	curatenie
هرقل	hercules
هرقل	hercule
ستانلي	stanley
التشريعات	legislatia
التشريعات	legislatie
سمة	tematica
سمة	tematica
سمة	tema
سمة	tema
سمة	caracteristica
سمة	caracteristica
سمة	trasatura
بارما	parma
محفوظة	rezervata
محفوظة	rezervat
محفوظة	rezervate
يونكس	unix
الملايين	milioane
مطبوع	tiparit
مطبوع	printat
مطبوع	tiparite
مطبوع	tiparita
مطبوع	imprimate
مستقيم	drepte
مستقيم	direct
مستقيم	drept
جبريل	gabriel
جداول	tabelele
جداول	tabele
جداول	mese
جداول	fluxuri
جداول	orare
مفاعل	reactorul
مفاعل	reactor
خديجة	khadija
الذئب	lup
الذئب	wolf
الذئب	lupul
الفخار	ceramica
الفخار	ceramica
سحاب	fermoar
سحاب	nori
سحاب	norilor
سحاب	norii
سحاب	cloud
سحاب	nor
حافلة	bus
حافلة	autocar
حافلة	autobuz
حافلة	autobuzul
الرفع	ridicare
الرفع	ridicarea
مبتدئ	incepator
مبتدئ	incepatoare
مشعل	baliza
مشعل	beacon
مشعل	baliza
محليا	local
محليا	locale
محليا	localnic
محليا	local
محليا	locala
مكسيكي	mexicana
مكسيكي	mexicani
مكسيكي	mexicana
مكسيكي	mexicane
مكسيكي	mexican
تشو	chu
تشو	cho
اليوتيوب	youtube
الجراثيم	germeni
الجراثيم	microbii
الجراثيم	microbi
مصور	fotograf
الكونية	cosmice
الكونية	cosmica
الكونية	cosmic
باسكال	pascal
فرنسيس	francis
فرنسيس	francisc
العيوب	defecte
العيوب	defecte
رونالدو	ronaldo
مغطاة	acoperit
مغطاة	acoperita
مغطاة	acoperite
بيلا	bella
نزلت	descarcat
نزلت	descarcat
نزلت	descarcata
نزلت	descarcate
ملبورن	melbourne
صيغ	formulele
صيغ	formule
بستان	grove
بستان	livada
بستان	livada
معاناة	suferinta
معاناة	suferinta
معاناة	suferind
العبارات	frazele
العبارات	fraze
العبارات	expresii
البلوغ	pubertate
ثور	thor
اكتسب	dobandite
اكتسب	dobandita
اكتسب	dobandit
اكتسب	achizitionat
القلوب	inimi
القلوب	inimile
فورا	imediat
قلادة	colier
قلادة	colierul
قلادة	pandantiv
سماع	audiere
سماع	auz
سماع	audierea
سماع	auzul
تحطم	accident
تحطم	crash
الدمار	distrugere
الدمار	distrugerea
الدمار	distrugeri
العنصري	rasiste
العنصري	rasista
العنصري	rasist
كرات	bile
كرات	mingi
ريكاردو	ricardo
الفوج	regimentul
الفوج	regiment
لادن	incarcat
النرويجية	norvegiana
النرويجية	norvegiene
النرويجية	norvegian
الملاحظة	nota
الملاحظة	nota
الملاحظة	observare
الملاحظة	observatie
النسبي	ruda
النسبي	relativ
النسبي	ruda
النسبي	relative
النسبي	relativa
خلط	amestecarea
خلط	amestecare
اواخر	tarziu
اواخر	intarziat
اواخر	tarziu
الرياضيين	sportivii
الرياضيين	sportivi
صافي	plasa
صافي	net
صافي	neta
صافي	plasa
صافي	fileu
كبر	zoom
اللهم	doamne
اللهم	dumnezeu
النية	intentie
النية	intentia
النية	intentie
النية	intentie
النية	intentia
النية	intentie
الرهبان	calugari
الرهبان	calugarii
صداقة	prietenia
صداقة	prietenie
برميل	butoi
وقائع	fapte
وقائع	faptele
وقائع	cronica
وقائع	chronicle
سياسيا	politic
زمالة	bursa
ودية	prietenoasa
ودية	prietenos
ودية	amical
ثقيلة	heavy
ثقيلة	greu
ثقيلة	grele
ثقيلة	grea
ثقيلة	grei
الحقن	injectarea
الحقن	injectie
الحقن	injectare
الصداع	cefalee
زوايا	colturi
زوايا	unghiuri
زوايا	unghiurile
وفاء	fidelitate
وفاء	fidelitatea
وفاء	wafa
وفاء	indeplinirea
وفاء	loialitate
وفاء	loialitatea
وفاء	impliniri
وفاء	implinirea
وفاء	implinire
شارة	insigna
شارة	ecuson
شارة	insigna
الرحمة	mercy
الرحمة	mila
الرحمة	mila
مونت	mont
مونت	monte
خوارزمية	algoritmul
خوارزمية	algoritm
المطارات	aeroporturi
المطارات	aeroporturile
التكاثر	reproductie
التكاثر	reproducere
التكاثر	reproducere
التكاثر	reproducerea
سوس	soos
جيف	jeff
المظهر	aspectul
المظهر	aspect
هندوراس	honduras
ظواهر	fenomen
ظواهر	fenomenele
ظواهر	fenomene
السلاسل	lanturi
مطاعم	restaurante
مطاعم	restaurantele
المختلطة	amestecate
المختلطة	amestecat
المختلطة	mixt
المختلطة	mixta
المختلطة	hibrid
الظلم	nedreptatea
الظلم	nedreptate
الجثة	cadavru
الكهوف	pesteri
عناية	ingrijire
عناية	ingrijire
عناية	grija
صغر	mic
صغر	mica
صغر	micii
صغر	mici
شاشات	ecranele
شاشات	ecrane
شاشات	monitoare
عضوة	membru
عضوة	membra
عضوة	membrul
التفاح	mere
راح	will
راح	va
اخترع	inventate
اخترع	inventat
اخترع	inventeaza
اخترع	inventa
عطاء	licitatie
عطاء	tandru
الاحتكاك	frecare
عظمة	oase
عظمة	os
عظمة	osul
عظمة	bone
المعدية	contagioasa
المعدية	contagios
المعدية	contagioase
غراند	grand
لاتينية	latine
لاتينية	latin
لاتينية	latina
لاتينية	latina
لاتينية	latina
النظرة	uite
الممتلكات	proprietate
الممتلكات	proprietatea
الممتلكات	proprietati
الممتلكات	proprietati
اتجاهات	tendintele
الغاية	scopul
الغاية	scop
باع	vandut
باع	vandute
باع	vanduta
باع	vandut
الرعد	thunder
الرعد	tunetul
الرعد	tunete
الرعد	tunet
روميو	romeo
رسومات	desene
رسومات	desenele
رسومات	grafice
رسومات	grafica
رسومات	grafica
مصباح	lampa
مصباح	lampa
مايا	maya
الانقسام	divide
التغطية	acoperire
التغطية	acoperirea
عقيد	colonel
التراجع	retragere
التراجع	retragerea
الزينة	decoratiuni
الكلوي	renale
الكلوي	renala
الكلوي	renal
السقف	plafon
السقف	tavan
السقف	plafonul
السقف	acoperis
السقف	acoperis
السقف	acoperis
فراغ	goliciunea
فراغ	vid
فراغ	vacuum
الطاولة	tabelul
الطاولة	masa
الطاولة	masa
الطاولة	tabel
الطاولة	table
بلاط	gresie
بلاط	placi
متزوجة	casatorita
متزوجة	maritata
متزوجة	casatorit
متزوجة	casatorit
المرات	timpuri
المرات	timpurile
المرات	vremuri
المرات	times
تولد	nascut
تولد	nascuta
تولد	nascut
تولد	rasa
تولد	rasa
تولد	genereaza
تولد	genera
تمرير	trecand
تمرير	trecerea
تمرير	trecere
تمرير	deruleaza
تمرير	pergament
تمرير	derulare
تمرير	defilare
تمرير	trece
تمرير	pass
تمرير	pasa
تمرير	pasa
عجلة	roata
عجلة	roata
المثلية	homosexualitatea
الطحالب	algele
الطحالب	alge
تخرجت	absolvit
فاي	faye
فاي	zana
فاي	zane
مطلقة	divortat
مطلقة	divortat
مطلقة	absoluta
كروية	sferice
ديربي	derby
رون	ron
جيوفاني	giovanni
الكهرومغناطيسية	electromagnetica
الكهرومغناطيسية	electromagnetic
الكهرومغناطيسية	electromagnetice
يشترط	necesita
المدمرة	distrugatorul
المدمرة	distrugator
الحائط	peretele
الحائط	wall
الحائط	zid
الحائط	zidul
الحائط	perete
البيئات	mediile
كاترين	katrine
الكتل	blocuri
زميل	colega
زميل	colegul
زميل	colega
زميل	coleg
نورمان	norman
رقيق	subtire
رقيق	subtire
الشيشان	cecenia
الشيشان	cecen
يفهم	inteles
يفهم	inteles
المناخية	climatica
المناخية	climatice
غسل	spal
غسل	spala
غسل	spala
غسل	wash
غسل	spalare
غسل	spalarea
غسل	spalare
غسل	spalare
دمر	distrusa
دمر	distruse
دمر	distrus
دمر	distrusa
دمر	distruge
القادمين	sosiri
ميزان	solzi
ميزان	cantare
العشاء	cinei
العشاء	cina
العشاء	cina
التذكاري	memorial
التذكاري	memorialul
اهداف	obiectivele
اهداف	obiective
اهداف	obiectivele
اهداف	goluri
اهداف	obiective
اهداف	obiective
الضارة	nocive
الضارة	nociv
الضارة	daunatoare
الضارة	daunator
التميز	excelenta
التميز	excelenta
الليبرالي	liberali
الليبرالي	liberale
الليبرالي	liberala
الليبرالي	liberal
امر	comanda
امر	comanda
امر	comanda
امر	ordinea
امر	comanda
امر	ordine
امر	ordin
تعقد	complexitate
تعقد	complexitatea
تصريف	conjugat
تصريف	drenaj
متحدة	unita
متحدة	united
متحدة	unite
متحدة	unit
تحكيم	arbitraj
المقترح	propunere
المقترح	propunerea
المقترح	propus
المقترح	propusa
المقترح	propuse
