uma	하나
salvar	저장
salvar	절약
salvar	저장
gravações	녹음
gravações	레코딩스
gravações	레코딩
gravações	레코드
árbitro	심판
árbitro	ref
cadeia	교도소
cadeia	감옥
cadeia	사슬
cadeia	연쇄
cadeia	체인
orientação	복음
orientação	오리엔테이션
orientação	방향
orientação	지향
orientação	가이드라인
nuno	파트리크
nuno	패트릭
adam	아담
adam	애덤
hits	조회수
opções	옵션
gustavo	구스타프
gustavo	구스타보
gustavo	구스타프
sir	crs
funcionários	직원
funcionários	직원들
checa	체코
checa	체코어
pib	gdp
documento	문서로
documento	문서
comitê	위원회
bacia	분지
seriado	직렬
seriado	시리얼
produziu	제작
paraguai	파라과이
paraguai	파라과이
ausência	부재
destruição	파괴
douglas	더글러스
ativo	활성화
ativo	활동
ativo	액티브
ativo	활성
ativo	자산
casada	결혼
cria	만듭니다
cria	만들기
cria	생성
cria	만드세요
salto	점프
tela	화면
tela	스크린
tela	캔버스
raça	품종
raça	레이스
raça	경주
raça	인종
raça	경쟁
bilhões	십억
bilhões	수십억
habilidades	스킬
habilidades	솜씨
habilidades	능력
habilidades	기술
habilidades	실력
habilidades	스킬
habilidades	솜씨
papéis	역할
papéis	종이
papéis	신문
papéis	페이퍼
papéis	서류
cambridge	케임브리지
carne	고기
carne	비프
carne	쇠고기
carne	소고기
carne	육체
baixas	사상자
direta	직접
direta	직통
direta	direct
direta	다이렉트
acontecimentos	이벤트
acontecimentos	행사
marcada	태그
marcada	표시됨
tag	태그
perdido	분실
perdido	로스트
perdido	잃어버린
participaram	참가
lutar	파이팅
indígenas	토착
palmeiras	손바닥
potência	파워
potência	전력
potência	권력
imigrantes	이민
imigrantes	이민자
espada	도검
funciona	웍스
funciona	작동
funciona	작품
opera	opera
opera	오페라
vertical	수직
vertical	세로로
vertical	세로
árvores	나무들
árvores	트리
árvores	나무
sonho	드림
assinatura	서명
assinatura	사인
assinatura	구독
assinatura	서명
metrô	지하철
metrô	메트로
metrô	지하철
partidos	파티
alternativa	대안
alternativa	얼터너티브
exibição	전시
exibição	전시회
exibição	전람회
exibição	전시관
exibição	박람회
exibição	전시회
exibição	표시
exibição	표시하기
exibição	디스플레이
two	두두
two	두분
men	멘트
men	남성
men	남자
habitats	서식지
habitats	서식지
treinamento	훈련
treinamento	트레이닝
wwe	wwe
lateral	측면
lateral	사이드
mitologia	신화
renato	르네
renato	레네
publicados	게시
publicados	출판
publicados	출판됨
necessária	필요함
necessária	필요함
necessária	필수
kevin	케빈
extremo	극단
extremo	익스트림
extremo	극한
individuais	singles
individuais	싱글
individuais	개별
individuais	개인
elite	엘리트
jong	종종
emprego	작업
emprego	일자리
emprego	직업
emprego	잡스
emprego	직업
emprego	욥기
emprego	고용
científico	과학
vendido	팔렸다
vendido	판매
divisões	분열
recepção	영수증
recepção	접수
ambiental	환경
open	오픈
open	열기
aviões	비행기
aviões	항공기
aviões	비행기
largura	너비
componentes	구성요소
componentes	부품
componentes	성분
cemitério	묘지
cemitério	묘지
gonçalo	곤살로
inicia	시작
centenas	수백명이
centenas	수백
petróleo	오일
petróleo	석유
petróleo	기름
permitir	허용
permitir	허용하기
permitir	허가
permitir	허용
paixão	열정
juvenil	청소년
humanidade	인류
humanidade	인류
song	송송
song	노래
aeronaves	항공기
citado	인용
citado	인용된
correio	편지
correio	메일
correio	우편
correio	택배
orçamento	예산
específico	구체적
específico	특정
específico	구체
concentração	합병
concentração	농도
salas	객실
campus	캠퍼스
pinheiro	소나무
pinheiro	파인
caiu	떨어짐
mente	마음
artilharia	대포
transferência	전송
viva	생방송
viva	라이브
viva	alive
associado	연관
boston	보스턴
externa	외부
abrir	오픈
abrir	열기
extinta	사멸
extinta	멸종
intervenção	간섭
intervenção	개입
heart	하트
heart	심장
heart	마음
missouri	미주리
incluir	포함
altas	높음
altas	하이
famosos	유명한
famosos	유명해
famosos	유명인
famosos	유명하다
famosos	유명
mecânica	역학
mecânica	수리공
mecânica	기계
arquiteto	건축가
arquiteto	건축
fluxo	플럭스
fluxo	플로
fluxo	플로우
fluxo	흐름
fluxo	스트리밍
fluxo	스트림
fluxo	흐름
kelly	켈리
esforço	노력
termina	종료
indivíduo	개별
indivíduo	개인
passos	발자국
passos	발자취
passos	스텝
passos	걸음
passos	단계
sexto	여섯번째
produtores	프로듀서
influências	영향력
influências	영향
vizinhos	이웃들
vizinhos	이웃
vizinhos	이웃
atenas	아테네
integração	통합
vargas	바르가스
transportes	교통수단
transportes	운송
transportes	교통
transportes	교통수단
transportes	운송
transportes	수송
transportes	교통
crimes	범죄
nocaute	녹아웃
alcançar	도달
alcançar	도달하기
alcançar	달성
confederação	연맹
confederação	연방
monumento	기념탑
monumento	기념물
monumento	모뉴먼트
monumento	기념비
down	다운
down	아래로
discurso	담화
discurso	연설
discurso	음성
telefone	전화
telefone	전화기
telefone	전화번호
telefone	휴대폰
telefone	전화
telefone	전화기
paredes	성벽
conservação	보존
conservação	보전
conservação	보존
ameaça	위협
bíblia	성경
bíblia	성경
pergunta	질문
declaração	성명서
declaração	진술
declaração	선언
primo	사촌
primo	사촌동생
holanda	네덜란드
holanda	네덜란드령
holanda	네덜란드인
holanda	홀랜드
lenda	전설
lenda	레전드
vítimas	희생자
vítimas	피해자
ideal	아이디얼
ideal	이상
chamadas	통화
aventura	어드벤처
aventura	모험
pedras	스톤
pedras	석기
pedras	바위
plant	공장
plant	식물
plant	식물학
desenhos	설계
desenhos	디자인
download	다운로드
aparência	외모
aparência	모양
aparência	출연
comunas	코뮌
apresentações	프레젠테이션
apresentações	발표
observação	발언
observação	관찰
observação	관측
excelente	훌륭한
descobrir	발견
descobrir	찾기
descobrir	발견
descobrir	찾아보기
chão	바닥
lagos	호수
grão	곡식
johnny	조니
johnny	쟈니
johnny	자니
definido	집합
definido	세트
definido	설정
confiança	신뢰
confiança	자신감
confiança	신뢰
confiança	신탁
habilidade	능력
habilidade	기술
habilidade	실력
habilidade	스킬
habilidade	솜씨
habilidade	능력
habilidade	능력자
árabes	아랍인
árabes	아랍
árabes	아랍인
árabes	아라비아어
árabes	아라비아
árabes	아랍어
tomé	토머스
tomé	토마스
ginástica	헬스
ginástica	체육관
ginástica	체조
sugestões	추천
sugestões	제안
his	그의
blog	블로그
açúcar	슈가
açúcar	설탕
açúcar	슈슈
laboratório	실험실
laboratório	연구소
laboratório	연구실
laboratório	lab
laboratório	연구실
laboratório	실험실
enviou	보냄
enviou	전송
drogas	약물
drogas	의약품
drogas	약품
drogas	마약
fases	단계
jerusalém	예루살렘
moda	패션
lançar	출시
lançar	실행
lançar	발사
lançar	런칭
doutrina	교리
samuel	새뮤얼
samuel	사무엘
inteligência	지능
space	스페이스
space	공간
space	우주
escritores	작가
carregado	업로드
notícia	뉴스
notícia	소식
ford	포드
claramente	명확하게
claramente	명백하게
claramente	명백히
jacques	자크
california	캘리포니아
blues	블루스
dificuldade	난이도
dificuldade	어려움
costas	다시
costas	뒤로
opiniões	리뷰
opiniões	의견
opiniões	피드백
opiniões	의견
instalações	설치
instalações	시설
objetivos	목표
objetivos	목표
ligado	연결됨
ligado	연결됨
alfredo	알프레드
alfredo	앨프레드
alfredo	앨프리드
parcial	부분적
parcial	부분
aplicações	애플리케이션
aplicações	어플리케이션
graça	그레이스
graça	은혜
inteiro	정수형
inteiro	정수
descreve	설명
descreve	설명하기
protegida	보호
stephen	스테파노
stephen	스티븐
marcas	브랜드
marcas	상표
marcas	마르크
marcas	마크스
cuba	쿠바
tarefa	작업
círculo	서클
círculo	circle
restantes	남음
alcance	범위
alcance	도달
alcance	도달하기
consciência	양심
consciência	양심적
consciência	인식
consciência	인지도
consciência	의식
preço	가격
preço	프라이스
caminhos	도로
caminhos	경로
dedicado	헌신
universidades	대학
shopping	쇼핑몰
andrew	앤드류
andrew	앤드루
andrew	안드레아
story	이야기
story	스토리
story	소식
empate	넥타이
empate	추첨
empate	그리기
ginásio	헬스
ginásio	체육관
ginásio	김나지움
ginásio	체육관
facebook	facebook
facebook	페이스북
areia	모래
areia	모래시계
areia	샌드
areia	샌즈
períodos	생리
períodos	월경
períodos	마침표
jason	제이슨
aprovação	승인
estrelado	starry
teclado	키보드
teclado	키보드
cavalaria	기병대
cavalaria	기병
tomada	소켓
aceita	수락
aceita	수락
extinção	대량절멸
extinção	대멸종
extinção	멸종
lobo	늑대
lobo	볼프
lobo	울프
patrick	파트리크
patrick	패트릭
abriu	개설
dead	사망
dead	데드
vídeos	동영상
vídeos	비디오
armadas	무장
convenção	조약
convenção	협약
convenção	컨벤션
regimento	연대
espaços	공간
espaços	공백
garota	girl
garota	소녀
xiii	xiii
culto	숭배
culto	컬트
culto	예배
culto	숭배
culto	경배
democracia	민주주의
democracia	민주화
billy	빌리
moral	도덕
moral	도덕
moral	도덕성
moral	도덕
legislativa	입법
retirar	후퇴
retirar	인출
flórida	플로리다
calor	더위
calor	히트
provável	가능성
atletismo	육상
irmãs	시스터스
irmãs	자매들
irmãs	자매
fiáveis	신뢰성
constantinopla	콘스탄티노
vítima	희생자
vítima	피해자
pede	물어본다
dirigiu	감독
polónia	폴란드
discutir	토론하기
discutir	논의
lourenço	로렌스
lourenço	로렌조
lourenço	로런스
lourenço	로렌스
rival	라이벌
interno	인턴
interno	내부
interno	국내
práticas	실습
depressão	우울증
produzidos	제작
compra	구매
compra	구입
compra	구매하기
compra	사기
computadores	컴퓨터
leve	가볍게
leve	가벼운
leve	라이트
leve	가벼움
leve	take
conceitos	컨셉
conceitos	개념
conceitos	concepts
dark	어둡게
dark	다크
dark	어두운
dark	어둠
nintendo	닌텐도
raimundo	레이먼드
raimundo	레이몬드
rota	노선
rota	경로
elizabeth	엘리자베스
elizabeth	엘리사벳
microsoft	마이크로소프트
sun	햇볕
sun	태양
cristianismo	기독교
aparecer	나타납니다
revela	드러낸다
pensar	생각
pensar	생각하기
pensar	생각
trama	플롯
foco	집중
foco	초점
foco	집중하기
foco	포커스
sucessos	성공
sucessos	조회수
sucessos	성공적
sucessos	성공함
sucessos	성공
molecular	분자
dimensões	차원
dimensões	크기
warner	워너
auxiliar	보좌
auxiliar	보조
auxiliar	구원자
auxiliar	도우미
estudante	학생
amizade	우정
amiga	친구
giovanni	조반니
vantagem	혜택
vantagem	장점
peixes	물고기자리
peixes	피쉬
peixes	피시
peixes	생선
peixes	물고기
cláudio	클라우디우스
médicos	의사
médicos	의학
médicos	의료
médicos	의사
modalidade	모드
transição	전이
ferroviária	철도
terror	테러리즘
terror	공포
terror	테러
terror	공포
eleitos	선출
baterista	드러머
jimmy	지미
religiosas	종교
bad	bad
bad	나쁜
bad	나쁘다
net	net
clark	클라크
conquistar	정복
experiências	실험
experiências	경험
experiências	체험
experiências	실험
apresentando	소개합니다
apresentando	피처링
privada	비공개
moeda	통화
moeda	화폐
moeda	동전
visconde	자작
rose	장미
rose	로즈
cavaleiros	나이트
cavaleiros	라이더스
cavaleiros	라이더
cavaleiros	기사
cavaleiros	나이트
crescente	growing
crescente	성장
crescente	자라고
crescente	증가
crescente	초승달
crescente	초승달과
atitude	태도
feliz	해피
feliz	행복
feliz	행복해
feliz	행복하다
feliz	행복한
síria	시리아
síria	시리아
roupas	의류
roupas	옷이
primavera	봄이
primavera	스프링
básica	기본
básica	기초
básica	베이직
vitor	빅토르
vitor	빅터
popularidade	인기
dave	데이브
xii	xii
variação	변동
variação	변동이
variação	변이
assistência	원조
democrática	민주당
dúvidas	의심
dúvidas	의심
spam	스팸
calendário	시간표
calendário	달력
calendário	캘린더
esforços	노력
esforços	노력
decisões	결정
aulas	강습
aulas	레슨
aulas	수업
aulas	클래스
aulas	수업
baby	베이비
baby	아기
juntou	가입했습니다
charlie	찰리
marvel	마블
definir	집합
definir	세트
definir	설정
definir	정의하기
definir	정의
equador	에콰도르
network	네트워크
chance	기회
terrestre	지상
contemporânea	현대
técnicos	테크니컬
técnicos	기술
técnicos	기술적
técnicos	기술자
page	페이지
miller	밀러
teorias	이론
teorias	이론
julgamento	심판
julgamento	판단
julgamento	재판
julgamento	판결
julgamento	판단력
julgamento	심판
julgamento	판단
games	게임
sessão	세션
toronto	토론토
calções	반바지
cristão	기독교
cristão	크리스티안
cristão	크리스천
cristão	크리스찬
columbia	콜롬비아
columbia	콜럼비아
columbia	컬럼비아
falando	말하기
heróis	영웅
heróis	히어로
heróis	히어로즈
onze	일레븐
off	끄기
estratégia	전략
aceitar	수락
britânicos	브리티시
britânicos	영국인
britânicos	영국
campanhas	캠페인
idéia	아이디어
idéia	idea
eletrônica	일렉트로닉스
eletrônica	전자제품
eletrônica	전자공학
eletrônica	전자
eletrônica	일렉트로닉
fortemente	강력하게
light	가볍게
light	가벼운
light	라이트
light	가벼움
religiosos	종교
morrer	죽는다
viagens	여행
journal	학술
journal	학술지
journal	저널
computação	컴퓨팅
computação	계산
computação	컴퓨팅
magalhães	마젤란
virtual	가상
virtual	버추얼
máquinas	기계
máquinas	머신
máquinas	기계
poderoso	강력
poderoso	강력한
poderoso	강력하다
agentes	에이전트
vidas	생명
anualmente	매년
associados	연관
pilotos	운전자
pilotos	드라이버
pilotos	운전사
pilotos	조종사
geórgia	조지아어
geórgia	조지아
impedir	방지
impedir	예방
verificar	검증
verificar	확인
verificar	인증
verificar	체크
verificar	확인
verificar	점검
quente	덥다
quente	hot
quente	뜨겁다
quente	뜨거운
quente	따뜻하다
danos	손해배상
danos	피해
danos	손상
danos	손해
ampla	넓은
ampla	광범위
ampla	광범위한
ampla	넓은
ampla	와이드
ampla	넓이
sony	소니
junior	주니어
argumentação	논증
argumentação	인수
argumentação	논쟁
argumentação	인자
argumentação	인수
matt	매트
superman	슈퍼맨
procurar	찾기
procurar	검색
procurar	검색하기
agrícola	농업
agrícola	농지
professora	교수
professora	교수님
professora	선생님
professora	교사
professora	스승
justificativa	정당화
comparação	비교
correto	정답
correto	올바른
nossos	우리의
colegas	동료들
colegas	동료들
colegas	동료
maurício	모리셔스
maurício	모리스
escudo	방패
bbc	bbc
teologia	신학
project	프로젝트
howard	하워드
explicar	설명
explicar	설명해
explicar	설명하기
explicar	설명해주세요
cumprir	준수
lutas	파이트
lutas	투쟁
herdeiro	상속인
herdeiro	상속
herdeiro	상속자
certas	특정
system	체계
system	시스템
macau	마카오
macau	마카오
iluminação	조명
iluminação	조명
sobrinho	조카
abc	abc
declinação	적위
menina	girl
menina	소녀
menina	그리워
menina	미스
relacionado	관련
apresentador	발표자
apresentador	주최
apresentador	호스트
sueco	스웨덴어
sueco	스웨덴
sueco	스웨덴인
republicano	공화당
ryan	라이언
violão	guitar
violão	기타
jaime	제임스
recebendo	수신
aparente	겉보기
more	기타
separação	분리
compostos	화합물
compostos	복합
compostos	복합체
aventuras	어드벤처
aventuras	모험
aventuras	어드벤처
aventuras	모험
cristina	크리스티나
cristina	크리스티나
cristina	크리스틴
sofia	소피아
sofia	소피아
património	문화유산
absoluta	절대
absoluta	절대적
pau	막대기
pau	스틱
indiana	인디애나
clássicos	클래식
clássicos	고전주의
clássicos	고전
clássicos	클래식
clássicos	고전
ips	ips
adultos	성인
adultos	어른
adultos	성인
adultos	어른
jane	제인
glória	글로리아
glória	영광
glória	글로리
ritmo	속도
ritmo	페이스
ritmo	템포
ritmo	리듬
estilos	스타일스
estilos	스타일
cargos	역할
atacar	공격
controlar	제어
cerimônia	의식
gigante	자이언트
gigante	거대
habitat	서식지
munique	뮌헨
trem	열차
trem	기차
trem	트레인
vírus	바이러스
vírus	바이러스
raízes	루트
raízes	뿌리
raízes	뿌리
raízes	뿌리기
allen	앨런
corporation	코퍼레이션
corporation	주식회사
símbolos	기호
símbolos	상징
símbolos	기호
símbolos	상징
restante	나머지
restante	남음
soul	영혼
soul	소울
considerar	고려해
considerar	고려
estradas	도로
estradas	고속도로
esquerdo	좌파
esquerdo	왼쪽
transformação	프로세싱
transformação	처리
transformação	변신
transformação	변환
transformação	변형
infelizmente	불행히도
atmosfera	대기
atmosfera	분위기
play	놀기
play	재생
play	연주
play	플레이
xadrez	체스
africano	아프리카
médica	의학
médica	의료
médica	닥터
tendência	추세
tendência	trend
tendência	경향
tendência	트렌드
tendência	경향
andar	걷고
andar	워킹
andar	걷는다
andar	걷기
andar	바닥
andar	산책
andar	걷기
óleo	오일
óleo	석유
óleo	기름
matemático	수학자
matemático	수학
chinesa	중국인
chinesa	중국어
nomeação	약속
nomeação	예약
amplamente	널리
itens	상품
itens	항목
itens	품목
itens	아이템
fred	프레드
especialista	전문가
especialista	전문가
mac	mac
fachada	파사드
filósofo	철학자
filósofo	철학
romênia	루마니아
romênia	루마니아인
romênia	루마니아어
wikimedia	위키미디어
aeronave	항공기
nativa	네이티브
fale	talk
fale	말하기
circulação	순환
correia	벨트
jeff	제프
jeff	jeff
sal	소금
sétimo	일곱번째
psicologia	심리학
graus	성적
graus	도도
graus	학위
moçambique	모잠비크
polo	폴로
bulgária	불가리아
tóquio	도쿄
tóquio	동경
faça	make
definitivamente	확실히
primeiramente	우선
primeiramente	퍼스트
primeiramente	처음
primeiramente	먼저
cerco	포위전
ondas	파도
percussão	타악기
francis	프랜시스
iraque	이라크
iraque	이라크
legenda	자막
legenda	문구
legenda	설명
legenda	자막
legenda	전설
legenda	레전드
legenda	부제
fenômeno	현상
fenômeno	현상
road	도로
road	로드
cientistas	과학자
cientistas	과학자
gato	고양이
estatística	통계
estatística	통계학
estatística	통계학
estatística	통계
finlândia	핀란드
supremo	슈프림
humor	유머
humor	분위기
humor	기분
humor	유머
interface	인터페이스
estabelecimento	설립
produções	프로덕션
produções	프로덕션스
extinto	사멸
extinto	멸종
populações	인구
necessidades	필요
substituir	교체
substituir	대체
substituir	바꾸기
filhas	딸들
espera	기다린다
espera	기다림
espera	기다렸다
sons	소리
sons	아들들
recurso	항소
recurso	호소
recurso	자원
recurso	리소스
destruir	파괴
fronteiras	경계
fronteiras	국경
fronteiras	경계선
fronteiras	프론티어
remoção	제거
aluno	눈동자
aluno	동공
aluno	학생
pagar	지불
pagar	지불
pagar	결제
tentativas	시도
tarefas	작업
tarefas	태스크
ensaio	테스트
ensaio	시험
ensaio	세이
ensaio	에세이
ensaio	테스트
ensaio	검사
ensaio	시험
eletrônico	전자
eletrônico	일렉트로닉
receita	처방
receita	레시피
receita	수익
sorte	럭키
sorte	행운
escritas	서면
objectos	객체
objectos	개체
objectos	물체
objectos	천체
parar	멈추기
parar	중지
parar	멈추기
parar	중단
parar	정지
quinze	열다섯
lixo	쓰레기
lixo	쓰레기통
lixo	휴지통
lixo	쓰레기
lixo	쓰레기
lixo	쓰레기
cônsul	영사
tabelas	테이블
gregos	그리스어
gregos	그리스
gregos	그리스인
pires	접시
cross	교차
cross	십자
cross	십자가
cross	크로스
escolher	선택하기
escolher	선택
datas	날짜
datas	데이트
youtube	유튜브
youtube	youtube
youtube	유투브
dna	dna
value	가치
indiano	인도인
indiano	인도
indiano	인디언
australian	오스트레일리아
australian	오스트레일리아의
casar	결혼
dor	통증
dor	통증이
dor	고통
colega	동료
colega	동료
duplo	더블
duplo	듀얼
negócio	업체
negócio	사업
negócio	비즈니스
hino	anthem
africana	아프리카
convite	초대
convite	초대
convite	초청
corridas	경주
corridas	인종
corridas	경주
corridas	레이싱
frio	춥다
frio	감기
frio	추위
frio	차가운
gravar	레코드
gravar	녹음
gravar	녹화
gravar	기록
leonard	레오나드
leonard	레너드
italianos	이탈리아인
italianos	이탈리아
italianos	이탈리아인
italianos	이탈리아어
mover	움직여
mover	움직임
mover	이동
inauguração	취임식
inauguração	오프닝
inauguração	개봉
impossível	impossible
impossível	불가능하다
impossível	불가능
impossível	불가능한
clientes	고객
clientes	고객
clientes	클라이언트
clientes	고객
aranha	거미
aranha	스파이더
anel	링링
anel	반지
anel	소환
hop	힙합
evolution	에볼루션
evolution	진화
evolution	진화론
action	행동
action	활동
action	작업
action	동작
action	액션
girls	소녀
girls	소녀들
girls	걸스
cedo	초기
cedo	일찍
marte	마스
marte	화성
convidados	초대
convidados	손님
convidados	게스트
convidados	참석자
convidados	손님들
convidados	게스트로
convidados	손님
convidados	게스트
convidados	참석자
iniciais	초기
iniciais	이니셜
iniciais	이니셜
terminar	완료
terminar	마무리
terminar	마침
terminar	끝내기
terminar	종료
terminar	끝내기
criadas	하녀
criadas	하녀들
criadas	생성
criadas	만들었습니다
batalhas	전투
estabelecido	설립
dedicada	헌신
cobre	구리
recusou	거절
quadros	프레임
quadros	테이블
ida	ida
commons	커먼즈
equilíbrio	균형
equilíbrio	밸런스
equilíbrio	잔액
equilíbrio	균형
equilíbrio	평형
equilíbrio	균형
espiritual	정신적
camada	계층
camada	레이어
defensor	수비수
director	디렉터
director	감독
armada	무장
católico	가톨릭주의
católico	가톨릭
relevantes	관련
relevantes	관련성
católicos	가톨릭주의
católicos	가톨릭
morre	죽는다
limpeza	청소
limpeza	클리닝
hip	엉덩이
familiar	익숙한
avô	할아버지
avô	할아버지
avô	외할아버지
partículas	입자
tribos	부족
basquete	농구
hipótese	가설
traduzido	번역
democrata	민주당
indústrias	업종
indústrias	산업
fator	팩터
fator	인자
fator	요인
transformar	변환
transformar	변신
transformar	변형
illinois	일리노이
mariana	마리안
gordon	고든
santuário	신사
cantar	sing
cantar	노래
cantar	노래
hard	열심히
hard	하드
hard	어려워
planejamento	플래닝
planejamento	계획
planejamento	기획
gray	회색
gray	그레이
impressão	인쇄
impressão	프린트
impressão	인상
impressão	노출
impressão	프린팅
impressão	인쇄
impressão	프린터
bloqueios	차단
bloqueios	블록
bloqueios	블럭
derrotar	패배
confusão	혼란
confusão	혼돈
confusão	혼동
ligada	연결됨
ligada	연결됨
dimensão	차원
dimensão	사이즈
dimensão	크기
tensão	긴장감
tensão	텐션
tensão	긴장
tensão	전압
causas	원인
mhz	mhz
cordas	로프
cordas	밧줄
cordas	문자열
implantação	배포
when	언제쯤
when	언제
receberam	받았습니다
receberam	받은
receberam	받음
desafio	도전
free	free
free	무료
free	자유
aço	제철
aço	강철
aço	스틸
morais	도덕
morais	모랄레스
leon	레온
leon	리온
vencedores	우승자
vencedores	수상자
vencedores	승자
concertos	연주회
concertos	콘서트
concertos	연주회
concertos	콘서트
pontuação	득점권
pontuação	득점
pontuação	점수
pontuação	득점
pontuação	구두점
pontuação	점수
pontuação	득점
pesca	낚시
cópia	복사
cópia	카피
cópia	복사본
cópia	사본
cópia	복사
produtora	프로듀서
produtora	제작자
wild	와일드
wild	야생
memórias	추억
memórias	회상록
memórias	회고록
eliminada	탈락
precedente	선례
pdf	pdf
joana	제인
joana	조앤
adversário	상대
adversário	상대편
adversário	상대성
margarida	마거릿
margarida	마르그리트
margarida	데이지
estátua	동상
estátua	여신상
estátua	조각상
fire	화재
fire	불화
recuperar	복구
recuperar	회복
rolling	rolling
rolling	굴러
rolling	롤링
ernesto	어니스트
placa	접시
christopher	크리스토퍼
ganhando	적립
ganhando	우승
ganhando	승리
jornalismo	저널리즘
mau	bad
mau	나쁜
mau	나쁘다
retorna	반환
retorna	리턴
similares	비슷함
similares	유사한
similares	비슷한
similares	유사
basicamente	기본적으로
recuperação	복구
recuperação	회복
celular	모바일
celular	셀룰러
variações	변수
externos	외부
moore	무어
atuando	연기
gabinete	사무소
gabinete	사무실
gabinete	오피스
gabinete	내각
estranho	이상한
estranho	이상한
estranho	이상하다
estranho	odd
estranho	어색한
estranho	이방인
votações	득표
votações	투표
votações	투표
html	html
mexicano	멕시코인
mexicano	멕시코
seca	건조
seca	드라이
seca	가뭄
seca	건조
endereço	주소
pacientes	환자
pacientes	환자들
pacientes	환자
milão	밀란
milão	밀라노
sintomas	증상
sintomas	증세
sintomas	증상
sintomas	증세
mangá	만화
mangá	만화가
custos	비용
custos	비용
perspectiva	전망
perspectiva	관점
dama	숙녀
dama	레이디
dama	아줌마
trio	트리오
marcha	행진
marcha	행진곡
inspirado	영감
composições	작곡
boys	소년
boys	소년들
boys	boys
boys	보이즈
boys	보이스
exercício	운동
navegação	탐색
navegação	브라우징
culturas	농작물이
culturas	농작물
culturas	곡물
culturas	문화
citar	따옴표
citar	인용
manual	안내서
manual	도움말
manual	수동
manual	설명서
manual	매뉴얼
clã	클랜
espanhóis	스페인인
espanhóis	스페인어
progresso	진행
dragão	드래곤볼
dragão	드래곤
combustível	연료
sic	sic
sic	sci
mecanismo	메커니즘
hitler	히틀러
evidências	증거
congo	콩고
significativa	의미있는
desenvolvida	선진
norma	norma
norma	규범
norma	노름
norma	스탠더드
norma	표준
conjuntos	세트
profundidade	깊이
profundidade	농도
substituição	교체
substituição	대체
substituição	바꾸기
substituição	교체
substituição	교체
nobreza	귀족
cão	개그
cadeira	의자
fight	싸워라
fight	싸움
fight	싸우기
fight	싸워
fight	싸우다
ocidente	서쪽
ocidente	서부
ocidente	웨스트
come	먹기
come	먹어
ivan	이반
mexicana	멕시코인
mexicana	멕시코
explica	설명
explica	설명해
explica	설명하기
explica	설명해주세요
lesão	부상
combinação	조합
vegetação	식물
hong	홍대
monarquia	군주제
monarquia	군주
começando	시작
perseguição	스토킹
perseguição	추구
perseguição	추적
perseguição	박해
perseguição	괴롭힘
perseguição	체이스
veneza	베네치아
veneza	베니스
channel	채널
asas	윙스
asas	날개
conselheiro	충고
tradições	전통
tradições	전통
comunicações	커뮤니케이션
comunicações	통신
comunicações	커뮤니케이션스
almirante	제독
escritora	작가
limitada	한정
limitada	제한된
montes	많이
zagueiro	수비수
zagueiro	쿼터백
equação	방정식
identificação	증명
identificação	식별
identificação	신분증
alfred	알프레드
alfred	앨프레드
alfred	앨프리드
bolívia	볼리비아
ligados	연결됨
ligados	연결됨
memorial	메모리얼
memorial	기념비
memorial	기념관
varia	다양함
enviar	보내기
enviar	전송
enviar	제출합니다
enviar	제출
enviar	송금
enviar	보내기
enviar	보냅니다
enviar	전송
queen	여왕
vinho	와인
vinho	포도주
carbono	탄소
virgem	처녀자리
virgem	버진
virgem	처녀
aragão	아라곤
sarah	사라
sarah	새라
sarah	세라
ocidentais	서양인
ocidentais	웨스턴
ocidentais	서부
ocidentais	서양
olimpíadas	올림픽
napoleão	나폴레옹
indígena	토착
bomba	펌프
bomba	폭탄
japoneses	일본어
japoneses	일본
japoneses	일본인
dezenas	수십
dream	드림
companhias	회사
publicadas	게시
publicadas	출판
publicadas	출판됨
escritório	사무소
escritório	사무실
escritório	오피스
mini	미니
magia	마술
magia	마법
magia	magic
magia	매직
actividade	활동
alimentação	푸드
alimentação	음식
alimentação	식량
alimentação	식품
alimentação	영양
alimentação	영양실조
alimentação	다이어트
válido	유효합니다
válido	유효
válido	유효한
postal	엽서
postal	우편
quebra	브레이크
quebra	휴식
quebra	break
treze	thirteen
nicolau	니컬러스
nicolau	니콜라스
nicolau	니콜라우스
financeira	재무
financeira	금융
place	장소
administrativo	행정
brancos	하얀
brancos	화이트
brancos	흰색
brancos	하얀색
brancos	하얗게
segredo	시크릿
segredo	비밀
segredo	비밀
della	델라
decidir	결정
decidir	결정하기
decidir	결정
fuga	누출
fuga	탈출
finalidade	목적
integrado	통합
garoto	boy
garoto	소년
garoto	남자아이
garoto	보이
garoto	키드
land	육지
land	랜드
side	측면
side	사이드
miami	마이애미
dragon	드래곤볼
dragon	드래곤
graves	무덤
pares	켤레
east	동부
east	이스트
east	동쪽
temperaturas	기온
temperaturas	온도
temperaturas	기온
temperaturas	체온
temperaturas	온도
doutorado	박사
define	정의하기
define	정의
exposições	박람회
exposições	전시회
exposições	전시회
exposições	전람회
exposições	전시관
exposições	박람회
exposições	전시회
retornar	반납
retornar	반환
retornar	리턴
retornar	귀환
retornar	복귀
deserto	사막
bônus	보너스
bônus	보너스
associada	연관
aéreo	공중
aéreo	항공기
tênis	테니스
tênis	운동화
soma	합계
baviera	바이에른
pastor	양치기
pastor	셰퍼드
pastor	목사
aviação	항공
ventos	바람
deusa	여신
