que	че
alemana	немски
alemana	немска
alemana	германска
rosario	броеница
rosario	росарио
menores	непълнолетни
menores	непълнолетна
menores	непълнолетен
menores	непълнолетни
menores	малолетни
menores	незначителни
solamente	само
solamente	единствено
hispanos	латино
conocimiento	познаване
conocimiento	знания
conocimiento	познания
conocimiento	знание
conocimiento	познание
conocer	среща
términos	термини
términos	условия
debajo	отдолу
debajo	долу
debajo	отдолу
debajo	под
generación	генериране
generación	поколение
generación	поколенията
generación	поколения
bronce	брас
bronce	бронзова
bronce	бронз
bronce	бронзов
bronce	бронзови
tabla	масата
tabla	маса
tabla	масичка
tabla	таблица
tabla	дъска
tabla	борд
tabla	борда
vio	трион
vio	видях
armada	флот
armada	армада
armada	въоръжен
armada	въоръжени
armada	въоръжена
armada	армията
armada	армеец
armada	армия
armada	армейски
pareja	двойка
pareja	двойките
pareja	двойки
pareja	двойка
pareja	чифт
pareja	съдружник
pareja	партньор
producto	продукт
producto	продукти
producto	постъпления
territorios	териториите
territorios	територии
gol	цел
gol	гол
institución	институция
ingeniero	инжинер
ingeniero	инженер
luna	луна
luna	муун
luna	луна
luna	луната
reconocimiento	признание
reconocimiento	разузнаване
reconocimiento	разузнаване
reconocimiento	признание
reconocimiento	признаване
reconocimiento	разпознаване
península	полуостров
escrita	писмено
escrita	написана
escrita	написано
escrita	писмен
escrita	писмена
organizaciones	организации
organizaciones	организации
llevar	носи
llevar	носене
bahía	бей
bahía	залив
bahía	заливът
bahía	bay
adelante	напред
asamblea	сглобяване
asamblea	събрание
cerro	серо
cerro	хълм
cerro	хил
cerro	hill
enlace	свръзка
enlace	връзка
enlace	линк
traducción	превод
traducción	преводи
máxima	максимална
máxima	максимален
máxima	максимум
máxima	максимално
máxima	максим
contaba	преброени
fundado	основана
fundado	основано
fundado	основан
paraguay	парагвай
alguien	всеки
alguien	някой
alguien	някой
ganador	победител
ganador	печеливш
estrellas	звездички
estrellas	звездите
estrellas	звезди
sangre	кръвта
sangre	кръв
resistencia	издръжливост
resistencia	издръжливост
resistencia	съпротива
resistencia	резистентност
resistencia	устойчивост
resistencia	съпротивление
resistencia	устойчивост
continuación	продължение
continuación	продължаване
continuación	продължение
continuación	продължаване
continuación	продължи
continuación	продължил
conflicto	конфликтите
conflicto	конфликти
conflicto	конфликт
conflicto	конфликти
software	софтуер
volumen	обем
xxi	xxi
aérea	въздушно
aérea	антена
técnico	техник
técnico	технически
técnico	техническа
técnico	техническо
técnico	тех
humano	човешка
humano	човешко
humano	човек
humano	човешки
dirigido	насочено
dirigido	насочени
consecuencia	следствие
consecuencia	последица
consecuencia	последици
consecuencia	последствия
consecuencia	последствие
colaboración	сътрудничество
colores	цветове
colores	цветове
per	пер
materiales	материал
materiales	материали
materiales	материално
materiales	материалите
materiales	материали
carta	харта
carta	хартата
carta	писмо
carta	буква
centros	центровете
centros	центрове
centros	центровете
centros	центрове
categorías	категории
curso	курс
fiestas	празненства
fiestas	тържества
fiestas	празненствата
fiestas	партита
fiestas	партии
fiestas	купони
fiestas	страни
fiestas	фестивали
fiestas	почивки
fiestas	празници
simplemente	просто
simplemente	само
japonés	японско
japonés	японска
japonés	японци
japonés	японец
japonés	японски
opinión	становище
opinión	мнение
franco	франк
franco	франко
temperatura	температурата
temperatura	температура
propuesta	предложение
propuesta	предложение
propuesta	предложени
propuesta	предложена
propuesta	предложен
propuesta	предложено
eds	eds
decreto	декрет
decreto	указ
decreto	постановление
decisión	решението
decisión	решение
concepción	проектиране
concepción	дизайн
concepción	зачатие
concepción	консепсион
cara	кара
cara	фейс
cara	лицето
cara	лице
carolina	каролин
carolina	каролайн
carolina	керълайн
carolina	карълайн
carolina	каролина
lee	лии
lee	лий
botánica	ботаника
botánica	ботаническа
botánica	ботаник
residiendo	пребиваващи
maria	мери
maria	мария
editor	издател
editor	издателство
editor	редактор
polonia	поляк
polonia	полски
polonia	полска
polonia	полша
hogar	домакински
hogar	домакинство
hogar	домакинството
hogar	дом
hogar	домашен
hogar	вкъщи
experiencia	експертиза
experiencia	опитът
experiencia	преживяване
experiencia	опит
experiencia	изживяване
abierto	отворено
abierto	отвори
abierto	отваряне
noroeste	северозападна
noroeste	северозападния
noroeste	северозападна
noroeste	северозапад
participantes	участващи
participantes	участващ
participantes	участваща
participantes	състезатели
participantes	участниците
participantes	участници
participantes	участник
instituciones	институционални
instituciones	институционална
instituciones	институционално
instituciones	институциите
instituciones	институции
monasterio	манастир
monasterio	манастира
castro	кастро
sean	шон
suecia	шведска
suecia	шведски
suecia	швеция
inicialmente	първоначално
nota	забележка
nota	бележка
concurso	конкуренция
concurso	конкурс
concurso	състезание
concurso	конкурс
concurso	състезание
seguir	следвайте
marqués	маркиза
marqués	маркиз
altitud	височина
altitud	височина
dólares	долари
actuación	изпълнение
actuación	ефективност
peces	риби
peces	фиш
peces	риба
ascenso	промоция
ascenso	насърчаване
ascenso	повишение
ascenso	популяризиране
ascenso	издигане
ascenso	изкачване
ascenso	изкачване
planeta	планета
planeta	планетата
monumento	мемориал
monumento	паметници
monumento	паметник
israel	израел
marcha	март
representación	представителство
turismo	туризмът
turismo	туризъм
turismo	туристи
turismo	туристическа
turismo	турист
turismo	туристически
turismo	забележителности
publicaciones	постове
publicaciones	публикации
publicaciones	публикации
publicaciones	публикуване
publicaciones	издателство
ingeniería	инженерство
frecuencia	честота
semanas	седмици
basado	базирана
saber	сейбър
saber	сабя
olímpico	олимпик
olímpico	олимпийски
utilizar	използване
utilizar	употреба
utilizar	използвайте
piezas	части
piezas	бройки
piezas	парченца
piezas	парчета
participar	участие
participar	участват
poner	сложи
corea	корейски
corea	корея
borrado	изтрит
borrado	изтрита
borrado	изтрито
borrado	изтрити
borrado	изтрит
borrado	изтрита
borrado	изтрито
borrado	изтрити
borrado	заличаване
carmen	кармен
carmen	кармел
creada	създадени
creada	създадено
creada	създадена
creada	създаде
creada	създаден
religión	религията
religión	религия
técnicas	техники
estaciones	сезоните
estaciones	сезони
estaciones	станции
escuelas	училища
escuelas	школи
escuelas	училищата
elección	изборите
elección	избори
elección	избор
clases	поуки
clases	уроци
clases	класи
clases	класовете
clases	класове
clases	клас
clases	класа
completamente	напълно
completamente	изцяло
completamente	напълно
vuelo	летене
vuelo	летящи
vuelo	лети
vuelo	полета
vuelo	полет
xiii	xiii
parlamento	парламента
parlamento	парламентът
parlamento	парламент
titular	заглавие
titular	титуляр
titular	притежател
titular	холдър
titular	притежателя
florida	флорида
económico	икономика
económico	икономическа
económico	икономическо
económico	икономически
descrito	описани
descrito	описано
descrito	описана
descrito	описан
sabe	знае
league	лигата
league	лига
nave	кораб
isleños	островитяни
posibilidad	възможност
destaca	кичури
destaca	подчертава
html	html
anderson	андерсън
directo	преки
directo	директна
directo	директно
directo	пряко
directo	директен
usado	използвано
usado	използван
usado	използвани
usado	използвана
usado	носени
usado	носил
sucesor	наследник
presidencia	председателство
presidencia	президентски
presidencia	президентските
presidencia	председателство
contrario	обратното
totalmente	напълно
totalmente	изцяло
totalmente	напълно
totalmente	напълно
andalucía	андалусия
oficialmente	официално
volver	назад
volver	обратно
volver	гръб
autoridades	властите
autoridades	власти
autoridades	органи
pista	коловоз
pista	писта
pista	пистата
pista	писта
pista	намек
botánico	ботаническа
botánico	ботаник
iglesias	църкви
iglesias	църквите
composición	състав
composición	композиция
método	метод
concierto	концерт
concierto	концерт
cuarta	четвърта
cuarta	четвърто
cuarta	четвърти
agricultura	селскостопански
agricultura	селскостопанска
agricultura	земеделски
agricultura	отглеждане
agricultura	земеделие
agricultura	земеделието
agricultura	земеделие
par	двойка
par	чифт
par	пар
capaz	ейбъл
capaz	способно
capaz	способен
capaz	способна
capaz	способни
viejo	виехо
viejo	старо
viejo	стари
viejo	стар
viejo	стара
tratamiento	третиране
tratamiento	лечение
tratamiento	обработка
palomar	паломар
especiales	специалитети
especiales	специална
especiales	специално
especiales	специални
especiales	специален
nueve	nine
nueve	девет
bosque	уудс
bosque	форест
bosque	гора
bosque	горски
bosque	гори
bosque	горите
ganado	заслужил
ganado	спечелени
ganado	заслужи
ganado	заслужено
ganado	уон
ganado	спечели
ganado	добитък
ganado	говеда
ganado	добитък
carga	зареди
carga	натоварване
carga	зареждане
carga	товар
carga	товари
carga	товар
carga	товарене
carga	натоварване
carga	зареждане
carga	кача
carga	качване
carga	качи
carga	зареждане
carga	заряд
carga	товари
quiere	иска
letra	текстове
letra	текст
letra	писмо
letra	буква
letra	почерка
letra	почерк
debutó	дебютира
necesidad	необходимост
necesidad	нужда
necesidad	потребност
necesidad	необходимост
diócesis	епархия
registro	регистър
registro	рекорд
registro	запис
registro	регистър
registro	регистрация
registro	регистриране
regreso	завръщане
regreso	връщане
regreso	завръщане
regreso	назад
regreso	обратно
regreso	гръб
duración	времетраене
duración	продължителност
duración	дълготрайност
complejo	комплекс
complejo	комплексно
complejo	сложни
complejo	сложна
acto	act
acto	акт
life	живот
life	живота
life	life
life	лайф
life	животът
indica	указва
fundó	основана
fundó	основано
fundó	основан
bandas	групи
bandas	банди
bandas	бандите
bandas	банди
voto	гласувайте
voto	вот
voto	гласуване
nicolás	никола
nicolás	николас
nicolás	никълъс
arquitecto	архитект
convierte	преобразува
solar	слънчево
solar	слънчева
solar	слънчеви
perdió	изгубено
perdió	изгубени
perdió	изгубена
perdió	загубен
perdió	загуби
perdió	изгубен
playa	beach
playa	плажът
playa	плаж
playa	бряг
playa	плажа
playa	плая
playa	плажове
playa	плажовете
rango	диапазон
rango	обхват
rango	обсег
rango	ранг
cantantes	певци
arriba	top
arriba	топ
arriba	върха
arriba	над
arriba	отгоре
arriba	горе
latina	латинска
latina	латински
latina	латино
femenino	женско
femenino	женствена
femenino	женски
femenino	женско
femenino	жена
femenino	женски
femenino	женска
femenino	жени
femenino	жените
regresó	върнато
regresó	върнати
regresó	върната
instalaciones	инсталира
instalaciones	съоръжения
instalaciones	съоръженията
instalaciones	инсталации
vive	живи
vive	жива
vive	live
vive	жив
vive	живей
vive	животи
vive	живее
derrota	поражение
derrota	победен
vii	vii
king	крал
king	кинг
king	кралят
king	цар
king	краля
sola	сола
sola	сама
sola	сам
basada	базирана
césar	цезар
césar	сезар
castellano	кастилски
castellano	кастелано
castellano	испанци
castellano	испанска
castellano	испанско
castellano	испански
urbano	градско
urbano	градска
urbano	градски
international	международно
international	международен
international	интернешънъл
international	международни
international	международна
forman	форман
oriente	източно
oriente	изток
oriente	ориент
campeones	шампиони
campeones	шампионите
campeones	шампиони
leyes	устав
leyes	устава
leyes	закон
leyes	закони
estructuras	структури
estructuras	конструкции
estructuras	постройки
entrevista	интервю
niveles	нива
niveles	равнища
arco	арк
arco	дъга
arco	арка
arco	arco
arco	поклон
justo	хусто
justo	панаир
justo	справедлив
justo	справедливо
justo	справедлива
ficción	фантастика
ficción	измислица
socialista	социалист
socialista	социалистическа
administrativa	административно
administrativa	административен
administrativa	административна
administrativa	административни
difícil	трудно
difícil	силно
difícil	здраво
difícil	твърдо
difícil	твърд
difícil	трудно
difícil	труден
difícil	трудни
difícil	трудна
one	една
one	един
one	едно
novelas	романите
novelas	романи
conocidos	позната
conocidos	известни
conocidos	познат
conocidos	известна
conocidos	известен
conocidos	познати
conocidos	позната
conocidos	познати
conocidos	запознанство
conocidos	познат
super	super
super	супер
discos	дискотеки
discos	дискове
discos	архиви
discos	плочи
discos	записи
discos	регистри
discos	дискове
simple	прост
simple	прости
simple	проста
simple	простичко
listas	готови
listas	списъци
sebastián	себастиан
sebastián	себастиян
histórica	историческа
histórica	исторически
histórica	историческо
histórica	историческа
histórica	исторически
histórica	историческо
diputado	заместник
diputado	конгресмен
ideas	идеи
ojos	очи
ojos	очите
continuó	продължение
continuó	продължаване
continuó	продължи
continuó	продължил
músico	музикант
números	числа
números	цифри
destino	дестинация
destino	направление
destino	местоназначение
destino	посока
destino	съдба
destino	съдбата
destino	съдба
destino	съдбата
comarca	район
comarca	регион
comarca	област
comarca	графство
comarca	графството
vasco	васко
vasco	баските
contacto	контакт
contacto	контакти
reforma	реформацията
reforma	реформата
reforma	реформиране
reforma	реформи
reforma	реформа
carreras	управлява
carreras	тича
carreras	надбягвания
carreras	състезания
carreras	раси
carreras	състезателни
carreras	надбягвания
carreras	състезания
carreras	кариери
carreras	кариера
single	необвързан
single	единична
single	сингъл
single	необвързана
single	единичен
expedición	експедиция
invierno	зима
invierno	зимата
llegaron	пристигнал
llegaron	пристигна
nadie	никой
diferente	различна
diferente	различно
diferente	различни
diferente	различен
park	парк
park	park
romana	римски
romana	римлянин
romana	роман
romana	римска
barrios	квартали
barrios	бариос
barrios	квартали
barrios	райони
barrios	области
barrios	квартали
cree	вярва
ofrece	оферти
ofrece	предлага
ofrece	предложения
navarra	навара
lanzó	изстреляна
lanzó	изстрелян
relevancia	значимост
ancho	широчина
ancho	ширина
ancho	габарит
ancho	широко
ancho	широки
ancho	широк
ancho	широка
grabación	записване
grabación	запис
esas	тези
boca	уста
boca	устата
boca	бока
panamá	панама
universal	универсален
universal	универсално
universal	универсална
universal	универсални
completa	пълна
completa	пълно
completa	завършен
completa	пълен
completa	завършено
producido	произведени
producido	произведена
producido	произведен
producido	произведено
negra	черни
negra	черно
negra	черна
negra	черен
dando	даване
variedad	колектор
variedad	разнообразие
variedad	сорт
variedad	разновидност
dominio	владение
dominio	домейн
dominio	господство
dominio	доминион
dominio	надмощие
trabajadores	работниците
trabajadores	работници
star	звезден
star	звезда
valores	ценности
valores	стойности
propios	собствен
propios	собствена
propios	собствено
propios	собствени
mas	мас
mas	повече
mas	още
movimientos	движения
movimientos	ходове
movimientos	движения
movimientos	придвижване
movimientos	движение
océano	океаните
océano	океани
océano	океан
promedio	среден
promedio	средно
árabe	арабин
árabe	арабски
árabe	арабска
árabe	арабски
árabe	арабска
aplicación	осъществяване
aplicación	прилагане
aplicación	изпълнение
aplicación	внедряване
aplicación	кандидатстване
aplicación	молба
aplicación	приложение
aplicación	прилагане
aplicación	заявление
aplicación	приложение
ámbito	обхват
refiere	отнася
famoso	прочут
famoso	известни
famoso	прочута
famoso	известна
famoso	известен
famoso	знаменитости
famoso	знаменитост
interpretación	тълкуване
interpretación	интерпретация
interpretación	тълкуването
competición	конкуренция
competición	конкурс
competición	състезание
compuesta	съставен
compuesta	съставени
compuesta	съставена
compuesta	съставено
publicada	публикувани
publicada	публикуван
publicada	публикувана
publicada	публикувано
publicada	публикуван
publicada	публикувано
terreno	земи
terreno	земя
terreno	терена
terreno	терен
terreno	терени
terreno	земя
entró	въведена
entró	въведен
similares	подобно
similares	подобен
similares	сходен
similares	подобна
similares	подобни
construir	построяване
construir	изграждане
construir	построи
toledo	толедо
periódico	вестник
periódico	вестници
noticias	новини
noticias	новина
noticias	новините
miss	мис
normalmente	обикновенно
normalmente	обикновено
normalmente	обикновено
normalmente	нормално
normalmente	обикновено
trayectoria	траектория
trayectoria	траекторията
piloto	пилот
piloto	пилотен
unió	обединени
unió	обединена
unió	обединен
unió	юнайтед
unió	обединено
abogado	адвокат
abogado	адвокат
abogado	адвокатка
abogado	адвокат
abogado	юрист
chicago	чикаго
figuras	фигурки
figuras	фигури
figuras	цифри
clásico	класика
clásico	класическо
clásico	класически
clásico	класическа
clásico	класик
clásico	класическо
clásico	класическа
clásico	класика
clásico	класически
ópera	опера
candidato	кандидатка
candidato	кандидатът
candidato	кандидат
desarrollado	разработена
desarrollado	развит
desarrollado	разработени
desarrollado	разработен
desarrollado	развитите
desarrollado	развита
municipales	общински
municipales	общинска
designado	назначени
designado	назначена
designado	назначен
electoral	изборна
electoral	избирателна
activo	активна
activo	активно
activo	активни
activo	активен
activo	активи
activo	актив
activo	активи
irlanda	ирландски
irlanda	ирландска
irlanda	ирландци
irlanda	ирландско
irlanda	ирландия
detrás	зад
llegando	пристига
llegando	очаквайте
llegando	идва
llegando	идвам
xii	xii
descripción	описание
aspecto	появата
aspecto	появяване
aspecto	поява
aspecto	аспект
aspecto	изглежда
solicita	заявки
solicita	искания
solicita	молби
málaga	малага
málaga	málaga
vídeo	запис
vídeo	видеоклип
vídeo	видео
presión	напрежение
presión	натиск
presión	налягане
conciertos	концерти
conciertos	концертите
conciertos	концерт
vecinos	съседите
vecinos	съседи
vecinos	съседи
lorenzo	лорънс
lorenzo	лоренцо
lorenzo	лорънс
lorenzo	лоурънс
federico	фридрих
federico	фредерик
federico	фредерик
federico	фридрих
federico	федерико
competencia	конкуренти
competencia	съперници
competencia	компетентност
competencia	юрисдикция
competencia	компетентност
competencia	компетенции
competencia	компетентността
competencia	конкуренция
competencia	конкурс
competencia	състезание
sky	скай
sky	небе
sky	небето
punta	пунта
punta	съвет
punta	бакшиш
punta	точка
fórmula	формула
núcleo	ядро
núcleo	сърцевина
núcleo	ядрото
núcleo	ядрото
illinois	илинойс
galería	галерии
galería	галерия
humana	човешка
humana	човешко
humana	човек
humana	човешки
cambiar	промени
cambiar	смяна
cambiar	промяна
nelson	нелсън
asturias	астурия
verdad	истина
verdad	верни
verdad	вярно
verdad	истина
verdad	истината
une	обединява
joaquín	хоакин
joaquín	хоакин
joaquín	йоахим
juventud	младежта
juventud	младост
juventud	младеж
juventud	младостта
juventud	младежи
golpe	преврат
golpe	удар
golpe	инсулт
avión	вс
avión	самолети
avión	самолет
avión	равнина
avión	самолет
avión	самолет
estadounidenses	американците
estadounidenses	американци
masa	тесто
masa	тестото
masa	масов
masa	меса
masa	маса
masa	литургия
masa	масово
bosques	горски
bosques	уудс
bosques	гори
bosques	горите
bosques	форест
bosques	гора
bosques	горски
bienes	стоки
bienes	блага
bienes	активи
egipto	египет
egipto	египетски
moderna	модерно
moderna	модерни
moderna	модерна
moderna	съвременно
moderna	модерен
moderna	съвременен
textos	текстове
presentación	представяне
presentación	презентация
presentación	прожекция
presentación	внасяне
presentación	представяне
presentación	подаване
presentación	подчинение
muerto	мъртви
muerto	мъртва
muerto	мъртъв
escribir	пиши
escribir	напишете
escribir	пишете
escribir	пишеш
escribir	пиша
escribir	писане
históricos	историческа
históricos	исторически
históricos	историческо
históricos	историческа
históricos	исторически
históricos	историческо
reserva	резервация
reserva	резерват
reserva	резервация
reserva	резерв
reserva	резерви
reserva	резерва
públicas	публично
públicas	публични
públicas	публична
públicas	обществено
públicas	публичен
públicas	обществени
live	живи
live	жива
live	live
live	жив
live	живей
árboles	трий
árboles	дървото
árboles	дръвче
árboles	дърво
árboles	дърветата
árboles	дървета
árboles	дръвчета
culturales	културни
culturales	културен
culturales	културно
culturales	културна
comienzo	начало
comienzo	старт
comienzo	започнете
comienzo	стартиране
comienzo	начало
denominación	името
denominación	наименование
denominación	име
denominación	обозначение
denominación	означение
denominación	обозначаване
denominación	определяне
denominación	наименование
hábitat	местообитания
lenguaje	езикът
lenguaje	езика
lenguaje	език
asistencia	присъствието
asistencia	присъствие
judíos	еврейски
judíos	еврейско
judíos	евреин
judíos	еврейка
judíos	евреите
judíos	евреи
expresión	изразяване
expresión	изражение
expresión	израз
inicial	начален
inicial	първоначален
inicial	първоначално
inicial	първоначална
ejecutivo	изпълнителна
ejecutivo	изпълнителни
portugués	португалски
bélgica	белгия
bélgica	белгийските
bélgica	белгийски
órdenes	нареждания
órdenes	заповеди
órdenes	поръчки
ignacio	игнасио
ignacio	игнатий
torneos	турнири
torneos	турнир
corto	кратко
corto	къса
corto	кратка
corto	късо
corto	кратък
chileno	чилийски
populares	популярно
populares	популярен
populares	популярна
populares	популярни
usando	използвайки
hotel	hotel
hotel	хотел
hotel	хотелът
clara	клеър
clara	клара
normal	нормален
normal	нормално
normal	нормални
normal	нормална
tampoco	нито
búsqueda	търси
búsqueda	търсене
sello	печат
sello	печат
sello	тюлен
sello	сийл
revistas	дневници
revistas	дневниците
revistas	списания
revistas	списание
revistas	списанията
revistas	списания
teniente	лейтенант
investigaciones	разследвания
investigaciones	разследване
investigaciones	изследвания
investigaciones	проверки
investigaciones	запитвания
investigaciones	проучване
investigaciones	проучвания
investigaciones	изследване
investigaciones	изследвания
álvarez	алварес
álvarez	алварез
mark	марк
mark	отбелязване
mendoza	мендоса
comerciales	реклами
comerciales	търговско
comerciales	търговска
comerciales	реклама
comerciales	търговски
titulado	озаглавен
titulado	озаглавена
titulado	озаглавено
titulado	озаглавен
titulado	озаглавена
titulado	озаглавено
residencia	пребиваване
residencia	резиденция
residencia	пребиваване
residencia	специализация
jazz	джаз
jazz	джаза
massachusetts	масачузетс
jack	вале
jack	джак
café	кафе
café	кафето
café	кафене
café	кафене
hierro	желязо
hierro	железен
hierro	желязна
hierro	железни
nuestro	нашият
nuestro	наша
nuestro	нашия
nuestro	нашата
nuestro	нашите
nuestro	наша
nuestro	наше
nuestro	наши
nuestro	нашата
nuestro	нашите
latín	латинска
latín	латински
oposición	възражение
oposición	опозиция
oposición	противопоставяне
oposición	опозицията
vías	пътеки
vías	пътища
árbol	трий
árbol	дървото
árbol	дръвче
árbol	дърво
global	световно
global	глобална
global	глобален
global	глобални
global	глобално
escala	мащаб
escala	скала
bueno	добър
bueno	добро
bueno	добре
bueno	еее
muertos	мъртви
muertos	мъртва
muertos	мъртъв
valladolid	валядолид
bogotá	богота
bogotá	богота
reales	истинско
reales	реал
reales	истинска
reales	реално
reales	истински
reales	роял
reales	кралско
reales	кралска
reales	royal
reales	кралски
comunidades	общности
comunidades	общностите
pierre	пиер
marcos	маркос
marcos	марк
marcos	отбелязване
marcos	рамки
vivir	жива
vivir	живите
vivir	живи
vivir	живи
vivir	жива
vivir	live
vivir	жив
vivir	живей
die	умри
die	умирай
fama	репутация
fama	репутацията
fama	славата
fama	слава
united	обединени
united	обединена
united	обединен
united	юнайтед
united	обединено
gabriel	гейбриъл
gabriel	габриел
debía	дължима
votación	гласуването
votación	гласуване
votación	гласувайте
votación	вот
votación	гласуване
apenas	едвам
apenas	едва
biografía	дневника
biografía	биография
biografía	биографията
biografía	биология
biografía	биография
biografía	био
vino	вина
vino	виното
vino	вино
alonso	алонсо
alonso	алонсо
caída	падаща
caída	падане
caída	падащи
caída	падащ
caída	катастрофа
caída	краш
caída	птп
caída	есента
caída	падане
caída	есен
sonora	сонора
únicamente	само
únicamente	единствено
visión	зрение
visión	виждане
visión	визия
arena	арена
arena	пясък
límite	граница
límite	лимит
límite	граница
límite	ограничаване
límite	ограничение
entrar	влезте
entrar	въвеждане
entrar	въведете
noruega	норвежки
noruega	норвегия
canales	канали
canales	канал
canales	каналът
materia	материя
materia	материята
roja	ред
roja	червена
roja	червен
roja	червени
roja	червено
data	дейта
data	данни
regular	редовно
regular	редовен
regular	редовни
regular	редовна
regular	регулира
regular	регулиране
promoción	промоционални
promoción	промоция
promoción	насърчаване
promoción	повишение
promoción	популяризиране
salir	излизане
salir	изход
salir	напускане
autoridad	авторитет
autoridad	орган
autoridad	правомощия
caracas	каракас
pasando	преминаване
accidente	авария
accidente	злополука
accidente	инцидент
accidente	произшествие
accidente	катастрофа
accidente	краш
accidente	птп
accidente	инциденти
accidente	злополуки
accidente	аварии
accidente	произшествия
manga	манга
manga	ръкав
manga	ръкава
medidas	измервания
medidas	измерванията
medidas	мерките
medidas	мерки
siguió	последва
dejando	напускане
críticas	критиката
críticas	критика
críticas	критики
críticas	критики
críticas	критици
críticas	критиците
críticas	отзиви
críticas	прегледи
bajas	жертви
bajas	произшествия
bajas	долно
bajas	ниско
bajas	ниски
bajas	нисък
bajas	ниска
bajas	произшествие
asuntos	афери
asuntos	въпроси
asuntos	проблеми
aviones	самолети
aviones	самолети
aviones	вс
aviones	самолети
aviones	самолети
conquista	завоевания
conquista	завоевание
conquista	завладее
cuartos	стаите
cuartos	стаи
cuartos	каютата
células	килии
células	клетките
células	клетки
alemanes	германец
alemanes	германски
alemanes	немски
alemanes	немска
alemanes	германска
alemanes	германци
alemanes	немци
alemanes	германците
laguna	езерце
laguna	понд
laguna	лагуна
laguna	езерото
laguna	лейк
laguna	езеро
laguna	лагуна
montevideo	монтевидео
pérdida	загуба
pérdida	загуби
pérdida	загубата
corresponde	съответства
alma	алма
alma	душа
alma	соул
alma	душата
caballero	найт
caballero	рицар
caballero	джентълмен
retiro	ретиро
retiro	пенсиониране
retiro	отнемане
retiro	теглене
retiro	оттегляне
retiro	отстъпление
enciclopedia	енциклопедия
jaime	джеймс
jaime	джейми
jaime	джими
jaime	хайме
jaime	джайм
dinastía	династия
dinastía	династията
aspectos	аспекти
procesos	процес
procesos	процеси
procesos	процесите
salón	салон
salón	салон
salón	зала
salón	хол
salón	hall
ataques	атакува
ataques	атентати
ataques	атаки
ataques	нападения
ataques	припадъци
ataques	пристъпи
ataques	гърчове
tony	тони
breve	кратко
breve	къса
breve	кратка
breve	късо
breve	кратък
breve	кратко
breve	кратка
zip	цип
zip	зип
zip	ципа
universo	вселената
universo	вселена
imperial	имперски
sitios	сайтове
sitios	уебсайтове
sitios	сайтове
sitios	места
bot	бот
são	сао
emisión	емисия
emisión	емисии
emisión	излъчване
abajo	долу
abajo	надолу
abajo	долу
abajo	отдолу
abajo	долу
trasladó	преместени
trasladó	преместен
trasladó	преместена
múltiples	множествена
múltiples	многобройни
múltiples	множество
homenaje	почит
homenaje	поклон
homenaje	почит
guardia	стражи
guardia	пазачи
guardia	охрана
guardia	гард
guardia	пазач
miles	майлс
miles	мили
miles	километри
miles	хиляди
rural	селски
rural	селско
rural	селска
pantalla	екрана
pantalla	екран
pantalla	показване
convento	манастир
clásica	класика
clásica	класическо
clásica	класически
clásica	класическа
clásica	класик
clásica	класическо
clásica	класическа
clásica	класика
clásica	класически
grabado	гравиране
grabado	гравирани
grabado	гравирано
grabado	записани
grabado	записано
grabado	записан
grabado	записана
grabado	гравиране
considerada	разглеждания
considerada	разглеждан
corriente	ток
corriente	текущ
corriente	текуща
corriente	текущи
corriente	настоящ
quinto	пети
quinto	пето
quinto	пета
quinto	квинт
legislatura	законодател
puertas	гейтс
puertas	порти
puertas	портите
puertas	врата
puertas	вратата
puertas	вратите
puertas	врати
ruiz	руиз
disponible	наличен
disponible	налично
disponible	налични
disponible	налична
ocasión	повод
mantiene	поддържа
dulce	сладък
dulce	мило
dulce	сладко
dulce	сладки
dulce	сладка
dulce	дулсе
dulce	бонбон
dulce	бонбони
dulce	кенди
óscar	оскар
tribunal	трибунал
tribunal	съдът
tribunal	съд
tribunal	корт
profesores	преподаватели
profesores	професорите
profesores	професори
profesores	преподаватели
profesores	учителите
profesores	учители
profesores	преподаватели
profesores	факултета
profesores	факултет
posiciones	пози
posiciones	позиции
honduras	хондурас
conferencia	конференция
conferencia	лекции
conferencia	лекция
conferencia	лекцията
tom	том
dvd	dvd
dvd	двд
comentarios	мнение
comentarios	забележки
comentarios	коментари
comentarios	мнения
reinado	царуването
royal	роял
royal	кралско
royal	кралска
royal	royal
royal	кралски
naval	военноморски
científico	учен
científico	научни
científico	научен
científico	научно
plano	карта
plano	картата
plano	плоски
plano	апартамент
plano	плоско
plano	плоска
plano	плосък
plano	самолет
plano	равнина
plano	план
oportunidad	шанс
oportunidad	ченс
oportunidad	възможност
documentos	документите
documentos	документи
viene	идва
viene	очаквайте
viene	идва
viene	идвам
anual	годишно
anual	годишен
anual	годишно
anual	годишна
elemento	точка
elemento	елемент
elemento	артикул
elemento	елемент
destacado	подчертано
destacado	подчерта
destacado	препоръчани
destacado	подчертая
destacado	осветяване
universitario	университет
universitario	university
universitario	университета
time	времето
time	време
actos	деяния
actos	актове
west	запад
west	западно
west	западна
west	западен
west	уест
agustín	агустин
agustín	августин
agustín	аугустин
agustín	августин
vega	вега
infantil	детински
escenario	сценарий
escenario	стадий
escenario	сцена
escenario	етап
escenario	сцената
comienzos	начала
brown	кафяв
brown	кафяви
brown	браун
brown	кафява
brown	кафяво
flota	флотилия
flota	флота
flota	флот
flota	плава
aun	дори
aun	даже
clave	парола
clave	паролата
clave	ключ
clave	ключа
