din	fra
grupuri	grupperne
studiu	undersøgelse
studiu	studie
studiu	studier
florin	barry
florin	florin
sociala	socialt
sociala	social
sociala	socialt
sociala	social
fier	jern
nota	note
nota	bemærk
nota	note
nota	bemærk
motive	grunde
motive	årsager
motive	begrundelse
motive	begrundelser
mount	mount
mount	montere
pian	piano
pian	klaveret
pian	klaver
pastrat	holdte
pastrat	holdt
pastrat	beholdt
ucis	myrdet
ucis	myrdede
ucis	dræbte
ucis	dræbt
ucis	myrdet
directia	retning
directia	retningen
directia	retning
directia	retningen
stie	kender
stie	kender
comun	almindelige
comun	fælles
comun	almindelig
marne	marne
soldati	soldaterne
soldati	soldater
soldati	soldaterne
soldati	soldater
soldati	soldaterne
soldati	soldater
administrativa	administrativ
administrativa	administrativt
miliarde	mia
miliarde	milliarder
miliarde	milliard
miliarde	milliarder
miliarde	milliard
modelul	model
stiu	ved
stiu	vide
stiu	kender
stiu	kend
ortodoxe	ortodokse
necesare	krævede
necesare	påkrævet
necesare	krævet
necesare	nødvendig
necesare	nødvendige
necesare	nødvendigt
comentariu	kommentere
comentariu	bemærkning
comentariu	kommentar
king	konge
king	kongens
king	kong
king	kongen
king	king
actuala	aktuel
actuala	aktuelt
actuala	løbende
actuala	nuværende
varful	spids
varful	drikkepenge
varful	tip
pag	pag
viitor	fremtidig
viitor	fremtidige
viitor	fremtiden
viitor	kommende
viitor	fremover
viitor	fremtid
clar	klart
clar	ryd
clar	klar
tanar	unge
tanar	ung
subiectul	emne
subiectul	emnet
notabilitate	notabilitet
bronz	tan
bronz	kulør
bronz	solbrændt
bronz	bronze
gabriel	gabriel
anton	anton
episcop	biskop
episcop	bishop
episcop	løber
habsburg	habsburg
org	org
incheiat	gennemført
incheiat	afsluttet
incheiat	udfyldt
incheiat	afsluttede
incheiat	fuldført
incheiat	endt
incheiat	afsluttet
incheiat	sluttede
incheiat	afsluttede
opere	operaer
ultimele	sidste
ultimele	sidst
ultimele	senest
ultimele	seneste
rog	rog
retras	pensionerede
retras	pensioneret
retras	tilbagetrukket
retras	trukket
sofia	sofia
sofia	sofie
spatiul	rummet
spatiul	mellemrum
spatiul	plads
spatiul	rumforskning
spatiul	rum
spatiul	rummet
spatiul	mellemrum
spatiul	plads
spatiul	rumforskning
spatiul	rum
sediu	hovedkontor
sediu	hovedkvarteret
sediu	hovedkvarter
sediu	hovedsædet
sediu	hovedsæde
river	river
river	floden
river	flod
interpretat	fortolkes
interpretat	tolket
interpretat	fortolkede
interpretat	fortolket
records	plader
records	records
records	registreringer
records	fortegnelser
records	optegnelser
introdus	introduceret
introdus	introducerede
introdus	indført
introdus	indførte
introdus	indføjet
introdus	indsættes
introdus	indsat
miscare	bevægelse
miscare	bevægelighed
miscare	flytning
miscare	bevægelse
miscare	bevægelser
miscare	bevægelighed
miscare	flytning
miscare	bevægelse
miscare	bevægelser
miscare	bevægelse
miscare	bevægelighed
miscare	flytning
miscare	bevægelse
miscare	bevægelser
industria	industri
industria	erhverv
industria	industrien
femeie	kvinden
femeie	woman
femeie	kvinde
femeie	hunkøn
femeie	kvindelig
femeie	kvinde
femeie	kvindelige
franz	franz
medic	læge
medic	læge
comandant	kommandant
comandant	kommandør
comandant	øverstbefalende
comandant	kommandant
comandant	commander
barbati	mændene
barbati	mænd
barbati	mændene
barbati	mænd
utilizarea	bruger
utilizarea	brug
utilizarea	anvendelse
utilizarea	anvend
tehnica	teknisk
tehnica	tekniske
tehnica	teknikken
tehnica	teknik
tehnica	teknikken
tehnica	teknik
dimitrie	dimitrie
documente	dokumenter
documente	dokumenterne
inclus	omfattet
inclus	inkluderet
inclus	omfattede
inclus	inkluderede
inclus	medtaget
satu	satu
volum	rumfang
volum	volumen
volum	bind
volum	lydstyrke
volum	mængde
muntenegru	montenegros
muntenegru	montenegro
max	max
max	maks
meciuri	matches
meciuri	matcher
meciuri	tændstikker
meciuri	kampe
meciuri	match
baia	baia
baia	toilet
baia	badeværelse
baia	badeværelset
baia	wc
arthur	arthur
corp	body
corp	lig
corp	kroppen
corp	krop
servicii	tjenester
servicii	tjenesteydelser
servicii	ydelser
servicii	serviceydelser
servicii	betjening
servicii	forkyndelse
servicii	tjenesteydelse
servicii	tjeneste
servicii	service
colectia	samling
colectia	opsamling
colectia	afhentning
colectia	indsamling
colectia	opkrævning
colectia	samling
colectia	opsamling
colectia	afhentning
colectia	indsamling
colectia	opkrævning
lupte	slåskampe
lupte	kampe
lupte	slagsmål
lupte	brydning
lupte	wrestling
victorie	win
victorie	vind
victorie	vinder
victorie	vinde
victorie	sejre
victorie	sejr
victorie	sejren
scriitorilor	forfattere
prof	prof
walter	walter
venetia	venice
venetia	venedig
venetia	venezia
venetia	venice
venetia	venedig
venetia	venezia
venetia	venice
venetia	venedig
venetia	venezia
desfasurat	udsendt
crestere	forhøjelse
crestere	forøgelse
crestere	øge
crestere	stigning
crestere	vækstrate
crestere	vækst
crestere	væksten
crestere	tilvækst
crestere	vækstrate
crestere	vækst
crestere	væksten
crestere	tilvækst
oradea	oradea
dacia	dacia
house	house
house	huset
house	hus
caracter	tegn
caracter	karakter
valign	valign
numara	tælling
numara	tæller
numara	optælling
numara	greve
numara	tælle
teritoriu	område
teritoriu	territorium
speciale	særligt
speciale	særlige
speciale	speciel
speciale	specielle
speciale	særlig
south	sydpå
south	sydlige
south	syd
inlocuit	udskiftet
inlocuit	udskiftes
inlocuit	erstattede
inlocuit	erstattet
saptamani	ugerne
saptamani	uger
saptamani	ugerne
saptamani	uger
alias	alias
alias	dæknavn
alias	kaldenavn
marin	marin
marin	marín
marin	marinesoldat
marin	marine
albume	album
albume	albummer
holmes	holmes
productia	produktion
productia	fremstilling
css	css
oscar	oscar
conflict	konflikten
conflict	konflikter
conflict	konflikt
organizarea	organisation
organizarea	tilrettelæggelse
organizarea	organisering
organizarea	organisationen
capul	head
capul	hovede
capul	hovedet
capul	hoved
ivan	ivan
nimeni	ingen
arheologic	arkæologiske
arheologic	arkæologisk
aparare	forsvar
aparare	forsvaret
aparare	forsvar
aparare	forsvaret
aparare	forsvar
aparare	forsvaret
aparare	forsvar
aparare	forsvaret
alexander	alexander
sensul	betydning
urmator	næste
jocuri	kampe
jocuri	spil
revolutia	revolutionen
revolutia	revolution
revolutia	omvæltning
revolutia	revolutionen
revolutia	revolution
revolutia	omvæltning
smith	smith
rivne	rivne
categorii	kategori
categorii	kategorierne
categorii	kategorier
noapte	godnat
noapte	natten
noapte	nat
noapte	aften
acces	adgang
matematica	matematiske
matematica	matematisk
matematica	matematik
matematica	matematik
matematica	matematik
matematica	matematik
matematica	matematik
specifice	specifik
specifice	specifikt
specifice	specifikke
primeste	modtager
primeste	modtag
primeste	modtage
centrale	central
centrale	centralt
lee	lee
povestiri	fortællinger
povestiri	stories
povestiri	historier
scor	scoring
scor	score
red	rødt
red	røde
red	rød
red	red
comunitati	samfund
comunitati	fællesskaber
comunitati	lokalsamfund
portugalia	portugals
portugalia	portugal
wiki	wiki
vlad	vlad
guvern	regering
guvern	regeringen
occidental	occidental
occidental	vestlig
occidental	vest
occidental	western
occidental	vestligt
occidental	vestlige
anglo	anglo
propus	friede
propus	foreslåede
propus	foreslået
barcelona	barcelona
posibilitatea	mulighed
adevarat	sand
adevarat	sandt
adevarat	true
adevarat	rigtigt
adevarat	sand
adevarat	sandt
adevarat	true
adevarat	rigtigt
midi	midi
realizarea	realisering
realizarea	virkeliggørelse
realizarea	realisering
realizarea	virkeliggørelse
realizarea	erkendelse
copiii	børn
copiii	kids
copiii	unger
copiii	børn
copiii	børns
google	google
studiul	undersøgelse
studiul	studie
studiul	studier
cuvant	ord
cuvant	ordet
cuvant	word
cuvant	ord
cuvant	ordet
cuvant	word
facuta	made
facuta	lavet
facuta	foretaget
armate	hære
dinamo	dinamo
dinamo	dynamo
refuzat	nægtet
refuzat	afvist
refuzat	afslået
refuzat	afviste
refuzat	afvist
refuzat	afslået
refuzat	afviste
refuzat	nægtet
refuzat	afslået
oferit	tilbydes
oferit	tilbudte
oferit	tilbudt
oferit	udbudt
independent	selvstændig
independent	selvstændigt
independent	uafhængig
independent	uafhængige
independent	uafhængigt
independent	uafhængig
independent	selvstændigt
independent	uafhængigt
kirovohrad	kirovohrad
terminat	færdig
terminat	færdigt
terminat	afsluttet
terminat	færdige
terminat	afsluttede
sprijinul	understøttelse
sprijinul	support
sprijinul	støt
sprijinul	støtte
ali	ali
moderna	moderne
moderna	moderne
calificat	kvalificeret
sydney	sydney
puternica	kraftigt
puternica	stærke
puternica	kraftig
puternica	stærkt
puternica	strong
puternica	stærk
puternica	kraftigt
puternica	stærke
puternica	kraftig
puternica	stærkt
puternica	strong
puternica	stærk
puternica	kraftfuld
puternica	kraftigt
puternica	magtfuld
puternica	magtfulde
puternica	stærkt
volinia	volyn
foto	foto
foto	billede
foto	photo
ridicata	opvokset
ridicata	hævet
ridicata	opdraget
ridicata	opdrættet
ridicata	rejst
jan	jan
xii	xii
scorul	scoring
scorul	score
bazat	baseret
relatii	parforhold
relatii	relationer
relatii	forhold
relatii	relationer
relatii	forbindelserne
relatii	forbindelser
relatii	parforhold
relatii	relationer
relatii	forhold
relatii	relationer
relatii	forbindelserne
relatii	forbindelser
fifa	fifa
north	nordpå
north	nordlige
north	north
north	nord
ordine	bestilling
ordine	ordre
ordine	rækkefølge
ordine	order
ordine	bestil
ordine	kendelser
ordine	ordre
ordine	bestillinger
ordine	ordrer
democrat	demokratiske
democrat	demokratisk
democrat	demokrat
democrat	demokrater
democrat	demokrater
democrat	demokraterne
html	html
italiana	italiener
italiana	italienske
italiana	italiensk
italiana	italiener
italiana	italienske
italiana	italiensk
ternopil	ternopil
elisabeta	elizabeth
elisabeta	elisabeth
elisabeta	elisabeth
popa	præst
trait	boet
trait	boede
trait	levede
trait	levet
trait	boet
trait	boede
trait	levede
trait	levet
seine	vod
seine	seine
pro	pro
pro	professionelle
milano	milan
milano	milano
milano	milano
partial	delvist
partial	delvis
partial	partiel
partial	delvist
partial	delvise
partial	delvis
partial	delvist
partial	delvis
partial	delvist
partial	delvis
partial	delvist
partial	delvis
forta	kraft
forta	tving
forta	force
forta	kraft
forta	tving
forta	force
forta	styrke
forta	modstandsdygtighed
forta	kraft
forta	tving
forta	force
modern	moderne
larga	bred
larga	brede
critic	kritiker
critic	kritisk
critic	kritiske
programul	program
programul	programmet
programul	program
programul	arbejdsprogram
programul	skema
programul	tidsplanen
programul	tidsplan
formatul	formater
formatul	format
asociatia	forening
asociatia	foreningen
asociatia	association
asociatia	sammenslutning
asociatia	associering
asociatia	forening
asociatia	foreningen
asociatia	association
asociatia	sammenslutning
asociatia	associering
spectatori	tilskuere
spectatori	seere
spectatori	seerne
personaje	karakterer
personaje	figurer
personaje	tegn
trupa	band
trupa	bandet
trupa	orkester
trupa	band
trupa	bandet
trupa	orkester
trupa	trop
inalta	høj
inalta	højt
inalta	høje
inalta	høj
inalta	høje
inalta	høj
inalta	højt
inalta	høje
inalta	høj
inalta	høje
formarea	dannelse
formarea	formation
formarea	stiftelse
disc	skive
disc	disk
disc	disk
disc	diskette
iulia	julia
participa	deltager
participa	deltager
participa	deltage
participa	deltag
participa	deltager
participa	deltage
participa	deltag
activitati	aktiviteterne
activitati	virksomhed
activitati	aktiviteter
activitati	aktiviteterne
activitati	virksomhed
activitati	aktiviteter
print	fyrste
print	prince
print	prins
print	fyrste
print	prince
print	prins
print	fyrste
print	prince
print	prins
champagne	champagne
eric	eric
eric	erik
influenta	indflydelsen
influenta	indflydelse
influenta	påvirkning
influenta	indflydelsen
influenta	indflydelse
influenta	påvirkning
influenta	indflydelsesrige
influenta	indflydelsesrig
influenta	indflydelsen
influenta	indflydelse
influenta	påvirkning
air	air
air	luften
air	luft
dunarii	donau
comerciale	kommerciel
comerciale	kommercielt
comerciale	kommercielle
autonoma	selvstændig
autonoma	autonomt
autonoma	selvstyrende
autonoma	autonom
autonoma	autonome
invins	besejret
invins	slået
invins	besejrede
invins	besejret
invins	slået
invins	besejrede
marius	marius
premiu	præmie
premiu	tilslag
premiu	award
premiu	tildeling
mark	mærke
mark	marker
mark	markér
mark	mark
garonne	garonne
educatie	uddannelse
educatie	undervisning
educatie	uddannelse
educatie	undervisning
coa	coa
recunoscut	erkendte
recunoscut	erkendt
recunoscut	anerkendte
recunoscut	anerkendt
recunoscut	genkendte
recunoscut	erkendt
recunoscut	genkendt
recunoscut	anerkendt
recunoscut	genkendte
recunoscut	erkendt
recunoscut	genkendt
recunoscut	anerkendt
asezare	forlig
asezare	afvikling
asezare	afregning
dimensiuni	dimensioner
dimensiuni	dimensionerne
dimensiuni	størrelser
activ	aktive
activ	aktivt
activ	aktiv
hans	hans
grad	grade
grad	klassetrin
grad	klasse
grad	grad
grad	rang
grad	rank
interviu	interview
interviu	jobsamtale
interviu	interviewet
simon	simon
tratat	behandlet
tratat	behandlede
tratat	traktaten
tratat	traktat
maxima	maksimum
maxima	maksimalt
maxima	maksimum
maxima	maksimalt
sisteme	systemerne
sisteme	systemer
indicativ	vejledende
arbitru	dommer
arbitru	ref
jocul	vildt
jocul	spillet
jocul	kamp
jocul	spil
jocul	leg
incredere	tillid
incredere	tilliden
incredere	selvtillid
incredere	selvtilliden
incredere	tillid
incredere	stol
incredere	trust
incredere	stole
incredere	tillid
incredere	tilliden
incredere	selvtillid
incredere	selvtilliden
incredere	tillid
incredere	stol
incredere	trust
incredere	stole
carl	carl
cantec	sang
cantec	song
cantec	sang
cantec	song
ajutor	hjælp
ajutor	hjælpe
titular	indehaver
titular	indehaveren
titular	holder
foc	fyr
foc	brand
foc	ild
foc	brande
lege	jura
lege	lovgivning
lege	lov
curent	aktuel
curent	aktuelt
curent	løbende
curent	nuværende
functii	funktionerne
functii	funktioner
exterior	ydre
exterior	udvendige
exterior	udvendig
exterior	udvendigt
catedrala	katedral
catedrala	katedralen
catedrala	katedral
catedrala	katedralen
starea	status
starea	statussen
maghiar	ungarsk
maghiar	ungarske
frank	frank
inchisoare	fængsel
inchisoare	fængslet
inchisoare	fængsler
inchisoare	fængsel
inchisoare	fængslet
inchisoare	fængsler
inchisoare	fængsel
inchisoare	fængslet
scriitori	forfattere
tinut	holdte
tinut	holdt
tinut	beholdt
tinut	afholdte
tinut	holdt
tinut	afholdt
scoli	skoler
scoli	skolerne
scoli	skoler
scoli	skolerne
grand	storslået
grand	grand
ilie	elijah
ilie	ilie
britanica	britisk
britanica	british
britanica	briterne
britanica	britiske
britanica	briter
hitler	hitler
sectiunea	afdeling
sectiunea	sektion
sectiunea	afsnittet
sectiunea	afsnit
sectiunea	afdeling
sectiunea	sektion
sectiunea	afsnittet
sectiunea	afsnit
sterge	slette
sterge	slet
sterge	slette
sterge	slet
premiera	premiere
premiera	premieren
premiera	premiere
premiera	premieren
elst	elst
construite	bygget
construite	byggede
construite	opbygget
construite	indbygget
construite	konstruerede
construite	konstrueret
personale	personlig
personale	personlige
personale	personligt
istoricul	historik
istoricul	historie
personaj	tegn
personaj	karakter
detinut	indsatte
detinut	indsat
detinut	indsatte
detinut	indsat
facand	laver
cezar	caesar
cezar	cæsar
cere	ask
cere	spørg
relatiile	parforhold
relatiile	relationer
relatiile	forhold
relatiile	relationer
relatiile	forbindelserne
relatiile	forbindelser
avioane	fly
avioane	luftfartøjer
avioane	luftfartøj
avioane	flyvemaskiner
avioane	fly
colegiul	kollegium
colegiul	college
securitate	tryghed
securitate	sikkerhed
catalina	catalina
catalina	catalina
raionului	rayon
originea	oprindelse
originea	oprindelsessted
muntele	bjerget
muntele	bjerg
muntele	mountain
muntele	mount
muntele	montere
inginer	ingeniør
gura	mund
gura	munden
gura	mund
gura	munden
datele	datoer
datele	dadler
datele	oplysninger
datele	data
finlanda	finland
finlanda	finlands
natura	natur
natura	naturen
natura	art
natura	nature
natura	natur
natura	naturen
natura	art
natura	nature
anual	årlig
anual	årligt
anual	årlig
anual	årligt
marginea	rand
marginea	kant
marginea	edge
marginea	kanten
luxemburg	luxemburg
luxemburg	luxembourg
cercetari	forskning
cercetari	forskning
teritoriile	territorier
titluri	overskrifter
titluri	overskrifterne
titluri	titler
galeria	galleriet
galeria	galleri
dovedit	beviste
dovedit	bevist
dovedit	påvist
dovedit	dokumenteret
dovedit	bevist
existente	bestående
existente	eksisterende
piesa	brik
piesa	stykke
matei	matthew
casatorie	ægteskabet
casatorie	ægteskab
casatorie	ægteskaber
casatorie	ægteskabet
casatorie	ægteskab
casatorie	ægteskaber
linii	strækninger
linii	linier
linii	linjer
filozofie	filosofien
filozofie	filosofi
east	east
east	østpå
east	øst
litere	bogstaver
litere	breve
locala	lokale
locala	lokalt
locala	lokal
locala	local
practic	praktisk
cam	cam
protejata	beskyttet
protejata	fredede
protejata	beskyttede
protejata	fredet
noaptea	godnat
noaptea	natten
noaptea	nat
noaptea	aften
araba	arabisk
araba	arabisk
parintii	forældrene
parintii	forældre
parintii	forældrene
parintii	forældre
arhitectura	arkitekturen
arhitectura	arkitektur
arhitectura	arkitekturen
arhitectura	arkitektur
regiunile	regionerne
regiunile	regioner
regiunile	områder
egipt	ægypten
egipt	egypten
scena	scenen
scena	scene
scena	scenen
scena	scene
feminin	hunkøn
feminin	feminine
feminin	feminin
feminin	hunkøn
feminin	kvindelig
feminin	kvinde
feminin	kvindelige
considerate	overvejede
considerate	overvejes
considerate	overvejet
considerate	betragtede
scadere	nedgang
scadere	fald
sotie	konen
sotie	kone
sotie	hustru
sotie	konen
sotie	kone
sotie	hustru
drepturi	rettigheder
cimitirul	kirkegårde
cimitirul	kirkegård
cimitirul	kirkegården
cimitirul	kirkegård
contribuit	bidrog
contribuit	bidraget
spaniola	spanske
spaniola	spansk
spaniola	spaniere
spaniola	spanske
spaniola	spansk
spaniola	spaniere
practica	praktisk
practica	træning
practica	praksis
practica	øvelse
practica	øv
practica	træning
practica	praksis
practica	øvelse
practica	øv
sute	hundreder
sute	hundredevis
sute	hundredvis
magazine	forretninger
magazine	butikkerne
magazine	stores
magazine	butikker
magazine	forretninger
magazine	butikker
cladiri	bygningers
cladiri	bygninger
cladiri	bygningerne
cladiri	ejendomme
cladiri	bygningers
cladiri	bygninger
cladiri	bygningerne
cladiri	ejendomme
cota	kontingent
cota	kvote
cota	kvoter
cota	dele
cota	deler
cota	del
cota	andel
cota	deling
cota	kontingent
cota	kvote
cota	kvoter
unitatea	sammenhold
unitatea	enhed
unitatea	enhed
unitatea	unit
leon	leon
regala	kongelige
regala	kongeligt
regala	royale
regala	royal
regala	kongelig
act	handle
act	retsakt
act	akt
act	act
lake	søen
lake	sø
lake	lake
editor	forlægger
editor	udgiver
editor	forlag
editor	chefredaktør
editor	editor
editor	redigering
editor	redaktør
exemple	eksempler
aurel	aurel
rowspan	rowspan
alegeri	valg
alegeri	valg
alegeri	valg
serviciul	betjening
serviciul	forkyndelse
serviciul	tjenesteydelse
serviciul	tjeneste
serviciul	service
craciun	juleaften
craciun	jule
craciun	julen
craciun	jul
craciun	christmas
craciun	juleaften
craciun	jule
craciun	julen
craciun	jul
craciun	christmas
personala	personlig
personala	personlige
personala	personligt
personala	personlig
personala	personlige
personala	personligt
larg	bred
larg	brede
poezii	digte
poezii	digte
poezii	poesi
viitorul	fremtidig
viitorul	fremtidige
viitorul	fremtiden
viitorul	kommende
viitorul	fremover
viitorul	fremtid
necesar	krævede
necesar	påkrævet
necesar	krævet
necesar	nødvendig
necesar	nødvendige
necesar	nødvendigt
stalin	stalin
stalin	stalins
ofiter	betjent
ofiter	officer
ofiter	betjent
ofiter	officer
ofiter	betjent
ofiter	officer
ben	ben
iarna	vinteren
iarna	winter
iarna	vinter
iarna	vinteren
iarna	winter
iarna	vinter
link	link
link	linket
rusi	russerne
rusi	russere
rusi	russerne
rusi	russere
zaporijjea	zaporizjzja
roger	roger
frecvent	hyppigt
frecvent	tit
frecvent	ofte
administrator	admin
administrator	administrator
administrator	administrator
administrator	fuldmægtig
civile	civil
civile	civilret
civile	civile
catolic	katolsk
catolic	katolske
catolic	katolik
bizantin	byzantinske
problemele	problemer
columbia	columbia
columbia	colombia
columbia	colombias
columbia	columbia
columbia	colombia
polonez	polak
polonez	polske
polonez	polsk
episcopul	biskop
episcopul	bishop
episcopul	løber
cucerit	erobret
cucerit	besejret
cucerit	erobrede
ministerului	ministeriet
ministerului	ministerium
cartierul	kvarter
cartierul	nabolag
cartierul	kvarteret
cartierul	nabolaget
presa	press
presa	presse
presa	tryk
presa	media
presa	medier
presa	medie
presa	medierne
presa	media
presa	medier
presa	medie
presa	medierne
petrecut	tilbragt
petrecut	brugte
petrecut	brugt
imperiu	empire
imperiu	imperiet
imperiu	imperium
secret	hemmelige
secret	hemmelig
secret	secret
secret	hemmelighed
secret	hemmeligt
fondata	grundlagde
fondata	grundlagt
ruse	kneb
oficiale	officielt
oficiale	embedsmand
oficiale	tjenestemand
oficiale	officiel
consta	består
adam	adam
curand	snart
intrucat	hvorimod
statia	station
statia	stationen
inchis	lukkede
inchis	lukket
inchis	lukkede
inchis	lukket
element	element
element	punkt
element	grundstof
element	elementet
element	element
rosii	tomater
rosii	tomat
rosii	tomater
rosii	tomater
rosii	tomat
rosii	tomater
rosii	tomater
rosii	tomat
rosii	tomater
functioneaza	arbejder
functioneaza	virker
str	str
localizare	lokalisering
localizare	beliggenhed
localizare	sted
localizare	placering
localizare	lokation
contact	kontakt
contact	henvendelse
ordin	bestilling
ordin	ordre
ordin	rækkefølge
ordin	order
ordin	bestil
renania	rheinland
capacitate	kapacitet
capacitate	kapaciteten
capacitate	evner
capacitate	evnen
capacitate	evne
arme	våben
arme	geværer
arme	våben
arme	pistoler
arme	skydevåben
arme	kanoner
stele	stjernerne
stele	stjerner
stele	stars
napoleon	napoleon
institutii	institutioner
institutii	institutionerne
institutii	institutioner
institutii	institutionerne
cantece	sange
cantece	sange
adoptat	vedtaget
adoptat	adopteret
federatia	forbund
federatia	føderation
federatia	federation
federatia	føderationen
federatia	forbund
federatia	føderation
federatia	federation
federatia	føderationen
istat	istat
windows	vinduer
windows	windows
windows	vinduerne
windows	ruder
comercial	kommerciel
comercial	kommercielt
comercial	kommercielle
creste	forhøjelse
creste	forøgelse
creste	øge
creste	stigning
creste	gro
creste	vokser
creste	vokse
creste	gro
creste	vokser
creste	vokse
creste	gro
creste	vokser
creste	vokse
rss	rss
calitatea	kvalitet
calitatea	kvaliteten
antonio	antonio
jucatori	aktører
jucatori	spillerne
jucatori	spillere
jucatori	aktører
jucatori	spillerne
jucatori	spillere
trecerea	forbipasserende
trecerea	passerer
varianta	variant
varianta	varianter
varianta	variant
varianta	varianter
nova	nova
statuia	statuen
statuia	statue
profesorul	professor
tipul	indtast
tipul	skriv
tipul	type
liberal	liberale
liberal	liberal
liberal	liberalt
padurea	skov
padurea	forest
padurea	skoven
padurea	skove
contract	kontrakten
contract	kontrakt
croatia	kroatiens
croatia	kroatien
croatia	kroatiens
croatia	kroatien
croatia	kroatiens
croatia	kroatien
compusa	sammensat
repede	hurtig
repede	hurtigt
repede	hurtige
repede	hurtig
repede	hurtigt
repede	hurtige
repede	hurtig
repede	hurtigt
mary	mary
mary	maria
condamnat	fordømt
condamnat	dømt
condamnat	dømte
condamnat	fordømte
condamnat	dømt
condamnat	dømte
condamnat	fordømt
condamnat	dømt
condamnat	dødsdømt
podul	bro
podul	bridge
podul	broen
rau	slemt
rau	skidt
rau	bad
rau	dårligt
rau	dårlig
rau	river
rau	floden
rau	flod
rau	slemt
rau	skidt
rau	bad
rau	dårligt
rau	dårlig
são	são
são	sao
artistica	kunstnerisk
artistica	kunstneriske
culturala	kulturelle
culturala	kulturel
culturala	kulturelt
limbile	sprog
descris	beskrevet
descris	beskrevne
descris	beskrev
lungimea	længde
lungimea	længden
mediul	miljø
mikolaiiv	mykolaiv
lucian	lucian
tronul	tronen
tronul	trone
ansamblul	ensemble
electric	elektriske
electric	elektrisk
electric	elektriske
electric	elektrisk
rezultatul	resultat
rezultatul	resultatet
recent	nyligt
recent	nylige
recent	seneste
recent	nyligt
inapoi	retur
inapoi	ryg
inapoi	tilbage
inapoi	retur
inapoi	ryg
inapoi	tilbage
societate	society
societate	samfundet
societate	samfund
protectie	beskyttelse
protectie	beskyttelse
scotia	scotland
scotia	skotland
scotia	scotland
scotia	skotland
scotia	scotland
scotia	skotland
concert	koncert
concert	koncerten
arena	arena
arena	arena
motor	motoren
motor	motor
motor	motorisk
motor	motor
grupa	gruppe
grupa	group
grupa	gruppen
grupa	gruppe
grupa	group
grupa	gruppen
grupa	trup
redactor	chefredaktør
redactor	editor
redactor	redigering
redactor	redaktør
proiecte	projekter
proiecte	projekterne
canalul	kanal
canalul	channel
canalul	kanalen
pirinei	pyrenæerne
obiect	genstand
obiect	objekt
ovidiu	ovidiu
ioana	joan
ioana	ioana
royal	kongelige
royal	kongeligt
royal	royale
royal	royal
royal	kongelig
constituit	udgjorde
tineri	unge
tineri	ung
nordica	nordiske
nordica	norden
nordica	nordisk
nordica	nordic
harry	harry
companii	selskaber
companii	virksomheder
companii	firmaer
cartier	kvarter
cartier	nabolag
cartier	kvarteret
cartier	nabolaget
cartier	cartier
cartier	kvarter
cartier	nabolag
cartier	naboskab
specialitate	specialitet
specialitate	specialitet
specialitate	speciale
aspect	fremmøde
aspect	udseende
aspect	udseendet
aspect	fremtræden
aspect	aspektet
aspect	aspekt
creata	oprettede
creata	skabt
creata	oprettet
creata	oprettede
creata	skabt
creata	oprettet
dealul	bakken
dealul	bakke
dealul	hill
determinat	fastlagt
determinat	beslutsom
determinat	fastslået
determinat	bestemt
guvernator	guvernør
guvernator	guvernøren
episod	episode
centre	centrene
centre	centres
centre	centre
centre	centre
alpes	alpes
henri	henri
actiunile	søgsmål
actiunile	handling
actiunile	handlinger
actiunile	foranstaltninger
actiunile	aktioner
crede	tro
josé	josé
noastra	vores
noastra	vor
noastra	our
noastra	vores
noastra	vor
noastra	our
acceptat	accepteret
acceptat	accepterede
acceptat	godtaget
debut	debut
episodul	episode
religioasa	religiøst
religioasa	religiøse
religioasa	religiøs
religioasa	religiøst
religioasa	religiøse
religioasa	religiøs
praga	prag
critica	kritik
critica	kritiseret
critica	kritisk
critica	kritiske
critica	kritik
critica	kritiseret
critica	kritisk
critica	kritiske
tine	behold
tine	bevar
tine	keep
necesara	krævede
necesara	påkrævet
necesara	krævet
necesara	nødvendig
necesara	nødvendige
necesara	nødvendigt
necesara	nødvendig
necesara	nødvendige
necesara	nødvendigt
baden	baden
cambridge	cambridge
artisti	artister
artisti	kunstnere
artisti	kunstnerne
artisti	artister
artisti	kunstnere
artisti	kunstnerne
regional	regional
regional	regionalt
americani	amerikanerne
americani	amerikanere
georg	georg
regimentul	regiment
paginile	sider
inscris	scorede
inscris	scoret
inscris	tilmeldte
inscris	tilmeldt
utc	utc
net	net
net	netto
francisc	frans
francisc	francis
sigur	sikker
faza	fasen
faza	fase
faza	fasen
faza	fase
alfred	alfred
laureat	laureate
atacat	angrebet
atacat	overfaldet
memoria	minde
memoria	erindring
memoria	hukommelse
memoria	hukommelsen
memoria	memory
mana	hånd
mana	hand
mana	hånd
mana	hand
mana	mana
mana	hånd
mana	hand
mana	manna
will	will
will	vil
dea	dea
rezultatele	resultater
rezultatele	resultat
rezultatele	resultaterne
presupune	antager
geografice	geografiske
geografice	geografisk
geografice	geografisk
domenii	marker
domenii	fields
domenii	felter
domenii	felterne
domenii	områder
domenii	arealer
fondator	grundlæggelse
fondator	stiftende
fondator	stifter
fondator	grundlægger
padure	skov
padure	woods
padure	skoven
padure	skove
padure	skov
padure	forest
padure	skoven
padure	skove
padure	skov
padure	woods
padure	skoven
padure	skove
padure	skov
padure	forest
padure	skoven
padure	skove
apele	waters
apele	farvande
apele	vandområder
apele	farvand
fosta	tidligere
eduard	edvard
eduard	edward
eduard	eduard
