dhe	og
fotografi	photography
fotografi	bilete
fotografi	bilder
fotografi	fotografier
fotografi	pictures
fotografi	bilder
prodhimi	produksjonen
prodhimi	produksjon
vazhduar	fortsettelse
vazhduar	fortsatte
dashuri	elsk
dashuri	love
dashuri	kjærligheten
dashuri	elsker
dashuri	kjærlighet
temperatura	temperatur
temperatura	temperaturer
serbia	serbia
vazhdimisht	konsekvent
vazhdimisht	kontinuerlig
roma	rome
roma	roma
këngëtar	sanger
kalaja	castle
kalaja	slott
kalaja	festning
rilindja	renessansen
rilindja	gjenfødelse
përpjekje	forsøk
përpjekje	innsats
përpjekje	anstrengelse
banuar	bebodd
detare	marinesoldat
detare	marine
detare	naval
detare	maritime
secili	hver
secili	hvert
kudo	overalt
mbështetur	støttede
mbështetur	forsørget
mbështetur	støttet
mbështetur	støttes
gratë	kvinner
gratë	kvinnfolk
kulturor	kulturelle
kulturor	kulturell
sistemet	systemene
sistemet	systems
sistemet	systemer
sistemet	system
pierre	pierre
famshme	berømte
famshme	berømt
kompania	firma
kompania	selskap
kompania	kompani
kompania	bedrift
kategoria	kategori
kategoria	kategorien
herët	early
herët	tidig
herët	tidlig
herët	tidlige
herët	tidleg
vendim	avgjørelse
vendim	avgjørelsen
vendim	beslutning
vendim	vedtak
social	sosialt
social	sosiale
social	sosial
saktë	presis
saktë	nøyaktig
saktë	saklig
saktë	korrekt
saktë	nøyaktige
saktë	riktig
saktë	korriger
saktë	korrekt
saktë	korrigere
saktë	riktige
gol	gol
sjell	bringer
britanik	britisk
britanik	britiske
përfunduar	fullført
përfunduar	gjennomført
përfunduar	fullførte
përfunduar	ferdige
përfunduar	fullførte
përfunduar	avsluttet
përfunduar	ferdig
ben	ben
instituti	instituttet
instituti	institutt
instituti	institute
njëjtë	same
njëjtë	samme
online	pålogget
online	tilkoblet
online	online
shërbeu	servert
shërbeu	serveres
shërbeu	tjenestegjorde
shërbeu	tjenestegjort
letër	paper
letër	papir
letër	brev
letër	bokstav
problemet	problemer
formula	formula
formula	formel
formula	formler
njësia	unit
njësia	enhet
njësia	automat
energji	energi
rregullt	regulært
rregullt	regelmessige
rregullt	vanlig
diskutimet	diskusjoner
diskutimet	diskusjon
druri	trevirke
druri	wood
druri	treverk
druri	tree
druri	tre
druri	treet
librat	bøker
spanjës	spania
kujdes	oppmerksomhet
kujdes	watch
mbuluar	dekkes
mbuluar	dekket
përfundimisht	etterhvert
përfundimisht	avgjort
përfundimisht	definitivt
tema	emne
tema	tema
tema	tema
kufizuar	limited
kufizuar	begrenset
kufizuar	begrenset
pavarësinë	uavhengighet
pavarësinë	independence
red	rødt
red	rød
red	red
tom	tom
rusia	russlands
rusia	russland
shkaktuar	forårsaket
shkaktuar	utløst
shkaktuar	utløste
zezë	sort
zezë	svarte
zezë	svart
zezë	black
ftohtë	kulde
ftohtë	forkjølelse
ftohtë	kald
ftohtë	kaldt
kokë	hode
kokë	hodet
kokë	head
emra	names
emra	navn
bajram	bajram
udhëhequr	førte
udhëhequr	ledet
udhëhequr	led
udhëhequr	ført
muret	murer
muret	vegger
zhvillohet	utvikle
zhvillohet	utvikle
armë	våpen
armë	pistol
armë	gun
armë	revolver
armë	skytevåpen
armë	geværer
armë	pistoler
teknike	teknisk
teknike	tekniske
formimin	danner
deti	sjøs
deti	sea
deti	hav
deti	havet
trupin	body
trupin	legeme
trupin	kropp
trupin	kroppen
trupin	lik
sud	sud
katalonia	catalonia
lojtar	player
lojtar	spiller
seine	seine
shkuar	gone
shkuar	gått
shkuar	borte
problem	problem
problem	problemet
objekt	objektet
objekt	objekt
objekt	gjenstand
objekt	object
brendshëm	interiør
metal	metall
metal	metal
nis	begynne
nis	start
nis	starte
nis	begynn
nis	nis
përfaqësues	representativt
përfaqësues	representant
përfaqësues	representanter
përfaqësues	representantene
armatosur	bevæpnet
armatosur	armert
martuar	gift
prishtina	prishtina
prishtina	priština
zënë	travle
zënë	travel
zënë	busy
zënë	opptatt
zënë	travelt
kan	cannes
studimi	studere
studimi	studie
perandor	keiser
familjet	husholdninger
familjet	familier
familjet	familiene
bregu	shore
bregu	kyst
bregu	kysten
bregu	coast
maja	maya
maja	maja
maja	gjær
role	rollene
role	roller
programi	program
japoni	japan
britania	storbritannia
britania	britannia
krijimi	skapelsen
krijimi	oppretting
krijimi	skapning
krijimi	skaperverk
krijimi	skapelse
krijimi	opprettelse
sipërme	øvre
india	india
fiton	vinner
fiton	seiere
roli	rolle
prejardhje	bakgrunner
element	elementet
element	gjenstand
element	element
google	google
rrethuar	omringet
rrethuar	omgitt
rrethuar	beleiret
qindra	hundre
qindra	hundrevis
dritë	lys
nëntë	ni
nëntë	nine
nëntë	niende
nëntë	ninth
llojet	sorterer
llojet	typer
rexhep	recep
thomas	thomas
vendoset	utplassert
letrar	litterære
letrar	litterær
max	max
max	maks
sportive	sport
sportive	idretter
sportive	idrett
egër	wild
egër	vill
egër	vilt
egër	savage
egër	villmann
egër	voldsom
egër	barsk
egër	voldsomme
fushat	jorder
fushat	felter
fushat	felt
fushat	åkre
fushat	fields
mbrojtje	forsvar
mbrojtje	defense
mbrojtje	beskyttelse
faza	fase
faza	stadier
faza	scenen
faza	stage
gjithsej	totalt
gjithsej	totale
gjithsej	total
manchester	manchester
has	fjes
has	ansiktene
has	ansikter
has	ansikt
has	faces
shprehje	uttrykk
princ	prinsen
princ	fyrste
princ	prince
princ	prins
baza	baser
baza	base
baza	basen
ndonëse	selvom
ndonëse	skjønt
ndonëse	though
normale	normalt
normale	normale
normale	normalen
normale	normal
shpirtërore	spirituell
shpirtërore	åndelig
shërbyer	servert
shërbyer	serveres
shërbyer	tjenestegjorde
shërbyer	tjenestegjort
park	park
shah	shah
shah	chess
shah	sjakk
valign	valign
festa	parti
festa	fest
festa	feste
festa	party
festa	holiday
festa	ferie
festa	helligdag
gjuhët	språk
gjuhët	tunger
naim	naim
organizimin	organiserer
organizimin	organisere
politikë	policy
politikë	retningslinjene
politikë	retningslinjer
politikë	politikk
mësimet	leksjoner
mësimet	lære
mundi	beat
mundi	beseires
mundi	overvunnet
mundi	beseiret
teoria	teori
psh	som
psh	liker
psh	like
hershëm	early
hershëm	tidig
hershëm	tidlig
hershëm	tidlige
hershëm	tidleg
autorit	opphavsrett
mbaroi	ferdige
mbaroi	fullførte
mbaroi	avsluttet
mbaroi	ferdig
hyrje	entré
hyrje	inngang
hyrje	inngangen
hyrje	entre
hyrje	adgang
hyrje	tilgang
hyrje	oppføring
hyrje	pålogging
hyrje	innlogging
sri	sri
detyra	plikt
detyra	oppgaver
detyra	tilordning
detyra	oppdragene
detyra	oppgaver
detyra	oppgave
gjendja	status
shkenca	vitenskap
shkenca	naturvitenskap
end	avslutt
end	ende
end	slutt
mod	mod
ballkanit	balkan
muhammad	muhammad
muhammad	muhammed
trup	body
trup	legeme
trup	kropp
trup	kroppen
trup	lik
lojë	spill
lojë	kampstart
lojë	game
barabartë	likestilt
barabartë	like
barabartë	likeverdig
poet	poet
poet	dikter
finlandë	finland
finlandë	finlands
kuptim	forstand
kuptim	vett
kuptim	fornuft
bayern	bayern
ndryshon	endrer
ndryshon	endringer
ndryshon	forandringer
ndryshon	endringene
krijon	skaper
krijon	opprettes
përballë	motsatte
përballë	motsatt
sali	sali
sëmundje	sykdommer
sëmundje	sykdom
sëmundje	sykdom
përdoruesit	brukere
përdoruesit	brukerne
dega	grein
dega	gren
dega	grenen
dega	branch
projekti	project
projekti	prosjekt
mbante	kjede
imam	imam
dëshmi	bevis
dëshmi	bevismateriale
dëshmi	vitneutsagn
dëshmi	vitnesbyrd
dëshmi	vitnemål
dëshmi	bevis
dëshmi	beviset
popull	mennesker
popull	personer
popull	personar
popull	folk
popull	nasjon
popull	nation
kryen	engasjert
kryen	begått
kryen	forpliktet
australia	australia
rhône	rhône
sheh	seer
sheh	skjønner
sheh	see
sheh	se
sheh	sjå
javë	uken
javë	uke
javë	uka
javë	ukedager
javë	ukene
javë	weeks
javë	ukevis
javë	uker
alexander	aleksander
alexander	alexander
prindërit	foreldre
ndryshimet	endringer
ndryshimet	forandringer
ndryshimet	endringene
mbretërore	kongelig
mbretërore	kongelige
mbretërore	kongelig
mbretërore	royal
org	org
henry	henry
donte	ønskes
donte	ønsket
donte	ettersøkt
donte	etterlyst
gjithçka	everything
gjithçka	alt
gjithçka	allting
mijëra	tusenvis
mijëra	tusener
energjia	energi
simbol	symbol
atdheut	hjemlandet
atdheut	hjemland
atdheut	homeland
atdheut	fedreland
atdheut	fedrelandet
tempujt	templer
lejuar	tillatte
lejuar	tillatt
lejuar	tillatt
anët	kanter
anët	sides
shtesë	ekstra
shtesë	extra
shtesë	ytterligere
shtesë	ekstra
listë	liste
listë	list
listë	listen
origjinal	originalt
origjinal	originalen
origjinal	opprinnelig
origjinal	originale
origjinal	opprinnelige
origjinal	original
europian	europeiske
europian	europeisk
europian	european
kongresit	kongressen
kongresit	kongress
abdullah	abdullah
lejon	lets
lejon	lar
lejon	tillater
rënë	fallen
rënë	falt
shënime	merknader
shënime	notat
shënime	notater
artist	kunstner
artist	artist
vazhdueshme	constant
vazhdueshme	konstant
vazhdueshme	kontinuerlig
vazhdueshme	fortløpende
vazhdueshme	sammenhengende
shekuj	århundrer
gjata	lenge
gjata	lang
gjata	lange
gjata	lengter
gjata	long
muzikë	music
muzikë	musikk
ide	ideer
ide	idéer
ide	idè
ide	ide
ide	idea
ide	peiling
ide	idé
liri	frihet
shkrimet	skrifter
shkrimet	logger
shkrimet	skriftene
vëllezërit	brødrene
vëllezërit	brødre
vëllezërit	brothers
sekretar	sekretær
final	finale
final	final
final	siste
shpellat	huler
shpellat	grotter
përkatësisht	henholdsvis
përkatësisht	hhv
rrugët	veiene
rrugët	veier
rrugët	gater
rrugët	gatene
rrugët	streets
rrugët	gatelangs
rrugët	ruter
agim	daggry
agim	morgengry
agim	dawn
agim	soloppgang
agim	sunrise
varet	avhenger
varet	spørs
est	est
windows	windows
windows	vinduer
date	årstall
date	dato
date	date
tituj	titler
kongresi	kongressen
kongresi	kongress
elbasan	elbasan
jugor	sørlige
jugor	southern
jugor	søndre
xiii	xiii
amerika	amerika
amerika	america
vdes	die
vdes	dø
vdes	døende
vdes	dør
vdes	dør
manastirit	kloster
pjesërisht	delvis
pjesërisht	litt
pjesërisht	ganske
pjesërisht	nokså
pjesërisht	noe
pjesërisht	delvis
kishë	kapell
kishë	kirka
kishë	kirken
kishë	kirke
model	modell
metoda	metoden
metoda	metode
metoda	metoder
kina	china
kina	kina
nxënës	studenter
nxënës	studentene
nxënës	elever
nxënës	elevene
nxënës	pupillene
nxënës	elever
nxënës	elevene
nxënës	elev
nxënës	elev
nxënës	student
nxënës	lærlingen
nxënës	læregutt
nxënës	lærling
interes	rente
interes	interesse
çështjet	problemstillinger
çështjet	saker
çështjet	problemer
antonio	antonio
viii	viii
relativisht	relativt
trupave	tropper
trupave	troppene
trupave	tropp
ministria	departement
ministria	departementet
ministria	ministry
hapi	skritt
hapi	steg
hapi	trinn
shprehur	uttrykt
shprehur	uttrykkes
mbahet	held
mbahet	holdt
mbahet	avholdt
mbahet	vedlikeholdt
mbahet	opprettholdes
mbahet	opprettholdt
ndahen	separert
ndahen	atskilt
ndahen	separat
ndahen	skill
ndahen	atskilt
ndahen	skille
ndërtesa	bygningen
ndërtesa	building
ndërtesa	bygge
ndërtesa	bygning
ndërtesa	bygninger
italisht	italiener
italisht	italienske
italisht	italiensk
muzeu	museum
klima	klima
vlerësuar	verdsatt
vlerësuar	verdsatte
christian	christian
christian	kristen
greqia	hellas
baba	baba
baba	far
baba	fattern
baba	pappa
baba	far
baba	fader
baba	father
baba	pater
rumani	romania
rumani	romanias
mësuar	lærte
mësuar	lært
porta	gate
porta	port
porta	porta
ushtri	army
ushtri	hær
ushtri	hæren
ushtri	armé
gazetar	journalist
gazetar	reporteren
gazetar	reporter
grupet	grupper
grupet	gruppene
detyrën	plikt
krahasim	sammenligning
abu	abu
krahina	provins
krahina	provinser
krahina	provinsen
richard	rikard
richard	richard
ndryshim	forandring
ndryshim	endring
ndryshim	endre
ndryshim	forskjell
vlen	verdt
vlen	worth
vlen	verd
ekonomi	økonomi
ekonomi	samfunnsøkonomi
ekonomi	økonomi
sytë	eyes
sytë	øynene
sytë	øyne
rus	russer
rus	russisk
kodër	hill
kodër	ås
veprim	action
veprim	aksjon
veprim	handling
ndaluar	forbudte
ndaluar	forbudt
ndaluar	forbudte
ndaluar	bannlyst
ndaluar	utestengt
ndaluar	forbudt
ndaluar	forbød
pozita	posisjoner
pozita	stillinger
shoqëria	society
shoqëria	samfunnet
shoqëria	samfunn
shoqëria	vennskap
master	mester
master	mestre
master	master
master	herre
punimet	fungerer
punimet	funker
themelues	grunnlegger
themelues	grunnleggeren
dobët	svakt
dobët	svak
dobët	svakt
dobët	svake
lokal	lokale
lokal	lokalt
lokal	lokal
lokal	local
moment	moment
moment	øyeblikket
moment	øyeblikk
direkt	direkte
direkt	direct
direkt	direkte
isa	isa
politika	politikk
kryeqytet	kapital
kryeqytet	capital
kryeqytet	hovedstad
besim	faith
besim	tro
besim	tillit
besim	fortrolighet
besim	selvtillit
besim	tillit
besim	trust
besim	troen
besim	selvsikker
pushteti	kraft
pushteti	makt
pushteti	strøm
pushteti	power
pop	pop
website	nettsted
website	nettside
website	nettstedet
feja	religion
feja	religionen
pastër	rein
pastër	reint
pastër	ren
pastër	rydde
pastër	rent
pastër	pur
pastër	ren
pastër	rent
pastër	pure
stil	stil
but	boot
but	støvel
studio	atelier
studio	studio
fazën	fase
islamike	islamsk
islamike	islamist
vëllai	broder
vëllai	broren
vëllai	brother
vëllai	bror
serbë	serbere
serbë	serberne
armatosura	bevæpnet
armatosura	armert
verë	sommeren
verë	summer
verë	sommer
verë	summertime
verë	vin
kuptohet	forsto
kuptohet	forstått
kuptohet	forstod
kuptohet	forstatt
gjëra	ting
gjëra	things
gjëra	stuff
gjëra	saker
gjëra	greier
urbane	urban
urbane	urbane
erës	vindmølle
erës	vind
erës	wind
teksti	tekst
teksti	teksten
ligjore	juridiske
ligjore	juridisk
ligjore	lovlig
përpjekjet	innsats
përpjekjet	anstrengelser
përpjekjet	forsøk
personal	personlig
personal	personlige
ndarja	deler
ndarja	deling
ndarja	partisjon
bregdetare	coastal
kompani	firma
kompani	selskap
kompani	kompani
kompani	bedrift
kompani	bedrifter
kompani	selskaper
tokësore	terrestrisk
tokësore	jordisk
ekonomia	økonomi
ekonomia	samfunnsøkonomi
ekonomia	økonomi
ari	ari
ari	bjørn
ari	bear
ari	gull
media	media
media	medier
media	mediefiler
dyte	sekund
dyte	andre
dyte	second
dielli	sun
dielli	sol
dielli	søn
friedrich	friedrich
origjinale	ekte
origjinale	genuint
origjinale	originalt
origjinale	originalen
origjinale	opprinnelig
origjinale	originale
origjinale	opprinnelige
origjinale	original
anije	skip
anije	skuter
anije	skip
anije	skipet
anije	båt
qëndroi	stod
qëndroi	sto
indi	india
shoqëri	firma
shoqëri	selskap
shoqëri	kompani
shoqëri	bedrift
shoqëri	society
shoqëri	samfunnet
shoqëri	samfunn
gjak	blod
gjak	blood
përrua	creek
egjipt	egypt
xii	xii
lule	blomster
lule	flowers
lule	blomstene
lule	blomst
lule	flower
pyll	skogen
pyll	woods
pyll	skogene
pyll	skoger
pyll	skog
pyll	skogen
pyll	forest
speciale	speciale
speciale	spesielt
speciale	special
speciale	spesiell
speciale	spesielle
speciale	spesial
carlos	carlos
makina	maskin
makina	bil
makina	cars
makina	biler
përshkruar	beskrives
përshkruar	beskrevet
përshkruar	beskrev
producent	produsent
producent	produsenten
përfaqëson	representerer
gjatësia	lengden
gjatësia	lengde
trojet	grunnlag
përshtatshme	passende
përshtatshme	hensiktsmessig
përshtatshme	passende
përshtatshme	egnet
përshtatshme	passende
arabisht	arabisk
berlin	berlin
qëllime	formål
kitarë	guitar
kitarë	gitar
përgatitur	forberede
përgatitur	klargjør
përgatitur	forberedt
përgatitur	beredt
përgatitur	forberedte
anti	anti
mbajt	held
mbajt	holdt
mbajt	avholdt
flasin	snakkes
flasin	snakk
flasin	talk
flasin	tal
flasin	snakke
flasin	snakk
flasin	speak
gur	stone
gur	bergart
gur	stein
gur	rock
special	spesielt
special	special
special	spesiell
special	spesielle
special	spesial
dendësia	tetthet
vone	sen
vone	seint
vone	sein
vone	sent
figurë	bildet
figurë	bilde
figurë	figur
përshkruan	fremstiller
përshkruan	beskriver
përshkruan	riss
organet	organer
shokët	kompiser
shokët	vennene
shokët	vener
shokët	venner
trajneri	trener
trajneri	coach
gjermanisht	tysk
sërish	igjen
aftë	dyktig
aftë	dyktige
aftë	kapabel
aftë	kapable
teatrin	theater
teatrin	teater
teatrin	teater
teatrin	theatre
marre	tatt
spanjolle	spansk
askush	nobody
askush	ingen
american	amerikaner
american	amerikanske
american	american
american	amerikansk
moshë	åge
moshë	age
moshë	alder
moshë	alderen
hindu	hindu
hindu	hinduer
air	luft
air	air
prapa	attende
prapa	back
prapa	tilbake
prapa	rygg
prapa	bakre
veprimet	handlingene
veprimet	handlinger
kategorisë	kategori
kategorisë	kategorien
japonia	japan
gjysmën	halvt
gjysmën	halve
gjysmën	halv
gjysmën	halvparten
gjysmën	half
vendas	lokale
vendas	lokalt
vendas	lokal
vendas	local
vendas	hjemlige
vendas	innfødt
beograd	beograd
arkeologjik	arkeologisk
grua	woman
grua	kvinne
niveli	niva
niveli	nivå
niveli	nivået
niveli	level
mysliman	muslimske
mysliman	muslim
mysliman	muslimsk
klub	club
klub	klubb
përmbledhje	oppsummering
përmbledhje	sammendrag
përmbajtja	innhold
përmbajtja	innhald
përmbajtja	innholdet
përmbajtja	innhold
çlirimtare	frigjøring
qytetare	civic
qytetare	statsborger
qytetare	borger
tradita	tradisjon
tradita	tradisjonen
tradita	tradisjoner
tradita	tradisjonene
della	della
panjohur	ukjent
panjohur	ukjente
panjohur	uvisst
copa	småbiter
copa	biter
elementet	elementer
giovanni	giovanni
lëshuar	utstedt
lëshuar	frigitt
lëshuar	sluppet
lëshuar	løslatt
mesëm	medium
mesëm	middels
dukshëm	synlig
dukshëm	synlige
das	das
official	offisielt
official	offisiell
official	official
official	offisielle
përkatëse	respektive
dashuria	elsk
dashuria	love
dashuria	kjærligheten
dashuria	elsker
dashuria	kjærlighet
shfaqur	vist
shfaqur	vist
shfaqur	vises
akademia	akademi
akademia	academy
free	gratis
free	fri
free	free
free	ledig
free	frie
free	fritt
nacional	nacional
det	sjøs
det	sea
det	hav
det	havet
zvicër	sveits
tash	now
tash	nå
juaj	ditt
juaj	din
juaj	dine
dikush	nokon
dikush	noen
piktura	malerkunst
piktura	maleri
piktura	malerier
verior	nordlige
verior	northern
tërësisht	grundig
tërësisht	helt
tërësisht	fullstendig
mbajnë	bære
shoqatës	forening
shoqatës	association
studiuar	studerte
studiuar	studert
shekujve	århundrer
ngjashëm	lignende
ngjashëm	liknende
mbushur	mett
mbushur	stappet
mbushur	utstoppet
mbushur	ladd
mbushur	ladde
mbushur	ladet
mbushur	lastet
mbushur	fyllt
mbushur	fylte
mbushur	fylt
banka	banks
banka	banker
banka	bank
folur	talt
folur	snakket
marrëdhënie	samleie
marrëdhënie	relasjon
marrëdhënie	forholdet
marrëdhënie	forhold
plan	planlegge
plan	plan
duhen	trenge
duhen	treng
duhen	need
duhen	behov
duhen	trenger
dyshim	tvile
dyshim	tvil
dyshim	tviler
sllave	slaviske
shenjë	signer
shenjë	jærtegn
shenjë	tegn
ligjet	lovgivning
ligjet	lover
bashkim	union
bashkim	fagforening
bashkim	unionen
bashkim	gjenforening
bashkim	gjensyn
bashkim	reunion
thatë	dry
thatë	tørt
thatë	tørr
thatë	tørk
artin	art
artin	kunst
afërsisht	omtrent
afërsisht	omtrent
afërsisht	cirka
nderi	ære
nderi	ære
vaj	olje
ndersa	mens
rinisë	ungdommen
rinisë	ungdom
milan	milan
milan	milano
dhoma	rom
dhoma	rommet
dhoma	værelse
dhoma	rom
dhoma	room
datë	årstall
datë	dato
datë	date
kish	kis
kish	hadde
kish	hatt
kish	kish
artikujt	artikler
gjeneral	generell
gjeneral	generelt
gjeneral	general
show	vis
show	vise
show	show
institucionet	institusjoner
kufijtë	grenser
kufijtë	grenser
kufijtë	marginer
doktor	doc
doktor	doktor
doktor	doktoren
doktor	lege
doktor	doctor
personi	person
personi	personen
mëparshme	tidligere
mëparshme	førre
mëparshme	forrige
ligj	jus
ligj	loven
ligj	lov
futur	introdusert
futur	presenterte
futur	introduserte
futur	innført
futur	presentert
prodhim	produksjon
prodhim	produsere
prodhim	produkt
prodhim	produktet
prodhim	produksjonen
prodhim	produksjon
prodhim	produksjon
gjerësisht	ekstensivt
çmime	priser
çmime	prisene
çmime	utmerkelser
çmime	priser
çmime	utdelingen
çmime	awards
çmime	utmerkelse
çmime	premier
varg	range
varg	rekkevidde
varg	spekter
varg	varg
varg	streng
line	strek
line	linje
line	line
sekretari	sekretær
fort	trangt
fort	trang
fort	stram
fort	stramt
fort	stramme
fort	hard
fort	vanskeleg
fort	hardt
fort	vanskelig
fort	sterk
fort	strong
fort	sterke
fort	sterkt
fort	fort
shoqëruar	ledsaget
shoqëruar	eskortert
valle	danse
valle	dance
valle	dans
industriale	industrielle
mëparshëm	tidligere
mëparshëm	førre
mëparshëm	forrige
piktor	maler
mesjetare	middelalderske
stili	stil
filmat	filmer
filmat	kino
filmat	filmer
teori	teori
natën	night
natën	kveld
natën	natt
andrea	andrea
marr	hent
marr	få
marr	get
fisi	klan
fisi	klanen
fisi	stamme
klasa	klasser
klasa	fag
klasa	klassene
klasa	klasse
klasa	klassen
kampion	mester
kampion	champ
kampion	mester
kampion	champion
manuel	manuel
mbretërinë	riket
butë	varsom
butë	milde
butë	mild
butë	mild
butë	mildt
butë	myke
butë	mykt
butë	soft
butë	myk
butë	glatt
karakteristike	karakteristisk
skenë	scene
skenë	scenen
skenë	stage
ndikimi	sammenstøt
ndikimi	innvirkning
ndikimi	nedslag
ndikimi	innflytelse
ndikimi	påvirkning
daniel	daniel
publikuar	utgitt
publikuar	publiserte
publikuar	publisert
tekst	tekst
tekst	teksten
institutit	instituttet
institutit	institutt
institutit	institute
futbolli	fotball
pushtimin	invasjon
austria	østerrike
marie	marie
zemër	baby
lidh	forbinder
lidh	tilkobling
lidh	koble
lidh	connect
gjat	lenge
gjat	lang
gjat	lange
gjat	lengter
gjat	long
djalë	gutt
djalë	gutten
pejë	peja
pejë	pec
rasti	case
rasti	sak
rasti	kasus
rasti	saken
rasti	rusten
rasti	rusty
rasti	rustne
south	syd
south	syden
south	sør
south	south
paraqitje	presentasjoner
paraqitje	presentasjon
loja	spill
loja	kampstart
loja	game
usa	usa
kategori	kategori
kategori	kategorien
kategori	kategoriene
kategori	kategorier
#aaa	#aaa
spanjoll	spanjol
spanjoll	spanjolen
spanjoll	spansk
jetoi	bodd
gjurmë	trail
gjurmë	sti
gjurmë	spor
gjurmë	spora
gjurmë	fotavtrykk
gjurmë	fotspor
shehu	shehu
emëruar	utnevnte
emëruar	oppnevnt
emëruar	utnevnt
ekzekutiv	executive
rregullat	regler
rregullat	forskrifter
rregullat	bestemmelser
breg	shore
çoi	choi
besimi	faith
besimi	tro
besimi	tillit
besimi	fortrolighet
besimi	selvtillit
besimi	tillit
besimi	trust
grand	grand
indian	indianer
indian	inder
indian	indisk
çmim	pris
çmim	utmerkelse
çmim	award
konferenca	konferanse
konferenca	konferansen
luis	louis
luis	lewis
luis	luis
marne	marne
hollanda	nederland
privat	menig
privat	privat
privat	enerom
privat	private
ashpër	harde
ashpër	voldsom
ashpër	barsk
ashpër	voldsomme
jetonin	bodd
nënë	mor
nënë	moder
nënë	mother
pro	pro
pro	profesjonell
pro	proff
letra	paper
letra	papir
letra	bokstaver
letra	brev
letra	kortet
letra	card
shtresa	lagene
aleksandër	aleksander
aleksandër	alexander
hapësira	mellomrom
hapësira	rom
hapësira	space
hapësira	verdensrommet
hapësira	plass
gjoni	john
kineze	kinesere
kineze	kinesisk
emërohet	utnevnte
emërohet	oppnevnt
emërohet	utnevnt
toke	land
toke	lende
toke	bakken
toke	marka
toke	ground
standard	standard
luftuar	sloss
luftuar	utkjempet
luftuar	kjempet
ouest	ouest
fat	flaks
fat	hell
muzikor	musical
muzikor	musikal
muzikor	musikalsk
norvegji	norge
norvegji	norway
mbledhur	samlet
mbledhur	samlet
mjete	verktøy
baden	baden
shpirtit	sjel
shpirtit	soul
lojtarët	spillere
lojtarët	spillere
super	kjempebra
super	heftig
super	rått
super	supert
super	super
inter	inter
studiues	forsker
studiues	stipendiat
studiues	lærd
ndihmon	assisterer
ndihmon	hjelper
objektet	innskriftene
objektet	gjenstander
objektet	objekter
objektet	elementer
objektet	arenaer
dem	okse
dem	bull
gjen	gene
gjen	gen
hedhur	kastes
hedhur	kasta
hedhur	kastet
hedhur	slengt
planet	planet
planet	planlegger
planet	planene
planet	planer
nxjerrë	utvunnet
territoret	territorier
rritja	vekst
dallohet	skjelne
dallohet	skille
raporti	rapportere
raporti	rapporterer
raporti	rapporter
raporti	rapport
idetë	ideer
idetë	idéer
kodra	hill
kodra	ås
kodra	åser
kodra	hills
albume	album
albume	albumene
shërbimet	tjenester
dërgoi	sendte
dërgoi	sendt
kërkesat	krav
kërkesat	kravene
kërkesat	forespørsler
kërkesat	henvendelser
treg	markedet
treg	market
treg	marked
eteeq	eteeq
phoiac	phoiac
vepron	handlinger
vepron	gjerninger
vepron	opererer
zogu	birdie
zogu	fugl
zogu	bird
strukturë	struktur
strukturë	anlegg
sulmues	angripere
sulmues	angriperne
sulmues	gjerningsmann
sulmues	striker
veshur	påkledd
veshur	kledde
veshur	kledd
veshur	slitt
akademik	akademisk
japoneze	japansk
nënkupton	forutsetter
nënkupton	impliserer
nënkupton	antydninger
nënkupton	antyder
nënkupton	means
nënkupton	innebærer
nënkupton	betyr
nënkupton	middel
sport	sport
sport	idrett
sport	sport
sport	idretter
sport	idrett
rowspan	rowspan
civil	sivil
civil	sivilist
turistike	turist
pajisje	enheten
pajisje	enhets
pajisje	enhet
pajisje	utstyr
pajisje	enheter
pajisje	apparater
pajisje	utstyr
pajisje	gear
mosha	åge
mosha	age
mosha	alder
mosha	alderen
dallim	skillet
dallim	forskjell
përjashtim	unntaket
përjashtim	unntak
biblioteka	biblioteker
biblioteka	bibliotek
biblioteka	biblioteket
shpirti	ånd
shpirti	spirit
shpirti	sjel
shpirti	soul
vesh	øre
vesh	øret
vesh	slitasje
vesh	wear
total	totalt
total	totale
total	total
paqe	peace
paqe	freden
paqe	fred
botim	publisering
botim	utgivelse
ligë	league
ligë	forbund
ligë	liga
përmbajnë	inneholde
patriotike	patriotisk
patriotike	patriotiske
francisco	francisco
zhanri	sjanger
rrugëve	gater
rrugëve	gatene
rrugëve	streets
rrugëve	gatelangs
rrugëve	veiene
rrugëve	veier
suksesshëm	vellykket
suksesshëm	vellykkede
qendrat	sentrene
qendrat	sentre
kampionati	mesterskap
kampionati	championship
net	net
net	nett
net	netto
net	nettene
net	kvelder
net	nights
net	netter
tone	våre
tone	vår
tone	vårt
force	kraft
force	force
force	kraften
referenca	referanser
referenca	refererer
referenca	referanse
mungesa	fravær
mungesa	lack
mungesa	mangle
mungesa	mangel
din	dekanus
din	dean
shfaqje	vis
shfaqje	vise
shfaqje	show
dallohen	staselig
poetike	poetisk
nato	nato
bien	faller
bien	fallende
bien	fallet
bien	høst
bien	fall
bien	høsten
bien	falle
policia	politi
policia	police
policia	politiet
koka	hode
koka	hodet
koka	head
koka	heads
koka	hoder
koka	hodene
fuqia	kraft
fuqia	makt
fuqia	strøm
fuqia	power
funksioni	funksjon
tirane	tirana
grafik	graf
grafik	grafisk
adem	adem
adem	adam
rama	rama
asht	bone
shpellë	hule
shpellë	cave
