din	จาก
necesara	จำเป็น
necesara	จำเป็น
artisti	ศิลปิน
artisti	ศิลปิน
regional	ภูมิภาค
americani	อเมริกัน
ceausescu	ceausescu
ceausescu	ceausescu
paginile	เพจ
paginile	หน้าที่
paginile	หน้า
utc	utc
net	ตาข่าย
net	net
net	สุทธิ
net	เน็ต
net	ถ้วน
faza	เฟส
faza	เฟส
alfred	อัลเฟร็ด
atacat	ทำร้าย
memoria	memory
mana	มือขวา
mana	มือ
mana	หัตถ์
mana	hand
mana	มือขวา
mana	มือ
mana	หัตถ์
mana	hand
mana	มือขวา
mana	มือ
mana	หัตถ์
mana	hand
will	พิน
will	จะ
will	วิล
rezultatele	ผล
rezultatele	ผลลัพธ์
geografice	ภูมิศาสตร์
geografice	ภูมิศาสตร์
domenii	โดเมน
domenii	ฟิลด์
domenii	ช่อง
domenii	บริเวณ
domenii	พื้นที่
padure	ป่า
padure	ป่า
padure	ฟอเรส
padure	ฟอเรสต์
padure	ป่า
padure	ป่า
padure	ฟอเรส
padure	ฟอเรสต์
fosta	อดีต
asemanatoare	คล้าย
pur	บริสุทธิ์
document	เอกสาร
evreilor	ยิว
concurs	ประกวด
sol	ดิน
sol	โซล
sol	พื้น
statut	สถานะ
statut	สถานภาพ
nave	เส้นเลือด
cat	แคท
cat	แมว
legat	ผูกพัน
legat	มัด
mijloc	กลาง
lucruri	สิ่งของ
lucruri	สิ่งของ
austriac	ออสเตรีย
japonez	ญี่ปุ่น
masini	รถยนต์
masini	รถ
masini	เครื่องจักร
masini	รถยนต์
masini	รถ
masini	เครื่องจักร
masini	รถยนต์
masini	รถ
liste	รายการ
campion	แชมป์
vandut	ขาย
vandut	ขาย
ducele	ดุ๊ค
ducele	ดุค
ducele	ดุก
ducele	ดุ๊ก
youtube	youtube
campionilor	แชมเปี้ยน
dedicat	ทุ่มเท
incluse	รวม
relatia	สัมพันธ์
minim	minimal
minim	น้อย
intrare	รายการ
straine	ต่างด้าว
frumos	สวยๆ
frumos	สวย
frumos	สวยงาม
frumos	งดงาม
frumos	สวย
intotdeauna	มัก
intotdeauna	เสมอ
intotdeauna	ตลอด
intotdeauna	มัก
intotdeauna	เสมอ
intotdeauna	ตลอด
pamantul	earth
pamantul	โลก
pamantul	ธรณี
episoade	ตอน
stea	ดวงดาว
stea	ดารา
stea	ดาว
remarcat	สังเกต
mereu	มัก
mereu	เสมอ
mereu	ตลอด
limita	จำกัด
limita	วงเงิน
limita	จำกัด
limita	วงเงิน
implicat	เกี่ยวข้อง
districte	เขต
thailanda	ไทย
thailanda	thailand
thailanda	ประเทศไทย
ordinea	ลำดับ
jet	เจ็ต
denumire	ชื่อ
poloneza	โปแลนด์
jackson	แจ็กสัน
nascuta	เกิด
cer	sky
cer	ท้องฟ้า
cer	ฟ้า
utilizate	ใช้
regal	รอยัล
regal	ราชวงศ์
tradus	แปล
strainatate	ต่างด้าว
trupe	วง
vietnam	เวียดนาม
luca	ลุค
luca	ลูค
luca	luca
marian	marian
stiintific	วิทยาศาสตร์
stiintific	วิทยาศาสตร์
economie	เศรษฐศาสตร์
economie	เศรษฐกิจ
temperatura	อุณหภูมิ
temperatura	อุณหภูมิ
modificari	เปลี่ยนแปลง
modificari	เปลี่ยนแปลง
profil	โปรไฟล์
mexic	เม็กซิโก
software	ซอฟต์แวร์
software	ซอฟแวร์
software	ซอฟท์แวร์
sotul	ผัว
sotul	สามี
sotul	ผัว
sotul	สามี
corect	ขวา
corect	ถูก
corect	แฟร์
corect	ยุติธรรม
dans	เต้นรำ
dans	เต้น
dans	เต้นรำ
dans	เต้น
independenta	อิสรภาพ
independenta	เอกราช
independenta	อิสรภาพ
independenta	เอกราช
independenta	อิสระ
independenta	เอกราช
independenta	อิสระ
independenta	เอกราช
independenta	อิสรภาพ
independenta	เอกราช
val	วาล
val	เวล
val	val
val	คลื่น
val	เวฟ
val	โบกมือ
val	โบก
val	มิติ
val	ปกคลุม
evoluat	วิวัฒนาการ
evoluat	พัฒนา
last	last
last	สุดท้าย
last	ล่าสุด
scott	สก็อตต์
scott	สก็อต
scott	สก๊อต
scott	สกอต
angajat	ลูกจ้าง
angajat	พนักงาน
angajat	จ้าง
tour	ทัวร์
rolurile	บทบาท
big	บิ๊ก
big	ใหญ่
big	big
hill	เนิน
apararea	ป้องกัน
juan	ควน
juan	ฮวน
spring	spring
spring	สปริง
voturi	โหวต
documentar	สารคดี
teritoriale	หวง
teritoriale	อาณาเขต
silver	ซิลเวอร์
silver	เงิน
toamna	ล้ม
toamna	หล่น
toamna	ตก
toamna	ร่วง
texas	เทกซัส
texas	เท็กซัส
situatie	สถานการณ์
situatie	สถานการณ์
valori	ค่า
vanatoare	ล่า
vanatoare	ฮันท์
iacob	james
iacob	เจมส์
evenimentele	เหตุการณ์
evenimentele	กิจกรรม
sectorul	ภาค
distrus	ทำลาย
may	พฤษภาคม
back	กลับ
scazut	โลว์
scazut	ต่ำ
line	เส้น
line	บรรทัด
line	line
independente	อิสระ
independente	เอกราช
normal	ปรกติ
normal	ธรรมดา
normal	ปกติ
termina	เสร็จ
create	สร้าง
tone	ตัน
tone	โทน
football	ฟุตบอล
aria	เรีย
rece	หนาว
rece	เย็น
rece	เย็นๆ
similar	คล้าย
similar	คล้ายคลึง
angajati	ลูกจ้าง
angajati	พนักงาน
angajati	ลูกจ้าง
angajati	พนักงาน
irlanda	ไอร์แลนด์
nationalyears	nationalyears
nationalteam	nationalteam
green	เขียว
can	สามารถ
can	สา
tehnice	เทคนิค
serviciu	บริการ
gol	เปลือย
gol	ว่างๆ
gol	ว่าง
young	ยัง
argentina	อาร์เจนตินา
argentina	อาร์เจนตินา
eroilor	วีรบุรุษ
eroilor	heroes
eroilor	ฮีโร่
calatorie	ทริป
superioare	อธิการ
superioare	superior
formatie	วง
formatie	band
formatie	วง
formatie	band
cont	บัญชี
banca	ธนาคาร
banca	แบงค์
banca	แบงก์
banca	ธนาคาร
banca	แบงค์
banca	แบงก์
dragoste	ชอบ
dragoste	รัก
politici	นโยบาย
out	ออก
speciala	พิเศษ
speciala	พิเศษ
con	กรวย
con	โคน
con	con
intoarce	เลี้ยว
intoarce	หัน
intoarce	พลิก
intoarce	เปิด
par	ขน
par	เส้นผม
par	ขน
par	เส้นผม
simbol	สัญลักษณ์
clasamentul	อันดับ
clasamentul	จุดยืน
sportiv	นักกีฬา
sportiv	สปอร์ต
vin	ที่มา
vin	vin
vin	ไวน์
vin	สุรา
evolueaza	พัฒนา
rezistenta	ดื้อยา
sri	sri
sri	ศรี
albastru	น้ำเงิน
albastru	สีน้ำเงิน
albastru	บลู
regula	ปกครอง
regula	กฏ
regula	กฎ
regula	ปกครอง
regula	กฏ
regula	กฎ
disney	ดิสนีย์
editare	แก้ไข
editare	แก้ไข
zbor	ฟลาย
zbor	บิน
zbor	ฟลาย
zbor	บิน
managerclubs	managerclubs
discuta	อภิปราย
vas	ภาชนะ
nava	เรือ
nava	ยาน
nava	ภาชนะ
nava	เรือ
nava	ยาน
anti	anti
agricole	การเกษตร
agricole	เกษตรกรรม
agricole	เกษตร
cautare	ค้นหา
cautare	ค้นหา
autoritatea	อำนาจ
lider	ผู้นำ
cruce	ข้าม
cruce	กางเขน
vot	โหวต
pilot	นักบิน
carlos	คาร์ลอส
realitate	เรียลลิตี้
atins	สัมผัส
spaniol	สเปน
similare	คล้าย
chris	chris
includ	รวม
dorit	ต้องการ
directorul	directory
crucea	ข้าม
crucea	กางเขน
dublu	ดับเบิล
dublu	ดับเบิ้ล
magazin	ร้าน
stergere	ลบ
germanii	เยอรมัน
promovarea	โปรโมท
promovarea	โปรโมชัน
fundatia	รากฐาน
fundatia	foundation
fundatia	มูลนิธิ
fundatia	รากฐาน
fundatia	foundation
fundatia	มูลนิธิ
fundatia	รากฐาน
fundatia	foundation
fundatia	มูลนิธิ
patrimoniului	มรดก
turneu	ทัวร์
sex	เพศ
sex	เพศ
sex	เซ็กซ์
sex	sex
exclusiv	exclusive
exclusiv	พิเศษ
hall	ฮอล
hall	ฮอลล์
statistica	สถิติ
statistica	สถิติ
statistica	สถิติ
statistica	สถิติ
teme	การบ้าน
japoneza	ญี่ปุ่น
japoneza	ญี่ปุ่น
sange	โลหิต
sange	เลือด
sange	โลหิต
sange	เลือด
fete	สาว
fete	สาวๆ
fete	ใบหน้า
separat	แยก
separat	แยก
pasari	นก
pasari	นก
prieten	friend
prieten	เพื่อน
ierusalim	เยรูซาเล็ม
ludwig	ludwig
marina	ท่าเรือ
marina	นาวิก
inclusa	รวม
php	php
paralel	ขนาน
organizatii	องค์กร
organizatii	องค์กร
profile	โปรไฟล์
spate	กลับ
spate	หลัง
schimbarea	เปลี่ยนแปลง
schimbarea	เปลี่ยน
universal	universal
universal	สากล
high	high
high	สูง
high	ไฮ
villa	คฤหาสน์
song	ซง
song	เพลง
bazele	ฐาน
cursuri	หลักสูตร
cursuri	คอร์ส
cursuri	ห้องเรียน
cursuri	คลาส
paduri	ป่า
paduri	ป่า
turn	หอคอย
turn	ทาวเวอร์
turn	หอ
cucerirea	ชัยชนะ
continut	เนื้อหา
continut	เนื้อหา
pod	สะพาน
pod	บริดจ์
deseori	บ่อย
deseori	มัก
deseori	บ่อยๆ
batran	เก่าๆ
batran	แก่
batran	เก่า
dinastie	ราชวงศ์
museum	พิพิธภัณฑ์
preotul	นักบวช
usa	ประตู
usa	สหรัฐอเมริกา
usa	สหรัฐฯ
usa	usa
usa	ประตู
usa	ประตู
usa	ประตู
scurte	สั้น
scurte	สั้นๆ
scurte	เตี้ย
crestin	คริสเตียน
crestin	คริสเตียน
crestin	คริสเตียน
caracteristici	คุณลักษณะ
caracteristici	ลักษณะ
caracteristici	คุณสมบัติ
semn	ป้าย
semn	ลงชื่อ
semn	เซ็น
completa	สมบูรณ์
completa	ครบ
completa	สมบูรณ์
completa	ครบ
multumesc	ขอบคุณ
multumesc	ขอบคุณ
multumesc	ขอบคุณ
kilometri	ไมลส์
kilometri	ไมล์
kilometri	กิโลเมตร
kilometri	กิโล
dvd	dvd
dvd	ดีวีดี
vorbeste	พูด
idei	แนวคิด
tron	บัลลังก์
tron	ตรอน
palatinat	palatinate
complex	ปม
complex	complex
dorinta	ปรารถนา
dorinta	ปรารถนา
dorinta	ปรารถนา
simple	ง่าย
simple	ง่ายๆ
umana	มนุษย์
serban	serban
serban	serban
tema	ธีม
tema	ธีม
militari	กองทัพ
militari	ทหาร
manageryears	manageryears
transferat	โอน
organizatia	องค์กร
organizatia	องค์การ
organizatia	มโน
organizatia	องค์กร
organizatia	องค์การ
electrice	ไฟฟ้า
electrice	รถไฟฟ้า
electrice	ไฟฟ้า
primavara	spring
primavara	สปริง
primavara	spring
primavara	สปริง
primavara	spring
primavara	สปริง
programe	โปรแกรม
puteri	พลัง
campia	ธรรมดา
electrica	ไฟฟ้า
electrica	รถไฟฟ้า
electrica	ไฟฟ้า
iran	อิหร่าน
proprietatea	คุณสมบัติ
proprietatea	ทรัพย์สิน
proprietatea	ทรัพย์
proprietatea	กรรมสิทธิ์
scara	บันได
scara	บันได
grele	หนักๆ
grele	หนัก
permanent	ถาวร
permanent	ถาวร
permanent	ดัด
gara	สถานี
gara	สถานี
kim	คิม
kim	kim
ligii	สันนิบาต
ligii	ลีก
georgia	จอร์เจีย
manastire	วัด
manastire	อาราม
manastire	วัด
manastire	อาราม
manastire	วัด
manastire	อาราม
economia	เศรษฐกิจ
observat	สังเกต
introducerea	บทนำ
marime	ขนาด
marime	ไซส์
marime	ขนาด
marime	ไซส์
rapida	รถไฟฟ้า
rapida	รวดเร็ว
rapida	เร็ว
rapida	ด่วน
rapida	fast
rapida	ไว
relatie	สัมพันธ์
relatie	สัมพันธ์
nepal	เนปาล
interpretare	ตีความ
interpretare	ทำนาย
boli	โรค
boli	โรค
simpla	ง่าย
simpla	ง่ายๆ
traditia	ประเพณี
traditia	ธรรมเนียม
traditia	ประเพณี
traditia	ธรรมเนียม
biografie	ประวัติ
biografie	ชีวประวัติ
impartit	หาร
impartit	แยก
impartit	แบ่ง
forte	forte
adunarea	สมัชชา
casatorita	แต่งงาน
saptamana	อาทิตย์
saptamana	สัปดาห์
saptamana	อาทิตย์
saptamana	สัปดาห์
saptamana	อาทิตย์
saptamana	สัปดาห์
conducere	ขับ
conducere	ขับขี่
conducere	ผู้นำ
culoarea	สี
culoarea	สีสัน
culoarea	สี
filosofie	ปรัชญา
handbal	แฮนด์บอล
times	ไทม์
times	ครั้ง
contele	จำนวนนับ
contele	นับ
libertatea	เสรีภาพ
libertatea	อิสระ
libertatea	อิสรภาพ
energia	พลังงาน
capitolul	บท
inferior	ด้อย
reviste	นิตยสาร
solo	เดี่ยว
specific	เจาะจง
comunitate	ชุมชน
industriale	อุตสาหกรรม
soare	ซุน
soare	ซัน
soare	พระอาทิตย์
soare	แดด
soare	แสงแดด
batalie	ศึก
batalie	รบ
batalie	สงคราม
poveste	เรื่อง
fotografii	ภาพถ่าย
fotografii	รูปภาพ
bbc	bbc
fabrica	โรงงาน
fabrica	โรงงาน
masuri	มาตรการ
masuri	มาตรการ
premiile	รางวัล
premiile	รางวัล
somme	somme
vie	vie
romanian	อังกฤษ
paulo	เปาโล
comuniste	คอมมิวนิสต์
chile	ชิลี
audio	เสียง
digital	ดิจิตอล
digital	digital
continutul	เนื้อหา
württemberg	württemberg
virginia	เวอร์จิเนีย
pierde	แพ้
pierde	เสีย
listele	รายการ
comerciala	พาณิชย์
comerciala	โฆษณา
originale	ต้นฉบับ
originale	ดั้งเดิม
originale	เดิม
originale	ดั้งเดิม
record	บันทึก
record	สถิติ
organizatie	องค์กร
organizatie	องค์การ
organizatie	มโน
organizatie	องค์กร
organizatie	องค์การ
masculin	ตัวผู้
redus	ลด
sursele	แหล่ง
chicago	ชิคาโก
chicago	chicago
sfant	นักบุญ
sfant	เซนต์
sfant	ศีล
sfant	ศักดิ์สิทธิ์
galben	เหลือง
indian	อินเดีย
referinta	อ้างอิง
referinta	อ้างอิง
lac	ทะเลสาบ
lac	ครั่ง
lac	lac
valentin	valentin
valentin	วาเลนไทน์
uscat	แห้ง
uscat	แล้ง
uscat	แห้งๆ
uscat	แห้ง
francezi	ฝรั่งเศส
jazz	แจ๊ซ
jazz	แจ๊ส
journal	วารสาร
uman	มนุษย์
sun	ซุน
sun	ซัน
sun	พระอาทิตย์
iucn	iucn
super	เยี่ยม
super	super
liderul	ผู้นำ
bad	แย่
bad	ร้าย
bad	bad
bad	เลว
usoara	mild
usoara	อ่อน
legi	กฎหมาย
interna	ภายใน
grade	ปริญญา
grade	องศา
tehnic	เทคนิค
theodor	theodor
campul	สนาม
campul	ฟิลด์
campul	สาขา
campul	ทุ่ง
campul	ช่อง
tur	ทัวร์
joe	โจ
joe	joe
dinastiei	ราชวงศ์
portul	พอร์ต
portul	ท่าเรือ
vocea	เสียง
deal	เนิน
set	กำหนด
set	ตั้ง
ochii	นัยน์ตา
ochii	ดวงตา
ochii	สายตา
ochii	ตา
poezia	กลอน
poezia	กวี
manchester	manchester
chimice	เคมีภัณฑ์
chimice	เคมี
muzeu	พิพิธภัณฑ์
cererea	ขอ
cererea	คำขอ
cererea	ร้องขอ
cererea	อุปสงค์
cererea	อุปทาน
bob	บ็อบ
institutie	สถาบัน
institutie	สถาบัน
stemma	stemma
extins	ขยาย
utilizare	ใช้
atinge	touch
atinge	แตะ
atinge	ทัช
atinge	สัมผัส
atinge	แตะ
atinge	แท็ป
cifra	หลัก
cifra	หลัก
sanatate	อนามัย
sanatate	health
sanatate	สุขภาพ
sanatate	อนามัย
sanatate	health
sanatate	สุขภาพ
leftarm	leftarm
locotenent	หมวด
iso	iso
flori	ดอกไม้
experienta	ประสบการณ์
experienta	ประสบการณ์
experienta	ประสบการณ์
legata	ผูกพัน
legata	มัด
picioare	ฟุต
picioare	เท้า
picioare	ฟิต
picioare	ขา
femeilor	หญิง
femeilor	สตรี
toma	toma
toma	โธมัส
das	das
chimie	เคมี
brian	brian
scrisoare	จดหมาย
clasica	คลาสสิค
clasica	คลาสสิค
clasica	classic
clasica	คลาสสิค
clasica	คลาสสิค
clasica	classic
concerte	คอนเสิร์ต
zid	กำแพง
critice	วิกฤติ
critice	วิกฤต
festival	เทศกาล
filmele	หนัง
filmele	ภาพยนต์
filmele	ภาพยนตร์
birmania	พม่า
birmania	พม่า
impact	impact
religia	ศาสนา
hun	ฮุน
adauga	เพิ่ม
adauga	เพิ่ม
majore	เมเจอร์
femeile	หญิง
femeile	สตรี
roluri	บทบาท
obiectiv	วัตถุประสงค์
hotel	โรงแรม
izvor	spring
izvor	สปริง
polonezi	ขั้ว
cehia	เช็ก
trimite	ส่ง
bruxelles	บรัสเซลส์
univers	ภพ
univers	จักรวาล
univers	จักรภพ
cantat	แซง
cantat	ซัง
cantat	ซาง
cantat	ซอง
cantat	ซุง
europeni	ยุโรป
critici	วิจารณ์
religios	ศาสนา
misiunea	ภารกิจ
misiunea	mission
motivul	เหตุ
motivul	เหตุผล
motivul	สาเหตุ
credinta	ศรัทธา
credinta	ศรัทธา
credinta	ศรัทธา
creek	รีก
parc	parc
parc	จอด
parc	สวน
context	บริบท
resurse	ทรัพยากร
resurse	ทรัพยากร
gaz	แก๊ส
gaz	ก๊าซ
gaz	น้ำมัน
analiza	วิเคราะห์
analiza	วิเคราะห์
planurile	แผน
regionale	ภูมิภาค
succesul	สำเร็จ
vorbe	คำ
vorbe	ลมปาก
zero	ศูนย์
canal	คลอง
canal	ช่อง
specifica	เจาะจง
specifica	ระบุ
specifica	ระบุ
inregistrare	บันทึก
inregistrare	สถิติ
convins	ชักชวน
greci	กรีก
greci	กรีก
acuzat	จำเลย
dance	เต้นรำ
dance	เต้น
drumuri	ถนน
variante	แปรผัน
variante	ตัวแปร
crestina	คริสเตียน
conducatori	ผู้นำ
mormantul	สุสาน
bisericile	โบสถ์
frumoase	สวยๆ
frumoase	สวย
frumoase	สวยงาม
frumoase	งดงาม
modele	รุ่น
modele	ต้นแบบ
ardenne	ardenne
solar	สุริยะ
solar	สุ
insecte	แมลง
curte	ลาน
curte	ศาล
curte	สำนัก
curte	สนาม
curte	ลาน
elevi	นักเรียน
elevi	นักศึกษา
elevi	ม่านตา
potential	ศักยภาพ
potential	ศักยภาพ
lucrurile	สิ่งของ
coloana	คอลัมน์
coloana	คอลัมน์
pozitii	จุดยืน
pozitii	ตำแหน่ง
pozitii	จุดยืน
pozitii	ตำแหน่ง
trasee	หาง
comedie	ตลก
traditional	ดั้งเดิม
traditional	ดั้งเดิม
traditional	ดั้งเดิม
like	ชอบ
like	เหมือน
like	แบบ
like	ถูกใจ
like	ไลค์
like	อย่าง
steve	steve
acte	เอกสาร
acid	กรด
automat	อัตโนมัติ
bogat	ริช
bogat	รวย
bogat	คนรวย
bogat	ร่ำรวย
oceanul	ทะเล
oceanul	มหาสมุทร
oceanul	ocean
atras	วาด
luate	ถ่าย
suma	ซำ
suma	จำนวน
suma	ซำ
suma	จำนวน
doreste	ประสงค์
doreste	ปรารถนา
protectia	ป้องกัน
cetate	ป้อม
cetate	ปราการ
bill	บิล
bill	bill
capitan	กัปตัน
scene	ฉาก
procesului	กระบวนการ
ajuta	ช่วย
firma	มั่นคง
firma	มั่นคง
domnia	reign
home	บ้าน
home	home
home	บาน
claude	คลอด
campanie	แคมเปญ
parlament	รัฐสภา
varf	พีค
pacific	แปซิฟิก
pacific	แปซิฟิค
doamna	มาดาม
doamna	คุณนาย
doamna	เลดี้
doamna	มาดาม
doamna	คุณนาย
doamna	เลดี้
gresit	ธรรม
gresit	ผิด
gresit	ธรรม
gresit	ผิด
retragerea	ถอน
street	ถนน
street	street
design	ดีไซน์
design	ออกแบบ
virgil	เฝอ
plin	เต็ม
plin	ฟู
raportul	รายงาน
land	land
land	แลนด์
land	ที่ดิน
directa	ตรง
directa	โดยตรง
directa	direct
directa	ตรง
directa	โดยตรง
directa	direct
planuri	พิมพ์เขียว
planuri	แผน
den	ถ้ำ
den	เดน
servit	เสิร์ฟ
front	หน้า
ochi	นัยน์ตา
ochi	ดวงตา
ochi	สายตา
ochi	ตา
ochi	ดวงตา
ochi	สายตา
ochi	ตา
mentioneaza	mentions
contextul	บริบท
europe	ยุโรป
profilul	โปรไฟล์
sankt	sankt
enciclopedia	สารานุกรม
inmormantat	ฝัง
open	เปิด
poetul	กวี
fond	กองทุน
animalelor	สัตว์
calvados	calvados
deschide	เปิด
culori	สี
culori	สี
culori	สีสัน
evreii	ยิว
enciclopedie	สารานุกรม
old	เก่าๆ
old	แก่
old	เก่า
slab	ผอม
slab	อ่อนแอ
slab	อ่อน
antice	โบราณ
masina	เครื่องจักร
masina	แมชชีน
masina	เครื่อง
masina	รถยนต์
masina	รถ
masina	รถยนต์
masina	รถ
masina	รถยนต์
masina	รถ
masina	รถยนต์
masina	รถ
masina	รถยนต์
masina	รถ
echipele	ทีม
diferit	ต่าง
teorie	ทฤษฎี
rezerva	สำรอง
rezerva	สำรอง
rezerva	สำรอง
las	las
interesul	ดอกเบี้ย
interesul	สนใจ
utilizata	ใช้
turul	ทัวร์
avocat	ทนายความ
avocat	ทนาย
initiativa	ริเริ่ม
initiativa	initiative
initiativa	ริเริ่ม
initiativa	initiative
initiativa	ริเริ่ม
initiativa	initiative
utilizeaza	ใช้
story	เรื่อง
peninsula	คาบสมุทร
acoperit	ครอบคลุม
acoperit	ปกคลุม
vrut	ต้องการ
reala	real
reala	จริง
albe	ขาว
albe	ไวท์
japoneze	ญี่ปุ่น
predat	สอน
secol	ศตวรรษ
vale	หุบเขา
vale	เวลล์
presiunea	กดดัน
accident	อุบัติเหตุ
accident	คว่ำ
accident	ตก
cuvintele	คำ
cuvintele	ลมปาก
invatat	สอน
invitat	เชิญ
invitat	แขก
politie	ตำรวจ
atentie	ใส่ใจ
atentie	สนใจ
atentie	ใส่ใจ
atentie	สนใจ
exil	เนรเทศ
profesionala	professional
profesionala	วิชาชีพ
fips	fips
melodii	เพลง
nationalcaps	nationalcaps
creeaza	สร้าง
creeaza	สร้าง
agent	ตัวแทน
agent	เอเย่นต์
scrierea	เขียน
conceptul	แนวคิด
conceptul	concept
linecolor	linecolor
etnie	ชาติพันธุ์
simbolul	สัญลักษณ์
cai	ม้า
cfr	cfr
voievod	voivode
eliberarea	ปล่อย
patrimoniul	มรดก
medii	เฉลี่ย
medii	กลาง
poloneze	โปแลนด์
grec	กรีก
congresul	สภา
congresul	รัฐสภา
actul	ทำท่า
castiga	earn
castiga	ขวนขวาย
castiga	win
castiga	ชนะ
castiga	win
castiga	ชนะ
vreau	ต้องการ
vreau	อยาก
aliate	สัมพันธมิตร
gaze	แก๊ส
gaze	ก๊าซ
gaze	น้ำมัน
var	ปูน
var	มะนาว
arabe	อาหรับ
spirit	วิญญาณ
spirit	สปิริต
min	min
min	มิน
golful	กอล์ฟ
golful	อ่าว
golful	อ่าว
johnson	johnson
crestini	คริสเตียน
crestini	คริสเตียน
mainile	มือ
mainile	มือ
duminica	อาทิตย์
duminica	อาทิตย์
project	โครงการ
unic	เอกลักษณ์
british	บริติช
british	อังกฤษ
lectura	อ่าน
maior	เมเจอร์
separate	แยก
carmen	carmen
alan	alan
manual	คู่มือ
semnificativ	สำคัญ
maestru	อาจารย์
mac	แมค
mac	mac
mac	แม็ค
mac	แมก
hectare	เอเคอร์
sprijin	สนับสนุน
sprijin	รองรับ
randuri	แถว
randuri	แถว
microsoft	microsoft
conrad	ราด
proprietate	คุณสมบัติ
proprietate	ทรัพย์สิน
proprietate	ทรัพย์
proprietate	กรรมสิทธิ์
hot	ขโมย
hot	โจร
hot	ขโมย
hot	โจร
cercul	วงกลม
sam	แซม
sam	sam
free	ฟรี
free	อิสระ
free	ว่าง
free	เสรี
free	free
sant	แซง
comparatie	เทียบ
comparatie	เทียบ
comparatie	เทียบ
bosnia	บอสเนีย
reale	real
reale	จริง
mit	mit
mit	ตำนาน
mit	mit
maine	พรุ่ง
maine	เมน
maine	เมนส์
maine	พรุ่ง
ape	epa
cumparat	ซื้อ
cumparat	ซื้อ
cumparat	ซื้อ
arbore	ด้าม
arbore	เพลา
arbore	ต้น
arbore	ต้นไม้
chineza	จีน
chineza	จีน
pdf	pdf
sigismund	sigismund
marca	ยี่ห้อ
marca	แบรนด์
marca	เครื่องหมาย
marca	มาร์ค
marca	ยี่ห้อ
marca	แบรนด์
charlotte	ชาร์ล็อตต์
charlotte	ชาร์ล็อต
charlotte	ชาร์ลอตต์
seara	เย็น
seara	เย็น
transportul	ขนส่ง
transportul	ขนส่ง
termeni	เงื่อนไข
dimineata	เช้า
dimineata	morning
dimineata	เช้า
dimineata	morning
serii	ซีรี่ส์
serii	อนุกรม
bogata	ริช
bogata	รวย
bogata	คนรวย
bogata	ร่ำรวย
bogata	ริช
bogata	รวย
bogata	คนรวย
bogata	ร่ำรวย
plina	เต็ม
plina	ฟู
plina	เต็ม
plina	ฟู
papal	สันตะปาปา
schimbari	เปลี่ยนแปลง
schimbari	เปลี่ยนแปลง
realitatea	เรียลลิตี้
poeme	กลอน
stang	ซ้าย
stang	เหลือ
incercare	สอบ
incercare	ทดสอบ
schimba	เปลี่ยนแปลง
schimba	เปลี่ยน
schimba	เปลี่ยนแปลง
schimba	เปลี่ยน
olimpic	โอลิมปิค
olimpic	โอลิมปิก
versiuni	เวอร์ชัน
versiuni	เวอร์ชั่น
arm	แขน
arm	arm
bus	รถเมล์
constant	คงที่
ray	เรย์
ray	ray
relief	บรรเทา
bulgara	บัลแกเรีย
natal	natal
acopera	ปก
acopera	cover
acopera	ปกปิด
fondul	กองทุน
subiecte	หัวข้อ
subiecte	วิชา
regim	โหมด
inima	heart
inima	ใจ
inima	หัวใจ
inima	heart
inima	ใจ
inima	หัวใจ
sare	เค็ม
sare	เกลือ
redusa	ลด
congo	คองโก
languedoc	languedoc
sunet	เสียง
cursa	แข่ง
cursa	แข่ง
verlag	verlag
congresului	สภา
congresului	รัฐสภา
roussillon	roussillon
lincoln	ลินคอล์น
anopheles	anopheles
comunista	คอมมิวนิสต์
presiune	กดดัน
interviuri	สัมภาษณ์
pacate	บาป
pacate	บาป
reprezentant	ตัวแทน
alimentare	อาหาร
scenariu	บท
arhitect	สถาปนิก
discul	แผ่น
discul	ดิสก์
discul	ดิสก์
reguli	กฏ
reguli	กติกา
reguli	กฎ
carbon	carbon
carbon	คาร์บอน
partide	ปาร์ตี้
ziare	หนังสือพิมพ์
ordonat	สั่ง
constitutia	รัฐธรรมนูญ
constitutia	รัฐธรรมนูญ
global	โกลบอล
global	global
fragmente	เศษ
sarbi	serbs
doresc	หวัง
membra	member
membra	สมาชิก
aplicatii	แอป
aplicatii	แอพ
dezvolta	พัฒนา
dezvolta	พัฒนา
facebook	facebook
puterile	พลัง
comert	พาณิชย์
comert	แลก
comert	เทรด
comert	ค้า
comert	พาณิชย์
long	ยาว
long	นาน
spiritul	วิญญาณ
spiritul	สปิริต
mostenitor	ทายาท
mostenitor	ทายาท
prieteni	เพื่อนๆ
prieteni	เพื่อน
sectiune	ส่วน
sectiune	ส่วน
sectiune	ส่วน
urgenta	ฉุกเฉิน
urgenta	ภาวะฉุกเฉิน
urgenta	ด่วน
urgenta	ฉุกเฉิน
urgenta	ภาวะฉุกเฉิน
memorie	memory
studenti	นักเรียน
studenti	นักศึกษา
studenti	นักเรียน
studenti	นักศึกษา
parlamentare	รัฐสภา
earth	earth
earth	โลก
earth	ธรณี
clase	ห้องเรียน
clase	คลาส
schleswig	schleswig
ain	อัยน์
siria	ซีเรีย
senior	อาวุโส
senior	senior
rose	rose
rose	กุหลาบ
rose	โรส
rose	โร
schimbare	เปลี่ยนแปลง
schimbare	เปลี่ยน
evreu	ยิว
evreu	ยิว
entertainment	บันเทิง
stabilirea	ตำหนัก
