управниот	drejtues
свесен	vetëdijshëm
свесен	vetëdije
свесен	vetëdijshëm
свесен	ndërgjegjshëm
свесен	ndërgjegjshme
криви	kthesat
криви	kthesa
витез	kalorës
витез	kalorësi
печатени	shtypur
печатени	printuar
искористување	shfrytëzimit
искористување	shfrytëzimi
рајх	reich
додадена	shtoi
додадена	shtuar
семиња	farat
семиња	fara
интервјуа	intervista
интервјуа	intervistat
браната	dam
браната	diga
вагнер	wagner
рејчел	rachel
рејчел	rakela
рамна	banesë
рамна	dur
предвидено	paraparë
предвидено	parashikuar
предвидено	parashikoi
санчез	sanchez
санчез	sánchez
извршувањето	ekzekutimi
извршувањето	ekzekutim
декади	dekada
декади	dekadat
забранети	ndaluar
забранети	ndalohet
забранети	ndalohet
забранети	ndaluar
забранети	ndalohen
забранети	ndalohet
чудно	çudi
чудно	çudi
чудно	çuditshëm
чудно	çudi
чудно	odd
писменост	arsimimin
писменост	arsimimit
писменост	dijet
џефри	jeffrey
џефри	xhefri
пијалоци	pije
пијалоци	pijet
тактика	taktika
тактика	taktikat
тактика	taktikë
кастро	castro
кастро	kastro
одри	audrey
поплави	përmbytjet
поплави	përmbytje
поплави	përmbytjet
поплави	përmbytjen
поплави	përmbytje
поплави	përmbytja
поплави	përmbytjet
поплави	përmbytje
поплави	përmbytja
тринидад	trinidad
архиепископот	kryepeshkopi
извоз	eksporton
извоз	eksporteve
извоз	eksporte
извоз	eksportet
извоз	eksporti
извоз	eksportit
извоз	eksporti
единбург	edinburg
тесна	shtrenguar
тесна	shtrënguar
тесна	ngusht
тесна	ngushtë
тесна	fort
багдад	baghdad
багдад	bagdadi
багдад	bagdad
доминираат	mbizotërojnë
ката	kata
ката	katet
аризона	arizona
масла	vajra
организирано	organizuar
организирано	organizohet
класифицирани	klasifikuar
ривали	rivalë
ривали	rivalët
советници	këshilltarët
советници	këshilltarët
советници	këshilltarët
советници	këshilltarë
советници	këshilltarët
советници	këshilltarëve
лажни	rreme
лажни	fallco
лажни	fallso
опозицијата	opozitës
опозицијата	opozita
опозицијата	opozitar
опозицијата	opozitë
спушта	zbret
евентуално	mundësisht
кук	kuzhinier
кук	kuk
кук	çok
кук	kuzhinieri
кук	kuk
изработката	hartimin
изработката	hartimit
полк	regjimenti
полк	radhet
полк	polk
лоара	loire
просторија	dhom
просторија	dhoma
просторија	dhomë
просторија	dhome
моделите	modelet
соседи	fqinjët
соседи	komshinjtë
соседи	fqinjë
соседи	fqinjëve
соседи	fqinjët
соседи	fqinjë
струма	struma
неделно	javore
неделно	javor
базирано	bazuar
дамаск	damask
бруно	bruno
хал	hal
черепот	kafkë
черепот	kafka
паѓаат	bien
паѓаат	bie
паѓаат	rënia
плажи	plazhet
плажи	plazhe
таблички	pllakat
таблички	pjatat
таблички	pjata
таблички	targat
таблички	targa
делфин	delfini
канцеларии	zyra
канцеларии	zyrat
одиграно	luajtur
одиграно	luhet
одиграно	luajti
инструкции	udhëzimet
инструкции	instruksionet
инструкции	udhëzime
придонесуваат	kontribuojë
придонесуваат	kontribuojnë
придонесуваат	kontribuar
придонесуваат	kontribuonte
придонесуваат	kontriboj
чувар	mbajtësi
чувар	mbajtësit
чувар	gardiani
чувар	kujdestari
чувар	kujdestar
чувар	roje
чувар	roja
чувар	garda
подобрува	përmirëson
потешкотии	skamja
потешкотии	vështirësi
потешкотии	veshtiresi
потешкотии	vështirësia
потешкотии	vështirësi
потешкотии	vështirësi
потешкотии	vështirësitë
сончева	diellor
сончева	solare
сончева	diellore
сончева	solar
судиите	gjyqtarët
судиите	gjykatësit
судиите	gjyqtarë
судиите	refs
пречка	pengesë
пречка	pengesa
пречка	pengese
пречка	pengesë
поинаков	ndyshe
поинаков	ndryshe
поинаков	ndryshëm
поинаков	ndryshme
клинички	klinik
клинички	klinike
клинички	klinikisht
именка	emër
отворања	hapje
вообичаени	zakonisht
вообичаени	zakonshme
купува	ble
купува	blen
измислени	imagjinar
измислени	imagjinare
измислени	shpikur
измислени	shpiku
измислени	shpik
измислени	trilluar
измислени	imagjinar
континентот	kontinentit
континентот	kontinentin
континентот	kontinent
фан	adhurues
фан	fans
фан	tifoz
фан	fan
синовите	bijte
синовите	bij
синовите	bijtë
алесандро	alessandro
придружува	shoqërojnë
придружува	shoqëron
трчање	vrapimi
трчање	vrapon
трчање	vrapim
трчање	vrap
драматург	dramaturg
означен	etiketuar
роџерс	rogers
духовен	shpirtërore
духовен	shpirtëror
бенџамин	benjamin
лиги	ligat
арт	art
арт	artit
арт	arti
арт	artin
рудник	imi
рудник	minierë
рудник	imja
минимална	minimum
минимална	minimumi
минимална	minimale
минимална	minimale
минимална	minimal
минимална	min
чаир	çair
чаир	çairit
реален	realistë
реален	realiste
реален	realist
чистење	pastrim
чистење	pastrimi
самоил	samueli
самоил	samuel
прованса	provence
купувачот	blerësi
купувачот	blerës
купувачот	blerësit
монарх	monark
омилен	favorite
омилен	favorit
омилен	preferuar
омилен	favorit
одразува	reflektuar
одразува	pasqyrohet
одразува	pasqyruar
одразува	reflekton
одразува	pasqyron
тежи	peshon
пресврт	kthesë
хармонија	harmoni
хармонија	harmonia
жил	jules
портали	portaleve
едгар	edgar
обновено	ringjallur
обновено	ringjalli
обновено	përtërirë
обновено	rinovuar
обновено	restauruar
обновено	kthy
обновено	rikthehet
минг	ming
грејс	grace
постол	pella
стрипови	strip
атанасов	atanasov
заслуга	kredia
заслуга	credit
заслуга	krediti
заслуга	kredit
заслуга	kredi
сајмон	simon
сајмон	simoni
крие	fshihet
крие	fshehje
крие	fshihet
крие	fshehur
сантјаго	santiago
губат	humbja
губат	humb
губат	humbas
дијалог	dialogu
дијалог	dialog
филипс	phillips
филипс	filips
картер	carter
картер	karter
елементот	elementi
колумбо	kolombi
тигри	tigra
тигри	tigrat
самостоен	solo
добиен	përftuar
умрела	vdiqën
умрела	vdiqen
умрела	viq
умрела	vdiq
економии	ekonomitë
комедии	komeditë
терористи	terroristët
терористи	terroristë
парламентарни	parlamentare
парламентарни	parlamentar
рој	roy
рој	roj
рој	roi
рој	roj
снабдување	furnizimi
снабдување	furnizim
стебло	bredhi
стебло	degëzimi
стебло	druri
стебло	pema
стебло	peme
стебло	pemë
гази	gazi
обвинети	paditur
обвинети	akuzuar
обвинети	akuzuan
обвинети	akuzoi
обвинети	akuzuar
обвинети	akuzohen
обвинети	akuzuan
бот	bot
војводите	dukes
цска	cska
феномени	fenomene
затвори	afer
затвори	afër
затвори	mbyll
затвори	mbyllur
вакуум	boshllëk
студентски	studenti
студентски	nxënës
студентски	student
студентски	studente
братучед	kushuri
братучед	kushëri
братучед	kushuriri
фасада	fasadë
земјоделско	bujqësor
земјоделско	bujqësore
одигран	luajtur
одигран	luhet
одигран	luajti
особина	njetë
спротивност	kundërta
спротивност	përballë
спротивност	kundërt
продуценти	prodhues
продуценти	prodhuesit
орлеанс	orleans
заминување	nisja
заминување	ikja
заминување	nisje
мансфелд	mansfeld
миле	mile
миле	milja
фасо	faso
образовен	arsimore
образовен	edukative
клас	class
клас	klasë
клас	klasa
сена	sena
сена	senna
сена	sena
сена	seine
полови	gjinia
полови	gjini
непријателот	armike
непријателот	armiku
непријателот	armik
повторување	përkujtimore
повторување	përsëritje
повторување	përsëritja
повторување	përsëritje
повторување	përsërit
научи	meso
научи	mëso
научи	mësoni
тропска	tropikale
серверот	serverin
серверот	serveri
серверот	server
релативна	relative
томи	tomi
томи	tommy
карпите	shkatërron
процедури	procedura
процедури	procedurat
духовни	shpirtërore
духовни	shpirtëror
безбедно	sef
безбедно	sigurt
постигнато	arrihet
постигнато	arrit
постигнато	arritura
постигнато	arritur
постигнато	arrihen
преостанатите	mbetur
преостанатите	mbetura
велосипеди	biçikletat
велосипеди	motorë
велосипеди	motorra
велосипеди	bicikleta
уставна	kushtetuese
уставна	kushtetues
ископувања	gërmimi
ископувања	gërmimet
ископувања	gërmimet
олга	olga
олга	ollga
стандардно	standarde
стандардно	standart
стандардно	standarte
стандардно	standard
американец	amerikani
американец	amerikan
американец	american
американец	amerikane
домаќини	organizatorët
домаќини	organizon
одлучено	vendosi
контраст	kontrast
поен	rezultati
поен	pikët
поен	klasifikim
задачата	aktiviteti
задачата	detyra
задачата	detyrë
дијагноза	diagnozë
дијагноза	diagnoza
лоренцо	lorenzo
топки	topa
топки	topat
тргување	tregti
тргување	tregtimin
мој	imi
мој	minierë
мој	imja
испратена	derguar
испратена	dërgoi
испратена	dërguar
гледачите	shikuesit
гледачите	shikues
бизмарк	bismarck
регулира	rregullon
регистрација	rregjistrimi
регистрација	regjistrimi
фатен	kapet
фатен	kapur
фатен	kapur
голдман	goldman
пожарот	blaze
хрватскиот	kroat
хрватскиот	kroate
горица	gorica
хелиум	heliumit
транзиција	kalimi
транзиција	tranzicion
транзиција	tranzicionin
транзиција	tranzicioni
несреќи	fatkeqësitë
несреќи	aksidentet
несреќи	aksidente
несреќи	përplaset
апарати	pajisje
апарати	paisjet
винчи	vinci
верниците	besimtarëve
верниците	besimtarët
верниците	besimtarësh
верниците	besnike
верниците	besnik
верниците	adhuruesit
царица	perandoresha
издавачки	botimi
издавачки	publikimin
издавачки	publikimi
духовна	shpirtërore
духовна	shpirtëror
организаторите	organizatorët
организаторите	organizatorët
балкан	ballkan
балкан	ballkani
балкан	ballkanit
балкан	balkan
балкан	ballkan
слог	rrokja
придавки	mbiemra
тенки	hollë
тенки	holle
топење	shkrirja
топење	shkrin
топење	shkri
топење	shkrihet
странска	huaj
странска	huaja
глобална	global
глобална	globale
никеја	nikeas
другар	mate
другар	pal
другар	shoku
другар	buddy
непријателски	armiqësor
непријателски	armiqësore
спорови	mosmarrëveshjet
подароци	dhurata
подароци	dhuratat
подароци	dhurata
подароци	dhuratat
кривично	penale
кривично	kriminel
кривично	krimineli
кривично	kriminele
кривично	kriminale
трендови	prirjet
трендови	tendencat
комерцијална	komerciale
комерцијална	komercial
комерцијална	reklamë
јоханес	johannes
билки	bimët
билки	bimë
билки	barërat
билки	barëra
консензус	konsensusi
консензус	konsensus
консензус	konsensusin
консензус	mirëkuptimi
семитски	semite
буркина	burkina
соломон	sulejmani
соломон	solomon
тимор	timorin
сликање	pikture
сликање	piktura
сликање	pikturë
миграција	migrimi
миграција	migracionit
миграција	emigrimi
освојувања	pushtim
освојувања	pushtimi
освојувања	pushtimit
освојувања	sundim
металика	metallica
вулкански	vullkanik
вулкански	vulcan
ферер	ferrer
пристаништа	strehon
пристаништа	doke
пристаништа	portet
дик	dick
дик	palla
дик	dik
олимпик	olimpike
олимпик	olimpikë
олимпик	olimpik
олимпик	olympic
камерун	kamerunin
нелсон	nelson
лозја	vreshta
карев	karev
кандидатите	kandidatë
кандидатите	kandidatët
одвоени	ndahen
камата	interes
камата	interesi
ѓаволот	djalli
ѓаволот	djall
поморска	detare
поморска	detar
дипломатија	diplomacia
дипломатија	diplomaci
пабло	pablo
свирел	luajtur
свирел	luhet
свирел	luajti
лесни	lehtë
лесни	avash
склад	fshehim
единствени	unik
единствени	unike
синатра	sinatra
вебер	veber
деривати	derivateve
јовановски	jovanovski
бранител	mbrojtësi
бранител	mbrojtësin
бранител	mbrojtës
инспирирани	frymëzuar
инспирирани	frymëzoi
инспирирани	inspiruar
ураниум	uranium
ураниум	uraniumit
приврзаниците	robërit
фебруари	shkurtit
фебруари	shkurt
фебруари	shkurti
аматерски	amatore
аматерски	amator
функционална	funksionimin
функционална	funksionimi
функционална	funksionale
функционална	funksional
ракети	raketat
ракети	predhat
ракети	raketat
штити	mbroje
штити	mbroni
штити	mbroj
штити	mbron
емерсон	emerson
пустина	shkretëtira
пустина	shkretëtirë
хромозоми	kromozomet
основачи	themeluesit
тесен	shtrenguar
тесен	shtrënguar
тесен	ngusht
тесен	ngushtë
тесен	fort
тесен	ngusht
тесен	ngushtë
приватно	privatisht
приватно	privatë
приватно	privat
приватно	private
интересен	interesant
интересен	interesante
рагби	regbi
коен	koen
коен	konin
показател	tregues
показател	treguesi
ќустендил	kjustendil
кадри	korniza
кадри	kadri
систематски	sistematikisht
систематски	sistematike
систематски	sistematik
цвеќиња	lulet
цвеќиња	lule
дефинитивно	përfundimisht
дефинитивно	patjeter
дефинитивно	definitivisht
дефинитивно	padyshim
размер	shkalla
кратенка	shtegu
марин	marin
стапките	normat
појаси	rripa
колинс	collins
мочуришта	ligatinat
мочуришта	këneta
ајдахо	idaho
земјоделска	bujqësor
земјоделска	bujqësore
земјоделска	bujqësore
земјоделска	fermat
централа	bime
централа	fabrika
централа	fabrikë
централа	bimë
централа	bimët
централа	bimore
централа	qëndrore
централа	central
централа	qendror
централа	qendrore
советување	konsulta
советување	këshillim
советување	këshillimi
советување	këshillim
трага	shteg
трага	gjurmë
трага	gjurmet
трага	gjurmë
трага	udhëheq
трага	çojë
дрес	uniform
дрес	uniforma
дрес	uniforme
дрес	uniformë
дрес	uniformën
забележа	vërejti
сериски	serial
сериски	seriale
албанска	shqiptar
албанска	shqiptare
албанска	shqip
зло	keqen
микроскоп	mikroskop
оператори	operatorë
оператори	operatorëve
оператори	operatorët
ракописот	dorëshkrimin
датуми	datat
исчезнат	mungon
исчезнат	zhduken
исчезнат	zhduket
исчезнат	zhdukem
сенегал	senegali
пинк	pink
пинк	roze
пинк	rozë
приоритет	prioritet
приоритет	përparësi
приоритет	prioriteti
приоритет	përparësia
заклетва	betimi
заклетва	betim
хирургија	kirurgjia
хирургија	operim
хирургија	operacion
хирургија	kirurgji
бонд	bond
ретка	rrall
ретка	rralla
ретка	rrallë
ретка	rralle
засолниште	strehim
засолниште	strehimi
засолниште	strehimore
засолниште	strehë
засолниште	streha
засолниште	strehë
засолниште	strehim
засолниште	strehimi
влашка	vllahia
реализам	realizëm
бургенланд	burgenland
алфонсо	alfonso
преведување	përkthimi
преведување	përkthim
преведување	përktheni
преведување	translate
уво	veshi
уво	vesh
тесалија	thesalisë
седи	sejdi
седи	ulen
седи	ulu
седи	ulur
флеминг	fleming
изложување	ekspozimin
изложување	ekspozim
изложување	ekspozimi
изложување	ekspozimin
калциум	kalcium
римјани	romakë
римјани	romakët
римјани	romakëve
фреска	afresku
фреска	mural
проценки	vlerësimet
проценки	vlerësime
проценки	llogarit
проценки	vlerësimet
проценки	vlerësimet
марина	marina
интелектуална	intelektuale
интелектуална	intelektual
катастрофа	katastrofe
катастрофа	fatkeqësi
катастрофа	katastrofë
катастрофа	katastrofë
овозможувајќи	mundësuar
наведените	përmbi
наведените	sipër
наведените	mbi
тед	tedi
тед	ted
индустрии	industri
индустрии	industritë
пери	peri
пери	perri
пери	perry
убави	bukur
терористите	terroristët
терористите	terroristë
призна	pranoi
призна	rrëfeu
призна	pranoi
заработка	fitimi
заработка	fitim
заработка	fitimet
хем	hamm
хем	hem
хем	ham
пиј	pije
пиј	pi
пиј	pish
пиј	pini
пиј	pija
версај	versailles
прост	prost
оценување	vlerësim
долини	lugina
долини	luginave
долини	luginat
сузан	suzana
сузан	suzana
сузан	suzan
сузан	susan
сели	sally
монетарен	monetare
монетарен	monetar
јунак	hero
автобуси	autobusë
мексикански	meksikan
мексикански	meksikane
изненадување	befasi
изненадување	surprizë
дизајни	dizajne
миранда	miranda
патка	rosa
патка	rosë
ема	emma
ема	ema
застапеност	përfaqësimi
застапеност	përfaqësim
застапеност	përfaqësimin
застапеност	përfaqësimit
хомер	homeri
хомер	homer
хомер	homerin
маја	maia
маја	maya
маја	maja
маја	maja
окленд	auckland
стипендија	bursë
стипендија	burse
маски	maskat
маски	maska
екстремитети	gjymtyrë
екстремитети	gjymtyrët
седми	shtati
седми	shtatë
седми	shtata
формална	formale
формална	formal
часовници	orët
часовници	orët
часовници	kqyr
тркала	rrota
бохемија	bohemi
победува	fiton
оптика	optika
магнетни	magnetike
магнетни	magnetik
кантон	kantoni
раководење	menaxhimi
раководење	administrim
раководење	menaxhim
случајна	rastësisht
опиша	përshkruar
опиша	përshkruhet
апсолутно	apsolutisht
апсолутно	absolutisht
студена	ftohte
студена	ftoft
студена	ftoht
студена	ftohet
студена	ftohtë
забранета	ndaluar
забранета	ndalohet
забранета	ndalohet
забранета	ndaluar
забранета	ndalohen
забранета	ndalohet
забранета	jashtëligjshëm
афро	afro
доброволци	vullnetarë
доброволци	vullnetarët
активист	aktivisti
активист	aktivist
погубен	ekzekutuar
погубен	ekzekutuan
терминологија	terminologjinë
нуклеарно	bërthamor
нуклеарно	nukleare
нуклеарно	bërthamorë
нуклеарно	nuklear
нуклеарно	bërthamore
вулкани	vullkani
вулкани	vullkanet
данте	dante
управител	guvernatorit
управител	guvernator
управител	guvernatorin
управител	guvernatori
братислава	bratislava
кристоф	kristof
кристоф	kristof
кристоф	christoph
практични	praktike
практични	praktik
глазгов	glasgou
истакнато	pah
истакнато	theksoi
истакнато	shfaqi
референци	referenca
референци	referencat
зоја	zoja
кент	kent
отпорност	durimi
отпорност	rezistencë
отпорност	rezistenca
отпорност	qëndresa
отпорност	rezistence
отпорност	rezistencës
отпорност	elasticitet
мајорка	majorca
мајорка	mallorca
хејс	hayes
невработеноста	papunësisë
невработеноста	papunësinë
невработеноста	papunësi
невработеноста	papunësia
квалификува	kualifikuar
квалификува	kualifikohet
квалификува	kualifikohen
квалификува	kualifikohet
илустрација	ilustrim
аферата	aferë
тесни	ngusht
тесни	ngushtë
вртење	rrotullim
вртење	rrotullohet
вртење	rrotullim
вртење	tjerr
карактери	karaktere
карактери	karakteret
карактери	shkronja
карактери	simbolet
карактери	personazhe
карактери	personazhet
љубомир	ljubomir
љубомир	ljubomir
прстите	gishtat
прстите	gishta
царства	mbretëritë
моќна	fuqishëm
моќна	fuqishem
белешка	note
белешка	shënim
белешка	shenim
ниче	nietzsche
неуспешни	pasuksesshëm
ганди	gandi
предизвикан	sfidoi
предизвикан	sfiduar
литературна	letrare
литературна	letrar
долар	dollari
долар	dollarë
долар	dollar
тувалу	tuvalu
атентати	vrasjeve
седница	seanca
седница	seancën
седница	sesion
седница	seancë
пронаоѓање	gjetja
задачите	aktivitete
задачите	aktivitetet
задачите	detyrat
задачите	detyra
полицајци	polica
полицајци	policë
полицајци	policet
полицајци	policët
полицајци	polica
полицајци	policë
полицајци	oficeret
полицајци	oficerë
полицајци	oficerët
земање	marrja
водеше	ran
водеше	pru
водеше	led
водеше	udhëhequr
комунист	komunist
комунист	komunistë
комунист	komuniste
повика	thirri
повика	thirren
анкара	ankara
анкара	ankaraja
анкара	ankarasë
мареј	murray
кривични	penale
кривични	kriminel
кривични	krimineli
кривични	kriminele
кривични	kriminale
хелен	helena
хелен	helen
скендербег	skënderbeu
скендербег	skënderbeut
електро	elektro
повелба	charter
повелба	karta
добивањето	marrja
генетика	gjenetikën
точната	ekzakte
точната	ekzakt
претходен	paraardhëse
претходен	mëparshme
претходен	mëparshëm
претходен	paraardhës
анимиран	animuar
инчи	cm
сајтови	sajtet
сајтови	site
сребрена	argjend
сребрена	argjendi
београд	beograd
таџикистан	taxhikistan
покровителство	aegis
покровителство	patronazhin
социјалистички	socialist
социјалистички	socialiste
рамо	krah
рамо	krahu
рамо	sup
рамо	shpatull
рамо	shpatulla
рекламирање	reklamimi
рекламирање	reklamimin
рекламирање	reklama
рекламирање	reklamat
алјаска	alaska
алјаска	alaskë
жлезда	endokrine
бактериите	bakteret
бактериите	baktereve
цвет	lulja
цвет	lulen
цвет	lule
селтик	celtic
премини	kalimet
премини	kalime
семјуел	samueli
семјуел	samuel
демонстрации	demonstrimi
демонстрации	demonstrim
демонстрации	demonstratë
демонстрации	demonstratat
демонстрации	demonstrata
ахил	akili
ахил	akil
монаси	murgjit
монаси	murgj
сојузник	aleat
сојузник	aleati
сојузник	aleate
дождови	shirat
хардвер	hardware
несогласувања	mosmarrëveshje
несогласувања	mosmarrëveshjet
несогласувања	mosmarrëveshjeve
факто	facto
штетни	dëmshme
штетни	dëmshëm
штетни	demtojne
штетни	dëmshme
штетни	dëmtuese
штетни	dëmtues
ладење	ftohen
ладење	ftohjes
остар	fiks
остар	sharp
федерални	federal
федерални	federale
федерални	federalë
руралните	rural
руралните	rurale
управуван	qeverisur
погребот	funeral
погребот	varrim
погребот	funerali
пронајдоци	shpikjet
пронајдоци	shpikje
натприродни	mbinatyrshme
натприродни	mbinatyrore
моли	moli
моли	molly
мтв	mtv
покрив	kulm
покрив	kulmi
покрив	çati
покрив	çatia
чудо	mrekullia
чудо	mrekulli
отсуството	mungese
отсуството	mungesa
отсуството	mungesen
отсуството	munges
отсуството	mungesë
рајт	rajt
матка	mitër
матка	mitra
матка	mitra
матка	barkut
матка	matka
хрвати	kroatë
хрвати	kroatëve
хрвати	kroatët
хрвати	kroatë
хрвати	kroatëve
хрвати	kroatët
бунтовниците	rebelët
бунтовниците	rebelet
бунтовниците	rebelë
топологија	topologjia
сличност	ngjashmëri
сличност	ngjashmëri
влажни	lagur
влажни	lagësht
влажни	lagur
влажни	lagësht
влажни	lag
прецизност	saktësi
прецизност	saktësia
прецизност	saktësi
прецизност	saktësia
лама	lama
автобиографија	autobiografia
муслиманско	mysliman
муслиманско	muslimani
муслиманско	muslimane
муслиманско	muslim
муслиманско	musliman
шведскиот	suedez
шведскиот	suedeze
страст	pasioni
страст	passion
страст	pasionin
страст	pasion
словачки	sllovak
срцева	kardiak
споредено	krahasuar
величини	përmasat
величини	madhësive
муниција	municionin
муниција	municion
муниција	municione
муниција	municioni
муниција	municionet
муниција	municionin
муниција	municion
муниција	municione
муниција	municione
муниција	municioni
муниција	municionet
надминат	kapërcehet
надминат	kapërcyer
надминат	kapërcimin
зраците	rrezet
зраците	rreze
зраците	rrezeve
професионалци	profesionistëve
професионалци	profesionistët
професионалци	profesionistë
функционални	funksionimin
функционални	funksionimi
функционални	funksionale
функционални	funksional
конфигурација	konfigurimi
нашироко	gjerësisht
дует	duet
првичните	fillestare
првичните	fillestar
територијални	territoriale
територијални	territorial
кораб	korab
кораб	korabi
бремена	shtatzënë
бремена	shtatzëna
бремена	shtatëzënë
тирана	tiranë
тирана	tirana
тирана	tirane
сериозен	serioze
сериозен	serioz
точките	pikat
точките	pika
испит	provim
испит	provimin
испит	provimi
хорор	tmerri
хорор	horror
хорор	tmerr
зрелост	pjekurinë
зрелост	pjekurisë
зрелост	maturim
зрелост	pjekuri
тенка	hollë
тенка	holle
древни	antike
древни	lashtë
бистра	bistra
хемијата	kimi
хемијата	kimisë
хемијата	kimia
романтична	romantike
романтична	romantik
лео	leo
мулти	multi
мирно	qëndrueshëm
мирно	qëndrueshme
мирно	paqësore
мирно	paqësor
цивили	civilë
цивили	civilëve
цивили	civilët
планинарски	alpinizmi
желби	dëshirat
желби	plotesohet
желби	wishes
желби	uron
желби	dëshira
желби	malli
желби	dëshirat
желби	deshirat
утврден	themeluar
мат	matt
мат	mat
мат	met
мат	meti
мат	matte
мат	mat
алтернативна	alternativ
насилно	dhunshëm
насилно	dhunshëm
насилно	dhunshme
свињи	derrave
свињи	derrat
свињи	derra
анимирани	animuar
формација	formacion
формација	formimi
формација	formacioni
опус	opus
опус	vepra
ловец	gjahtari
ловец	hunter
ловец	gjuetar
ловец	gjahtar
ловец	gjuetari
екрани	ekranet
потсдам	potsdam
длабок	thelle
длабок	thell
длабок	deep
длабок	thellë
земјотреси	tërmetet
земјотреси	tërmete
покривот	kulm
покривот	kulmi
покривот	çati
покривот	çatia
интересна	interesant
интересна	interesante
сочувани	ruhet
сочувани	ruajtur
виолина	violinë
пресуда	bindja
пресуда	denim
пресуда	bindje
пресуда	bindjen
пресуда	dënimi
пресуда	fjali
пресуда	fjalia
пресуда	vendimi
пресуда	qeverisëse
пресуда	vendimi
пресуда	gjykimin
пресуда	gjykimi
пресуда	gjykim
даб	dub
даб	lisi
даб	dushku
даб	lisit
дизајнирана	projektuar
дизајнирана	dizenjuar
дизајнирана	dizajnuar
мајер	majer
мајер	mayer
пишан	shkruar
чума	murtaja
чума	murtajë
вокер	walker
регистар	regjistrohen
регистар	regjistri
регистар	regjistër
регистар	regjistri
проширен	zgjeruar
проширен	shpalosur
готфрид	gotfrid
универзална	universal
универзална	universale
фраза	frazë
фраза	fraza
обезбедени	jepen
обезбедени	ofruar
обезбедени	sigurohet
обезбедени	siguruar
обезбедени	siguroi
делегат	delegat
фото	foto
фото	fotografi
грим	zymtë
емилија	emilia
машко	mashkulli
машко	mashkull
куполи	kubetë
перси	persi
перси	percy
противниците	kundërshtarët
противниците	kundërshtarë
противниците	kundërshtarëve
трон	froni
трон	fron
никарагва	nikaragua
законодавство	legjislacion
законодавство	legjislacioni
законодавство	legjislacionin
гота	gotha
покажувајќи	demonstrimin
руанда	ruanda
благодарност	mirnjohje
благодарност	mirënjohja
благодарност	mirenjohje
благодарност	mirënjohje
благодарност	vlerësimi
благодарност	vlerësim
гласини	thashethemet
гласини	thashetheme
гласини	zërat
терени	kurset
терени	kurseve
терени	terrenin
терени	terreni
терени	terren
даноците	taksa
даноците	taksat
мапа	harta
мапа	hartën
мапа	hartë
мапа	harte
мапа	map
масакр	masakra
масакр	masakër
санто	santo
голи	lakuriq
голи	lakuriqe
голи	naked
голи	zhveshur
васко	vasko
поединец	individ
поединец	individual
поединец	individuale
поединец	individi
формални	formale
формални	formal
бизнисмен	biznesmen
бизнисмен	biznesmeni
бизнисмен	afarist
бизнисмен	biznismen
старт	nis
старт	filloni
старт	fillo
старт	filloj
плутон	plutoni
персијците	persianët
духовно	shpirtërore
духовно	shpirtëror
духовно	shpirtërisht
плочки	pllakash
плочки	pllaka
оро	oro
укинување	shfuqizimin
укинување	shfuqizuar
маите	mayan
творец	krijues
творец	krijuesi
дука	dukas
одбиен	refuzuar
одбиен	mohoi
одбиен	refuzuar
одбиен	mohuar
одбиен	refuzohet
фотограф	fotografe
фотограф	fotografit
фотограф	fotograf
фотограф	photographer
полноќ	mesnatë
полноќ	mesnate
асен	asen
сомалија	somali
примарен	kryesor
примарен	parësore
примарен	primare
примарен	primar
примарен	parësor
покривање	mbulim
покривање	mbulimi
алгоритам	algoritmi
вдовица	veja
вдовица	vejusha
вдовица	ve
вдовица	vejushë
преведува	përktheni
преведува	translate
преведува	përkthehet
ефективно	efektivisht
навики	zakone
навики	zakonet
слободи	liritë
слободи	liritë
контроверзии	kundërshti
контроверзии	kundërshti
контроверзии	polemika
контроверзии	polemikë
востанија	kryengritjet
филипини	filipine
китови	balena
китови	balenat
бошњаци	boshnjakë
бошњаци	boshnjakët
бошњаци	boshnjakë
бошњаци	boshnjakëve
бошњаци	boshnjakët
месје	messier
напредни	avancuar
напредни	përparuar
фергусон	ferguson
партиски	aheng
партиски	festa
партиски	parti
партиски	festë
партиски	ndeja
партиски	party
партиски	partizane
партиски	partizan
новак	novak
јудаизмот	jahudizmi
магдебург	magdeburg
потпишување	firmosja
потпишување	nënshkrimin
потпишување	nënshkrimi
потпишување	nënshkrime
галаксијата	galaxy
дива	wild
дива	eger
дива	egra
дива	egër
дива	diva
реклама	komerciale
реклама	komercial
реклама	reklamë
маркус	marcus
маркус	markus
маркус	markus
глумеше	protagoniste
пензиски	pensionin
пензиски	pensioneve
пензиски	pension
пензиски	pensioni
логор	kampi
логор	kamp
описи	përshkrime
фрајбург	freiburg
ерменски	armene
ерменски	armen
риболов	peshkimi
риболов	peshkim
лестер	lester
лестер	leicester
раствор	zgjidhjeje
раствор	zgjidhja
раствор	zgjidhje
раствор	zgjidhjen
андреас	andreas
примаат	marrin
разгледување	shfletimi
ментално	mendore
ментално	mendor
ментално	mendërisht
ментално	mentalisht
поседувал	zotëruar
поседувал	pronësi
претставуваше	përfaqësuar
претставуваше	përfaqësonte
претставуваше	përfaqësohet
претставуваше	përfaqësoi
прифаќањето	pranimin
прифаќањето	përqafimit
атлас	atlas
кандидатот	kandidati
кандидатот	kandidatja
кандидатот	kandidate
кандидатот	kandidat
мадона	madona
мон	mont
