och	oraz
övre	upper
övre	górne
övre	górny
övre	górna
nedan	niżej
nedan	poniżej
indien	indie
läst	czytaj
läst	czytać
läst	przeczytaj
åland	alandzkich
åland	aland
lee	lee
lägga	umieść
lägga	umieścić
music	muzyka
music	music
music	muzyki
dagen	dnia
dagen	dzień
dagen	dzien
pris	ceny
pris	price
pris	cena
pris	nagrodę
pris	nagroda
pris	nagrody
prefektur	prefektura
centre	centrum
centre	ośrodek
centre	centre
song	piosenka
song	piosenki
song	utwór
song	pieśń
song	song
prag	pradze
prag	praga
öarna	wyspy
bengt	bengt
frågan	pytania
frågan	pytanie
michigan	michigan
lät	brzmiało
arkitekt	architektem
arkitekt	architekta
arkitekt	architekt
tasmanien	tasmanii
vem	kto
vem	kogo
vem	who
tack	dzieki
tack	dziękujemy
tack	dzięki
final	finał
final	finale
final	ostateczny
final	ostateczna
final	finał
final	ostateczne
final	końcowe
final	finale
final	finały
fel	źle
fel	błędy
fel	błędów
fel	błąd
fjärilar	motyle
medverkade	uczestniczyło
medverkade	uczestniczył
medverkade	udział
medverkade	uczestniczyły
medverkade	uczestniczyła
gård	farma
gård	farmie
gård	gospodarstwa
gård	gospodarstwo
sidor	stron
sidor	strony
sovjetunionen	zsrr
jorden	earth
jorden	ziemi
jorden	ziemia
yngre	młodsza
yngre	młodsi
yngre	młodszy
yngre	młodsze
yngre	młoda
yngre	młody
yngre	młode
yngre	młodzi
yngre	young
yngre	junior
såg	zauważył
såg	zauważyli
såg	zauważono
såg	obserwowana
såg	obejrzał
såg	obserwowane
såg	obserwowany
såg	obserwował
såg	widział
såg	piły
såg	piła
producent	wytwórca
producent	producent
producent	producenta
drottning	królowej
drottning	królowa
drottning	queen
drottning	królowo
drottning	królową
anser	uważa
utbildning	kształcenie
utbildning	szkolenia
utbildning	trening
utbildning	szkolenie
utbildning	treningi
utbildning	kształcenie
utbildning	edukacji
utbildning	wykształcenie
utbildning	edukacja
igenom	poprzez
igenom	przez
ses	ses
konst	sztuki
konst	arts
konst	sztuka
konst	sztuki
konst	art
konst	sztukę
jones	jones
jones	jonesa
hall	hala
hall	sala
hall	holu
hall	hall
valde	wybrała
valde	wybrał
jacques	jacques
italienska	włoska
italienska	włochy
italienska	włoski
italienska	włoch
italienska	włoskie
hör	usłyszeć
hermann	hermann
landskap	scenerii
landskap	dekoracje
landskap	krajobrazy
landskap	krajobrazy
landskap	krajobraz
landskap	krajobrazy
allmänna	generał
allmänna	ogólny
allmänna	ogólnie
allmänna	ogólna
allmänna	ogólne
virginia	virginia
virginia	wirginia
virginia	wirginii
eric	eryk
eric	eric
återvände	zwrócone
återvände	zwrócona
återvände	wrócił
återvände	powrócił
återvände	zwrócony
mästare	mistrz
mästare	mistrzu
mästare	mistrz
mästare	champion
mästare	mistrzyni
mästare	mistrzowie
mästare	mistrzów
emellertid	jakkolwiek
emellertid	jednak
emellertid	jednakże
station	posterunek
station	stacji
station	stacja
station	dworzec
fågel	ptaka
fågel	ptak
fågel	bird
fågel	ptaszek
minuter	minuty
minuter	minut
sports	sport
sports	sporty
sports	sportowe
kungariket	królestwie
kungariket	królestwa
kungariket	królestwo
bildade	utworzony
bildade	utworzona
bildade	utworzone
röst	głos
röst	glos
röst	głosu
sofia	sofia
sofia	zofia
sofia	sophia
sofia	zofia
lokala	miejscowa
lokala	lokalny
lokala	lokalna
lokala	lokalne
lokala	miejscowy
lokala	lokalnych
precis	dokładnie
precis	dokladnie
piano	pianinie
piano	fortepian
piano	pianino
hölls	utrzymywane
uppslagsbok	encyklopedia
samarbete	współpracę
samarbete	współpracy
samarbete	współpraca
samarbete	współpracę
samarbete	współpracy
samarbete	współpraca
hockey	hokej
hockey	hokeja
free	wolne
free	wolna
free	wolny
free	bezpłatne
free	free
försök	spróbuj
oss	oss
eritrea	erytrei
följd	dziedziczenia
tjänst	usługi
tjänst	służba
tjänst	obsługa
tjänst	serwis
bidrag	subsydia
bidrag	dopłaty
bidrag	dotacji
bidrag	dotacje
bidrag	subsydiów
bidrag	dotacje
bidrag	dotacji
bidrag	stypendia
bidrag	składka
bidrag	wkład
bidrag	składki
bidrag	składek
bidrag	wkłady
gärna	chętnie
frank	frank
frank	franka
jesus	jezu
jesus	jezus
angeles	angeles
priset	ceny
priset	price
priset	cena
visa	widok
visa	zobacz
visa	wyświetlacz
visa	wyświetlanie
visa	wyświetlania
visa	pokaż
visa	pokaz
kalmar	kalmar
grupper	grup
grupper	grupy
grupper	grupach
tagit	zrobione
tagit	podjęte
kontrakt	umowy
kontrakt	kontrakty
kontrakt	umów
kontrakt	umowa
kontrakt	zlecenie
kontrakt	kontrakt
kontrakt	umowy
fråga	pytaj
fråga	zapytaj
fråga	poproś
fråga	zapytanie
fråga	zapytania
fråga	pytania
fråga	pytanie
vår	nasz
vår	nasza
vår	nasi
vår	nasze
vår	our
vår	nasz
vår	nasza
vår	nasze
wilson	wilson
wilson	wilsona
bäst	najlepsza
bäst	najlepszy
bäst	najlepiej
bäst	best
bäst	najlepsze
projekt	projekt
projekt	project
projekt	projektów
projekt	projekty
tur	szczęście
tur	lucky
tur	szczęściarz
tur	szczęście
tur	szczęścia
radera	wymazać
radera	usunięcie
radera	usuwanie
radera	usuń
radera	usunąć
bor	bor
bor	boru
militär	wojskowy
militär	wojsko
militär	wojskowe
militär	wojska
uppgifter	informacje
uppgifter	informacja
uppgifter	zadania
uppgifter	zadań
uppgifter	dane
uppgifter	data
piper	piper
umeå	umeå
das	das
blue	blue
blue	niebieski
blue	niebieska
blue	niebieskie
prince	książę
prince	prince
nordiska	nordic
eriksson	eriksson
sucre	sucre
frågor	zagadnienia
frågor	kwestie
frågor	problemy
frågor	kwestii
frågor	pytania
frågor	pytań
frågor	zapytania
floden	rzeki
floden	river
floden	rzeka
menar	wredne
menar	średnia
hills	wzgórza
hills	hills
björn	bjorn
björn	miś
björn	misiek
björn	misia
björn	misiu
björn	niedźwiedź
björn	björn
code	kodu
code	code
code	kod
nationella	krajowa
nationella	krajowe
nationella	national
nationella	narodowy
nationella	krajowy
nationella	krajowych
bygger	buduje
alpes	alpes
domare	judge
domare	sędziego
domare	sędzia
domare	sędziów
domare	sędziowie
domare	sędzia
premiär	premierę
premiär	premiera
premiär	premiery
journalist	dziennikarstwo
journalist	dziennikarz
journalist	dziennikarka
journalist	reporterka
journalist	dziennikarz
journalist	dziennikarka
journalist	reporter
ridge	grzbiet
ridge	ridge
bukit	bukit
följer	follow
följer	obserwuj
följer	śledź
följer	następuje
estland	estonii
estland	estonia
saknar	panna
saknar	brak
saknar	brakuje
saknar	brakujące
saknar	zaginiony
saknar	zaginął
myror	mrówki
försökte	próbowałem
försökte	próbowałeś
zagreb	zagrzeb
tour	zwiedzanie
tour	tour
tour	wycieczka
ferdinand	ferdinand
indian	indyjskie
indian	indian
indian	indianin
indian	indyjska
indian	indyjski
skalbaggar	żuk
skalbaggar	żuki
slog	uderzenie
slog	hit
slog	uderzył
slog	trafienie
png	png
bodde	mieszkał
bodde	żyła
bodde	żył
bodde	żyłem
svarta	czarna
svarta	czarne
svarta	black
svarta	czerń
svarta	czarny
svarta	czarnych
svarta	czarni
haute	haute
byggnader	budynki
spår	ścieżka
spår	utwór
spår	tor
spår	toru
spår	ślad
spår	szlak
spår	utwory
spår	tory
spår	ścieżki
spår	szlaki
spår	ślady
spår	ślady
spår	śladu
spår	ślad
kraft	kraft
kraft	siły
kraft	siła
kraft	force
kraft	moc
kraft	władza
kraft	siła
kraft	zasilanie
kraft	power
jack	jacka
jack	jacku
jack	jacek
jack	jack
idaho	idaho
kategori	kategoria
kategori	kategorii
franz	franz
skapad	wytwarzane
skapad	wytworzone
skapad	generowane
skapad	utworzona
skapad	utworzony
skapad	utworzono
skapad	stworzył
skapad	utworzone
unga	młoda
unga	młody
unga	młode
unga	młodzi
unga	young
relativt	względne
relativt	krewni
relativt	krewny
relativt	względna
relativt	stosunkowo
relativt	względnie
våren	wiosenny
våren	spring
våren	wiosny
våren	wiosna
bana	wybiegu
bana	bana
bana	orbity
bana	orbicie
bana	orbitę
francisco	francisco
eva	eva
eva	ewa
eva	ewo
eva	evy
eva	evo
eva	ewa
eva	ewo
eva	eve
eva	ewy
beslut	decyzje
beslut	orzeczenie
beslut	decyzja
beslut	rozstrzygnięcie
beslut	decyzji
beslut	decyzje
beslut	decyzji
gabon	gabon
georgien	gruzja
georgien	georgia
debuterade	zadebiutował
scott	scotta
scott	scott
ifk	ifk
lunds	lund
american	amerykańska
american	american
american	amerykański
american	amerykańskie
american	amerykanin
hustru	żona
moskva	moskwy
moskva	moskwie
moskva	moskwa
guvernör	gubernator
dos	dos
dos	dawkowanie
dos	dawka
dos	dawki
dos	dawkowanie
dos	dawkę
dos	dawka
dos	dawki
jackson	jackson
slutligen	wreszcie
slutligen	nareszcie
olsson	olsson
vanlig	wspólnej
vanlig	wspólny
vanlig	częste
vanlig	często
vanlig	wspólne
estero	estero
utgiven	opublikowane
utgiven	opublikowany
utgiven	opublikowano
utgiven	publikacja
utgiven	publikowane
italiensk	włoska
italiensk	włochy
italiensk	włoski
italiensk	włoch
italiensk	włoskie
range	zasięg
range	zakres
range	zasięgu
range	przedział
range	odległość
hitta	szukanie
hitta	znalezienie
hitta	znajdź
hitta	znaleźć
forskning	badania
jonas	jonas
klart	czysto
klart	wyraźnie
klart	najwyraźniej
öppna	otwórz
öppna	otwarte
öppna	otwarty
grundade	założone
grundade	założony
grundade	założona
haiti	haiti
viktigaste	główne
viktigaste	główna
viktigaste	main
viktigaste	główny
skola	szkoły
skola	szkoła
hertig	duke
hertig	książę
tidiga	wczesny
tidiga	wczesna
tidiga	wcześnie
tidiga	wczesne
ledning	management
ledning	zarządzanie
ledning	kierownictwo
ledning	zarząd
ledning	zarządzania
litteratur	literatury
litteratur	literaturze
litteratur	literaturę
litteratur	literatura
rysk	rosyjski
rysk	rosyjska
rysk	rosyjskie
rysk	rosjanin
metal	metale
metal	metalowe
metal	metalowy
metal	metal
viktiga	ważne
viktiga	wazne
viktiga	ważny
viktiga	ważna
upplagan	wydanie
upplagan	wyd
upplagan	edycja
nio	dziewięciu
nio	nine
nio	dziewięć
fungerar	pracujący
fungerar	pracujemy
fungerar	działa
fungerar	prace
fungerar	dziala
läkare	medyk
läkare	lekarza
läkare	lekarz
läkare	lekarze
läkare	doktorzy
läkare	lekarzy
läkare	doktorze
läkare	lekarz
vunnit	wygrane
vunnit	won
vunnit	wygrał
lago	lago
motsvarar	odpowiadają
motsvarar	odpowiada
warren	warren
hot	zagrożenia
hot	pogróżki
hot	groźby
hot	gróźb
hot	gorąco
hot	hot
hot	gorące
hot	gorąca
hot	gorący
hot	zagrożenia
hot	zagrożenie
hot	groźba
hot	groźby
resultatet	rezultat
resultatet	efekt
resultatet	wynik
yrke	zawód
yrke	zajęcie
yrke	zawód
katanga	katanga
fartyg	statek
fartyg	pojemnik
fartyg	statku
fartyg	naczynie
fartyg	statek
fartyg	statkiem
fartyg	okręt
fartyg	okręty
fartyg	statki
fartyg	statki
fartyg	naczynia
västerås	västerås
japanska	japońska
japanska	japoński
japanska	japońskie
japanska	japończycy
västergötland	västergötland
universitetet	uniwersytety
universitetet	uniwersytetu
universitetet	university
universitetet	uczelnia
universitetet	uniwersytet
begreppet	koncepcja
begreppet	pojęcie
begreppet	koncepcji
svt	svt
cape	cape
arbetar	działa
arbetar	prace
arbetar	dziala
arbetar	pracujący
arbetar	pracujemy
motsvarande	równowartość
motsvarande	odpowiednik
motsvarande	równoważny
motsvarande	ekwiwalent
motsvarande	równoważne
motsvarande	odpowiadający
motsvarande	odpowiadające
motsvarande	odpowiadających
motsvarande	odpowiadająca
riksdagen	reichstag
riksdagen	parlament
riksdagen	parlamentowi
riksdagen	parlamentu
klass	zajęcia
klass	klasy
klass	klasa
fru	żona
filippinerna	filipiny
etikett	etykieta
etikett	etykiety
etikett	etykiecie
etikett	oznakowanie
royal	królewska
royal	królewski
royal	królewskie
royal	royal
rapids	rapids
euphorbia	euphorbia
saknas	brak
saknas	brakuje
saknas	brakujące
saknas	zaginiony
saknas	zaginął
cypern	cypr
herrar	panowie
herrar	władcy
herrar	mistrzowie
herrar	masters
françois	francois
françois	francois
françois	françois
antonio	antonia
antonio	antonio
politisk	polityczny
politisk	politycznych
politisk	polityczne
politisk	polityczna
speciellt	zwłaszcza
speciellt	szczególnie
speciellt	specjalna
speciellt	specjalny
speciellt	specjalne
speciellt	wyjątkowy
speciellt	szczególne
speciellt	specjalnie
höll	utrzymywane
höll	trzymane
höll	trzymany
ghana	ghana
bad	źle
bad	bad
bad	zła
bad	złe
bad	zły
bad	wanna
bad	kąpiel
bad	łazienka
media	nośnik
media	media
media	mediów
media	nośniki
damaskus	damaszku
paulo	paulo
perioden	okres
manus	scenariusz
manus	scenariusze
manus	skryptów
manus	skrypty
manus	manus
manus	rękopis
manus	scenariusz
manus	skrypt
skapade	utworzona
skapade	utworzony
skapade	utworzono
skapade	stworzył
skapade	utworzone
pass	paszporty
pass	paszport
pass	paszportu
gått	odszedł
gått	zdał
gått	przeszedł
gått	minęło
press	prasa
press	prasie
press	naciśnij
press	prasy
tränare	trener
tränare	trenerem
tränare	trenerów
tränare	trener
kultur	kultura
kultur	kultury
blå	blue
blå	niebieski
blå	niebieska
blå	niebieskie
intresse	interesie
intresse	odsetki
intresse	odsetek
intresse	zainteresowanie
intresse	zainteresowania
tävling	wyścig
tävling	rasy
tävling	race
tävling	rasa
tävling	rywalizacja
tävling	zawody
tävling	konkurencja
tävling	konkurs
tävling	konkurencji
tävling	konkursie
tävling	konkurs
tävling	konkursu
tävling	zawody
karelen	karelia
walter	waltera
walter	walter
sändes	wyemitowany
lägre	niższy
lägre	niżej
lägre	lower
lägre	niższa
lägre	dolna
författaren	autor
författaren	autora
författaren	autorka
omgivningen	okolice
omgivningen	otoczenie
omgivningen	otoczenia
omgivningen	okolica
bestående	stałe
bestående	stała
bestående	trwałe
bestående	stały
bestående	trwałego
bestående	trwałe
bestående	trwały
pyrénées	pyrénées
kvinna	kobiety
kvinna	kobieta
kvinna	samica
kvinna	kobieta
kvinna	damskie
kvinna	kobiety
kvinna	suczka
andreas	andreas
andreas	andrzej
andreas	andrzeja
andreas	andrew
nunavut	nunavut
ersattes	zastąpiony
ersattes	zastąpiła
ersattes	zastąpił
ersattes	zastąpić
ersattes	zastąpiona
ersattes	zastąpione
victor	wiktor
victor	victor
baie	baie
uppgift	zadanie
air	powietrza
air	powietrze
air	air
persiska	perski
cañada	cañada
översatt	przetłumaczone
baker	baker
georgia	gruzja
georgia	georgia
bytte	zamienił
bytte	zamienił
döda	zabij
döda	kill
döda	martwa
döda	martwe
döda	martwy
döda	dead
döda	zabijanie
döda	zabójstwo
döda	zabicie
samuel	samuela
samuel	samuel
teater	teatrze
teater	teatr
teater	teatr
teater	teatru
rosa	różowy
rosa	różowa
rosa	róż
rosa	różowe
rosa	różowo
rosa	róża
rosa	rosa
loire	loire
kvinnliga	samica
kvinnliga	kobieta
kvinnliga	damskie
kvinnliga	kobiety
kvinnliga	suczka
sid	sida
sid	sid
hamilton	hamilton
vice	zastępca
vice	wice
vice	vice
aik	aik
anne	anne
anne	anna
anne	ania
ekonomisk	gospodarcza
ekonomisk	ekonomiczne
ekonomisk	gospodarcze
ekonomisk	ekonomiczna
ekonomisk	ekonomiczny
betydande	znaczne
betydande	znaczna
betydande	znaczny
betydande	znaczący
betydande	znaczne
betydande	znaczące
betydande	znaczny
betydande	znacząca
betydande	znaczący
östergötland	östergötland
veckor	tygodni
veckor	tygodniami
veckor	tygodniach
veckor	tygodnie
resa	podróż
resa	podróży
resa	podróże
resa	podróż
resa	podróżowanie
resa	podróże
resa	podróży
resa	podróż
resa	wyjazd
resa	trip
resa	wycieczka
resa	podróży
resa	podróżowanie
resa	podróże
moore	moore
helst	najchętniej
helst	najlepiej
öppen	otwórz
öppen	otwarte
öppen	otwarty
deltagare	uczestnicy
deltagare	uczestników
deltagare	uczestnikom
deltagare	uczestnicy
deltagare	uczestnika
deltagare	uczestnik
gruva	mine
gruva	kopalnia
gruva	moja
gruva	mój
gruva	moje
gruva	miny
gruva	kopalnia
gruva	kopalni
gruva	kopalnie
lämna	zostaw
illinois	illinois
pengar	pieniądze
pengar	pieniądz
pengar	kasy
pengar	kasa
pengar	money
julius	julius
julius	juliusz
nyland	uusimaa
priser	ceny
priser	cennik
priser	nagród
priser	nagrody
din	din
din	twoje
din	twój
din	twoja
din	twojego
din	twoim
din	twoje
din	twój
din	twoja
slag	ciosów
slag	ciosy
slag	bitwy
persson	persson
alfabetisk	alfabetycznie
ägare	właścicielka
ägare	właściciela
ägare	właściciel
ägare	właściciele
ägare	właścicielami
ägare	właścicieli
ägare	własności
ägare	własność
kasai	kasai
azerbajdzjan	azerbejdżan
norrbotten	norrbotten
taylor	taylora
taylor	taylor
museet	muzeum
museet	museum
vänster	lewy
vänster	lewo
spelas	grało
spelas	grał
spelas	zagrali
regissör	dyrektor
regissör	dyrektora
regissör	reżyser
storlek	wielkość
storlek	rozmiary
storlek	rozmiar
sweden	szwecji
sweden	szwecja
grad	grad
grad	stopień
grad	rangi
grad	stopień
oslo	oslo
lån	kredyt
lån	pożyczka
lån	pożyczki
lån	kredyty
lån	pożyczki
extra	dodatkowa
extra	ekstra
extra	dodatkowe
extra	dodatkowy
extra	extra
valley	doliny
valley	valley
valley	dolina
valley	dolinie
levde	mieszkał
levde	żyła
levde	żył
levde	żyłem
rid	przejazd
rid	przejażdżka
rid	jazda
kategorin	kategoria
kategorin	kategorii
delta	uczestniczyć
delta	delta
göran	göran
göran	goran
kör	wykonać
kör	wykonaj
kör	jazda
kör	drive
kör	prowadzić
kör	napęd
kör	uruchomiony
kör	bieganie
funnits	istniał
funnits	istniały
funnits	istniała
funnits	istniało
albanien	albania
albanien	albanii
kritik	krytyka
kritik	krytyki
kritik	krytykę
kritik	krytyka
kritik	krytykę
kritik	krytyki
maja	maja
högt	wysoka
högt	wysokie
högt	high
högt	wysoki
högt	wysoko
högt	głośne
högt	głośno
högt	głośny
åke	åke
åke	ake
image	obrazek
image	obraz
image	wizerunek
stark	silna
stark	silny
stark	mocne
stark	silne
stark	mocna
stark	starka
stark	stark
morne	morne
katolska	katolicki
katolska	katolickiej
katolska	katolickiego
minas	minas
militära	wojskowy
militära	wojsko
militära	wojskowe
militära	wojska
bangladesh	bangladeszu
regering	rządowe
regering	rząd
regering	rządowy
kristna	chrześcijanin
kristna	chrześcijański
kristna	christian
kristna	chrześcijanie
kristna	krystian
kristna	chrześcijanie
kristna	chrześcijan
språket	język
språket	języku
douglas	douglas
rubriken	nagłówek
spelaren	player
spelaren	gracz
spelaren	zawodnik
spelaren	gracza
spelaren	odtwarzacz
vitryssland	białoruś
vitryssland	białorusi
vitryssland	białorusi
okänt	nieznany
okänt	nieznana
okänt	nieznane
yaoundé	jaunde
utvecklades	rozwijane
utvecklades	rozwiniętych
utvecklades	opracowane
utvecklades	rozwinięte
utvecklades	opracowany
orden	orden
lewis	lewis
lewis	lewisa
romersk	rzymski
romersk	roman
romersk	rzymskie
syster	siostro
syster	siostra
syster	pielęgniarki
syster	pielęgniarka
münchen	münchen
münchen	monachium
ludvig	ludvig
ludvig	ludwik
ludvig	louis
ludvig	ludwika
skiljer	wyróżnia
skiljer	odróżnia
skiljer	rozróżnia
skiljer	oddziela
skiljer	rozdziela
enkelt	prosty
enkelt	prosta
enkelt	proste
enkelt	łatwo
enkelt	łatwy
enkelt	łatwe
enkelt	łatwo
enkelt	easy
vän	przyjaciółka
vän	koleżanka
vän	znajomy
vän	przyjaciel
young	młoda
young	młody
young	młode
young	młodzi
young	young
not	uwaga
not	notatka
house	house
house	domu
house	dom
vit	biel
vit	białe
vit	white
vit	biała
vit	biały
aux	aux
syfte	celu
syfte	cel
syfte	przeznaczenie
typer	typy
typer	rodzaje
slottet	zamek
slottet	castle
slottet	zamku
rowspan	rowspan
arbeta	pracuj
arbeta	prace
arbeta	pracy
arbeta	praca
arbeta	roboty
arbeta	pracujący
arbeta	pracujemy
andré	andre
andré	andré
andré	andré
andré	andre
slätt	plain
slätt	gładkie
slätt	gładka
slätt	gładki
slätt	sprawne
fallet	case
fallet	sprawa
fallet	przypadek
stycken	paragrafy
stycken	akapity
stycken	ustępy
framgång	sukces
framgång	sukcesu
framgång	sukcesów
framgång	sukcesy
framgång	powodzenie
exemplar	okazy
exemplar	okaz
exemplar	okazy
exemplar	okazów
exemplar	kopie
exemplar	egzemplarze
college	studia
college	uczelnia
college	college
college	kolegium
ash	ash
ash	popiołu
ash	popiół
wisconsin	wisconsin
jacob	jacob
jacob	jakuba
jacob	jakub
davis	davis
davis	davisa
officiellt	oficjalne
officiellt	oficjalna
officiellt	urzędnik
officiellt	urzędowym
officiellt	oficjalnie
officiellt	oficjalny
officiellt	oficjalnie
afrika	afryka
systemet	układ
systemet	systemu
systemet	system
systemet	systemowe
prins	książę
prins	prince
bank	bankowego
bank	bankowości
bank	bankowy
bank	bankowe
bank	banku
bank	bankowe
bank	bank
drog	wyciągnął
drog	lek
drog	narkotyków
drog	narkotyk
drog	narkotyki
eau	eau
professionell	zawodowe
professionell	zawodowych
professionell	profesjonalne
professionell	profesjonalna
professionell	profesjonalny
professionell	profesjonalnie
rollen	rola
rollen	rolę
rollen	roli
rollen	role
femte	piątej
femte	piąte
femte	piąta
femte	piąty
anton	anton
ung	młoda
ung	młody
ung	młode
ung	młodzi
ung	young
nicaragua	nikaragui
ton	tonach
ton	ton
ton	ton
ton	tonę
ton	tona
ton	ton
ton	tonie
ton	ton
ton	tonu
ton	tona
ton	tonę
doktor	doktorze
doktor	lekarz
marken	ziemi
marken	grunt
marken	mielone
marken	podłoże
mats	mat
mats	maty
inflytande	wpływ
inflytande	wpływy
inflytande	dźwigni
inflytande	dźwignia
mile	mile
mile	mila
carex	turzyca
gabriel	gabriel
gabriel	gabriela
fria	wolne
fria	wolna
fria	wolny
fria	bezpłatne
fria	free
fri	wolne
fri	wolna
fri	wolny
fri	bezpłatne
fri	free
serier	komiks
serier	komiksów
serier	komiksy
serier	szeregi
serier	serie
serier	series
serier	seria
serier	serii
fred	pokoju
fred	peace
fred	pokój
fred	freda
fred	fred
bakgrund	tła
bakgrund	kontekst
bakgrund	tle
bakgrund	tło
seger	zwycięstwa
seger	zwycięstwo
höger	prawo
mina	mina
mina	mine
mina	kopalnia
mina	moja
mina	mój
mina	moje
maine	maine
plan	samolotem
plan	samolot
plan	płaszczyzna
plan	plan
plan	samolotów
plan	płaszczyzny
plan	samoloty
day	dnia
day	dzień
day	dzien
litet	małych
litet	mały
litet	małe
litet	niewielkie
litet	mała
litet	male
litet	małe
litet	little
litet	mało
litet	mały
litet	mała
vanligtvis	zazwyczaj
vanligtvis	zwykle
vanligtvis	przeważnie
vanligtvis	zazwyczaj
vanligtvis	normalnie
gott	dobre
gott	dobrze
gott	smaczny
gott	smaczne
gott	gott
bou	bou
data	dane
data	data
adam	adam
adam	adamie
betydligt	znacząco
betydligt	znacznie
steg	step
steg	krok
steg	kroków
steg	stopnie
steg	etapy
steg	schody
steg	kroki
svensson	svensson
svensson	smitha
svensson	smith
hugo	hugo
rör	touch
rör	dotyk
rör	rura
rör	fajkę
rör	rury
rör	rur
rör	rurki
rör	rurki
rör	rurka
infördes	wprowadzone
infördes	wprowadzono
infördes	wprowadzony
infördes	wprowadzona
status	status
status	statusu
fort	fortu
fort	fort
ljus	light
ljus	światło
ljus	światła
ljus	lekka
ljus	lekki
ljus	świeczki
ljus	świece
ljus	światła
ljus	świeca
ljus	świecę
ljus	świece
möjlighet	możliwość
möjlighet	mozliwosc
möjlighet	możliwości
möjlighet	możliwość
möjlighet	okazje
möjlighet	okazja
möjlighet	opcję
möjlighet	opcja
charlotte	charlotte
satt	siedział
satt	usiadł
satt	sat
ponta	ponta
vrh	vrh
make	mąż
make	mężu
make	maz
romerska	rzymski
romerska	roman
romerska	rzymskie
high	wysoka
high	wysokie
high	high
high	wysoki
high	wysoko
bois	bois
biskop	biskup
biskop	bishop
biskop	goniec
sådant	taki
sådant	takie
tillstånd	zezwolenie
tillstånd	autoryzacja
tillstånd	pozwolenie
tillstånd	upoważnienie
tillstånd	pozwolenia
tillstånd	zezwolenia
tillstånd	zezwolenie
tillstånd	pozwolenie
tillstånd	zezwolenie
tillstånd	pozwolenie
inledde	rozpoczęty
inledde	wszczęła
inledde	rozpoczęte
inledde	rozpoczęta
inledde	rozpoczęła
inledde	uruchomiony
inledde	uruchomiona
inledde	uruchomiono
sitter	siada
sitter	siedzi
sitter	siedzenie
sitter	siedzący
sitter	siedzi
real	real
real	prawdziwy
real	prawdziwe
organisation	organizacja
organisation	organizacji
organisation	organizacja
högst	najwyższa
högst	najwyższy
högst	najwyższe
rhône	rhône
vecka	tygodnia
vecka	tydzień
vecka	tygodniu
vecka	tygodniowy
vecka	tydzień
vecka	tygodniowo
vecka	tygodniowe
normandie	normandie
normandie	normandii
mallen	wzorzec
mallen	szablon
mallen	szablonu
släppte	spadła
karlsson	karlsson
anges	wymienionych
anges	wymienione
dan	dan
bob	bob
bob	boba
skapades	utworzona
skapades	utworzony
skapades	utworzono
skapades	stworzył
skapades	utworzone
normalt	zazwyczaj
normalt	normalnie
normalt	normalne
normalt	normalnie
normalt	normalny
normalt	normalna
ställning	status
ställning	statusu
ställning	położenie
ställning	stanowisko
ställning	pozycja
direktör	dyrektor
direktör	dyrektora
direktör	reżyser
kap	cape
funktion	funkcja
funktion	funkcje
funktion	funkcji
sachsen	sachsen
sachsen	saksonii
sachsen	saksonia
administrativa	administracyjna
administrativa	administracyjny
administrativa	administracyjne
israel	izrael
stanley	stanley
stanley	stanleya
major	major
utmärkelser	wyróżnieniem
utmärkelser	nagród
utmärkelser	nagrody
utmärkelser	dekoracje
utmärkelser	ozdoby
utmärkelser	odznaki
utmärkelser	wizytówki
vinna	win
vinna	wygrana
vinna	wygraj
vinna	wygrać
vinna	wygraną
vinna	wygrywa
vinna	wygrana
vinna	wygrywają
målare	malarzy
målare	malarz
målare	malarza
saker	rzeczy
saker	rzeczy
bureau	prezydium
bureau	biuro
projektet	projekt
projektet	project
motor	silnik
motor	silnika
motor	silniki
motor	silnik
motor	motor
bildar	stanowiących
användning	wykorzystanie
användning	korzystanie
användning	użycie
användning	użytkowanie
användning	wykorzystanie
användning	użyć
användning	użyj
brunswick	brunswick
vänner	przyjaciele
vänner	przyjaciółki
vänner	znajomi
vänner	znajomych
vänner	przyjaciół
joe	joe
joe	joego
roger	roger
skrifter	pisma
förenade	zjednoczone
förenade	united
förenade	zjednoczona
förenade	zjednoczeni
förenade	zjednoczonych
medeltiden	średniowieczne
medeltiden	średniowiecza
versionen	wersja
versionen	wersji
versionen	wersję
greve	liczyć
greve	licz
greve	hrabia
internet	internetu
internet	internecie
internet	internet
huvudstad	kapitał
huvudstad	stolica
huvudstad	kapitału
huvudstad	stolicy
huvudstad	capital
emil	emil
ilha	ilha
skellefteå	skellefteå
polska	polsko
polska	polskie
polska	polski
tecken	podpisz
tecken	znak
tecken	postać
tecken	znak
tecken	charakter
tecken	znaków
tecken	postacie
tecken	znaki
tecken	postaci
tecken	bohaterowie
tecken	postać
tecken	znaków
tecken	znaki
tecken	oznaki
föräldrar	rodzicami
föräldrar	rodziców
föräldrar	rodzice
tillräckligt	wystarczające
tillräckligt	wystarczająca
tillräckligt	wystarczający
open	otwórz
open	otwarte
open	otwarty
teatern	teatr
teatern	teatru
lägger	umieść
lägger	umieścić
shi	shi
sjöar	jezior
sjöar	jeziora
sjöar	jeziora
sjöar	jezioro
sjöar	lake
ämnen	tematy
ämnen	tematy
ämnen	obiekty
ämnen	przedmioty
ämnen	substancje
forskare	naukowiec
forskare	badacz
forskare	naukowca
