категория	kategória
парки	parkok
парки	parks
себастьян	sebastian
себастьян	sébastien
себастьян	sebastián
этапах	szakaszok
этапах	szakaszok
самара	samara
среда	szerdán
среда	szerda
скончалась	elhunyt
посадку	landolás
посадку	leszállás
доли	részvények
доли	részvény
доли	részesedés
смены	műszak
смены	műszakban
регби	rögbi
сов	baglyok
унаследовал	örökölt
унаследовал	örökölte
смеси	keverékek
манга	manga
сходство	hasonlóság
сходство	hasonlóság
сходство	hasonlóság
сходство	hasonlóságot
дипломатические	diplomáciai
дипломатические	diplomata
нигерии	nigériai
нигерии	nigéria
регулярные	rendszeresen
регулярные	rendszeres
регулярные	normál
шон	shawn
шон	shaun
шон	sean
разделены	külön
республиканской	republikánusok
республиканской	republikánus
боеприпасов	lőszer
боеприпасов	lőszerek
боеприпасов	lőszert
боеприпасов	lőszerek
боевиков	aktivisták
фасад	homlokzat
фасад	homlokzat
литва	litvániában
литва	litvánia
пусто	üresek
пусто	üres
пусто	üresen
пусто	üres
пусто	üresen
ханс	hans
товарищ	társ
товарищ	társa
знали	tudtam
знали	tudta
ага	igen
кофе	kávét
кофе	kávé
статистически	statisztikailag
гипотеза	találgatás
гипотеза	sejtés
гипотеза	hipotézis
гипотеза	feltevés
гипотеза	feltételezés
гипотеза	elmélet
крик	kiabálás
крик	sikoly
крик	patak
крик	creek
белка	protein
белка	fehérje
белка	fehérjék
белка	mókus
смотрите	óra
смотрите	vigyázz
смотрите	nézd
постоянные	állandó
постоянные	végleges
постоянные	tartós
постоянные	maradandó
постоянные	állandó
постоянные	folyamatos
монета	érme
святая	szent
святая	saint
святая	szent
набрав	gépelni
осада	ostrom
сенатор	szenátor
пролив	szoros
руслан	ruslan
пен	pen
пен	tollat
пен	toll
германских	germán
четверти	kabinjába
потребовал	követelte
потребовал	követelt
алиса	alisa
алиса	alice
алиса	alyssa
автобусов	autóbusz
автобусов	buszok
лебедев	lebegyev
оставляет	levelek
неверно	helytelen
неверно	rossz
неверно	helytelen
обычные	közönséges
обычные	hétköznapi
библиография	bibliográfia
прочитать	olvasott
заблокировать	zár
заблокировать	zárat
заблокировать	lakat
заблокировать	blokk
вторжение	invázió
вторжение	behatolás
рэй	ray
изданы	kibocsátott
изданы	kiadott
изданы	kiadva
тайна	titokzatos
тайна	rejtély
тайна	rejtélyes
тайна	titok
тайна	titkos
бомбы	bomba
бомбы	bombák
бомбы	bombákat
говорите	beszélj
иркутск	irkutszk
торгового	kereskedő
сьерра	sierra
авторитет	hitelességét
авторитет	hatóság
медведев	medvegyev
продан	eladva
продан	eladott
продан	elkelt
алла	alla
железный	vas
железный	vasat
штурм	támadás
старшая	idősebb
старшая	legidősebb
старшая	legöregebb
старшая	legősibb
старшая	legrégebbi
старшая	idősebbek
старшая	öregebb
старшая	idősebb
старшая	régebbi
вьетнам	vietnam
вьетнам	vietnami
пакет	táska
пакет	zacskó
пакет	táskát
пакет	zsák
пакет	csomag
пакет	csomagolás
пакет	csomagot
пакет	csomagban
доказательство	bizonyíték
доказательство	bizonyítékok
доказательство	bizonyíték
доказательство	bizonyítás
мясо	húsok
мясо	hús
мясо	húst
открывает	nyit
открывает	nyitható
победила	nyert
супруг	házastársa
супруг	házastárs
супруг	házastársak
майами	miami
майами	miamiban
посты	bejegyzések
посты	hozzászólások
мекленбург	mecklenburg
челябинск	cseljabinszk
видны	látható
недовольство	elégedetlenség
недовольство	elégedetlenség
показала	mutatta
показала	mutatott
показала	megmutatta
марсель	marseille
марсель	marcel
благодарность	hálával
продвижение	kinevezés
продвижение	előléptetés
продвижение	előmozdítása
продвижение	kiemelés
продвижение	promóciós
мануэль	manuel
блоков	tömb
дневник	journal
дневник	napló
дневник	lap
дневник	lapjában
дневник	napló
дневник	naplója
рафаэль	raphael
рафаэль	rafael
алтай	altaj
опытных	tapasztalt
опытных	tapasztaltak
опытных	gyakorlott
трасса	útvonal
трасса	útvonalon
длительного	elhúzódó
коммунисты	kommunisták
вчера	tegnapi
вчера	tegnap
бостон	boston
бостон	bostoni
бостон	bostonban
описать	ismertesse
описать	leírni
составы	konvojok
эстония	észtország
эстония	észtországban
пещеры	barlangok
пещеры	barlangok
посредника	közvetítő
посредника	közvetítő
расходы	kiadások
расходы	költség
расходы	költségek
расходы	kiadás
расходы	kiadások
расходы	ráfordítások
расходы	kiadások
расходы	költségek
добровольно	önként
добровольно	önként
добровольно	önkéntesen
добровольно	önként
бобби	bobby
основа	alap
основа	alapítvány
французы	francia
французы	franciák
магазины	boltok
магазины	boltokban
магазины	üzletek
магазины	boltok
магазины	boltokban
магазины	üzletek
разработчики	fejlesztők
жене	feleségem
жене	felesége
жене	feleség
бит	legyőzni
бит	bites
бит	kicsit
действовала	cselekedett
прямая	egyenesen
прямая	egyenes
прямая	közvetlen
прямая	direct
прямая	közvetlenül
прямая	egyenes
эксперимент	kísérlet
преломления	fénytörés
деревянные	fából
двенадцать	twelve
двенадцать	tizenkettő
саксен	saxe
урала	urál
люк	luke
люк	lukács
люк	luc
единства	egység
цифр	számjegye
цифр	számjegy
наполеон	napóleon
наполеон	napoleon
кале	calais
договоры	szerződések
договоры	szerződések
епископов	püspökök
нашла	megtalált
нашла	megtaláltam
нашла	talált
дальний	távoli
прикладной	alkalmazták
лео	leo
тридцать	harminc
тридцать	thirty
посещения	látogató
посещения	látogatás
посещения	látogatóban
посещения	látogatás
посещения	látogatások
алфавит	ábécé
алфавит	abc
смешанных	kevert
смешанных	vegyes
смешанных	keverve
меди	réz
компоненты	alkatrész
компоненты	komponensek
компоненты	alkatrészek
компоненты	összetevők
газов	gázok
преступление	bűnözés
преступление	bűn
преступление	bűntény
преступление	bűncselekmény
преступление	bűncselekmények
склонах	lejtő
склонах	lejtőkön
палата	kamra
палата	kamrában
популярные	népszerű
популярные	népszerűek
популярные	aktuális
реестр	nyilvántartás
реестр	regisztrálj
реестр	regisztráció
печени	máj
герцеговины	hercegovina
инструкции	utasítás
инструкции	utasításokat
инструкции	utasítások
инструкции	útmutató
кпк	pda
кпк	cpc
фан	ventilátor
фан	rajongó
фан	fan
фан	fanni
фан	fang
вокалист	énekes
вызов	kihívás
стена	wall
стена	fali
стена	falat
стена	fal
создают	póz
создают	pózt
лицензия	engedély
лицензия	engedély
лицензия	jogosítvány
лицензия	jogosítványt
лицензия	engedélyezett
лицензия	engedéllyel
маркиз	márki
плохой	bad
плохой	rosz
плохой	rossz
гражданский	civil
гражданский	polgári
гражданский	polgári
гражданский	civil
гражданский	polgári
передано	továbbított
передано	közvetített
пришел	jött
мирного	békés
датский	dán
томов	mennyiségek
томов	kötet
томов	volumen
монте	monte
севастополь	szevasztopol
тени	árnyékok
тени	árnyék
тени	árnyak
тени	árnyékok
тени	árny
тени	árnyék
тени	árnyék
построенные	épült
построенные	épített
построенные	felépített
построенные	beépített
бета	béta
артём	artem
заслуживает	megérdemelte
заслуживает	megérdemelt
заслуживает	megérdemlik
заслуживает	megérdemli
нор	nord
направлены	rendezte
направлены	rendezett
направлены	irányított
направлены	továbbított
построили	épült
построили	épített
построили	felépített
построили	beépített
орбиту	pályára
региональные	regionális
теоретической	elméleti
существа	teremtmények
существа	lények
кремля	kreml
даны	dana
широкие	tág
широкие	széles
широкие	széles
воспитание	nevelés
воспитание	szülői
воспитание	nevelés
заметки	megjegyzések
заметки	feljegyzések
заметки	jegyzetek
заметки	jegyzet
обсерватория	obszervatórium
стояли	állt
стояли	álltam
получено	kapott
получено	fogadott
получено	beérkezett
стандарты	standardok
стандарты	előírások
стандарты	szabványok
климата	éghajlat
климата	klíma
барри	barry
ранняя	korán
ранняя	korai
стрелки	nyilak
стрелки	íjász
стрелки	nyíl
особенность	funkció
эгидой	aegis
пауль	paul
пауль	pál
одежду	ruházata
одежду	ruhák
одежду	ruházat
одежду	ruha
одежду	ruhák
одежду	ruha
одежду	ruhát
ветеран	veterán
ветеран	állatorvos
ветеран	veterán
эффективно	hatékony
эффективно	hatékonyan
эффективно	eredményes
эффективно	hatékony
эффективно	hatásos
эффективно	effektív
эффективно	eredményes
эффективно	hatékonyan
эффективно	eredményesen
веру	hitem
веру	faith
веру	hit
веру	hittel
веру	hitet
боксёр	bokszoló
боксёр	boxer
охрана	biztonsági
охрана	biztonság
охрана	védelmet
охрана	védelme
охрана	védelem
охрана	oltalom
охрана	őr
императрица	császárnő
огромные	hatalmas
огромные	óriási
либретто	librettó
парламентских	parlamenti
оби	obi
украину	ukrajna
нормальный	szokásos
нормальный	normális
нормальный	normál
удовлетворяет	kielégíti
удовлетворяет	kielégítő
пассажирских	utas
факторы	tényezők
ходить	séta
ходить	sétálni
ходить	sétál
ходить	gyalog
ходить	séta
ходить	gyalog
ходить	járni
уничтожены	megsemmisült
уничтожены	elpusztult
уничтожены	elpusztította
детектив	nyomozó
детектив	detektív
духовенства	papság
волк	farkas
волк	wolf
короли	királyok
талант	tehetséges
талант	tehetség
утро	reggel
утро	reggelt
боль	fáj
боль	fájdalmat
боль	fájdalom
бей	öböl
бей	bay
отель	szálloda
отель	hotel
любил	szerette
любил	szerettek
любил	imádott
любил	szeretett
тайно	titokban
точное	pontos
точное	precíz
убийцы	gyilkosok
убийцы	gyilkosok
убийцы	bérgyilkosok
дисков	lemezek
взяты	foglalt
физиологии	fiziológiai
физиологии	fiziológia
осуществления	végrehajtás
осуществления	végrehajtására
осуществления	megvalósítás
установок	berendezések
установок	létesítmények
газету	újság
афганистана	afganisztán
афганистана	afganisztáni
кадры	felvétel
кадры	felvételek
строитель	építő
строитель	építész
владивосток	vlagyivosztok
победить	legyőzni
победить	win
победить	nyerni
победить	győzelem
победить	nyerj
победить	vereség
победить	legyőzni
читает	olvas
парень	fiú
парень	fickó
парень	guy
парень	pasi
парень	srác
парень	kölyök
парень	gyerek
парень	barátja
парень	barát
чтение	olvasok
чтение	olvasni
чтение	olvasás
факто	facto
принесла	hozták
принесла	hozott
принесла	hoztam
принесла	hozta
формулировка	megfogalmazás
захвачен	elfogott
захвачен	elfogták
резонанс	rezonancia
обход	bypass
обход	megkerülve
процедура	eljárás
мур	mór
мур	moore
осень	ősz
осень	őszi
осень	ősszel
осень	esés
осень	őszi
осень	zuhanás
осень	ősszel
осень	ősz
радиус	körzetben
радиус	sugár
сел	ültem
сел	ült
предотвратить	megelőzni
предотвратить	megelőzése
сервис	eszközök
сервис	szerszám
сервис	szerszámok
сервис	kiszolgálás
сервис	szerviz
сервис	szolgálat
сервис	szolgáltatás
электронные	elektronikusan
электронные	elektronikus
сенат	szenátus
сенат	szenátusi
еврейская	zsidó
еврейская	zsidók
содержащие	tartalmazó
убийца	gyilkos
убийца	gyilkos
убийца	orgyilkos
убийца	bérgyilkos
убийца	merénylő
зон	zónák
зон	övezetek
арабский	arab
арабский	arab
арабский	arabul
предков	őseink
предков	ősök
ведущая	moderátor
ведущая	ólom
ведущая	vezet
ведущая	műsorvezető
президентских	elnöki
пропустил	elmaradt
свидетельство	tanúsítványok
свидетельство	igazolás
свидетельство	tanúsítvány
свидетельство	tanúsítványt
свидетельство	bizonyítvány
свидетельство	vallomása
свидетельство	vallomás
сервер	kiszolgáló
сервер	szerver
австралийский	ausztrál
австралийский	ausztrália
супер	super
супер	szuper
рада	rada
рада	örülök
пишу	írással
пишу	írás
пишу	írása
дальнейшая	tovább
дальнейшая	további
королей	királyok
полицейский	zsaru
полицейский	rendőr
полицейский	rendőrség
полицейский	rendőr
полицейский	rendőr
описано	leírja
описано	leírt
кан	kang
кан	kahn
кан	kan
кан	kaan
фифа	fifa
косово	koszovó
косово	koszovói
атаковать	támadás
присоединились	csatlakozott
абдул	abdul
эксперт	szakember
эксперт	szakértő
розыгрыш	sorsolás
розыгрыш	tréfa
розыгрыш	csíny
армяне	örmények
дружба	barátság
древняя	ősi
древняя	ős
древняя	ókori
ископаемых	fosszilis
фотограф	fotós
фотограф	fényképész
кислорода	oxigén
кислорода	oxigént
мэн	meng
мэн	maine
объединяет	egyesíti
позади	mögötte
позади	mögött
николас	nicholas
николас	miklós
поправки	módosítás
поправки	módosítások
поправки	módosításai
поправки	módosítás
астроном	csillagász
экологии	ökológia
впереди	előre
анхальт	anhalt
альберта	alberta
жозеф	joseph
жозеф	józsef
госпиталь	kórházi
госпиталь	kórház
простое	egyszerű
простое	szimpla
рой	roy
рой	raj
альберто	alberto
электроэнергии	elektromosság
электроэнергии	villamosenergia
пьетро	pietro
кубы	kubában
кубы	kuba
задняя	hátsó
камер	chambers
возражения	ellenvetés
возражения	ellenvetés
возражения	kifogások
уилсон	wilson
старших	rangidős
старших	senior
старших	végzős
юбилейная	jubileumi
исаак	isaac
бесплатно	ingyenes
бесплатно	ingyen
бесплатно	free
бесплатно	szabad
стекла	glass
стекла	üveg
стекла	pohár
показания	vallomása
показания	vallomás
янг	yang
янг	fiatalok
янг	fiatal
янг	fiatalos
кинотеатр	színház
кинотеатр	mozi
центральное	központi
ушли	elment
ушли	eltűnt
эфиопии	etiópia
эфиопии	etióp
подробное	részletesen
подробное	részletes
подробное	részletezett
неудачно	sajnálatos
неудачно	szerencsétlen
разновидности	fajták
разновидности	fajta
венесуэлы	venezuelai
венесуэлы	venezuelai
венесуэлы	venezuela
настоящая	real
настоящая	valós
настоящая	igazi
настоящая	valódi
гостиница	szálloda
гостиница	hotel
навигации	navigációs
навигации	navigáció
развиваться	fejlődni
хозяин	tulaj
хозяин	tulajdonos
хозяин	tulajdonosa
хозяин	mester
ранг	rang
ранг	rangja
дополнительное	kiegészítő
дополнительное	kiegészítő
дополнительное	további
дополнительное	extra
колония	kolónia
колония	telep
носила	hordott
носила	viselte
носила	viselt
арнольд	arnold
борцы	birkózók
боги	istenek
обложка	fedezze
обложка	címlap
обложка	fedezni
обложка	fedő
обложка	borító
классическая	klasszikus
классическая	klasszikus
классическая	classic
картинки	képeket
картинки	képek
картинки	képeket
картинки	képek
картинки	fényképek
нынешней	áramlat
нынешней	jelenlegi
нынешней	aktuális
перепись	népszámlálás
принадлежали	tartozott
объяснения	magyarázat
объяснения	magyarázatot
рад	örülök
швейцарский	svájc
швейцарский	svájci
зубов	fogat
зубов	fogak
грант	grant
дискуссия	vita
дискуссия	megbeszélés
дискуссия	beszélgetés
барабаны	dob
барабаны	dobok
студент	hallgató
студент	tanítvány
студент	diák
студент	tanuló
водорода	hidrogén
шотландский	skót
охоты	vadászat
охоты	vadászik
охоты	vadászni
охоты	vadász
образы	képeket
образы	képek
вон	vaughn
домашние	házi
дэн	dan
дэн	deng
приборы	műszerek
приборы	eszközök
приборы	műszerek
квартиру	lapos
квартиру	lakás
квартиру	sík
арест	letartóztatás
рисунки	képeket
рисунки	képek
рисунки	fényképek
рисунки	rajzok
рисунки	rajzokat
заказ	megrendelés
заказ	rendelés
заказ	rend
заказ	parancs
павлов	pavlov
социальный	társadalmi
социальный	szociális
обсуждается	tárgyalja
выразил	kifejezett
выразил	kifejezésre
выразил	kifejtett
реальность	valóság
хасан	hasan
хасан	hassan
намерения	szándékai
намерения	szándék
намерения	szándék
намерения	szándéka
гонсалес	gonzalez
гонсалес	gonzales
гонсалес	gonzález
хоп	hop
юлий	julius
арбитр	bíró
арбитр	arbiter
свадьба	esküvő
свадьба	esküvőn
свадьба	esküvőre
вреда	bántani
журналистики	újságírás
преобразование	konvertáló
преобразование	konverziós
преобразование	átalakítás
преобразование	átalakulás
преобразование	átalakítás
преобразование	átalakítás
ученый	tudós
ученый	tudós
гитары	gitár
гитары	gitár
неба	égbolt
неба	sky
неба	ég
закрыто	bezárt
закрыто	zárva
закрыто	zárt
мельница	szélmalom
механик	autószerelő
механик	szerelő
склад	raktár
склад	raktárban
склад	tároló
склад	tárolás
склад	raktár
публично	nyilvánosan
джейсон	jason
чрезвычайный	rendkívüli
критическое	kritikus
используемые	használt
используемые	felhasznált
прощения	megbocsátás
райан	ryan
хлеб	kenyér
хлеб	kenyeret
ближайшее	legközelebbi
избрана	megválasztott
сады	gyümölcsösök
сады	kertek
слоя	réteg
движок	hajtómű
движок	motor
девочки	csajok
девочки	lányok
освободить	felszabadítani
гипотезы	hipotézisek
середина	közép
медицинская	orvosi
логично	logikusan
логично	logikai
логично	logikus
выпускников	öregdiák
выпускников	diplomások
выпускников	végzősök
жаль	szánalom
месяцы	hónap
месяцы	hónapokig
месяцы	hónapok
стремится	törekszik
индонезия	indonéziában
индонезия	indonézia
индонезия	indonéz
дизайнер	tervező
стол	táblázat
стол	asztali
стол	tábla
стол	asztal
стол	íróasztal
стол	asztal
луиджи	luigi
исчезли	eltűnt
исчезли	eltünt
могилы	graves
томми	tommy
королевская	királyi
королевская	royal
белков	fehérje
белков	fehérjék
способствовало	hozzájárult
соглашается	beleegyezik
соглашается	egyetért
чан	chang
чан	chan
чан	jang
улицах	utcákon
улицах	utcák
казнь	kivégzés
казнь	végrehajtás
казнь	kivitelezés
тольятти	togliatti
морис	maurice
совершает	vállalja
самцы	hímek
убедить	meggyőzni
убедить	meggyőzni
технику	technika
частного	magán
частного	privát
оригинальные	eredeti
цветы	virágok
цветы	virág
цветы	virágot
рыцарь	lovag
прокат	bérlet
прокат	bérelt
прокат	bérlet
прокат	kiadó
литве	litvániában
литве	litvánia
родригес	rodriguez
родригес	rodrigues
родригес	rodríguez
дам	gátat
дам	gát
наблюдать	megfigyelni
тэц	chp
печатных	nyomtatott
печатных	nyomott
северное	észak
северное	északi
ценностей	érték
ценностей	értékek
квадратный	square
квадратный	szögletes
квадратный	négyzetes
квадратный	tér
квадратный	négyzet
малайзии	malajzia
малайзии	malajziai
малайзии	malajzia
малайзии	malajziai
одежда	ruházata
одежда	ruhák
одежда	ruházat
одежда	ruha
одежда	ruhák
одежда	ruha
одежда	ruhát
промышленные	ipari
тяжёлая	heavy
тяжёлая	súlyos
тяжёлая	nehéz
мкс	irc
мкс	cie
оппонентов	ellenfelek
вдова	özvegy
вдова	özvegy
вдова	özvegye
грибы	gombát
грибы	gomba
грибы	gombák
грибы	gombák
грибы	gomba
грибы	gomba
грибы	gombás
идеологии	ideológia
идеологии	ideológiák
разрешить	engedélyezni
разрешить	lehetővé
разрешить	engedély
разрешить	engedélyben
барбара	barbara
признали	elismerte
признали	elismert
признали	felismert
признали	elismert
признали	felismert
признали	elismert
верфи	hajógyár
псевдонимы	álnév
псевдонимы	álneveket
законодательство	jogszabályok
законодательство	jogszabály
законодательство	jogalkotás
ксения	xenia
ксения	xénia
ганс	hans
сзади	mögötte
сзади	mögött
сзади	hátsó
иллинойс	illinois
тон	tonna
тон	tone
тон	hangnem
планете	planet
планете	bolygónak
планете	bolygónk
планете	bolygó
леви	levi
леви	levy
леви	illeték
потомков	leszármazottai
потомков	leszármazottai
регистр	nyilvántartás
регистр	regisztrálj
регистр	regisztráció
прототип	prototípus
творческий	alkotó
творческий	kreatív
геологии	geológia
химический	kémiai
ближайший	legközelebbi
ближайший	legközelebbi
астрономы	csillagászok
нижние	alacsonyabb
нижние	alsó
нижние	lejjebb
чистой	tiszta
чистой	clean
украинцы	ukránok
украинцы	ukrán
украинцы	ukrajnai
продолжая	folytatás
коды	kódok
среду	szerdán
среду	szerda
уголовное	bűnöző
уголовное	bűnözői
капитал	főváros
капитал	tőke
монография	monográfia
росс	ross
гвинеи	guinea
гвинеи	guineai
вкус	íze
вкус	íze
вкус	ízek
вкус	íz
ссылается	utal
ссылается	hivatkozik
племя	törzs
дама	hölgy
дама	dame
атлетика	atlétika
трудящихся	dolgozók
трудящихся	munkavállalók
трудящихся	munkások
ставки	fogadás
ставки	fogadási
ставки	arányok
ставки	árfolyamok
люблю	szeretettel
люблю	love
люблю	szeretet
люблю	szerelem
подруга	barátnőm
подруга	barátnő
подруга	barátnője
подруга	barát
подруга	barátom
сицилии	szicília
сицилии	szicíliai
клиентов	vendég
клиентов	ügyfél
клиентов	vevő
клиентов	vásárlói
клиентов	vásárló
клиентов	ügyfelek
клиентов	vásárlók
клиентов	vendégek
клиентов	vevők
клиентов	fogyasztók
клиентов	ügyfelek
клиентов	kliensek
выпускник	diplomás
выпускник	végzős
остановка	megállás
остановка	megállítani
гвинея	guinea
гвинея	guineai
реформа	reformja
реформа	reformok
реформа	reform
войти	belépés
войти	bejelentkezés
дева	virgo
дева	virgin
дева	szűz
дева	hajadon
дева	leány
дева	leánykori
травму	trauma
висит	lóg
висит	lóg
висит	akasztás
полицейских	rendőrök
конвенции	egyezmény
конвенции	konvent
конвенции	egyezmények
местоположения	helyszínek
местоположения	helyek
обнаружить	felfedezés
обнаружить	felfedezni
обнаружить	felfedezése
душа	zápor
душа	zuhany
душа	lélek
душа	soul
душа	lelkem
душа	lelked
медведь	medve
медведь	bear
медведь	mackó
медведь	maci
чёрное	fekete
чёрное	black
эхо	visszhang
эхо	visszhang
эхо	echo
кипра	ciprusi
кипра	ciprus
кипра	cipruson
быстрый	gyorsan
быстрый	gyors
быстрый	gyorsan
быстрый	gyors
кратеров	kráterek
тан	tang
тан	tan
спектр	kísértet
спектр	spektrum
курт	kurt
курт	curt
ширину	szélessége
ширину	szélesség
представлений	beadványok
нации	nemzet
джин	jin
джин	gin
джин	gint
джин	jean
джин	gén
джин	gene
продано	eladva
продано	eladott
продано	elkelt
материнская	anyai
мощный	erőteljes
мощный	erős
кругах	körök
записать	rekord
записать	lemez
испанская	spanyolul
испанская	spanyolok
испанская	spanyol
комплексы	komplexek
разнообразные	sokszínű
мол	mal
мол	mol
моложе	fiatalabbnak
моложе	fiatalabb
моложе	fiatalabbak
интерпретации	értelmezések
льда	jég
льда	ice
северные	észak
северные	északi
сопровождении	kísérték
зимний	tél
зимний	téli
зимний	télen
институты	intézetek
институты	intézmények
немецкое	németül
немецкое	német
норвежский	norvégia
норвежский	norvég
командиров	parancsnokok
взяв	szed
лейтенанты	hadnagyok
вулкан	vulkán
вулкан	vulkán
дополнительная	kiegészítő
дополнительная	további
дополнительная	extra
десятилетий	évtizedek
выросла	megnőtt
выросла	nőtt
гостиницы	hotelek
гостиницы	szállások
гостиницы	szállodák
гостиницы	szállás
конкретный	specifikus
конкретный	konkrét
конкретный	beton
конкретный	konkrét
верить	hiszem
верить	higgy
купить	vegyél
купить	venni
купить	vásárol
купить	megvásárolni
верность	hűség
верность	hűség
поднять	emelés
поднять	felnevelni
поднять	emelés
плата	díj
плата	díjazás
репутацию	hírneve
репутацию	hírnév
школьников	iskolások
коммуникации	kommunikáció
коммуникации	távközlés
коммуникации	kommunikációs
костюм	jelmezt
костюм	jelmez
костюм	jelmezes
костюм	öltöny
избирательный	szelektív
маяк	világítótorony
маяк	beacon
маяк	jeladó
норма	norma
норма	norma
норма	norm
отдельное	különálló
отдельное	elkülönített
отдельное	külön
воин	harcos
крус	cruz
отбора	kiválasztási
отбора	válogatás
отбора	kiválasztás
отбора	kijelölés
бойцы	harcosok
бойцы	vadászok
лук	hagyma
лук	hagymát
лук	hagyma
лук	hagymát
лук	íj
ушел	elment
ушел	eltűnt
прусской	porosz
бабушка	nagymama
бабушка	nagyi
бабушка	nagyi
бабушка	nagymama
фишер	fisher
фишер	fischer
симфония	szimfonikus
скажите	mondd
разрешено	engedélyezett
разрешено	engedélyezve
разрешено	engedélyezett
разрешено	engedélyezve
разрешено	megengedett
разрешено	engedélyezett
разрешено	megengedett
разрешено	engedélyezett
разрешено	engedélyezve
гражданские	civil
гражданские	polgári
гражданские	civil
гражданские	polgári
гражданские	civilek
марино	marino
богдан	bogdan
проектирование	dizájn
проектирование	tervezési
проектирование	design
проектирование	tervezés
функционирования	működése
функционирования	működés
функционирования	működőképes
низкая	alacsonyan
низкая	alacsony
краснодар	krasznodar
завершено	befejeződött
завершено	elkészült
завершено	befejezett
завершено	elkészült
завершено	befejezett
завершено	kész
сталинская	sztálinista
франс	frans
франс	franciaország
франс	france
индейцы	indiánok
индейцы	indiaiak
трио	trió
польшу	lengyelország
толщиной	sűrű
толщиной	vastag
достоинство	méltóság
верующих	hívők
верующих	hűségesek
верующих	hűséges
пустыни	sivatag
оборона	védelem
оборона	védekezés
оборона	védelmi
оборона	védelem
оборона	védekezés
оборона	védelmi
оборона	védekező
оборона	védekezés
аллен	allen
технически	technikailag
технически	gyakorlatilag
христос	krisztus
героиня	hősnő
снята	kivont
снята	visszavont
снята	visszavonják
эрика	erika
эрика	erica
согласиться	egyetértek
пещера	barlang
пещера	barlangot
снимаю	forgatás
гости	látogatók
гости	látogatói
гости	látogató
гости	vendég
гости	vendégek
обнаружена	felfedezte
обнаружена	felfedezett
обнаружена	feltárt
обнаружена	észlelt
переворот	puccs
южные	dél
южные	déli
афганистан	afganisztán
афганистан	afganisztáni
перри	perry
обслуживание	szolgáltatások
обслуживание	szolgáltatás
обслуживание	kiszolgálás
обслуживание	szerviz
обслуживание	szolgálat
обслуживание	szolgáltatás
религиозный	vallásos
религиозный	vallás
религиозный	vallási
сортов	fajták
выделение	kiválasztási
выделение	válogatás
выделение	kiválasztás
выделение	kijelölés
банки	banks
банки	bankokkal
банки	bankok
банки	dobozokat
патриархата	patriarchátus
используемый	használt
используемый	felhasznált
настоящие	real
настоящие	valós
настоящие	igazi
настоящие	valódi
настоящие	hiteles
тяжёлый	heavy
тяжёлый	súlyos
тяжёлый	nehéz
сорок	negyven
ларри	larry
курган	kurgan
стояла	állt
стояла	álltam
временной	temporális
временной	időbeli
запретить	tilalom
запретить	megtiltják
крыша	tető
крыша	tetőn
крыша	tető
крыша	tetőn
промышленный	ipari
продюсеры	gyártói
продюсеры	gyártók
продюсеры	producerek
продюсеры	termelők
объяснение	magyarázat
объяснение	magyarázatot
уэст	nyugat
уэст	nyugati
атмосферу	légkör
атмосферу	atmoszféra
атмосферу	hangulat
добавления	függelékek
прорыв	áttörés
прорыв	kitörés
сложный	összetett
сложный	komplex
сложный	komplikált
сложный	bonyolult
лат	lat
мастерство	szakértelem
мастерство	képesség
мастерство	készség
дизель	dízel
дизель	diesel
дизель	gázolaj
приоритет	prioritás
приоритет	elsőbbséget
кратко	röviden
кратко	rövid
боли	fáj
боли	fájdalmat
боли	fájdalom
секс	szex
секс	sex
уолтер	walter
инцидент	incidens
посредничества	közvetítés
серый	ősz
серый	gray
серый	szürke
серый	ősz
серый	grey
серый	szürke
филармонии	filharmonikusok
точность	precíziós
точность	pontosság
точность	pontosság
просмотра	megtekintés
просмотра	megtekintése
альянс	szövetség
изящных	kecses
проза	próza
белки	protein
белки	fehérje
белки	fehérjék
белки	fehérje
белки	fehérjék
белки	mókusok
мяса	húsok
мяса	hús
мяса	húst
скандал	botrány
скандал	botrányos
свадьбы	esküvők
свадьбы	esküvő
свадьбы	esküvőn
свадьбы	esküvőre
ранение	sérülés
ранение	károkozás
ранение	kár
ранение	seb
фсб	fsb
пенсильвания	pennsylvania
цепь	áramkör
цепь	lánc
видна	látható
пруд	tó
пятой	ötödik
делегации	küldöttségek
персона	persona
умершего	elhunyt
длиннее	hosszabb
заменены	levált
заменены	helyébe
процессор	feldolgozó
процессор	cpu
изредка	időnként
изредка	alkalmanként
изредка	esetenként
эксперименты	kísérletezik
эксперименты	kísérletek
эксперименты	kísérletezés
монах	monk
монах	szerzetes
гражданина	polgár
гражданина	állampolgár
гражданина	polgárok
флоренции	florence
флоренции	firenze
занят	elfoglalt
баз	bázisok
добровольцев	önkéntesek
добровольцев	önkéntes
добровольцев	önkéntes
рождение	születések
рождение	születés
рождение	születési
рождение	szülés
отменить	lemondani
отменить	visszacsinálni
отменить	visszavonás
винтовки	puskák
самостоятельный	autonóm
самостоятельный	önálló
доски	deszka
доски	tanácsok
доски	táblák
доски	deszka
отступить	visszavonulás
очевидна	nyilvánvaló
вступление	bevezetés
вступление	bevezető
существо	teremtmények
существо	teremtmény
существо	lény
существо	teremtmény
открытая	nyitva
знати	nemesek
принесли	hozták
принесли	hozott
принесли	hoztam
принесли	hozta
единство	egység
восьмой	nyolc
