மற்றும்	dhe
தொழில்நுட்ப	teknike
வெளியே	jashtë
வெளியே	out
வெளியே	jashte
வெளியே	jasht
வானொலி	radio
வானொலி	radioja
கிராமங்கள்	fshatrat
முக்கியத்துவம்	rëndësia
மீன்	peshqit
மீன்	peshk
மீன்	peshku
போதும்	mjafton
போதும்	mjaft
போதும்	boll
மஞ்சள்	verdhë
மலேசியா	malaysia
கிலோமீட்டர்	kilometër
கிலோமீட்டர்	kilometra
கொள்ளும்	grindje
உள்ளூர்	lokale
உள்ளூர்	vendase
உள்ளூர்	vendore
உள்ளூர்	lokal
உள்ளூர்	vendas
கிட்டத்தட்ட	pothuajse
கிட்டத்தட்ட	pothuaj
கிட்டத்தட்ட	thuajse
கடைசி	fundit
கடைசி	last
குரு	guru
ஆனாலும்	por
படத்தில்	foto
படத்தில்	fotografi
எதிர்ப்பு	rezistencë
எதிர்ப்பு	rezistenca
எதிர்ப்பு	qëndresa
எதிர்ப்பு	rezistence
எதிர்ப்பு	rezistencës
எதிர்ப்பு	opozitës
எதிர்ப்பு	opozita
எதிர்ப்பு	opozitar
எதிர்ப்பு	opozitë
ஒன்பது	nëntë
வான்	wan
வான்	furgoni
வான்	furgon
வான்	van
சிறப்பாக	mrekulli
சிறப்பாக	mirat
சிறப்பாக	miren
சிறப்பாக	miri
தொடங்கினார்	nisi
தொடங்கினார்	filloi
தொடங்கினார்	filluan
தொடங்கினார்	filluam
பேராசிரியர்	prof
பேராசிரியர்	profesor
பேராசிரியர்	profesore
பேராசிரியர்	profesori
பேராசிரியர்	profesoresha
பதிப்பகம்	botimi
பதிப்பகம்	publikimin
பதிப்பகம்	publikimi
தனியார்	privatë
தனியார்	privat
தனியார்	private
பஞ்சாப்	punjabi
நம்பிக்கை	besim
நம்பிக்கை	besimi
நம்பிக்கை	besim
நம்பிக்கை	besimi
நம்பிக்கை	besnike
நம்பிக்கை	besnik
நம்பிக்கை	beso
நம்பிக்கை	besë
நம்பிக்கை	trust
நம்பிக்கை	besim
நம்பிக்கை	besimi
நம்பிக்கை	shpresë
நம்பிக்கை	shpresa
நம்பிக்கை	besim
இடங்கள்	vendodhja
இடங்கள்	vendndodhje
இடங்கள்	vendndodhjet
இடங்கள்	vënde
இடங்கள்	vendet
இடங்கள்	vëndet
இடங்கள்	vende
பரவலாக	adhuronin
பரவலாக	adhuruar
பரவலாக	gjerësisht
மரபு	trashëgimi
மரபு	trashëgimia
மும்பை	mumbai
விற்பனை	shet
விற்பனை	shes
விற்பனை	shit
விற்பனை	shet
விற்பனை	shitja
விற்பனை	marketing
விற்பனை	marketingu
விற்பனை	shitjet
விற்பனை	sales
விற்பனை	shitje
விற்பனை	shitja
விற்பனை	shitje
வருடம்	viti
வருடம்	vit
மேலே	krye
மேலே	maje
மேலே	top
மேலே	sipër
மேலே	majë
மேலே	përmbi
மேலே	sipër
மேலே	mbi
ஏற்கனவே	tashme
ஏற்கனவே	tanimë
ஏற்கனவே	tashmë
ஏற்கனவே	veq
அம்மன்	aman
என்றாலும்	ndonese
என்றாலும்	ndonse
என்றாலும்	ndonëse
என்றாலும்	megjithëse
கடன்	kredia
கடன்	credit
கடன்	krediti
கடன்	kredit
கடன்	kredi
கடன்	kredia
கடன்	kredi
கடன்	borxhe
கடன்	borxh
கடன்	borxhi
கடன்	kreditë
கடன்	kredi
கடன்	huatë
விலை	çmimi
விலை	cmim
விலை	cmimi
விலை	çmim
விலை	price
விலை	cmime
செய்திகள்	news
செய்திகள்	lajmi
செய்திகள்	lajmet
செய்திகள்	lajme
செய்திகள்	lajm
செய்திகள்	mesazhe
செய்திகள்	mesazhet
சோதனை	test
சோதனை	provë
சோதனை	testi
சோதனை	prove
சோதனை	testimi
சோதனை	testim
பிபிசி	bbc
யாழ்ப்பாணம்	jaffna
உருவாக்க	krijojne
அவர்களுக்கு	to
அவர்களுக்கு	atyre
அவர்களுக்கு	ato
அவர்களுக்கு	tyre
அவர்களுக்கு	ata
அரசன்	monark
அரசன்	mbreti
அரசன்	king
அரசன்	mreti
அரசன்	mbret
போட்டிகள்	garat
போட்டிகள்	konkurset
ஆகியவற்றில்	batha
கை	dorën
கை	dora
கை	dorës
கை	dorë
அரசியல்வாதி	politikani
அரசியல்வாதி	politikan
பறவைகள்	zogj
பறவைகள்	zogjte
பறவைகள்	zogjtë
ஒலி	zëri
ஒலி	tingulli
ஒலி	tingull
ஒலி	zëri
ஒலி	audio
குறிப்புகள்	shënime
குறிப்புகள்	shënimet
குறிப்புகள்	këshillat
குறிப்புகள்	këshilla
குறிப்புகள்	majet
பெண்களின்	vajzat
பெண்களின்	vajza
ஜே	jay
இயக்குனர்	drejtor
இயக்குனர்	drejtori
இயக்குனர்	drejtoreshë
இயக்குனர்	regjisor
உயிரியல்	biologji
தொடக்கம்	nisja
தொடக்கம்	nisje
தொடக்கம்	nis
தொடக்கம்	filloni
தொடக்கம்	fillo
தொடக்கம்	filloj
தொடக்கம்	fillimi
தொடக்கம்	fillim
தொடக்கம்	fillon
தொடக்கம்	filloj
பூங்கா	parku
பூங்கா	park
இளம்	young
அருகே	afer
அருகே	prane
அருகே	afër
அருகே	near
அருகே	pranë
உயர்ந்த	high
உயர்ந்த	lart
உயர்ந்த	lartë
உயர்ந்த	ngritur
காவல்	polici
காவல்	policia
குடும்பம்	familje
குடும்பம்	familjar
குடும்பம்	family
குடும்பம்	familja
ஆதரவு	mbështetje
ஆதரவு	mbështetja
ஆதரவு	perkrahje
ஆதரவு	përkrahje
கைது	arrestim
கைது	arrestimi
கைது	arrest
கைது	arrestuar
கைது	arrestohen
கைது	arrestohet
எழுதினார்	shkruante
எழுதினார்	shkroi
வலது	djathtas
வலது	drejtë
மாலை	mbrëmje
மாலை	mbremje
மாலை	mbrëmja
மாலை	mbramje
மாலை	ev
மாலை	eve
மாலை	prag
மாலை	iv
ஆய்வுகள்	studime
ஆய்வுகள்	studimet
குறிக்கிறது	qëndron
எடுத்து	marrja
எடுத்து	merrni
எடுத்து	merreni
எடுத்து	merre
எடுத்து	mere
எடுத்து	merr
சிவப்பு	rikthe
சிவப்பு	përsërit
சிவப்பு	kuqja
சிவப்பு	kuqe
சிவப்பு	kuq
சிவப்பு	redi
சிவப்பு	red
நடைபெற்றது	mbajtur
நடைபெற்றது	mbajt
நடைபெற்றது	mbahet
எதுவும்	hic
எதுவும்	asgjë
எதுவும்	asgje
முஸ்லிம்	mysliman
முஸ்லிம்	muslimani
முஸ்லிம்	muslimane
முஸ்லிம்	muslim
முஸ்லிம்	musliman
இன்றும்	sote
இன்றும்	sotme
இன்றும்	sot
தலைவர்கள்	shefa
தலைவர்கள்	shefat
தலைவர்கள்	liderët
தலைவர்கள்	udhëheqësit
தலைவர்கள்	krerët
இரத்த	gjakut
இரத்த	gjak
இரத்த	gjaku
இரத்த	gja
இருந்தனர்	ishin
இருந்தனர்	ishim
இருந்தனர்	shim
இருந்தனர்	ishe
சிவன்	shiva
ஜார்ஜ்	xhorxh
ஜார்ஜ்	jorgo
ஜார்ஜ்	xhorxhi
ஜார்ஜ்	george
முழுமையான	plotësuar
முழுமையான	kompletuar
முழுமையான	komplete
முழுமையான	komplet
இரண்டும்	dyjat
இரண்டும்	dy
காங்கிரஸ்	kongres
காங்கிரஸ்	kongresit
காங்கிரஸ்	kongresin
காங்கிரஸ்	kongresi
அவள்	ajo
சுவாமி	swamy
வரிசை	serial
வரிசை	seriale
வரிசை	porosit
வரிசை	porosia
வரிசை	rend
வரிசை	porositur
வரிசை	rresht
வரிசை	rreshti
காற்று	ere
காற்று	erës
காற்று	era
மாத	mujore
பயனர்கள்	përdoruesit
பயனர்கள்	përdorues
பயனர்கள்	përdoruesve
கான்	khan
இரவு	natë
இரவு	nata
இரவு	naten
இரவு	nate
இரவு	natën
நடவடிக்கை	aktivitetin
நடவடிக்கை	aktiviteti
நடவடிக்கை	aktivitet
நடவடிக்கை	veprim
நடவடிக்கை	veprimi
நடவடிக்கை	aksion
நடவடிக்கை	aksioni
நடவடிக்கை	akcion
அவரின்	vet
அவரின்	tij
நேரங்களில்	herë
நேரங்களில்	kohërat
நேரங்களில்	here
நேரங்களில்	times
நேரங்களில்	kohet
வழக்கு	case
வழக்கு	rast
வழக்கு	rest
வழக்கு	rasti
அகாதமி	akademi
அகாதமி	akademia
அகாதமி	academy
சேவைகள்	shërbimet
சேவைகள்	shërbime
தளத்தில்	sajt
தளத்தில்	sajti
மக்கள்தொகை	popullsia
மக்கள்தொகை	popullata
மக்கள்தொகை	popullsi
கவிதை	poemë
கவிதை	poezi
கவிதை	poezi
கவிதை	poezia
கவிதை	poezinë
இதுவரை	larg
நேரடியாக	drejtpërdrejt
நேரடியாக	direkt
அறிக்கை	raporti
அறிக்கை	report
அறிக்கை	raport
அறிக்கை	deklaratë
அறிக்கை	deklarata
அறிக்கை	deklarimi
பணம்	holla
பணம்	paraja
பணம்	para
பணம்	lek
பணம்	parat
பணம்	paratë
பணம்	holla
பணம்	cash
பணம்	para
பணம்	monedhën
பணம்	monedhë
பணம்	monedha
உண்மையான	real
உண்மையான	reale
உண்மையான	vertet
உண்மையான	vërtetë
உண்மையான	origjinale
பிரிவுகள்	seksione
பிரிவுகள்	kategori
பிரிவுகள்	kategoritë
அடிக்கடி	shpesh
அடிக்கடி	shpesh
அடிக்கடி	shpeshherë
அடிக்கடி	shpeshta
மரம்	druri
மரம்	dru
மரம்	bredhi
மரம்	degëzimi
மரம்	druri
மரம்	pema
மரம்	peme
மரம்	pemë
இராணுவ	ushtria
இராணுவ	ushtarakë
இராணுவ	ushtarake
இராணுவ	ushtarakët
இராணுவ	ushtarak
சீனா	kine
சீனா	kina
சீனா	kinë
சீனா	china
உண்மையில்	vertet
உண்மையில்	vërtetë
உண்மையில்	vërtet
ரயில்	trenin
ரயில்	treni
ரயில்	tren
கவிஞர்	poeti
கவிஞர்	poet
கவிஞர்	poete
சுதந்திர	independent
சுதந்திர	pavarur
சுதந்திர	pavarura
சுதந்திர	pavarësinë
சுதந்திர	pavarësia
சுதந்திர	pavarësi
சுதந்திர	lirinë
சுதந்திர	liri
சுதந்திர	liria
செய்தல்	bërja
செய்தல்	making
வெளியிட்டார்	lëshohet
வெளியிட்டார்	lëshohen
வெளியிட்டார்	lëshuar
வடிவமைப்பு	konfigurimi
வடிவமைப்பு	dizajn
வடிவமைப்பு	dizajni
வடிவமைப்பு	formati
வடிவமைப்பு	format
திராவிட	dravidian
திராவிட	dravida
வெப்பநிலை	temperatura
வெப்பநிலை	temperature
நிலையை	gjëndja
நிலையை	status
நிலையை	statusi
நிலையை	gjendja
கப்பல்	anije
கப்பல்	ship
கப்பல்	anija
அறிமுகம்	futjen
அறிமுகம்	prezantimi
அறிமுகம்	futja
அறிமுகம்	rreth
அறிமுகம்	per
காங்கிரசு	kongres
காங்கிரசு	kongresit
காங்கிரசு	kongresin
காங்கிரசு	kongresi
கோயம்புத்தூர்	coimbatore
வரி	rreshti
வரி	linja
வரி	line
வரி	linjë
வரி	tatimi
வரி	taksat
வரி	taksa
வரி	taksë
காட்டும்	kthehet
காட்டும்	kthen
காட்டும்	rikthehet
குரல்	zëri
குரல்	zë
இயக்குநர்	drejtor
இயக்குநர்	drejtori
இயக்குநர்	drejtoreshë
இயக்குநர்	regjisor
ஜேம்ஸ்	james
ஜேம்ஸ்	xhejms
தயாரிப்பு	përgatitja
தயாரிப்பு	përgatitje
தயாரிப்பு	produkti
தயாரிப்பு	prodhim
தயாரிப்பு	produktin
தயாரிப்பு	produktit
தயாரிப்பு	produkt
தயாரிப்பு	prodhim
தயாரிப்பு	prodhimi
தயாரிப்பு	produksioni
தயாரிப்பு	production
புள்ளி	pika
புள்ளி	pikë
இணைப்புக்கள்	lidhjet
இணைப்புக்கள்	lidhje
இணைப்புக்கள்	lidhjet
கருவி	paisja
கருவி	pajisja
கருவி	paisje
கருவி	pajisje
கருவி	dispozitivi
கருவி	mjeti
கருவி	vegël
கருவி	mjet
டேவிட்	davidi
டேவிட்	david
இயங்கும்	aktive
இயங்கும்	active
இயங்கும்	aktiv
இயங்கும்	vrapimi
இயங்கும்	vrapon
இயங்கும்	vrapim
இயங்கும்	vrap
புராணம்	legjende
புராணம்	legjenda
புராணம்	legjendë
புராணம்	legjend
புராணம்	legend
நிகழ்ச்சி	shfaqje
நிகழ்ச்சி	emisioni
நிகழ்ச்சி	shfaqja
நிகழ்ச்சி	show
நிகழ்ச்சி	shfaq
நாமக்கல்	namakkal
பௌத்த	budist
எழுதப்பட்ட	shkruar
கொலை	vrasja
கொலை	vrasje
வண்ணம்	ngjyrë
வண்ணம்	ngjyra
வண்ணம்	ngjyr
வண்ணம்	ngjyrë
வண்ணம்	ngjyra
நிலையங்கள்	stacione
நிலையங்கள்	stacionet
பரப்பளவு	zona
பரப்பளவு	zonë
உறுதி	konfirmohet
உறுதி	konfirmuar
உறுதி	konfirmoi
நடத்திய	kryer
நடத்திய	kryhen
வழக்கம்	rregullt
வழக்கம்	personalizuar
குறைவாக	low
குறைவாக	ulët
கலைஞர்கள்	interpretues
கலைஞர்கள்	artistët
கலைஞர்கள்	artista
கலைஞர்கள்	artistet
கலைஞர்கள்	artistë
செ	shurdhët
செ	shurdhër
பாகிஸ்தான்	pakistan
பாகிஸ்தான்	pakistani
பாகிஸ்தான்	pakistanit
பாகிஸ்தான்	pakistanez
சற்று	pak
சற்று	pakëz
அங்கே	atje
அங்கே	aty
இன	etnik
இன	etnike
இன	racore
இன	raciale
வசதி	strukturë
வசதி	struktura
வசதி	rehati
வசதி	tipar
வசதி	veçori
வசதி	rehat
வழங்கப்படும்	jepen
வழங்கப்படும்	ofruar
வழங்கப்படும்	ofrohet
வழங்கப்படும்	ofruar
முயற்சி	provoni
முயற்சி	provo
முயற்சி	përpjekja
முயற்சி	përpjekje
கதைகள்	tregime
கதைகள்	tregimet
கதைகள்	historitë
அரபு	arab
அரபு	arabe
அரபு	arabisht
இவற்றை	kto
இவற்றை	keto
இவற்றை	këto
இவற்றை	keta
பிரான்சு	francë
பிரான்சு	franca
பிரான்சு	france
விண்வெளி	hapësira
விண்வெளி	hapësirë
விண்வெளி	hapsira
மாற்றங்கள்	ndryshon
மாற்றங்கள்	ndryshimet
மாற்றங்கள்	ndryshime
அடர்த்தி	dendësia
படங்கள்	fotografitë
படங்கள்	foto
படங்கள்	fotot
படங்கள்	fotografi
படங்கள்	fotografitë
படங்கள்	fotot
படங்கள்	fotografi
படங்கள்	pamjet
படங்கள்	imazhe
படங்கள்	imazhet
படங்கள்	figurat
ஆயிரம்	mijë
ஆயிரம்	mije
ஆயிரம்	njëmijë
ஆயிரம்	njemije
வார்ப்புருக்கள்	templates
இனம்	race
இனம்	shumohen
இனம்	gare
இனம்	gara
இனம்	garë
இனம்	race
இனம்	raca
இனம்	etnia
புரிந்து	kupto
புரிந்து	kuptoni
புரிந்து	kupton
புரிந்து	kuptoje
செய்கிறது	shkrijë
வாக்குகள்	voton
வாக்குகள்	votat
வாக்குகள்	vota
ரூபாய்	rupi
அமைச்சர்	ministre
அமைச்சர்	minister
அமைச்சர்	ministri
அமைச்சர்	ministër
அமைச்சர்	ministrja
கூட்டு	unioni
கூட்டு	bashkim
கூட்டு	bashkimi
கூட்டு	add
கூட்டு	shto
கூட்டு	shuma
கூட்டு	sum
கூட்டு	shoqatat
திட்டங்கள்	planet
திட்டங்கள்	plane
திட்டங்கள்	projekte
திட்டங்கள்	projektet
திட்டங்கள்	projekteve
அண்ணா	ana
அண்ணா	anna
உயரம்	lartësi
உயரம்	lartësia
தரம்	cilësore
தரம்	kualitet
தரம்	cilësi
தரம்	cilësia
தரம்	cilesi
தரம்	kualiteti
வரையில்	derisa
வரையில்	deri
எளிய	thjeshte
எளிய	thjeshtë
ஒப்பந்தம்	pakti
ஒப்பந்தம்	pakt
ஒப்பந்தம்	kontratë
ஒப்பந்தம்	kontrata
ஒப்பந்தம்	kontrat
ஒப்பந்தம்	kontrate
பணிகள்	aktivitete
பணிகள்	aktivitetet
பணிகள்	detyrat
பணிகள்	detyra
பணிகள்	punët
நிலம்	tokë
நிலம்	toka
நிலம்	toke
நிலம்	land
யார்	kush
யார்	kushe
மண்டலம்	rajon
மண்டலம்	rajoni
மண்டலம்	zonë
மண்டலம்	zona
மண்டலம்	zone
குற்றம்	fajtore
குற்றம்	fajtorë
குற்றம்	fajtor
குற்றம்	krim
குற்றம்	krimi
அன்னை	nënë
அன்னை	nene
அன்னை	nëna
அன்னை	nena
அன்னை	mother
இரட்டை	double
இரட்டை	dopio
இரட்டை	dyfish
இரட்டை	binjake
இரட்டை	binjak
அலுவலகம்	zyra
அலுவலகம்	zyrë
அலுவலகம்	zyre
வீடு	shtëpi
வீடு	shtëpia
வீடு	shtepi
வீடு	vendbanim
வீடு	rezidenca
வீடு	vendbanimi
வீடு	shtëpia
வீடு	shpi
வீடு	shtepi
வீடு	shtëpi
வீடு	shpija
வீடு	shpia
சந்தை	pazari
சந்தை	tregu
சந்தை	tregu
சந்தை	tregut
சந்தை	treg
சந்தை	market
தலை	kreu
தலை	koka
தலை	kryetare
தலை	kokë
தலை	kokën
அனைத்துலக	internacional
அனைத்துலக	international
அனைத்துலக	internacionale
அனைத்துலக	ndërkombëtar
அனைத்துலக	ndërkombëtare
நீ	ty
நீ	ju
நீ	ti
நீ	jush
கிராம	fshat
கிராம	fshati
திறந்த	hape
திறந்த	hap
திறந்த	hapur
திறந்த	hapu
முழுமையாக	plotësisht
முழுமையாக	plotësisht
முழுமையாக	plotesisht
முழுமையாக	tërësisht
முழுமையாக	komplet
முழுமையாக	krejtësisht
நெடுஞ்சாலை	autostrada
நெடுஞ்சாலை	autostradës
நெடுஞ்சாலை	autostradë
நெடுஞ்சாலை	autostrade
கோட்பாடு	teori
கோட்பாடு	teoria
மாதிரி	mostër
மாதிரி	shtigjet
மாதிரி	shtigje
மாதிரி	model
மாதிரி	modelja
மாதிரி	modeli
மாதிரி	modele
நடிகைகள்	aktoret
தெரிவு	zgjedhje
தெரிவு	zgjedhja
குமார்	kumar
கட்டி	tumor
பிரதான	majori
பிரதான	major
பிரதான	kryesore
பிரதான	main
பிரதான	kryesor
அறிவு	dije
அறிவு	dituri
அறிவு	njohuri
அறிவு	njohuria
அறிவு	dituria
கன்னியாகுமரி	kanyakumari
தெரியவில்லை	neutral
தெரியவில்லை	neutrale
வழங்கி	serverin
வழங்கி	serveri
வழங்கி	server
பண்பாடு	kulture
பண்பாடு	kultura
பண்பாடு	kulturë
ராஜா	raja
ராஜா	mbreti
ராஜா	king
ராஜா	mreti
ராஜா	mbret
சூழல்	ambienti
சூழல்	mjedisi
சூழல்	ambjent
சூழல்	ambient
சூழல்	mjedis
சூழல்	kontekstit
சூழல்	kontekst
சூழல்	kontekstin
கடுமையான	vështirë
எண்ணெய்	vaj
எண்ணெய்	nafte
எண்ணெய்	vaji
எண்ணெய்	nafta
எண்ணெய்	naftë
எண்ணெய்	naftës
பொருட்களை	malli
பொருட்களை	stuff
பொருட்களை	gjëra
வானியல்	astronomisë
மாற்று	kaloni
மாற்று	kalo
மாற்று	ndryshoni
மாற்று	ndryshoje
மாற்று	ndrysho
மாற்று	ndryshim
மாற்று	ndryshimi
மாற்று	zëvendëso
மாற்று	zëvendësojë
இராச்சியம்	mbretërinë
இராச்சியம்	mbretëri
இணையதளம்	website
இணையதளம்	sajti
வாழ்ந்து	jetesa
வாழ்ந்து	living
வாழ்ந்து	jeton
மழை	shi
மழை	shiu
தெரிகிறது	duket
தெரிகிறது	duket
கார்பன்	karbonit
கார்பன்	karbon
கார்பன்	karboni
கார்பன்	carbon
உலகளாவிய	worldwide
உலகளாவிய	global
உலகளாவிய	globale
தோன்றும்	spërkatje
தோன்றும்	shfaqen
ஏற்றுக்	pranoi
ஏற்றுக்	pranuar
ஏற்றுக்	pranohet
ஏற்றுக்	pranuan
ஏற்றுக்	pranohen
நான்காவது	katërti
நான்காவது	katërt
பேருந்து	bus
பேருந்து	autobus
பேருந்து	autobuz
பேருந்து	autobuzi
பேருந்து	autobusi
வழக்கமாக	rregullisht
வழக்கமாக	zakonisht
விதி	fatin
விதி	fati
விதி	rregulli
விதி	rregulla
தெரு	rruga
தெரு	rrugë
தெரு	street
தெரு	rruge
தெரு	rruges
இறைவன்	zoti
இறைவன்	zot
இறைவன்	lord
இறைவன்	lordi
யூ	yoo
கண்	sy
கண்	syrin
கண்	syri
மகள்	bija
மகள்	bijë
மகள்	bije
மகள்	vajza
தேசியக்	national
தேசியக்	kombëtare
மூல	origjinale
மூல	origjinali
மூல	origjinal
மூல	original
இடது	majt
இடது	majtas
இடது	lene
எல்லாம்	gjithqka
எல்லாம்	gjithçka
எல்லாம்	gjithcka
எல்லாம்	krejt
எல்லாம்	gjith
நிலையான	fiksuar
நிலையான	fiks
நிலையான	fikse
நிலையான	standarde
நிலையான	standart
நிலையான	standarte
நிலையான	standard
சிறப்பான	veçantë
சிறப்பான	special
சிறப்பான	speciale
தோல்	lëkurë
தோல்	lekura
தோல்	lëkura
தோல்	lëkure
தோல்	lëkurë
தோல்	lëkura
தோல்	lëkurën
பெருமாள்	perumal
கூடுதலாக	shtesë
கூடுதலாக	ekstra
கூடுதலாக	shtes
கூடுதலாக	extra
கால்	kembe
கால்	këmbën
கால்	kemba
கால்	këmba
கால்	këmbë
கால்	kafshët
கால்	bagëti
கால்	bagëtitë
கால்	këmbe
கால்	këmbë
கால்	këmba
கால்	këmb
கால்	çerek
கால்	çerekun
கால்	çereku
கால்	tremujorin
கால்	cerek
ஆர்வம்	interesuar
ஆர்வம்	interes
ஆர்வம்	interesi
கவனம்	përqëndrim
கவனம்	përqëndrimi
கவனம்	vemendje
கவனம்	kujdes
கவனம்	vëmendje
கவனம்	focus
கவனம்	fokusi
மூத்த	senior
நினைவு	memorje
நினைவு	kujtim
நினைவு	kujtesa
நினைவு	kujtimi
நினைவு	kujtesë
உருவானது	formohet
உருவானது	formuan
உருவானது	formuar
தூய	pastër
பவுல்	faull
நிறுவப்பட்டது	zvarritur
நிறுவப்பட்டது	instaluar
வாய்ப்பு	mundësia
வாய்ப்பு	shanse
வாய்ப்பு	mundësi
வாய்ப்பு	mundesi
வாய்ப்பு	shans
வாய்ப்பு	mundësi
சிதம்பரம்	chidambaram
மருந்து	ilaçe
மருந்து	mjekësi
மருந்து	ilaçi
மருந்து	ilaç
மருந்து	mjekësia
மருந்து	medicine
மருந்து	farmaceutik
மருந்து	farmaceutike
மா	maa
மா	mango
ஏன்	përse
ஏன்	pse
கிடைத்தது	got
தொலைபேசி	telefonit
தொலைபேசி	telefon
தொலைபேசி	telefonin
தொலைபேசி	telefoni
தொலைபேசி	telefoni
தொலைபேசி	telefon
ரவி	ravi
கட்டமைப்பு	strukturore
கட்டமைப்பு	strukturor
கட்டமைப்பு	konfigurimi
கட்டமைப்பு	strukturë
கட்டமைப்பு	struktura
கட்டமைப்பு	strukture
முருகன்	kartikeya
முருகன்	murugan
பாரம்பரிய	tradicionale
பாரம்பரிய	tradicional
பாரம்பரிய	tradicionalë
சின்னம்	ikona
சின்னம்	ikonë
எண்கள்	numra
எண்கள்	numrat
தொழில்நுட்பம்	teknologjia
தொழில்நுட்பம்	teknologji
ஏரி	liqe
ஏரி	liqen
ஏரி	liqeni
ஏரி	lake
பாடிய	kendohet
பாடிய	këndohet
சிலை	idhulli
சிலை	idhull
சிலை	idol
சிலை	statujë
சிலை	statuja
சிலை	statuje
வெள்ளி	fri
வெள்ளி	argjend
வெள்ளி	argjendi
இலத்தீன்	latinisht
சோழன்	chola
நேச	aleate
நேரடி	jeto
நேரடி	jeton
நேரடி	jetoj
நேரடி	live
நேரடி	drejtpërdrejt
நேரடி	jetojnë
நேரடி	drejtpërdrejt
நேரடி	drejtpërdrejtë
நேரடி	direkte
நேரடி	direct
நேரடி	direkt
சுற்றுலா	turiste
சுற்றுலா	turist
சுற்றுலா	turistike
சுற்றுலா	tur
சுற்றுலா	turneu
சுற்றுலா	turi
சுற்றுலா	turne
சுற்றுலா	tours
சுற்றுலா	turizmi
சுற்றுலா	turizëm
கிராமத்தில்	fshat
கிராமத்தில்	fshati
நமது	tona
நமது	tone
நமது	tonë
நமது	jone
நமது	tane
புலிகள்	tigra
புலிகள்	tigrat
அவர்களை	to
அவர்களை	atyre
அவர்களை	ato
அவர்களை	tyre
அவர்களை	ata
அனுமதி	emërimi
அனுமதி	takim
அனுமதி	lejen
அனுமதி	leje
அனுமதி	leja
அனுமதி	zhbllokuar
அனுமதி	lejo
அனுமதி	lejoje
அனுமதி	miratojnë
அனுமதி	miratojë
பயன்	përdorimi
பயன்	përfitimi
பயன்	dobi
பயன்	përfitim
நிகழ்வு	ngjarje
நிகழ்வு	ngjarja
நிகழ்வு	event
ஆதி	adin
ஆதி	adi
மைல்	mile
மைல்	milja
வளரும்	rriten
வளரும்	rritet
வளரும்	rritet
கால்பந்து	futboll
கால்பந்து	futbolli
கால்பந்து	football
உடலில்	body
உடலில்	trupin
உடலில்	trup
உடலில்	trupi
உடலில்	trupit
பக்க	krah
பக்க	anë
பக்க	side
சான்	çan
சான்	chan
சான்	can
சான்	san
உயரத்தில்	lartësi
உயரத்தில்	lartësia
அமிலம்	acidi
அமிலம்	acid
விண்டோஸ்	dritare
விண்டோஸ்	windows
விண்டோஸ்	dritaret
கூட்டமைப்பு	federata
கூட்டமைப்பு	konfederata
உத்தரப்	uttar
தொழிலாளர்	punës
விலங்குகள்	kafshë
விலங்குகள்	kafshët
விலங்குகள்	kafsh
விலங்குகள்	kafshëve
விலங்குகள்	kafshet
மறு	rënien
மறு	rënia
மறு	rënie
மறு	mohojë
மறு	mohoj
மறு	mohosh
மறு	mohojnë
முடிவுகள்	rezultatet
மனிதன்	njerëzore
மனிதன்	njerzore
மனிதன்	njerëzor
மனிதன்	human
மனிதன்	njeri
மனிதன்	njeriu
மனிதன்	burr
மனிதன்	njeri
மனிதன்	man
மாணவர்	studenti
மாணவர்	nxënës
மாணவர்	student
மாணவர்	studente
குறிப்பிடுகிறது	përcakton
குறிப்பிடுகிறது	specifikon
நோக்கம்	objektive
நோக்கம்	objektiv
நோக்கம்	objektivi
நோக்கம்	misioni
நோக்கம்	mision
கடந்து	kaluar
கடந்து	kaloi
கடந்து	kaluan
கடந்து	kalonin
கடந்து	kalim
உருவாக்கி	gjenerator
உருவாக்கி	gjeneratorin
உருவாக்கி	gjeneratori
உருவாக்கி	krijues
உருவாக்கி	krijuesi
உருவாக்கி	kompozitori
உருவாக்கி	zhvilluesit
பாண்டிய	pandya
ஒத்த	ngjashme
ஒத்த	ngjashëm
பச்சை	grin
பச்சை	jeshil
பச்சை	green
பச்சை	jeshile
பச்சை	gjelbër
கரூர்	karur
அலகு	njësia
அலகு	njësi
அலகு	njësiti
உள்நாட்டு	vendase
உள்நாட்டு	vendas
நகராட்சி	bashki
நகராட்சி	bashkia
நகராட்சி	komuna
நகராட்சி	komunë
உறவு	lidhje
உறவு	marrëdhënia
உறவு	marrëdhëniet
உறவு	marrëdhënie
நூலகம்	bibliotekë
நூலகம்	biblioteka
நூலகம்	libraria
நூலகம்	librari
சண்டை	betejë
சண்டை	beteja
சண்டை	luftimi
சண்டை	luftimet
சண்டை	luftime
சண்டை	luftoni
சண்டை	lufto
சண்டை	sherr
நிறம்	ngjyrë
நிறம்	ngjyra
நிறம்	ngjyr
நிறம்	ngjyrë
நிறம்	ngjyra
விமானம்	avion
விமானம்	aeroplani
விமானம்	avioni
விமானம்	aeroplan
விமானம்	fluturimi
விமானம்	fluturim
விமானம்	aeroplanë
விமானம்	avion
விமானம்	avionët
விமானம்	avioni
விமானம்	avionë
பதில்	pergjigje
பதில்	përgjigje
பதில்	përgjigju
பதில்	përgjigje
பதில்	përgjigju
திருவிழா	festival
