категория	kategorya
открытия	pagbubukas
открытия	binubuksan
открытия	opening
академия	academy
водных	nabubuhay
водных	aquatic
конфликт	pagsalungat
конфликт	salungat
аргументы	argumento
аргументы	argumento
аргументы	argument
аргументы	pagtatalo
выступления	speeches
выступления	palabas
выступления	pagtatanghal
протокол	protocol
крест	krus
крест	cross
воду	tubig
ученики	estudyante
марка	stamp
марка	mark
депутаты	deputies
депутаты	mps
требует	nangangailangan
требует	demands
этап	phase
этап	entablado
этап	yugto
этап	stage
символ	simbolo
символ	sagisag
ооо	ooo
фамилии	surname
определение	pagpapasiya
определение	definition
определение	katuturan
определение	kahulugan
сад	hardin
швейцарии	switzerland
швейцарии	swiss
соединения	compounds
приблизительно	approx
приблизительно	tinantiyang
батальона	battalion
остался	nanatili
свободы	kalayaan
гол	layunin
грузии	georgian
грузии	georgia
рек	ilog
верхней	itaas
верхней	upper
отдельный	hiwalay
направление	direction
направление	direksiyon
направление	direksyon
авторитетных	authoritative
матчи	tumutugma
лондоне	london
лондоне	londres
представитель	kinatawan
подготовки	pagsasanay
педагог	educator
труды	writings
отношений	ugnayang
отношений	ugnayan
отношений	relasyon
проекты	proyekto
латвии	latbiya
латвии	leton
муниципальных	munisipyo
пара	pares
муниципальные	munisipyo
итальянский	italian
итальянский	italyano
требуется	kinakailangan
требуется	kailangan
требуется	kailangan
поражение	natalo
поражение	bagsak
поражение	pagkatalo
веков	siglo
веков	daantaon
джона	jonah
журналист	mamamahayag
московская	moscow
политическая	pulitikal
политическая	politikal
политическая	pampulitika
молодой	bata
крупнейших	pinakamalaking
сценарист	manunulat
сценарист	screenwriter
принят	tinanggap
принят	pinagtibay
переехал	inilipat
август	august
август	agosto
звезда	bituin
звезда	star
причиной	sanhi
причиной	cause
растения	halaman
растения	planta
растения	halaman
формирования	pagbabalangkas
формирования	formation
чемпионов	champions
работала	nagtrabaho
музыку	sinauna
музыку	tugtog
музыку	musika
музыку	tugtugin
музыку	music
джордж	george
генрих	heinrich
генрих	enrique
генрих	henry
говорить	magsalita
говорить	usap
говорить	usapan
говорить	talk
говорить	magsalita
говорить	nagsasalita
причина	dahilan
причина	sanhi
причина	cause
архиепископ	arsobispo
героев	heroes
епархия	diocese
убит	napatay
убит	pinatay
убит	pinatay
генри	enrique
генри	henry
политик	pulitiko
свойства	katangian
доход	kita
доход	kita
доход	income
майкл	michael
став	nagiging
проектов	proyekto
корабли	ships
усть	ust
царя	tsar
договор	tratado
договор	kasunduan
татьяна	tatiana
методы	pamamaraan
методы	pamamaraan
предложения	panukala
предложения	offers
предложения	inaalok
предложения	mungkahi
гора	bundok
гора	bundok
связанные	kaugnayan
связанные	kaugnay
моя	akin
моя	mine
марки	stamps
определения	kahulugan
округов	pambatas
португалии	portuguese
португалии	portuges
португалии	portugal
ворота	gate
ворота	gateway
ворота	gates
британский	british
япония	japan
япония	hapon
певица	singer
олимпийские	olimpiko
олимпийские	olympic
собрание	assembly
собрание	pagpupulong
собрание	pagtitipon
собрание	pagtitipon
собрание	miting
собрание	pulong
собрание	pagkakakilala
собрание	pagpupulong
защитник	defender
защитник	kalaban
защитник	protector
старый	matanda
старый	luma
студентов	estudyante
задачи	challenges
задачи	gawain
веб	web
болезни	karamdaman
болезни	sakit
сторона	partido
сторона	party
сторона	pagdiriwang
сторона	pagtitipon
сторона	gilid
сторона	tabi
сторона	karamay
сторона	tagiliran
основатель	tagapagtatag
основатель	founder
тонн	tons
компаний	kumpanya
компаний	kompanya
подпись	caption
подпись	paliwanag
подпись	pirmahan
подпись	signing
подпись	pinirmahan
подпись	lagda
подпись	pirma
новости	balita
новости	news
англия	inglatera
англия	england
портал	portal
исследование	aral
исследование	pananaliksik
исследование	pagsisiyasat
исследование	research
света	liwanag
света	magaan
света	ilaw
остаётся	mananatiling
памятники	monuments
нижняя	lower
зоны	zone
сюжет	balangkas
малая	malaya
хан	hahn
хан	khan
хан	han
пространство	space
пространство	kalawakan
пространство	puwang
пространство	espasyo
поражения	pagkatalo
поп	pop
битвы	battles
восстание	warsaw
восстание	insurrection
восстание	kokhba
восстание	paghihimagsik
наступление	nakakasakit
западная	west
западная	kanluran
западная	kanluranin
западная	western
экспедиции	tiki
успех	tagumpay
открытие	pagtuklas
открытие	pagkatuklas
открытие	pagbubukas
открытие	binubuksan
открытие	opening
полиции	pulisya
полиции	pulis
физики	pisikang
физики	pisika
цель	layunin
цель	layunin
цель	layunin
цель	target
обучение	pagtuturo
обучение	pagsasanay
обучение	learning
альма	alma
личности	identities
личности	personalities
личности	personalidad
личности	pagkatao
далеко	malayo
далеко	kalayo
далеко	malayong
персонажи	character
персонажи	characters
объём	volume
южный	katimugang
южный	southern
южный	timog
картина	painting
картина	pinta
министерство	ministry
женился	kasal
женился	ikinasal
женился	pinakasalan
километров	kilometres
километров	kilometro
семейство	kapamilya
семейство	pamilya
андерсон	anderson
казахстан	kazakhstan
польский	polish
круг	bilog
круг	lap
испания	espanya
испания	spain
высшего	superior
умеренно	katamtaman
окончательно	depinitibo
победа	manalo
победа	tagumpay
победа	panalong
крепость	muog
крепость	kuta
крепость	kutang
крепость	fort
крым	crimea
жанр	genre
хочет	gustong
самостоятельно	malaya
драмы	drama
драмы	dramas
база	base
хочу	gustong
хочу	gusto
хочу	want
хочу	nais
поддержки	suportahan
поддержки	support
поддержки	sumusuporta
поддержки	suporta
поддержки	sumuporta
поддержки	sinusuportahan
леса	kagubatan
леса	kagubatan
леса	gubat
половины	kalahati
половины	kalahating
половины	half
добавил	naidagdag
добавил	idinagdag
энергии	enerhiya
названа	pinangalanang
названа	pinangalanan
названа	nagngangalang
мартин	martin
отставку	pagbibitiw
главная	pangunahing
главная	pangunahin
местный	lokal
крайней	grabe
крайней	grave
помочь	tulong
помочь	tulungan
принимает	tinatanggap
принимает	tumatanggap
этапе	phase
этапе	entablado
этапе	yugto
этапе	stage
скорости	bilis
отказался	tumanggi
отказался	tinanggihan
отказался	tumanggi
тысячи	libong
тысячи	libo
тысячи	libo
арестован	naaresto
арестован	arestado
арестован	inaresto
мастера	masters
мастера	wizards
абсолютно	absolutely
абсолютно	pasubali
абсолютно	ganap
абсолютно	totally
екатерина	catherine
объединение	pagsamahin
объединение	nagsasama
объединение	unification
прошли	lumipas
прошли	pasado
комментарии	komentaryo
комментарии	comments
оставил	natitira
оставил	pakaliwa
оставил	iniwan
оставил	naiwan
оставил	kaliwa
глаза	mata
поиск	naghanap
поиск	hanapin
поиск	maghanap
поиск	paghanap
поиск	paghahanap
поиск	hinahanap
поиск	naghahanap
закончил	tapos
последняя	huling
последняя	huli
последняя	last
санта	santa
отдел	division
отдел	dibisyon
международные	internasyonal
международные	international
международные	internasyunal
международные	pandaigdig
мои	akin
мои	mine
критерии	pamantayan
способ	paraan
способ	paraang
способ	paraan
способ	way
лондон	london
лондон	londres
процесса	maproseso
процесса	prosesong
процесса	proseso
север	north
север	hilagang
север	hilaga
фестиваль	festival
преподавал	tinuturuan
преподавал	itinuro
преподавал	tinuruan
преподавал	nagturo
короткая	maiksi
короткая	maikli
короткая	short
короткая	pandak
короткая	maikling
польша	poland
географии	heograpiya
огонь	fire
огонь	sunog
огонь	apoy
нижний	nizhny
нижний	lower
критики	critics
жены	asawa
жены	wives
независимости	independence
независимости	kalayaan
подробно	detalyadong
предмет	bagay
предмет	object
предмет	sasailalim
предмет	paksa
предмет	subject
ричард	richard
губернатор	governor
губернатор	gobernador
география	heograpiya
центральная	central
центральная	gitnang
белые	maputi
белые	puti
понятия	konsepto
какая	anong
какая	anu
какая	anung
какая	ano
нападающий	jeanne
нападающий	striker
папа	dad
папа	itay
папа	tatay
папа	daddy
двигатель	engine
двигатель	makina
наталья	natalia
крови	blood
крови	dugo
современные	makabagong
современные	modern
современные	modernong
современные	makabago
современные	kapanahon
сообщество	pamayanan
сообщество	komunidad
кампании	kampanya
граждан	mamamayan
нидерландов	netherlands
полузащитник	tagabantay
полузащитник	linebacker
рейтинг	rating
рейтинг	ranking
рейтинг	ranggo
рейтинг	rating
рейтинг	ratings
общие	karaniwan
общие	karaniwang
общие	pangkalahatan
общие	heneral
общие	pangkalahatang
общие	general
судов	vessels
молодых	bata
представлен	isinumite
труд	trabaho
труд	magtrabaho
труд	work
труд	paggawa
труд	paggawa
труд	pinaghirapan
труд	labor
эль	ale
предыдущий	dating
предыдущий	nakaraang
реформы	reporma
борьба	wrestling
борьба	pakikibaka
борьба	struggle
оператор	operator
пресс	pindutin
пресс	abs
войн	wars
чёрный	itim
письма	letra
письма	letters
письма	titik
плохо	bad
плохо	masamang
плохо	masama
очки	points
очки	baso
очки	salamin
очки	glasses
луи	louis
луи	louie
возглавлял	headed
назвал	pinangalanang
назвал	pinangalanan
назвал	nagngangalang
норвегии	norwegian
норвегии	norway
фридрих	friedrich
фридрих	frederick
фридрих	federico
лучшие	makakaya
лучшие	pinakamagandang
лучшие	pinakamaganda
лучшие	best
служба	serbisyo
служба	paglilingkod
примеры	halimbawa
баку	baku
библиотеки	aklatan
библиотеки	library
музыкант	musikero
продолжил	ipinagpatuloy
продолжил	nagpatuloy
интересно	interesting
интересно	interesante
интересно	interesado
супруга	asawa
супруга	consort
муж	asawa
муж	lakay
существенно	makabuluhang
офф	offs
офф	off
обязанности	obligasyon
обязанности	pananagutan
обязанности	tungkulin
давление	presyon
запрос	query
запрос	hilingin
запрос	kahilingan
запрос	hiling
запрос	request
запрос	humiling
отметить	tag
отметить	magdiwang
отметить	ipagdiwang
отметить	mark
известность	fame
сестра	sister
сестра	ate
сестра	nurse
сестра	nars
иоанна	joanna
детский	anak
детский	bata
ваш	iyong
ваш	your
ваш	yours
режим	mode
режим	regime
зависит	depends
зависит	depende
птиц	birds
птиц	ibon
канада	canada
обратно	likod
обратно	bumalik
обратно	balikan
обратно	balik
аниме	anime
принцип	prinsipyo
учреждения	institusyon
уефа	uefa
блок	harang
блок	bloc
блок	harangin
блок	harang
блок	block
прошла	lumipas
прошла	pasado
военная	military
военная	pangmilitar
военная	militar
восточная	silangan
восточная	east
восточная	oriental
восточная	silangang
максим	maximus
максим	maxim
максим	maxime
федерального	federal
федерального	pederal
предприятие	enterprise
лидер	lider
выбор	selection
выбор	pagpili
выбор	pumili
выбор	pumili
выбор	piliin
выбор	pagpili
выбор	pagpipilian
выбор	pinili
выбор	choice
питер	pedro
питер	peter
редко	bihira
редко	madalang
редко	bihira
редко	bihirang
редко	bihira
меры	aksiyon
меры	pagkilos
меры	aksyon
меры	aksyon
меры	aksiyon
иванов	ivanov
югославии	yugoslavia
характеристики	katangian
тел	tel
али	ali
регулярно	regular
понять	maunawaan
понять	intindihin
понять	naiintindihan
понять	maintindihan
отдельно	magkahiwalay
отдельно	hiwalay
даты	dates
знает	nakakaalam
знает	knows
носит	nagsusuot
носит	wears
личная	personal
ваши	iyong
ваши	your
ваши	yours
прошлом	nakaraan
прошлом	nakalipas
прошлом	nakaraang
справочник	directory
справочник	direktoryo
справочник	handbook
специалист	espesyalista
каждая	kada
каждая	tuwing
каждая	bawat
каждая	bawat
побережье	baybayin
могла	ma
описанные	inilarawan
описанные	inilalarawan
говорил	sinasalita
говорил	nagsalita
побед	pagkapanalo
румынии	romanian
румынии	romania
формула	formula
среды	miyerkules
континентальный	kalapagang
назвать	ipangalan
переход	pagbabago
переход	transition
врач	physician
врач	doktor
врач	doctor
певец	singer
образований	entidad
образований	entity
башни	towers
ирина	irina
наши	ating
наши	aming
наши	ours
наши	atin
ранга	rank
ранга	ranggo
изучения	exploring
бельгии	belgium
бельгии	belgian
современный	makabagong
современный	modern
современный	modernong
современный	makabago
современный	kapanahon
взять	kumuha
устройства	device
устройства	aparato
филипп	philippe
филипп	felipe
филипп	philip
филипп	philipp
филипп	phillip
якобы	daw
спортивные	palakasan
спортивные	isports
спортивные	sports
документы	dokumentong
документы	documents
документы	dokumento
лицо	mukha
брак	kasal
брак	pagpapakasal
брак	kasalan
сотрудник	daigdig
сотрудник	empleyado
приказ	order
приказ	orders
стены	pader
банка	bangko
пары	couples
пары	pares
архив	arkibo
архив	archive
архив	archives
показывает	ipinapakita
показывает	nagpapakita
местные	lokal
ошибки	pagkakamali
ошибки	bugs
объявил	ipinahayag
объявил	idineklara
объявил	inihayag
объявил	inanunsyo
командование	command
командование	utos
таблица	lamesa
таблица	mesa
таблица	talahanayan
таблица	table
шотландии	scotland
шотландии	scottish
католической	katoliko
фортепиано	piano
национальных	national
национальных	pambansa
национальных	pambansang
национальных	nasyonal
освобождения	bitawan
освобождения	ilabas
освобождения	pakawalan
освобождения	paglaya
освобождения	liberation
ваше	iyong
ваше	your
ваше	yours
ясно	burahin
ясно	malinaw
указано	tinukoy
изменение	palitan
изменение	magbabago
изменение	pagbabago
изменение	baguhin
изменение	change
установки	installation
установки	pagluklok
учёные	scientist
учёные	siyentipiko
динамо	dinamo
администратора	admin
администратора	administrator
администратора	administrador
администратора	tagapangasiwa
районах	pambatas
установлена	installed
установлена	install
установлена	nakaluklok
иоанн	juan
иоанн	john
сибири	siberia
сопротивление	paglaban
сопротивление	pagtutol
народ	tao
берега	shores
королевства	kaharian
хосе	jose
хосе	jose
хосе	josé
продукт	produkto
блокировки	pagsasara
илья	ilya
гимназии	gymnasium
торговли	kalakalan
торговли	ipagpalit
торговли	magnegosyo
торговли	trade
живёт	buhay
живёт	lives
живёт	nakatira
тираж	sirkulasyon
проспект	avenue
проспект	abenida
вернуться	bumalik
вернуться	pagbabalik
газа	gas
газа	gaza
создавать	gumawa
создавать	lumikha
варианты	variants
варианты	opsyon
варианты	options
наследия	pamana
наследия	heritage
королевство	kaharian
морских	nautical
контроля	kontrol
контроля	kontrolin
опубликовал	nagpaskil
бизнес	negosyong
бизнес	negosyo
автомобиль	kotse
автомобиль	sasakyan
автомобиль	sasakyan
автомобиль	sasakyan
внутренний	panloob
внутренний	internal
внутренний	natatagong
возраст	edad
возраст	age
сербии	serbiya
сербии	pranses
мощность	power
мощность	kapangyarihan
дорог	daan
десять	sampung
десять	sampu
дель	del
экипаж	crew
прибыл	dumating
дивизион	division
дивизион	dibisyon
основы	fundamentals
основы	pundasyon
выставки	eksibisyon
выставки	eksibisyon
выставки	exhibition
дополнительные	dagdag
дополнительные	extra
дополнительные	karagdagang
анализа	pagsusuri
анализа	pagtatasa
офицер	opisyal
необходимость	pangangailangan
эстонии	estonian
эстонии	estonia
банк	bangko
посмертно	posthumous
администратором	admin
летний	summer
буквы	letra
буквы	letters
буквы	titik
связанных	kaanib
бен	ben
технические	teknikal
девушка	girlfriend
девушка	gf
девушка	kasintahan
девушка	girl
ближайшие	nearest
ближайшие	pinakamalapit
ближайшие	paparating
концерт	concerto
концерт	konsiyerto
концерт	concert
применяется	inilapat
чили	chilean
чили	sili
чили	chile
творчество	pagkamalikhain
показано	ipinapakita
показано	ipinakita
показано	ipinapakita
показано	ipapakita
единица	yunit
единица	unit
консерватории	conservatory
поход	hiking
поход	camping
независимость	independence
независимость	kalayaan
цикл	loop
цикл	siklo
цикл	cycle
цикл	ikot
специальный	espesyal
специальный	special
американских	amerikano
долго	mahaba
долго	matagal
долго	haba
стоимость	gastos
стоимость	halaga
стоимость	halaga
структуры	istruktura
восточный	silangan
восточный	east
оборудования	kagamitan
колледж	college
колледж	kolehiyo
экономика	economics
экономика	ekonomiya
недавно	kamakailan
недавно	kamakailan
недавно	recent
двигателя	engine
двигателя	makina
антон	anton
разрешение	paglutas
разрешение	resolution
разрешение	pahintulot
разрешение	pahintulot
разрешение	permiso
зона	zone
адмирал	admiral
рассказ	story
рассказ	kuwento
рассказ	kwento
рассказ	narrative
рассказ	salaysay
креста	krus
креста	cross
дон	dawn
дон	liwayway
дон	don
пытался	tried
пытался	sumubok
пытался	nasubukan
пытался	sinubukan
повесть	novella
однажды	kapag
бои	fights
бои	aaway
бои	fighting
убийство	homicide
убийство	murder
убийство	asasinasyon
убийство	pagpatay
кратер	crater
продолжает	patuloy
вода	tubig
галерея	gallery
луны	moons
плюс	plus
атаки	umaatake
евро	euro
администрация	pangangasiwa
администрация	pangasiwaan
тексты	teksto
пола	paula
вильгельм	william
вильгельм	wilhelm
успеха	tagumpay
столицы	capitals
мвд	moi
берег	shore
берег	baybayin
берег	baybayin
реакции	reaksyon
реакции	reaksyon
реакции	reaction
телесериал	telenovela
завершил	nakumpleto
завершил	natapos
престол	trono
май	mayo
май	maaaring
городских	urbano
советские	sobyet
гор	madugong
гор	gore
кислоты	acid
кислоты	asido
просьба	hilingin
просьба	kahilingan
просьба	hiling
просьба	request
просьба	humiling
западный	west
западный	kanluran
западный	kanluranin
западный	western
ход	gumalaw
ход	move
ход	ilipat
ход	galawin
целей	goals
йорке	york
расположенный	matatagpuan
океана	karagatan
телевидения	telebisyon
встречи	pagpupulong
убийства	pagpatay
убийства	murder
убийства	murders
историки	historians
коллеги	kasamahan
попытка	try
попытка	subukan
попытка	tinangkang
попытка	sinubukang
попытка	tinangka
попытка	sinubukan
попытка	sinusubukang
попытка	sinusubukan
попытка	attempt
попытка	susubukan
попытка	pagtatangka
попытка	susubukang
попытка	sinusubukang
украинская	ukranyano
вблизи	malapit
ленинград	leningrad
дании	denmark
дании	danish
дер	der
провести	nagastos
провести	gastusin
провести	gumastos
подразделения	units
подразделения	yunit
подразделения	subdivisions
калифорния	california
сложности	komplikasyon
бразилия	brazil
поведение	ugali
поведение	inasal
поведение	gawi
поведение	asal
осталось	natitira
осталось	natitirang
осталось	natitira
осталось	pakaliwa
осталось	iniwan
осталось	naiwan
осталось	kaliwa
минск	minsk
печати	print
печати	pindutin
сделано	ginawa
сделано	done
убрать	alisin
советник	adviser
советник	tagapayo
советник	counsel
советник	tagapayo
советник	tagapayo
принц	prinsipe
принц	prince
рабочий	manggagawa
рабочий	working
рабочий	pagtatrabaho
рабочий	gumagana
рабочий	nagtatrabaho
рассказывает	nagsasabi
нередко	madalas
нередко	kadalasan
высокого	high
высокого	mataas
ранен	injured
ранен	nasugatan
ранен	nasugatan
октябрь	oktubre
октябрь	oktubre
администратор	admin
администратор	administrator
администратор	administrador
администратор	tagapangasiwa
выглядит	mukhang
используя	paggamit
братья	brothers
испанский	spanish
испанский	kastila
испанский	espanyol
биографии	biographies
биографии	talambuhay
победил	natalo
победил	bagsak
победил	nanalo
победил	panalo
искать	naghanap
искать	hanapin
искать	maghanap
искать	paghanap
искать	paghahanap
танков	tangke
произведение	produkto
футбол	soccer
футбол	football
восемь	walong
восемь	otso
восемь	walo
ведущих	nangunguna
антонио	antonio
праздник	pista
праздник	holiday
праздник	kapistahan
праздник	feast
праздник	pagdiriwang
праздник	selebrasyon
давид	david
маршрут	ruta
маршрут	route
маршрут	itinerary
жить	mabuhay
жить	mamuhay
жить	live
конкурс	paligsahan
конкурс	kompetisyon
конкурс	paligsahan
конкурс	contest
вячеслав	vyacheslav
удар	suntok
удар	punch
удар	sipa
доля	proporsyon
доля	ibahagi
доля	share
доля	ipamahagi
двое	dalawang
двое	dalawa
двое	two
практике	pagsasanay
практике	practice
практике	praktis
поставить	nilagay
поставить	ilagay
коллега	kasamahan
коллега	katrabaho
княжество	prinsipalidad
израиль	israel
учитывая	considering
учитывая	binigay
учитывая	given
учитывая	ibinigay
серий	episodes
мак	mac
мак	mack
экипажа	crew
третье	ikatlong
третье	pangatlo
старые	matanda
старые	luma
поезда	tren
кавалер	cavalier
умерла	namatay
орган	organo
орган	organ
критерий	criterion
реализации	katuparan
предварительный	pansamantala
органы	organo
органы	organs
соглашение	kasunduan
фигуры	personalidad
важно	kahalaga
важно	mahalaga
бразильский	brazilian
остались	nanatili
вещи	bagay
вещи	bagay
эдуард	edouard
эдуард	edward
эдуард	eduard
рекорд	record
рекорд	talaan
рекорд	rekord
показать	magpakita
показать	ipakita
показать	pakita
показать	show
специальности	espesyalidad
ракеты	rockets
тура	tura
диск	disk
диск	disc
сверху	tuktok
сверху	nangunguna
сверху	itaas
напротив	kabaliktaran
появление	paglitaw
появление	anyo
появление	itsura
появление	hitsura
критика	kritika
критика	kritika
критика	kritiko
стадии	yugto
памятников	monuments
упоминания	pagbanggit
упоминания	mentions
упоминания	binabanggit
разрешения	pahintulot
соединение	koneksyon
соединение	connection
соединение	kumokonekta
соединение	pagkonekta
соединение	kinokonekta
соединение	ikonekta
соединение	kumonekta
доступ	access
параллельно	kahilera
сражение	labanan
птицы	birds
птицы	ibon
птицы	ibon
математики	matematika
сомнения	pagdududa
сомнения	duda
сомнения	doubt
сомнения	alinlangan
нужна	need
нужна	kailangan
палаты	chambers
палаты	wards
деления	fission
разработка	development
разработка	pagpapaunlad
разработка	unlad
выполнение	pagpapatupad
характера	kalikasan
характера	nature
предположительно	kuno
предположительно	daw
защита	pagprotekta
защита	proteksyon
защита	depensa
защита	defense
защита	pagtatanggol
защита	ipagtanggol
нхл	nhl
формирование	pagbabalangkas
формирование	formation
формирование	shaping
голову	head
голову	ulo
руководства	patnubay
руководства	gabay
экономического	ekonomiya
экономического	economic
гдр	gdr
номера	kuwarto
номера	kwarto
перу	peruvian
перу	peru
яков	jacob
яков	jakob
вера	vera
вера	pananampalataya
вера	paniniwala
утверждение	apruba
утверждение	pagpayag
утверждение	approval
набор	pangangalap
набор	set
набор	itakda
нба	nba
химии	kimika
химии	kimikang
эффект	epekto
эффект	effect
эффект	epekto
командования	command
командования	utos
расположение	kinalalagyan
расположение	lokasyon
аргумент	argumento
аргумент	argument
аргумент	pagtatalo
формально	formally
формально	technically
монеты	barya
монеты	barya
монеты	coin
машина	makina
машина	kotse
машина	sasakyan
религии	pananampalataya
религии	relihiyon
пехоты	infantry
начать	simula
начать	simulan
начать	magsimula
начать	magsimula
начать	simulan
голоса	votes
голоса	boto
голоса	tinig
голосования	boto
голосования	bumoto
голосования	pagboto
голосования	voting
голосования	boboto
участвовала	lumahok
инструменты	instruments
инструменты	kasangkapan
пьер	pantalan
пьер	pier
пьер	daungan
пьер	pierre
сентябрь	setyembre
сентябрь	sept
федерация	pederasyon
бог	god
бог	diyos
энциклопедического	encyclopaedic
современное	makabagong
современное	modern
современное	modernong
современное	makabago
современное	kapanahon
иосиф	joseph
принятия	adoption
задача	hamunin
задача	challenge
задача	hamon
задача	gawain
индия	india
физической	pisikal
консенсус	pinagkaisahan
исторической	makasaysayang
известная	kilala
известная	famous
известная	sikat
прибыль	tubo
прибыль	kumikita
прибыль	kinita
прибыль	kita
прибыль	earnings
волны	alon
волны	alon
дискуссии	talakayan
дискуссии	talakayan
эрик	eric
эрик	erik
март	mart
март	marso
качество	kalidad
качество	quality
недель	linggo
оценка	rating
оценка	pagsusuri
оценка	pagsusuri
оценка	assessment
сцены	tanawin
родов	panganganak
избранные	pinili
избранные	inihalal
избранные	hinalal
избранные	itinatampok
избранные	itinampok
избранные	paborito
сельских	rural
сельских	panlalawigan
договора	tratado
договора	kasunduan
собственные	sarili
собственные	sariling
открыл	nagbukas
открыл	binuksan
уверен	kompiyansa
уверен	nakatitiyak
уверен	sure
вывод	output
вывод	pagalis
вывод	conclusion
жили	nanirahan
жили	tumira
исполнение	pagtatanghal
исполнение	pagganap
исполнение	pagpapatupad
наличии	sapi
наличии	stock
леон	león
леон	léon
леон	leon
питания	nutrisyon
дону	don
подход	lapitan
подход	lumapit
подход	diskarte
трудно	hard
трудно	mahirap
трудно	mahirap
прочее	miscellaneous
прочее	kalokohan
видел	seen
видел	nakita
видел	saw
видел	nakita
открытый	panlabas
открытый	buksan
открытый	bukas
открытый	open
признание	confession
признание	acceptance
признание	pagtanggap
признание	paterno
признание	pagkilala
признание	recognition
японский	hapon
японский	japanese
японский	hapones
путей	pathways
мужество	katapangan
мужество	tapang
домен	domain
аргентины	argentine
вещества	sangkap
следующая	kasunod
следующая	susunod
следующая	next
популярность	kasikatan
популярность	katanyagan
указать	tukuyin
платформа	platform
платформа	plataporma
декабрь	december
декабрь	disyembre
декабрь	dis
наблюдения	observation
наблюдения	pagbabantay
наблюдения	obserbasyon
барон	baron
открыто	buksan
открыто	bukas
открыто	open
возвращается	pagbabalik
возвращается	returns
границ	borders
функция	tungkulin
функция	punsiyon
построено	nakapaloob
построено	binuo
проверить	patunayan
проверить	tingnan
проверить	check
городские	urbano
австрия	austria
независимо	malaya
заявки	aplikasyon
артур	arthur
схема	scheme
прочие	iba
поэта	makata
метал	metal
джо	joe
гарри	garry
гарри	harry
дворе	bakuran
дворе	bakuran
головы	head
головы	heads
надеюсь	umaasa
надеюсь	umasa
надеюсь	sana
рим	rome
рим	roma
июль	hulyo
опера	opera
роста	paglago
роста	paglaki
берлин	berlin
сценарий	scenario
сценарий	script
сопротивления	paglaban
сопротивления	pagtutol
настоящий	real
рассказы	kuwento
проезд	bumiyahe
проезд	travel
проезд	paglalakbay
австралия	australia
австралия	australya
связаны	nakakonekta
связаны	konektado
комиссия	commission
комиссия	komisyon
литвы	lithuanian
литвы	lithuania
суть	kakanyahan
предшественник	predecessor
предшественник	precursor
специальные	espesyal
специальные	special
указывает	specifies
указывает	turo
эпоху	era
преемник	successor
башня	tore
башня	tower
башня	toreng
переговоры	negotiations
актрисы	actresses
кандидатов	candidates
следовательно	ergo
следовательно	consequently
святые	banal
претензии	claims
магазин	shop
магазин	tindahan
магазин	mamili
магазин	tindahan
магазин	store
поверхность	ibabaw
дирижёр	konduktor
июнь	june
июнь	hunyo
зачастую	madalas
зачастую	kadalasan
дебют	debut
знаки	palatandaan
ушёл	gone
ушёл	mawala
наш	ating
наш	aming
наш	ours
наш	atin
тони	tony
тони	toni
луис	luiz
луис	louis
луис	luis
возвращение	comeback
возвращение	pagbabalik
возвращение	returns
возвращение	bumalik
возвращение	pagbabalik
возвращение	bumabalik
третья	ikatlong
третья	pangatlo
внутренней	natatagong
отличия	pagkakaiba
показал	nagpakita
показал	pinakita
оформление	hiyas
оформление	dekorasyon
оформление	pamasko
оформление	artwork
оформление	creative
оформление	malikhain
читать	mabasa
читать	nabasa
читать	basahin
вернуть	bumalik
вернуть	pagbabalik
нидерланды	netherlands
демократической	democratic
демократической	demokratikong
классификации	klasipikasyon
спам	spam
январь	january
январь	enero
родители	parents
родители	magulang
механизм	makinarya
механизм	mekanismo
флора	flora
формат	format
оборудование	hardware
оборудование	kagamitan
ошибка	pagkakamali
ошибка	bug
ошибка	pagkakamali
ошибка	error
пределы	limitasyon
сотрудники	kawani
сотрудники	staff
апрель	april
апрель	abril
поддержка	pagsuporta
поддержка	sinusuportahan
поддержка	suportahan
поддержка	support
поддержка	sumusuporta
поддержка	suporta
поддержка	sumuporta
поддержка	sinusuportahan
нравится	ginusto
нравится	nagustuhan
нравится	parang
нравится	like
нравится	gustuhin
нравится	likes
угол	kanto
угол	sulok
угол	anggulo
пассажиров	pasahero
предлагает	mungkahi
предлагает	nagmumungkahi
предлагает	nagpapahiwatig
предлагает	nagmumungkahi
техника	technician
техника	pamamaraan
техника	teknolohiya
царство	kaharian
царство	lupain
двор	bakuran
двор	bakuran
гражданская	civil
гражданская	sibil
гражданская	civic
гражданская	civilian
лаборатории	labs
лаборатории	laboratory
лаборатории	laboratoryo
лаборатории	laboratories
написание	pagbaybay
написание	baybay
написание	pagsusulat
макс	max
кнр	prc
представления	representasyon
планеты	planets
золото	ginto
золото	gold
быстрого	mabilisan
венгрия	hungary
поколения	henerasyon
поколения	generation
поколения	henerasyon
древних	ancient
древних	sinaunang
основано	itinatag
основано	batay
австро	austro
малых	liit
малых	maliit
посольство	embahada
служит	naglilingkod
франсуа	francois
франсуа	françois
мысли	thoughts
мысли	saloobin
активное	active
активное	aktibong
активное	aktibo
преступления	krimen
хуан	juan
хуан	huang
провел	hinawakan
провел	gaganapin
провел	nagastos
провел	ginastos
способность	kapasidad
способность	makayanan
способность	kakayahan
способность	kakayahang
способность	kakayahan
участвовать	isali
участвовать	kasali
участвовать	lumahok
участвовать	sumali
