در	vrata
یونایتد	united
یونایتد	združeno
گلدن	zlat
گلدن	zlato
گلدن	zlata
گلدن	zlate
گلدن	zlati
شدید	hude
شدید	hudi
شدید	hudo
شدید	huda
شدید	intenzivno
شدید	napeto
شدید	intenzivna
شیر	levu
شیر	leva
شیر	lev
شیر	mlečni
شیر	mleka
شیر	mleko
آذر	azar
سخن	beseda
سخن	besedo
نقد	kritika
نقد	kritiko
نقد	kritik
نقد	kritike
نقد	gotovino
نقد	gotovina
محافظت	varovanje
محافظت	zaščiti
محافظت	zaščita
محافظت	varstvo
محافظت	zaščito
محافظت	varovanje
تنیس	tenisu
تنیس	tenis
بهار	spomladanska
بهار	pomladno
بهار	pomlad
بهار	izvir
بهار	pomladi
قانونی	zakonito
قانونی	zakonita
قانونی	zakonit
قانونی	legitimno
قانونی	zakonito
قانونی	pravna
قانونی	pravno
قانونی	pravne
حکم	sodba
حکم	presoja
حکم	sodba
حکم	presoja
حکم	kazen
حکم	stavek
حکم	obsodba
قصد	namera
قصد	namen
قصد	namera
قصد	predvideno
قصد	predvideni
قصد	nameni
قصد	namere
هوای	vreme
ماهی	ribi
ماهی	riba
ماهی	ribe
ماهی	ribice
ماهی	ribo
رم	rimu
رم	rim
رم	rima
رم	ram
رم	rama
رایج	pogosti
رایج	pogosto
کبک	partridge
کبک	quebec
مستند	dokumentarec
مهاجر	migracijskih
مهاجر	migranti
مهاجر	migrantov
مهاجر	migrante
مهاجر	priseljenci
مهاجر	begunci
مهاجر	beguncev
مهاجر	priseljenec
فرهنگستان	akademija
فرهنگستان	akademije
فرهنگستان	akademijo
جایگاه	prebivanje
جایگاه	bivališče
جایگاه	bivanje
جایگاه	rezidenca
جایگاه	prebivališče
جایگاه	letovišče
خطوط	črte
خطوط	vrstice
خطوط	proge
خطوط	vrstic
سالهای	leta
سالهای	letih
سالهای	let
زمینی	tla
زمینی	tleh
نژاد	pasme
نژاد	dirka
نژاد	dirko
نژاد	rasa
خمینی	homeini
اروپای	europe
اروپای	evropa
اروپای	evropo
اروپای	evropi
خاندان	klan
طولانی	dolge
طولانی	dolg
طولانی	dolgo
طولانی	dolgi
طولانی	dolga
ریشه	korenina
ریشه	korena
ریشه	koren
ریشه	korenine
ریشه	root
ریشه	korenine
مریلند	marylandu
سرد	mraz
سرد	mrzlo
سرد	hladno
سرد	mrzla
سرد	mrzel
تحقیق	preiskovanje
تحقیق	preiskuje
تحقیق	preiskavo
تحقیق	preiskava
تحقیق	preiskovanje
تحقیق	preiskave
تحقیق	raziskava
تحقیق	preiskava
تحقیق	raziskave
تحقیق	raziskava
تحقیق	raziskovanje
ریچارد	richard
تنسی	tennessee
کاتولیک	katoliško
کاتولیک	katoliški
کاتولیک	katoliška
اکلاهما	oklahoma
جنگی	vojno
جنگی	vojne
جنگی	vojna
متوسط	povprečje
متوسط	povprečna
متوسط	povprečno
متوسط	srednje
متوسط	srednja
متوسط	gojišče
دموکرات	demokratične
دموکرات	demokratični
دموکرات	demokratično
دموکرات	demokratična
دموکرات	demokrat
دادگاه	sodišče
دادگاه	dvor
کنتاکی	kentucky
سزار	cesar
سزار	cezar
سزار	cezarja
یمن	jemen
یمن	jemnu
حاج	hadž
شناسایی	identifikacijo
شناسایی	identifikacija
اسم	samostalnik
قطر	katar
بند	band
بند	bend
بند	ansambel
بند	odstavek
بند	obveznice
ستارگان	zvezde
ستارگان	zvezdice
ستارگان	zvezd
درختان	dreves
درختان	drevje
درختان	drevesa
نتایج	rezultati
نتایج	izidi
اثبات	dokazal
اثبات	dokazovanje
اثبات	dokaz
اثبات	dokazilo
ادغام	združitve
ادغام	združevanje
ادغام	združitev
ادغام	združi
ادغام	združevanje
دهم	deseto
دهم	deseti
دهم	deseta
جذب	absorpcija
جذب	absorbira
جذب	absorbirajo
جذب	pritegniti
جذب	pritegnili
جذب	privabiti
جذب	zanimivost
جذب	atrakcija
جذب	privlačnosti
جذب	privlačnost
جذب	privabljanje
بیشترین	večina
بیشترین	večini
بیشترین	največ
بیشترین	najbolj
لباس	obleke
لباس	oblačil
لباس	oblačila
لباس	obleko
لباس	obleka
لباس	obleke
لباس	obleke
لباس	oblačila
ترکی	turčija
ترکی	turška
ترکی	turški
ترکی	turško
سلام	pozdravljeni
سلام	mir
سلام	peace
تحلیل	analizirali
تحلیل	analiziral
تحلیل	analizo
تحلیل	analize
تحلیل	analiza
سعید	saeed
ریاضی	matematično
ریاضی	matematični
ریاضی	matematiko
ریاضی	matematika
ریاضی	matematiko
ریاضی	matematiki
ریاضی	matematika
همچنان	vseeno
همچنان	še
تاریخچه	zgodovina
تاریخچه	zgodovino
نوشتار	dokumenta
نوشتار	dokument
نقره	srebrn
نقره	srebro
نقره	srebrno
نقره	srebrna
نقره	silver
گویا	goya
آواز	pel
آواز	pojem
آواز	petje
آواز	poje
آواز	petja
آواز	pesem
نظرات	mnenja
نظرات	komentarjev
نظرات	komentarji
نظرات	opombe
نظرات	pripombe
مرز	mejami
مرز	meja
مرز	mejah
مرز	meje
مرز	meja
مرز	mejo
مرز	meje
مرز	meji
مرز	meja
رویدادهای	dogodki
رویدادهای	prireditve
رویدادهای	dogodke
رویدادهای	dogodkov
روستاها	vasi
فدرال	zvezni
فدرال	zvezno
فدرال	zvezna
گیاه	rastline
گیاه	rastlina
گیاه	obrat
فرزندان	sinove
فرزندان	sinov
فرزندان	sinovi
فرزندان	sinova
فرزندان	otroci
تدریس	poučevanje
تدریس	naučil
امپراتور	car
امپراتور	imperator
امپراتور	cesar
پیرامون	okoliških
پیرامون	obdaja
خانگی	ljubljenčki
خانگی	domači
خانگی	domač
خانگی	domače
خانگی	domača
نویسندگی	pisanje
حاکم	vladar
حاکم	guverner
بندر	harbor
بندر	bender
بندر	pristanišče
بندر	pristanišča
بندر	port
بندر	bandar
چینی	kitajske
چینی	kitajski
چینی	kitajsko
چینی	kitajska
چینی	kitajci
اینترنتی	internetni
اینترنتی	internetno
اینترنتی	internet
جو	joe
قبول	sprejeti
قبول	sprejmi
هزینه	strošek
هزینه	stroški
آرکانزاس	arkansas
همزمان	istočasno
همزمان	sočasno
همزمان	hkrati
اتاق	sobo
اتاق	soba
اتاق	sobi
اتاق	sobe
اتاق	sob
نسل	generacija
نسل	generacije
نسل	ustvarjanje
نسل	generacijo
نسل	semenski
نسل	seme
نسل	semena
طبقه	nadstropij
طبقه	tla
طبقه	nadstropja
طبقه	tla
طبقه	nadstropje
روند	trend
روند	proces
روند	postopek
روند	postopek
قیمت	cena
ضبط	evidentiranje
ضبط	zapisovanje
ضبط	snemanje
ضبط	plošča
ضبط	rekord
ضبط	zapis
هفتم	vii
هفتم	sedmi
هفتم	sedma
هفتم	seventh
هفتم	sedmo
هفتم	sedmega
قابلیت	zmožnost
قابلیت	zmožnosti
قابلیت	zmožnost
قابلیت	sposobnost
قابلیت	zmožnosti
قابلیت	zmogljivosti
صلح	mir
صلح	peace
سلسله	dinastije
سلسله	dinastija
نیازمند	potrebo
نیازمند	potreba
اعداد	številke
اعداد	števila
توانایی	zmožnosti
توانایی	zmožnost
توانایی	sposobnost
توانایی	zmožen
توانایی	sposobni
توانایی	sposobne
توانایی	sposoben
ویندوز	windows
ویندوز	okna
اورگن	oregon
نصب	namestitev
نصب	vgradnja
نصب	montaža
نصب	nameščanje
نصب	namestitev
نصب	namesti
نصب	vgrajena
نصب	nameščeni
نصب	vgrajeni
نصب	nameščena
نصب	nameščen
نصب	vgrajen
آرام	mirno
آرام	mirne
آرام	miren
آرام	miren
آرام	umirjeno
آرام	aram
هندی	indijansko
هندی	indijsko
هندی	indijski
هندی	indijanec
هندی	indijska
هندی	priročno
هندی	priročna
موج	valovanje
موج	valovni
موج	val
نوشت	napiši
نوشت	piši
نوشت	pisanje
قلمرو	ozemlje
کشیده	vlekli
کشیده	vlekel
آبشار	slapovi
آبشار	slap
آبشار	slapovi
آبشار	falls
آبشار	pade
آبشار	padci
دشت	dasht
ویسکانسین	wisconsinu
تالار	dvorani
تالار	komora
تالار	komoro
تالار	hall
تالار	dvorana
تالار	hodnik
مذهب	religija
مذهب	religije
مذهب	religijo
مذهب	vera
مذهب	vere
باور	bauer
باور	verjemi
نظارت	spremljanje
نظارت	spremljanje
نظارت	monitor
نظارت	nadzorovanje
نظارت	nadzor
نظارت	nadziranje
نظارت	nadzorovanje
نظارت	nadzor
آسیب	škoda
احتمالاً	verjetno
احتمالاً	vrjetno
الجزایر	alžirski
الجزایر	alžirija
بیت	ritem
بیت	premagal
بیت	beit
بیت	bit
دقیق	natančno
دقیق	natančen
دقیق	natančna
دقیق	točen
دقیق	natančen
دقیق	natančni
دقیق	natančna
دقیق	natančno
دقیق	natančen
لرستان	bron
نواحی	okrožij
نواحی	okrožja
نواحی	območja
نواحی	področja
نواحی	površine
سوسیالیستی	socialdemokratov
تونی	tony
عناصر	gradnike
عناصر	elementi
شیلی	čilski
شیلی	čilu
شیلی	čile
شیلی	čila
آقا	gospod
مانده	ostanki
مانده	ostanek
موفقیت	uspehov
موفقیت	uspeh
موفقیت	uspešnost
قالب	oblika
قالب	format
امضا	podpisovanje
امضا	podpis
امضا	podpišite
امضا	znak
امضا	podpisana
امضا	podpisano
امضا	podpisan
امضا	podpisani
امضا	podpis
ارومیه	urmia
عمده	razsuti
عمده	major
امارات	zae
امارات	emirati
توکیو	tokio
دعوت	povabi
دعوت	povabilo
دعوت	vabilo
دعوت	vabi
دعوت	povabilo
دعوت	vabilo
دعوت	povabila
دعوت	vabila
دعوت	vabi
نامزدهای	kandidature
لقب	vzdevek
فرار	pobeg
فرار	beg
صفحات	strani
آوردن	pripeljan
آوردن	prinesel
آوردن	prinesi
سود	dobiček
سود	korist
سود	ugodnost
سود	ugodnosti
سود	sud
سود	dobiček
سود	dobički
باد	buda
باد	bud
باد	vetru
باد	veter
باد	vetra
سقوط	nesreči
سقوط	trk
سقوط	padlo
سقوط	jesen
سقوط	padec
سقوط	padel
الدین	alden
الدین	din
اوراق	obveznice
اصطلاح	idiom
اصطلاح	izraz
اصطلاح	termin
الگوریتم	algoritem
طبیعت	narave
طبیعت	narava
ایندیانا	indiana
گشت	patrulja
نوازندگان	glasbenikov
نوازندگان	glasbeniki
نوازندگان	glasbenika
نوازندگان	glasbenike
نوازندگان	orkester
حقیقت	resnico
حقیقت	resnice
حقیقت	resnica
مسلمان	muslimani
مسلمان	musliman
مسلمان	muslimani
مسلمان	muslimanov
صفر	ničla
تجهیزات	opremo
تجهیزات	oprema
تجهیزات	zaloge
تجهیزات	potrebščine
یزد	yazd
چهل	chehel
خطر	tveganje
خطر	tveganja
خطر	nevarnost
فرض	predvideval
فرض	domneva
فرض	predpostavka
هواپیما	ravnina
هواپیما	letalo
معاون	namestnica
معاون	namestnik
معاون	vice
معاون	podpredsednik
فرمان	poveljstvo
فرمان	ukaz
فرمان	naročila
فرمان	naroči
فرمان	red
فرمان	naročilo
فرمان	naročila
فرمان	ukazi
فرمان	ukaz
فدراسیون	federacija
فدراسیون	federacije
تجربه	izkušeni
تجربه	izkušena
تجربه	izkušen
تجربه	doživetja
تجربه	izkušnje
تجربه	doživetje
تجربه	izkušnja
تجربه	izkušenj
تجربه	izkušnje
آزمایش	test
آزمایش	preskus
آزمایش	preizkus
آزمایش	eksperiment
آزمایش	poizkus
آزمایش	poskus
آزمایش	preskušanje
آزمایش	testiranje
آزمایش	preizkušanje
مسیحی	christian
مسیحی	krščanski
مسیحی	kristjan
مسیحی	kristjane
مسیحی	kristjani
مسیحی	kristjanov
متصل	povezana
متصل	povezani
متصل	povezano
متصل	poveži
غذایی	hrano
غذایی	hrana
غذایی	živila
غذایی	krožnik
غذایی	jed
غذایی	obrok
غذایی	moka
غذایی	zdrob
امید	pričakovanje
امید	pričakovanja
امید	upanja
امید	hope
امید	upanje
امید	upal
کالج	fakulteta
کالج	kolidž
ساحل	shore
ساحل	obalo
ساحل	obala
ساحل	plaža
ساحل	plažo
ساحل	obala
ساحل	beach
خبری	novica
خبری	novice
کنگره	kongres
کنگره	kongresu
اندونزی	indonezije
اندونزی	indonezija
عزیز	spoštovani
عزیز	ljub
عزیز	draga
عزیز	dragi
عزیز	aziz
بلغارستان	bolgarija
بلغارستان	bolgarijo
مطلب	isis
مطلب	članek
مطلب	člena
مطلب	člen
مطلب	izdelek
زرد	rumena
زرد	rumeni
زرد	rumene
زرد	rumen
زرد	rumeno
تجارت	trgovina
تجارت	trgovanje
تجارت	poslovanje
تجارت	posel
تجارت	posli
تجارت	trgovanje
تجارت	trgovina
تجارت	menjava
ذخیره	skladiščenje
ذخیره	skladišče
ذخیره	shranjevanje
ذخیره	reši
ذخیره	shrani
ذخیره	prihranek
ذخیره	reševanje
ذخیره	varčevanje
ذخیره	shranjevanje
ذخیره	prodajalna
ذخیره	trgovina
ذخیره	rezerva
ذخیره	rezervo
ذخیره	rezerve
دودمان	dinastije
دودمان	dinastija
پوست	kože
پوست	koža
پوست	koži
پوست	kože
پوست	kožo
برچسب	označi
برچسب	oznaka
برچسب	nalepka
برچسب	oznaka
کلرادو	koloradu
کلرادو	kolorado
کلرادو	colorado
رقص	dance
رقص	pleši
رقص	plesno
رقص	ples
رقص	ples
رقص	plesa
فی	faye
فی	phi
فی	fay
فی	fei
قادر	zmožen
قادر	sposobni
قادر	sposobne
قادر	sposoben
دانشگاهی	akademske
دانشگاهی	akademsko
دانشگاهی	akademski
دانشگاهی	fakulteta
دانشگاهی	kolidž
روسی	ruska
روسی	rus
روسی	ruski
روسی	rusko
روسی	rossi
جرج	george
علاقه	zanima
علاقه	zainteresirani
علاقه	zainteresirana
علاقه	zainteresirane
علاقه	obresti
علاقه	všeč
آشنا	znano
آشنا	poznano
آشنا	kontakt
آشنا	stik
آشنا	stika
فنلاند	finska
فنلاند	finska
فنلاند	finsko
فنلاند	finski
جلو	fronta
جلو	spredaj
جلو	naprej
عضویت	članstvo
جبهه	fronta
جبهه	spredaj
تابستان	summer
تابستان	poletna
تابستان	poletni
تابستان	poletno
تابستان	poleti
تابستان	poletje
معدنی	anorganske
معدنی	mineralnih
معدنی	mineralno
سد	jez
مدرک	dokaz
مدرک	dokazilo
مدرک	dokazila
مدرک	dokazi
مدرک	dokaz
اختصاص	samske
نفوذ	vplivanje
نفوذ	vpliv
نفوذ	prodor
نفوذ	infiltracijo
ایل	île
عقب	zadaj
عقب	hrbet
عقب	nazaj
عقب	zadaj
سرباز	vojak
سرباز	zasebno
سرباز	privat
سرباز	zasebna
سرباز	zasebnega
سرباز	zasebni
خشک	suha
خشک	suhi
خشک	suhe
خشک	posuši
خشک	suho
خشک	posušene
خشک	posušeni
خشک	posušen
خشک	posušena
خشک	suho
فراوان	obilje
فراوان	obilne
فراوان	obilno
فراوان	much
فراوان	veliko
تاثیر	vplivanje
تاثیر	vpliv
رفتن	odšel
اگرچه	čeprav
اگرچه	čeprav
احساس	občuti
احساس	občutek
احساس	občutki
احساس	počutje
احساس	čutila
احساس	počutil
احساس	čutil
احساس	občutila
احساس	občutki
احساس	čustev
احساس	čustva
احساس	občutke
ادوارد	edvard
ادوارد	edward
برنز	gori
برنز	burns
برنز	peče
برنز	opekline
برنز	bron
خرید	prodajalna
خرید	shop
خرید	trgovino
خرید	trgovina
خرید	nakup
خرید	kupi
خرید	kupiš
خرید	nakup
خرید	kupil
خرید	nakupovanje
خرید	kupovanje
خرید	odkup
خرید	nakup
قاره	celina
قاره	celini
قاره	celino
قاره	celine
قاره	celinah
هشتم	viii
هشتم	osmi
هشتم	osma
هشتم	eighth
هشتم	osmo
شاخه	veje
شاخه	podružnice
شاخه	veja
شاخه	podružnica
شاخه	vejo
قطعه	segmentih
قطعه	kos
قطعه	delček
قطعه	košček
قطعه	kosa
قطعه	segmenta
قطعه	odsek
قطعه	segment
قطعه	koščki
قطعه	kosi
ساحلی	obalno
ساحلی	obalna
ساحلی	obalnih
دیوار	obzidje
دیوار	zid
دیوار	stena
دیوار	steno
دیوار	stene
دیوار	zidovi
دیوار	sten
دیوار	obzidje
دیوار	zidov
مترجم	prevajalec
مترجم	tolmač
روایت	pripoved
اکبر	akbar
اعدام	usmrtili
اعدام	izvršena
اعدام	usmrčen
اعدام	usmrtitev
اعدام	izvršitev
اعدام	izvedba
اعدام	izvrševanje
اعدام	usmrtitve
روح	duh
روح	duh
درگاه	pristanišče
درگاه	pristanišča
درگاه	port
رساند	izpopolnitev
امتیاز	zadetek
امتیاز	rezultat
امتیاز	točki
امتیاز	točk
امتیاز	točke
پیشرفت	progress
پیشرفت	napredek
روحانی	duhovna
روحانی	duhovni
روحانی	duhovnega
روحانی	duhovne
روحانی	duhovno
گذاری	bombardiranja
گذاری	bombardiranje
مخصوص	specialno
مخصوص	posebna
مخصوص	posebne
مخصوص	poseben
مخصوص	posebno
منفی	negativen
منفی	negativna
منفی	negativno
منفی	negativni
تام	toma
تام	tom
نکته	opomba
نکته	namig
نکته	nasvet
نکته	točka
نکته	point
نکته	točko
گیاهی	zeliščni
گیاهی	rastline
گیاهی	rastlina
گیاهی	obrat
سهام	zaloge
سهام	zalog
سهام	zaloga
سهام	delnice
سهام	deleži
سهام	stalež
سهام	zaloge
سهام	zaloga
پرنده	ptica
پرنده	ptiček
پرنده	bird
پرنده	ptič
برلین	berlin
تفسیر	komentarji
تفسیر	komentar
تفسیر	razlago
تفسیر	tolmačenje
تفسیر	razlaga
درود	blagoslova
درود	blagoslov
درود	pozdrav
درود	pozdravljeni
درود	pozdrave
درود	pozdrav
جزئی	delne
جزئی	delno
جزئی	delna
جزئی	delni
ولز	welsh
ولز	wales
ولز	wells
کانال	kanal
کانال	kanal
هرچند	kakorkoli
هرچند	čeprav
هرچند	čeprav
اسناد	papirji
اسناد	papirje
اسناد	dokumenti
اسناد	listine
اسناد	dokumentov
اسناد	dokumente
داریوش	darius
توضیحات	komentarjev
توضیحات	komentarji
توضیحات	opombe
توضیحات	pripombe
دقت	ločljivost
دقت	resolucija
دقت	natančnosti
دقت	natančnost
دقت	točnost
دقت	natančnost
آنجلس	angelesu
روزهای	dnevi
روزهای	dni
روزهای	dneve
چارلز	karel
چارلز	charles
دامنه	obseg
دامنه	področje
دامنه	amplitude
نجات	prihranek
نجات	reševanje
نجات	varčevanje
نجات	shranjevanje
نجات	reševalna
نجات	reševanje
مفید	uporaben
مفید	koristno
مفید	uporabna
مفید	uporabno
مفید	koristna
مفید	koristno
زدن	udarjati
زدن	trkanje
زدن	trka
مارتین	martina
مارتین	martin
میسیسیپی	mississippi
مهاجم	napadalci
مهاجم	vsiljivci
مهاجم	striker
رباتیک	robotski
رکوردز	evidenca
رکوردز	zapisi
رکوردز	evidence
نماد	simbolizem
نماد	simbol
نماد	zapis
نماد	ikona
تصویری	vizualno
تکمیل	zaključek
تکمیل	dokončanje
تکمیل	popolna
تکمیل	popolno
قهرمانان	heroji
قهرمانان	junaki
قهرمانان	heroje
قهرمانان	junake
قهرمانان	junakov
قهرمانان	prvaki
نبراسکا	nebraski
وظیفه	dajatev
وظیفه	dolžnost
وظیفه	dolžnosti
آهنگسازان	skladateljev
اداری	upravne
اداری	administrativna
اداری	upravna
آکادمی	akademija
آکادمی	akademije
آکادمی	akademijo
ارسال	pošiljam
ارسال	pošiljanje
ارسال	pošlji
ارسال	pošljite
دیدار	spoznaj
دیدار	seji
دیدار	srečanje
دیدار	sestanek
دیدار	srečanje
فضا	vesolje
فضا	prostor
فضا	space
فضا	vesoljska
عکاسی	fotografiranje
عکاسی	photography
عکاسی	fotografijo
عکاسی	fotografija
عکاسی	fotografski
عکاسی	fotografske
توماس	thomas
توماس	tomaž
صادق	iskren
انگلیس	anglija
انگلیس	england
انگلیس	angliji
انگلیس	anglije
انگلیس	anglijo
پیوست	dodatek
پیوست	slepič
پیوست	pritrjen
پیوست	pritrjeno
پیوست	priloženo
پیوست	pritrjena
پیوست	priloženi
پیوست	priključitev
پیوست	pritrditev
پیوست	prilogo
موسی	moses
موسی	mojzes
موسی	musa
پای	nogo
پای	noga
پای	stopalo
پای	pita
پای	nogo
پای	noga
پای	nogi
پیکچرز	slike
پیکچرز	slik
مثبت	pozitiven
مثبت	pozitivni
مثبت	pozitivna
مثبت	pozitivno
مثبت	pozitivne
مثبت	pozitivnost
ارتباطات	povezave
ارتباطات	priključki
ارتباطات	komunikacije
ارتباطات	komuniciranje
ارتباطات	obveščanje
ارتباطات	komunikacija
ارتباطات	komuniciranje
ارتباطات	sporazumevanje
ارتباطات	sporočanje
سلطنت	vladavina
سلطنت	vladavino
سلطنت	vladanje
فراوانی	obilje
فراوانی	obilne
فراوانی	obilno
جراحی	operacijo
جراحی	kirurgija
جراحی	operacija
جراحی	kirurški
جراحی	kirurško
سابقه	precedens
مدافع	branilec
مدافع	tekmovalec
رستم	rustam
مس	bakrene
مس	baker
مس	bakra
مس	brass
قرارداد	protokol
قرارداد	sporazum
قرارداد	dogovor
قرارداد	pogodba
قرارداد	pogodbo
قرارداد	naročilo
قلب	srčna
قلب	srčno
قلب	srce
دارایی	last
دارایی	lastnost
دارایی	premoženje
دارایی	nepremičnine
دارایی	lastnina
دارایی	sredstva
دارایی	premoženje
دارایی	sredstvo
رهبران	vodje
رهبران	voditelji
بهداشت	sanitarne
بهداشت	higieno
بهداشت	higiene
بهداشت	zdravje
بهداشت	zdravja
بابل	babilon
شبه	psevdo
نشست	zasedanje
نشست	sejo
نشست	zasedanju
نشست	seja
نشست	sedeli
نشست	sedela
نشست	sedel
نشست	sat
ظرفیت	zmogljivosti
ظرفیت	zmogljivost
ظرفیت	kapaciteta
درک	derek
آلن	allen
آلن	alan
مسیحیت	krščanstvo
تاجیکستان	tadžikistan
پیتر	peter
پیتر	petra
متال	kovinska
متال	kovine
متال	kovina
متال	kovinsko
متال	kovinski
متال	kovin
مسکو	moskvi
مسکو	moskva
مسعود	masud
مسعود	mesut
رومی	rumi
رومی	rimljan
رومی	rimska
رومی	roman
رومی	romana
رومی	rimske
سرویس	storitve
سرویس	storitev
سرویس	servis
ابتدای	začetek
شاهزاده	princa
شاهزاده	prince
شاهزاده	knez
شاهزاده	princ
یو	yoo
معمول	običajno
معمول	običajna
ملک	last
ملک	lastnost
ملک	premoženje
ملک	nepremičnine
ملک	lastnina
ملک	malek
ملک	posest
ملک	posestvo
سرمایه	kapitala
سرمایه	prestolnica
سرمایه	kapital
احترام	spoštovanja
احترام	spoštovati
احترام	spoštovanje
احترام	spoštuj
الکترونیک	elektronika
الکترونیک	elektroniko
الکترونیک	elektronsko
الکترونیک	elektronska
رقابت	rivalstvo
رقابت	tekmovati
رقابت	tekmovalni
رقابت	konkurenčni
رقابت	konkurenčna
رقابت	konkurenčne
رقابت	konkurenca
رقابت	tekmovanje
رقابت	natečaj
کلید	ključe
کلید	tipke
کلید	ključi
کلید	ključ
کلید	ključno
کهن	kahn
کهن	starodavni
کهن	starodavnih
کهن	starodavna
کهن	starodavne
کهن	starodavno
نیم	pol
نیم	polovica
نیم	polovico
نیم	nim
شیرین	sladkih
شیرین	sladko
شیرین	sladki
شیرین	sladka
شیرین	širin
بد	hudo
بد	slaba
بد	slabo
بد	bad
بد	slab
بد	zlobna
بد	zlo
بد	hudoben
بد	zloben
بد	zlobno
صرف	porabljen
صرف	prebil
سان	sonca
سان	soncem
سان	sonce
سان	soncu
سان	san
شاخص	indeks
شاخص	kazalo
شاخص	kazalnik
شاخص	indikator
شاخص	kazalec
بگیرد	fro
بگیرد	vzemite
بگیرد	vzemi
خواندن	branje
خواندن	preberite
خواندن	preberi
خواندن	branje
اسب	konje
اسب	konjev
اسب	konji
اسب	konjsko
اسب	konj
اسب	konja
فعالان	aktivisti
فعالان	aktivistov
زیبایی	lepotice
زیبایی	lepotici
زیبایی	lepote
زیبایی	lepoto
زیبایی	lepoti
زیبایی	lepotica
زیبایی	lepota
حذفی	končnici
حافظه	spomine
حافظه	spominov
حافظه	spomini
حافظه	pomnilnik
حافظه	spomini
حافظه	spomin
حافظه	spomina
مقیاس	merilo
مقیاس	lestvici
مقیاس	lestvica
مقیاس	obseg
نهم	deveti
نهم	deveto
فیلسوفان	filozofi
مکتب	šole
مکتب	šolo
مکتب	šola
مارک	označi
مارک	mark
معمولی	navadna
معمولی	navadni
معمولی	pogosti
معمولی	pogosto
معمولی	normalno
معمولی	običajno
معمولی	normalen
معمولی	normalna
معمولی	običajna
اهداف	cilji
اهداف	tarče
اهداف	cilji
درد	bolečine
درد	bolečino
درد	bolečina
کارکنان	osebje
کارکنان	zaposleni
کارکنان	zaposlene
کارکنان	uslužbenci
فتح	osvajanja
فتح	osvojitev
فتح	osvajanje
فتح	osvojil
فتح	zmaga
فتح	zmage
فتح	zmago
لوئیزیانا	louisiani
هواپیمای	letalo
هواپیمای	zrakoplovi
هواپیمای	zrakoplov
هواپیمای	letala
هواپیمای	ravnina
هواپیمای	letalo
هواپیمای	letalo
اعتماد	zaupanje
اعتماد	zaupanja
الان	zdaj
الان	sedaj
تربیت	cenjeni
ریز	majcen
ریز	drobna
ریز	drobni
ریز	droben
ماند	ostal
ماند	ostala
درمانی	terapija
درمانی	terapije
درمانی	terapijo
درمانی	zdravljenje
درمانی	celjenje
درمانی	terapevtsko
درمانی	terapevtske
درمانی	terapevtski
حالا	zdaj
حالا	sedaj
خودکار	samodejno
خودکار	samodejna
خودکار	auto
خودکار	samodejno
خودکار	avtomatsko
خودکار	samodejni
خودکار	samodejna
مغز	možgani
مغز	možgansko
مغز	možganski
مغز	možgane
مغز	možganska
اطلاع	obvestite
اطلاع	obvesti
نشریه	journal
نشریه	dnevnik
آماده	pripravljeni
آماده	pripravljena
آماده	pripravljen
گوگل	google
ظاهری	navidezni
ظاهری	očitna
ظاهری	navzven
خانم	gospodična
خانم	miss
کتابی	knjigo
کتابی	knjiga
خارجه	tuje
خارجه	tuja
خارجه	tuji
سنگی	stone
سنگی	kamna
سنگی	kamen
سنگی	skalo
سنگی	rock
سنگی	kamen
سنگی	skala
بالایی	zgornje
بالایی	zgornja
پیمان	zaveza
پیمان	pogodba
سلیمان	salomon
سلیمان	solomon
سلیمان	sulejman
انتظار	čakanje
انتظار	čakam
انتظار	pričakuje
انتظار	pričakujemo
انتظار	pričakovali
یافتن	poišči
یافتن	najdi
آلاسکا	aljaske
آلاسکا	aljasko
آلاسکا	aljaski
پیر	stare
پیر	star
پیر	staro
پیر	stara
پیر	stari
پیر	pierre
کمپانی	družbo
کمپانی	četa
کمپانی	podjetje
کمپانی	družba
ناصر	nasir
ناصر	naser
بتن	konkretno
بتن	konkretne
بتن	beton
بتن	konkreten
پستی	objava
پستی	post
پستی	objavi
پستی	objavo
پستی	poštno
پستی	poštna
پستی	poštnih
تاج	krona
تاج	krono
تاج	taj
افتخار	ponosna
افتخار	ponosen
افتخار	ponosni
افتخار	častno
افتخار	časti
افتخار	čast
افتخار	častna
فلسطین	palestini
فلسطین	palestinskih
بازسازی	prenovo
بازسازی	obnova
بازسازی	prenova
بازسازی	rekonstrukcijo
بازسازی	obnova
بازسازی	obnova
بازسازی	podaljšanje
بازسازی	obnovitev
غار	votlina
غار	jamo
غار	jama
غار	jami
غار	jame
غار	votline
تخریب	rušenje
تخریب	razdejanje
تخریب	uničenje
تخریب	uničevanje
هرگز	nikdar
هرگز	nikoli
فیزیکی	fizično
فیزیکی	fizični
فیزیکی	fizična
موسسه	inštitut
موسسه	zavod
موسسه	ustanova
موسسه	ustanavljanje
موسسه	ustanovitev
موسسه	obrat
موسسه	vzpostavitev
موسسه	nosilec
موسسه	zavod
موسسه	institucijo
موسسه	ustanova
موسسه	institucija
موافقت	dogovorjena
موافقت	dogovorjeni
موافقت	dogovorjeno
گرجستان	gruzijski
گرجستان	gruzija
گرجستان	georgia
گرجستان	gruziji
پاک	pak
پاک	cist
پاک	čist
پاک	čisti
پاک	čist
پاک	čista
