din	från
creșterea	tillväxt
studiat	studerade
studiat	studerat
plasa	net
plasa	nät
plasa	netto
vâlcea	vâlcea
mutat	flyttade
mutat	flyttat
mutat	rörd
mutat	flyttad
scrisă	skriftliga
scrisă	skrivet
scrisă	skrivit
scrisă	skriftligt
scrisă	skrivna
noastre	våra
noastre	vårat
noastre	vår
noastre	vårt
noastre	våran
generale	allmän
generale	allmänna
generale	allmänt
filip	philip
filip	filip
filip	filip
subiect	ämne
subiect	ämnet
subiect	föremål
subiect	ämne
politica	policy
politica	politik
politica	policyn
politica	politik
politica	politiker
comitate	län
zece	tio
zece	ten
insulele	öar
insulele	öarna
park	parkera
park	parken
park	park
park	stadsparken
arta	art
arta	konsten
arta	konst
bgcolor	bgcolor
pictor	konstnär
pictor	målare
gradul	examen
gradul	grad
gradul	rang
gradul	grad
gradul	rank
autorul	författaren
autorul	upphovsman
autorul	författare
ora	ora
ora	timme
ora	timmen
ora	timma
ora	tid
ora	tidpunkt
ora	dags
ora	klockslag
ora	tiden
posibil	eventuellt
posibil	möjligen
posibil	möjligtvis
posibil	möjligt
posibil	möjlig
posibil	möjliga
onoare	ära
onoare	heder
onoare	ära
onoare	heder
onoare	hedra
înalt	tall
înalt	lång
mii	thousand
mii	tusen
mii	tusental
mii	tusentals
sumî	sumy
joacă	pjäs
joacă	play
joacă	spela
cernăuți	tjernivtsi
culturale	kulturella
culturale	kulturellt
culturale	kulturell
tom	tom
continuare	fortsättning
continuare	uppföljare
continuare	uppföljaren
ore	timmar
ore	öppettider
moarte	död
moarte	döden
moarte	death
moarte	dödsfall
vremea	väder
vremea	vädret
monumentul	monument
forme	formulär
forme	blanketter
forme	former
forme	formar
forme	former
program	programmera
program	program
program	programmet
program	program
program	programmet
program	tidsplan
program	tidtabell
program	schema
susținut	stödde
susținut	stöds
susținut	stöttat
susținut	stöttade
susținut	kvarstående
alegerile	val
linie	line
linie	linje
linie	rad
lungă	långa
lungă	långt
lungă	lång
lungă	long
lungă	länge
producție	produktionen
producție	produktion
producție	tillverkning
urban	urban
urban	urbana
urban	tätort
strada	gatan
strada	street
strada	gata
viii	viii
drum	landsväg
drum	road
drum	väg
drum	vägen
lung	lungorna
lung	lungor
lung	lungan
lung	lunga
lung	lung
lung	långa
lung	långt
lung	lång
lung	long
lung	länge
festivalul	festival
festivalul	festivalen
alta	alta
zonele	områden
tipuri	typer
primii	först
primii	första
versuri	verser
versuri	vers
versuri	budskap
versuri	texter
steaua	stjärnan
steaua	stjärna
steaua	star
steaua	steaua
bistrița	bistrița
jucător	player
jucător	spelaren
jucător	spelare
sursa	källa
familii	familjer
christian	kristet
christian	christian
christian	kristna
christian	kristen
west	västra
west	väst
west	väster
west	västerut
distanță	avstånd
distanță	distans
distanță	avlägset
distanță	fjärrkontroll
distanță	avlägsen
distanță	avlägsna
clădirea	building
clădirea	byggnad
clădirea	bygga
biblioteca	bibliotek
biblioteca	biblioteket
formate	bildas
formate	bildade
formate	bildats
formate	bildat
formate	bildades
formate	format
piatra	sten
piatra	klippan
piatra	klippa
piatra	sten
piatra	rocka
piatra	rock
termen	term
termen	termen
valoarea	värde
miniatura	miniatyr
miniatura	miniatyr
don	don
religioase	religiöst
religioase	religiösa
religioase	religiös
calais	calais
rio	rio
alpi	alperna
doctor	läkaren
doctor	doctor
doctor	läkare
doctor	doktor
drepturile	rättigheter
emir	emir
emir	amir
turnul	tower
turnul	torn
turnul	tornet
washington	washington
nobel	nobels
nobel	nobel
economică	ekonomiskt
economică	ekonomisk
economică	ekonomiska
economică	ekonomiskt
economică	sparsam
gentile	gentile
adăugat	tillagda
adăugat	tillagt
adăugat	tillagd
adăugat	tillsatt
afară	utomhus
afară	utanför
afară	utsidan
afară	ut
afară	out
afară	ute
decenii	årtionden
decenii	decennier
stilul	stil
stilul	style
los	los
non	icke
non	non
proces	process
proces	processen
proces	rättegången
proces	prövning
proces	rättegång
domeniu	domän
domeniu	domänen
han	han
cerut	efterfrågade
cerut	begärt
cerut	begärda
cerut	begärd
cerut	begärde
xiv	xiv
comanda	command
comanda	kommando
comanda	kommandot
comanda	ordningsföljd
comanda	beställning
comanda	ordning
comanda	beställa
interior	inside
interior	inomhus
interior	inne
interior	insidan
interior	inuti
interior	inre
interior	invändigt
interior	inre
interior	interiör
friedrich	friedrich
madrid	madrid
bani	money
bani	pengar
xvii	xvii
secole	sekel
secole	århundraden
secole	sekler
crearea	skapande
crearea	skapelsen
crearea	skapelse
crearea	skapandet
crearea	skapa
crearea	skapar
ron	ron
arondismentul	arrondissement
șah	schack
argint	silver
intră	ange
intră	enter
norvegia	norge
regina	regina
regina	queen
regina	drottningen
regina	drottning
galerie	galleriet
galerie	galleri
decis	bestämde
decis	beslutade
decis	beslutat
decis	beslöt
dnipropetrovsk	dnipropetrovsk
unitate	enhetlighet
unitate	enighet
unitate	unit
unitate	enhet
unitate	enheten
johann	johann
campania	kampanien
campania	kampanj
campania	kampanjen
dupa	efteråt
dupa	after
dupa	efter
compus	sammansatt
compus	består
compus	förening
compus	sammansatt
partid	party
partid	fest
partid	part
partid	kalas
partid	parti
scop	syfte
scop	ändamål
moderne	moderna
moderne	modern
moderne	modernt
descrie	beskriver
descrie	beskriv
descrie	beskriva
condiții	förutsättningar
condiții	villkor
condiții	förhållanden
energie	energi
energie	energy
schimbat	förändrad
schimbat	ändrat
schimbat	bytt
schimbat	byttes
schimbat	förändrats
schimbat	ändrats
extrem	extremt
extrem	extrem
extrem	extrema
extrem	extremt
tratatul	fördrag
tratatul	fördraget
elveția	schweiz
eveniment	händelse
eveniment	evenemang
eveniment	event
eveniment	evenemanget
totul	everything
totul	allt
totul	allting
ana	ana
aer	air
aer	luft
standard	standarden
standard	standard
mișcarea	rörelser
mișcarea	rörelsen
mișcarea	rörelse
mișcarea	förflyttning
solid	solid
solid	solitt
apa	vatten
sezon	årstid
sezon	säsong
sezon	säsongen
traian	traian
stadionul	stadionul
stadionul	stadion
stadionul	stadium
studiile	undersökningar
studiile	studier
anunțat	tillkännagav
anunțat	meddelat
anunțat	meddelade
anunțat	aviserat
cazuri	rättsfall
cazuri	fall
cazuri	ärenden
sine	sinus
latină	latinska
latină	latin
munte	mountain
munte	berg
munte	berget
edward	edvard
edward	edward
descoperă	upptäck
descoperă	upptäcker
descoperă	upptäcka
romană	roman
romană	romerska
romană	romersk
conducător	härskare
conducător	ledaren
conducător	ledare
conducător	leader
evenimentul	händelse
evenimentul	evenemang
evenimentul	event
evenimentul	evenemanget
poziție	ställning
poziție	position
poziție	ståndpunkt
poziție	befattning
masă	bordet
masă	bord
masă	tabell
masă	massa
masă	mässan
masă	mässa
masă	mass
masă	måltider
masă	mjöl
masă	måltid
maritime	maritima
maritime	maritime
povestea	berättelse
povestea	händelse
povestea	story
povestea	historia
spațiu	mellanslag
spațiu	rymd
spațiu	rymden
spațiu	utrymme
bas	bas
bas	bass
bas	bas
opt	åtta
opt	eight
coreea	sydkorea
coreea	korea
interne	invärtes
interne	interna
interne	intern
interne	inre
interne	internt
eugen	eugen
ionescu	ionescu
încearcă	testa
încearcă	försök
încearcă	prova
încearcă	pröva
reprezentat	representerade
reprezentat	representerad
reprezentat	representeras
reprezentat	företrätt
reprezentat	företrädda
parlamentului	parlamentet
parlamentului	riksdagen
parlamentului	riksdag
parlamentului	parlament
teren	field
teren	fält
teren	fältet
teren	landa
teren	land
teren	terräng
teren	terrängen
burgundia	bourgogne
serbia	serbien
marcat	markerat
marcat	märkta
marcat	markerade
marcat	markerad
marcat	märkt
canton	canton
vinnița	vinnytsia
london	london
utilizat	använda
utilizat	använt
utilizat	begagnad
utilizat	används
utilizat	begagnade
severin	severin
produce	producerar
produce	producera
produce	producerar
france	frankrike
france	france
cult	kult
cult	sekt
cult	dyrka
cult	gudstjänst
cult	tillbedjan
cult	tillbe
cult	dyrkan
otto	otto
control	control
control	kontroll
control	kontrollera
control	bestämmande
preot	präst
versiune	version
versiune	versionen
făcute	made
făcute	tillverkad
făcute	tillverkade
făcute	tillverkat
făcute	gjorda
cristian	cristian
lorena	lorena
lorena	lorraine
fişier	arkiv
fişier	file
fişier	fil
păstrează	behåll
păstrează	keep
iosif	joseph
iosif	josef
pyrénées	pyrénées
pyrénées	pyrenéerna
vrea	vill
condițiile	förutsättningar
condițiile	villkor
condițiile	förhållanden
emil	emil
bucovina	bukovina
pictură	tavla
pictură	målar
pictură	målning
zilele	dagarna
zilele	dagar
zilele	days
prezentat	presenterade
prezentat	framlagda
prezentat	presenteras
prezentat	presenterad
prezentat	presenterat
prezentat	inlämnade
folosirea	använda
folosirea	använder
sala	sala
sala	gym
turcia	turkiet
turcia	kalkon
animale	djur
medicină	medicin
medicină	läkemedel
producător	producent
producător	tillverkare
producător	tillverkaren
relativ	relativ
relativ	relativt
relativ	relativa
relativ	släkting
relativ	relativt
relativ	förhållandevis
vecine	grannland
vecine	granne
vecine	grannen
vecine	granne
vecine	grannen
material	material
material	materiellt
regiuni	regioner
regiuni	regionerna
regiuni	områden
bogdan	bogdan
basarabia	bessarabien
dolari	dollar
înălțime	höjd
înălțime	höjden
înălțime	längd
imaginea	avbild
imaginea	bilden
imaginea	image
imaginea	bild
parlamentul	parlamentet
parlamentul	riksdagen
parlamentul	riksdag
parlamentul	parlament
statutul	status
statutul	ställning
statutul	stadga
statutul	stadgarna
statutul	stadgar
umane	mänskliga
umane	mänsklig
umane	mänskligt
umane	människa
operă	opera
operă	operan
natural	naturlig
natural	naturliga
natural	natural
natural	naturligt
natural	naturligt
planul	planerar
planul	planen
planul	plan
planul	planera
textul	text
textul	texten
plecat	borta
plecat	åkt
plecat	gått
medalia	medaljen
medalia	medalj
vârstă	ålder
vârstă	åldern
înregistrat	inspelat
înregistrat	inspelade
înregistrat	registreras
înregistrat	inspelad
înregistrat	registrerades
înregistrat	registrerad
înregistrat	registrerat
înregistrat	registrerade
preluat	hämtas
serial	serie
administrative	administrativa
administrative	administrativ
administrative	administrativt
turci	turks
turci	turkarna
turci	turkar
turci	turkiska
turci	turkisk
turci	turkiskt
absolvit	examen
münchen	münchen
münchen	münchen
xiii	xiii
vara	sommaren
vara	sommar
belgia	belgien
jack	jack
normandia	normandie
sora	syster
sora	sister
acțiuni	delningar
acțiuni	aktier
acțiuni	delar
acțiuni	andelar
acțiuni	åtgärder
acțiuni	insatser
autoritățile	myndigheter
autoritățile	myndigheterna
name	namnge
name	namn
name	name
răspuns	svar
răspuns	besvara
răspuns	svara
răspuns	svar
răspuns	svara
răspuns	svar
răspuns	gensvar
răspuns	respons
rezultate	resultat
rezultate	resultaten
camera	rummet
camera	rum
anna	anna
discuții	diskussioner
discuții	diskussion
discuții	diskussioner
discuții	diskussionerna
poezie	dikt
poezie	poesi
economic	ekonomiskt
economic	ekonomisk
economic	ekonomiska
economic	ekonomiskt
economic	sparsam
obiecte	objekt
obiecte	föremål
acasă	hem
acasă	hemma
acasă	hemmet
acasă	home
budapesta	budapest
consilier	enhetschef
consilier	rådgivare
consilier	rådgivare
consilier	advokaten
consilier	rådgivare
sfârșit	slutet
sfârșit	end
sfârșit	slut
sfârșit	avsluta
secolele	sekel
secolele	århundraden
secolele	sekler
secretar	sekreteraren
secretar	sekreterare
permis	tillåtna
permis	tillåts
permis	tillåtet
permis	tillåten
permis	tillåtna
permis	tillåtet
permis	tillåten
maxim	max
maxim	maximalt
maxim	maxim
maxim	maximal
maxim	maximalt
maxim	maximum
maxim	högsta
danemarca	danmark
transport	transporter
transport	transport
transport	transporter
transport	transportera
transport	transport
coasta	kusten
coasta	kust
coasta	coast
menționat	nämnt
menționat	nämndes
menționat	nämnde
menționat	nämnts
menționat	nämns
pavel	paulus
pavel	paul
pavel	pavel
lei	lei
lei	lejon
petre	petre
exact	precis
exact	exakt
exact	exakta
exact	exakt
cronica	chronicle
cronica	krönika
grupuri	grupper
grupuri	grupperna
studiu	studier
studiu	studie
studiu	studera
florin	barry
florin	florin
socială	socialt
socială	sociala
socială	social
fier	strykjärn
fier	iron
fier	järn
notă	not
notă	observera
notă	obs
notă	anteckning
notă	anmärkning
motive	anledningar
motive	orsaker
motive	skäl
motive	grunder
motive	vädjanden
mount	mount
mount	montera
mount	berget
pian	piano
păstrat	hållit
păstrat	höll
păstrat	behöll
păstrat	behållit
ucis	mördas
ucis	mördade
ucis	mördats
ucis	mördat
ucis	mördad
ucis	dödade
ucis	dödat
ucis	dödad
ucis	mördad
direcția	riktningen
direcția	riktning
știe	vet
comun	vanligt
comun	gemensamt
comun	vanlig
comun	vanliga
comun	gemensamma
marne	marne
soldați	soldater
administrativă	administrativa
administrativă	administrativ
administrativă	administrativt
miliarde	miljard
miliarde	miljarder
miliarde	miljarder
miliarde	biljoner
modelul	modellen
modelul	förebild
modelul	model
modelul	förlaga
modelul	modell
știu	vet
știu	know
știu	veta
ortodoxe	ortodoxa
necesare	obligatoriskt
necesare	krävs
necesare	nödvändigt
necesare	nödvändig
necesare	nödvändiga
comentariu	kommentera
comentariu	kommentar
king	king
king	kungen
king	kung
king	konung
actuală	aktuell
actuală	nuvarande
actuală	aktuellt
actuală	aktuella
vârful	spets
vârful	tips
vârful	tip
vârful	dricks
vârful	tipsa
pag	pag
viitor	framtiden
viitor	framtid
viitor	future
viitor	framtida
viitor	blivande
clar	klart
clar	tydlig
clar	rensa
tânăr	unga
tânăr	young
tânăr	yngre
tânăr	ung
subiectul	föremål
subiectul	ämne
bronz	tan
bronz	solbränna
bronz	brons
gabriel	gabriel
anton	anton
episcop	löpare
episcop	biskop
episcop	bishop
lună	måne
lună	månen
lună	moon
lună	månaden
lună	månad
lună	manad
habsburg	habsburg
org	org
încheiat	slutfört
încheiat	avslutad
încheiat	avslutade
încheiat	slutförd
încheiat	avslutat
încheiat	avslutade
încheiat	slutade
încheiat	avslutades
opere	operor
ultimele	senast
ultimele	senaste
ultimele	sista
ultimele	sist
ultimele	senaste
ultimele	senast
rog	rog
retras	pensionär
retras	pensionerade
retras	pensionerad
retras	indragna
retras	återkallas
retras	återkallade
sofia	sofia
spațiul	mellanslag
spațiul	rymd
spațiul	rymden
spațiul	utrymme
sediu	huvudkontor
sediu	huvudkontoret
sediu	högkvarter
sediu	högkvarteret
river	river
river	floden
river	flod
interpretat	tolkas
interpretat	tolkade
interpretat	tolkat
interpretat	tolkats
records	records
records	register
records	skivor
introdus	introducerade
introdus	introducerades
introdus	presenterade
introdus	infört
introdus	infördes
introdus	infogade
introdus	införd
introdus	infogat
introdus	införas
mișcare	motion
mișcare	yrkande
mișcare	rörelse
mișcare	rörelser
mișcare	rörelsen
mișcare	rörelse
mișcare	förflyttning
industria	industrin
industria	industri
industria	bransch
femeie	kvinnan
femeie	woman
femeie	kvinna
femeie	kvinnliga
femeie	hona
femeie	kvinnligt
femeie	kvinna
franz	franz
medic	läkare
medic	läkares
medic	sjukvårdare
comandant	kommendant
comandant	befälhavare
comandant	befälhavare
comandant	kommendör
comandant	befälhavaren
comandant	kommendörkapten
comandant	commander
maramureș	maramureș
bărbați	karlar
bărbați	män
bărbați	manskap
utilizarea	använda
utilizarea	använder
utilizarea	använda
utilizarea	använd
utilizarea	användning
tehnică	teknisk
tehnică	tekniskt
tehnică	tekniska
tehnică	teknik
tehnică	tekniken
adresa	adress
adresa	address
dimitrie	dimitrie
documente	handlingar
documente	dokument
inclus	ingår
inclus	inkluderade
inclus	inkluderat
inclus	inkluderad
satu	satu
volum	volym
muntenegru	montenegros
muntenegru	montenegro
max	max
max	maximalt
meciuri	matcher
meciuri	matchar
meciuri	tändstickor
baia	baia
baia	badrum
baia	badrummet
arthur	arthur
arthur	artur
corp	body
corp	kropp
corp	kroppen
corp	kropps
servicii	tjänster
servicii	gudstjänst
servicii	tjänsten
servicii	service
servicii	tjänst
colecția	samling
colecția	samlingen
colecția	collection
colecția	insamling
importanță	betydelse
lupte	slagsmål
lupte	brottning
lupte	brottas
victorie	win
victorie	vinst
victorie	vinna
victorie	vinn
victorie	segern
victorie	seger
victorie	segra
scriitorilor	författare
walter	walter
veneția	venedig
desfășurat	utplacerade
creștere	öka
creștere	ökning
creștere	höjning
creștere	tillväxten
creștere	tillväxt
oradea	oradea
dacia	dacia
house	house
house	huset
house	hus
caracter	karaktär
caracter	tecken
caracter	rollfigur
valign	valign
numără	antal
numără	greve
numără	räkna
teritoriu	territorier
teritoriu	territoriet
teritoriu	territorium
speciale	speciellt
speciale	särskild
speciale	speciell
speciale	särskilda
speciale	speciella
south	syd
south	söderut
south	söder
south	södra
debutat	debuterade
înlocuit	ersatta
înlocuit	ersätts
înlocuit	ersatte
înlocuit	ersatt
înlocuit	ersattes
înlocuit	utbytt
săptămâni	veckor
săptămâni	veckorna
alias	alias
marin	marin
marin	marina
marin	marin
marin	marine
marin	marint
marin	marinsoldat
albume	album
holmes	holmes
producția	produktionen
producția	produktion
producția	tillverkning
css	css
oscar	oscar
conflict	konflikten
conflict	konflikter
conflict	konflikt
organizarea	organisation
organizarea	organisationen
organizarea	organisering
capul	head
capul	huvud
capul	huvudet
ivan	ivan
nimeni	ingen
arheologic	arkeologiska
apărare	försvaret
apărare	försvar
apărare	försvaret
apărare	försvar
alexander	aleksandr
alexander	alexander
sensul	innebörd
sensul	betydelse
sensul	mening
următor	nästa
următor	härnäst
jocuri	games
jocuri	spel
jocuri	lekar
jocuri	matcher
revoluția	revolutionen
revoluția	revolution
smith	svensson
smith	smith
rivne	rivne
categorii	kategori
categorii	kategorin
categorii	kategorierna
categorii	kategorier
noapte	natten
noapte	night
noapte	kväll
noapte	natt
acces	åtkomst
acces	tillgång
acces	tillträde
matematică	matte
matematică	matematik
matematică	matematik
matematică	matte
matematică	matematik
specifice	specifik
specifice	specifika
specifice	särskilda
specifice	specifikt
ploiești	ploiești
primește	mottar
primește	erhåller
primește	uppbär
centrale	centrala
centrale	centralen
centrale	central
centrale	centralt
centrale	mellersta
lee	lee
afl	afl
povestiri	händelser
povestiri	historier
povestiri	stories
povestiri	berättelser
scor	score
scor	poäng
red	röda
red	rött
red	röd
comunități	gemenskaperna
comunități	samhällen
comunități	gemenskaper
portugalia	portugal
wiki	wiki
vlad	vlad
guvern	regering
guvern	regeringen
occidental	occidental
occidental	västra
occidental	västlig
anglo	anglo
propus	föreslaget
propus	föreslagna
propus	föreslagen
propus	friade
propus	friat
barcelona	barcelona
posibilitatea	möjlighet
adevărat	sanna
adevărat	sann
adevărat	sant
adevărat	true
midi	midi
realizarea	förverkligande
realizarea	insikten
realizarea	förverkligande
realizarea	insikt
copiii	ungar
copiii	kids
copiii	barn
copiii	barn
markgraf	markgreven
google	google
google	googles
google	googla
studiul	studier
studiul	studie
studiul	studera
cuvânt	ord
cuvânt	word
făcută	made
făcută	tillverkad
făcută	tillverkade
făcută	tillverkat
făcută	gjorda
armate	arméer
dinamo	dinamo
dinamo	dynamo
construcții	byggverksamhet
construcții	byggande
construcții	konstruktion
refuzat	nekad
refuzat	förnekade
refuzat	nekat
refuzat	förnekat
refuzat	nekas
refuzat	avvisat
refuzat	avböjde
refuzat	vägrade
refuzat	vägrat
oferit	erbjöd
oferit	erbjuds
oferit	erbjudna
oferit	erbjuden
regină	queen
regină	drottningen
regină	drottning
independent	självständig
independent	självständiga
independent	oberoende
independent	självständigt
independent	fristående
independent	oberoende
independent	självständigt
kirovohrad	kirovohrad
terminat	avslutade
terminat	klar
terminat	avslutat
terminat	färdiga
terminat	färdig
sprijinul	support
sprijinul	stöd
sprijinul	stötta
sprijinul	stödja
ali	ali
modernă	moderna
modernă	modern
modernă	modernt
calificat	kvalificerat
calificat	kvalificerad
calificat	kvalificerade
sydney	sydney
pictura	tavla
pictura	målar
pictura	målning
puternică	starkt
puternică	strong
puternică	starka
puternică	stark
volînia	volyn
foto	photo
foto	foto
ridicată	uppfostrade
ridicată	uppfostrad
ridicată	uppväxt
ridicată	höjt
ridicată	uppvuxen
jan	jan
xii	xii
scorul	score
scorul	poäng
bazat	baserad
bazat	baserade
bazat	baserat
relații	relationer
relații	förhållanden
relații	förbindelserna
relații	förbindelser
relații	relationer
relații	relationerna
fifa	fifa
north	norr
north	norra
north	norrut
north	nord
ordine	ordningsföljd
ordine	beställning
ordine	ordning
ordine	beställa
ordine	beställningar
ordine	order
democrat	demokratiskt
democrat	demokratisk
democrat	demokratiska
democrat	demokrat
democrat	demokraterna
democrat	demokrater
html	html
italiană	italienare
italiană	italienska
italiană	italienskt
italiană	italiensk
ternopil	ternopil
elisabeta	elisabet
elisabeta	elisabeth
elisabeta	elizabeth
elisabeta	elisabet
elisabeta	elisabeth
popa	popa
trăit	levde
trăit	bodde
trăit	bott
trăit	levt
seine	seine
pro	pro
pro	proffs
pro	proffsen
pro	proffs
milano	milan
milano	milano
milano	milano
parțial	delvis
parțial	partiell
parțial	partiella
parțial	delvis
parțial	partiellt
parțial	delvis
parțial	partiellt
forța	kraft
forța	force
forța	tvinga
modern	moderna
modern	modern
modern	modernt
largă	breda
largă	bred
largă	brett
largă	wide
critic	kritiker
critic	kritisk
critic	kritiskt
critic	kritiska
programul	programmera
programul	program
programul	programmet
programul	program
programul	programmet
programul	tidsplan
programul	tidtabell
programul	schema
formatul	formatera
formatul	formatet
formatul	format
asociația	föreningen
asociația	förening
asociația	association
spectatori	åskådare
spectatori	tittare
spectatori	tittarna
personaje	tecken
personaje	figurer
personaje	karaktärer
trupa	band
trupa	musikgrupp
înaltă	high
înaltă	höga
înaltă	hög
înaltă	högt
înaltă	tall
înaltă	lång
olt	olt
formarea	bildande
formarea	formation
formarea	bildning
disc	skiva
disc	disk
disc	skiva
iulia	iulia
iulia	julia
participă	deltar
participă	deltaga
participă	delta
activități	verksamheter
activități	verksamhet
activități	aktiviteter
suferit	lidit
prinț	prinsen
prinț	furste
prinț	prince
prinț	prins
champagne	champagne
eric	eric
eric	erik
influența	påverkan
influența	inflytande
influența	påverka
air	air
air	luft
dunării	donau
comerciale	reklamfilm
comerciale	kommersiell
comerciale	kommersiella
comerciale	kommersiellt
autonomă	självständig
autonomă	autonoma
autonomă	självstyrande
autonomă	autonom
învins	besegrade
învins	besegrat
învins	besegrades
învins	besegrad
marius	marius
premiu	pris
premiu	utmärkelse
premiu	tilldelning
mark	markera
mark	märke
mark	mark
garonne	garonne
educație	utbildning
coa	coa
recunoscut	erkänd
recunoscut	erkänt
recunoscut	erkänd
recunoscut	erkänt
recunoscut	erkända
recunoscut	erkänd
recunoscut	erkänt
recunoscut	erkända
recunoscut	igenkänd
așezare	uppgörelse
așezare	bosättning
așezare	avveckling
legătura	länk
legătura	länken
legătura	länka
dimensiuni	måtten
dimensiuni	dimensioner
dimensiuni	mått
dimensiuni	storlekar
activ	aktiva
activ	aktiv
activ	aktivt
hans	hans
grad	betyg
grad	årskurs
grad	grad
grad	examen
grad	grad
grad	rang
grad	grad
grad	rank
interviu	intervjun
interviu	intervjua
interviu	intervju
simon	simon
tratat	behandlade
tratat	behandlat
tratat	behandlad
tratat	fördrag
tratat	fördraget
maximă	maximal
maximă	maximalt
maximă	maximum
maximă	högsta
sisteme	system
sisteme	systems
indicativ	vägledande
arbitru	domare
arbitru	ref
intre	emellan
intre	mellan
jocul	spel
jocul	spelet
jocul	game
jocul	match
jocul	vilt
încredere	förtroendet
încredere	självförtroende
încredere	förtroende
încredere	tillit
încredere	trust
încredere	förtroende
carl	carl
cântec	låten
cântec	sång
cântec	song
ajutor	hjälp
titular	innehavare
titular	hållare
titular	innehavaren
foc	fire
foc	brand
foc	eld
lege	juridik
lege	lagen
lege	lag
lege	law
curent	aktuell
curent	nuvarande
curent	aktuellt
curent	aktuella
funcții	funktionerna
funcții	funktioner
exterior	yttre
exterior	extern
exterior	externt
exterior	yttre
exterior	externa
exterior	utvändigt
exterior	yttre
exterior	utvändig
catedrala	katedral
catedrala	cathedral
catedrala	katedralen
starea	status
starea	ställning
maghiar	ungerska
maghiar	ungrare
maghiar	ungersk
frank	frank
închisoare	häktet
închisoare	fängelse
închisoare	fängelset
închisoare	prison
închisoare	fängelse
scriitori	författare
ținut	hållit
ținut	höll
ținut	behöll
ținut	behållit
școli	skolor
școli	skolorna
grand	grand
timiș	timiș
ilie	elijah
ilie	elia
ilie	ilie
britanică	brittisk
britanică	brittiska
britanică	britter
britanică	brittiskt
hitler	hitlers
hitler	hitler
secțiunea	avsnitt
secțiunea	sektionen
secțiunea	sektion
secțiunea	avdelning
secțiunea	avsnittet
șterge	stryka
șterge	stryk
șterge	radera
premiera	premiär
elst	elst
construite	byggt
construite	byggda
construite	byggd
construite	byggde
construite	konstruerade
construite	konstruerat
construite	konstruerad
personale	personlig
personale	personliga
personale	personligt
istoricul	historia
istoricul	historik
istoricul	historiken
personaj	karaktär
personaj	tecken
personaj	rollfigur
deținut	intern
deținut	fånge
făcând	gör
cezar	caesar
cere	ask
cere	fråga
relațiile	relationer
relațiile	förhållanden
relațiile	förbindelserna
relațiile	förbindelser
relațiile	relationer
relațiile	relationerna
avioane	flygplan
avioane	luftfartyg
avioane	flygplan
avioane	plan
colegiul	högskolan
colegiul	college
colegiul	högskola
securitate	säkerhet
securitate	säkerheten
securitate	trygghet
catalina	catalina
raionului	rayon
originea	ursprung
muntele	mountain
muntele	berg
muntele	berget
muntele	mount
muntele	montera
muntele	berget
inginer	ingenjör
gura	mun
gura	munnen
datele	datum
datele	data
datele	uppgifter
problemă	problem
problemă	problemet
problemă	problematiskt
problemă	utfärdande
problemă	emission
finlanda	finland
natură	natur
natură	naturen
natură	nature
sovietic	sovjetiska
sovietic	sovjetisk
sovietic	sovjet
anual	årligen
anual	årlig
anual	årliga
anual	årligen
anual	årlig
anual	årliga
anual	årligt
marginea	kant
marginea	edge
marginea	kanten
luxemburg	luxemburgska
luxemburg	luxemburg
luxemburg	luxembourg
cercetări	forska
cercetări	forskning
părăsit	övergivit
teritoriile	territorier
titluri	rubriker
titluri	rubrikerna
titluri	rubriker
titluri	titlar
galeria	galleriet
galeria	galleri
dovedit	bevisade
dovedit	bevisat
dovedit	bevisad
dovedit	bevisade
dovedit	bevisat
existente	befintligt
existente	befintlig
existente	befintliga
existente	existerande
piesă	bit
piesă	stycke
matei	matthew
matei	matteus
căsătorie	äktenskap
căsătorie	äktenskapet
căsătorie	giftermål
linii	rader
linii	linjer
linii	banor
filozofie	filosofin
filozofie	filosofi
east	östra
east	österut
east	öst
east	öster
cauză	orsaka
cauză	orsak
litere	brev
litere	skrivelser
litere	bokstäver
locală	lokala
locală	lokalt
locală	lokal
locală	local
lipsă	saknar
lipsă	saknas
lipsă	saknade
lipsă	saknad
lipsă	försvunnen
practic	praktiskt
practic	praktisk
practic	praktiska
practic	praktiskt
cam	cam
protejată	skyddas
protejată	skyddad
protejată	skyddade
protejată	skyddat
noaptea	natten
noaptea	night
noaptea	kväll
noaptea	natt
arabă	arab
arabă	arabisk
arabă	arabiska
arabă	arabisk
arabă	arabiska
părinții	föräldrar
părinții	föräldrars
părinții	föräldrarna
arhitectură	arkitektur
regiunile	regioner
regiunile	regionerna
regiunile	områden
egipt	egypten
scenă	scen
feminin	kvinnlig
feminin	feminina
feminin	kvinnligt
feminin	kvinnliga
feminin	hona
feminin	kvinnligt
feminin	kvinna
considerate	övervägde
considerate	övervägt
considerate	anses
scădere	sänkning
scădere	minska
scădere	minskning
forță	kraft
forță	force
forță	tvinga
soție	fru
soție	hustru
soție	maka
soție	frun
drepturi	rättigheter
cimitirul	begravningsplats
cimitirul	kyrkogård
cimitirul	kyrkogården
cimitirul	begravningsplats
cimitirul	kyrkogård
contribuit	bidragit
contribuit	bidrog
contribuit	medverkade
spaniolă	spanska
spaniolă	spansk
spaniolă	spanskt
practică	praktiskt
practică	praktisk
practică	praktiska
practică	övning
practică	praktik
practică	öva
practică	praxis
discuţie	diskussioner
discuţie	diskussion
sute	hundratals
sute	hundratal
