par	關於
zemāka	低
baleta	芭蕾
baleta	芭蕾舞
cenas	物價
cenas	價格
cenas	價
cenas	price
cenas	價錢
cenas	價格
apmaiņas	交易所
apmaiņas	交流
apmaiņas	兌換
apmaiņas	交換
apmaiņas	交易所
apmaiņas	交流
fotogrāfs	攝影師
brūna	棕
brūna	褐
brūna	布朗
brūna	brown
brūna	棕色
muhameds	穆罕默德
kauli	bones
kauli	骨
kauli	骨骼
kauli	骨頭
stūrī	角落
stūrī	轉角
stūrī	角
miljardiem	億萬
veltīts	奉獻
veltīts	專用
plānošanas	規劃
plānošanas	程式設計
grib	想要
palielina	增加
raidījumu	廣播
raidījumu	直播
raidījumu	播放
raidījumu	播出
portugāle	葡萄牙
explorer	探險家
explorer	explorer
explorer	探險家
pilnvaras	權力
pieeja	存取
vaļu	鯨魚
vaļu	鯨
pētnieki	研究者
asistents	助手
asistents	助理
inženieri	工程師
uzskati	信仰
sakāvi	敗
siena	壁
siena	牆壁
siena	圍牆
siena	牆
siena	乾草
ivana	ivana
labklājības	繁榮
lat	lat
lat	緯度
lat	叻
varšavā	華沙
principi	原則
pretošanās	阻力
pretošanās	電阻
pretošanās	抵抗
pretošanās	抵制
iesauka	暱稱
iesauka	綽號
monētu	硬幣
monētu	錢幣
madagaskaras	馬達加斯加
teksasas	德州
teksasas	德克薩斯州
datubāze	資料庫
sēnes	香菇
sēnes	蘑菇
sēnes	真菌
lapsa	狐
lapsa	狐狸
lapsa	fox
draugi	朋友
draugi	好友
sun	太陽
sun	孫
sun	珊
sun	陽光
sun	隋
prāgā	布拉格
inkubācijas	孵化
slikti	壞
smagais	重
smagais	重型
smagais	沈重
eur	歐元
eur	eur
sniegt	提供
straume	流
straume	溪流
zils	blue
zils	藍
zils	藍色
nekavējoties	即時
mit	麻省理工
mit	mit
portrets	畫像
portrets	肖像
xbox	xbox
sasniegts	已達到
resursi	資源
resursi	資源
izvairīties	避免
modele	模範
modele	示範
modele	模型
modele	型號
modele	模特兒
datoriem	電子計算機
datoriem	計算機
datoriem	電腦
malām	邊緣
ugunsgrēks	消防
ugunsgrēks	火
ugunsgrēks	火焰
ugunsgrēks	火災
fiziskās	物理
himna	聖歌
himna	salaam
himna	聖詩
himna	詩篇
power	電力
power	電源
power	動力
power	權力
mtv	mtv
apskatīt	檢視
apskatīt	瀏覽
attiecība	比率
attiecība	比值
attiecība	比例
attiecība	比
parādība	現象
kilometri	公里
kilometri	公里
runāja	口語
zemestrīces	地震
zemestrīces	地震
vardes	青蛙
vardes	蛙
vardes	青蛙
ražots	製造
rokām	軍火
rokām	手
rokām	雙手
lēnām	慢慢地
lūdzu	請
obligāti	強制
obligāti	強制
dzied	歌聲
dzied	唱歌
dzied	歌唱
free	free
free	自由
free	免費
loks	圓形
loks	圓
loks	圓圈
loks	迴圈
loks	圈
loks	rim
loks	弧
dzirnavas	風車
dzirnavas	磨坊
dzirnavas	mills
izklaides	娛樂
izveidošanas	創作
izveidošanas	創建
izveidošanas	創造
izveidošanas	建立
kaķi	貓
kaķi	貓咪
kaķi	貓
kaķi	cat
hosē	jose
īpašums	地產
īpašums	屬性
īpašums	財產
īpašums	物業
māksliniekiem	藝術家
māksliniekiem	藝人
slavens	著名
slavens	有名
krauklis	烏鴉
ārzemēs	國外
ārzemēs	出國
vajadzīgs	需要
publicēta	出版
publicēta	發表
medus	蜂蜜
kapteini	機長
kapteini	隊長
futbols	足球
futbols	美式足球
futbols	橄欖球
apmeklē	造訪
apmeklē	來訪
apmeklē	拜訪
apmeklē	出席
apmeklē	參加
apmeklē	主治醫生
mozus	摩西
auglis	胎兒
auglis	果實
auglis	水果
auglis	果
auglis	胎兒
pamiera	停戰協定
pamiera	停戰
institūcijas	機構
iziet	退出
uzstādīti	安裝
koda	koda
knābi	喙
uzlabotu	改進
uzlabotu	改善
pieaugušajiem	成人
pieaugušajiem	成年人
pietura	停止
izpildīt	執行
brīva	free
brīva	自由
brīva	免費
brīvprātīgi	自願
brīvprātīgi	自願性
kārtība	訂單
kārtība	命令
kārtība	秩序
kārtība	訂購
kārtība	順序
sarkans	紅
sarkans	red
sarkans	紅色
mākoņi	雲
mākoņi	雲彩
mākoņi	雲
mākoņi	雲端
mugura	背
mugura	回
dzinējiem	引擎
dzinējiem	發動機
drāma	電視劇
drāma	劇情
drāma	戲劇
drāma	劇
piemērots	適當
piemērots	適合
piemērots	合適
fra	fra
andrē	andre
andrē	andré
plato	高原
orgāns	器官
orgāns	風琴
cīnās	格鬥
cīnās	打架
cīnās	戰鬥
autortiesības	版權
autortiesības	著作權
čūsku	蛇
apkārtējo	周邊
stipra	強大
stipra	強壯
stipra	強烈
stipra	強
stipra	堅強
īpašība	特質
īpašība	地產
īpašība	屬性
īpašība	財產
īpašība	物業
īpašība	功能
īpašība	特色
īpašība	特徵
krievs	俄語
krievs	俄文
ebrejiem	猶太人
ebrejiem	猶太
ebrejiem	希伯來人
terora	恐
terora	恐怖
mēģinājumi	企圖
mēģinājumi	嘗試
mēģinājumi	企圖
mēģinājumi	排練
mēģinājumi	排演
nedēļām	星期
nedēļām	周
nedēļām	週數
pašreiz	目前
īpašs	特別
parms	parms
molekulu	分子
lekcijas	講課
lekcijas	講座
lekcijas	演講
lekcijas	講課
lekcijas	講座
lekcijas	演講
logu	窗戶
logu	窗
logu	視窗
cerības	期望
cerības	預期
cerības	期望值
cerības	希望
cerības	hope
piekūns	獵鷹
piekūns	隼
garozas	地殼
dzenis	啄木鳥
platīna	鉑
platīna	白金
džonss	jones
jautājumi	問題
apcietināts	被捕
gāze	氣
gāze	天然氣
gāze	汽油
gāze	氣體
izejas	出口
tren	tren
astronomijas	天文
astronomijas	天文
piekrītu	同意
radīts	生成
ragu	牛角
ragu	喇叭
ragu	號角
distance	距離
māla	黏土
māla	泥
māla	粘土
off	關
off	關閉
arhibīskapu	大主教
wild	狂野
wild	野
wild	野性
wild	野生
krūtīm	乳房
nauda	金錢
nauda	錢
nauda	現金
pitsburgas	匹茲堡
musulmaņi	穆斯林
musulmaņi	穆斯林
igo	hugo
vēders	胃
vēders	肚子
vēders	腹
vēders	腹部
deviņas	九
deviņas	九個
vilciena	火車
vilciena	列車
partneri	夥伴
partneri	伴侶
partneri	夥伴
partneri	合伙人
partneri	搭檔
help	幫助
help	幫忙
medības	獵
medības	hunt
medības	狩獵
medības	獵
medības	狩獵
medības	打獵
tējas	茶葉
tējas	茶
tējas	tee
mīlestība	戀愛
mīlestība	愛
mīlestība	love
mīlestība	愛情
minimums	最少
minimums	最小
izvietojums	安置
izvietojums	安排
izvietojums	版面
izvietojums	佈局
izvietojums	排版
žūrijas	陪審團
žūrijas	陪審員
zila	blue
zila	藍
zila	藍色
lauva	獅
lauva	獅子
mācība	教訓
mācība	課
royal	皇家
royal	皇室
kokā	樹
kokā	樹木
traumas	創傷
traumas	損傷
traumas	創傷
traumas	外傷
rightarm	rightarm
izdevumi	支出
izdevumi	費用
izdevumi	開支
izdevumi	支出
argentīna	阿根廷
ēģipte	埃及
meitene	女生
meitene	姑娘
meitene	女孩
meitene	girl
vērtīgu	寶貴
suņi	犬
suņi	狗
suņi	竇
suņi	犬
suņi	狗
uzaicināja	邀請
uzaicināja	受邀
apgalvoja	認領
apgalvoja	聲稱
apgalvoja	據稱
laura	laura
palestīnas	巴勒斯坦
alā	山洞
alā	洞穴
alā	洞
pārdoti	賣
pārdoti	售出
tatāru	韃靼
apakšā	下方
apakšā	底
apakšā	底部
apakšā	底下
subjekts	實體
subjekts	主題
indiāņi	印地安人
teksti	歌詞
uzturā	食用
kolekcija	收集
kolekcija	收藏
dons	唐
dons	don
tēma	題目
tēma	話題
tēma	專題
tēma	主題
tēma	專題
tēma	主題
tēma	主題
kušanas	熔化
kušanas	融化
ierosināja	推薦
virzienos	方向
post	張貼
post	郵政
post	post
lāča	熊
novērst	防止
reģioni	區域
efekts	特效
efekts	效果
efekts	效應
efekts	特效
efekts	效應
efekts	影響
efekts	效果
balstīts	基於
leopolds	leopold
iespaidu	印象
tikmēr	與此同時
pabeigšanas	竣工
meitenes	girls
meitenes	女孩
meitenes	女生
meitenes	女童
gredzens	響鈴
gredzens	環
gredzens	戒指
sakari	通訊
pārveidota	修改
klosteri	寺院
vadošais	領先
vadošais	領導
projekti	草稿
projekti	項目
atkāpšanās	辭職
hitlera	希特勒
ragi	牛角
antenas	觸角
antenas	天線
antenas	天線
grāds	度
grāds	程度
grāds	學位
programmatūra	軟體
braukt	開車
braukt	駕駛
teamb	teamb
ltd	ltd
bulgārija	保加利亞
atbalstīt	支援
profesionāla	專業
check	檢查
check	支票
orķestris	管弦樂隊
orķestris	樂團
briedis	鹿
napoleons	拿破崙
vergu	奴隸
ltv	ltv
kursus	課程
apes	人猿
apes	類人猿
apes	猿
apes	猿猴
apes	猩猩
apes	人猿
apes	猿
rotācijas	rotary
elektriskās	電氣
elektriskās	電氣
elektriskās	電
elektriskās	電動
atlases	挑選
atlases	選取
atlases	選擇
atlases	甄選
bērnības	童年
reliģisko	宗教
kritiķis	評論家
kritiķis	批評家
izplatību	傳播
izplatību	散播
izplatību	蔓延
mario	mario
pļavās	草原
ikp	gdp
virsraksts	頭條
virsraksts	標題
virsraksts	標題
vārna	烏鴉
monreālas	蒙特婁
kevins	kevin
kristofs	christoph
keramikas	陶器
keramikas	陶藝
keramikas	陶瓷
keramikas	陶瓷
play	玩
play	彈
play	播放
neatkarīga	獨立
stāvu	陡
stāvu	陡峭
betona	具體
betona	混凝土
betona	水泥
mēneši	月
mēneši	月份
web	web
web	網
web	網路
krēsla	椅
krēsla	椅子
krēsla	曙光
krēsla	黃昏
angliju	英國
angliju	英格蘭
lieliski	棒
lieliski	偉大
augļi	果實
augļi	水果
augļi	果
augļi	果實
augļi	水果
bada	飢餓
bada	飢餓
kritiķi	評論家
kritiķi	批評家
precējusies	已婚
ierobežota	有限
ierobežota	限量
ierobežota	限
ierobežota	受限
ierobežota	受限
nagi	爪
nagi	爪子
nagi	釘子
nagi	指甲
motors	引擎
motors	發動機
laivu	船
laivu	船隻
laivu	艇
provincēs	省份
provincēs	各省
koledžas	學院
koledžas	院校
koledžas	學院
koledžas	書院
koledžas	大學
saistās	裝訂
vilku	狼
kalendārs	日曆
kalendārs	曆法
kalendārs	曆
deguna	鼻
deguna	鼻子
pieredze	體驗
pieredze	經驗
graudu	糧食
graudu	穀物
graudu	糧
durvju	門
ievietot	插入
pamati	地基
pamati	基金會
lido	飛
lido	蒼蠅
lido	飛翔
lido	利多
lido	飛
lido	飛翔
lido	飛行
lido	蒼蠅
augļus	果實
augļus	水果
kameru	鏡頭
kameru	照相機
kameru	相機
kameru	攝影機
norādīt	指明
norādīt	指定
izstādēs	展覽
izstādēs	展覽會
indiešu	印地安人
komunistiskā	共產主義
ciemata	村
ciemata	鄉村
ciemata	村莊
ciemata	村落
ciemata	村子
disks	碟片
disks	碟
disks	磁碟
disks	碟片
disks	碟
disks	磁碟
disks	開車
disks	駕駛
uzbrukt	攻擊
uzbrukt	襲擊
uzbrukt	進攻
svārstības	波動
svārstības	波動
vecums	年紀
vecums	年齡
kādēļ	為何
kādēļ	為甚麼
kādēļ	為什麼
valentīns	valentin
zaru	分行
zaru	分支
pastāvīgu	永久
klubiem	俱樂部
klubiem	梅花
maksims	格言
bloks	區塊
bloks	block
sienām	牆壁
sienām	城牆
sienām	牆
vienotā	單一
vienotā	單人
vienotā	單身
vienotā	單
fāze	階段
bites	蜜蜂
maksimālā	最大值
maksimālā	最大限度
straumes	流
straumes	溪流
straumes	海流
pēcpusdienā	下午
pēcpusdienā	午後
bildes	像片
bildes	照片
bildes	圖片
bildes	像片
bildes	圖畫
bildes	照片
vilcieni	火車
vilcieni	列車
anatolijs	anatoly
dalībniece	參賽者
rādiuss	半徑
uzņem	托管
uzņem	主機
uzņem	主辦
muitas	海關
muitas	關稅
ieroči	武器
ieroči	兵器
ieroči	軍火
pilsonību	公民權
astoņi	八個
astoņi	八
publikācijas	出版物
zīdītāju	哺乳動物
redz	見
upīte	溪
kodols	核心
kodols	core
kodols	核心
zvaigznājs	星座
koraļļu	珊瑚
kontrole	控制權
kontrole	控制
kontrole	控制
kontrole	管制
brigāde	旅
koncentrācija	濃度
koncentrācija	濃度
interese	興趣
interese	利息
viesnīcas	酒店
viesnīcas	旅館
istabas	房間
istabas	房
virknes	弦樂
pārcelta	感動
kāpu	沙丘
avāriju	崩潰
avāriju	撞車
avāriju	墜毀
avāriju	撞車
dzinēji	引擎
dzinēji	發動機
ernst	ernst
apgabali	各區
apgabali	各地區
apgabali	各州
apgabali	各縣
apgabali	地區
televīzija	電視機
televīzija	電視
televīzija	電視台
ceturtajā	第四
pilsoņi	市民
pilsoņi	公民
pilsoņi	國民
nokrišņi	降水
nokrišņi	降水量
nokrišņi	塵埃
nokrišņi	輻射
tab	標籤
tab	tab
jazz	爵士樂
jazz	爵士
datavalue	datavalue
pārsvaru	支配
unix	unix
studentiem	學生
uguni	消防
uguni	火
uguni	火焰
uguni	火災
balsošana	表決
balsošana	投票
balsošana	表決
balsošana	投票
derības	投注
derības	賭
derības	賭注
derības	打賭
nominācijas	提名
nominācijas	提名
helēna	helena
helēna	海倫
helēna	helen
produkts	商品
produkts	產品
produkts	產物
bobs	bob
uzbrukumiem	攻擊
uzbrukumiem	襲擊
zilais	blue
zilais	藍
zilais	藍色
grīdas	地板
grīdas	下限
grīdas	地板
kodi	編碼
ieguve	抽取
ieguve	提取
ieguve	萃取
ieguve	採礦業
ieguve	礦業
ieguve	採礦
ieguve	收割
ieguve	收穫
rozes	玫瑰花
rozes	玫瑰
radinieki	親屬
radinieki	親戚
pārvaldības	管理
filmēšanas	拍攝
filmēšanas	拍戲
boļševiku	布爾什維克
lāči	熊
iana	iana
appendchild	appendchild
atrasta	找到
atrasta	發現
roņu	封
roņu	密封
roņu	印章
roņu	海豹
valkā	戴
valkā	穿
priekšmeti	項目
priekšmeti	科目
priekšmeti	物體
priekšmeti	天體
priekšmeti	物件
individuālā	個人
individuālā	個別
individuālā	個體
notikums	事件
notikums	活動
īrija	愛爾蘭
seja	臉
seja	臉部
kazas	山羊
kazas	山羊
kazas	羊
brūnais	棕
brūnais	褐
brūnais	布朗
brūnais	brown
brūnais	棕色
attr	attr
party	黨
party	政黨
party	宴會
party	派對
party	聚會
slovākija	斯洛伐克
simts	hundred
simts	百
jūsu	你的
reģistrēti	註冊
atēnu	雅典
piemērota	適當
piemērota	適合
piemērota	合適
sony	sony
deklarāciju	宣言
augstiene	高地
autonomais	自主
republikāņu	共和
aplis	圓形
aplis	圓
aplis	圓圈
aplis	迴圈
aplis	圈
komēta	彗星
amatieru	業餘
kristāli	水晶
kristāli	晶體
addclass	addclass
sizedefault	sizedefault
ģeogrāfija	地理學
ģeogrāfija	地理
ģeogrāfija	地域
ģeogrāfija	地理位置
starpība	差額
starpība	區別
starpība	差別
starpība	差異
starpība	比值
starpība	差分
starpība	微分
gājiens	中風
gājiens	動
gājiens	移動
gājiens	遊行
tradīcija	傳統
šķiedras	纖維
šķiedras	纖維
kolekcijas	收藏
kolekcijas	收集
kolekcijas	收藏
senāts	元老院
senāts	參議院
iekšpusē	內在
iekšpusē	裡面
iekšpusē	內心
iekšpusē	內部
žanru	流派
lappuses	頁
apvienošanās	合併
apvienošanās	合併
ieročus	武器
ieročus	兵器
ieročus	軍火
sekot	跟著
sekot	跟隨
kāpas	沙丘
dizains	設計
reljefa	地形
reljefa	地勢
jaunākās	最新
vēsturnieki	歷史學家
rev	rev
priede	松樹
priede	松
wta	wta
teātri	劇院
teātri	戲院
ūdeņi	水域
statuja	雕像
statuja	雕塑
statuja	塑像
pensiju	退休金
pensiju	養老金
pelēks	灰色
pelēks	灰
pelēks	灰色
pelēks	灰
pelēks	grey
dalīta	共用
dalīta	共享
dalīta	分享
veselību	健康
sudrabs	銀色
sudrabs	銀
sudrabs	白銀
uzmanība	注意
uzmanība	注意力
uzmanība	聚焦
uzmanība	重點
uzmanība	專注
uzmanība	焦點
palmu	棕櫚
koncertā	音樂會
koncertā	演唱會
zems	低低
zems	低
posmiem	階段
mala	邊緣
žurkas	鼠
žurkas	耗子
žurkas	老鼠
mazuļu	少年
plus	加上
plus	加
sastāvdaļu	成分
sastāvdaļu	成份
ohaio	俄亥俄
ohaio	俄亥俄州
pos	pos
spārna	永
spārna	翼
sociāli	社交
piemēroti	適當
piemēroti	適合
piemēroti	合適
sahāras	撒哈拉
tonnu	噸
tonnu	公噸
tonnu	噸
tonnu	ton
uzvarētāja	勝者
uzvarētāja	贏家
havaju	夏威夷
dvēseles	靈魂
ģitāras	吉他
zemūdens	水底
zemūdens	水下
zemūdens	水中
zemūdens	潛水艇
zemūdens	潛艇
jomas	地區
stāvs	下限
stāvs	地板
apstiprina	核准
apstiprina	批准
serveris	伺服器
komponista	作曲家
neatkarīgas	獨立
šarlote	charlotte
maršruti	路線
sestdienā	星期六
sestdienā	週六
pabeigt	完成
pabeigt	完整
pabeigt	完成
peld	飛
peld	飛翔
peld	飛行
vīrietis	男性
vīrietis	男
vīrietis	人
vīrietis	男人
vīrietis	man
ikdienā	天天
ikdienā	每日
ikdienā	日常
ikdienā	每天
personīgi	親自
heart	心
heart	心臟
papildināt	補充
papildināt	輔助
samazinātu	減少
rumānija	羅馬尼亞
gnu	gnu
uzvedību	行為
uzvedību	行為
novērojumi	觀察
novērojumi	觀測
kaimiņu	鄰近
izstādē	展覽
izstādē	展
izstādē	展覽會
ross	ross
issn	issn
atspoguļo	反映
rekonstrukcija	整修
rekonstrukcija	翻修
rekonstrukcija	翻新
rekonstrukcija	裝修
rekonstrukcija	修繕
rekonstrukcija	重建
jumts	屋頂
aknu	肝臟
aknu	肝
iedarbība	特效
iedarbība	效應
iedarbība	影響
iedarbība	效果
iedarbība	暴露
iedarbība	曝光
iedarbība	曝露
viesnīca	飯店
viesnīca	酒店
viesnīca	賓館
viesnīca	旅館
bibliotēkā	圖書館
vulkāna	火山
altāra	祭壇
altāra	壇
aptaujā	測驗
komponistu	作曲家
pasākums	測量
pasākums	度量
pasākums	計量
pasākums	衡量
pasākums	量度
peles	鼠
peles	滑鼠
peles	鼠
konstrukcija	施工
konstrukcija	建設
konstrukcija	建築
konstrukcija	設計
komerciāli	商用
komerciāli	商事
komerciāli	商業
balles	舞會
balles	舞廳
opozīcijas	反對
opozīcijas	反對派
opozīcijas	反對黨
vēstule	留言
vēstule	訊息
vēstule	信件
vēstule	信
vēstule	來信
vēstule	字母
vēstule	信函
vēstule	信件
portugālē	葡萄牙
atjaunošana	修復
atjaunošana	恢復
atjaunošana	復原
atjaunošana	整修
atjaunošana	翻修
atjaunošana	翻新
atjaunošana	裝修
atjaunošana	修繕
uztver	感知
sadalīt	分裂
sadalīt	分割
ieročiem	槍支
ieročiem	槍械
koledža	學院
koledža	書院
koledža	大學
grafikas	圖形
grafikas	繪圖
komunikācijas	通訊
komunikācijas	溝通
komunikācijas	通訊
iemesli	理由
iemesli	原因
iemesli	起因
nometnēs	營地
audu	組織
audu	紙巾
lejupielāde	下載
lejupielāde	下載
leņķis	角度
leņķis	角
atp	atp
target	目標
stāv	站立
stāv	常備
stāv	常設
ainas	場景
sabiedrotie	盟友
sabiedrotie	盟軍
sabiedrotie	盟國
sabiedrotie	同盟
austriju	奧地利
veidošana	編隊
veidošana	形成
veidošana	塑造
arkive	arkive
arhitektu	建築師
pieaugušie	成人
pieaugušie	成年人
pieaugušie	成人
pieaugušie	成年人
pieaugušie	成年
viesu	賓客
viesu	來賓
viesu	客人
korpusu	赫爾
korpusu	船體
ozola	橡樹
ozola	橡木
ozola	橡
ozola	櫟
next	下一步
meta	元
pieņemšanas	驗收
pieņemšanas	接受
arhipelāga	群島
welcome	歡迎
viktorija	維多利亞
viktorija	victoria
lībijas	利比亞
krustojas	相交
getargs	getargs
tramvaji	電車
vienkāršs	簡單
vienkāršs	平原
aina	aina
asfalta	瀝青
saimnieks	主人
saimnieks	大師
saimnieks	師父
saimnieks	師傅
valūtas	貨幣
ķēdes	鎖鏈
ķēdes	鏈
ķēdes	鏈條
ķēdes	鐵鍊
ķēdes	鏈
ķēdes	連鎖
ķēdes	鏈條
teilors	taylor
nīls	neil
nīls	neal
iznīcināt	消滅
iznīcināt	摧毀
iznīcināt	毀滅
būvēts	建
būvēts	內建
arhīva	檔案
arhīva	歸檔
pilij	皇宮
pilij	宮殿
pilij	王宮
pilij	宮廷
pilij	宮
lok	樂
prakse	實踐
prakse	練習
geto	貧民窟
geto	貧民區
gribu	想要
nepieciešamība	需求
nepieciešamība	需要
nepieciešamība	必要性
aitas	羊
aitas	綿羊
aitas	ewe
sindroms	症候群
pilnīga	完整
pilnīga	完成
haiti	海地
mhz	兆赫
mhz	mhz
rozā	粉
rozā	粉色
rozā	粉紅色
rozā	粉紅
bumba	球
bumba	炸彈
ref	裁判
cūku	豬
zaķis	野兔
zaķis	兔
zaķis	兔子
bizness	企業
bizness	業務
bizness	商業
bizness	商務
ieteica	推薦
ieteica	推薦
fosilijas	化石
basketball	籃球
lampas	燈
lampas	電燈
lampas	燈具
džou	周
lotus	lotus
lotus	蓮花
lotus	蓮
students	學生
maksimāli	最大值
maksimāli	最大限度
mācās	學習
elektronikas	電子
aparatūras	硬體
profesionāli	專業
garīgās	心智
garīgās	心理
garīgās	精神
vienkārša	簡單
vienkārša	平原
izvēlēta	選取
ienaidnieki	仇人
autoriem	作者
matemātikā	數學
disertāciju	命題
disertāciju	論文
iekļaut	包括
viļņi	浪
viļņi	海浪
viļņi	波浪
nejauši	隨機
slēpošana	滑雪
uztvert	感知
sestais	第六
sql	sql
hamburgas	漢堡
izgatavo	製造
godam	精美
oksfordas	牛津
etnisko	族裔
sportistiem	運動員
ganību	草地
ganību	草場
ganību	草原
ganību	放牧
piektdienā	星期五
piektdienā	週五
pasniedzēji	教師
dobumā	腔
atomi	原子
kompleksā	複雜
tango	探戈
brauciens	乘車
brauciens	騎馬
brauciens	騎
brauciens	旅途
brauciens	旅程
brauciens	旅行
brauciens	行程
pievienoties	加入
ietilpība	容量
ietilpība	能力
neatkarība	獨立
revīzijas	審計
revīzijas	審計
revīzijas	審計
mod	mod
ieeja	入場
ieeja	入口
smadzenes	腦子
smadzenes	大腦
smadzenes	腦袋
smadzenes	腦
smadzenes	腦子
smadzenes	頭腦
smadzenes	腦
smadzenes	大腦
smadzenes	腦袋
autonomā	自主
rfc	rfc
redze	視力
redze	視覺
redze	願景
redze	視野
redze	展望
priekšroku	偏好
priekšroku	喜好
aktīvā	積極
aktīvā	活躍
iedarbības	暴露
iedarbības	曝光
iedarbības	曝露
mongolijas	蒙古
mongolijas	蒙古
apdraudēta	危及
olbaltumvielu	蛋白質
olbaltumvielu	蛋白
zosis	雁
zosis	鵝
piekraste	沿海
piekraste	沿岸
piekraste	海岸線
piekraste	海岸
piekraste	岸上
piekraste	岸
piekraste	岸邊
piekraste	海岸
piekraste	海岸線
delegācijas	代表團
daudzveidība	多元化
daudzveidība	多樣性
daudzveidība	多樣化
apskates	視察
izsūtīts	流亡
izsūtīts	流放
kamerūnas	喀麥隆
zaļa	綠色
zaļa	綠
zaļa	綠地
zaļa	格林
baktēriju	細菌
klientiem	客戶
klientiem	顧客
klientiem	客戶
ložu	防彈
malaizijas	馬來西亞
mošeja	清真寺
resursus	資源
kijevā	基輔
serveri	伺服器
serveri	伺服器
raksturu	字元
raksturu	人物
raksturu	角色
raksturu	性格
raksturu	品格
skar	觸及
kopijas	副本
kopijas	拷貝
sauber	sauber
kristieši	基督教徒
kristieši	基督徒
grifs	禿鷹
sestā	第六
vēju	風
pēdu	腳
pēdu	英尺
simptomi	症狀
ticība	信仰
ticība	信心
ticība	信念
ārpuses	外部
ārpuses	室外
ārpuses	外面
ārpuses	外
ārpuses	外部
ārpuses	外表
irāna	伊朗
maiju	maya
ajax	ajax
zondes	探測
zondes	探測器
zondes	探測器
dzeltens	黃色
dzeltens	黃
piederība	從屬關係
piederība	隸屬
irākā	伊拉克
publicēšana	出版物
publicēšana	出版
publicēšana	出版
publicēšana	發表
uzmanības	注意
uzmanības	注意力
uzmanības	聚光燈
slīpi	傾斜
vienkāršas	簡單
vāveres	松鼠
tjurku	突厥
nakti	通宵
nakti	夜晚
nakti	晚上
nakti	夜
krūtis	乳房
krūtis	山雀
tatjana	tatjana
tatjana	tatyana
akadēmiskā	學術
ielās	街道
malta	馬耳他
edvīns	edwin
lēmumus	決定
endrū	andrew
miers	平安
miers	和平
reāli	real
reāli	真實
galaktikas	星系
galaktikas	銀河
ziema	winter
ziema	冬
ziema	冬季
ziema	冬天
aizsargātu	保護
sponsors	贊助
matemātika	數學
matemātika	數學
matemātika	數學
slavena	著名
slavena	有名
lnt	lnt
trīsdesmit	三十
trīsdesmit	thirty
tiešsaistes	上線
tiešsaistes	網上
tiešsaistes	online
holivudas	好萊塢
pārliecinoši	說服
koordinātas	坐標
koordinātas	座標
dumpis	叛亂
dumpis	叛逆
dumpis	反叛
marko	marco
kvalifikācija	資歷
kvalifikācija	資格
simons	simon
simons	西蒙
simons	西門
numuri	臥室
numuri	數字
ray	雷
ray	ray
skolēni	學生
skolēni	學童
bagāta	富人
bagāta	富
bagāta	豐富
bagāta	富有
kvalitāte	素質
kvalitāte	品質
kvalitāte	優質
kvalitāte	質量
beisbola	棒球
zirgus	馬
zirgus	馬匹
leņķi	角度
leņķi	盎格魯
pelēkais	灰色
pelēkais	灰
pelēkais	grey
tirgotāji	經銷商
slēgts	鎖定
koncerti	音樂會
koncerti	演唱會
zīdītāji	哺乳動物
zīdītāji	哺乳動物
paziņojumu	通知
čūska	蛇
point	角
point	點
dzejoļi	詩
dzejoļi	詩歌
meklējumos	追求
smilšakmens	砂岩
nepāra	單數
nepāra	怪
faktors	因子
faktors	因數
mezgls	節點
mezgls	結
ses	ses
ses	cer
ses	cer
natālija	natalie
natālija	natalia
atmiņa	記憶力
atmiņa	記憶
atmiņa	記憶體
atmiņa	回憶
kristāla	水晶
kristāla	crystal
kristāla	晶體
fragmenti	片段
fragmenti	碎片
fragmenti	節錄
fragmenti	摘錄
fragmenti	片段
lejup	下游
lejup	往下
lejup	向下
lejup	下坡
cūkas	豬
cūkas	豬
hits	命中
aktrises	女演員
strāva	電流
strāva	現任
strāva	目前
basketbols	籃球
licences	執照
licences	執照
licences	許可證
licences	執照
licences	駕照
licences	許可證
ice	冰塊
ice	冰
ice	ice
rīko	托管
rīko	主機
rīko	主辦
izstrāde	發展
mītnes	總部
nemieri	暴動
nemieri	暴亂
nemieri	騷亂
nesenā	最近
nesenā	近期
apstiprināta	確認
apstiprināta	核定
apstiprināta	核准
apstiprināta	批准
priedes	松樹
priedes	松
balsot	表決
balsot	投票
lsd	lsd
laukumi	方塊
rojas	rojas
mākoņu	雲
mākoņu	雲端
tims	tim
tims	添
cietuma	監獄
kolonnas	欄
volkswagen	大眾
asu	asu
asu	尖銳
asu	鋒利
asu	銳利
amatpersonas	官員
sastāvdaļas	元件
sastāvdaļas	元素
sastāvdaļas	成分
sastāvdaļas	原料
sastāvdaļas	成份
deep	深
deep	深層
ekspress	快車
ekspress	明示
ekspress	express
ekspress	特快
ierašanās	抵達
ierašanās	到達
nomainīts	取代
zenit	zenit
varde	蛙
varde	青蛙
konvencijas	公約
gothards	gotthard
mlb	mlb
tenisa	網球
vairākumu	多數
vēlmi	願望
vēlmi	慾望
jaroslavs	jaroslav
veiksmīga	成功
veiksmīga	成功
pēcnācēji	後代
pēcnācēji	後裔
pēcnācēji	後代
ierobežojumi	限制
ierobežojumi	限制
ierobežojumi	限制
ierobežojumi	極限
ierobežojumi	限額
ierobežojumi	限制
opel	opel
klāja	甲板
vadonis	領導人
vadonis	領導者
vadonis	領袖
izslēgts	關
izslēgts	關閉
