در	vrata
اجرایی	izvršni
پست	objavi
پست	objava
پست	objavljeno
پست	postavio
امی	amy
عملکرد	izvedba
عملکرد	izvođenje
عملکرد	nastup
بشر	čovječanstvo
بشر	ljudskost
بشر	humanost
بشر	ljudski
مدار	orbitu
کدام	koje
کدام	koja
کدام	koji
نگهداری	držanje
نگهداری	čuvanje
نگهداری	održavanje
بهره	kamate
بهره	kamata
بهره	zanimanje
بهره	interes
باب	bab
اروپایی	europski
اروپایی	europska
اروپایی	europske
اروپایی	europsko
گرمی	toplina
گرمی	toplinu
گرمی	bakica
رفتار	ponašanje
رفتار	gluma
رفتار	glume
رفتار	ponašanje
فرمول	formula
فرمول	formulu
نوری	nuri
نوری	svjetlo
نوری	svijetlo
نوری	svjetlost
نوری	optički
زیبا	predivno
زیبا	prelijepo
زیبا	lijepa
زیبا	prekrasna
زیبا	predivna
دانشجویان	studenti
دانشجویان	učenici
دانشجویان	studentima
مربیان	menadžeri
مربیان	zabavljači
محور	osovine
محور	osovina
محور	osi
محور	osovine
محور	os
مخالفت	neslaganje
مخالفت	opozicija
مخالفت	oporbene
مخالفت	oporba
مخالفت	protivljenje
حمل	nošenje
حمل	noseći
دینی	religiozni
دینی	vjerska
دینی	vjerski
دینی	vjerske
مسلمانان	muslimane
مسلمانان	muslimanima
مسلمانان	muslimana
مسلمانان	muslimani
مسلمانان	muslimanski
مسلمانان	muslimani
مسلمانان	muslimana
مسلمانان	musliman
گورستان	groblju
گورستان	groblje
آهن	željezo
آهن	željeza
پیشین	bivši
پیشین	prethodni
پیشین	prethodna
مقایسه	usporedbu
مقایسه	usporedbe
مقایسه	usporedba
مقایسه	usporedi
مقایسه	usporedite
مقایسه	usporediti
مقایسه	usporedio
رسیدن	stiglo
رسیدن	stigao
رسیدن	stigli
رسیدن	stigla
ابزار	alat
ابزار	alat
ابزار	alati
مهاجرت	migriraju
مهاجرت	kolonizaciju
مهاجرت	imigracije
مهاجرت	migracije
اشعار	himne
مقاومت	odoljeti
مقاومت	opiranje
مقاومت	otpor
سینمایی	film
بیمارستان	bolnica
بیمارستان	bolnice
بیمارستان	bolnicama
پا	stopalo
پا	noga
پا	noge
پا	nogu
پا	nozi
پا	noga
اصول	aksioma
اصول	osnove
اصول	principa
اصول	načela
اصول	principe
اصول	principi
کن	ken
مجموع	zbroj
مجموع	sum
مجموع	suma
مجموع	ukupno
تفاوت	diff
تفاوت	razlika
تفاوت	razlika
تفاوت	razlike
تفاوت	razlika
دیدگاه	aspekte
دانمارک	danske
دانمارک	danska
دانمارک	danskoj
دانمارک	danske
دانمارک	danski
نوشتن	pišite
نوشتن	napiši
نوشتن	piši
نوشتن	napišite
نوشتن	pišem
نوشتن	pisanje
نوشتن	pisem
اختلاف	razlika
اختلاف	razlike
اختلاف	neslaganje
اختلاف	nesuglasica
اختلاف	neslaganja
لبنان	libanonu
هشت	osam
شهردار	gradonačelnik
نوبل	plemenito
نوبل	plemeniti
نوبل	nobelovu
بسکتبال	košarka
بسکتبال	košarku
سخت	tvrdo
سخت	tesko
سخت	teško
سخت	tesko
سخت	teško
سامانه	sistem
سامانه	sustav
هدایت	vodič
هدایت	vodstvo
هدایت	smjernice
تخیلی	fantastika
تخیلی	fikcija
پیام	poruku
پیام	poruka
پیام	poruke
فردی	freddie
فردی	freddy
گیتار	gitaru
گیتار	gitare
گیتار	gitara
پلیس	policija
مفهوم	koncept
مفهوم	pojam
چیز	stvari
خطی	linearno
خطی	rukopisa
خطی	rukopis
خوانده	pročitaj
خوانده	pročitajte
خوانده	čitaj
گردد	postane
بنده	sluga
بنده	robinja
بنده	rob
بنده	roba
کمیته	odbor
کمیته	komitet
ژان	jean
ژان	žan
ژان	joan
ژان	jeanne
اسماعیل	ismail
اسماعیل	ismael
تنظیم	prilagodbe
تنظیم	prilagodba
تنظیم	postavi
تنظیم	set
تنظیم	komplet
تنظیم	postavljam
تنظیم	postavljanje
خلاصه	kratko
خلاصه	sažetak
ساکن	stanovnik
ساکن	stacionarne
دیوان	diwan
گسترده	proširio
گسترده	produženi
گسترده	rasprostranjena
الکتریکی	električna
الکتریکی	električni
رایانه	računala
رایانه	računalo
رایانه	računarstva
عبور	tranzit
عبور	križ
عبور	cross
عبور	krst
عبور	kros
ششم	šesta
ششم	sixth
ششم	šesto
ششم	šesti
لی	lee
هنرمند	umjetnica
هنرمند	umjetnik
هنرمند	izvođač
هنرمند	artist
گوناگون	raznolik
گوناگون	razne
گوناگون	razni
گوناگون	raznih
مدرن	moderni
مدرن	moderna
مدرن	moderan
مدرن	moderne
مدرن	moderno
ماشین	machine
ماشین	stroj
ماشین	mašina
ماشین	masina
ماشین	auto
ماشین	automobil
ماشین	kola
ماشین	vozilo
یونایتد	united
یونایتد	ujedinjeni
گلدن	zlatni
گلدن	zlatna
گلدن	zlatne
گلدن	zlatno
شدید	ozbiljne
شدید	teške
شدید	intenzivno
شدید	napeto
شدید	intenzivna
شدید	intenzivan
شیر	lav
شیر	lava
شیر	mlijeka
شیر	mlijeko
آذر	azar
سخن	riječ
سخن	rijec
نقد	kritika
نقد	kritike
نقد	gotovina
نقد	cash
محافظت	štiti
محافظت	zaštiti
محافظت	štiti
محافظت	zaštita
محافظت	zaštitu
تنیس	tenis
بهار	proljeće
بهار	proljeća
بهار	bahar
قانونی	legalno
قانونی	legitimno
قانونی	pravni
قانونی	pravna
قانونی	pravno
قانونی	legalno
حکم	rasuđivanje
حکم	presuda
حکم	kaznu
حکم	presuda
حکم	rečenica
حکم	kazna
قصد	namjera
قصد	namjera
قصد	namjere
قصد	namjeravao
قصد	namijenjen
قصد	nakane
قصد	namjera
قصد	namjere
هوای	vrijeme
هوای	huai
ماهی	riba
ماهی	ribica
ماهی	ribe
ماهی	ribice
رم	rim
رم	ram
رایج	zajednički
رایج	zajedničko
رایج	zajednička
کبک	partridge
کبک	quebec
مستند	dokumentarac
مهاجر	selice
مهاجر	migranata
مهاجر	izbjeglica
مهاجر	izbjeglice
مهاجر	imigrant
فرهنگستان	akademija
فرهنگستان	akademiji
جایگاه	boravište
جایگاه	rezidencija
جایگاه	prebivalište
جایگاه	odmaralište
خطوط	crte
خطوط	linije
سالهای	godine
سالهای	godinama
سالهای	godina
زمینی	tlo
نژاد	sorta
نژاد	utrka
نژاد	trka
نژاد	rasa
خمینی	homeini
اروپای	europe
اروپای	evropa
اروپای	europa
خاندان	klan
خاندان	klana
طولانی	duga
طولانی	long
طولانی	dugo
ریشه	korijen
ریشه	korijene
ریشه	korijeni
ریشه	korijenje
ریشه	korijena
مریلند	maryland
سرد	hladna
سرد	hladno
تحقیق	istražuje
تحقیق	istrage
تحقیق	istraga
تحقیق	istraživanje
تحقیق	istraživanja
ریچارد	richard
تنسی	tennessee
کاتولیک	katolici
کاتولیک	katolička
کاتولیک	katolički
کاتولیک	katolik
اکلاهما	oklahoma
اکلاهما	oklahomi
جنگی	rat
جنگی	rata
متوسط	prosječan
متوسط	prosječno
متوسط	prosjek
متوسط	prosječni
متوسط	prosječna
متوسط	prosjeka
متوسط	medij
متوسط	srednje
متوسط	srednji
متوسط	srednja
دموکرات	demokratska
دموکرات	demokratske
دموکرات	demokratski
دموکرات	demokrata
دادگاه	tribunal
دادگاه	sud
دادگاه	dvor
دادگاه	sudnica
محسن	muhsin
کنتاکی	kentucky
سزار	cesar
سزار	cezar
یمن	jemenu
شناسایی	identifikacija
اسم	imenica
قطر	katar
قطر	katara
بند	band
بند	sastav
بند	bend
بند	paragraf
بند	odlomak
بند	saviti
بند	obveznice
ستارگان	zvijezde
ستارگان	zvezde
ستارگان	zvjezdice
درختان	stabla
درختان	drveće
نتایج	rezultati
اثبات	dokazati
اثبات	dokazivanje
اثبات	dokaz
اثبات	dokazi
ادغام	udruživanje
ادغام	spajanje
ادغام	spoji
ادغام	spajanje
دهم	tenth
دهم	deseti
جذب	apsorpcije
جذب	upiti
جذب	privlače
جذب	privlačenje
جذب	privući
جذب	atrakcija
جذب	privlačnost
جذب	privlačenje
بیشترین	najviše
بیشترین	većina
بیشترین	najvise
لباس	odjeća
لباس	haljina
لباس	haljinu
لباس	haljine
لباس	odjeća
ترکی	purica
ترکی	turska
ترکی	turki
ترکی	turkijski
ترکی	tursko
ترکی	turski
سلام	pozdrav
سلام	mir
تحلیل	analizirao
تحلیل	analizirali
تحلیل	analize
تحلیل	analiza
سعید	saeed
سعید	sayid
ریاضی	matematički
ریاضی	matematiku
ریاضی	matematika
ریاضی	matematike
ریاضی	matematički
ریاضی	matematiku
ریاضی	matematika
تاریخچه	povijest
تاریخچه	istorija
نوشتار	dokumenta
نوشتار	dokument
نقره	srebro
نقره	srebrni
نقره	silver
گویا	goya
آواز	sang
آواز	pjevao
آواز	pjevala
آواز	pjevanje
آواز	pjevam
آواز	pjevajući
آواز	peva
آواز	pjeva
آواز	pjesma
آواز	pesma
گلوب	globus
نظرات	mišljenja
نظرات	komentarima
نظرات	komentari
نظرات	komentare
نظرات	komentara
مرز	granice
مرز	rubovi
مرز	granica
مرز	granice
مرز	granica
رویدادهای	događaji
رویدادهای	događaja
رویدادهای	događaje
روستاها	sela
روستاها	selima
فدرال	federalna
گیاه	biljke
گیاه	biljka
فرزندان	sinove
فرزندان	sinovima
فرزندان	sinovi
فرزندان	deca
فرزندان	djeca
تدریس	nastava
امپراتور	car
امپراتور	care
پیرامون	okružuje
پیرامون	okružuju
خانگی	ljubimci
خانگی	ljubimce
خانگی	domaća
خانگی	domaće
خانگی	domaći
نویسندگی	pišem
نویسندگی	pisanje
نویسندگی	pisem
حاکم	vladara
حاکم	vladar
حاکم	guverneru
حاکم	guverner
بندر	harbor
بندر	bender
بندر	port
بندر	luka
بندر	bandar
چینی	kinezi
چینی	kinesko
چینی	kineski
چینی	kinez
چینی	kineska
اینترنتی	interneta
اینترنتی	internet
جو	džo
جو	joe
قبول	prihvati
هزینه	cijena
هزینه	trošak
هزینه	troškovi
آرکانزاس	arkansasu
همزمان	istovremeno
همزمان	istodobno
اتاق	soba
اتاق	prostorija
اتاق	sobe
اتاق	prostorije
نسل	generacija
نسل	generacije
نسل	seme
نسل	sjeme
طبقه	podovi
طبقه	podove
طبقه	sprat
طبقه	kat
روند	trend
روند	postupak
روند	proces
روند	postupak
روند	procedura
روند	zahvat
روند	procedure
قیمت	cijena
قیمت	cena
قیمت	price
ضبط	snimanje
ضبط	ploča
مستقر	stacioniran
هفتم	vii
هفتم	sedmi
هفتم	sedmo
هفتم	sedma
قابلیت	sposobnosti
قابلیت	sposobnost
صلح	mir
سلسله	dinastija
نیازمند	zahtjevna
نیازمند	treba
نیازمند	potreban
نیازمند	potrebna
نیازمند	potrebno
نیازمند	trebam
اعداد	brojevi
اعداد	brojeve
صفوی	izam
توانایی	sposobnosti
توانایی	sposobnost
توانایی	sposoban
توانایی	sposobno
توانایی	sposobni
توانایی	sposobna
ویندوز	windows
ویندوز	prozori
ویندوز	prozore
اورگن	oregonu
اورگن	oregon
نصب	instalacija
نصب	instalacije
نصب	instalaciju
نصب	instaliranje
نصب	instalirati
نصب	instaliran
آرام	mirno
آرام	mirna
آرام	aram
هندی	indijanac
هندی	indijski
هندی	indijanci
هندی	indijska
هندی	hindi
موج	vala
موج	val
نوشت	pišite
نوشت	napiši
نوشت	piši
نوشت	napišite
قلمرو	teritoriji
قلمرو	teritorij
قلمرو	teritorija
کشیده	vukao
آبشار	slapovi
آبشار	slap
آبشار	vodopad
آبشار	pada
آبشار	padne
آبشار	falls
دشت	dašt
ویسکانسین	wisconsin
تالار	odaja
تالار	komora
تالار	komoru
تالار	hall
تالار	dvorana
تالار	hodnik
مذهب	religija
مذهب	vjera
باور	bauer
باور	vjeruj
نظارت	praćenje
نظارت	monitor
نظارت	nadzor
نظارت	nadgledanje
نظارت	nadzor
آسیب	oštećenja
آسیب	oštećenje
احتمالاً	vjerojatno
الجزایر	alžirske
الجزایر	alžiru
بیت	beat
بیت	beit
دقیق	precizni
دقیق	precizan
دقیق	precizno
دقیق	precizan
دقیق	točan
لرستان	brončana
نواحی	okruga
نواحی	područja
سوسیالیستی	socijalista
سوسیالیستی	socijalistička
سوسیالیستی	socijalisti
تونی	tony
عناصر	elementi
شیلی	čileanski
شیلی	čile
آقا	gospodine
مانده	talog
موفقیت	uspjeh
قالب	oblik
قالب	format
امضا	potpisujem
امضا	potpisivanje
امضا	potpisano
امضا	potpis
امضا	potpisan
امضا	potpisao
امضا	potpis
ارومیه	urmija
عمده	major
عمده	bojnik
امارات	uae
امارات	emirata
توکیو	tokyo
توکیو	tokiju
توکیو	tokio
دعوت	pozivnica
دعوت	pozovite
دعوت	pozivnica
دعوت	pozivnicu
دعوت	poziv
دعوت	pozivnice
دعوت	poziva
نامزدهای	nominacija
لقب	nadimak
فرار	bijeg
صفحات	stranice
آوردن	donio
آوردن	donesite
آوردن	dovođenje
سود	profit
سود	zarade
سود	zarada
سود	korist
سود	profit
سود	zarade
سود	zarada
باد	pupoljak
باد	bud
باد	vetar
باد	vjetar
باد	vjetra
سقوط	pad
سقوط	sudar
سقوط	jesen
سقوط	pad
الدین	alden
الدین	din
اوراق	obveznice
اصطلاح	termin
اصطلاح	pojam
اصطلاح	izraz
الگوریتم	algoritam
طبیعت	priroda
طبیعت	prirode
ایندیانا	indiana
ایندیانا	indiane
گشت	patrola
گشت	patrole
گشت	ophodnja
نوازندگان	glazbenici
نوازندگان	glazbenike
نوازندگان	orkestar
حقیقت	istina
مسلمان	muslimanski
مسلمان	muslimani
مسلمان	muslimana
مسلمان	musliman
مسلمان	muslimane
مسلمان	muslimanima
مسلمان	muslimana
مسلمان	muslimani
صفر	zero
صفر	nula
تجهیزات	oprema
تجهیزات	zalihe
تجهیزات	opskrba
تجهیزات	namirnice
تجهیزات	potrepštine
یزد	jazd
خطر	rizik
خطر	opasnost
فرض	pretpostavi
فرض	pretpostaviti
فرض	pretpostavio
فرض	pretpostavka
هواپیما	zrakoplov
هواپیما	avion
هواپیما	avionom
معاون	zamjenik
معاون	porok
معاون	vice
فرمان	naredba
فرمان	narudžba
فرمان	poredak
فرمان	naruči
فرمان	nadmetanje
فرمان	zapovijedi
فرمان	naredbe
فرمان	narudžbe
فدراسیون	federacija
فدراسیون	federacije
تجربه	iskusio
تجربه	iskusan
تجربه	iskusni
تجربه	iskustava
تجربه	iskustvima
تجربه	iskustva
تجربه	iskustvo
تجربه	iskustva
آزمایش	test
آزمایش	ispit
آزمایش	eksperiment
آزمایش	pokus
آزمایش	testiranje
آزمایش	proba
مسیحی	christian
مسیحی	kršćanin
مسیحی	kristijan
مسیحی	kršćani
مسیحی	kršćane
متصل	povezano
متصل	povezani
متصل	spojeni
متصل	povezivanje
متصل	spoji
غذایی	hrane
غذایی	hrana
غذایی	jelo
غذایی	obrok
غذایی	objed
غذایی	jelo
امید	očekivanje
امید	očekivanja
امید	nada
امید	nade
کالج	fakultet
کالج	koledž
کالج	college
ساحل	obale
ساحل	obali
ساحل	shore
ساحل	obala
ساحل	obalu
ساحل	plaže
ساحل	beach
ساحل	plažu
ساحل	plaža
خبری	novosti
خبری	vesti
خبری	vijesti
کنگره	kongres
کنگره	kongresu
کنگره	sabor
اندونزی	indoneziji
عزیز	dragi
عزیز	draga
عزیز	aziz
بلغارستان	bugarskoj
بلغارستان	bugarska
مطلب	isis
مطلب	članak
زرد	žuto
زرد	žuti
زرد	žuta
تجارت	trgovina
تجارت	trgovanje
تجارت	poslovno
تجارت	poslovanje
تجارت	posao
تجارت	poslovna
تجارت	poslovni
تجارت	trgovina
ذخیره	skladištenje
ذخیره	spremište
ذخیره	skladište
ذخیره	spremi
ذخیره	spremanje
ذخیره	spašavanje
ذخیره	radnja
ذخیره	trgovina
ذخیره	prodavaonica
ذخیره	rezervi
ذخیره	rezerva
دودمان	dinastija
پوست	kože
پوست	koža
پوست	puti
برچسب	označi
برچسب	oznaku
برچسب	tag
برچسب	oznaka
برچسب	etiketa
برچسب	oznaka
کلرادو	colorada
کلرادو	colorado
رقص	dance
رقص	pleši
رقص	ples
رقص	plesanje
رقص	ples
فی	faye
فی	phi
فی	fay
فی	fei
قادر	sposoban
قادر	sposobno
قادر	sposobni
قادر	sposobna
دانشگاهی	akademske
دانشگاهی	akademski
دانشگاهی	fakultet
دانشگاهی	koledž
دانشگاهی	college
روسی	ruska
روسی	rus
روسی	ruski
روسی	rusko
روسی	rossi
جرج	george
علاقه	zainteresovani
علاقه	zainteresirani
علاقه	zainteresiran
علاقه	zainteresirana
علاقه	kamate
علاقه	kamata
علاقه	zanimanje
علاقه	interes
آشنا	poznato
آشنا	kontakt
آشنا	kontaktirajte
فنلاند	finske
فنلاند	finska
فنلاند	finska
فنلاند	finski
جلو	prednja
جلو	napred
جلو	proslijedi
جلو	naprijed
عضویت	članstva
عضویت	članstvo
جبهه	prednja
تابستان	ljeto
تابستان	ljeta
معدنی	minerala
سد	brani
سد	brane
سد	brana
مدرک	dokaz
مدرک	dokazi
مدرک	dokazi
مدرک	dokaz
اختصاص	singla
نفوذ	utjecaj
نفوذ	uticaj
نفوذ	penetracije
نفوذ	infiltracije
ایل	île
عقب	natrag
عقب	stražnji
سرباز	vojnik
سرباز	privatno
سرباز	private
سرباز	privatni
خشک	suha
خشک	suhi
خشک	suho
خشک	osušene
فراوان	izobilju
فراوان	obilje
فراوان	izobilju
فراوان	puno
فراوان	mnogo
تاثیر	utjecaj
تاثیر	uticaj
رفتن	otišao
اگرچه	iako
اگرچه	iako
احساس	osjeti
احساس	osjećaj
احساس	osjetio
احساس	osjetila
احساس	osjećaji
احساس	osjećaje
احساس	osjećanja
ادوارد	edward
برنز	gori
برنز	burns
برنز	brončana
خرید	radnja
خرید	shop
خرید	prodavaonica
خرید	trgovina
خرید	kupnja
خرید	kupovina
خرید	kupi
خرید	kupiti
خرید	kupovinu
خرید	šoping
خرید	kupnja
خرید	shopping
خرید	kupovina
خرید	kupnja
قاره	kontinentu
قاره	kontinent
قاره	kontinenta
قاره	kontinenata
هشتم	viii
هشتم	osmi
هشتم	osma
شاخه	grana
شاخه	grane
شاخه	grana
شاخه	branch
شاخه	grane
شاخه	granu
قطعه	segmentima
قطعه	komadić
قطعه	komad
قطعه	segment
قطعه	figure
قطعه	komada
قطعه	komadići
قطعه	dijelovi
قطعه	komadi
ساحلی	obalna
دیوار	zid
دیوار	zida
دیوار	zidovi
دیوار	zidine
دیوار	zidove
دیوار	zidova
مترجم	prevoditelj
مترجم	prevodilac
مترجم	prevoditelj
مترجم	prevodilac
اکبر	akbar
مجبور	prisiljavajući
اعدام	pogubljen
اعدام	pogubljeni
اعدام	izvršeno
اعدام	pogubljenje
اعدام	izvršenje
اعدام	smaknuće
اعدام	smaknuća
اعدام	pogubljenja
روح	duh
روح	ghost
روح	duh
روح	duše
درگاه	port
درگاه	luka
رساند	usavršavao
امتیاز	rezultat
امتیاز	ocjena
امتیاز	tačke
امتیاز	bodova
امتیاز	točke
امتیاز	bodovi
پیشرفت	napredak
پیشرفت	napredovanje
روحانی	duhovna
روحانی	duhovni
روحانی	duhovne
روحانی	duhovno
روحانی	rohani
گذاری	bombardiranja
مخصوص	specijalno
مخصوص	posebno
مخصوص	posebni
مخصوص	poseban
مخصوص	posebna
منفی	negativan
منفی	negativna
منفی	negativno
منفی	negativni
تام	toma
تام	tome
تام	tom
نکته	napomena
نکته	bilješka
نکته	savjet
نکته	dojava
نکته	točka
گیاهی	biljni
گیاهی	biljke
گیاهی	biljka
سهام	dionice
سهام	dijeli
سهام	dijeljenja
سهام	dionice
سهام	zalihe
سهام	dionice
پرنده	ptica
پرنده	bird
برلین	berlin
برلین	berlina
برلین	berlinu
تفسیر	tumačenje
تفسیر	interpretacija
تفسیر	protumačiti
درود	blagoslov
درود	pozdrav
جزئی	djelomično
جزئی	djelomični
ولز	velški
ولز	wales
ولز	walesa
ولز	wales
ولز	wellsa
ولز	wells
ولز	bunara
کانال	kanal
کانال	kanal
کانال	channel
هرچند	međutim
هرچند	iako
هرچند	iako
اسناد	papiri
اسناد	dokumenti
اسناد	dokumenti
اسناد	dokumenta
داریوش	darius
داریوش	dariush
توضیحات	komentarima
توضیحات	komentari
توضیحات	komentare
توضیحات	komentara
حیات	hayat
دقت	rezolucija
دقت	rezolucije
دقت	preciznost
دقت	precizno
دقت	točnost
دقت	preciznost
آنجلس	angelesu
روزهای	dane
روزهای	danima
روزهای	dana
روزهای	dani
چارلز	charles
چارلز	karlo
دامنه	opseg
دامنه	domena
دامنه	amplituda
نجات	spremanje
نجات	spašavanje
نجات	spasiti
نجات	spašavanje
مفید	korisno
مفید	korisne
مفید	koristan
مفید	korisno
مفید	korisna
مفید	korisni
مفید	korisno
زدن	udaranje
زدن	kucanje
زدن	kucati
مارتین	martine
مارتین	martina
مارتین	martin
میسیسیپی	mississippi
مهاجم	napadači
مهاجم	osvajača
مهاجم	napadač
مهاجم	striker
رباتیک	robotike
رباتیک	robotski
رکوردز	records
رکوردز	ploče
رکوردز	zapisi
نماد	simbolizam
نماد	simbol
نماد	notacija
نماد	ikona
تصویری	vizualna
تصویری	vizualno
تصویری	vizualni
تکمیل	završetak
تکمیل	potpuna
تکمیل	kompletan
تکمیل	kompletna
قهرمانان	heroji
قهرمانان	junaci
قهرمانان	prvaci
نبراسکا	nebraski
وظیفه	dužnost
آهنگسازان	skladatelja
اداری	administrativne
زادروز	rođendan
آکادمی	akademija
آکادمی	akademiji
ارسال	šaljem
ارسال	slanje
ارسال	pošaljite
ارسال	šalji
ارسال	pošalji
دیدار	susret
دیدار	upoznati
دیدار	upoznajte
دیدار	susret
دیدار	sastanak
دیدار	upoznavanje
دیدار	susret
فضا	prostora
فضا	prostor
فضا	svemir
فضا	space
عکاسی	fotografija
عکاسی	fotografski
توماس	tomas
توماس	thomas
صادق	iskreni
انگلیس	engleske
انگلیس	englesku
انگلیس	engleska
پیوست	crvuljak
پیوست	prilogu
پیوست	privrženost
پیوست	privitak
پیوست	prilog
موسی	mojsije
موسی	moses
موسی	musa
پای	stopalo
پای	noga
پای	pita
پای	pitu
پای	pite
پای	nogu
پای	nozi
پای	noga
پیکچرز	slike
مثبت	pozitivni
مثبت	pozitivna
مثبت	pozitivno
مثبت	pozitivan
ارتباطات	veze
ارتباطات	komunikacije
ارتباطات	komunikacija
ارتباطات	komunikacije
ارتباطات	komunikacija
سلطنت	vladavina
سلطنت	vladavinu
فراوانی	izobilju
فراوانی	obilje
فراوانی	izobilju
فراوانی	obilne
جراحی	kirurgija
جراحی	operacija
جراحی	kirurški
سابقه	presedana
سابقه	presedan
مدافع	branitelj
رستم	rustam
مس	bakra
مس	bakar
مس	brass
قرارداد	protokol
قرارداد	sporazum
قرارداد	dogovor
قرارداد	ugovor
قلب	srce
دارایی	nekretnine
دارایی	vlasništvo
دارایی	imovina
دارایی	imovine
دارایی	imovina
دارایی	imovina
رهبران	vođe
رهبران	lideri
رهبران	čelnici
بهداشت	higijenski
بهداشت	higijenu
بهداشت	zdravlje
بهداشت	zdravlja
بهداشت	zdravstveni
بابل	babel
بابل	babilon
شبه	pseudo
نشست	sjednici
نشست	sesija
نشست	sjednica
نشست	sjedio
نشست	sjeo
ظرفیت	kapacitet
درک	derek
درک	razumijem
درک	shvati
آلن	allen
آلن	alen
آلن	alan
مسیحیت	kršćanstvo
مسیحیت	kršćanstva
تاجیکستان	tadžikistan
کهگیلویه	kuhgiluje
پیتر	petre
پیتر	peter
پیتر	petra
پیتر	petar
متال	metala
متال	metal
متال	metalni
مسکو	moskvu
مسکو	moskvi
مسکو	moskva
مسعود	massoud
مسعود	mesut
خلاف	suprotno
رومی	rumi
رومی	rimski
رومی	roman
رومی	romane
رومی	rimsko
سرویس	usluge
سرویس	usluga
ابتدای	početku
ابتدای	pocetak
ابتدای	početak
شاهزاده	prince
شاهزاده	kraljević
شاهزاده	princ
یو	yoo
معمول	uobičajeno
ملک	nekretnine
ملک	vlasništvo
ملک	imovina
ملک	malek
ملک	posjed
ملک	imanje
سرمایه	kapitala
سرمایه	kapital
احترام	respekt
احترام	poštovanje
الکترونیک	elektroniku
الکترونیک	elektronike
الکترونیک	elektronički
الکترونیک	elektronski
رقابت	rivalstvo
رقابت	natjecati
رقابت	natjecateljski
رقابت	konkurencija
رقابت	natjecanje
رقابت	nadmetanje
کلید	tipke
کلید	ključeve
کلید	ključevi
کلید	tipka
کلید	ključ
کهن	kahn
کهن	drevni
کهن	drevno
کهن	drevna
نیم	polovina
نیم	polovica
نیم	pola
نیم	nim
شیرین	slatki
شیرین	slatko
شیرین	slatka
شیرین	milina
بد	loše
بد	bad
بد	loša
بد	lose
بد	zlo
بد	zla
بوشهر	bušeher
صرف	potrošen
صرف	potrošeno
صرف	proveo
صرف	provesti
صرف	potroši
سان	sunca
سان	sunce
سان	san
شاخص	indeks
شاخص	indikator
شاخص	pokazatelj
بگیرد	uzmi
خواندن	pročitaj
خواندن	pročitajte
خواندن	čitaj
خواندن	čitam
خواندن	čita
خواندن	čitanje
اسب	konje
اسب	konjima
اسب	konji
اسب	konj
اسب	konju
اسب	konja
فعالان	aktivisti
فعالان	aktivista
زیبایی	ljepotice
زیبایی	ljepota
زیبایی	ljepotica
زیبایی	ljepote
هافبک	veznjak
حذفی	doigravanje
حافظه	sjećanja
حافظه	uspomene
حافظه	uspomena
حافظه	memorije
حافظه	memorija
حافظه	sjećanje
حافظه	uspomena
مقیاس	skala
مقیاس	obimu
مقیاس	vaga
نهم	deveti
نهم	deveta
فیلسوفان	filozofa
فیلسوفان	filozofi
مکتب	skola
مکتب	školski
مکتب	školska
مکتب	škola
مارک	označi
مارک	marko
مارک	marka
مارک	mark
معمولی	obična
معمولی	obični
معمولی	običan
معمولی	zajednički
معمولی	zajedničko
معمولی	zajednička
معمولی	normalno
معمولی	normalan
معمولی	normalna
معمولی	normalni
اهداف	golova
اهداف	ciljeve
اهداف	ciljevi
اهداف	mete
درد	boli
درد	bol
درد	bolovi
کارکنان	osoblje
کارکنان	zaposleni
کارکنان	zaposlenima
کارکنان	zaposlenici
کارکنان	zaposlenika
فتح	osvajanja
فتح	osvajanje
فتح	osvajanje
فتح	osvojiti
فتح	osvoji
فتح	pobjeda
فتح	pobeda
فتح	pobjede
لوئیزیانا	louisiani
لوئیزیانا	louisiana
هواپیمای	zrakoplov
هواپیمای	zrakoplova
هواپیمای	letjelica
هواپیمای	zrakoplovi
هواپیمای	zrakoplov
هواپیمای	avion
هواپیمای	avionom
هواپیمای	zrakoplov
هواپیمای	avion
اعتماد	vjeruj
اعتماد	vjerujte
اعتماد	povjerenje
الان	sada
الان	sad
ریز	riz
ریز	sitni
ریز	maleni
ماند	ostala
ماند	ostao
درمانی	terapija
درمانی	terapije
درمانی	liječenje
درمانی	ozdravljenje
حالا	sada
حالا	sad
خودکار	automatski
خودکار	automatski
خودکار	automatsko
مغز	mozak
اطلاع	informiranje
اطلاع	obavijestite
اطلاع	obavijestiti
نشریه	journal
نشریه	dnevnik
آماده	spremni
گوگل	google
خانم	gospođice
خانم	miss
خانم	gospođica
داروهای	lijekovi
کتابی	knjiga
خارجه	strani
خارجه	strano
سنگی	stone
سنگی	kamen
سنگی	kamena
سنگی	kamena
سنگی	kamen
سنگی	stijena
سنگی	rock
بالایی	gornja
بالایی	gornji
بالایی	gornje
پیمان	zavjet
پیمان	sporazum
سلیمان	solomon
اهواز	ahvaz
انتظار	čekanje
انتظار	čekajući
انتظار	čekam
انتظار	očekuje
انتظار	očekivao
انتظار	očekujemo
انتظار	očekujući
انتظار	očekujem
انتظار	očekivati
انتظار	očekujem
یافتن	pronađite
یافتن	naći
یافتن	nađi
یافتن	pronađi
آلاسکا	aljaske
آلاسکا	aljaska
پیر	stara
پیر	staro
پیر	stari
پیر	pierre
کمپانی	društvo
کمپانی	drustvo
کمپانی	tvrtka
