som	kot
innsats	napori
innsats	prizadevanja
innsats	prizadevanja
innsats	napora
innsats	napor
innsats	trud
innsats	prizadevanje
hjemme	domača
hjemme	doma
hjemme	domov
hjemme	dom
sammenheng	kontekst
sammenheng	konteksta
former	oblike
former	obrazci
former	obrazca
former	oblike
kone	žena
kone	zena
kone	soproga
regissert	režiral
regissert	usmerjeno
regissert	usmerjeni
regissert	usmerjena
episode	epizodo
episode	epizode
episode	epizoda
lære	nauki
lære	naučil
kjøpte	kupljen
kjøpte	kupljene
kjøpte	kupljeno
kjøpte	kupljena
kjøpte	kupil
svg	svg
drevet	zagnan
drevet	vozil
north	severna
north	severni
north	severno
north	sever
studenter	dijaki
studenter	študentje
studenter	študenti
studenter	študente
studenter	učenci
uttrykk	izrazi
uttrykk	izraz
uttrykk	izražanje
uttrykk	izrazi
formen	oblika
formen	oblike
formen	forme
formen	obliko
hvilken	katero
hvilken	kateri
hvilken	katere
hvilken	katerih
hvilken	ki
hvilken	katerega
innført	uvedeno
innført	uveden
innført	uvedeni
innført	uvedene
innført	uvedena
tekster	besedili
tekster	besedila
tekster	besedila
tekster	besedilo
endring	spremembe
endring	spremeni
endring	sprememba
økt	zasedanje
økt	sejo
økt	zasedanju
økt	seja
økt	povečana
økt	povečan
økt	povečano
økt	zvišana
finsk	finska
finsk	finsko
finsk	finski
nederlandsk	nizozemsko
nederlandsk	nizozemski
osv	etc
osv	itd
osv	idr
mitt	moj
mitt	moja
mitt	rudnik
mitt	moje
timer	urami
timer	ure
timer	urah
timer	ur
telemark	telemark
portugal	portugalska
portugal	portugalsko
portugal	portugalski
portugal	portugalske
sikre	zagotavljanje
sikre	varno
odd	čudno
odd	čuden
odd	nenavadna
odd	nenavadno
lavere	spodnji
lavere	nižja
lavere	nižje
lavere	spodnja
dets	its
piano	klavir
johansen	johansen
effekt	učinka
effekt	učinek
effekt	efekt
song	pesem
sitter	sedenje
skøyter	drsalke
bakken	tla
bakken	tleh
imot	nasprotoval
militær	vojaška
militær	vojaški
militær	vojska
militær	vojaško
sterke	močan
sterke	močni
sterke	močno
sterke	močna
rød	rdeča
rød	rdeči
rød	rdeč
rød	rdeče
rød	red
south	južno
south	jug
south	južna
sjanger	zvrst
not	ni
not	ne
energi	energija
energi	energijo
energi	energije
energi	energetika
edvard	edvard
edvard	edvard
edvard	edward
hær	armada
hær	vojska
hær	vojsko
solgte	prodani
solgte	prodano
solgte	prodana
solgte	prodan
internasjonalt	mednarodne
internasjonalt	mednarodni
internasjonalt	mednarodna
internasjonalt	mednarodno
pinyin	pinjin
sosiale	socialno
sosiale	družabni
sosiale	družabno
sosiale	socialne
sosiale	socialna
sosiale	družbena
union	union
union	unije
union	unija
union	sindikat
våre	naše
våre	naš
våre	najina
våre	naši
våre	najin
våre	naša
våre	najino
våre	najin
våre	najina
våre	naše
wales	wales
perioder	dobe
perioder	obdobja
grunnlag	podlaga
grunnlag	razlogi
grunnlag	osnova
grunnlag	podlaga
spill	igro
spill	tekma
spill	tekmo
spill	igra
spill	tekme
spill	igre
spill	igrah
spill	igrice
spill	iger
spill	igraj
overfor	obrnjen
ledende	vodilni
ledende	vodilna
fungerer	dela
fungerer	deluje
fungerer	delovanje
start	začetek
start	start
start	štart
start	začni
materiale	materialno
materiale	material
materiale	gradivo
starter	prične
starter	zagon
forrige	predhodna
forrige	prejšnja
forrige	predhodni
forrige	prejšnji
forrige	predhodno
nordisk	nordijskih
begrenset	omejena
begrenset	omejene
begrenset	omejen
begrenset	omejeno
begrenset	omejeni
begrenset	omejen
begrenset	omejena
begrenset	omejeno
begrenset	omejeni
wien	wien
wien	dunaj
wien	dunajski
tradisjonelle	tradicionalna
tradisjonelle	tradicionalni
tradisjonelle	tradicionalne
tradisjonelle	tradicionalen
tradisjonelle	tradicionalno
åpne	odpri
åpne	odprto
inkluderer	vključi
inkluderer	vključuje
brann	ogenj
brann	požar
dekket	pokrito
dekket	pokrit
dekket	pokrita
dekket	pokrite
hertug	vojvodo
hertug	duke
hertug	knez
hertug	vojvoda
romsdal	romsdal
lansert	izstreljena
hvilket	katero
hvilket	kateri
hvilket	katere
hvilket	katerih
hvilket	ki
hvilket	katerega
jack	jack
ødelagt	uničena
ødelagt	uničeni
ødelagt	uničene
ødelagt	uničen
ødelagt	uničeno
ødelagt	uničena
ødelagt	uničeni
ødelagt	uničen
ødelagt	uničeno
regissør	direktor
regissør	direktorica
regissør	režiser
oxford	oxford
oxford	oxfordu
religiøse	verske
religiøse	verski
religiøse	versko
religiøse	verska
religiøse	verskega
verker	boli
mat	hrano
mat	hrana
mat	živila
møre	møre
problem	problem
problem	težava
problem	težavo
problem	težave
problem	izdaja
strekker	raztezanje
arbeide	dela
arbeide	delo
tett	gosto
dømt	obsojena
dømt	obsojeni
dømt	obsojen
dømt	obsojeni
dømt	obsojen
dømt	obsojena
dømt	obsojeni
dømt	obsodil
dømt	obsojen
dømt	sojeno
beseiret	poražen
beseiret	premagani
beseiret	poraženi
beseiret	premagan
white	bel
white	bela
white	belo
white	beli
white	bele
åpen	odpri
åpen	odprto
media	medijev
media	mediji
media	media
hall	hall
hall	dvorana
hall	hodnik
bevart	ohranjena
bevart	ohranjen
bevart	ohranjeno
bru	bru
elever	dijaki
elever	študentje
elever	študenti
elever	študente
elever	učenci
elever	dijaki
elever	zenice
elever	učencev
elever	učenci
santa	božiček
santa	santa
jacob	jakob
jacob	jacob
behov	potrebo
behov	potreba
behov	potreben
behov	potrebna
behov	potrebovali
behov	rabi
behov	potrebe
behov	potrebuje
behov	potreb
friedrich	friedrich
distrikt	okrožje
mary	marija
mary	mary
einar	einar
femte	petič
femte	peta
femte	peto
femte	peti
argentina	argentina
argentina	argentino
skape	ustvarjati
skape	ustvariti
skape	ustvarjanje
skape	ustvari
skape	ustvarjanje
kim	kim
tusen	tisoč
lagene	plasti
lagene	ekip
lagene	ekipe
lagene	moštva
zealand	zelandija
zealand	zelandijo
zealand	zelandije
program	program
oppdrag	misija
oppdrag	misijo
oppdrag	poslanstvo
oppdrag	naloga
oppdrag	misije
avhengig	odvisen
avhengig	odvisni
kardinal	kardinal
versjonen	različica
versjonen	različice
senter	središče
senter	center
senter	hub
senter	središče
senter	center
ansvar	odgovornosti
ansvar	pristojnosti
ansvar	odgovornost
lot	lot
medlemmene	člane
medlemmene	poslanci
medlemmene	članice
medlemmene	člani
din	tvoje
din	tvoji
din	vaš
din	tvoj
din	tvoja
din	vaša
din	tvojo
din	tvoje
din	tvoj
din	tvoji
din	tvoja
økonomi	ekonomija
økonomi	ekonomija
økonomi	gospodarstvo
ender	ender
ender	račke
ender	race
ender	rac
elv	reka
elv	reki
elv	river
elv	reke
arthur	arthur
arthur	arthurja
arthur	artur
samfunnet	družbo
samfunnet	društvo
samfunnet	družba
samfunnet	skupnost
samfunnet	skupnosti
tilknyttet	povezana
tilknyttet	povezano
tilknyttet	povezani
award	nagrada
award	nagrado
tyrkia	turčija
brev	pisma
brev	črke
brev	pisem
brev	dopis
brev	črka
brev	pismo
gård	farma
gård	kmetiji
gård	kmetija
profesjonell	profesionalno
profesjonell	strokovna
profesjonell	strokovno
profesjonell	poklicna
profesjonell	poklicne
profesjonell	strokovni
profesjonell	pro
antagelig	verjetno
antagelig	vrjetno
behandling	zdravljenja
behandling	obdelava
behandling	zdravljenje
behandling	obravnava
råd	svetovanje
råd	nasvet
råd	nasveti
vedtatt	sprejeta
vedtatt	sprejet
vedtatt	sprejeto
overført	posredovana
overført	posredovane
overført	posredovani
overført	prenesen
overført	premeščen
overført	prenesenih
overført	preneseno
overført	preneseni
fritt	svoboden
fritt	prosto
fritt	free
fritt	svobodna
fritt	brezplačno
fritt	brezplačna
deltatt	udeležili
deltatt	sodelovala
deltatt	sodeloval
deltatt	sodelovali
deltatt	sodelovalo
manchester	manchester
alene	sama
alene	sami
alene	sam
samfunn	skupnostim
samfunn	skupnosti
samfunn	družbo
samfunn	društvo
samfunn	družba
samfunn	skupnost
samfunn	skupnosti
samfunn	družbe
samfunn	društva
texas	teksas
texas	texas
rang	čin
sjef	šefica
sjef	boss
sjef	šef
virksomhet	poslovanje
virksomhet	posel
virksomhet	posli
bodø	bodø
slå	udarec
punkt	točka
punkt	point
punkt	točko
fjerne	odstranjevanje
fjerne	oddaljen
fjerne	oddaljeno
fjerne	oddaljeni
fjerne	oddaljena
fjerne	odstrani
låtskriver	kantavtor
sikkert	verjetno
sikkert	vrjetno
tydelig	jasno
manus	scenarij
manus	skripta
manus	skript
alfred	alfred
kjell	kjell
sjelden	redkokdaj
sjelden	redko
sjelden	redki
sjelden	redko
sovjetiske	sovjetski
sovjetiske	sovjetska
sovjetiske	sovjetske
sovjetiske	sovjetsko
styret	desko
styret	krovu
styret	deska
styret	tabla
france	francijo
france	francija
france	france
populær	priljubljene
populær	priljubljena
populær	priljubljeno
populær	priljubljeni
populær	priljubljen
veier	ceste
veier	cest
lund	lund
roger	roger
roger	sprejeto
venn	prijatelj
venn	prijateljica
venn	prijateljico
oversettelse	prevajanje
oversettelse	prevod
stafett	rele
inspirert	navdih
kjøpt	kupljen
kjøpt	kupljene
kjøpt	kupljeno
kjøpt	kupljena
kjøpt	kupljen
kjøpt	kupljene
kjøpt	kupljeno
kjøpt	kupljena
kjøpt	kupil
unngå	izogibanje
are	so
trekke	odstopi
gjennomført	izvedene
gjennomført	končano
gjennomført	zaključene
gjennomført	izpolnjeno
gjennomført	končana
gjennomført	zaključena
forholdet	razmerje
forholdet	zveza
venner	prijateljev
venner	prijatelji
venner	friends
venner	prijatelje
lake	jezero
lake	lake
lake	jezera
nokså	zmerno
nokså	nekoliko
håkon	haakon
håkon	håkon
problemet	problem
problemet	težava
problemet	težavo
problemet	težave
svein	svein
petter	petter
ivar	ivar
simon	simon
simon	simona
elektrisk	električno
elektrisk	električna
elektrisk	električni
cambridge	cambridge
bane	bane
bane	poguba
bane	orbito
bane	orbiti
lister	seznami
lister	sezname
tolv	twelve
tolv	dvanajst
gustav	gustav
morten	morten
sur	sur
fengsel	zapora
fengsel	zapor
øyer	otočje
øyer	otoki
øyer	otoke
departementet	ministrstvo
rekord	plošča
rekord	rekord
rekord	zapis
fordel	prednost
fordel	prednosti
fordel	ugodnost
typen	type
typen	vrsta
typen	tip
kommentar	komentar
reist	potoval
reist	potovala
reist	potoval
helsingfors	helsinkih
organisasjon	organizacijo
organisasjon	organizacija
organisasjon	organizacijo
organisasjon	organizacija
organisasjon	organizacije
organisasjon	organizacij
relevant	ustrezni
relevant	ustrezna
relevant	uporabna
relevant	veljavno
idag	danes
teknisk	tehnično
teknisk	tehnični
teknisk	tehnična
vokser	raste
vokser	rastoče
vokser	gojenje
vokser	raste
vokser	zraste
artister	izvajalci
artister	izvajalce
artister	umetniki
bidro	prispeval
rolf	ralph
rolf	rolf
usikker	negotova
usikker	negotov
usikker	negotovo
usikker	negotova
usikker	nezanesljiv
usikker	negotovo
usikker	negotov
usikker	negotova
usikker	negotov
lån	posojilo
vinne	zmaga
vinne	zmagala
vinne	zmagal
vinne	zmago
vinne	zmaga
vinne	zmagovalna
open	odpri
open	odprto
house	house
house	hiša
house	hisa
house	hiška
can	lahko
tonn	tona
tonn	tono
tonn	tone
sent	zamuja
sent	pozno
sent	pozen
sent	pozni
sent	pozna
fantes	obstajal
fantes	obstajala
fantes	obstajali
vinteren	zimska
vinteren	zimsko
vinteren	zimo
vinteren	zima
vinteren	winter
bank	banko
bank	breg
bank	bančna
bank	banka
bank	bank
nasjoner	narode
nasjoner	narodi
nasjoner	narodov
opprør	vstaja
opprør	upor
spesielle	specialno
spesielle	posebna
spesielle	posebne
spesielle	poseben
spesielle	posebno
produksjonen	proizvodnja
produksjonen	pridelava
produksjonen	produkcija
produksjonen	proizvodnjo
mening	mnenje
mening	mnenja
mening	pomeni
mening	pomen
rio	rio
scott	scott
representert	zastopane
representert	zastopani
representert	predstavljal
verdi	vrednosti
verdi	vrednost
ben	bena
ben	ben
barcelona	barcelono
barcelona	barcelona
ein	ein
endre	endre
endre	spremembe
endre	spremeni
endre	sprememba
bosatte	poravnana
bosatte	urejeno
ledd	sklepe
ledd	sklepih
ledd	sklepi
ledd	spoji
ledd	smejala
ledd	smejal
tider	krat
tider	časi
tider	times
beskriver	opisati
beskriver	opišite
beskriver	opiše
beskriver	opisuje
iso	iso
stille	tiho
stille	tiha
stille	tiho
prest	svečenik
prest	župnik
prest	duhovnik
enheter	enote
enheter	enot
enheter	enoti
enheter	subjekti
enheter	naprave
enheter	naprav
enheter	pripomočki
akkurat	le
akkurat	samo
organisasjoner	organizacije
organisasjoner	organizacijami
organisasjoner	organizacij
organisasjoner	organizacije
organisasjoner	organizacij
elisabeth	elizabeta
elisabeth	elizabeth
elisabeth	elizabeta
elisabeth	elisabeth
post	mail
post	pošta
post	objava
post	post
post	objavi
post	objavo
modell	model
modell	vzorec
modell	maneken
bortsett	narazen
regler	pravila
regler	predpisi
kunnskap	znanja
kunnskap	poznavanje
kunnskap	znanje
tor	tor
tor	tor
tor	thor
delene	deli
fange	zapornik
fange	jetnik
fange	ujetnik
fange	zajetje
fange	zajeti
fange	zajemanje
publikum	občinstvo
publikum	gledalci
arendal	arendal
prins	princa
prins	prince
prins	knez
prins	princ
katolsk	katoliško
katolsk	katoliški
katolsk	katoliška
utdanning	izobrazba
utdanning	izobraževanja
utdanning	izobraževanje
ekstra	dodatna
ekstra	dodatno
ekstra	dodatni
ekstra	dodatno
ekstra	dodaten
ekstra	ekstra
ekstra	extra
hamar	hamar
semifinalen	polfinale
likhet	podobnost
likhet	enakost
likhet	enakopravnost
likhet	podobnost
likhet	podobnosti
vokalist	vokal
filosof	filozof
ansvarlig	odgovorno
ansvarlig	odgovornega
ansvarlig	odgovoren
ansvarlig	odgovorni
ansvarlig	odgovorna
privat	zasebno
privat	zasebno
privat	privat
privat	zasebna
privat	zasebnega
privat	zasebni
sak	case
sak	zaboj
sak	primer
sak	vzrok
jobber	dela
jobber	delo
jobber	zaposlitve
jobber	dela
jobber	delovna
jobber	delovno
jobber	delovni
antatt	predvideval
antatt	domnevni
antatt	domnevna
antatt	domnevnega
antatt	domnevno
super	super
return	povratek
return	vrnitev
nordiske	nordijskih
beholdt	zadržani
beholdt	obdržal
nedenfor	spodaj
chicago	chicago
søster	sestra
søster	sestrica
tilhørte	pripadal
tilhørte	pripadala
jones	jones
jones	jonesa
society	družbo
society	društvo
society	družba
kirker	cerkva
kirker	cerkve
saker	primeri
saker	primerov
saker	stvari
saker	izdaj
saker	vprašanja
saker	vzroki
stadium	stadion
uke	teden
øvelser	vaje
øvelser	vaj
minne	pomnilnik
minne	spomini
minne	spomin
minne	spomina
tapt	izgubljena
tapt	izgubljeni
tapt	izgubil
tapt	izgubljeno
tapt	izgubljen
helse	zdravje
helse	zdravja
foto	photo
foto	foto
foto	fotografijo
foto	fotografija
planlagt	predvideno
planlagt	načrtovana
planlagt	načrtovano
planlagt	načrtovan
planlagt	načrtovani
planlagt	načrtovana
planlagt	načrtovano
planlagt	načrtovane
service	storitve
service	storitev
service	servis
jensen	jensen
nektet	zavrnjena
nektet	zanikal
nektet	zavrnjeno
nektet	zavrnjen
nektet	zavrnjena
nektet	zavrnjeno
kritikk	kritika
kritikk	kritiko
kritikk	kritik
kritikk	kritike
turn	gimnastika
unna	stran
filosofi	filozofija
filosofi	filozofijo
hedmark	hedmark
google	google
beskrivelse	opis
beskrivelse	poimenovanje
young	mladi
young	mlad
young	mlada
young	young
young	mlado
utsatt	odložiti
utsatt	izpostavljen
utsatt	izpostavljeni
utsatt	izpostavljena
utsatt	izpostavljeno
utsatt	izpostavljene
mesterskap	prvenstvo
politiet	policija
religion	religija
religion	religije
religion	religijo
religion	vera
religion	vere
bred	široka
bred	široki
bred	široko
bred	širok
bred	široka
bred	široko
utgaven	izdaja
svenska	svenska
deriblant	vključno
vestre	vestre
terje	terje
formål	namen
formål	vzroki
vilhelm	vilhelm
finn	poišči
finn	najdi
finn	finn
bidra	prispevanje
bidra	prispeva
bidra	prispevati
bidra	prispevanje
samarbeidet	sodeloval
breddegrad	širine
landene	države
fauna	favna
pierre	pierre
kjenner	znano
kjenner	poznano
kjenner	ve
tegn	liki
tegn	znaki
tegn	like
tegn	znakov
tegn	podpišite
tegn	znak
tekniske	tehnično
tekniske	tehnični
tekniske	tehnična
plan	načrt
plan	plan
jarl	earl
utøvere	športniki
utøvere	športnike
episoder	epizode
episoder	epizod
skadet	poškodovanih
skadet	poškodovan
skadet	poškodovani
skadet	poškodovane
skadet	poškodovana
skadet	poškodovano
skadet	poškodovanih
skadet	poškodovan
skadet	poškodovani
skadet	poškodovane
skadet	poškodovana
skadet	prizadet
skadet	poškodovan
skadet	bolelo
grunnla	ustanovljena
grunnla	ustanovljeno
grunnla	ustanovljen
grunnla	osnovana
grunnla	ustanovil
populært	priljubljene
populært	priljubljena
populært	priljubljeno
populært	priljubljeni
populært	priljubljen
populært	priljubljeno
svømming	plavanje
svømming	plavanja
max	max
max	največ
max	maks
bruken	uporaba
bruken	uporaba
bruken	use
bruken	uporabi
pdf	pdf
lege	zdravnik
lege	zdravnika
lege	zdravnik
lege	zdravnika
lege	zdravnica
lege	doktor
aust	aust
lese	branje
lese	preberite
lese	preberi
påfølgende	zaporedna
påfølgende	zaporedoma
påfølgende	zaporedno
påfølgende	zaporedni
påfølgende	naknadni
hagen	hagen
williams	williamsa
williams	williams
tønsberg	tønsberg
walter	walterja
walter	walter
polsk	poljsko
polsk	poljskega
polsk	poljski
tradisjonelt	tradicionalna
tradisjonelt	tradicionalni
tradisjonelt	tradicionalne
tradisjonelt	tradicionalen
tradisjonelt	tradicionalno
tradisjonelt	tradicionalno
vol	vol
forgjenger	predhodnik
tilgang	dostop
hill	hrib
hill	grič
hill	hill
målet	tarča
målet	ciljna
takk	zahvala
takk	hvala
alternativ	alternative
alternativ	alternativni
alternativ	alternativno
alternativ	alternativa
alternativ	nadomestno
alternativ	alternativno
alternativ	možnost
eide	eide
ennå	še
kategorier	kategorije
skiftet	izmeno
skiftet	premik
skiftet	spremenjen
skiftet	spremenjeno
lillehammer	lillehammer
design	modeli
design	zasnova
design	oblikovanje
design	dizajn
berømte	slavni
berømte	slaven
berømte	znana
berømte	znani
berømte	znan
lokal	krajevna
lokal	krajevni
lokal	lokalni
lokal	krajevno
lokal	lokalno
motor	motorja
motor	motor
motor	motor
representanter	predstavniki
representanter	zastopniki
fullt	poln
fullt	full
fullt	polno
fullt	polni
fullt	polna
referanse	referenca
referanse	sklic
referanse	sklicevanje
endelig	končno
cirka	približno
big	velika
big	veliki
big	velike
big	velik
johnson	johnson
liverpool	liverpool
hevder	zahtevek
hevder	terjatev
hevder	trditev
hevder	trditve
hevder	terjatve
hustru	žena
hustru	zena
hustru	soproga
jobb	zaposlitev
jobb	job
jobb	opravilo
jobb	delo
jobb	dela
jobb	delo
ernst	ernst
syn	vizija
syn	vida
syn	vidu
syn	vid
syn	vizijo
syn	vid
bredt	široka
bredt	široki
bredt	široko
bredt	širok
bredt	široka
bredt	široko
organisert	organizirani
organisert	organizirano
organisert	organiziran
organisert	organizirana
organisert	organizirane
organisert	organizirani
organisert	organizirano
organisert	organiziran
organisert	organizirana
organisert	organizirane
minste	najmanjšega
minste	najmanjše
minste	najmanjši
minste	najmanjša
sivile	civiliste
sivile	civilisti
mottatt	prejeto
mottatt	prejeti
mottatt	prejeta
sverre	sverre
drive	vožnja
drive	pogon
drive	vozi
ekteskap	poroka
ekteskap	zakon
eid	eid
svar	odgovore
svar	odgovori
svar	odgovor
svar	odgovori
svar	odgovor
svar	odgovori
rad	vrstica
amsterdam	amsterdam
amsterdam	amsterdamu
arrestert	aretirani
arrestert	aretirali
arrestert	aretirana
arrestert	aretiran
oppdatert	posodobljen
oppdatert	posodobljeno
oppdatert	posodobljena
dollar	dolarji
dollar	dolarje
dollar	dolarja
dollar	dolar
måter	načine
måter	načini
planter	rastline
planter	rastlin
planter	rastline
planter	rastlina
planter	obrat
krever	povpraševanje
pedersen	pedersen
china	porcelan
china	kitajski
china	kitajsko
china	kitajska
sigurd	sigurd
setter	dajanje
setter	postavljanje
setter	določa
setter	kompleti
setter	nizi
selvstendig	neodvisen
selvstendig	samostojna
selvstendig	samostojno
selvstendig	neodvisni
selvstendig	neodvisno
selvstendig	neodvisna
motstand	upor
motstand	odpornost
motstand	odpor
motstand	upiranje
merket	pripeta
merket	pripet
merket	označena
merket	označeni
merket	označene
merket	označeno
utvikle	razviti
utvikle	razvijanje
utvikle	razvoj
oppland	oppland
utgivelser	izpusti
merke	znamka
merke	značko
merke	značka
lengdegrad	dolžina
enhet	naprava
enhet	pripomoček
enhet	enotnost
enhet	enotnosti
enhet	enota
enhet	subjekt
kanalen	kanal
forfattere	pisateljev
forfattere	pisatelji
forfattere	avtorji
daglig	dnevno
daglig	dnevna
daglig	dnevni
fredrikstad	fredrikstad
forsvar	obramba
jesus	jezus
tema	vsebina
tema	tema
tema	temo
tema	tema
involvert	vključen
involvert	vpletena
involvert	vpleten
leif	leif
demningen	jez
opphav	izvor
opphav	poreklo
levert	oddana
levert	dostavil
levert	dostavljeno
bbc	bbc
forskere	raziskovalcem
forskere	raziskovalci
forskere	raziskovalca
forskere	raziskovalce
forskere	znanstvenike
forskere	znanstveniki
mannen	moški
mannen	mož
mannen	človek
nilsen	nilsen
representant	zastopnik
representant	reprezentativno
representant	reprezentativni
representant	predstavnik
antwerpen	antwerpnu
skapt	ustvarjen
skapt	ustvarjeno
skapt	ustvaril
skapt	ustvarjena
skapt	ustvarjene
street	ulico
street	street
street	ulica
foreldre	starše
foreldre	starša
foreldre	starši
foreldre	starši
foreldre	starša
foreldre	staršev
foreldre	starš
olje	olje
olje	olja
olje	nafta
buskerud	buskerud
drammen	drammen
bad	kopel
bad	kopanje
bad	kad
offiser	častnik
offiser	policist
automatisk	samodejno
automatisk	samodejna
automatisk	auto
automatisk	samodejno
automatisk	avtomatsko
automatisk	samodejni
automatisk	samodejna
automatisk	avtomatično
automatisk	samodejno
automatisk	avtomatsko
flertall	večina
flertall	večini
flertall	večine
flertall	množina
chris	chris
sentralt	osrednje
sentralt	centralne
sentralt	centralno
sentralt	osrednji
sentralt	centralni
sentralt	centralno
opptatt	zaseden
opptatt	zaposlen
opptatt	zasedeno
opptatt	zasedena
opptatt	zaposlena
parlamentet	parlament
nærmest	najbliže
nærmest	najbližji
nærmest	najbližja
nærmest	najbližje
slettet	izbrisan
slettet	izbrisano
slettet	črta
slettet	izbrisana
slettet	izbrisano
slettet	izbrisal
slettet	zbrisal
slettet	izbrisani
kristian	kristian
steve	steve
steve	steva
skilt	ločena
skilt	ločen
skilt	ločeni
aktivitet	dejavnost
aktivitet	dejavnosti
aktivitet	aktivnost
aktivitet	aktivnosti
wilson	wilson
diskusjon	debata
diskusjon	razpravo
diskusjon	razprava
diskusjon	razprave
diskusjon	pogovor
sykdom	bolezen
sykdom	bolezni
sykdom	bolezen
sykdom	bolezni
first	prva
first	prvo
first	prvi
first	najprej
familier	družine
familier	družin
handel	trgovina
handel	trgovanje
handel	trgovina
handel	menjava
anerkjent	priznani
anerkjent	priznan
anerkjent	priznana
anerkjent	priznano
anerkjent	priznane
anerkjent	priznana
anerkjent	priznan
anerkjent	priznan
anerkjent	prepoznal
anerkjent	priznana
anerkjent	priznano
opera	opera
opera	operi
opera	opere
opera	opero
ukraina	ukrajina
ukraina	ukrajino
arabisk	arabski
arabisk	arabsko
arabisk	arabska
ønske	željo
ønske	želja
ønske	željo
ønske	želja
rowspan	rowspan
totale	skupaj
totale	skupno
konkurranse	konkurenca
konkurranse	tekmovanje
konkurranse	natečaj
konkurranse	tekmovanje
konkurranse	natečaj
konkurranse	natečaja
nettopp	le
nettopp	samo
forble	ostal
forble	ostala
rødt	rdeča
rødt	rdeči
rødt	rdeč
rødt	rdeče
rødt	red
elementer	postavk
elementer	predmeti
elementer	postavke
elementer	objekti
elementer	predmete
elementer	predmeti
elementer	predmetov
elementer	elementi
power	power
power	moč
show	pokaže
show	prikaže
show	oddaje
show	oddaj
show	pokaži
show	prikaži
show	oddaja
mørke	temna
mørke	temni
mørke	temno
mørke	temo
mørke	tema
faste	tešče
velge	izbiranje
velge	izbira
velge	izbiranje
velge	izberi
velge	izberi
bærer	nošenje
prosjekt	projekt
prosjekt	projekta
formel	formula
formel	formulo
påvirket	prizadeta
påvirket	prizadetih
påvirket	prizadete
påvirket	prizadeti
påvirket	prizadet
påvirket	prizadeto
skoler	šole
skoler	šol
transport	prevoz
transport	prevozi
transport	prevozno
transport	prevoz
transport	transport
transport	promet
loven	pravo
loven	zakon
molde	molde
skille	ločena
skille	ločeni
skille	ločeno
state	stanje
state	država
state	državno
high	visoko
high	visoka
avtale	termin
avtale	imenovanje
avtale	sporazum
avtale	dogovor
avtale	dogovor
redusert	znižana
redusert	zmanjšana
redusert	zmanjšan
redusert	zmanjšan
redusert	zmanjšana
redusert	znižana
redusert	zmanjšano
redusert	zmanjšani
lager	lager
lager	izdelovanje
rettigheter	pravice
georgia	gruzija
georgia	georgia
georgia	gruziji
ordførere	županov
varianter	variante
varianter	različice
varianter	sort
varianter	sorte
day	dan
day	day
formelt	formalno
formelt	formalnega
skade	poškodbe
skade	poškodba
skade	škoda
skade	prizadet
skade	poškodovan
skade	bolelo
river	reka
river	reki
river	river
river	reke
konserter	koncerte
konserter	koncertov
kjempet	boril
lettere	lažje
lettere	lažji
lettere	enostavneje
lettere	lažja
lettere	vžigalnik
lettere	lažji
lettere	lažja
helge	helge
internett	internetni
internett	internetno
internett	internet
single	samske
single	enotnega
single	single
single	samski
single	samska
lastet	napolnjena
lastet	nabita
lastet	naložen
lastet	napolnjeno
lastet	naloženo
trond	trond
kristen	christian
kristen	krščanski
kristen	kristjan
kristen	kristen
utenlandske	tuje
utenlandske	tuja
utenlandske	tuji
josé	jose
josé	josé
josé	jose
josé	josé
starte	začetek
starte	start
starte	štart
starte	začni
borte	odšel
borte	stran
christopher	christopher
ektefelle	soprog
ektefelle	soproga
ektefelle	zakonca
ektefelle	zakonec
jakob	jakob
jakob	jacob
jakob	jakob
jøder	židje
jøder	judje
republikk	republike
republikk	republiko
republikk	republika
levende	živeti
levende	živel
levende	živela
levende	živa
levende	živega
levende	živ
sykehus	bolnišnica
sykehus	bolniška
sykehus	bolnica
sykehus	bolnišnic
sykehus	bolnice
sykehus	bolnišnice
sykehus	bolnic
oppmerksomhet	pozor
oppmerksomhet	pozornost
nielsen	nielsen
bygger	gradi
brown	rjavo
brown	rjavi
brown	rjave
brown	rjava
sønner	sinove
sønner	sinov
sønner	sinovi
sønner	sinova
prøver	poskušam
prøver	vzorce
prøver	vzorcev
prøver	vzorci
prøver	vzorca
jazz	jazz
bygde	zgrajeno
bygde	zgrajen
bygde	zgrajeni
bygde	zgradil
bygde	zgrajena
francisco	francisco
nordover	severna
nordover	severni
nordover	severno
nordover	sever
who	ki
who	kdo
adolf	adolf
personen	oseba
personen	osebi
personen	osebo
utstyrt	nameščena
utstyrt	vgrajen
utstyrt	opremljen
utstyrt	opremljena
utstyrt	opremljeno
utstyrt	opremljeni
utstyrt	opremljene
klare	pripravljeni
klare	pripravljena
klare	pripravljen
hitler	hitlerju
hitler	hitler
hitler	hitlerja
kunstner	umetnik
kunstner	izvajalec
kunstner	umetnica
fortsetter	nadaljuje
fortsetter	nadaljevanje
felt	field
felt	polje
felt	polji
felt	polja
blue	modro
blue	modre
blue	modri
blue	modra
arkitektur	arhitektura
arkitektur	arhitekturo
variant	varianta
variant	različica
net	neto
net	net
jødiske	judovski
jødiske	židovski
jødiske	žid
jødiske	judje
millimeter	milimetrov
millimeter	milimetrih
guvernør	guvernerjev
guvernør	guvernerji
guvernør	guverner
virket	zdele
last	obremenitve
last	naloži
