категорија	kategória
дејвид	david
дејвид	dávid
анг	aang
црвена	piros
црвена	piroska
црвена	vörös
рак	rákos
рак	rák
фридрих	friedrich
телевизија	tv
телевизија	televízió
традиција	tradíció
традиција	hagyomány
годишно	éves
годишно	évenkénti
годишно	évenként
годишно	évente
годишно	évente
крст	kereszt
крст	cross
крст	keresztbe
кит	bálna
кит	keith
кит	készlet
кит	kit
инструменти	eszközök
инструменти	műszerek
брак	házasság
брак	házasságot
бизнис	üzleti
бизнис	üzlet
отворен	nyitva
долга	hosszú
круг	kör
круг	kört
круг	kör
круг	kerek
круг	forduló
круг	körbe
кула	tower
кула	torony
кула	kula
служи	szolgálni
служи	szolgálja
служи	szolgál
точки	pontokat
точки	pontok
точки	pont
точки	pontok
точки	foltok
култури	kultúrák
високи	rangidős
високи	senior
високи	végzős
проекти	projektek
дал	dal
дал	dahl
дал	adta
дал	adott
поени	pont
поени	pontok
ерусалим	jeruzsálem
трет	harmadik
трет	harmadszor
потреба	kell
потреба	szükséges
потреба	szükséglet
езера	tavak
намалување	csökkentése
намалување	csökkentik
намалување	csökkenteni
намалување	csökkentse
намалување	csökkentést
намалување	csökkentése
намалување	csökkenés
намалување	csökkentés
намалување	csökken
намалување	csökkenés
мрежи	háló
мрежи	hálók
мрежи	hálózatok
мрежи	hálózat
мрежи	hálózati
мрежи	network
латински	latin
латински	latinul
моментално	jelenleg
словенија	szlovénia
база	alap
база	bázis
избрана	kijelölt
избрана	kiválasztva
избрана	kiválasztott
западно	nyugat
западно	nyugati
љубов	szeretettel
љубов	love
љубов	szeretet
љубов	szerelem
јасно	világos
јасно	tiszta
ѓорѓи	georgi
ѓорѓи	georgie
мера	mértékben
мера	mérték
мера	intézkedés
карло	carlo
содржина	tartalma
содржина	tartalom
содржина	tartalma
содржина	tartalmát
содржина	tartalom
мир	béke
најдобро	legjobbak
најдобро	legjobb
најдобро	best
екипи	crews
екипи	csapatok
израел	izraeli
израел	izrael
создадена	létrehozott
создадена	létrehozva
создадена	teremtett
вообичаено	közös
вообичаено	gyakori
вообичаено	szokásos
султанот	szultán
убиен	meggyilkolták
убиен	megölte
убиен	meggyilkolt
убиен	megölt
убиен	megölte
топ	ágyú
топ	cannon
топ	felül
топ	top
топ	csúcs
топ	felső
топ	legfelső
шкотска	skócia
просторот	űr
просторот	tér
приказна	mese
приказна	sztori
приказна	történet
приказна	story
приказна	története
приказна	mese
нато	nato
одлука	döntés
одлука	határozat
назначен	hozzárendelve
назначен	kijelölt
назначен	kijelölt
назначен	kinevezett
замена	csere
замена	csere
замена	cseréje
странски	külföldi
странски	kül
странски	külföldiek
закони	jogszabályok
закони	törvényeket
закони	törvények
заеднички	ízületi
заеднички	joint
заеднички	együttes
заеднички	közös
заеднички	kölcsönös
заеднички	közös
заеднички	gyakori
заеднички	közösen
долги	hosszú
метод	módszer
мадрид	madrid
мадрид	madridi
мост	híd
мост	bridge
недели	hetekig
недели	hetek
сцена	jelenet
сцена	táj
турнир	torna
турнир	bajnokság
едвард	edvard
едвард	edward
сопруга	feleségem
сопруга	felesége
сопруга	feleség
брегот	partra
брегот	part
брегот	shore
брегот	partvonal
кучиња	kutyák
кучиња	kutyáknak
кучиња	kutya
клубови	klubok
знаци	karakterek
знаци	szereplők
знаци	jelek
знаци	jelzések
знаци	táblák
император	uralkodó
император	császár
средно	közepes
средно	középfokú
средно	másodlagos
залив	öböl
залив	öböl
залив	bay
опрема	berendezés
опрема	berendezések
опрема	felszerelés
опрема	felszerelések
опрема	felszerelés
опрема	gear
петров	petrov
важни	fontos
опишува	leírja
златен	golden
златен	arany
златен	arany
компанија	társaság
компанија	vállalat
компанија	cég
компанија	század
секретар	titkárnő
секретар	titkár
начини	módok
чарлс	károly
чарлс	charles
норвешка	norvégia
норвешка	norvég
норвешка	norvégia
барање	lekérdezés
барање	megkeresés
барање	kérésére
барање	kérésre
барање	kérés
барање	kérelem
барање	keresés
барање	kereslet
барање	követelés
барање	igény
идеи	eszmék
идеи	ötletek
географски	földrajzilag
географски	földrajzi
болести	betegségek
болести	betegségek
болести	betegség
болести	megbetegedés
арапски	arab
арапски	arab
арапски	arabul
разликуваат	különbséget
лик	jellem
лик	karakter
владимир	vlagyimir
владимир	vladimir
секунди	másodpercek
секунди	másodperc
трговија	kereskedés
трговија	csere
трговија	kereskedelem
трговија	kereskedelmi
клима	éghajlat
клима	klíma
членки	belépők
членки	tagjai
членки	tagok
членки	tagoknak
членки	képviselők
враќа	visszatér
тони	tony
тони	toni
статистика	statisztika
статистика	statisztikák
статистика	statisztika
статистика	elemzések
тренер	edző
тренер	edző
користејќи	használatával
користејќи	használata
користејќи	felhasználva
елемент	tárgy
елемент	tétel
елемент	elem
елемент	elemet
елемент	elem
градски	city
градски	városi
градски	város
тврдина	vár
тврдина	várban
тврдина	castle
тврдина	kastély
тврдина	tivoli
тврдина	erőd
тврдина	citadella
луј	louis
луј	lajos
револуционер	forradalmi
хари	harry
весник	újság
поврзан	kapcsolódott
поврзан	kapcsolt
поврзан	összekapcsolt
поврзан	kapcsolatban
поврзан	kapcsolt
поврзан	kapcsolódott
поврзан	kapcsolódó
поврзан	összekapcsolt
стари	idős
стари	régit
стари	régi
стари	öreg
стари	régiek
светци	szentek
минхен	münchen
природа	jelleg
природа	természet
опис	megnevezés
опис	leírása
опис	leírás
изградени	épült
изградени	épített
изградени	felépített
изградени	beépített
наслов	főcím
наслов	cím
наслов	címe
наслов	beosztás
змија	snake
змија	kígyó
змија	kígyó
змија	viper
змија	vipera
симболи	jelek
симболи	jelölések
симболи	szimbólumok
симболи	szimbólum
докази	bizonyíték
докази	bizonyítékok
ричард	richárd
ричард	richard
фамилија	családi
фамилија	családtag
фамилија	család
код	kód
облека	szerelés
облека	ruha
облека	ruházata
облека	ruhák
облека	ruházat
облека	ruha
облека	ruhák
облека	ruha
облека	ruhát
библиотека	könyvtári
библиотека	könyvtár
библиотека	könyvtárban
постепено	fokozatosan
постепено	fokozatos
постепено	fokozatosan
режија	rendezte
режија	rendezett
режија	irányított
режија	rendezés
бои	színek
бои	színek
митологија	mitológia
самите	önmagunk
важна	fontos
безбедност	biztonsági
безбедност	biztonság
безбедност	biztonsági
безбедност	biztonság
сличен	hasonló
сличен	hasonlóak
сличен	hasonlók
полуостров	félsziget
млади	fiatalok
млади	ifjúsági
млади	fiatalság
млади	ifjúság
млади	fiatalok
млади	fiatal
млади	fiatalos
горна	felső
федерација	föderáció
федерација	szövetség
дели	deli
изглед	megjelenés
изглед	megjelenése
страната	oldalra
страната	oldalam
страната	side
градба	épület
градба	építkezés
градба	építési
градба	építés
реакција	reagálás
реакција	reakció
реакција	reakciók
навистина	valóban
навистина	tényleg
навистина	igazán
пријател	barát
пријател	barátom
велосипедисти	kerékpárosok
лос	los
лос	jávorszarvas
лос	szarvas
одржување	karbantartási
одржување	karbantartó
одржување	karbantartás
атина	athéni
атина	athena
северен	észak
северен	északi
културно	kulturális
културно	kulturálisan
културно	udvarias
менува	változik
дома	otthon
дома	itthon
дома	haza
предизвикува	okok
предизвикува	okozza
предизвикува	okoz
основно	elengedhetetlen
основно	nélkülözhetetlen
основно	lényeges
основно	alapvető
основно	alap
основно	alapvető
успешно	sikeres
успешно	sikeresen
успешно	sikeresen
чешка	csehország
чешка	cseh
основањето	alapító
прогласен	bejelentett
сестра	nővérem
приказни	mesék
приказни	történetek
приказни	történeteket
приказни	mesék
приказни	bejegyzések
силно	erősen
силно	nehéz
силно	kemény
вистински	real
вистински	valós
вистински	igazi
вистински	valódi
христијанството	kereszténység
деби	debütáló
деби	debbie
зошто	miért
посебна	különleges
посебна	speciális
полиња	mezőket
полиња	mezők
полиња	fields
полиња	földek
полиња	mező
милан	milánó
милан	milan
милан	milánói
трки	races
трки	versenyek
трки	racing
книжевност	irodalom
алберт	albert
балканот	balkáni
балканот	balkán
едноставно	egyszerű
едноставно	szimpla
едноставно	egyszerűen
наследник	örökös
наследник	utódja
таков	ilyen
конкуренција	versengés
конкуренција	konkurencia
конкуренција	verseny
политичар	politikusok
политичар	politikus
сеуште	még
објавена	közzétette
објавена	publikált
објавена	közzétett
јапонски	japán
јапонски	japánok
бели	fehér
положба	állás
положба	pozíció
положба	álláspont
садови	edények
садови	edényeket
садови	ételek
честички	részecskék
честички	részecske
честички	részecske
второ	másodszor
второ	másodperc
второ	második
букви	leveleket
букви	betűk
букви	levelek
помала	kisebbet
помала	kisebbek
помала	kisebb
уефа	uefa
предизвика	provokálta
предизвика	előidézett
предизвика	okozta
предизвика	okozott
предизвика	kiváltott
носат	viselni
правец	irány
правец	irányba
откриени	felfedezte
откриени	felfedezett
откриени	felfedte
откриени	felépült
назад	vissza
сосема	teljesen
сосема	teljesen
тела	holttestek
тела	hullák
тела	testek
тела	szervek
живо	live
живо	élni
живо	élőben
живо	élő
научни	tudományos
уреди	edit
уреди	módosítás
уреди	szerkesztés
уреди	szerkesztése
источен	kelet
источен	keleti
зона	övezet
зона	zóna
дијалект	dialektus
банки	banks
банки	bankokkal
банки	bankok
драма	dráma
драма	drama
аргентина	argentína
технички	műszaki
технички	technikai
технички	technikailag
технички	gyakorlatilag
горно	gorno
потребни	kellett
потребни	szükséges
потребни	szükséges
стапки	lábnyom
стапки	lábnyomok
стапки	arányok
стапки	árfolyamok
затвор	börtön
затвор	börtönbe
затвор	börtön
затвор	börtönben
одговор	válasz
одговор	válasz
објавен	közzétette
објавен	publikált
објавен	közzétett
младите	fiatalok
младите	fiatal
младите	fiatalos
издадена	kibocsátott
издадена	kiadott
издадена	kiadva
охридски	ohridi
раскази	történetek
раскази	történeteket
раскази	mesék
раскази	bejegyzések
производ	termék
последица	következmény
последица	következménye
претставници	képviselői
претставници	képviselők
хемиски	kémiai
хемиски	kémiailag
илија	ilja
мерки	intézkedések
мерки	intézkedésekre
премногу	is
премногу	túl
поделена	osztva
поделена	megosztott
поделена	megosztva
професионален	szakmai
професионален	profi
професионален	professzionális
филозофија	filozófia
основните	alapvető
основните	alap
основните	alapvető
киев	kijevi
султан	szultán
достигне	elérés
достигне	elérése
достигне	elérni
достигне	eléri
нобеловата	nobel
научници	tudósok
научници	kutatók
меѓународен	international
меѓународен	nemzetközi
родители	szülei
родители	szülők
родители	szüleim
рекорд	rekord
рекорд	lemez
павле	pavle
павле	paul
павле	pál
американска	amerikai
дизајн	dizájn
дизајн	tervezési
дизајн	design
дизајн	tervezés
добар	jó
барселона	barcelonában
барселона	barcelonai
барселона	barcelona
домаќин	fogadó
домаќин	házigazda
домаќин	műsorvezető
комисија	bizottság
комисија	jutalék
комисија	jutalékot
комисија	bizottság
комисија	panel
процеси	folyamatok
процеси	eljárások
лекови	gyógyszerek
граници	korlátok
граници	korlátozások
граници	határok
граници	határértékek
граници	határok
граници	határokon
изгледа	tűnik
кореја	korea
кореја	koreai
кореја	koreából
последен	utoljára
последен	utolsónak
последен	last
последен	utolsó
знаење	tudás
знаење	ismeretek
ефекти	hatások
ефекти	hatásai
ефекти	hatás
објави	poszt
објави	posta
објави	post
објави	bejegyzést
објави	bejegyzésre
објави	bejegyzés
објави	bejegyzések
објави	hozzászólások
објави	kihirdetik
објави	közzététel
цена	árak
цена	ár
цена	ára
ретко	ritkán
ретко	ritkán
ретко	ritka
женски	csajok
женски	nők
женски	asszonyok
женски	női
женски	nő
женски	nőnemű
женски	nő
женски	női
женски	nőstény
женски	nőies
записи	feljegyzések
записи	records
записи	nyilvántartások
записи	nyilvántartás
записи	írások
подобро	jobb
подобро	jobban
текстови	szövegek
намалува	csökken
намалува	csökken
намалува	csökkenő
споменик	emlékmű
туристички	turisták
туристички	turista
птица	madár
исклучок	kivételek
исклучок	kivétel
продажба	eladás
продажба	eladási
продажба	eladás
продажба	eladni
продажба	vásár
продажба	eladó
продажба	értékesítés
продажба	eladás
продажба	eladások
продажба	eladás
продажба	értékesítés
продажба	értékesítési
слободно	szabadon
слободно	ingyenes
слободно	ingyen
слободно	free
слободно	szabad
ресурси	erőforrás
ресурси	forrás
ресурси	erőforrások
ресурси	erőforrás
ресурси	források
движења	mozgását
христос	krisztus
појас	öv
средновековна	középkori
бродови	csónak
бродови	hajók
бродови	hajók
бродови	hajók
компании	vállalatok
компании	társaságok
компании	cégek
компании	vállalkozások
први	először
први	első
центри	csomópontok
центри	központok
центри	központok
струја	elektromosság
струја	villamosenergia
економска	gazdasági
модели	modellek
модели	modelleket
елиптична	elliptikus
даме	dame
корисник	felhasználó
корисник	felhasználói
попис	népszámlálás
попис	leltár
попис	készlet
коска	csontos
коска	csont
ликови	karakterek
ликови	szereplők
независна	független
независна	önálló
независна	függetlenek
претставник	reprezentatív
претставник	képviselő
задача	megbízás
задача	megbízatás
задача	feladat
профил	adatlap
профил	profil
нации	nemzetek
акција	művelet
акција	fellépés
акција	cselekvési
акција	cselekvés
акција	akció
насока	irány
насока	irányba
парламентот	parlament
искуство	élmény
искуство	tapasztalat
искуство	tapasztalatok
искуство	tapasztalattal
рака	kezét
рака	kéz
турците	törökök
сина	kék
сина	blue
покажуваат	javaslom
живеел	élt
живеел	lakott
живеел	éltem
мехмед	mehmet
органи	szervei
органи	szervek
органи	orgona
органи	szerv
дата	dátum
дата	időpont
девет	kilences
девет	kilenc
ѕид	wall
ѕид	fali
ѕид	falat
ѕид	fal
порта	kapu
порта	kaput
порта	kikötők
порта	kikötő
порта	port
порта	kapu
порта	átjáró
млад	fiatalok
млад	fiatal
млад	fiatalos
конфликти	konfliktusok
конфликти	konfliktus
вида	vida
кредити	kredit
кредити	hitelek
прикажува	műsorok
прикажува	mutatja
прикажува	kijelzők
водство	iránymutatás
водство	útmutatást
водство	útmutató
водство	útmutatás
водство	vezetői
водство	vezetés
водство	ólom
водство	vezet
јохан	johann
јохан	johan
пишување	írással
пишување	írás
пишување	írása
стои	áll
стои	állva
стои	áll
пријатели	barátokkal
пријатели	barátok
пријатели	barátaim
пријатели	ismerősök
режисер	rendező
режисер	igazgató
комуникација	kommunikáció
комуникација	közlemény
комуникација	kommunikációs
комуникација	kommunikálni
корисникот	felhasználó
корисникот	felhasználói
велосипедист	biciklis
тврдината	citadella
династијата	dinasztia
слој	réteg
иран	iráni
иран	irán
убиени	meggyilkolták
убиени	megölte
убиени	meggyilkolt
убиени	megölt
убиени	megölte
враќање	visszaállítani
враќање	helyreállítása
враќање	visszaállítása
враќање	visszatérés
враќање	vissza
враќање	visszatér
враќање	visszatérés
акции	részvény
акции	részvények
акции	részvény
акции	részesedés
акции	részvények
акции	készletek
акции	állományok
краток	rövid
краток	alacsony
краток	röviden
ученици	tanulók
ученици	diákok
ученици	hallgatók
ученици	tanulók
приближно	durván
приближно	nagyjából
приближно	megközelítőleg
приближно	hozzávetőleg
приближно	körülbelül
рацете	kéz
рацете	kezek
бранови	hullám
бранови	hullám
бранови	hullámok
марк	marc
марк	mark
провинција	tartomány
провинција	tartományban
комбинација	együttesen
комбинација	együttes
комбинација	kombinált
комбинација	kombináció
комбинација	kombó
решение	megoldást
решение	megoldás
решение	oldat
зголеми	növekedés
зголеми	növelése
зголеми	emelkedés
зголеми	növelje
уметници	előadók
уметници	művészek
димензија	dimenzió
одбор	deszka
одбор	fedélzeten
одбор	tábla
населби	telepek
населби	települések
португалија	portugália
слободен	ingyenes
слободен	ingyen
слободен	free
слободен	szabad
племиња	törzsek
тодор	todor
значаен	érdemi
значаен	tartalmas
значаен	értelmezhető
значаен	jelentős
значаен	szignifikáns
велс	wales
велс	wells
дошол	jött
георги	georgi
георги	giorgi
учесник	résztvevő
изведба	előadás
изведба	teljesítmény
падот	ütközés
падот	baleset
падот	crash
падот	esés
падот	őszi
падот	zuhanás
падот	ősszel
падот	ősz
долината	völgyet
долината	völgy
долината	völgyben
долината	valley
труд	munkaügyi
труд	munkaerő
собранието	közgyűlés
собранието	gyűlés
собранието	szerelvény
настап	előadás
настап	teljesítmény
политичари	politikusok
поседува	rendelkezik
говор	beszéde
говор	beszéd
евра	evra
евра	euró
венеција	velencei
венеција	velence
венеција	venezia
преглед	áttekintése
преглед	áttekintés
преглед	felülvizsgálat
преглед	kritika
преглед	előnézete
вселенски	aerospace
долно	kato
поставени	helyezett
поставени	elhelyezett
пренос	átvitel
пренос	továbbítás
пренос	adás
пренос	átviteli
пренос	átvitel
пренос	áthelyezés
пренос	transzfer
студенти	diákok
студенти	hallgatók
студенти	tanulók
зрачење	sugárzás
почнувајќи	kezdem
почнувајќи	kezdő
почнувајќи	kezdve
влијанието	ütközés
влијанието	becsapódás
влијанието	hatás
влијанието	hatása
поминал	elköltött
поминал	költött
поминал	töltött
императорот	uralkodó
императорот	császár
објавени	közzétette
објавени	publikált
објавени	közzétett
учител	tanárnő
учител	tanár
германските	germán
велосипедизам	kerékpár
велосипедизам	kerékpározás
помал	kisebb
помал	kisebbet
помал	kisebbek
помал	kisebb
сместени	elhelyezett
публика	célközönség
публика	közönség
пораз	vereség
пораз	legyőzni
техники	technikák
сообраќај	közlekedés
сообраќај	forgalom
сообраќај	dugó
крв	vér
крв	véres
крв	blood
теории	elméletek
милијарди	milliárd
милијарди	egymilliárd
милијарди	milliárd
парламент	parlament
периоди	időszakok
табела	táblázat
табела	asztali
табела	tábla
табела	asztal
табела	lap
табела	lepedő
банките	banks
банките	bankokkal
банките	bankok
климент	kliment
квалитет	minőségi
квалитет	minősége
квалитет	minőség
терен	terep
капитал	főváros
капитал	tőke
сликар	festő
присуство	részvétel
присуство	jelenlét
присуство	jelenlét
присуство	jelenléte
мисли	gondolatai
мисли	gondolat
мисли	gondolatok
техника	technika
арсенал	arsenal
претпоставува	feltételezi
претпоставува	feltételezett
математика	matematikai
математика	matematika
математика	matek
математика	matematikai
математика	matematika
внатрешни	belső
тежина	súlya
тежина	súly
тежина	testtömeg
тежина	testsúly
тежина	tömeg
музичари	zenész
музичари	zenészek
милано	milánó
милано	milan
милано	milánói
милано	milánó
милано	milano
битки	csaták
општо	általánosságban
општо	általában
општо	átfogó
општо	összességében
општо	közös
општо	gyakori
општо	általános
општо	tábornok
рамки	keret
рамки	keretek
рамки	kereteket
конфликт	ütközés
конфликт	konfliktusok
конфликт	konfliktus
софтвер	szoftverek
софтвер	szoftver
мислење	vélemény
мислење	véleményt
мислење	vélemények
раст	növekedés
раст	rozsda
распоред	menetrend
распоред	ütemezés
распоред	ütemterv
распоред	menetrend
распоред	ütemezés
распоред	ütemterv
распоред	beosztás
гробишта	temetők
гробишта	temetőben
гробишта	temető
гробишта	temetőben
гробишта	temető
влегува	belép
влегува	belép
влегува	belépni
оскар	oscar
оскар	oskar
православни	ortodox
сместена	található
кинески	kínai
кинески	kínaiak
развива	fejleszti
развива	fejlődik
артур	artúr
артур	arthur
кола	autóval
кола	kocsi
кола	autó
кола	kocsival
сметка	fiók
сметка	figyelembe
сметка	számla
сметка	nyugta
сметка	átvétel
циклус	ciklus
циклус	ciklusban
отворена	nyitva
зграда	épület
фотографии	fotók
фотографии	fényképek
фотографии	képek
придонес	járulék
придонес	hozzájárulás
рид	reid
рид	reed
рид	dombon
рид	domb
рид	hegy
рид	dombra
рид	hegyen
рид	hill
бранденбург	brandenburg
претстави	előadások
претстави	ajándék
претстави	jelen
претстави	bemutatott
однесуваат	viselkedik
нуди	ajánlatok
нуди	kínál
нуди	ajánlat
нуди	ajánlatokat
постоење	lét
постоење	létezése
постоење	létezés
титули	címeket
титули	címek
сала	sala
сала	edzőterem
сала	terem
сала	hall
сала	csarnok
златни	golden
златни	arany
златни	arany
управа	kormányzás
управа	irányítás
управа	hatóság
машки	férfi
машки	férfiak
машки	emberek
машки	fiuk
машки	fiúk
машки	férfias
машки	férfias
машки	férfi
машки	hím
патријарх	pátriárka
храмот	templom
храмот	szentély
храмот	temploma
храмот	temple
слична	hasonló
слична	hasonlóak
слична	hasonlók
слична	hasonmás
можноста	lehetőség
единствена	egyedülálló
единствена	single
единствена	egyetlen
единствена	szingli
перу	perui
перу	peru
браќа	testvérek
тече	fut
тече	vezeti
тече	flow
тече	áramlik
добитник	győztes
добитник	nyertes
албанци	albánok
населено	lakott
широко	széles
граѓани	állampolgárok
граѓани	polgárok
формирана	letelepedett
формирана	kialakult
формирана	alakított
формирана	alakult
сезони	évszakok
сезони	évszak
јавно	nyilvános
јавно	nyilvánosság
јавно	nyilvánosan
јавно	publikus
јавно	nyilvánosan
својства	tulajdonság
својства	tulajdonságai
својства	ingatlanok
својства	tulajdonságok
именуван	megnevezett
позиции	pozíciók
позиции	pozíció
имено	nevezetesen
казахстан	kazah
казахстан	kazahsztán
дефинира	meghatározni
дефинира	meghatározza
лежи	hazugság
лежи	hazugságok
шуми	erdőben
шуми	erdő
шуми	erdők
шуми	erdők
сакаат	akarsz
сакаат	akar
сакаат	akarod
сакаат	akarom
загреб	zágráb
змеј	sárkány
змеј	dragon
себеси	magam
себеси	magad
умрел	meghalt
црн	fekete
црн	black
судија	judge
судија	bíró
судија	bíró
судија	bíró
децении	évtizedek
критики	kritika
критики	kritikát
критики	értékelések
критики	vélemények
средба	találkozni
средба	találkozó
средба	gyűlés
средба	találkozás
средба	találkozó
средба	megbeszélés
средба	találkozás
капацитет	kapacitások
капацитет	kapacitás
странство	külföldön
странство	külföldre
природен	természetes
музичка	zenés
музичка	zenei
музичка	musical
минута	perc
сајт	helyszín
сајт	helyén
сајт	webhely
предност	előny
направен	készítette
направен	készült
направен	tett
синот	fiam
синот	fiuk
останале	maradtam
останале	maradtak
останале	maradt
никој	senki
формирање	képező
формирање	formáció
формирање	alakzat
формирање	telephely
формирање	létesítmény
формирање	létrehozása
формирање	letelepedés
селаните	falusiak
селаните	parasztok
автори	írók
автори	szerzői
автори	szerzők
степени	fokban
степени	fok
серии	sorozat
злато	arany
нивно	övék
идеја	ötletem
идеја	elképzelés
идеја	ötlet
медицина	orvosság
медицина	gyógyszert
медицина	gyógyszer
медицина	orvostudomány
дејство	művelet
дејство	fellépés
дејство	cselekvési
дејство	cselekvés
дејство	akció
анџелес	angeles
албански	albán
вики	vicky
вики	wiki
вики	vicki
вики	viki
јато	klaszter
јато	nyáj
јато	raj
согласка	mássalhangzó
византиски	bizánci
јавни	nyilvános
јавни	nyilvánosság
јавни	nyilvánosan
јавни	publikus
колумбија	kolumbia
колумбија	columbia
колумбија	kolumbia
палата	palota
палата	palace
збирка	adatgyűjtés
збирка	gyűjtés
збирка	gyűjtemény
збирка	kollekció
учење	tanulok
учење	tanul
учење	tanulás
учење	tanulok
учење	tanul
учење	tanulás
дивизија	hadosztály
дивизија	körzet
дивизија	részleg
дивизија	divízió
пејач	énekesnő
пејач	énekes
пејач	singer
муслимани	muszlimok
уредник	szerkesztője
уредник	szerkesztő
котлина	völgyet
котлина	völgy
котлина	völgyben
котлина	valley
вашингтон	washingtonban
вашингтон	washington
важно	fontos
јане	jane
договори	szerződések
договори	foglalkozik
договори	megállapodások
договори	egyezmények
стандарди	standardok
стандарди	előírások
стандарди	szabványok
европска	európai
намера	szándékozó
намера	szándék
намера	szándéka
намера	szándék
намера	szándéka
дискусија	vita
дискусија	megbeszélés
дискусија	beszélgetés
слободна	ingyenes
слободна	ingyen
слободна	free
слободна	szabad
наскоро	hamarosan
наскоро	nemsokára
жител	rezidens
жител	lakos
римска	római
римска	roman
патишта	utakon
патишта	utak
крива	görbe
крива	kanyar
зема	vette
зема	elvitte
домот	otthon
домот	itthon
домот	haza
слава	dicséret
слава	dicsőség
слава	dicséretet
слава	dicsőség
слава	hírnév
грешка	tévedés
грешка	hiba
грешка	tévedés
грешка	hiba
последна	utoljára
последна	utolsónak
последна	last
последна	utolsó
целосна	full
целосна	teljes
пропаганда	propaganda
избрани	választott
избрани	kiválasztottak
избрани	kiválasztott
избрани	kijelölt
избрани	kiválasztva
избрани	kiválasztott
воздух	levegő
воздух	air
патување	utazás
патување	utazások
патување	utazási
патување	utazás
патување	kirándulás
патување	utazás
патување	trip
патување	kiruccanás
патување	utazás
патување	utazik
патување	utazó
конференција	konferencia
конференција	konferencián
старо	idős
старо	régit
старо	régi
старо	öreg
старо	régiek
доказ	bizonyíték
доказ	bizonyítás
поточно	konkrétan
поточно	kifejezetten
поточно	kimondottan
создадени	létrehozott
создадени	létrehozva
создадени	teremtett
гас	gus
гас	benzin
гас	gáz
предлог	pályázat
предлог	javaslat
предлог	javaslat
возила	járművek
кажува	mondja
соло	szóló
соло	solo
соло	önálló
далеку	far
далеку	messze
далеку	messzire
таква	ilyen
мажите	férfi
мажите	férfiak
мажите	emberek
контакт	kapcsolatfelvétel
контакт	kapcsolattartó
контакт	kontakt
контакт	érintkezés
контакт	kapcsolat
контакт	kapcsolatba
шума	erdőben
шума	erdő
шума	erdők
шума	erdei
шума	erdő
шума	erdők
соодветно	megfelelő
соодветно	megfelelően
соодветно	rendesen
соодветно	helyénvaló
соодветно	megfelelő
соодветно	megfelelően
сер	ser
посветена	elkötelezett
подобрување	javítása
подобрување	javul
подобрување	javítása
подобрување	javítása
подобрување	javulást
подобрување	fejlesztés
подобрување	javulás
значајна	jelentős
значајна	szignifikáns
значајна	érdemi
значајна	tartalmas
значајна	értelmezhető
помага	segít
помага	segítségnyújtás
помага	segít
спротивно	ellentétes
спротивно	szemben
спротивно	ellentétes
активно	aktív
активно	aktívak
активно	aktívan
ноќ	éj
ноќ	este
ноќ	éjjel
ноќ	éjszaka
градина	kert
градина	kertje
градина	garden
градина	kertben
фонд	alap
црно	fekete
црно	black
намали	csökkentése
намали	csökkentik
намали	csökkenteni
намали	csökkentse
намали	csökken
намали	csökkenés
воден	víz
воден	vizet
воден	vezérelt
воден	irányított
сен	sen
сам	egyedül
работници	dolgozók
работници	munkavállalók
работници	munkások
волф	volf
волф	farkas
волф	wolf
волф	wolff
буква	levélben
буква	betű
буква	levél
буква	levelet
буква	levele
учесници	résztvevőknek
учесници	résztvevők
учесници	résztvevő
примероци	egyedek
примероци	példányok
примероци	minták
примероци	mintákat
имот	ingatlan
имот	tulajdon
имот	ingatlanok
имот	tulajdonság
имот	birtok
забележал	észre
забележал	feltűnt
борби	harcok
борби	harcol
борби	csaták
финска	finnország
фактор	faktor
фактор	tényező
научно	tudományosan
научно	tudományos
рајна	rajna
рајна	rhein
способност	képesség
способност	képesség
способност	képességek
термин	távú
термин	kifejezés
селска	paraszt
разлики	diff
разлики	különbségek
разлики	eltérések
хит	ütés
хит	találat
музичар	zenész
кратки	rövid
кратки	alacsony
кратки	röviden
донесе	hozták
донесе	hozott
донесе	hoztam
донесе	hozta
донесе	hozz
донесе	hozd
силите	erők
комплекс	összetett
комплекс	komplex
ослободување	felmentés
традиционално	hagyományos
традиционално	tradicionális
традиционално	hagyományosan
медицински	orvosi
продуцент	gyártó
продуцент	termelő
продуцент	producer
продуцент	termelői
типови	típusok
типови	típusai
добитници	győztesek
добитници	nyertesek
обезбедува	nyújt
локални	helyi
руска	orosz
руска	oroszul
руска	oroszország
непознат	ismeretlenek
непознат	ismeretlen
влијае	érint
влијае	érinti
влијае	befolyásolja
пад	csökkenés
пад	visszaesés
пад	esés
пад	őszi
пад	zuhanás
пад	ősszel
пад	ősz
создаден	létrehozott
создаден	létrehozva
создаден	teremtett
верски	vallásos
верски	vallás
верски	vallási
жената	nő
жената	asszony
жената	nö
пегаз	pegasus
ситуација	szituáció
ситуација	helyzet
евреи	zsidók
генерал	gen
генерал	általános
генерал	tábornok
романи	regényeket
романи	regény
конгресот	kongresszus
можности	lehetőségek
можности	lehetőségek
можности	lehetőségeket
криза	krízis
криза	válság
вера	vera
вера	hitem
вера	faith
вера	hit
вера	hittel
вера	hitet
вилхелм	wilhelm
густина	sűrűség
густина	sűrűsége
рани	sebek
принцип	elv
принцип	alapelv
хрватски	horvát
мисијата	misszió
мисијата	feladat
мисијата	küldetés
датум	dátum
датум	időpont
арена	aréna
звук	hang
звук	hangot
