kategória	категория
vzduchu	въздушен
vzduchu	въздух
teplota	температурата
teplota	температура
teplota	временен
prakticky	практически
obvykle	обикновенно
obvykle	обикновено
obvykle	обикновено
obvykle	нормално
obvykle	обикновено
nájsť	открийте
nájsť	намиране
nájsť	намерете
nájsť	намери
nájsť	намеря
blízko	близко
blízko	близо
čísla	фигури
čísla	цифри
čísla	числа
čísla	цифри
https	https
únie	профсъюз
únie	съюз
únie	съюза
únie	юниън
zúčastnil	присъстваха
žil	живели
žil	живял
trnava	търнава
lot	лот
veliteľ	шефе
veliteľ	началник
veliteľ	командващ
veliteľ	командир
zariadenia	оборудване
zariadenia	екипировка
zariadenia	инсталации
zariadenia	устройствата
zariadenia	устройства
zariadenia	съоръжения
zariadenia	съоръженията
all	всички
all	всичко
storočie	век
storočie	вековен
storočie	века
dedičstva	наследство
práca	работа
práca	йов
práca	работа
práca	труд
práca	работи
práca	работещ
práca	работен
práca	работим
dráhy	писти
dráhy	писта
akadémie	академията
akadémie	академия
akadémie	академии
turné	турне
turné	обиколка
turné	тур
jana	яна
dosť	достатъчно
grand	бона
grand	гранд
udalosti	събития
udalosti	мероприятия
udalosti	случки
udalosti	събитието
udalosti	събитие
výboru	комитет
výboru	комисия
najvyššia	върховен
najvyššia	върховния
najvyššia	върховна
najvyššia	върховно
marie	мари
profil	профил
sústava	система
sústava	системата
sústava	системни
znak	герб
znak	емблема
znak	характер
znak	табела
znak	знак
preklad	превод
železničná	железници
železničná	железница
železničná	железопътен
železničná	железница
železničná	железопътния
železničná	железопътен
železničná	железници
rakúsky	austrian
rakúsky	австрия
rakúsky	австрийски
champagne	шампанско
mestské	градско
mestské	градска
mestské	градски
mestské	град
mestské	градът
mestské	сити
mestské	city
piesní	песните
piesní	песни
max	макс
boh	господ
boh	бог
hráčov	играчи
významný	значителен
významný	значително
významný	значителни
významný	значим
významný	значителна
mark	марк
mark	отбелязване
pomoc	помощи
pomoc	помощ
pomoc	помощ
dlhý	дълги
dlhý	дълго
dlhý	дълъг
dlhý	лонг
skončil	завършен
kapely	групи
kapely	банди
kapely	група
kapely	оркестър
kapely	банда
kapely	лента
metra	метро
metra	метрото
začiatok	начало
začiatok	старт
začiatok	започнете
začiatok	стартиране
začiatok	начало
platí	плаща
platí	важи
dediny	селата
dediny	селища
dediny	села
dediny	село
zmienka	споменете
zmienka	споменаване
vokály	вокали
vokály	вокал
calvados	калвадос
vzdialenosť	дистанция
vzdialenosť	разстояние
systémy	системи
systémy	система
systémy	системата
systémy	системни
použiť	прилага
použiť	прилагане
použiť	използване
použiť	употреба
použiť	използвайте
angeles	анджелис
príbeh	разказ
príbeh	приказка
príbeh	приказка
príbeh	история
stránkach	страници
futbalové	футбол
futbalové	футбол
futbalové	футболен
politické	политическа
politické	политически
politické	политическо
maďarsko	унгария
celá	цялата
celá	цяла
celá	цял
celá	цялото
pohyb	движение
pohyb	преместване
pohyb	движение
pohyb	придвижване
pohyb	движение
kníh	книгите
kníh	книги
vzťahy	връзки
vzťahy	взаимоотношения
vzťahy	връзките
vzťahy	отношения
vzťahy	връзка
vzťahy	взаимоотношения
vzťahy	отношения
vzťahy	взаимоотношения
vzťahy	отношения
prvkov	елементи
ochrana	защита
ochrana	закрила
severná	северно
severná	север
severná	северна
severná	северни
severná	северен
severná	северна
politická	политическа
politická	политически
politická	политическо
víťazstvo	победа
veľkosti	размери
veľkosti	големина
veľkosti	размер
veľkosti	размери
jazero	езерото
jazero	лейк
jazero	езеро
družstiev	кооперации
dôležité	важно
dôležité	важен
dôležité	важни
dôležité	важна
nasa	наса
sovietskeho	съветска
sovietskeho	съветски
charakter	характер
charakter	естество
charakter	природа
charakter	природата
hudobná	music
hudobná	музиката
hudobná	музика
hudobná	музикален
hudobná	музикално
hudobná	мюзикъл
hudobná	музикална
spočiatku	първоначално
komplex	комплекс
komplex	комплексно
komplex	сложни
komplex	сложна
art	арт
art	изкуството
art	art
art	изкуство
geografia	география
kraja	графство
kraja	графството
výstavba	изграждане
výstavba	строеж
výstavba	конструкция
výstavba	строителство
pierre	пиер
osoby	лица
motory	мотори
motory	двигатели
typy	типове
typy	видове
svätý	сейнт
svätý	свети
svätý	светица
svätý	светец
svätý	свято
svätý	свети
svätý	свята
londýn	london
londýn	лондон
provence	прованс
body	точки
starý	старо
starý	стари
starý	стар
starý	стара
krátky	кратко
krátky	къса
krátky	кратка
krátky	късо
krátky	кратък
krátky	кратко
krátky	кратка
otvorená	отворено
otvorená	отвори
otvorená	отваряне
záujem	заинтересовани
záujem	заинтересована
záujem	заинтригуван
záujem	заинтересуван
záujem	заинтересован
záujem	интерес
záujem	лихви
záujem	лихва
václav	вацлав
považuje	счита
talianska	италия
talianska	италианска
talianska	италианец
talianska	италиански
talianska	италианско
grécky	гръцки
grécky	гръцко
grécky	грък
grécky	гръцка
postavenie	статус
postavenie	състояние
postavenie	положение
postavenie	статут
postavenie	позиция
postavenie	положение
postavenie	длъжност
colspan	colspan
vytvoriť	създаване
vytvoriť	създайте
vytvoriť	построяване
mestská	градско
mestská	градска
mestská	градски
riešenie	разтвор
riešenie	решение
držitelia	притежатели
držitelia	притежателите
držitelia	пазители
držitelia	пазителите
windows	windows
windows	прозорци
windows	прозорците
televízne	телевизия
televízne	телевизията
televízne	телевизор
kláštor	манастир
kláštor	манастира
kláštor	манастир
kláštor	абатство
použité	използвано
použité	използван
použité	използвани
použité	използвана
jazyku	езикът
jazyku	езика
jazyku	език
útok	атака
útok	нападение
web	уебсайт
web	сайт
web	web
web	уеб
martina	мартина
martina	мартин
martina	martin
rakúska	austrian
rakúska	австрия
rakúska	австрийски
rakúska	австрия
noci	нощувки
noci	нощи
noci	нощите
súvislosti	контекст
krát	пъти
krát	времена
krát	таймс
krát	times
zmluvy	договори
zmluvy	поръчки
úrovni	равнище
úrovni	ниво
tvorbe	образуване
tvorbe	формиране
tvorbe	формация
veda	науката
veda	наука
dlho	дълги
dlho	дълго
dlho	дълъг
dlho	лонг
posádky	круз
posádky	екипаж
pavla	пол
pavla	паул
kalifornia	калифорния
kalifornia	калифорнийски
metal	метали
metal	metal
metal	метъл
metal	метал
menšie	незначителни
sedem	седем
sedem	седма
kilometrov	километри
kilometrov	километра
kilometrov	километри
remix	ремикс
space	пространство
space	космос
space	космоса
ocenenia	награди
ocenenia	награди
tímy	отбори
tímy	екипи
tvorba	създаване
tvorba	създаването
tvorba	образуване
tvorba	формиране
tvorba	формация
názory	мнение
názory	становища
názory	мнения
názory	изглед
názory	гледки
názory	изгледи
názory	мнения
názory	гледания
republike	република
septembri	септември
poľský	поляк
poľský	полски
poľský	полска
kultúrne	културни
kultúrne	културен
kultúrne	културно
kultúrne	културна
kultúrne	културно
lietadla	вс
lietadla	самолети
pro	про
pro	pro
pro	професионалист
januári	януари
rodine	семейство
rodine	семейството
eva	ева
eva	ива
dynastie	династия
dynastie	династията
majster	господар
majster	майстор
priemer	диаметър
priemer	среден
priemer	средно
dolina	долината
dolina	долина
dolina	вали
rakety	ракетите
rakety	ракети
rakety	ракети
nálezy	находки
nálezy	открития
nálezy	констатации
united	обединени
united	обединена
united	обединен
united	юнайтед
united	обединено
hora	hora
hora	планински
hora	планина
hora	планината
práv	права
súvisiace	асоциирани
súvisiace	свързани
súvisiace	свързан
súvisiace	свързани
súvisiace	свързан
súvisiace	свързана
súvisiace	свързано
každá	всяка
každá	всеки
každá	всяко
každá	всяка
každá	всеки
doliny	долини
auguste	огюст
auguste	август
auguste	аугуст
zľava	намаление
zľava	отстъпка
zľava	отстъпки
konkrétne	конкретни
konkrétne	специфично
konkrétne	специфичен
konkrétne	специфична
konkrétne	специфични
konkrétne	конкретни
konkrétne	бетон
konkrétne	специално
hory	планините
hory	планини
hory	планински
hory	планина
hory	планината
nemecká	германец
nemecká	германски
nemecká	немски
nemecká	немска
nemecká	германска
trón	тронът
trón	трон
trón	трона
trón	престол
île	île
cher	шер
link	връзка
link	линк
anglicko	англия
londýne	london
londýne	лондон
ochranu	защита
ochranu	закрила
pôvodný	оригинални
pôvodný	оригинал
pôvodný	оригинално
pôvodný	оригинална
pôvodný	оригинален
vojsk	войски
vojsk	военнослужещи
vojsk	войска
vojsk	войници
sonda	сонда
sonda	сондата
objavili	открит
objavili	открита
objavili	открити
divízie	разделения
divízie	участъци
divízie	разделение
divízie	дивизии
symbol	символ
jazykov	езиците
jazykov	езици
svetová	свят
svetová	света
také	такава
také	такива
také	такова
také	такъв
spája	свързва
spája	обединява
prof	проф
kobayashi	кобаяши
posádka	екипаж
materiál	материал
materiál	материали
materiál	материално
materiál	материалите
materiál	материали
amerike	америка
rukou	ръка
rukou	ръката
rím	рим
marci	март
marci	марси
forma	формуляр
forma	форма
kariéra	кариера
kariéra	кариери
kariéra	кариера
severnom	северни
severnom	северен
severnom	северна
slovakia	словакия
texty	текстове
texty	текстове
texty	текст
joseph	жозеф
joseph	джоузеф
joseph	йосиф
dni	дни
dni	дена
sondy	сонда
sondy	сондата
sondy	сонди
známi	позната
známi	известни
známi	познат
známi	известна
známi	известен
známi	познати
choroby	болест
choroby	болести
choroby	болест
choroby	заболяване
choroby	заболявания
choroby	болести
choroby	заболявания
choroby	болестите
choroby	болест
choroby	болести
choroby	заболяване
choroby	заболявания
siete	мрежи
siete	мрежите
siete	мрежи
siete	мрежите
siete	мрежови
siete	мрежа
siete	мрежова
siete	мрежата
pop	поп
pop	pop
savoie	савоа
jadro	ядро
jadro	сърцевина
jadro	ядрото
jadro	ядрото
zariadenie	устройство
zariadenie	устройството
zariadenie	оборудване
zariadenie	екипировка
zariadenie	инсталация
zariadenie	монтаж
zariadenie	инсталиране
zariadenie	монтиране
zariadenie	инсталации
zariadenie	съоръжение
okruhu	верига
nezávislosť	независимост
výhry	печели
federácia	федерация
federácia	федерацията
ciest	пътища
prípadoch	случаи
decembri	декември
voľby	възможности
voľby	настройки
voľby	опции
voľby	изборите
voľby	избори
voľby	избори
jozefa	жозеф
jozefa	джоузеф
jozefa	йосиф
možnosti	възможности
možnosti	вероятности
možnosti	възможности
možnosti	настройки
možnosti	опции
online	онлайн
online	online
man	човече
man	човек
man	мъж
prečo	защо
medzinárodných	международно
medzinárodných	международен
medzinárodných	интернешънъл
medzinárodných	международни
medzinárodných	международна
zápis	нотация
zápis	означение
zápis	тревога
filmov	филми
obyvateľstvo	популации
obyvateľstvo	популация
obyvateľstvo	население
riaditeľ	директорът
riaditeľ	режисьор
riaditeľ	директор
riaditeľ	директор
sieť	мрежа
sieť	нетен
sieť	net
sieť	нето
sieť	нет
sieť	мрежа
sieť	решетка
sieť	мрежови
sieť	мрежа
sieť	мрежова
sieť	мрежата
zakladateľ	създател
zakladateľ	основателят
zakladateľ	основател
rastliny	растения
rastliny	заводи
rastliny	растенията
rastliny	инсталации
rastliny	растение
rastliny	растителна
rastliny	завод
line	реплика
line	линия
viaceré	множествена
viaceré	многобройни
viaceré	множество
takéto	такава
takéto	такива
takéto	такова
takéto	такъв
moskva	москва
afriky	африка
pokračoval	продължение
pokračoval	продължаване
pokračoval	продължи
pokračoval	продължил
pozície	пози
pozície	позиции
japonsku	япония
spomína	споменава
vety	фрази
vety	изречение
vety	присъда
vety	изречения
vety	присъди
veže	кули
veže	кулите
veže	тауърс
novembri	ноември
kusov	бройки
kusov	парченца
kusov	парчета
ríme	рим
hlasov	гласове
hlasov	вот
hlasov	гласове
olympijské	олимпик
olympijské	олимпийски
manželky	съпруги
firma	твърда
firma	фирма
firma	твърдо
firma	твърд
firma	дружество
firma	компания
firma	company
firma	рота
firma	фирма
štart	начало
štart	старт
štart	започнете
štart	стартиране
štart	излитане
štart	стартиране
štart	стартиране
štart	изстрелване
japonsko	япония
time	времето
time	време
maria	мария
stanici	станция
stanici	station
stanici	гара
časopisu	списание
socha	скулптура
socha	скулптури
socha	статуята
socha	статуя
hudbu	music
hudbu	музиката
hudbu	музика
festival	фестивала
festival	фестивал
festival	фестивалът
dosahuje	постига
technické	технически
technické	техническа
technické	техническо
nato	нато
úsek	разтягане
úsek	сечение
úsek	секция
úsek	раздел
úsek	купе
úsek	отделение
úsek	отсечка
úsek	сегмент
severne	северно
severne	север
severne	северна
noviny	вестник
noviny	вестници
noviny	вестниците
noviny	вестници
stáva	ставайки
skoro	почти
skoro	ранни
skoro	рано
skoro	ърли
objekt	предмет
objekt	обект
apollo	аполон
apollo	аполо
slnko	сън
slnko	слънце
lodí	корабите
lodí	кораби
mapy	картите
mapy	карти
mapy	карта
mapy	картата
účastníci	участниците
účastníci	участници
účastníci	участници
autorov	авторите
autorov	автори
znova	отново
znova	пак
slúžil	служил
politika	политиката
politika	полица
politika	политика
politika	политици
politika	политиката
politika	политика
špeciálne	специална
špeciálne	специално
špeciálne	специални
špeciálne	специален
zloženie	състав
zloženie	композиция
poskytuje	осигурява
poskytuje	предоставя
poskytuje	предвижда
učiteľ	учителка
učiteľ	учител
zlatá	сладко
zlatá	сладур
zlatá	сладка
zlatá	сладък
zlatá	златен
zlatá	златни
zlatá	златно
zlatá	златна
zlatá	злато
zlatá	златен
zlatá	златни
zlatá	златно
zlatá	златна
národov	народи
národov	нации
národov	народите
národov	народи
dôvodov	причини
hlas	гласът
hlas	глас
hodnota	стойност
kmeň	сорт
kmeň	щам
kmeň	стволови
kmeň	племето
kmeň	племе
automaticky	автоматично
automaticky	авто
automaticky	автоматична
automaticky	автоматични
automaticky	автоматично
automaticky	автоматичен
automaticky	автоматично
vlastne	всъщност
herečky	актриси
iso	iso
stretnutia	сеанси
stretnutia	сесии
stretnutia	срещи
stretnutia	събрания
stretnutia	заседания
stretnutia	назначения
stretnutia	заседание
stretnutia	среща
stretnutia	съвещание
stretnutia	събрание
stretnutia	срещата
aktivity	дейности
aktivity	занимания
aktivity	дейност
aktivity	активност
franche	franche
grécko	гърция
ostrovov	острови
ostrovov	островите
zámky	ключалки
dušan	душан
provincii	провинцията
provincii	провинция
meria	измерени
meria	измерено
meria	измерен
meria	измерена
comté	comté
výraz	изразяване
výraz	изражение
výraz	израз
španielsky	испанци
španielsky	испанска
španielsky	испанско
španielsky	испански
roman	римски
roman	римлянин
roman	роман
roman	римска
červená	ред
červená	червена
červená	червен
červená	червени
červená	червено
správne	правилно
správne	правилно
svetla	светло
svetla	светлина
svetla	светлината
čierna	черни
čierna	черно
čierna	черна
čierna	черен
vidieť	виждайки
vidieť	видя
vidieť	вижте
vidieť	виж
hore	буден
hore	будна
hore	будни
hore	горе
hnutie	придвижване
hnutie	движение
doslova	буквално
bunky	килия
bunky	клетка
bunky	килии
bunky	клетките
bunky	клетки
administratívne	административно
administratívne	административен
administratívne	административна
administratívne	административни
športové	спортни
športové	спортно
športové	спорт
športové	спортен
športové	спортни
športové	спортен
športové	спорт
športové	спортно
športové	спортове
čoskoro	скоро
skratka	съкращение
skratka	акроним
skratka	съкращение
kanada	канада
prahy	прагове
prahy	праговете
prahy	прага
posledná	последно
posledná	последен
posledná	последни
posledná	последна
hrať	играе
hrať	играй
hrať	свири
hrať	игра
hrať	играе
hrať	свирене
hrať	играят
ferdinand	фердинанд
sezóna	сезон
sezóna	сезона
london	london
london	лондон
bitky	боеве
bitky	сбивания
bitky	битки
bitky	сражения
bitky	битки
bitky	битките
bitky	побой
bitky	побои
one	една
one	един
one	едно
slovan	слован
používané	използвано
používané	използван
používané	използвани
používané	използвана
motora	двигатели
motora	двигател
ríma	рим
boj	борба
boj	битка
boj	борба
boj	битка
boj	бой
porazil	победена
porazil	победени
porazil	победен
vecí	неща
vecí	нещата
júni	джун
júni	юни
pásmo	група
pásmo	оркестър
pásmo	банда
pásmo	лента
dĺžku	дължина
nižšie	долу
nižšie	отдолу
nižšie	долна
nižšie	долен
divákov	зрители
divákov	зрители
divákov	зрителите
úspešne	успешно
viedeň	виена
hádzanej	хандбал
vzťahu	връзка
vzťahu	взаимоотношения
vzťahu	отношения
panna	дева
panna	девствен
panna	девствена
panna	девица
panna	девственица
dna	днк
pilot	пилот
pilot	пилотен
provincia	провинцията
provincia	провинция
žena	жената
žena	жена
žena	женско
žena	жена
žena	женски
žena	женска
žena	жена
žena	съпруга
žena	съпругата
situácia	положението
situácia	ситуация
situácia	положение
predpokladá	предвижда
sila	сила
sila	мощ
sila	якост
sila	сила
dieťa	бебе
dieťa	мила
dieťa	бейби
dieťa	скъпа
dieťa	хлапе
dieťa	дете
dieťa	дете
dordogne	дордон
ústav	институт
ústav	института
mierne	умерено
mierne	леки
iss	мкс
navigačné	навигация
vedenie	мениджмънт
vedenie	управление
vedenie	лидерство
vedenie	води
vedenie	олово
arena	арена
stredná	средна
stredná	среден
stredná	средни
stredná	средно
stredná	централно
stredná	централен
stredná	централа
stredná	централни
stredná	централна
stredná	умерено
stredná	умерен
stredná	умерена
prebieha	текущо
skončila	изтекла
skončila	изтекъл
skončila	изтече
skončila	изтекло
referencie	препратки
referencie	препоръки
referencie	позовавания
referencie	препратка
referencie	позоваване
referencie	референтни
plochy	повърхности
plochy	райони
plochy	зони
plochy	площи
plochy	области
plochy	desktop
schopnosť	способност
schopnosť	способност
končí	приключва
končí	свършва
končí	завършва
svetlo	светло
svetlo	светлина
svetlo	светлината
doba	период
doba	времето
doba	време
medzinárodný	международно
medzinárodný	международен
medzinárodný	интернешънъл
medzinárodný	международни
medzinárodný	международна
relatívne	относителна
relatívne	роднина
relatívne	относително
budov	сгради
vnútri	вътрешно
vnútri	вътре
vnútri	закрито
príklad	примерна
príklad	пример
group	група
group	групово
group	групиране
group	групова
futbal	футбол
futbal	футбол
futbal	футболен
galéria	галерия
potreby	нужди
osoba	човек
osoba	личност
osady	селища
kanade	канада
astronómia	астрономия
astronómia	астрономията
dvd	dvd
dvd	двд
hrala	играха
hrala	играл
vlastný	собствен
vlastný	собствена
vlastný	собствено
vlastný	собствени
vlastný	потребителски
vlastný	обичай
názor	становище
názor	мнение
isère	изер
postava	характер
švajčiarsko	швейцария
vytvorili	създадени
vytvorili	създадено
vytvorili	създадена
vytvorili	създаде
vytvorili	създаден
škoda	съжаление
škoda	жалост
škoda	жалко
škoda	жал
škoda	срам
škoda	срамота
škoda	škoda
autora	автор
švédsko	швеция
pohára	чашка
pohára	чаша
pohára	купа
pohára	къп
gólov	голове
gólov	цели
fakulty	преподаватели
fakulty	факултета
fakulty	факултет
trate	линии
trate	реплики
trate	редове
trate	следите
trate	писти
trate	следи
trate	релси
znaky	знаци
znaky	герои
znaky	символи
znaky	табели
znaky	признаци
znaky	знаци
star	звезден
star	звезда
čierny	черни
čierny	черно
čierny	черна
čierny	черен
post	post
post	публикация
post	публикуване
post	пост
objavila	открит
objavila	открита
objavila	открити
pracuje	работи
pracuje	произведения
pracuje	работещ
pracuje	работен
pracuje	работим
maďarský	унгарски
plocha	зона
plocha	площ
plocha	област
plocha	район
plocha	desktop
zvolen	зволен
karl	карл
karl	карл
zbierka	събиране
zbierka	колекция
biely	бяла
biely	бели
biely	бял
biely	бяло
umiestnené	разположена
umiestnené	разположен
umiestnené	разположени
umiestnené	разположено
umiestnené	настанени
umiestnené	поставено
umiestnené	поставен
umiestnené	поставени
vstup	появяване
vstup	вход
vstup	входяща
vstup	входящ
vstup	въвеждане
vstup	вход
vstup	принос
vstup	навлизане
vstup	влизане
vstup	вписване
histórie	историята
histórie	история
povstania	въстание
povstania	въстания
hodiny	часове
hodiny	часовници
hodiny	часовниците
hodiny	часовник
roussillon	русийон
francúzske	френско
francúzske	французи
francúzske	френска
francúzske	френски
francúzske	французин
múzea	музеите
múzea	музеи
múzea	музей
johann	йохан
pôvodné	оригинални
pôvodné	оригинал
pôvodné	оригинално
pôvodné	оригинална
pôvodné	оригинален
languedoc	лангедок
hrali	играха
hrali	играл
ruská	руснак
ruská	руски
ruská	руснаци
ruská	руска
ruská	руско
chrámu	темпъл
chrámu	храмът
chrámu	храм
obrany	защита
obrany	отбрана
obrany	защитата
novín	вестниците
novín	вестници
novín	вестник
novín	вестници
str	ул
rieke	ривър
rieke	река
rieke	реката
parlamentu	парламента
parlamentu	парламентът
parlamentu	парламент
hranicu	границата
hranicu	граница
hranicu	гранична
podujatia	събития
podujatia	мероприятия
podujatia	случки
ústavu	конституция
ústavu	конституцията
kardinál	кардинале
kardinál	кардинал
majstrov	господари
majstrov	мастърс
majstrov	майстори
majstrov	шампиони
majstrov	шампионите
mesiace	месеца
mesiace	месеци
mesiace	месеците
mesiace	луните
mesiace	спътници
mesiace	луни
dramatik	драматург
výšky	височини
výšky	хайтс
výšky	ръст
výšky	височина
free	свободно
free	свободни
free	свободен
free	свободна
free	безплатни
free	безплатно
zmena	изменение
zmena	модификация
zmena	промени
zmena	смяна
zmena	промяна
úroveň	равнище
úroveň	ниво
chce	иска
county	окръг
county	графство
britská	британско
britská	британци
britská	британска
britská	британец
britská	британски
súd	процес
súd	съдът
súd	съд
súd	корт
súd	трибунал
ročník	реколта
ročník	ретро
prostredie	среда
rýchlosti	скорост
rýchlosti	бързина
rýchlosti	спийд
rýchlosti	скорости
biela	бяла
biela	бели
biela	бял
biela	бяло
dedina	село
jar	пролетно
jar	пролет
jar	пролетта
club	club
club	клуб
club	клубът
dvaja	двама
dvaja	две
dáta	дейта
dáta	данни
podstate	същността
podstate	същност
značka	бранд
značka	марката
značka	марка
značka	марк
značka	отбелязване
značka	отбелязване
značka	таг
značka	етикет
don	дон
ľahko	лесно
ľahko	леко
ľahko	лесно
španielska	испания
španielska	испанци
španielska	испанска
španielska	испанско
španielska	испански
santa	санта
zbrane	оръжие
zbrane	оръжия
zbrane	оръжията
zbrane	пистолети
zbrane	оръжия
zbrane	пушки
zbrane	ръце
zbrane	оръжия
zbrane	оръжие
toky	потоци
toky	потоци
pravidelne	редовно
pravidelne	редовно
pravidelne	редовен
pravidelne	редовни
pravidelne	редовна
pravidelne	периодично
motorov	двигатели
kráľovná	кралицата
kráľovná	царица
kráľovná	кралица
ľadový	айсберг
ľadový	айс
ľadový	лед
dát	дейта
dát	данни
hlavy	ези
hlavy	главите
hlavy	глави
filip	филип
filip	филип
autori	писатели
autori	писателите
autori	сценаристи
autori	авторите
autori	автори
pravidlá	правила
pravidlá	правилата
vzdelanie	обучение
vzdelanie	образование
vzdelanie	възпитание
kozmonaut	космонавт
kozmonaut	космонавт
holandsko	нидерландия
holandsko	нидерландски
holandsko	холандия
fotografie	фотографии
fotografie	фотографията
fotografie	фотография
fotografie	снимки
fotografie	снимките
vojsko	военно
vojsko	военен
vojsko	военна
vojsko	военни
vojsko	войски
vojsko	военнослужещи
vojsko	войска
vojsko	войници
vojsko	армията
vojsko	армеец
vojsko	армия
vojsko	армейски
island	исландия
navrhol	предложен
navrhol	предложени
navrhol	предложено
mier	мир
washington	уошингтън
washington	вашингтон
opis	описание
preteky	надбягвания
preteky	състезания
preteky	раси
preteky	надпревара
preteky	надбягване
preteky	състезание
preteky	раса
preteky	състезателни
preteky	надбягвания
preteky	състезания
tlak	напрежение
tlak	натиск
tlak	налягане
vysoký	висок
vysoký	висока
vysoký	високи
vysoký	високо
vysoký	висок
vysoký	висока
vysoký	високи
poitou	поату
paríža	парис
paríža	париж
west	запад
west	западно
west	западна
west	западен
west	уест
stroj	машинка
stroj	машина
konal	действал
filozofi	философи
štít	щит
štít	щитовете
štít	щитове
stroje	машини
stroje	машини
chemik	химик
budúcnosti	бъдеще
budúcnosti	бъдещ
budúcnosti	бъдещи
budúcnosti	бъдещето
budúcnosti	бъдеща
ťažko	трудно
ťažko	силно
ťažko	здраво
ťažko	твърдо
ťažko	твърд
ťažko	трудно
ťažko	труден
ťažko	трудни
ťažko	трудна
štruktúra	текстура
štruktúra	структура
štruktúra	конструкция
budapešti	будапеща
priebeh	прогрес
priebeh	напредък
publicista	публицист
princíp	принцип
profesionálny	професионални
profesionálny	професионална
profesionálny	професионалист
profesionálny	професионален
profesionálny	професионално
používali	използвано
používali	използван
používali	използвани
používali	използвана
operácie	операции
operácie	операцията
operácie	експлоатация
operácie	функциониране
operácie	операция
ryby	риби
ryby	риби
ryby	фиш
ryby	риба
semifinále	полуфиналите
semifinále	полуфинала
inžinier	инжинер
inžinier	инженер
súčasnej	съвременни
súčasnej	съвременна
súčasnej	съвременно
súčasnej	съвременен
life	живот
life	живота
life	life
life	лайф
life	животът
vedúci	управител
vedúci	мениджър
vedúci	води
vedúci	олово
afrike	африка
muž	мъжко
muž	мъжки
muž	мъж
muž	мъжкар
muž	мъжка
muž	човече
muž	човек
muž	мъж
marek	марек
mix	смесване
mix	микс
gitarista	китарист
žiline	жилина
kameň	каменна
kameň	стоун
kameň	камък
kameň	скала
kameň	rock
kameň	рок
kameň	скали
kameň	камък
prešiel	преминал
pôdy	почвите
pôdy	почви
pôdy	земи
pôdy	земя
pôdy	почви
pôdy	почва
správu	послание
správu	съобщение
správu	съобщението
stanislav	станислав
vhodné	подходящ
vhodné	подходяща
vhodné	уместно
vhodné	подходящи
vhodné	подходящо
vhodné	подходящ
vhodné	подходяща
vhodné	подходящи
vhodné	подходящо
gymnázium	граматика
pink	розово
pink	розов
pink	розова
pink	розови
dobré	добър
dobré	добро
dobré	добре
systémov	системи
osobný	лично
osobný	личен
osobný	лична
osobný	лични
osobný	персонален
zmluva	договор
zmluva	договор
dlhá	дълги
dlhá	дълго
dlhá	дълъг
dlhá	лонг
sprava	правилно
tony	тони
tony	тонове
tony	тона
tony	тонове
zvyšok	остатък
zvyšok	остатъци
zvyšok	остатък
zvyšok	почивка
charentes	шарант
úlohy	задачи
úlohy	ролите
úlohy	роли
úlohy	задачи
úlohy	задача
úlohy	задачата
úlohy	домашно
úlohy	домашното
úlohy	домашна
úlohy	домашни
klávesy	клавиши
klávesy	ключове
klávesy	ключовете
klávesy	клавиатури
novinár	журналист
novinár	журналистка
nikto	никой
trhu	пазар
trhu	пазарна
trhu	пазар
trhu	пазарен
štvrťfinále	четвъртфиналите
údajne	предполагаемо
údajne	предполагаемо
linky	линии
linky	реплики
linky	редове
linky	връзки
diaľnica	магистрала
diaľnica	магистрала
diaľnica	магистралата
schopný	ейбъл
schopný	способно
schopný	способен
schopný	способна
schopný	способни
trh	пазарна
trh	пазар
trh	пазарен
prevádzky	операции
prevádzky	заведения
prevádzky	предприятия
prevádzky	инсталации
láska	обич
láska	любов
láska	любовта
láska	обичам
hotel	hotel
hotel	хотел
hotel	хотелът
index	индекс
index	индекси
index	показател
štruktúry	структури
štruktúry	конструкции
štruktúry	постройки
problémov	проблеми
problémov	проблемите
americké	американска
americké	американско
americké	американски
americké	американец
edward	едуард
rezervácie	резервации
rezervácie	резерви
rezervácie	резервации
rezervácie	резервация
rezervácie	резервация
rezervácie	резерват
adam	адам
fakulta	преподаватели
fakulta	факултета
fakulta	факултет
king	крал
king	кинг
king	кралят
king	цар
king	краля
látok	веществата
látok	вещества
látok	субстанции
európsky	европейско
európsky	европейски
európsky	европеец
európsky	европейска
hmotnosti	маси
hmotnosti	тегло
hmotnosti	тежест
píše	пише
kapela	група
kapela	оркестър
kapela	банда
kapela	лента
písomná	писмено
písomná	написана
písomná	написано
písomná	писмен
písomná	писмена
katedrála	катедралата
katedrála	катедрала
vojenský	военно
vojenský	военен
vojenský	военна
vojenský	военни
plán	план
auvergne	оверн
tretia	трети
tretia	трета
tretia	трето
podobný	подобно
podobný	подобен
podobný	сходен
podobný	подобна
podobný	подобни
výskumu	проучване
výskumu	проучвания
výskumu	изследване
výskumu	изследвания
atmosféry	атмосфера
osi	osi
osi	оси
osi	ос
osi	оси
osi	оста
mars	марс
stredisko	център
dĺžky	дължини
dĺžky	дължина
synov	синовете
synov	синове
milióna	милион
gers	гърс
oceánu	океан
členenie	разбивка
členenie	срив
maine	мейн
čína	порцелан
čína	китай
čína	чайна
spisovateľka	писателка
spisovateľka	сценарист
spisovateľka	писател
osem	осем
postaviť	изграждане
postaviť	построи
