категорія	kategori
історичні	historisk
історичні	historiske
історичні	historisk
окремі	single
окремі	enkelt
окремі	enlige
окремі	enlig
окремі	individuelt
окремі	individ
окремі	individuelle
окремі	individuel
будуть	will
будуть	vil
бібліотеки	bibliotekerne
бібліотеки	biblioteker
бібліотеки	bibliotek
бібліотеки	biblioteket
уже	allerede
повітря	air
повітря	luften
повітря	luft
бюро	præsidium
бюро	præsidiet
бюро	bureau
бюро	bureauet
михайлович	mikhailovich
династії	dynastier
словенія	slovenien
друге	sekund
друге	andet
друге	anden
належать	tilhøre
внесок	bidraget
внесок	bidrag
внесок	bidrag
олексій	alexei
олексій	aleksej
олексій	alexios
частково	delvist
частково	delvis
частково	partiel
частково	delvist
частково	delvise
частково	delvis
частково	delvist
частково	delvis
межі	grænser
межі	begrænsninger
межі	grænseværdier
межі	grænser
межі	afgrænsning
межі	grænser
межі	grænserne
межі	kanter
стилі	styles
стилі	stiler
стилі	stile
керівник	driftsleder
керівник	manager
керівник	leder
варіант	alternativet
варіант	alternativt
варіант	alternativ
варіант	variant
варіант	varianter
варіант	tilvalg
варіант	mulighed
варіант	indstilling
варіант	valgmulighed
варіант	variation
варіант	variationer
називається	kaldt
називається	ringet
називається	kaldet
називається	ringede
називається	kaldte
теорія	teorien
теорія	teori
йорк	yorke
йорк	york
мов	sprog
повинен	må
повинен	skal
повинен	sku
повинен	skulle
повинен	bør
повинен	skal
повинен	burde
монастир	klostret
монастир	kloster
монастир	klosteret
монастир	kloster
міжнародний	international
міжнародний	internationalt
міжнародний	internationale
командир	kommandør
командир	øverstbefalende
командир	kommandant
командир	commander
греко	greco
індії	india
індії	indien
монети	euromønter
монети	mønter
наукова	videnskabeligt
наукова	videnskabelig
встановлено	fastslået
встановлено	etableret
встановлено	etablerede
встановлено	sæt
встановлено	indstillet
встановлено	sat
встановлено	installeret
встановлено	installerede
встановлено	monteret
начальник	chef
начальник	chefen
начальник	boss
створив	opretter
створив	skaber
створив	skaberen
існують	eksisterer
існують	eksistere
існують	findes
бере	snupper
мистецтво	arts
мистецтво	kunst
мистецтво	art
мистецтво	kunsten
мистецтво	kunst
грудні	december
перемоги	sejre
перемоги	sejr
перемоги	sejren
національна	nationale
національна	nationalt
національна	national
національна	landsdækkende
перейшов	passeret
перейшов	bestået
можливості	karakteristika
можливості	egenskaber
можливості	særtræk
можливості	funktioner
можливості	muligheder
народилася	born
народилася	fødte
народилася	født
вигляд	fremmøde
вигляд	udseende
вигляд	udseendet
вигляд	fremtræden
вигляд	kig
вигляд	se
вигляд	synet
вигляд	syn
вигляд	vis
вигляд	udsigt
травні	may
травні	maj
травні	kan
австралії	australiens
австралії	australien
справа	forretninger
справа	forretning
справа	erhvervslivet
справа	business
справа	virksomhed
отримали	modtages
отримали	modtagne
отримали	modtog
отримали	modtaget
представники	repræsentanter
представники	repræsentanterne
точки	punkterne
точки	points
точки	pointer
точки	punkter
точки	point
нею	hende
нею	hendes
обласної	introducere
обласної	indføre
загинув	omkom
машини	maskiner
спільноти	fællesskabet
спільноти	fællesskab
спільноти	net
спільноти	netværker
спільноти	datanet
спільноти	netværk
спільноти	grupper
спільноти	grupperne
повернення	retur
повернення	returnere
повернення	afkast
французький	fransk
французький	franskmænd
французький	franskmand
французький	french
французький	franske
вересні	september
кінець	slutning
кінець	afslutning
кінець	slut
кінець	ende
кінець	ophør
кінець	slutning
кінець	slutter
стиль	stil
стиль	style
товариство	society
товариство	samfundet
товариство	samfund
прізвище	efternavn
захист	beskyttelse
захист	forsvar
захист	forsvaret
захист	forsvar
захист	forsvaret
березні	marts
березні	march
березні	marchere
зовсім	håbløst
джерело	oprindelse
джерело	oprindelsessted
джерело	kilde
діти	børn
діти	kids
діти	unger
діти	børn
діти	børns
діти	spædbørn
діти	babies
діти	babyer
учасників	deltagere
учасників	deltagerne
учасників	deltagere
політичний	politisk
рослини	planter
рослини	anlæg
рослини	plant
рослини	plante
рослини	anlæg
фонд	instituttet
фонд	foundation
фонд	institut
фонд	fond
фонд	stiftelse
фонд	fundament
фонд	fonden
фонд	fond
освіту	uddannede
освіту	uddannet
освіту	veluddannet
поле	fagområde
поле	felt
поле	område
поле	marken
поле	polak
поле	pæl
поле	stang
поле	margen
поле	margin
земель	lander
флоту	flåden
флоту	flåde
англійською	englændere
англійською	engelske
англійською	engelsk
англійською	english
мову	sprog
мову	sproget
фестиваль	festival
стати	blive
інший	andre
інший	andet
незалежності	uafhængighed
незалежності	uafhængig
незалежності	selvstændighed
незалежності	uafhængigheden
похований	begravet
похований	begravede
місяців	måneder
вікі	wiki
вікі	vicky
описані	beskrevet
описані	beskrevne
описані	beskrev
щось	noget
хвилин	minutter
хвилин	referat
районів	områder
районів	arealer
брат	broder
брат	brormand
брат	brother
брат	bror
січні	januar
офіційно	officielt
елементів	punkterne
елементів	poster
елементів	genstande
елементів	punkter
канади	canada
відносно	relativ
відносно	relativt
бази	instituttet
бази	foundation
бази	institut
бази	fond
бази	stiftelse
бази	fundament
рішенням	afgørelse
рішенням	beslutning
рішенням	afgørelsen
брати	brødrene
брати	brødre
брати	brothers
власне	eje
власне	egne
власне	egen
власне	eget
знайти	lokalisere
знайти	find
знайти	finde
знайти	find
знайти	finder
озеро	søen
озеро	sø
озеро	lake
книг	bøger
австрії	østrig
карл	karl
карл	carl
гітара	guitar
гітара	guitaren
німецький	tysk
німецький	tysker
німецький	tyske
скринька	box
скринька	æske
скринька	rubrik
скринька	kasse
скринька	boks
скринька	bin
собор	katedral
собор	katedralen
держав	suveræne
держав	suveræn
держав	suverænt
держав	kongeriger
держав	riger
краще	bedre
столиці	hovedstæderne
столиці	hovedstæder
серпні	august
сент	saintes
сент	sainte
науковий	videnskabeligt
науковий	videnskabelig
тараса	taras
прізвища	efternavne
метод	metoden
метод	metode
битва	battle
битва	slag
битва	kamp
битва	slaget
висоти	højder
висоти	heights
порушення	krænkelse
порушення	overtrædelse
порушення	krænkelser
порушення	bryder
порушення	breaking
порушення	uregelmæssigheder
болгарії	bulgarien
матч	matcher
матч	matche
матч	match
жовтні	oktober
активно	aktivt
письменники	forfattere
портрет	portræt
громада	fællesskabet
громада	fællesskab
створити	ny
створити	nyt
створити	nye
створити	opretter
створити	oprette
створити	opret
створити	genererer
створити	generere
русі	bevægelse
картини	malerierne
картини	malerier
доларів	dollars
доларів	dollar
процесу	process
процесу	proces
музика	music
музика	musik
музика	musikken
користувачів	brugere
користувачів	brugerne
ніколи	aldrig
видавництво	offentliggørelse
видавництво	udgivelse
видавництво	offentliggør
видавництво	udgiver
видавництво	forlagsvirksomhed
фонду	fonden
фонду	fond
виступає	servering
вугілля	kul
вугілля	stenkul
жанр	genre
храму	templet
храму	tempel
храму	temple
вважають	overvejede
вважають	overvejes
вважають	overvejet
вважають	betragtede
червні	juni
червні	june
свято	holiday
свято	ferie
свято	helligdag
свято	festmåltid
олександрович	alexandrovich
колір	farver
колір	farve
колір	farver
колір	farve
віце	næstformand
віце	vice
поступово	gradvist
поступово	efterhånden
поступово	gradvis
проблем	problemer
двічі	double
двічі	dobbelt
двічі	dobbelt
ліга	league
ліга	ligaen
ліга	liga
ліга	liga
ліга	ligue
фронту	frontline
цілком	helt
цілком	fuldstændigt
цілком	fuldstændig
міський	urban
внутрішній	intern
внутрішній	interne
внутрішній	internt
внутрішній	inderste
внутрішній	indre
внутрішній	inder
внутрішній	indvendig
статистики	statistikker
статистики	statistik
статистики	indblik
григорій	gregory
григорій	gregor
протокол	protokollen
протокол	protokol
петрович	petrović
зброї	geværer
зброї	våben
зброї	pistoler
зброї	skydevåben
зброї	kanoner
освіта	uddannelse
освіта	undervisning
студентів	eleverne
студентів	studerende
студентів	elever
студентів	studenter
чим	hvad
автомобілі	automobiler
автомобілі	biler
автомобілі	køretøjer
автомобілі	køretøj
автомобілі	motorkøretøjer
автомобілі	automobiler
автомобілі	biler
автомобілі	yokohama
євген	yevhen
євген	eugene
наявність	tilgængelighed
приміщення	præmisser
приміщення	lokalerne
приміщення	lokaler
починається	begynder
починається	begynder
починається	starter
починається	begynder
починається	start
починається	startende
починається	starter
відразу	umiddelbart
відразу	straks
імперія	empire
імперія	imperiet
імперія	imperium
імперія	imperia
сонця	sun
сонця	sol
сонця	solen
православна	ortodokse
ринку	markedet
ринку	market
ринку	marked
академія	akademiet
академія	akademi
академія	academy
академія	académie
академія	accademia
полк	regiment
полк	polk
газу	benzin
газу	gas
обладнання	hardware
обладнання	isenkram
обладнання	udstyr
послідовності	sekvenser
послідовності	sekvens
послідовності	rækkefølge
держава	stat
держава	state
держава	delstat
держава	tilstand
держава	nations
держава	nationen
держава	nation
безпосередньо	direkte
липні	juli
адже	fordi
майстер	guiden
майстер	troldmanden
майстер	troldmand
майстер	guide
майстер	mester
майстер	master
майстер	herre
примітка	note
примітка	bemærk
елементи	punkterne
елементи	poster
елементи	genstande
елементи	punkter
елементи	grundstof
елементи	elementet
елементи	element
елементи	grundstoffer
елементи	elementer
елементи	elementerne
елементи	indgange
елементи	angivelser
квітні	april
програма	ansøgning
програма	anvendelse
програма	applikation
програма	program
програма	programmet
програма	program
програма	arbejdsprogram
необхідно	nødvendig
необхідно	nødvendige
необхідно	nødvendigt
форма	formen
форма	forme
форма	form
форма	formular
форма	blanket
форма	form
форма	formen
форма	uniformen
форма	ensartet
форма	uniform
жив	boet
жив	boede
жив	levede
жив	levet
відео	videoen
відео	video
відео	videoer
князь	fyrste
князь	prince
князь	prins
ідентифікатор	identifikator
історик	historiker
історик	lærde
історик	lærd
ряду	rundet
ряду	afrundede
ряду	fyldig
ряду	afrundet
обох	både
обох	begge
щільність	densitet
щільність	massefylde
щільність	befolkningstæthed
щільність	vægtfylde
щільність	tæthed
редактор	chefredaktør
редактор	editor
редактор	redigering
редактор	redaktør
редактор	komponist
технології	teknologier
технології	teknologien
технології	teknologi
донецьк	donetsk
груп	grupper
груп	grupperne
слів	ord
дещо	noget
поряд	nær
характер	tegn
характер	karakter
листопаді	november
підвищення	fremme
підвищення	promovering
підвищення	forfremmelse
підвищення	højnelse
найбільше	pisser
організацій	organisationer
організацій	organisationerne
східної	østlig
східної	øst
східної	østlige
сторінки	sider
сторінки	siden
сторінки	side
сторінки	page
методи	metoderne
методи	metoder
відновлення	genoprette
відновлення	genopretning
відновлення	inddrivelse
відновлення	tilbagebetaling
відновлення	restaurering
відновлення	genopretning
відновлення	genskabelse
відновлення	genoprettelse
відновлення	inddrive
відновлення	genoprette
поруч	nær
поруч	nærheden
поруч	nærliggende
передачі	push
передачі	skubbe
передачі	pres
передачі	skub
передачі	overførsler
тривалість	varighed
тривалість	løbetid
тривалість	længde
тривалість	længden
користувача	brugernavn
користувача	brugernavnet
користувача	username
користувача	brugeren
користувача	bruger
отримання	får
отримання	henter
отримання	hentning
отримання	erhverver
отримання	erhverve
отримання	anskaffe
отримання	modtager
отримання	modtagelse
отримання	modtagende
отримання	betaling
поразки	besejret
поразки	slået
поразки	besejrede
поразки	nederlag
поразки	nederlaget
поразки	besejre
географія	geografi
портал	portal
портал	portalen
містах	byerne
містах	storbyer
містах	byer
угорщини	ungarn
вилучення	fjerne
вилучення	fjernelse
вилучення	fjerner
вилучення	afhentning
вилучення	fjernelse
вилучення	sletning
вилучення	sletning
вилучення	sletter
вилучення	slette
вилучення	slette
вилучення	slet
полковник	oberst
вміст	indhold
вміст	indholdet
вміст	indholdsfortegnelse
вміст	indhold
форму	formen
форму	forme
форму	form
форму	formular
форму	blanket
форму	form
форму	formen
рад	rad
писав	skriftlig
писав	skrevet
писав	skrev
стану	status
стану	statussen
транспорт	transporten
транспорт	transport
транспорт	befordring
транспорт	transporten
транспорт	transport
вас	vas
переклад	oversætter
переклад	oversat
переклад	oversættelse
переклад	oversætte
переклад	oversæt
ятники	ådselædere
озброєння	artilleri
загальний	generiske
загальний	generisk
загальний	samlet
загальний	generelt
загальний	overordnet
загальний	samlet
загальний	generelt
загальний	generel
загальний	generelle
загальний	almindelig
відносини	relationer
відносини	forbindelserne
відносини	forbindelser
причина	grund
причина	begrundelse
причина	årsag
причина	årsag
причина	årsagen
нижній	lavere
нижній	sænk
нижній	nedre
італія	italien
основи	grundlæggende
основи	basics
основи	grundlæggende
наразі	aktuelt
політичні	politisk
клас	klasse
клас	klassen
клас	klaas
відродження	renæssance
відродження	genoplivning
план	plan
отже	derfor
отже	deraf
отже	derfor
смерть	undergang
смерть	death
смерть	død
смерть	døden
смерть	dødsfald
сторони	side
кандидат	ansøger
кандидат	kandidat
кандидат	kandidaten
відбулося	sket
відбулося	skete
газета	avispapir
газета	avisen
газета	avis
газета	dagbladet
матері	mor
матері	moder
матері	mødre
матері	mødrene
середовища	miljø
середовища	miljøer
середовища	omgivelser
інша	andre
інша	andet
головна	vigtigste
головна	main
головна	foretrækkes
головна	foretrukket
головна	foretrak
головна	foretrukne
споруди	faciliteter
залишається	forbliver
залишається	forbliver
збереження	opsparing
збереження	besparelse
збереження	gemmer
збереження	redde
збереження	besparelser
нове	ny
нове	nyt
нове	nye
контроль	kontrol
контроль	control
контроль	kontroller
досі	stadig
досі	stadigvæk
землю	jorden
землю	jord
землю	formalet
землю	ground
наступний	næste
польща	polen
польща	polens
сильно	stærkt
сильно	kraftigt
сильно	dybtgående
сильно	much
сильно	meget
фільмів	film
покоління	generation
покоління	generationen
покоління	generering
покоління	generations
покоління	generationers
покоління	generationerne
покоління	generationer
самі	alene
самі	sami
політика	politik
політика	politik
контракт	kontrakten
контракт	kontrakt
допомогу	hjælper
допомогу	hjælpe
допомогу	assistance
допомогу	bistand
допомогу	hjælp
допомогу	hjælpe
автомобілів	lejebolig
автомобілів	leje
автомобілів	udlejning
отримати	hent
отримати	hente
отримати	få
вам	afvæbnet
адміністрації	indgivelse
адміністрації	forvaltning
адміністрації	administration
служив	tjent
служив	serveres
служив	serveret
служив	forkyndt
служив	afsonet
ймовірно	formentlig
ймовірно	sikkert
ймовірно	formodentlig
ймовірно	sandsynligvis
архітектор	arkitekten
архітектор	arkitekt
архітектор	arkitekter
гора	bjerget
гора	bjerg
гора	mountain
гора	mount
гора	montere
гора	mons
гора	gora
тіло	body
тіло	lig
тіло	kroppen
тіло	krop
допомоги	bistand
допомоги	støtte
допомоги	assistance
допомоги	bistand
усього	samlet
шоу	shaw
шоу	vis
шоу	show
край	rand
край	kant
край	edge
край	kanten
край	kommune
край	kommunen
край	kommun
край	kray
підприємств	foretagender
підприємств	virksomhederne
підприємств	virksomheder
діє	akter
діє	retsakter
взяв	tog
роберт	robert
українці	ukrainere
українці	ukrainerne
лейтенант	løjtnant
політик	politiker
радіо	radioen
радіо	radio
змагання	konkurrencer
змагання	konkurrencen
змагання	konkurrence
олімпійські	olympiske
олімпійські	olympic
олімпійські	olympisk
лютому	februar
відсутність	væk
відсутність	manglende
відсутність	mangel
відсутність	mangel
відсутність	fravær
суд	bedømmelse
суд	retsafgørelse
суд	dom
суд	domstolen
суд	retten
суд	domstol
населених	beboede
населених	beboet
міститься	indeholdte
міститься	indesluttet
міститься	indeholdt
міститься	indeholder
міститься	indeholde
довідник	håndbogen
довідник	håndbog
довідник	henvisning
довідник	reference
найбільших	største
письменників	forfattere
працюють	arbejder
працюють	arbejd
працюють	arbejde
працюють	arbejdet
північна	nordpå
північна	nordlige
північна	north
північна	nord
північна	nordlige
північна	nordlig
факти	facts
факти	fakta
факти	kendsgerninger
дерева	træer
дерева	træerne
обидва	både
обидва	begge
випадках	lejligheder
випадках	tilfælde
випадках	sager
чемпіони	mestre
чемпіони	vindere
чемпіони	champions
йде	går
йде	goes
верхній	øvre
верхній	øverste
верхній	overdel
верхній	øverst
верхній	øverste
верхній	top
верхній	toppen
структура	strukturen
структура	struktur
структура	opbygning
звичайно	sikker
заклад	oprettelse
заклад	opstilling
заклад	etablering
заклад	væddemål
заклад	bet
починає	begynder
починає	starter
млрд	mia
млрд	milliarder
млрд	milliard
студії	atelier
студії	studio
студії	studie
студії	studiet
дати	datoer
дати	dadler
гравця	player
гравця	spilleren
гравця	spiller
гравця	afspiller
особливості	særegenheder
особливості	karakteristika
особливості	egenskaber
особливості	særtræk
особливості	funktioner
властивості	egenskab
властивості	ejendom
властивості	ejendomsret
властивості	egenskaber
властивості	ejendomme
колишні	tidligere
борис	boris
лінія	streg
лінія	linje
лінія	linie
лінія	line
південна	sydlige
південна	sydpå
південна	sydlige
південна	syd
російською	russeren
російською	russer
російською	russiske
російською	russisk
граф	diagram
граф	figur
граф	graf
граф	graf
мапа	kort
мапа	landkort
художники	artister
художники	kunstnere
художники	kunstnerne
характеристики	karakteristika
характеристики	egenskaber
характеристики	kendetegn
поховані	begravet
поховані	begravede
писати	skrive
писати	skrivning
писати	brænding
писати	skriver
донецька	donetsk
донецька	donets
центральна	central
центральна	centralt
велике	big
велике	store
велике	stor
велике	stort
позначення	mærkning
позначення	markering
позначення	afmærkning
позначення	betegnelse
позначення	udpegelse
позначення	udpegning
позначення	tagging
засоби	værktøj
засоби	værktøjer
засоби	redskaber
засоби	betyder
думка	udtalelse
сотні	hundreder
сотні	hundredevis
сотні	hundredvis
лікування	behandling
лікування	behandlingen
місяць	måneder
місяць	måneden
місяць	måned
місяць	måne
місяць	månen
місяць	moon
училище	skolen
училище	school
училище	skole
штаб	hovedkontor
штаб	hovedkvarteret
штаб	hovedkvarter
штаб	hovedsædet
штаб	hovedsæde
штаб	medarbejdere
штаб	personalet
штаб	personale
штаб	ansatte
зони	zoner
зони	accelereret
зони	fremskyndet
вокал	vocal
робить	gør
наш	vores
наш	vor
наш	our
збори	montage
збори	samling
збори	forsamling
збори	forsamlingen
вага	vægt
вага	vægten
шість	seks
шість	six
максим	maksim
максим	maximus
максим	maxim
максим	maxime
любов	kærlighed
любов	elsker
любов	love
любов	vild
господарство	sparsommelighed
господарство	økonomi
господарство	økonomien
наука	naturvidenskab
наука	videnskab
галактики	galakser
середини	mid
китаю	porcelæn
китаю	china
китаю	kina
збільшення	forstørrelse
збільшення	tiltagende
збільшення	voksende
збільшення	stigende
збільшення	blowup
золотий	gylden
золотий	gyldent
золотий	gyldne
золотий	golden
бас	bassen
бас	bass
бас	bas
маса	masse
маса	mass
маса	messe
позиція	position
позиція	stilling
позиція	holdning
казахстану	kasakhstan
сама	alene
ресурси	ressource
ресурси	indtægt
ресурси	midler
ресурси	ressourcer
національність	etnicitet
торгівлі	samhandel
торгівлі	bytte
торгівлі	handel
торгівлі	trade
посади	sidde
конференції	konference
конференції	konferencen
море	mare
море	hoppe
море	søs
море	sea
море	hav
море	havet
факультету	fakultet
факультету	fakultetet
факультету	fakulteter
розділ	afdeling
розділ	sektion
розділ	afsnittet
розділ	afsnit
учнів	lærlinge
учнів	eleverne
учнів	skoleelever
учнів	elever
учнів	pupiller
вирішив	besluttet
вирішив	besluttede
узбережжя	kyst
узбережжя	kyster
узбережжя	coast
температура	temperaturen
температура	temperatur
температура	temperaturer
галактика	galaksen
галактика	galakse
галактика	galaxy
мітка	mærke
мітка	tag
мітка	mærk
мітка	tagge
мітка	mærke
мітка	etikette
мітка	etiket
мітка	label
ґміна	gmina
попередні	tidligere
попередні	foregående
попередні	forrige
попередні	forudgående
кожна	hver
жан	jean
рима	rim
рима	rima
голосів	afstemninger
голосів	afstemning
голосів	stemmer
годин	åbningstider
годин	arbejdstimer
годин	timer
приклад	prøven
приклад	stikprøve
приклад	prøve
приклад	stikprøver
приклад	eksempel
нато	nato
відділ	afdeling
відділ	departement
відділ	afdelingen
навчальні	undervise
навчальні	undervisning
навчальні	undervisningen
працювала	arbejdede
працювала	bearbejdede
працювала	bearbejdet
ідеї	ideer
ідеї	forestillinger
ідеї	idéer
журналіст	journalisten
журналіст	journalist
американська	amerikaner
американська	american
американська	amerikanske
американська	amerikansk
імператор	kejseren
імператор	kejser
форм	blanketter
форм	former
форм	formularer
форм	former
форм	figurer
актори	aktører
актори	skuespillerne
актори	skuespillere
актори	aktørerne
політ	fly
політ	flight
політ	flyvning
історичний	historiske
історичний	historisk
земля	jorden
земля	earth
земля	jord
земля	jordens
земля	jord
земля	lander
земля	land
земля	jordbunden
земля	jord
земля	jordbund
асоціації	sammenslutninger
асоціації	foreninger
асоціації	forening
асоціації	foreningen
асоціації	association
асоціації	sammenslutning
асоціації	associering
дім	hjem
дім	hjemme
дім	startside
дім	hjemad
дім	home
символ	symbol
символ	symbolet
символ	tegn
символ	karakter
аналіз	analyser
аналіз	analyse
аналіз	fortolker
аналіз	tolker
аналіз	indblik
пол	poul
пол	paulus
пол	paul
пол	pol
одеса	odessa
навчальних	pædagogisk
навчальних	uddannelsesmæssige
навчальних	lærerigt
потужність	kapacitet
потужність	kapaciteten
зростання	vækstrate
зростання	vækst
зростання	væksten
зростання	tilvækst
зростання	stigende
зростання	opad
повідомлення	meddelelse
повідомлення	budskab
повідомлення	besked
повідомлення	beskeden
повідомлення	breve
повідомлення	beskeder
повідомлення	meddelelser
структури	konstruktioner
структури	strukturer
структури	bygværker
структури	strukturen
структури	struktur
структури	opbygning
інше	forskellige
інше	forskelligt
інше	anderledes
інше	forskellig
інше	else
інше	andre
інше	andet
громадян	borgere
громадян	borgerne
громадян	statsborgere
незалежність	uafhængighed
незалежність	uafhængig
незалежність	selvstændighed
незалежність	uafhængigheden
встановлення	montering
встановлення	installering
встановлення	installation
встановлення	anlæg
встановлення	installerer
встановлення	indstilling
встановлення	installer
встановлення	installation
встановлення	installerer
встановлення	installere
причому	bedømmelse
причому	dømmekraft
вартість	omkostninger
вартість	pris
вартість	udgift
вартість	omkostning
вартість	værdien
вартість	værdi
автомобіль	bilen
автомобіль	bil
автомобіль	car
автомобіль	automobiler
автомобіль	bil
автомобіль	automobil
автомобіль	køretøj
автомобіль	køretøjet
полі	poli
полі	poly
корабель	skibet
корабель	skib
корабель	krigsskib
проживання	indkvartering
проживання	bolig
технологій	teknologier
населеного	beboede
населеного	beboet
громад	samfund
громад	fællesskaber
громад	lokalsamfund
випуск	release
випуск	udslip
випуск	frigivelse
випуск	slip
випуск	udsætning
випуск	udstedelse
випуск	afsendelse
випуск	forsendelse
бригади	brigader
бригади	brigade
галузь	industri
галузь	erhverv
галузь	industrien
установи	institutioner
установи	institutionerne
установи	institution
установи	institutionen
уєфа	europa
уєфа	uefa
комітет	komiteen
комітет	udvalg
комітет	udvalget
бразилії	brasilien
бразилії	brasiliens
результат	scoring
результат	score
результат	resultat
результат	resultatet
живе	liv
смузі	smoothie
лос	los
номінації	udnævnelse
працювали	arbejdede
працювали	bearbejdede
працювали	bearbejdet
хрест	kryds
хрест	kors
хрест	cross
хрест	krydse
хрест	krydser
вік	vic
вік	alder
вік	alderen
польський	polski
завершення	udfyldelse
завершення	afslutning
завершення	færdiggørelse
завершення	fuldførelse
завершення	udfyldes
завершення	fuldstændig
завершення	fuldført
завершення	komplet
завершення	ophør
завершення	ophævelse
завершення	opsigelse
завершення	afslutning
завершення	afsluttende
завершення	færdiggørelse
завершення	færdiggør
завершення	efterbehandling
ніхто	ingen
речовини	stof
речовини	substans
забезпечує	giver
забезпечує	leverer
забезпечує	sørger
процесів	processer
промисловість	raffinaderi
промисловість	raffinaderiet
промисловість	industri
промисловість	erhverv
промисловість	industrien
червоний	rødt
червоний	røde
червоний	rød
червоний	red
фронт	front
фронт	foran
фронт	forside
вибори	valg
вибори	valg
достатньо	nok
достатньо	tilstrækkelige
достатньо	tilstrækkeligt
достатньо	tilstrækkelig
грі	gta
сучасний	moderne
автора	forfatteren
автора	forfatter
автора	forslagsstiller
автора	ophavsmand
голів	hoveder
голів	plat
голів	krone
голів	hovederne
одеської	odesa
теми	temaer
теми	emner
теми	temaerne
теми	emne
теми	emnet
теми	emner
теми	emnerne
теми	emne
теми	tema
названо	opkaldt
названо	navngivet
названо	navngivne
названо	afslørede
названо	afsløret
швидкості	hastigheder
сучасна	nutidige
сучасна	moderne
вірші	vers
вірші	digte
надання	bidrage
надання	medvirkende
надання	ydelse
редакції	revidering
редакції	revision
століть	århundreder
століть	århundrede
ліси	skov
ліси	skovene
ліси	skove
основу	skelettet
основу	skeletter
основу	skelet
імена	navne
імена	betegnelser
відповідь	svar
відповідь	svaret
відповідь	svar
відповідь	besvarelse
відповідь	reaktion
відповідь	svar
відповідь	respons
париж	paris
бій	battle
бій	slag
бій	kamp
бій	slaget
бій	kæmpe
бій	kamp
бій	kæmp
бій	slåskamp
виявлені	opdaget
виявлені	registreret
виявлені	påvist
виявлені	detekteret
основна	primære
основна	primært
основна	primær
королівство	kongeriget
королівство	kongerige
джеймс	james
ірландії	irland
карла	carla
карла	karla
керування	kontrol
керування	control
керування	kontroller
керування	management
керування	forvaltning
керування	ledelsen
керування	ledelse
керування	administrer
керування	administrere
керування	kontrollerer
керування	kontrollerende
керування	styrende
керування	styrende
традиції	traditioner
традиції	traditionerne
традиції	traditioner
традиції	tradition
традиції	traditionen
головні	vigtigste
головні	main
голосування	afstemning
голосування	stemme
голосування	afstemningen
голосування	stem
голосування	afstemninger
голосування	afstemning
голосування	valgrunde
флора	flora
думки	tanker
голос	voice
голос	stemme
дружини	koner
дружини	hustruer
майор	majoren
майор	major
майор	borgmester
майор	borgmesteren
річок	floder
річок	floderne
річок	vandløb
річок	rivers
капітан	kaptajn
свята	helligdage
свята	fridage
свята	ferie
свята	feriedage
свята	ferier
використовує	anvendelser
вода	vand
боротьба	brydning
боротьба	wrestling
боротьба	kamp
боротьба	kæmpe
боротьба	slås
боротьба	kæmper
боротьба	kampe
боротьба	slåskamp
словенії	slovenien
районах	kvarterer
знання	kundskab
знання	viden
знання	kundskaber
знання	kendskab
педагог	underviser
педагог	pædagog
аналізу	analyserer
аналізу	analysere
регіонів	regionerne
регіонів	regioner
регіонів	områder
кораблі	skibe
білорусь	belarus
білорусь	hviderusland
франка	franca
франка	franko
зустрічаються	meet
зустрічаються	mød
зустрічаються	mødes
сюр	sur
тему	emne
тему	emnet
тему	emne
тему	tema
центральний	central
центральний	centralt
сезони	årstider
сезони	sæsoner
лежить	løgn
лежить	løgne
шотландії	scotland
шотландії	skotland
середньої	midten
середньої	midterste
середньої	mellemste
основний	core
основний	kernen
основний	kerne
основний	primære
основний	primært
основний	primær
основний	foretrækkes
основний	foretrukket
основний	foretrak
основний	foretrukne
основний	basal
основний	basic
основний	grundlæggende
представник	repræsentative
представник	repræsentativt
представник	repræsentant
представник	repræsentativ
триває	igangværende
триває	løbende
розширення	udvidelse
розширення	udvidelsen
розширення	udvidelser
розширення	forlængelser
розширення	udvidelse
розширення	udbygning
розширення	ekspansion
розширення	udvidelse
розширення	forlængelse
виготовлення	fremstiller
виготовлення	producere
художників	malere
художників	artister
художників	kunstnere
художників	kunstnerne
залежності	afhængigheder
залежності	afhængighedsforhold
містечко	town
містечко	byen
містечко	by
білий	hvid
білий	white
білий	hvidt
білий	hvide
західна	vestlig
західна	vest
західна	western
західна	vestligt
західна	vestlige
успішно	vellykket
успішно	succes
успішно	succesfuld
успішно	succesrig
успішно	vellykket
успішно	succesfuldt
місяці	måneder
створені	genererede
створені	genereret
створені	oprettede
створені	skabt
створені	oprettet
літак	fly
літак	flyvemaskine
літак	fly
літак	fly
літак	luftfartøjer
літак	luftfartøj
втрати	tab
втрати	mister
втрати	tabe
втрати	tilskadekomne
підпис	billedtekst
підпис	overskrift
підпис	signatur
підпис	underskrift
підпис	undertegnelse
протікає	flyder
протікає	strømme
автором	forfatteren
автором	forfatter
автором	forslagsstiller
автором	ophavsmand
насправді	faktisk
насправді	virkelig
дав	gav
архітектура	arkitekturen
архітектура	arkitektur
таку	taku
порід	racer
порід	avler
політична	politisk
коло	kolo
коло	cirkel
коло	kreds
легко	nemt
легко	nem
легко	let
легко	rolig
всередині	indvendigt
всередині	indenfor
всередині	inde
всередині	indvendig
всередині	indeni
засновник	stifter
засновник	grundlægger
будинків	husene
