மற்றும்	dan
நிக்கல்	nikel
நிக்கல்	receh
குறைந்தபட்சம்	minimum
குறைந்தபட்சம்	minimal
விஜயா	vijaya
கதாபாத்திரத்தில்	berbintang
கதாபாத்திரத்தில்	membintangi
டேவிஸ்	davis
டேவிஸ்	davies
விரும்பினால்	opsional
விரும்பினால்	pilihan
டீசல்	diesel
பங்குகள்	peran
பங்குகள்	bagikan
பங்குகள்	berbagi
பங்குகள்	dibagikan
பங்குகள்	saham
பாறைகள்	batuan
பாறைகள்	rocks
கடமை	duty
கடமை	kewajiban
பிழைகள்	galat
பிழைகள்	error
பிழைகள்	kesalahan
பிழைகள்	kutu
பிழைகள்	serangga
பிழைகள்	bug
பிழைகள்	bugs
இல	tujuan
இல	gawang
இல	sasaran
இல	goal
இல	gol
இழை	serat
இழை	fiber
பதினெட்டு	eighteen
அதுவரை	hingga
அதுவரை	sampai
பின்புறம்	rear
பின்புறம்	belakang
பே	teluk
பே	bay
பெண்மணி	nona
பெண்மணி	nyonya
பெண்மணி	lady
கொடை	penyumbang
கொடை	donor
கொடை	pendonor
குளிர்கால	winter
மகாதேவன்	mahadevan
மெகா	mega
எழுத்துரு	font
எழுத்துரு	huruf
அகன்ற	luas
பாக்கிஸ்தான்	pakistan
வரைவு	draf
வரைவு	draft
வரைவு	konsep
தெரியுமா	izz
தெரியுமா	tau
தெரியுமா	ketahuilah
தெரியுமா	kenali
தெரியுமா	ketahui
தெரியுமா	tahu
தெரியுமா	kenal
விட்டனர்	kubur
விட்டனர்	kuburan
ஒப்பிட்டு	bandingkan
ஒப்பிட்டு	membandingkan
செயலாக்கம்	memroses
செயலாக்கம்	memproses
செயலாக்கம்	pemrosesan
செயலாக்கம்	diproses
செயலாக்கம்	pengolahan
பேரினம்	genus
தியானம்	meditasi
டிஸ்னி	disney
சாங்	chang
குழந்தைகளை	anak
வரவில்லை	absen
வரம்பு	rentang
வரம்பு	kisaran
வரம்பு	range
வரம்பு	jangkauan
வரம்பு	batasi
வரம்பு	batas
வரம்பு	membatasi
வரம்பு	limit
அறுவடை	harvest
அறுவடை	panen
வாழ்த்துகள்	selamat
வாழ்த்துகள்	congratulations
சுட்டி	mouse
சுட்டி	tetikus
சுட்டி	tikus
கண்டறியும்	deteksi
கண்டறியும்	mendeteksi
ஆல்பா	alpha
ஆல்பா	alfa
பார்த்துக்	nonton
பார்த்துக்	menonton
பார்த்துக்	watching
சவூதி	saudi
அஜித்	ajith
யோகி	yogi
உணவில்	diet
உணர்ச்சி	emosi
உணர்ச்சி	reaksi
உணர்ச்சி	tanggapan
உணர்ச்சி	emosional
உணர்ச்சி	emosi
பசு	sapi
பசு	cow
ஜீன்	jean
ஜீன்	jun
மகன்கள்	sons
நுழைந்து	masukkan
நுழைந்து	enter
அழகி	brunette
அழகி	keindahan
அழகி	cantiknya
அழகி	kecantikan
அழகி	beauty
செலவுகள்	biaya
செலவுகள்	biayanya
கொடிய	mematikan
கொடிய	deadly
மனைவியின்	isteri
மனைவியின்	istrinya
மனைவியின்	istri
மனைவியின்	wife
திசு	jaringan
திசு	tissue
திசு	tisu
கேப்டன்	capt
கேப்டன்	kapten
காடி	asam
காடி	acid
அலகாபாத்	allahabad
தரவுத்தள	database
கௌரவ	cameo
லே	leh
லே	lay
இங்கும்	yep
இங்கும்	yeh
இங்கும்	yap
இங்கும்	yup
பிஜி	fiji
உள்ளார்ந்த	local
உள்ளார்ந்த	lokal
பகவத்	bhagavad
பகவத்	bhagwat
ஃபாக்ஸ்	fox
ஃபாக்ஸ்	rubah
நொதி	enzim
எஃகு	baja
எஃகு	steel
அர்த்தம்	arti
அர்த்தம்	artinya
அர்த்தம்	makna
ஒப்பந்தங்கள்	kontrak
ஒப்பந்தங்கள்	penawaran
சிலுவை	salib
சிலுவை	lintas
சிலுவை	cross
சிலுவை	palang
செயல்களை	tindakan
செயல்களை	aksi
புகுபதிகை	login
புகுபதிகை	masuk
எலும்புகள்	bones
எலும்புகள்	tulangku
எலும்புகள்	tulang
ஊழியர்	staf
ஊழியர்	staff
ஆண்டி	andy
வசந்த	spring
வசந்த	pegas
உடனடி	instan
உடனடி	instant
உடனடி	seketika
உடனடி	immediate
சொன்னார்	said
சொன்னார்	berkata
சொன்னார்	mengatakan
சொன்னார்	katanya
சொன்னார்	kata
இடாய்ச்சு	duch
வறண்ட	dry
வறண்ட	mengeringkan
வறண்ட	kering
வறண்ட	keringkan
நோன்பு	berpuasa
நோன்பு	puasa
ஹாட்	hot
ஹாட்	panas
சமன்பாடுகள்	persamaan
இடைமுகம்	interface
இடைமுகம்	antarmuka
முன்னைய	prev
முன்னைய	sebelumnya
மேனன்	menon
மூடி	murung
மூடி	moody
துண்டு	handuk
பாஸ்	bos
பாஸ்	boss
பாஸ்	bass
பாஸ்	kakap
பாஸ்	oper
பாஸ்	lulus
பாஸ்	pass
தாஸ்	das
நட்சத்திரங்கள்	bintang
நட்சத்திரங்கள்	stars
மூர்	moore
வளையம்	ring
வளையம்	cincin
சிலிக்கான்	silikon
சிலிக்கான்	silicon
ஒவ்வொருவரும்	semuanya
முதிர்ந்த	dewasa
முதிர்ந்த	matang
கூரை	atap
கூரை	roof
நானே	myself
நானே	diri
பாலா	bala
பயனுள்ளதாக	berguna
பயனுள்ளதாக	bermanfaat
குறிகள்	simbol
குறிகள்	bendera
கோப்புகள்	berkas
கோப்புகள்	file
பெருக்கம்	keuntungan
பெருக்கம்	bati
பெருக்கம்	gain
கடினமாக	susah
கடினமாக	hard
கடினமாக	keras
டாடா	tata
கிடைக்க	tersedia
பெற்றோர்கள்	orangtua
ஒளிபரப்பு	airplay
ஒளிபரப்பு	siarkan
ஒளிபரப்பு	siaran
ஒளிபரப்பு	broadcast
ஒளிபரப்பு	penyiaran
திருச்சூர்	thrissur
ஒடிசா	odisha
ஒடிசா	odessa
கிழங்கு	kentang
சமுதாயம்	komunitas
சமுதாயம்	masyarakat
சமுதாயம்	community
கண்டறியப்பட்டுள்ளது	terdeteksi
கண்டறியப்பட்டுள்ளது	dideteksi
கண்டறியப்பட்டுள்ளது	mendeteksi
எலி	rat
எலி	tikus
எலி	mouse
எலி	tetikus
எலி	tikus
கருணை	mercy
கருணை	rahmat
கருணை	kebaikan
கருணை	grace
கருணை	rahmat
போயிங்	boeing
வேண்டுமா	ingin
வேண்டுமா	inginkan
வேண்டுமா	pengen
வேண்டுமா	mau
சித்தி	siddhi
இணைப்பை	pranala
இணைப்பை	link
இணைப்பை	tautan
இணைப்பை	taut
சோளம்	jagung
மானிடவியல்	antropologi
களை	ganja
களை	gulma
பாட்டர்	potter
நகர்வு	shift
நகர்வு	pergeseran
செங்குத்து	tegak
செங்குத்து	vertikal
உறை	amplop
உறை	sampul
உறை	cover
உறை	penutup
உறை	tutupi
உறை	amplop
திட்டமிட்டு	merencanakan
திட்டமிட்டு	terencana
திட்டமிட்டு	direncanakan
நரசிம்மர்	narasimha
லால்	lal
சிப்பாய்	tentara
சிப்பாய்	prajurit
சிப்பாய்	serdadu
சிப்பாய்	soldier
சிப்பாய்	bidak
சிப்பாய்	gadai
சிப்பாய்	private
சிப்பாய்	pion
சிப்பாய்	pegadaian
அச்சம்	takut
அச்சம்	takut
அச்சம்	fear
அச்சம்	ketakutan
தானாக	atis
தானாக	otomatis
பசுமை	green
பசுமை	hijau
விவேகானந்தர்	vivekananda
பங்கேற்க	berpartisipasi
தில்	dil
ஆரஞ்சு	orange
ஆரஞ்சு	jingga
ஆரஞ்சு	jeruk
ஆரஞ்சு	oranye
ஆரஞ்சு	rentang
ஆரஞ்சு	berkisar
ஆரஞ்சு	kisaran
கோட்	mantel
கோட்	jas
கோட்	kot
பயணங்கள்	misi
பயணங்கள்	perjalanan
எழும்	die
எழும்	mati
மற்றவை	lain
மற்றவை	lainnya
மற்றவை	miscellaneous
மற்றவை	lain
மற்றவை	lainnya
மிடில்செக்ஸ்	middlesex
தென்னை	kelapa
வாய்ப்புள்ளது	chance
வாய்ப்புள்ளது	peluang
வாய்ப்புள்ளது	berpeluang
வாய்ப்புள்ளது	kesempatan
கொள்ளை	menjarah
கொள்ளை	rampasan
கொள்ளை	jarahan
கொள்ளை	merampok
கொள்ளை	perampokan
தீவிரவாத	terror
தீவிரவாத	teror
தீவிரவாத	teroris
மாஸ்டர்	master
மாஸ்டர்	guru
எழுதியது	tulis
எழுதியது	menulis
நடக்க	berjalan
நடக்க	berjalanlah
நடக்க	walk
வார்த்தைகள்	kata
அதிகரிப்பு	naikkan
அதிகரிப்பு	tingkatkan
அதிகரிப்பு	meningkat
அதிகரிப்பு	meningkatkan
அதிகரிப்பு	peningkatan
சென்ட்ரல்	central
சென்ட்ரல்	tengah
சென்ட்ரல்	pusat
சென்ட்ரல்	sentral
சென்ட்ரல்	upt
அரிதாக	jarang
முகலாய	mughal
ஜெட்	jie
ஜெட்	jet
காமா	galungan
காமா	gama
காமா	gamma
ராஜேந்திரன்	rajendran
நீல்	neal
நீல்	neil
இரட்டையர்	ganda
இரட்டையர்	kembaran
இரட்டையர்	kembar
இரட்டையர்	twin
இரட்டையர்	kembar
இரட்டையர்	twins
ஸ்காட்	scott
கம்போடியா	kamboja
கம்போடியா	cambodia
அடைந்தனர்	tawuran
அடைந்தனர்	berkelahi
அடைந்தனர்	perkelahian
தடித்த	sparks
தடித்த	percikan
தடித்த	tirai
தடித்த	membutakan
தடித்த	tebal
தடித்த	berani
தடித்த	tebal
தடித்த	belang
தடித்த	stripes
வானம்	sky
வானம்	langit
வானம்	angkasa
பானை	panci
பானை	pot
பானை	periuk
மின்னியல்	kelistrikan
மின்னியல்	listrik
மின்னியல்	elektro
வாய்ப்பை	peluang
வாய்ப்பை	kesempatan
செப்பு	tembaga
வன	vana
மகாராஷ்டிரா	maharashtra
உருவாக்கப்படுகிறது	membuat
உருவாக்கப்படுகிறது	menciptakan
உருவாக்கப்படுகிறது	berkreasi
தள்ளுபடி	diskon
படையெடுத்து	diserbu
படையெடுத்து	menginvasi
படையெடுத்து	menyerbu
குறைந்தபட்ச	minimum
குறைந்தபட்ச	minimal
வில்சன்	wilson
அதிவேக	mendalam
பிரதர்ஸ்	saudara
பிரதர்ஸ்	bersaudara
பிரதர்ஸ்	brothers
கணக்கியல்	accounting
கணக்கியல்	akunting
கணக்கியல்	akuntansi
முக்கியமானவை	peka
முக்கியமானவை	sensitif
மேம்படுத்தப்பட்ட	maju
மேம்படுத்தப்பட்ட	canggih
மேம்படுத்தப்பட்ட	lanjutan
விநியோகம்	distribusi
கவனிக்க	notice
கவனிக்க	pemberitahuan
கவனிக்க	perhatikan
உரைநடை	prosa
அயனி	ion
பிலிப்பைன்ஸ்	filipina
பிலிப்பைன்ஸ்	philipina
இளவரசன்	pangeran
இளவரசன்	prince
செல்கள்	sel
நிறுவனமும்	perusahaan
நிறுவனமும்	company
ஈரானிய	iran
எப்போதுமே	always
எப்போதுமே	selalu
பதிப்புரிமை	copyright
பெர்ரி	perry
பெர்ரி	berry
ஆடியோ	audio
குற்றங்கள்	kejahatan
கரடி	beruang
கரடி	pikul
கரடி	bear
நிரல்கள்	program
நிரல்கள்	lamaran
நிரல்கள்	aplikasi
வில்லியம்ஸ்	doank
வில்லியம்ஸ்	williams
மனதை	mind
மனதை	pikiran
இப்போதும்	masih
சோதிடம்	perbintangan
சோதிடம்	astrologi
ஜெயா	jaya
சுத்தம்	kebersihan
சுத்தம்	pembersihan
சுத்தம்	pembersih
சுத்தம்	membersihkan
காலங்கள்	kali
காலங்கள்	times
மில்லி	millie
மில்லி	milly
மில்லி	milidetik
ஃபிளாஷ்	flash
யுவான்	yuan
நிலத்தடி	underground
குமரி	kumari
உயிர்கள்	nyawa
உயிர்கள்	lives
நிறைவேற்ற	penuhi
நிறைவேற்ற	memenuhi
நிறைவேற்ற	penuhilah
பங்கேற்ற	berpartisipasi
வசூல்	koleksi
துளை	lubang
துளை	hole
துளை	lobang
துளை	soket
துளை	socket
இருப்பிடம்	lokasi
பாவம்	poor
பாவம்	kasihan
பாவம்	miskin
பாவம்	malang
பாவம்	dosa
பாவம்	sin
கருத்தியல்	ideologi
தொழிலதிபர்	pebisnis
தொழிலதிபர்	pengusaha
தொழிலதிபர்	industrialis
பு	mengawinkan
பு	wed
பு	nikahi
பு	rabu
குட்டி	kutty
குட்டி	little
குட்டி	kecil
குட்டி	sedikit
குட்டி	beraktifitas
சாம்பியன்ஷிப்	championship
சாம்பியன்ஷிப்	kejuaraan
காணொளி	vidio
காணொளி	video
பாய்கிறது	mengalir
சேகரிப்பு	koleksi
ரியல்	real
ரியல்	nyata
ரியல்	ril
ரியல்	riil
ரியல்	rial
மிஸ்டர்	mister
கோணங்கள்	angles
சிங்களவர்	sinhalese
ஆங்கிலோ	anglo
நாக	naga
அழிவு	penghancuran
அழிவு	kerusakan
அழிவு	kehancuran
அழிவு	destruktif
அழிவு	merusak
அழிவு	penghancuran
அழிவு	pengrusakan
அழிவு	kehancuran
அச்சில்	percetakan
அச்சில்	pencetakan
அச்சில்	mencetak
அச்சில்	cetak
அச்சில்	peringatan
அச்சில்	warning
மணிப்பூர்	manipur
பிரச்சனை	masalah
பிரச்சனை	problem
பிரச்சனை	masalah
பிரச்சனை	isu
பிரச்சனை	solat
பிரச்சனை	masalah
பிரச்சனை	trouble
பிரச்சனை	kesulitan
யாராவது	anyone
யாராவது	siapapun
நீக்கப்பட்ட	terhapus
நீக்கப்பட்ட	dihapus
லேசர்	laser
முகாம்	kemah
முகாம்	perkemahan
முகாம்	kamp
முகாம்	camp
முகாம்	camping
முகாம்	berkemah
உக்ரைன்	ukraina
அப்பல்லோ	apollo
ராஜன்	rajan
ஆங்காங்கே	kepahitan
விவாதம்	diskusi
காட்	ghat
ஜோதி	jyoti
கெமர்	khmer
விரும்புகிறேன்	ingin
விரும்புகிறேன்	inginkan
விரும்புகிறேன்	pengen
விரும்புகிறேன்	mau
வலைத்தளங்கள்	website
பயிற்சிகள்	latihan
வித்தியாசமான	aneh
வித்தியாசமான	weird
வித்தியாசமான	aneh
வித்தியாசமான	strange
வித்தியாசமான	beda
வித்தியாசமான	berbeda
நேதாஜி	netaji
மட்டம்	aras
மட்டம்	level
மட்டம்	tingkatan
மட்டம்	tingkat
மேடையில்	podium
ஏஞ்சல்ஸ்	angeles
கழுகு	elang
கழுகு	eagle
தூக்கி	melempar
தூக்கி	lemparan
தூக்கி	lempar
தூக்கி	throw
ராம	rama
காமிக்ஸ்	komik
கண்டுபிடிப்புகள்	penemuan
மணந்து	nikahi
மணந்து	marry
மணந்து	akad
மணந்து	menikah
நானோ	nano
மூச்சு	napas
மூச்சு	nafas
மூச்சு	pernapasan
மூச்சு	bernapas
மூச்சு	bernafas
லாகூர்	lahore
கற்க	pelajari
கற்க	belajar
பிரிவுகளாக	divisi
பிரிவுகளாக	pembagian
இஸ்ரேல்	israel
வேல்	vel
நன்மைகள்	keuntungan
நன்மைகள்	tunjangan
நன்மைகள்	manfaatnya
நன்மைகள்	manfaat
அனல்	thermal
அனல்	termal
சிறப்புகள்	spesial
சிறப்புகள்	khusus
சிறப்புகள்	highlight
சிறப்புகள்	sorot
சிறப்புகள்	highlights
சிறப்புகள்	sorotan
பங்களிப்பை	kontribusi
சாரதா	shraddha
சாரதா	sharada
மயக்கம்	kesurupan
மயக்கம்	kerasukan
மயக்கம்	trans
உலர்ந்த	dry
உலர்ந்த	mengeringkan
உலர்ந்த	kering
உலர்ந்த	keringkan
நிகழ்வை	peristiwa
நிகழ்வை	acara
ரமேஷ்	ramesh
கண்ணீர்	merobek
கண்ணீர்	sobek
கண்ணீர்	tears
லிவர்பூல்	liverpool
நிரலாக்கம்	programming
நிரலாக்கம்	pemrograman
போட்டியிட்ட	diperebutkan
திருத்தலம்	kuil
கர்ணன்	karna
துன்பம்	malapetaka
துன்பம்	musibah
துன்பம்	kemalangan
துன்பம்	kesialan
ரசிகர்கள்	fans
ரசிகர்கள்	penggemar
ரசிகர்கள்	pemirsa
ரசிகர்கள்	penonton
விக்ரம்	vikram
நிறுத்தப்பட்டது	dihentikan
நிறுத்தப்பட்டது	terhenti
நிறுத்தப்பட்டது	digagalkan
நிறுத்தப்பட்டது	dibatalkan
நிறுத்தப்பட்டது	menggugurkan
ரஹ்மான்	rahman
ரஹ்மான்	abdurrahman
சுஜாதா	sujatha
ஏர்வேஸ்	airways
உடல்நலம்	kesehatan
இராவணன்	rahwana
சிக்கிம்	sikkim
பரஸ்பர	mutual
பரஸ்பர	bersama
பக்	buck
பக்	kudaan
பக்	kutu
பக்	bug
தூய்மை	kebersihan
தூய்மை	kesucian
தூய்மை	kemurnian
தூய்மை	murni
தூய்மை	pure
டீன்	teen
டீன்	remaja
டீன்	dekan
டீன்	dean
நாடகத்தில்	drama
சுகாதாரம்	kebersihan
சுகாதாரம்	higienis
சுகாதாரம்	kebersihan
சுகாதாரம்	kesehatan
ஆபத்தான	berbahaya
மாயா	maya
வீக்கம்	radang
வீக்கம்	peradangan
வீக்கம்	bengkak
ஊசி	suntik
ஊசி	injeksi
ஊசி	suntikan
ஊசி	jarum
சில்வா	silva
சந்தித்த	met
சந்தித்த	bertemu
சூழலை	lingkungan
இருக்கை	kursi
இருக்கை	seat
சீசன்	season
சீசன்	musim
சீசன்	musimnya
பெற்றவை	diterima
ஆர்க்டிக்	arktik
ஆர்க்டிக்	arctic
எடிசன்	edison
எடிசன்	ida
சீடர்கள்	murid
வீட்டின்	house
வீட்டின்	rumah
கைவிடப்பட்டது	dijatuhkan
கைவிடப்பட்டது	menjatuhkan
கைவிடப்பட்டது	digagalkan
கைவிடப்பட்டது	dibatalkan
கைவிடப்பட்டது	menggugurkan
அகமதாபாத்	ahmedabad
தொடர்கிறது	berlanjut
தொடர்கிறது	dilanjutkan
தொடர்கிறது	berkelanjutan
தொடர்கிறது	lanjutan
அண்டை	tetangga
அரிதான	langka
அரிதான	rare
அரிதான	jarang
உறவை	hubungan
தொலைநோக்கி	teleskop
இருப்பார்கள்	springs
பொறிகள்	hapus
பொறிகள்	jebakan
பொறிகள்	perangkap
பொறிகள்	jebakan
பொறிகள்	perangkap
பொறிகள்	trap
ஜெய்	jai
ஜெய்	jay
உத்திகள்	strategi
உத்திகள்	taktik
உத்திகள்	teknik
பிராட்	brad
பொருத்தம்	fit
பொருத்தம்	korek
பொருத்தம்	cocok
பொருத்தம்	pertandingan
பொருத்தம்	kecocokan
தாலி	thali
செயல்பாட்டில்	active
செயல்பாட்டில்	aktif
அங்கீகரிக்கப்பட்ட	resmi
தோட்டத்தில்	masya
தோட்டத்தில்	taman
தோட்டத்தில்	garden
தோட்டத்தில்	kebun
இயக்குனர்கள்	direksi
இயக்குனர்கள்	sutradara
காற்றை	angin
காற்றை	wind
நிறுவல்	didirikan
நிறுவல்	pemasangan
நிறுவல்	penginstalan
நிறுவல்	instalasi
கண்ணி	loop
கலாம்	kalam
கூலி	upah
கூலி	pahala
கூலி	reward
கூலி	hadiah
கூலி	imbalan
கூலி	pahala
கூலி	pahalanya
பிரச்சனைகள்	masalah
பிரச்சனைகள்	masalah
பிரச்சனைகள்	isu
குருச்சேத்திரப்	kurukshetra
புரட்சிகர	revolusioner
அறிவியலில்	ilmu
அறிவியலில்	sains
ஜாக்சன்	jackson
அகதிகள்	pengungsi
பேட்டி	interview
பேட்டி	wawancarai
பேட்டி	wawancara
ரிசர்வ்	reservasi
அதிகளவு	agresif
செல்சியஸ்	celcius
செல்சியஸ்	celsius
சல்பைடு	sulfida
யூரோ	euro
விஜய	vijaya
டிம்	tim
டிம்	dim
டிம்	redup
பிரபலமானது	populer
பிரபலமானது	popularitas
கிராமப்புற	pedesaan
உதவிகள்	nikmat
மைதானத்தில்	tanah
மைதானத்தில்	ground
சாளுக்கிய	chalukya
கேம்	permainan
கேம்	game
கேம்	cam
உண்மையிலேயே	sesungguhnya
ஆட்சியாளர்கள்	penguasa
கண்ணதாசன்	kannadasan
நிறங்கள்	warna
நிறங்கள்	warna
நிறங்கள்	colors
கண்காட்சி	adil
கண்காட்சி	fair
நடிக்கும்	bintangi
நடிக்கும்	dibintangi
நடிக்கும்	membintangi
புரோமைடு	bromida
விளம்பரங்கள்	promosi
விளம்பரங்கள்	dukungan
விளம்பரங்கள்	iklan
விளம்பரங்கள்	iklan
பாலக்காடு	palakkad
திறப்பு	opening
திறப்பு	pembukaan
திறப்பு	membuka
சமவெளி	plains
சமவெளி	dataran
பயன்படுத்தியது	digunakan
பயன்படுத்தியது	terpakai
பயன்படுத்தியது	used
பயன்படுத்தியது	dipakai
வளைந்த	melengkung
திபெத்	tibet
தாழ்த்தப்பட்ட	kebelakang
தாழ்த்தப்பட்ட	mundur
சிறுவன்	boy
சிறுவன்	bocah
சிறுவன்	nak
சம்பவம்	insiden
சம்பவம்	kejadian
பகவதி	bhagwati
அமராவதி	amravati
அமராவதி	amaravati
கோளாறு	gangguan
கோளாறு	penyimpangan
கோளாறு	kelainan
குரோமியம்	kromium
நைல்	nil
அணைகள்	bendungan
எண்ணும்	menghitung
மிளகு	merica
மிளகு	lada
சர்ச்சை	kontroversi
அசோக்	ashok
கடிகாரம்	penghitung
கடிகாரம்	pewaktu
கடிகாரம்	timer
கடிகாரம்	jam
கடிகாரம்	clock
பொம்மை	toy
பொம்மை	mainan
பொம்மை	boneka
ஜாக்கி	jackie
திரட்டு	katalog
திரட்டு	mengkoleksi
திரட்டு	mengumpulkan
திரட்டு	kumpulkan
திரட்டு	katalog
ஹார்டி	hardy
நகர்ப்புற	urban
நகர்ப்புற	perkotaan
விகிதங்கள்	harga
விகிதங்கள்	tarif
கட்டமைப்பை	framework
கட்டமைப்பை	kerangka
அப்துல்லா	abdullah
நிபுணர்கள்	ahli
நிபுணர்கள்	pakar
நிபுணர்கள்	ahli
நிபுணர்கள்	pakar
செய்முறை	resep
மாடல்	model
சிவனின்	siva
மெட்ரோ	metro
வேட்பாளர்கள்	calon
வேட்பாளர்கள்	kandidat
குவைத்	kuwait
காதலி	pacar
நோயாளி	sabar
நோயாளி	pasien
கில்	gill
கில்	insang
கார்த்திகேயன்	karthikeyan
இளமை	pemuda
இளமை	remaja
படிப்புகள்	kursus
தயாரிப்புகள்	produk
கண்ணூர்	kannur
கென்யா	kenya
பாரத்	bharath
இளநிலை	bujangan
உள்துறை	interior
உமர்	umar
உமர்	omar
போராடி	berjuang
போராடி	memperjuangkan
நெல்சன்	nelson
இலாபம்	profit
இலாபம்	laba
இலாபம்	keuntungan
நரம்பியல்	gugup
நரம்பியல்	grogi
நரம்பியல்	neurologis
பிரதிநிதியாக	mewakili
பிரதிநிதியாக	wakili
நவ	nov
வர்மா	varma
வர்மா	verma
மனோரமா	manorama
சட்டசபை	legislatif
சண்டிகர்	chandigarh
பில்லி	billy
முன்னே	forward
முன்னே	maju
சாத்தியமான	potensi
சாத்தியமான	potensial
மாணிக்கம்	rubi
மாணிக்கம்	ruby
அணுகல்	akses
அணுகல்	otentikasi
அணுகல்	autentikasi
அணுகல்	aksesibilitas
ஸ்டோன்	batu
ஸ்டோன்	stone
பெயரிடப்பட்ட	bernama
பெயரிடப்பட்ட	dinamai
பெயரிடப்பட்ட	dinamakan
பெயரிடப்பட்ட	berjudul
தொகு	edit
தொகு	sunting
விசாகப்பட்டினம்	visakhapatnam
போதை	ketergantungan
போதை	kecanduan
எரியும்	terbakar
எரியும்	membakar
எரியும்	pembakaran
எரியும்	burning
மற்றுமொரு	another
உருவாக்கியவர்	pembuat
உருவாக்கியவர்	pencipta
உருவாக்கியவர்	creator
ரக்பி	rugby
ரக்பி	rugbi
ஒப்பீடு	perbandingan
கெடா	kedah
பாம்புகள்	ular
தள்ளி	didorong
தள்ளி	jauh
தள்ளி	away
தள்ளி	menjauh
பாகுபாடு	diskriminasi
சிவம்	shivam
போராளி	prajurit
போராளி	warrior
போராளி	pejuang
போராளி	rebel
போராளி	pemberontak
வணிகர்	pedagang
வணிகர்	trader
வணிகர்	pedagang
நவாப்	nawab
நாளைக்கு	besok
நாளைக்கு	esok
நாளைக்கு	tomorrow
விடாமல்	membiarkan
பங்களிப்பாளர்	penyumbang
பங்களிப்பாளர்	kontributor
சமஸ்கிருதம்	sansekerta
இலக்குகள்	gol
இலக்குகள்	tujuan
கல்யாண	perjamuan
கல்யாண	banquet
தெலுங்கில்	telugu
சோறு	padi
சோறு	rice
சோறு	nasi
சோறு	nyampe
சோறு	beras
ஆக்ரா	agra
குக்	masak
குக்	cook
குக்	memasak
நுகர்வு	konsumsi
சுரங்கம்	tunnel
சுரங்கம்	terowongan
சுரங்கம்	menambang
சுரங்கம்	pertambangan
சுரங்கம்	penambangan
ரியோ	rio
சுருக்கமான	ringkas
சுருக்கமான	singkat
சுருக்கமான	brief
துரை	durai
பற்கள்	gigi
பற்கள்	giginya
முடிக்க	selesaikan
முடிக்க	finish
பிரான்சிஸ்கோ	francisco
கலவரம்	kerusuhan
கலவரம்	kerusuhan
கலவரம்	riot
அருண்	arun
ஆய்வகம்	laboratory
ஆய்வகம்	laboratorium
ஆய்வகம்	observatorium
இயக்கு	mainkan
இயக்கு	putar
இயக்கு	bermain
இயக்கு	main
இயக்கு	mengaktifkan
இயக்கு	aktifkan
இயக்கு	fungsikan
ஃபியட்	fiat
விவாதங்கள்	diskusi
ஒவ்வாமை	alergi
ஒவ்வாமை	alergi
போலீஸ்	polisi
போலீஸ்	kepolisian
போலீஸ்	police
கடின	susah
கடின	hard
கடின	keras
நிரந்தரமாக	forever
நிரந்தரமாக	selamanya
நிரந்தரமாக	permanen
சாய்வு	gradien
சாய்வு	gradasi
சாய்வு	memiringkan
சாய்வு	kemiringan
சாய்வு	miring
கிராமி	grammy
நாட்டம்	orientasi
நாட்டம்	memudar
நாட்டம்	fade
நாட்டம்	pudar
பேரியம்	barium
உலை	boiler
உலை	ketel
சாகர்	sagar
மேல்நிலை	upper
மேல்நிலை	atas
கதவு	pintu
கதவு	door
விஞ்ஞானிகள்	ilmuwan
தீவிரவாதிகள்	teroris
வாசகர்	pembaca
வாசகர்	pembaca
வாசகர்	reader
பிரஸ்	tekan
பிரஸ்	pers
பிரஸ்	press
எரி	pengapian
எரி	penyalaan
எரி	bbm
சுபாஷ்	subhash
அவுட்	keluar
அவுட்	out
பங்களிப்பாளர்கள்	kontributor
பங்களிப்பாளர்கள்	penyumbang
வைப்பு	deposito
வைப்பு	deposit
வைப்பு	setoran
படுக்கை	ranjang
படுக்கை	tidur
படுக்கை	bed
உணர்வுகள்	perasaan
மீட்பு	pemulihan
மீட்பு	recovery
மீட்பு	kesembuhan
மீட்பு	penyelamatan
மீட்பு	rescue
கொம்பு	terompet
கொம்பு	klakson
கொம்பு	tanduk
கொம்பு	horn
சொத்துக்கள்	aset
நண்பன்	teman
நண்பன்	sahabat
நண்பன்	friend
அகல	lebar
அகல	wide
அகல	luas
மார்டின்	martinus
மார்டின்	martin
சேக்	sheikh
சேக்	syekh
சேக்	syaikh
சேக்	sheik
சேக்	zach
ஒப்புக்	mengaku
ஒப்புக்	mengakui
ஒப்புக்	akui
ஷோ	sho
உரையாடல்கள்	percakapan
உரையாடல்கள்	dialog
பத்திரிகையாளர்	jurnalis
பத்திரிகையாளர்	wartawan
அனுப்பியது	dikirim
அனுப்பியது	terkirim
அனுப்பியது	dikirimkan
பரணி	bharani
கைகள்	gendongan
கைகள்	lengan
கைகள்	arms
கைகள்	hands
கைகள்	tangan
மின்னழுத்த	tegangan
உடைகள்	pakailah
உடைகள்	aus
உடைகள்	wear
உடைகள்	pakai
உடைகள்	gaun
உடைகள்	daster
உடைகள்	baju
உடைகள்	pakaian
உடைகள்	bajunya
குதிரைகள்	kuda
வாயுக்கள்	gas
டாக்	dok
டாக்	dermaga
டாக்	dock
தயாராக	ready
தயாராக	siap
தயாராக	rela
