yang	янг
gelaran	дял
gelaran	титла
walau	макар
walau	макар
disebut	спомената
disebut	споменато
disebut	споменат
disebut	наречен
disebut	наречена
kaedah	метод
kaedah	методи
genre	жанр
genre	жанрове
alat	инструмент
peristiwa	събитието
peristiwa	събитие
peristiwa	събития
peristiwa	мероприятия
peristiwa	случки
kuat	силни
kuat	силен
kuat	силно
kuat	силна
kuat	мощен
kuat	мощно
kuat	мощна
pertengahan	междинна
pertengahan	междинно
pertengahan	междинен
pertengahan	средата
tiba	пристига
tiba	пристигнал
tiba	пристигна
time	времето
time	време
dipilih	избрана
dipilih	избрано
dipilih	избрани
dipilih	избран
dipilih	избрана
dipilih	избрано
dipilih	избрани
dipilih	избран
tumbuhan	растения
tumbuhan	заводи
tumbuhan	растенията
tumbuhan	инсталации
tumbuhan	растение
tumbuhan	растителна
tumbuhan	завод
tumbuhan	растителност
shift	смените
golongan	фракция
hadapan	преден
hadapan	предни
hadapan	отпред
hadapan	фронт
hadapan	предна
acara	събития
acara	мероприятия
acara	случки
acara	събитието
acara	събитие
arahan	команди
arahan	командите
arahan	командване
arahan	команда
arahan	командата
arahan	инструкция
arahan	инструкции
arahan	указания
calon	кандидатите
calon	кандидатки
calon	кандидати
calon	кандидатка
calon	кандидатът
calon	кандидат
https	https
darah	кръвта
darah	кръв
grand	бона
grand	гранд
rahman	рахман
separuh	наполовина
separuh	половината
asalnya	произход
asalnya	произход
kekal	постоянен
kekal	постоянни
kekal	постоянна
minggu	седмицата
minggu	седмица
minggu	седмици
switzerland	швейцария
switzerland	швейцария
switzerland	швейцарски
switzerland	швейцарско
switzerland	швейцарска
hong	хун
hong	хонг
hong	хон
tujuh	седем
tujuh	седма
bapa	баща
bapa	татко
gaya	стилове
gaya	стайлс
gaya	стил
latihan	тренировки
latihan	обучение
latihan	тренировка
latihan	тренировка
latihan	практика
latihan	репетицията
latihan	репетиция
latihan	упражнения
latihan	упражнение
latihan	упражнения
putera	княз
putera	принц
putera	принс
putera	принцът
putera	принцовете
putera	принцове
official	официален
official	официално
official	официална
agak	донякъде
yes	да
memerlukan	необходимост
memerlukan	нужда
memerlukan	потребност
memerlukan	изисква
timbalan	заместници
timbalan	депутати
timbalan	порок
timbalan	пороци
timbalan	заместник
aktif	активна
aktif	активно
aktif	активни
aktif	активен
jarak	дистанция
jarak	разстояние
yahudi	еврейски
yahudi	еврейско
yahudi	евреин
yahudi	еврейка
yahudi	евреите
yahudi	евреи
park	парк
park	park
perdagangan	търговия
perdagangan	търговия
perdagangan	търговско
membunuh	убие
membunuh	убивай
membunuh	убий
membunuh	убиване
membunuh	убивам
luas	широки
luas	широка
luas	просторно
luas	просторна
luas	широко
luas	широки
luas	широк
luas	широка
size	размери
size	големина
size	размер
isu	издаване
isu	въпроси
isu	проблеми
peluru	куршумите
peluru	патрони
peluru	куршуми
peluru	куршум
black	черни
black	черно
black	черна
black	черен
artis	творци
artis	художници
artis	изпълнители
artis	артисти
artis	изпълнител
artis	художничка
artis	художник
artis	артист
artis	творец
ruang	пространство
ruang	космос
ruang	космоса
sokongan	подпомагане
sokongan	подкрепа
sokongan	поддръжка
vokal	гласни
vokal	вокал
vokal	гласните
vokal	вокали
vokal	вокал
vokal	гласна
kepala	главата
kepala	глава
kepala	шефе
kepala	началник
poland	поляк
poland	полски
poland	полска
poland	полша
dibuka	отваря
didapati	наличен
didapati	налично
didapati	налични
didapati	налична
cahaya	светло
cahaya	светлина
cahaya	светлината
pengerusi	председателят
pengerusi	председател
gereja	църкви
gereja	църквите
gereja	църква
gereja	чърч
gereja	църквата
pengurusan	мениджмънт
pengurusan	управление
kristian	кристиан
kristian	кристиян
kristian	кристиан
kristian	кристиян
kristian	крисчън
kristian	християнин
kristian	християните
kristian	християни
kristian	християнството
ditayangkan	излъчването
bunyi	звук
bunyi	звука
bunyi	звуци
bunyi	звучи
tradisional	традиционно
tradisional	традиционен
tradisional	традиционна
tradisional	традиционни
terlibat	замесена
terlibat	замесен
iii	ііі
iii	iii
gabungan	комбинирана
gabungan	комбинирано
gabungan	комбинирани
gabungan	комбиниран
geografi	географска
geografi	географски
geografi	география
persembahan	представяне
persembahan	презентация
askar	войник
askar	войниците
askar	войници
membolehkan	включване
membolehkan	включено
membolehkan	включена
membolehkan	позволява
membolehkan	допуска
membolehkan	разрешава
membolehkan	позволяващи
perlumbaan	надпревара
perlumbaan	надбягване
perlumbaan	състезание
perlumbaan	раса
perlumbaan	състезателни
perlumbaan	надбягвания
perlumbaan	състезания
vietnam	виетнам
vietnam	виетнамски
bendera	флаг
bendera	знамето
bendera	знаме
bendera	знамена
bendera	флагове
bendera	знамената
fontsize	fontsize
dinasti	династии
dinasti	династия
dinasti	династията
tokoh	фигури
tokoh	цифри
format	формати
format	формат
membina	изграждане
membina	сграда
membina	сградата
membina	изграждане
membina	построи
class	клас
class	класа
may	май
mexico	мексиканска
mexico	мексиканец
mexico	мексикански
mexico	мексиканско
mexico	мексико
kong	конг
kewangan	финансов
kewangan	финансова
kewangan	финансово
kewangan	финансови
kewangan	финанси
kewangan	финансиране
kewangan	финанси
keluasan	зона
keluasan	площ
keluasan	област
keluasan	район
lokasi	местоположения
lokasi	местоположение
lokasi	място
lokasi	местонахождение
lokasi	локация
music	music
music	музиката
music	музика
teori	теорията
teori	теория
teori	теории
teori	теориите
sosial	социално
sosial	социално
sosial	социален
sosial	социални
sosial	социална
era	епоха
era	ерата
era	ера
teknik	техниката
teknik	техника
teknik	инженерство
teknik	техники
kim	ким
antaranya	ги
antaranya	тях
kenderaan	возила
kenderaan	автомобили
kenderaan	автомобил
kenderaan	возило
tamil	тамил
sifat	черта
kolej	колежи
kolej	колежите
kolej	колежа
kolej	колежът
kolej	колеж
daun	листа
daun	оставя
daun	листата
daun	лист
daun	листа
daun	листо
harry	хари
jeneral	генерали
jeneral	обща
jeneral	общи
jeneral	генерал
olimpik	олимпик
olimpik	олимпийски
olimpik	олимпиадата
olimpik	олимпиада
aku	аку
akta	act
akta	акт
kedai	сладкарница
kedai	магазин
kedai	магазинче
kedai	магазини
kedai	магазини
kedai	магазин
kedai	съхранение
elektrik	електроенергия
elektrik	електричество
elektrik	ток
elektrik	електрически
elektrik	електрическа
elektrik	електрическо
elektrik	електричество
perniagaan	бизнес
disney	дисни
sempadan	граница
sempadan	границата
sempadan	граница
sempadan	гранична
sempadan	граници
portugal	португалия
david	дейвид
david	давид
kemudahan	съоръжение
kemudahan	лекота
kemudahan	съоръжения
kemudahan	съоръженията
kemudahan	удобства
rock	скала
rock	rock
rock	рок
rock	скали
rock	камък
menerusi	виа
menerusi	via
menerusi	чрез
menerusi	чрез
menerusi	през
layak	заслужава
layak	квалифицирано
layak	квалифициран
layak	квалифицирана
layak	квалифицирани
layak	уърт
layak	допустимо
layak	допустим
layak	допустими
layak	достойно
layak	достойна
layak	достоен
layak	достойни
sur	сур
type	вид
type	тип
terpaksa	принудени
terpaksa	принуден
terpaksa	принудително
gerakan	движение
gerakan	придвижване
gerakan	движение
novel	романът
novel	новела
novel	роман
novel	романите
novel	романи
kawalan	контролиране
kawalan	контрол
kawalan	контроли
kawalan	контрол
kawalan	управление
muka	лицата
muka	лица
muka	фейс
muka	лицето
muka	лице
saudara	братя
saudara	братко
saudara	брат
baka	порода
baka	бака
rangkaian	мрежови
rangkaian	мрежа
rangkaian	мрежова
rangkaian	мрежата
rangkaian	мрежи
rangkaian	мрежите
struktur	структурно
struktur	структурни
struktur	структурна
struktur	структури
struktur	конструкции
struktur	постройки
struktur	структура
struktur	конструкция
pekerja	служителите
pekerja	служители
pekerja	работник
pekerja	работник
pekerja	служител
pekerja	служителка
pekerja	работниците
pekerja	работници
kesihatan	здраве
kesihatan	здравеопазване
kesihatan	здравето
medan	фийлдс
medan	поля
medan	полетата
medan	полета
medan	медан
medan	полето
medan	поле
rekod	рекорд
rekod	запис
rekod	архиви
rekod	плочи
rekod	записи
rekod	регистри
anti	анти
bergerak	местене
bergerak	преместване
memasuki	влиза
page	страница
page	страницата
page	page
jatuh	падаща
jatuh	падане
jatuh	падащи
jatuh	падащ
jatuh	паднал
jatuh	паднали
jatuh	паднало
jatuh	паднала
jatuh	есента
jatuh	падане
jatuh	есен
puteri	атина
puteri	принцеса
kimia	химична
kimia	химически
kimia	химикал
kimia	химикали
kimia	химия
rasa	вкус
kelayakan	допустимост
kelayakan	квалификации
kelayakan	квалификация
kelayakan	квалификациите
mewakili	представляват
mewakili	представляващи
mewakili	представляваща
mewakili	представляващ
mewakili	представлява
kemerdekaan	независимост
sampai	докато
gagal	скъсан
gagal	неуспешна
gagal	неуспешно
gagal	неуспех
gagal	неизправност
gagal	провал
gagal	неуспех
gagal	повреда
tuhan	лорд
bas	автобусът
bas	автобус
bas	бус
bas	автобуси
bas	автобусите
menyediakan	предоставят
menyediakan	предоставяне
menyediakan	подготовка
menyediakan	приготвяне
menyediakan	осигурява
menyediakan	предоставя
menyediakan	предвижда
were	бяха
benar	истина
benar	верни
benar	вярно
wiki	уики
kalendar	календар
kalendar	календара
kalendar	календари
sebaliknya	вместо
sebaliknya	иначе
internet	интернет
bohemia	бохемия
akhbar	вестниците
akhbar	вестници
akhbar	преса
akhbar	натиснете
akhbar	натисни
akhbar	пресата
akhbar	вестник
akhbar	вестници
james	джеймс
peti	сандъци
blok	блокове
blok	блокчета
ayat	изречения
ayat	присъди
ayat	знамения
ayat	стихове
ayat	стих
ayat	стихове
asing	непозната
asing	странник
asing	непознат
asing	чужди
asing	чуждестранни
asing	чужд
asing	чужда
asing	чужденец
long	дълги
long	дълго
long	дълъг
long	лонг
sebenar	действителна
sebenar	действителен
kitab	тефтер
kitab	книга
kitab	писанието
pertanian	селскостопански
pertanian	селскостопанска
pertanian	земеделски
pertanian	отглеждане
pertanian	земеделие
pertanian	земеделието
pertanian	земеделие
gas	бензин
gas	газове
gas	газ
gas	газове
diterima	получено
diterima	получена
diterima	получен
diterima	получени
diterima	приета
diterima	приети
diterima	прие
diterima	прието
diterima	приет
jelas	ясно
jelas	изчистване
jelas	ясно
jelas	очевидно
hassan	хасан
berwarna	цветни
berwarna	цветно
kisah	разказ
kisah	приказка
konsep	понятие
konsep	концепция
konsep	концепции
konsep	понятия
william	уилям
membenarkan	позволете
membenarkan	позволи
membenarkan	оправдае
keempat	четвърта
keempat	четвърто
keempat	четвърти
permukaan	повърхности
permukaan	повърхност
permukaan	повърхността
sayap	крилото
sayap	крило
sayap	уинг
sayap	крилата
sayap	крила
sayap	крилца
sayap	крилете
sayap	криле
kuda	кончета
kuda	коне
kuda	конете
kuda	конче
kuda	кон
kuda	kuda
kejayaan	успех
kejayaan	успехи
kejayaan	успехи
kejayaan	успехите
set	задаване
set	комплект
set	набор
set	комплекти
set	залязва
set	определя
dicipta	създадени
dicipta	създадено
dicipta	създадена
dicipta	създаде
dicipta	създаден
makan	ям
makan	ядене
makan	яде
makan	яжте
makan	яж
makan	ям
menyokong	подкрепа
menyokong	поддържаща
menyokong	подкрепящи
cukup	достатъчно
menyerang	атакуван
menyerang	атакувани
menyerang	нападната
menyerang	нападнат
menyerang	атакува
menyerang	нападам
remaja	тийн
remaja	тинейджър
remaja	тийнейджър
remaja	тийнейджъри
remaja	тинейджъри
remaja	тинейджър
remaja	тийнейджърка
remaja	тийнейджър
remaja	тийнейджъри
remaja	тинейджъри
remaja	юношеството
perjalanan	пътувания
perjalanan	екскурзии
ujian	изпитвания
ujian	тестове
ujian	изследвания
ujian	изпит
ujian	изпити
star	звезден
star	звезда
masakan	кухня
masakan	готвенето
masakan	готвене
dilancarkan	изстреляна
dilancarkan	изстрелян
majoriti	мнозинство
majoriti	мнозинството
majoriti	мажоритарен
sepenuhnya	напълно
sumatera	суматрански
sumatera	суматра
semenanjung	полуостров
studio	ателие
studio	студио
fungsi	функция
fungsi	длъжност
fungsi	функциониране
fungsi	функции
fungsi	функции
george	джордж
bergantung	зависима
bergantung	зависими
bergantung	зависимо
bergantung	зависим
bergantung	зависи
super	super
super	супер
pendek	кратко
pendek	къса
pendek	кратка
pendek	късо
pendek	кратък
perlembagaan	конституция
perlembagaan	конституцията
auto	автоматично
auto	авто
sel	килия
sel	клетка
sel	килии
sel	клетките
sel	клетки
setiausaha	секретарки
setiausaha	секретари
setiausaha	секретар
setiausaha	секретарка
kandungan	съдържание
kandungan	съдържание
terhad	ограничено
terhad	ограничена
terhad	limited
terhad	ограничен
terhad	ограничени
terhad	ограничено
terhad	ограничена
terhad	ограничен
terhad	ограничени
aziz	азис
aziz	азиз
kuning	жълта
kuning	жълто
kuning	жълти
kuning	жълт
sulawesi	сулавеси
pelabuhan	харбър
pelabuhan	пристанище
pelabuhan	пристанищата
pelabuhan	пристанища
pelabuhan	пристанище
pelabuhan	пристанището
pelabuhan	порт
angkasa	пространство
angkasa	космос
angkasa	космоса
perkembangan	развитие
perkembangan	разработване
perkembangan	разработка
perkembangan	прогрес
perkembangan	напредък
perkembangan	развития
hijau	грийн
hijau	зелено
hijau	зелен
hijau	зелена
hijau	зелени
hijau	зелените
tibet	тибетски
tibet	тибет
meningkatkan	подобряване
meningkatkan	подобри
meningkatkan	подобряване
memegang	държане
memegang	стопанство
memegang	задържане
memegang	холдинг
individu	човек
individu	личност
individu	индивиди
individu	индивидуален
individu	индивидуално
individu	индивидуална
individu	индивид
individu	индивидуални
will	уил
putra	синко
putra	сине
putra	син
pakistan	пакистан
pakistan	пакистански
pemenang	победител
pemenang	печеливш
pemenang	печеливши
pemenang	победители
pemenang	победителите
pemenang	печелившите
channel	канал
channel	каналът
kemenangan	победа
kemenangan	триумф
tradisi	традицията
tradisi	традиция
tradisi	традиции
tradisi	традиции
tradisi	традициите
date	среща
date	дата
pingat	медал
pingat	медали
pingat	медалите
pasaran	пазар
pasaran	пазарите
pasaran	пазари
pasaran	пазарна
pasaran	пазар
pasaran	пазарен
lapan	осем
lapan	осмици
mengumumkan	обявявайки
mengumumkan	обявя
mengumumkan	обяви
mengumumkan	обявена
mengumumkan	обявен
mengumumkan	обяви
mengumumkan	обявени
mengumumkan	обявено
pengajian	изследвания
pengajian	проучвания
tugas	задача
tugas	задачата
michael	майкъл
quran	коран
quran	корана
quran	коранът
quran	коран
quran	корана
quran	коранът
war	войната
war	война
bertanding	конкурентно
bertanding	конкурентни
marne	марн
britain	британия
britain	великобритания
halaman	страница
halaman	страницата
halaman	page
halaman	страници
planet	планета
planet	планетата
planet	планетите
planet	планети
north	северно
north	север
north	северна
tajuk	заглавие
tajuk	дял
tajuk	титла
but	ботуш
but	ботуша
but	ботуши
but	ботушите
pengeluaran	харчене
pengeluaran	продукция
pengeluaran	производство
pengeluaran	разход
pengeluaran	разходи
kecuali	освен
kompleks	комплекс
kompleks	комплексно
kompleks	сложни
kompleks	сложна
kerjaya	кариера
kerjaya	професия
kerjaya	кариери
kerjaya	кариера
kerjaya	призвание
bertindak	act
bertindak	акт
angin	вятърна
angin	вятър
angin	вятъра
muzium	музеите
muzium	музеи
muzium	музей
mencipta	създаване
mencipta	създайте
matahari	сън
matahari	слънце
matahari	слънца
ibn	ибн
belgium	белгия
belgium	белгийските
belgium	белгийски
puak	кланът
puak	клан
puak	клана
puak	кланове
lot	лот
parsi	персийски
parsi	парси
kebudayaan	култура
kebudayaan	културни
kebudayaan	културен
kebudayaan	културно
kebudayaan	културна
digital	цифров
digital	дигитален
digital	цифрово
digital	цифрова
digital	цифрови
west	запад
west	западно
west	западна
west	западен
west	уест
tepat	точно
berkembang	расте
berkembang	отглеждане
kerusi	столове
kerusi	столовете
kerusi	стол
kerusi	столче
kerusi	столът
kerusi	седалка
kerusi	седалката
kerusi	седалки
kerusi	места
kerusi	седалките
daging	месо
daging	месото
daging	плътта
daging	плът
uefa	уефа
meningkat	увеличаване
meningkat	увеличение
meningkat	повишаване
meningkat	увеличи
meningkat	повишена
meningkat	увеличена
meningkat	увеличен
meningkat	повишен
street	улица
street	стрийт
street	street
street	улицата
pergerakan	движение
pergerakan	придвижване
pergerakan	движение
berkhidmat	служа
berkhidmat	сервиране
berasaskan	базирана
tasik	езерото
tasik	лейк
tasik	езеро
tasik	езера
tasik	езерата
dipercayai	надеждно
dipercayai	надежден
dipercayai	надеждни
dipercayai	надеждна
dipercayai	доверен
misi	мисията
misi	мисия
misi	мисии
generasi	поколенията
generasi	поколения
lembaga	институциите
lembaga	институции
lembaga	институция
yunani	гръцки
yunani	гръцко
yunani	грък
yunani	гръцка
yunani	гърция
pengurus	управител
pengurus	мениджър
belajar	учене
belajar	уча
belajar	изучаване
belajar	учим
belajar	учил
belajar	проучен
belajar	учила
belajar	научи
belajar	научете
hujan	вали
hujan	рейн
hujan	дъжд
kelihatan	видима
kelihatan	видими
kelihatan	видимо
mara	мара
had	лимит
had	граница
had	ограничаване
had	ограничение
had	граници
had	ограничения
had	предел
suhu	температурата
suhu	температура
suhu	температурите
suhu	температури
king	крал
king	кинг
king	кралят
king	цар
king	краля
love	обич
love	любов
love	любовта
love	обичам
rujukan	препращане
rujukan	сезиране
rujukan	препратки
rujukan	препоръки
rujukan	позовавания
rujukan	препратка
rujukan	позоваване
rujukan	референтни
menara	кула
menara	tower
menara	кулата
menara	тауър
langkah	стъпало
langkah	стъпка
langkah	крачка
langkah	стъпала
langkah	стъпки
langkah	стълби
langkah	крачки
menjaringkan	отбеляза
menjaringkan	вкара
meriam	оръдия
meriam	кенън
meriam	оръдие
meriam	оръдието
hilang	изгубено
hilang	изгубени
hilang	изгубена
hilang	загубен
hilang	загуби
hilang	изгубен
hilang	липсващ
hilang	изчезнал
hilang	липсва
hilang	липсваща
hilang	липсващи
hilang	изчезнала
result	резултат
result	резултата
isteri	съпруги
isteri	жена
isteri	съпруга
isteri	съпругата
sentiasa	винаги
akademi	академията
akademi	академия
chan	чан
van	микробус
van	бус
van	van
van	ван
van	вана
kalah	губи
kalah	губиш
kalah	губя
kalah	губи
kalah	губиш
kalah	губят
nota	забележка
nota	бележка
nota	забележки
nota	записки
nota	бележки
nota	ноти
last	последно
last	последен
last	последни
last	последна
peribadi	лично
peribadi	личен
peribadi	лична
peribadi	лични
peribadi	персонален
peribadi	частни
peribadi	частно
peribadi	редник
peribadi	частна
peribadi	личен
peribadi	частен
red	ред
red	червена
red	червен
red	червени
red	червено
biru	сини
biru	блу
biru	синьо
biru	син
biru	синя
kiri	ляво
kiri	ляв
kiri	наляво
tulisan	пиша
tulisan	писане
khususnya	специално
peraturan	правила
peraturan	правилата
peraturan	регламенти
peraturan	разпоредби
peraturan	наредби
peraturan	регламент
peraturan	регулация
peraturan	регулиране
peraturan	правилото
peraturan	правило
peperangan	битката
peperangan	битка
peperangan	войната
peperangan	война
peperangan	войните
peperangan	войни
keturunan	потомство
keturunan	потомък
keperluan	нужди
keperluan	изисквания
keperluan	необходимост
perbezaan	разликата
perbezaan	разлика
perbezaan	разлики
perbezaan	различия
code	код
matematik	математически
matematik	математическа
matematik	математика
matematik	математика
matematik	математика
jambatan	мостик
jambatan	мост
jambatan	бридж
jambatan	мостове
jambatan	мостовете
perisian	софтуер
ulu	улу
sebelumnya	предишна
sebelumnya	предишни
sebelumnya	предишен
sebelumnya	предишно
serupa	идентични
serupa	идентичен
serupa	идентична
serupa	еднакви
serupa	подобно
serupa	подобен
serupa	сходен
serupa	подобна
serupa	подобни
sana	сана
lautan	океаните
lautan	океани
lautan	океан
berbentuk	оформени
kehilangan	изгубено
kehilangan	изгубени
kehilangan	изгубена
kehilangan	загубен
kehilangan	загуби
kehilangan	изгубен
dewa	божество
dewa	боговете
dewa	богове
keras	трудно
keras	силно
keras	здраво
keras	твърдо
keras	твърд
keras	силно
keras	шумен
keras	шумно
american	американска
american	американско
american	американски
american	американец
tua	старо
tua	стари
tua	стар
tua	стара
petang	вечер
petang	вечерта
petang	вечерно
petang	следобедна
petang	следобяд
petang	следобед
gajah	слонове
gajah	слоновете
gajah	слонове
gajah	слон
musuh	враг
musuh	врагът
musuh	врагове
musuh	противник
musuh	враг
musuh	врагове
musuh	враговете
pembantu	помощник
pembantu	асистентка
pembantu	асистент
pembantu	помощничка
pembantu	помощник
pembantu	камериерка
pembantu	прислужница
pintu	врата
pintu	вратата
pintu	вратите
pintu	врати
argentina	аржентина
argentina	аржентински
argentina	аржентина
pandangan	изглед
pandangan	гледки
pandangan	изгледи
pandangan	мнения
pandangan	гледания
pandangan	анализи
pandangan	анализите
robert	роберт
robert	робер
robert	робърт
usia	възраст
austria	austrian
austria	австрия
austria	австрийски
austria	австрия
bincang	говори
bincang	поговорим
produk	продукт
produk	продукти
produk	продукти
produk	продуктите
saiz	размери
saiz	размери
saiz	големина
saiz	размер
beroperasi	оперативни
beroperasi	оперативно
beroperasi	оперативен
beroperasi	оперативни
beroperasi	оперативна
mengekalkan	поддържа
mengekalkan	запазване
mengekalkan	поддържане
org	org
objek	предмет
objek	обект
objek	предмети
objek	обектите
objek	обекти
penyelidikan	проучване
penyelidikan	проучвания
penyelidikan	изследване
penyelidikan	изследвания
penyelidikan	разследването
penyelidikan	разследван
penyelidikan	разследване
latin	латинска
latin	латински
tekanan	натиск
tekanan	напрежение
tekanan	натиск
tekanan	налягане
min	мин
min	min
alias	псевдоним
alias	псевдоними
falsafah	философски
falsafah	философия
falsafah	философията
falsafah	философии
pengaruh	влияние
pengaruh	влияния
suci	свято
suci	свети
suci	свята
anime	аниме
pakar	специалист
pakar	експерти
pakar	експертите
pakar	експертно
pakar	експерт
perpustakaan	библиотеки
perpustakaan	библиотеката
perpustakaan	библиотека
state	щат
state	държава
state	държавно
charles	чарлз
charles	чарлс
charles	шарл
lirik	текстове
lirik	текст
kelajuan	скорост
kelajuan	бързина
kelajuan	спийд
kelajuan	скорости
merangkumi	включват
merangkumi	включва
permulaan	стартиране
diperlukan	изисквана
diperlukan	необходимо
diperlukan	необходими
diperlukan	необходима
adik	сестра
berkahwin	женени
berkahwin	женена
berkahwin	омъжена
berkahwin	женен
pengangkutan	транспорт
pengangkutan	транспортиране
pengangkutan	превоз
pengangkutan	транспорт
pengangkutan	превоз
pengangkutan	транспортиране
meletakkan	сложи
parit	ров
parit	окопите
parit	ров
organisasi	организационни
organisasi	организация
organisasi	организация
organisasi	организации
dvd	dvd
dvd	двд
disiarkan	публикуван
disiarkan	публикувано
seine	сена
bulgaria	българка
bulgaria	българско
bulgaria	българска
bulgaria	българин
bulgaria	български
bulgaria	българия
pemburu	ловци
pemburu	ловец
pemburu	хънтър
pemburu	бракониери
bertemu	среща
bertemu	срещна
bertemu	мет
bakar	изгори
bakar	гори
bakar	изгаряне
diperkenalkan	въведен
diperkenalkan	въведено
diperkenalkan	въведена
diperkenalkan	въведени
dekat	затваряне
dekat	близко
dekat	близо
dekat	близки
dekat	близко
dekat	близо
mas	мас
peter	петър
peter	питър
peter	петер
pemandu	шофьорът
pemandu	шофьор
pemandu	шофьора
genus	род
sejuk	студ
sejuk	студен
sejuk	студено
sejuk	студена
sejuk	яко
sejuk	готина
sejuk	готино
sejuk	готин
bulu	перата
bulu	пера
bulu	перо
bulu	перце
bulu	козина
bulu	козината
bulu	кожи
gregory	григорий
gregory	грегори
gregory	грегъри
jenayah	престъпник
jenayah	престъпно
jenayah	престъпления
jenayah	престъпления
jenayah	престъпление
jenayah	престъпност
jenayah	престъпността
león	леон
zon	зони
zon	зоните
zon	зона
skuad	отряд
skuad	взвод
cup	чашка
cup	чаша
cup	купа
cup	къп
nad	nad
paul	пол
paul	паул
tokyo	токио
perbincangan	обсъждания
perbincangan	дискусии
perbincangan	дискусия
perbincangan	обсъждания
perbincangan	дискусии
perbincangan	обсъждане
paris	парис
paris	париж
konsert	концерт
konsert	концерти
konsert	концертите
formula	формула
rantau	район
rantau	регион
rantau	област
profesional	професионалисти
profesional	професионални
profesional	професионална
profesional	професионалист
profesional	професионален
profesional	професионално
menghantar	изпращане
menghantar	изпращането
menghantar	изпраща
iraq	иракски
iraq	ирак
susunan	ред
susunan	поръчка
susunan	подредба
susunan	уговорка
susunan	споразумение
meminta	поиска
meminta	поискани
meminta	поискано
meminta	поискана
meminta	поискаха
penampilan	изяви
penampilan	появата
penampilan	появяване
penampilan	поява
opera	опера
wakil	представителна
wakil	представителен
wakil	представително
wakil	представителни
wakil	представител
jajahan	колонии
jajahan	колония
jajahan	колонията
jajahan	колонии
dibawa	доведен
dibawa	доведе
dibawa	доведени
dibawa	носени
hujung	приключва
hujung	свършва
hujung	завършва
hujung	край
depan	преден
depan	предни
depan	отпред
depan	фронт
depan	предна
more	повече
more	още
besi	желязо
besi	железен
besi	желязна
besi	железни
direka	проектирано
direka	проектирана
direka	проектиран
direka	проектирани
link	връзка
link	линк
link	връзки
pakaian	облекла
pakaian	дрехи
pakaian	облекло
pakaian	тоалет
pakaian	облекло
pakaian	облекло
pakaian	дрехите
pakaian	дрехи
syed	сайед
imam	имами
imam	жрец
imam	свещеник
imam	свещенник
imam	свещениците
imam	свещеници
life	живот
life	живота
life	life
life	лайф
life	животът
california	калифорния
california	калифорнийски
sub	sub
sub	подводница
sub	подводницата
terkini	напоследък
terkini	наскоро
terkini	неотдавна
astro	астро
facebook	фейсбук
facebook	facebook
kad	картите
kad	карти
kad	картички
kad	карта
kad	картичка
diikuti	последва
news	новини
news	новина
news	новините
off	off
off	изключено
institut	институт
institut	института
kontrak	договори
kontrak	поръчки
kontrak	договор
telur	яйца
telur	яйцата
telur	яйцето
telur	яйца
telur	яйце
mark	марк
mark	отбелязване
series	серия
series	поредица
series	сериал
series	серии
kos	разход
kos	цена
kos	разходи
kos	разходи
pasar	пазар
pasar	пазарите
pasar	пазари
pasar	пазарна
pasar	пазар
pasar	пазарен
hoki	хокей
suka	обича
suka	харесва
suka	харесвания
kilometer	километър
kilometer	километри
kilometer	километър
kilometer	километра
kilometer	километри
bacaan	чета
bacaan	четенето
bacaan	четене
bacaan	рецитиране
ayam	пилешко
ayam	кокошка
ayam	пиле
ayam	пиленце
penubuhan	включването
penubuhan	учредяване
penubuhan	учреждение
penubuhan	установяване
algeria	алжир
omar	омар
betul	правилно
nya	нея
hadiah	подаръци
hadiah	подаръците
hadiah	дарове
hadiah	награди
hadiah	подарък
hadiah	дарба
hadiah	дар
berterusan	непрекъсната
berterusan	непрекъснати
berterusan	непрекъснат
berterusan	упорит
berterusan	упорита
berterusan	текущо
berterusan	непрекъснато
berterusan	продължение
berterusan	продължаване
berterusan	продължи
berterusan	продължил
their	тяхното
their	тяхната
their	техните
their	техният
afghanistan	афганистан
afghanistan	афганистанци
afghanistan	афганистански
parameter	параметър
parameter	параметри
parameter	параметри
dilengkapi	снабден
dilengkapi	оборудвано
dilengkapi	оборудвани
dilengkapi	оборудван
dilengkapi	оборудвана
mangsa	жертвите
mangsa	жертви
mangsa	плячка
moselle	мозел
del	дел
del	del
keluaran	продукция
keluaran	изход
keluaran	освобождава
meskipun	макар
bukti	доказателство
bukti	улики
bukti	доказателства
bukti	доказателство
bukti	доказателството
bukti	доказване
bukti	доказателства
aman	безопасно
aman	безопасен
aman	сейф
aman	аман
peserta	участник
peserta	участниците
peserta	участници
hidangan	кухня
hidangan	блюдо
hidangan	ястие
hidangan	ястия
most	повечето
line	реплика
line	линия
mengurangkan	намалява
mengurangkan	намали
mengurangkan	намаляване
mengurangkan	намаление
mengurangkan	намаляване
mengurangkan	спадане
mengurangkan	намалени
mengurangkan	намалено
mengurangkan	намален
mengurangkan	намалена
bekalan	провизии
bekalan	припаси
bekalan	консумативи
bekalan	доставки
bekalan	доставки
bekalan	снабдяване
bekalan	предлагане
bekalan	доставка
rakaman	кадри
rakaman	записване
rakaman	запис
amalan	тренировка
amalan	практика
amalan	практики
faks	факс
kempen	кампании
kempen	кампаниите
kempen	кампанията
kempen	кампания
martin	мартин
martin	martin
demi	деми
ratu	кралицата
ratu	царица
