szkła	glas
tras	rutter
rakieta	raket
rakieta	rocket
rakieta	missil
rakieta	robot
hart	hart
khan	khan
wymieniona	refererade
podanie	applikation
podanie	ansökan
podanie	tillämpning
podanie	passera
luca	luca
akademickie	akademisk
akademickie	akademiker
akademickie	akademiska
akademickie	akademiskt
akademickie	academia
szt	persondatorer
dialogi	dialoger
aparatu	kamera
aparatu	kameran
przyszedł	kom
przywilej	privilegium
przywilej	privilegier
przywilej	befogenheter
przywilej	privilegier
sri	sri
lekki	light
lekki	ljus
lekki	ljust
lekki	lätta
karaibów	karibiska
karaibów	västindien
karaibów	karibien
łatwiej	lättare
łatwiej	enklare
basen	poolen
basen	pool
basen	biljard
roll	rulla
roll	rulle
uchodźców	flykting
uchodźców	flyktingar
owoc	frukter
owoc	frukt
empire	imperiet
empire	imperium
empire	rike
empire	empire
pióra	pennor
pióra	fjädrar
ski	skidor
ski	ski
okręgów	distrikten
okręgów	distrikt
okręgów	stadsdelar
regularne	regelbundet
regularne	regelbundna
regularne	regelbunden
regularne	ordinarie
break	paus
break	break
break	rast
break	bryta
break	brytning
break	bryt
druku	utskrift
druku	tryckeri
druku	tryckning
zasoby	resurs
zasoby	resursen
zasoby	medel
zasoby	resurser
zasoby	lager
zasoby	stock
zasoby	bestånd
zasoby	aktie
ran	sår
ran	sår
objętości	volym
objętości	volymer
czystości	renhet
oskar	oscar
oskar	oskar
szczęścia	tur
szczęścia	luck
szczęścia	lycka
szczęścia	lyckan
modlitwa	ber
modlitwa	böner
modlitwa	böner
modlitwa	bön
marine	marina
marine	marin
marine	marine
marine	marint
marine	marinsoldat
rasa	släkte
rasa	ras
rasa	lopp
rasa	race
rasa	ras
rasa	tävla
rasa	tävling
tymczasowy	tillfällig
tymczasowy	temporär
tymczasowy	tillfälliga
tymczasowy	temporärt
tymczasowy	tillfälligt
tymczasowy	provisoriska
tymczasowy	preliminärt
tymczasowy	preliminär
tymczasowy	provisoriskt
satelita	satellit
satelita	satelliten
pérez	pérez
przykładów	exempel
era	epok
era	eran
era	era
lang	lang
królowie	kings
królowie	kungar
królowie	konungar
królowie	kungarna
pascal	pascal
szóste	sexan
szóste	sjätte
pomógł	hjälpte
pomógł	hjälpt
gridcolor	gridcolor
teatrów	teatrar
teatrów	teatrar
teatrów	biografer
dyskografia	diskografi
koń	hästen
koń	häst
pacjenta	patientens
pacjenta	patienten
pacjenta	patient
pacjenta	tålmodiga
potrzebna	behov
potrzebna	behöver
potrzebna	behövdes
potrzebna	behövs
potrzebna	behövde
proponuje	föreslås
proponuje	föreslår
uderzenie	impact
uderzenie	effekter
uderzenie	inverkan
uderzenie	påverkan
uderzenie	slog
uderzenie	påkörd
uderzenie	träffad
uderzenie	träff
popełnił	engagerad
popełnił	begått
popełnił	engagerade
popełnił	engagerat
piaski	sands
annie	annie
secret	hemlighet
secret	hemliga
secret	secret
secret	hemlig
secret	hemligt
zmniejsza	reducerar
zmniejsza	minskar
zmniejsza	minskar
zmniejsza	minskningar
polecenia	kommandon
polecenia	command
polecenia	kommando
polecenia	kommandot
fortu	fort
aleksandrii	alexandria
praktyka	praktikplats
praktyka	praktik
praktyka	övning
praktyka	praktik
praktyka	öva
praktyka	praxis
sainte	sainte
środowisk	bakgrunder
środowisk	miljöer
środowisk	omgivningar
ska	ska
zaangażowany	involverad
zaangażowany	inblandat
zaangażowany	delaktig
zaangażowany	involverade
zaangażowany	inblandad
zaangażowany	engagerad
zaangażowany	begått
zaangażowany	engagerade
zaangażowany	engagerat
zakończony	avslutade
zakończony	avslutat
zakończony	avslutades
pomiarów	mått
pomiarów	mätningar
renesansu	renässans
renesansu	renässansen
częste	vanligt
częste	gemensamt
częste	vanlig
częste	vanliga
częste	gemensamma
częste	frekvent
częste	täta
jelita	tarmarna
jelita	tarmar
jelita	tarm
jelita	tarmen
jelita	tarmarna
jelita	tarmar
jelita	tarmen
jelita	tarm
jelita	inälvor
jelita	tarmarna
jelita	tarmar
zdrowie	hälsa
cbs	cbs
charakteryzują	karakterisera
partnerem	kompanjon
partnerem	partner
partnerem	delägare
przedstawiono	presenterade
przedstawiono	framlagda
przedstawiono	presenteras
przedstawiono	presenterad
przedstawiono	presenterat
honoru	ära
honoru	heder
honoru	ära
honoru	heder
honoru	hedra
square	torg
square	square
square	fyrkantig
square	kvadrat
square	fyrkant
square	torget
odrębne	distinkt
odrębne	distinkta
odrębne	separat
odrębne	separata
odrębne	separera
obydwa	båda
obydwa	både
czaszki	skallar
czaszki	skallen
czaszki	skalle
fischer	fischer
białek	proteiner
publiczny	offentliga
publiczny	offentligt
publiczny	offentlig
mail	mail
mail	post
mail	posta
mail	brev
nieznacznie	något
nieznacznie	någorlunda
tronie	tronen
tronie	tron
kogo	vilka
kogo	vem
kogo	who
francuz	fransman
francuz	fransmannen
heaven	himmel
heaven	heaven
heaven	himlen
heaven	himmelriket
heaven	himmelen
cen	cen
rozkładu	nedbrytning
rozkładu	sönderfall
piła	dricka
piła	supa
piła	dricker
piła	drickande
piła	drack
piła	druckit
piła	såg
śniegu	vinterdäck
śniegu	snö
śniegu	snöfall
damian	damian
istoty	varelser
istoty	varelser
ołtarzu	altaret
ołtarzu	altare
policjant	polis
policjant	cop
policjant	snut
policjant	polisman
toledo	toledo
cannes	cannes
informacyjny	informativa
informacyjny	upplysande
informacyjny	informativ
geschichte	geschichte
gospodarstwo	bondgård
gospodarstwo	lantbruk
gospodarstwo	gård
gospodarstwo	håller
gospodarstwo	holding
czwartego	fjärde
wiosce	byn
wiosce	by
wiosce	village
teologiczne	teologiska
ograniczona	limited
ograniczona	begränsat
ograniczona	begränsade
ograniczona	begränsad
ograniczona	begränsad
ograniczona	begränsade
ograniczona	begränsat
kontynuować	fortsätter
kontynuować	fortsätt
kontynuować	fortsätta
potwierdzenie	bekräftelse
potwierdzenie	erkännande
potwierdzenie	bekräftelse
management	management
management	ledning
management	hantering
management	förvaltning
split	dela
split	delning
split	split
split	delad
kenneth	kenneth
przeżył	överlevt
przeżył	överlevde
sosna	tall
sosna	pine
paragwaju	paraguay
bunt	revolt
bunt	myteri
bunt	revolt
bunt	uppror
bunt	upproret
pete	pete
suche	torrt
suche	torka
suche	torra
suche	torr
ward	ward
baz	baz
owłosione	hårig
owłosione	håriga
promieniowanie	strålning
struga	struga
eduardo	eduardo
sweet	söt
sweet	sött
sweet	söta
skierowane	riktat
skierowane	regi
skierowane	riktad
kolorów	färger
fernández	fernández
rycerz	riddare
rycerz	knight
rycerz	springare
zapewnienia	säkerställa
zapewnienia	försäkran
zapewnienia	försäkringar
watson	watson
wyraża	uttrycker
wprowadzona	introducerade
wprowadzona	introducerades
wprowadzona	presenterade
wprowadzona	infört
wprowadzona	infördes
zwrot	återbetalning
zwrot	retur
zwrot	återkomst
zwrot	avkastning
zwrot	återvända
zwrot	returnera
zwrot	återbetalning
przypisuje	tilldelar
funkcjonowanie	insats
funkcjonowanie	operation
funkcjonowanie	drift
funkcjonowanie	fungerande
białoruś	vitryssland
socjalistyczna	socialistisk
socjalistyczna	socialistiska
socjalistyczna	socialist
socjalistyczna	socialdemokratiska
socjalistyczna	socialdemokrat
czołg	stridsvagn
czołg	tank
egzemplarze	kopior
egzemplarze	kopiorna
egzemplarze	exemplar
egzemplarze	kopierar
zboczach	backarna
słowackiej	slovakiska
widział	såg
połączona	sammanslagna
patrol	patrullen
patrol	patrullera
patrol	patrull
litera	brev
litera	bokstav
litera	skrivelse
oznaczony	märkta
oznaczony	markerat
oznaczony	märkta
oznaczony	markerade
oznaczony	markerad
oznaczony	märkt
control	control
control	kontroll
control	kontrollera
control	bestämmande
chóru	kören
starcia	sammandrabbningar
stacjonował	stationerad
stacjonował	stationerade
maroka	marockanska
athletic	atletisk
aresztowania	arresteringar
aresztowania	gripanden
okien	windows
okien	fönster
okien	rutor
bogato	rikligt
karen	karen
reorganizacji	omorganisation
reorganizacji	omorganisering
reorganizacji	omorganisation
reorganizacji	omorganisering
reorganizacji	rekonstruktion
odpowiedni	lämpliga
odpowiedni	passande
odpowiedni	lämplig
odpowiedni	lämpligt
odpowiedni	lämpliga
odpowiedni	lämpligt
odpowiedni	lämplig
odpowiedni	passande
śledztwo	undersökningen
śledztwo	utredning
śledztwo	undersökning
wrc	wrc
względnie	relativt
względnie	förhållandevis
praktyczny	praktiskt
praktyczny	praktisk
praktyczny	praktiska
ograniczony	limited
ograniczony	begränsat
ograniczony	begränsade
ograniczony	begränsad
ograniczony	begränsad
ograniczony	begränsade
ograniczony	begränsat
arabskie	arab
arabskie	arabisk
arabskie	arabiska
arabskie	arabisk
arabskie	arabiska
arabskie	arabisk
lewo	kvar
lewo	left
lewo	vänstra
lewo	vänstern
lewo	vänster
dno	botten
dno	nedre
dno	nerifrån
kopenhadze	copenhagen
kopenhadze	köpenhamn
kopenhadze	köpenhamns
wyścigi	raser
wyścigi	lopp
wyścigi	racing
wyścigi	kapplöpning
gracze	spelare
holland	holland
halle	halle
dotarły	anlänt
dotarły	framme
dotarły	anlände
sumy	summan
sumy	sum
sumy	summa
sumy	summor
sumy	belopp
bractwa	studentföreningar
bractwa	broderskap
bractwa	broderskap
bractwa	brödraskap
bractwa	brödraskapet
tajemnica	mystery
tajemnica	mystik
tajemnica	mysterium
tajemnica	hemlighet
tajemnica	hemliga
tajemnica	secret
tajemnica	hemlig
tajemnica	hemligt
targ	marknadsplatsen
targ	marknadsplats
targ	marknad
targ	marknaden
targ	market
targ	marknad
połączony	anslutet
połączony	ansluten
połączony	anslutna
kraina	landa
kraina	land
szeregi	leden
szeregi	serier
szeregi	serie
szeregi	serien
potrzebny	behov
potrzebny	behöver
potrzebny	behövdes
potrzebny	behövs
potrzebny	behövde
oryginalna	ursprungliga
oryginalna	ursprungligt
oryginalna	originellt
oryginalna	original
oryginalna	ursprunglig
kanały	kanaler
kanały	kanaler
kanały	kanal
kanały	channel
kanały	kanalen
inicjatorem	initiativtagare
konklawe	konklaven
boczny	sidled
boczny	laterala
zoo	djurparker
zoo	djurparken
zoo	djurpark
zoo	djurparker
zoo	zoo
pokryta	täcks
pokryta	täckt
pokryta	täckta
pokryta	täckte
turner	turners
turner	turner
ambasady	ambassader
ambasady	ambassad
ambasady	ambassaden
jefferson	jefferson
spartak	spartak
partner	kompanjon
partner	partner
partner	delägare
partner	dotterbolag
transmisji	växellåda
transmisji	transmission
transmisji	överföring
transmisji	sändning
transmisji	sända
transmisji	sändningen
transmisji	utsändning
transmisji	sändning
teodora	theodora
właściciele	ägare
właściciele	ägarna
albrecht	albrecht
kolonie	kolonier
kolonie	kolonierna
joão	joão
heinz	heinz
wygrana	win
wygrana	vinst
wygrana	vinna
wygrana	vinn
wygrana	vinna
wygrana	vinnande
lekkie	lätta
regulamin	reglering
regulamin	förordningen
regulamin	förordning
que	que
rachel	rachel
flotylli	flottiljen
wenecja	venedig
idee	uppslag
idee	idéer
sierżant	furir
sierżant	sergeant
wynalazca	uppfinnare
bei	bei
skarb	värdefullt
skarb	älskade
skarb	precious
skarb	dyrbart
skarb	dyrbar
skarb	skatt
skarb	skatter
ogrody	trädgårdarna
ogrody	trädgårdar
ogrody	gardens
prokurator	åklagaren
prokurator	åklagare
piąta	femtedel
piąta	femma
piąta	femte
piąta	fifth
potwierdza	bekräftar
pamiętnik	tidskrift
pamiętnik	journal
pamiętnik	tidning
pamiętnik	dagboken
pamiętnik	dagbok
stawu	damm
przewodnictwem	ordförandeskap
prawdopodobne	troligt
prawdopodobne	sannolikt
prawdopodobne	troligen
prawdopodobne	sannolik
prawdopodobne	troligtvis
prawdopodobne	trolig
prawdopodobne	troligt
prawdopodobne	troliga
prawdopodobne	sannolik
procedury	förfaranden
procedury	procedurer
procedury	förfarandet
procedury	procedur
procedury	förfarande
disco	disco
barona	baron
barona	baronen
sumę	summan
sumę	sum
sumę	summa
uczestniczyło	deltagit
uczestniczyło	deltog
uczestniczyło	medverkade
prawny	rättsligt
prawny	rättslig
prawny	lagligt
prawny	juridiska
prawny	rättsliga
cząsteczki	partiklar
cząsteczki	partiklar
cząsteczki	molekyler
cząsteczki	partikel
fair	mässa
fair	rättvist
fair	rättvis
wstawić	infoga
czysto	klart
czysto	tydlig
czysto	rensa
urzędy	kontor
urzędy	kontoren
radnych	rådsmedlemmar
objęcia	omfamnar
objęcia	omfamna
objęcia	omfamnar
objęcia	anamma
plemiona	stammar
nadzwyczajny	extraordinär
nadzwyczajny	extraordinära
nadzwyczajny	extraordinärt
linda	linda
musical	musikaliska
musical	musikalisk
musical	musikal
zawodowo	yrkesmässigt
zawodowo	professionellt
virginia	virginia
mistrzowie	masters
mistrzowie	herrar
mistrzowie	champions
mistrzowie	mästare
drewno	ved
drewno	trä
drewno	virke
drewno	timmer
drewno	virke
salvador	salvador
islam	islams
islam	islam
bloków	kvarter
bloków	blockerar
bloków	blockeringar
bloków	block
wagner	wagner
prasa	tryck
prasa	press
prasa	pressen
łańcuch	snöre
łańcuch	sträng
łańcuch	string
łańcuch	kedja
łańcuch	kedjan
eso	eso
grubość	tjocklek
stevens	stevens
kapitał	huvudstad
kapitał	kapitalet
kapitał	capital
kapitał	huvudstaden
kapitał	kapital
monica	monica
galaktyki	galaxer
galaktyki	galaxy
galaktyki	galax
galaktyki	galaxen
aktualny	aktuell
aktualny	nuvarande
aktualny	aktuellt
aktualny	aktuella
kontrola	control
kontrola	kontroll
kontrola	kontrollera
kontrola	bestämmande
kontrola	revisionen
kontrola	revision
kontrola	inspektioner
kontrola	inspektion
kontrola	besiktning
mieszane	blandat
mieszane	blandad
mieszane	blandade
mieszane	blandat
mieszane	blandad
dodaje	tillfogar
typowo	typiskt
typowo	typisk
typowo	typiskt
typowo	typiska
warunek	skick
warunek	villkor
zawieszenia	avstängning
zawieszenia	suspension
zawieszenia	upphävande
naftowej	rå
naftowej	råa
naftowej	grov
naftowej	råolja
koleje	järnvägar
koleje	järnväg
koleje	järnvägar
stowarzyszeń	föreningar
stowarzyszeń	intresseorganisationer
stowarzyszeń	sammanslutningar
wystąpić	förekomma
regina	regina
zagrożonych	utrotningshotade
zagrożonych	hotade
zagrożonych	hotad
sokół	falk
sokół	falcon
sokół	falken
działka	komplott
rozwiązany	löste
rozwiązany	lösta
rozwiązany	löst
rozwiązany	löste
rozwiązany	lösta
rozwiązany	löst
znaczny	avsevärd
znaczny	betydande
znaczny	signifikanta
znaczny	betydelsefull
znaczny	avsevärd
znaczny	signifikant
znaczny	betydande
floryda	florida
księżnej	hertiginnan
obniżenie	sänkning
obniżenie	sänker
obniżenie	sänka
geograficzny	geografiskt
geograficzny	geografisk
geograficzny	geografiska
geograficzny	geografiskt
geograficzny	geografisk
geograficzny	geografiska
autobus	buss
autobus	bus
wirnika	rotor
właścicielami	ägare
właścicielami	ägarna
wewnętrzny	invärtes
wewnętrzny	interna
wewnętrzny	intern
wewnętrzny	inre
wewnętrzny	internt
wewnętrzny	inre
jeana	jean
sex	kön
sex	sex
samców	hanarna
samców	män
samców	hanar
zbrodnie	brott
zbrodnie	kriminalitet
zbrodnie	brottslighet
zbrodnie	brott
zbrodnie	crime
filharmonii	filharmonikerna
dar	dar
dar	present
dar	gåva
row	raden
row	rad
row	row
wewnętrzna	invärtes
wewnętrzna	interna
wewnętrzna	intern
wewnętrzna	inre
wewnętrzna	internt
wewnętrzna	inre
podróże	travel
podróże	resa
podróże	resor
podróże	resande
podróże	resa
podróże	resande
podróże	reser
podróże	resa
podróże	resande
podróże	reser
pokrywy	omslag
pokrywy	täcker
pokrywy	omfattar
pokrywy	överdrag
lewandowski	lewandowski
przekazano	vidarebefordrade
przekazano	delegerad
przekazano	delegerade
umieszczenie	placering
umieszczenie	placeringen
umieszczenie	placera
grabowski	grabowski
kapłan	präst
aktów	akter
twierdzenia	påståenden
twierdzenia	anspråk
twierdzenia	fordringar
twierdzenia	påståenden
aglomeracji	tätbebyggelse
aglomeracji	tätorter
aglomeracji	tätbebyggelse
aglomeracji	tätort
pokrewne	relaterad
pokrewne	relaterat
pokrewne	släkt
pokrewne	närstående
pokrewne	relaterade
artystyczna	konstnärliga
artystyczna	konstnärlig
artystyczna	konstnärligt
orlando	orlando
opinia	yttrande
opinia	yttrandet
opinia	opinion
opinia	gensvar
opinia	återkoppling
opinia	feedback
opinia	synpunkter
opinia	respons
alessandro	alessandro
pogoń	jaga
pogoń	chase
postawy	inställning
postawy	attityd
postawy	attityder
postawy	hållningen
postawy	hållning
kasy	money
kasy	pengar
kasy	kassan
kasy	kontanta
kasy	kassa
kasy	kontant
kasy	cash
kasy	kontanter
klaus	klaus
studenci	studenter
studenci	studerande
studenci	elever
studenci	studenten
studenci	elev
studenci	studerande
studenci	student
zęby	tänder
duszy	soul
duszy	själ
przeznaczeniem	öde
przeznaczeniem	ödet
przeznaczeniem	destiny
finały	final
finały	finalen
obywatel	medborgaren
obywatel	medborgare
irlandia	irland
irlandia	ireland
osobno	separat
zeszyt	anteckningsbok
ferdinand	ferdinand
act	act
act	akt
act	agera
nationale	nationale
skała	klippan
skała	klippa
skała	sten
skała	rocka
skała	rock
ponownego	återkommande
ponownego	upprepning
leonarda	leonard
łaski	barmhärtighet
łaski	mercy
łaski	nåd
łaski	nåd
łaski	grace
wykorzystane	utnyttjad
wykorzystane	använda
wykorzystane	använt
wykorzystane	begagnad
wykorzystane	används
wykorzystane	begagnade
wykorzystane	utnyttjade
wykorzystane	utnyttjad
wykorzystane	utnyttjas
wykorzystane	utnyttjat
wykorzystane	exploateras
wykorzystane	utnyttjat
wykorzystane	utnyttjad
nieliczne	glest
nina	nina
zachowań	beteenden
zachowań	beteenden
montana	montana
hansen	hansen
parametr	parametern
parametr	parameter
narciarstwo	skidor
narciarstwo	skidåkning
eyes	ögon
eyes	eyes
terytoriów	territorier
ochotników	frivilliga
ochotników	volontärer
pojęć	begrepp
pojęć	koncept
circle	circle
circle	cirkel
circle	cirklar
circle	cirkeln
otoczone	omgiven
otoczone	omringade
otoczone	omringad
otoczone	omringat
absolwentów	alumner
absolwentów	akademiker
dłuższe	längre
równania	ekvationer
auf	auf
uruchomienie	lansering
uruchomienie	avfyrning
uruchomienie	uppskjutning
uruchomienie	inleda
uruchomienie	starta
uruchomienie	mobilisering
uruchomienie	lansering
uruchomienie	sjösättning
imdb	imdb
gilles	gilles
diana	diana
senat	senaten
senat	senat
zaproszenie	inbjuda
zaproszenie	bjuda
zaproszenie	inbjudan
zaproszenie	inbjudan
zamiar	avsikten
zamiar	avsikt
zamiar	uppsåt
zamiar	avsikter
zamiar	avsikt
podwozie	chassi
iranie	iran
lane	lane
minas	minas
reggae	reggae
blog	blog
blog	bloggen
blog	blogg
zębów	tänder
dziesiątki	tiotal
dziesiątki	ten
dziesiątki	dussin
dziesiątki	dussintal
dziesiątki	dussintals
orbicie	omloppsbana
orbicie	bana
aten	aten
lars	lars
ter	ter
fikcyjna	påhittad
fikcyjna	fiktiv
fikcyjna	fiktiva
full	fulla
full	fullständig
full	full
full	fullt
odra	mässling
odra	odra
afryka	afrika
afryka	sydafrika
afryka	afrikanskt
afryka	afrikaner
afryka	afrikansk
afryka	afrikanska
opublikowano	publicerade
opublikowano	inlagd
opublikowano	publicerat
opublikowano	utgiven
opublikowano	publicerade
opublikowano	publicerat
opublikowano	offentliggjord
opublikowano	publicerad
monet	mynt
monet	monet
lufy	tunnor
lufy	fat
lufy	fat
lufy	tunna
kosmiczny	kosmisk
kosmiczny	kosmiska
money	money
money	pengar
korzyść	nytta
korzyść	övertag
korzyść	fördelar
korzyść	fördel
krotnie	vik
krotnie	vika
krotnie	veck
calgary	calgary
szybciej	fortare
szybciej	snabbare
bakterii	bakterie
bakterii	bakteriell
bakterii	bakterier
gospodarcza	ekonomiskt
gospodarcza	ekonomisk
gospodarcza	ekonomiska
przełom	genombrottet
przełom	genombrott
texas	texas
heavy	heavy
heavy	tungt
heavy	tung
heavy	tunga
słowian	slaver
rysunki	ritningar
rysunki	teckningar
jake	jake
historycy	historiker
portland	portland
terytoria	territorier
terytoria	territorier
terytoria	territoriet
terytoria	territorium
algorytm	algoritmen
algorytm	algoritm
koronę	krona
koronę	crown
koronę	kronan
wróć	retur
wróć	återkomst
wróć	avkastning
wróć	återvända
wróć	returnera
kamienie	stones
kamienie	stenar
kamienie	sten
kamienie	rockar
kamienie	klippor
kamienie	stenar
honor	ära
honor	heder
honor	ära
honor	heder
honor	hedra
konkretnie	specifikt
umiera	avlider
umiera	dör
umiera	döende
umiera	dör
przemysłowe	industriell
przemysłowe	industriellt
przemysłowe	industriella
tunel	tunnel
tunel	tunneln
niewątpliwie	otvivelaktigt
niewątpliwie	tveklöst
zbiorniki	reservoarer
zbiorniki	dammar
zbiorniki	stridsvagnar
zbiorniki	tanks
zbiorniki	tankar
niewielu	få
niewielu	fåtal
sprzedano	såld
sprzedano	sålda
sprzedano	säljs
sprzedano	sålt
chen	chen
konkursy	tävlingar
konkursy	tävlingar
tygodniach	veckor
tygodniach	veckorna
zen	zen
ewakuacji	evakuering
jürgen	jürgen
wymiar	dimensionen
wymiar	dimension
wymiar	mått
bonus	bonus
sncf	sncf
web	webb
web	web
web	webben
connecticut	connecticut
rolnictwo	odling
rolnictwo	jordbruk
rolnictwo	lantbruk
rolnictwo	jordbruket
rolnictwo	jordbruk
rolnictwo	lantbruk
zmieniona	förändrad
zmieniona	ändrade
zmieniona	ändrat
zmieniona	ändrad
zmieniona	ändrade
zmieniona	ändrad
zmieniona	ändrat
simone	simone
juniors	juniorer
poezja	poesi
litwa	litauen
pokład	däck
sprzeciw	invändningar
sprzeciw	invändning
sprzeciw	invändningen
sprzeciw	motstånd
sprzeciw	oppositionen
sprzeciw	invändning
sprzeciw	opposition
atlanta	atlanta
sól	salta
sól	salt
traktować	behandla
kolonię	koloni
kolonię	kolonin
opady	nederbörd
opady	nederbörd
słowacja	slovakien
odchodzi	lämnar
usuwanie	borttagning
usuwanie	radera
usuwanie	omhändertagande
usuwanie	borttagning
usuwanie	radering
usuwanie	strykning
usuwanie	avlägsnande
usuwanie	borttagning
odzyskał	återfått
odzyskał	återfick
klein	klein
poczucie	förnuft
poczucie	vett
odwrót	reträtt
odwrót	retirera
rany	sår
rany	sår
substancje	substans
substancje	ämne
substancje	ämnen
substancje	substanser
ziemski	jordisk
ziemski	jordiska
publikowane	utgiven
publikowane	publicerade
publikowane	publicerat
publikowane	offentliggjord
publikowane	publicerad
pływak	simmare
ogromny	jättestor
ogromny	enorm
ogromny	enormt
ogromny	enorma
ogromny	massiva
ogromny	massiv
ogromny	massivt
ogromny	massive
ogromny	enorm
ogromny	enorma
ogromny	enormt
działek	paket
działek	skiften
nagrodzony	belönad
nagrodzony	belönas
nagrodzony	belönade
schemat	diagram
schemat	schema
oczywiste	uppenbart
oczywiste	självklar
oczywiste	uppenbara
oczywiste	uppenbar
fotografia	photo
fotografia	foto
fotografia	fotografering
fotografia	fotografi
fotografia	fotografera
fotografia	foto
fotografia	fotografi
fotografia	fota
teoretycznie	teoretiskt
gmt	gmt
przekierowanie	omdirigering
przekierowanie	omdirigera
przekierowanie	omdirigering
przekierowanie	omdirigerad
przekierowanie	omdirigering
przekierowanie	omdirigerar
krajobraz	liggande
krajobraz	landskap
ted	ted
tramwaj	spårvagn
tramwaj	spårvagn
zdecydowała	bestämde
zdecydowała	beslutade
zdecydowała	beslutat
zdecydowała	beslöt
przekonać	övertyga
przekonać	övertygar
przekonać	övertyga
przekonać	övertala
belgradzie	belgrad
tkanki	vävnad
tkanki	vävnader
tkanki	vävnad
podstawowego	grundläggande
podstawowego	basic
skuteczność	föreställning
skuteczność	performance
skuteczność	resultat
skuteczność	prestanda
skuteczność	effektiviteten
skuteczność	effektivitet
skuteczność	effekt
skuteczność	effektivitet
skuteczność	effektiviteten
skuteczność	effektiviteten
skuteczność	verkningsgrad
skuteczność	effektivitet
przypadkowo	händelsevis
przypadkowo	råkade
przypadkowo	oavsiktligt
tryby	lägen
erich	erich
dama	dam
dama	damen
dama	lady
władcą	härskare
ślad	spår
ślad	spår
ślad	spåra
przyjęte	accepterade
przyjęte	godkänt
przyjęte	accepteras
przyjęte	accepterat
przyjęte	accepterad
przyjęte	godkänd
przyjęte	antaget
przyjęte	antagna
przyjęte	antagen
przyjęte	adopterad
przyjęte	antogs
bloki	kvarter
bloki	blockerar
bloki	blockeringar
bloki	block
niska	låga
niska	lågt
niska	low
niska	låg
twierdzą	påstående
twierdzą	anspråk
twierdzą	fordran
testament	testamente
testament	testamentet
berg	berg
anhalt	anhalt
podobieństwo	likhet
podobieństwo	likheten
podobieństwo	likhet
podobieństwo	likheter
mitsubishi	mitsubishi
zatrudnienie	sysselsättning
zatrudnienie	anställning
zatrudnienie	sysselsättningen
zatrudnienie	anställa
zatrudnienie	hyra
zatrudnienie	uthyrning
horror	fasa
horror	skräck
technologia	technology
technologia	tekniken
technologia	teknik
technologia	teknologi
oklahoma	oklahoma
konkretne	specifik
konkretne	specifika
konkretne	särskilda
konkretne	specifikt
konkretne	konkret
konkretne	betong
konkretne	konkreta
konflikty	konflikterna
konflikty	konflikter
konflikty	konflikten
konflikty	konflikter
konflikty	konflikt
wezwanie	kallelse
sophie	sophie
kings	kings
kings	kungar
kings	konungar
kings	kungarna
dokładne	precist
dokładne	exakta
dokładne	noggrann
dokładne	korrekt
dokładne	exakta
dokładne	exakt
podziemia	underjordisk
podziemia	underjordiska
podziemia	underjordiskt
podziemia	underjorden
zapobiec	förebygga
zapobiec	förebygger
zapobiec	förhindrar
zapobiec	förhindra
skrzyżowanie	korsning
skrzyżowanie	korsningen
skrzyżowanie	junction
skrzyżowanie	korsning
poprawę	förbättras
poprawę	förbättring
poprawę	förbättra
poprawę	förbättrad
architektów	arkitekter
muza	musa
czytać	läs
czytać	läst
czytać	läser
czytać	läsa
czytać	läste
organizatorów	organisatörerna
organizatorów	organisatörerna
dopuszczalna	godtagbart
dopuszczalna	godtagbara
dopuszczalna	godtagbar
dopuszczalna	acceptabel
dopuszczalna	acceptabelt
dopuszczalna	tillåten
spada	sjunker
spada	faller
spada	falls
dramatyczny	dramatiskt
dramatyczny	dramatik
dramatyczny	dramatisk
dramatyczny	dramatiska
siódmego	sjunde
siódmego	seventh
zapasy	förråd
zapasy	förnödenheter
zapasy	leveranser
zapasy	lager
zapasy	stockar
zapasy	bestånd
zapasy	brottning
zapasy	brottas
zapasy	lager
zapasy	stock
zapasy	bestånd
zapasy	aktie
żyły	vener
żyły	ådror
żyły	ven
donieck	donetsk
cesarzem	kejsaren
cesarzem	kejsare
organiczny	ekologiska
organiczny	organiskt
organiczny	ekologiskt
organiczny	organiska
organiczny	ekologisk
chrześcijaństwo	kristendomen
chrześcijaństwo	kristendom
make	gör
make	fabrikat
make	göra
instrukcji	instruktioner
instrukcji	anvisningar
hope	förhoppning
hope	hoppas
hope	hoppet
hope	hopp
hope	hope
zgoda	samtycke
zgoda	medgivande
zgoda	avtalade
zgoda	överenskomna
zgoda	överenskommen
zgoda	samtycke
zgoda	bifall
face	ansikte
face	ansiktet
face	face
opada	faller
opada	falls
genewie	genève
ojców	pappor
ojców	fäder
ojców	pappor
zapewnienie	säkerställa
zapewnienie	säkerställa
zapewnienie	försäkran
zapewnienie	försäkringar
zapewnienie	försäkran
chronologicznie	kronologiskt
barwa	färg
barwa	färg
wspomnień	minnen
inżynieria	engineering
inżynieria	maskin
inżynieria	ingenjörer
turbo	turbo
radnego	kommunalråd
radnego	alderman
sale	salar
sale	försäljning
sale	rea
sale	salu
literaturę	litteratur
literaturę	litteraturen
dat	dat
artyleria	artilleri
artyleria	artilleriet
siatkówki	näthinnan
siatkówki	volleyboll
roślinności	växtlighet
roślinności	vegetation
design	designa
design	utformning
design	konstruktion
design	design
design	utforma
sklepy	butiker
sklepy	lagrar
sklepy	butiker
concacaf	concacaf
maks	max
