категория	loại
газа	gas
газа	xăng
газа	gaza
создавать	tạo
вооружение	armament
вооружение	armaments
опубликовал	đăng
автомобиль	car
автомобиль	xe
автомобиль	xe
внутренний	nội
внутренний	nội
возраст	tuổi
сербии	serbia
сербии	serbia
мощность	sục
мощность	lực
руси	russ
десять	mười
дель	del
завоевал	lĩnh
прибыл	đến
прибыл	tới
дивизион	division
дополнительные	cục
дополнительные	extra
офицер	quan
эстонии	estonia
эстонии	estonia
банк	ngân
банк	bank
администратором	admin
летний	summer
летний	hè
буквы	thư
буквы	chữ
бен	ben
бен	crack
девушка	girlfriend
девушка	bồ
девушка	girl
девушка	gái
ближайшие	sắp
концерт	concerto
концерт	concert
чили	chile
чили	chili
чили	ớt
чили	chile
конституции	constitutions
поход	hiking
поход	camping
цикл	lặp
цикл	loop
специальный	cống
американских	american
американских	mỹ
долго	lâu
долго	dài
долго	long
школ	trường
стоимость	tốn
стоимость	giá
восточный	đông
двигателя	tơ
антон	anton
разрешение	vụn
разрешение	giải
разрешение	phép
зона	zone
зона	múi
зона	vùng
рассказ	truyện
рассказ	chuyện
креста	chinh
креста	chon
дон	don
повесть	novella
бои	fighting
убийство	giết
кратер	hố
вода	nước
галерея	gallery
плюс	cộng
плюс	plus
евро	euro
пола	paula
вильгельм	william
вильгельм	wilhelm
мвд	moi
берег	bờ
берег	shore
берег	coast
телесериал	telenovela
май	may
советские	soviet
гор	gore
пару	cặp
пару	couple
пару	đôi
кислоты	axit
кислоты	acid
кислоты	axít
западный	tây
западный	tây
ход	dời
ход	chuyển
йорке	york
расположенный	nằm
океана	biển
телевидения	tv
телевидения	tivi
встречи	encounters
убийства	giết
попытка	thử
попытка	cố
вблизи	gần
ленинград	leningrad
дании	danish
дер	der
подразделения	subdivisions
калифорния	california
бразилия	brazil
бразилия	brasil
бразилия	bra
осталось	trái
минск	minsk
печати	in
печати	nhấn
печати	bào
печати	ấn
печати	bấm
сделано	chế
сделано	lam
сделано	xong
убрать	bỏ
убрать	xóa
принц	hoàng
принц	prince
высокого	cao
ранен	thương
ранен	thương
октябрь	oct
администратор	admin
выглядит	trông
братья	brethren
биографии	biographies
победил	bại
победил	won
победил	thắng
искать	tìm
танков	tăng
восемь	tám
восемь	eight
антонио	antonio
праздник	holiday
праздник	feast
праздник	tiệc
праздник	lễ
давид	david
форм	đơn
жить	sống
жить	live
конкурс	eurovision
вячеслав	vyacheslav
удар	hỉ
удар	thổi
удар	đấm
удар	punch
удар	đá
доля	chia
доля	share
двое	hai
двое	two
поставить	chua
поставить	norad
поставить	đặt
израиль	israel
серий	tập
серий	episodes
мак	mac
мак	mack
старые	cũ
старые	tuổi
старые	già
кавалер	cavalier
умерла	chết
орган	organ
критерий	criterion
важно	trọng
бразильский	brazil
бразильский	brazilian
вещи	điều
вещи	đồ
вещи	stuff
эдуард	edouard
эдуард	edward
эдуард	eduard
рекорд	album
показать	xem
показать	hiện
показать	show
тура	tura
диск	đĩa
диск	đĩa
сверху	nắp
сверху	top
сверху	đỉnh
напротив	ngược
появление	nhê
виталий	vitaliy
виталий	vitali
виталий	vitaly
критика	critique
упоминания	mentions
разрешения	ngập
разрешения	ngập
разрешения	quyền
соединение	hã
соединение	compound
сражение	battle
сражение	trận
птицы	chim
птицы	bird
птицы	chim
математики	toán
сомнения	reo
нужна	cần
профессии	nguyễn
палаты	chambers
палаты	vẹn
палаты	ban
предположительно	supposedly
нхл	nhl
формирование	shaping
голову	đầu
голову	đàu
голову	head
номера	phòng
номера	số
перу	peru
яков	jacob
яков	jakob
яков	yakov
вера	vera
набор	đặt
набор	set
нба	nba
химии	hóa
химии	lờ
командования	lệnh
командования	huy
командования	lềnh
монеты	xu
монеты	xấp
монеты	xu
машина	máy
машина	car
машина	xe
религии	đạo
начать	khởi
голосования	vote
голосования	bầu
инструменты	cụ
пьер	pier
пьер	pierre
сентябрь	sept
федерация	federation
современное	contemporary
иосиф	giuse
иосиф	joseph
задача	thạch
задача	thách
задача	task
консенсус	consensus
яковлевич	yakovlevich
известная	quen
известная	nổi
волны	sóng
волны	wave
волны	sóng
дискуссии	threads
эрик	eric
эрик	erik
март	mart
март	march
недель	tuần
оценка	valuation
сцены	cảnh
избранные	chê
сельских	rural
собственные	chính
вывод	xuất
жили	kiêng
исполнение	suất
наличии	kho
леон	león
леон	léon
леон	leon
дону	don
трудно	cứng
трудно	khó
трудно	khổ
трудно	đắng
трудно	khó
видел	thấy
видел	cưa
открытый	download
открытый	mở
открытый	má
признание	confession
японский	nhật
мужество	dũng
мужество	chống
домен	miền
аргентины	argentina
аргентины	argentine
следующая	kế
следующая	tiếp
следующая	kit
декабрь	dec
барон	baron
открыто	download
открыто	mở
открыто	má
границ	viền
функция	hàm
проверить	tra
австрия	áo
артур	arthur
артур	artur
схема	scheme
схема	schema
прочие	khác
прочие	khác
поэта	thơ
метал	co
джо	joe
гарри	garry
гарри	harry
дворе	yard
дворе	sân
дворе	tun
головы	đầu
головы	vát
надеюсь	mong
надеюсь	xoa
рим	phòng
рим	rome
рим	roma
опера	opera
роста	gai
берлин	berlin
сценарий	script
сопротивления	vây
сопротивления	cự
геннадий	gennady
настоящий	real
настоящий	thực
настоящий	thật
настоящий	thiệt
рассказы	truyện
рассказы	tin
проезд	du
австралия	australia
австралия	úc
связаны	chủa
связаны	bound
литвы	litva
литвы	lithuania
суть	essence
типов	loại
специальные	cống
указывает	bôi
эпоху	era
башня	tower
башня	tháp
французская	pháp
следовательно	ergo
святые	saints
святые	thánh
претензии	ngợi
претензии	khai
магазин	shop
магазин	tùng
дирижёр	conductor
июнь	june
дебют	debut
наш	plr
тони	tony
тони	toni
луис	luiz
луис	louis
луис	luis
возвращение	comeback
внутренней	nội
читать	đọc
спам	spam
родители	song
флора	flora
формат	format
ошибка	lỗi
ошибка	bug
ошибка	sai
ошибка	lỗi
нравится	khoái
нравится	thích
нравится	như
нравится	thích
нравится	like
нравится	thích
угол	góc
угол	góc
двор	yard
двор	sân
двор	tun
гражданская	civil
гражданская	civic
лаборатории	labs
лаборатории	laboratories
написание	viết
написание	ghi
макс	đa
макс	max
кнр	prc
представления	representations
представления	submissions
золото	vàng
золото	gold
быстрого	rapid
венгрия	hungary
основано	dựa
малых	nhỏ
франсуа	francois
франсуа	françois
франсуа	francois
франсуа	françois
мысли	suy
хуан	juan
хуан	hoàng
хуан	huang
самолёты	airplanes
провел	chức
восстановить	tái
восстановить	recover
голова	đầu
голова	đàu
голова	head
туре	touré
переводчик	dịch
немецкие	đức
правление	bảng
способности	năng
коми	komi
находит	xạo
обзор	review
формулы	formulae
газ	gas
газ	xăng
газ	gaz
пво	norad
промышленность	ngành
старая	cũ
старая	tuổi
старая	già
королевской	royal
хорватии	croatia
посмотреть	xem
посмотреть	xem
посмотреть	pass
посмотреть	xem
посмотреть	view
красные	đỏ
камень	đá
камень	stone
камень	đá
камень	rock
час	tiếng
час	giờ
романов	romanov
ивановна	ivanovna
желание	ước
собственных	chính
замечания	comments
чарльз	charles
знать	biết
специального	cống
здоровья	khỏe
дали	dali
домой	nhà
бывшей	cựu
сердце	tim
сердце	heart
королева	hậu
джек	bồi
джек	jack
сайты	sites
полного	say
полного	full
полного	đầy
сложно	cứng
сложно	khó
сложно	khổ
сложно	đắng
сложно	khó
валентин	valentin
валентин	valentín
валентин	valentine
юлия	yulia
юлия	julia
депо	depot
абу	abu
абу	abou
рио	rio
высокий	cao
высокий	cao
цска	cska
станислав	stanislav
станислав	stanisław
логотип	logo
установить	đặt
установить	set
растение	gieo
растение	trồng
растение	cấy
викторович	viktorovich
мисс	miss
мисс	nhớ
восстановление	recovery
разведки	pet
новгород	novgorod
бывшие	cựu
создано	tạo
смит	smith
немецкая	đức
евгения	eugenia
евгения	evgenia
кристаллы	crystal
консенсуса	consensus
мари	marie
мари	mari
кот	mèo
кот	cat
роды	sinh
представление	gửi
могила	mộ
могила	tomb
могила	mộ
могила	mồ
убить	giết
петр	petar
петр	peter
петр	phêrô
петр	piotr
петр	petr
верхний	upper
вмс	cpa
лагерь	camp
лагерь	trại
друзей	bè
рынок	chợ
помощник	ass
помощник	helper
четвёртый	mùng
олимпийский	olympic
листья	lá
выиграла	won
выиграла	thắng
изучение	học
изучение	học
температуры	nhiệt
чикаго	chicago
степанович	stepanovich
голосование	vote
голосование	bầu
нефти	nhớt
нефти	dầu
константинович	konstantinovich
спортсмены	vđv
клетки	lồng
глаз	mắt
глаз	eye
глаз	mắt
рынка	chợ
станций	trạm
мексики	mễ
мексики	mexico
граница	viền
граница	biên
достиг	đa
вестник	gazette
сила	buộc
сила	sục
сила	lực
учитель	thầy
гэс	dam
гэс	đập
этнохороним	demonym
лист	lá
лист	tờ
лист	mẩu
воинов	warriors
мелкие	nhỏ
мелкие	nhỏ
мелкие	minor
ноябрь	nov
установка	tráo
корея	korea
корея	hàn
мужчина	buồng
мужчина	đực
мужчина	nam
мужчина	người
мужчина	man
рыбы	pisces
рыбы	cá
филиал	affiliate
филиал	cành
филиал	nhánh
колонии	khu
средние	vừa
средние	medium
средние	trung
увидел	cưa
мысль	nghĩ
мысль	tưởng
руб	rub
медицины	thuốc
современная	contemporary
судно	tàu
судно	ship
залива	vịnh
зелёный	lục
ближе	closer
путешествие	voyage
путешествие	du
путешествие	tý
путешествие	lượt
путешествие	trip
виктория	viktoria
виктория	victoria
эпизодов	tập
эпизодов	episodes
границу	viền
границу	biên
надежда	nadezhda
надежда	mong
надежда	xoa
изменить	sửa
изменить	đổi
изменить	thay
вадим	vadim
александровна	alexandrovna
половина	nửa
роберта	roberta
остатки	remnants
остатки	thừa
доска	bảng
борисович	borisovich
горького	gorky
здравоохранения	khỏe
высокие	cao
родителей	song
мужской	buồng
мужской	đực
мужской	nam
снять	rút
судьба	destiny
судьба	phạn
профессия	nghề
днепр	dnepr
днепр	dnipro
бывшая	cựu
иоганн	johannes
иоганн	johann
иоганн	johan
организовал	kịch
лодки	thuyền
николаевна	nikolayevna
испытания	test
испытания	thử
испытания	trials
национальные	gạt
восстановления	recovery
преподаватель	thầy
одни	độc
размеры	cỡ
размеры	size
размеры	chiều
размеры	cỡ
размеры	thước
снг	cis
снг	gas
стивен	stephen
стивен	steven
лес	rừng
лес	đọc
лес	les
лес	rừng
личное	tư
вашингтон	washington
кольцо	ring
кольцо	nhẫn
дерево	gỗ
дерево	củi
дерево	cây
избежать	tránh
избежать	tránh
хит	trúng
хит	đánh
хит	phuc
хит	heath
харьков	kharkiv
харьков	kharkov
основание	quỹ
основание	foundation
основание	nọc
основание	base
основание	đất
хана	hana
съёмки	bắn
прозвище	nickname
церемонии	lễ
знал	tú
токио	tokyo
британская	british
полёт	flying
полёт	bay
полёт	bay
лето	summer
лето	hè
скажем	nói
скажем	tràng
законы	luật
авиакомпании	airlines
авиакомпании	airline
высокая	cao
высокая	cao
линий	lines
линий	dòng
узбекистана	uzbekistan
онлайн	online
семён	semyon
кирилл	kirill
кирилл	cyril
однозначно	kĩ
чисто	xoã
чисто	sạch
чисто	cai
чисто	sạch
шевченко	shevchenko
любые	any
трое	tre
трое	ba
трое	three
перечень	kê
перечень	list
перечень	danh
отдельная	skill
энергия	lượng
подходит	fits
подходит	hợp
подходит	khớp
подходит	hợp
мэри	mary
сохранить	lưu
сохранить	bích
сохранить	cứu
миннесота	minnesota
продажи	bán
продажи	lô
продажи	bán
продажи	lô
продажи	sale
динамика	dynamics
франко	franco
дает	cung
семинарии	seminary
людмила	ludmila
людмила	lyudmila
собственный	chính
спутник	sputnik
валентина	valentina
валентина	valentine
февраль	tháng
февраль	feb
като	cato
като	kato
потерял	mất
потерял	thua
ким	kim
бавария	bayern
владислав	vladislav
владислав	władysław
рима	rima
био	bio
гражданского	civil
уволен	thải
уволен	đuổi
метка	tag
метка	thẻ
метка	thẻ
метка	nhãn
метка	mác
метка	mark
граждане	open
граждане	nationals
алма	ver
алма	alma
штатов	kỳ
созданный	tạo
элемент	pixel
космос	cosmos
космос	kosmos
полная	say
полная	full
полная	đầy
родину	homeland
елизавета	elizabeth
елизавета	elisabeth
дядя	chú
дядя	bác
золотые	vầng
золотые	golden
золотые	đỏi
золотые	vàng
золотые	gold
насекомые	insects
напоминает	reminiscent
напоминает	recalls
пушки	súng
пушки	pháo
родной	native
решено	quyết
предупреждение	cảnh
миллиона	triệu
герман	hermann
герман	herman
аналогично	ditto
типы	loại
театральный	theatrical
пройти	qua
пройти	đèo
пройти	pass
киевский	kyiv
любит	thích
спортивная	athletic
насекомых	insects
султан	sultan
немедленно	ngay
немедленно	tức
законов	luật
прошло	tan
сочи	sochi
верховный	supreme
марина	marina
джонс	jones
морские	marine
морские	maritime
франц	franz
фотография	ảnh
фотография	photo
фотография	foto
фотография	ảnh
закрытия	đóng
закрытия	cận
комментарий	luận
комментарий	commentary
женская	feminine
женская	nữ
высшая	supreme
заболевания	benh
заболевания	bệnh
глав	chương
кардинал	cận
обложки	bìa
обложки	cover
обложки	che
обложки	covers
уфа	ufa
саксония	görlitz
саксония	saxony
саксония	sachsen
саксония	zwickau
тяжело	cứng
тяжело	khó
тяжело	khổ
тяжело	đắng
романы	romana
романы	romances
строго	chuỗi
внешний	ngoài
заметил	đốm
заметил	spotted
гонки	xáo
гонки	đua
гонки	nhung
гонки	đua
млрд	tỷ
млрд	tỉ
сирии	syria
вниз	down
вниз	xuống
солдаты	binh
зеландии	zealand
казань	kazan
вооружения	armament
вооружения	armaments
сердца	nhép
сердца	cơ
сердца	hearts
королевы	queens
точек	điểm
исправить	fix
исправить	đúng
брайан	brian
брайан	bryan
чехословакии	czechoslovakia
спортсменов	vđv
левой	trái
сезонов	mùa
сезонов	seasons
учреждение	sở
софия	sofia
софия	sofia
софия	sophia
скоро	sớm
скоро	sắp
средних	vừa
средних	medium
средних	trung
ноги	feet
ноги	chân
ноги	mét
ноги	chân
ноги	xương
лагеря	trại
владелец	hữu
свободу	do
нина	nina
аппарат	máy
едва	khan
драма	drama
драма	kịch
секунд	giây
собственное	chính
манчестер	manchester
днк	adn
днк	dna
покинуть	bỏ
сюр	sur
сюр	tức
англо	anglo
соединений	compounds
арт	art
светлана	svetlana
объединить	trộn
важных	trọng
степан	stepan
степан	stjepan
диска	đĩa
горных	núi
спортивный	athletic
колумбии	colombia
колумбии	colombia
таблицы	bảng
таблицы	bàn
подготовка	luyện
подготовка	training
религия	đạo
буэнос	buenos
молодые	trẻ
молодые	young
крылья	wings
крылья	cánh
танк	tank
танк	tăng
танк	bể
студия	studio
предупреждения	cảnh
залив	vịnh
залив	vịnh
залив	bay
посол	sứ
христиан	nguyen
христиан	christian
детства	trãi
полосы	bands
полосы	dải
награда	thưởng
передач	gears
музыкальная	nhạc
музыкальная	musical
долине	lũng
женский	feminine
женский	nữ
странно	weird
странно	rar
странно	lạ
странно	lạ
странно	lẻ
почта	mail
почта	evolution
почта	thư
арена	arena
прибыли	đến
прибыли	tới
крис	chris
крис	kris
чин	chin
чин	cằm
конференция	thảo
содержимое	dung
содержимое	dung
юрьевич	yuryevich
ростов	rostov
проиграл	mất
проиграл	thua
рота	rota
рота	ty
кольца	ring
кольца	nhẫn
кольца	nhẫn
тверская	tver
акции	kho
десятков	chục
десятков	tá
ухода	care
ваша	của
спасти	lưu
спасти	bích
спасти	cứu
спасти	cứu
автомобили	oto
автомобили	ôtô
приключения	adventures
породы	breed
балтийского	baltic
девять	chín
свободной	free
свободной	rảnh
противник	địch
огромное	huge
минуты	phút
альберт	albert
столетия	centennial
заблокирован	khóa
рано	sớm
указаны	chất
эдвард	edward
скотт	scott
личность	identity
усадьба	homestead
целиком	toàn
целиком	hẹt
целиком	whole
сумма	sum
интересы	vốn
интересы	lãi
вокзал	trạm
вокзал	ga
вокзал	hauptbahnhof
предметы	mục
предметы	tượng
деревьев	cây
георгиевич	georgievich
анатольевич	anatolyevich
спартак	spartacus
спартак	spartak
мер	mer
файлов	tệp
живой	sống
живой	live
живой	alive
релиз	release
релиз	nhả
форт	fort
джованни	giovanni
общих	chung
неделя	tuần
болгария	bulgaria
будущее	lai
освобождение	release
освобождение	nhả
освобождение	emancipation
стефан	stephen
стефан	stefan
девушки	girls
девушки	gái
словакии	slovakia
горный	núi
оси	trục
оси	trục
яндекс	yandex
решить	giải
коста	costa
сайтов	sites
назначение	hẹn
ислам	islam
аргентина	argentina
встреча	họp
адам	adam
среднее	trung
среднее	giữa
среднее	đọng
среднее	vừa
среднее	medium
среднее	trung
исследователь	explorer
конфликты	xung
десятки	chục
комедии	hài
буква	chữ
буква	thư
квартира	phẳng
квартира	hộ
взгляды	views
тебя	các
тебя	cac
тебя	bạn
тебя	anh
тебя	cô
стив	steve
крыла	wing
крыла	cánh
принята	nuôi
сто	trăm
сто	sto
дин	dean
независимые	lập
размещения	đăng
греция	greece
графство	quận
графство	hạt
обсерватории	observatories
вагонов	toa
анри	henry
анри	henri
отто	otto
обратился	tráng
акт	acp
акт	act
копия	chép
копия	copy
копия	trích
копия	replica
майк	mike
османской	ottoman
ряды	ranks
ряды	hàng
увеличение	tăng
мишель	michelle
мишель	michele
мишель	michel
тбилиси	tbilisi
топ	nắp
топ	top
топ	đỉnh
нормально	chuẩn
нормально	thường
львов	lvov
львов	lions
львов	lviv
верно	phải
верно	đúng
ново	novo
буквально	literal
хороший	tốt
хороший	hay
хороший	ngon
мексика	mexico
ансамбль	ensemble
друзья	bè
диапазон	tầm
японская	nhật
оценить	unplugged
америка	châu
америка	mỹ
уильямс	williams
карлос	carlos
ирландия	ireland
занятия	hạng
любое	any
ткани	vải
ткани	mô
ткани	vải
лучшее	nhất
меньшей	lesser
журналистов	khmer
мяч	bóng
мяч	banh
петров	petrov
подразделение	division
связей	linkages
никита	nikita
индонезии	indonesia
индонезии	indonesia
верх	nắp
верх	top
верх	đỉnh
маленький	nhỏ
маленький	nhỏ
маленький	tiểu
центров	centres
молодая	trẻ
молодая	young
каждое	mỗi
каждое	hằng
каждое	mỗi
мечеть	masjid
артиллерийский	pháo
кузнецов	kuznetsov
алекс	alex
созданные	tạo
правитель	ruler
правитель	thước
деревень	làng
детали	tiết
полиция	cảnh
андре	andre
андре	andré
андре	andre
андре	andré
высоко	cao
пятый	fifth
запрет	ban
запрет	cấm
передача	chuyển
передача	truyền
артиллерия	pháo
галина	galina
журналисты	khmer
посмотрите	xem
посмотрите	nhìn
легенда	legend
ветви	cành
малые	nhỏ
американские	american
американские	mỹ
художественных	nghệ
кости	xương
азербайджан	azerbaijan
файлы	tệp
денис	denise
денис	denys
денис	denis
волков	sói
волков	volkov
вершины	vertex
элизабет	elizabeth
элизабет	elisabeth
наше	plr
кастилия	castilla
широкий	rộng
широкий	vid
широкий	rộng
сестры	ruột
снизу	dưới
снизу	bậc
снизу	đáy
снизу	bottom
слабо	weakly
слабо	yếu
слабо	nhược
сложных	complex
каждому	mỗi
путин	putin
больница	viện
больница	xá
георг	george
георг	georg
фрагмент	đoạn
лука	luca
лука	luka
жак	jacques
центры	centres
включена	bật
ник	nick
казни	executions
остаться	stay
правка	sửa
отрасли	cành
ильич	ilyich
ярко	sáng
ярко	mẻ
кристиан	nguyen
кристиан	christian
лодка	tàu
лодка	thuyền
лодка	boat
внутренние	nội
европа	âu
европа	europa
переводы	truyền
переводы	dịch
получение	nhận
красное	đỏ
строки	hàng
строки	lines
строки	dòng
строки	chuỗi
строки	strings
лицом	face
лицом	mặt
юрист	jurist
мид	mfa
мид	meade
мид	mead
маршруты	rô
пар	couples
пар	rpa
пар	steam
пар	lết
быстрое	rapid
батареи	pháo
батареи	pin
батареи	bình
батареи	pin
сталина	stalin
кул	kool
документ	liệu
тюрьме	tù
тюрьме	giam
тюрьме	tù
леди	quý
леди	đầm
леди	tẩy
уничтожить	khử
финалист	finalist
юнеско	unesco
яна	jan
яна	tei
яна	jana
яна	yana
серебро	bạc
короткие	bài
короткие	ngắn
короткие	short
короткие	lá
часы	tiếng
часы	giờ
часы	xem
часы	pass
слегка	hơi
астероидов	asteroids
флаги	cờ
серьёзно	hen
наша	plr
ночи	đêm
запросы	queries
солнце	nắng
солнце	cn
анастасия	anastasiya
анастасия	anastasia
греко	greco
блокировка	khoá
блокировка	khóa
блокировка	khoá
блокировка	khóa
блокировка	chặn
блокировка	khối
блокировка	block
блокировка	chặn
новосибирск	novosibirsk
чтения	truyện
чтения	đọc
расширения	bung
характеристика	characterization
цитаты	quotes
татарстан	tatarstan
щит	shield
щит	khiên
руку	tay
руку	tay
сказки	fairytales
сказки	tales
концепция	concept
опубликовано	đăng
нормы	norm
запрещено	cấm
запрещено	cấm
запрещено	cấm
ключ	key
ключ	khóa
ключ	phím
реестре	registry
баден	baden
одесса	odessa
эндрю	andrew
кафе	cafe
кафе	café
кафе	café
лорд	huân
рас	ras
долина	lũng
чистая	cai
чистая	sạch
чистая	sạch
христианство	nguyen
христианство	christian
папы	bố
внук	cháu
смотреть	xem
смотреть	pass
занимают	chiếm
колумбия	columbia
колумбия	colombia
ровно	rivne
спортсмен	sportsman
стоял	sto
стюарт	stewart
стюарт	stuart
германию	đức
просвещения	enlightenment
живопись	tranh
живопись	sơn
живопись	tranh
мусульмане	muslim
жила	kiêng
православие	orthodoxy
художественная	nghệ
стен	stan
стен	walls
стен	tường
оскар	oscar
оскар	oskar
частиц	hạt
частиц	hạt
атаку	công
действительный	lệ
армения	armenia
ханты	khanty
неправильно	sai
неправильно	lỗi
неправильно	nhầm
бельгия	bỉ
внутреннего	nội
выделить	highlight
выделить	chọn
выделить	đặt
калифорнии	california
мальчик	boy
мальчик	trai
мальчик	bé
браун	brown
браун	nâu
расположенных	nằm
великих	greats
птица	bird
птица	chim
метрополитен	metropolitan
метрополитен	metro
старое	cũ
старое	tuổi
старое	già
румыния	romania
румыния	românia
танки	tăng
франциско	francisco
освещение	lighting
белое	trắng
белое	white
белое	bạch
каждую	mỗi
каждую	hằng
широкой	rộng
рейн	rhine
рейн	rhein
рейн	rhein
фрагменты	fragments
чёрные	đen
длинные	lâu
длинные	dài
длинные	long
опрос	survey
коротко	bài
коротко	ngắn
коротко	short
коротко	lá
важные	trọng
противников	opponents
короткий	bài
короткий	ngắn
короткий	short
короткий	lá
гражданских	civic
перевести	dịch
учения	gỉa
реально	thực
реально	thật
авиация	aviation
порту	porto
порту	cảng
порту	cổng
порту	port
иванова	ivanova
пос	pic
греческой	hellenic
свободно	free
свободно	rảnh
захвата	bắt
захвата	chụp
попов	popov
марокко	morocco
марокко	maroc
ученик	learner
ученик	bmi
кожи	skin
кожи	da
вене	viên
вене	vienna
кровь	máu
кровь	huyết
согласия	concord
барселона	barcelona
притоков	tributaries
трек	vết
трек	rãnh
королевский	royal
души	hồn
души	soul
масло	bơ
масло	nhớt
масло	dầu
защитить	vệ
защитить	cọc
каталина	catalina
каталина	catarina
шри	sri
норвегия	nauy
сильный	mạnh
сильный	strong
екатеринбург	yekaterinburg
екатеринбург	ekaterinburg
мухаммад	muhammad
техас	texas
мистер	mister
алан	alan
воздухе	biệt
порта	porta
джозеф	giuse
джозеф	joseph
джерси	jersey
признания	confession
признания	confessions
лесу	rừng
океан	biển
рот	roth
рот	miệng
рот	mồm
диссертации	dissertation
диссертации	thesis
подал	filled
подал	tiển
каролина	caroline
каролина	carolina
сцена	cảnh
воеводство	voivodeship
будущий	lai
людвиг	ludwig
оригинал	gốc
оригинал	tác
конкретные	tông
нато	nato
канадский	canadian
иран	iran
марко	marko
марко	marco
комедия	hài
орбиты	orbital
торонто	toronto
требование	đòi
джимми	jimmy
городок	phố
конго	congo
высший	supreme
патрик	patrick
кавказа	caucasus
кавказа	kavkaz
кавказа	kavkaz
руководители	executives
михайловна	mikhailovna
васильев	vasiliev
окна	windows
окна	sổ
ботаники	geeks
ботаники	nerds
фунтов	pound
фунтов	lb
фунтов	kg
передняя	anterior
цитата	quote
половину	nửa
энтони	anthony
энтони	antony
энтони	antonius
бассейны	basins
частные	tư
галактика	galactica
галактика	galaxy
травмы	tổn
масс	amis
опасности	nguy
опасности	hazard
дзюдо	judo
воздух	khí
воздух	air
слава	vinh
слава	fame
соколов	falcons
соколов	sokolov
отрасль	ngành
шестой	six
шестой	sáu
педро	pedro
полоса	stripe
полоса	strip
ректор	rector
полки	kệ
дополнить	supplement
паулу	paulo
проверка	test
проверка	thử
проверка	tra
восстановлен	khôi
знаменитый	nổi
природных	chích
наказания	phạt
поток	luồng
поток	màng
поток	flow
поток	luồng
поток	suối
поток	stream
стандарт	chuẩn
стандарт	standard
свобода	do
свобода	liberty
эфир	ether
эфир	ete
эфир	aether
почвы	đất
северных	nordic
взаимодействие	interplay
джей	bum
джей	jay
африка	phi
смирнов	smirnov
миг	mig
углу	góc
португалия	portugal
владимировна	vladimirovna
выбрать	chọn
выбрать	chồn
выбрать	chọn
выбрать	đặt
сон	ngủ
сон	ngự
сон	mơ
сон	dream
боб	bob
доцент	docent
рамки	khung
рамки	framework
рамки	khung
поль	paul
обоснование	justification
диего	diego
каноэ	canoeing
каноэ	kano
каноэ	xuồng
каноэ	canoe
звёзды	stars
экс	aix
мадрид	madrid
сбор	gom
здоровье	khỏe
дорогой	hon
дорогой	cưng
боснии	bô
яйца	trứng
яйца	balls
яйца	bi
шарль	charles
лейбл	thẻ
лейбл	nhãn
катастрофа	họa
адольф	adolphe
адольф	adolph
адольф	adolf
азербайджанский	azeri
близко	close
близко	đóng
близко	gần
близко	kín
близко	gần
джексон	jackson
жуков	beetles
жуков	rệp
жуков	bọ
жуков	lỗi
жуков	zhukov
рака	cancri
гетто	ghetto
свободный	free
свободный	rảnh
морская	marine
морская	maritime
маргарита	margaret
маргарита	margherita
маргарита	marguerite
маргарита	margarita
открыть	download
открыть	mở
открыть	má
албании	albania
телевидение	tv
телевидение	tivi
заболеваний	benh
заболеваний	bệnh
вест	tây
молярная	molar
пруссии	phổ
помню	nhớ
фрэнк	frank
огромный	huge
хаутен	houten
голубой	xanh
русь	rus
лошадей	ngựa
краю	mép
краю	edge
краю	rìa
краю	cạnh
владеет	hữu
металла	co
кинг	king
кинг	guy
кинг	vua
панк	punk
композиторов	composers
душ	tắm
глубоко	deep
глубоко	sâu
западные	tây
машину	car
машину	xe
уголовного	phạm
автобус	bus
закрыта	đóng
даниэль	daniel
даниэль	danielle
энн	ann
энн	anne
взрыва	blast
взрыва	nổ
джонни	johnnie
джонни	johnny
джонни	jonny
фракции	fractions
светло	châm
светло	đèn
светло	nhạt
франческо	francesco
планета	tinh
участница	tap
советы	tips
советы	mẹo
советы	khuyên
атлетике	athletics
гай	gaius
гай	guy
гай	khứa
гай	gã
торговля	trade
путешествия	du
путешествия	du
энди	andie
энди	andy
энди	andy
стэнли	stanley
аренду	thuê
аренду	thuê
двигатели	motors
сибирь	sibir
сибирь	siberia
македонии	macedonia
македонии	macedonia
анджелесе	angeles
калибра	calibre
цифры	số
получать	nhận
карточка	bài
карточка	thẻ
карточка	card
шаг	bước
сэр	sếp
берегов	shores
солнечной	solar
шотландия	scotland
прошлое	qua
прошлое	past
европу	âu
кгб	kgb
собак	chó
эрнст	ernst
написали	viết
самки	nữ
пользователя	dùng
слобода	sloboda
важное	trọng
рене	rené
рене	renee
рене	rene
рене	rené
рене	rene
сделаны	chế
фил	phil
фил	phill
волга	volga
джонсон	johnson
джейн	jane
многим	nhiều
фред	hòa
фред	fred
безопасность	ninh
ценность	giá
томаса	thomas
листа	slate
флорида	florida
карелия	karelia
график	lịch
график	thị
пиренеи	pyrénées
пиренеи	pyrenees
национальности	nationalities
художественные	nghệ
чувства	giác
польская	polish
верхние	upper
дед	nội
дед	nội
ведет	dẫn
мартина	martine
мартина	martina
великие	greats
серьёзные	bách
ракета	tiễn
ракета	rocket
сделана	chế
исп	sri
наполеона	napoléon
наполеона	napoleon
теле	tele
ведущие	dẫn
ведущие	chì
расы	đua
