que	dat
artificial	kunstmatig
perspectiva	perspectief
candidats	sollicitanten
candidats	kandidaten
magdalena	magdalena
carmen	carmen
gegants	giants
gegants	reuzen
banderes	vlaggen
decisions	beslissingen
decisions	besluiten
decisions	beschikkingen
canvia	schakelaar
canvia	switch
canvia	wisselen
canvia	wissel
canvia	veranderen
canvia	wijziging
canvia	wijzigen
canvia	verandering
canvia	veranderingen
habilitat	vaardigheden
habilitat	vaardigheid
habilitat	kunde
habilitat	ingeschakeld
ajudant	assistente
ajudant	assistent
ajudant	hulpje
ajudant	helper
tripulació	bemanning
tripulació	crew
lineal	lineaire
lineal	lineair
air	lucht
etiòpia	ethiopië
tecnologies	technologieën
obtingut	verkregen
temples	tempels
palestina	palestina
palestina	palestijnse
literalment	letterlijk
estocolm	stockholm
monjo	monnik
monjo	monk
conseqüències	consequenties
conseqüències	gevolgen
grammy	grammy
jueva	joodse
jueva	jood
jueva	joods
xxi	xxi
mascle	mannelijk
mascle	male
mascle	mannetje
mascle	mannelijke
elisabet	elizabeth
elisabet	elisabeth
passen	passeren
passen	pass
fracàs	falen
fracàs	mislukkingen
fracàs	mislukking
fracàs	mislukken
fracàs	mislukkeling
consens	consensus
green	groen
green	groene
maurice	maurice
granota	kikker
mapes	kaarten
mapes	kaart
restar	aftrekken
lieja	luik
fidel	trouwe
fidel	trouw
fidel	getrouwe
fidel	fidel
madagascar	madagaskar
madagascar	madagascar
capítols	hoofdstukken
arte	arte
fruits	vruchten
fruits	fruit
casal	casal
franja	strippen
franja	uitkleden
franja	strip
publicitat	reclame
publicitat	adverteren
transformar	transformatie
transformar	transformeren
conjunts	verzamelingen
conjunts	sets
confiança	trust
confiança	vertrouw
confiança	vertrouwen
marbre	knikker
marbre	marmer
marbre	marble
marbre	marmeren
dominar	domineren
record	gedenken
record	souvenir
començat	begonnen
començat	gestart
començat	begon
començat	opgestart
interiors	interieur
espinosa	espinosa
descendent	dalende
descendent	afdalen
descendent	dalen
ànima	ziel
ànima	soul
possibilitats	mogelijkheden
marcat	gemarkeerde
marcat	gemarkeerd
marcat	gemerkt
marcat	gekenmerkt
andrés	andrés
canons	kanonnen
ffffff	ffffff
possessions	bezittingen
mata	kill
mata	doden
mata	mata
lima	lima
àngels	engeltjes
àngels	engelen
àngels	angels
múrcia	murcia
perruqueries	salons
perruqueries	kappers
amateur	amateurs
amateur	amateur
castellana	castellana
descens	afdaling
descens	bergafwaarts
envair	binnengedrongen
envair	binnengevallen
envair	binnenvallen
teixit	tissue
teixit	weefsel
teixit	stof
teixit	weefsel
abandonat	achtergelaten
abandonat	verlaten
orgue	orgel
orgue	orgaan
dvd	dvd
aprovació	goedkeuring
ric	rijk
ric	rijken
ric	rich
vegetals	groente
vegetals	groenten
preparació	bereiding
preparació	voorbereiding
preparació	preparaat
virgínia	virginia
dominant	overheersende
dominant	dominante
dominant	dominant
diversitat	diversiteit
diversitat	verscheidenheid
comunistes	communisten
gegant	giant
gegant	reus
gegant	reuze
eduardo	eduardo
executat	uitgevoerd
executat	uitgevoerde
executat	geëxecuteerd
mataró	mataró
claudi	claudius
derivats	derivaten
joe	joe
joaquín	joaquin
joaquín	joaquín
pamplona	pamplona
doctrina	doctrine
rendiment	prestaties
rendiment	prestatie
rendiment	rendement
rendiment	opbrengst
dipòsit	storten
dipòsit	deposito
dipòsit	storting
integrar	integreren
balaguer	balaguer
assentament	vereffening
assentament	nederzetting
assentament	schikking
assentament	afwikkeling
precisió	nauwkeurigheid
precisió	precisie
precisió	nauwkeurigheid
precisió	juistheid
ponts	bruggen
usant	gebruiken
leipzig	leipzig
famosos	beroemde
famosos	beroemd
famosos	beroemdheden
mina	mina
mina	mijne
creek	beek
creek	kreek
biologia	biologie
pal	maatpak
pal	pak
pres	genomen
pres	meegenomen
pennsilvània	pennsylvania
indiana	indiana
ubicació	lokatie
ubicació	locatie
ubicació	ligging
femella	vrouwelijke
femella	vrouw
femella	vrouwtje
femella	vrouwelijk
situacions	situaties
ordinadors	computers
cridar	schreeuwen
cridar	gillen
cridar	schreeuw
cors	harten
cors	hearts
cors	hartjes
cors	corsicaanse
documentat	gedocumenteerd
documentat	gedocumenteerde
dissolució	ontbinden
dissolució	ontbinding
celebrat	gehouden
celebrat	vastgehouden
quadrat	vierkante
quadrat	vierkant
quadrat	plein
adreça	adres
índies	indië
escollir	kies
escollir	kiezen
gir	twist
dificultat	moeilijkheidsgraad
dificultat	moeilijkheden
dificultat	moeilijkheid
cooperació	medewerking
cooperació	samenwerking
bíblia	bijbel
conferències	congressen
conferències	conferenties
mart	mart
mart	mars
segura	segura
oferta	aanbod
oferta	bieden
oferta	aanbieden
oferta	aanbieding
emissió	uitzending
emissió	uitgezonden
emissió	uitzenden
emissió	emissie
emissió	uitstoot
destruïda	vernietigd
destruïda	vernietigde
destruïda	vernield
destruïda	verwoest
animació	animatie
editat	bewerkt
editat	bewerkte
trens	treinen
cabrera	cabrera
cita	afspraak
cita	benoeming
cita	aanstelling
gruix	dikke
gruix	dik
gruix	dikte
existent	bestaand
existent	bestaande
afegeix	toevoegen
afegeix	voeg
campo	campo
intercanvi	ruil
intercanvi	uitwisseling
intercanvi	uitwisselen
consciència	geweten
consciència	bewustzijn
preses	schoten
preses	shots
jackson	jackson
confirmar	bevestigen
confirmar	bevestig
otomans	ottomanen
evident	evident
modificacions	modificaties
modificacions	wijzigingen
soldat	soldaat
acta	acta
relleus	relais
relleus	estafette
relleus	relay
addicionals	bijkomend
addicionals	bijkomende
addicionals	aanvullend
addicionals	aanvullende
addicionals	extra
signat	ondertekend
signat	ondertekende
signat	gesigneerd
signat	getekend
capturat	gevangengenomen
capturat	gevangen
signe	signe
signe	onderteken
signe	ondertekenen
signe	tekenen
signe	teken
dolor	pijn
llenguadoc	languedoc
terminal	terminal
terminal	terminaal
terminal	terminale
tècnics	technische
tècnics	technisch
tècnics	technici
ideologia	ideologie
espiritual	geestelijke
espiritual	spirituele
espiritual	spiritueel
espiritual	geestelijk
soprano	soprano
soprano	sopraan
metal	metalen
metal	metal
metal	metaal
absolut	absolute
nba	nba
impostos	belasting
impostos	belastingen
intensitat	intensiteit
actius	activa
llegat	nalatenschap
llegat	erfenis
millores	verbeteringen
millores	verbetering
singular	enkelvoud
monte	monte
high	high
high	hoog
high	hoge
socialistes	socialisten
vendes	verkopen
vendes	verkoop
reduït	verminderde
reduït	verlaagd
reduït	verminderd
reduït	gereduceerd
cinta	bandje
cinta	plakband
cinta	tape
granollers	granollers
stephen	stephen
menja	eet
menja	eten
marco	marco
patriarca	patriarch
exercici	lichaamsbeweging
exercici	uitoefening
exercici	oefening
exercici	uitoefenen
molins	molins
paulo	paulo
díaz	díaz
díaz	díaz
díaz	diaz
capes	lagen
alfonso	alfons
alfonso	alfonso
proporció	ratio
proporció	verhouding
proporció	proportie
vilafranca	vilafranca
freqüents	veelvuldig
freqüents	frequente
freqüents	frequent
ahmad	ahmad
cantar	zing
cantar	zingen
associada	geassocieerd
associada	geassocieerde
legislatura	wetgever
símptomes	symptomen
fases	fasen
fases	fases
establerta	opgericht
establerta	gevestigde
establerta	gevestigd
negoci	bedrijf
negoci	zakelijk
mars	mars
lewis	lewis
separa	scheidt
missatges	boodschappen
missatges	berichten
fam	honger
arròs	rijst
estable	stabiel
estable	stabiele
davis	davis
negociacions	onderhandelen
negociacions	onderhandeling
negociacions	onderhandelingen
perd	verliest
rol	rol
guarnició	garnizoen
guarnició	garrison
cadenes	ketenen
cadenes	kettingen
cadenes	ketens
cadenes	koorden
cadenes	touwtjes
cadenes	snaren
cadenes	strings
torí	turijn
iowa	iowa
oviedo	oviedo
circumstàncies	omstandigheden
dient	gezegde
dient	zeggen
biblioteques	bibliotheken
bretó	breton
aventures	avonturen
venus	venus
rivera	rivera
separats	gescheiden
guanya	wint
iugoslàvia	joegoslavië
donació	donatie
donació	schenking
donació	donaties
places	pleinen
places	vierkanten
continu	doorlopend
continu	continue
continu	continu
continu	doorlopende
continu	ononderbroken
continu	continuüm
adolf	adolf
eric	eric
eric	erik
memorial	herdenking
memorial	memorial
memorial	gedenkteken
este	este
revolucionari	revolutionair
revolucionari	revolutionaire
canàries	kanarie
catedràtic	professor
catedràtic	hoogleraar
algèria	algerije
hebreu	hebreeuws
uniforme	tenue
uniforme	uniform
incendi	brand
incendi	vuren
incendi	vuur
vives	vives
depressió	depressie
depressió	depressies
substància	substantie
sens	sens
mir	mir
cervera	cervera
assalt	geweldpleging
assalt	mishandeling
assalt	aanval
investigadors	onderzoekers
seminari	seminarie
seminari	seminarie
seminari	seminar
single	alleenstaande
single	single
single	alleenstaand
single	vrijgezel
regulars	regelmatige
regulars	regulier
regulars	reguliere
regulars	regelmatig
roc	ocr
roc	roc
mike	mike
informar	informeer
informar	informeren
aplica	solliciteren
aplica	toepassen
governant	heerser
governant	liniaal
oral	mondelinge
oral	mondeling
oral	oraal
minnesota	minnesota
estètica	esthetiek
álvarez	álvarez
álvarez	alvarez
anne	anne
passió	hartstocht
passió	passie
passió	passion
mater	mater
mater	takel
forn	oven
ray	ray
ones	golven
cao	cao
andrea	andrea
indústries	industrieën
indústries	bedrijfstakken
miller	miller
èpoques	tijdperken
repressió	onderdrukking
repressió	repressie
santos	santos
voluntaris	vrijwilliger
voluntaris	vrijwilligers
himne	hymne
himne	volkslied
himne	hymne
croàcia	kroatië
admissibilitat	ontvankelijkheid
ana	ana
pascual	pascual
pagès	pagès
springer	springer
parlant	praten
parlant	pratende
parlant	sprekend
parlant	spreken
legió	legioen
puntuació	waardering
puntuació	rating
puntuació	beoordeling
puntuació	scoren
puntuació	score
ofici	ambacht
tancs	tanks
bomba	bom
microsoft	microsoft
marne	marne
nomenament	afspraak
nomenament	benoeming
nomenament	aanstelling
pavelló	paviljoen
bolívia	bolivia
retrats	portretten
pilars	pijlers
pilars	zuilen
pilars	pilaren
amant	minnaar
amant	lover
amant	liefhebber
amant	geliefde
restaurar	terugzetten
restaurar	herstellen
segarra	segarra
matemàtica	wiskunde
matemàtica	wiskunde
matemàtica	wiskunde
quedant	blijven
pacients	patiënten
pacients	patienten
gasos	gassen
destí	noodlot
destí	lotsbestemming
destí	lot
destí	destiny
kong	kong
subsp	subsp
cichlids	cichliden
ciudad	ciudad
asteroides	asteroïden
exactament	exact
exactament	precies
maryland	maryland
pèrdues	verliezen
pèrdues	verlies
traduccions	vertalingen
convenció	conventie
convenció	verdrag
consells	tips
consells	fooi
elevació	hoogte
enginyers	ingenieurs
enginyers	technici
mòdul	module
corba	kromme
corba	curve
fulla	blaadje
fulla	blad
cordes	touwen
cordes	koorden
maine	maine
creix	groeit
hoquei	ijshockey
hoquei	hockey
setanta	seventy
setanta	zeventig
silva	silva
dieta	dieet
dieta	voeding
mundo	mundo
indi	indisch
indi	indiaas
indi	indiaan
indi	indiase
indi	indische
indi	indi
continuïtat	continuïteit
istat	istat
césar	cesar
césar	césar
talla	knippen
talla	cut
talla	snijden
designar	aanwijzen
designar	aanduiden
empúries	empúries
planetes	planeten
confondre	verwar
confondre	verwarren
inicials	initialen
rellevant	relevant
rellevant	relevante
anvers	antwerpen
agències	agentschappen
agències	bureaus
delegació	delegeren
delegació	delegatie
rené	rené
solucions	oplossingen
solucions	solutions
inspiració	inspiratie
berlin	berlijn
cantons	kantons
integral	integraal
geometria	geometrie
geometria	meetkunde
ferits	gewond
ferits	gewonden
ferits	geblesseerd
ferits	gewond
ferits	gewonden
ferits	gewonde
rutes	routes
steve	steve
beneficis	voordelen
beneficis	uitkeringen
wilhelm	wilhelm
vega	vega
essencial	essentiële
essencial	onmisbaar
essencial	essentieel
moro	moro
colorado	colorado
bestiar	runderen
bestiar	vee
bestiar	rundvee
dramàtica	dramatische
dramàtica	dramatisch
compra	aanschaf
compra	aankoop
compra	inkoop
compra	kopen
compra	koop
dialecte	dialect
gat	poes
gat	kat
professors	onderwijzers
professors	leraren
professors	docenten
professors	leerkrachten
professors	leraars
vents	winden
vents	wind
amenaçada	bedreigd
amenaçada	bedreigde
liberals	liberalen
angles	hoeken
drac	draken
drac	draak
drac	dragon
union	union
union	vakbond
union	unie
governació	gouvernement
rugbi	rugby
ací	hier
milió	miljoen
hawaii	hawaï
empresonat	gevangengezet
empresonat	gevangengenomen
empresonat	gevangen
classificacions	classificaties
típica	typische
típica	typisch
convèncer	overtuigen
txeca	tsjechische
txeca	tsjechisch
bacteris	bacterie
bacteris	bacteriën
adaptar	aanpassen
fiscal	procureur
fiscal	aanklager
kansas	kansas
tub	tube
tub	buis
java	java
oliva	oliva
patrick	patrick
identificació	identificatie
bbc	bbc
tombes	graven
tombes	graves
cervell	hersenen
cervell	brain
cervell	hersens
cervell	brein
herbert	herbert
tèxtil	textiel
lluites	strijd
devia	verschuldigd
julio	julio
àtoms	atomen
múscul	spieren
múscul	spier
radi	straal
radi	radius
júpiter	jupiter
mobles	inboedel
mobles	meubilair
mobles	meubels
mobles	meubelen
eva	eva
acompanyar	vergezellen
organitza	organiseert
nil	nul
nil	nihil
nil	nijl
químics	chemici
químics	chemicaliën
casas	huizen
casas	casas
interacció	interactie
interacció	wisselwerking
directors	regisseurs
directors	directeurs
directors	bewindvoerders
directors	directeuren
arizona	arizona
douglas	douglas
recta	rechtdoor
recta	straight
recta	recht
botànic	botanicus
arquitectes	architecten
entrades	tickets
entrades	kaartjes
trobades	ontmoetingen
ciutadella	citadel
propaganda	propaganda
formalment	officieel
formalment	formeel
chris	chris
abundant	overvloedige
abundant	overvloedig
tòquio	tokyo
tòquio	tokio
manifest	manifest
enfrontament	confrontatie
repertori	repertoire
iguals	gelijken
gordon	gordon
canviat	veranderde
canviat	gewijzigd
canviat	veranderd
commons	commons
irregular	onregelmatig
irregular	onregelmatige
sena	sena
sena	seine
lawrence	lawrence
luigi	luigi
volien	gezocht
ribes	ribes
mira	kijk
pressupost	budget
pressupost	begroting
argentí	argentinië
argentí	argentijns
argentí	argentijnse
manchester	manchester
observacions	opmerkingen
observacions	commentaren
observacions	reacties
observacions	commentaar
esfera	bol
tancament	afsluiting
tancament	sluiting
bàsics	fundamentele
bàsics	basic
aviació	luchtvaart
intern	intern
intern	inwendig
forat	hole
forat	gat
forat	kuil
brian	brian
batalló	bataljon
montjuïc	montjuïc
sam	sam
modernista	modernistische
córrer	rennen
córrer	uitvoeren
córrer	ren
córrer	run
natació	zwemmen
impuls	impuls
impuls	momentum
cares	gezichten
patrons	patronen
caire	cairo
caire	caïro
militant	militante
azerbaidjan	azerbeidzjan
rànquing	rangschikking
rànquing	ranglijst
rànquing	rangschikken
rànquing	klassement
rànquing	ranglijst
captura	vangen
captura	vastleggen
captura	vangst
captura	gevangenneming
extern	extern
extern	uitwendig
extern	externe
pirates	piraten
pirates	pirates
destruït	vernietigd
destruït	vernietigde
destruït	vernield
destruït	verwoest
compartir	deel
compartir	delen
progrés	progress
progrés	vorderingen
progrés	vooruitgang
progrés	voortgang
tempesta	noodweer
tempesta	onweer
tempesta	storm
tanca	close
tanca	afsluiten
tanca	sluiten
tanca	sluit
tanca	dichtbij
tanca	schutting
tanca	heler
tanca	omheining
tanca	hek
video	filmpje
video	video
dimensió	afmetingen
dimensió	afmeting
dimensió	dimensie
wagner	wagner
plaques	borden
plaques	nummerplaten
plaques	platen
plaques	kenteken
anells	rings
anells	ringen
civilització	beschaving
urbanització	verstedelijking
urbanització	urbanisatie
stalin	stalin
url	url
resistir	weerstaan
esquema	regeling
esquema	omtrek
esquema	contouren
esquema	schema
gros	gros
protocol	protocol
deessa	godin
pons	pons
proximitat	nabijheid
cobertes	bestreken
cobertes	gedekt
cobertes	bedekt
cobertes	overdekt
cobertes	gedekte
cobertes	dekken
vèncer	verslaan
mac	mac
houten	houten
otto	otto
afectar	beïnvloeden
organista	organist
fragment	fragment
humor	humeur
humor	stemming
humor	humor
creuer	cruise
rellevància	relevantie
ballet	ballet
començant	beginnend
compon	componeren
instruccions	instructies
instruccions	instructie
xipre	cyprus
igualtat	gelijkheid
manifestacions	manifestaties
manifestacions	demonstraties
manifestacions	betogingen
gilbert	gilbert
limitat	limited
limitat	beperkt
limitat	gelimiteerd
limitat	beperkte
vincent	vincent
rotació	rotatie
gossos	honden
jugant	spelen
inscripcions	opschriften
inscripcions	inscripties
representada	vertegenwoordigde
representada	vertegenwoordigd
contribucions	premies
contribucions	bijdragen
films	films
operatiu	operationele
operatiu	operationeel
proposa	stelt
mòbil	mobile
mòbil	mobiel
excavacions	opgravingen
costum	gewoonte
detingut	opgepakt
detingut	aangehouden
detingut	gearresteerd
uefa	uefa
gravetat	zwaarte
gravetat	zwaartekracht
lema	devies
lema	motto
baronia	baronie
anoia	anoia
roberto	roberto
classis	classis
dits	vingers
dits	fingers
doctorat	doctoraat
doctorat	phd
horitzontal	horizontaal
campament	kamp
contrast	tegenstelling
contrast	contrast
delegat	gedelegeerde
delegat	afgevaardigde
delegat	delegeren
delegat	gemachtigde
capaços	capabel
capaços	bekwaam
noi	boy
noi	jongen
legislació	wetgeving
austríac	oostenrijks
austríac	oostenrijkse
anton	anton
nicolas	nicolas
gòtica	gotham
fortuna	fortune
fortuna	fortuin
sòlid	stevig
sòlid	massief
sòlid	solide
sòlid	vaste
guatemala	guatemala
arqueologia	archeologie
calcular	bereken
calcular	berekenen
coves	grotten
mesquita	moskee
equacions	vergelijkingen
façanes	gevels
harold	harold
electricitat	elektriciteit
electricitat	electriciteit
detectar	detecteren
vaga	strike
vaga	staking
característic	kenmerkend
característic	karakteristiek
característic	kenmerk
jacob	jacob
jacob	jakob
march	maart
march	marcheren
egipci	egyptisch
egipci	egyptische
rcd	rcd
experiments	experimenten
experiments	proefnemingen
experiments	proeven
entrenament	trainen
entrenament	training
entrenament	opleiding
entrenament	workout
entrenament	training
seguiment	traceren
seguiment	tracking
descobreix	ontdek
descobreix	ontdekken
periodisme	journalistiek
fox	vossen
fox	fox
fox	vos
vaticà	vaticaanse
vaticà	vaticaan
tenor	tenor
bwv	bwv
fòrum	forum
escales	trappen
escales	trap
escales	weegschalen
escales	schubben
escales	weegschaal
escales	schalen
quartet	kwartet
aràbia	arabië
mecanismes	mechanismen
comentari	reactie
comentari	comment
comentari	opmerking
comentari	commentaar
infància	jeugd
infància	kinderjaren
infància	kindertijd
triangle	driehoek
reserves	reserveringen
insecte	insect
insecte	insecten
musulmà	moslim
musulmà	moslims
ucraïnès	oekraïens
ucraïnès	oekraïense
projecció	projectie
suís	zwitserse
suís	zwitsers
determinats	bepaalde
ptolemeu	ptolemaeus
proclamat	verkondigde
proclamat	afgekondigd
proclamat	uitgeroepen
proclamat	verkondigd
leopold	leopold
subfamília	onderfamilie
sultan	sultan
dirigents	leiders
gabinet	kabinet
deportivo	deportivo
pit	borst
pit	borstkas
facilitat	gemak
facilitat	vergemakkelijkt
bartomeu	bartholomew
cobertura	dekking
bosch	bosch
jim	jim
ferit	gekwetst
fusionar	samenvoeging
fusionar	samenvoegen
howard	howard
plus	plus
conversió	conversie
conversió	bekering
conversió	omschakeling
concessió	concessie
concessió	tegemoetkoming
freda	freda
experts	experts
experts	deskundigen
experts	experten
extensa	uitgebreid
extensa	uitgebreide
discos	schijven
isaac	isaac
visir	vizier
franc	franc
hongarès	hongaarse
hongarès	hongaars
duquessa	hertogin
variació	variatie
jurat	jury
bull	stier
bull	bull
àcids	zuren
receptor	receptor
receptor	ontvanger
barrera	barrera
barrera	versperring
barrera	barrier
barrera	barrière
roses	rozen
roses	roses
atlético	atlético
columbia	columbia
columbia	colombia
demostrat	aangetoond
demostrat	gedemonstreerd
associats	associates
associats	vennoten
associats	medewerkers
associats	compagnons
viola	viola
escocès	schotten
escocès	schots
aparells	apparaten
pensa	denk
pensa	denken
pensa	waant
pensa	denkt
tarda	middag
tarda	namiddag
poetes	dichters
addicional	bijkomend
addicional	bijkomende
addicional	aanvullend
addicional	aanvullende
addicional	extra
passatgers	passagiers
passatgers	reizigers
htm	htm
plat	schotel
rambla	rambla
ibrahim	ibrahim
alcohol	alcohol
martorell	martorell
frankfurt	frankfurt
definit	gedefinieerd
definit	omschreven
definit	gedefinieerde
song	nummer
song	song
song	zang
song	lied
song	liedje
classificat	ingedeeld
classificat	geheim
classificat	geklasseerd
classificat	geclassificeerd
raigs	stralen
victoria	victoria
mantenint	houden
olympic	olympic
olympic	olympisch
especialitzat	gespecialiseerd
denis	denis
configuració	instellen
configuració	valstrik
configuració	configuratie
alliberat	bevrijd
adoptat	geadopteerd
adoptat	aangenomen
adoptat	goedgekeurd
llop	wolf
danès	deens
danès	deense
evidència	bewijzen
evidència	bewijs
evidència	bewijsmateriaal
sydney	sydney
versos	verzen
protectorat	protectoraat
marines	mariniers
explicació	verklaring
explicació	uitleg
explicació	toelichting
globe	aardbol
globe	globe
xinesos	chinezen
xinesos	chinees
xinesos	chinese
derivat	derivaat
derivat	afgeleid
derivat	afgeleide
lent	lens
lent	objectief
lent	langzame
lent	traag
lent	langzaam
anthony	anthony
anthony	antonius
adult	volwassen
adult	volwassenen
adult	adult
adult	volwassene
finca	finca
sisè	sixth
sisè	zesde
directora	directeur
directora	director
directora	regisseur
creus	kruisen
creus	kruizen
manuscrit	handschrift
manuscrit	manuscript
tretze	dertien
tretze	thirteen
vuitanta	tachtig
vuitanta	eighty
ginebra	geneve
ginebra	genève
philippe	philippe
desconeguda	onbekende
desconeguda	onbekend
estabilitat	stabiliteit
navarro	navarro
testimonis	getuigen
calais	calais
expressa	uitdrukt
negativa	weigeren
negativa	afwijzing
negativa	weigering
kenya	kenia
mahmud	mahmud
víctima	slachtoffer
correspondència	briefwisseling
correspondència	correspondentie
expulsat	verdreven
expulsat	weggestuurd
expulsat	uitgezet
expulsat	uitgeworpen
expulsat	uitgegooid
experimental	experimenteel
trama	plot
trama	perceel
trama	complot
afganistan	afghanistan
espines	doornen
brasiler	braziliaanse
brasiler	braziliaans
dependències	units
dependències	eenheden
dependències	afhankelijkheden
broadway	broadway
immigrants	immigranten
immigrants	migranten
verds	groenen
bou	bou
típicament	typisch
jornada	dag
jornada	dagje
especialista	specialist
especialista	gespecialiseerd
circulació	circulatie
circulació	oplage
circulació	bloedsomloop
síndrome	syndroom
cronologia	tijdslijn
cronologia	tijdlijn
croada	kruistocht
croada	kruistochten
impressió	impressie
impressió	indruk
impressió	drukwerk
impressió	afdrukken
impressió	drukken
impressió	bedrukken
impressió	printen
pagesos	boeren
terror	terror
terror	terreur
terror	verschrikking
ricardo	ricardo
russell	russell
obrer	arbeider
rovira	rovira
paisatges	landschappen
adams	adams
reduïda	verminderde
reduïda	verlaagd
reduïda	verminderd
reduïda	gereduceerd
atorgat	verleend
atorgat	toegekend
janeiro	janeiro
instrucció	instructies
instrucció	instructie
faria	faria
damasc	damascus
descendència	nakomelingen
descendència	nageslacht
descendència	nakomeling
descendència	kroost
metges	dokters
metges	artsen
ripoll	ripoll
refugiats	vluchteling
refugiats	vluchtelingen
crema	branden
crema	brand
crema	burn
crema	verbranden
crema	crème
crema	room
pseudònim	pseudoniem
tresor	schat
tresor	schatten
tresor	treasure
lea	lea
assentaments	zetels
assentaments	stoelen
assentaments	zitplaatsen
marta	marta
ossos	bones
ossos	botten
ossos	beenderen
lorena	lorena
lorena	lorraine
lorena	lotharingen
medina	medina
dipòsits	stortingen
afecta	beïnvloedt
exploració	exploratie
exploració	verkenning
exploració	scannen
exploració	scan
tervuren	tervuren
generacions	generaties
conques	stroomgebieden
conques	bekkens
heinrich	heinrich
federico	federico
funcionaris	ambtenaren
funcionaris	functionarissen
agulla	naald
genètica	genen
genètica	genetica
probabilitat	waarschijnlijkheid
parròquies	parishes
suposadament	zogenaamd
suposadament	vermeend
suposadament	vermoedelijk
privilegis	privileges
privilegis	bevoegdheden
privilegis	voorrechten
comerciants	handelaars
comerciants	handelaren
centro	centro
harmonia	harmonie
harmonia	harmony
esquena	terug
esquena	rug
esquena	back
declarada	verklaarde
declarada	gedeclareerd
declarada	verklaard
declarada	opgegeven
declarada	aangegeven
permès	toegestaan
permès	toegelaten
permès	toegestane
dibuixant	striptekenaar
interpreta	interpreteert
eliminació	verwijdering
eliminació	uitschakeling
eliminació	eliminatie
astronomia	astronomie
istanbul	istanboel
istanbul	istanbul
alabama	alabama
plural	meervoud
conte	conte
sobrenom	bijnaam
sobrenom	roepnaam
sobrenom	nickname
pregunta	vraagje
pregunta	vraag
visites	bezoeken
clients	klanten
clients	afnemers
clients	cliënten
clients	klanten
adaptat	aangepast
ramaderia	vee
ramaderia	veestapel
resultant	resulterend
resultant	resulterende
pendent	hangende
pendent	afwachting
gènova	genua
dissenys	designs
dissenys	ontwerpen
espectacles	toont
espectacles	shows
caucas	kaukasus
nacionalisme	nationalisme
tailàndia	thailand
inaugurat	ingewijd
promesa	verloofd
rey	rey
dita	dita
paràmetre	parameter
àmbits	oppervlakten
àmbits	gebieden
como	como
beta	beta
beta	bèta
sri	sri
aventura	avontuur
aventura	avontuurlijk
aventura	adventure
aventura	avonturen
carib	carib
carib	caribische
carib	caraïben
holanda	holland
transferència	overplaatsing
transferència	transfer
transferència	overdracht
transferència	overdragen
produccions	produkties
produccions	productions
produccions	producties
enviats	verstuurd
enviats	verzonden
enviats	gestuurd
arguments	argumenten
esquí	skiën
duresa	hardheid
georg	georg
residents	inwoners
residents	bewoners
residents	ingezetenen
ombra	shadow
ombra	schaduw
magnètic	magnetische
magnètic	magnetisch
virrei	onderkoning
parcs	parken
renovació	vernieuwing
renovació	hernieuwing
renovació	verlenging
multitud	menigte
concedit	verleend
concedit	toegekend
maresme	maresme
pistes	nummers
pistes	tracks
pistes	sporen
pistes	rupsbanden
bois	bois
preus	prijzen
desembocadura	mond
christopher	christopher
christopher	christoffel
racing	racing
racing	racen
llicenciat	afstuderen
llicenciat	afgestudeerd
llicenciat	afgestudeerde
parlat	gesproken
muntatge	montage
muntatge	monteren
muntatge	aankoppelen
taques	vlekken
taques	plekken
taques	spots
derivada	derivaat
derivada	afgeleid
derivada	afgeleide
iniciat	begonnen
iniciat	gestart
iniciat	begon
iniciat	opgestart
ocupant	bezetten
residus	verspilling
residus	afvalstoffen
residus	afval
documentada	gedocumenteerd
documentada	gedocumenteerde
crimea	krim
sagrat	heilig
sagrat	heilige
sagrat	geheiligd
tunísia	tunesië
mercats	markten
externa	extern
externa	uitwendig
externa	externe
aux	aux
consellers	raadgevers
consellers	begeleiders
fischer	fischer
cugat	cugat
moreno	moreno
originàriament	oorspronkelijk
habitació	kamer
dan	dan
memòries	memoires
pour	gieten
pour	giet
pour	schenk
participant	deelnemer
triple	driedubbel
triple	drievoudige
triple	drievoudig
triple	triple
triple	driedubbele
extremadament	extreem
reconeix	herkent
reconeix	erken
reconeix	erkennen
far	vuurtoren
vinya	wijngaarden
vinya	wijngaard
monestirs	kloosters
portaveu	woordvoerder
llull	llull
servidor	server
moore	moore
coronat	gekroond
molècula	molecuul
molècula	molecule
dublín	dublin
llinatge	afstamming
llinatge	afkomst
bàsic	fundamentele
bàsic	basic
inspirat	inspirerend
inspirat	bezield
inspirat	geïnspireerd
inspirat	geïnspireerde
introduït	introduceerde
introduït	ingevoerd
introduït	geïntroduceerd
mínima	minimaal
mínima	minimale
específics	specifiek
específics	specifieke
col	kool
col	col
col	kol
hernández	hernández
hernández	hernandez
hernández	hernández
assassinats	moorden
visitants	bezoekers
paraguai	paraguay
vela	kaarsje
vela	kaars
vela	varen
balcó	balkon
vídeos	filmpjes
vídeos	videos
talent	talent
talent	talenten
talent	talentvol
talent	getalenteerd
talent	talentvolle
talent	getalenteerde
fidels	trouwe
fidels	loyaal
fidels	trouw
fidels	loyale
casament	trouwfeest
casament	bruiloft
casament	huwelijk
toscana	toscana
toscana	toscane
manel	manuel
manuscrits	manuscripten
manuscrits	handschriften
cornisa	richel
luna	luna
venut	verkocht
venut	verkochte
