que	že
barret	čiapku
barret	čiapka
unión	unión
forestal	lesníctvo
forestal	lesníctva
elx	elche
níger	niger
nepal	nepále
processament	spracovanie
processament	spracúvanie
processament	spracovania
processament	spracovávanie
estimat	milovaná
estimat	miloval
estimat	milovaný
giacomo	giacomo
financer	finančný
financer	finančná
financer	finančné
soci	partner
soci	partnera
soci	partnerské
soci	partnerka
soci	spoločník
like	jako
like	ako
like	like
comparteix	zdieľanie
comparteix	zdieľať
sabia	poznala
sabia	vedel
sabia	vedela
sabia	vedeli
romanès	rumunský
romanès	rumunská
romanès	rumunskom
romanès	rumunské
romanès	rumunského
esparta	sparta
fongs	huby
johannes	johannes
economista	ekonóm
rossini	rossini
diferenciar	rozlišovať
seguí	nasledovala
seguí	sledovaní
seguí	nasledovalo
seguí	sledované
seguí	nasledovali
seguí	sledoval
cantants	spevákov
traïció	zradu
traïció	zrada
estrictament	prísne
estrictament	striktne
censura	cenzúra
combustió	spaľovania
combustió	spaľovanie
combustió	spaľovacie
koch	koch
comprensió	chápanie
comprensió	pochopenie
comprensió	porozumieť
comprensió	pochopiť
comprensió	porozumenie
seqüències	sekvencie
investigar	vyšetrovať
investigar	prešetriť
investigar	vyšetriť
calcula	vypočítať
pantà	marsh
carlemany	charlemagne
revelar	prezradiť
revelar	odhaliť
fitxers	súborov
fitxers	súbory
mit	mit
serrano	serrano
taxes	poplatkov
taxes	poplatky
taxes	honorár
txec	česká
txec	české
txec	czech
txec	český
txec	českého
modernisme	modernizmu
serres	serres
aïllat	izolovaná
aïllat	izolované
aïllat	izolovaný
necessàriament	nevyhnutne
necessàriament	nutne
rehabilitació	rehabilitácie
rehabilitació	rehabilitáciu
veient	pozerá
veient	pozerať
veient	pozerám
immigració	prisťahovalectva
immigració	prisťahovalectvo
tracte	dohodu
tracte	dohodneme
tracte	dohoda
protestant	protestantských
dame	dame
festivals	festivalov
obtenció	pokladnice
obtenció	pokladni
obtenció	pokladnica
minor	menšia
minor	menšie
jutges	sudcov
jutges	sudcovia
montana	montana
mercaderies	tovaru
mercaderies	tovar
mercaderies	tovary
mercaderies	tovarov
mercaderies	nákladné
mercaderies	nákladná
mercaderies	náklad
filip	philippus
filip	filip
caritat	charity
caritat	charitu
caritat	charita
ions	iónov
avís	výstraha
avís	varuje
avís	varovanie
avís	upozornenie
alice	alica
alice	alenka
alice	alice
melodia	melódiu
melodia	melódia
elèctrics	elektrická
elèctrics	elektrický
elèctrics	elektrických
elèctrics	elektrické
frederick	frederick
hemisferi	pologuli
vera	vera
vera	veru
vera	vierka
ruptura	rozchod
costos	náklady
costos	trovy
infraestructures	infraštruktúra
infraestructures	infraštruktúru
infraestructures	infraštruktúr
infraestructures	infraštruktúry
facebook	facebooku
facebook	facebook
veïna	sused
veïna	susedka
veïna	suseda
sanç	sancho
decidit	rozhodli
decidit	rozhodol
decidit	rozhodlo
decidit	rozhodnuté
normals	normálna
normals	normálne
normals	normalne
normals	normálny
normals	bežný
campana	bell
campana	zvon
campana	zvonček
félix	félix
havana	havane
lligues	ligy
teòric	teoretické
teòric	teoretický
teòric	teoretická
rec	rec
kilòmetres	míľ
kilòmetres	kilometre
kilòmetres	miles
kilòmetres	míle
kilòmetres	kilometre
kilòmetres	kilometrov
artístics	umeleckej
artístics	umelecký
artístics	umeleckých
artístics	umelecké
artístics	umelecká
secrets	tajomstvá
secrets	tajnosti
secrets	tajomstvo
secrets	tajomstva
doctoral	doktorandské
sots	výmole
marges	okraje
marges	rozpätia
marges	rozpätie
steven	steven
pesta	mor
playstation	playstation
excés	nadmerné
excés	prebytok
excés	nadbytok
four	štyroch
four	štyria
four	štyri
four	štvorka
guanyadors	výhercov
guanyadors	víťazi
guanyadors	víťazov
fifa	fifa
literàries	literárny
drogues	lieky
drogues	drogy
triangular	trojuholníkové
wright	wright
tanc	nádrž
tanc	tank
deute	dlhu
deute	dlh
deute	pohľadávka
deute	dlhy
percepció	vnímanie
moll	dok
moll	doku
moll	móle
moll	mólo
moll	pier
silenci	ticha
silenci	mlčanie
silenci	ticho
silenci	mlčať
fuster	carpenter
fletxa	šíp
fletxa	šípka
fletxa	arrow
gibraltar	gibraltár
intens	intenzívny
intens	intenzívna
intens	intenzívne
soiuz	sojuz
dubtes	pochybností
dubtes	pochybnosti
telèfon	telefón
telèfon	mobil
telèfon	telefon
telèfon	telefón
telèfon	telefon
telèfon	telefónne
unificació	zjednotení
unificació	zjednotenie
bad	zlý
bad	zlá
bad	bad
bad	zlé
bad	blbo
miranda	miranda
esperanto	esperanto
gravació	zaznamenanie
gravació	záznam
gravació	zaznamenávanie
gravació	nahrávanie
erc	erc
anime	anime
diagnòstic	diagnostika
diagnòstic	diagnóza
infantesa	detstva
infantesa	detstvo
decorat	zdobené
tim	tim
tim	tima
restants	zostávajúca
restants	zostávajúci
restants	zostáva
restants	zostávajúce
nas	nosa
nas	nose
nas	nos
úniques	jedinečný
úniques	unikátne
úniques	jedinečné
úniques	jedinečná
úniques	unikátny
gijón	gijón
armats	ozbrojená
armats	ozbrojený
armats	ozbrojených
armats	ozbrojení
armats	ozbrojené
canceller	kancelár
observat	pozorovali
observat	pozorovaný
observat	zistená
observat	pozorovaná
observat	pozorované
expert	odborník
expert	znalec
expert	expert
perduda	stratená
perduda	stratené
perduda	stratil
perduda	stratený
perduda	stratení
emperadors	cisári
canta	spieva
andy	andyho
andy	andy
regnar	vládol
boys	boys
boys	chlapci
boys	chalani
ventura	ventura
distingeix	rozlišuje
distingeix	odlišujú
distingeix	rozlišujú
mancomunitat	spoločenstva
mancomunitat	spoločenstvo
fortificacions	opevnenia
diana	diana
heretar	zdediť
burgesia	buržoázia
dresden	dresden
tetra	tetra
augusta	augusta
barana	zábradlie
socialisme	socializmus
corporació	corporation
cervesa	piva
cervesa	pivo
cervesa	pivko
churchill	churchill
fugida	uniknúť
fugida	únik
fugida	ujsť
fugida	útek
fugida	utiecť
eslovènia	slovinsko
alto	alto
breument	krátko
breument	stručne
gaspar	gaspar
finalista	finalistka
tragèdia	tragédia
tragèdia	tragédie
serp	hada
serp	had
casino	kasína
casino	casino
casino	kasíne
casino	kasíno
paula	paula
riga	riga
albània	albánsko
albània	albánska
fals	falošné
fals	falošný
fals	nepravdivé
fals	falošné
fals	falošná
fals	falošný
fals	fake
chapelle	chapelle
semi	semi
constantment	neprestajne
constantment	neustále
casanova	casanova
nueva	nueva
fracció	zlomok
fracció	frakcia
filmfare	filmfare
miami	miami
modificat	modifikovaný
modificat	zmenený
modificat	modifikované
modificat	zmenené
modificat	modifikovaná
investigador	výskumník
ocasionalment	príležitostne
ocasionalment	občas
rescat	záchrana
rescat	záchranné
rescat	zachrániť
rescat	záchranu
rescat	záchranná
crims	zločiny
restriccions	obmedzení
restriccions	obmedzenia
restriccions	obmedzenia
tours	výlety
guadalajara	guadalajara
teclat	klávesnice
alfredo	alfredo
ses	ses
mus	mus
sensibilitat	citlivosť
kentucky	kentucky
abundància	hojnosti
sergio	sergio
inspirar	inšpirovať
inspirar	inspire
atacat	napadol
atacat	napadnutá
atacat	zaútočil
atacat	napadnutý
atacat	zaútočili
considerant	vzhľadom
tràfic	premávka
tràfic	dopravné
tràfic	doprava
tràfic	obchodovanie
clínica	klinika
clínica	kliniky
clínica	klinike
cervantes	cervantes
ian	ian
bus	bus
bus	autobus
bus	autobusom
fabricants	výrobcovia
fabricants	výrobcov
walker	walker
sar	sar
calç	vápna
julia	julia
julia	júlia
clergat	duchovenstvo
office	kancelárie
office	kancelárske
office	pracovne
office	kancelária
office	úrad
fisiologia	fyziológia
crani	lebku
crani	lebky
crani	lebka
inspector	inšpektor
inspector	inšpektora
senzills	singles
senzills	dvojhra
consultar	konzultovať
consultar	konzultácia
xoc	šoku
xoc	šok
influït	ovplyvnený
influït	ovplyvnil
influït	ovplyvnené
influït	ovplyvnili
influït	ovplyvnená
teodor	theodore
fèlix	felix
parr	parr
menezes	menezes
vertebrats	stavovce
càstig	trest
càstig	potrestanie
càstig	trestom
forçar	núti
forçar	nútiť
linux	linux
precedent	precedens
discorre	trvá
discorre	beží
discorre	uteká
elit	elita
elit	elity
elit	elite
magatzem	skladu
magatzem	skladisko
magatzem	sklad
magatzem	sklade
targeta	preukaz
targeta	karta
targeta	vizitka
targeta	karty
targeta	kartu
cultius	plodiny
cultius	plodín
superficial	plytké
acceptada	akceptované
acceptada	prijatý
acceptada	prijali
acceptada	prijaté
acceptada	prijatá
ira	ira
romanticisme	romantizmus
coincideix	zápasy
coincideix	zhody
coincideix	zhoda
coincideix	zápalky
subjectes	predmet
subjectes	subjektu
subjectes	subjekt
conspiració	sprisahanie
profeta	prorok
profeta	proroka
fibres	vlákna
arn	rna
zaragoza	zaragoza
rioja	rioja
fluid	tekutina
fluid	tekutín
fluid	kvapalina
legend	legendu
legend	vysvetlivky
legend	legendy
legend	legenda
cessió	priradenie
cessió	pridelenie
componen	skladať
componen	napísať
componen	tvoriť
emma	emmu
emma	emma
ultramar	zámorských
ferrocarrils	železnice
ferrocarrils	železníc
ferrocarrils	železnica
privats	súkromný
privats	vojak
privats	súkromná
privats	súkromné
ingrés	príjmy
ingrés	výnosy
ingrés	príjem
envia	pošli
envia	poslať
envia	odoslať
neutral	neutrálny
neutral	neutrálna
neutral	neutrálne
adopció	adopciu
adopció	adopcie
adopció	prijatie
pasta	cestoviny
carreres	kariéry
carreres	kariéra
comunica	oznamuje
comunica	komunikuje
corall	koralové
explorador	scout
explorador	explorer
nominal	menovitý
nominal	nominálne
nominal	nominálna
nominal	nominálny
promogut	propagovaný
promogut	podporované
promogut	povýšený
mural	maľbu
louvre	louvre
converses	rozhovory
converses	konverzácia
converses	konverzácie
successors	nástupcovia
mola	mola
plató	plato
representats	zastúpené
representats	zastupoval
representats	zastúpená
representats	predstavoval
representats	zastúpený
tensions	napätia
plataformes	plošiny
plataformes	platformy
plataformes	platforiem
identifica	určuje
identifica	identifikuje
quàntica	kvantová
earth	zemi
earth	zeme
earth	zem
àlgebra	algebru
carter	carterová
carter	carter
enterrament	pohreb
rodrigo	rodrigo
michigan	michigan
kazakhstan	kazachstane
kazakhstan	kazachstan
kazakhstan	kazachstanu
esquerres	ľavicový
designa	označuje
vèrtex	vrcholom
girar	otočiť
miss	chýbať
miss	slečna
miss	miss
diagonal	diagonálnych
degradació	degradácie
degradació	degradácia
afectats	postihnutý
afectats	ovplyvnené
afectats	ovplyvnená
afectats	zasiahnuté
afectats	postihnutá
borda	borda
desenvolupant	rozvíjanie
desenvolupant	rozvojových
cantata	kantáta
emergència	pohotovosť
emergència	núdzové
núria	nuria
aplicada	aplikovaná
aplicada	uplatnená
aplicada	aplikované
sarah	sarah
sarah	sára
canya	trstiny
canya	palica
canya	paličku
canya	palicu
misteri	tajomný
misteri	záhadné
misteri	tajomstvo
misteri	záhada
misteri	záhady
campbell	campbell
wolf	vlk
wolf	wolf
aïllament	izolácia
aïllament	izoláciu
aïllament	izolácie
faune	faun
reforços	posily
estudiat	študovali
estudiat	študoval
estudiat	skúmaný
estudiat	študovala
estudiat	skúmané
xah	shah
xah	šach
pur	čistá
pur	čisto
pur	čistý
pur	čisté
clot	zrazenina
bissau	bissau
herois	hrdinov
herois	hrdinovia
partícula	častíc
partícula	častice
miracle	zázrak
guix	sadry
nerviós	nervózna
nerviós	nervózny
segment	segmentu
segment	segment
segment	úsek
violoncel	čelo
premier	premier
premier	premiér
febre	horúčky
febre	horúčka
caracteritzen	charakterizovať
abasta	kryty
abasta	kryje
treva	prímerie
tortuga	korytnačka
irregulars	nepravidelný
pan	pana
pan	pan
comissions	provízie
comissions	komisií
comissions	výborov
comissions	výbory
rebutjat	odmietnuté
rebutjat	odmietla
rebutjat	odmietnutá
rebutjat	odmietli
rebutjat	odmietol
rebutjat	klesol
rebutjat	odmietnuté
rebutjat	odmietnutá
rebutjat	zamietnutý
rebutjat	odmietnutý
rebutjat	zamietnutá
rebutjat	zamietnuté
virginia	virginia
fils	nite
fils	vlákna
benito	benito
gaèlic	gaelčina
confirmat	potvrdený
confirmat	potvrdená
confirmat	potvrdené
centrat	zameraný
centrat	sústredená
centrat	sústredené
balls	tance
balls	tancuje
danses	tance
danses	tancuje
txecoslovàquia	československo
prefecte	prefekt
troballes	zistenia
troballes	nálezy
mississipí	mississippi
conjunta	kĺb
conjunta	joint
conjunta	spoločné
conjunta	spoločná
conjunta	spoločný
farina	múka
farina	múku
larves	larvy
nicaragua	nikarague
limitar	obmedzujúce
atracció	príťažlivosť
detecció	odhaľovanie
detecció	odhalenie
detecció	zistenie
detecció	detekcie
detecció	detekcia
detecció	zisťovanie
salomó	solomon
subministrament	zásobovanie
presentada	predložený
presentada	predkladané
presentada	predložené
presentada	odovzdané
vladímir	vladimír
vladímir	vladimir
borneo	borneo
nus	uzol
inclinació	sklonu
inclinació	sklon
formigó	konkrétny
formigó	konkrétna
formigó	betónu
formigó	konkrétne
formigó	betón
cirurgia	operáciu
cirurgia	operácia
semblança	podobnosť
semblança	podoba
semblança	podobizeň
enderrocar	zvrhnúť
espectador	divákom
lenin	lenin
fibra	fiber
fibra	vlákna
fibra	vlákno
fibra	vlákniny
aficionats	amatéri
bordeus	bordeaux
ètica	etické
ètica	etiky
ètica	etiku
geogràfic	geografický
geogràfic	geografická
geogràfic	zemepisné
geogràfic	geografické
mou	presunúť
mou	ťah
mou	posunúť
mou	pohyb
mou	presun
àrtic	arktídy
àrtic	arktíde
agafa	zober
agafa	chytiť
agafa	chyť
mirall	zrkadla
mirall	zrkadlo
essencials	nevyhnutná
essencials	základné
essencials	nevyhnutné
vacances	dovolenka
vacances	prázdniny
vacances	dovolenky
vacances	dovolenku
vacances	sviatky
vacances	dovolenka
vacances	dovolenky
precedents	precedens
estratègica	strategické
estratègica	strategický
estratègica	strategická
interval	rozsah
interval	rozpätie
interval	rozsahu
interval	interval
brandenburg	brandenbursko
vitamina	vitamín
vitamina	vitamínu
amenaces	vyhrážky
amenaces	ohrozenia
amenaces	hrozby
amenaces	ohrozenie
ideals	ideály
ideals	ideál
ideals	ideálne
ideals	ideálna
ideals	ideálny
preocupació	obavy
preocupació	znepokojenie
rendició	odovzdanie
rendició	vzdať
alcalá	alcalá
nomenclatura	nomenklatúra
nomenclatura	nomenklatúry
humida	mokrý
humida	mokré
humida	mokrá
lambert	lambert
arxiduc	arcivojvoda
cannes	cannes
recepció	prijímanie
recepció	recepcia
recepció	príjem
punk	punk
aristòtil	aristoteles
glucosa	glukóza
glucosa	glukózy
glucosa	glukózu
parlava	prehovoril
parlava	hovoril
parlava	prehovorila
parlava	rozprával
llombardia	lombardsko
òxid	oxid
esculls	útesy
entertainment	zábavu
entertainment	zábavy
entertainment	zábava
entertainment	pobavenie
transports	preprava
transports	dopravné
transports	transport
transports	doprava
ocean	ocean
ocean	oceánu
ocean	oceán
tons	tóny
aterratge	pristátia
aterratge	pristáť
aterratge	pristátie
provocat	vyprovokoval
inclusió	zaradenie
inclusió	začlenenie
inclusió	zahrnutie
auto	auto
auto	automatický
auto	automatická
auto	automatické
auto	automaticky
cabra	kozie
cabra	koza
pressions	tlaky
pressions	tlakov
percussió	bicie
polonesos	stĺpy
polonesos	poliaci
polonesos	poliakov
badajoz	badajoz
oise	oise
celta	celta
celta	keltské
preparat	pripravený
preparat	pripravená
preparat	pripravené
preparat	pripravení
empleats	zamestnanci
empleats	zamestnancov
supressió	vymazanie
supressió	odstránenie
supressió	odstraňovanie
supressió	odstránenie
entén	chápe
entén	nechápe
entén	rozumie
birmània	mjanmarsko
declara	vyhlasuje
benestar	wellness
benestar	blahobyt
benestar	blaho
serbi	srb
serbi	srbská
serbi	srbskom
serbi	srbskej
eficàcia	účinnosť
eficàcia	efektívnosť
eficàcia	účinnosť
oració	modlitbu
oració	modlitbe
oració	modlitba
administrativament	administratívne
raf	raf
vores	hrany
vores	hraníc
vores	hranicu
vores	hranice
vores	hraničné
vores	hranica
perímetre	obvod
perímetre	obvode
plini	plínius
acadèmica	akademických
acadèmica	akademické
acadèmica	akademického
acadèmica	akademický
fruites	plodov
fruites	ovocia
fruites	plody
fruites	ovocie
mirant	pozerá
mirant	pozerať
mirant	pozerám
domenico	domenico
álvaro	álvaro
giorgio	giorgio
tria	vybrať
tria	zvoľte
tèrmica	tepelný
tèrmica	tepelná
tèrmica	tepelné
aiguamolls	mokradí
babilònia	babylon
matemàtics	matematici
progressista	progresívne
adjunt	prílohu
adjunt	dodatok
adjunt	upevnenie
adjunt	príloha
adjunt	zástupcu
adjunt	námestník
adjunt	zástupca
distingit	odlíšiť
subministraments	zásoby
subministraments	zásobovanie
subministraments	dodávky
públicament	verejne
nick	nick
nick	nickom
nick	nicka
terol	teruel
patit	trpela
patit	trpel
patit	utrpelo
patit	utrpeli
patit	utrpel
patit	trpeli
pescadors	rybári
pescadors	rybárov
submarins	ponorky
associades	súvisiace
associades	pridružené
romero	romero
pelatge	kožušiny
pelatge	kožušín
pelatge	kožuch
pelatge	srsť
paixà	paša
angelo	angelo
liverpool	liverpool
ritual	rituály
ritual	rituál
bernardo	bernardo
varien	meniť
varien	líšiť
inventor	vynálezca
demetri	demetrius
esborrat	odstránený
esborrat	vymazané
esborrat	odstránená
esborrat	vypúšťa
esborrat	odstránené
esborrat	vypustené
nominada	menovaný
nominada	nominovaný
màgia	magické
màgia	magic
màgia	čary
màgia	mágia
màgia	kúzlo
autorització	oprávnenie
autorització	povolenie
autorització	oprávnenia
autorització	oprávnenie
gold	zlato
gold	zlate
gold	zlatá
gold	gold
gold	zlata
políticament	politicky
cape	cape
cape	mys
cape	plášť
prohibit	zakázané
prohibit	zakázaná
prohibit	zakázaný
prohibit	zakázané
prohibit	zakázaná
prohibit	zakázaný
motociclisme	motocyklové
pateix	trpí
alternatives	alternatívy
excepcional	výnimočné
excepcional	mimoriadny
excepcional	výnimočná
excepcional	výnimočný
excepcional	mimoriadne
excepcional	mimoriadna
seleccions	výbery
comes	čiarky
bielorússia	bielorusko
freqüències	frekvencií
freqüències	frekvencie
coronació	korunováciu
maquinària	stroje
roine	rhône
causat	spôsobené
causat	spôsobená
causat	spôsobila
causat	spôsobili
causat	spôsobil
rahman	rahman
stuart	stuart
gràfiques	grafy
gary	garyho
gary	gary
jimmy	jimmy
jimmy	jimmyho
donacions	darcovstvo
donacions	dary
donacions	príspevky
nana	nana
sebastian	sebastian
emblema	znak
diable	diabla
diable	čert
diable	diabol
papua	papua
public	public
public	verejný
public	verejnosť
public	verejné
public	verejná
min	min
pessetes	pesiet
herbes	bylín
herbes	bylinky
habitat	obývaných
habitat	obývané
conveni	konventu
conveni	dohovor
conveni	dohovoru
conveni	konvent
cicles	cyklov
cicles	cykly
cicles	bicykle
llana	vlna
llana	vlnu
llana	vlny
madison	madison
presidencial	prezidentských
presidencial	prezidentské
presidencial	prezidentský
luxe	luxus
luxe	luxusný
luxe	luxusné
interessat	zaujíma
interessat	zaujem
interessat	záujem
potter	pottera
potter	potter
oxidació	oxidácia
filtre	filter
filtre	filtrovať
wild	wild
wild	divé
wild	divá
wild	divoký
wild	voľne
nominat	menovaný
nominat	nominovaný
presidencials	prezidentských
presidencials	prezidentské
presidencials	prezidentský
introdueix	vstúpiť
introdueix	zadajte
alvèrnia	auvergne
assumpció	predpoklad
assumpció	domnienka
assumpció	predpokladu
assumpció	prevzatie
intervencions	intervencie
intervencions	zásahy
intervencions	intervencií
cooperativa	družstvo
crèdit	credit
crèdit	kredit
crèdit	úvery
crèdit	úverové
crèdit	úver
étienne	étienne
lluitant	boje
française	française
diario	diario
maons	tehly
assoleix	dosiahne
assoleix	nedosiahne
urani	urán
urani	uránu
derivades	derivátmi
derivades	derivátov
derivades	deriváty
barry	barry
vinyes	vinohradov
vinyes	vinohrady
vinyes	vinice
àguila	orol
nassau	nassau
llums	svetlá
disposat	ochotné
disposat	ochotní
disposat	ochotný
disposat	ochotná
massacre	masaker
lliurament	doručenie
lliurament	rozvoz
lliurament	dodanie
lliurament	doručovanie
stewart	stewart
llotja	aukcie
llotja	dražby
llotja	aukcia
efectivament	vskutku
efectivament	veru
efectivament	skutočne
place	miesto
place	place
vázquez	vasquez
vázquez	vázquez
funda	puzdro
sever	severus
existien	existovali
existien	existovala
existien	existoval
existien	existovalo
automàtica	auto
automàtica	automatický
automàtica	automatická
automàtica	automatické
automàtica	automaticky
automàtica	automatický
automàtica	automatická
automàtica	automatické
automàtica	automaticky
moçambic	mozambiku
descobriments	objavy
jurídic	zákonné
jurídic	právna
jurídic	právny
jurídic	právne
jurídic	legálne
ampliat	predĺžený
ampliat	rozšírený
ampliat	predĺžená
ampliat	rozšírená
ampliat	predĺžené
ampliat	rozšírené
ampliat	rozšírený
ampliat	rozšírená
ampliat	rozšírené
absorció	absorpciu
absorció	absorpcie
absorció	absorpcia
embassament	zásobník
embassament	zásobníku
embassament	priehrada
augmentant	zvyšovanie
instància	stupňa
artur	artur
château	château
château	zámok
núvol	oblak
núvol	mrak
núvol	cloud
pèls	chlpy
sacrifici	obeta
sacrifici	obetovať
sacrifici	obetu
sacrifici	obeť
hèrcules	hercules
atleta	športovec
atleta	atlét
sanitat	zdraví
sanitat	zdravotné
sanitat	zdravie
sanitat	zdravotníctvo
capturats	zachytený
capturats	chytený
capturats	zachytené
capturats	zajali
leone	leone
official	úradný
official	oficiálna
official	official
official	oficiálne
official	oficiálny
official	úradník
marcus	marcus
beca	štipendium
alimenta	kanály
alimenta	živí
avantpassats	predkov
avantpassats	predkovia
bonaparte	bonaparte
dimissió	odstúpenie
dimissió	výpoveď
dimissió	rezignáciu
cames	nohy
cames	nôh
cames	nohami
superat	prešiel
superat	prešli
superat	prešlo
jon	jon
hereus	dedičov
enregistraments	nahrávky
euro	eurá
euro	eura
euro	eur
euro	euro
armenis	arménov
muntar	montáž
muntar	pripájam
muntar	upevnenie
vins	vín
vins	vína
prince	princa
prince	princom
prince	prince
prince	princovi
prince	princ
holstein	holštajnsko
catolicisme	katolicizmus
afecten	ovplyvňovať
afecten	ovplyvniť
iniciatives	iniciatív
iniciatives	iniciatívy
fila	riadok
fila	rad
fila	riadku
fila	zs
connexions	spojenia
connexions	pripojenia
dignitat	dôstojnosti
dignitat	dôstojnosť
dignitat	dôstojný
flores	flores
cartell	plagát
fetge	pečeň
fetge	pečene
marx	marx
jerarquia	hierarchia
jerarquia	hierarchie
leonard	leonard
emprendre	zaväzujú
collins	collins
oratori	oratórium
pòrtic	portikus
urbanisme	urbanizmus
escrivint	písanie
escrivint	písať
danubi	dunajská
danubi	dunajskej
danubi	dunaji
danubi	dunaj
danubi	dunaja
aplicat	aplikovaná
aplicat	uplatnená
aplicat	aplikované
paquets	balíčky
paquets	balíky
paquets	balenia
caixes	krabice
caixes	škatule
lentament	pomaličky
lentament	pomaly
suplement	doplniť
suplement	príplatok
suplement	doplnok
suplement	doplnku
accessible	prístupná
accessible	prístupný
accessible	prístupné
salons	haly
salons	sály
salons	siene
salons	sál
filadèlfia	philadelphii
especialistes	špecialistov
especialistes	špecialisti
hardy	hardy
hudson	hudson
combinar	spojiť
combinar	skombinovať
combinar	kombinovať
amir	amir
infraestructura	infraštruktúra
infraestructura	infraštruktúru
olor	vôňa
olor	zápach
olor	čuch
olor	vôňa
olor	zápach
watson	watson
substrat	substrát
substrat	substrátu
substrat	podklad
prix	prix
banys	kúpeľne
banys	vane
banys	kúpele
holandès	holandská
holandès	holandské
holandès	holandskej
holandès	holandský
estrenat	prepustená
estrenat	uvoľnená
estrenat	uvoľnené
estrenat	prepustený
ibèric	pyrenejský
harris	harris
mortal	smrteľný
mortal	smrtiaci
mortal	smrteľné
mortal	smrteľne
mortal	smrteľný
servit	slúžila
servit	slúžili
servit	slúžil
insígnia	insignia
elionor	eleanor
anàlisis	prehľady
anàlisis	postrehy
anàlisis	štatistiky
chen	chen
trans	trans
anunci	oznam
anunci	oznámenie
exposat	odhalený
exposat	vystavená
exposat	odhalené
exposat	vystavený
exposat	vystavené
compressió	kompresie
dilluns	pondelok
dilluns	pondelka
editada	upravené
editada	upravil
editada	strih
examen	skúšku
rudolf	rudolf
mèdici	medici
nicolás	nicolás
viscut	žili
viscut	žilo
viscut	žila
viscut	žil
cama	noha
cama	nohe
cama	nohu
paquet	balíček
paquet	balík
paquet	balenie
sergi	sergi
transforma	transformovať
transforma	premeniť
transforma	transformácií
morfologia	morfológiou
bru	bru
èmfasi	zdôraznenie
èmfasi	dôraz
tierra	tierra
dispersió	rozptyl
dispersió	disperzia
autopista	diaľnicu
autopista	diaľnice
autopista	diaľnica
autopista	diaľnici
rebuda	prijatý
rebuda	dostala
rebuda	získala
rebuda	prijaté
rebuda	prijatá
huracà	hurikán
margaret	margaret
desastre	pohroma
desastre	katastrofa
protector	ochranca
protector	ochrancu
estructural	štrukturálna
estructural	štrukturálny
estructural	štrukturálnych
estructural	štrukturálne
defensiva	obranný
defensiva	obranná
defensiva	obranné
entrat	zapísané
entrat	vstúpil
entrat	zadaný
conscient	vedomý
conscient	vedomá
conscient	vedomé
sensible	citlivé
sensible	citlivo
sensible	citlivosť
sensible	citlivá
sensible	citlivý
criminal	trestných
criminal	trestné
criminal	zločinec
criminal	trestná
warner	warner
humits	vlhké
humits	vlhký
bank	banku
bank	banka
bank	banky
bank	bank
bank	banková
essència	podstata
essència	podstate
essència	esencie
franges	sloty
vectors	vektorov
bit	bit
gustav	gustav
decorats	zdobené
fans	fans
fans	ventilátory
fans	fanúšikov
fans	fanúšikovia
julien	julien
josef	josef
bas	bas
esclau	otrok
esclau	otrokom
esclau	otroka
hms	hms
ajudat	pomohlo
ajudat	pomohol
ajudat	pomohli
ajudat	pomohla
setena	siedma
setena	siedmy
setena	siedmej
setena	siedmeho
setena	siedme
maduresa	splatnosť
maduresa	splatnosti
schmidt	schmidt
condemna	odsúdenie
condemna	odsúdenia
condemna	odsudzuje
reuneix	zhromažďuje
reuneix	zhromaždí
adjacents	susedné
adjacents	priľahlých
adjacents	susediace
construeix	vybudovať
construeix	vytvoriť
anatòlia	anatólie
bany	kúpeľni
bany	kúpeľňa
bany	kúpeľne
estimació	odhadnúť
estimació	odhadom
estimació	odhad
estimació	odhad
barba	bradu
barba	brada
barba	brady
exportació	export
exportació	exportovať
exportació	vývoz
exportació	export
suports	podpery
suports	rekvizity
notre	notre
atribuït	pridelené
atribuït	priradené
atribuït	pripísané
atribuït	priradený
anatomia	anatómie
codificació	kódovanie
codificació	kódovanie
francesca	francesca
jurament	prísahu
jurament	prísahou
venjança	pomsta
venjança	pomstu
venjança	pomsta
venjança	pomstu
venjança	odplata
mercenaris	žoldnierov
alep	aleppo
medicaments	lieky
habitacions	izieb
habitacions	miestnosti
habitacions	izby
tija	kmeňových
tija	kmeňové
tija	kmeň
exclusiva	výhradné
exclusiva	exkluzívne
exclusiva	exkluzívny
exclusiva	výlučné
integrant	integrácia
integrant	integrácie
integrant	integráciu
contractat	najal
contractat	najali
sumatra	sumatra
scala	scala
passatge	priechod
passatge	pasáž
veïnat	štvrť
veïnat	susedstvo
recuperat	vrátené
recuperat	vrátená
registrat	registrovaných
registrat	registrované
registrat	zapísané
registrat	zaregistrované
registrat	registrovaný
relatiu	relatívne
relatiu	relatívny
relatiu	relatívna
relatiu	príbuzný
next	nasledujúci
next	ďalší
next	ďalšie
next	ďalšia
next	budúci
next	ďalej
proporcional	úmerné
proporcional	primeraná
proporcional	proporcionálne
proporcional	pomerné
gastronomia	gastronómia
pisa	pise
dependent	závislé
dependent	závislých
dependent	závislá
esperant	čakanie
esperant	čaká
esperant	čakám
esperant	čakať
concentrar	sústrediť
concentrar	koncentrát
concentrar	sústredenie
gonzalo	gonzalo
característics	charakteristická
característics	charakteristika
característics	vlastnosť
incendis	požiare
incendis	ohne
sony	sony
kurt	kurt
ibm	ibm
suggerir	naznačujú
