dhe	e
max	max
sportive	deportes
sportive	deporte
egër	salvaxe
egër	salvaxes
fushat	campos
fushat	campo
fushat	leiras
mbrojtje	defensa
mbrojtje	defensa
mbrojtje	da
mbrojtje	protección
faza	fase
faza	fases
faza	escenario
faza	etapa
faza	no
faza	palco
gjithsej	total
gjithsej	de
manchester	manchester
has	rostros
has	caras
shprehje	expresión
princ	príncipe
princ	o
baza	base
ndonëse	aínda
ndonëse	que
ndonëse	non
ndonëse	pero
ndonëse	malia
ndonëse	aínda
ndonëse	que
ndonëse	se
normale	normal
normale	normais
shpirtërore	espiritual
shpirtërore	senda
park	parque
park	park
festa	festa
festa	partido
festa	de
festa	vacacións
gjuhët	idiomas
gjuhët	linguaxes
gjuhët	linguas
gjuhët	as
gjuhët	faladas
politikë	político
politikë	política
politikë	a
politikë	de
politikë	póliza
politikë	política
politikë	a
politikë	políticas
mundi	golpearon
teoria	teoría
psh	como
psh	coma
psh	así
hershëm	cedo
hershëm	primeiras
mbaroi	rematei
mbaroi	xa
mbaroi	rematado
mbaroi	remate
mbaroi	acabado
mbaroi	rematar
mbaroi	rematou
mbaroi	remataches
term	termo
term	prazo
term	período
hyrje	entrada
hyrje	acceso
hyrje	aos
hyrje	entrada
hyrje	vigor
sri	sri
detyra	deber
detyra	obriga
detyra	de
detyra	servizo
detyra	co
detyra	tarefas
detyra	tarefa
gjendja	posición
gjendja	statu
gjendja	status
shkenca	ciencia
shkenca	a
shkenca	ciencias
shkenca	científica
shkenca	cencia
end	fin
end	final
muhammad	mahoma
trup	corpo
trup	corporal
lojë	partido
lojë	xogo
lojë	videoxogos
lojë	de
barabartë	equitativos
barabartë	igual
barabartë	mesmo
barabartë	iguais
barabartë	son
poet	poeta
poet	poetas
poet	o
finlandë	finlandia
kuptim	sentido
kuptim	ten
ndryshon	cambiar
ndryshon	cambiando
ndryshon	muda
ndryshon	a
ndryshon	mudando
ndryshon	de
ndryshon	cambio
ndryshon	cambios
ndryshon	cambia
ndryshon	os
ndryshon	muda
krijon	crea
përballë	contrario
përballë	oposta
përballë	opostas
sëmundje	enfermidade
sëmundje	enfermidades
sëmundje	enfermedades
sëmundje	doenzas
sëmundje	doenza
sëmundje	enfermidades
sëmundje	enfermidade
sëmundje	cardíacas
dega	póla
dega	sucursal
projekti	proxecto
imam	imán
dëshmi	probas
dëshmi	evidencia
dëshmi	evidencias
dëshmi	testemuña
dëshmi	proba
dëshmi	probas
popull	xente
popull	persoas
popull	a
popull	pobo
popull	nación
popull	país
kryen	cometeu
kryen	cometido
kryen	cometiches
kryen	cometeses
kryen	cometer
kryen	compromiso
kryen	cometidos
kryen	comprometido
kryen	coa
australia	australia
sheh	ver
sheh	vexo
javë	semana
javë	á
javë	semanas
alexander	alexander
prindërit	pais
prindërit	os
ndryshimet	cambios
ndryshimet	cambia
ndryshimet	os
ndryshimet	muda
mbretërore	teatro
mbretërore	royal
mbretërore	súa
mbretërore	real
mbretërore	alteza
henry	henry
henry	de
donte	quería
donte	que
donte	quixen
gjithçka	todo
gjithçka	o
mijëra	miles
mijëra	milleiros
energjia	enerxía
energjia	consumo
energjia	enerxético
energjia	enerxética
simbol	símbolo
lejuar	permitiu
lejuar	se
lejuar	permita
lejuar	lles
lejuar	permite
lejuar	non
lejuar	permiten
lejuar	vir
anët	lados
anët	bandos
anët	caras
shtesë	de
shtesë	máis
shtesë	extra
shtesë	un
shtesë	adicional
listë	lista
listë	listaxe
origjinal	orixinal
origjinal	orixinais
europian	europea
europian	europeas
kongresit	congreso
lejon	os
lejon	déixalles
lejon	permite
rënë	cae
rënë	caeu
rënë	namorado
shënime	notas
artist	artista
artist	artistas
vazhdueshme	constante
vazhdueshme	continuo
vazhdueshme	continua
shekuj	séculos
gjata	longo
gjata	longa
gjata	moito
gjata	tempo
muzikë	música
ide	as
ide	ideas
ide	idea
liri	liberdade
liri	a
vëllezërit	irmáns
vëllezërit	os
sekretar	de
sekretar	secretaria
sekretar	secretario
sekretar	estado
final	final
final	derradeira
final	último
final	axuntémonos
final	todos
final	definitivo
shpellat	cavernas
shpellat	covas
rrugët	estradas
rrugët	camiños
rrugët	rúas
rrugët	polas
rrugët	rúa
agim	alborecer
agim	amencer
varet	depende
varet	da
varet	das
windows	fiestras
date	cita
date	a
date	día
date	data
kongresi	congreso
jugor	do
jugor	sur
amerika	américa
amerika	ee
amerika	america
amerika	estados
amerika	unidos
amerika	uu
amerika	nos
vdes	morren
vdes	morre
vdes	morrer
vdes	morren
vdes	morte
vdes	morrendo
vdes	morrer
vdes	moribundos
vdes	por
vdes	morre
manastirit	mosteiro
kishë	igrexa
kishë	á
kishë	da
model	modelo
metoda	método
metoda	métodos
metoda	os
kina	china
nxënës	estudantes
nxënës	os
nxënës	alumnos
nxënës	aos
nxënës	alumnos
nxënës	alumnado
nxënës	terceiro
nxënës	estudante
nxënës	estudantes
nxënës	alumno
interes	interese
interes	interesa
çështjet	problemas
çështjet	cuestións
çështjet	temas
çështjet	asuntos
antonio	antonio
relativisht	relativamente
trupave	tropas
trupave	as
hapi	paso
hapi	un
hapi	escala
shprehur	se
mbahet	reunión
mbahet	perdín
mbahet	mans
mbahet	tiña
mbahet	hoxe
mbahet	atopo
ndahen	separadas
ndahen	separar
ndërtesa	construír
ndërtesa	edificio
ndërtesa	construción
ndërtesa	edificios
italisht	italiano
italisht	italiana
italisht	italianos
muzeu	museo
klima	mudanza
klima	climática
klima	clima
klima	cambio
klima	climático
christian	christian
christian	cristiáns
greqia	grecia
baba	pai
baba	papá
baba	pai
baba	o
baba	padre
baba	pai
mësuar	aprendín
mësuar	que
mësuar	aprenderon
mësuar	aprendemos
mësuar	aprendeu
mësuar	descubrimos
ushtri	exército
ushtri	do
gazetar	xornalista
gazetar	xornalista
gazetar	reporteiro
grupet	dous
grupet	grupos
detyrën	deber
detyrën	obriga
detyrën	de
detyrën	servizo
detyrën	co
krahina	provincia
krahina	do
richard	richard
ndryshim	cambiar
ndryshim	mudar
ndryshim	cambio
ndryshim	diferenza
ndryshim	diferenzas
ndryshim	diferencia
ndryshim	mesmo
vlen	ser
vlen	a
vlen	pena
vlen	paga
vlen	valor
vlen	vale
ekonomi	economía
ekonomi	a
ekonomi	da
sytë	os
sytë	ollos
rus	rusa
rus	ruso
kodër	outeiro
kodër	hill
kodër	outeiros
kodër	924
veprim	acción
ndaluar	prohibido
ndaluar	prohibidas
pozita	posicións
shoqëria	sociedade
shoqëria	amizade
shoqëria	a
master	mestre
master	máster
master	dono
master	o
master	propietario
master	patrón
master	señor
punimet	funciona
punimet	traballa
dobët	mal
dobët	esvaecemento
dobët	débil
lokal	local
lokal	locais
lokal	o
lokal	de
moment	momento
moment	agora
moment	intre
direkt	directa
direkt	directamente
politika	política
politika	a
politika	políticas
kryeqytet	capital
kryeqytet	capitais
kryeqytet	capitol
kryeqytet	o
besim	fe
besim	confiar
besim	confianza
besim	en
besim	confianza
besim	confiar
besim	confío
besim	crenza
besim	seguros
besim	seguro
pushteti	poder
pushteti	o
website	sitio
website	web
website	páxina
feja	relixión
pastër	limpa
pastër	limpo
pastër	limpar
pastër	puro
pastër	pura
pastër	puros
stil	estilo
studio	estudio
fazën	fase
vëllai	irmán
vëllai	meu
armatosura	armados
armatosura	armado
armatosura	armada
armatosura	armadas
verë	verán
verë	no
verë	viño
kuptohet	que
kuptohet	comprendín
kuptohet	entendían
kuptohet	entendeu
kuptohet	entendía
gjëra	cousas
gjëra	as
gjëra	isto
gjëra	cousas
gjëra	material
erës	vento
erës	do
erës	corda
erës	chupo
teksti	texto
teksti	de
teksti	mensaxe
teksti	mensaxes
ligjore	xudicial
ligjore	legal
ligjore	legais
përpjekjet	esforzos
përpjekjet	intentos
personal	persoal
personal	persoais
ndarja	compartir
bregdetare	costeiras
bregdetare	costeira
bregdetare	costa
kompani	empresa
kompani	compañía
kompani	empresas
kompani	as
kompani	compañías
keshtu	así
keshtu	que
keshtu	entón
keshtu	tan
ekonomia	economía
ekonomia	a
ekonomia	da
ari	oso
ari	osiño
ari	ouro
ari	de
media	mediática
media	prensa
media	medios
media	de
media	comunicación
media	dos
dyte	segundo
dyte	segunda
dielli	sol
origjinale	orixinal
origjinale	orixinais
anije	barco
anije	barco
anije	bote
anije	chalana
qëndroi	estaba
qëndroi	quedei
qëndroi	cando
indi	india
shoqëri	empresa
shoqëri	compañía
shoqëri	sociedade
gjak	sangue
gjak	o
lule	flores
lule	flor
pyll	bosque
pyll	bosques
pyll	árbores
pyll	monte
pyll	bosque
speciale	especial
speciale	especiais
carlos	carlos
carlos	oh
makina	máquina
makina	lavadora
makina	maquinaria
makina	metralladoras
makina	coche
makina	auto
makina	carro
makina	coches
makina	coche
makina	autos
përshkruar	descrito
ime	meu
ime	miña
ime	o
ime	a
ime	meus
producent	produtor
përfaqëson	representa
gjatësia	lonxitude
përshtatshme	para
përshtatshme	máis
arabisht	árabe
berlin	de
berlin	berlín
qëllime	propósitos
kitarë	guitarra
përgatitur	preparar
përgatitur	preparada
përgatitur	listo
përgatitur	preparado
mbajt	reunión
mbajt	perdín
mbajt	mans
mbajt	tiña
mbajt	hoxe
mbajt	atopo
flasin	falar
flasin	charla
flasin	con
flasin	falo
flasin	falar
flasin	falamos
flasin	fala
flasin	fale
flasin	con
gur	de
gur	pedra
gur	a
gur	rocha
gur	pedra
gur	rock
gur	de
special	especial
special	especiais
dendësia	densidade
vone	tarde
figurë	imaxe
figurë	figura
figurë	que
figurë	descubrir
figurë	pensar
organet	órganos
shokët	amigos
shokët	os
gjermanisht	alemán
gjermanisht	alemana
gjermanisht	alemaña
gjermanisht	alemáns
sërish	outra
sërish	vez
sërish	máis
sërish	novo
sërish	de
aftë	capaz
teatrin	teatro
teatrin	recinto
teatrin	teatro
spanjolle	español
spanjolle	española
askush	ninguén
askush	non
askush	a
american	estadounidense
american	americanos
american	americana
american	americano
moshë	anos
moshë	idade
veti	si
veti	mesmos
veti	se
veti	eles
veti	mesmas
air	aire
air	ar
prapa	volver
prapa	volta
prapa	atrás
prapa	última
prapa	fila
prapa	parte
prapa	traseira
veprimet	as
veprimet	accións
kategorisë	categoría
japonia	xapón
gjysmën	media
gjysmën	metade
gjysmën	medio
gjysmën	a
vendas	local
vendas	locais
vendas	o
vendas	de
vendas	doméstica
vendas	caseira
vendas	nativo
vendas	onde
vendas	terra
grua	muller
grua	unha
niveli	nivel
klub	clube
klub	salvavidas
klub	club
përmbajtja	contido
përmbajtja	dóeme
çlirimtare	liberación
qytetare	cidadán
tradita	tradición
tradita	tradicións
tradita	tradicións
della	della
panjohur	descoñecido
panjohur	descoñecida
copa	pezas
copa	clave
copa	anacos
copa	pedazos
elementet	elementos
giovanni	giovanni
lëshuar	liberado
lëshuar	liberados
lëshuar	editaron
dukshëm	visible
dukshëm	visibles
official	oficial
dashuria	amor
dashuria	o
shfaqur	que
shfaqur	se
shfaqur	mostra
shfaqur	amosado
shfaqur	demostrado
shfaqur	as
free	libre
free	libres
free	balde
det	mar
tash	agora
juaj	a
juaj	túa
juaj	teu
juaj	o
juaj	seu
juaj	súa
dikush	alguén
dikush	alguén
dikush	que
piktura	cadro
piktura	pintura
piktura	pinturas
piktura	cadros
verior	do
verior	norte
tërësisht	totalmente
tërësisht	completamente
tërësisht	completo
tërësisht	por
mbajnë	a
mbajnë	levar
shoqatës	asociación
shekujve	séculos
ngjashëm	similar
ngjashëm	similares
ngjashëm	semellantes
ngjashëm	semellante
ngjashëm	parecido
ngjashëm	parecidas
mbushur	disecado
mbushur	cargada
mbushur	de
mbushur	cheos
banka	bancos
banka	banco
banka	ribeira
banka	penedo
banka	citybank
folur	falei
marrëdhënie	relación
plan	plan
plan	plano
plan	posición
plan	oferta
duhen	precisamos
duhen	necesitamos
duhen	que
duhen	preciso
dyshim	dúbida
dyshim	dubidar
dyshim	dúbidas
dyshim	dubido
dyshim	dubídoo
shenjë	sinal
shenjë	asinar
ligjet	leis
ligjet	as
bashkim	unión
bashkim	sindicato
bashkim	sindicalista
bashkim	sindical
bashkim	do
artin	arte
artin	art
artin	a
afërsisht	traducido
afërsisht	aproximadamente
nderi	de
nderi	honra
nderi	honor
nderi	honra
nderi	señoría
nderi	súa
vaj	petróleo
vaj	aceite
vaj	de
ndersa	mentres
ndersa	tempo
rinisë	xuventude
rinisë	mozos
rinisë	a
rinisë	mocidade
rinisë	francia
rinisë	de
dhoma	cuartos
dhoma	salas
dhoma	habitacións
dhoma	ventiladas
dhoma	sala
dhoma	habitación
dhoma	cuarto
datë	cita
datë	a
datë	día
datë	data
kish	tiña
kish	que
kish	tiven
artikujt	artigos
gjeneral	xeral
gjeneral	xeneral
gjeneral	o
show	amosar
show	espectáculo
institucionet	institucións
doktor	doc
doktor	médico
doktor	doutor
personi	persoa
personi	alguén
mëparshme	anteriores
ligj	leis
ligj	lei
ligj	a
prodhim	produto
prodhim	produción
prodhim	de
prodhim	producción
çmime	prezos
çmime	os
çmime	premios
varg	de
varg	rango
varg	cadea
varg	montañosa
varg	abano
line	liña
line	fila
sekretari	de
sekretari	secretaria
sekretari	secretario
sekretari	estado
fort	difícil
fort	duro
fort	forte
fort	fortes
fort	forte
valle	baile
valle	baila
valle	bailar
valle	danza
industriale	industrial
mëparshëm	anteriores
piktor	pintor
stili	estilo
filmat	filmes
filmat	filmes
filmat	cinema
teori	teoría
natën	noite
natën	pola
natën	noites
fisi	clan
fisi	do
fisi	dos
fisi	clans
klasa	clases
klasa	clase
klasa	da
butë	suave
skenë	escena
skenë	escea
skenë	escenario
skenë	etapa
skenë	no
skenë	palco
ndikimi	impacto
ndikimi	un
ndikimi	na
ndikimi	prazo
ndikimi	efecto
ndikimi	mellora
ndikimi	influencia
ndikimi	influír
tekst	texto
tekst	de
tekst	mensaxe
tekst	mensaxes
institutit	instituto
futbolli	fútbol
pushtimin	invasión
marie	mariechen
marie	marie
përgjithësisht	xeral
përgjithësisht	normalmente
zemër	querida
zemër	cariño
zemër	bebé
zemër	nena
zemër	rapaz
lidh	conectarnos
gjat	longo
gjat	longa
gjat	moito
gjat	tempo
djalë	neno
djalë	rapaz
djalë	mozo
djalë	fillo
rasti	caso
rasti	se
south	sur
south	do
south	sudáfrica
loja	partido
loja	xogo
loja	videoxogos
loja	de
usa	eua
kategori	categoría
spanjoll	español
spanjoll	española
jetoi	vivimos
jetoi	viviron
jetoi	viviu
jetoi	viviamos
jetoi	vivían
jetoi	vivín
jetoi	vivía
gjurmë	a
gjurmë	rastro
gjurmë	rastro
gjurmë	pista
gjurmë	pegada
gjurmë	pequena
veçanti	en
veçanti	particular
veçanti	concreto
ekzekutiv	executivo
ekzekutiv	ordenanza
rregullat	regras
rregullat	as
rregullat	normas
breg	costa
besimi	fe
besimi	confiar
besimi	confianza
besimi	en
besimi	confianza
besimi	confiar
besimi	confío
grand	dólares
grand	10000
grand	mil
çmim	prezos
çmim	prezo
çmim	precio
çmim	caché
çmim	valor
çmim	incalculábel
çmim	premio
konferenca	conferencia
konferenca	de
konferenca	conferencias
konferenca	rolda
konferenca	conferencias
luis	luis
luis	louis
privat	privadas
privat	privado
privat	privada
privat	privados
privat	raso
privat	soldado
jetonin	vivimos
jetonin	viviron
jetonin	viviu
jetonin	viviamos
jetonin	vivían
jetonin	vivín
jetonin	vivía
nënë	nai
nënë	á
nënë	mamá
letra	tarxetas
letra	cartas
letra	naipes
letra	as
letra	ás
letra	papel
letra	xornal
letra	artigo
letra	cartas
letra	letras
letra	carta
letra	tarxeta
letra	de
letra	unha
letra	documento
aleksandër	alexander
hapësira	espacios
hapësira	espazos
hapësira	espazo
hapësira	espacio
hapësira	no
gjoni	john
kineze	os
kineze	chineses
kineze	chinés
kineze	chinesas
kineze	chinesa
toke	terra
toke	país
toke	terras
toke	terreo
toke	chan
toke	terra
standard	estándar
standard	de
luftuar	loitei
luftuar	contra
luftuar	loitou
luftuar	loitamos
fat	sorte
muzikor	musical
muzikor	musicais
norvegji	noruega
mjete	ferramentas
mjete	as
shpirtit	alma
lojtarët	músicos
lojtarët	entidades
ndihmon	axuda
ndihmon	a
objektet	obxectos
objektet	os
dem	eses
dem	touro
gjen	xenéticas
gjen	xene
gjen	xenes
gjen	xen
shfaqen	parecen
planet	planeta
planet	plans
planet	os
planet	planos
rritja	crecemento
raporti	informe
raporti	informar
idetë	as
idetë	ideas
kodra	outeiro
kodra	hill
kodra	outeiros
kodra	924
kodra	outeiros
shërbimet	servizos
shërbimet	os
dërgoi	a
dërgoi	enviou
dërgoi	mandou
treg	mercado
treg	mercados
treg	esa
treg	feira
vepron	actos
zogu	paxaro
zogu	aves
zogu	ave
strukturë	estrutura
strukturë	rede
strukturë	instalacións
veshur	de
veshur	vestida
veshur	vestidos
veshur	vestidas
veshur	vestir
japoneze	xaponés
japoneze	xaponeses
nënkupton	significa
nënkupton	dicir
nënkupton	que
nënkupton	medios
nënkupton	quere
sport	deporte
sport	deportes
sport	deporte
civil	civís
civil	civil
civil	civil
pajisje	aparello
pajisje	dispositivo
pajisje	de
pajisje	historias
pajisje	mecanismo
pajisje	equipamento
pajisje	mecanismos
pajisje	dispositivos
pajisje	aparellos
pajisje	utensilios
mosha	anos
mosha	idade
dallim	diferenza
dallim	distinción
dallim	diferenza
dallim	diferenzas
dallim	diferencia
dallim	mesmo
përjashtim	excepción
përjashtim	excepcións
biblioteka	biblioteca
shpirti	espírito
shpirti	o
shpirti	déixate
shpirti	alma
vesh	oído
vesh	ouvido
vesh	orella
vesh	levar
vesh	levo
vesh	levas
vesh	non
vesh	as
vesh	leva
total	total
total	de
paqe	paz
paqe	a
francisco	francisco
rrugëve	rúas
rrugëve	polas
rrugëve	rúa
rrugëve	estradas
rrugëve	camiños
suksesshëm	éxito
suksesshëm	exitosos
qendrat	centros
net	rede
net	as
net	noites
net	noite
net	polas
tone	noso
tone	nosas
tone	nosa
tone	nosos
tone	o
tone	a
tone	os
force	forza
force	a
force	policía
force	exército
përbën	posicións
mungesa	falta
mungesa	de
mungesa	carecen
shfaqje	amosar
shfaqje	espectáculo
dallohen	distinguido
dallohen	distinguidos
nato	otan
bien	a
bien	namorarse
bien	caendo
bien	derrube
bien	ardendo
bien	caída
bien	outono
bien	caer
policia	policía
koka	cabeza
koka	a
koka	cabezas
fuqia	poder
fuqia	o
funksioni	función
funksioni	funcionar
funksioni	a
grafik	gráfico
grafik	gráfica
asht	óso
shpellë	das
shpellë	cavernas
shpellë	cova
rrjeti	rede
rrjeti	de
tregoi	dixeron
tregoi	mostrou
tregoi	mostrei
tregoi	demostramos
tregoi	que
kulturë	cultura
kulturë	cultivo
kulturë	a
edit	edith
vija	raias
brazil	brasil
vërtet	realmente
vërtet	moi
vërtet	que
vërtet	en
vërtet	verdade
përgjegjës	responsable
përgjegjës	responsables
përgjegjës	responsábeis
përgjegjës	responsábel
dokumente	documentos
përfundon	termina
përfundon	remata
përfundon	fin
përfundon	listo
miri	mellores
miri	mellor
karakteristikat	características
karakteristikat	as
romani	novela
london	londres
london	london
juridike	xudicial
juridike	legal
juridike	legais
afrikë	áfrica
afrikë	sudáfrica
europiane	europea
europiane	europeas
tipike	típico
ushqim	comida
ushqim	alimentos
ushqim	alimentaria
mbështetje	apoio
mbështetje	apoiar
mbështetje	de
bote	mundo
lira	barato
lira	libre
lira	libres
lira	balde
ushtarë	soldados
ushtarë	os
njohuri	coñecemento
njohuri	coñecía
njohuri	coñecementos
male	montañas
male	das
male	andes
male	montes
male	lorenzo
male	montaña
male	monte
shenja	sinais
menduar	que
menduar	pensaba
menduar	pensei
mureve	paredes
mureve	muros
mureve	as
mureve	defensas
ishulli	island
ishulli	illa
software	software
qetë	calma
qetë	acouga
qetë	mar
qetë	calmo
qetë	tranquila
qetë	tranquilo
qetë	calme
nxënësit	estudantes
nxënësit	os
nxënësit	alumnos
nxënësit	aos
nxënësit	alumnos
nxënësit	alumnado
nxënësit	terceiro
zero	cero
west	oeste
west	occidente
west	occidental
west	do
west	da
west	west
secila	entre
secila	cada
secila	uns
secila	un
vetes	min
vetes	mesma
vetes	mesmo
vetes	eu
vetes	me
shesh	cadrado
shesh	square
shesh	cadradas
shesh	praza
shesh	limpo
skena	escenas
skena	escena
skena	escea
skena	escenario
skena	etapa
skena	no
skena	palco
sigurt	salvo
sigurt	segura
sigurt	seguro
sigurt	seguros
sigurt	a
sigurt	seguro
sigurt	de
sigurt	que
sigurt	certo
sigurt	claro
sigurt	si
kufi	fronteira
kufi	fronteira
kufi	límite
negative	negativo
aktiviteti	tarefa
aktiviteti	actividade
amerikë	américa
amerikë	ee
amerikë	america
amerikë	estados
amerikë	unidos
amerikë	uu
amerikë	nos
figurat	as
figurat	imaxes
figurat	figuras
box	caixa
box	palco
fuqitë	poderes
shtëpitë	casas
shtëpitë	fogares
shtëpitë	casas
shtëpitë	vivendas
shtëpitë	casa
shtëpitë	fogares
shtëpitë	atención
vendase	doméstica
vendase	caseira
vendase	local
vendase	locais
vendase	o
vendase	de
vendase	nativo
vendase	onde
vendase	terra
poeti	poeta
poeti	poetas
poeti	o
alternative	alternativa
ndryshimi	diferenza
ndryshimi	diferenzas
ndryshimi	diferencia
ndryshimi	mesmo
ndryshimi	cambiar
ndryshimi	mudar
ndryshimi	cambio
asnjëherë	non
asnjëherë	nunca
katolik	católica
katolik	católico
katolik	catholic
pyetje	pregunta
pyetje	cuestión
pyetje	preguntas
pyetje	as
pyetje	pregunta
pyetje	cuestións
tërhequr	afogado
report	informe
report	informar
rajonet	rexións
suedia	suecia
edward	eduardo
edward	edward
reale	real
reale	de
reale	verdade
rusi	rusia
news	noticias
news	noticia
news	novas
aktivitetin	actividade
drama	drama
djem	rapaces
djem	nenos
djem	os
djem	mozos
djem	tipos
djem	mozos
djem	rapaces
djem	tíos
djem	homes
shkakton	provoca
shkakton	causa
shkakton	causas
shkakton	que
programin	programa
programin	de
programin	programar
kompleks	complexo
kompleks	complexas
kompleks	complexa
kompleks	complexos
njësitë	unidades
njësitë	instalacións
ligjin	leis
ligjin	lei
ligjin	a
komuniteti	comunidade
meshkuj	homes
meshkuj	os
albumin	ubicación
gra	mulleres
gra	as
bimë	plantas
bimë	planta
bimë	vexetais
bimë	de
fan	fan
natyra	natureza
natyra	da
natyra	a
karriera	carreira
karriera	súa
përdoruesi	usuario
përdoruesi	de
shumtë	moitas
zgjeruar	expandíndose
mjekësore	medicina
mjekësore	médico
mjekësore	médicos
mjekësore	médica
zemra	corazón
zemra	cardíacas
zemra	cardíaca
gje	que
gje	cousa
gje	mesmo
zjarr	lume
zjarr	fogo
mjet	de
mjet	ferramenta
mjet	ferramentas
era	vento
era	do
era	corda
era	chupo
komiteti	comité
diplomuar	estudante
sidoqoftë	xeitos
sidoqoftë	de
sidoqoftë	todos
sidoqoftë	os
sidoqoftë	modos
sidoqoftë	todas
sidoqoftë	formas
lugina	val
lugina	da
lugina	valley
lugina	vales
kopje	copia
burra	homes
burra	os
lirinë	liberdade
lirinë	a
hero	heroe
vajzë	moza
vajzë	rapaza
vajzë	nena
kontratë	contrato
organizatë	organización
organizatë	sindicato
gara	carreira
gara	raza
gara	a
gara	internacional
gara	de
gara	carreiras
gjysma	media
gjysma	metade
gjysma	medio
gjysma	a
studim	estudar
studim	estudo
studim	estudamos
studim	despacho
aktivitetet	actividades
aktivitetet	tarefas
shkatërruar	destruídos
shkatërruar	destruíron
shkatërruar	destruído
shkatërruar	con
shkatërruar	destruírono
shkatërruar	destruír
pali	paul
pali	cae
pali	caeu
pali	namorado
rastet	casos
rastet	caixas
profesionist	profesionais
profesionist	profesional
profesionist	un
shkrim	escribir
shkrim	a
shkrim	escribía
shkrim	facendo
shkrim	súas
shkrim	escrita
shkrim	escribe
lagje	barrio
nen	baixo
nen	debaixo
nen	de
tabela	mesa
temë	tema
temë	asunto
sipërfaqes	superficie
shkalla	escala
shkronja	cartas
shkronja	letras
shkronja	idiogramas
shkronja	personaxes
qelizat	as
qelizat	células
fundin	saia
brigjet	costas
dmth	así
dmth	que
dmth	entón
dmth	tan
besnik	leal
komunikimit	comunicación
përgjigje	resposta
përgjigje	responder
përgjigje	resposta
komisioni	comisión
manastir	mosteiro
manastir	convento
specifike	específicas
specifike	específica
specifike	específico
specifike	concreto
specifike	específicos
thirrje	chamada
thirrje	chamamos
thirrje	chamar
shpirtin	alma
programet	programas
programet	aplicacións
programet	para
programet	software
drejtori	director
drejtori	dirección
drejtori	de
raport	informe
raport	informar
mbrapa	volver
mbrapa	volta
mbrapa	atrás
ndarjen	compartir
shkruante	escribín
shkruante	escribiron
shkruante	escribiume
shkruante	escribiu
shkruante	a
shekujt	séculos
motra	irmás
motra	irmá
motra	a
kongresin	congreso
hyjnore	divino
hyjnore	divina
aktivitete	actividades
aktivitete	tarefas
industria	industria
lartësia	altura
verdhë	amarelos
verdhë	amarelas
verdhë	amarela
verdhë	marelo
verdhë	taxi
shpejtësia	velocidade
shpejtësia	rapidez
zone	zona
naftës	petróleo
naftës	aceite
naftës	de
kundërt	contrario
kundërt	oposta
kundërt	opostas
fjale	palabra
fjale	palabras
fjale	as
fjale	verbas
malor	terras
malor	altas
pjesëmarrës	participación
pjesëmarrës	participar
pjesëmarrës	participantes
dukuri	fenómeno
erdhën	chegou
erdhën	veu
kafshëve	animais
kafshëve	os
kafshëve	animais
kafshëve	animal
pozitive	positivo
pozitive	positiva
epoka	era
ndarje	división
ndarje	separación
fqinje	veciño
washington	washington
washington	dc
pasuri	fortuna
pasuri	riqueza
pasuri	riquezas
pasuri	coa
rrjet	rede
rrjet	de
sezon	tempada
sezon	de
federale	federal
federale	circuíto
federale	federais
shembuj	exemplos
ngarkuar	cargada
betejë	batalla
aftësi	habilidades
aftësi	habilidade
aftësi	capacidade
aftësi	habilidade
drejtpërdrejtë	directa
teknik	técnico
teknik	técnica
ministri	ministro
ministri	ministra
ministri	pastor
ministri	cabinet
ministri	o
pjetër	peter
pjetër	pedro
mjetet	ferramentas
mjetet	as
ketu	aquí
aftësitë	habilidades
aftësitë	habilidade
aftësitë	capacidades
sulmet	ataca
sulmet	ataques
familjeve	familias
familjeve	as
zgjidhje	solución
zgjidhje	solucións
zgjidhje	solucións
zgjidhje	solución
punët	asuntos
punët	traballos
punët	traballo
madhësia	tamaño
madhësia	do
teatër	teatro
teatër	recinto
teatër	teatro
dispozicion	dispoñibles
dispozicion	dispoñible
dispozicion	dispor
dispozicion	dispoñíbel
dispozicion	haxa
dispozicion	dispoñíbeis
last	último
last	últimos
last	pasado
last	última
last	o
last	onte
teknika	técnica
teknika	técnicas
tregut	mercado
tregut	mercados
tregut	esa
tregut	feira
gjaku	sangue
gjaku	o
vendore	local
vendore	locais
vendore	o
vendore	de
bardha	brancos
bardha	branco
bardha	branca
bardha	brancas
tregtisë	comercio
tregtisë	trocar
tregtisë	comercial
tregtisë	oficio
sasia	cantidade
sasia	enorme
sasia	cantidade
programe	programas
programe	de
programe	programación
programe	software
filmave	filmes
filmave	cinema
filozofi	filosofía
shërbimi	servizo
shërbimi	de
parlamenti	parlamento
zeza	negra
zeza	negro
zeza	negros
hungarisë	hungría
juglindore	sueste
juglindore	sureste
vogel	vogelöd
vogel	vogel
kolona	columna
kolona	retagarda
harry	harry
texas	texas
arsyeja	razón
arsyeja	motivo
arsyeja	pola
arsyeja	que
letërsia	literatura
gjera	cousas
gjera	as
thyer	roto
gruan	muller
gruan	esposa
gruan	dona
gjithsesi	xeitos
gjithsesi	de
gjithsesi	todos
gjithsesi	os
gjithsesi	modos
gjithsesi	todas
gjithsesi	formas
punonte	traballamos
punonte	funcionou
punonte	traballei
punonte	traballaba
punonte	traballou
hynë	entrou
hynë	na
hynë	entra
ishull	island
ishull	illa
pranishëm	presentar
pranishëm	actual
pranishëm	presente
pranishëm	presentes
pranishëm	agasallo
largët	distante
largët	afastado
