και	y
ηγέτης	leader
ηγέτης	líder
ιταλός	italiana
ιταλός	italianos
ιταλός	italiano
πολίτες	ciudadanos
πολίτες	ciudadanas
ιερό	santo
ιερό	santísimo
ιερό	holy
ιερό	santa
ιερό	sagrado
ιερό	sagradas
ιερό	sagrados
ιερό	sagrada
πόδια	pies
πόδια	patas
πόδια	piernas
πολιορκία	asedio
πολιορκία	sitio
τίτλους	títulos
αρχικό	iniciales
αρχικό	inicial
αρχικό	original
αρχικό	originales
επίπεδα	niveles
τηλεόραση	televisor
τηλεόραση	television
τηλεόραση	televisión
τηλεόραση	televisiones
χρήστος	christos
λευκό	blancas
λευκό	blanca
λευκό	white
λευκό	blancos
λευκό	blanco
μικρός	small
μικρός	pequeñas
μικρός	pequeño
μικρός	pequeña
μικρός	pequeños
περιόδους	periodos
περιόδους	períodos
μισό	mitad
μισό	half
μισό	medio
λέξεις	palabras
δούκας	duque
δούκας	ducado
δούκας	duke
μουσικά	musicalmente
γωνία	corner
γωνία	rincón
γωνία	esquina
γωνία	ángulo
γωνία	angulo
δεκαετίες	decenios
δεκαετίες	décadas
κανάλι	canal
κανάλι	canal
κανάλι	canalizar
κανάλι	canales
κανάλι	channel
νίκησε	vencido
νίκησε	derrotada
νίκησε	derrotado
νίκησε	vencidos
νίκησε	derrotados
γράψει	escrito
γράψει	escritas
γράψει	escrita
γράψει	escritos
γεωγραφία	geografía
έστειλε	enviada
έστειλε	enviados
έστειλε	enviadas
έστειλε	enviado
έστειλε	envió
ολοκληρώθηκε	completada
ολοκληρώθηκε	finalizado
ολοκληρώθηκε	completadas
ολοκληρώθηκε	completados
ολοκληρώθηκε	terminado
ολοκληρώθηκε	completado
ολοκληρώθηκε	completado
ολοκληρώθηκε	completa
ολοκληρώθηκε	completar
ολοκληρώθηκε	completas
ολοκληρώθηκε	completo
γεωργία	agricultura
αγάπη	amor
αγάπη	amores
αγάπη	love
αγάπη	amar
βουλγαρία	bulgaria
φτάσει	llegan
φτάσει	llegar
φτάσει	alcance
φτάσει	reach
φτάσει	alcances
άμεση	directa
άμεση	directo
άμεση	directamente
άμεση	direct
άμεση	directos
άμεση	directas
άμεση	inmediato
άμεση	inmediatas
άμεση	inmediatos
άμεση	inmediata
θεόδωρος	theodoros
διοικητικά	administrativa
διοικητικά	administrativos
διοικητικά	administrativas
διοικητικά	administrativo
ελένη	eleni
ελένη	helena
ελένη	elena
παναγιώτης	panagiotis
δράσης	action
δράσης	acción
δράσης	accion
τοποθεσία	lugar
τοποθεσία	ubicacion
τοποθεσία	ubicación
τοποθεσία	emplazamiento
τοποθεσία	localización
σύνδεσμος	link
σύνδεσμος	enlazar
σύνδεσμος	enlace
σύνδεσμος	vínculo
ανανέωση	actualizar
ανανέωση	refrescar
ανανέωση	renovación
πλήρες	lleno
πλήρες	full
πλήρες	llena
πλήρες	plena
πλήρες	completo
πλήρες	completado
πλήρες	completa
πλήρες	completar
πλήρες	completas
πλήρες	completo
θάνατος	fallecimiento
θάνατος	death
θάνατος	muerte
θάνατος	defunción
τοπικό	local
τοπικό	locales
γενικό	generalidades
γενικό	generales
γενικό	general
τζάκσον	jackson
πατρίδα	patria
πατρίδα	hogar
πατρίδα	casa
πατρίδα	inicio
πατρίδα	patria
φωτογραφία	fotografía
φωτογραφία	photo
φωτογραφία	foto
φωτογραφία	fotografía
φωτογραφία	fotografia
φωτογραφία	fotografía
φωτογραφία	fotografia
φωτογραφία	foto
κατεύθυνση	direction
κατεύθυνση	dirección
κατεύθυνση	rumbo
κατεύθυνση	partida
κατεύθυνση	encabezamiento
κατεύθυνση	encabezado
κατεύθυνση	rúbrica
ηρακλής	hércules
κόσμος	mundial
κόσμος	mundo
κόσμος	world
κόσμος	pueblo
κόσμος	gente
κόσμος	personas
καλύπτει	portadas
καλύπτει	fundas
καλύπτει	abarca
καλύπτει	cubiertas
καλύπτει	cubriendo
αναπτύχθηκε	desarrollados
αναπτύχθηκε	desarrollado
αναπτύχθηκε	desarrollada
αναπτύχθηκε	desarrolladas
δυναστεία	dinastía
μεταφέρθηκε	movida
μεταφέρθηκε	movido
μεταφέρθηκε	conmovido
μεταφέρθηκε	trasladado
μεταφέρθηκε	transferida
μεταφέρθηκε	transferido
μεταφέρθηκε	trasladado
μεταφέρθηκε	transferidos
μεταφέρθηκε	transferidas
περιγράφει	describe
νικητής	ganador
νικητής	vencedor
νικητής	ganadora
μουσικό	músico
προσφέρει	ofertas
προσφέρει	ofrece
όργανο	instrumento
όργανο	órganos
όργανο	órgano
γένος	género
γένος	genero
γένος	sexo
γένος	género
μόνον	únicamente
μόνον	solo
μόνον	sólo
μόνον	solamente
παράγει	genera
παράγει	produce
ανδρέα	andreas
προκαλεί	causa
προκαλεί	causas
μείωση	reducción
μείωση	descenso
μείωση	disminuir
μείωση	disminuye
μείωση	disminución
κατασκευάστηκε	construidos
κατασκευάστηκε	construido
κατασκευάστηκε	construida
κατασκευάστηκε	construidos
κατασκευάστηκε	construido
κατασκευάστηκε	construida
ιατρική	medicina
ιατρική	medicamento
ιατρική	medicinas
ιατρική	medico
ιατρική	médicas
ιατρική	médicos
ιατρική	medicina
ιατρική	médico
κύπελλα	copas
κύπελλα	tazas
κύπελλα	vasos
προσέγγιση	aproximación
προσέγγιση	enfoque
προσέγγιση	acercamiento
προσέγγιση	aproximación
προσέγγιση	abordaje
προσέγγιση	planteamiento
πλανήτη	planet
πλανήτη	planeta
δημοσιογράφος	periodista
δημοσιογράφος	reportero
δημοσιογράφος	periodista
δημοσιογράφος	reportera
εξέγερση	sublevación
εξέγερση	insurrección
εξέγερση	levantamiento
εξέγερση	revuelta
εξέγερση	rebelión
εξέγερση	insurrección
εξέγερση	rebelión
εξέγερση	revuelta
εξέγερση	motín
εξέγερση	disturbios
εξέγερση	riot
εξέγερση	revuelta
εξέγερση	desmadre
εξέγερση	rebelión
λήξη	end
λήξη	fin
λήξη	final
λήξη	expirar
λήξη	caducidad
λήξη	vencimiento
λήξη	expiración
λήξη	terminación
λήξη	rescisión
λήξη	finalización
λήξη	caducidad
λήξη	expiración
ινδία	india
ακτές	costas
ακτές	litoral
ακτές	costa
ακτές	costas
εμπορική	anuncio
εμπορική	comercial
εμπορική	comerciales
επεισόδια	episodios
αντίσταση	resistencias
αντίσταση	resistencia
διακρίσεις	discriminación
διακρίσεις	discriminaciones
διακρίσεις	discriminatoria
διακρίσεις	discriminatorios
διακρίσεις	discriminatorias
διακρίσεις	discriminatorio
φωτογραφίες	fotografias
φωτογραφίες	fotos
φωτογραφίες	fotografías
φωτογραφίες	fotos
φωτογραφίες	fotografías
φωτογραφίες	imagenes
φωτογραφίες	fotos
φωτογραφίες	fotografías
φωτογραφίες	cuadros
φωτογραφίες	imágenes
καρλ	karl
καρλ	carlos
καρλ	carl
καρλ	carlos
διάδοχος	heredera
διάδοχος	heredero
διάδοχος	sucesora
διάδοχος	sucesores
διάδοχος	sucesor
γιάννη	yannis
έντονη	intensos
έντονη	intensa
έντονη	intensas
έντονη	intenso
παλαιά	viejo
παλαιά	antiguo
παλαιά	viejos
παλαιά	antigua
παλαιά	vieja
παίκτες	jugadores
παίκτες	reproductores
παίκτες	jugadores
κύκλο	circunferencia
κύκλο	círculo
κύκλο	circle
κύκλο	circulo
κύκλο	ciclo
κύκλο	ciclos
αρνήθηκε	negado
αρνήθηκε	negó
αρνήθηκε	negada
αρνήθηκε	denegada
αρνήθηκε	denegado
αρνήθηκε	declinó
αρνήθηκε	rechazada
αρνήθηκε	disminuido
αρνήθηκε	rechazado
αρνήθηκε	denegada
αρνήθηκε	denegado
αρνήθηκε	rechazada
αρνήθηκε	rechazó
υλικά	material
υλικά	materiales
υλικά	material
υλικά	materias
υλικά	materiales
γνώση	conocimiento
γνώση	conocimientos
βρήκε	encontrada
βρήκε	encontradas
βρήκε	encontrados
βρήκε	hallado
βρήκε	encontrado
βασική	básica
βασική	básicos
βασική	basic
βασική	básicas
βασική	básico
πρόσφατα	recientemente
πρόσφατα	recientes
πρόσφατα	reciente
λογοτεχνία	literatura
ρωσική	rusia
ρωσική	rusas
ρωσική	rusa
ρωσική	ruso
ρωσική	rusos
χημεία	quimica
χημεία	química
συμμαχία	alliance
συμμαχία	alianza
ιδέες	ideas
πίνακες	mesas
πίνακες	tablas
πίνακες	cuadros
πίνακες	pinturas
πίνακες	cuadros
λογαριασμό	cuenta
παραγωγός	productores
παραγωγός	productor
παραγωγός	productora
παραγωγός	productoras
παραγωγός	fabricante
παραγωγός	fabricantes
γενικές	generalidades
γενικές	generales
γενικές	general
ολλανδία	holanda
προφίλ	perfil
προφίλ	perfiles
κλίμα	clima
σπίτια	viviendas
σπίτια	hogares
σπίτια	casas
σπίτια	casas
ικανότητα	habilidades
ικανότητα	habilidad
ικανότητα	destreza
ικανότητα	capacidad
ικανότητα	capacidad
ικανότητα	habilidad
κκε	cci
αποκτήσει	adquirida
αποκτήσει	adquiridos
αποκτήσει	adquirió
αποκτήσει	adquiridas
αποκτήσει	adquirido
αποκτήσει	adquiera
αποκτήσει	adquiere
αποκτήσει	adquirir
μνημεία	monumento
μνημεία	monumentos
λαμβάνει	recibe
σπάνια	raramente
σπάνια	raros
σπάνια	rara
σπάνια	raras
σπάνια	raro
διαγωνισμό	concurso
διαγωνισμό	certamen
μαθηματικά	mates
μαθηματικά	matemáticas
μαθηματικά	matemático
μαθηματικά	matemáticas
μαθηματικά	matemática
μαθηματικά	mates
μαθηματικά	matemáticas
μαθηματικά	matemática
γέφυρα	bridge
γέφυρα	puente
προσοχή	atención
προσοχή	atencion
είσοδο	entrada
πυκνότητα	densidad
πιθανότατα	probablemente
υπουργοί	ministros
υπουργοί	ministras
μαύρο	negra
μαύρο	black
μαύρο	negras
μαύρο	negros
μαύρο	negro
φύλλα	cartas
φύλλα	naipes
φύλλα	baraja
φύλλα	tarjetas
φύλλα	hojas
φύλλα	chapas
φύλλα	sábanas
φύλλα	hojas
φύλλα	sabanas
κίνδυνο	riesgo
κίνδυνο	riesgos
κίνδυνο	arriesgar
κίνδυνο	peligro
ζει	vive
ζει	vidas
πραγματικά	realmente
πραγματικά	verdaderamente
πραγματικά	realmente
σφαίρα	esfera
σφαίρα	balazo
σφαίρα	bala
βάθος	profundidad
βήμα	escalón
βήμα	step
βήμα	paso
έλλειψη	carencia
έλλειψη	deficiencia
έλλειψη	carencia
έλλειψη	falta
έλλειψη	escasez
εγκαταστάσεις	instalaciones
εγκαταστάσεις	instala
εγκαταστάσεις	instalaciones
εγκαταστάσεις	facilidades
εγκαταστάσεις	instalaciones
υψηλή	alto
υψηλή	high
υψηλή	elevada
υψηλή	alta
κοινότητες	comunidades
βρέθηκαν	encontrada
βρέθηκαν	encontradas
βρέθηκαν	encontrados
βρέθηκαν	hallado
βρέθηκαν	encontrado
κατάλογο	directorio
κατάλογο	catálogo
κατάλογο	catalogo
κατάλογο	catálogos
κατάλογο	catálogo
κατάλογο	catalogo
κυριαρχία	soberanía
κυριαρχία	dominio
κυριαρχία	dominación
κυριαρχία	predominio
κυριαρχία	dominio
κυριαρχία	dominación
κυριαρχία	dominio
βασικά	básicamente
βασικά	basicamente
διαχειριστές	administradoras
διαχειριστές	administradores
διαχειριστές	administradores
διαχειριστές	gerentes
διαχειριστές	gestores
διαχειριστές	administradores
διαχειριστές	directivos
διαχειριστές	directores
ευρώ	euros
ευρώ	euros
ευρώ	eur
ευρώ	eurocopa
ευρώ	euro
ευρώ	euros
αντίστοιχο	correspondiente
αντίστοιχο	correspondientes
κυβερνήτης	gobernadora
κυβερνήτης	gobernador
προγράμματα	programas
προγράμματα	programas
προσωπικά	personal
προσωπικά	personales
προσωπικά	personalmente
εισβολή	invasiones
εισβολή	invasión
εισβολή	intromisión
εισβολή	intrusión
γραφή	redacción
γραφή	escribiendo
γραφή	escribir
γραφή	escritura
στρατιωτικός	ejército
στρατιωτικός	militares
στρατιωτικός	militar
οργανισμός	organizacion
οργανισμός	organización
οργανισμός	organizacion
οργανισμός	organización
οργανισμός	agencia
οργανισμός	agency
τούρκους	turcos
ρόλος	rol
απόλλων	apolo
απόλλων	apollo
ιστότοπος	website
ιστότοπος	web
ιστότοπος	sitio
νοσοκομείο	hospitales
νοσοκομείο	hospitalaria
νοσοκομείο	hospital
νοσοκομείο	hospitalización
νοσοκομείο	hospitalario
κριτικές	críticas
κριτικές	opiniones
κριτικές	reseña
κριτικές	reseñas
συμμετέχουν	participe
συμμετέχουν	participa
συμμετέχουν	participen
συμμετέχουν	participar
πασοκ	pasok
πολιτικοί	políticos
πολιτικοί	politicos
δει	visto
εκδόθηκε	emitidos
εκδόθηκε	expedido
εκδόθηκε	expedida
εκδόθηκε	emitido
όριο	limite
όριο	limitar
όριο	límite
βουλγαρίας	bulgaria
προφανώς	aparentemente
προφανώς	obviamente
προφανώς	evidentemente
εμπόριο	comercio
εμπόριο	intercambios
εμπόριο	comercio
ανάγκες	necesidades
ανάγκες	necesita
τίτλοι	valores
τίτλοι	títulos
τίτλοι	títulos
χάρτη	plano
χάρτη	mapa
χάρτη	mapas
χάρτη	charter
χάρτη	chárter
χάρτη	carta
ελληνίδα	griega
ελληνίδα	griego
ελληνίδα	griegos
προηγούμενη	anterior
προηγούμενη	previo
προηγούμενη	anteriores
προηγούμενη	previos
ποιήματα	poemas
έντονα	firmemente
έντονα	fuertemente
έντονα	intensamente
στόχος	objetivas
στόχος	objetiva
στόχος	objetivo
στόχος	objetivo
στόχος	target
στόχος	blanco
δημιουργεί	crea
αυστρία	austria
κέντρα	centros
άνοιξη	manantial
άνοιξη	primavera
άνοιξη	resorte
ιωαννίνων	ioannina
ηλικίας	edad
ηλικίας	age
ηλικίας	edades
ηλικίας	envejecido
φέρεται	golosinas
φέρεται	trata
συγκροτήματα	bandas
συγκροτήματα	asambleas
συγκροτήματα	montajes
σκοπός	proposito
σκοπός	finalidad
σκοπός	propósito
φαν	abanico
φαν	ventilador
φαν	admirador
φαν	fan
διαμερίσματα	apartamentos
διαμερίσματα	pisos
λόγια	palabras
παραλία	playas
παραλία	playa
υποστηρίζει	apoyos
υποστηρίζει	soportes
υποστηρίζει	apoya
πράγματι	ciertamente
πράγματι	efectivamente
παραιτήθηκε	dimitido
παραιτήθηκε	dimitió
παραιτήθηκε	renunció
δυτικό	occidental
δυτικό	occidente
δυτικό	western
δυτικό	occidentales
δυτικό	oeste
συνεχώς	continuamente
συνεχώς	constantemente
συνεχώς	continuamente
μικρότερο	menor
σώματα	órganos
σώματα	cadáveres
σώματα	cuerpos
εξαίρεση	excepción
εξαίρεση	exclusión
εξαίρεση	exclusiones
εξαίρεση	excepciones
εξαίρεση	exención
αιτία	razón
αιτία	motivo
αιτία	razon
αιτία	causa
αιτία	cause
ξεκινά	inicia
ξεκινά	empieza
ξεκινά	comienza
ξεκινά	inicia
ξεκινά	empieza
ξεκινά	comienza
ξεκινά	arranca
αθλητική	athletic
αθλητική	atlética
αθλητική	atlético
πολιτισμός	cultivo
πολιτισμός	cultura
πολιτισμός	civilización
τράπεζα	banca
τράπεζα	banco
τράπεζα	bank
διατηρεί	mantiene
καπ	tapa
καπ	pac
καπ	cap
καπ	capi
καπ	gorra
καπ	ppc
καπ	pcp
καπ	cfp
διαφορετική	distinta
διαφορετική	diferente
διαφορετική	distintos
διαφορετική	distinto
διαφορετική	diferentes
εκκλησίες	iglesias
σκόρερ	goleador
υποψήφιος	candidata
υποψήφιος	candidato
υποψήφιος	candidatos
πύργος	torre
πύργος	tower
πύργος	torre
σχολεία	escuelas
σχολεία	colegios
σχολεία	escuela
ντέιβιντ	jose
ντέιβιντ	david
προπονητή	entrenador
προπονητή	autocar
προπονητή	coach
προπονητή	entrenadora
συζητήσεις	discusiones
συζητήσεις	debates
συζητήσεις	deliberaciones
συζητήσεις	debates
συζητήσεις	debate
αρχαίο	antiguo
αρχαίο	antiguas
αρχαίο	antiguos
αρχαίο	antigua
προώθηση	ascensos
προώθηση	promocion
προώθηση	promoción
προώθηση	promociones
προώθηση	ascenso
προώθηση	promocionar
προώθηση	promover
προώθηση	promueva
προώθηση	promociona
επίσκοπος	alfil
επίσκοπος	bishop
επίσκοπος	obispo
πλούσια	rico
πλούσια	ricas
πλούσια	rich
πλούσια	ricos
πλούσια	rica
παράσταση	rendimiento
παράσταση	desempeño
παράσταση	actuación
παράσταση	performance
παράσταση	espectáculo
παράσταση	show
παράσταση	mostrar
περάσει	pase
περάσει	paso
περάσει	pasar
περάσει	pasa
περάσει	pasen
πολωνία	polonia
απόλλωνα	apolo
απόλλωνα	apollo
σοφία	sofia
σοφία	sofía
σοφία	sophia
σοφία	sofía
σοφία	sabiduria
σοφία	sabiduría
παρουσίαση	presentación
παρουσίαση	ponencia
παρουσίαση	presentacion
δυνατόν	posible
δυνατόν	posibles
κατάληψη	occupy
κατάληψη	ocupen
κατάληψη	ocupar
κατάληψη	absorción
αναγνώριση	identificación
αναγνώριση	reconocimientos
αναγνώριση	reconocimiento
τάγμα	batallón
άκρο	miembro
άκρο	extremidad
σήμα	señal
σήμα	placa
σήμα	insignia
ευχαριστώ	gracias
ευρήματα	hallazgos
ευρήματα	conclusiones
ευρήματα	descubrimientos
αεροσκάφος	avión
αεροσκάφος	aeronaves
αεροσκάφος	aviones
αεροσκάφος	aeronave
χρόνος	hora
χρόνος	tiempo
χρόνος	time
πράξεις	operaciones
πράξεις	actos
πράξεις	acciones
φίλιππος	felipe
φίλιππος	filipo
δυνατό	strong
δυνατό	fuerte
δυνατό	fuertes
βασιλείς	reyes
βασιλείς	kings
βασιλείς	realeza
τουρκική	turcos
τουρκική	turco
τουρκική	turca
τουρκική	turquía
επάνω	arriba
δήμοι	ayuntamientos
δήμοι	municipios
δήμοι	municipalidades
τέταρτη	cuarto
τέταρτη	cuarta
αιγαίου	egeo
ύφος	style
ύφος	estilo
χώρους	espacios
τούρκοι	turcos
ορθόδοξη	ortodoxo
ορθόδοξη	ortodoxas
ορθόδοξη	ortodoxos
ορθόδοξη	ortodoxa
παραστάσεις	actuaciones
παραστάσεις	representaciones
παραστάσεις	espectáculos
παραστάσεις	muestra
παραστάσεις	shows
περιοδικά	cargadores
περιοδικά	revistas
παρακαλώ	favor
παρακαλώ	please
παρακαλώ	porfavor
παρακαλώ	porfa
παράγοντες	agentes
παράγοντες	factores
τεχνικές	técnicas
αστέρας	estrella
αστέρας	star
αστέρας	estelar
φυτά	plantas
φυτά	planta
αγίων	santos
προτάσεις	sugerencias
προτάσεις	sugerencia
προτάσεις	proposiciones
προτάσεις	propuestas
προτάσεις	recomendaciones
σύμβουλος	consejera
σύμβουλος	asesora
σύμβουλος	asesor
σύμβουλος	consejero
σύμβουλος	consultor
σύμβουλος	consultora
σύμβουλος	asesor
σύμβουλος	asesora
οικισμό	aglomeración
τεχνολογία	tecnologia
τεχνολογία	tecnológico
τεχνολογία	tecnología
τεχνολογία	tecnológica
όπλα	brazo
όπλα	brazos
όπλα	armas
όπλα	armamento
όπλα	armas
όπλα	pistolas
όπλα	guns
όπλα	fusiles
όπλα	cañones
όπλα	armas
έκρηξη	erupción
έκρηξη	explosión
έκρηξη	ráfaga
έκρηξη	explosión
έκρηξη	estallido
συνέλευση	ensamblaje
συνέλευση	asamblea
συνέλευση	montaje
συνέλευση	convención
συνέλευση	convenio
συνέλευση	convenciones
επιτυχίες	exitos
επιτυχίες	aciertos
επιτυχίες	éxitos
βασιλικό	basil
βασιλικό	basilio
βασιλικό	albahaca
βασιλικό	real
βασιλικό	royal
βασιλικό	reales
πάρκο	parques
πάρκο	parque
πάρκο	park
ποίηση	poesía
εθνών	naciones
εθνών	nations
ανατολικό	este
ανατολικό	oriente
ανατολικό	east
ανατολικό	orientales
ανατολικό	oriental
ανατολικό	eastern
διαστάσεις	dimensiones
διαστάσεις	dimensión
διαστάσεις	dimensiones
ερείπια	ruinas
ασφάλεια	seguridad
ασφάλεια	inocuidad
ασφάλεια	seguridad
ασφάλεια	aseguradoras
ασφάλεια	seguros
ασφάλεια	aseguradora
ασφάλεια	seguro
γραφείο	oficinas
γραφείο	oficina
γραφείο	office
γραφείο	despacho
γραφείο	escritorio
καθημερινή	cotidiano
καθημερινή	cotidiana
καθημερινή	diarios
καθημερινή	diariamente
καθημερινή	diario
καθημερινή	cotidiano
καθημερινή	diaria
εσωτερική	interno
εσωτερική	interna
απλή	simple
απλή	sencilla
απλή	sencillo
απλή	simples
αρχεία	files
αρχεία	archivos
αρχεία	expedientes
αρχεία	ficheros
αρχεία	actas
αρχεία	registros
αρχεία	discos
αρχεία	records
αρχεία	archivos
αρχεία	archivo
διάκριση	discriminación
διάκριση	discriminaciones
διάκριση	distinción
διάκριση	distinciones
εβδομάδες	semanas
επιστολή	letra
επιστολή	carta
συνεισφορά	aportación
συνεισφορά	contribución
συνεισφορά	aporte
ιταλικά	italiana
ιταλικά	italianos
ιταλικά	italiano
πιθανότητα	probabilidades
πιθανότητα	probabilidad
πιθανότητα	posibilidad
μόσχα	moscú
εξέδωσε	emitidos
εξέδωσε	expedido
εξέδωσε	expedida
εξέδωσε	emitido
ηρακλή	hércules
καλιφόρνια	california
πέρασμα	pasaje
πέρασμα	pasadizo
πέρασμα	pase
πέρασμα	paso
πέρασμα	pasar
πέρασμα	pasa
πέρασμα	pasen
έμβλημα	insignia
έμβλημα	insignias
έμβλημα	emblema
έμβλημα	emblemas
γύρος	redonda
γύρος	redondo
γύρος	redondos
γύρος	ronda
γύρος	round
παύλος	paul
παύλος	pablo
παύλος	pavlos
γερμανικό	alemanes
γερμανικό	alemán
γερμανικό	alemana
γερμανικό	aleman
βρετανική	británico
βρετανική	británicos
βρετανική	británica
συγκρούσεις	conflicto
συγκρούσεις	conflictos
συγκρούσεις	conflicto
συγκρούσεις	conflictos
προ	pre
χειμώνα	invierno
πράσινο	verde
πράσινο	green
πράσινο	verdes
δία	zeus
δία	júpiter
εταιρείες	corporaciones
εταιρείες	firmas
εταιρείες	compañias
εταιρείες	empresas
εταιρείες	compañías
εφημερίδες	periódico
εφημερίδες	periodico
εφημερίδες	periódicos
εφημερίδες	diarios
εφημερίδες	prensa
εφημερίδες	periódicos
εφημερίδες	ponencias
εφημερίδες	papeles
αρχαιολογικό	arqueológica
αρχαιολογικό	arqueológico
αρχαιολογικό	arqueológicos
αρχαιολογικό	arqueológicas
μουσικός	músico
χρήματα	dinero
χρήματα	money
τραγουδίστρια	singer
τραγουδίστρια	cantor
τραγουδίστρια	cantante
βερολίνο	berlin
βερολίνο	berlín
κλίμακα	balanza
κλίμακα	baremo
κλίμακα	escalar
κλίμακα	escala
ανέβηκε	subida
ανέβηκε	subidas
ανέβηκε	cargado
ανέβηκε	subido
μέλλον	futuro
μέλλον	future
μέλλον	futura
μέλλον	porvenir
κύκλος	circunferencia
κύκλος	círculo
κύκλος	circle
κύκλος	circulo
κύκλος	ciclo
κύκλος	ciclos
νωρίτερα	anterior
νωρίτερα	antes
νωρίτερα	anteriormente
νωρίτερα	anteriores
βιέννη	viena
σκοτώθηκε	mató
σκοτώθηκε	asesinados
σκοτώθηκε	asesinada
σκοτώθηκε	asesinado
σκοτώθηκε	matado
δεδομένου	dado
δεδομένου	dados
πρότεινε	sugerida
πρότεινε	sugerido
πρότεινε	sugirió
βασιλείας	basilea
εφαρμογές	aplicaciones
εφαρμογές	solicitudes
εφαρμογές	aplicaciones
αλλάξει	cambiado
αλλάξει	cambiada
αλλάξει	cambió
αιώνες	siglos
αιώνες	eones
χτίστηκε	construidos
χτίστηκε	construido
χτίστηκε	construida
ιστορίες	historias
ιστορίες	tales
ιστορίες	relatos
ιστορίες	cuentos
ιστορίες	historias
ιστορίες	relatos
ιστορίες	cuentos
ισπανικά	española
ισπανικά	castellano
ισπανικά	español
ισπανικά	espanol
βρετανικό	británico
βρετανικό	británicos
βρετανικό	británica
έρευνες	sondeos
έρευνες	encuestas
έρευνες	investigaciones
έρευνες	investigaciones
έρευνες	investigación
έρευνες	investigacion
έρευνες	consultas
έρευνες	consultas
έρευνες	investigaciones
εκλογή	elección
εκλογή	elecciones
εκλογή	eleccion
εκλογή	electorales
κάνοντας	haciendo
κάνοντας	hacer
κάνοντας	haciendo
πρακτική	práctico
πρακτική	prácticos
πρακτική	practico
πρακτική	práctica
πρακτική	practica
πρακτική	practicas
πρακτική	practicar
πρακτική	práctica
ρίζες	raíces
ρίζες	raices
μερικοί	algunas
μερικοί	algunos
μερικοί	some
ποιητές	poetas
σύνδεση	ingresar
σύνδεση	conexion
σύνδεση	conexión
σύνδεση	conectando
σύνδεση	conectarse
σύνδεση	conectar
σύνδεση	conexión
σύνδεση	link
σύνδεση	enlazar
σύνδεση	enlace
σύνδεση	vínculo
σύνδεση	conecta
σύνδεση	conectarse
σύνδεση	conectar
αυτοκίνητα	coches
αυτοκίνητα	automóviles
αυτοκίνητα	carros
αυτοκίνητα	autos
αυτοκίνητα	automóviles
πλευρές	lados
πλευρές	laterales
πλευρές	bandos
πλευρές	costados
τεράστια	inmensa
τεράστια	inmenso
τεράστια	enormes
τεράστια	enorme
τεράστια	enormes
τεράστια	enorme
διαδίκτυο	internet
νούμερο	número
νούμερο	numero
δίνοντας	dándole
δίνοντας	dandole
δίνοντας	regalando
δίνοντας	dando
καφέ	brown
καφέ	moreno
καφέ	marrones
καφέ	marrón
καφέ	cafetera
καφέ	coffee
καφέ	cafe
καφέ	cafetería
καφέ	café
πατριάρχης	patriarca
οδός	ruta
οδός	calle
οδός	callejero
οδός	street
οδός	calles
οδός	road
οδός	camino
οδός	carretera
συμπεριλαμβανομένων	incluyendo
συμπεριλαμβανομένων	incluida
συμπεριλαμβανομένων	incluido
συμπεριλαμβανομένων	incluidos
γνωστές	conocidas
γνωστές	conocida
γνωστές	conocido
γνωστές	conocidos
άμυνας	defensa
μάτια	ojitos
μάτια	ojos
μάτια	eyes
επιγραφή	inscripción
εκδηλώσεις	eventos
εκδηλώσεις	acontecimientos
σερβία	serbio
σερβία	serbia
βαν	camioneta
βαν	van
βαν	furgoneta
εσσδ	urss
ποικιλία	diversidad
ποικιλία	variedad
κώστα	costas
κώστα	costa
χρονικά	crónicas
δολοφονία	asesinato
δολοφονία	asesinatos
δολοφονία	asesinato
δολοφονία	asesinatos
δολοφονία	homicidio
αθλητής	deportista
αθλητής	atleta
φιλόσοφος	filósofo
παρασκευή	viernes
καθήκοντα	tareas
καθήκοντα	deberes
απώλειες	pérdidas
απώλειες	perdida
απώλειες	pérdida
απώλειες	pérdidas
απώλειες	perdidas
απώλειες	bajas
απώλειες	víctimas
συνεχίζει	continúa
συνεχίζει	continua
αποφοίτησε	graduada
αποφοίτησε	graduado
εκπομπή	transmisión
εκπομπή	radiodifusión
εκπομπή	emisión
εκπομπή	transmision
εκπομπή	difusión
εκπομπή	emisiones
εκπομπή	emisión
κινητήρα	motores
κινητήρα	motor
κινητήρα	motora
κινητήρα	motor
αντικαταστάθηκε	sustituido
αντικαταστάθηκε	sustituyó
αντικαταστάθηκε	reemplazados
αντικαταστάθηκε	sustituye
αντικαταστάθηκε	reemplazado
τόμας	tomás
τόμας	thomas
τόμας	tomas
απλό	simple
απλό	sencilla
απλό	sencillo
απλό	simples
απλό	plain
απλό	llanura
απλό	llano
εβδομάδα	week
εβδομάδα	semana
έρχεται	viene
έρχεται	venida
έρχεται	coming
έρχεται	llegando
έρχεται	venir
επιστήμες	ciencia
επιστήμες	ciencias
επιστήμες	ciencias
αυλή	patio
αυλή	yard
αυλή	yarda
αυλή	patio
αυλή	patio
επαγγελματική	profesional
επαγγελματική	professional
επαγγελματική	profesionalidad
επαγγελματική	profesionales
γαλλικό	francés
γαλλικό	francesa
γαλλικό	franceses
φήμη	fama
φήμη	renombre
φήμη	reputación
φήμη	fama
φήμη	fame
φήμη	rumor
αντιστοιχεί	corresponde
