پِنڈلی	shin
پَیرایہ	conduita
پَیرایہ	comportamentul
پَیرایہ	comportament
پَیرایہ	purtare
پَیرایہ	stil
پَیرایہ	stilul
پَیرایہ	metodă
پَیرایہ	metoda
پَیرنا	pierce
پَیرنا	inot
پَیرنا	înot
پَیرنا	înoată
پَیرنا	pătrunde
پَیرنا	penetra
پَیرو	urmăritor
پَیرو	adept
پَیرو	urmăritori
پَیرو	elevul
پَیرو	elev
پَیرو	discipol
پِیرُو	turcia
پِیرُو	curcan
پِیروز	prosper
پِیروز	prosperă
پِیروز	victorios
پِیروزہ	turcoaz
پَیروکار	urmăritor
پَیروکار	adept
پَیروکار	urmăritori
پَیروی	devotamentul
پَیروی	devotament
پَیروی	supunerea
پَیرہن	manta
پَیرہن	mantle
پَیرہن	robă
پَیرہن	halat
پَیرہن	roba
پِیری	autoritate
پِیری	autoritatea
پِیری	putere
پِیری	puterea
پِیری	power
پِیڑ	boală
پِیڑ	boala
پِیڑ	milă
پِیڑ	simpatie
پِیڑ	durerea
پِیڑ	durere
پِیڑ	dureri
پیڑ	plantă
پیڑ	planta
پیڑ	arbust
پیڑ	plantă
پیڑ	planta
پیڑ	pom
پیڑ	arbore
پیڑ	copac
پیڑ	copacul
پیڑ	arborele
پیڑ	arbust
پیڑا	aluat
پیڑا	aluatul
پیڑا	mălai
پَیڑی	pas
پَیڑی	pasul
پِیڑھی	neam
پِیڑھی	generaţie
پِیڑھی	generație
پِیڑھی	generarea
پِیڑھی	generatie
پِیڑھی	pedigree
پَیزار	papuc
پَیزار	papucul
پَیزار	pantof
پَیسا	fortune
پَیسا	avere
پَیسا	banii
پَیسا	bani
پَیسا	cash
پَیسا	numerar
پَیسا	averi
پَیسا	averea
پَیسا	avere
پَیسا	bunăstare
پِیسنا	distruge
پِیسنا	zdrobi
پِیسنا	ruină
پِیسنا	ruina
پِیسنا	pulbere
پِیسنا	praf
پِیسنا	pudră
پِیسنا	macină
پِیسنا	grind
پیش	avansată
پیش	avansate
پیش	avansat
پیش	inainte
پیش	înainte
پیش	promovat
پیش	promovată
پیش	promovate
پیش	frontal
پیش	frontală
پیش	front
پیش	față
پیشاپیش	inainte
پیشاپیش	înainte
پیشاپیش	lider
پیشاپیش	conducător
پیشاپیش	leader
پیشاپیش	liderul
پیشانی	poziția
پیشانی	titlul
پیشانی	titlu
پیشانی	soarta
پیشانی	soartă
پیشانی	destin
پیشانی	poziția
پیشانی	front
پیشانی	față
پیشانی	titlul
پیشانی	titlu
پیشانی	soarta
پیشانی	soartă
پیشانی	destin
پیشتر	inainte
پیشتر	înainte
پیشکار	asistent
پیشکاری	agenția
پیشکاری	agentie
پیشکاری	agenție
پیشکاری	agentia
پیشکش	prezentare
پیشکش	prezentarea
پیشکش	tributul
پیشکش	omagiu
پیشکش	tribut
پیشکش	propunere
پیشکش	propunerea
پیشکش	prezentare
پیشکش	prezentarea
پیشکش	tributul
پیشکش	omagiu
پیشکش	tribut
پیشکش	oferta
پیشکش	ofertă
پیشکش	ofer
پیشکش	propunere
پیشکش	propunerea
پیشگی	avansează
پیشگی	avans
پیشوا	model
پیشوا	modelul
پیشوا	fotomodel
پیشوا	ghid
پیشوا	ghidul
پیشوا	lider
پیشوا	conducător
پیشوا	leader
پیشوا	liderul
پیشوا	popă
پیشوا	preot
پیشوا	preotul
پیشوا	preferat
پیشوائی	prioritar
پیشوائی	prioritatea
پیشوائی	prioritate
پیشوائی	conducerea
پیشوائی	conducere
پیشوائی	orientare
پیشوائی	îndrumare
پیشوائی	îndrumări
پیشہ	comerțul
پیشہ	comerț
پیشہ	business
پیشہ	afacere
پیشہ	afacerea
پیشہ	afaceri
پیشہ	personalizată
پیشہ	personalizate
پیشہ	personalizat
پیشہ	oficiu
پیشہ	biroul
پیشہ	oficiul
پیشہ	birou
پیشہ	chemarea
پیشہ	chemare
پیشہ	apelarea
پیشہ	profesia
پیشہ	profesie
پیشہ	comerțul
پیشہ	comerț
پیشہ	business
پیشہ	afacere
پیشہ	afacerea
پیشہ	afaceri
پیشہ	personalizată
پیشہ	personalizate
پیشہ	personalizat
پیشہ	oficiu
پیشہ	biroul
پیشہ	oficiul
پیشہ	birou
پیشی	audiere
پیشی	auz
پیشی	audierea
پیشی	auzul
پیشی	prezență
پیشی	prezenţa
پیشی	prezența
پیشین	străvechi
پیشین	antică
پیشین	antice
پیشین	antic
پیشین	seară
پیشین	seara
پیشین	fosta
پَیغار	trench
پَیغارہ	calomnie
پَیغارہ	abuzuri
پَیغارہ	abuz
پَیغارہ	abuzul
پَیغام	mesajul
پَیغام	mesaj
پَیغام	ştiri
پَیغام	stiri
پَیغام	noutati
پَیغام	știri
پَیغام	sfaturi
پَیغام	sfat
پَیغام	sfatul
پَیغامی	mesager
پَیغامی	messenger
پَیغامی	mesagerul
پَیغمبر	mesager
پَیغمبر	messenger
پَیغمبر	mesagerul
پَیک	informator
پَیک	mesager
پَیک	messenger
پَیک	mesagerul
پَیک	emisarul
پَیک	emisar
پَیک	curier
پَیک	curierul
پَیک	curierat
پَیک	runner
پَیک	alergător
پَیک	gardian
پَیک	garda
پَیک	paznic
پَیک	spion
پَیک	spionul
پِیکا	trage
پَیکار	luptă
پَیکار	bătălia
پَیکار	bătălie
پَیکار	concurs
پَیکار	razboi
پَیکار	războiul
پَیکار	război
پَیکر	formular
پَیکر	formă
پَیکر	forma
پَیکر	formularul
پَیکر	figură
پَیکر	figura
پَیکر	fizicul
پَیکر	body
پَیکر	organism
پَیکر	corp
پَیکر	corpul
پَیکر	trup
پَیکر	faţă
پَیکر	fata
پَیکر	fața
پَیکر	faţa
پَیکر	față
پَیکر	aspectul
پَیکر	aspect
پِیکّڑ	alcoolice
پِیکّڑ	alcoolic
پِیکّڑ	alcoolică
پیکھنا	dorinta
پیکھنا	dorința
پیکھنا	dorință
پیکھنا	vezi
پیکھنا	ceas
پِیل	elefant
پِیل	elefantul
پیل	push
پیل	impinge
پیل	împinge
پِیلا	galben
پِیلا	galbenă
پِیلا	icter
پِیلا	palid
پِیلا	palidă
پیلاپن	tristete
پیلڑ	testicul
پِیلُو	turcia
پِیلُو	curcan
پِیلی	galben
پِیلی	galbenă
پِیلی	palid
پِیلی	palidă
پِیلیا	icter
پَیما	cântărire
پَیما	cântărind
پَیما	măsurare
پَیما	măsurarea
پَیمان	angajament
پَیمان	angajamentul
پَیمان	tratat
پَیمان	tratatul
پَیمان	gaj
پَیمان	promit
پَیمان	promite
پَیمانہ	castron
پَیمانہ	bol
پَیمانہ	măsura
پَیمانہ	măsură
پَیمانہ	măsoară
پَیمانہ	masura
پَیمانہ	standardul
پَیمانہ	standard
پَیمانہ	etalon
پَیمانہ	cupa
پَیمانہ	cupă
پَیمانہ	ceașcă
پَیمانہ	pocal
پَیمائش	măsurare
پَیمائش	măsurarea
پَیمائش	măsurători
پیمبر	mesager
پیمبر	messenger
پیمبر	mesagerul
پیمبر	prophet
پیمبر	profet
پیمبر	profetul
پَیمُود	măsurare
پَیمُود	măsurarea
پَیمُود	măsurători
پَیمُودہ	măsurată
پَیمُودہ	măsurate
پَیمُودہ	măsurat
پَین	canal
پَین	canalul
پَین	channel
پَین	piscina
پَین	biliard
پَین	piscină
پِین	mare
پِین	mari
پِین	big
پِین	grasă
پِین	grasa
پِین	grăsime
پِین	gras
پِین	heavy
پِین	greu
پِین	grele
پِین	grea
پِین	grei
پَیں	beep
پَیں	bip
پَینا	sharp
پِینا	absorb
پِینا	absorbi
پِینا	absoarbe
پِینا	suge
پِینا	sug
پِینا	bea
پِینا	băutură
پَینالا	jgheab
پینچنا	cerne
پیندا	fesele
پیندا	fese
پَینڈ	cărare
پَینڈ	cale
پَینڈ	calea
پَینڈ	way
پَینڈ	pas
پَینڈ	pasul
پینڈ	ball
پینڈ	minge
پینڈ	mingea
پینڈ	bilă
پینڈ	bila
پِینگ	leagăn
پِینگ	leagănă
پِینگ	swing
پَینی	sharp
پَیوست	străpuns
پَیوستگی	apropiere
پَیوستگی	uniunea
پَیوستگی	sindicat
پَیوستگی	uniunii
پَیوستگی	uniune
پَیوستگی	junction
پَیوستگی	aderență
پَیوستہ	inseparabili
پَیوستہ	contiguă
پَیوند	relația
پَیوند	relatie
پَیوند	relație
پَیوند	grefă
پَیوند	junction
پَیوند	conexiunea
پَیوند	conexiune
پَیوند	plasture
پَیوند	petic
پَیوند	patch
پِیہ	grăsime
پِیہ	seu
پَیہم	constant
پَیہم	continuu
پِیہو	purice
پِیہو	purici
پھاٹ	divizia
پھاٹ	divizare
پھاٹ	diviziunea
پھاٹ	diviziune
پھاٹ	divizie
پھاٹک	intrarea
پھاٹک	intrare
پھاٹک	gate
پھاٹک	poarta
پھاٹک	poartă
پھاٹک	verifică
پھاٹک	verifica
پھاٹک	verificare
پھاٹک	bifat
پھاڑ	fisură
پھاڑ	fisura
پھاڑ	crăpătură
پھاڑ	crack
پھاڑ	chiria
پھاڑ	chirie
پھاڑ	împărțit
پھاڑ	divizat
پھاڑ	split
پھاڑ	împarte
پھاڑکھاؤُ	iritabil
پھاڑکھاؤُ	crude
پھاڑکھاؤُ	crud
پھاڑکھاؤُ	crudă
پھاڑنا	lacrimă
پھاڑنا	lacrima
پھاڑنا	irita
پھاڑنا	break
پھاڑنا	rupe
پھاڑنا	pauza
پھاڑنا	sparge
پھاڑنا	pauză
پھاڑنا	rupe
پھاڑنا	rup
پھاڑنا	rip
پھاڑُو	maestru
پھاڑُو	maestre
پھاڑی	crease
پھاڑی	rid
پھال	pas
پھال	pasul
پھال	stride
پھانٹا	stick
پھانٹنا	bate
پھانٹنا	liră
پھانٹنا	lira
پھانٹنا	zdrobi
پھانجا	buclă
پھانجا	bucla
پھاند	primavara
پھاند	primăvară
پھاند	primăvara
پھاند	izvor
پھاند	spring
پھاند	sari
پھاند	salt
پھاند	dificultate
پھاند	dificultăți
پھاند	dificultatea
پھاند	plasa
پھاند	net
پھاند	netă
پھاند	plasă
پھاند	fileu
پھانس	impediment
پھانس	splinter
پھانس	anxietatea
پھانس	anxietate
پھانسا	impediment
پھانسنا	seduce
پھانسی	strangulare
پھانسی	buclă
پھانسی	bucla
پھانک	falit
پھانک	bit
پھانک	bucata
پھانک	piesă
پھانک	bucată
پھانک	taie
پھانک	tăiat
پھانکڑ	elegant
پھانکڑ	inteligent
پھانکڑ	inteligent
پھانکڑ	destept
پھانکڑ	smart
پھانکڑ	inteligentă
پھانکڑ	robust
پھانکنا	felie
پھانکنا	deschis
پھانکنا	deschide
پھانکنا	open
پھائوڑا	spade
پھب	har
پھب	harul
پھب	grace
پھب	grație
پھب	elegantă
پھب	eleganta
پھب	decor
پھبتا	adecvată
پھبتا	adecvate
پھبتا	adecvat
پھبتا	devenind
پھبتی	ornament
پھبتی	decor
پھبکنا	înflorească
پھبن	har
پھبن	harul
پھبن	grace
پھبن	grație
پھبن	frumusețe
پھبن	frumusete
پھبن	frumusețea
پھبن	farmecul
پھبن	farmec
پھبن	elegantă
پھبن	eleganta
پھبنا	împodobesc
پھپّٹ	reputație
پھپّٹ	reputația
پھپّٹ	reputatie
پھپّٹ	faimă
پھپّٹ	faima
پھپّٹ	fame
پھپدنا	fester
پھپّس	obezi
پھپّس	obez
پھپّس	cărnoase
پھپسا	grasă
پھپسا	grasa
پھپسا	grăsime
پھپسا	gras
پھپسا	insipid
پھپسا	umflate
پھپسا	umflat
پھپسا	umflată
پھپسا	puffy
پھپک	creșterea
پھپک	creşterea
پھپک	crestere
پھپک	creștere
پھپک	dezvoltarea
پھپک	elaborare
پھپک	dezvoltare
پُھپکارنا	puff
پُھپکارنا	suflă
پُھپکارنا	sufla
پھپولا	bulă
پھپولا	bula
پھپولا	veziculelor
پھپوندی	ciupercă
پھپوندی	ciuperca
پھٹ	instantaneu
پھٹ	instant
پھٹ	imediat
پِھٹ	blestem
پِھٹ	blestemul
پُھٹ	neegalat
پُھٹ	izolat
پُھٹ	izolată
پُھٹ	izolate
پُھٹ	separat
پُھٹ	separate
پُھٹ	singură
پُھٹ	single
پُھٹ	singur
پھٹا	stricat
پھٹا	rupt
پھٹا	spart
پھٹا	rupte
پھٹا	chiria
پھٹا	chirie
پھٹا	împărțit
پھٹا	divizat
پھٹا	split
پھٹا	împarte
پھٹا	crăpat
پھٹا	spart
پِھٹّا	blestemată
پِھٹّا	blestemat
پُھٹّا	plecarea
پُھٹّا	mergând
پھٹاکا	decontarea
پھٹاکا	decontare
پھٹاکا	așezare
پھٹاکا	decizia
پھٹاکا	decizie
پھٹاؤ	crăpătură
پھٹاؤ	crack
پھٹاؤ	break
پھٹاؤ	rupe
پھٹاؤ	pauza
پھٹاؤ	sparge
پھٹاؤ	pauză
پھٹاؤ	separare
پھٹاؤ	separarea
پھٹاؤ	decalaj
پھٹاؤ	gap
پُھٹاؤ	trage
پُھٹاؤ	bud
پھٹک	cristalul
پھٹک	cristal
پھٹک	cristale
پھٹک	crystal
پھٹک	închisoare
پھٹک	puscarie
پھٹک	închisoarea
پھٹک	sticlă
پھٹک	sticla
پھٹک	pahar
پھٹک	închisoare
پھٹک	inchisoare
پھٹک	inchisoarea
پھٹک	închisoarea
پھٹک	cușcă
پھٹک	cage
پِھٹک	blestem
پِھٹک	blestemul
پُھٹک	cheag
پُھٹک	cheagul
پُھٹک	pata
پُھٹک	pată
پھٹکا	moment
پھٹکا	momentul
پھٹکا	instantanee
پھٹکا	instantaneu
پھٹکا	instant
پھٹکا	biciul
پھٹکا	whip
پھٹکا	bici
پھٹکا	separat
پھٹکا	separă
پھٹکا	separată
پھٹکا	separate
پھٹکا	strike
پھٹکا	grevă
پھٹکا	greva
پھٹکا	suflă
پھٹکا	sufla
پِھٹکار	blestem
پِھٹکار	blestemul
پِھٹکارنا	blestem
پِھٹکارنا	blestemul
پِھٹکارنا	mustrare
پِھٹکارنا	mustrare
پُھٹکر	distribuite
پُھٹکر	distribuită
پُھٹکر	schimba
پُھٹکر	schimbare
پُھٹکر	schimbă
پُھٹکر	schimbarea
پُھٹکر	diverse
پُھٹکر	separat
پُھٹکر	separate
پُھٹکر	lone
پِھٹکری	alaun
پھٹکن	pleavă
پھٹکنا	abordarea
پھٹکنا	abordare
پھٹکی	moment
پھٹکی	momentul
پُھٹکی	pata
پُھٹکی	pată
پُھٹکی	spot
پُھٹکی	cheag
پُھٹکی	cheagul
پھٹنا	izbucni
پھٹنا	explodează
پھٹنا	exploda
پھٹنا	izbucni
پھٹنا	rupturi
پھٹنا	ruptură
پھٹنا	explodează
پھٹنا	exploda
پُھٹیّ	plecarea
پُھٹیّ	mergând
پھٹیچر	medie
پھٹیچر	nefolositoare
پھٹیچر	inutilă
پھٹیچر	nefolositor
پھٹیچر	inutil
پھٹیچر	meschină
پھٹیچر	mărunte
پھٹیچر	meschin
پھٹِیک	probleme
پھٹِیک	necazuri
پھٹِیک	belea
پھٹِیک	necaz
پھٹِیک	belele
پھٹِیک	oboseală
پھٹِیک	oboseala
پُھٹَّیل	ciudat
پُھٹَّیل	solitară
پُھٹَّیل	solitar
پُھٹَّیل	singură
پُھٹَّیل	single
پُھٹَّیل	singur
پُھٹَّیل	lone
پھدک	fierbere
پھدک	entuziasmul
پھدک	entuziasm
پُھدکنا	hop
پُھدکنا	sari
پُھدکنا	salt
پُھدکی	hop
پُھدکی	sari
پُھدکی	salt
پھڈّا	discordie
پھڈّا	revolta
پھڈّا	revoltă
پھڈّا	dispută
پھڈّا	contestă
پھڈّا	disputa
پھڈّا	litigiu
پھڈّا	luptă
پھڈّا	lupta
پِھڈّا	turtit
پِھر	ulterior
پِھر	atunci
پِھر	apoi
پھرّاٹا	cane
پھرّاٹا	trestie
پھرّاٹا	baston
پھرارا	drapel
پھرارا	drapelul
پھرارا	steagul
پھرارا	pavilion
پھرارا	steag
پِھرانا	rola
پِھرانا	roll
پِھرانا	roată
پِھرانا	roata
پھرّانا	fluieră
پھرّانا	fluier
پھرّانا	flap
پِھرائوُ	periodic
پِھرائوُ	periodice
پِھرائوُ	cotitură
پُھرپُھرانا	flap
پُھرپُھری	tremurând
پُھرپُھری	senzație
پُھرپُھری	senzatie
پھرپھند	stratagemă
پھرپھند	trick
پھرپھند	truc
پھرپھند	păcăleală
پھرپھند	trădare
پِھرت	învârte
پِھرت	rotire
پِھرت	spin
پِھرت	cotitură
پِھرتا	retur
پِھرتا	întoarcere
پِھرتا	revenind
پِھرتا	mersul
پِھرتا	mergând
پِھرتا	cotitură
پُھرتی	agilitate
پُھرتیلا	vioi
پُھرتیلا	agil
پُھرتیلا	agil
پُھرتیلا	alertă
پُھرتیلا	alert
پُھرتیلا	inteligent
پُھرتیلا	destept
پُھرتیلا	smart
پُھرتیلا	inteligentă
پُھرتیلا	active
پُھرتیلا	activi
پُھرتیلا	activ
پُھرتیلا	activă
پُھرتیلا	repede
پُھرتیلا	rapid
پھرچھا	decontarea
پھرچھا	decontare
پھرچھا	așezare
پھرچھا	eliberare
پھرچھا	eliberarea
پھرچھا	eliberează
پھرچھا	achitarea
پھرچھا	achitare
پھرچھا	aranjamentul
پھرچھا	aranjament
پھرچھانا	poloneze
پھرچھانا	poloneză
پھرچھانا	polonez
پھرچھانا	ajustează
پھرچھانا	ajusta
پھرچھانا	clar
پھرچھانا	limpede
پھرسا	topor
پھرسا	axe
پھرک	scut
پھرک	scutul
پھرک	shield
پِھرکئی	răsucit
پِھرکئی	răsucite
پِھرکئی	sucit
پِھرنا	retur
پِھرنا	întoarcere
پِھرنا	revolta
پِھرنا	revoltă
پِھرنا	retracteze
پِھرنا	schimba
پِھرنا	schimbare
پِھرنا	schimbă
پِھرنا	schimbarea
پِھرنا	circulă
پِھرنا	circule
پِھرنا	retrage
پِھرنا	călătorii
پِھرنا	călătorie
پھرَہرا	drapel
پھرَہرا	drapelul
پھرَہرا	steagul
پھرَہرا	pavilion
پھرَہرا	steag
پھرَہرا	fanion
پھری	scut
پھری	scutul
پھری	shield
پھریرا	drapel
پھریرا	drapelul
پھریرا	steagul
پھریرا	pavilion
پھریرا	steag
پھریرا	fanion
پُھریری	entuziasm
پُھریری	excitare
پُھریری	senzație
پُھریری	senzatie
پُھریری	fior
پُھریری	fiorul
پھڑ	prater
پھڑپھڑانا	flap
پھڑپھڑیا	active
پھڑپھڑیا	activi
پھڑپھڑیا	activ
پھڑپھڑیا	activă
پھڑکانا	crimă
پھڑکانا	crima
پھڑکانا	scutură
پھڑکانا	scutura
پھڑکانا	shake
پھڑکانا	agită
پھڑکانا	ucide
پھڑکانا	kill
پھڑکانا	omoară
پھڑکانا	mută
پھڑکانا	misca
پھڑکانا	mutare
پھڑکن	pulsul
پھڑکن	puls
پھڑکن	dor
پھڑکن	dorul
پھڑکن	doresc
پھڑکنا	pine
پھڑکنا	pin
پھڑکی	partiția
پھڑوا	spade
پھڑوا	târnăcop
پھڑوال	spade
پھساوا	dificultate
پھساوا	dificultăți
پھساوا	dificultatea
پھسائو	capturează
پھسائو	capturarea
پھسائو	captura
پھسائو	captură
پھسائو	capturare
پھسائو	captare
پِھسڈّی	ratat
پھُسرپھُسر	whispering
پُھسکا	slaba
پُھسکا	slăbit
پُھسکا	slab
پُھسکا	slabă
پھسکنا	alunecare
پُھسلا	trick
پُھسلا	truc
پُھسلا	păcăleală
پُھسلانا	răpire
پُھسلانا	răpească
پُھسلانا	seduce
پِھسلاہٹ	alunecarea
پِھسلاہٹ	alunecare
پِھسلائو	alunecarea
پِھسلائو	alunecare
پُھسلاؤُ	seducător
پِھسلنا	err
پِھسلنا	alunecoasă
پِھسلنا	alunecos
پِھسلنا	alunecare
پِھسلنا	netede
پِھسلنا	neted
پِھسلنا	lină
پِھسلنا	netedă
پِھسلنا	skid
پِھسلواں	alunecoasă
پِھسلواں	alunecos
پھُسلونیا	seducător
پِھش	medie
پھک	pleavă
پھک	pleavă
پھُکا	arse
پھُکا	ars
پھُکا	arsă
پھکّڑ	falit
پھکڑی	grosier
پھکسا	noroi
پھکسا	nămol
پُھکنا	ard
پُھکنا	arsură
پُھکنا	burn
پُھکنا	arde
پِھکَیت	spearman
پِھکَیت	lancer
پھل	retur
پھل	întoarcere
پھل	profit
پھل	profitul
پھل	efect
پھل	efectul
پھل	copii
پھل	copiii
پھل	câștig
پھل	recompensa
پھل	recompensă
پھل	răsplată
پھل	fructul
پھل	fructe
پھل	fructele
پھل	fruct
پھل	consecinta
پھل	consecință
پھُل	floarea
پھُل	floare
پھُل	florii
پھُل	floricica
پُھلّا	cataractă
پُھلاسرا	iluzie
پُھلانا	umfla
پُھلانا	umflă
پھلانگ	primavara
پھلانگ	primăvară
پھلانگ	primăvara
پھلانگ	izvor
پھلانگ	spring
پھلانگ	legată
پھلانگ	legat
پھلانگ	sari
پھلانگ	salt
پھلانگنا	sari
پھلانگنا	salt
پُھلاوٹ	umflături
پُھلاوٹ	umflătură
پُھلاوٹ	umflarea
پُھلاؤ	umflături
پُھلاؤ	umflătură
پُھلاؤ	umflarea
پھُلپھُلا	incoerent
پھُلپھُلا	medie
پھُلپھُلا	superficial
پھُلپھُلا	superficială
پھُلپھُلا	superficiale
پھُلپھُلا	zadar
پھُلپھُلا	umflate
پھُلپھُلا	umflat
پھُلپھُلا	umflată
پھُلپھُلا	moi
پھُلپھُلا	moale
پھلت	efect
پھلت	efectul
پھلت	profitabile
پھلت	profitabilă
پھلت	profitabil
پھلت	fructuoasă
پھلت	randamentul
پھلت	randament
پھلت	produsul
پھلت	produse
پھلت	produs
پھلت	consecinta
پھلت	consecință
پھلت	produc
پھلت	produce
پھُلجھڑی	gluma
پھُلجھڑی	glumă
پھُلجھڑی	banc
پھُلرا	tassel
پھُلروا	licitație
پھُلروا	tandru
پھُلروا	delicata
پھُلروا	delicată
پھُلروا	delicate
پھُلروا	delicat
پھلسا	uşă
پھلسا	ușa
پھلسا	ușă
پھلسا	usa
پھلسا	gate
پھلسا	poarta
پھلسا	poartă
پھُلکارنا	umfla
پھُلکارنا	umflă
پھلنا	prosper
پھلنا	prosperă
پھلنا	prospera
پھلنا	creste
پھلنا	crească
پھلنا	crește
پھلنا	cresc
پھلنا	creşte
پھُلنگ	vârf
پھُلواری	copii
پھُلواری	copiii
پھلی	lamă
پھلی	blade
پھلی	lama
پھلی	buclă
پھلی	bucla
پھلی	scut
پھلی	scutul
پھلی	shield
پھُلیرا	florar
پھُنّا	tassel
پھند	tactică
پھند	tactica
پھند	capcana
پھند	trap
پھند	capcană
پھندا	capcana
پھندا	trap
پھندا	capcană
پھندا	hitch
پھندا	plasa
پھندا	net
پھندا	netă
پھندا	plasă
پھندا	fileu
پھندا	nod
پھُندنا	tassel
پھندَیت	trapper
پھنسانا	alura
پھنسانا	implica
پھنسانا	implică
پھنسائو	arestati
پھنسائو	arest
پھنسائو	arestarea
پھنسائو	arestare
پھنسائو	fen
پھنسیّا	trapper
پھنسیّا	vanator
پھنسیّا	vânător
پھنسیّا	hunter
پھنسیّا	vânătorul
پُھنگی	creangă
پُھنگی	ramură
پُھنگی	filială
پُھنگی	sucursala
پُھنگی	branch
پُھننگ	summitul
پُھننگ	summit
پُھننگ	vârf
پُھننگ	top
پُھننگ	topul
پھُنّی	tassel
پھُنّی	nod
پُھنیارا	fântâna
پُھنیارا	fantana
پُھنیارا	fântână
پُھوارا	fântâna
پُھوارا	fantana
پُھوارا	fântână
پُھوٹ	fisură
پُھوٹ	fisura
پُھوٹ	deschiderea
پُھوٹ	deschidere
پُھوٹ	deschid
پُھوٹ	rift
پُھوٹ	fisură
پُھوٹ	ceartă
پُھوٹ	discordie
پُھوٹ	crăpătură
پُھوٹ	crack
پُھوٹ	încălcare
پُھوٹ	disensiuni
پُھوٹ	separare
پُھوٹ	separarea
پُھوٹ	radacina
پُھوٹ	root
پُھوٹ	rădăcina
پُھوٹ	rădăcină
پُھوٹ	împărțit
پُھوٹ	divizat
پُھوٹ	split
پُھوٹ	împarte
پُھوٹ	decalaj
پُھوٹ	gap
پُھوٹ	break
پُھوٹ	rupe
پُھوٹ	pauza
پُھوٹ	sparge
پُھوٹ	pauză
پُھوٹا	crăpat
پُھوٹا	spart
پُھوٹا	stricat
پُھوٹا	rupt
پُھوٹا	spart
پُھوٹا	rupte
پُھوٹا	izbucni
پُھوٹک	fragment
پُھوٹک	brittle
پُھوٹک	fragile
پُھوٹک	fragil
پُھوٹک	fragilă
پُھوٹک	fragment
پُھوٹک	brittle
پُھوٹلا	crăpat
پُھوٹلا	spart
پُھوٹلا	fracturat
پُھوٹن	dezacord
پُھوٹنا	trage
پُھوٹنا	răspândirea
پُھوٹنا	răspândire
پُھوٹنا	răspândit
پُھوٹنا	parte
پُھوٹنا	partea
پُھوٹنا	izbucni
پُھوٹنا	spune
پُھوٹنا	zdrobit
پُھوٹنا	separat
پُھوٹنا	separă
پُھوٹنا	separată
پُھوٹنا	separate
پُھوٹنا	bud
پُھوٹنا	împărțit
پُھوٹنا	divizat
پُھوٹنا	split
پُھوٹنا	împarte
پُھوٹنا	germina
پھوڑا	fierbe
پھوڑا	fierb
پھوڑا	tumoare
پھوڑا	tumorii
پھوڑا	tumoră
پھوڑا	abces
پھوڑا	ulcer
پھوڑا	ulcerul
پھوڑنا	împărțit
پھوڑنا	divizat
پھوڑنا	split
پھوڑنا	împarte
پھوڑنا	dezvăluie
پھوڑنا	break
پھوڑنا	rupe
پھوڑنا	pauza
پھوڑنا	sparge
پھوڑنا	pauză
پُھوسڑا	cârpă
پھوک	drojdia
پھوک	hollow
پھوک	gol
پھوک	goale
پھوک	goală
پھوک	goala
پھوک	uscate
پھوک	uscat
پھوک	uscată
پھوک	drojdia
پھوک	hollow
پھوک	refuza
پھوک	refuză
پھوک	refuz
پھوک	gol
پھوک	goale
پھوک	goală
پھوک	goala
پھوک	uscate
پھوک	uscat
پھوک	uscată
پھوکا	hollow
پھوکا	lumină
پھوکا	light
پھوکا	lumina
پھوکا	gol
پھوکا	goale
پھوکا	goală
پھوکا	goala
پھوکا	moi
پھوکا	moale
پھوکل	concave
پھوکل	gol
پھوکل	goale
پھوکل	goală
پھوکل	goala
پھوکل	hollow
پھوکلا	gol
پھوکلا	goale
پھوکلا	goală
پھوکلا	goala
پھوکلا	hollow
پُھوکنا	suflă
پُھوکنا	sufla
پُھوکنا	ard
پُھوکنا	arsură
پُھوکنا	burn
پُھوکنا	arde
پُھول	rozeta
پُھول	fericirea
پُھول	fericire
پُھول	electrum
پُھول	entuziasmul
پُھول	entuziasm
پُھول	blossom
پُھول	floarea
پُھول	floare
پُھول	florii
پُھول	floricica
پُھول	flash
پُھول	scânteia
پُھول	scânteie
پُھولا	umflate
پُھولا	umflat
پُھولا	umflată
پُھولا	înflorit
پُھولائو	umflături
پُھولائو	umflătură
پُھولائو	umflarea
پُھولنا	blossom
پُھولنا	înflorească
پُھولنا	umfla
پھونپھی	pipe
پھونپھی	conductă
پھونپھی	pipa
پھونپھی	pipă
پھونپھی	tub
پھونپھی	tubul
پُھونٹ	crăpătură
پُھونٹ	crack
پُھونک	respiratie
پُھونک	respirație
پُھونک	puff
پُھونک	suflă
پُھونک	sufla
پُھونکنا	răpire
پُھونکنا	răpească
پُھونکنا	chinul
پُھونکنا	chinuri
پُھوہار	spray
پُھوہار	pulverizare
پُھوہڑ	penibil
پُھوہڑ	jenant
پُھوہڑ	mizerie
پُھوہڑ	dezordonat
پُھوہڑ	murdar
پُھوہڑ	neîndemânatic
پُھوہڑ	stângace
پھیٹنا	amestecă
پھیٹنا	amestec
پھیٹنا	amesteca
پھیٹنا	mix
پھیر	retur
پھیر	întoarcere
پھیر	cercul
پھیر	circle
پھیر	cerc
پھیر	diferența
پھیر	diferență
پھیر	diferenta
پھیر	nenorocire
پھیر	îndoi
پھیر	bend
پھیر	îndoaie
پھیر	schimba
پھیر	schimbare
پھیر	schimbă
پھیر	schimbarea
