در	vrata
آگوست	august
آگوست	avgust
آفریقایی	afriški
آفریقایی	afriška
آفریقایی	afriške
آفریقایی	afriško
تکامل	evolucijo
تکامل	razvoj
تکامل	evolucija
ایده	zamisli
ایده	idej
ایده	ideje
ایده	idejo
ایده	ideja
ایده	zamisel
نیرو	jakost
نیرو	trdnost
نیرو	moč
نیرو	sila
نیرو	force
نیرو	silo
هندوستان	hindustan
هندوستان	indija
هندوستان	indijo
سکونت	bival
سکونت	prebival
سکونت	naseljen
روان	teče
روان	tek
روان	teči
روان	teče
مجری	predstavljamo
ژیمناستیک	gimnastika
خویشاوندان	sorodniki
ضروری	nujno
ضروری	nujna
ضروری	nujen
ضروری	nujni
ضروری	potrebno
ضروری	bistveno
ضروری	bistvene
ضروری	bistvena
نیک	nick
سرود	himna
سرود	himno
سرود	himna
سرود	himno
سرود	kaba
زرین	zlat
زرین	zlato
زرین	zlata
زرین	zlate
زرین	zlati
زرین	zlat
زرین	zlato
زرین	zlate
زرین	zlati
زرین	zlata
فرا	fra
دکترای	doktorat
دکترای	doktorske
دکترای	zdravnikov
دکترای	doktorji
دکترای	zdravniki
دکترای	zdravnike
پرده	ekran
پرده	zaslon
پرده	zavesa
پرده	zaveso
پرده	zavese
افسران	uradniki
افسران	častniki
افسران	policisti
افسران	oficirji
آلبانی	albany
آلبانی	albanije
آلبانی	albaniji
آلبانی	albanijo
آلبانی	albanija
وارنر	warner
متاسفانه	žal
شور	slana
شور	slane
شور	slano
تمایل	nagnjena
تمایل	pripravljenost
کریس	chris
فرم	oblika
فرم	obrazec
فرم	obliko
اسکندر	aleksandra
اسکندر	aleksander
اسکندر	alexander
نسبی	sorodnik
نسبی	relativna
نسبی	relativno
سیگنال	signal
طرفداران	ventilatorji
طرفداران	ljubitelji
طرفداران	oboževalci
طرفداران	navijači
خریداری	nakup
خریداری	kupljen
خریداری	kupljene
خریداری	kupljeno
خریداری	kupljena
سینه	prsi
سینه	skrinja
سینه	dojke
سینه	prsi
سینه	dojk
سینه	prsi
سینه	dojke
سینه	dojk
واشنگتن	washington
غالب	prevladujoča
غالب	prevladujoči
غالب	prevladujoče
غالب	prevladuje
آدم	adam
سطحی	plitvo
سطحی	površino
سطحی	površje
سطحی	ploskev
ویروس	virus
ویروس	virusa
ویروس	virusi
ویروس	virusi
ویروس	viruse
متشکل	sestavljeno
ژنرال	splošno
ژنرال	splošni
ژنرال	splošna
قزاقستان	kazahstan
زندانیان	zaporniki
زندانیان	ujetniki
ضربه	učinek
ضربه	trk
ضربه	vpliv
ضربه	brca
نهمین	deveti
نهمین	deveto
ایر	ayr
ایر	zrak
ایر	zračno
ایر	zračna
ایر	air
پیروز	zmaga
پیروز	zmagala
پیروز	zmagal
پیروز	zmago
پیروز	zmaga
پیروز	zmage
پیروز	zmago
نمایندگی	zastopanje
نمایندگی	ponazoritev
نمایندگی	predstavništvo
نمایندگی	agencija
تایوان	tajvana
تایوان	tajvan
عظیم	azim
نوروز	nauruz
قاسم	qasim
عقیده	mnenja
زیستی	biološko
زیستی	biološke
زیستی	biološki
زیستی	biološka
پزشکان	zdravniki
پزشکان	zdravnik
پزشکان	zdravnika
پزشکان	zdravnikov
پزشکان	doktorji
پزشکان	zdravniki
پزشکان	zdravnike
جاری	tok
جاری	trenutni
جاری	trenutna
جاری	sedanji
مرزهای	mejami
مرزهای	meja
مرزهای	mejah
مرزهای	meje
سطوح	ravni
سطوح	stopnje
سطوح	nivoji
پیدایش	nastanek
پیدایش	pojav
پیدایش	genesis
معلم	učiteljica
معلم	učitelj
معلم	učiteljev
معلم	učitelji
معلم	učiteljice
معلم	učitelje
معلم	profesorji
نشانه	žetone
نشانه	žeton
نشانه	navedba
پیشرفته	napredno
پیشرفته	napredna
پیشرفته	napredni
پیشرفته	napreden
آزمایشگاه	laboratoriji
آزمایشگاه	izvidi
آزمایشگاه	laboratorij
آزمایشگاه	laboratorijsko
آزمایشگاه	laboratorij
طیف	spektra
طیف	spekter
جزئیات	detajli
جزئیات	podrobnosti
جزئیات	podrobnost
جزئیات	podrobnosti
حس	občuti
حس	občutek
حس	občutki
حس	počutje
حس	smiselno
حس	čut
پیرو	piero
پیرو	sledilec
پیرو	privrženec
کمبود	pomanjkanje
کمبود	pomanjkanje
جوامع	skupnostim
جوامع	skupnosti
جوامع	družbe
جوامع	društva
تیراندازی	streljanje
استدلال	trditve
استدلال	utemeljitve
استدلال	argumenti
استدلال	utemeljitev
استدلال	argument
استدلال	sklepanje
قله	vrh
خودمختار	avtonomne
خودمختار	samostojno
خودمختار	avtonomna
یورو	eurov
یورو	evrov
یورو	evro
یورو	euro
هواپیماهای	letala
گوناگونی	raznolikosti
گوناگونی	raznovrstnost
گوناگونی	raznolikost
حومه	podeželje
حومه	predmestje
حومه	predmestju
حومه	predmestja
حومه	predmestju
حومه	predmestje
اون	ona
دفن	pokop
دفن	pokopal
دفن	pokopati
دفن	pokop
دفن	zakopati
خوردن	jejo
خوردن	jedel
آنلاین	spletna
آنلاین	online
ادعای	zahtevek
ادعای	terjatev
ادعای	trditev
شیشه	steklo
شیشه	stekla
شیشه	kozarec
شیشه	steklena
مربوطه	ustrezni
مربوطه	ustrezna
انتخاباتی	izvolitev
انتخاباتی	volitve
عموماً	splošno
امواج	valovanje
امواج	valovi
مقدماتی	osnovno
مقدماتی	osnovni
مقدماتی	predhodna
مقدماتی	predhodni
مقدماتی	predhodno
قومی	etničnih
قومی	etnične
قومی	etnično
مجتمع	integrirani
مجتمع	integriran
مجتمع	integrirana
مجتمع	integrirano
مجتمع	celostni
دانشجو	dijak
دانشجو	študent
دانشجو	učenec
دانشجو	študentka
دانشجو	učenka
زهرا	zahra
شاگردان	dijaki
شاگردان	zenice
شاگردان	učencev
شاگردان	učenci
نوجوانان	najstniki
نوجوانان	mladostniki
نوجوانان	mladostnike
نوجوانان	mladostnikih
نوجوانان	mladoletni
نظم	naročila
نظم	naroči
نظم	red
نظم	naročilo
معانی	pomene
تنهایی	sama
تنهایی	sami
تنهایی	sam
تنهایی	osamljenost
تنهایی	samota
تنهایی	osamljenosti
تنهایی	osamljeno
تنهایی	samotno
تنهایی	osamljena
تنهایی	osamljeni
تنهایی	osamljen
آلفا	alpha
آلفا	alfa
چرخ	kolo
چرخ	kolesa
چرخ	kolesa
چرخ	voziček
هرات	herat
هرات	zapletena
هرات	zapleteno
هرات	kompleks
هرات	kompleksna
مهندسان	inženirjev
مهندسان	inženirji
گردش	izlet
گردش	kroženje
گردش	obtok
گردش	obtoku
گردش	znamenitosti
بم	bam
کاشان	kashan
پور	por
پور	pur
آیت	ait
تبعید	izgon
تبعید	izgnanstvo
تبعید	izgnanstvu
تبعید	izgnani
تبعید	izgnan
جنگلی	gozda
جنگلی	gozd
جنگلی	gozdni
جنگلی	gozdovi
جنگلی	džungla
جنگلی	džungli
جنگلی	džungle
جنگلی	džunglo
روزگار	dnevi
روزگار	dni
روزگار	dneve
آسیاب	mlin
آسیاب	mill
آسیاب	žaga
بحرین	bahrajnu
دانسته	znana
دانسته	znane
دانسته	znan
دانسته	znani
دانسته	znano
دانسته	poznan
خواص	zmanjšan
خواص	zmanjšana
خواص	znižana
خواص	zmanjšano
خواص	zmanjšani
اریک	eric
اریک	erik
قربانی	žrtvovanja
قربانی	žrtvovanje
قربانی	žrtev
جوزف	joseph
جوزف	jožef
آندره	andre
پارس	lubja
پارس	pars
وکیل	odvetniki
وکیل	pravniki
وکیل	odvetnike
وکیل	odvetnik
وکیل	pravnik
وکیل	odvetnica
وکیل	odvetnika
اختراع	izum
اختراع	izumili
اختراع	izumil
گرامی	častno
گرامی	častna
گرامی	velikodušno
گرامی	velikodušen
گرامی	radodaren
گرامی	počaščen
گرامی	počaščena
گرامی	častno
گرامی	časti
گرامی	čast
گرامی	plemenite
گرامی	plemenit
گرامی	plemenito
گرامی	plemenita
گرامی	plemeniti
عمارت	dvorcu
عمارت	dvorec
داغ	vroče
داغ	vroč
داغ	vroča
جدایی	slovo
جدایی	ločitev
جدایی	ločevanje
سفیر	veleposlanik
سفیر	ambasador
سفیر	safir
مزرعه	farma
مزرعه	kmetiji
مزرعه	kmetija
لیسانس	samec
لیسانس	samski
تحقیقاتی	raziskave
تحقیقاتی	raziskava
تحقیقاتی	raziskovanje
سینا	sienna
سینا	sinai
الفبای	abeceda
حرفه	kariera
حرفه	kariere
حرفه	kariero
حرفه	poklic
همراهی	spremstvo
همراهی	spremljevalec
محرم	intimno
محرم	intimna
ادب	vljudnosti
ادب	vljudnost
ادب	manire
خودروی	car
خودروی	avto
خودروی	avtomobil
خودروی	hibridni
خودروی	križanec
خودروی	hibrid
کوهی	gora
کوهی	gorsko
کوهی	gorski
کوهی	planina
کوهی	goro
بوسنی	bosanski
بوسنی	bosna
جداگانه	ločeno
سیما	sima
افسانه	legend
افسانه	legenda
افسانه	mit
افسانه	legende
افسانه	legend
اعظم	azam
قفقاز	kavkazu
قفقاز	belec
مجاز	pooblaščeni
مجاز	dovoljeno
مجاز	dovoljen
مجاز	pooblaščen
مجاز	pooblaščeni
مجاز	zakonito
مجاز	pravna
مجاز	pravno
مجاز	pravne
مجاز	dovoljeno
مجاز	dovoljen
معمولا	običajno
معمولا	navadno
معمولا	ponavadi
معمولا	običajno
اروگوئه	urugvaj
سراب	privid
گمان	mnenje
گمان	mnenja
گمان	domneva
گمان	predpostavka
گمان	razkošno
گمان	nobel
چای	tea
چای	čaj
محاصره	obleganje
محاصره	blokada
محاصره	blokado
محاصره	blokade
محاصره	obkrožen
محاصره	obkrožena
محاصره	obkoljena
محاصره	obkrožajo
کف	pene
کف	pena
کف	tla
کف	nadstropje
اکران	pregledovanje
اکران	presejalni
فرماندار	guverner
کنسرت	koncert
کنسرت	koncerte
کنسرت	koncertov
بیمه	zavarovanja
بیمه	zavarovanje
آلبرت	albert
گلی	glee
گلی	gline
گلی	glino
گلی	clay
کجا	kjer
کجا	kje
اکسید	oksid
قیام	stoji
خدایان	bogovi
خدایان	bogov
ونزوئلا	venezuelski
ونزوئلا	venezueli
سؤال	vprašanje
سؤال	vprasanje
سؤال	vprašanja
مقادیر	vrednosti
مقادیر	vrednote
برآورد	ocena
برآورد	ocena
برآورد	ocene
برآورد	ocen
امیدوارم	upanja
امیدوارم	hope
امیدوارم	upanje
لیتوانی	litovski
لیتوانی	litva
لیتوانی	litvi
لیتوانی	litvo
علائم	simptomi
درونی	notranjosti
درونی	notranja
درونی	notranjost
درونی	notranje
درونی	notranji
درونی	notranja
درونی	interno
درونی	notranje
درونی	notranji
درونی	notranji
درونی	notranje
درونی	notranja
سرور	strežnik
فیلسوف	filozof
موریس	mauritius
موریس	morris
موریس	maurice
درج	vstavi
درج	vstavljanje
سامسونگ	samsung
زابل	zabel
الیزابت	elizabeta
الیزابت	elizabeth
وظایف	dajatve
وظایف	dolžnosti
سانتا	božiček
سانتا	santa
سایه	senčenje
سایه	senca
سایه	senco
سایه	senci
سایه	sence
سایه	senca
سایه	senci
سایه	senco
سایه	odtenek
مرور	brskanje
مرور	revizija
مرور	pregledovanje
مرور	pregled
مرور	brskanje
پیروان	privrženci
گذار	prehodno
گذار	prehod
وحدت	enotnost
وحدت	enotnosti
الهام	navdih
الهام	inspire
الهام	navdih
الهام	navdiha
محبوب	priljubljene
محبوب	priljubljena
محبوب	priljubljeno
محبوب	priljubljeni
محبوب	priljubljen
محبوب	oboževal
محبوب	oboževala
محبوب	priljubljeni
محبوب	priljubljeno
محبوب	najljubša
محبوب	najljubši
محبوب	ljubljeni
محبوب	ljubljena
پروتکل	protokol
گام	korak
تحویل	dostavo
تحویل	dostavi
تحویل	dobava
تحویل	dostava
تحویل	dostavi
حرارتی	toplotno
سندی	sandy
جلال	slava
جلال	slavi
جلال	slavo
راس	rossa
راس	ross
مشتری	stranka
مشتری	odjemalec
مشتری	kupci
مشتری	strank
مشتری	stranke
مشتری	stranka
مشتری	odjemalec
مشتری	jupiter
بابا	ata
بابا	oče
بابا	ati
مرده	mrtev
نوجوانی	teen
نوجوانی	najstnik
نوجوانی	najstniška
نوجوانی	pubertete
ورزشکار	športnik
ورزشکار	šport
ورزشکار	sport
هواگرد	letalo
هواگرد	zrakoplovi
هواگرد	zrakoplov
هواگرد	letala
مدافعان	zagovorniki
سونی	sony
تجدید	obnova
تجدید	podaljšanje
تجدید	obnovitev
نویس	noyce
نویس	nevis
والتر	walterja
والتر	walter
چوبی	lesen
چوبی	leseno
چوبی	lesena
چوبی	leseni
چوبی	les
چوبی	wood
چوبی	lesena
چوبی	lesa
چوبی	lesni
چوبی	leseno
پژوهشگران	raziskovalcem
پژوهشگران	raziskovalci
پژوهشگران	raziskovalca
پژوهشگران	raziskovalce
دفاعی	obramba
سیم	žica
سیم	žico
سیم	žice
سیم	napeljava
سیم	sim
نوادا	nevadi
اصطلاحات	izrazi
اصطلاحات	pogoji
اصطلاحات	terminologije
آبشارها	slapovi
تخم	jajci
تخم	jajc
تخم	jajčeca
تخم	jajca
تخم	jajce
سالم	zdrave
سالم	zdrav
سالم	zdravi
سالم	varno
سالم	salem
کامرون	kamerun
مسکن	ohišje
مسکن	ohišja
مسکن	nastanitev
تحریک	provokativno
تحریک	izzval
تحریک	spodbudi
مکانی	plac
مکانی	kraj
حسابداری	računovodske
حسابداری	obračunavanje
حسابداری	računovodstvo
آیلند	island
آیلند	otok
آیلند	otoku
آدرس	naslov
الهی	boga
الهی	bog
الهی	božanski
الهی	božanska
الهی	božansko
الهی	božanske
سوار	vožnja
سوار	prevoz
سوار	vožnjo
سوار	jahač
سوار	jezdec
نادرست	nepravilno
نادرست	nepravilna
نادرست	narobe
نادرست	napačno
نادرست	napačen
نادرست	lažno
اصلاحات	spremembe
اصلاحات	reforme
اصلاحات	reformo
اصلاحات	reforma
اصلاحات	izboljšave
اصلاحات	reformacije
اصلاحات	popravkov
اصلاحات	popravki
اصلاحات	izboljšanje
اصلاحات	izboljšati
اصلاحات	izboljša
هزاران	tisoči
هزاران	tisoče
تظاهرات	dokazati
تظاهرات	protest
تظاهرات	protesti
تظاهرات	dokazovanje
تظاهرات	prikaz
تظاهرات	demonstracij
تظاهرات	predstavitve
تظاهرات	demonstracije
مرزی	meja
مرزی	mejo
مرزی	meje
مرزی	meji
مرزی	meja
کارائیب	karibih
گردن	vrat
گردن	vratu
تحصیلی	akademske
تحصیلی	akademsko
تحصیلی	akademski
ویکتوریا	viktorija
ویکتوریا	victoria
تجاوز	napad
تجاوز	agresije
تجاوز	agresijo
تجاوز	posilstva
تجاوز	posilstvo
زمستانی	zimska
زمستانی	zimsko
زمستانی	zimo
زمستانی	zima
زمستانی	winter
تبلیغاتی	oglaševanje
تبلیغاتی	propagando
تبلیغاتی	propaganda
فردا	jutri
کمتری	manj
مرتب	urejeno
ترس	strah
استیو	steve
استیو	steva
استناد	navedba
تل	tal
تل	visoki
تل	visok
تل	visoka
تل	tel
قصر	castle
قصر	grad
قصر	dvorec
قصر	palačo
قصر	palača
توده	množice
توده	mas
توده	mase
توده	maso
توده	mase
توده	mass
توده	masa
گاو	krava
دموکراتیک	demokratične
دموکراتیک	demokratični
دموکراتیک	demokratično
دموکراتیک	demokratična
سوخته	zažgan
سوخته	zgorela
سوخته	zgorel
شعار	moto
شعار	slogan
وحشی	divja
وحشی	wild
وحشی	divje
وحشی	divji
وحشی	divjak
خبرنگار	dopisnik
خبرنگار	novinarka
خبرنگار	novinarja
خبرنگار	novinar
آنتونیو	antónio
آنتونیو	antonio
واقعه	incident
واقعه	dogodek
واقعه	prireditev
واقعه	dogodka
جلسه	zasedanje
جلسه	sejo
جلسه	zasedanju
جلسه	seja
جلسه	seji
جلسه	srečanje
جلسه	sestanek
اکسیژن	kisika
اکسیژن	kisik
عدالت	pravosodje
عدالت	pravičnost
عدالت	pravica
فیلتر	filter
فیلتر	filtriranje
مترو	podzemna
مترو	podzemni
مترو	podzemno
مترو	metro
دخالت	vmešavanje
دخالت	motnja
دخالت	vmešavanja
دخالت	motnje
دخالت	intervencija
دخالت	intervencijo
دخالت	posredovanje
دخالت	intervencije
دخالت	vključenost
دخالت	vmešavanje
دخالت	motečih
دخالت	vmešavati
ابی	abby
شهروندان	meščani
شهروندان	državljane
شهروندان	državljani
رسم	tradicije
رسم	tradicijo
رسم	tradicija
رسم	zarota
رسم	zaroto
ازبکستان	uzbekistan
تشویق	spodbudi
تشویق	spodbujati
تشویق	aplavz
مدعی	pretendent
سرکوب	zatiranje
سرکوب	zatreti
سرکوب	zatrta
سرکوب	zatrta
هشدار	opozorilo
شاهین	sokoli
شاهین	falcon
شاهین	sokol
معادله	enačba
کوچکتر	manjše
کوچکتر	manjša
کوچکتر	manjši
سیب	jabolka
سیب	jabolčni
سیب	apple
سیب	jabolko
سیب	jabolka
ولتاژ	napetost
ولتاژ	napetosti
ماهواره	satelitsko
ماهواره	satelitska
ماهواره	satelit
برگشت	zadaj
برگشت	hrbet
برگشت	nazaj
یخ	led
یخ	ice
یخ	ledom
صلیب	križec
صلیب	navzkrižna
صلیب	križ
صلیب	cross
صلیب	navzkrižno
بیس	bas
بیس	bass
بیس	bis
بل	belle
بل	zvonec
بل	zvon
بل	bell
ناخالص	bruto
پورنو	pornografske
داوری	sodba
داوری	presoja
داوری	judge
داوری	sodnik
داوری	sodnica
داوری	sodba
داوری	presoja
نمایشی	nastopati
نمایشی	opravljanje
نمایشی	demonstracij
نمایشی	predstavitve
نمایشی	demonstracije
پراکنده	razpršene
پراکنده	raztresena
بیگ	velika
بیگ	veliki
بیگ	velike
بیگ	velik
محقق	raziskovalec
کاظم	kasim
اختلالات	motnja
اختلالات	motnje
مأموریت	misija
مأموریت	misijo
مأموریت	poslanstvo
مأموریت	naloga
قطار	vlak
قطار	vlaki
قطار	vlake
مهاجران	priseljencev
مهاجران	priseljence
مهاجران	priseljenci
مهاجران	migranti
مهاجران	migrantov
مهاجران	migrante
مهاجران	priseljenci
مهاجران	izseljencev
پری	perry
پری	pari
متحرک	mobilna
متحرک	mobilni
متحرک	mobilnih
متحرک	mobilno
متحرک	mobil
کوهستان	gora
کوهستان	gorsko
کوهستان	gorski
کوهستان	planina
کوهستان	goro
کوهستان	hribi
کوهستان	planine
کوهستان	gore
کوهستان	gorovje
ادیان	religije
ادیان	vere
ادیان	verovanja
ادیان	religij
حشرات	insekti
حشرات	žuželke
حشرات	hrošče
حشرات	žuželke
حشرات	hrošči
دیسک	disk
دیسک	diska
دیسک	disk
دوستی	prijateljstvo
دوستی	prijateljstva
دوستی	prijatelj
دوستی	prijateljica
دوستی	prijateljico
تقلید	posnemati
تقلید	oponašati
تقلید	imitacija
نهضت	premiki
نهضت	gibanja
نهضت	premikanje
نهضت	gibanje
کهنه	stare
کهنه	star
کهنه	staro
کهنه	stara
کهنه	stari
اجباری	prisiljeni
اجباری	prisilil
اجباری	prisiljen
اجباری	prisiljena
اجباری	prisilno
اجباری	sila
اجباری	force
اجباری	silo
اجباری	obvezen
اجباری	obvezna
اجباری	obvezno
اجباری	obvezni
اجباری	obvezne
اجباری	obvezna
اجباری	obvezno
اجباری	obvezni
اجباری	obvezne
ضریب	koeficient
نان	curry
نان	nan
نان	kruh
نان	kruha
خورده	pojedel
خورده	jedli
خورده	jedla
خورده	pojedla
خورده	jedel
خورده	jedla
خورده	jedel
اختصاصی	lastniške
امریکا	ameriki
امریکا	amerika
امریکا	ameriko
امریکا	america
یوروویژن	evrovizije
گرافیک	gpu
گرافیک	grafike
معمار	arhitekta
معمار	arhitekt
نیل	nila
نیل	nil
بخصوص	posebej
بخصوص	zlasti
گازی	moped
مرکب	sestavljeni
مرکب	sestavljena
مرکب	sestavljeno
مرکب	spojina
مرکب	črnila
مرکب	črnilo
ماندن	ostal
ماندن	bivanje
نفس	dih
نفس	vdih
نفس	sapa
نفس	self
نفس	ega
نفس	ego
نفس	duša
نفس	duši
نفس	soul
نفس	dušo
براون	rjavo
براون	rjavi
براون	rjave
براون	rjava
براون	braun
واسطه	vmesni
واسطه	vmesno
واسطه	vmesna
واسطه	vmesne
واسطه	posrednik
فشرده	kondenzirano
فشرده	zip
فشرده	stisnjena
فشرده	stisnjen
فشرده	stisnjeni
مری	marija
مری	mary
مری	vesel
آذربایجانی	azerbajdžanska
شطرنج	šah
شطرنج	šaha
لیورپول	liverpool
وسیع	široka
وسیع	široki
وسیع	široko
وسیع	širok
وسیع	obsežna
وسیع	obširno
وسیع	obsežno
وسیع	obsežne
وسیع	prostorno
آبادان	abadan
تار	web
تار	warp
تار	katran
تار	katrana
تار	tar
سودان	sudan
سودان	sudanske
اسلواکی	slovaški
اسلواکی	slovaško
اسلواکی	slovaška
شکلی	številke
شکلی	figure
عملیاتی	operativno
عملیاتی	operativnih
عملیاتی	operativna
سازهای	strukturno
سازهای	strukturni
سازهای	strukturnih
سازهای	strukturne
سازهای	strukturna
حرم	svetišče
حرم	zatočišče
حرم	zavetišče
راهنما	ročni
راهنما	ročna
راهنما	priročnik
راهنما	ročno
راهنما	vodič
راهنما	vodnik
راهنما	vodilo
دوستدار	ljubezniva
دوستدار	ljubeča
دوستدار	ljubeč
دوستدار	ljubeče
دوستدار	ljubiti
رمز	kripto
سیدنی	sidney
سیدنی	sydney
جونز	jones
جونز	jonesa
استانداردهای	standarde
استانداردهای	standardi
سران	poglavarji
اپرا	opera
اپرا	operi
اپرا	opere
اپرا	opero
اسلحه	pištola
اسلحه	pištolo
آلفرد	alfred
نمادهای	simboli
نمادهای	simbole
بادی	buddy
بادی	vetru
بادی	veter
بادی	vetra
فرانسیس	franc
فرانسیس	francis
سهم	prispevek
سهم	prispevanje
سهم	delnice
سهم	deleži
متمرکز	zgoščeno
متمرکز	koncentrirana
متمرکز	osredotočena
متمرکز	osredotočen
متمرکز	osredotočeno
دلیلی	razlog
دلیلی	razlogi
ماجرای	dogodivščine
ماجرای	pustolovščina
ماجرای	pustolovščino
ماجرای	avantura
ماجرای	pustolovščine
کارگر	delavec
کارگر	delavca
کارگر	porod
دایره	krogi
دایره	kroge
دایره	krogov
دایره	krog
دایره	krožni
دایره	krožno
مغزی	možgani
مغزی	možgansko
مغزی	možganski
مغزی	možgane
مغزی	možganska
پروفسور	profesorica
پروفسور	profesor
پروفسور	profesorja
مانی	mani
سرپرستی	pokroviteljstvo
سرپرستی	nadzorovanje
سرپرستی	nadzor
خوراکی	užitno
خوراکی	užitne
خوراکی	užitni
دان	dona
دان	don
سرچشمه	vodnjak
سرچشمه	fontana
عقاید	mnenja
عقاید	prepričanja
عقاید	prepričanj
عقاید	verovanja
انفجار	sunek
انفجار	eksplozija
انفجار	eksplozije
انفجار	eksplozijo
انفجار	detonacije
انفجار	detonacijo
خزندگان	plazilec
خزندگان	plazilci
تحمل	toleranca
تحمل	tolerance
تحمل	strpnost
تحمل	prenašali
بنیانگذار	ustanovitelj
مقبره	grobnica
مقبره	grobnico
متخصص	specialist
متخصص	izvedenec
متخصص	strokovna
متخصص	strokovnjak
عاشق	ljubezni
عاشق	love
عاشق	ljubezen
لحظه	moment
لحظه	trenutek
شباهت	podobnosti
شباهت	podobnost
شباهت	podobnost
شباهت	podobnosti
داوران	sodniki
داوران	sodnikov
تسلیم	predajo
تسلیم	predaje
تسلیم	predaja
تسلیم	predloži
تسلیم	predložitev
تسلیم	vložitev
آستانه	praga
آستانه	prag
آستانه	astana
اثرات	učinki
اثرات	vplivi
تعادل	trim
تعادل	ravnotežje
تعادل	ravnovesje
تعادل	tehtnica
تعادل	bilanca
تعادل	ravnotežje
تعادل	ravnovesje
کاغذ	papirja
کاغذ	papir
کاغذ	papirji
کاغذ	papirje
زوج	par
زوج	para
زوج	par
فضانوردان	astronavti
گرگ	volka
گرگ	wolf
گرگ	volčji
گرگ	volk
گرگ	gregg
تعقیب	zasledovanje
تعقیب	pregon
یهودیت	judovstvo
اسلوونی	slovenia
اسلوونی	slovenija
اسلوونی	slovensko
اسلوونی	slovenska
اسلوونی	slovenskega
اسلوونی	slovenski
آماری	statistična
آماری	statistične
آماری	statistično
سراسری	svetovna
سراسری	globalni
سراسری	globalno
سراسری	svetovno
هوش	inteligenca
هوش	obveščevalna
لینوکس	linux
سنگاپور	singapur
مالیات	obdavčitev
مالیات	obdavčenje
مالیات	davki
مالیات	davčna
مالیات	davek
مالیات	davke
مالیات	davki
کشتن	ubil
کشتن	ubijanje
کشتن	uboj
عبری	hebrejsko
اثری	utrinkov
اثری	utrinki
آغازین	začetni
آغازین	začetna
آغازین	začetno
سواحل	plaže
یادگیری	učenje
یادگیری	naučil
مجازات	kazen
مجازات	kazni
مجازات	kazen
مجازات	kaznovanje
سازمانی	organizacijski
سازمانی	organizacijska
سازمانی	enterprise
سازمانی	podjetništvo
دوک	vojvodo
دوک	duke
دوک	knez
دوک	vojvoda
رز	rose
رز	vrtnica
رز	rosa
سکه	kovance
سکه	kovanci
سکه	kovanci
سکه	kovanec
نمودار	diagram
نمودار	graf
هالیوود	hollywood
بمب	bombo
بمب	bomba
محلول	rešitev
محلول	raztopina
تیمور	timor
تیمور	timur
بچه	otrok
بچه	punčka
بچه	dojenček
بچه	otrok
کمبریج	cambridge
دختری	punca
دختری	deklica
دختری	dekle
دختری	punco
نمک	sol
نمک	soli
کنیا	keniji
استون	stone
استون	kamna
استون	kamen
استون	aceton
پوشیده	rabljena
پوشیده	nosil
معماران	arhitekti
موجودات	stvori
موجودات	bitja
هلندی	nizozemsko
هلندی	nizozemski
روزه	tešče
روزه	hitri
روزه	hiter
روزه	hitra
روزه	hitro
موش	rat
موش	podgana
موش	miš
موش	miška
موش	miško
موش	mišek
موش	miške
آگاه	obveščena
آگاه	obveščen
آگاه	obveščeni
تفکیک	disociacija
تفکیک	ločitev
تفکیک	ločevanje
جامد	trdna
جامد	trdni
جامد	trdne
جامد	trden
جامد	trdno
اخراج	izgon
اخراج	deportacijo
اخراج	izgon
اخراج	izključitev
اخراج	odpuščen
دژ	utrdba
دژ	trdnjavo
دژ	trdnjava
دژ	utrdba
دژ	trdnjava
دژ	utrdbo
دژ	fort
جمعیتی	prebivalstvo
جمعیتی	populacija
کمترین	minimalno
کمترین	najmanj
کمترین	najmanjša
کمترین	najmanj
کمترین	minimalno
کمترین	minimalne
کمترین	minimalna
میشل	michelle
دموکراسی	demokracija
تدریج	postopoma
تدریج	postopno
خزر	hazar
خزر	kaspijskega
شکسته	zlomljen
شکسته	zlomljeni
شکسته	zlomljeno
شکسته	zlomil
لوکزامبورگ	luksemburg
ماداگاسکار	madagaskar
کوانتومی	kvantno
کوانتومی	kvantni
برتری	odličnost
برتری	prednost
برتری	prednosti
برتری	ugodnost
بارگذاری	obremenitve
بارگذاری	naloži
بارگذاری	obremenitev
بارگذاری	napolnjena
بارگذاری	nabita
بارگذاری	naložen
بارگذاری	napolnjeno
بارگذاری	naloženo
بارگذاری	natovarjanje
بارگذاری	obremenitev
بارگذاری	nalaganje
بارگذاری	nakladanje
بارگذاری	nalaganje
بارگذاری	naloži
بارگذاری	nalaganje
تورنتو	toronto
جانی	johnny
هیل	hale
هیل	hrib
هیل	grič
هیل	hill
بنگلادش	bangladešu
مار	mar
مار	kača
مار	kačo
مار	kače
شواهد	dokazila
شواهد	dokazi
شواهد	dokaz
دهان	ust
دهان	usta
دهان	gobec
دهان	ust
دهان	usta
مهاجمان	plenilci
مهاجمان	napadalci
مهاجمان	vsiljivci
مهاجمان	morilci
وست	zahodna
وست	zahod
وست	zahodno
شک	dvom
شک	dvomi
شک	dvomim
شک	vprašljivo
شیطان	hudič
شیطان	vrag
جفت	par
جفت	para
جفت	pari
جفت	parov
ابر	oblaki
ابر	oblak
ابر	cloud
عمیق	globoka
عمیق	globoko
عمیق	globok
عمیق	globoka
ویلیامز	williamsa
ویلیامز	williams
دستگیری	aretacije
دستگیری	aretacija
دستگیری	aretiran
