din	from
red	red
comunitati	communities
portugalia	portugal
wiki	wiki
vlad	vlad
guvern	government
occidental	occidental
occidental	western
anglo	anglo
propus	proposed
barcelona	barcelona
posibilitatea	possibility
adevarat	true
adevarat	true
austro	austro
midi	midi
realizarea	realisation
realizarea	realization
copiii	kids
copiii	children
markgraf	margrave
google	google
studiul	study
cuvant	word
cuvant	word
facuta	made
armate	armies
dinamo	dinamo
dinamo	dynamo
constructii	construction
constructii	construction
refuzat	denied
refuzat	declined
refuzat	refused
oferit	offered
independent	independent
independent	independently
kirovohrad	kirovohrad
terminat	finished
sprijinul	support
ali	ali
moderna	modern
moderna	modern
calificat	qualified
sydney	sydney
puternica	strong
puternica	strong
puternica	powerful
volinia	volyn
foto	photo
ridicata	raised
jan	jan
xii	xii
scorul	score
bazat	based
relatii	relationships
relatii	relations
relatii	relationships
relatii	relations
fifa	fifa
north	north
ordine	order
ordine	orders
democrat	democratic
democrat	democrat
democrat	democrats
html	html
italiana	italian
italiana	italian
ternopil	ternopil
elisabeta	elizabeth
elisabeta	elisabeth
popa	priest
trait	lived
trait	lived
seine	seine
pro	pro
pro	pros
milano	milan
milano	milano
partial	partly
partial	partial
partial	partially
partial	partly
partial	partially
forta	force
forta	force
forta	strength
forta	force
modern	modern
larga	wide
critic	critic
critic	critical
programul	program
programul	programme
programul	schedule
formatul	format
asociatia	association
asociatia	association
spectatori	spectators
spectatori	viewers
personaje	characters
trupa	band
trupa	band
trupa	troop
inalta	high
inalta	tall
inalta	high
inalta	tall
olt	olt
formarea	formation
disc	disc
disc	disk
iulia	iulia
iulia	julia
participa	participates
participa	participate
participa	participate
activitati	activities
activitati	activities
suferit	suffered
print	prince
print	prince
print	prince
champagne	champagne
eric	eric
influenta	influence
influenta	influence
influenta	influential
influenta	influence
air	air
dunarii	danube
comerciale	commercial
autonoma	autonomous
invins	defeated
invins	defeated
marius	marius
premiu	prize
premiu	award
mark	mark
garonne	garonne
educatie	education
educatie	education
voda	voda
voda	voda
coa	coa
recunoscut	acknowledged
recunoscut	recognised
recunoscut	recognized
asezare	settlement
dimensiuni	dimensions
dimensiuni	sizes
activ	active
hans	hans
grad	grade
grad	grad
grad	degree
grad	rank
interviu	interview
simon	simon
tratat	treated
tratat	treaty
maxima	maximum
maxima	maximum
sisteme	systems
indicativ	indicative
arbitru	referee
arbitru	ref
jocul	game
incredere	confidence
incredere	trust
incredere	confidence
incredere	trust
carl	carl
cantec	song
cantec	song
ajutor	help
titular	holder
foc	fire
lege	law
curent	current
functii	functions
exterior	external
exterior	exterior
catedrala	cathedral
catedrala	cathedral
starea	status
maghiar	hungarian
frank	frank
inchisoare	jail
inchisoare	prison
inchisoare	prison
scriitori	writers
tinut	kept
scoli	schools
scoli	schools
grand	grand
ilie	elijah
ilie	ilie
britanica	british
hitler	hitler
sectiunea	section
sectiunea	section
sterge	delete
sterge	delete
premiera	premiere
premiera	premiere
elst	elst
construite	built
construite	constructed
personale	personal
istoricul	history
personaj	character
detinut	inmate
detinut	inmate
facand	doing
cezar	caesar
cere	ask
relatiile	relationships
relatiile	relations
avioane	airplanes
avioane	aircraft
avioane	aeroplanes
avioane	planes
colegiul	college
securitate	security
catalina	catalina
catalina	catalina
raionului	rayon
originea	origin
muntele	mountain
muntele	mount
inginer	engineer
gura	mouth
gura	mouth
datele	dates
datele	data
finlanda	finland
natura	nature
natura	nature
sovietic	soviet
anual	yearly
anual	annual
marginea	edge
luxemburg	luxembourg
cercetari	research
cercetari	researches
cercetari	research
parasit	forsaken
teritoriile	territories
titluri	headlines
titluri	titles
galeria	gallery
dovedit	proved
dovedit	proven
existente	existing
piesa	piece
matei	matthew
matei	matei
casatorie	marriage
casatorie	marriage
linii	lines
filozofie	philosophy
east	east
litere	letters
locala	local
practic	practical
practic	basically
practic	practically
cam	cam
protejata	protected
noaptea	night
araba	arab
araba	arabic
araba	arabic
parintii	parents
parintii	parents
arhitectura	architecture
arhitectura	architecture
regiunile	regions
egipt	egypt
scena	scene
scena	scene
feminin	feminine
feminin	female
considerate	considered
scadere	decrease
sotie	wife
sotie	wife
drepturi	rights
cimitirul	cemetery
cimitirul	graveyard
contribuit	contributed
spaniola	spanish
spaniola	spanish
practica	practical
practica	practice
practica	practice
sute	hundreds
magazine	stores
magazine	shops
cladiri	buildings
cladiri	buildings
cota	quota
cota	share
cota	quota
unitatea	unity
unitatea	unit
leon	leon
regala	royal
act	act
lake	lake
editor	publisher
editor	editor
exemple	examples
aurel	aurel
alegeri	elections
alegeri	election
serviciul	service
craciun	christmas
craciun	christmas
personala	personal
personala	personal
larg	wide
poezii	poems
poezii	poetry
viitorul	future
necesar	required
necesar	necessary
stalin	stalin
ofiter	officer
ofiter	officer
ofiter	officer
ben	ben
iarna	winter
iarna	winter
link	link
rusi	russians
rusi	russians
zaporijjea	zaporizhia
roger	roger
frecvent	frequently
administrator	admin
administrator	administrator
civile	civil
catolic	catholic
bizantin	byzantine
problemele	problems
columbia	columbia
columbia	colombia
polonez	polish
episcopul	bishop
cucerit	conquered
ministerului	ministry
cartierul	neighborhood
presa	press
presa	media
presa	media
petrecut	spent
imperiu	empire
secret	secret
fondata	founded
ruse	ruse
oficiale	official
consta	consists
eure	eure
adam	adam
curand	soon
statia	station
inchis	closed
inchis	closed
element	item
element	element
rosii	tomato
rosii	tomatoes
rosii	tomato
rosii	tomatoes
rosii	tomato
rosii	tomatoes
functioneaza	works
str	str
localizare	location
localizare	localization
contact	contact
ordin	order
renania	rhineland
capacitate	capacity
capacitate	ability
arme	weapons
arme	guns
stele	stars
napoleon	napoleon
poiana	poiana
apartinand	belonging
institutii	institutions
institutii	institutions
cantece	songs
cantece	songs
adoptat	adopted
federatia	federation
federatia	federation
istat	istat
windows	windows
comercial	commercial
creste	increase
creste	grow
creste	grow
creste	grow
rss	rss
calitatea	quality
antonio	antonio
jucatori	players
jucatori	players
trecerea	passing
varianta	variant
varianta	variant
nova	nova
statuia	statue
profesorul	professor
tipul	type
liberal	liberal
padurea	forest
contract	contract
croatia	croatia
croatia	croatia
croatia	croatia
compusa	composed
repede	quick
repede	fast
repede	quickly
mary	mary
condamnat	condemned
condamnat	convicted
condamnat	doomed
podul	bridge
rau	bad
rau	river
rau	bad
são	são
artistica	artistic
culturala	cultural
limbile	languages
descris	described
lungimea	length
mediul	environment
mikolaiiv	mykolaiv
lucian	lucian
tronul	throne
ansamblul	ensemble
electric	electrical
electric	electric
rezultatul	result
recent	recently
recent	recent
inapoi	back
inapoi	back
societate	society
protectie	protection
protectie	protection
scotia	scotland
scotia	scotland
scotia	scotland
concert	concert
arena	arena
arena	arena
motor	engine
motor	motor
grupa	group
grupa	group
grupa	squad
redactor	editor
proiecte	projects
canalul	channel
pirinei	pyrenees
obiect	object
ovidiu	ovidiu
ioana	joan
ioana	ioana
royal	royal
constituit	constituted
tineri	young
nordica	nordic
harry	harry
companii	companies
cartier	neighborhood
cartier	cartier
cartier	neighbourhood
specialitate	speciality
specialitate	specialty
aspect	appearance
aspect	aspect
cladire	building
cladire	building
creata	created
creata	created
dealul	hill
determinat	determined
guvernator	governor
episod	episode
centre	centres
centre	centers
alpes	alpes
henri	henri
actiunile	actions
crede	believe
josé	josé
noastra	our
noastra	our
acceptat	accepted
debut	debut
episodul	episode
religioasa	religious
religioasa	religious
praga	prague
critica	criticism
critica	critical
critica	criticism
critica	critical
tine	keep
necesara	required
necesara	necessary
necesara	necessary
baden	baden
cambridge	cambridge
artisti	artists
artisti	artists
regional	regional
americani	americans
georg	georg
ceausescu	ceausescu
ceausescu	ceausescu
regimentul	regiment
paginile	pages
inscris	scored
inscris	enrolled
utc	utc
net	net
francisc	francis
sigur	sure
faza	phase
faza	phase
alfred	alfred
laureat	laureate
atacat	attacked
memoria	memory
mana	hand
mana	hand
mana	mana
mana	hand
mana	manna
will	will
dea	dea
rezultatele	results
presupune	assumes
geografice	geographic
geografice	geographical
domenii	domains
domenii	fields
domenii	areas
fondator	founding
fondator	founder
padure	woods
padure	forest
padure	woods
padure	forest
apele	waters
fosta	former
eduard	edward
eduard	eduard
asemanatoare	similar
asemanatoare	lookalike
pur	pure
document	document
evreilor	jews
concurs	competition
concurs	contest
sol	soil
sol	sol
sol	ground
proprii	own
statut	status
nave	ships
nave	vessels
cat	cat
legat	bound
legat	tied
durata	duration
durata	duration
conduce	drives
lucruri	things
lucruri	stuff
austriac	austrian
locuit	inhabited
japonez	japanese
inconjuratoare	surrounding
masini	cars
masini	machines
masini	cars
masini	machines
masini	cars
liste	lists
cuza	cuza
constantinopol	constantinople
campion	champion
putine	few
vandut	sold
vandut	sold
ducele	duke
youtube	youtube
campionilor	champions
altul	another
dumneavoastra	your
dedicat	dedicated
incluse	included
relatia	relationship
varsovia	warsaw
varsovia	warsaw
minim	minimum
minim	minimal
fratii	siblings
fratii	brothers
fratii	brothers
intrare	entrance
intrare	input
intrare	entry
straine	foreign
frumos	beautiful
frumos	nice
intotdeauna	always
intotdeauna	always
giovanni	giovanni
pamantul	earth
episoade	episodes
stea	star
remarcat	noticed
remarcat	noted
mereu	always
limita	limit
limita	limit
implicat	implicated
implicat	involved
districte	districts
thailanda	thailand
françois	françois
lot	batch
lot	lot
ordinea	order
jet	jet
denumire	name
poloneza	polish
jackson	jackson
nascuta	born
williams	williams
cer	sky
utilizate	used
regal	regal
regal	royal
tradus	translated
strainatate	overseas
strainatate	abroad
strainatate	foreign
strainatate	abroad
sicilia	sicily
algeria	algeria
romanii	romanians
utc+	utc+
comisia	commission
adevar	truth
adevar	truth
jacques	jacques
trupe	bands
trupe	troops
vietnam	vietnam
angeles	angeles
luca	luke
luca	luca
hotarat	decided
marian	marian
stiintific	scientific
stiintific	scientific
banat	banat
capacitatea	capacity
capacitatea	ability
economie	economics
economie	economy
temperatura	temperature
temperatura	temperature
modificari	modifications
modificari	amendments
modificari	changes
modificari	changes
profil	profile
mexic	mexico
intitulat	titled
software	software
sotul	spouse
sotul	husband
sotul	husband
corect	right
corect	correct
corect	fair
dincolo	beyond
dans	dance
dans	dancing
independenta	independence
independenta	independence
independenta	independent
independenta	independent
independenta	independence
val	val
val	wave
val	headscarf
val	veil
côte	côte
evoluat	evolved
last	last
scott	scott
angajat	employee
angajat	employed
angajat	hired
tour	tour
rolurile	roles
big	big
hill	hill
rhin	alsace
lemmon	lemmon
apararea	defence
apararea	defense
apararea	defence
comandantul	commander
leopold	leopold
retea	network
retea	network
utilizatori	users
spring	spring
voturi	votes
documentar	documentary
teritoriale	territorial
silver	silver
toamna	autumn
toamna	fall
toamna	autumn
texas	texas
situatie	situation
situatie	situation
valori	values
liviu	liviu
vanatoare	slayer
vanatoare	hunt
vanatoare	hunting
vanatoare	hunting
alex	alex
iacob	jacob
iacob	james
evenimentele	events
sectorul	sector
francisco	francisco
distrus	destroyed
grande	grande
may	may
back	back
scazut	low
line	line
independente	independent
normal	normal
termina	finish
create	created
tone	tonnes
tone	tons
tone	tone
tone	tonne
football	football
aria	aria
rece	cold
similar	similar
similar	similarly
angajati	employees
angajati	employees
irlanda	ireland
green	green
can	can
michel	michel
tehnice	technical
nostru	our
serviciu	service
casatoria	marriage
casatoria	marriage
jones	jones
gol	naked
gol	goal
gol	empty
rar	rarely
rar	rare
reprezentand	representing
teodor	theodore
teodor	teodor
young	young
moare	dies
intinde	stretch
intinde	stretch
argentina	argentina
argentina	argentine
decizia	decision
lansarea	launching
lansarea	launch
eroilor	heroes
#aaa	#aaa
calatorie	travel
calatorie	journey
calatorie	trip
calatorie	journey
johannes	johannes
sorin	sorin
ajutat	aided
ajutat	helped
management	management
superioare	superior
ivano	ivano
formatie	band
formatie	formation
formatie	band
comitetul	committee
ran	ran
cont	account
banca	bank
banca	bank
banca	bench
dragoste	love
politici	policies
charente	charente
out	out
transformat	transformed
speciala	special
speciala	special
con	cone
con	con
intoarce	turn
intoarce	returns
par	hair
par	hair
simbol	symbol
bruno	bruno
clasamentul	rankings
clasamentul	standings
arestat	arrested
sportiv	athlete
vin	coming
vin	vin
vin	wine
evolueaza	evolve
rezistenta	resistance
rezistenta	resistance
rezistenta	resistant
rezistenta	stamina
rezistenta	resistance
comisiei	commission
oxford	oxford
sri	sri
albastru	blue
regula	rule
regula	rule
contributii	contributions
disney	disney
protejate	protected
regimul	regime
editare	edit
editare	editing
zbor	fly
zbor	flying
zbor	flight
discuta	discuss
avion	airplane
avion	plane
vas	vessel
nava	ship
nava	vessel
nava	ship
intreg	whole
intreg	whole
anti	anti
agricole	agricultural
evident	obvious
evident	obviously
cautare	search
cautare	search
autoritatea	authority
lider	leader
aratat	shown
cruce	cross
vot	vote
vocal	vocals
vocal	vocal
pilot	pilot
carlos	carlos
realitate	reality
atins	achieved
atins	touched
atins	reached
spaniol	spanish
similare	similar
decedat	deceased
chris	chris
luptat	fought
includ	include
dorit	desired
dorit	wanted
dorit	wished
directorul	directory
ohio	ohio
metode	methods
crucea	cross
participarea	participation
ortodox	orthodox
dublu	double
magazin	shop
magazin	store
frankivsk	frankivsk
stergere	deletion
stergere	delete
cazut	fallen
cazut	fallen
iisus	jesus
germanii	germans
urbana	urban
promovarea	promotion
promovarea	promoting
lansata	launched
fundatia	foundation
fundatia	foundation
fundatia	foundation
patrimoniului	heritage
bazin	basin
turneu	tour
turneu	tournament
sex	gender
sex	sex
exclusiv	exclusive
exclusiv	exclusively
hall	hall
statistica	statistics
statistica	statistical
statistica	statistic
statistica	statistics
statistica	statistic
texte	texts
teme	themes
teme	homework
japoneza	japanese
japoneza	japanese
sange	blood
sange	blood
giurgiu	giurgiu
fete	girls
fete	faces
separat	separately
separat	separated
separat	separate
artilerie	artillery
pasari	birds
pasari	birds
prieten	friend
ierusalim	jerusalem
ludwig	ludwig
marina	navy
marina	marina
marina	navy
marina	marine
imperial	imperial
inclusa	included
php	php
pri	pri
paralel	parallel
organizatii	organizations
organizatii	organisations
organizatii	organizations
profile	profiles
inteles	understood
inteles	understood
spate	back
spate	rear
schimbarea	changing
schimbarea	change
universal	universal
high	high
indiferent	indifferent
indiferent	regardless
financiare	financial
villa	villa
song	song
urmatorul	next
urmatorul	next
torino	torino
torino	turin
bazele	bases
cursuri	courses
cursuri	classes
teritorii	territories
paduri	woods
paduri	forests
paduri	woods
paduri	forests
turn	tower
proprie	own
cucerirea	conquest
continut	content
continut	content
prefectura	prefecture
prefectura	prefecture
pod	attic
pod	bridge
deseori	often
batran	old
dinastie	dynasty
harghita	harghita
museum	museum
cantareata	singer
saxon	saxon
preotul	priest
usa	door
usa	usa
usa	door
usa	door
usa	door
conformitate	compliance
conformitate	conformity
scurte	short
perioade	periods
crestin	christian
crestin	christian
crestin	christian
caracteristici	characteristics
caracteristici	features
ansamblu	ensemble
semn	sign
cerkasi	cherkasy
completa	complete
completa	complete
multumesc	thanks
multumesc	thank
multumesc	thanks
kilometri	miles
kilometri	mileage
kilometri	kilometers
dvd	dvd
dunare	danube
indica	indicates
indica	indicate
brown	brown
iancu	iancu
vorbeste	speaks
vorbeste	speak
purtat	worn
idei	ideas
indeplinit	fulfilled
tron	throne
tron	tron
palatinat	palatinate
anterioare	previously
anterioare	previous
complex	complex
dorinta	desire
dorinta	desire
dorinta	desire
simple	simple
umana	human
tema	theme
tema	theme
contin	contain
contin	contain
organizate	organized
organizate	organised
militari	military
transferat	transferred
greutate	weight
organizatia	organization
organizatia	organisation
electrice	electrical
electrice	electric
primavara	spring
primavara	spring
primavara	spring
primavara	springtime
programe	programmes
programe	programs
turneul	tournament
puteri	powers
campia	plain
electrica	electrical
electrica	electric
iran	iran
proprietatea	property
proprietatea	ownership
scara	ladder
scara	scale
scara	ladder
grele	heavy
permanent	permanent
permanent	permanently
permanent	perm
gara	station
gara	station
kim	kim
latin	latin
rudolf	rudolph
rudolf	rudolf
ligii	league
georgia	georgia
manastire	monastery
manastire	convent
manastire	monastery
manastire	convent
manastire	monastery
economia	economy
aspecte	aspects
aspecte	issues
observat	noticed
observat	observed
introducerea	introduction
introducerea	introducing
efect	effect
marime	size
marime	size
melodia	melody
rapida	rapid
rapida	fast
relatie	relationship
relatie	relationship
della	della
nepal	nepal
interpretare	interpretation
ducesa	duchess
ducesa	duchess
anne	anne
boli	diseases
boli	disease
simpla	simple
opus	opus
opus	opposite
matematician	mathematician
flandra	flanders
font	font
traditia	tradition
traditia	tradition
atena	athens
biografie	bio
biografie	biography
adolf	adolf
impartit	divided
impartit	split
artistic	artistic
forte	forces
forte	forte
adunarea	assembly
reprezentata	represented
pardosa	pardosa
casatorita	married
organizata	organised
organizata	organized
adancime	depth
adancime	depth
saptamana	week
saptamana	week
saptamana	week
turda	turda
conducere	driving
conducere	leadership
culoarea	color
culoarea	colour
filosofie	philosophy
handbal	handball
traducerea	translation
times	times
contele	count
alegerea	choosing
alegerea	choice
libertatea	freedom
aisne	aisne
energia	energy
capitolul	chapter
inferior	inferior
reviste	magazines
solo	solo
specific	specific
comunitate	community
majoritate	majority
nominalizat	nominated
industriale	industrial
soare	sun
soare	sunshine
soare	sunny
batalie	battle
poveste	story
cristina	cristina
fotografii	photos
bbc	bbc
fabrica	factory
fabrica	factory
masuri	measures
masuri	measures
holstein	holstein
premiile	awards
premiile	prizes
financiar	financially
financiar	financial
somme	somme
heinrich	heinrich
brandenburg	brandenburg
vie	alive
vie	vie
cantaret	singer
romanian	english
paulo	paulo
metoda	method
metoda	method
araneus	araneus
comuniste	communist
chile	chile
audio	audio
digital	digital
marcel	marcel
continutul	content
württemberg	württemberg
virginia	virginia
pierde	loses
pierde	lose
fizician	physicist
eliberat	liberated
eliberat	issued
eliberat	released
eliberat	freed
listele	lists
treptat	gradual
treptat	gradually
comerciala	commercial
originale	original
originale	originals
record	record
promovat	promoted
medalii	medals
organizatie	organization
organizatie	organisation
masculin	male
masculin	masculine
hristos	christ
redus	reduced
octavian	octavian
sursele	sources
chicago	chicago
sfant	saint
sfant	holy
artistice	artistic
galben	yellow
activat	enabled
activat	activated
indian	indian
referinta	reference
referinta	reference
lac	lake
lac	lac
instrument	instrument
instrument	tool
valentin	valentin
valentin	valentine
corespunde	corresponds
uscat	dry
uscat	dried
posibila	possible
posibila	possible
francezi	french
realizari	achievements
realizari	accomplishments
realizari	achievements
realizari	accomplishments
scos	removed
prezentate	presented
jazz	jazz
journal	journal
uman	human
sun	sun
ernst	ernst
siguranta	safety
siguranta	safety
siguranta	safety
iucn	iucn
super	awesome
super	super
accesat	accessed
debutul	debut
liderul	leader
bad	bad
usoara	mild
usoara	slight
legi	laws
unesco	unesco
interna	internal
lotul	batch
declarata	declared
grade	degrees
tehnic	technical
tehnic	technically
theodor	theodor
theodor	theodore
colectie	collection
colectie	collection
colectie	collection
campul	field
barbu	barbu
prezentare	presentation
inspirat	inspired
sul	sul
tur	tour
joe	joe
dinastiei	dynasty
portul	port
vocea	voice
deal	hill
set	set
accesul	access
balti	balti
balti	balti
balti	puddles
ochii	eyes
poezia	poetry
manchester	manchester
chimice	chemical
muzeu	museum
cererea	request
cererea	demand
bob	bob
institutie	institution
institutie	institution
spitalul	hospital
extins	extended
extins	expanded
utilizare	usage
utilizare	use
atinge	touch
atinge	tap
cifra	digit
cifra	digit
sanatate	health
sanatate	health
francis	francis
leftarm	leftarm
alfonso	alfonso
orchestra	orchestra
orchestra	orchestra
locotenent	lieutenant
iso	iso
straini	strangers
straini	foreigners
straini	strangers
straini	foreigners
flori	flowers
experienta	experience
experienta	experience
experienta	experience
disparut	disappeared
legata	bound
legata	tied
legata	linked
picioare	feet
picioare	legs
femeilor	women
toma	toma
toma	thomas
anjou	anjou
das	das
chimie	chemistry
manuel	manuel
brian	brian
propunerea	proposal
scrisoare	letter
clasica	classical
clasica	classic
clasica	classical
clasica	classic
incluzand	including
incluzand	including
oise	oise
concerte	concerts
zid	wall
critice	critical
executat	executed
suprem	supreme
festival	festival
filmele	movies
birmania	burma
birmania	myanmar
impact	impact
impact	reach
religia	religion
jurnalist	journalist
perfect	perfect
hun	hun
adauga	add
adauga	add
jules	jules
majore	major
femeile	women
descoperirea	discovery
roluri	roles
obiectiv	objective
obiectiv	goal
hotel	hotel
izvor	spring
bourbon	bourbon
polonezi	poles
cehia	czech
trimite	send
scriitorul	writer
bruxelles	brussels
caragiale	caragiale
univers	universe
cantat	sang
cantat	sung
europeni	european
europeni	europeans
critici	criticism
critici	critics
religios	religious
misiunea	mission
antonescu	antonescu
motivul	motive
motivul	reason
ucraineni	ukrainians
credinta	faith
credinta	faith
credinta	belief
credinta	faith
creek	creek
parc	parc
parc	park
context	context
resurse	resource
resurse	resources
gaz	gas
gaz	gaz
parinti	parents
parinti	parents
ebraica	hebrew
analiza	analysis
analiza	analysis
planurile	plans
regionale	regional
succesul	success
vorbe	words
zero	zero
canal	canal
canal	channel
specifica	specific
specifica	specifies
specifica	specify
specifica	specify
inregistrare	recording
inregistrare	record
inregistrare	registration
inregistrare	register
inregistrare	registration
influentat	influenced
influentat	influenced
convins	persuaded
convins	convinced
greci	greeks
greci	greek
sergiu	sergiu
acuzat	accused
acuzat	defendant
isus	jesus
calif	caliph
dance	dance
petersburg	petersburg
instrumente	instruments
instrumente	tools
drumuri	roads
variante	variant
variante	variants
stephen	stephen
medicala	medical
crestina	christian
medicale	medical
conducatori	rulers
conducatori	leaders
initiala	initial
initiala	initial
initiala	initial
principiul	principle
mormantul	tomb
cantacuzino	cantacuzino
turism	tourism
bisericile	churches
alexandra	alexandra
traduceri	translations
petrescu	petrescu
frumoase	beautiful
bernard	bernard
loir	loir
modele	models
modele	templates
tulcea	tulcea
andré	andre
andré	andré
ardenne	ardenne
efectul	effect
decide	decides
decide	decide
ofiteri	officers
ofiteri	officers
solar	solar
candidat	candidate
insecte	insects
insecte	bugs
corespondent	correspondent
federal	federal
constantinescu	constantinescu
curte	courtyard
curte	court
curte	yard
remix	remix
elevi	students
elevi	pupils
potential	potential
potential	potentially
potential	potential
lucrurile	things
coloana	column
coloana	column
stergerea	erasing
stergerea	deleting
pozitii	positions
pozitii	positions
trasee	routes
trasee	trails
muzician	musician
comedie	comedy
traditional	traditional
traditional	traditional
traditional	traditional
like	like
mijlocas	midfielder
situatii	situations
situatii	situations
tancuri	tanks
steve	steve
acte	acts
acte	papers
acid	acid
colonel	colonel
automat	automatic
automat	automatically
bogat	rich
oceanul	ocean
repertoriul	repertoire
atras	drawn
atras	attracted
luate	taken
suma	sum
suma	amount
suma	sum
suma	amount
doreste	wishes
protectia	protection
cetate	fortress
cetate	citadel
bill	bill
capitan	captain
scene	scenes
procesului	process
intelege	understand
intelege	understand
asociat	associated
asociat	associate
lanka	lanka
obtinute	obtained
obtinerea	getting
obtinerea	obtaining
obtinerea	getting
descoperite	discovered
hugo	hugo
ajuta	help
samuel	samuel
margareta	margaret
margareta	daisy
firma	firm
firma	firm
denis	denis
domnia	reign
home	home
claude	claude
psd	psd
campanie	campaign
parlament	parliament
varf	peak
mitologia	mythology
pacific	pacific
doamna	madam
doamna	lady
doamna	madam
doamna	lady
gresit	wrong
gresit	wrong
retragerea	retreat
retragerea	withdrawal
ferate	railways
street	street
hautes	hautes
armenia	armenia
definitiv	definitive
design	design
taylor	taylor
fire	yarn
fire	wires
fire	threads
situate	situated
virgil	virgil
jud	jud
mers	gait
frati	siblings
frati	brothers
asezat	seated
asezat	seated
plin	full
raportul	report
land	land
directa	direct
directa	direct
cornel	cornel
planuri	blueprints
planuri	plans
den	den
servit	served
front	front
ochi	eyes
ochi	eye
senator	senator
cher	cher
aeroportul	airport
mentioneaza	mentions
sebastian	sebastian
contextul	context
costa	costa
louise	louise
spencer	spencer
franco	franco
europe	europe
localizarea	locating
gospodarii	households
mitologie	mythology
irina	irina
slovacia	slovak
slovacia	slovakia
profilul	profile
sankt	sankt
determina	determines
determina	determine
determina	determine
enciclopedia	encyclopedia
inmormantat	buried
medievala	medieval
implica	involve
implica	implies
implica	involves
implica	involve
open	open
rhône	rhône
poetul	poet
fond	fund
absolut	absolutely
animalelor	animals
efecte	effects
calvados	calvados
deschide	open
culori	colours
culori	colors
savoia	savoy
evreii	jews
clasat	ranked
enciclopedie	encyclopedia
old	old
slab	skinny
slab	weak
antice	ancient
masina	machine
masina	car
masina	car
masina	car
masina	car
masina	car
originar	originating
echipele	teams
diferit	different
teorie	theory
rezerva	spare
rezerva	backup
rezerva	reserve
rezerva	reserve
las	las
las	coward
interesul	interest
utilizata	used
turul	tour
avocat	attorney
avocat	lawyer
initiativa	initiative
initiativa	initiative
initiativa	initiative
utilizeaza	use
carolina	carolina
story	story
medici	physicians
medici	medici
medici	doctors
peninsula	peninsula
ahmad	ahmad
doctorat	doctorate
doctorat	phd
calcul	calculation
acoperit	covered
billboard	billboard
macedonia	macedonia
publicatii	publications
vrut	wanted
reala	real
albe	white
kobayashi	kobayashi
japoneze	japanese
predat	taught
predat	surrendered
secol	century
arhangheli	archangels
vale	valley
vale	vale
presiunea	pressure
accident	accident
accident	crash
cuvintele	words
invatat	learnt
invatat	taught
invatat	learned
invatat	learned
invitat	invited
invitat	guest
caracterul	character
politie	police
colaborat	collaborated
datand	dating
iorga	iorga
eurovision	eurovision
private	private
atentie	attention
atentie	attention
rasarit	sunrise
rasarit	sunrise
exil	exile
profesionala	professional
fips	fips
melodii	melodies
melodii	tunes
melodii	songs
creeaza	create
creeaza	creates
lasa	let
agent	agent
incheie	conclude
contemporana	contemporary
scrierea	writing
conceptul	concept
corneliu	corneliu
vizitat	visited
velika	velika
linecolor	linecolor
network	network
etnie	ethnicity
emis	issued
emis	emitted
andrew	andrew
simbolul	symbol
cai	paths
cai	horses
cai	cai
cfr	cfr
voievod	voivode
eliberarea	release
eliberarea	liberation
solutie	solution
solutie	solution
personajele	characters
patrimoniul	heritage
medii	average
medii	medium
poloneze	polish
grec	greek
congresul	congress
actul	act
castiga	earn
castiga	win
castiga	win
sonora	audible
sonora	sonora
vreau	want
aliate	allied
gaze	gas
gaze	gases
dinu	dinu
institute	institutes
sherlock	sherlock
var	var
var	lime
arabe	arab
iugoslavia	yugoslavia
spirit	spirit
min	min
golful	golf
golful	gulf
golful	bay
johnson	johnson
crestini	christians
crestini	christians
zeci	tens
zeci	dozens
toscana	tuscany
mainile	hands
mainile	hands
duminica	sunday
duminica	sundays
duminica	sunday
project	project
unic	unique
british	british
lectura	reading
maior	major
siding	siding
decorat	decorated
separate	separated
separate	separate
felix	felix
carmen	carmen
bazinul	basin
alan	alan
manual	manual
semnificativ	meaningful
semnificativ	significantly
semnificativ	significant
clasice	classics
maestru	master
mac	mac
hectare	hectares
hectare	acres
acordul	agreement
sprijin	support
randuri	rows
randuri	rows
microsoft	microsoft
membre	limbs
conrad	conrad
proprietate	property
proprietate	ownership
mecklenburg	mecklenburg
hot	thief
hot	burglar
hot	thief
cercul	circle
sam	sam
free	free
sant	sant
devin	devin
devin	become
insule	islands
comparatie	comparison
comparatie	comparison
comparatie	comparison
bosnia	bosnia
reale	real
wilson	wilson
mit	mit
mit	myth
mit	mlt
elector	elector
maine	tomorrow
maine	maine
maine	tomorrow
ape	waters
ape	epa
cumparat	purchased
cumparat	bought
cumparat	bought
necesita	require
necesita	requires
necesita	require
arbore	shaft
arbore	tree
arbore	shafts
planeta	planet
planeta	planet
idee	idea
chineza	chinese
chineza	chinese
pdf	pdf
sigismund	sigismund
marca	brand
marca	mark
marca	brand
actorii	actors
charlotte	charlotte
inregistrarea	recording
seara	evening
seara	evening
variaza	vary
variaza	varies
transportul	transportation
transportul	transport
termeni	terms
altar	altar
altar	shrine
individual	individually
individual	individual
dimineata	morning
dimineata	morning
serii	series
bogata	rich
bogata	rich
plina	full
plina	full
papal	papal
schimbari	changes
schimbari	changes
realitatea	reality
poeme	poems
stang	left
incercare	test
schimba	change
schimba	change
olimpic	olympic
versiuni	versions
arm	arm
bus	bus
constant	constantly
