категорія	kategori
вилучення	membuang
вилучення	pembuangan
вилучення	penyingkiran
вилучення	pemadaman
вилучення	memadam
вилучення	delete
полковник	kolonel
вміст	kandungan
вміст	kandungannya
вміст	kandungan
форму	shape
форму	bentukkan
форму	bentuk
форму	borang
рад	rad
писав	bertulis
писав	ditulis
писав	menulis
стану	status
транспорт	pengangkutan
транспорт	pengangkutan
транспорт	transport
вас	vas
переклад	menterjemah
переклад	terjemahan
переклад	penterjemahan
переклад	menterjemahkan
переклад	terjemah
переклад	menterjemah
озброєння	artileri
загальний	generik
загальний	total
загальний	jumlah
загальний	keseluruhan
загальний	umum
загальний	jeneral
загальний	general
варто	berbaloi
варто	bernilai
варто	worth
варто	layak
відносини	hubungan
причина	alasan
причина	sebab
причина	reason
причина	punca
причина	sebab
нижній	turunkan
нижній	lower
італія	itali
основи	asas
основи	asasnya
політичні	politik
клас	kelas
клас	class
клас	klaas
відродження	renaissance
відродження	kebangkitan
план	plan
смерть	doom
смерть	kematian
смерть	death
смерть	maut
смерть	ajal
сторони	sisi
сторони	sampingan
сторони	samping
сторони	sisinya
кандидат	calon
кандидат	candidate
газета	akhbar
матері	ibu
матері	bonda
середовища	persekitaran
середовища	persekitaran
інша	lain
інша	pelamin
головна	utama
головна	diutamakan
споруди	kemudahan
споруди	fasiliti
споруди	struktur
нове	new
нове	baharu
нове	baru
контроль	kawalan
досі	still
досі	masih
досі	pegun
землю	tanah
землю	ground
наступний	next
наступний	selanjutnya
наступний	seterusnya
польща	poland
сильно	sangat
фільмів	filem
покоління	janaan
покоління	generasi
самі	bersendirian
самі	sendiri
самі	keseorangan
самі	sami
політика	dasar
політика	politik
контракт	kontrak
контракт	contract
допомогу	helping
допомогу	membantu
допомогу	bantuan
допомогу	pertolongan
допомогу	bantu
допомогу	bantuan
допомогу	help
допомогу	membantu
автомобілів	rental
автомобілів	sewaan
автомобілів	sewa
автомобілів	penyewaan
отримати	kutip
отримати	dapatkan
вам	dilucutkan
адміністрації	pentadbiran
служив	menghidang
служив	dihidangkan
архітектор	arkitek
гора	gunung
гора	mountain
гора	pergunungan
гора	gunung
гора	mount
гора	lekap
гора	mons
гора	gora
тіло	body
тіло	bodi
тіло	badan
допомоги	aid
допомоги	bantuan
усього	total
усього	jumlah
шоу	shaw
шоу	tunjuk
шоу	papar
край	tepi
край	munisipaliti
край	perbandaran
край	kray
край	krai
край	jajahan
підприємств	enterprises
взяв	took
роберт	robert
українці	ukrain
лейтенант	leftenan
політик	pkr
радіо	radio
змагання	kejohanan
змагання	saingan
змагання	persaingan
змагання	pertandingan
олімпійські	olimpik
лютому	februari
відсутність	away
відсутність	jauhnya
відсутність	kekurangan
відсутність	ketiadaan
суд	penghakiman
суд	court
суд	mahkamah
населених	didiami
населених	dihuni
міститься	terkandung
довідник	rujukan
довідник	reference
найбільших	terbesar
автомобільний	automotif
письменників	penulis
працюють	kerja
працюють	bekerja
північна	utara
північна	north
північна	utara
північна	northern
факти	fakta
дерева	pokok
дерева	pohon
дерева	trees
випадках	kes
чемпіони	juara
чемпіони	champion
йде	goes
верхній	upper
верхній	top
структура	struktur
звичайно	sure
звичайно	yakin
звичайно	takpe
заклад	penubuhan
заклад	pendirian
заклад	bet
починає	bermula
млрд	billion
млрд	bilion
студії	studio
будівля	bangunan
будівля	membina
дати	kurma
гравця	player
гравця	pemain
властивості	property
властивості	hartanah
борис	boris
лінія	line
лінія	garisan
південна	selatan
південна	selatan
російською	rusia
граф	graf
оун	oun
мапа	peta
художники	artis
художники	seniman
поховані	dikebumikan
поховані	terkubur
поховані	berkubur
писати	tulisan
писати	menulis
писати	penulisan
донецька	donetsk
донецька	donets
центральна	pusat
велике	besar
позначення	menandakan
позначення	penandaan
позначення	tagging
засоби	alatan
засоби	tools
засоби	barangan
засоби	dagangan
засоби	merchandise
засоби	bermaksud
засоби	bererti
засоби	ertinya
думка	pendapat
думка	pendapatnya
сотні	beratus
сотні	ratusan
королівства	kerajaan
лікування	rawatan
місяць	bulan
місяць	bulan
місяць	moon
училище	sekolah
марії	marys
штаб	markas
штаб	kakitangan
штаб	staf
штаб	staff
зони	zon
зони	dipercepatkan
вокал	vocalist
вокал	vokal
робить	peminumnya
робить	peminum
наш	our
збори	perhimpunan
збори	assembly
вага	berat
шість	six
шість	enam
максим	maksim
максим	maksym
максим	maximus
максим	maxim
максим	maxime
любов	love
любов	cinta
господарство	ekonomi
наука	ilmu
наука	sains
галактики	galaksi
середини	pertengahan
середини	mid
китаю	china
китаю	cina
збільшення	membesarkan
збільшення	pembesaran
збільшення	meningkat
золотий	golden
золотий	emas
золотий	keemasan
бас	bes
бас	bass
маса	jisim
позиція	posisi
позиція	kedudukan
позиція	jawatan
казахстану	kazakhstan
сама	bersendirian
сама	sendiri
сама	keseorangan
ресурси	sumber
ресурси	resources
ресурси	sumber
національність	etnik
торгівлі	niaga
торгівлі	perdagangan
торгівлі	trade
посади	duduk
конкурсу	presenters
конференції	persidangan
море	mare
море	sea
море	laut
факультету	fakulti
розділ	bab
розділ	seksyen
розділ	bahagian
розділ	sekatan
вирішив	diputuskan
узбережжя	coast
температура	suhu
температура	suhu
галактика	galaxy
галактика	galaksi
мітка	tag
мітка	label
ґміна	gmina
попередні	terdahulu
попередні	sebelumnya
попередні	previous
кожна	setiap
кожна	each
жан	jean
рима	sajak
голосів	undian
годин	jam
приклад	sample
приклад	sampel
приклад	contoh
приклад	contoh
залежить	bergantung
залежить	depends
залежить	tergantung
нато	nato
відділ	jabatan
навчальні	pengajaran
ідеї	idea
журналіст	wartawan
американська	american
американська	amerika
імператор	maharaja
імператор	kaiser
форм	borang
актори	pelakon
австро	austro
політ	flight
політ	penerbangan
історичний	bersejarah
земля	bumi
земля	land
земля	tanah
земля	darat
земля	kontang
земля	tanah
земля	tanahnya
асоціації	persatuan
асоціації	persatuan
асоціації	association
асоціації	perkaitan
дім	rumah
символ	simbol
символ	aksara
символ	watak
отримує	berasal
отримує	ambilan
отримує	mendapat
отримує	gets
аналіз	analisis
аналіз	penghuraian
аналіз	menghuraikan
аналіз	menghurai
аналіз	wawasan
аналіз	pandangan
пол	paulus
пол	paul
пол	pol
одеса	odessa
навчальних	pendidikan
потужність	kapasiti
зростання	pertumbuhan
зростання	tumbesaran
повідомлення	mesej
повідомлення	mesej
структури	struktur
структури	struktur
інше	berbeza
інше	lain
громадян	warganegara
незалежність	kemerdekaan
встановлення	pemasangan
встановлення	pertabalan
встановлення	memasang
встановлення	tetapan
встановлення	pasang
вартість	kos
вартість	nilai
автомобіль	car
автомобіль	kereta
автомобіль	jalanraya
автомобіль	kenderaan
полі	poli
полі	poli
полі	poly
корабель	kapal
корабель	ship
проживання	penginapan
технологій	teknologi
населеного	didiami
населеного	dihuni
громад	komuniti
випуск	lepaskan
випуск	pelepasan
випуск	dedahkan
випуск	release
випуск	issue
випуск	isu
бригади	brigades
бригади	briged
галузь	industri
установи	institusi
установи	lembaga
установи	institusi
установи	lembaga
уєфа	europa
уєфа	uefa
комітет	jawatankuasa
комітет	committee
комітет	panitia
бразилії	brazil
результат	skor
результат	result
живе	nyawa
живе	lives
упа	upa
лос	los
номінації	pencalonan
здебільшого	kebanyakannya
хрест	rentas
хрест	salib
хрест	cross
хрест	langar
вік	vic
вік	usia
вік	umur
завершення	penyempurnaan
завершення	pelengkapan
завершення	complete
завершення	lengkap
завершення	penamatan
завершення	finishing
речовини	zat
забезпечує	membekal
забезпечує	menyediakan
процесів	proses
промисловість	kilang
промисловість	industri
червоний	merah
червоний	red
фронт	front
фронт	depan
фронт	hadapan
вибори	pilihanraya
вибори	election
вибори	pilihanraya
достатньо	mencukupi
достатньо	cukup
достатньо	secukupnya
достатньо	cukuplah
грі	gta
грі	gris
сучасний	moden
автора	pengarang
автора	penulis
автора	author
голів	heads
теми	tema
теми	topic
теми	topik
теми	tema
названо	bernama
швидкості	kelajuan
сучасна	kontemporari
вірші	ayatnya
вірші	ayat
надання	menyediakan
редакції	semakan
століть	berkurun
ліси	hutan
основу	rangka
імена	nama
імена	names
приєднався	disertai
приєднався	joined
приєднався	menyertai
відповідь	jawapan
відповідь	reply
відповідь	respon
париж	paris
бій	pertempuran
бій	peperangan
бій	bout
бій	lawan
бій	berlawan
бій	bergaduh
бій	fight
виявлені	dikesan
основна	primer
основна	utama
королівство	kingdom
королівство	kerajaan
джеймс	james
ірландії	ireland
карла	carla
карла	karla
керування	kawalan
керування	pengurusan
керування	management
керування	menguruskan
керування	urus
керування	uruskan
керування	menguruskan
керування	pengawalan
керування	mengawal
керування	kemudi
керування	steering
керування	stereng
традиції	tradisi
традиції	tradisi
головні	utama
голосування	undilah
голосування	undian
голосування	undi
голосування	mengundi
голосування	undi
голосування	mengundi
голосування	pengundian
голосування	ballot
флора	flora
думки	fikiran
думки	pemikiran
голос	suara
голос	voice
дружини	isteri
майор	pengkhususan
майор	mejar
майор	major
річок	sungai
капітан	kapten
колись	kelak
свята	suci
свята	kudus
свята	holy
свята	percutian
свята	bercuti
свята	cuti
використовує	kegunaan
вода	air
боротьба	gusti
боротьба	perjuangan
боротьба	fighting
боротьба	bergaduh
боротьба	berlawan
словенії	slovenia
районах	kejiranan
знання	ilmu
знання	pengetahuan
педагог	pendidik
аналізу	menganalisis
аналізу	menganalisa
регіонів	kawasan
кораблі	kapal
кораблі	ships
білорусь	belarus
франка	franca
зустрічаються	meet
зустрічаються	bertemu
сюр	sur
тему	topic
тему	tema
центральний	pusat
сезони	musim
лежить	lies
лежить	terletak
лежить	bohong
шотландії	scotland
середньої	middle
середньої	tengah
основний	core
основний	inti
основний	primer
основний	utama
основний	diutamakan
основний	asas
основний	basic
представник	perwakilan
представник	wakil
триває	berterusan
розширення	pembesaran
розширення	perluasan
розширення	pengembangan
виготовлення	produce
виготовлення	hasilkan
художників	pelukis
художників	artis
художників	seniman
містечко	bandar
білий	white
білий	putih
західна	barat
західна	western
успішно	berjaya
успішно	berjaya
місяці	bulan
народна	rakyat
створені	dijana
створені	dihasilkan
створені	menjana
створені	dicipta
літак	pesawat
літак	satah
літак	pesawat
літак	aircraft
втрати	kerugian
втрати	kalah
втрати	terkorban
підпис	caption
підпис	tandatangan
протікає	aliran
протікає	mengalir
автором	pengarang
автором	penulis
автором	author
насправді	sebenarnya
насправді	sungguh
архітектура	arkitek
архітектура	rekabentuk
архітектура	senibina
політична	politik
коло	kolo
коло	bulatan
легко	mudah
легко	mudahnya
всередині	inside
всередині	didalam
засновник	pengasas
засновник	progenitor
будинків	rumah
будинків	homes
історична	bersejarah
історична	sejarah
названий	bernama
гроші	wang
гроші	duit
науковці	saintis
служба	ilahi
служба	perkhidmatan
служба	khidmat
служба	servis
служба	service
керівництво	pengurusan
керівництво	management
зірки	starlight
зірки	bintang
вчений	saintis
гру	game
гру	permainan
гру	permain
швейцарії	switzerland
кожному	setiap
кожному	each
підприємство	enterprise
залишити	tinggalkan
богдан	bohdan
богдан	bogdan
вихід	tamatkan
вихід	quit
вихід	exodus
вихід	keluar
бога	allah
бога	boga
режим	mod
соціально	sosial
кілометрів	km
кілометрів	miles
кілометрів	mil
взяли	took
прийнято	diterima
прийнято	accepted
будинки	homes
будинки	rumah
шевченко	shevchenko
чол	chol
володіння	pemilikan
продюсер	pengeluar
ольга	olga
машина	machine
машина	mesin
машина	mesingan
машина	car
машина	kereta
бік	sisi
бік	sampingan
бік	samping
цифровий	digital
простір	ruang
простір	space
простір	angkasa
забив	menang
дніпро	dnieper
дніпро	dnipro
куди	mana
гран	grands
гран	nek
гран	gran
гран	rb
гран	grand
олена	elena
олена	yelena
біографія	biografi
тиждень	minggu
епохи	epok
договір	kontrak
договір	contract
договір	perjanjian
старий	tua
старий	old
медалі	pingat
медалі	medal
відрізняється	berbeza
заснував	diasaskan
курс	course
курс	kursus
курс	bearing
географічне	geografi
засновано	diasaskan
засновано	berasaskan
засновано	based
двигун	engine
двигун	enjin
чорний	black
чорний	hitam
захоплення	cekup
захоплення	tangkapan
захоплення	menangkap
турнір	kejohanan
турнір	tournament
зміг	could
зміг	mampukah
зміг	abie
інженер	jurutera
виключно	esklusif
шкіл	sekolah
шкіл	mazhab
порядок	tempahan
порядок	pesanan
порядок	susunan
порядок	tempah
порядок	order
матеріал	rakaman
матеріал	bahan
матеріал	material
миру	ketenangan
миру	peace
канада	kanada
канада	canada
поза	luar
поза	diluar
поза	beyond
поза	postur
костянтин	konstantin
костянтин	constantine
тов	tov
досвід	experience
досвід	pengalaman
фірми	firma
фірми	tegas
операцій	operasi
операцій	transaksi
дорога	jalan
дорога	road
театрі	teater
бароко	barok
творчість	kreativiti
творчість	naratif
користь	benefit
користь	manfaat
користь	kesukaran
користь	kesusahan
цар	raja
цар	king
цар	tsar
захисник	defender
захисник	protector
захисник	pelindung
єпископ	biskop
єпископ	bishop
важко	sukar
марка	cop
марка	cap
марка	setem
руки	lengan
руки	tangan
місяця	bulan
місяця	bulan
місяця	moon
документи	dokumen
документи	dokumen
документи	dokument
усе	semuanya
усе	segalanya
заявив	berkeras
заявив	bertegas
заявив	bersaksi
проблема	masalah
проблема	problem
проблема	masaalah
температури	suhu
захворювання	gangguan
захворювання	kecelaruan
захворювання	penyakit
захворювання	penyakit
визнання	penerimaan
визнання	pengakuan
визнання	pengiktirafan
визнання	pengecaman
вільям	william
сучасні	moden
переможець	pemenang
літаків	pesawat
літаків	aircraft
змагань	kejohanan
керував	koordinat
фортеці	berdinding
фортеці	citadel
піренеї	pyrenees
піренеї	pyrénées
закладів	institusi
закладів	lembaga
хмельницької	khmelnytskyi
одразу	segera
кольори	warna
кольори	colours
кольори	warna
спорт	sport
спорт	sukan
спорт	sukan
брата	saudara
брата	brother
брата	abg
порівняно	comparatively
порівняно	berbanding
порівняно	dibandingkan
порт	pelabuhan
порт	port
участю	melibatkan
ель	mansoura
ель	ale
петербург	petersburg
вздовж	along
кораблів	kapal
кораблів	ships
застосовується	terpakai
канал	canal
канал	canai
канал	terusan
канал	channel
бельгії	belgium
звільнення	lepaskan
звільнення	pelepasan
звільнення	dedahkan
звільнення	release
звільнення	pembebasan
звільнення	phk
звільнення	pengangkatan
економіка	ekonomi
економіка	ekonomi
східна	timur
білі	white
білі	putih
чоловіка	suaminya
чоловіка	suami
запропонував	ditawarkan
математики	matematik
молодший	younger
молодший	minor
нижня	turunkan
нижня	lower
визначається	ditakrifkan
визначається	ditakrif
неодноразово	berterusan
обслуговування	maintenance
обслуговування	penyelenggaraan
обслуговування	diservis
проектів	projek
віталій	vitaliy
віталій	vitali
віталій	vitalis
віталій	vitaly
групу	berkumpulan
групу	group
групу	kumpulan
біла	biala
біла	white
біла	putih
біла	bila
власні	sendiri
православної	ortodoks
кордон	cordon
кордон	sempadan
місцеві	tempatan
місцеві	tempatan
ідея	idea
клубів	kelab
вимоги	keperluan
типи	jenis
веде	petunjuk
князівства	principalities
казахстан	kazakhstan
тисячі	ribuan
тисячі	beribu
червона	merah
червона	red
ідентифікатора	ident
короткий	pendek
провулок	lorong
провулок	gang
причини	punca
причини	menyebabkan
проводиться	being
проводиться	menjadi
степан	stjepan
степан	stepan
степан	stephen
працівників	pekerja
працівників	pekerja
євреїв	yahudi
конструкції	struktur
метро	metro
примітки	note
примітки	nota
примітки	nota
примітки	anotasi
сад	kebun
сад	keroh
сад	garden
сад	taman
сад	sade
ніч	malam
німецька	jerman
окупації	pendudukan
заходи	mengukur
заходи	prosedur
марк	marc
вища	tinggi
вища	higher
лікар	doktor
лікар	doctor
лікар	doktor
найбільша	terbesar
найбільша	terbesar
пар	pairs
пар	pari
лев	lion
лев	singa
лев	lev
лев	leo
валерій	valery
валерій	valeri
валерій	valerius
довгий	panjang
довгий	long
драми	drama
польоту	terbang
польоту	flying
польоту	flight
польоту	penerbangan
змі	media
богородиці	virgin
богородиці	perawan
богородиці	theotokos
споруд	relocation
слави	kemasyhuran
слави	fame
перетворення	penjelmaan
перетворення	jelmaan
перетворення	penukaran
перетворення	transformasi
перетворення	perubahannya
реалізації	perlaksanaan
боротьбі	fighting
боротьбі	bergaduh
боротьбі	berlawan
газ	gas
газ	gaz
аеропорт	airport
аеропорт	bandara
здатність	kebolehan
здатність	keupayaan
здатність	kemampuan
костел	gereja
костел	church
героїв	heroes
героїв	pahlawan
героїв	wira
альпи	alps
альпи	alpes
жінка	wanita
жінка	perempuan
жінка	betina
дійсно	sungguh
португалії	portugal
дочка	puteriku
дочка	daughter
назад	kebelakang
назад	mengundur
назад	belakang
назад	punggung
органи	organ
хвороби	penyakit
хвороби	penyakit
процеси	proses
принцип	prinsip
анна	anne
анна	anna
сценарист	screenwriter
англійська	inggeris
намагався	dicuba
намагався	mencuba
надзвичайно	amat
надзвичайно	teramat
течії	arus
течії	hulu
мужність	kedewasaan
мужність	kejantanan
мужність	keberanian
молдови	moldovan
молдови	moldova
спроби	cubaan
спроби	percubaan
спроби	mencuba
причиною	punca
причиною	sebab
солдат	soldier
солдат	perajurit
солдат	askar
відкрита	open
повний	full
повний	kenyang
повний	penuh
повний	complete
повний	lengkap
кошти	terkumpul
кошти	kos
випуску	lepaskan
випуску	pelepasan
випуску	dedahkan
випуску	release
написання	tulisan
написання	menulis
написання	penulisan
ситуації	situasi
основою	base
основою	pengkalan
загін	skuad
родин	families
родин	keluaga
родин	keluarga
жодного	tiada
надалі	still
надалі	masih
надалі	pegun
факт	hakikat
факт	fakta
факт	fact
народ	people
народ	orang
народ	rakyat
народ	orng
рідко	jarang
рідко	jarang
герої	heroes
герої	pahlawan
герої	wira
збірка	koleksi
збірка	collection
прі	prix
долина	dolina
долина	valley
долина	lembah
леонід	leonidas
леонід	leonid
спостереження	pemantauan
спостереження	memantau
спостереження	pantau
спостереження	monitor
спостереження	pemantau
спостереження	pengamatan
спостереження	pemerhatian
введення	menaip
сторінок	pages
сторінок	mukasurat
сторінок	halaman
санта	santa
остання	last
остання	terkini
остання	terbaru
гравців	pemain
найбільший	terbesar
морі	mori
зміст	kandungan
зміст	toc
зміст	kandungannya
зміст	kandungan
нам	nam
зберігання	pemilikan
зберігання	storan
високий	tinggi
високий	tall
обробки	pemprosesan
використовували	disebarkan
силами	kuasa
польські	polish
польські	poland
вірменії	armenia
архів	arkib
архів	diarkibkan
архів	arkib
банк	bank
стіни	tembok
стіни	dinding
світло	ringan
світло	cahaya
світло	light
світло	lampu
популярність	populariti
попередній	terdahulu
попередній	prev
попередній	terdahulu
попередній	sebelumnya
попередній	previous
природно	semulajadi
літаки	satah
грузії	georgia
чехії	czechia
виграв	won
виграв	dimenangi
виграв	menang
дорівнює	menyamai
дорівнює	sama
дорівнює	setara
дорівнює	setaraf
будучи	being
будучи	menjadi
авторів	pengarang
авторів	penulis
пише	menulis
авіації	penerbangan
федір	fedor
федір	fyodor
телебачення	televisyen
мабуть	rupanya
найкращі	terbaik
найкращі	best
японія	jepun
зміна	menukar
зміна	ubahsuai
зміна	perubahan
зміна	ubah
хтось	sesiapa
хтось	seseorang
хтось	someone
хтось	seseorang
залишки	sisa
збірник	kompilasi
бригада	briged
риб	ikan
підписав	ditandatangan
підписав	ditandatangani
насамперед	fbi
випадків	kes
автори	pengarang
автори	penulis
тетяна	tatiana
тетяна	tatyana
технічні	teknikal
характеру	komitmen
характеру	commitment
метал	logam
метал	metal
ситуація	situasi
будівель	bangunan
музичний	muzikal
музичний	musical
стоїть	berdiri
стоїть	kepanjangan
стоїть	stand
середнього	purata
зустрічі	perjumpaan
зустрічі	rapat
зустрічі	mesyuarat
зустрічі	meeting
зустрічі	mesyuarat
зустрічі	temujanji
башкортостан	bashkortostan
надає	membekal
надає	menyediakan
могила	pusara
могила	makam
могила	kubur
малий	kecik
малий	kecil
маси	massa
птахи	burung
птахи	burung
перехід	jump
перехід	lompat
перехід	peralihan
китаї	china
китаї	cina
міжнародна	antarabangsa
функція	function
функція	fungsi
гармати	meriam
тур	dist
тур	lawatan
тур	tour
тур	thur
військо	tentera
військо	army
кордону	rim
селяни	petani
селяни	petani
селяни	petani
китай	china
китай	cina
тернопіль	ternopil
богдана	bohdan
пер	pers
пер	per
розміри	dimensi
розміри	saiz
реформи	pembaharuan
реформи	reformasi
залежно	bergantung
дивізіон	divisyen
дивізіон	pembahagian
дивізіон	bahagian
зовнішні	luaran
срібний	perak
дель	del
ринок	pasar
ринок	market
ринок	pasaran
столиця	modal
столиця	capital
каталог	direktori
каталог	katalog
каталог	katalog
нарешті	finally
нарешті	akhirnya
власний	suai
власний	diri
власний	kendiri
власний	sendiri
оператор	operator
джордж	george
фінляндії	finland
династія	dinasti
хімічний	kimia
півзахисник	midfielder
хорватії	croatia
трав	herba
списки	penyenaraian
значний	ketara
дисертацію	tesis
дисертацію	thesis
договору	perjanjian
програмування	aturcara
програмування	pengekodan
програмування	pengaturcaraan
етап	tonggak
глядачів	penonton
сказав	said
ссср	cccp
командуванням	komander
чоловіки	men
падіння	downs
падіння	fall
падіння	jatuh
охорона	penjaga
охорона	pengawal
охорона	guard
охорона	pengawal
єгипту	mesir
база	base
база	pengkalan
ярослав	yaroslav
ярослав	jarosław
ярослав	jaroslav
викладав	diajar
міжнародні	antarabangsa
дія	action
дія	tindakan
дія	aksi
дія	laga
дія	operasi
дія	aktiviti
девід	daud
девід	david
відношення	kaitan
мер	mer
взаємодії	interaksi
взаємодії	interaksi
взаємодії	berinteraksi
взаємодії	interaksi
видно	kelihatan
видно	tampak
видно	kebolehlihatan
взяти	ambil
взяти	ambik
години	jam
години	jam
знань	ilmu
знань	pengetahuan
простору	ruang
простору	space
простору	angkasa
дякую	terimakasih
дякую	thanks
дякую	syukur
бажання	keinginan
бажання	kemahuan
бажання	wish
бажання	hajat
фортепіано	piano
інтер	inter
цикл	kitar
цикл	kitaran
вирішення	penyelesaian
вирішення	solution
вирішення	penyelesaian
олімпійський	olimpik
здійснює	mengekalkan
огляд	recap
огляд	keseluruhan
огляд	semakan
огляд	terokai
огляд	teroka
загальне	generik
загальне	umum
загальне	jeneral
загальне	general
єпархії	keuskupan
національну	etnik
бізнес	perniagaan
бізнес	bisnes
юрія	yuriy
французька	perancis
аніме	anime
рим	rom
рим	roma
каналу	channel
футбол	soccer
футбол	bolasepak
джона	yunus
околиці	setinggan
спб	spb
наталія	nataliya
наталія	natalya
наталія	natalia
почалося	dimulakan
почалося	bermula
західний	barat
західний	western
тонн	ton
співачка	penyanyi
співачка	singer
успіх	kejayaan
успіх	sukses
успіх	berjaya
успіх	success
довгота	longitud
проекти	projek
найбільші	terbesar
найбільші	terbesar
навпаки	opposite
широта	latitud
українець	ukraine
дерево	pokok
померла	died
померла	dead
померла	mati
мешканці	komuter
мешканці	penduduk
збірки	collections
збірки	koleksi
яні	jani
грати	play
грати	main
нім	nîmes
спеціально	khususnya
подібні	serupa
подібні	seiras
актриса	pelakon
натомість	sebaliknya
покриття	coverage
покриття	liputan
реакції	reaksi
заслуги	merit
покровитель	pelindung
нідерландів	belanda
підрозділи	subbahagian
мета	objektif
мета	meta
мета	purpose
мета	gol
мета	matlamat
мета	goal
матір	ibu
матір	bonda
статі	jantina
місцевість	sekitarnya
місцевість	persekitaran
місцевість	keluasan
місцевість	kawasan
місцевість	area
обмеження	pengehadan
обмеження	sekatan
обмеження	batas
обмеження	hadkan
обмеження	had
обмеження	hadkan
обмеження	had
обмеження	limit
обмеження	kekangan
кола	bulatan
кола	coke
кола	cola
чернівці	chernivtsi
очевидно	rupanya
очевидно	obvious
очевидно	jelas
знищення	memusnahkan
знищення	hancurnya
знищення	kemusnahan
знищення	kemusnahan
співак	penyanyi
співак	singer
мир	ketenangan
мир	peace
низку	klimaks
низку	climax
італійський	itali
ват	watt
ват	wat
представлена	dipersembahkan
представлена	disajikan
породи	breed
породи	baka
данії	denmark
наступ	attack
наступ	serangan
наступ	serang
наступ	menyinggung
наступ	kesat
наступ	menjelikkan
композиції	runut
композиції	trek
оцінки	penilaian
оцінки	penarafan
оцінки	rating
запису	tulisan
запису	menulis
запису	penulisan
святий	saint
святий	suci
святий	kudus
святий	holy
сторін	sisinya
міністерство	kementerian
національні	national
національні	kebangsaan
щорічно	tahunan
могла	could
могла	mampukah
конфлікт	konflik
металів	pengerasan
визначає	menentukan
визначає	mentakrifkan
визначає	takrifkan
зроблено	direbut
зроблено	diambil
зроблено	taken
зроблено	done
зброя	senjata
зброя	weapon
зброя	senjata
зброя	senapang
розробка	perkembangan
розробка	pembangunan
розробка	bangunkan
розробка	develop
розробка	rekaan
розробка	design
розробка	merancang
крила	sayap
крила	wings
андрія	andrija
хмельницький	khmelnytskyi
музику	muzik
музику	music
техніка	teknik
техніка	kejuruteraan
техніка	teknik
техніка	peralatan
техніка	mesin
техніка	jentera
дохід	pendapatan
дохід	pendapatan
музиканти	pemuzik
одружений	berkahwin
спеціальні	khas
спеціальні	special
спеціальні	istimewa
спеціальні	special
іноземних	asing
іноземних	foreign
координати	menyelaras
координати	koordinat
майкл	michael
блок	bloc
блок	bingkai
блок	frame
блок	sekat
блок	block
генрі	henry
подальшому	ditubuhkan
томас	tomas
томас	thomas
вод	perairan
вод	air
рослина	tanaman
рослина	tumbuhan
станіслав	stanislav
станіслав	stanisław
норвегії	norway
перш	perche
лондон	london
територій	wilayah
інколи	terkadang
інколи	kadang
інколи	kadangkala
інколи	sometimes
серіалу	hbo
клімат	iklim
командира	komander
групі	dibengkokkan
вибір	pilih
вибір	pilihan
вибір	choice
певних	certain
певних	tertentu
найкраща	terbaik
найкраща	best
запис	tulisan
запис	menulis
запис	penulisan
запис	merekod
запис	rakaman
запис	merakam
запис	rakam
запис	rekod
запис	kemasukan
відмовився	dinafikan
публікації	cerita
публікації	story
публікації	cerita
бар	bar
гір	gere
мережа	rangkaian
мережа	network
виявлено	dikesan
очі	mata
доступ	dalat
доступ	capaian
доступ	diakses
доступ	mengakses
зниження	menurunkan
катерина	katherine
катерина	catherine
катерина	ekaterina
катерина	kat
виробів	textiles
редагування	menyunting
редагування	editing
редагування	suntingan
редагування	penyuntingan
перевагу	utamakan
перевагу	prefer
перевагу	keuntungan
перевагу	advantage
мар	mar
мар	maher
зберігається	tersimpan
зберігається	disimpan
картина	melukis
картина	lukisan
картина	mengecat
фауна	fauna
бойові	martial
звідки	mana
австрія	austria
молодий	khadam
молодий	muda
молодий	young
молодий	mudanya
квітень	april
перекладач	penterjemah
батьки	ibubapa
батьки	induk
батьки	parent
батьки	ibubapa
донька	puteriku
донька	daughter
якість	kualiti
якість	quality
якість	berkualiti
листя	daun
листя	daunnya
медичних	medik
медичних	perubatan
східного	northeastern
павлович	pavlovich
ірина	irina
батальйон	batalion
колектив	kolektif
канаді	kanada
канаді	canada
створює	menjana
проводить	membelanjakan
грає	dimain
грає	bermain
грає	main
грає	playing
цілі	matlamat
швеція	sweden
пропонує	menawarkan
пропонує	tawaran
точка	takat
точка	point
басейн	besen
басейн	kolam
басейн	pool
зменшення	kecilkan
зменшення	mengecilkan
зменшення	mengecil
доля	destiny
доля	takdirnya
доля	takdir
доля	nasib
окремо	individual
окремо	berasingan
рівняння	persamaan
рівняння	persamaan
пір	bulu
георгій	georgi
георгій	georgi
георгій	giorgi
георгій	george
класі	gred
класі	kelasnya
стосується	kebimbangan
стосується	terpakai
зрештою	akhirnya
пари	pasangan
пари	pairs
перемога	kemenangan
перемога	victory
одиниці	unit
одиниці	unit
камінь	batu
камінь	kamen
камінь	scone
зробили	jayakan
зробили	did
зробили	cpt
бої	boi
бої	pergaduhan
бої	perkelahian
стара	stara
стара	tua
стара	old
клуж	cluj
необхідність	keperluan
говорить	bercakap
говорить	menuturkan
ворота	gate
ворота	gates
англія	england
англія	inggeris
хвилі	gelombang
хвилі	ombak
певні	certain
певні	tertentu
переміг	won
переміг	dimenangi
переміг	menang
угорщина	hungary
кабінету	kabinet
прошу	asking
прошу	bertanya
