die	az
ouer	idősebb
ouer	régebbi
leef	élni
leef	élő
toegeken	hozzárendelve
toegeken	kijelölt
media	media
media	média
beïnvloed	befolyása
beïnvloed	befolyással
beïnvloed	befolyás
bron	forrás
projek	projekt
projek	project
behalwe	kivéve
naamlik	nevezetesen
naamlik	hívott
alexander	sándor
alexander	alexander
alfabet	ábécé
alfabet	abc
kind	kölyök
kind	gyerek
kind	gyermek
kind	gyermeke
kind	gyermekem
kind	gyerek
gepraat	beszél
gepraat	beszélő
genoeg	elég
voorbeelde	sablonok
voorbeelde	példák
voorbeelde	példákat
voorbeelde	példa
voorbeelde	minták
voorbeelde	mintákat
voorbeelde	példa
strek	stretch
kruger	kruger
eenheid	egység
eenheid	unit
teks	sms
teks	szöveg
ierland	írország
vloot	flotta
vloot	haditengerészet
vloot	tengerészet
mate	mérés
kommissie	bizottság
kommissie	jutalék
kommissie	jutalékot
smith	kovács
smith	smith
bevorder	hirdetett
bevorder	előmozdítása
bevorder	kiemelés
studie	vizsgálat
studie	tanulmányok
studie	tanulás
studie	tanulmány
burgemeester	polgármester
gebaseer	alapú
gebaseer	alapozott
afstand	távolság
sit	ül
sit	ülve
sit	ülök
aangeneem	feltételezett
aangeneem	feltételeztem
aangeneem	elfogadva
aangeneem	elfogadott
navorsing	kutatás
navorsing	kutatások
navorsing	kutatási
durban	durban
bestuur	kezelése
bestuur	menedzsment
bestuur	irányítás
bestuur	vezetőség
bestuur	gazdálkodás
bestuur	irányítási
bestuur	vezet
bestuur	vezetés
bestuur	vezetési
skotland	skócia
opgeneem	rögzített
opgeneem	rögzítve
opgeneem	regisztrált
opgeneem	nyilvántartott
hand	kézikönyv
hand	kézi
hand	manuális
hand	kezét
hand	kéz
oop	nyitva
swede	svédország
benoem	neve
benoem	név
praat	beszélni
praat	beszélgetés
praat	beszélj
petrus	petrus
petrus	peter
petrus	péter
bedien	szolgálni
bedien	szolgálja
bedien	szolgál
gewilde	népszerű
gewilde	népszerűek
eienskappe	funkciók
eienskappe	jellemzők
eienskappe	jellemzői
african	afrikai
thomas	thomas
thomas	tamás
elektriese	elektromos
elektriese	villamos
elektriese	villany
elektriese	elektromos
laer	alacsonyabb
laer	alsó
laer	lejjebb
aandag	hiteles
paleis	palota
paleis	palace
sjinese	kínai
sjinese	kínaiak
all	mindegyik
all	mind
all	minden
geleentheid	esemény
geleentheid	rendezvény
steun	támogatás
steun	támogatást
leer	bőr
leer	tanulok
leer	tanul
leer	tanulás
leer	tanulni
leer	tanuljon
leer	tanul
vloei	flow
vloei	áramlás
kyk	óra
kyk	vigyázz
kyk	nézd
kyk	nézni
kyk	nézem
kyk	nézi
henry	henrik
henry	henry
rolprente	mozi
rolprente	filmek
rolprente	filmeket
seuns	fiuk
seuns	fiúk
seuns	fiaim
seuns	fiai
glo	hiszem
glo	higgy
vroeg	korán
vroeg	korai
gegaan	elment
gegaan	eltűnt
html	html
denemarke	dániában
denemarke	dánia
denemarke	nevező
kombinasie	kombináció
des	dec
vrye	tartalék
bladsy	horgony
bladsy	oldalt
bladsy	oldal
bladsy	lapok
bladsy	oldalakon
bladsy	oldalak
diep	mély
italiaanse	olasz
italiaanse	olaszország
roman	újszerű
roman	regény
geloof	hitem
geloof	faith
geloof	hit
geloof	hittel
geloof	hitet
murray	murray
soek	keresés
grand	grand
graad	fokozat
graad	fokozat
graad	diploma
graad	fok
soldate	katona
ouers	szülei
ouers	szülők
ouers	szüleim
skole	iskolákban
skole	iskolák
skole	iskola
intussen	mindeközben
intussen	ezalatt
intussen	időközben
intussen	eközben
intussen	közben
elemente	elemei
elemente	elemek
struik	bokor
koninklike	királyi
koninklike	royal
plante	üzemek
plante	növények
plante	növény
verslaan	legyőzte
verslaan	legyőzött
toring	tower
toring	torony
toring	bástya
vervoer	közlekedés
vervoer	szállítás
vervoer	szállítást
vervoer	közlekedés
vervoer	fuvarozás
vervoer	szállítás
vervoer	közlekedési
rede	oka
walt	walt
krag	force
krag	erő
krag	energia
krag	erő
krag	power
krag	hatalom
versprei	elosztására
versprei	terjesztés
versprei	elosztás
versprei	elosztása
poolse	lengyel
opvolger	követője
opvolger	követő
betekenis	jelentősége
geniet	élvezi
geniet	élvezem
federale	szövetségi
gesin	családi
gesin	családtag
gesin	család
donker	sötét
versameling	adatgyűjtés
versameling	gyűjtés
versameling	gyűjtemény
versameling	kollekció
nege	kilences
nege	kilenc
richard	richárd
richard	richard
internet	interneten
internet	internet
uitgewers	kiadók
san	szan
san	san
klassieke	klasszikus
klassieke	klasszikus
klassieke	classic
dink	gondolkodik
url	url
fort	erőd
fort	fort
nedersettings	telepek
nedersettings	települések
gewerk	bevált
gewerk	dolgozott
gewerk	működött
beskerm	védett
maklik	könnyű
probleme	gondok
probleme	probléma
probleme	problémák
probleme	problémákat
probleme	problémákkal
persoonlike	személyes
persoonlike	személyi
burgers	állampolgárok
burgers	polgárok
swaar	heavy
swaar	súlyos
swaar	nehéz
vrede	béke
reis	utazás
reis	utazások
reis	utazási
reis	utazás
reis	utazik
reis	utazó
burger	burger
burger	hamburger
burger	polgár
burger	állampolgár
burger	polgárok
andrew	andrás
andrew	andrew
voet	gyalog
voet	láb
ondersteun	támogatása
ondersteun	támogató
ondersteun	támogatás
ondersteun	támogatást
gewoon	sima
gewoon	közönséges
gewoon	hétköznapi
moeder	édesanyám
moeder	anya
regeer	uralkodott
onderwerp	téma
onderwerp	alany
onderwerp	figyelemmel
onderwerp	tárgy
materiaal	anyagok
materiaal	anyag
materiaal	anyaga
materiaal	alapanyagok
materiaal	anyagok
elk	mindegyik
aktrise	színésznő
afdelings	szakaszok
afdelings	szelvény
studeer	vizsgálat
studeer	tanulmányok
studeer	tanulás
studeer	tanulmány
studeer	vizsgálatok
studeer	tanulmányok
goud	arany
volle	full
volle	teljes
bestaande	meglévő
bestaande	meglevő
bestaande	létező
iso	iso
groepeer	csoport
groepeer	csoportban
nature	jelleg
nature	természet
chemiese	kémiai
gevalle	resort
gevalle	ügyek
gevalle	esetekben
gevalle	esetek
skip	hajóval
skip	hajó
skip	hajón
ver	far
ver	messze
ver	messzire
watter	ami
watter	melyik
watter	mely
watter	amely
belgië	belgium
behou	tartott
behou	tartották
behou	tartottak
noorweë	nevada
noorweë	norvégia
merwe	merwe
versoek	igényelt
versoek	kérte
versoek	kért
versoek	megkeresés
versoek	kérésére
versoek	kérésre
versoek	kérés
versoek	kérelem
hulp	segíteni
hulp	segítség
hoop	remény
hoop	remélem
bedryf	ágazat
bedryf	iparág
bedryf	ipar
saint	saint
saint	szent
inheemse	bennszülött
inheemse	őslakos
inheemse	őshonos
inheemse	bennszülöttek
sulke	ilyen
dalk	talán
albert	albert
king	kinga
warm	forró
warm	hot
warm	meleg
warm	dögös
bruin	brown
bruin	barna
sukses	sikeres
sukses	siker
eeue	évszázad
eeue	század
aangedui	jelezték
aangedui	feltüntetett
aangedui	jelezte
voorwerpe	tárgyak
voorwerpe	objektumok
onbekend	ismeretlenek
onbekend	ismeretlen
joodse	zsidó
joodse	zsidók
temperatuur	hőmérséklet
victoria	viktória
victoria	victoria
maan	hold
maan	holdon
maan	holdat
maan	moon
wyk	induló
stig	stig
jean	jean
karel	károly
karel	charles
verantwoordelik	felelősségteljes
verantwoordelik	felelős
kaarte	kártyák
kaarte	lapok
kaarte	kártya
kaarte	térkép
kaarte	térképeket
kaarte	térképek
kaarte	kártya
wissel	kapcsoló
wissel	váltás
wissel	kapcsoló
wissel	kapcsolót
wissel	lebegő
wissel	úszó
wissel	lebeg
seisoen	szezont
seisoen	idény
seisoen	évszak
seisoen	évad
seisoen	szezon
nasies	nemzetek
amper	majdnem
grondwet	alkotmány
www	www
ens	stb
kollege	kollégium
kollege	főiskola
kollege	egyetem
waargeneem	megfigyelhető
waargeneem	megfigyelt
besig	elfoglalt
opleiding	oktatási
opleiding	oktatás
uitgevoer	kivégezték
uitgevoer	végrehajtott
uitgevoer	elvégzett
soortgelyke	hasonló
soortgelyke	hasonlóak
soortgelyke	hasonlók
skiereiland	félsziget
wetenskap	tudomány
tye	idők
tye	időpontok
tye	times
gewild	népszerű
gewild	népszerűek
gewild	kiemelt
gewild	aktuális
jaarlikse	éves
jaarlikse	évente
vermoor	meggyilkolták
vermoor	megölte
vermoor	meggyilkolt
vermoor	megölt
vermoor	megölte
teorie	elmélet
jesus	jézus
kasteel	vár
kasteel	várban
kasteel	castle
kasteel	kastély
lyf	test
lyf	testem
lyf	holttest
wedstryde	játék
wedstryde	játékok
oostenryk	ausztria
bybel	biblia
bybel	bibliát
moskou	moszkvai
moskou	moszkvában
moskou	moszkva
hawe	harbor
hawe	kikötők
hawe	kikötő
hawe	port
brasilië	brazília
history	történelme
history	előzmények
history	történelem
plan	terv
michael	michael
michael	mihály
beelde	képeket
beelde	képek
beelde	kép
beelde	képet
gedigte	verseket
verbeter	fokozása
ring	gyűrűt
ring	gyűrűvel
ring	ring
ring	gyűrű
ring	gyűrűs
oorwinning	győzelem
vol	full
vol	teljes
olivier	olivier
toegelaat	engedélyezett
toegelaat	engedélyezve
toegelaat	megengedett
finansiële	hierarchikus
finansiële	pénzügyi
gevra	kérdezte
gevra	kérdezett
gevra	kérte
gevra	kérdeztem
anna	anna
anna	annának
gebruikers	felhasználói
gebruikers	felhasználók
vergelyking	egyenlet
vergelyking	emelkedés
aangesluit	csatlakozott
noordwes	északnyugat
lyn	line
lyn	sor
lyn	vonal
soorte	típusok
soorte	típusai
poging	erőkifejtés
poging	erőfeszítés
poging	erőfeszítések
blare	levelek
drama	dráma
drama	drama
wallis	wales
insluitend	beleértve
hospitaal	kórházi
hospitaal	kórház
arabiese	arab
arabiese	arabul
onlangse	rect
onlangse	nemrég
onlangse	legutóbbi
alleen	egyedül
departement	részleg
departement	megye
johan	johan
uur	óra
toestand	állapot
toestand	állami
toestand	állam
koerant	újság
riviere	folyók
riviere	rivers
letterkunde	irodalom
verhoog	növekedés
verhoog	növelése
verhoog	emelkedés
verhoog	növelje
verhoog	színpad
verhoog	színpadon
professor	professzor
vlug	repülőút
vlug	repülés
vlug	járat
vlug	repülési
wapen	fegyver
wapen	fegyvert
hoeveelheid	mennyiség
spanne	csapatok
sin	ítélet
sin	mondat
sin	érzék
sin	értelem
sin	értelme
koste	költség
koste	költségek
insluitende	beleértve
ortodokse	ortodox
nogtans	mindegy
gebeur	bölcsek
gebeur	bölcs
gebeur	történik
opstand	felkelés
opstand	lázadás
vestig	megállapítani
niks	semmi
swak	szegény
swak	szegények
swak	gyenge
swak	gyengék
betaal	fizess
betaal	fizetni
betaal	fizet
betaal	fizetés
betaal	rendezni
betaal	fizetve
betaal	fizetett
betaal	kifizetett
simbool	jelkép
simbool	szimbólum
simbool	szobrocskát
simbool	figura
bewys	bizonyíték
bewys	bizonyítás
geskenk	adományozott
geskenk	ajándék
feit	tény
zimbabwe	zimbabwei
zimbabwe	zimbabwe
datum	dátum
datum	időpont
vertel	mondd
maand	hónap
maand	hónapja
beweer	érvényesíteni
munisipale	polgári
oog	szemet
oog	szeme
oog	eye
oog	szem
studies	vizsgálatok
studies	tanulmányok
verspreiding	terjesztés
verspreiding	eloszlás
verspreiding	elosztás
verspreiding	forgalmazási
verspreiding	elosztása
verspreiding	forgalmazás
kolonie	kolónia
kolonie	telep
ingevoer	bevitt
ingevoer	belépett
ingevoer	beléptem
ingevoer	lépett
ingevoer	import
ingevoer	importált
ingevoer	behozott
struktuur	újrakezdés
struktuur	struktúra
struktuur	szerkezet
struktuur	felépítés
struktuur	építmény
kunstenaars	előadók
kunstenaars	művészek
kunstenaars	előadók
wedstryd	pályázat
wedstryd	verseny
liefde	szeretettel
liefde	love
liefde	szeretet
liefde	szerelem
meksiko	mexikó
standaard	normál
standaard	szabványos
standaard	szabvány
standaard	standard
aanval	támadás
christian	keresztény
christian	christian
christian	keresztények
probleem	gond
probleem	probléma
probleem	baj
skrywers	írók
skrywers	írók
skrywers	szerzői
skrywers	szerzők
kanadese	kanadai
voorstel	javaslat
radio	rádió
radio	rádiós
radio	radio
hertog	duke
hertog	herceg
onafhanklik	független
onafhanklik	önálló
onafhanklik	függetlenek
onafhanklik	önállóan
onafhanklik	függetlenül
langer	hosszabb
katedraal	katedrális
bokant	felül
bokant	top
bokant	csúcs
bokant	felső
bokant	legfelső
bokant	másolat
bokant	másolatot
klimaat	éghajlat
klimaat	klíma
vernietig	megsemmisült
vernietig	elpusztult
vernietig	elpusztította
vernietig	elpusztítani
sensus	népszámlálás
onderskei	különbséget
skepe	hajók
weermag	sereg
weermag	hadsereg
metropolitaanse	fővárosi
metropolitaanse	metropolitan
getrek	húzott
getrek	rajzolt
town	városban
town	town
town	város
klerk	hivatalnok
klerk	klerk
kos	étel
kos	élelem
kos	élelmiszerek
kos	táplálék
kos	élelmiszer
kos	költség
kos	költségek
duur	időtartam
duur	időtartama
switserland	svájc
switserland	sutherland
heeltemal	teljesen
verminder	csökkentése
verminder	csökkentik
verminder	csökkenteni
verminder	csökkentse
verminder	csökken
verminder	csökkenés
saamgestel	igazgatja
terugkeer	visszatérés
terugkeer	vissza
terugkeer	visszatér
terugkeer	visszatérő
afdeling	részleg
afdeling	szakasz
afdeling	szekció
rewolusie	forradalom
atmosfeer	légkör
atmosfeer	atmoszféra
atmosfeer	hangulat
begrawe	eltemetve
edward	edward
plant	üzem
plant	növény
roux	roux
jaarliks	évente
ontmoet	találkozni
ontmoet	találkozó
google	google
terrein	mező
winter	tél
winter	téli
winter	télen
pius	pius
feitlik	kritikusan
behandel	kezelt
behandel	kezelni
behandel	kezeljük
stuur	továbbítja
stuur	küldj
stuur	küld
stuur	küldeni
verleen	grant
israel	izraeli
israel	izrael
etiket	címkéket
etiket	címkék
etiket	címke
belangrik	fontos
org	org
area	terület
area	környék
somer	summer
somer	nyári
somer	nyáron
somer	nyár
deense	dán
aard	jelleg
aard	természet
sanger	énekesnő
sanger	énekes
sanger	singer
sanger	sanger
veld	mező
pogings	erőfeszítéseket
pogings	erőfeszítés
pogings	erőfeszítések
pogings	kísérletek
moeilik	nehéz
moeilik	kemény
moeilik	nehéz
moeilik	bonyolult
sweedse	svájc
sweedse	svájci
sweedse	svéd
sweedse	svédország
heel	sarka
heel	sarok
erasmus	erasmus
hart	szívem
hart	szívvel
hart	szív
ernstige	komoly
ernstige	súlyos
besonder	különösen
chris	chris
stelsels	rendszerek
stelsels	systems
getalle	számok
getalle	szám
getalle	száma
vii	vii
politiek	politika
ondanks	ellenére
klooster	kolostorban
klooster	kolostor
agtergrond	háttér
agtergrond	háttere
agtergrond	háttérben
kern	mag
joseph	joseph
joseph	józsef
idee	ötletem
idee	elképzelés
idee	ötlet
verdrag	szerződéssel
verdrag	szerződés
somerset	somerset
provinsies	államok
provinsies	államokat
provinsies	megyék
brand	tűz
wêreldwyd	világszintű
wêreldwyd	világszerte
wêreldwyd	világméretű
wêreldwyd	globális
wêreldwyd	global
australiese	ausztrál
australiese	ausztrália
wiki	wiki
volume	kötet
volume	térfogat
volume	mennyiség
volume	volumen
tipiese	jellemző
tipiese	tipikus
tipiese	jellegzetes
dekades	évtizedek
wellington	wellington
streke	régiói
streke	régiók
relatief	relatív
relatief	viszonylagos
relatief	rokon
filosofie	filozófia
godsdienstige	vallásos
godsdienstige	vallás
godsdienstige	vallási
pers	lila
pers	bíbor
pers	lila
pers	ibolya
pers	violet
tydskrif	magazin
tydskrif	tár
tydskrif	újság
afgeneem	csökkent
provinsiale	tartományi
koop	vegyél
koop	venni
koop	vásárol
koop	megvásárolni
kruis	kereszt
kruis	cross
kruis	keresztbe
voorkoms	megjelenés
voorkoms	megjelenése
voorkoms	előfordulása
villiers	villiers
martin	márton
martin	martin
vele	sok
vele	sokan
literêre	irodalmi
verhuis	elköltözött
verhuis	költözött
saal	terem
saal	hall
saal	csarnok
spel	játék
spel	game
spel	meccs
sokker	foci
sokker	futball
bydrae	járulék
bydrae	hozzájárulás
litaue	litvániában
litaue	litvánia
brug	híd
brug	bridge
rand	rand
rand	edge
vlae	zászlók
monument	emlékmű
gelyk	egyenlők
gelyk	egyenlőek
gelyk	egyenlő
silwer	literes
silwer	liter
silwer	szűrés
silwer	silver
silwer	ezüst
silwer	töltsd
landbou	mezőgazdasági
landbou	mezőgazdaság
voorwerp	objektum
voorwerp	tárgy
natuur	jelleg
natuur	természet
produkte	termékek
produkte	termék
produkte	termékeket
westerse	nyugati
westerse	nyugat
westerse	western
vereniging	társulás
vereniging	társulási
vereniging	szövetség
vereniging	egyesület
verstaan	értem
komitee	bizottság
eintlik	igazából
eintlik	valójában
belangstelling	érdeklődés
belangstelling	kamat
belangstelling	érd
belangstelling	kamatok
ware	tényleges
griekeland	akron
griekeland	alcoa
griekeland	görögország
iran	iráni
iran	irán
vrugte	gyümölcs
vrugte	gyümölcsök
vrugte	gyümölcsöt
gas	benzin
gas	gáz
gas	vendég
stigter	alkotó
stigter	teremtő
stam	gyökér
verlede	elmúlt
verlede	múlt
verlede	múltbeli
uiters	rendkívül
uiters	szélsőséges
uiters	extrém
akademie	akadémia
aangewys	kijelölt
motor	hajtómű
motor	motor
motor	autóval
motor	kocsi
motor	autó
motor	kocsival
gesluit	bezárt
gesluit	zárva
gesluit	zárt
eenvoudige	egyszerű
eenvoudige	szimpla
grense	határok
grense	határokon
gekoop	megvásárolt
gekoop	vásárolt
gekoop	beszerzett
portugese	portugália
portugese	portugál
tradisie	tradíció
tradisie	hagyomány
kalifornië	kaliforniai
kalifornië	california
kalifornië	kalifornia
kalifornië	kaliforniában
royal	királyi
royal	royal
kardinale	bíborosok
bevind	talál
bevind	megtalálja
egiptiese	egyiptomi
publiseer	kihirdetik
publiseer	közzététel
uitgereik	kibocsátott
uitgereik	kiadott
uitgereik	kiadva
ooreenkoms	megállapodás
ooreenkoms	egyetértés
ooreenkoms	megegyezés
ooreenkoms	egyezség
akademiese	akadémiai
gou	hamarosan
gou	nemsokára
gesterf	meghalt
baan	pálya
baan	vágány
baan	nyomon
anglo	anglo
vryheid	szabadság
vryheid	szabadság
anc	anc
last	utoljára
last	utolsónak
last	last
last	utolsó
slawiese	szláv
samewerking	együttműködés
samewerking	együttműködés
argentinië	argentína
skilder	festés
skilder	festmény
stedelike	városi
produksie	előállítás
produksie	gyártás
produksie	termelés
produksie	termelési
sondag	vasárnap
sondag	vasárnapi
messier	messier
prix	prix
geheel	egészben
geheel	egész
brief	levélben
brief	betű
brief	levél
brief	levelet
brief	levele
viii	viii
woordeboek	szótár
ton	tonna
ton	tonnában
ton	tonna
nes	fészket
nes	fészek
geslaag	elhunyt
spaans	spanyolul
spaans	spanyolok
spaans	spanyol
samelewing	társadalom
samelewing	közösség
samelewing	közösségi
huise	házak
huise	házakat
joubert	joubert
gevolglik	eredő
gevolglik	létrejövő
pierre	pierre
midde	középre
midde	közép
midde	középső
midde	közép
aangekondig	bejelentett
aangekondig	bejelentette
aangekondig	bejelentett
aangekondig	meghirdetett
publiek	nyilvános
publiek	nyilvánosság
publiek	nyilvánosan
publiek	publikus
turkye	pulyka
turkye	törökország
godsdiens	vallás
era	korszak
golf	hullám
natuurlik	persze
omstandighede	körülmények
omstandighede	körülmény
omstandighede	körülmények
omstandighede	körülmény
mooi	gyönyörű
mooi	csinos
geboorte	születés
geboorte	születési
geboorte	szülés
oorleef	túlélni
predikante	papság
direk	közvetlen
direk	direct
direk	közvetlenül
direk	egyenes
verwant	összefüggő
verwant	kapcsolódó
verwant	rokonok
verwant	rokon
verwant	kapcsolatban
redakteur	szerkesztője
redakteur	szerkesztő
gregorius	gregory
gregorius	gergely
ontdekking	felfedezés
ontdekking	discovery
geleidelik	fokozatosan
wilhelm	wilhelm
soortgelyk	hasonmás
bietjie	kis
bietjie	kicsi
bietjie	kevés
amsterdam	amsterdam
amsterdam	amszterdam
amsterdam	amszterdami
kaptein	kapitány
verwysings	hivatkozás
verwysings	hivatkozásokat
verwysings	hivatkozások
voorstad	külvárosában
siekte	betegségek
siekte	betegség
siekte	megbetegedés
siekte	betegségek
siekte	betegség
bywoning	részvétel
bywoning	jelenlét
professionele	szakmai
professionele	profi
professionele	professzionális
mediese	orvosi
uitvoerende	végrehajtó
uitvoerende	ügyvezető
getrou	házas
getrou	házasok
stuk	darabja
stuk	darabka
stuk	darab
toegang	belépés
toegang	hozzáférést
toegang	hozzáférés
suidoos	délkelet
hof	bíróság
hof	udvar
hof	court
hof	számvevőszék
phil	phil
bank	bank
teken	rajzolni
teken	sorsolás
teken	rajzol
teken	döntetlen
skaars	alig
skaars	ritka
ooit	valaha
gedra	viselkedj
gesag	hatóság
ensiklopedie	enciklopédia
ierse	írek
ierse	írország
ierse	ír
suster	nővérem
andré	andre
andré	andré
piet	piet
myl	miles
myl	mérföld
myl	mérföld
eens	egyszer
gebeure	események
gebeure	esemény
gebeure	rendezvények
tegnologie	technológia
tegnologie	technika
verby	túl
verby	elhunyt
mitologie	mitológia
marais	marais
christus	krisztus
portugal	portugália
toekenning	díj
toekenning	díjat
afsonderlike	különálló
afsonderlike	elkülönített
afsonderlike	külön
vliegtuig	repülő
vliegtuig	repülőgép
vliegtuig	sík
vliegtuig	repülővel
vliegtuig	repülő
vliegtuig	repülőgép
vliegtuig	légijármű
vliegtuig	repülőgépek
vliegtuig	repülőgép
minste	legkevesebb
minste	legkevésbé
frederik	frederik
frederik	frederick
genaamd	megnevezett
onderkant	alul
onderkant	alja
onderkant	alsó
onderkant	fenék
vas	cég
vas	határozott
manlike	férfi
manlike	hím
toegeneem	fokozott
toegeneem	emelkedett
toegeneem	megnövelt
toegeneem	megnőtt
toegeneem	megnövekedett
toegeneem	nőtt
mars	marson
mars	mars
beaufort	beaufort
hande	kéz
hande	kezek
kompetisie	versengés
kompetisie	konkurencia
kompetisie	verseny
kompetisie	pályázat
kompetisie	verseny
privaat	privátban
privaat	magán
privaat	privát
aktief	melléknév
aktief	aktív
aktief	aktívak
aktief	tevékenységei
aktief	tevékenységek
aktief	tevékenység
abraham	ábrahám
abraham	abraham
partye	bulik
partye	pártok
partye	felek
partye	partik
dinge	dolgok
dinge	dolgokat
benedictus	benedict
benedictus	benedek
eindig	befejezés
tegniese	műszaki
tegniese	technikai
nag	éj
nag	este
nag	éjjel
nag	éjszaka
karakters	karakterek
karakters	szereplők
hans	hans
bedek	bevont
bedek	bevonva
bedek	borító
bedek	takaró
koue	hidegen
koue	hideg
graaf	graf
argitektuur	felépítés
argitektuur	építészet
via	via
metode	módszer
frank	feri
frank	frank
bespreek	könyv
bespreek	könyvet
bespreek	tartalék
bespreek	tartalékot
ben	ben
redes	okok
eenhede	egységek
eenhede	egység
droë	szárazon
droë	száraz
bestudeer	vizsgálat
bestudeer	tanulmányok
bestudeer	tanulás
bestudeer	tanulmány
beset	megszállt
beset	foglalt
beset	elfoglalt
olie	olaj
olie	kőolaj
olie	olajjal
olie	olajat
spelers	játékosok
spelers	szereplők
twaalf	twelve
twaalf	tizenkettő
sekretaris	titkárnő
sekretaris	titkár
federasie	föderáció
federasie	szövetség
stof	por
stof	port
kommersiële	reklám
kommersiële	kereskedelmi
primêre	elsődleges
primêre	primer
jode	zsidók
persiese	perzsa
helder	fényes
rio	rio
dam	gátat
dam	gát
toekoms	jövőbeli
toekoms	jövő
boonste	felső
grootliks	jelentősen
duisende	ezrek
duisende	ezer
polisie	rendőrség
polisie	rendőr
geslag	nemek
geslag	nemi
geslag	neme
geslag	szex
geslag	sex
graf	sírba
graf	sír
besoekers	látogatók
besoekers	látogatói
besoekers	látogató
air	levegő
air	air
item	tárgy
item	tétel
item	elem
volwasse	érett
volwasse	érettebb
kies	kiválasztás
duitsers	németek
korea	korea
korea	koreai
korea	koreából
basiese	alapokat
basiese	alapok
basiese	alap
basiese	alapvető
benodig	kell
benodig	szükséges
benodig	szükséges
broers	testvérek
komponis	zeneszerző
kunstenaar	művész
kunstenaar	előadó
germaanse	germán
vermoë	képesség
vermoë	képességek
mond	szád
mond	száj
unesco	unesco
united	united
united	egyesült
paulus	paul
paulus	pál
house	house
house	ház
house	házon
gesondheid	egészségügy
gesondheid	egészségügyi
gesondheid	egészség
leerders	tanulók
leerders	tanulók
geskiedkundige	történelmi
geskiedkundige	történeti
gunste	szívesség
aktiwiteite	tevékenységei
aktiwiteite	tevékenységek
aktiwiteite	tevékenység
aktiwiteite	események
aktiwiteite	esemény
aktiwiteite	rendezvények
aktiwiteite	esemény
aktiwiteite	rendezvény
konflik	ütközés
konflik	konfliktusok
konflik	konfliktus
gemeenskaplike	közös
gemeenskaplike	gyakori
inkomste	jövedelem
inkomste	bevétel
inkomste	jövedelmek
inkomste	bevételek
inkomste	jövedelme
inkomste	bevétel
inkomste	bevételek
karoo	karoo
ligte	fény
ligte	light
ligte	fényt
ligte	enyhe
dirk	dirk
erfenis	örökség
mosambiek	mozambik
bladsye	lapok
bladsye	oldalakon
bladsye	oldalak
heelal	univerzum
heelal	világegyetem
verdwyn	eltűnik
geskei	külön
geskei	elvált
hoek	szög
blomme	virágok
blomme	virág
blomme	virágot
tuiste	élni
tuiste	élő
johann	johann
verwante	összefüggő
verwante	kapcsolódó
verwante	rokonok
verwante	rokon
verwante	kapcsolatban
sport	sport
sport	sport
sport	sportban
selfstandige	független
selfstandige	önálló
selfstandige	függetlenek
onderneming	corporation
onderneming	vállalkozás
onderneming	enterprise
tempel	templom
tempel	szentély
tempel	temploma
tempel	temple
beroemde	híresség
beroemde	celeb
beroemde	hírességek
twintig	twenty
twintig	húsz
berig	sztori
berig	történet
berig	story
berig	története
berig	mese
ford	ford
jongste	utoljára
jongste	utolsónak
jongste	last
jongste	utolsó
jongste	legújabb
jongste	legutóbbi
jongste	legfrissebb
berge	hegység
berge	hegyek
literatuur	irodalom
lange	lange
saamgesmelt	olvadt
saamgesmelt	olvasztott
saamgesmelt	elolvadt
tabel	táblázat
tabel	asztali
tabel	tábla
tabel	asztal
speler	lejátszó
speler	játékos
kommunistiese	kommunisták
kommunistiese	kommunista
daniel	dániel
daniel	daniel
sokkerspeler	labdarúgó
sokkerspeler	focista
prent	képet
prent	kép
prent	fénykép
prent	kép
prent	képet
prent	jelleg
prent	természet
vraag	kérdés
sterrebeeld	csillagkép
eric	eric
eric	erik
voel	érezd
voel	érzem
voel	érzés
voel	érzem
voel	érezni
voel	érzéssel
optrede	magatartás
optrede	viselkedés
optrede	magatartás
blad	oldalt
blad	oldal
outonome	autonóm
outonome	önálló
letters	leveleket
letters	betűk
letters	levelek
reaksie	reagálás
reaksie	reakció
reaksie	reakciók
opvoedkundige	oktatási
vliegtuie	légijármű
vliegtuie	repülőgépek
vliegtuie	repülőgép
effens	alig
effens	enyhén
effens	kissé
effens	kevéssé
vaste	konzerv
vaste	merev
soria	soria
transvaalse	transvaal
been	csontos
been	csont
geklassifiseer	titkosított
geklassifiseer	titkos
reëls	szabályok
reëls	szabály
reëls	szabályzat
reëls	vonalak
reëls	sorok
geweier	elutasított
geweier	elutasítva
teater	színház
teater	színházi
teater	színház
jacques	jacques
gevaar	veszély
kroon	koronát
kroon	crown
kroon	korona
ingestel	gyógyult
ingestel	meggyógyult
ingestel	bevezetett
ingestel	bemutatott
finland	finnország
mee	mee
mee	with
altesaam	for
presies	pontosan
presies	pontos
beplan	tervezett
beplan	megtervezett
carl	carl
produk	termék
gewig	súlya
gewig	súly
gewig	testtömeg
gewig	testsúly
gewig	tömeg
vallei	völgyet
vallei	völgy
vallei	völgyben
vallei	valley
hede	ajándék
hede	jelen
nader	közelebb
enjin	hajtómű
enjin	motor
adam	ádám
adam	adam
klank	hang
klank	hangot
profiel	adatlap
profiel	profil
bygedra	hozzájárult
sosialistiese	szocialista
sosialistiese	szocialisták
taak	feladat
mere	tavak
ondersteuning	támogatás
ondersteuning	támogatást
aansienlik	lényegesen
aansienlik	jelentősen
