மற்றும்	y
மயக்கம்	trance
உலர்ந்த	secos
உலர்ந்த	seca
உலர்ந்த	secar
உலர்ந்த	seco
நிகழ்வை	acontecimiento
நிகழ்வை	evento
ரமேஷ்	ramesh
கண்ணீர்	lágrima
கண்ணீர்	desgarro
கண்ணீர்	lágrimas
கண்ணீர்	llanto
கண்ணீர்	lagrimas
அனுமதிக்கும்	permite
லிவர்பூல்	liverpool
லிவர்பூல்	madrid
நிரலாக்கம்	programación
போட்டியிட்ட	impugnada
போட்டியிட்ட	disputado
போட்டியிட்ட	impugnado
திருத்தலம்	santuario
கர்ணன்	karna
துன்பம்	calamidades
துன்பம்	calamidad
துன்பம்	desgracia
துன்பம்	infortunio
ரசிகர்கள்	fans
ரசிகர்கள்	admiradores
ரசிகர்கள்	ventiladores
ரசிகர்கள்	aficionados
ரசிகர்கள்	público
ரசிகர்கள்	publico
ரசிகர்கள்	audiencia
ரசிகர்கள்	auditorio
விக்ரம்	vikram
நிறுத்தப்பட்டது	parado
நிறுத்தப்பட்டது	abortado
நிறுத்தப்பட்டது	interrumpida
ரஹ்மான்	rahman
ஏர்வேஸ்	airways
உடல்நலம்	sanidad
உடல்நலம்	salud
இராவணன்	ravana
சிக்கிம்	sikkim
பரஸ்பர	mutuos
பரஸ்பர	mutuo
பரஸ்பர	mutua
பரஸ்பர	mutuas
பக்	buck
பக்	bicho
பக்	insecto
பக்	bug
தூய்மை	limpieza
தூய்மை	pureza
தூய்மை	puras
தூய்மை	pura
தூய்மை	puro
தூய்மை	puros
டீன்	teen
டீன்	adolescente
டீன்	adolescentes
டீன்	dean
டீன்	decano
நாடகத்தில்	drama
நாடகத்தில்	dramática
நாடகத்தில்	dramático
சுகாதாரம்	limpieza
சுகாதாரம்	higiene
சுகாதாரம்	sanidad
சுகாதாரம்	salud
ஆபத்தான	peligroso
ஆபத்தான	peligrosas
ஆபத்தான	peligrosos
ஆபத்தான	peligrosa
மாயா	maya
மாயா	mayas
வீக்கம்	inflamación
வீக்கம்	hinchada
வீக்கம்	hinchados
வீக்கம்	hinchado
ஊசி	inyección
ஊசி	inyectable
ஊசி	aguja
சில்வா	silva
சந்தித்த	met
சூழலை	medioambiente
சூழலை	ambiente
சூழலை	entorno
இருக்கை	asiento
இருக்கை	seat
சீசன்	temporada
பெற்றவை	recibidas
பெற்றவை	recibida
பெற்றவை	recibidos
பெற்றவை	recibido
ஆர்க்டிக்	ártica
ஆர்க்டிக்	ártico
எடிசன்	edison
சீடர்கள்	discípulos
வீட்டின்	house
வீட்டின்	casita
வீட்டின்	casa
கைவிடப்பட்டது	abortado
கைவிடப்பட்டது	interrumpida
அகமதாபாத்	ahmedabad
நூற்றாண்டுகளாக	siglos
தொடர்கிறது	continúa
தொடர்கிறது	continua
தொடர்கிறது	continuo
தொடர்கிறது	continuación
தொடர்கிறது	continuó
தொடர்கிறது	continuado
அண்டை	vecinas
அண்டை	vecinos
அரிதான	raros
அரிதான	rara
அரிதான	raras
அரிதான	raro
உறவை	parentesco
உறவை	relación
உறவை	relacion
உறவை	relaciones
தொலைநோக்கி	telescopio
இருப்பார்கள்	muelles
இருப்பார்கள்	springs
இருப்பார்கள்	resortes
இருப்பார்கள்	manantiales
பொறிகள்	borrar
பொறிகள்	trampas
பொறிகள்	trampa
ஜெய்	jai
ஜெய்	jay
உத்திகள்	estrategias
உத்திகள்	tácticas
உத்திகள்	táctica
உத்திகள்	técnicas
பிராட்	brad
பொருத்தம்	fit
பொருத்தம்	apto
பொருத்தம்	encajar
பொருத்தம்	coincidir
பொருத்தம்	cerilla
பொருத்தம்	partido
பொருத்தம்	coincidencia
பொருத்தம்	match
செயல்பாட்டில்	activos
செயல்பாட்டில்	activo
செயல்பாட்டில்	activa
அங்கீகரிக்கப்பட்ட	autorizado
அங்கீகரிக்கப்பட்ட	autorizadas
அங்கீகரிக்கப்பட்ட	autorizados
அங்கீகரிக்கப்பட்ட	autorizada
தோட்டத்தில்	jardín
தோட்டத்தில்	jardinería
தோட்டத்தில்	jardin
இயக்குனர்கள்	directores
காற்றை	viento
நிறுவல்	fundó
நிறுவல்	fundado
நிறுவல்	funda
நிறுவல்	fundada
நிறுவல்	instalación
நிறுவல்	montaje
பேசிய	hablado
பேசிய	hablada
கண்ணி	loop
கண்ணி	bucle
கலாம்	kalam
கூலி	salario
கூலி	recompensa
பிரச்சனைகள்	problemas
பிரச்சனைகள்	problemática
பிரச்சனைகள்	asuntos
பிரச்சனைகள்	cuestiones
பிரச்சனைகள்	temas
பேரரசுகள்	reinos
பேரரசுகள்	sinvergüenzas
பேரரசுகள்	canallas
குருச்சேத்திரப்	kurukshetra
புரட்சிகர	revolucionaria
புரட்சிகர	revolucionarios
புரட்சிகர	revolucionario
அறிவியலில்	ciencia
அறிவியலில்	ciencias
ஜாக்சன்	jackson
அகதிகள்	refugiadas
அகதிகள்	refugiados
அகதிகள்	refugiado
பேட்டி	entrevista
பேட்டி	entrevistas
ரிசர்வ்	reserva
ரிசர்வ்	reservar
ரிசர்வ்	reserve
அதிகளவு	agresivos
அதிகளவு	agresivo
அதிகளவு	agresividad
அதிகளவு	agresiva
அதிகளவு	agresivas
செல்சியஸ்	celsius
செல்சியஸ்	centígrados
சல்பைடு	sulfuro
யூரோ	eurocopa
யூரோ	euro
யூரோ	euros
விஜய	vijaya
டிம்	tim
டிம்	dim
பிரபலமானது	popular
பிரபலமானது	populares
பிரபலமானது	popularidad
கிராமப்புற	rural
கிராமப்புற	rurales
உதவிகள்	favorece
உதவிகள்	favores
மைதானத்தில்	terreno
மைதானத்தில்	molido
மைதானத்தில்	ground
சாளுக்கிய	chalukya
கீ	caramba
கீ	gee
கேம்	juego
கேம்	leva
கேம்	cam
உண்மையிலேயே	realmente
உண்மையிலேயே	verdaderamente
ஆட்சியாளர்கள்	soberanos
ஆட்சியாளர்கள்	gobernantes
நிறங்கள்	colores
நிறங்கள்	colorantes
நிறங்கள்	colores
கண்காட்சி	feria
கண்காட்சி	justa
கண்காட்சி	justo
நடிக்கும்	protagonizado
நடிக்கும்	protagonistas
நடிக்கும்	protagonizada
நடிக்கும்	protagonista
புரோமைடு	bromuro
விளம்பரங்கள்	ascensos
விளம்பரங்கள்	promociones
விளம்பரங்கள்	apoyos
விளம்பரங்கள்	anotaciones
விளம்பரங்கள்	publicidad
விளம்பரங்கள்	anuncios
விளம்பரங்கள்	anuncios
தரலாம்	existente
திறப்பு	abriendo
திறப்பு	abertura
திறப்பு	inauguración
திறப்பு	apertura
திறப்பு	abrir
சமவெளி	llanura
சமவெளி	llanuras
சமவெளி	llanos
சமவெளி	planicies
பயன்படுத்தியது	utilizada
பயன்படுத்தியது	usada
பயன்படுத்தியது	usado
பயன்படுத்தியது	utilizado
பயன்படுத்தியது	utilizados
பயன்படுத்தியது	usados
வளைந்த	curva
திபெத்	tíbet
திபெத்	tibet
தாழ்த்தப்பட்ட	atrasada
தாழ்த்தப்பட்ட	atrasado
சிறுவன்	muchacho
சிறுவன்	boy
சிறுவன்	niño
சிறுவன்	chico
பேசினார்	hablé
பேசினார்	hablaba
பேசினார்	habló
பேசினார்	hablaron
சம்பவம்	incidentes
சம்பவம்	incidente
சொந்தமாக	posee
கோளாறு	trastorno
கோளாறு	desorden
குரோமியம்	cromo
நைல்	nilo
அணைகள்	presas
அணைகள்	embalses
அணைகள்	diques
அணைகள்	represas
மீரா	meera
எண்ணும்	contando
எண்ணும்	contar
மிளகு	pimiento
மிளகு	pimienta
சர்ச்சை	polémica
சர்ச்சை	controversia
சர்ச்சை	controversias
அசோக்	ashok
கடிகாரம்	cronómetro
கடிகாரம்	temporizador
கடிகாரம்	reloj
பொம்மை	juguetes
பொம்மை	toy
பொம்மை	juguete
பொம்மை	muñeco
பொம்மை	muñeca
ஜாக்கி	jackie
திரட்டு	catálogos
திரட்டு	colecciona
திரட்டு	recopila
திரட்டு	recoger
திரட்டு	catálogos
ஹார்டி	hardy
நகர்ப்புற	urbanas
நகர்ப்புற	urbana
நகர்ப்புற	urbano
நகர்ப்புற	urban
நகர்ப்புற	urbanos
விகிதங்கள்	tasas
விகிதங்கள்	tarifas
கட்டமைப்பை	framework
அப்துல்லா	abdullah
நிபுணர்கள்	expertas
நிபுணர்கள்	peritos
நிபுணர்கள்	expertos
நிபுணர்கள்	experto
நிபுணர்கள்	perito
நிபுணர்கள்	expertos
நிபுணர்கள்	experta
செய்முறை	receta
மாடல்	modelos
மாடல்	maqueta
மாடல்	modelo
சிவனின்	siva
மெட்ரோ	metro
வேட்பாளர்கள்	candidatas
வேட்பாளர்கள்	candidaturas
வேட்பாளர்கள்	candidatos
குவைத்	kuwait
குவைத்	kuwaití
காதலி	novia
நோயாளி	paciente
நோயாளி	pacientes
கில்	gill
கார்த்திகேயன்	karthikeyan
இளமை	juventud
இளமை	jovenes
இளமை	jóvenes
இளமை	adolescencia
படிப்புகள்	cursos
தயாரிப்புகள்	productos
கென்யா	kenia
கென்யா	kenya
இளநிலை	solteros
உள்துறை	interior
உள்துறை	interiores
உமர்	umar
உமர்	omar
போராடி	luchando
நெல்சன்	nelson
இலாபம்	ganancia
இலாபம்	beneficio
இலாபம்	provecho
இலாபம்	ganancias
இலாபம்	beneficios
நரம்பியல்	nerviosa
நரம்பியல்	nervioso
நரம்பியல்	nerviosos
நரம்பியல்	neurológica
நரம்பியல்	neurología
நரம்பியல்	neurológicos
நரம்பியல்	neurológico
பிரதிநிதியாக	representar
பிரதிநிதியாக	representa
பிரதிநிதியாக	representan
பிரதிநிதியாக	represente
நவ	nov
நவ	noviembre
வர்மா	varma
வர்மா	verma
சட்டசபை	legislativo
சட்டசபை	legislatura
சட்டசபை	legislador
சண்டிகர்	chandigarh
பில்லி	billy
முன்னே	delanteras
முன்னே	delanteros
சாத்தியமான	potencial
சாத்தியமான	potenciales
மாணிக்கம்	rubí
மாணிக்கம்	ruby
அணுகல்	acceda
அணுகல்	accesos
அணுகல்	acceso
அணுகல்	access
அணுகல்	acceder
அணுகல்	autenticación
அணுகல்	autentificación
அணுகல்	accesibilidad
ஸ்டோன்	gema
ஸ்டோன்	stone
ஸ்டோன்	piedra
பெயரிடப்பட்ட	nombrada
பெயரிடப்பட்ட	nombrado
பெயரிடப்பட்ட	titulado
தொகு	edición
தொகு	edita
தொகு	editar
போதை	adicción
போதை	adicciones
எரியும்	ardiendo
எரியும்	quema
எரியும்	burning
எரியும்	quemando
எரியும்	quemar
மற்றுமொரு	otro
மற்றுமொரு	another
மற்றுமொரு	otra
உருவாக்கியவர்	creadora
உருவாக்கியவர்	creador
ரக்பி	rugby
ஒப்பீடு	comparación
ஒப்பீடு	comparaciones
கெடா	kedah
பாம்புகள்	víboras
பாம்புகள்	serpientes
தள்ளி	empujado
தள்ளி	empujó
தள்ளி	lejos
தள்ளி	away
பாகுபாடு	discriminación
பாகுபாடு	discriminaciones
போராளி	guerrero
போராளி	guerrera
போராளி	rebeldes
போராளி	rebelde
வணிகர்	comerciantes
வணிகர்	comerciante
வணிகர்	mercante
வணிகர்	mercader
நவாப்	nawab
நாளைக்கு	manana
நாளைக்கு	mañana
நாளைக்கு	tomorrow
பங்களிப்பாளர்	contribuyente
பங்களிப்பாளர்	colaboradora
பங்களிப்பாளர்	colaborador
சமஸ்கிருதம்	sánscrito
இலக்குகள்	metas
இலக்குகள்	objetivos
இலக்குகள்	goles
கல்யாண	banquete
கல்யாண	banquetes
தெலுங்கில்	telugu
சோறு	arroz
ஆக்ரா	agra
குக்	cocinero
குக்	cook
குக்	cocinar
குக்	cocinera
குக்	cocina
நுகர்வு	consumos
நுகர்வு	consumo
சுரங்கம்	túnel
சுரங்கம்	tunel
சுரங்கம்	minero
சுரங்கம்	minería
ரியோ	rio
ரியோ	río
சுருக்கமான	breves
சுருக்கமான	breve
பற்கள்	muelas
பற்கள்	dentadura
பற்கள்	diente
பற்கள்	dientes
பாசம்	afecto
பாசம்	carino
பாசம்	cariño
முடிக்க	acabar
முடிக்க	terminar
முடிக்க	finalizar
முடிக்க	acabado
பிரான்சிஸ்கோ	francisco
கலவரம்	revueltas
கலவரம்	disturbios
கலவரம்	motín
கலவரம்	disturbios
கலவரம்	riot
கலவரம்	revuelta
கலவரம்	desmadre
அருண்	arun
ஆய்வகம்	laboratorio
ஆய்வகம்	laboratorios
ஆய்வகம்	observatorio
இயக்கு	play
இயக்கு	juegue
இயக்கு	juega
இயக்கு	jugar
இயக்கு	reproducir
இயக்கு	activar
இயக்கு	habilitar
ஃபியட்	fiat
விவாதங்கள்	discusiones
விவாதங்கள்	debates
விவாதங்கள்	deliberaciones
ஒவ்வாமை	alergia
ஒவ்வாமை	alergias
ஒவ்வாமை	alergia
ஒவ்வாமை	alérgico
ஒவ்வாமை	alergias
இதற்கிடையில்	entretanto
போலீஸ்	policía
போலீஸ்	police
போலீஸ்	policia
போலீஸ்	policías
கடின	duro
கடின	duros
கடின	hard
கடின	difícil
கடின	dura
நிரந்தரமாக	forever
நிரந்தரமாக	permanentemente
சாய்வு	gradiente
சாய்வு	degradado
சாய்வு	degradados
சாய்வு	inclinar
சாய்வு	inclinación
கிராமி	grammy
நாட்டம்	orientación
நாட்டம்	desvanecerse
நாட்டம்	fade
நாட்டம்	fundido
பேரியம்	bario
உலை	caldera
உலை	calderas
சாகர்	sagar
மேல்நிலை	upper
கதவு	puertas
கதவு	puerta
திப்பு	tipu
விஞ்ஞானிகள்	científicos
விஞ்ஞானிகள்	científicas
செல்கிறார்	va
செல்கிறார்	yendo
தீவிரவாதிகள்	terroristas
தீவிரவாதிகள்	terrorista
வாசகர்	lectores
வாசகர்	reader
வாசகர்	lector
வாசகர்	lectores
பிரஸ்	prensa
பிரஸ்	presione
பிரஸ்	prensas
எரி	ignición
எரி	encendido
எரி	combustible
எரி	carburante
எரி	combustibles
சுபாஷ்	subhash
அவுட்	fuera
அவுட்	afuera
அவுட்	out
பங்களிப்பாளர்கள்	contribuyentes
பங்களிப்பாளர்கள்	colaboradores
வைப்பு	deposito
வைப்பு	deposite
வைப்பு	depósito
வைப்பு	depositar
வைப்பு	depósitos
படுக்கை	cama
படுக்கை	camas
படுக்கை	lecho
உணர்வுகள்	sentimientos
மீட்பு	recuperación
மீட்பு	valorización
மீட்பு	rescate
மீட்பு	salvamento
மீட்பு	rescatar
கொம்பு	bocina
கொம்பு	trompa
கொம்பு	cuerno
கொம்பு	horn
சொத்துக்கள்	activos
சொத்துக்கள்	bienes
சொத்துக்கள்	activo
நண்பன்	amigo
நண்பன்	friend
நண்பன்	amiga
அகல	wide
அகல	amplio
அகல	ancho
அகல	amplia
மார்டின்	martín
மார்டின்	martin
சேக்	sheikh
சேக்	sheik
சேக்	jeque
சேக்	zach
ஒப்புக்	confesó
ஒப்புக்	confesado
ஒப்புக்	reconozcan
ஒப்புக்	reconocer
முற்றிலுமாக	absolutamente
ஷோ	sho
உரையாடல்கள்	conversaciones
உரையாடல்கள்	diálogos
பத்திரிகையாளர்	periodista
அனுப்பியது	enviada
அனுப்பியது	enviados
அனுப்பியது	enviadas
அனுப்பியது	enviado
அனுப்பியது	envió
கைகள்	brazo
கைகள்	brazos
கைகள்	armas
கைகள்	manos
மின்னழுத்த	voltaje
மின்னழுத்த	tensión
உடைகள்	desgaste
உடைகள்	vestidos
உடைகள்	ropa
உடைகள்	ropas
குதிரைகள்	caballos
வாயுக்கள்	gases
டாக்	muelle
தயாராக	listos
தயாராக	listo
தயாராக	preparados
தயாராக	ready
தயாராக	lista
தயாராக	listas
தயாராக	dispuesto
தயாராக	dispuesta
தயாராக	dispuestos
கயிறு	cuerda
கயிறு	soga
ஆள்	guy
கவசம்	casco
கவசம்	cascos
கவசம்	shield
கவசம்	escudo
கொண்டுவரப்பட்டது	traído
கொண்டுவரப்பட்டது	trajo
கொண்டுவரப்பட்டது	traido
கொண்டுவரப்பட்டது	traída
பயிர்கள்	cosechas
பயிர்கள்	cultivos
வானியலாளர்	astrónomo
கைதிகள்	reclusos
கைதிகள்	prisioneros
கைதிகள்	presos
பரிந்துரைக்கப்பட்டது	sugerida
பரிந்துரைக்கப்பட்டது	sugerido
பரிந்துரைக்கப்பட்டது	sugirió
பரிந்துரைக்கப்பட்டது	recomienda
பரிந்துரைக்கப்பட்டது	recomendado
பரிந்துரைக்கப்பட்டது	recomendada
பரிந்துரைக்கப்பட்டது	recomendable
பரிந்துரைக்கப்பட்டது	recomendados
பரிந்துரைக்கப்பட்டது	recomendó
உண்மையாக	cierto
உண்மையாக	true
உண்மையாக	verdadera
உண்மையாக	verdad
உண்மையாக	verdadero
கிலோகிராம்	kilogramo
அமைச்சரவை	armario
அமைச்சரவை	gabinete
அமைச்சரவை	ministerios
அமைச்சரவை	cancillería
அமைச்சரவை	ministerio
வேட்டை	hunt
வேட்டை	cazar
வேட்டை	caza
வேட்டை	cacería
வேட்டை	cazo
வேட்டை	cazar
வேட்டை	caza
வேட்டை	cacería
வேட்டை	cazando
வெளியிடுகிறது	publicaciones
வெளியிடுகிறது	publicación
வெளியிடுகிறது	editorial
வெளியிடுகிறது	publicar
வெளியிடுகிறது	publicando
காய்கறிகள்	verduras
காய்கறிகள்	legumbres
காய்கறிகள்	hortalizas
காய்கறிகள்	verdura
காய்கறிகள்	vegetales
நைட்ரஜன்	nitrógeno
மூலதனம்	capitales
மூலதனம்	capital
போகிறது	va
போகிறது	yendo
இனிப்பு	postres
இனிப்பு	postre
இனிப்பு	dulzura
இனிப்பு	dulces
இனிப்பு	sweet
இனிப்பு	dulce
உவமை	parábola
மரியோ	mario
சுற்றுப்பாதை	órbita
சுற்றுப்பாதை	orbita
முன்னேற்ற	progress
முன்னேற்ற	avances
முன்னேற்ற	progreso
முன்னேற்ற	progresos
எரிவாயு	gasolina
எரிவாயு	gas
எரிவாயு	gases
இயன்	lan
இயன்	ian
சேவியர்	xavier
சேவியர்	javier
விளிம்பு	delimitador
விளிம்பு	edge
விளிம்பு	filo
விளிம்பு	borde
விளிம்பு	arista
விளிம்பு	fronterizo
விளிம்பு	fronteriza
விளிம்பு	frontera
விளிம்பு	fronteras
விளிம்பு	borde
விளக்கினார்	explicado
விளக்கினார்	explicó
விளக்கினார்	explicaba
நீடித்த	duradera
நீடித்த	duraderos
நீடித்த	duraderas
நீடித்த	duradero
செய்	sei
ஹரி	hari
வாசிக்க	leído
வாசிக்க	lea
வாசிக்க	leer
வாசிக்க	lectura
அறிவுரை	consejos
அறிவுரை	asesoramiento
அறிவுரை	consejo
அயோடைடு	yoduro
பிரிவினை	partición
மறந்து	olvidado
மறந்து	olvidados
மறந்து	olvidadas
மறந்து	olvidada
மறந்து	olvide
மறந்து	olvido
மறந்து	olvidar
மறந்து	olvida
மறந்து	olvidado
மறந்து	olvidaste
மறந்து	olvido
மறந்து	olvidé
மறந்து	olvidó
மகிந்த	mahinda
சவுதி	saudí
சவுதி	saudita
சவுதி	sauditas
சவுதி	saudi
விசைப்பலகை	teclado
விசைப்பலகை	teclados
சில்லறை	minoristas
சில்லறை	minorista
ஸ்டாலின்	stalin
ஸ்டாலின்	semental
சதுப்பு	ciénaga
சதுப்பு	pantano
தோமஸ்	tomás
தோமஸ்	thomas
தோமஸ்	tomas
முதுநிலை	masters
முதுநிலை	máster
முதுநிலை	maestros
மீடியாவிக்கி	mediawiki
கனவில்	soñé
கனவில்	soñado
கனவில்	dream
கனவில்	sueña
கனவில்	sueño
கனவில்	ensueño
கனவில்	soñar
பயணிக்கும்	viajando
பயணிக்கும்	viajar
நுண்ணறிவு	inteligencia
கங்கா	ganga
காம	kama
வாங்கிய	compró
வாங்கிய	comprado
வாங்கிய	comprados
அனுராதபுரம்	anuradhapura
பிரவுன்	brown
பிரவுன்	moreno
பிரவுன்	marrones
பிரவுன்	marrón
அனுமன்	hanuman
அநேகமாக	probablemente
சாவ்	chau
காசு	gass
மார்க்சிஸ்ட்	marxista
கரைசல்	solución
கரைசல்	solucion
கரைசல்	disolución
மார்பக	mama
மார்பக	pechuga
மார்பக	seno
மார்பக	pecho
தரவரிசையில்	ranking
தரவரிசையில்	rankings
தரவரிசையில்	clasificaciones
பாலாஜி	balaji
கிரீன்	verde
கிரீன்	green
கிரீன்	verdes
மார்பு	tórax
மார்பு	cofre
மார்பு	pecho
வழக்கத்தில்	irregulares
வழக்கத்தில்	irregular
கூட்டங்கள்	reuniones
கூட்டங்கள்	encuentros
பிரபலம்	popular
பிரபலம்	populares
பிரபலம்	celebridades
பிரபலம்	famosos
பிரபலம்	famoso
பிரபலம்	celebridad
உத்தி	estrategia
அறியப்படாத	anónimo
அறியப்படாத	anonymous
அறியப்படாத	anónima
அறியப்படாத	anonimato
தரவரிசை	ranking
தரவரிசை	clasificación
மதுரா	mathura
வளர்சிதை	metabolismo
பின்லாந்து	finlandia
பேராயர்	arzobispo
ஊர்வன	reptiles
ஊர்வன	reptil
முதலீட்டாளர்கள்	inversores
முதலீட்டாளர்கள்	inversionistas
பல்துறை	versátil
மின்னல்	aligerar
மின்னல்	iluminación
மின்னல்	alumbrado
மின்னல்	relámpago
மின்னல்	lightning
மின்னல்	rayos
மின்னல்	relámpagos
மின்னல்	rayo
சுமந்து	llevar
உயிர்வேதியியல்	bioquímica
உடற்பயிற்சி	entrenamiento
உடற்பயிற்சி	ejercicios
உடற்பயிற்சி	ejercicio
உடற்பயிற்சி	gimnasio
உடற்பயிற்சி	aptitud
உடற்பயிற்சி	fitness
மதிப்பீடுகள்	críticas
மதிப்பீடுகள்	opiniones
மதிப்பீடுகள்	reseña
மதிப்பீடுகள்	reseñas
மதிப்பீடுகள்	audiencias
மதிப்பீடுகள்	calificaciones
மதிப்பீடுகள்	clasificaciones
சீதை	sita
பாங்க்	phang
வியன்னா	viena
களிமண்	clay
களிமண்	arcilla
களிமண்	barro
ரிக்	aparejo
ரிக்	rick
லிங்கன்	lincoln
சீடர்	cedro
சீடர்	discípulos
சீடர்	discípulo
அனுப்பிய	enviada
அனுப்பிய	enviados
அனுப்பிய	enviadas
அனுப்பிய	enviado
அனுப்பிய	envió
இயக்கப்பட்டது	habilitado
இயக்கப்பட்டது	habilitada
இயக்கப்பட்டது	activada
இயக்கப்பட்டது	activado
தொட்டி	bin
வசதியாக	cómodo
வசதியாக	confortable
வசதியாக	cómoda
வசதியாக	agusto
வசதியாக	cómodas
வியாபாரம்	empresa
வியாபாரம்	negocio
வியாபாரம்	negocios
தூய்மையான	puras
தூய்மையான	pura
தூய்மையான	puro
தூய்மையான	puros
ஈப்போ	ipoh
ஆல்ஃபா	alpha
ஆல்ஃபா	alfa
கோபால்	gopal
படிகள்	peldaños
படிகள்	pasos
படிகள்	escalones
பஞ்சு	esponja
பஞ்சு	esponjas
பஞ்சு	algodón
பஞ்சு	cotton
உறுப்புக்கள்	tetas
கிறிஸ்துமஸ்	navidad
கிறிஸ்துமஸ்	navidades
ஆதரிக்கும்	apoyos
ஆதரிக்கும்	soportes
ஆதரிக்கும்	apoya
இன்டெல்	inteligencia
இன்டெல்	intel
புக்கிட்	bukit
விடுதிகள்	hoteles
வார்டு	ward
வார்டு	pabellón
உற்பத்தியாளர்கள்	fabricantes
தடைகள்	obstáculos
தடைகள்	obstáculo
தட்டையான	plano
தட்டையான	piso
தட்டையான	plana
சந்திரசேகர்	chandrasekhar
பாலூட்டி	mamíferos
பேய்	ghost
பேய்	fantasmas
பேய்	fantasma
பேய்	diablo
பேய்	demonio
பிரகடனம்	declaración
குறைப்பு	reducción
சஞ்சய்	sanjay
தெரேசா	teresa
தெரேசா	teresa
தெரேசா	theresa
இமாச்சலப்	himachal
முரண்பாடு	conflicto
முரண்பாடு	conflictos
நகல்	duplicado
நகல்	duplicar
நகல்	copiar
நகல்	copia
நகல்	copiado
நகல்	copie
நகல்	ejemplar
நாவல்கள்	novelas
யோகா	yoga
ஆஸ்கார்	oscar
ஆஸ்கார்	óscar
கழுத்து	cuello
ஸ்டீவன்	alberto
ஸ்டீவன்	steven
அண்டம்	universe
அண்டம்	universo
ஐரோப்பியர்	europeos
ஐரோப்பியர்	europeos
ஐரோப்பியர்	europeo
ஐரோப்பியர்	europea
ஐரோப்பியர்	europeas
திருத்த	modificación
திருத்த	enmienda
பொதுவுடைமை	comunismo
ஆமை	tortuga
ஆமை	tortugas
ஆமை	tortuga
ஏற்பாடுகள்	acuerdo
ஏற்பாடுகள்	arreglo
ஏற்பாடுகள்	arreglos
ஏற்பாடுகள்	arreglos
சுரப்பி	glándula
சுரப்பி	glándulas
வல்லுநர்கள்	profesionales
மாத்திரை	píldora
மாத்திரை	pastilla
வலியுறுத்தி	enfatizar
டோக்கியோ	tokyo
டோக்கியோ	tokio
ஆரோக்கியமான	sano
ஆரோக்கியமான	saludables
ஆரோக்கியமான	saludable
ஆரோக்கியமான	sana
பேரன்	nieto
எருமை	búfalos
எருமை	búfalo
எருமை	buffalo
தொழிலாக	carrera
எழுதுதல்	ardiendo
எழுதுதல்	quema
எழுதுதல்	burning
எழுதுதல்	quemando
எழுதுதல்	quemar
எழுதுதல்	redacción
எழுதுதல்	escribiendo
எழுதுதல்	escribir
எழுதுதல்	escritura
சாதகமாக	positivamente
செயற்குழு	executive
செயற்குழு	ejecutiva
செயற்குழு	ejecutivos
செயற்குழு	ejecutivas
செயற்குழு	ejecutivo
காவல்துறையினர்	policía
காவல்துறையினர்	police
காவல்துறையினர்	policia
காவல்துறையினர்	policías
கோணத்தில்	ángulo
கோணத்தில்	angulo
செடிகள்	plantas
செடிகள்	planta
வீரம்	valentía
சிம்	sim
ஜெர்ரி	jerry
பதிவிறக்கம்	descargando
சுமை	cargar
சுமை	carga
தாரா	tara
வழக்கறிஞர்கள்	juristas
வழக்கறிஞர்கள்	abogados
வழக்கறிஞர்கள்	letrados
டிராகன்	dragones
டிராகன்	dragón
டிராகன்	dragon
கொண்டாடும்	celebrar
கொண்டாடும்	celebra
கொண்டாடும்	celebran
கொண்டாடும்	celebre
சனிக்கிழமை	sábados
சனிக்கிழமை	sábado
சனிக்கிழமை	sabado
இலக்க	dígito
இலக்க	dígitos
யோசேப்பு	josé
வலிப்பு	epilepsia
ஊவா	uva
கொண்டிருக்கின்றது	emboscada
வகுத்தல்	division
வகுத்தல்	división
முடிக்கப்பட்டது	completada
முடிக்கப்பட்டது	finalizado
முடிக்கப்பட்டது	completadas
முடிக்கப்பட்டது	completados
முடிக்கப்பட்டது	terminado
முடிக்கப்பட்டது	completado
முடிக்கப்பட்டது	acabados
முடிக்கப்பட்டது	terminados
முடிக்கப்பட்டது	finalizado
முடிக்கப்பட்டது	acabado
முடிக்கப்பட்டது	terminado
முடிக்கப்பட்டது	terminada
செயலை	action
செயலை	acción
செயலை	accion
நிறைவேற்றப்பட்டது	ejecutadas
நிறைவேற்றப்பட்டது	ejecutada
நிறைவேற்றப்பட்டது	ejecutado
நிறைவேற்றப்பட்டது	ejecutados
சகோதரிகள்	hermanas
நேர்மறை	positivos
நேர்மறை	positivo
நேர்மறை	positiva
நேர்மறை	positivas
ஹைதராபாத்	hyderabad
வரையப்படும்	dibujado
மனநிலை	animo
மனநிலை	humor
மனநிலை	ánimo
கௌதம	gautama
குற்ற	culpable
குற்ற	culpables
ஓவியர்கள்	pintores
மயிலை	peacock
குஜராத்தி	gujarati
பிராங்க்	frank
பிராங்க்	franco
பிராங்க்	francos
பிராங்க்	franck
தாது	mineral
தாது	mena
தாது	minerales
தாது	mineral
மந்திர	mágicos
மந்திர	mágico
மந்திர	mágica
மந்திர	magico
சர்ச்சைக்குரிய	problemática
சர்ச்சைக்குரிய	problemáticas
சர்ச்சைக்குரிய	problemático
சர்ச்சைக்குரிய	problemáticos
சர்ச்சைக்குரிய	polémica
சர்ச்சைக்குரிய	controvertida
சர்ச்சைக்குரிய	controversial
சர்ச்சைக்குரிய	polémico
