kategória	категорија
politická	политичко
politická	политичка
víťazstvo	победа
veľkosti	големина
veľkosti	величини
veľkosti	големини
jazero	езерото
jazero	езеро
dôležité	важна
dôležité	битно
dôležité	важно
dôležité	битен
dôležité	важни
nasa	наса
nasa	nasa
sovietskeho	советска
sovietskeho	советски
charakter	карактер
charakter	лик
charakter	знак
charakter	природа
charakter	природата
hudobná	музика
hudobná	музички
hudobná	музичка
hudobná	мјузикл
hudobná	музичко
spočiatku	првично
komplex	комплекс
komplex	комплексен
art	уметност
art	арт
art	уметничко
art	уметноста
geografia	географија
kraja	округот
výstavba	изградбата
výstavba	градба
výstavba	градење
výstavba	градежништво
výstavba	конструкција
výstavba	изградба
pierre	пјер
osoby	личности
osoby	лица
motory	мотори
motory	моторс
motory	моторите
motory	мотори
typy	типови
svätý	светец
svätý	свети
svätý	сеинт
svätý	света
svätý	свето
svätý	света
londýn	london
londýn	лондон
londýn	лондонски
provence	прованса
body	точки
body	поенти
body	поени
starý	старо
starý	стари
starý	стар
starý	стара
krátky	кратки
krátky	кратко
krátky	кратка
krátky	краток
krátky	кус
otvorená	отворено
otvorená	отворени
otvorená	отворена
otvorená	отворен
otvorená	опен
otvorená	отвори
záujem	заинтересираните
záujem	заинтересиран
záujem	заинтересирани
záujem	заинтересирана
záujem	камата
záujem	интерес
záujem	интереси
záujem	камати
považuje	смета
talianska	италија
talianska	италијанска
talianska	италијански
talianska	италијанецот
talianska	италијанец
grécky	грчки
grécky	грчка
grécky	грк
postavenie	статус
postavenie	позиција
postavenie	положба
colspan	colspan
vytvoriť	создај
vytvoriť	креирање
mestská	урбан
mestská	урбана
mestská	урбано
mestská	урбани
riešenie	раствор
riešenie	решение
držitelia	држачи
držitelia	чувари
windows	windows
windows	прозорци
televízne	телевизија
kláštor	манастир
kláštor	манастир
kláštor	аби
kláštor	опатија
kláštor	опатијата
použité	искористен
použité	користени
použité	користена
použité	искористена
použité	користен
jazyku	јазик
útok	напад
útok	атак
útok	напад
web	web
web	веб
web	пајажина
martina	мартина
martina	мартин
rakúska	австрискиот
rakúska	австриски
rakúska	австриска
rakúska	австриско
rakúska	австриска
rakúska	австрија
noci	ноќи
súvislosti	контекст
krát	пати
zmluvy	договори
zmluvy	спогодби
zmluvy	спогодбите
úrovni	ниво
tvorbe	формирање
tvorbe	формација
veda	науката
veda	наука
veda	науки
dlho	лонг
dlho	долги
dlho	долго
dlho	долга
posádky	екипи
posádky	екипите
posádky	екипаж
posádky	екипа
pavla	пол
pavla	паул
pavla	павле
kalifornia	калифорнија
metal	метал
menšie	помало
menšie	помал
menšie	помала
menšie	помало
menšie	помал
menšie	помали
menšie	малолетник
menšie	помали
patril	припаѓаа
patril	припаѓал
patril	припаѓаше
patril	припаѓале
patril	припаѓала
sedem	седум
sedem	seven
sedem	седма
iihf	iihf
jura	jura
remix	ремикс
space	простор
space	вселена
space	просторот
ocenenia	награди
ocenenia	награди
tímy	екипи
tímy	тимови
tvorba	создавање
tvorba	креирање
tvorba	креација
tvorba	формирање
tvorba	формација
názory	мислења
názory	погледи
názory	ставови
názory	прегледи
názory	прикази
republike	република
republike	republic
republike	републиката
septembri	септември
poľský	полски
poľský	полска
poľský	полирање
poľský	полско
kultúrne	културни
kultúrne	културен
kultúrne	културно
kultúrne	културна
kultúrne	културно
kultúrne	културолошки
lietadla	летала
lietadla	авионски
pro	про
pro	pro
pro	професионалец
väčšie	поголеми
väčšie	поголемо
väčšie	поголем
väčšie	поголема
väčšie	поголемо
väčšie	поголем
väčšie	поголеми
väčšie	поголема
väčšie	поголемо
väčšie	поголем
januári	јануари
rodine	семејство
rodine	фамилијарно
rodine	фамилијарна
rodine	фамилија
eva	ева
eva	ива
dynastie	династијата
dynastie	династија
majster	господар
majster	мајстор
majster	мајсторот
majster	master
priemer	дијаметар
priemer	просечен
priemer	просечни
priemer	просечно
priemer	просек
priemer	просечна
priemer	значи
dolina	долината
dolina	долина
dolina	котлина
dolina	dolina
rakety	проектилите
rakety	проектили
rakety	ракети
rakety	проектили
rakety	ракети
rakety	рекети
nálezy	сознанија
nálezy	наоди
nálezy	заклучоци
nálezy	заклучоците
nálezy	откритија
united	соединети
united	јунајтед
united	обединета
united	обединето
united	обединети
hora	хора
hora	планинска
hora	планински
hora	планина
práv	права
súvisiace	поврзани
súvisiace	поврзано
každá	секоја
každá	секое
každá	секој
každá	секоја
doliny	долини
auguste	огист
auguste	август
auguste	аугуст
zľava	попуст
konkrétne	специфична
konkrétne	специфично
konkrétne	специфични
konkrétne	конкретни
konkrétne	специфичен
konkrétne	одредено
konkrétne	конкретни
konkrétne	конкретна
konkrétne	бетон
konkrétne	бетонски
konkrétne	конкретен
konkrétne	поточно
konkrétne	специфично
konkrétne	конкретно
hory	планини
hory	планинска
hory	планински
hory	планина
nemecká	германски
nemecká	герман
nemecká	германска
trón	тронот
trón	трон
trón	престол
île	île
cher	шер
link	врска
anglicko	англија
londýne	london
londýne	лондон
londýne	лондонски
ochranu	заштита
pôvodný	оригинал
vojsk	трупи
vojsk	војници
vojsk	трупи
vojsk	трупа
sonda	сонда
sonda	истрага
objavili	откриени
objavili	откриено
objavili	откриена
divízie	поделби
divízie	дивизии
symbol	симбол
jazykov	јазици
svetová	ворлд
svetová	world
svetová	свет
svetová	светот
svetová	свету
také	вакви
také	таквите
také	такви
také	таков
také	таква
spája	поврзува
spája	обединува
prof	проф
kobayashi	кобајаши
posádka	екипаж
posádka	екипа
materiál	материјална
materiál	материјал
materiál	материјали
amerike	америка
lepšie	подобри
lepšie	подобра
lepšie	подобар
lepšie	подобро
rukou	рака
rukou	дланка
rím	рим
marci	марш
marci	март
marci	марси
forma	форма
kariéra	кариера
kariéra	кариери
kariéra	кариера
severnom	северен
severnom	северна
slovakia	словачка
texty	текстови
texty	стихови
joseph	јосиф
joseph	џозеф
dni	денови
dni	дена
sondy	сонда
sondy	истрага
známi	позната
známi	познати
známi	познат
známi	познаници
choroby	болест
choroby	болест
choroby	болести
choroby	заболувања
choroby	заболување
choroby	болест
choroby	болести
siete	мрежи
siete	мрежи
siete	мрежа
siete	мрежи
siete	network
pop	тате
pop	поп
pop	pop
savoie	savoie
jadro	суштински
jadro	јадрото
jadro	јадро
jadro	јадро
jadro	кернелот
zariadenie	уред
zariadenie	направа
zariadenie	опрема
zariadenie	инсталацијата
zariadenie	инсталација
zariadenie	установа
zariadenie	објект
okruhu	коло
nezávislosť	независност
nezávislosť	независноста
výhry	победува
výhry	победи
výhry	добивки
výhry	добивката
federácia	федерација
federácia	федерацијата
ciest	патишта
prípadoch	случаи
prípadoch	случаеви
decembri	декември
voľby	опции
voľby	избори
voľby	избори
jozefa	јосиф
jozefa	џозеф
pol	pol
možnosti	можности
možnosti	опции
online	онлајн
online	online
man	маж
man	чоек
man	човек
man	мен
man	човекот
prečo	зошто
prečo	зашто
medzinárodných	international
medzinárodných	меѓународна
medzinárodných	интернационална
medzinárodných	меѓународни
medzinárodných	меѓународен
zápis	нотација
zápis	тревога
filmov	филмови
obyvateľstvo	популација
obyvateľstvo	население
riaditeľ	режисер
riaditeľ	директор
riaditeľ	директорот
riaditeľ	директорката
riaditeľ	директор
sieť	net
sieť	нето
sieť	нет
sieť	мрежа
sieť	решетка
sieť	мрежа
sieť	мрежи
sieť	network
zakladateľ	основач
rastliny	билки
rastliny	растенија
rastliny	централи
rastliny	билка
rastliny	растение
rastliny	централа
line	линија
viaceré	повеќекратни
viaceré	повеќекратна
viaceré	повеќекратен
takéto	вакви
takéto	таквите
takéto	такви
takéto	таков
takéto	таква
moskva	москва
moskva	московски
zhruba	приближно
zhruba	отприлика
afriky	африка
pozície	положби
pozície	позиции
japonsku	јапонија
japonsku	јапан
spomína	спомнува
spomína	споменува
vety	фрази
vety	казна
vety	реченица
vety	пресуда
vety	казни
vety	реченици
vety	пресуди
veže	кули
novembri	ноември
kusov	парчиња
ríme	рим
hlasov	гласови
hlasov	гласа
hlasov	гласови
hlasov	voices
hlasov	војсис
olympijské	олимписки
olympijské	олимпик
manželky	сопругите
manželky	сопруги
firma	фирма
firma	компанија
bas	бас
bas	bas
štart	почни
štart	почеток
štart	старт
štart	полетување
štart	полетувањето
štart	стартување
štart	лансирање
japonsko	јапонија
japonsko	јапан
time	времето
time	време
maria	марија
stanici	станица
časopisu	магазин
časopisu	списание
socha	скулптура
socha	скулптури
socha	статуа
hudbu	музика
festival	фестивал
dosahuje	постигнува
dosahuje	остварува
dosahuje	постигне
technické	технички
technické	техничко
nato	нато
úsek	рез
úsek	оддел
úsek	отсек
úsek	секција
úsek	оддел
úsek	сегмент
severne	северно
severne	север
severne	северот
noviny	весник
noviny	весници
noviny	весници
stáva	постанува
stáva	станува
stáva	станувајќи
stáva	станување
skoro	речиси
skoro	скоро
skoro	рано
skoro	ран
objekt	предмет
objekt	објект
apollo	аполон
apollo	аполо
slnko	сонце
slnko	сонцето
lodí	бродови
lodí	бродовите
mapy	мапи
mapy	мапите
mapy	maps
mapy	мап
mapy	карта
mapy	мапа
mapy	мапата
účastníci	учеснички
účastníci	учесници
účastníci	присутни
účastníci	присутните
autorov	авторите
autorov	автори
znova	повторно
znova	одново
znova	пак
slúžil	служеа
slúžil	служел
slúžil	служеле
slúžil	служеше
politika	политика
politika	политика
špeciálne	посебно
špeciálne	специјален
špeciálne	специјално
špeciálne	специјални
špeciálne	посебна
špeciálne	специјална
zloženie	состав
poskytuje	пружа
poskytuje	обезбедува
učiteľ	наставник
učiteľ	професорка
učiteľ	наставничка
učiteľ	учител
učiteľ	професор
zlatá	слатка
zlatá	сладок
zlatá	слатко
zlatá	златен
zlatá	златни
zlatá	злато
zlatá	златно
zlatá	златни
zlatá	златна
zlatá	златен
národov	нациите
národov	нации
národov	народите
národov	народи
dôvodov	причини
hlas	гласот
hlas	глас
hodnota	вредност
kmeň	оптоварување
kmeň	произлегуваат
kmeň	матични
kmeň	племето
kmeň	племе
automaticky	автоматски
automaticky	автомобилски
automaticky	auto
automaticky	авто
automaticky	автоматско
automaticky	автоматски
automaticky	автоматска
automaticky	автоматско
automaticky	автоматски
vlastne	всушност
herečky	глумици
iso	din
iso	iso
stretnutia	седници
stretnutia	сеанси
stretnutia	сесии
stretnutia	средби
stretnutia	состаноци
stretnutia	назначувања
stretnutia	средба
stretnutia	состанок
aktivity	активности
aktivity	дејност
aktivity	активност
aktivity	активности
franche	франш
grécko	грција
ostrovov	острови
zámky	брави
dušan	душан
dušan	душан
provincii	покраина
provincii	провинција
provincii	покраината
meria	измери
meria	мерат
výraz	изразување
výraz	изразувањето
výraz	израз
španielsky	шпански
španielsky	шпанско
španielsky	шпанска
mil	mil
roman	римска
roman	римски
roman	римјанин
roman	роман
roman	римско
červená	црвен
červená	црвена
červená	црвено
červená	црвени
správne	десно
správne	надесно
správne	право
správne	точен
správne	исправи
správne	точна
svetla	светлината
svetla	светол
svetla	светло
svetla	светлина
svetla	светлост
čierna	црн
čierna	црна
čierna	црно
čierna	црни
čierna	црнец
vidieť	види
vidieť	гледаш
vidieť	видете
hore	буден
hore	будни
hore	будна
hore	горе
značne	значително
značne	забележливо
hnutie	движење
doslova	буквално
bunky	келија
bunky	ќелија
bunky	клетки
bunky	ќелии
športové	спортска
športové	спортски
športové	sport
športové	спорт
športové	спортови
športové	спортски
športové	спорт
čoskoro	наскоро
čoskoro	набрзо
skratka	акроним
skratka	кратенка
kanada	канада
prahy	прагови
prahy	прага
posledná	последно
posledná	последни
posledná	последен
posledná	последна
posledná	последниот
hrať	пушти
hrať	играј
hrať	свири
hrať	свирење
hrať	играње
hrať	свири
ferdinand	фердинанд
sezóna	сезона
london	london
london	лондон
london	лондонски
bitky	борби
bitky	тепачки
bitky	борби
bitky	битки
bitky	битките
bitky	тепање
one	една
one	едната
one	еден
one	едно
slovan	слован
používané	искористен
používané	користени
používané	користена
používané	искористена
používané	користен
motora	моторот
motora	мотор
tatry	tatry
ríma	рим
boj	борба
boj	борба
boj	тепачка
porazil	поразена
porazil	поразени
porazil	порази
porazil	поразен
vecí	работи
vecí	нешта
júni	јуни
júni	џун
pásmo	бенд
dĺžku	должина
nižšie	подолу
nižšie	долна
nižšie	пониско
nižšie	долен
divákov	гледачи
divákov	гледачи
divákov	гледачите
úspešne	успешно
viedeň	виена
hádzanej	ракометна
hádzanej	ракометот
hádzanej	ракомет
vzťahu	врска
vzťahu	однос
panna	девица
panna	девица
tvorili	формирана
tvorili	формирани
tvorili	формиран
tvorili	формирано
dvakrát	двапати
dna	дна
dna	днк
pilot	пилот
pilot	пилотот
ffffff	ffffff
provincia	покраина
provincia	провинција
provincia	покраината
žena	жената
žena	жено
žena	жена
žena	женка
žena	женско
žena	женски
žena	женска
žena	сопруга
žena	жена
situácia	ситуација
predpokladá	предвидува
predpokladá	претпоставува
sila	снага
sila	сила
sila	силата
sila	сила
sila	присили
dieťa	бебе
dieťa	орце
dieťa	душичка
dieťa	срце
dieťa	дете
dieťa	кид
dieťa	дете
dordogne	дордоња
ústav	институт
mierne	благо
mierne	умерено
mierne	благи
mierne	блага
mierne	благ
navigačné	nav
navigačné	навигациони
vedenie	управување
vedenie	менаџмент
vedenie	раководење
vedenie	лидерски
vedenie	раководство
vedenie	лидерска
vedenie	лидерство
vedenie	водство
vedenie	води
vedenie	трага
vedenie	олово
vedenie	водечки
vedenie	водство
arena	арена
stredná	средина
stredná	среден
stredná	среден
stredná	медиум
stredná	средно
stredná	централно
stredná	централен
stredná	централа
stredná	централна
stredná	умерени
stredná	умерен
stredná	умерена
stredná	значи
prebieha	тековен
prebieha	тековни
prebieha	тековна
skončila	истече
referencie	упатува
referencie	референци
referencie	препораки
referencie	референца
referencie	референтна
plochy	површини
plochy	подрачја
plochy	области
plochy	површини
plochy	површина
schopnosť	способност
schopnosť	способност
končí	завршува
jediným	ѓон
svetlo	светлината
svetlo	светол
svetlo	светло
svetlo	светлина
svetlo	светлост
doba	период
doba	period
doba	времето
doba	време
medzinárodný	international
medzinárodný	меѓународна
medzinárodný	интернационална
medzinárodný	меѓународни
medzinárodný	меѓународен
relatívne	роднина
relatívne	релативна
relatívne	релативно
budov	градби
budov	згради
vnútri	внатре
vnútri	однатре
vnútri	интра
príklad	пример
group	група
group	групно
group	групни
group	групна
futbal	фудбал
futbal	фудбал
galéria	галерија
potreby	потреби
osoba	особа
osoba	личност
osady	населби
kanade	канада
mohla	може
astronómia	астрономија
astronómia	астрономијата
dvd	dvd
dvd	двд
dvd	двд
hrala	играше
hrala	одиграно
hrala	одигран
hrala	свирел
vlastný	сопствени
vlastný	сопствено
vlastný	сопствена
vlastný	сопствен
vlastný	сопствено
vlastný	сопствени
názor	мислење
postava	карактер
postava	лик
postava	знак
švajčiarsko	швајцарија
vytvorili	создадено
vytvorili	создадени
vytvorili	креирано
vytvorili	создадена
vytvorili	создаден
najväčších	најголема
najväčších	најголемо
škoda	сожалување
škoda	жално
škoda	срам
škoda	срамота
autora	автор
švédsko	шведска
pohára	чашка
pohára	куп
pohára	шолја
pohára	пехар
gólov	голови
gólov	цели
fakulty	факултети
fakulty	факултетите
fakulty	факултет
fakulty	faculty
trate	линии
trate	траки
trate	траги
trate	трагови
znaky	ликови
znaky	карактери
znaky	знаци
znaky	знаци
star	ѕвезден
star	ѕвезда
star	ѕвездички
čierny	црн
čierny	црна
čierny	црно
čierny	црни
čierny	црнец
post	објава
post	објавата
post	пост
post	објави
objavila	откриени
objavila	откриено
objavila	откриена
indre	ендр
petr	петр
pracuje	работи
pracuje	дела
pracuje	работи
pracuje	работен
pracuje	работна
pracuje	работење
maďarský	унгарскиот
maďarský	унгарски
maďarský	унгарска
väčší	поголеми
väčší	поголемо
väčší	поголем
väčší	поголема
väčší	поголемо
väčší	поголем
väčší	поголеми
väčší	поголема
väčší	поголемо
väčší	поголем
plocha	област
plocha	подрачје
plocha	површина
karl	карл
karl	карл
zbierka	збирка
zbierka	колекција
biely	бело
biely	бели
biely	бел
biely	бела
biely	вајт
umiestnené	лоциран
umiestnené	лоцирана
umiestnené	лоцирано
umiestnené	сместена
umiestnené	сместени
umiestnené	ставено
umiestnené	поставени
vstup	влезот
vstup	влез
vstup	внес
vstup	влезни
vstup	влез
vstup	ставка
vstup	влезна
histórie	историја
povstania	востание
povstania	бунтови
povstania	востанија
hodiny	часови
hodiny	саати
hodiny	часовници
hodiny	часовниците
hodiny	часовникот
hodiny	часовник
roussillon	русијон
francúzske	французи
francúzske	француски
múzea	музеите
múzea	музеи
múzea	музеј
johann	јохан
najmenej	најмалку
pôvodné	оригинал
languedoc	лангдок
hrali	играше
hrali	одиграно
hrali	одигран
hrali	свирел
ruská	руска
ruská	руски
ruská	руско
chrámu	храмот
chrámu	темпл
chrámu	храм
obrany	одбрана
novín	весници
novín	весник
novín	весници
str	стр
rieke	река
rieke	ривер
rieke	реката
parlamentu	парламентот
parlamentu	парламент
hranicu	граница
podujatia	настани
najvyššie	највисоко
najvyššie	највисока
najvyššie	највисок
ústavu	устав
kardinál	кардинал
kardinál	кардиналот
majstrov	мајстори
majstrov	господари
majstrov	мастерс
majstrov	господарите
majstrov	прваци
majstrov	шампиони
majstrov	шампионите
mesiace	месеци
mesiace	месечини
dramatik	драматург
výšky	хајтс
výšky	височини
výšky	висина
free	слободни
free	бесплатно
free	слободно
free	слободна
free	слободен
zmena	модификација
zmena	промени
zmena	промена
zmena	смени
zmena	измени
úroveň	ниво
chce	сака
county	жупанија
county	округот
county	округ
britská	британски
britská	британска
britská	британскиот
súd	судење
súd	суд
súd	трибунал
súd	трибуналот
ročník	берба
prostredie	средина
prostredie	околина
rýchlosti	брзина
rýchlosti	брзини
biela	бело
biela	бели
biela	бел
biela	бела
biela	вајт
dedina	село
dedina	селски
jar	пролет
jar	пролетни
club	клуб
dvaja	два
dvaja	двајца
dvaja	две
dáta	податок
dáta	податоци
podstate	суштина
podstate	екстракт
podstate	екстрактот
značka	бренд
značka	марка
značka	марк
značka	белег
značka	обележи
značka	ознака
značka	означи
don	дон
ľahko	лесно
ľahko	лесни
ľahko	лесен
ľahko	лесно
ľahko	лесна
španielska	шпанија
španielska	шпански
španielska	шпанско
španielska	шпанска
santa	санта
zbrane	оружје
zbrane	оружја
zbrane	пиштоли
zbrane	пушки
zbrane	оружје
toky	потоци
toky	тече
nemal	имаа
nemal	имаше
pravidelne	редовно
pravidelne	редовна
pravidelne	регуларен
pravidelne	регуларно
pravidelne	редовни
pravidelne	редовен
pravidelne	регуларни
pravidelne	периодично
motorov	моторите
motorov	мотори
kráľovná	queen
kráľovná	кралица
ľadový	лед
ľadový	мраз
ľadový	леден
dát	податок
dát	податоци
hlavy	главите
hlavy	глави
filip	филип
filip	филип
filip	filip
autori	писатели
autori	авторите
autori	автори
pravidlá	правила
vzdelanie	образование
vzdelanie	едукација
holandsko	холандија
fotografie	фотографија
fotografie	фотографирање
fotografie	photography
fotografie	фотографии
fotografie	слики
vojsko	воена
vojsko	војска
vojsko	трупи
vojsko	војници
vojsko	армија
vojsko	војска
island	исланд
navrhol	предложена
navrhol	предложени
navrhol	навести
navrhol	предложено
navrhol	предложи
mier	спокој
mier	мир
washington	вашингтон
opis	опис
patrila	припаѓаа
patrila	припаѓал
patrila	припаѓаше
patrila	припаѓале
patrila	припаѓала
bližšie	поблиски
bližšie	поблиску
bližšie	поблизу
bližšie	поблиску
preteky	трки
preteky	раси
preteky	трка
preteky	раса
preteky	тркачки
preteky	трки
preteky	тркање
tlak	притисок
vysoký	високиот
vysoký	висок
vysoký	висока
vysoký	хај
vysoký	високо
vysoký	high
vysoký	висок
vysoký	висока
poitou	поату
paríža	париз
west	запад
west	западно
west	вест
stroj	машина
konal	дејствуваше
konal	дејствувал
filozofi	филозофи
štít	штит
štít	штитови
stroje	машинерија
stroje	машини
stroje	машини
chemik	хемичар
patrili	припаѓаа
patrili	припаѓал
patrili	припаѓаше
patrili	припаѓале
patrili	припаѓала
budúcnosti	иднина
ťažko	тешко
ťažko	тврд
ťažko	силно
ťažko	јако
ťažko	одвај
ťažko	едвај
ťažko	тешко
ťažko	тежок
ťažko	тешка
ťažko	тешки
štruktúra	текстура
štruktúra	структура
budapešti	будимпешта
priebeh	прогрес
priebeh	напредок
publicista	публицист
pozdĺž	долж
princíp	начело
princíp	принцип
profesionálny	професионална
profesionálny	професионален
profesionálny	професионални
profesionálny	професионално
profesionálny	professional
profesionálny	професионалец
evanjelický	лутеран
používali	искористен
používali	користени
používali	користена
používali	искористена
používali	користен
operácie	операции
operácie	операција
operácie	операцијата
operácie	операции
ryby	риби
ryby	риби
ryby	фиш
ryby	риба
meuse	меза
inžinier	инжинер
inžinier	инженер
súčasnej	современа
súčasnej	современ
súčasnej	современи
life	живот
life	life
life	животот
vedúci	менаџер
vedúci	води
vedúci	трага
vedúci	олово
vedúci	водечки
vedúci	водство
afrike	африка
muž	машко
muž	машки
muž	маж
muž	чоек
muž	човек
muž	мен
muž	човекот
marek	марек
mix	мешајте
mix	мешавина
mix	мешаат
mix	микс
gitarista	гитарист
žiline	жилина
kameň	камени
kameň	камен
kameň	стон
kameň	рок
kameň	камен
kameň	карпа
prešiel	донесен
prešiel	помина
pôdy	валка
pôdy	ланд
pôdy	копно
pôdy	земјиште
pôdy	тло
pôdy	почва
správu	пораката
správu	порака
stanislav	станислав
vhodné	соодветни
vhodné	соодветна
vhodné	соодветен
vhodné	соодветно
vhodné	погодна
vhodné	соодветен
vhodné	погодно
gymnázium	граматика
gymnázium	гимназијата
pink	пинк
pink	розово
pink	розево
pink	розова
pink	розе
dobré	добра
dobré	добро
dobré	добар
systémov	системи
osobný	лично
osobný	личен
osobný	личното
osobný	лична
zmluva	договор
zmluva	договор
zmluva	спогодба
dlhá	лонг
dlhá	долги
dlhá	долго
dlhá	долга
sprava	десно
sprava	надесно
sprava	право
tony	тони
tony	тона
zvyšok	остаток
zvyšok	одмори
charentes	шарант
úlohy	задачи
úlohy	задачите
úlohy	улоги
úlohy	задачи
úlohy	задача
úlohy	задачата
úlohy	домашно
úlohy	домашна
klávesy	клучевите
klávesy	тастери
klávesy	клучеви
klávesy	копчиња
klávesy	клавијатури
novinár	новинарка
novinár	новинар
nikto	никој
trhu	пазар
trhu	маркет
trhu	пазар
štvrťfinále	четвртфиналето
údajne	наводно
údajne	наводно
údajne	наводно
linky	линии
linky	врските
linky	линковите
linky	врски
linky	линкови
diaľnica	автопат
diaľnica	автопат
schopný	способна
schopný	способно
schopný	способен
schopný	способни
schopný	способна
trh	маркет
trh	пазар
prevádzky	операции
prevádzky	установи
prevádzky	инсталации
láska	љубов
láska	љубовта
hotel	hotel
hotel	хотел
index	индекс
štruktúry	структури
štruktúry	градби
problémov	проблеми
americké	американска
americké	американски
americké	американец
edward	едвард
rezervácie	резервација
rezervácie	резервации
rezervácie	резервираност
rezervácie	резервации
rezervácie	резервација
adam	адам
fakulta	факултет
fakulta	faculty
king	крал
king	кинг
king	кралот
látok	супстанци
látok	супстанции
európsky	европски
európsky	европско
európsky	европска
hmotnosti	маси
hmotnosti	тежина
píše	пишува
kapela	бенд
písomná	напишано
písomná	напишани
písomná	пишано
písomná	пишан
katedrála	катедрала
vojenský	воена
vojenský	војска
plán	планираат
plán	план
auvergne	auvergne
tretia	трета
tretia	трет
tretia	трето
tretia	трети
tretia	третиот
podobný	слично
podobný	сличен
podobný	слична
podobný	слични
výskumu	истражување
výskumu	истражувања
účely	намени
atmosféry	атмосфера
osi	оси
osi	оски
osi	секири
osi	оска
mars	марс
stredisko	средина
stredisko	центар
dĺžky	должина
synov	синови
synov	синовите
milióna	милион
milióna	милиони
oceánu	оушн
oceánu	океан
členenie	слом
členenie	расипување
maine	мејн
čína	кина
spisovateľka	писателка
spisovateľka	писател
osem	eight
osem	осуммина
osem	осум
postaviť	изгради
postaviť	градење
postaviť	градиме
postaviť	изградба
prišli	пристигнаа
prišli	пристигнал
prišli	пристигна
prišli	дошол
prišli	дојде
prišli	дојдоа
štátne	состојба
štátne	држава
dosiahnuť	достигнат
dosiahnuť	опсег
dosiahnuť	достигне
dosiahnuť	досег
dosiahnuť	остварување
dosiahnuť	постигне
povedal	рече
povedal	рекол
medailu	медал
škôl	школи
škôl	училишта
žiarenia	зрачење
žiarenia	радијација
žiarenia	радиација
celková	севкупно
celková	општо
každého	сите
každého	секого
každého	секоја
straty	губење
straty	губиток
straty	загуба
straty	загуби
straty	жртви
pes	куче
american	американска
american	американски
american	американец
minister	министер
minister	министерката
minister	министерка
momentálne	тековно
momentálne	моментално
predchodca	претходник
mori	мори
mori	море
domy	куќи
domy	домови
služieb	сервиси
služieb	услуги
služieb	служби
polovica	пола
polovica	половина
polovica	половината
lety	летови
techniky	техники
sopka	вулкан
sopka	вулканот
kariéru	кариера
eduard	едвард
prešove	прешов
zlaté	слатка
zlaté	сладок
zlaté	слатко
zlaté	златно
zlaté	златни
zlaté	златна
zlaté	златен
white	бело
white	бели
white	бел
white	бела
white	вајт
súčasná	истовремени
súčasná	современа
súčasná	современ
súčasná	современи
isté	одредени
isté	определени
alexandra	александра
stupňa	инстанца
wta	вта
starší	старешини
starší	старешина
starší	постариот
starší	постар
starší	постари
starší	постара
starší	постари
starší	постар
starší	постаро
karty	карти
karty	картички
karty	ливчиња
karty	ливчињата
karty	картичка
karty	картичката
karty	карта
študentov	студенти
študentov	ученици
študentov	студентите
mike	мајк
určený	определен
určený	решен
určený	одлучен
určený	одлучно
určený	одлучни
určený	одлучна
frank	франк
frank	френк
pomenovanie	мандат
pomenovanie	термин
pomenovanie	именување
pomenovanie	вероисповед
minimálne	минимално
minimálne	минимална
minimálne	минимум
minimálne	минимална
minimálne	минимално
minimálne	минимални
minimálne	минимален
simon	simon
simon	сајмон
simon	симон
dolárov	долари
dolárov	долари
metódy	методи
útočník	напаѓач
útočník	напаѓачот
útočník	напаѓачот
podniky	претпријатија
podniky	дуќани
podniky	бизниси
základ	фондација
základ	темели
základ	темел
základ	основа
základ	базата
základ	база
obyčajne	обично
street	улични
street	улица
street	уличен
nástroj	инструмент
nástroj	инструментот
nástroj	алатка
nástroj	алат
bibliografia	библиографија
radio	радио
európske	европски
európske	европско
európske	европска
rozšírenie	наставка
rozšírenie	продолжение
rozšírenie	продолжување
rozšírenie	проширување
rozšírenie	експанзија
rozšírenie	проширување
rozšírenie	проширување
rozšírenie	прошири
nemci	германци
nemci	германците
jazera	езерото
jazera	езеро
friedrich	фридрих
výstup	излези
výstup	егзит
výstup	излез
výstup	излезен
výstup	излез
vozidiel	возила
slová	зборови
vesmíre	вселена
vesmíre	универзум
vesmíre	космос
maximálna	max
maximálna	макс
maximálna	максимална
maximálna	максимално
maximálna	максимален
maximálna	максимум
obsahujú	содржат
teploty	температури
teploty	температура
nástupca	наследник
zomrela	почина
zomrela	умре
zomrela	умрел
zomrela	починал
zomrela	умрела
zostal	останаа
zostal	останале
zostal	останав
zostal	остана
zostal	останал
zostal	останаа
zostal	останале
zostal	остана
pravda	вистинито
pravda	вистина
pravda	вистината
pracovník	работник
pracovník	работникот
pracovník	работничка
vysoko	високиот
vysoko	висок
vysoko	висока
vysoko	хај
vysoko	високо
vysoko	high
austrália	австралија
príležitosti	наврати
príležitosti	прилики
príležitosti	можност
príležitosti	можности
príležitosti	можностите
príležitosti	прилика
príležitosti	пригода
kráľov	кралеви
kráľov	кралевите
vedľa	покрај
ťažké	тешка
ťažké	тежок
ťažké	тешки
ťažké	тешкото
ťažké	тешко
ťažké	тврд
ťažké	силно
ťažké	јако
ťažké	цврст
ťažké	тешки
ťažké	тешка
ťažké	тешко
ťažké	тежок
ťažké	тешка
ťažké	тешки
fakt	факт
fakt	стварно
fakt	навистина
prekladateľ	преведувач
big	големо
big	голем
big	голема
big	големи
doma	дом
doma	дома
doma	домот
doma	home
rozdelenie	слом
rozdelenie	дивизија
