категория	kategória
руководство	útmutató
руководство	útmutatás
руководство	kézikönyv
руководство	kézi
руководство	manuális
руководство	vezetői
руководство	vezetés
руководство	kézikönyv
руководство	kézikönyve
руководство	kalauz
руководство	útmutató
характер	jellem
характер	karakter
характер	jelleg
характер	természet
исключительно	kivételesen
исключительно	kizárólagosan
исключительно	kizárólag
официальная	hivatalos
официальная	tisztviselő
островов	szigetek
островов	szigeteket
лиц	személyek
лиц	magánszemélyek
лиц	egyének
полное	full
полное	teljes
музыканты	zenész
музыканты	zenészek
библиотека	könyvtári
библиотека	könyvtár
библиотека	könyvtárban
вступил	bevitt
вступил	belépett
вступил	beléptem
вступил	lépett
литература	irodalom
победитель	győztes
победитель	nyertes
отряд	brigád
отряд	osztag
правда	igaz
правда	igazi
правда	igazság
месяца	hónap
месяца	hónapokig
месяца	hónapok
месяца	hónap
месяца	hónapja
погиб	meghalt
армении	örmény
армении	örményország
шесть	hat
адрес	cím
адрес	címe
результат	eredmény
результат	eredmény
результат	eredmények
результат	eredményei
зачем	miért
поверхности	felületek
поверхности	felszín
поверхности	felület
поверхности	felszíni
оружие	fegyver
оружие	fegyvert
оружие	karok
оружие	fegyvert
оружие	karokat
оружие	kar
оружие	fegyverek
оружие	fegyver
оружие	pisztoly
оружие	fegyver
оружие	fegyverek
оружие	fegyvereket
оружие	ágyúk
оружие	fegyverek
столица	főváros
столица	tőke
любовь	szeretettel
любовь	love
любовь	szeretet
любовь	szerelem
содержание	tartalma
содержание	tartalmát
содержание	tartalom
младший	legfiatalabb
младший	junior
студии	studios
студии	studio
студии	stúdió
продюсер	gyártó
продюсер	termelő
продюсер	producer
продюсер	termelői
авторов	írók
авторов	szerzői
авторов	szerzők
поля	mezőket
поля	mezők
поля	fields
поля	földek
поля	mező
поля	mező
фотографии	fotók
фотографии	fényképek
фотографии	fotózás
фотографии	fotók
фотографии	fényképek
фотографии	képek
фотографии	képeket
фотографии	képek
фотографии	fényképek
рублей	rubelt
опять	újra
дал	dal
дал	dahl
дал	adta
дал	adott
запад	nyugat
запад	nyugati
швеции	svéd
швеции	svédország
швеции	svédország
случай	ügy
случай	case
случай	eset
штаб	főhadiszállás
штаб	székhely
постепенно	fokozatosan
наконец	végre
джеймс	james
джеймс	jakab
появилась	megjelent
очевидно	nyilvánvaló
очевидно	látszólag
очевидно	nyilvánvaló
очевидно	nyilvánvalóan
философии	filozófia
достижения	eredmények
эпизод	epizód
эпизод	rész
образ	kép
образ	képet
стихи	verseket
стихи	verseket
стихи	vers
стихи	költészet
фронт	front
фронт	eleje
прямо	egyenesen
прямо	egyenes
лос	los
лос	voc
американская	amerikai
млн	millió
китай	porcelán
китай	kína
китай	china
отчёт	jelentést
отчёт	jelentés
отчёт	beszámoló
учёный	tudós
учёный	tudós
появился	megjelent
григорий	gregory
григорий	gergely
григорий	grigorij
пол	nemek
пол	nemi
пол	neme
пол	paul
пол	pál
пол	emelet
пол	padló
париже	párizs
париже	párizsi
париже	párizsban
центральный	központi
дворец	palota
дворец	palace
частично	részleges
частично	részlegesen
частично	részben
частично	rész
частично	része
частично	részben
частично	részben
частично	részlegesen
считает	talál
считает	megtalálja
судья	judge
судья	bíró
судья	bíró
судья	bíró
обновление	frissítés
обновление	frissítése
обновление	frissítés
обновление	frissítése
бас	als
бас	bass
бас	basszus
местности	terep
последнее	utoljára
последнее	utolsónak
последнее	last
последнее	utolsó
организаций	szervezetek
китая	kínai
китая	kínaiak
поддержку	támogatás
поддержку	támogatást
искусство	művészet
искусство	művészetek
искусство	művészeti
искусство	művészet
искусство	art
современных	modern
современных	korszerű
современных	kortárs
венгрии	hungary
венгрии	magyarország
венгрии	magyarul
венгрии	magyarok
венгрии	magyar
венгрии	hungarian
инженер	mérnök
очков	pont
очков	pontok
верхняя	felső
верхняя	haute
картины	festmények
авторы	írók
авторы	szerzői
авторы	szerzők
тома	toma
тома	thomas
тома	tamás
тома	mennyiségek
тома	kötet
тома	volumen
царь	kinga
царь	cár
деньги	pénz
деньги	pénzt
южная	dél
южная	déli
южная	dél
южная	délre
южная	déli
канады	kanadai
делает	teszi
ночь	éj
ночь	este
ночь	éjjel
ночь	éjszaka
пер	per
устройство	berendezés
устройство	szerkezet
устройство	eszköz
устройство	készülék
началось	kezdődött
началось	kezdte
началось	elkezdődött
началось	kezdődött
началось	megkezdődött
началось	elkezdődött
асср	usda
городское	városi
ролях	szerepei
финляндии	finnország
финляндии	finnország
финляндии	finn
доказательств	bizonyíték
доказательств	bizonyítékok
голосов	szavazatok
голосов	szavazat
кораблей	hajók
успешно	sikeres
успешно	sikeresen
успешно	sikeresen
технологии	technológiák
технологии	technológia
технологии	technika
сфера	gömb
сфера	gömb
ибн	ibn
план	terv
исторический	történelmi
исторический	történelmi
исторический	történeti
органов	szervei
органов	szervek
выборы	választási
выборы	választás
выборы	választások
выборы	választások
батальон	zászlóalj
директора	igazgatók
лев	oroszlán
лев	lev
лев	leo
шоссе	autópályák
шоссе	autópályán
шоссе	autópálya
шоссе	főút
шоссе	országút
шоссе	autópálya
политический	politikai
политический	politika
болгарии	bolgár
болгарии	bulgária
вне	kint
вне	kívül
объекты	létesítmények
объекты	tárgyak
объекты	objektumok
форму	űrlap
форму	forma
форму	formájában
форму	nyomtatvány
форму	egységes
форму	egyenruhás
форму	egyenruha
метод	módszer
сеть	hálózat
сеть	hálózati
сеть	network
легко	könnyen
легко	könnyedén
легко	könnyű
реж	dir
основная	fő
основная	main
основная	főbb
минимум	minimum
минимум	minimális
минимум	legkisebb
минимум	minimálisan
минимум	minimális
минимум	minimálisan
миллионов	millió
миллионов	milliók
миллионов	millió
смерть	halál
сельские	vidék
сельские	vidéki
правильно	jobbra
правильно	helyes
правильно	korrekt
крупный	nagyok
крупный	nagyméretű
крупный	nagy
платформы	platform
платформы	platformok
платформы	platform
исторических	történelmi
исторических	történeti
руки	karok
руки	fegyvert
руки	karokat
руки	kar
руки	fegyverek
руки	kéz
руки	kezek
предложил	ajánlott
предложил	javasolt
предложил	felajánlott
предложил	kínált
предложил	felkínált
предложил	felajánlotta
собрания	találkozók
собрания	ülésein
собрания	ülései
собрания	ülések
собрания	megbeszélések
собрания	részegységek
редактор	szerkesztője
редактор	szerkesztő
париж	párizs
париж	párizsi
париж	párizsban
канал	csatorna
канал	csatorna
традиции	tradíció
традиции	hagyomány
традиции	hagyományok
традиции	hagyomány
языках	nyelveket
языках	nyelvek
языках	nyelveken
потери	veszteségek
потери	veszteség
потери	veszteségek
потери	veszteség
потери	veszteségeket
потери	áldozatok
происхождение	eredetű
происхождение	eredet
происхождение	eredete
происхождение	származás
происхождение	eredet
беларусь	fehéroroszország
беларусь	belarusz
существование	lét
существование	létezése
существование	létezés
основана	alapították
основана	alapított
основана	alapította
основана	megalapozott
исключением	kivételek
исключением	kivétel
времена	idők
времена	időpontok
времена	times
идеи	eszmék
идеи	ötletek
бригада	brigád
валерий	valeri
валерий	valerij
объект	objektum
объект	tárgy
объект	alany
объект	figyelemmel
объект	tárgy
порядок	megrendelés
порядок	rendelés
порядок	rend
порядок	parancs
машины	autókat
машины	autók
машины	kocsik
машины	gépekkel
машины	gépek
машины	gép
уильям	william
уильям	vilmos
профессора	professzorok
лига	league
лига	liga
династии	dinasztia
порт	kikötők
порт	kikötő
порт	port
гран	gran
гран	grand
структура	struktúra
структура	szerkezet
структура	felépítés
структура	építmény
получения	nyugta
получения	átvétel
получения	átvevő
полный	full
полный	teljes
полный	komplett
полный	teljes
полный	teljessé
хотел	akartam
хотел	körözött
бюро	elnökség
местных	helyi
заслуги	érdem
месяц	hónap
месяц	hónapja
животные	állat
животные	állatok
тело	test
тело	testem
тело	holttest
направления	rendeltetési
температура	hőmérséklet
температура	hőmérséklet
запись	felvétel
запись	rögzítés
запись	rekord
запись	lemez
ирландии	írek
ирландии	írország
ирландии	ír
ирландии	írország
кому	kóma
кому	kómás
земля	föld
земля	föld
земля	földterület
земля	szárazföld
земля	telek
земля	földterületek
недели	héten
недели	hét
недели	hetekig
недели	hetek
отсутствует	hiányzik
отсутствует	eltűnt
отсутствует	hiányzó
приз	díj
приз	jutalom
приз	nyeremény
видимо	látszólag
класс	óra
класс	osztály
сингл	egyedülálló
сингл	single
сингл	egyetlen
сингл	szingli
фёдор	fedor
фёдор	fjodor
архитектуры	felépítés
архитектуры	építészet
работали	bevált
работали	dolgozott
работали	működött
местах	helyszínek
местах	helyek
политика	szabályzat
политика	politika
политика	politika
политика	politikák
речи	beszédek
речи	beszéde
речи	beszéd
старше	idősebbek
старше	öregebb
старше	idősebb
старше	régebbi
понятие	elképzelés
понятие	koncepció
понятие	fogalom
выход	kilépés
выход	kilépő
выход	kijárat
материал	anyagok
материал	anyag
материал	anyaga
игроков	játékosok
игроков	szereplők
добавить	hozzáadás
добавить	hozzáadása
архитектор	építész
автоматически	automata
автоматически	automatikus
автоматически	automatikusan
автоматически	automatikus
лучшая	legjobbak
лучшая	legjobb
лучшая	best
белый	fehér
кандидат	tagjelölt
кандидат	pályázó
кандидат	jelölt
персонажей	karakterek
персонажей	szereplők
фразы	mondatok
фразы	kifejezéseket
фразы	kifejezések
носители	szállítók
авиации	repülés
авиации	légiközlekedés
авиации	légiközlekedési
северный	észak
северный	északi
северный	északra
северный	észak
северный	északi
идея	ötletem
идея	elképzelés
идея	ötlet
сооружения	berendezések
сооружения	létesítmények
играет	játszik
играет	játszik
играет	játszom
ивана	ivana
писателей	írók
женщина	nő
женщина	asszony
женщина	nö
женщина	nőnemű
женщина	nő
женщина	női
женщина	nőstény
голос	hangja
голос	hang
преподаватели	professzorok
преподаватели	tanárok
серебряный	silver
серебряный	ezüst
леонид	leonidász
леонид	leonyid
обучения	tanulok
обучения	tanul
обучения	tanulás
опыт	tapasztalatok
опыт	élmények
опыт	élmény
опыт	tapasztalat
опыт	tapasztalatok
опыт	tapasztalattal
свет	fény
свет	light
свет	fényt
свет	lámpák
свет	fények
свет	világítás
неделю	héten
неделю	hét
нарушения	jogsértések
нарушения	szabálytalanság
нарушения	szabálytalanságok
городах	városok
играть	játék
играть	játszani
играть	play
играть	játssz
интерес	érdeklődés
интерес	kamat
интерес	érd
интерес	kamatok
применение	kérelem
применение	alkalmazás
применение	jelentkezés
установлен	telepítve
установлен	beépített
установлен	telepített
элементы	elemei
элементы	elemek
интересные	érdekes
политических	politikai
политических	politika
исторические	történelmi
исторические	történelmi
исторические	történeti
красная	piros
красная	piroska
красная	vörös
раунд	kör
раунд	kerek
раунд	forduló
раунд	körbe
транспорт	közlekedés
транспорт	szállítás
транспорт	szállítást
транспорт	közlekedés
транспорт	fuvarozás
транспорт	szállítás
транспорт	közlekedési
специально	speciálisan
премьера	premier
премьера	premier
выставка	kiállítás
выставка	kiállítás
выставка	bemutató
выставка	kiállítása
дни	napok
дни	napokban
дни	napokat
дни	napokon
контроль	kontroll
контроль	irányítás
контроль	vezérlő
контроль	ellenőrzési
контроль	ellenőrzés
контроль	monitoring
контроль	megfigyelés
контроль	ellenőrzés
контроль	ellenőrzések
мнения	vélemény
мнения	vélemények
мнения	megtekintés
требования	követelmény
требования	előírások
требования	követelmények
требования	követel
требования	követelés
требования	követelések
требования	igények
попытки	kísérletek
семей	családok
портрет	portré
министров	miniszterek
карла	carla
карла	karla
цели	célkitűzések
цели	célok
цели	célkitűzések
цели	célokat
цели	célok
цели	célkitűzések
цели	célpontok
цели	célok
письмо	levélben
письмо	betű
письмо	levél
письмо	levelet
письмо	levele
анализ	elemzés
анализ	elemzések
анализ	analízis
семь	hetes
семь	hét
зал	edzőterem
зал	terem
зал	hall
зал	csarnok
женат	házas
женат	házasok
тур	tour
тур	turné
тур	túra
распространение	terjesztése
распространение	terjesztés
распространение	terjesztés
распространение	eloszlás
распространение	elosztás
распространение	forgalmazási
распространение	elosztása
распространение	forgalmazás
курс	persze
битва	harc
битва	csata
каталог	könyvtár
каталог	könyvtárban
каталог	katalógus
каталог	katalógus
оценки	minősítések
оценки	nézettség
оценки	értékelések
оценки	becslés
оценки	becslések
оценки	értékelések
дэвид	david
дэвид	dávid
спорт	sport
спорт	sport
спорт	sportban
турции	pulyka
турции	törökország
турции	török
томас	tomas
томас	thomas
томас	tamás
условия	fogalmak
условия	feltételek
условия	kifejezések
условия	állapotok
условия	feltételek
назначения	találkozók
назначения	időpontok
назначения	rendeltetési
построена	épült
построена	épített
построена	felépített
построена	beépített
невозможно	lehetetlen
самолёт	légijármű
самолёт	repülőgépek
самолёт	repülőgép
самолёт	sík
самолёт	repülővel
самолёт	repülő
самолёт	repülőgép
самолёт	repülő
самолёт	repülőgép
даёт	ad
привести	hozz
привести	hozd
осенью	esés
осенью	őszi
осенью	zuhanás
осенью	ősszel
осенью	ősz
счет	fiók
счет	figyelembe
счет	számla
счет	pontszám
счет	számlát
счет	számla
восстания	felkelések
финал	döntő
финал	vizsgák
финал	finálé
обе	mindkettő
обе	mindketten
количества	mennyiségek
количества	mennyiség
фонд	alap
фонд	alapítvány
фонд	alap
применения	kérelem
применения	alkalmazás
применения	jelentkezés
установлены	telepítve
установлены	beépített
установлены	telepített
ольга	olga
открытия	felfedezések
открытия	megnyitás
открытия	nyitás
открытия	megnyitó
открытия	nyitó
открытия	nyílás
академия	akadémia
водных	vízi
конфликт	ütközés
конфликт	konfliktusok
конфликт	konfliktus
аргументы	érvek
аргументы	érvelés
аргументы	érv
выступления	beszédek
выступления	előadások
выступления	előadások
протокол	protokoll
протокол	jegyzőkönyv
крест	kereszt
крест	cross
крест	keresztbe
воду	víz
воду	vizet
ученики	diákok
ученики	hallgatók
ученики	tanulók
ученики	tanulók
ученики	tanítványok
марка	bélyeg
марка	bélyegző
марка	pecsét
марка	mark
евреев	zsidók
требует	igényli
требует	megköveteli
требует	követel
требует	követelés
требует	követelések
требует	igények
этап	szakasz
этап	fázis
этап	színpad
этап	színpadon
символ	jelkép
символ	szimbólum
символ	jellem
символ	karakter
определение	meghatározás
определение	meghatározása
определение	meghatározás
определение	meghatározása
определение	meghatározó
сад	kert
сад	kertje
сад	garden
сад	kertben
швейцарии	svájc
швейцарии	svájc
швейцарии	svájci
соединения	kapcsolatai
соединения	kapcsolatok
соединения	vegyületek
приблизительно	megközelítőleg
приблизительно	hozzávetőleges
приблизительно	hozzávetőlegesen
приблизительно	megközelítőleg
приблизительно	hozzávetőleg
приблизительно	körülbelül
приблизительно	durván
приблизительно	nagyjából
батальона	zászlóalj
остался	maradtam
остался	maradtak
остался	maradt
свободы	szabadság
свободы	szabadságjogok
свободы	szabadságok
гол	gól
гол	cél
грузии	grúzia
грузии	grúz
грузии	grúzia
грузии	georgia
рек	folyók
рек	rivers
верхней	felső
отдельный	különálló
отдельный	elkülönített
отдельный	külön
направление	irány
направление	irányba
флот	flotta
флот	haditengerészet
флот	tengerészet
флот	flotta
матчи	gyufa
матчи	egyezés
матчи	egyezik
лондоне	londoni
лондоне	londonban
лондоне	london
лондоне	londonba
представитель	reprezentatív
представитель	képviselő
подготовки	tréning
подготовки	képzési
подготовки	kiképzés
подготовки	képzés
подготовки	edzés
педагог	oktató
труды	írások
отношений	kapcsolatok
проекты	projektek
латвии	lettország
латвии	lett
муниципальных	önkormányzati
показатель	mutató
пара	páros
пара	pár
муниципальные	önkormányzati
итальянский	olasz
итальянский	olaszország
требуется	szükséges
требуется	kellett
требуется	szükséges
поражение	legyőzte
поражение	legyőzött
поражение	vereség
поражение	legyőzni
веков	évszázadok
веков	évszázadokkal
крепости	erődök
джона	jonah
журналист	újságíró
московская	moszkvai
московская	moszkvában
московская	moszkva
политическая	politikai
политическая	politika
молодой	fiatalok
молодой	fiatal
молодой	fiatalos
крупнейших	legnagyobb
сценарист	forgatókönyv
сценарист	forgatókönyvet
сценарист	író
сценарист	forgatókönyvíró
принят	elfogadva
принят	elfogadott
принят	elfogadta
принят	elfogadva
принят	elfogadott
переехал	elköltözött
переехал	költözött
август	augusztusban
август	august
август	augusztus
август	augustus
звезда	csillagos
звезда	csillag
звезда	sztár
растения	üzemek
растения	növények
растения	növény
растения	üzem
растения	növény
понятно	érthető
формирования	képező
формирования	formáció
формирования	alakzat
чемпионов	bajnokok
работала	bevált
работала	dolgozott
работала	működött
музыку	zene
джордж	george
джордж	györgy
генрих	heinrich
генрих	henrik
генрих	henry
говорить	beszélni
говорить	beszélgetés
говорить	beszélj
причина	oka
персонаж	jellem
персонаж	karakter
григорьевич	grigorjevics
архиепископ	érsek
героев	hősök
епархия	egyházmegye
убит	meggyilkolták
убит	megölte
убит	meggyilkolt
убит	megölt
убит	megölte
соответствие	megfelelés
соответствие	megfelelőség
генри	henrik
генри	henry
политик	politikusok
политик	politikus
свойства	tulajdonság
свойства	tulajdonságai
свойства	ingatlanok
свойства	tulajdonságok
доход	bevétel
доход	bevételek
доход	jövedelem
доход	bevétel
доход	jövedelmek
доход	bevételek
доход	jövedelme
майкл	michael
майкл	mihály
проектов	projektek
корабли	hajók
царя	cár
договор	szerződéssel
договор	szerződés
татьяна	tatiana
методы	módszer
методы	módszerek
методы	technikák
предложения	pályázatok
предложения	javaslatok
предложения	javaslatokat
предложения	ajánlatok
предложения	kínál
предложения	ajánlat
предложения	ajánlatokat
предложения	ajánlások
предложения	javaslatok
гора	hegyen
гора	hegyi
гора	hegy
гора	hegyek
гора	mount
гора	hegy
связанные	kapcsolt
связанные	kapcsolódott
связанные	kapcsolódó
связанные	összekapcsolt
связанные	összefüggő
связанные	kapcsolódó
связанные	rokonok
связанные	rokon
связанные	kapcsolatban
моя	enyém
марки	bélyeg
марки	bélyegző
марки	bélyegeket
марки	bélyeget
определения	fogalmak
определения	meghatározások
многочисленные	számos
округов	körzetek
португалии	portugália
португалии	portugál
португалии	portugália
ворота	kapu
ворота	kaput
ворота	kapu
ворота	átjáró
ворота	kapuk
ворота	gates
ворота	kapu
британский	britek
британский	angol
британский	brit
япония	japán
певица	énekesnő
певица	énekes
певица	singer
пытается	próbálkozik
олимпийские	olimpiai
собрание	közgyűlés
собрание	gyűlés
собрание	szerelvény
собрание	összegyűlt
собрание	gyülekező
собрание	összejövetel
собрание	gyűlés
собрание	találkozás
собрание	találkozó
собрание	megbeszélés
защитник	védő
защитник	védelmező
защитник	védelmező
защитник	védő
старый	idős
старый	régit
старый	régi
старый	öreg
старый	régiek
студентов	diákok
студентов	hallgatók
студентов	tanulók
задачи	kihívások
задачи	kihívás
задачи	kihívásokkal
задачи	célkitűzések
задачи	célok
задачи	feladatai
задачи	feladatok
веб	web
веб	háló
веб	webes
болезни	betegségek
болезни	betegségek
болезни	betegség
болезни	betegségek
болезни	betegség
болезни	betegségek
болезни	betegségek
болезни	betegség
болезни	megbetegedés
сторона	party
сторона	buli
сторона	parti
сторона	oldalra
сторона	oldalam
сторона	side
основатель	alapítója
основатель	alapító
тонн	tonnában
тонн	tonna
тонн	tonnányi
тонн	tonna
компаний	vállalatok
компаний	társaságok
компаний	cégek
компаний	vállalkozások
комплекса	összetett
комплекса	vegyület
подпись	felirat
подпись	aláírás
подпись	aláírva
подпись	aláírás
подпись	aláírt
подпись	aláírás
новости	hírek
новости	hír
англия	anglia
англия	england
англия	angliai
портал	portál
портал	átjáró
исследование	vizsgálat
исследование	tanulmányok
исследование	tanulás
исследование	tanulmány
исследование	kutatás
исследование	kutatások
исследование	kutatási
света	fény
света	light
света	fényt
остаётся	marad
памятники	műemlékek
нижняя	alacsonyabb
нижняя	alsó
нижняя	lejjebb
зоны	zónák
зоны	övezetek
зоны	övezet
зоны	zóna
сюжет	cselekmény
хан	hahn
хан	kahn
хан	khan
хан	kán
хан	han
пространство	űr
пространство	tér
поражения	elváltozások
поражения	vereség
поражения	legyőzni
поп	fater
поп	pop
битвы	csaták
восстание	felkelés
восстание	felkelés
восстание	felkelés
восстание	lázadás
восстание	felkelés
восстание	lázadás
наступление	sértő
наступление	támadó
западная	nyugat
западная	nyugati
западная	nyugati
западная	nyugat
западная	western
экспедиции	expedíció
успех	sikeres
успех	siker
открытие	felfedezés
открытие	discovery
открытие	megnyitás
открытие	nyitás
открытие	megnyitó
открытие	nyitó
открытие	nyílás
полиции	rendőrség
полиции	rendőr
физики	fizika
физики	fizikusok
цель	objektív
цель	cél
цель	célkitűzés
цель	cél
цель	gól
цель	cél
цель	célpont
цель	cél
обучение	tanít
обучение	tanítani
обучение	tanítás
обучение	tréning
обучение	képzési
обучение	kiképzés
обучение	képzés
обучение	edzés
обучение	tanulok
обучение	tanul
обучение	tanulás
альма	alma
личности	személyiség
личности	személyisége
личности	egyéniség
далеко	far
далеко	messze
далеко	messzire
персонажи	karakterek
персонажи	szereplők
объём	kötet
объём	térfogat
объём	mennyiség
объём	volumen
южный	dél
южный	déli
южный	dél
южный	délre
южный	déli
картина	festés
картина	festmény
министерство	minisztérium
женился	házas
женился	házasok
километров	kilométer
семейство	családi
семейство	családtag
семейство	család
андерсон	anderson
казахстан	kazah
казахстан	kazahsztán
польский	lengyel
положения	rendelkezések
положения	rendelkezés
круг	kör
круг	kört
испания	spanyolország
высшего	superior
высшего	felsőbbrendű
умеренно	mérsékelten
предприятий	üzletek
предприятий	vállalkozások
предприятий	vállalatok
предприятий	vállalkozások
победа	win
победа	nyerni
победа	győzelem
победа	nyerj
победа	győzelem
победа	győzelem
победа	nyerő
крепость	erőd
крепость	erőd
крепость	fort
крым	krím
жанр	műfaj
ежегодно	éves
ежегодно	évenkénti
ежегодно	évenként
ежегодно	évente
ежегодно	évente
хочет	akarja
хочет	akar
самостоятельно	önállóan
самостоятельно	függetlenül
драмы	dráma
драмы	drama
драмы	drámák
база	alap
база	bázis
хочу	akarsz
хочу	akar
хочу	akarod
хочу	akarom
поддержки	támogatás
поддержки	támogatást
леса	erdők
леса	erdei
леса	erdő
леса	erdők
половины	fele
добавил	hozzáadott
добавил	felvéve
энергии	energia
названа	megnevezett
мартин	márton
мартин	martin
отставку	lemondását
отставку	lemondás
главная	fő
главная	main
главная	főbb
местный	helyi
крайней	szélsőséges
крайней	extrém
помочь	segíteni
помочь	segítség
принимает	elfogadja
принимает	elfogad
принимает	elfogadó
этапе	szakasz
этапе	fázis
этапе	színpad
этапе	színpadon
скорости	sebesség
скорости	fordulatszám
скорости	gyorsaság
отказался	elutasított
отказался	elutasítva
отказался	elutasított
тысячи	ezer
тысячи	ezrek
тысячи	ezer
арестован	letartóztatott
арестован	letartóztatták
мастера	masters
мастера	mesterek
мастера	varázslók
абсолютно	abszolút
абсолютно	teljesen
екатерина	katalin
екатерина	catherine
объединение	egyesülni
объединение	egyesülő
объединение	egyesítés
объединение	egyesülés
прошли	elhunyt
комментарии	kommentár
комментарии	megjegyzések
комментарии	hozzászólás
комментарии	megjegyzés
комментарии	hozzászólások
комментарии	észrevételek
оставил	bal
оставил	balra
глаза	szemed
глаза	szeme
глаза	szem
глаза	szemek
поиск	keresés
поиск	keresés
закончил	elkészült
закончил	befejezett
закончил	kész
последняя	utoljára
последняя	utolsónak
последняя	last
последняя	utolsó
санта	mikulás
санта	santa
санта	télapó
отдел	hadosztály
отдел	körzet
отдел	részleg
отдел	divízió
сержант	őrmester
сержант	őrmester
международные	international
международные	nemzetközi
мои	enyém
критерии	kritérium
критерии	szempontok
критерии	kritériumok
способ	módszer
лондон	londoni
лондон	londonban
лондон	london
лондон	londonba
процесса	eljárás
процесса	folyamat
север	észak
север	északi
север	északra
фестиваль	fesztivál
взял	vette
взял	elvitte
преподавал	tanított
короткая	rövid
короткая	alacsony
короткая	röviden
польша	lengyelország
географии	földrajz
огонь	tűz
нижний	alacsonyabb
нижний	alsó
нижний	lejjebb
критики	kritikusok
жены	feleségem
жены	felesége
жены	feleség
жены	feleségek
независимости	függetlenség
подробно	részletesen
подробно	részletes
подробно	részletezett
предмет	objektum
предмет	tárgy
предмет	alany
предмет	figyelemmel
предмет	tárgy
ричард	richárd
ричард	richard
губернатор	kormányzó
география	földrajz
центральная	központi
белые	fehérek
белые	fehér
понятия	fogalmak
понятия	fogalmak
понятия	elképzelések
нападающий	támadó
нападающий	striker
папа	apa
папа	apu
папа	apu
папа	papa
двигатель	hajtómű
двигатель	motor
наталья	natalja
наталья	natalia
крови	vér
крови	véres
крови	blood
переименован	átnevezték
современные	modern
современные	korszerű
современные	kortárs
сообщество	közösség
сообщество	közösségi
кампании	kampányok
кампании	kampány
граждан	állampolgárok
граждан	polgárok
нидерландов	hollandia
нидерландов	holland
полузащитник	középpályás
полузащитник	hátvéd
рейтинг	besorolás
рейтинг	minősítés
рейтинг	minősítési
рейтинг	rangú
рейтинг	minősítések
рейтинг	nézettség
рейтинг	értékelések
общие	közös
общие	gyakori
общие	általános
общие	tábornok
судов	hajók
молодых	fiatalok
молодых	fiatal
молодых	fiatalos
представлен	benyújtott
труд	munkahelyi
труд	munka
труд	munkaügyi
труд	munkaerő
предыдущий	előző
предыдущий	korábbi
реформы	reformok
реформы	reform
реформы	reformokat
реформы	reformok
борьба	birkózás
борьба	birkózó
борьба	küzdelem
оператор	operátor
оператор	kezelő
оператор	üzemeltető
оператор	operatőr
пресс	abs
войн	háborúk
чёрный	fekete
чёрный	black
письма	leveleket
письма	betűk
письма	levelek
плохо	bad
плохо	rosz
плохо	rossz
очки	pont
очки	pontok
очки	napszemüveget
очки	napszemüveg
очки	szemüvege
очки	szemüveget
очки	szemüveg
очки	szemüveges
очки	poharak
луи	louis
луи	lajos
луи	louie
назвал	megnevezett
норвегии	norvégia
норвегии	norvég
норвегии	norvégia
фридрих	friedrich
фридрих	frederick
лучшие	legjobbak
лучшие	legjobb
лучшие	best
служба	kiszolgálás
служба	szerviz
служба	szolgálat
служба	szolgáltatás
примеры	példák
примеры	példákat
примеры	példa
баку	baku
библиотеки	könyvtárak
библиотеки	könyvtári
библиотеки	könyvtár
библиотеки	könyvtárban
музыкант	zenész
продолжил	folyamatos
продолжил	folytatása
продолжил	folytatta
продолжил	folytatás
продолжил	folytatódott
интересно	érdekes
интересно	érdeklődő
интересно	érdekel
интересно	érdekelt
интересно	érdekelne
интересно	érdeklődni
супруга	házastársa
супруга	házastárs
супруга	hitves
муж	férje
муж	férjem
муж	férj
существенно	lényegesen
существенно	jelentősen
существенно	jelentősen
офф	le
офф	kikapcsolva
офф	off
обязанности	kötelezettség
обязанности	kötelezettségek
обязанности	kötelezettségei
обязанности	kötelezettségekkel
обязанности	feladatok
обязанности	felelősség
обязанности	feladatai
обязанности	feladatok
обязанности	vámok
давление	nyomás
запрос	lekérdezés
запрос	megkeresés
запрос	kérésére
запрос	kérésre
запрос	kérés
запрос	kérelem
отметить	címke
отметить	megjelölés
отметить	tag
отметить	megjelölése
отметить	ünneplés
отметить	ünnepelni
отметить	mark
известность	hírnév
плен	fogságban
другая	egyéb
другая	más
сестра	nővérem
сестра	ápolónő
сестра	nővér
сестра	ápoló
иоанна	joanna
детский	gyermek
детский	gyermeke
детский	gyermekem
детский	gyerek
режим	mód
режим	mode
режим	üzemmód
режим	rezsim
птиц	madarak
канада	kanada
канада	kanadai
обратно	vissza
аниме	anime
принцип	elv
принцип	alapelv
учреждения	intézmények
учреждения	hivatalok
учреждения	ügynökségek
уефа	uefa
блок	blokk
прошла	elhunyt
администраторов	adminisztrátorok
военная	katonaság
военная	katonai
военная	hadsereg
восточная	keletre
восточная	keleti
восточная	kelet
восточная	keleti
восточная	kelet
восточная	keleti
максим	maximus
максим	maxim
максим	maxime
федерального	szövetségi
предприятие	vállalkozás
предприятие	enterprise
лидер	vezér
лидер	leader
лидер	vezető
выбор	kiválasztási
выбор	válogatás
выбор	kiválasztás
выбор	kijelölés
выбор	válasszon
выбор	választás
выбор	kiválasztás
выбор	döntés
выбор	választás
питер	peter
питер	péter
редко	ritkán
редко	ritkán
редко	ritka
меры	művelet
меры	fellépés
меры	cselekvési
меры	cselekvés
меры	akció
меры	intézkedések
