και	oraz
κώστας	kostas
κώστας	costas
χρησιμοποιεί	wykorzystuje
χρησιμοποιεί	używa
χρησιμοποιεί	zastosowań
χρησιμοποιεί	zastosowania
κατ	kotek
κατ	kotka
κατ	kot
κατ	kocie
κατ	cat
επίδραση	wpływ
επίδραση	wpływy
επίδραση	efekt
επίδραση	skutek
βάρος	ciężar
βάρος	obciążenie
βάρος	obciążenia
βάρος	brzemię
βάρος	ciężar
βάρος	wagi
βάρος	waga
ναό	świątynia
ναό	świątynie
ναό	temple
ναό	świątyni
τροχιά	ścieżka
τροχιά	utwór
τροχιά	tor
τροχιά	toru
τροχιά	trajektorii
τροχιά	orbity
τροχιά	orbicie
τροχιά	orbitę
τομ	tomek
τομ	tom
πρόσωπα	osoby
πρόσωπα	twarze
ιδέα	pomysl
ιδέα	pomysł
ιδέα	idea
ιστορική	zabytkowy
ιστορική	historyczne
ιστορική	historycznej
ιστορική	historyczny
ιστορική	historyczna
ιστορική	historyczne
ιστορική	historyczny
ιστορική	historyczna
αντίθεση	opozycja
αντίθεση	opozycji
αντίθεση	sprzeciw
αντίθεση	przeciwieństwie
αντίθεση	kontrast
νικόλαος	nikolaos
πίνακα	obraz
πίνακα	malarstwo
πίνακα	malowanie
υπηρεσία	agencji
υπηρεσία	agencję
υπηρεσία	agencja
υπηρεσία	usługi
υπηρεσία	służba
υπηρεσία	obsługa
υπηρεσία	serwis
σύντομα	niedługo
σύντομα	wkrótce
διεθνή	international
διεθνή	międzynarodowe
διεθνή	międzynarodowy
διεθνή	międzynarodowych
διεθνή	międzynarodowa
στοιχείο	przedmiot
στοιχείο	pozycja
στοιχείο	element
στοιχείο	pierwiastek
στοιχείο	element
ταχύτητα	prędkości
ταχύτητα	speed
ταχύτητα	prędkość
ταχύτητα	szybkość
όρους	warunki
όρους	terminy
κρήτης	kreta
αεκ	aek
αεκ	img
ολυμπιακός	olimpijski
ολυμπιακός	olympic
ολυμπιακός	olimpijskie
λιγότερο	mniejsza
λιγότερο	mniej
κυκλοφορία	ruch
κυκλοφορία	korki
κυκλοφορία	obieg
κυκλοφορία	krążenie
κυκλοφορία	nakład
αλλαγές	zmiany
αλλαγές	zmian
μυθολογία	mitologia
μυθολογία	mitologii
παντρεύτηκε	zamężna
παντρεύτηκε	żonaty
αντικείμενο	przedmiot
αντικείμενο	pozycja
αντικείμενο	element
αντικείμενο	przedmiot
αντικείμενο	obiekt
αντικείμενο	obiekty
αντικείμενο	obiektu
τρίτο	trzecia
τρίτο	trzeci
τρίτο	trzecie
λειτουργεί	operuje
πραγματικότητα	rzeczywistości
πραγματικότητα	rzeczywistość
πραγματικότητα	reality
στρατιωτική	wojskowy
στρατιωτική	wojsko
στρατιωτική	wojskowe
στρατιωτική	wojska
μετάλλιο	medal
χρονικό	chronicle
ίδρυση	ustanowienie
καλή	dobre
καλή	dobrze
πλαίσιο	ramy
πλαίσιο	kontekst
πλαίσιο	kontekście
πλαίσιο	kontekstu
έδαφος	glebie
έδαφος	gleba
έδαφος	gleby
έδαφος	ziemia
έδαφος	terytoria
έδαφος	terytorium
έδαφος	teren
έδαφος	tereny
έδαφος	terenu
έδαφος	ziemi
έδαφος	grunt
έδαφος	mielone
έδαφος	podłoże
αυτοκράτορας	imperator
αυτοκράτορας	cesarzem
αυτοκράτορας	cesarza
αυτοκράτορας	cesarz
έδρες	fotele
έδρες	siedzenia
αναφορές	petycji
αναφορές	odniesienia
αναφορές	referencji
αναφορές	odnośniki
αναφορές	referencje
αναφορές	raporty
αναφορές	sprawozdania
αναφορές	zgłoszenia
αναφορές	raportów
πέρα	poza
εκπαίδευση	kształcenie
εκπαίδευση	szkolenia
εκπαίδευση	trening
εκπαίδευση	szkolenie
εκπαίδευση	treningi
εκπαίδευση	kształcenie
εκπαίδευση	edukacji
εκπαίδευση	wykształcenie
εκπαίδευση	edukacja
γάλλος	francuski
γάλλος	francuska
γάλλος	french
γάλλος	francuskie
δημήτριος	dimitrios
δημήτριος	demetriusz
δέκα	dziesięć
δέκα	dziesiątka
δεύτερος	druga
δεύτερος	drugi
δεύτερος	drugie
επόμενο	następnym
επόμενο	następny
επόμενο	następna
επόμενο	następne
ανθρώπους	ludzie
ανθρώπους	ludzi
ανθρώπους	osoby
ανθρώπους	people
ανθρώπους	ludzie
φυσική	naturalne
φυσική	naturalny
φυσική	naturalnych
φυσική	naturalna
φυσική	fizyki
φυσική	fizyka
φυσική	fizyczne
φυσική	fizyczna
φυσική	fizyczny
τομέα	sektor
τομέα	branża
τομέα	sektory
πρωταθλητής	mistrzu
πρωταθλητής	mistrz
πρωταθλητής	champion
πρωταθλητής	mistrzyni
χρυσό	złote
χρυσό	golden
χρυσό	złoty
χρυσό	złota
χρυσό	złota
χρυσό	złoto
χρυσό	gold
χρυσό	złoty
πεδίο	zakres
πεδίο	dziedzina
πεδίο	pole
πεδίο	boisko
πεδίο	pola
πεδίο	field
ενότητα	jedności
ενότητα	jedność
ενότητα	zjednoczenie
ενότητα	sekcję
ενότητα	sekcji
ενότητα	dział
ενότητα	sekcja
ενότητα	modułu
ενότητα	moduł
χρησιμοποιήθηκε	stosowane
χρησιμοποιήθηκε	wykorzystane
χρησιμοποιήθηκε	użyte
χρησιμοποιήθηκε	używana
χρησιμοποιήθηκε	używany
χρησιμοποιήθηκε	używane
ερμηνεία	interpretacja
ερμηνεία	interpretację
ερμηνεία	interpretacji
παγκόσμια	globalny
παγκόσμια	global
παγκόσμια	globalna
παγκόσμια	globalnego
παγκόσμια	globalne
κίνημα	przemieszczanie
κίνημα	ruch
λεπτά	minuty
λεπτά	minut
φέρει	przynieść
ρεκόρ	rekord
ρεκόρ	zapis
ρεκόρ	płyta
κιθάρα	gitary
κιθάρα	gitara
κιθάρα	gitarze
δεδομένα	dane
δεδομένα	data
έναρξη	start
έναρξη	rozpoczęcie
έναρξη	zacznij
έναρξη	początek
έναρξη	wszczęcie
έναρξη	wszczęciu
οκτώβριο	październik
οκτώβριο	października
ιανουάριο	styczeń
ιανουάριο	stycznia
ιανουάριο	styczniu
αποστολή	wysyłanie
αποστολή	wysłanie
αποστολή	wysyłanie
αποστολή	wyślij
αποστολή	wysłać
αποστολή	misji
αποστολή	misje
αποστολή	misja
χρώματα	kolory
χρώματα	barwniki
χρώματα	barwy
χρώματα	kolory
χρώματα	barwy
χρώματα	kolorów
μορφές	formularze
μορφές	formy
μορφές	formularzy
αρχική	początkowy
αρχική	wstępne
αρχική	początkowe
αρχική	początkowa
αρχική	oryginalna
αρχική	pierwotnym
αρχική	oryginalny
αρχική	oryginał
αρχική	oryginalne
έμεινε	pozostał
ύπαρξη	istnienia
ύπαρξη	występowanie
ύπαρξη	istnienie
ακολουθεί	następuje
ήττα	porażki
ήττα	klęska
ήττα	przegrana
ήττα	pokonać
ήττα	porażka
διεθνείς	international
διεθνείς	międzynarodowe
διεθνείς	międzynarodowy
διεθνείς	międzynarodowych
διεθνείς	międzynarodowa
τόμος	objętości
τόμος	wielkość
τόμος	objętość
τόμος	pojemność
νέος	nowości
νέος	nowe
νέος	nowość
νέος	nowy
νέος	nowa
νέος	młoda
νέος	młody
νέος	młode
νέος	młodzi
νέος	young
θρόνο	tronu
θρόνο	tron
θρόνο	tronie
γερμανική	niemiecka
γερμανική	niemcy
γερμανική	niemieckim
γερμανική	niemieckie
γερμανική	niemiecki
δημήτρης	dimitrios
δημήτρης	dimitris
δημήτρης	dmitrij
δημήτρης	dimitri
σκορ	wynik
σκορ	wyniki
φωνητικά	wokal
φωνητικά	vocal
εσωτερικό	wnętrze
εσωτερικό	wnętrz
εσωτερικό	wnętrza
εσωτερικό	wewnętrzne
εσωτερικό	wewnętrzny
εσωτερικό	wewnętrznego
εσωτερικό	wewnętrzne
εσωτερικό	wewnętrzna
εσωτερικό	wewnętrzny
εσωτερικό	wewnętrzna
ενέργεια	energię
ενέργεια	energia
ενέργεια	energii
ενέργεια	energy
μοντέλο	wzór
μοντέλο	model
μοντέλο	modelka
στρατιώτες	żołnierzy
στρατιώτες	żołnierze
στρατιώτες	żołnierzy
στρατιώτες	wojska
στρατιώτες	oddziały
πώς	jak
γερμανός	niemiecka
γερμανός	niemcy
γερμανός	niemieckim
γερμανός	niemieckie
γερμανός	niemiecki
αφρική	afryka
επιλογή	selekcja
επιλογή	zaznaczenie
επιλογή	wybór
επιλογή	wyboru
επιλογή	dobór
επιλογή	opcję
επιλογή	opcja
επιλογή	wyboru
επιλογή	wybór
επιλογή	wybierz
επιλογή	zaznacz
επιλογή	wybierz
σεπτέμβριο	wrzesień
σεπτέμβριο	września
στρατός	wojskowy
στρατός	wojsko
στρατός	wojskowe
στρατός	wojska
στρατός	army
στρατός	wojska
στρατός	wojsko
στρατός	armia
στρατός	armii
περισσότεροι	more
περισσότεροι	bardziej
περισσότεροι	więcej
παραμένει	pozostaje
επιθέσεις	ataki
επιθέσεις	ataków
επιθέσεις	atakuje
επιθέσεις	napaści
ιούνιο	czerwca
ιούνιο	june
ιούνιο	czerwiec
σελίδες	stron
σελίδες	strony
περιβάλλον	środowiska
περιβάλλον	środowisko
περιβάλλον	otoczenie
χώρος	przestrzeni
χώρος	kosmos
χώρος	przestrzeń
σύνταγμα	pułk
σύνταγμα	pułku
σύνταγμα	konstytucji
σύνταγμα	konstytucja
σύνταγμα	konstytucję
σύγχρονη	nowoczesne
σύγχρονη	nowocześnie
σύγχρονη	nowoczesny
σύγχρονη	współczesna
σύγχρονη	nowoczesna
σύγχρονη	nowoczesny
σύγχρονη	współczesny
σύγχρονη	współczesnej
σύγχρονη	współczesne
σύγχρονη	współczesna
αθλητές	sportowcy
αθλητές	sportowców
υψόμετρο	wysokości
υψόμετρο	wysokość
μπροστά	naprzód
μπροστά	front
μπροστά	przodu
μπροστά	przód
περιεχόμενο	treść
περιεχόμενο	zawartość
περιεχόμενο	treści
περιεχόμενο	treść
περιεχόμενο	zawartości
περιεχόμενο	zawartość
ιδιότητες	atrybuty
ιδιότητες	atrybutów
ιδιότητες	właściwości
ευρωπαϊκή	europejska
ευρωπαϊκή	europejski
ευρωπαϊκή	europejskiej
ευρωπαϊκή	europejskie
ευρωπαϊκή	european
ορισμένες	pewne
αντίδραση	reakcja
αντίδραση	reakcji
αντίδραση	reakcje
αντίδραση	odpowiedź
αντίδραση	odpowiedzi
αντίδραση	reakcja
αντίδραση	reagowanie
ασία	azja
επιχειρήσεις	firmy
επιχειρήσεις	przedsiębiorstwa
επιχειρήσεις	firm
επιχειρήσεις	przedsiębiorstw
επιχειρήσεις	przedsiębiorstwa
αιώνας	wieku
αιώνας	wiek
υπόθεση	case
υπόθεση	sprawa
υπόθεση	przypadek
αριστερά	lewy
αριστερά	lewo
ήρθε	przyszedł
ήρθε	przyszło
αγωνιστική	wyścig
αγωνιστική	racing
αγωνιστική	wyścigi
αγωνιστική	ściganie
εκδοχή	wersja
εκδοχή	wersji
εκδοχή	wersję
καλύτερα	lepsza
καλύτερα	lepiej
καλύτερα	lepsze
καλύτερα	najlepsza
καλύτερα	najlepszy
καλύτερα	najlepiej
καλύτερα	best
καλύτερα	najlepsze
μεγάλος	duża
μεγάλος	duże
μεγάλος	big
μεγάλος	wielka
μεγάλος	duży
μεγάλος	wielki
λίστα	listy
λίστα	wykaz
λίστα	lista
λίστα	spis
λίστα	listę
έκθεση	zgłoś
έκθεση	raport
έκθεση	sprawozdanie
έκθεση	zgłoszenie
έκθεση	wystawę
έκθεση	targi
έκθεση	wystawa
έκθεση	wystawy
έκθεση	narażenia
έκθεση	ekspozycja
έκθεση	narażenie
οικονομικών	finansowania
οικονομικών	finansowanie
οικονομικών	finanse
καλό	dobre
καλό	dobrze
οξύ	kwasy
οξύ	kwas
πλατεία	plac
πλατεία	kwadrat
πλατεία	kwadratowy
πλατεία	square
πλατεία	kwadratowe
μάρτιο	marzec
μάρτιο	marca
μάρτιο	marsz
προστασία	ochrona
προστασία	ochrony
απεβίωσε	zmarłego
απεβίωσε	zmarły
απεβίωσε	zmarli
απεβίωσε	zmarła
επέκταση	rozszerzenia
επέκταση	rozbudowa
επέκταση	wydłużenie
επέκταση	przedłużenie
επέκταση	rozszerzenie
επέκταση	rozszerzenie
επέκταση	rozbudowa
επέκταση	ekspansji
προσωπική	osobiste
προσωπική	osobista
προσωπική	osobisty
πράξη	działaj
πράξη	act
πράξη	akt
αχαΐας	achaja
καταγωγή	pochodzenia
καταγωγή	pochodzenie
καταγωγή	początki
καταγωγή	pochodzenie
μικρογραφία	miniaturę
πήγε	poszedł
πήγε	poszło
αγώνας	wyścig
αγώνας	rasy
αγώνας	race
αγώνας	rasa
αγώνας	mecz
αγώνας	dopasowanie
αγώνας	walka
αγώνας	walcz
υπηρεσίες	usługi
υπηρεσίες	usług
στόχο	cel
στόχο	docelowe
στόχο	cel
στόχο	target
στόχο	bramka
στόχο	gol
στόχο	cel
πλαίσια	ramy
πλαίσια	ramki
πλαίσια	nakładki
εκστρατεία	kampanie
εκστρατεία	kampanię
εκστρατεία	kampania
εκστρατεία	kampanii
κύπρο	cypr
επιστροφή	zwrot
επιστροφή	wróć
επιστροφή	zwrot
επιστροφή	zamian
επιστροφή	powrót
αύγουστο	sierpnia
αύγουστο	augusta
αύγουστο	august
αύγουστο	sierpień
ουσιαστικά	zasadniczo
λίμνη	staw
λίμνη	stawu
λίμνη	stawie
λίμνη	jeziora
λίμνη	jezioro
λίμνη	lake
περιλαμβάνουν	dołącz
περιλαμβάνουν	obejmować
ιούλιο	lipca
ιούλιο	lipiec
ηθοποιοί	aktorki
ηθοποιοί	aktorów
ηθοποιοί	aktorzy
εργάστηκε	działał
εργάστηκε	pracował
εργάστηκε	działało
εργάστηκε	pracowała
εργάστηκε	zadziałało
κριτική	krytyka
κριτική	krytyki
κριτική	krytykę
κριτική	krytyki
κείμενα	teksty
λάθος	nieprawidłowy
λάθος	nieprawidłowe
λάθος	nieprawidłowa
λάθος	źle
λάθος	błąd
λάθος	błąd
λάθος	pomyłka
γραμμές	wierszy
γραμμές	wiersze
γραμμές	linii
γραμμές	linijki
γραμμές	linie
επεξεργασία	edit
επεξεργασία	edycja
επεξεργασία	edytuj
επεξεργασία	przetwarzania
επεξεργασία	przetwarzanie
επεξεργασία	przetwórstwo
επεξεργασία	obróbka
νίκες	wygrane
νίκες	wygrywa
νίκες	wygra
νίκες	wygrywają
νίκες	zwycięstwa
νίκες	zwycięstw
βιογραφικά	cvs
διαφορετικά	inna
διαφορετικά	różne
διαφορετικά	inny
διαφορετικά	różnych
διαφορετικά	inaczej
γρήγορα	szybkie
γρήγορα	szybki
γρήγορα	szybko
γρήγορα	szybkie
γρήγορα	szybki
γρήγορα	szybka
γρήγορα	szybko
γρήγορα	szybko
άρη	ares
άρη	marsie
άρη	marsa
άρη	mars
άνθρωπος	ludzkie
άνθρωπος	ludzka
άνθρωπος	ludzki
άνθρωπος	człowiek
άνθρωπος	human
άνθρωπος	człowieka
άνθρωπος	mężczyzna
άνθρωπος	człowiek
άνθρωπος	man
έφερε	przyniósł
έπαιξε	grało
έπαιξε	grał
έπαιξε	zagrali
εδάφη	terytoriów
εδάφη	terytoria
εδάφη	gleby
εδάφη	gleb
σύνορα	granice
σύνορα	granic
σύνορα	granic
σύνορα	granice
σύνορα	granicy
σύνορα	granica
σύνορα	granicę
σύνορα	granica
αεροσκάφη	samolot
αεροσκάφη	samoloty
πλοίο	statek
πλοίο	pojemnik
πλοίο	statku
πλοίο	naczynie
πλοίο	statek
πλοίο	statkiem
πλοίο	okręt
πλοίο	łodzi
πλοίο	łódka
πλοίο	łódź
ομοσπονδία	federacji
ομοσπονδία	federacja
διοικητική	administracyjna
διοικητική	administracyjny
διοικητική	administracyjne
γήπεδο	stadion
γήπεδο	stadium
δεκέμβριο	grudzień
δεκέμβριο	grudnia
δεκέμβριο	grudniu
αμερικανοί	amerykańska
αμερικανοί	american
αμερικανοί	amerykański
αμερικανοί	amerykańskie
αμερικανοί	amerykanin
αμερικανοί	amerykanie
αμερικανοί	amerykanów
απρίλιο	kwietnia
απρίλιο	april
απρίλιο	kwiecień
καλύτερο	lepsza
καλύτερο	lepiej
καλύτερο	lepsze
καλύτερο	najlepsza
καλύτερο	najlepszy
καλύτερο	najlepiej
καλύτερο	best
καλύτερο	najlepsze
υποστήριξη	wspieranie
υποστήριξη	wsparcia
υποστήριξη	wsparcie
υποστήριξη	wspieranie
δημιούργησε	utworzona
δημιούργησε	utworzony
δημιούργησε	utworzono
δημιούργησε	stworzył
δημιούργησε	utworzone
κοινοβούλιο	parlament
κοινοβούλιο	parlamentowi
κοινοβούλιο	parlamentu
γερμανικά	niemiecka
γερμανικά	niemcy
γερμανικά	niemieckim
γερμανικά	niemieckie
γερμανικά	niemiecki
ζωγράφος	malarz
ζωγράφος	malarza
διοικητής	komendant
διοικητής	dowódca
δημόσια	publiczne
δημόσια	public
δημόσια	publiczna
δημόσια	społeczeństwo
δημόσια	publiczny
αύξηση	zwiększenie
αύξηση	wzrost
αύξηση	podnieść
εμφανίσεις	wyświetleń
εμφανίσεις	wyświetlenia
εμφανίσεις	wrażenia
γύρο	okrągła
γύρο	okrągły
γύρο	okrągłe
γύρο	runda
δίσκο	dysk
δίσκο	płyta
δίσκο	dysk
δίσκο	dysku
χρησιμοποιώντας	używanie
χρησιμοποιώντας	użycie
χρησιμοποιώντας	używając
υπηρέτησε	serwowane
υπηρέτησε	służył
κοινή	wspólnej
κοινή	wspólny
κοινή	częste
κοινή	często
κοινή	wspólne
αστεροειδής	asteroidy
αστεροειδής	asteroid
νοέμβριο	listopada
νοέμβριο	listopadzie
νοέμβριο	listopad
μήνα	miesiąc
μήνα	miesiąca
μήνα	miesiac
πάτρα	patras
πολιτισμού	kultura
πολιτισμού	kultury
γράφει	zapisuje
γράφει	pisze
γράφει	napisze
φαινόμενο	zjawiska
φαινόμενο	fenomen
φαινόμενο	zjawisko
κράτη	stany
κράτη	stanów
άγιο	święty
άγιο	święte
γαλλικά	francuski
γαλλικά	francuska
γαλλικά	french
γαλλικά	francuskie
τουρκία	turcja
τουρκία	indyk
τουρκία	turcji
δρόμο	drogowy
δρόμο	drogi
δρόμο	drodze
δρόμο	droga
δρόμο	road
λιμάνι	portu
λιμάνι	port
λιμάνι	harbour
ηνωμένο	zjednoczone
ηνωμένο	united
ηνωμένο	zjednoczona
ηνωμένο	zjednoczeni
ηνωμένο	zjednoczonych
ποιητής	poeta
ποιητής	poetą
συνέπεια	spójności
συνέπεια	spójność
συνέπεια	konsekwencje
συνέπεια	konsekwencją
δείχνει	pokazy
δείχνει	pokazuje
πρόεδρο	przewodniczący
πρόεδρο	prezes
πρόεδρο	prezydent
πρόεδρο	przewodnicząca
πρόεδρο	prezydenci
μνήμη	pamięć
μνήμη	wspomnienia
μνήμη	wspomnienie
μνήμη	pamięci
χέρια	ramiona
χέρια	broń
χέρια	ręce
χέρια	ręce
χέρια	dłonie
κανόνες	zasady
κανόνες	reguły
κανόνες	zasadami
αρχαίοι	pradawnych
αρχαίοι	starożytni
διατήρηση	konserwacja
διατήρηση	utrzymanie
διατήρηση	utrzymania
διατήρηση	konserwacja
διατήρηση	retencji
διατήρηση	zatrzymanie
βουλή	parlament
βουλή	parlamentowi
βουλή	parlamentu
παιδί	dzieciak
παιδί	kid
παιδί	dziecko
παιδί	child
δίπλα	sąsiadujących
εικόνες	zdjęcia
εικόνες	obrazki
εικόνες	zdjecia
εικόνες	zdjęcia
εικόνες	obrazów
εικόνες	obrazy
εικόνες	obrazki
εθνικότητα	obywatelstwo
εθνικότητα	narodowość
τελευταίος	ostatnio
τελευταίος	ostatnie
τελευταίος	last
τελευταίος	ostatni
τελευταίος	ostatnia
ενώσεις	stowarzyszeń
ενώσεις	skojarzenia
ενώσεις	stowarzyszenia
ενώσεις	związki
θέλει	chce
σκηνή	scena
σκηνή	namiot
εισαγωγή	wprowadzanie
εισαγωγή	wstęp
εισαγωγή	wprowadzenie
εισαγωγή	import
εισαγωγή	przywóz
εισαγωγή	importu
εισαγωγή	wstawić
εισαγωγή	wstaw
μεταφορά	przewóz
μεταφορά	transportu
μεταφορά	dojazd
μεταφορά	transport
μεταφορά	przenoszenie
μεταφορά	transfer
μεταφορά	przeniesienie
μεταφορά	przelew
μεταφορά	przekazanie
μεταφορά	transferu
μεταφορά	przewóz
μεταφορά	transportu
μεταφορά	transportowe
μεταφορά	transport
εξωτερικό	zewnętrzne
εξωτερικό	zagranicą
εξωτερικό	zagranicy
άτομο	osoba
άτομο	osoby
άτομο	atom
εργασία	pracuj
εργασία	prace
εργασία	pracy
εργασία	praca
εργασία	roboty
καταγωγής	pochodząca
καταγωγής	pochodzący
καταγωγής	pochodzących
καταγωγής	pochodzące
καταγωγής	pochodzącej
γερμανοί	niemiecka
γερμανοί	niemcy
γερμανοί	niemieckim
γερμανοί	niemieckie
γερμανοί	niemiecki
τάξη	klasie
τάξη	klasa
τάξη	zajęcia
τάξη	klasy
τάξη	klasa
τάξη	porządek
τάξη	zamówienie
τάξη	kolejność
διορίστηκε	mianowany
διορίστηκε	wyznaczony
διορίστηκε	wyznaczona
παρελθόν	przeszłość
παρελθόν	przeszłości
παλαιότερα	dawniej
δουλειά	zlecenie
δουλειά	pracy
δουλειά	praca
δουλειά	pracuj
δουλειά	prace
δουλειά	pracy
δουλειά	praca
δουλειά	roboty
συμπεριφορά	zachowanie
συμπεριφορά	zachowania
συμπεριφορά	podejście
συμπεριφορά	postawa
συμπεριφορά	postawy
συμπεριφορά	nastawienie
συμπεριφορά	zachowanie
συμπεριφορά	zachowania
βόρειο	północ
βόρειο	północna
βόρειο	północne
βόρειο	północnej
βόρειο	północny
απόψεις	opinii
απόψεις	opinie
απόψεις	poglądy
απόψεις	wyświetlenia
απόψεις	widoki
άνθρακα	węgla
άνθρακα	węgiel
άνθρακα	węgla
άνθρακα	węgiel
κοινωνία	społeczeństwo
κοινωνία	society
κοινωνία	towarzystwo
κοινωνία	społeczeństwa
οκτώ	ośmiu
οκτώ	ósemka
οκτώ	osiem
σύμβολο	symbol
σύμβολο	symbolu
προσθήκη	dodawanie
προσθήκη	dodanie
προσθήκη	dodać
προσθήκη	dodawać
προσθήκη	dodaj
ισραήλ	izrael
άρης	aris
άρης	ares
άρης	marsie
άρης	marsa
άρης	mars
καναδά	kanada
καναδά	kanady
παιχνίδια	mecze
παιχνίδια	gier
παιχνίδια	gry
παιχνίδια	zabawki
παιχνίδια	zabawek
κομμάτια	kawałki
ανάλυση	podział
ανάλυση	załamanie
ανάλυση	rozbicie
ανάλυση	analizy
ανάλυση	analiza
κόκκινο	czerwień
κόκκινο	czerwony
κόκκινο	czerwona
κόκκινο	czerwone
ηλιακό	słoneczna
ηλιακό	słoneczny
ηλιακό	słoneczne
δίσκος	album
δίσκος	albumu
δίσκος	płyta
δίσκος	dysk
δίσκος	płyta
δίσκος	dysk
δίσκος	dysku
πρωταθλήτρια	mistrz
πρωταθλήτρια	champion
πρωταθλήτρια	mistrzyni
ροκ	skała
ροκ	kamień
ροκ	skały
ροκ	rock
αντικείμενα	elementy
αντικείμενα	artykuły
αντικείμενα	pozycji
αντικείμενα	przedmioty
αντικείμενα	pozycje
αντικείμενα	obiekty
αντικείμενα	przedmioty
αντικείμενα	obiektów
ενέργειας	energię
ενέργειας	energia
ενέργειας	energii
ενέργειας	energy
ζώνη	strefie
ζώνη	obszar
ζώνη	zone
ζώνη	strefy
ζώνη	strefa
ζώνη	pasek
ζώνη	pas
σύλλογοι	stowarzyszeń
σύλλογοι	skojarzenia
σύλλογοι	stowarzyszenia
σύλλογοι	kluby
σύλλογοι	trefl
σύλλογοι	klubów
σχέδια	wzory
σχέδια	projekty
σχέδια	planów
σχέδια	planuje
σχέδια	plany
σχέδια	projektów
σχέδια	projekty
σχέδια	rysunki
σχέδια	szkice
χιλιάδες	tysiące
χιλιάδες	tysięcy
δίκτυο	sieci
δίκτυο	sieć
δίκτυο	network
φως	light
φως	światło
φως	światła
φως	lekka
φως	lekki
πραγματικό	real
πραγματικό	prawdziwy
πραγματικό	prawdziwe
παραπομπές	odniesienia
παραπομπές	referencji
παραπομπές	odnośniki
παραπομπές	referencje
μικρές	małych
μικρές	mały
μικρές	małe
μικρές	niewielkie
μικρές	mała
μικρές	male
πίνακας	tabeli
πίνακας	tabela
πίνακας	stół
πίνακας	stolik
πίνακας	tablica
πίνακας	obraz
πίνακας	malarstwo
πίνακας	malowanie
απάντηση	odpowiedz
απάντηση	odpowiedź
απάντηση	odpowiedz
απάντηση	odpowiedź
παρόμοια	podobni
παρόμοια	podobna
παρόμοια	podobny
παρόμοια	podobne
απόλυτο	absolutna
απόλυτο	bezwzględna
απόλυτο	absolutny
απόλυτο	bezwzględne
περιλαμβάνονται	włączone
περιλαμβάνονται	uwzględnione
περιλαμβάνονται	zawiera
περιλαμβάνονται	obejmuje
αποκλειστικά	wyłączność
αποκλειστικά	ekskluzywne
αποκλειστικά	ekskluzywny
αποκλειστικά	wyłączne
νότιο	południowa
νότιο	południowej
νότιο	southern
νότιο	południowe
νότιο	południe
πολιτικές	polityki
ανήκε	należał
ανήκουν	należeć
ανήκουν	należą
νόμος	prawa
νόμος	prawo
πράγματα	rzeczy
πράγματα	rzeczy
οποιαδήποτε	jakikolwiek
οποιαδήποτε	dowolny
οποιαδήποτε	jakiekolwiek
άννα	anna
άννα	ania
απλώς	tylko
έζησε	mieszkał
έζησε	żyła
έζησε	żył
έζησε	żyłem
σκηνοθέτης	dyrektor
σκηνοθέτης	dyrektora
σκηνοθέτης	reżyser
ιαπωνία	japonii
ιαπωνία	japonia
σειρές	szeregi
σειρές	serie
σειρές	series
σειρές	seria
σειρές	serii
σειρές	wierszy
σειρές	wiersze
φον	von
ολυμπιακό	olimpijski
ολυμπιακό	olympic
ολυμπιακό	olimpijskie
δολάρια	dolary
λίγες	nieliczni
λίγες	kilka
λίγες	niewielu
τρόπος	way
τρόπος	sposób
κεντρικό	centralnego
κεντρικό	central
κεντρικό	centralny
κεντρικό	środkowa
κεντρικό	centralne
κεντρικό	centralna
ακαδημίας	academy
ακαδημίας	akademia
ακαδημίας	akademii
βαθμούς	stopnie
καταστροφή	katastrofy
καταστροφή	katastrofa
καταστροφή	klęska
καταστροφή	katastrofa
καταστροφή	zniszczenia
καταστροφή	zniszczenie
καταστροφή	niszczenie
φύση	natura
φύση	charakter
φύση	przyroda
φύση	natury
όργανα	instrumenty
όργανα	przyrządy
όργανα	instytucji
όργανα	instytucje
τιμές	ceny
τιμές	cennik
τιμές	wartości
πίεση	presja
πίεση	ciśnienie
πίεση	nacisk
βασίλισσα	królowej
βασίλισσα	królowa
βασίλισσα	queen
βασίλισσα	królowo
βασίλισσα	królową
κόμματα	przecinkami
κόμματα	partie
κόμματα	imprezy
κόμματα	przyjęcia
χαρακτήρες	znaków
χαρακτήρες	postacie
χαρακτήρες	znaki
χαρακτήρες	postaci
χαρακτήρες	bohaterowie
χαρακτήρες	postać
πολιτικό	polityk
πολιτικό	polityka
πολιτικό	politycy
πολιτικό	polityczny
πολιτικό	politycznych
πολιτικό	polityczne
πολιτικό	polityczna
φιλοσοφία	filozofia
φιλοσοφία	filozofii
συμμετέχει	uczestniczy
χημική	chemikalia
χημική	chemiczne
βίντεο	video
βίντεο	wideo
βίντεο	film
βίντεο	filmy
βίντεο	filmiki
βίντεο	wideo
ασίας	azja
ίδρυσε	założone
ίδρυσε	założony
ίδρυσε	założona
παλιά	stare
παλιά	stary
παλιά	old
παλιά	stara
μονάδα	jednostka
μονάδα	jednostki
μονάδα	unit
στρατηγός	generał
στρατηγός	ogólny
στρατηγός	ogólnie
στρατηγός	ogólna
στρατηγός	ogólne
εξαιρετικά	wyjątkowo
εξαιρετικά	niezwykle
εξαιρετικά	ekstremalnie
εξαιρετικά	niezmiernie
