категория	категорія
встречает	зустрічає
хельсинки	гельсінкі
латинской	латинська
латинской	латинської
латинской	латинські
сложные	комплекс
сложные	складні
сложные	складне
сложные	складно
сложные	складною
плато	плато
плоскости	літак
плоскости	площина
плоскости	літаки
плоскости	летять
почетный	почесний
почтовая	поштова
почтовая	поштовий
почтовая	поштові
подачи	збору
диалект	діалект
рудольф	рудольф
рудольф	рудольф
фредерик	фредерік
фредерик	фредерік
фредерик	фредерік
скульптура	скульптура
скульптура	скульптури
деревья	дерев
деревья	дерева
мемориал	меморіал
классы	класи
угрозой	загрози
угрозой	загроза
угрозой	загрозу
альпы	альпи
использован	використовується
использован	використана
использован	використані
использован	використано
сопрано	сопрано
улан	улан
короче	коротше
короче	виступи
марио	маріо
добавлены	додано
добавлены	додані
десятилетия	грунту
десятилетия	десятиліття
выступая	говорячи
выступая	speaking
квт	itc
ста	sta
коэффициент	коефіцієнт
коэффициент	частка
коэффициент	фактори
коэффициент	коефіцієнт
коэффициент	фактор
протеста	протест
достижение	досягнення
достижение	досягнення
италию	італії
италию	італія
италию	італію
сбора	збір
сбора	збирання
сбора	збираються
юнайтед	united
юнайтед	юнайтед
гильдии	цех
гильдии	гільдії
атака	наступ
атака	напад
атака	атака
атака	атаки
атака	десант
атака	напад
атака	атакує
атака	агресію
софии	софійська
софии	софія
географические	географічні
географические	географічне
географические	географічні
географические	географічний
географические	географічне
феликс	фелікс
феликс	фелікс
врачей	лікарям
врачей	лікарів
врачей	лікарі
милан	мілан
крестьяне	селяни
венеции	венеція
венеции	венеції
жанейро	жанейро
ритм	ритм
сокращение	абревіатура
сокращение	скорочення
сокращение	заднє
геометрия	геометрія
заводы	фабрики
заводы	заводів
предел	ліміт
предел	межа
предел	обмежити
предел	обмеження
последовательности	послідовності
последовательности	секвенування
последовательности	сумісність
последовательности	послідовності
последовательности	послідовність
корпорации	корпоративному
корпорации	компаній
корпорации	корпорація
критику	критика
критику	критики
зелёные	зелене
зелёные	зелені
зелёные	зелений
зелёные	зелень
зелёные	зелені
учебник	підручник
учебник	присвячена
учебник	посібник
учебник	підручник
учебник	навчальної
учебник	навчання
интервал	інтервал
интервал	проміжок
интервал	інтервал
интервал	проміжки
консул	консул
нобелевской	нобелівської
хилл	пагорб
хилл	хілл
хилл	hill
хилл	гілл
конституция	конституція
провинций	провінції
разговор	спілкування
разговор	розмови
разговор	розмова
разговор	бесіда
разговор	поговоримо
разговор	розмова
разговор	talk
разговор	говорити
порой	інколи
порой	деколи
порой	іноді
сара	сара
сара	сара
посадки	посадка
посадки	посадку
сербия	сербія
сербия	сербії
концентрация	спеціальність
концентрация	концентрація
карту	карта
карту	мапа
карту	картка
карту	картку
печать	друк
печать	надрукувати
печать	друкувати
печать	друку
печать	друк
печать	печатка
печать	печатки
печать	емблема
печать	котик
печать	сіл
отражение	відбиття
разделить	акція
разделить	поширити
разделить	поділитися
разделить	поширення
разделить	поділитись
разделить	дроблення
разделить	розділення
разделить	розділити
разделить	розділена
разделить	ділення
разделить	поділити
поездки	подорож
поездки	подорожувати
поездки	подорожі
поездки	відвідувань
поездки	відвідування
поездки	подорожей
поездки	поїздки
падение	падає
падение	падав
падение	falling
падение	падати
падение	осінь
падение	fall
падение	падіння
автомобильной	автомобільний
автомобильной	автомобільна
автомобильной	автомобільні
двери	вивіз
двери	двері
двери	двері
железнодорожных	залізнична
железнодорожных	залізниця
железнодорожных	залізничний
железнодорожных	трамвая
кафедру	кафедрою
космической	простору
космической	пробіл
космической	простір
племена	народами
племена	племен
заявления	оголошення
заявления	заяви
заявления	судження
заявления	виписки
заявления	заяв
включить	вставка
включить	вставити
включить	ввімкнути
включить	увімкнути
включить	дозволити
включить	включення
включить	включити
включить	включати
федеральная	федеральний
хоккей	хокей
узбекистан	узбекистан
узбекистан	узбекистану
бангладеш	бангладеш
цепи	ланцюги
управляющий	керівник
управляющий	менеджер
угрозы	загрози
угрозы	погроз
угрозы	погрози
праздники	свята
церемония	церемонія
решила	вирішили
решила	вирішив
решила	вирішила
девы	діва
входа	входу
входа	увійти
входа	вхід
атлас	atlas
атлас	атлас
атлас	атлант
потомки	нащадки
чувство	почуття
чувство	відчуття
чувство	передчуття
схеме	взірець
схеме	взірцем
схеме	візерунок
схеме	шаблон
представил	представили
представил	презентували
представил	представлена
представил	презентувала
организаторов	організаторам
организаторов	організаторів
организаторов	організатори
взрыв	вибух
взрыв	вибухом
взрыв	вибух
взрыв	бомбардування
фернандо	фернандо
урал	урал
многое	багато
многое	сильно
маршал	маршалл
маршал	маршал
маршал	маршал
галереи	галереях
галереи	галереї
галереи	галерея
галереи	галерею
галереи	галереї
галереи	gallery
максимум	максимальний
максимум	максимальне
максимум	максимальна
максимум	максимум
бот	бот
волосы	шерсть
волосы	волосся
финансовых	фінанси
финансовых	фінансові
финансовых	фінансова
сравнение	порівняння
сравнение	порівняння
лента	подача
лента	годувати
лента	стрічці
лента	стрічка
лента	подачу
лента	стрічку
лента	стрічка
лента	плівка
лента	стрічки
лента	стрічка
балет	балет
ставит	кладе
останки	залишається
останки	залишки
уайт	білий
уайт	біла
уайт	біле
уайт	білі
уайт	вайт
прошел	пройшов
прошел	пройдено
прошел	передано
прошел	перейшов
прошел	минули
зелёная	зелене
зелёная	зелені
зелёная	зелений
ручей	крік
ручей	струмок
ручей	потік
ручей	струмок
носили	носив
носили	одягнений
носили	наряд
носили	носили
носили	носив
донецк	донецьк
донецк	донецька
абхазии	абхазії
любая	якісь
аварии	нещасні
аварии	аварія
аварии	крах
аварии	crash
аварии	аварії
аварии	аварія
медиа	медіа
медиа	носії
медиа	носій
медиа	мультимедіа
медиа	змі
миссия	місія
девочка	дівчинка
девочка	дівча
девочка	дівчина
девочка	дівчину
компьютер	computer
танец	танці
танец	танцюй
танец	танець
танец	танцювальна
танец	танок
уровней	етапи
уровней	рівні
уровней	рівнів
спас	збережені
спас	збережених
спас	збережено
спас	збережений
спас	врятований
ресурс	виконавця
ресурс	ресурсу
ресурс	ресурс
ресурс	виконавець
ресурс	ресурси
организма	організм
азия	азія
груди	груди
груди	грудне
груди	груди
груди	грудей
умолчанию	типові
умолчанию	типова
умолчанию	типовий
длинный	довгий
длинный	хай
длинный	лонг
длинный	long
длинный	довга
длинный	довгі
любую	якісь
казалось	здалося
казалось	здавалося
ярослав	ярослав
ярослав	ярослава
ярослав	ярослав
вина	вин
вина	вини
вина	вина
вина	вино
лгбт	лгбт
пересечения	перехресті
пересечения	перетин
пересечения	перетини
жидкости	рідкий
жидкости	рідини
жидкости	рідина
жидкости	рідини
полуострове	півострів
территориальная	територіальних
горно	горішнє
сектора	секторів
сектора	сектори
крупнейшие	найбільшим
крупнейшие	найбільших
крупнейшие	найбільші
крупнейшие	найбільша
закончился	завершене
закончился	закінчився
закончился	закінчилась
закончился	закінчилось
закончился	завершився
узел	вузол
узел	вузол
скота	худоба
синдром	синдром
бороться	поборотися
перенос	трансфер
перенос	перенесення
защищать	захищати
защищать	захистити
защищать	стараються
защищать	захисти
защищать	захищатися
защищать	захищають
защищать	захисти
уточнения	пояснень
кол	кіл
кол	kol
кол	стовп
монастыри	монастирях
захват	захоплення
захват	захопити
захват	приступ
массового	маса
массового	mass
ежедневно	щоденне
ежедневно	щоденно
ежедневно	щодня
ежедневно	щоденні
хвост	хвіст
преимущество	перевагу
преимущество	перевага
преимущество	перевагою
видимости	видимість
вручную	підручник
вручную	ручний
вручную	ручна
вручную	ручне
вручную	вручну
вручную	довідок
вручную	вручну
природа	природа
природа	природня
постоянный	постійний
постоянный	постійна
постоянный	стала
постоянный	постійний
егор	єгор
егор	єгор
аренды	лізинг
аренды	ліз
зрители	аудиторію
зрители	аудиторія
зрители	аудиторії
зрители	глядачі
зрители	глядачі
зрители	спостерігачів
зрители	глядача
зрители	глядачів
зрители	глядачі
зрители	глядач
старт	запустити
старт	розпочати
старт	старт
старт	запускати
старт	початок
старт	почати
ребёнок	немовля
ребёнок	малятко
ребёнок	дитина
ребёнок	дитя
ребёнок	дитяче
ребёнок	дитяча
ребёнок	дитина
ребёнок	нащадок
опытный	досвідчений
опытный	досвідчені
опытный	досвідченого
опытный	досвідчених
вторжения	вторгнення
смоленск	смоленська
исключение	виняток
исключение	винятки
исключение	виключення
исключение	відчуження
хор	хор
хор	приспів
хор	шевченка
хор	хор
хор	хору
возражений	заперечень
квартиры	апартаменти
осетии	осетинська
осетии	осетії
джерри	джері
джерри	джеррі
джерри	джері
джерри	джеррі
пациентов	пацієнти
пациентов	пацієнтам
пациентов	пацієнтів
избирателей	виборець
избирателей	виборців
внешняя	зовнішнє
внешняя	зовнішнє
внешняя	зовнішні
внешняя	зовнішній
внешняя	зовнішня
внешняя	зовнішня
римская	роман
густав	густав
сэм	сем
сэм	sam
корма	подача
корма	годувати
корма	стрічці
корма	стрічка
корма	подачу
корма	корм
преобразования	перетворити
преобразования	перетворення
преобразования	трансформація
преобразования	перетворення
преобразования	перетворення
календарь	календар
употребление	користування
употребление	використання
республик	республік
археологии	археологія
освещения	освітленості
освещения	освітлення
келли	келлі
пушкин	пушкіна
сформирован	сформована
сформирован	оформлено
сформирован	сформовано
удалены	вилучено
удалены	видалили
удалены	вилучені
удалены	видалено
административные	адміністративні
административные	адміністративний
административные	адміністративне
графики	графіки
графики	графіка
графики	графічні
графики	графіку
графики	графи
графики	графіки
графики	графіків
карточки	карт
карточки	карти
карточки	карток
карточки	картки
содержать	містити
содержать	містить
содержать	міститься
содержать	містять
ветвь	гілка
многократно	безперервно
пианист	піаніст
национальность	нації
национальность	країна
национальность	націю
национальность	громадянство
национальность	нація
листьев	листочки
листьев	листя
сказка	казка
сказка	казка
замена	заміри
замена	заміна
замена	замініть
замена	заміна
замена	замінити
замена	замініть
замена	замінник
замена	підстановки
замена	заміна
замена	замінник
шлезвиг	шлезвіг
возможна	можливе
возможна	можливо
возможна	можлива
коммун	муніципалітетів
уроки	уроки
штаты	стани
штаты	штати
советника	радник
ответить	відповідь
ответить	відповідь
ответить	відповісти
ядро	основний
ядро	core
ядро	ядро
ядро	ядро
ядро	ядро
ядро	ядра
стене	стіну
стене	стіна
стене	стіні
казаки	козаки
хранится	зберігається
хранится	зберігаються
редактирования	редагування
редактирования	монтаж
газет	газетах
газет	газети
согласие	згоду
согласие	згода
согласие	погодження
согласие	згоди
растёт	росте
растёт	зростати
растёт	зростає
собственность	властивості
собственность	властивість
собственность	майна
собственность	власність
собственность	майно
собственность	власники
собственность	належність
собственность	власник
собственность	власність
разрушения	руйнування
разрушения	знищення
автоматический	автоматична
автоматический	автоматичний
автоматический	автоматичне
автоматический	автоматичні
симон	симона
симон	сімон
симон	симон
симон	сімон
симон	саймон
образцы	днк
образцы	зразки
образцы	вкриває
перспективы	перспективу
перспективы	перспектива
перспективы	перспективи
перспективы	перспектив
перспективы	перспективи
перспективы	outlook
небо	heaven
небо	небеса
небо	рай
небо	небес
небо	небесне
небо	небом
небо	небо
небо	небо
квартире	квартира
молодежи	молодість
молодежи	юнацтва
молодежи	юність
молодежи	молодь
имущество	властивості
имущество	властивість
имущество	майна
имущество	власність
имущество	майно
завтра	завтра
завтра	tomorrow
соотношение	пропорції
соотношение	коефіцієнт
соотношение	співвідношення
поддержал	підтримувані
поддержал	підтримали
поддержал	підтримується
годовой	річну
годовой	річна
годовой	щороку
годовой	річні
годовой	річний
чья	чиє
чья	чиї
чья	чия
чья	чий
расстояния	дистанцій
расстояния	відстані
кара	кара
кара	кара
кара	cara
чешский	чеською
чешский	чеської
чешский	чеська
чешский	чех
закрыть	закрити
закрыть	близький
закрыть	близько
закрыть	близькі
закрыть	закриття
культурные	культурний
культурные	культурні
встретил	зустрілись
встретил	зустрілися
встретил	зустріли
доклад	повідомити
доклад	скарга
доклад	звіт
пенсию	пенсія
пилоты	пілотів
математика	математична
математика	математичні
математика	математичної
математика	математика
математика	математичний
математика	математика
математика	математика
математика	математичний
математика	математичні
математика	математики
католическая	католицька
представляла	уявляли
представляла	видається
корни	коріння
выиграть	win
выиграть	переможе
восточные	східна
восточные	східної
восточные	східні
двойной	дабл
двойной	двічі
двойной	дубль
двойной	подвійна
двойной	подвійний
двойной	подвійне
сетей	мережу
сетей	мережі
сетей	мережах
сетей	спільноти
сетей	мережі
сетей	мереж
слой	шаром
слой	шар
объявлен	заявила
объявлен	оголосив
объявлен	оголошені
расследование	розслідує
расследование	розглядаємо
расследование	розслідування
расследование	розслідувати
расследование	слідство
расследование	розслідування
расследование	розслідувань
александру	александру
мечети	мечеть
плавание	плавання
хроника	хронологія
хроника	життєписі
хроника	життєпис
хроника	життєпису
хроника	розклад
хроника	літопис
хроника	хроніка
маленькая	малий
маленькая	малі
маленькая	маленькі
маленькая	маленька
маленькая	маленький
маленькая	маленькі
независимый	самостійна
независимый	незалежні
независимый	незалежна
независимый	незалежний
независимый	незалежне
майя	мая
майя	майя
майя	мая
майя	майя
майя	мая
барнаул	барнаул
станица	станиця
византии	візантії
вена	вена
вена	відень
пистолет	пістолет
пистолет	рушниця
пистолет	гармата
пистолет	пістолет
стихотворение	вірш
стихотворение	вірша
стихотворение	поема
кислота	кислоти
кислота	кислота
указывается	вказує
тщательно	ретельно
тщательно	уважно
кристина	крістіна
кристина	христина
кристина	крістіна
кристина	крістін
кристина	крістіна
кристина	христина
кристина	крістіна
кристина	kristina
нападение	десант
нападение	напад
нападение	наступ
нападение	напад
нападение	атака
нападение	атаки
внутренняя	внутрішнє
внутренняя	внутрішній
внутренняя	внутрішня
внутренняя	внутрішні
внутренняя	внутрішнє
внутренняя	внутрішній
внутренняя	площина
психология	психологія
разработчиков	розробникам
разработчиков	розробники
цена	ціна
цена	вартість
широкого	широкий
широкого	широка
пожар	fire
пожар	вогнем
пожар	вогонь
пожар	пожежа
валерия	валерія
валерия	валері
бор	бор
бор	бора
бор	бор
бор	бор
сомнений	сумнівів
сомнений	сумнів
сомнений	сумніву
сомнений	сумніваюся
сомнений	сумніватися
оригинальный	оригінал
оригинальный	оригінальна
оригинальный	оригінальне
оригинальный	початкове
оригинальный	оригінальний
химия	хімія
бедности	бідність
бедности	бідності
бедности	злидні
размещение	розміщення
размещение	розташування
размещение	проживання
итальянская	італійською
итальянская	італійський
итальянская	італієць
итальянская	італійська
итальянская	італійської
прогресс	прогрес
прогресс	поступ
наказание	пенальті
наказание	штраф
наказание	карає
наказание	покарання
строить	зібрати
строить	збирання
строить	побудувати
строить	будувати
автомобильная	автомобільний
автомобильная	автомобільна
автомобильная	автомобільні
разновидность	різноманітність
разновидность	сорти
разновидность	різноманітності
учиться	дізнатися
учиться	вчити
учиться	вчитись
учиться	навчитися
полей	поля
кевин	кевін
эдди	едді
эдди	едді
фигура	фігура
сибирский	сибірський
сибирский	сибірська
турецкий	турецька
турецкий	турецький
турецкий	турецькою
турецкий	турецькі
британские	британці
британские	британська
британские	британські
британские	british
британские	англієць
веса	вагу
веса	ваги
переводится	перекладає
йозеф	йозеф
йозеф	йозеф
локомотив	локомотив
локомотив	локомотив
начальной	елементарні
начальной	початковій
черногории	чорногорія
черногории	чорногорії
черногории	чорногорська
эмир	емір
предприниматель	підприємець
опасность	небезпека
опасность	небезпеки
опасность	небезпеці
опасность	небезпека
местоположение	розміщення
местоположение	місцезнаходження
местоположение	локація
местоположение	місце
местоположение	розташування
сомнение	сумнівів
сомнение	сумнів
сомнение	сумніву
сомнение	сумніваюся
сомнение	сумніватися
выполнены	наповнене
статуя	статуя
территориях	територій
прямые	пряма
прямые	прямий
прямые	direct
прямые	прямі
поэзия	поезія
навсегда	назавжди
навсегда	forever
навсегда	навіки
навсегда	остаточно
навсегда	назавжди
навсегда	постійно
собраны	зібралися
собраны	зібрав
собраны	зібрано
собраны	зібрані
такси	таксі
такси	таксі
сильнее	складніше
сильнее	важче
сильнее	сильнішим
сильнее	сильніші
сильнее	сильніше
сильнее	сильнішою
сильнее	сильніший
франсиско	франсіско
франсиско	франциско
производителей	продюсери
производителей	виробники
производителей	виробники
перенесено	зворушений
перенесено	переїхала
перенесено	переїхали
перенесено	переїхав
аналогичные	схожі
аналогичные	подібні
аналогичные	подібна
аналогичные	подібний
напряжения	напруги
риск	ризик
специальная	особливий
специальная	спеціальний
специальная	особливі
специальная	особливе
специальная	спеціальні
специальная	особлива
лоб	чоло
лоб	лоб
периоды	строк
периоды	строків
джим	джим
управлять	керувати
управлять	керування
достичь	досягти
фердинанд	фердинанд
привлечь	намалювати
привлечь	малювати
привлечь	роздати
привлечь	нічия
привлечь	знайдуться
привлечь	співом
привлечь	зацікавити
прекратил	зупинено
прекратил	зупинили
прекратил	зупинився
прекратил	зупинка
обзоры	огляди
обзоры	відгуки
уругвая	уругвай
пунктах	абзаци
ивано	івано
уничтожение	знищення
уничтожение	розірвання
уничтожение	знищення
уничтожение	знищення
уничтожение	руйнування
уничтожение	знищення
учителей	учителі
учителей	вчителів
учителей	вчителі
активный	активна
активный	активні
активный	активне
активный	активним
активный	активний
охватывает	розібралися
охватывает	покрита
охватывает	обкладинки
охватывает	охоплює
охватывает	обкладинок
общественности	публічний
общественности	громадське
общественности	паблік
общественности	відкритий
общественности	публічна
общественности	громадського
философы	філософи
последовательность	сумісність
последовательность	послідовності
последовательность	послідовність
сочинение	есе
присутствие	приїзд
присутствие	присутність
объем	гучність
постоянное	постійний
постоянное	постійна
постоянное	стала
постоянное	постійний
ячейки	клітинка
ячейки	комірки
ячейки	комірку
ячейки	клітини
ячейки	комірка
ячейки	комірки
отлично	великий
отлично	чудово
терапии	терапія
экраны	екрани
экраны	екранах
интерфейс	інтерфейс
ошибочно	помилково
массив	масиву
массив	масив
массив	масиві
клод	клод
блокировать	блокувати
блокировать	блок
блокировать	заблокувати
самбо	самбо
аспекты	аспекти
аспекты	аспектів
аспекты	розміри
аспекты	виміри
понимания	розуміючи
понимания	взаєморозуміння
понимания	розуміння
доступен	доступні
доступен	доступний
доступен	наявні
доступен	наявний
пуэрто	пуерто
кодекс	кодекс
упоминает	згадки
миль	кілометрів
процедуры	заходи
процедуры	процедури
процедуры	процедури
процедуры	процедуру
процедуры	процедура
отказывается	відмовляється
адреса	адреси
адреса	адрес
адреса	адреса
адреса	звертайтеся
адреса	адресу
обнаружен	виявив
обнаружен	виявили
обнаружен	відкрив
обнаружен	виявлені
обнаружен	виявлено
вращения	обертання
вращения	поворот
производит	виробляє
производит	дає
задания	призначення
задания	доручення
задания	квести
поздно	запізнюється
поздно	пізно
поздно	запізно
уточнить	прояснити
уточнить	уточнити
уточнить	вдосконалити
уточнить	вказати
уточнить	вкажіть
льюис	льюїс
льюис	льюіс
добыча	гірнича
добыча	здобич
мыс	мис
желания	бажання
желания	побажання
желания	бажанням
желания	забаганки
ветра	вітри
ветра	вітер
дуэт	дует
дуэт	duo
училась	вчився
училась	вивчав
училась	вивчила
училась	навчався
ревизии	аудит
стремление	укріпити
роджер	роже
роджер	роджер
пропаганды	пропаганда
остановки	припиняється
остановки	зупинки
остановки	припиняє
остановки	зупиняє
остановки	зупинок
сравнения	порівняння
сравнения	порівняння
сделала	рахував
сделала	зробили
сделала	вчинили
сделала	робили
роза	роуз
роза	роза
роза	розі
роза	троянда
роза	роза
роза	роса
роза	rosa
потока	потік
обычный	звичайна
обычный	нормальний
обычный	нормальні
обычный	звичайний
обычный	звичайне
обычный	звичайну
обычный	незвично
обычный	звичайні
корее	корея
корее	кореї
господа	панове
признана	підтверджую
признана	визнана
признана	визнала
признана	визнав
признана	впізнав
признана	визнано
признана	визначив
частный	приватні
частный	приватна
частный	особисте
частный	приватний
открывается	відкривають
открывается	відкриває
открывается	відкриваються
уравнения	рівняння
уравнения	рівняння
выполнить	виконати
духовного	духовні
готовы	готовий
готовы	напоготові
готовы	готові
готовы	готове
готовы	готовність
готовы	готова
мирный	спокійна
мирный	мирного
мирный	мирний
разрушен	знищені
разрушен	знищено
разрушен	зруйновано
разрушен	знищили
аналог	аналоговий
аналог	аналоговий
гей	геї
гей	голубий
гей	гей
очереди	черги
очереди	чергу
очереди	черга
очереди	поставити
очереди	черги
очереди	черг
падает	падає
падает	падав
падает	falling
падает	скидання
падает	водоспад
слухи	плітки
слухи	чутки
слухи	чуток
слухи	чутки
слухи	чутки
дочерей	доньки
дочерей	дочки
почтовой	поштова
почтовой	поштовий
почтовой	поштові
покрытие	фарбування
югославия	югославії
словении	словенії
словении	словенія
словении	словенський
площадки	venues
эпоха	епоха
эпоха	епохи
эпоха	епоху
эпоха	епоха
огайо	огайо
драфт	чернетку
драфт	чернетка
драфт	чернетки
достоинства	гідності
достоинства	гідність
стратегии	стратегії
дона	dona
дона	дон
регионы	регіони
регионы	регіонів
регионы	регіонах
регионы	областях
сектор	сектор
сектор	гілка
церковных	церковної
равен	рівний
равен	дорівнює
компонентов	компоненти
компонентов	компонентів
легче	легше
легче	простіше
легче	легка
легче	легкі
легче	легко
легче	легке
оки	окі
немногих	кілька
немногих	небагато
разряд	розряд
прага	прага
подтверждение	підтвердити
подтверждение	підтвердження
подтверждение	підтвердити
раненых	поранених
раненых	поранені
раненых	поранений
минимальным	мінімальна
минимальным	мінімальне
праге	прага
сантьяго	сантьяго
тейлор	тейлор
конфедерации	спрямованою
конфедерации	конфедерація
вступила	приєднався
вступила	долучився
вступила	приєдналися
вступила	приєднується
вступила	приєдналася
модуль	модуль
традиционные	традиційними
традиционные	традиційний
традиционные	традиційні
традиционные	традиційна
традиционные	традиційне
питание	харчування
питание	їжа
информационный	всеукраїнської
информационный	інформаційні
волна	хвиля
лидия	лідія
лидия	лідія
владельца	власник
кларк	кларк
кларк	кларк
гост	гост
саша	сашко
саша	сашка
саша	саша
расследования	розслідувань
трудности	складності
трудности	складність
трудности	труднощі
трудности	обмеження
обнаружения	виявлення
действовали	діяли
альфа	alpha
альфа	альфа
альфа	alfa
альфа	вишиванці
мосты	мости
мосты	мостів
ночной	нічні
холм	пагорб
холм	хілл
холм	hill
холм	гілл
включен	ввімкнено
включен	увімкнено
полуфинале	півфіналі
примечание	зауваження
примечание	примітки
примечание	зауважте
примечание	примітка
примечание	нота
существующие	існуюче
существующие	існуючий
существующие	існуючі
существующие	існуючу
марш	марш
марш	марші
марш	березні
марш	березень
марш	березня
толстого	толстой
скобках	дужках
скобках	дужки
открыли	відкрили
открыли	відкриті
открыли	відкрито
турок	турка
турок	турок
турок	турки
офис	офіс
офис	office
житель	жителька
житель	мешканець
минуту	хвилини
минуту	хвилина
повстанцев	повстанська
повстанцев	повстанців
повстанцев	повстанці
повстанцев	rebel
отмечено	позначено
отмечено	позначене
отмечено	відмічені
отмечено	позначені
хорватия	хорватія
хорватия	хорватії
приговор	речення
приговор	вирок
приговор	вердикт
приговор	вирок
менеджер	керівник
менеджер	менеджер
тамара	тамара
тамара	тамари
описаны	описано
описаны	описані
сквозь	крізь
сквозь	наскрізь
сквозь	через
сквозь	передивився
бар	bar
бар	бар
бар	смужка
масла	фарбами
седьмой	сьомому
седьмой	сьомий
седьмой	сьома
начальная	елементарні
начальная	початковій
начальная	початкова
начальная	початковий
начальная	початкове
антоний	ентоні
антоний	антоні
антоний	ентоні
антоний	антоній
антоний	антоній
осады	облога
расширить	розширити
расширить	розширювати
расширить	збільшити
расширить	розгорнути
расширить	розширити
расширить	розкрити
культурный	культурний
культурный	культурні
кабинета	кабінет
кабинета	кабінету
