категория	category
потребителей	consumers
кубани	kuban
виден	visible
объективно	objectively
мышцы	muscles
мышцы	muscle
обелиск	obelisk
прыжки	jumps
прыжки	jumping
мордовии	mordovia
ггц	ghz
дуб	quercus
дуб	oak
брюсселе	brussels
пий	pius
византийский	byzantine
декларации	declarations
дипломатической	diplomatic
создается	creates
флотилия	flotilla
вооружений	armament
вооружений	arms
эдгар	edgar
авраам	abraham
авраам	avraham
жестоко	cruel
жестоко	brutally
братство	fellowship
братство	fraternity
братство	brotherhood
изучить	explore
стокгольм	stockholm
оливье	olivier
введен	introduced
мао	mao
сухая	dry
сообщалось	reported
тер	ter
байконур	baikonur
спросил	asked
прадеш	pradesh
агенты	agents
европейское	european
генератор	generator
змея	snake
пива	beer
пива	beers
кадр	frame
кадр	shot
охотник	huntsman
охотник	hunter
монтевидео	montevideo
архипелаг	archipelago
технологических	technological
кинематографистов	filmmakers
присуждена	awarded
юмор	humor
юмор	humour
гавани	harbours
гавани	harbour
бренда	brand
бренда	brenda
алюминия	aluminium
алюминия	aluminum
квадрат	square
нормандии	normandy
карибского	caribbean
синод	synod
нумерация	numbering
приют	shelter
приют	orphanage
характеризует	characterizes
депрессии	depression
использовано	used
входящие	incoming
устранить	eliminate
редактирование	edit
редактирование	editing
предпочитают	prefer
калининград	kaliningrad
глубокое	deep
адаптации	adapting
адаптации	adaptive
адаптации	adaptation
устойчивость	sustainability
устойчивость	resilience
отмена	cancel
отмена	undoing
отмена	abort
отмена	cancellation
отмена	undo
орбите	orbiting
душанбе	dushanbe
размножения	reproduction
беркли	berkeley
минеральных	mineral
отменены	cancelled
раскрыта	disclosed
стилей	styles
боуи	bowie
служение	serving
сена	hay
сена	haystack
сена	sena
сена	seine
авив	aviv
кружка	mug
блюдо	dish
ада	ada
платон	plato
шанхай	shanghai
оаэ	uae
этнический	ethnic
религиозная	religious
стоять	stand
мелодии	melodies
мелодии	tunes
остин	austen
остин	austin
клэр	clare
клэр	claire
затраты	cost
затраты	costs
запрещает	prohibits
запрещает	forbids
кон	kon
кон	cohn
кон	con
справедливость	justice
справедливость	equity
справедливость	fairness
остаток	residue
остаток	balance
признала	acknowledged
признала	admitted
худ	hood
плод	fruit
плод	fetus
окончательного	final
окончательного	definitive
эванс	evans
дворянин	nobleman
пролива	strait
восхождение	ascension
восхождение	climbing
восхождение	climb
восхождение	ascent
стс	spc
стс	sts
куб	cube
пустынь	deserts
палестины	palestine
берет	beret
классические	classical
классические	classic
настройки	settings
нсдап	nsdap
пел	sang
жанров	genres
объявлена	declared
творческая	creative
невеста	bride
критические	critical
паралимпийских	paralympic
занято	busy
занято	occupied
подозрение	suspicion
записали	recorded
платье	gown
платье	dress
жен	wives
павлова	pavlova
выбрали	chose
репрессии	repression
репрессии	reprisals
опухоли	tumor
опухоли	tumours
опухоли	tumors
стенки	walls
добавлено	added
заменили	replaced
алгоритмы	algorithms
скрыть	hide
тоннель	tunnel
масштаб	scale
масштаб	zoom
раскол	split
раскол	schism
петь	sing
петь	singing
мотив	motive
мотив	motif
впечатления	impressions
впечатления	impression
данте	dante
вере	faith
череп	skull
прибрежных	coastal
аарон	aaron
ответили	replied
ответили	answered
изгнании	exile
изгнании	exiled
традиционное	traditional
достаточное	sufficient
достаточное	adequate
сожгли	burned
сожгли	burnt
турецкие	turkish
марти	marty
марти	marti
императоров	emperors
дай	dai
дай	give
неподалеку	nearby
сигналы	signals
вильнюс	vilnius
сотрудничать	collaborate
сотрудничать	cooperate
повторить	repeat
повторить	redo
боковой	lateral
травы	herbs
травы	grass
лицевой	facial
вспомнить	recall
софи	sofi
софи	sophie
аспект	dimension
аспект	aspect
мадонна	madonna
фирм	firms
пиво	beer
пиво	beers
покупки	purchase
покупки	shopping
покупки	purchases
албания	albania
славянский	slavic
вариации	variations
вариации	variation
солнечная	sunny
солнечная	solar
трека	track
кобаяси	kobayashi
почв	soils
отзыв	feedback
отзыв	revocation
деннис	dennis
специализированные	specialized
пения	pena
совести	conscience
мадриде	madrid
прием	reception
роуз	rose
возвращает	returns
цензуры	censorship
достопримечательностей	attractions
значимый	meaningful
нестор	nestor
нестор	néstor
тонкие	thin
обратная	inverse
обратная	reverse
казино	casinos
казино	casino
терапия	therapy
губ	lips
компьютеры	computers
умение	skill
умение	ability
кракове	cracow
пас	paz
пас	pass
закавказье	transcaucasia
леонард	leonard
тяга	thrust
тяга	craving
тяга	cravings
плотно	tightly
адресов	addresses
ущерба	prejudice
ущерба	damages
торпеды	torpedoes
инициатива	initiative
дэниел	daniel
огромная	huge
боец	fighter
тунис	tunisia
тунис	tunis
географ	geographer
астана	astana
белграде	belgrade
делаю	doing
готовность	preparedness
готовность	willingness
зарубежные	overseas
фигуристы	skaters
вольф	wolfe
вольф	wolf
электрическая	electrical
электрическая	electric
основанное	founded
фаза	phase
помогите	help
академических	academic
стабилизации	stabilizing
стабилизации	stabilization
стабилизации	stabilisation
предназначенные	designed
ось	axle
ось	axis
процессоров	cpus
процессоров	processors
тяги	traction
прохождение	passing
белгород	belgorod
региональная	regional
эмоции	emotion
эмоции	emotional
эмоции	emotions
аналогичная	similar
мавзолей	mausoleum
независимое	independent
законопроект	bill
духов	spirits
опоры	anvil
катарина	katarina
катарина	catarina
шашки	checkers
сильная	strong
волейбол	volley
волейбол	volleyball
пирамиды	pyramids
ночные	nocturnal
камнями	stoned
камнями	stoning
стабильности	stability
сегмент	segment
напали	attacked
морей	moray
объявляет	announces
объявляет	declares
джулия	giulia
джулия	julia
маркс	marx
маркс	marks
смотрел	watched
богатство	riches
богатство	wealth
богатство	richness
молоко	milk
гомес	gomez
гомес	gómez
сидней	sidney
сидней	sydney
либеральной	liberal
барт	bart
барт	barth
орлова	orlova
эмигрантов	emigrant
эмигрантов	emigrants
исмаил	ismail
мягкая	soft
измерение	measuring
измерение	dimension
измерение	measurement
унр	nra
патрулирование	patrol
патрулирование	patrols
патрулирование	patrolling
принятых	taken
настроения	mood
франклин	franklin
доступно	available
сток	stoke
клан	clan
смущает	confuses
насилие	violence
хаджи	hadji
хаджи	haji
обязательства	liabilities
обязательства	obligations
обязательства	commitments
обязательства	commitment
слои	layers
представляющий	representing
изготовитель	manufacturer
сборки	assemblies
сборки	builds
странная	weird
странная	strange
смертельно	deadly
смертельно	fatal
меньшинств	minorities
пересечение	crossing
пересечение	intersection
пересечение	intersect
пение	singing
оставляя	leaving
мины	mines
подразумевается	implied
подразумевается	implicit
берг	berg
улус	ulus
портов	ports
запах	scent
запах	smell
снижает	reduces
заряд	charge
заряд	charging
изменился	changed
скопление	cluster
макарова	makarova
спорные	contentious
спорные	controversial
состоящие	composed
коричневый	brown
телескоп	telescope
выразить	express
минус	minus
эдмунд	edmund
ющенко	yushchenko
калгари	calgary
стивенс	stephens
стивенс	stevens
уголь	coal
уголь	charcoal
профессоров	professors
бмп	bmp
счастья	happiness
аббатство	abbey
опубликованные	published
душе	shower
преподавать	teach
странный	weird
странный	strange
сальвадор	salvador
сжатия	compression
базовая	basic
думает	thinks
сунь	sun
начального	primary
вправо	right
митинг	rally
фредди	freddy
фредди	freddie
поёт	sings
полина	paulina
полина	pauline
полина	polina
присвоение	appropriation
присвоение	attribution
сосна	pinus
крепления	anchorages
выбирает	selects
снаряд	projectile
кристоф	christophe
кристоф	christoph
сложная	complex
сложная	complicated
волокна	fibres
волокна	fiber
волокна	fibre
волокна	fibers
исполняющий	acting
кампо	campo
организует	organizes
ливана	lebanese
ливана	lebanon
предисловие	foreword
предисловие	preface
мустафа	mustapha
мустафа	mustafa
прочность	strength
преподобный	reverend
обуви	shoe
обуви	shoes
обуви	footwear
брюссель	brussels
достоверность	veracity
достоверность	authenticity
достоверность	reliability
достоверность	credibility
сокол	falcon
прибывает	arrives
кент	kent
евангелие	gospels
евангелие	gospel
разновидностей	varieties
мельницы	windmills
камере	cell
вирус	virus
кпп	ppc
кпп	checkpoint
кпп	cpt
кпп	cat
крайний	extreme
тобаго	tobago
текущие	current
компетенции	competence
узлы	knots
узлы	nodes
поговорить	talk
иностранцев	aliens
иностранцев	foreigners
калибр	caliber
калибр	calibre
отразить	reflect
растительности	vegetation
этики	ethics
закрытие	closure
закрытие	closing
цирк	circus
укажите	specify
лори	laurie
лори	lori
харви	harvey
переделать	redo
переделать	remake
коронации	coronation
николь	nicole
печора	pechora
делла	della
предупредить	warn
жук	bug
жук	beetle
посредник	mediator
посредник	middleman
посредник	facilitator
посредник	intermediary
подписать	sign
сок	juice
арабы	arabs
встретиться	meet
стрела	arrow
живая	lively
живая	alive
бэй	bae
бэй	bay
знакомых	acquaintances
выстрел	gunshot
выстрел	shot
базовые	basic
включительно	inclusive
странные	weird
странные	strange
преобразованы	converted
коробки	boxes
каталонии	catalan
каталонии	catalonia
грецию	greece
болеслав	bolesław
соответствующая	corresponding
троллейбусов	trolleybuses
предполагать	speculate
этнограф	ethnographer
постановил	ruled
экзамен	examination
экзамен	exam
артиллеристы	gunners
приобретения	acquisitions
приобретения	acquisition
инициативы	initiatives
виноградов	vinogradov
виолончели	cello
исчез	vanished
исчез	disappeared
ангела	angel
ана	ana
президиум	bureau
президиум	presidium
президиум	presidency
католики	catholics
католики	catholic
конной	mounted
повторяет	reiterates
повторяет	repeats
обстоятельство	circumstance
герцоги	dukes
судана	sudanese
субботу	saturday
наполовину	half
демократический	democratic
прекращение	cessation
прекращение	termination
любимый	favourite
любимый	favorite
любимый	beloved
налоги	taxation
налоги	tax
налоги	taxes
комплексной	integrated
абсолютный	absolute
королевские	royal
южное	southern
двойные	double
стамбуле	istanbul
обосновать	justify
травм	injuries
шварц	schwarz
шварц	schwartz
филадельфии	philly
филадельфии	philadelphia
вологда	vologda
рефери	referee
вандал	vandal
калинин	kalinin
кальвадос	calvados
жер	gers
эра	era
эра	eras
бесконечно	indefinitely
бесконечно	infinitely
кубе	cuba
робинсон	robinson
боярин	boyar
подробные	detailed
рэнди	randy
стандартные	standard
рождественский	christmas
начальники	chiefs
начальники	bosses
начальники	supervisors
начальники	superiors
тратить	spend
чебоксары	cheboksary
священный	sacred
совещания	meetings
джордан	jordan
атмосфера	atmosphere
атмосфера	vibe
натали	natalie
натали	nathalie
профессиональное	professional
престижных	prestigious
существенный	substantial
пустыне	desert
экипажей	crews
байт	byte
байт	bytes
некролог	obituary
растительность	vegetation
географический	geographic
географический	geographical
извинения	apologies
извинения	apology
днем	afternoon
алонсо	alonso
алонсо	alonzo
лёд	ice
верит	believes
баха	baja
баха	baha
баха	bach
мусора	debris
мусора	garbage
сона	sona
сербская	serb
сербская	serbian
предпринимательства	enterprise
предпринимательства	entrepreneurship
санаторий	sanatorium
болото	swamp
болото	bog
опыты	experiments
вагнер	wagner
сингапур	singapore
естественный	natural
намеренно	intentionally
намеренно	deliberately
намеренно	intentional
намеренно	purposely
ядер	cores
существующий	existing
испытание	test
испытание	testing
дик	dick
лгу	lying
эли	ely
эли	eli
эли	elie
эли	ali
снижается	declining
убивать	kill
уступили	caved
жерайс	gerais
триллеры	thrillers
расформирована	disbanded
кук	cook
кук	cooke
превосходство	supremacy
превосходство	superiority
мелодия	melody
мелодия	tune
раскрыть	uncover
гастроли	tour
гастроли	touring
груз	cargo
груз	shipment
груз	consignment
крушение	wreck
барьер	barrier
мод	maude
мод	maud
мод	mou
оставления	abandonment
восстановлены	restored
гавань	harbor
гавань	harbour
фокс	fox
опасения	misgivings
опасения	fears
клиента	client
лоу	lowe
посредничество	mediation
количествах	quantities
ден	den
отходов	waste
зоопарк	zoo
тона	tones
фольклор	folklore
доработка	refinement
доработка	refining
загрузить	download
загрузить	load
загрузить	upload
периодов	periods
текущая	current
венера	venus
манча	mancha
успешный	successful
лагерях	camps
остановился	stopped
тренировки	workout
тренировки	workouts
бело	belo
плиты	slabs
отображение	showing
отображение	displays
отображение	displaying
отображение	display
вила	vila
эмилия	emilia
плавники	fins
облака	clouds
облака	cloud
забыть	forget
первоначального	initial
первоначального	original
медресе	madrasas
олимпия	olympia
искусственно	artificially
зарегистрированных	registered
фонды	foundations
фонды	funds
преступники	criminals
преступники	offenders
въезд	entry
коррупции	corruption
инструкция	instruction
инструкция	instructions
картинка	picture
картинка	image
острые	sharp
неаполь	naples
марафон	marathon
знаменитая	famous
беляев	belyayev
обсуждалось	discussed
зеркала	mirrors
словения	slovenia
плату	fee
моделирование	modeling
моделирование	simulations
моделирование	modelling
моделирование	simulation
рейд	reid
рейд	raid
сериалов	serials
симеон	simeon
сознательно	consciously
сознательно	knowingly
биолог	biologist
идентификации	identification
храбрость	courage
храбрость	bravery
шины	tyres
шины	tires
шины	tyre
конституционный	constitutional
космонавт	cosmonaut
голые	naked
дени	denis
конечности	limb
конечности	limbs
конечности	extremities
тёмный	dark
тёмный	darkening
живым	alive
федеральные	federal
духовные	spiritual
проявляет	exhibiting
верю	believe
лампы	lamps
подключения	connectivity
ока	oka
налог	tax
номенклатура	nomenclature
пляж	beach
адмиралов	admirals
слух	rumour
слух	rumor
слух	hearing
майка	mike
майка	micah
отделов	divisions
рога	antlers
рога	horn
рога	horns
челюсти	jaws
челюсти	jaw
последователи	followers
публиковать	publish
потомок	descendant
религиозно	religiously
канцлер	chancellor
графический	graphic
разрушены	demolished
месть	vengeance
месть	revenge
рекомендует	recommends
краски	paint
краски	paints
колин	colleen
колин	colin
привод	drive
боеприпасы	ammunition
боеприпасы	ammo
боеприпасы	munitions
искусственных	artificial
кошек	cats
этимология	etymology
коннектикут	connecticut
сингапура	singapore
монашество	monasticism
пещере	cave
аризона	arizona
ископаемые	fossil
дунай	danube
принятые	adopted
сменить	change
ванкувере	vancouver
пан	pan
грегори	gregory
абсолютной	absolute
венеры	venus
принадлежащих	belonging
японское	japanese
доказал	proved
доказал	proven
айдахо	idaho
вечерний	evening
мельников	melnikov
пояснения	explanation
пояснения	explanations
пояснения	clarifications
пояснения	clarification
суши	sushi
избранный	chosen
избранный	elected
лейпциге	leipzig
оптических	optical
элеонора	eleanor
элеонора	eleonora
доллар	dollar
посадка	boarding
посадка	landing
протоколы	protocols
ожидается	expected
направляется	headed
острый	acute
острый	sharp
соната	sonata
доказана	proven
секретари	secretaries
секретари	registrars
ограничено	restricted
отцов	fathers
республиканский	republican
холмс	holmes
палермо	palermo
руссо	russo
руссо	rousseau
ангелов	angels
винчи	vinci
ветры	winds
цифровая	digital
чжэн	zheng
киото	kyoto
археологи	archaeologists
проживание	residence
проживание	accommodation
способных	capable
беспорядки	riots
беспорядки	unrest
беспорядки	disturbances
ограничить	restrict
ограничить	limit
музыковед	musicologist
металлические	metal
лиг	leagues
белов	belov
шифрования	encryption
чечне	chechnya
снимки	snapshots
смотри	look
голубые	blue
определена	defined
резолюции	resolutions
пираты	pirates
пираты	pirate
панель	dashboard
панель	panel
биографию	biography
вертикальной	vertical
тонкий	thin
целая	whole
генеалогия	genealogy
моцарта	mozart
отклонения	deviation
отклонения	deviations
сочетания	combinations
размышления	reflections
окраски	colouring
маски	mask
маски	masks
крепостей	fortresses
сирия	syria
спуск	descent
молодёжь	youth
инцидента	incident
неудачи	setbacks
неудачи	failures
неудачи	failure
взаимоотношения	relationships
взаимоотношения	relationship
разбить	smash
платформу	platform
кишки	guts
кишки	intestines
сдпа	spö
банда	banda
банда	gang
холодная	cold
пьемонт	piedmont
признался	confessed
негативные	negative
наместник	viceroy
отметили	marked
отметили	pinned
сантиметров	centimeters
наварра	navarra
учений	drills
назначенный	assigned
назначенный	designated
убеждения	persuasion
убеждения	convictions
убеждения	beliefs
максимилиан	maximilian
бабочек	butterflies
яркие	bright
яркие	vivid
тюмень	tyumen
относительности	relativity
ложь	lie
ложь	false
ложь	lying
ложь	lies
пейзажи	scenery
пейзажи	landscapes
водопад	waterfall
приглашает	invites
одиннадцать	eleven
мягкий	soft
любитель	amateur
выражает	expresses
слушать	listening
дозы	doses
рейтинги	ratings
деяния	acts
харт	hart
цин	qing
преподавание	teaching
предназначенных	intended
билеты	tickets
бак	buck
невозможность	inability
невозможность	impossibility
практических	practical
тяжелых	heavy
конвенция	convention
конь	knight
конь	horse
байкал	baikal
порталы	portals
вспомогательные	auxiliary
меньшинства	minority
меньшинства	minorities
конкурсы	competitions
конкурсы	contests
конкурсы	pageants
острой	acute
александрии	alexandria
соотношения	ratios
кэш	cache
кэш	cash
неизбежно	inevitably
неизбежно	inevitable
сулейман	suleiman
эпидемии	epidemics
эпидемии	epidemic
отступление	derogation
отступление	retreat
холокост	holocaust
смотря	depends
газпром	gazprom
анимации	animation
анимации	animations
командор	commander
игнорировать	ignore
игнорировать	ignored
равенство	parity
равенство	equality
равенство	equity
переменной	variable
сидни	sidney
сидни	sydney
запущена	launched
редкий	rare
басков	basque
хореография	choreography
нур	nur
нур	noor
радость	joy
лима	lima
рейса	voyage
кристиана	christiane
столкновений	clashes
столкновений	collisions
разум	mind
мотор	engine
мотор	motor
комаров	komarov
комаров	mosquitoes
глины	clay
торжественное	solemn
баня	bath
лысенко	lysenko
тюрьма	jail
тюрьма	prison
выплаты	disbursements
выплаты	payments
предупредил	warned
предупредил	alerted
предупредил	cautioned
роботов	robots
черногория	montenegro
корана	quran
хусейн	hussein
хусейн	husayn
хусейн	hussain
случайных	random
снега	snow
грамматика	grammar
чжу	zhu
универсальный	universal
совместная	joint
нагорно	nagorno
иммигрантов	immigrants
иммигрантов	immigrant
игрокам	players
мёрфи	murphy
джереми	jeremy
бомбардировки	bombardment
бомбардировки	bombing
экспериментальный	experimental
игнатий	ignatius
комиксы	comics
царица	queen
жениться	marry
жюль	jules
генетики	genetics
парагвай	paraguay
кливленд	cleveland
оклахома	oklahoma
двойного	dual
миллиарда	billion
фриц	fritz
декларация	declaration
анти	anti
нулевой	zero
нотр	notre
брод	brod
бомба	bomb
конструктивно	constructive
легендарный	legendary
триллер	thriller
охотно	willingly
охотно	gladly
чистоты	cleanliness
чистоты	purity
вечно	forever
вечно	eternally
конфигурации	configuration
конфигурации	configurations
леоне	leone
отправляет	sends
правительств	governments
лог	logue
орисса	orissa
буркина	burkina
почте	mail
сравнить	compare
инструктор	instructor
уокер	walker
путешествовал	traveled
модернизация	modernization
модернизация	modernisation
роб	rob
современности	modernity
крутой	badass
крутой	tough
труп	corpse
труп	cadaver
социолог	sociologist
изоляции	insulation
изоляции	isolation
духом	spirit
приговорен	sentenced
цао	cao
посад	posad
приговора	sentencing
сальвадора	salvadoran
линкольн	lincoln
знакомы	familiar
марков	markov
вечный	perpetual
вечный	eternal
классика	classics
классика	classical
классика	classic
архивов	archives
агрессии	aggression
точный	precise
точный	accurate
точный	exact
линда	linda
линда	lynda
старается	tries
заработал	earned
гранаты	grenades
гранаты	grenade
промежуток	interval
перемирие	truce
перемирие	armistice
десятилетие	decade
уго	hugo
уго	ugo
утверждая	alleging
утверждая	claiming
утверждая	asserting
стрелять	shoot
бюрократов	bureaucrats
отказано	denied
совещание	meeting
восстанавливать	restore
восстанавливать	rebuild
бай	bai
залы	halls
ньюкасл	newcastle
учебники	tutorials
оппозиция	opposition
экзамены	examinations
экзамены	examination
экзамены	exams
инна	inna
активы	assets
активы	asset
превосходит	surpasses
любимой	beloved
куски	chunks
куски	pieces
гун	goon
полезная	useful
почек	renal
дневной	daytime
халиф	caliph
вацлав	václav
фраз	phrases
миллионы	millions
затвора	shutter
катя	katia
катя	katya
катя	katja
викарий	vicar
метр	mater
метр	meter
неизменно	invariably
потоки	streams
потоки	flows
запасных	spare
пирс	pierce
пирс	pier
пирс	pearce
пирс	piers
песок	sand
кузов	bodywork
томаш	tomasz
томаш	tomas
томаш	tomáš
непала	nepal
непала	nepalese
коэн	cohen
челси	chelsea
вой	howling
вой	howl
тире	dash
тире	dashes
тире	slash
лингвисты	linguists
этьен	étienne
этьен	etienne
кармен	carmen
аравия	arabia
наставник	mentor
определено	defined
определено	determined
больной	sick
британцы	britons
британцы	british
британцы	brits
пародия	parody
дисциплина	discipline
кемерово	kemerovo
приглашен	invited
развод	divorce
спенсер	spencer
объявить	announce
объявить	declare
мадагаскара	madagascar
мадагаскара	malagasy
стражи	guardians
стражи	sentinels
кантоны	cantons
ливия	livia
ливия	libya
сформулировать	articulate
сформулировать	formulate
круги	circles
круги	laps
кнопку	button
юбилей	jubilee
юбилей	anniversary
маша	masha
маша	mary
сертификат	certificate
потомство	progeny
потомство	offspring
потомство	descendants
справиться	handle
справиться	cope
узкие	narrow
светлый	bright
естественные	natural
всеобщего	universal
порог	threshold
вины	guilt
астрахань	astrakhan
ставрополь	stavropol
нигерия	nigeria
божество	deity
разбился	crashed
навыков	skills
мартен	maarten
мартен	martin
панама	panama
камео	cameo
стандартная	standard
вега	vega
приобретение	acquisitions
приобретение	acquisition
оптимизации	optimization
оптимизации	optimize
силва	silva
молекулярной	molecular
риса	risa
способный	able
способный	capable
диагноз	diagnosed
диагноз	diagnosis
упражнения	exercises
упражнения	exercise
целую	kisses
препятствий	obstacles
папуа	papua
антенны	antennas
антенны	antennae
фландрии	flanders
производных	derivatives
лестницы	ladders
лестницы	stairs
исключено	excluded
вин	wines
вин	vin
ваз	vaz
плазмы	plasma
менеджмент	management
бок	bok
израильских	israeli
изнутри	inside
целостности	integrity
бора	bora
бора	boron
лекарственные	medicinal
сага	saga
монархи	monarchs
оборонительные	defensive
гармонии	harmony
саксофон	sax
саксофон	saxophone
форумы	fora
форумы	forums
кость	bone
корону	crown
жуки	bugs
жуки	beetles
натан	nathan
холодный	cold
важны	important
протяженность	length
муса	musa
изменена	modified
переписка	correspondence
переписка	conversation
серьезно	serious
серьезно	seriously
мина	mina
мина	meena
мероприятие	event
док	doc
док	dock
кремль	kremlin
упала	fell
янь	yan
прогноз	prognosis
прогноз	prediction
прогноз	forecast
федерико	federico
конкакаф	concacaf
чувствует	feels
шато	château
шато	chateau
канаду	canada
соблюдение	compliance
соблюдение	observance
железо	iron
возникнуть	arise
наташа	natasha
факультетов	faculties
иордании	jordanian
иордании	jordan
пустые	empty
ангелы	angels
кривая	curvy
кривая	curve
мечты	dreams
фермы	farm
фермы	farms
комиссий	commissions
защищена	protected
экземпляры	specimens
экземпляры	copies
фашистской	fascist
белл	bell
ребенка	child
динозавров	dinosaurs
раскрывает	reveals
давидович	davidovich
покушение	attempted
покушение	attempt
сарагоса	zaragoza
дипломаты	diplomats
беда	trouble
стефано	stefano
пески	sands
равновесия	equilibrium
психологической	psychological
сорокин	sorokin
переулке	alley
цюрих	zürich
штирия	styria
одинаковые	identical
матильда	mathilde
матильда	matilde
матильда	matilda
склады	warehouses
доставлен	delivered
индийская	indian
саудовская	saudi
нити	thread
нити	threads
оттенок	hue
оттенок	shade
эшли	ashleigh
эшли	ashley
претензия	claim
йемена	yemen
йемена	yemeni
фантастика	fantastic
отчество	patronymic
мальты	maltese
мальты	malta
ярким	flamboyant
поттер	potter
жду	waiting
пуск	launch
движется	moves
фотоаппарат	camera
драматурги	playwrights
линн	lynn
линн	linn
посетили	visited
фасо	faso
слуга	servant
охраняется	guarded
денежная	monetary
шутка	joke
шутка	kidding
шутка	joking
смешно	funny
смешно	ridiculous
отправлено	sent
изображен	depicted
олимпиада	olympiad
пережил	survived
предварительные	tentative
злой	angry
злой	evil
злой	wicked
сражались	battled
сражались	fought
закрытых	enclosed
робер	robert
дуги	dougie
дуги	arc
африканского	african
знакомства	dating
дача	dacha
дача	cottage
шерсти	wool
митчелл	mitchell
патроны	cartridges
патроны	bullets
патроны	ammo
ньютон	newton
исландия	iceland
полученный	obtained
бенджамин	benjamin
ринг	ring
сердечно	cordially
подходы	approaches
траектории	trajectory
траектории	trajectories
салливан	sullivan
тропический	tropical
пыли	dust
кайл	kyle
принятый	adopted
проповеди	sermons
проповеди	preaching
проповеди	sermon
переселения	relocation
переселения	resettlement
конференциях	conferences
инвестиции	investing
инвестиции	investment
инвестиции	investments
синагога	synagogue
губы	lips
перемещение	relocation
перемещение	displacement
перемещение	moving
мести	vengeance
туман	mist
туман	fog
харрисон	harrison
анонимный	anonymous
пресли	presley
сравнивать	compare
пловцы	swimmers
радости	joy
радости	joys
аббас	abbas
посетить	visit
арены	arenas
фрески	frescoes
фрески	murals
используйте	use
боба	bob
боба	boba
град	grad
град	hail
просвещение	enlightenment
просвещение	education
аналогов	analogues
холст	canvas
решило	decided
поглощения	absorption
поглощения	absorbing
кандидатуры	nominations
равные	equal
минимальный	minimum
минимальный	minimal
лестер	leicester
лестер	lester
внешность	appearances
внешность	appearance
пожертвования	donation
пожертвования	donations
квинт	quint
квинт	quintus
цыган	gypsy
поднят	raised
дикий	wild
понравилось	liked
вращение	rotating
вращение	rotation
вращение	rotate
вращение	spin
левин	levin
левин	levine
территориально	territorially
гетман	hetman
вич	hiv
лестница	stairway
лестница	ladder
лестница	stairs
лестница	staircase
обещание	promise
корейский	korean
модули	modules
модули	plugins
читатели	readers
контекст	context
мужей	husbands
обещает	promises
деталь	detail
помогла	helped
адриана	adriana
жалобы	complaints
импульс	momentum
импульс	impulse
импульс	pulse
турбины	turbines
пруды	ponds
оккупация	occupation
феникс	phoenix
слабые	weak
бросить	quit
бросить	dump
бросить	abandon
бросить	throw
гуру	guru
просьбы	requests
польза	benefits
калуга	kaluga
обсуждаем	discussing
слом	scrapping
мусульманских	muslim
моррис	morris
отличительной	distinctive
демонстрация	demo
демонстрация	demonstrating
демонстрация	demonstration
прилегающих	contiguous
прилегающих	adjacent
евдокия	eudokia
роуд	road
освободили	liberated
гость	guest
турине	turin
вспомогательных	auxiliary
уверенность	confident
уверенность	confidence
уверенность	certainty
внучка	granddaughter
патологии	pathology
патологии	pathologies
австралийская	australian
тысяча	thousand
преследовать	harass
преследовать	stalk
колонизации	colonization
сбежать	escape
захватчиков	invaders
сокровища	treasures
сокровища	treasure
минералов	minerals
малайзия	malaysia
заочно	absentia
ижевск	izhevsk
висенте	vicente
соседями	neighbours
сейм	seimas
сейм	sejm
газы	gases
газы	gaza
динамики	dynamics
берн	bern
берн	berne
доблесть	valor
тяжелые	heavy
акула	shark
интерпретация	interpretation
интерпретация	interpreting
развитых	developed
рут	ruth
рут	root
влад	vlad
галактик	galaxies
предпосылки	prerequisites
отображается	displayed
отображается	displaying
юридически	legally
мгновенно	instantly
умереть	die
ростислав	rostislav
поездка	ride
поездка	trip
дискриминации	discrimination
четвертый	fourth
конференцию	conference
дамы	ladies
джессика	jessica
стальной	steel
обстрел	shelling
подписей	signatures
рабство	slavery
представителям	representatives
уместно	appropriate
физическое	physical
франка	franca
предшественника	predecessor
сопровождение	accompaniment
сопровождение	maintainer
сопровождение	escorts
сопровождение	escort
каспийского	caspian
рассмотрим	consider
тасс	tass
тасс	tus
стоп	stop
понедельник	monday
хинди	hindi
батист	baptiste
демократы	democrats
демократы	democrat
рассел	russell
стаж	seniority
нови	novi
локальных	localized
обязанность	duty
обязанность	obligation
любимых	favourites
любимых	favorites
приключений	adventurous
эквадор	ecuador
готовит	cooks
листы	sheets
повторять	repeating
повторять	repeat
обращает	draws
диас	díaz
диас	diaz
диас	dias
повторяю	repeat
туниса	tunisia
туниса	tunisian
шторм	storm
люфтваффе	luftwaffe
толпа	mob
толпа	crowds
толпа	crowd
выявления	detecting
регулирование	regulation
пропаганду	propaganda
мобильные	mobile
мобильные	mobiles
широты	latitude
волнения	excitement
волнения	unrest
трансляция	broadcast
нормальное	normal
арки	arches
слабым	weak
лишены	stripped
пояснение	explanation
яйцо	egg
геноцид	genocide
подчеркнуть	highlight
подчеркнуть	underline
подчеркнуть	emphasize
записывать	record
фиджи	fiji
рубин	rubin
вымышленный	fictional
занята	busy
омар	lobster
омар	omar
урегулирования	settlement
публичные	public
маршалл	marshall
британское	british
халифа	khalifa
странное	weird
странное	strange
гренландии	greenland
романова	romanova
мучеников	martyrs
владикавказ	vladikavkaz
изготовлены	manufactured
европейцев	europeans
хдс	cdu
хдс	hdz
нико	nico
