dan	그리고
tumbuh	자라고
tumbuh	자라
menciptakan	만들기
teluk	베이
ahmad	아흐메드
ahmad	아흐마드
difusi	확산
anti	안티
vietnam	베트남
vietnam	베트남어
vietnam	베트남
vietnam	베트남인
dewi	여신
jasa	서비스
jasa	서비스
membuka	열립니다
membuka	열기
membuka	오프닝
membuka	개봉
swasta	비공개
swasta	비공개로
swasta	비공개
dulu	우선
dulu	퍼스트
dulu	처음
dulu	먼저
bakar	번스
bakar	화상
bakar	굽기
bakar	화상
pegunungan	산맥
pegunungan	산악
kelahiran	출산
kelahiran	출생
kelahiran	출생
kelahiran	탄생
kelahiran	출산
bendera	깃발
bendera	국기
bendera	플래그
bendera	플래그
bendera	깃발
berbasis	기반
berbasis	기반으로
pelayanan	서비스
pelayanan	서비스
memimpin	리드
fitur	특징
fitur	기능
fitur	기능
aplikasi	애플리케이션
aplikasi	프로그램
aplikasi	어플리케이션
aplikasi	어플리케이션
aplikasi	애플리케이션
aplikasi	어플리케이션
kemenangan	승리
kemenangan	victory
kemenangan	트라이엄프
sipil	민간
sipil	민간인
sipil	민간인
sipil	시민
artinya	의미
misi	미션
misi	선교
misi	미션
satelit	인공위성
satelit	위성
satelit	인공위성
satelit	위성
page	페이지
kejadian	발생
sukses	성공적
sukses	성공함
sukses	성공
sukses	성공적인
sukses	성공적
sukses	성공적으로
sukses	성공적
sukses	성공함
sukses	성공
polandia	폴란드어
polandia	폴란드
polandia	폴란드
south	남부
south	사우스
south	남쪽
massa	덩어리
massa	질량
massa	마사
massa	미사
massa	매스
massa	대량
massa	질량
dibagi	나눈
jawab	응답
jawab	정답
jawab	대답해
jawab	대답
jawab	답변
petani	농민
petani	농부
petani	농부
format	형식
format	포맷
format	형식
format	포맷
format	형식으로
sini	여기
sini	여기에
membunuh	킬링
west	서쪽
west	서부
west	웨스트
berkata	말했다
nominasi	후보
desain	설계
desain	디자인
desain	설계
desain	디자인
dibuka	개설
dibuka	열립니다
dibuka	열기
dibuka	해제한
terima	수락
puncak	봉우리
puncak	인기
puncak	top
puncak	피크
dibintangi	주연
dibintangi	출연
insting	본능이
insting	본능적
insting	본능
insting	본능
right	오른쪽
profil	프로파일
profil	프로필
profil	프로파일링
profil	프로파일
profil	프로필
system	체계
system	시스템
terlibat	약혼
pembagian	사단
pembagian	디비전
pembagian	분열
tindakan	행동
tindakan	활동
tindakan	작업
tindakan	동작
tindakan	액션
tindakan	행동
tindakan	활동
tindakan	동작
tindakan	액션
sebab	원인
sekretaris	비서
sekretaris	비서
state	상태
state	국가
biru	파란색
biru	청색
biru	푸른
biru	블루
biru	파랑
biru	푸른색
gadis	girl
gadis	소녀
gadis	소녀
gadis	소녀들
gadis	걸스
entertainment	엔터테인먼트
entertainment	오락
fifa	fifa
kecuali	빼고
candi	템플
candi	신전
candi	사원
candi	신전
candi	사원
olimpiade	올림픽
olimpiade	올림피아드
pondok	오두막
pondok	코티지
pondok	객실
pondok	오두막
penampilan	외모
penampilan	출연
penampilan	외모
penampilan	모양
penampilan	출연
penampilan	공연
satuan	유닛
satuan	단위계
satuan	단위
satuan	유닛
satuan	unit
satuan	단위
martin	마르틴
martin	마틴
efek	영향
efek	효과
efek	영향
efek	효과
calon	후보
calon	후보자
calon	후보
calon	후보자
upaya	시도
upaya	노력
upaya	노력
pembuatan	생성
pembuatan	창조
pembuatan	만들기
ajaran	가르침
ajaran	교리
uskup	비숍
uskup	주교
uskup	주교
harga	가격
harga	가격
harga	프라이스
harga	가격결정
harga	가격
trans	트랜스
trans	트랜스
trans	트랜스월드
trans	트랜스포트
kebutuhan	필요
remaja	십대
remaja	십대
remaja	십대
remaja	청소년
remaja	십대
remaja	청소년
remaja	사춘기
terminal	터미널
terminal	터미널
biaya	요금
biaya	수수료
biaya	청구
biaya	비용
biaya	청구
biaya	충전
biaya	전하
biaya	비용
biaya	수수료
kuning	황색
kuning	노랑색
kuning	노란색
kuning	노랑
terbagi	나눈
artis	음악가
artis	예술가
artis	아티스트
artis	아티스트가
artis	음악가
artis	예술가
artis	아티스트
artis	아티스트가
flag	플래그
flag	깃발
rekaman	녹음
rekaman	녹화
rekaman	테이프
tahap	스테이지
tahap	무대
aktivitas	활동
aktivitas	활동
thailand	태국
thailand	타이
thailand	태국
thailand	태국어
thailand	타이
game	게임
game	게이밍
game	게임
game	경기
game	게임
pertemuan	회의
pertemuan	미팅
pertemuan	모임
pertemuan	회의
pertemuan	만남
pertemuan	미팅
administrasi	행정학
langit	하늘
langit	스카이
langit	하늘
indah	아름다운
indah	아름다워
indah	아름답다
indah	사랑스러운
indah	러블리
indah	멋진
mencakup	커버
mencakup	포함
mencakup	포함됨
dingin	춥다
dingin	감기
dingin	추위
dingin	차가운
north	북부
north	북쪽
north	노스
dibawah	아래쪽
dibawah	아래
dibawah	아래에
code	코드
code	부호
debut	데뷔해
debut	데뷔
debut	데뷔
perwakilan	표현
perwakilan	대표자
perwakilan	대표
academy	아카데미아
academy	아카데미
site	사이트
google	구글
pagi	아침
pagi	모닝
richard	리차드
richard	리처드
dilihat	읽음
dilihat	조회
dilihat	견해
dilihat	조회
dilihat	조회수
percaya	believe
percaya	믿기
percaya	신뢰
percaya	신탁
lengkap	완료
lengkap	완성
volume	볼륨
volume	볼륨
tari	댄스
tari	무용
bukti	증거
bukti	증명
bukti	증거
adipati	공작
adipati	듀크
www	www
kopi	커피
region	지역
region	지방
region	지역
office	사무소
office	사무실
office	오피스
diterima	받았습니다
diterima	받은
diterima	받음
ibrani	히브리어
ibrani	히브리
turun	다운
turun	아래로
philippine	필리핀
kompleks	콤플렉스
kompleks	복합체
makam	묘지
makam	무덤
makam	무덤
makam	영묘
ketinggian	고도
ketinggian	고도
kejuaraan	챔피언십
kejuaraan	챔피언쉽
profesional	전문가
profesional	프로페셔널
profesional	프로
profesional	전문
profesional	전문가
pembentukan	설립
pembentukan	형성
mengumumkan	발표
mengumumkan	발표
dipilih	선정
konser	연주회
konser	콘서트
konser	연주회
konser	콘서트
sayap	날개
sayap	윙스
sayap	날개
size	사이즈
size	크기
suka	좋아한
channel	채널
parlemen	국회
parlemen	국민의회
parlemen	의회
putaran	회전
penonton	시청자
penonton	뷰어
penonton	타겟
penonton	관객
penonton	시청자
administratif	행정
pejabat	장교
tema	주제
tema	테마
tema	테마
fisika	물리학
fisika	물리
berhubungan	관련
show	표시
show	보이기
show	공연
setuju	합의
setuju	동의
setuju	동의
komandan	지휘관
komandan	사령관
komandan	커맨더
pemuda	청년
pemuda	청소년
pemuda	젊음
pemuda	청춘
pemuda	청년
motor	모터스
motor	오토바이
motor	모터사이클
motor	모터
motor	전동기
miliar	십억
miliar	수십억
diikuti	팔로우
diikuti	팔로우
lulus	졸업
lulus	졸업
lulus	패스
pernikahan	결혼식
pernikahan	혼인
pernikahan	결혼
pernikahan	결혼식
pernikahan	웨딩
company	회사
company	컴퍼니
company	기업
terbatas	한정
terbatas	제한된
young	영영
young	젊은
berkaitan	관련
pemeran	깁스
pemeran	캐스트
pemeran	캐스팅
turnamen	토너먼트
turnamen	대회
turnamen	토너먼트
hindu	힌두교
hindu	힌두교
hindu	힌두교
dokter	의사
dokter	의사
dokter	닥터
swedia	스웨덴어
swedia	스웨덴
swedia	스웨덴인
swedia	스웨덴
kuil	신사
kuil	템플
kuil	신전
kuil	사원
kuil	신전
kuil	사원
kudus	거룩한
kudus	거룩
lambang	엠블렘
produser	프로듀서
produser	프로듀서
produser	제작자
house	하우스
league	동맹
league	리그
day	하루
day	데이
obat	의학
obat	약물
obat	의약품
obat	약품
obat	마약
obat	마약
obat	약물
obat	의약품
kristus	그리스도
kristus	크라이스트
sederhana	단순
sederhana	간단
sederhana	심플
sederhana	단순한
sederhana	간단하다
sederhana	간단한
dilaksanakan	구현
beroperasi	운영
dukungan	지원
dukungan	지지
dukungan	후원
dukungan	지지
dukungan	지지
teater	연극
teater	극장
teater	영화관
teater	연극
teater	극장
teater	극장
teater	영화관
teater	영화관
teater	극장
referensi	참조
referensi	참고
referensi	참조
referensi	참고
metro	메트로
metro	지하철
menjelaskan	설명
menjelaskan	설명해
menjelaskan	설명하기
menjelaskan	설명해주세요
lebar	너비
lebar	넓은
lebar	와이드
lebar	넓이
song	송송
song	노래
alias	별칭
alias	별명
alias	aka
alias	alias
alias	별칭
alias	별명
east	동부
east	이스트
east	동쪽
kabar	피드
kabar	피드
menara	타워
benteng	보루
benteng	포트
benteng	요새
benteng	포트리스
benteng	요새
logo	로고
png	png
daging	고기
daging	육체
swiss	스위스
swiss	스위스
pengadilan	법정
pengadilan	재판소
pengadilan	법원
pengadilan	법원
pengadilan	사법
pengadilan	사법제도
pengadilan	법원
transportasi	교통수단
transportasi	운송
transportasi	교통
transportasi	교통수단
transportasi	운송
transportasi	수송
transportasi	교통
tiap	각각
sinetron	시트콤
memainkan	연극
memainkan	연주
memainkan	재생
faktor	요인
faktor	팩터
faktor	인자
faktor	요인
link	링크
link	링크
iran	이란인
iran	이란
iran	이란어군
iran	이란
reaksi	공감
reaksi	반응
reaksi	공감
reaksi	공감
kesempatan	행사
kesempatan	기회
kesempatan	기회
kesempatan	기회
mengeluarkan	꺼내기
sebutan	언급
gitar	guitar
gitar	기타
harry	해리
harry	헤리
henry	헨리
persia	페르시아
persia	페르시아
persia	페르시아인
persia	페르시안
persia	페르시아어
persia	페르시아인
templat	템플릿
templat	템플릿
santo	산토
santo	성인인
santo	세인트
white	하얀
white	화이트
white	흰색
white	하얀색
white	하얗게
war	전쟁
institute	연구소
ganda	더블
ganda	복식
japan	재팬
japan	일본
peta	지도
peta	지도
fisik	체격
fisik	물리적
fisik	물리
injil	복음서
injil	복음
injil	복음주의
injil	복음서
menang	우승
menang	승리
menang	win
menang	승리
high	높음
high	하이
pabrik	공장
pabrik	팩토리
ditetapkan	할당된
kehilangan	상실
kehilangan	손실
kehilangan	분실
kehilangan	로스트
kehilangan	잃어버린
irlandia	아일랜드어
irlandia	아일랜드인
irlandia	아일랜드
mewakili	나타냅니다
network	네트워크
staf	직원
staf	스탭
staf	직원들
delapan	여덟
delapan	eight
sur	sur
gelandang	미드필더
antena	안테나
telepon	전화
telepon	전화기
telepon	전화
telepon	전화기
telepon	전화번호
telepon	휴대폰
telepon	통화
telepon	전화
telepon	호출
telepon	전화
telepon	전화기
sulit	어려운
sulit	어려움
sulit	어려워
cup	cup
menentukan	지정하기
menentukan	지정합니다
menentukan	지정
perintah	명령
perintah	명령어
perintah	커맨드
perintah	명령
perintah	명령어
perintah	사령부
perintah	지휘
perintah	주문
aksi	행동
aksi	활동
aksi	작업
aksi	동작
aksi	액션
aksi	행동
aksi	활동
aksi	동작
aksi	액션
pendukung	지지자들
pendukung	지지자
pendukung	후원자
pendukung	지지자
pendukung	서포터
bus	버스
bus	버스
wali	수호
wali	보호자
wali	가디언
wali	가디언즈
wali	가디언스
wali	대리인
next	다음
next	넥스트
dana	기금
dana	자금
dana	펀드
dana	자금
dana	기금
dana	펀드
famili	가족
famili	가족과
famili	패밀리
taiwan	타이완
taiwan	대만
taiwan	타이완어
taiwan	타이완
taiwan	대만
college	대학교
college	대학
college	칼리지
college	대학생
nusa	조국
dll	etc
dll	등등
dll	dll
his	그의
musuh	적들
party	party
party	파티
perbatasan	국경
perbatasan	경계선
perbatasan	국경
perbatasan	경계
perbatasan	경계선
perbatasan	테두리
perbatasan	프런티어
perbatasan	프론티어
meksiko	멕시코인
meksiko	멕시코
meksiko	멕시코
pemberontakan	반란
pemberontakan	폭동
pemberontakan	봉기
pemberontakan	반란
pemberontakan	반란
pemberontakan	반란
revolusi	레볼루션
revolusi	레벌루션
revolusi	혁명
revolusi	혁명
kucing	고양이
kucing	고양이
toko	상점
toko	가게
toko	쇼핑
toko	매장
toko	가게
toko	상점
toko	스토어
toko	상점
toko	가게
toko	매장
toko	가게
toko	상점
toko	스토어
arti	의미
santa	산타
pelatih	트레이너
pelatih	코치
pelatih	코치
daniel	다니엘
daniel	대니얼
kursi	의자
kursi	좌석
kursi	자리
kursi	좌석
kursi	자리
komisi	위원회
tour	투어
tour	관광
tour	둘러보기
tour	구경
tour	여행
tour	투르
tour	투어
terjun	폭포
rute	경로
rute	노선
rute	노선
rute	경로
pertunjukan	공연
pertunjukan	표시
pertunjukan	보이기
pertunjukan	공연
berfungsi	일하기
pertumbuhan	성장
pertumbuhan	증가
banten	이란
atom	원자
atom	원자
atom	아톰
layar	화면
layar	스크린
layar	화면
layar	스크린
layar	항해
louis	루이스
louis	루이
konflik	갈등
konflik	분쟁
konflik	갈등
konflik	갈등이
konflik	충돌
konflik	분쟁
kampus	캠퍼스
kampus	대학교
kampus	대학
kampus	칼리지
kampus	대학생
kampus	캠퍼스
sarjana	학자
sarjana	총각
sarjana	학사
real	진짜
real	리얼
real	레알
institut	연구소
peningkatan	향상
peningkatan	개선
peningkatan	증가
peningkatan	향상
peningkatan	증가
penjualan	매출
penjualan	영업
penjualan	판매
penjualan	판매
penjualan	세일
france	프랑스
buatan	인조
buatan	인공
pesisir	연안
pesisir	해안
pesisir	코스트
pesisir	해안
urutan	순서
urutan	주문
urutan	순서
urutan	시퀀스
berhenti	중지
berhenti	멈추기
berhenti	중단
berhenti	정지
selamat	축하드립니다
selamat	축하합니다
setempat	지역주민
washington	워싱턴
hadiah	선물
hadiah	보상
hadiah	상금
hadiah	선물
tekanan	압력
tekanan	압박
tekanan	압력
tekanan	압박
siapa	who
prinsip	원칙
prinsip	원리
prinsip	원칙
prinsip	원리
line	라인
bulu	깃털
bulu	깃털
bulu	모피
don	don
terjemahan	어구
terjemahan	문구
terjemahan	번역기
terjemahan	번역
terjemahan	번역
sisa	나머지
sisa	남음
kamu	당신은
kamu	귀하
kamu	당신
des	des
angkasa	하늘
angkasa	스카이
angkasa	스페이스
angkasa	공간
angkasa	우주
simon	시몬
simon	사이몬
simon	사이먼
mayor	전공
mayor	메이저
mayor	시장
diluncurkan	시작됨
pemilik	주인
pemilik	소유자
pemilik	소유자
society	사회
argentina	아르헨티나
argentina	아르헨티나인
argentina	아르헨티나
argentina	아르헨티나인
argentina	아르헨티나
argentina	아르헨티나인
pelajaran	강습
pelajaran	레슨
pelajaran	수업
pelajaran	레슨
pelajaran	교훈
pelajaran	수업
html	html
kalah	분실
kalah	로스트
kalah	잃어버린
kalah	패배
kalah	lose
lintas	교차
lintas	십자
lintas	십자가
lintas	크로스
del	del
project	프로젝트
bacaan	독서
bacaan	읽고
bacaan	읽기
angin	바람
poin	점수
poin	지점
poin	포인트
poin	지점
poin	포인트
menguasai	마스터링
mayoritas	다수
english	영어
english	잉글리시
memuat	로딩
kuda	말들
mencetak	프린팅
mencetak	인쇄
mencetak	프린터
armada	함대
armada	플리트
aksara	문자
aksara	등장인물
harapan	희망
gelombang	파도
gelombang	웨이브
gelombang	물결
gelombang	파동
gelombang	파도
perhatian	관심
perhatian	주의
perhatian	시선
plat	접시
kartu	카드
kartu	카드
majelis	어셈블리
majelis	협의회
majelis	평의회
kualitas	품질
kualitas	퀄리티
kualitas	화질
kualitas	화질이
wasit	심판
suhu	기온
suhu	체온
suhu	온도
suhu	기온
suhu	온도
punya	got
ulama	성직자
mark	표시
mark	마르크
mark	마크
marga	성씨
tuan	sir
tuan	선생님
bagus	좋다
harian	일일
harian	데일리
harian	일간
harian	일상
dilengkapi	가구
komponen	컴포넌트
komponen	구성요소
komponen	구성요소
komponen	부품
komponen	성분
puisi	문학
terpisah	분리
terpisah	따로따로
terpisah	따로
royal	로열
royal	로얄
tepatnya	정확히
joseph	조셉
joseph	요제프
joseph	조제프
joseph	조지프
joseph	요셉
tertua	장수
besi	철쭉
simbol	기호
simbol	상징
simbol	상징성
simbol	상징주의
simbol	기호
simbol	상징
diperlukan	필요함
diperlukan	필요함
diperlukan	필수
setengah	하프웨이
setengah	절반
samping	측면
samping	사이드
kepercayaan	신뢰
kepercayaan	신탁
kepercayaan	신념
kepercayaan	믿음
kepercayaan	종교
kepercayaan	신념
kepercayaan	믿음
kepercayaan	신앙
pulang	집에
pulang	고향
pulang	집으로
pulang	가정
patung	동상
patung	조각상
patung	조각상
patung	조각
patung	조각
patung	동상
patung	여신상
patung	조각상
perpustakaan	라이브러리
perpustakaan	도서관
perpustakaan	라이브러리
perpustakaan	도서관
prajurit	군인
prajurit	병사
prajurit	전사
prajurit	워리어
prajurit	군인
prajurit	병사
prajurit	전사
prajurit	워리어스
records	레코드
campuran	엇갈린다
campuran	혼합
campuran	섞어
campuran	믹스
campuran	혼합
campuran	혼합물
campuran	반죽
campuran	혼합
campuran	믹스
komunis	공산주의자
komunis	공산주의자
karang	산호
karang	암초
ide	ide
ide	아이디어
ide	idea
ide	아이디어
hakim	판단
hakim	판사
hakim	판사
hakim	하킴
makassar	마카사르
set	집합
set	세트
set	설정
set	세트
istrinya	마누라
istrinya	와이프
istrinya	아내
logam	메탈
logam	금속
logam	금속
logam	금속
peringatan	경고
peringatan	알림
peringatan	경보
peringatan	알림
peringatan	경고
peringatan	경고
green	녹색
green	그린
green	초록색
green	초록
perairan	워터스
pendapat	의견
pendapat	의견
paulus	파울루스
paulus	파울로스
paulus	파울로
paulus	바울
paulus	파울
semuanya	모두
blue	파란색
blue	청색
blue	푸른
blue	블루
blue	파랑
blue	푸른색
kecelakaan	교통사고
kecelakaan	사고
kecelakaan	추락사고
kecelakaan	추락
kecelakaan	충돌
kecelakaan	사고
perjuangan	투쟁
perjuangan	투쟁
keberadaan	행방
keberadaan	존재
pasir	모래
pasir	모래시계
klasik	클래식
klasik	고전주의
klasik	고전
klasik	클래식
klasik	고전
association	협회
lirik	노랫말
saham	주식
saham	주식
saham	공유
saham	주식
saham	재고
dihasilkan	제작
dihasilkan	생성
adik	여동생
adik	언니
adik	누나
pengalaman	경험
pengalaman	체험
pengalaman	경험
pengalaman	체험
salam	인사
semi	세미
bapak	아버지
denmark	덴마크어
denmark	덴마크
denmark	덴마크
seringkali	자주
membaca	읽음
membaca	읽어보기
membaca	읽기
membaca	읽는다
membaca	읽고
membaca	읽기
membaca	독서
membaca	읽고
membaca	읽기
senyawa	화합물
senyawa	복합
senyawa	복합체
yes	예스
pakaian	의류
pakaian	복장
pakaian	의류
pakaian	옷이
blok	블록
blok	차단
blok	블록
blok	블럭
blok	차단
blok	블록
blok	블럭
merdeka	독립
merdeka	독립운동
merdeka	독립기념일
mengurangi	축소
mengurangi	줄이기
mengurangi	감소
mengurangi	빼기
mengurangi	빼빼로
mengajar	교육
mengajar	교사
mengajar	가르침
mengajar	가르쳐
komando	커맨드
komando	명령
komando	명령어
komando	사령부
komando	지휘
komando	특공대
art	예술
art	미술
art	아트
meningkat	증가
meningkat	증가
meningkat	증가
perwira	책임자
perwira	경관
perwira	경찰관
perwira	장교
perwira	장교
hilang	분실
hilang	로스트
hilang	잃어버린
hilang	실종
hilang	누락
hilang	missing
makhluk	생명체
makhluk	생물
pustaka	라이브러리
pustaka	도서관
pustaka	라이브러리
pustaka	도서관
lapisan	레이어
lapisan	계층
lapisan	레이어
lapisan	오버레이
ringan	가볍게
ringan	가벼운
ringan	라이트
ringan	가벼움
ringan	라이터
ringan	가볍게
kapten	캡틴
kapten	대위
kapten	선장
pasti	확실히
diubah	변경되었습니다
diubah	바꿨다
diubah	변경됨
binatang	짐승
binatang	비스트
binatang	동물들
binatang	동물
binatang	애니멀
binatang	동물
binatang	동물학
street	거리가
street	스트리트
street	거리
street	길거리
riwayat	역사
riwayat	내역
riwayat	히스토리
riwayat	기록
dokumen	문서
dokumen	문서로
dokumen	문서
dokumen	문서
zona	지대
zona	zone
zona	영역
roh	roh
roh	스피리츠
vol	vol
iklan	광고
iklan	광고
iklan	광고
iklan	광고
tempur	전투기
tempur	파이터
tempur	전투
tempur	컴뱃
ular	뱀과
ular	뱀과
bita	비트
bita	바이트
bita	바이트
wafat	사망
map	지도
map	폴더
map	디렉터리
sektor	섹터
sektor	부문
sektor	섹터
pekerja	노동자
pekerja	근로자
pekerja	노동자
pekerja	노동자들
pekerja	근로자
who	who
individu	개인
individu	개별
individu	개인
mini	미니
persatuan	통일
persatuan	단결
persatuan	유니티
persatuan	unity
matematika	수학
matematika	수학
matematika	수학
matematika	수학
sekutu	연합군
sekutu	연합국
sekutu	앨리
kontrak	계약
kontrak	계약서
kontrak	계약
kontrak	계약서
pelajar	학생
pelajar	학생들
pelajar	유학생
pelajar	학생
tamu	게스트로
tamu	손님
tamu	게스트
tamu	참석자
tamu	손님
tamu	게스트
tamu	참석자
tamu	손님들
elektronik	일렉트로닉스
elektronik	전자제품
elektronik	전자공학
elektronik	전자
elektronik	일렉트로닉
jarang	드뭅니다
jarang	희귀한
jarang	귀한
jarang	희귀
jarang	드문
pembicaraan	회담
pengusaha	사업가
pengusaha	기업가
pengusaha	사업가
pengusaha	기업인
pengusaha	사업가
balapan	경주
balapan	인종
balapan	레이스
balapan	경주
balapan	인종
balapan	경쟁
balapan	경주
balapan	레이싱
ikatan	구속력
ikatan	바인딩
ikatan	채권
ikatan	결합
ikatan	본드
dilahirkan	born
dilahirkan	출생
dilahirkan	탄생
maju	전진
maju	전달
maju	앞으로
maju	미리
maju	고급
kaya	부자
sun	햇볕
sun	태양
pelaksanaan	구현
pelaksanaan	처형
pelaksanaan	실행
dataran	평원
bilangan	숫자
bilangan	번호
bilangan	숫자
menjalankan	달리기
menjalankan	런닝
menjalankan	달려
menjalankan	실행
menjalankan	달리기
menjalankan	런닝
anime	애니메이션
kedokteran	의학
kedokteran	의학
kedokteran	의료
british	브리티시
british	영국인
british	영국
pola	패턴
pola	패턴
perkebunan	부동산
perkebunan	농장
perkebunan	농장이
perkebunan	플랜테이션
bek	수비수
aturan	규칙
aturan	법칙
aturan	규칙
gempa	지진
gempa	대지진
gempa	퀘이크
berlin	베를린
peralatan	장비
peralatan	도구
peralatan	어플
peralatan	가전제품
langkah	스텝
langkah	단계
langkah	걸음
langkah	스텝
langkah	걸음
langkah	단계
diskusi	토론
diskusi	논의
diskusi	토론
diskusi	논의
central	중부
central	센트럴
duduk	앉아
alexander	알렉산드르
alexander	알렉산더르
alexander	알렉산더
pembawa	항공사
pembawa	통신사
pembawa	캐리어
kesenian	예술
kesenian	예술
kesenian	미술
kesenian	아트
berbicara	말하기
berbicara	말하기
medali	메달
medali	메달
medali	메달
pahlawan	영웅
pahlawan	히어로
pahlawan	히어로즈
pahlawan	히어로
pahlawan	영웅
master	마스터즈
master	마스터스
master	마스터스
master	마스터
syarat	조건
syarat	조건
ayam	치킨
ayam	닭고기
football	축구
football	미식축구
football	풋볼
relatif	상대
relatif	상대적
relatif	친척
dijual	팔렸다
dijual	판매
dijual	판매
dijual	세일
portugal	포르투갈
pajak	납세
pajak	세금
pajak	세금
space	스페이스
space	공간
space	우주
tampak	표시
tampak	표시됨
abdullah	압둘라
memproduksi	제조
memproduksi	프로듀스
buruh	노동
buruh	노동
kontes	콘테스트
kontes	콘테스트
kontes	대회
dpr	국회
dpr	국민의회
dpr	의회
net	net
kabinet	내각
akses	접속
akses	접근
akses	액세스
akses	접근
sekitarnya	둘러싸인
sekitarnya	부근
arsitektur	아키텍처
arsitektur	건축학
arsitektur	건축
arsitektur	아키텍처
sub	서브
sensus	인구조사
sembilan	아홉
han	한한
lomba	레이스
lomba	경주
lomba	인종
lomba	경쟁
lomba	경쟁
lomba	콘테스트
times	타임스
times	타임즈
panggung	스테이지
panggung	무대
praktik	연습생
praktik	연습
praktik	실습
belgia	벨기에
belgia	벨기에
belgia	벨기에인
belgia	벨기에
dinyatakan	지정됨
dinyatakan	지정
pemilu	선거
pemilu	선거
pemilu	선거
adam	아담
adam	애덤
memerintah	판결
tepi	엣지
tepi	모서리
tepi	edge
tepi	국경
tepi	경계
tepi	경계선
tepi	테두리
tepi	모서리
tepi	가장자리
panglima	임페라토르
panglima	지휘관
panglima	사령관
panglima	커맨더
power	파워
power	전력
power	권력
gigi	치과
gigi	치아
gigi	이빨
gigi	이빨
gigi	치아
christian	기독교
christian	크리스티안
christian	크리스천
christian	크리스찬
muara	싱크로
contohnya	예시
contohnya	예제
end	종료
end	끝내기
open	오픈
open	열기
kualifikasi	자격
kualifikasi	자격증
timor	티모르
singkat	짧게
singkat	쇼트
singkat	짧은
kelima	fifth
kelima	다섯번째
eksekutif	경영진
movie	영화
cambridge	케임브리지
kelapa	코코넛
kelapa	코코넛
part	부분
part	부품
part	파트
lantai	바닥
lantai	바닥
masakan	요리
telur	계란
telur	달걀
telur	계란
telur	달걀
filsafat	철학
sydney	시드니
federal	연방
komersial	상용
komersial	상업용
komersial	상업
biologi	생물학
biologi	생물학
pakistan	파키스탄
pakistan	파키스탄
pelatihan	훈련
pelatihan	트레이닝
membeli	구매
membeli	구입
membeli	구매하기
membeli	사기
membeli	구매
membeli	구매
membeli	샀다
yerusalem	예루살렘
sudut	구석
sudut	모퉁이
sudut	코너
sudut	각도
sudut	앵글
inti	핵심
inti	코어
wiki	위키
wiki	위키위키
kapasitas	용량
rahasia	비밀
rahasia	시크릿
rahasia	비밀
rahasia	기밀
pariwisata	관광
pariwisata	미역
gajah	엘리펀츠
gajah	코끼리
gajah	코끼리
service	서비스
komite	위원회
komite	위원회
les	가정교사
ekor	꼬리
ekor	뒷면
ekor	꼬리
pernyataan	성명서
pernyataan	진술
level	레벨
level	수준
level	레벨
level	수준
menghubungkan	연결
boeing	보잉
ukraina	우크라이나
ukraina	우크라이나인
ukraina	우크라이나계
ukraina	우크라이나
ukraina	우크라이나어
gerbang	대문
gerbang	게이트
gerbang	게이트웨이
gerbang	게이츠
games	게임
kertas	종이
kertas	페이퍼
kertas	용지
kertas	종이
kertas	신문
kertas	페이퍼
kertas	서류
way	웨이팅
way	way
way	웨이
prasasti	비문
melindungi	보호하기
melindungi	보호
melindungi	보호하기
melindungi	protect
melindungi	보호
perak	실버
tom	탐라
kebun	가든
kebun	정원
kebun	과수원
kebun	과수원
kebun	낙원
kebun	정원
luka	상처
luka	부상
persen	퍼센트
persen	비율
aslinya	원래
lepas	분리
buruk	bad
buruk	나쁜
buruk	나쁘다
buruk	악화
main	놀기
main	재생
main	연주
main	플레이
anjing	개그
anjing	개들
manchester	맨체스터
serupa	비슷함
serupa	비슷하게
serupa	비슷함
serupa	유사한
serupa	비슷한
serupa	유사
kampanye	캠페인
kampanye	캠페인
kampanye	전역
sambil	동안
out	아웃
kilometer	킬로미터
kilometer	킬로미터
kilometer	킬로미터
kilometer	킬로미터
alami	자연
alami	천연
alami	자연스럽게
alami	자연적으로
alami	naturally
lembah	골짜기
lembah	밸리
lembah	계곡
lembah	골짜기
menghancurkan	파괴됨
menghancurkan	크러쉬
menghancurkan	파괴
off	끄기
dinding	성벽
angeles	앤젤레스
two	두두
two	두분
umur	연령
umur	나이에
umur	나이
umur	연령
daratan	육지
daratan	랜드
pertanyaan	질문
pertanyaan	문의
pertanyaan	질문
pertanyaan	쿼리
pertanyaan	검색어
pertanyaan	조회
pertanyaan	문의
agak	다소
kalender	달력
kalender	캘린더
kalender	달력
kalender	캘린더
editor	편집기
editor	편집자
editor	에디터
editor	편집자
editor	편집기
editor	에디터
smith	스미스
jin	지니
prestasi	성취
prestasi	달성
prestasi	업적
prestasi	기록
prestasi	업적
prestasi	성취
mahkota	왕관
mahkota	크라운
penjaga	수호
penjaga	보호자
penjaga	가디언
perlindungan	보호
balik	다시
balik	뒤로
musisi	음악가
musisi	연주자
musisi	뮤지션
musisi	음악가
musisi	연주자
musisi	뮤지션
didukung	지원합니다
didukung	지원
didukung	지원함
permintaan	요청
permintaan	요청
permintaan	요청하기
neptunus	해왕성
neptunus	넵튠
koleksi	컬렉션
koleksi	모음집
koleksi	콜렉션
koleksi	컬렉션
koleksi	모음집
home	집에
home	고향
home	집으로
home	가정
keuntungan	혜택
keuntungan	이득
