din	mula
artist	artista
artist	artist
pace	peace
pace	kapayapaan
societatea	lipunan
comitat	shire
sens	kahulugan
sens	sense
formula	formula
meci	laban
meci	tugma
contra	contra
contra	kontra
contra	counter
apariția	paglitaw
utilizator	gumagamit
utilizator	user
suedia	sweden
suedia	suwesya
locuitorii	residente
prințesa	princess
prințesa	prinsesa
comunitatea	pamayanan
comunitatea	komunidad
cap	head
cap	ulo
cap	takip
cap	cap
echipă	team
cuvinte	salita
colaborare	collaboration
colaborare	pakikipagtulungan
colaborare	kolaborasyon
colaborare	tulungang
jocurile	games
literatura	panitikan
literatura	panitikang
mijlocul	mid
personal	personal
personal	tauhan
personal	personal
personal	kawani
personal	staff
regizor	direktor
regizor	director
albă	maputi
albă	puti
cine	sino
star	bituin
star	star
inferioară	lower
inferioară	inferior
marie	marie
muzical	musikal
muzical	musical
organizat	maayos
literar	pampanitikan
situl	site
publicată	inilathala
publicată	publish
antrenor	trainer
antrenor	coach
atac	attack
atac	atake
atac	assault
copil	baby
copil	sanggol
copil	anak
copil	bata
discuri	records
discuri	talaan
port	daungan
scrise	isinulat
scrise	nakasulat
scrise	sinulat
scrise	naisulat
clubul	club
clubul	samahan
romi	roma
romi	romi
infanterie	infantry
pierre	pierre
pagină	pahinang
pagină	pahina
pagină	page
xvi	xvi
cineva	somebody
olimpice	olimpiko
olimpice	olympic
europei	europa
europei	gresya
voce	boses
liberă	libreng
liberă	free
liberă	libre
liberă	malaya
greu	mabigat
greu	hard
greu	mahirap
greu	matigas
crescut	katutubo
crescut	lumago
crescut	binuhay
crescut	itataas
crescut	itinaas
crescut	nakataas
crescut	nakuha
constituie	bubuo
rezoluție	paglutas
rezoluție	resolution
proiectul	project
proiectul	proyekto
proiectul	taumbayan
olanda	netherlands
olanda	holland
henry	enrique
henry	henry
finală	pinal
finală	pangwakas
finală	final
finală	panghuling
israel	israel
intrarea	entry
intrarea	pagpasok
intrarea	pasukan
vară	summer
compozitor	composer
versiunea	bersyon
versiunea	bersiyon
prezența	presensya
prezența	iral
prezența	presence
prezența	presensiya
vladimir	vladimir
motiv	motibo
motiv	dahilan
neagră	itim
uefa	uefa
popular	popular
popular	sikat
existența	existence
existența	pagkakaroon
justificare	katwiran
papa	papa
altfel	otherwise
sport	palakasan
sport	sport
sport	isport
sport	palakasan
sport	isports
sport	sports
ministrul	ministro
ministrul	minister
poloniei	poland
creșterea	paglago
creșterea	paglaki
plasa	net
mutat	inilipat
scrisă	isinulat
scrisă	nakasulat
scrisă	sinulat
scrisă	naisulat
noastre	ating
noastre	aming
generale	pangkalahatan
generale	heneral
generale	pangkalahatang
generale	general
filip	felipe
filip	philip
subiect	paksa
subiect	sasailalim
subiect	paksa
subiect	subject
politica	patakaran
politica	politika
politica	pulitika
comitate	counties
zece	sampung
zece	sampu
insulele	kapuluang
park	liwasan
park	park
arta	art
arta	sining
bgcolor	bgcolor
pictor	pintor
gradul	degree
gradul	antas
gradul	rank
gradul	ranggo
autorul	author
ora	oras
ora	panahon
ora	oras
ora	time
posibil	marahil
posibil	posibleng
posibil	maaari
posibil	posible
posibil	possible
posibil	maari
posibil	posibleng
onoare	advertise
onoare	karangalan
înalt	tangkad
înalt	matangkad
mii	libong
mii	libo
mii	libo
joacă	dula
joacă	play
joacă	makipaglaro
joacă	maglaro
culturale	pangkultura
culturale	cultural
tom	tom
continuare	sequel
ore	oras
moarte	kamatayan
vremea	panahon
monumentul	monumento
program	program
program	programa
program	iskedyul
program	schedule
susținut	sinusuportahan
susținut	suportado
alegerile	eleksyon
linie	linyang
linie	linya
linie	line
lungă	mahaba
lungă	matagal
lungă	haba
producție	produksyon
producție	production
urban	urbano
strada	kalye
viii	viii
drum	daan
lung	baga
lung	mahaba
lung	matagal
lung	haba
festivalul	festival
alta	alta
primii	unang
primii	muna
versuri	verses
versuri	lyrics
steaua	bituin
steaua	star
jucător	player
jucător	manlalaro
sursa	source
sursa	pinagkunan
christian	christian
christian	kristiyano
west	west
west	kanluran
distanță	layo
distanță	distansya
distanță	distansiya
distanță	remote
clădirea	gusali
biblioteca	aklatan
biblioteca	library
formate	nabuo
piatra	bato
piatra	bato
piatra	rock
termen	term
termen	termino
termen	kataga
valoarea	halaga
miniatura	munti
miniatura	persa
miniatura	thumbnail
don	don
religioase	relihiyoso
calais	calais
rio	rio
alpi	alpes
doctor	doktor
doctor	doctor
drepturile	karapatan
drepturile	rights
emir	emir
emir	amir
turnul	tore
turnul	tower
turnul	toreng
washington	washington
nobel	nobel
economică	ekonomiya
economică	economic
economică	matipid
gentile	hentil
adăugat	naidagdag
adăugat	idinagdag
afară	labas
afară	lumabas
decenii	dekada
stilul	istilo
stilul	style
stilul	estilo
los	los
non	non
proces	maproseso
proces	prosesong
proces	proseso
proces	pagsubok
proces	trial
domeniu	domain
han	han
cerut	requested
cerut	hiniling
cerut	humiling
cerut	hiningi
xiv	xiv
comanda	command
comanda	utos
comanda	order
interior	inside
interior	loob
interior	natatagong
interior	panloob
friedrich	friedrich
madrid	madrid
bani	pera
bani	salapi
xvii	xvii
secole	siglo
secole	daantaon
crearea	paglikha
crearea	paggawa
crearea	creation
crearea	gumagawa
crearea	ginagawa
ron	ron
arondismentul	arrondissement
șah	ahedres
șah	chess
argint	pilak
argint	silver
intră	magpasok
intră	ipasok
norvegia	norway
regina	regina
regina	queen
regina	reyna
galerie	gallery
decis	nagpasya
decis	naisipang
decis	nagdesisyon
decis	napagdesisyunan
dnipropetrovsk	dnipropetrovsk
unitate	unity
unitate	pagkakaisa
unitate	yunit
unitate	unit
johann	johann
campania	campania
campania	kampanya
compus	binubuo
partid	partido
partid	party
partid	pagdiriwang
partid	pagtitipon
scop	layunin
moderne	makabagong
moderne	modern
moderne	modernong
moderne	makabago
descrie	describe
descrie	ilarawan
condiții	kondisyon
condiții	kundisyon
energie	enerhiya
schimbat	nagbago
schimbat	binago
schimbat	pinalitan
extrem	labis
extrem	grabe
extrem	grave
tratatul	tratado
tratatul	kasunduan
elveția	switzerland
eveniment	pangyayari
eveniment	kaganapan
eveniment	event
ana	ana
aer	hangin
aer	himpapawid
standard	pamantayan
standard	karaniwang
standard	standard
mișcarea	paggalaw
mișcarea	kilusan
solid	solid
apa	tubig
sezon	panahon
stadionul	stadium
studiile	araling
studiile	aral
anunțat	inihayag
anunțat	inanunsyo
cazuri	kaso
sine	sine
latină	latin
munte	bundok
edward	edward
descoperă	tuklasin
descoperă	tumuklas
descoperă	matuklasan
descoperă	natuklasan
romană	roman
romană	romano
conducător	ruler
conducător	lider
evenimentul	pangyayari
evenimentul	kaganapan
evenimentul	event
poziție	posisyon
poziție	opinyon
masă	lamesa
masă	mesa
masă	talahanayan
masă	table
masă	mass
masă	misa
masă	masa
masă	pagkain
povestea	story
povestea	kuwento
povestea	kwento
spațiu	space
spațiu	kalawakan
spațiu	puwang
spațiu	espasyo
bas	bass
bas	bas
opt	walong
opt	otso
opt	walo
coreea	korea
interne	panloob
interne	internal
eugen	eugen
încearcă	try
încearcă	subukan
reprezentat	kinakatawan
parlamentului	parlyamento
teren	patlang
teren	field
teren	larangan
teren	lupain
teren	lupa
burgundia	borgonya
serbia	serbiya
marcat	minarkahan
canton	pancit
london	london
london	londres
utilizat	ginamit
utilizat	nagamit
utilizat	ginagamit
produce	gumawa
produce	makagawa
produce	magkaanak
produce	produces
france	pransiya
france	france
cult	kargo
cult	kulto
cult	pagsamba
otto	otto
control	kontrol
control	kontrolin
preot	pari
versiune	bersyon
versiune	bersiyon
făcute	ginawa
cristian	cristian
lorena	lorena
lorena	lorraine
fişier	tipunan
fişier	magsampa
fişier	talaksan
fişier	file
păstrează	panatilihin
iosif	joseph
pyrénées	pyrénées
vrea	gustong
condițiile	kondisyon
condițiile	kundisyon
emil	emil
pictură	painting
pictură	pinta
zilele	araw
prezentat	ipinapakita
prezentat	iharap
prezentat	iniharap
prezentat	isinumite
folosirea	paggamit
sala	sala
sala	gym
turcia	turkey
turcia	turkiya
animale	hayop
medicină	medisina
medicină	gamot
producător	producer
producător	tagagawa
producător	gumagawa
relativ	relatibong
vecine	kapwa
vecine	kapitbahay
vecine	neighbor
material	materyal
material	materyales
regiuni	rehiyon
basarabia	bessarabia
dolari	dolyar
înălțime	taas
înălțime	height
imaginea	larawan
imaginea	imahe
parlamentul	parlyamento
statutul	status
statutul	katayuan
umane	pantao
umane	tao
umane	makatao
umane	human
operă	opera
natural	likas
natural	natural
natural	natural
natural	naturally
planul	plano
planul	plan
planul	magplano
textul	text
textul	txt
textul	teksto
plecat	gone
plecat	mawala
medalia	medalya
medalia	medal
vârstă	edad
vârstă	age
înregistrat	recorded
înregistrat	naitala
înregistrat	nakarehistro
preluat	ikinuha
serial	serial
administrative	administrative
turci	turks
turci	turko
absolvit	nagtapos
münchen	munich
xiii	xiii
vara	summer
belgia	belgium
jack	jack
normandia	normandia
sora	sister
sora	ate
acțiuni	namamahagi
acțiuni	pagbabahagi
acțiuni	aksyon
acțiuni	aksiyon
autoritățile	kinauukulan
vine	lumapit
name	pangalan
name	pong
răspuns	sagutin
răspuns	sagot
răspuns	sumagot
răspuns	reply
rezultate	resulta
camera	silid
camera	kuwarto
camera	kwarto
anna	anna
discuții	talakayan
discuții	talakayan
poezie	tula
poezie	tulang
poezie	tula
poezie	poetry
economic	ekonomiya
economic	economic
economic	matipid
obiecte	bagay
acasă	tahanan
acasă	bahay
acasă	makauwi
budapesta	budapest
consilier	adviser
consilier	tagapayo
consilier	tagapayo
consilier	tagapayo
sfârșit	matatapos
sfârșit	katapusan
sfârșit	pagtatapos
sfârșit	tapusin
sfârșit	dulo
secolele	siglo
secolele	daantaon
secretar	sekretarya
secretar	kalihim
permis	pinahintulutan
permis	pinayagan
permis	pinapayagang
permis	pinapayagan
permis	pinahihintulutang
maxim	max
maxim	maxim
maxim	pinakamataas
danemarca	denmark
transport	transportasyon
transport	sasakyan
transport	transportasyon
transport	sasakyan
coasta	baybayin
menționat	nabanggit
menționat	binanggit
pavel	paul
pavel	pablo
pavel	pavel
lei	lei
lei	lions
exact	sakto
exact	eksaktong
studiu	aral
florin	barry
socială	panlipunan
socială	social
socială	sosyal
fier	bakal
fier	iron
notă	tala
notă	tandaan
mount	bundok
pian	piano
păstrat	iningatan
ucis	napatay
ucis	pinatay
direcția	direction
direcția	direksiyon
direcția	direksyon
știe	nakakaalam
știe	knows
comun	karaniwan
comun	karaniwang
marne	marne
soldați	sundalo
administrativă	administrative
miliarde	billion
miliarde	bilyon
miliarde	bilyon
modelul	model
știu	alam
știu	kilala
ortodoxe	ortodoksong
necesare	kinakailangan
necesare	kailangan
necesare	kinakailangan
comentariu	comment
king	king
king	hari
king	haring
actuală	current
actuală	kasalukuyan
actuală	kasalukuyang
vârful	tip
pag	pag
viitor	kinabukasan
viitor	hinaharap
clar	burahin
clar	malinaw
tânăr	bata
subiectul	sasailalim
subiectul	paksa
subiectul	subject
notabilitate	notability
bronz	tan
bronz	bronze
gabriel	gabriel
anton	anton
episcop	bishop
episcop	obispo
lună	buwan
lună	moon
lună	buwan
habsburg	habsburg
org	org
încheiat	nakumpleto
încheiat	natapos
încheiat	tinapos
încheiat	natapos
ultimele	huling
ultimele	huli
ultimele	last
ultimele	pinakabagong
ultimele	pinakabago
ultimele	pinakahuling
ultimele	pinakahuli
ultimele	latest
retras	retired
sofia	sofia
spațiul	space
spațiul	kalawakan
spațiul	puwang
spațiul	espasyo
sediu	headquarters
river	ilog
records	records
records	talaan
introdus	nagpakilala
introdus	pinakilala
introdus	nagpasimula
introdus	ipinakilala
introdus	ipinasok
mișcare	galaw
mișcare	mosyon
mișcare	gumagalaw
mișcare	paggalaw
mișcare	kilusan
industria	industriya
femeie	babae
femeie	babae
femeie	female
franz	franz
medic	physician
comandant	commander
bărbați	kalalakihan
utilizarea	paggamit
utilizarea	gamitin
tehnică	teknikal
tehnică	pamamaraan
adresa	tirahan
adresa	address
documente	dokumentong
documente	documents
documente	dokumento
inclus	kasama
inclus	nasama
volum	volume
muntenegru	montenegro
max	max
meciuri	tumutugma
baia	banyo
arthur	arthur
corp	katawan
servicii	serbisyo
servicii	serbisyo
servicii	paglilingkod
colecția	koleksiyon
colecția	koleksyon
importanță	kahalagahan
lupte	fights
lupte	wrestling
victorie	manalo
victorie	tagumpay
scriitorilor	manunulat
prof	prof
walter	walter
veneția	venice
veneția	venezia
creștere	pagtaas
creștere	dagdagan
creștere	taasan
creștere	paglago
creștere	paglaki
oradea	oradea
dacia	dacia
house	bahay
valign	valign
numără	count
teritoriu	teritoryo
speciale	espesyal
speciale	special
south	timog
debutat	debuted
înlocuit	pinagpalit
înlocuit	pinalitan
gehrels	gehrels
săptămâni	linggo
alias	alyas
marin	marin
marin	marine
albume	album
albume	albums
holmes	holmes
producția	produksyon
producția	production
css	css
oscar	oscar
conflict	pagsalungat
conflict	salungat
capul	head
capul	ulo
ivan	ivan
arheologic	archaeological
apărare	ipagtanggol
apărare	depensa
apărare	defense
apărare	pagtatanggol
alexander	alejandro
alexander	alexander
sensul	meaning
sensul	kahulugan
următor	kasunod
următor	susunod
următor	next
jocuri	games
revoluția	himagsikang
revoluția	rebolusyon
smith	smith
categorii	kategorya
noapte	gabi
acces	access
matematică	matematika
matematică	math
specifice	tukoy
specifice	tiyak
specifice	partikular
groeneveld	groeneveld
primește	makatanggap
primește	matanggap
primește	tumanggap
primește	natatanggap
centrale	central
centrale	gitnang
lee	lee
afl	afl
povestiri	kuwento
scor	score
scor	iskor
red	pula
red	red
portugalia	portugal
wiki	wiki
vlad	vlad
guvern	pamahalaan
guvern	gobyerno
occidental	occidental
occidental	kanluranin
occidental	western
anglo	anglo
propus	iminungkahing
barcelona	barcelona
posibilitatea	posibilidad
adevărat	totoo
adevărat	true
austro	austro
midi	midi
realizarea	katuparan
copiii	pambata
google	google
studiul	aral
cuvânt	salitang
cuvânt	salita
făcută	ginawa
armate	armies
dinamo	dinamo
construcții	konstruksiyon
construcții	construction
construcții	konstruksyon
refuzat	tinanggihan
refuzat	tumanggi
refuzat	tinanggihan
refuzat	tumanggi
oferit	inaalok
oferit	inalok
oferit	inaalay
regină	queen
regină	reyna
independent	malayang
independent	independent
independent	malaya
terminat	tapos
sprijinul	suportahan
sprijinul	support
sprijinul	sumusuporta
sprijinul	suporta
sprijinul	sumuporta
sprijinul	sinusuportahan
ali	ali
modernă	makabagong
modernă	modern
modernă	modernong
modernă	makabago
calificat	kwalipikado
sydney	sydney
pictura	painting
pictura	pinta
puternică	malakas
puternică	strong
foto	itrato
foto	larawan
foto	litrato
foto	litratong
ridicată	binuhay
ridicată	itataas
ridicată	itinaas
ridicată	nakataas
ridicată	nakuha
jan	jan
xii	xii
scorul	score
scorul	iskor
bazat	batay
relații	kaugnayan
relații	relasyon
relații	ugnayang
relații	ugnayan
relații	relasyon
fifa	fifa
north	north
north	hilagang
north	hilaga
ordine	order
ordine	orders
democrat	democratic
democrat	demokratikong
democrat	demokratiko
html	html
italiană	italian
italiană	italyano
elisabeta	elizabeth
elisabeta	elisabeth
popa	popa
trăit	nanirahan
trăit	tumira
pro	pro
pro	pros
milano	milan
milano	milano
parțial	bahagyang
parțial	partial
parțial	bahagyang
forța	puwersa
modern	makabagong
modern	modern
modern	modernong
modern	makabago
largă	malapad
critic	kritiko
critic	kritikal
programul	program
programul	programa
programul	iskedyul
programul	schedule
formatul	format
asociația	association
personaje	character
personaje	characters
trupa	banda
înaltă	high
înaltă	mataas
înaltă	tangkad
înaltă	matangkad
formarea	formation
disc	disc
disc	disk
iulia	julia
participă	lumahok
participă	sumali
activități	gawain
activități	aktibidades
suferit	nagdusa
prinț	prinsipe
prinț	prince
champagne	champagne
eric	eric
influența	impluwensiya
influența	impluwensya
air	hangin
air	himpapawid
dunării	danubio
comerciale	pangkalakal
comerciale	commercial
comerciale	komersyal
comerciale	komersiyal
autonomă	autonomous
autonomă	awtonomong
autonomă	sosyalistikong
învins	natalo
învins	bagsak
marius	marius
premiu	prize
premiu	premyo
premiu	award
mark	mark
educație	edukasyon
coa	coa
recunoscut	nakakilala
recunoscut	kinikilalang
recunoscut	nakilalang
recunoscut	kinikilala
recunoscut	nakilala
așezare	settlement
legătura	link
dimensiuni	sukat
activ	active
activ	aktibong
activ	aktibo
hans	hans
grad	grade
grad	grad
grad	degree
grad	antas
grad	rank
grad	ranggo
interviu	interview
interviu	panayam
interviu	pakikipanayam
simon	simon
tratat	ginagamot
tratat	itinuring
tratat	tratuhin
tratat	tratado
tratat	kasunduan
maximă	pinakamataas
sisteme	systems
sisteme	sistema
arbitru	referee
intre	pagitan
jocul	game
jocul	laro
încredere	tiwala
încredere	kagitingan
încredere	magtiwala
încredere	pinagkakatiwalaan
încredere	tiwala
încredere	trust
carl	carl
cântec	awitin
cântec	kanta
cântec	awit
ajutor	tulong
ajutor	tulungan
titular	hawak
titular	panghawakan
titular	holder
foc	fire
foc	sunog
foc	apoy
lege	batas
curent	current
curent	kasalukuyan
curent	kasalukuyang
exterior	panlabas
exterior	panlabas
catedrala	katedral
starea	status
starea	katayuan
maghiar	hungarian
frank	frank
închisoare	kulungan
închisoare	bilangguan
scriitori	manunulat
ținut	iningatan
grand	grand
ilie	elijah
ilie	elias
britanică	british
hitler	hitler
secțiunea	section
secțiunea	seksyon
secțiunea	seksiyon
șterge	tanggalin
șterge	burahin
șterge	delete
premiera	pangunahin
elst	elst
construite	nakapaloob
construite	binuo
personale	personal
istoricul	kasaysayan
istoricul	history
făcând	ginagawa
cezar	caesar
cere	hilingin
cere	ask
cere	magtanong
cere	tanungin
cere	itanong
relațiile	kaugnayan
relațiile	relasyon
relațiile	ugnayang
relațiile	ugnayan
relațiile	relasyon
avioane	eroplano
colegiul	college
colegiul	kolehiyo
securitate	security
securitate	seguridad
catalina	catalina
raionului	rayon
originea	pinanggalingan
originea	origin
originea	pinagmulan
muntele	bundok
muntele	bundok
inginer	engineer
gura	bunganga
gura	bibig
datele	dates
datele	datos
datele	data
problemă	problema
problemă	isyu
problemă	issue
problemă	problema
finlanda	finland
natură	kalikasan
natură	nature
sovietic	sobyet
anual	taunang
marginea	gilid
marginea	edge
marginea	dulo
luxemburg	luxembourg
cercetări	pananaliksik
cercetări	pagsisiyasat
cercetări	research
părăsit	pinabayaan
titluri	headlines
titluri	pamagat
galeria	gallery
dovedit	pinatunayan
dovedit	napatunayan
existente	umiiral
piesă	piece
piesă	piraso
matei	mateo
căsătorie	kasal
căsătorie	pagpapakasal
căsătorie	kasalan
linii	lines
filozofie	pilosopiya
east	silangan
east	east
cauză	sanhi
cauză	cause
litere	letra
litere	letters
litere	titik
locală	lokal
lipsă	nawawala
lipsă	kulang
practic	praktikal
cam	cam
protejată	pinoprotektahan
protejată	protektado
noaptea	gabi
arabă	arab
arabă	arabic
arabă	arabe
arabă	arabo
părinții	parents
părinții	magulang
arhitectură	architecture
arhitectură	arkitektura
regiunile	rehiyon
egipt	ehipto
scenă	pinangyarihan
scenă	eksena
scenă	tanawin
feminin	pambabae
feminin	babae
feminin	female
scădere	bumaba
scădere	bawasan
forță	puwersa
soție	asawa
drepturi	karapatan
drepturi	rights
cimitirul	cemetery
cimitirul	libingan
cimitirul	sementeryo
contribuit	ambag
spaniolă	spanish
spaniolă	kastila
spaniolă	espanyol
practică	praktikal
practică	pagsasanay
practică	practice
practică	praktis
discuţie	talakayan
magazine	tindahan
cotă	quota
unitatea	unity
unitatea	pagkakaisa
unitatea	yunit
unitatea	unit
leon	leon
lumină	liwanag
lumină	magaan
lumină	ilaw
regală	royal
act	act
act	kikilos
act	kumilos
lake	lawa
editor	publisher
editor	editor
exemple	halimbawa
rowspan	rowspan
alegeri	pagpipilian
alegeri	eleksyon
alegeri	halalan
serviciul	serbisyo
serviciul	paglilingkod
crăciun	pasko
crăciun	christmas
personală	personal
larg	malapad
poezii	tula
poezii	tula
poezii	poetry
viitorul	kinabukasan
viitorul	hinaharap
necesar	kinakailangan
necesar	kailangan
necesar	kinakailangan
stalin	stalin
ofițer	opisyal
ben	ben
iarnă	taglamig
iarnă	winter
link	link
ruși	russians
roger	roger
frecvent	madalas
administrator	admin
administrator	administrator
administrator	administrador
administrator	tagapangasiwa
civile	civil
civile	sibil
catolic	katoliko
piață	merkado
piață	palengke
piață	pamilihan
piață	market
problemele	problema
natura	kalikasan
natura	nature
columbia	columbia
columbia	colombia
polonez	polish
episcopul	bishop
episcopul	obispo
ministerului	ministry
cartierul	lokalidad
presă	pindutin
presă	media
presă	midya
petrecut	nagastos
petrecut	ginastos
imperiu	imperyo
imperiu	monggol
secret	sikreto
secret	secret
secret	lihim
fondată	itinatag
oficiale	official
oficiale	opisyal
constă	binubuo
adam	adam
adam	adan
curând	nagtagal
curând	soon
întrucât	sapagkat
stația	estasyon
stația	station
stația	istasyon
închis	nakasara
închis	sarado
închis	saradong
element	item
element	element
element	elementong
element	elemento
roșii	kamatis
roșii	kamatis
munca	trabaho
munca	magtrabaho
munca	work
funcționează	gumagana
persoana	taong
persoana	person
persoana	tao
str	str
localizare	kinalalagyan
localizare	lokasyon
localizare	lokalisasyon
contact	ugnayan
contact	contact
ordin	order
renania	rhineland
capacitate	kapasidad
capacitate	makayanan
capacitate	kakayahan
capacitate	kakayahang
capacitate	kakayahan
arme	sandata
arme	armas
arme	baril
stele	stars
napoleon	napoleon
instituții	institusyon
cântece	kanta
cântece	songs
adoptat	pinagtibay
federația	pederasyon
istat	istat
windows	windows
comercial	pangkalakal
comercial	commercial
comercial	komersyal
comercial	komersiyal
crește	pagtaas
crește	dagdagan
crește	taasan
crește	lumago
crește	paglaki
crește	paramihin
rss	rss
calitatea	kalidad
calitatea	quality
antonio	antonio
jucători	manlalaro
trecerea	pagpasa
trecerea	passing
trecerea	ipinapasa
varianta	variant
nova	nova
statuia	rebulto
statuia	statue
profesorul	professor
profesorul	propesor
tipul	type
tipul	uri
liberal	liberal
pădurea	kagubatan
pădurea	gubat
contract	kontrata
croația	croatia
compusă	binubuo
repede	mabilisan
repede	dali
repede	mabilis
repede	kabilis
repede	fast
mary	mary
mary	maria
condamnat	nahatulang
podul	tulay
rău	bad
rău	masamang
rău	masama
culturală	pangkultura
culturală	cultural
descris	inilarawan
descris	inilalarawan
lungimea	haba
mediul	kapaligiran
lucian	lucian
tronul	trono
ansamblul	ensemble
electric	electrical
electric	electric
rezultatul	resulta
recent	kamakailan
recent	kamakailan
recent	recent
înapoi	likod
înapoi	bumalik
înapoi	balikan
înapoi	balik
societate	lipunan
protecție	proteksyon
scoția	scotland
concert	konsiyerto
concert	concert
carieră	career
carieră	karera
carieră	quarry
arena	arena
motor	engine
motor	makina
motor	motor
grupa	grupo
grupa	pangkat
grupa	group
redactor	editor
proiecte	proyekto
canalul	channel
obiect	bagay
obiect	object
ioana	joan
royal	royal
tineri	bata
nordică	nordic
harry	harry
companii	kumpanya
companii	kompanya
cartier	lokalidad
cartier	cartier
specialitate	espesyalidad
specialitate	specialty
aspect	anyo
aspect	itsura
aspect	hitsura
aspect	aspeto
aspect	aspect
clădire	gusali
creată	ginawa
creată	nilikha
dealul	burol
determinat	tinutukoy
guvernator	governor
guvernator	gobernador
episod	episode
centre	centers
alpes	alpes
henri	henri
acțiunile	aksyon
acțiunile	aksiyon
crede	naniniwala
crede	maniwala
josé	jose
josé	josé
noastră	ating
noastră	aming
acceptat	tinanggap
debut	debut
episodul	episode
religioasă	relihiyoso
praga	praga
praga	prague
critică	kritika
critică	kritikal
ține	panatilihin
necesară	kinakailangan
necesară	kailangan
necesară	kinakailangan
baden	baden
cambridge	cambridge
regional	pampook
regional	regional
regional	rehiyonal
americani	amerikano
georg	georg
ceaușescu	ceaușescu
regimentul	regiment
paginile	pahina
înscris	enroll
utc	utc
net	net
francisc	francis
câmp	patlang
câmp	field
câmp	larangan
sigur	sure
faza	phase
alfred	alfred
laureat	laureate
atacat	sinugod
atacat	umatake
memoria	memorya
memoria	alaala
mâna	kamay
dea	dea
rezultatele	resulta
geografice	geographic
geografice	heograpikong
geografice	heograpikong
domenii	domain
fondator	amang
fondator	tagapagtatag
fondator	founder
pădure	kagubatan
pădure	woods
pădure	kakahuyan
pădure	kagubatan
pădure	gubat
apele	waters
fosta	dating
eduard	edward
eduard	eduard
asemănătoare	kapareho
asemănătoare	magkatulad
asemănătoare	katulad
asemănătoare	kamukhang
asemănătoare	kamukha
pur	purong
pur	pure
pur	dalisay
document	dokumento
concurs	paligsahan
concurs	kompetisyon
concurs	paligsahan
concurs	contest
sol	lupa
sol	sol
sol	lupa
sol	ground
proprii	sarili
proprii	sariling
viteza	bilis
statut	status
statut	katayuan
nave	ships
nave	vessels
cat	pusa
cat	cat
legat	nakatali
mijloc	gitnang
mijloc	gitna
durata	tagal
conduce	itaboy
lucruri	bagay
lucruri	bagay
austriac	austrian
locuit	pinamumugaran
japonez	hapon
japonez	japanese
japonez	hapones
înconjurătoare	nakapaligid
mașini	kotse
mașini	machine
liste	listahan
constantinopol	constantinople
campion	champion
masa	lamesa
masa	mesa
masa	talahanayan
masa	table
masa	mass
masa	misa
masa	masa
masa	pagkain
vândut	nabenta
vândut	nabili
ducele	duke
youtube	youtube
campionilor	champions
dumneavoastră	iyong
dumneavoastră	your
dedicat	nakatutok
dedicat	dedikado
vede	nakakakita
incluse	kasama
incluse	nasama
relația	pinagsamahan
relația	kaugnayan
relația	relasyon
minim	pinakamababa
minim	pinakamaliit
minim	minimum
minim	pinakamababang
minim	kaunti
minim	minimal
frații	magkakapatid
frații	magkapatid
frații	kapatid
frații	brothers
intrare	pasukan
intrare	input
intrare	ipinasok
intrare	entry
intrare	pagpasok
străine	foreign
străine	dayuhang
frumos	ganda
frumos	maganda
frumos	ganda
frumos	sarap
frumos	nice
întotdeauna	palagi
întotdeauna	laging
giovanni	giovanni
pământul	daigdig
pământul	lupa
episoade	episodes
stea	bituin
stea	star
remarcat	mapansin
remarcat	napansin
remarcat	mapapansin
remarcat	noted
remarcat	kilala
mereu	palagi
mereu	laging
limita	limitasyon
limita	limitahan
implicat	involved
implicat	kasangkot
districte	pambatas
thailanda	thailand
thailanda	philippines
françois	françois
lot	batch
lot	madami
lot	lot
papă	papa
ordinea	order
jet	jet
denumire	pangalan
denumire	pong
poloneză	polish
jackson	jackson
născută	ipinanganak
născută	pinanganak
williams	williams
cer	sky
cer	kalangitan
cer	himpapawid
utilizate	ginamit
utilizate	nagamit
utilizate	ginagamit
regal	regal
regal	royal
tradus	isinalin
străinătate	overseas
străinătate	abroad
străinătate	foreign
străinătate	dayuhang
sicilia	sicilia
sicilia	sicily
algeria	algeria
utc+	utc+
comisia	commission
comisia	komisyon
adevăr	katotohanan
jacques	jacques
capitală	capital
capitală	kabisera
capitală	kapital
trupe	bands
trupe	hukbo
vietnam	vietnam
angeles	angeles
luca	luke
luca	lucas
luca	luca
hotărât	nagpasya
hotărât	naisipang
hotărât	nagdesisyon
hotărât	napagdesisyunan
marian	marian
scena	pinangyarihan
scena	eksena
scena	tanawin
banat	banat
capacitatea	kapasidad
capacitatea	makayanan
capacitatea	kakayahan
capacitatea	kakayahang
capacitatea	kakayahan
economie	economics
economie	ekonomiya
temperatura	temperatura
modificări	pagbabago
modificări	pagbabago
modificări	nagbabago
modificări	nababago
profil	profile
mexic	mehiko
intitulat	entitled
software	software
soțul	asawa
soțul	asawa
soțul	lakay
corect	diba
corect	kanang
corect	tama
corect	correct
corect	itama
corect	patas
dincolo	lampas
dincolo	beyond
dincolo	kabila
dans	sayaw
dans	sayawan
dans	sumayaw
dans	nagsasayaw
dans	sumasayaw
dans	pagsasayaw
independența	independence
independența	kalayaan
val	val
val	alon
côte	côte
evoluat	evolved
last	huling
last	huli
last	last
scott	scott
angajat	daigdig
angajat	empleyado
angajat	employed
angajat	nagtatrabaho
angajat	pinagkakakitaan
