ve	και
teslim	παράδοση
teslim	υποταγή
teslim	υποβολή
yoluyla	via
yoluyla	μέσω
yoluyla	μεσω
yoluyla	μέσω
kodu	κώδικα
kodu	κωδικός
kodu	κώδικας
tahta	ξύλινα
tahta	ξύλινο
tahta	ξύλινες
tahta	ξύλινη
tahta	ξύλο
tahta	ξυλεία
tahta	σανίδα
tahta	σανίδα
fikir	ιδέα
fikir	ιδεα
geçiş	διακόπτης
geçiş	διακόπτη
geçiş	εναλλαγή
geçiş	μετάβαση
geçiş	πέρασμα
geçiş	πάσα
geçiş	περάσει
geçiş	πάσο
geçiş	διέλευση
taki	τάκη
kapalı	off
kapalı	κλειστό
kapalı	κλειστο
kapalı	κλειστή
kapalı	κλειστά
off	off
kuruluş	οργάνωση
kuruluş	οργανισμός
kuruluş	φορέας
kuruluş	οργάνωση
kuruluş	διοργάνωση
kuruluş	οργανισμός
kuruluş	ίδρυμα
kuruluş	φορέας
kuruluş	θεσμός
renkli	χρώμα
renkli	χρωμα
renkli	πολύχρωμα
renkli	πολύχρωμο
renkli	έγχρωμος
renkli	χρωματιστά
renkli	πολύχρωμα
renkli	πολύχρωμο
kürt	κουρδικό
kürt	κουρτ
kürt	κερτ
kürt	λύκος
kürt	γουλφ
kürt	wolf
demokrat	δημοκρατικός
demokrat	δημοκρατικό
demokrat	δημοκρατική
demokrat	δημοκράτης
demokrat	δημοκρατικός
demokrat	δημοκρατικοί
latin	λατίνος
latin	λατινικά
latin	λατινική
latin	λατίνα
havalimanı	αεροδρόμιο
havalimanı	αερολιμένας
havalimanı	αεροδρόμιο
dalga	κύματα
dalga	κύμα
belgesel	ντοκιμαντέρ
belgesel	ντοκυμαντέρ
belgesel	ντοκιμαντέρ
vito	βίτο
sarayı	ανάκτορα
sarayı	palace
sarayı	παλάτι
mersin	μερσίν
sözleşme	συμφωνία
sözleşme	σύμβαση
sözleşme	συμβόλαιο
yapım	παραγωγή
yapım	παραγωγής
vermek	δίνοντας
giydi	φορούσε
dna	dna
lideri	ηγέτης
lideri	leader
lideri	αρχηγός
allah	θεός
allah	αλλάχ
toplumsal	κοινωνικά
toplumsal	κοινωνικές
toplumsal	κοινωνικό
toplumsal	κοινωνικη
toplumsal	κοινωνική
tekli	single
tekli	ενιαία
frank	φρανκ
frank	frank
emekli	συνταξιούχος
emekli	συνταξιοδότησης
emekli	συνταξιοδότηση
emekli	συνταξιούχος
emekli	αποσύρθηκε
emekli	σύνταξη
ilişkili	σχετιζόμενη
ilişkili	σχετική
ilişkili	σχετικές
ilişkili	σχετικό
sırbistan	σερβία
yazılmış	γραπτές
yazılmış	γραπτή
yazılmış	γράφτηκε
yazılmış	γραμμένα
yazılmış	γράψει
yazılmış	γραμμένο
ediniz	περιγραφή
şehirler	πόλεις
şehirler	πόλεων
şehirler	πόλεις
tom	τόμ
tom	τομ
tom	tom
cami	τζαμί
cami	τέμενος
turizm	τουρισμός
turizm	τουρισμού
turizm	τουριστικό
turizm	τουρίστα
turizm	τουρίστας
kalesi	καστρο
kalesi	κάστρο
kalesi	castle
federal	ομοσπονδιακός
federal	ομοσπονδιακό
federal	fed
federal	ομοσπονδιακοί
ressam	ζωγράφος
ressam	καλλιτέχνη
ressam	καλλιτέχνης
uçak	αεροσκάφος
uçak	αεροσκαφών
uçak	αεροσκάφη
uçak	αεροπλάνο
uçak	αεροπλάνα
uçak	αεροπλάνο
uçak	αεροπλάνο
uçak	αεροπλάνου
gerçekten	όντως
gerçekten	πράγματι
gerçekten	πραγματικά
gerçekten	αληθινά
gerçekten	πραγματικά
gerçekten	αλήθεια
beşinci	πέμπτη
beşinci	πέμπτος
beşinci	πέμπτο
cup	κύπελλο
cup	κούπα
cup	φλιτζάνι
kültürü	κουλτούρα
kültürü	πολιτισμού
kültürü	πολιτισμός
kültürü	καλλιέργεια
savaşları	πολέμους
savaşları	πόλεμοι
williams	γουίλιαμς
williams	ουίλιαμς
williams	williams
ortadan	εξαλειφθεί
sağlamak	εξασφαλίζοντας
kurucusu	ιδρυτής
kurucusu	ιδρυτή
arena	αρένα
üretilen	παραγόμενα
üretilen	παρήχθησαν
üretilen	παράγεται
üretilen	κατασκευάζεται
üretilen	κατασκευασμένα
üretilen	κατασκευασμένο
üretilen	παρασκευάζεται
üretilen	κατασκευάστηκαν
üretilen	κατασκευάζονται
bas	μπας
bas	μπάσο
bas	press
bas	τύπου
bas	πατήστε
bas	τύπος
bas	πάτα
bas	bas
kar	κέρδος
kar	κέρδη
kar	καρ
kar	χιόνι
kar	σνόου
kar	κέρδη
alınmamış	αζήτητα
norveç	νορβηγία
sınır	όριο
sınır	όρια
sınır	σύνορα
sınır	συνορα
sınır	σύνορο
sayılı	μετρημένες
yoksa	διαφορετικά
yoksa	άλλως
yoksa	αλλιώς
yoksa	αλλιως
herkes	ολοι
herkes	όλοι
herkes	ολοι
herkes	όλοι
county	νομό
county	κομητεία
gemi	σκάφος
gemi	αγγείο
gemi	πλοίο
gemi	δοχείο
gemi	σκάφος
gemi	καράβι
gemi	πλοίο
gemi	σκάφος
gemi	βάρκα
gemi	πλοίο
gemi	καράβι
yalnız	μοναχικά
yalnız	μοναχικό
yalnız	μοναξιά
yalnız	μοναχικός
yalnız	μόνοι
yalnız	μονη
yalnız	μόνη
yalnız	μόνος
mühendisliği	μηχανική
mühendisliği	μηχανοστάσιο
gerekçe	κίνητρο
gerekçe	αιτιολογία
gerekçe	αιτιολόγηση
selim	σελίμ
etnik	εθνο
etnik	εθνοτική
smith	σμίθ
smith	smith
smith	σμιθ
ayı	αρκουδάκι
ayı	αρκούδα
ayı	αρκούδος
program	πρόγραμμα
program	πρόγραμμα
program	χρονοδιάγραμμα
program	προγραμματισμός
program	προγραμμα
program	πρόγραμμα
program	προγραμμα
dağları	όρη
dağları	βουνά
kilise	τσερτς
kilise	εκκλησία
kilise	εκκλησια
sebebi	κίνητρο
sebebi	αιτία
sebebi	λόγος
sebebi	αίτιο
sebebi	αιτία
açılan	ανοίγω
açılan	εγκαίνια
açılan	άνοιγμα
benzeri	παρόμοιο
benzeri	παρόμοιες
benzeri	παρόμοιος
benzeri	παρόμοια
hakan	χακάν
albümleri	άλμπουμ
ilişkiler	σχέσεις
ilişkiler	σχέσεις
nü	γυμνά
görüntü	εικόνα
görüntü	εικονα
nükleer	πυρηνικός
nükleer	πυρηνικά
nükleer	πυρηνική
kullandığı	χρήσεις
kullandığı	χρησιμοποιεί
kullandığı	χρήσεων
chris	chris
chris	κρίς
chris	κρις
viyana	βιέννης
viyana	βιέννη
ege	αιγαίου
ege	αιγαίο
ege	εοδ
hakim	δικαστής
hakim	δικαστή
hakim	κριτής
hakim	χακίμ
toplum	κοινωνία
toplum	κοινωνια
toplum	κοινοτητα
toplum	κοινότητα
toplum	κοινότητας
şablonu	πρότυπο
çevresinde	γύρω
çevresinde	γυρω
çevresinde	τριγύρω
emre	εμρέ
başardı	πέτυχε
aziz	αζίζ
aziz	αγία
aziz	αγιος
aziz	άγιος
hizmetli	υπηρέτρια
hizmetli	υπηρέτης
hizmetli	υπηρέτη
hizmetli	θυρωρός
hizmetli	επιστάτη
hizmetli	επιστάτης
tokat	χαστούκια
tokat	τοκάτ
tokat	χαστούκι
hacı	χάτζι
hacı	κρος
hacı	σταυρός
hacı	σταυρό
hacı	cross
hacı	χάτζι
hacı	προσκυνητή
otomatik	αυτόματο
otomatik	auto
otomatik	αυτόματη
otomatik	αυτόματο
otomatik	αυτόματη
otomatik	αυτόματος
otomatik	αυτόματες
otomatik	αυτόματα
otomatik	αυτομάτως
otomatik	αυτόματα
otomatik	αυτοματοποιημένη
gaz	αερίου
gaz	αέριο
gaz	αέρια
gaz	βενζίνη
gaz	γκάζι
yugoslavya	γιουγκοσλαβία
yugoslavya	γιουγκοσλαβίας
açıkladı	εξήγησαν
açıkladı	εξηγήθηκε
açıkladı	εξήγησε
açıkladı	αποκάλυψε
solo	σόλο
kaynakları	πηγές
kaynakları	πηγες
kaynakları	πόρων
kaynakları	πόροι
çalışır	εργάζεται
çalışır	έργα
çalışır	δουλεύει
edirne	αδριανούπολη
bilimler	επιστήμες
engel	ένγκελ
engel	εμπόδιο
kudüs	ιερουσαλήμ
les	les
hep	πάντα
hep	πάντοτε
hep	παντα
konser	κονσέρτο
konser	συναυλία
konser	συναυλίες
albert	albert
albert	άλμπερτ
albert	αλμπερτ
png	png
kurucu	ιδρυτής
kurucu	ιδρυτή
yayımlandı	δημοσιεύθηκε
yayımlandı	δημοσιευθεί
yayımlandı	δημοσιεύτηκε
yayımlandı	δημοσίευση
yayımlandı	δημοσιεύεται
yayımlandı	εκδίδεται
işbirliği	συνεργαστείτε
işbirliği	συνεταιρισμός
işbirliği	συνεταιρισμό
işbirliği	συνεργάσιμος
işbirliği	συνεργασια
işbirliği	συνεργασία
istatistikleri	στατιστικές
istatistikleri	στατιστικά
istatistikleri	στατιστική
komedi	κωμωδία
komedi	κωμωδίες
anlamı	έννοια
anlamı	νόημα
anlamı	εννοώντας
anlamı	σημασίες
anlamı	νοήματα
anlamı	σημαίνει
buz	φροστ
buz	παγωνιά
buz	πάγος
buz	πάγο
buz	ice
gazeteci	δημοσιογράφος
gazeteci	δημοσιογράφος
gazeteci	ρεπόρτερ
yazılan	γραπτές
yazılan	γραπτή
yazılan	γράφτηκε
yazılan	γραμμένα
yazılan	γράψει
yazılan	γραμμένο
hint	ινδο
hint	ινδιάνος
hint	ινδικό
hint	ινδός
hint	ινδική
hint	ινδία
hint	ινδίας
cem	τζεμ
oyuncular	παίκτες
oyuncular	παίχτες
oyuncular	ηθοποιοί
oyuncular	ηθοποιούς
oyuncular	παίκτες
oyuncular	καλλιτέχνες
kullanıcılar	χρήστες
bizim	μας
dile	γλώσσα
dile	γλωσσα
kur	κοράνι
kur	γου
yurt	κοιτώνες
yurt	κοιτώνα
yurt	κοιτώνες
yurt	εστία
yurt	κοιτώνα
atina	αθηνα
atina	αθήνα
atina	athens
şah	σάχη
şah	ελέγξτε
şah	επιταγή
şah	έλεγχος
şah	check
şah	τσεκ
olaylar	περιστατικά
olaylar	συμβάντα
olaylar	γεγονότα
olaylar	γεγονοτα
olaylar	συμβάντα
olaylar	εκδηλώσεις
felsefe	φιλοσοφία
pazar	κυριακές
pazar	κυριακή
pazar	παζάρι
pazar	αγορα
pazar	αγορά
cevap	απαντηση
cevap	απάντησε
cevap	απαντήστε
cevap	απάντηση
cevap	απαντηση
cevap	απαντήστε
cevap	απάντηση
cevap	ανταπόκριση
cevap	απόκριση
cevap	αντίδραση
cevap	απαντήσεις
link	σύνδεσμο
link	σύνδεσμος
link	λινκ
link	δεσμός
link	link
link	σύνδεση
manyetik	μαγνητικές
manyetik	μαγνητική
manyetik	μαγνητικά
manyetik	μαγνητικό
dilleri	γλώσσες
ağa	αγά
ağa	aga
taslak	προσχέδιο
taslak	σχέδιο
taslak	περίγραμμα
taslak	προσχέδια
geçerli	εφαρμόζεται
geçerli	ισχύει
geçerli	έγκυρο
geçerli	έγκυρη
geçerli	ισχύουν
karl	κάρλ
karl	καρλ
karl	karl
ikili	δυαδικό
ikili	ντουέτο
ikili	δίδυμο
ikili	διπλή
ikili	διπλό
ikili	διπλά
ikili	διπλός
ikili	δυάρια
kimyasal	χημικό
kimyasal	χημική
kimyasal	χημικά
kimyasal	χημικά
sinan	σινάν
isa	isa
isa	χριστός
isa	ιησούς
isa	ιησού
ibn	ibn
maria	μαρία
maria	μαρια
finlandiya	φιλανδία
finlandiya	φινλανδία
çağ	εποχή
bölgesel	περιφερειακή
bölgesel	περιφερειακά
kayıp	απώλειες
kayıp	απώλεια
kayıp	ζημία
kayıp	χάθηκε
kayıp	χαμένος
kayıp	χάσαμε
kayıp	χαμένη
kayıp	χάσει
kayıp	χαμένοι
kayıp	λείπουν
kayıp	λείπει
kayıp	αγνοούμενος
kayıp	αγνοείται
yunanca	ελληνική
yunanca	ελληνικά
yunanca	ελληνίδα
yunanca	ελληνικό
yunanca	ελληνικα
ip	σχοινί
ip	σκοινί
ip	χορδή
night	νύχτα
night	βραδιά
night	νυχτα
görüş	ορατότητα
hattı	γραμμή
hattı	line
hattı	γραμμη
trabzonspor	τραμπζονσπόρ
doğa	φύση
doğa	φυση
recep	ρετζέπ
linecolor	linecolor
coğrafi	γεωγραφικό
coğrafi	γεωγραφικά
coğrafi	γεωγραφικό
coğrafi	γεωγραφική
coğrafi	γεωγραφικά
coğrafi	γεωγραφία
milletler	εθνών
milletler	έθνη
inşaat	κτίριο
inşaat	κτήριο
inşaat	ναυπήγηση
inşaat	κατασκευές
inşaat	κατασκευή
olumsuz	αρνητικά
olumsuz	αρνητικός
olumsuz	αρνητικό
olumsuz	αρνητική
yönetici	διαχειριστής
yönetici	διαχειριστή
yönetici	διαχειριστής
yönetici	διαχειριστή
yönetici	εκτελεστική
yönetici	εκτελεστικό
yönetici	διευθυντή
yönetici	διευθύντρια
yönetici	σκηνοθέτης
yönetici	διευθυντής
yönetici	μάνατζερ
yönetici	διαχειριστής
yönetici	διευθυντής
saray	κορτ
saray	ανάκτορα
saray	palace
saray	παλάτι
big	μεγάλη
big	μεγάλα
big	μεγάλος
big	μεγάλο
sağladı	παρεχόμενες
sağladı	παρεχόμενη
sağladı	εξασφαλίζεται
katolik	καθολική
katolik	καθολικές
katolik	καθολικό
katolik	καθολικός
katolik	καθολικοί
katolik	καθολικισμό
katolik	καθολικούς
katolik	καθολικών
katolik	καθολικοί
nazi	ναζί
nazi	ναζί
çağdaş	μοντέρνο
çağdaş	μοντέρνα
çağdaş	σύγχρονο
çağdaş	σύγχρονη
çağdaş	μοντέρνος
çağdaş	σύγχρονος
çağdaş	σύγχρονο
çağdaş	σύγχρονη
faaliyet	δραστηριότητα
faaliyet	δραστικότητα
sonu	τέλος
sonu	λήξη
evlilik	γάμο
evlilik	γάμος
evlilik	γάμο
evlilik	γάμος
derin	βαθύτερα
derin	βαθύτερη
derin	βαθύτερο
derin	βαθύς
derin	βαθιά
derin	βαθύ
derin	βαθειά
cins	ράτσα
cins	γένος
cins	γένους
vefat	απεβίωσε
vefat	αποθανών
petrol	βενζίνη
petrol	πετρέλαιο
petrol	πετρέλαιο
petrol	λάδι
petrol	έλαιο
petrol	πετρελαίου
petrol	πετρελαίου
petrol	πετρέλαιο
kimi	κίμι
kimi	κύμη
kuş	πουλάκι
kuş	μπερντ
kuş	πουλί
kuş	πτηνό
daniel	δανιήλ
daniel	daniel
daniel	ντάνιελ
daniel	ντανιέλ
alternatif	εναλλακτικό
alternatif	εναλλακτικά
alternatif	εναλλακτική
alternatif	εναλλακτικό
alternatif	εναλλακτική
alternatif	εναλλακτικές
online	διαδικτυακή
online	διαδικτυακά
online	online
pierre	πιέρ
pierre	pierre
pierre	πιερ
eşit	ίσης
eşit	ίσοι
eşit	ίσο
eşit	ίση
eşit	ισότητα
eşit	ισούται
eşit	ίσον
teknoloji	tech
teknoloji	τεχνολογίες
teknoloji	τεχνολογία
eş	γυναίκα
eş	σύζυγος
eş	σύζυγο
eş	σύζυγος
eş	σύζυγο
who	ποιος
imparatorluk	αυτοκρατορία
imparatorluk	empire
imparatorluk	εμπάιρ
imparatorluk	αυτοκρατορικό
imparatorluk	αυτοκρατορική
kraliyet	βασιλικός
kraliyet	βασιλικό
kraliyet	βασιλική
kraliyet	royal
kraliyet	ρόγιαλ
ölü	νεκροί
ölü	νεκρή
ölü	νεκρός
ölü	νεκρό
komutan	διοικητής
komutan	διοικητή
komutan	διοικητής
komutan	διοικητή
milyar	δισεκατομμύριο
milyar	δισ
milyar	δισεκατομμύρια
jones	τζόουνς
jones	jones
jones	τζονς
öğretmen	δάσκαλος
öğretmen	δασκάλα
öğretmen	καθηγήτρια
öğretmen	καθηγητής
öğretmen	διδάσκοντες
öğretmen	δασκάλους
öğretmen	δάσκαλοι
öğretmen	εκπαιδευτικοί
öğretmen	καθηγητές
kullanılabilir	διαθέσιμος
kullanılabilir	διαθέσιμα
kullanılabilir	διατίθεται
kullanılabilir	διαθέσιμο
kullanılabilir	διαθέσιμη
katıldığı	παρευρέθηκαν
hanedanı	δυναστεία
katı	συμπαγής
katı	στερεό
katı	στερεά
katı	συμπαγές
katı	αυστηρός
katı	αυστηρή
katı	αυστηρά
katı	αυστηρό
katı	αυστηροί
katı	άκαμπτο
katı	άκαμπτη
katı	άκαμπτα
çeyrek	τεταρτημόριο
çeyrek	quarter
çeyrek	τρίμηνο
onur	ονούρ
olmadan	χωρίς
dokuz	εννέα
dokuz	εννιά
dokuz	nine
kalp	καρδιά
kalp	καρδία
kalp	καρδια
türleri	τύπους
türleri	τύποι
performans	επίδοση
performans	επιδόσεων
performans	επιδόσεις
performans	απόδοση
performans	παράσταση
performans	παραστάσεις
gelişmiş	εξελίχθηκαν
gelişmiş	εξελίχθηκε
gelişmiş	εξελιχθεί
gelişmiş	αναπτύχθηκαν
gelişmiş	αναπτύχθηκε
gelişmiş	αναπτυχθεί
gelişmiş	βελτιώθηκε
gelişmiş	βελτιωμένη
gelişmiş	βελτιωμένο
gelişmiş	βελτιώθηκαν
gelişmiş	βελτιωθεί
gelişmiş	ενισχυμένη
gelişmiş	ενισχυμένες
gelişmiş	προηγμένη
gelişmiş	προχωρημένο
gelişmiş	προχωρημένη
gelişmiş	προηγμένο
bunları	αυτά
bunları	αυτές
bunları	οἱ
bunları	αυτα
tokyo	τόκυο
tokyo	τόκιο
millet	παιδια
millet	παιδιά
millet	ατομα
millet	ανθρωποι
millet	άνθρωποι
millet	κόσμος
millet	άτομα
millet	ανθρώπους
hot	ζέστη
hot	ζεστό
hot	καυτός
hot	καυτό
hot	καυτή
koyu	dark
koyu	σκοτεινά
koyu	σκοτάδι
koyu	σκούρο
koyu	σκοτεινό
koyu	κόλπος
koyu	μπέι
koyu	bay
nokta	τελείες
nokta	spot
nokta	σποτ
nokta	περίοδος
nokta	περίοδο
nokta	ντοτ
nokta	βούλα
nokta	τελεία
nokta	πόντος
nokta	σημειο
nokta	σημείο
cinsel	σεξουαλικά
cinsel	σεξουαλικά
cinsel	σεξουαλική
cinsel	σεξουαλικός
cinsel	σεξουαλικό
dijital	ψηφιακό
dijital	ψηφιακά
dijital	ψηφιακή
dijital	ψηφιακές
dijital	digital
halil	χαλίλ
halil	χαλίλ
onlar	τους
onlar	αυτοί
modeli	μοντελο
modeli	υπόδειγμα
modeli	μοντέλο
modeli	πρότυπο
plan	σχέδια
plan	πρόγραμμα
plan	χρονοδιάγραμμα
plan	προγραμματισμός
plan	προγραμμα
plan	πλάνο
plan	σχέδιο
gösterdi	έδειξε
max	max
max	μαξ
klip	κλιπ
prix	πρι
akademik	ακαδημαϊκή
akademik	ακαδημαϊκά
akademik	ακαδημαϊκό
hepsi	ολα
hepsi	όλοι
hepsi	όλες
hepsi	όλα
istifa	παραίτηση
premier	πρωθυπουργός
premier	premier
official	επίσημο
official	αξιωματούχος
official	επίσημη
ebu	αμπού
idam	εκτελέσει
idam	εκτέλεση
idam	εκτέλεση
balkan	βαλκανικές
balkan	βαλκανική
balkan	βαλκανίων
balkan	βαλκάνια
halka	δακτύλιο
halka	ρινγκ
halka	δακτύλιος
halka	δαχτυλίδι
halka	δαχτυλίδια
çek	τράβα
çek	τσεχική
çek	επιταγή
çek	ελέγξτε
çek	επιταγή
çek	έλεγχος
çek	check
çek	τσεκ
şarkılar	τραγούδια
üyeler	έλη
üyeler	μέλη
üyeler	μελη
aracı	εργαλείο
aracı	μεσάζων
aracı	ενδιάμεσος
will	γουίλ
will	will
will	θα
ihtiyaç	χρειαζεται
ihtiyaç	χρειάζεται
ihtiyaç	ανάγκες
ihtiyaç	απαραίτητος
ihtiyaç	χρειαζόταν
ihtiyaç	αναγκαιότητα
ihtiyaç	αναγκη
ihtiyaç	ανάγκη
katılıyorum	συμφωνούν
katılıyorum	συμφωνώ
test	τεστ
test	δοκιμασία
test	δοκιμή
test	τεστ
test	εξετάσεις
test	δοκιμασίες
test	δοκιμές
test	δοκιμή
test	δοκιμές
hitler	χίτλερ
çoğunluğu	πλειοψηφία
çoğunluğu	πλειονότητα
zamanlar	times
zamanlar	φορές
zamanlar	χρόνοι
akademi	ακαδημίας
akademi	ακαδημία
düz	επίπεδη
düz	διαμέρισμα
düz	ευθεία
düz	ίσια
düz	στρέιτ
düz	κατευθείαν
düz	σκέτο
düz	απλό
düz	πεδιάδα
uzunluk	μήκος
siyaset	πολιτικά
siyaset	πολιτική
barcelona	βαρκελώνη
tedavi	θεραπευτική
tedavi	θεραπευτικό
tedavi	θεραπευτικά
tedavi	θεραπευτικές
tedavi	θεραπεία
tedavi	θεραπεία
tedavi	θεραπεία
tedavi	θεραπείες
dvd	dvd
dvd	dvd
karmaşık	σύνθετο
karmaşık	σύνθετη
karmaşık	πολύπλοκος
karmaşık	συγκρότημα
karmaşık	σύνθετα
karmaşık	περίπλοκο
karmaşık	πολύπλοκος
karmaşık	πολύπλοκο
karmaşık	μπερδεμένο
karmaşık	περίπλοκη
etrafında	γύρω
etrafında	γυρω
etrafında	τριγύρω
football	φούτμπολ
football	football
football	ποδόσφαιρο
ağ	web
ağ	ιστός
ağ	καθαρή
ağ	δίχτυ
ağ	καθαρά
ağ	net
ağ	καθαρό
ağ	δικτύωσης
ağ	δικτύωση
ağ	δίκτυο
balık	ιχθείς
balık	ιχθείς
balık	ψάρι
balık	ψάρια
balık	αλιεία
balık	ψάρεμα
balık	αλιείας
balık	ψαράκι
yaşlı	πρεσβύτερος
yaşlı	γέροντας
yaşlı	γέροντα
yaşlı	παλαιά
yaşlı	παλιό
yaşlı	παλαιό
yaşlı	παλιά
yaşlı	γέρος
yaşlı	ηλικιωμένους
yaşlı	ηλικιωμένοι
yaşlı	ηλικιωμένα
yaşlı	ηλικιωμένος
yaşlı	μεγαλύτερος
yaşlı	μεγαλύτερη
yaşlı	μεγαλύτερο
yaşlı	παλαιότερη
alanları	χωράφια
alanları	πεδία
alanları	περιοχές
geçersiz	null
geçersiz	άκυρο
geçersiz	άκυρη
oluşturulan	παραγόμενα
oluşturulan	παράγεται
oluşturulan	δημιουργήθηκε
oluşturulan	δημιούργησε
oluşturulan	δημιουργήθηκαν
oluşturulan	δημιουργείται
basın	press
basın	τύπου
basın	πατήστε
basın	τύπος
basın	πάτα
basın	media
basın	μμε
sscb	εσσδ
tarihsel	ιστορικά
tarihsel	ιστορικές
tarihsel	ιστορικά
tarihsel	ιστορική
tarihsel	ιστορικός
çelik	χάλυβα
çelik	ατσάλι
çelik	χάλυβας
karakteri	χαρακτήρας
karakteri	χαρακτήρα
cilt	όγκος
cilt	όγκο
cilt	τόμος
cilt	δέρμα
cilt	πετσί
cilt	δερμα
süresi	διάρκεια
süresi	διαρκεια
değerli	πολύτιμος
değerli	πολύτιμο
değerli	πολύτιμη
değerli	πολύτιμοι
değerli	πολύτιμα
değerli	τιμή
değerli	αξία
değerli	πολύτιμος
değerli	πολύτιμο
değerli	πολύτιμες
değerli	πολύτιμη
değerli	άξια
değerli	άξιος
değerli	άξιοι
tasarım	σχεδιάστρια
tasarım	σχεδιαστής
tasarım	σχεδιαστή
tasarım	σχεδιασμό
tasarım	σχεδίαση
tasarım	design
tasarım	σχέδιο
tasarım	σχεδιασμός
maça	μπαστούνια
maça	φτυάρια
maça	μπαστούνι
maça	φτυάρι
haçlı	σταυροφορία
haçlı	σταυροφόρος
dergi	περιοδικό
dergi	περιοδικά
makedonya	πγδμ
makedonya	σκόπια
makedonya	πγδμ
makedonya	μακεδονίας
makedonya	μακεδονία
kaleci	τερματοφύλακας
kaleci	τερματοφύλακας
bosna	βοσνία
milliyetçi	εθνικιστική
milliyetçi	εθνικιστές
milliyetçi	εθνικιστική
hücre	κύτταρο
hücre	κελί
hücre	κελιά
hücre	κύτταρα
hücre	κυψέλες
aslan	λιοντάρι
aslan	λέων
aslan	ασλάν
aslan	λέο
aslan	λίο
aslan	λέων
aslan	leo
dahi	ιδιοφυΐα
dahi	μεγαλοφυία
dahi	ιδιοφυία
dahi	ιδιοφυές
dahi	διάνοια
devletler	πολιτείες
devletler	κρατών
devletler	κράτη
voleybol	βόλεϊ
tour	ξενάγηση
tour	περιήγηση
tour	tour
tour	περιοδεία
papa	πάπας
papa	πάπα
papa	πόουπ
davet	πρόσκληση
davet	πρόσκληση
davet	προσκλήσεις
davet	καλεί
yerleri	τοποθεσίες
yerleri	τόποι
yerleri	μέρη
yerleri	τοποθεσίες
derecesi	πτυχίο
derecesi	βαθμός
chicago	σικάγο
chicago	chicago
olmaz	όχι
olmaz	οχι
sabah	πρωί
sabah	καλημέρα
kırım	κριμαία
young	νεαρός
young	νέος
emir	αμίρ
emir	εμίρ
emir	τάξη
emir	παραγγελία
emir	σειρά
emir	διαταγή
emir	παραγγελίες
emir	διαταγές
emir	εντολές
gruplar	μπάντες
gruplar	συγκροτήματα
gruplar	ομαδες
gruplar	ομάδες
ders	μαθήματα
ders	κήρυγμα
ders	διάλεξη
ders	μάθημα
ders	τάξη
ders	κλάση
ders	μάθημα
filmler	ταινίες
filmler	ταινίες
kurt	κουρτ
kurt	κερτ
kurt	λύκος
kurt	γουλφ
kurt	wolf
mahmut	μαχμούντ
bölümleri	κεφάλαια
bölümleri	επεισόδια
bölümleri	τμήματα
bölümleri	ενότητες
sistemleri	συστήματα
sistemleri	systems
ağaç	ξύλο
ağaç	ξυλεία
ağaç	δέντρο
ağaç	δένδρο
ağaç	δεντρο
ağaç	δένδρα
ağaç	δέντρα
gürcistan	τζώρτζια
gürcistan	georgia
gürcistan	τζόρτζια
hareketler	μετακίνηση
hareketler	κίνημα
hareketler	κίνηση
hareketler	πράξεις
hareketler	δράσεις
hareketler	ενέργειες
hareketler	δραστηριότητα
hareketler	δραστικότητα
hareketler	κινήσεις
hareketler	κινήσεις
hareketler	κινήματα
birleşmiş	ενοποιημένο
birleşmiş	ενιαία
birleşmiş	ενοποιημένη
birleşmiş	united
birleşmiş	ενωμένη
birleşmiş	ενωμένοι
birleşmiş	ηνωμένο
gelecek	μελλοντικός
gelecek	μέλλον
gelecek	μελλον
piyano	πιάνο
state	κράτος
state	πολιτεία
state	state
başkent	καπιτώλιο
başkent	κεφάλαιο
başkent	κεφαλαίου
başkent	πρωτεύουσα
başkent	κεφαλαίο
tank	τανκ
tank	δεξαμενή
mardin	μαρντίν
komitesi	επιτροπή
komitesi	επιτροπη
edebiyatı	φιλολογία
edebiyatı	λογοτεχνία
odası	θάλαμος
odası	θάλαμο
liga	liga
kaydı	εγγραφή
kaydı	καταγραφή
kaydı	ηχογράφηση
alexander	αλεξάντερ
alexander	αλέξανδρε
alexander	αλέξανδρος
filmleri	ταινίες
ödüller	ανταμοιβές
ödüller	βραβεία
ödüller	βραβεία
yazılı	γραπτές
yazılı	γραπτή
yazılı	γράφτηκε
yazılı	γραμμένα
yazılı	γράψει
yazılı	γραμμένο
tepe	τεπέ
tepe	λόφος
tepe	χιλ
tepe	hill
tepe	λόφοι
tepe	χιλς
tepe	hills
tepe	λόφους
alma	άλμα
oscar	όσκαρ
oscar	oscar
oscar	οσκαρ
servisi	υπηρεσία
servisi	service
servisi	εξυπηρέτηση
kelime	λέξη
kelime	λεξη
kelime	λεξιλόγιο
kelime	λογια
kelime	λόγια
kelime	λέξεις
miktarda	ποσά
miktarda	ποσότητες
evet	ναι
evet	ναι
göl	λίμνη
antonio	αντόνιο
antonio	antonio
filistin	παλαιστίνη
filistin	παλαιστινιακό
filistin	παλαιστίνης
filistin	παλαιστινιακό
filistin	παλαιστινιακή
filistin	παλαιστίνιοι
sıcaklık	θερμοκρασία
sıcaklık	ζέστη
sıcaklık	θερμότητα
sıcaklık	θέρμανση
sıcaklık	θερμότητας
sıcaklık	θερμοκρασίες
sıcaklık	ζεστασιά
sıcaklık	θέρμη
