den	на
synpunkter	коментарів
synpunkter	коментарі
flyg	fly
flyg	літати
flyg	муха
flyg	лети
flyg	польоту
flyg	переліт
flyg	рейс
flyg	політ
flyg	перельоти
flyg	рейси
flyg	рейсів
ajax	аякс
stärka	зміцнити
stärka	посилення
styrde	керували
enorma	величезна
enorma	величезний
enorma	величезні
enorma	неймовірні
klaus	клаус
gang	банда
gang	gang
gang	банди
begravningsplats	кладовище
begravningsplats	цвинтар
begravningsplats	кладовище
begravningsplats	цвинтар
giftermål	шлюб
coenonympha	coenonympha
anopheles	anopheles
eden	едем
morton	мортон
robotar	ракет
robotar	ракети
dominerade	домінують
finansiella	фінанси
finansiella	фінансові
finansiella	фінансова
dawson	доусон
hertigdömet	герцогство
magna	велика
pia	пія
devon	девон
regerade	керували
delägare	партнер
delägare	напарник
delägare	партнерські
croix	круа
kenny	кенні
mick	мік
bitar	біти
bitar	бітів
bitar	біт
bitar	шматочки
gros	гро
ljusa	яскраві
ljusa	яскраве
ljusa	яскрава
ljusa	зійшла
theodore	теодор
electric	електрика
electric	електричний
diskuteras	дискусія
diskuteras	обговорено
diskuteras	обговорили
diskuteras	обговорюється
diskuteras	обговорювали
vitryska	білоруський
vitryska	білоруська
edith	едіт
dynastin	династія
väntar	очікування
väntar	чекаю
knapp	кнопку
knapp	кнопка
inter	інтер
republik	республіка
madame	мадам
madame	madame
handbollsspelare	гандболіст
presentation	презентацію
presentation	презентації
presentation	презентація
utgivning	видавництво
utgivning	оприлюднення
utgivning	публікацією
utgivning	публікація
utgivning	публікування
förstöra	знищить
förstöra	знищити
förstöra	руйнувати
förstöra	занепад
förstöra	псувати
förstöra	зіпсувати
syre	киснем
syre	кисень
lycka	щастя
kulturer	культур
hawk	яструб
hawk	hawk
opus	opus
slovenska	словенський
befattning	функція
befattning	функцію
befattning	функції
befattning	розташування
befattning	позиція
befattning	положення
befattning	позиції
systrar	сестрички
systrar	сестри
innehar	тримає
innehar	містить
rättegången	судять
planeras	запланована
planeras	заплановано
planeras	запланований
planeras	заплановане
kontroversiella	фасаді
datorn	computer
manga	манга
kommersiellt	комерційне
kommersiellt	комерційного
kommersiellt	комерційні
kommersiellt	комерційна
kommersiellt	комерційний
accepterade	прийнято
accepterade	прийняті
accepterade	прийняли
accepterade	прийнятий
planina	планина
tittar	шукаємо
tittar	дивиться
tittar	дивлюся
tittar	дивиться
tittar	дивитися
tittar	дивлюсь
justin	джастін
orleans	орлеан
giro	джиро
levi	леві
istanbul	стамбула
istanbul	стамбулі
istanbul	стамбул
uppträda	виконання
cut	різати
cut	вирізати
väggen	стіну
väggen	стіна
väggen	стіні
minnet	спогад
elena	олена
elena	елена
westwood	вествуд
somalia	сомалі
inställning	attitude
inställning	ставлення
inställning	встановлення
inställning	конфігурація
inställning	налаштування
santana	сантана
burgos	бургос
mekanisk	механічна
mekanisk	механічний
hebei	хебей
efterföljare	читачів
efterföljare	читачі
efterföljare	наступником
upptäckten	відкриття
upptäckten	знахідка
artur	артур
artur	артур
gäst	гостя
gäst	гість
gäst	guest
gäst	гостем
mänsklig	людина
mänsklig	людський
stupade	впала
stupade	провалився
stupade	падали
apamea	apamea
moss	мосс
made	зробила
made	made
register	зареєструватись
register	зареєструвати
register	регістр
register	реєстрація
register	рекорди
register	records
register	платівки
register	регістри
register	реєстр
kärnan	ядро
kärnan	ядра
kärnan	основний
kärnan	core
kärnan	ядро
systems	систем
systems	systems
skapandet	створення
skapandet	витвір
psykologi	психологія
mini	mini
mini	міні
ökande	зростати
ökande	збільшення
ökande	пробудження
ökande	rising
ökande	піднімається
feng	фен
motte	мотт
släppts	випустили
släppts	випущено
jupiter	юпітер
överlevande	survivors
överlevande	вижили
överlevande	survivor
erkänner	визначить
erkänner	визнають
formica	formica
synliga	видима
synliga	видимий
synliga	видно
synliga	видимі
selma	сельма
aus	aus
nationen	держава
nationen	нації
nationen	нація
sålda	продано
kämpade	билися
kämpade	бився
kämpade	воював
kämpade	боролися
kämpade	воювали
kuala	куала
satsa	веселої
satsa	заклад
satsa	парі
marknad	крамниця
marknad	marketplace
marknad	маркет
marknad	ринкова
marknad	ринок
marknad	ринку
pension	пенсії
pension	пенсія
pension	пенсії
portal	портал
fysiologi	фізіологія
konservativ	консервативна
braun	браун
knuten	вузол
jiang	цзян
andrés	андрес
filer	файли
filer	файлів
flykt	втеча
flykt	втечу
flykt	втекти
skriften	писання
skriften	письма
wen	вен
humboldt	гумбольдт
belägringen	облога
grundandet	засновники
grundandet	заснування
willie	віллі
zaire	заїр
passerade	пройшов
passerade	пройдено
passerade	передано
passerade	перейшов
passerade	минули
moder	матір
moder	мати
moder	матері
falla	падати
falla	осінь
falla	fall
falla	падіння
lincolnshire	лінкольншир
katedralen	собор
katedralen	соборна
katedralen	кафедра
cima	cima
förbättrade	покращений
förbättrade	покращена
webbplatsen	сайті
webbplatsen	сайт
webbplatsen	сайт
hypericum	звіробій
kuk	дік
kuk	член
schultz	шульц
sträckte	лягли
provinserna	провінції
luna	луна
canadiens	канадієнс
behandlade	переведено
behandlade	ставився
behandlade	опрацювати
behandlade	оброблено
behandlade	оброблені
halle	галле
mottagande	отримання
mottagande	прийом
slåss	бійцівський
slåss	боротьба
slåss	боротьбі
slåss	боротись
slåss	бойовий
slåss	бійка
slåss	бій
slåss	бійка
slåss	fight
bytt	змінився
bytt	змінилася
bytt	змінено
bytt	змінений
bytt	змінені
bytt	переплутали
ideal	ідеали
ideal	ідеалів
ideal	ідеал
uppstått	виникало
israeliska	ізраїльська
apollo	аполлон
sanningen	істина
koordinater	координати
benguela	бенгела
svaga	слабка
svaga	слабкий
indre	ендр
tomt	порожнім
tomt	порожнє
tomt	порожня
tomt	порожні
tomt	порожній
tomt	бланк
tomt	порожній
lägenheter	апартаменти
sojuz	союз
truppen	відділення
truppen	загін
ritat	намалював
ritat	дрю
ritat	намальовано
ritat	намальовані
challenge	виклик
larga	ларга
work	роботи
work	робота
work	працюю
work	працюють
work	роботу
work	робочий
thing	фішка
thing	річ
thing	затори
evolution	еволюція
evolution	evolution
bestämd	фірмі
bestämd	фірми
bestämd	фірма
bestämd	рішуче
acronicta	acronicta
guizhou	гуйчжоу
lion	лев
trummis	барабанщик
åstadkomma	домогтися
born	народження
born	народився
born	борн
born	народилась
born	народилася
maculatus	maculatus
pinar	пінар
olsen	олсен
dagbok	щоденник
aaron	аарон
aaron	арон
fotografi	фотографії
fotografi	фотографія
fotografi	фотографію
fotografi	фотографія
inge	інге
ski	лижі
ski	лижах
ockuperade	зайнятого
ockuperade	зайняте
ockuperade	зайнято
karen	карен
inblandad	звинувачували
inblandad	звязок
puy	пюї
lara	лара
cinerea	cinerea
qinghai	цінхай
bål	тулуб
bål	удару
bål	кидок
bål	удар
inkluderade	включено
inkluderade	включені
soundtrack	саундтрек
plast	пластмас
plast	пластик
plast	пластику
plast	купляти
laevis	laevis
litterär	літературна
litterär	літературні
litterär	літературний
magiska	чарівна
magiska	магія
magiska	magic
agg	зуба
mörkt	темні
mörkt	темна
mörkt	темний
mörkt	темне
mörkt	темно
sinclair	сінклер
cirkus	цирк
hastings	гастінгс
poeten	поет
beni	бені
islamiska	ісламський
jyväskylä	ювяскюля
linder	ліндер
boeing	боїнг
boeing	boeing
historier	історії
historier	публікації
historier	розповіді
gifter	шлаки
gifter	токсини
grove	гаю
fis	чемпіонат
nät	нетто
nät	net
nät	метеликів
xiii	xiii
broar	мости
broar	мостів
rådde	порадив
rådde	порадила
sonic	sonic
falkenberg	фалькенберг
brevis	brevis
gemenskapen	громада
gemenskapen	спільнота
gemenskapen	спільноти
bandera	бандера
evil	зла
evil	злом
evil	evil
evil	зло
nikolaus	ніколаус
självbiografi	автобіографія
perfekt	perfect
perfekt	ідеально
perfekt	ідеальні
perfekt	ідеальне
perfekt	ідеальна
perfekt	досконало
bol	боль
delia	делія
madagascariensis	madagascariensis
variation	різноманітність
variation	сорти
variation	різноманітності
variation	варіант
variation	варіація
lämpliga	відповідний
lämpliga	відповідні
lämpliga	відповідну
lämpliga	підходить
hoya	хойя
hotellet	готель
kommunal	комунальна
kommunal	муніципальна
kommunal	муніципальний
kid	малиш
förhållandevis	порівняно
förhållandevis	відносно
tunna	бочку
tunna	бочка
tunna	тонка
tunna	тонкі
tunna	тонкий
närhet	близькості
moses	мойсей
varumärke	бренду
varumärke	бренд
varumärke	brand
varumärke	торговельних
rosta	rust
stopp	стоп
stopp	припинити
stopp	зупинки
stopp	зупинити
stopp	зупинка
stopp	зупинитись
sammansättning	будова
sammansättning	композиція
lyssna	слухайте
lyssna	прослухати
lyssna	слухати
lyssna	слухай
brister	слабкості
brister	слабкості
uppehåll	стайні
manhattan	манхеттен
pietro	pietro
formella	формальні
formella	формальна
clemens	клеменс
terre	терр
#the	#на
mai	май
bortom	beyond
bortom	поза
marin	марін
marin	морська
partiklar	частки
partiklar	частинок
partiklar	частинки
hamra	молоток
sutton	саттон
nürnberg	нюрнберг
julien	жульєн
åldern	віці
åldern	вік
åldern	ера
åldern	доба
söndag	неділя
cichlidae	cichlidae
måns	манс
turister	туристів
turister	туристи
udda	одд
udda	дивно
udda	дивним
tiotal	десятки
protest	протест
simmons	сіммонс
ouagadougou	уагадугу
nan	нан
nan	nan
vale	долини
cooke	кук
tolkningar	інтерпретації
tocantins	токантінс
radcliffe	редкліфф
besättning	екіпаж
gate	брама
gate	gate
gate	ворота
aktuellt	поточні
aktuellt	поточний
aktuellt	поточна
aktuellt	течія
aktuellt	струм
mills	міллс
gåva	пожертва
gåva	пожертву
gåva	подарунку
gåva	подарунок
madonna	мадонна
stock	акція
stock	капітал
lutea	жовті
lutea	lutea
stade	стад
anonym	анонімний
anonym	наркомани
övertygad	переконані
övertygad	переконали
antikens	давніх
antikens	стародавні
antikens	давні
antikens	стародавній
antikens	давній
riley	райлі
jämföra	порівняння
jämföra	порівняння
jämföra	порівняти
jämföra	порівнювати
jämföra	порівняйте
folkomröstning	референдум
folkomröstning	референдуми
straffar	карає
straffar	покарати
straffar	карати
straffar	штрафи
straffar	штрафів
nash	неш
nash	рівновага
fairmaire	fairmaire
campos	кампос
christoffer	крістофер
yan	янь
inverkan	вплив
ruiz	руїс
radikala	ключ
radikala	радикальні
radikala	радикальна
radikala	радикалів
radikala	радикали
anor	lineage
förståelse	розуміючи
förståelse	взаєморозуміння
förståelse	розуміння
mycosphaerella	пасмо
tillåtna	дозволено
tillåtna	дозволені
tillåtna	дозволили
tillåtna	дозволено
konsekvenser	наслідки
konsekvenser	євросоюзу
statsman	statesman
försvunnit	зник
försvunnit	зник
vorarlberg	форарльберг
bermuda	бермуди
knox	нокс
senecio	жовтозілля
emily	емілі
studion	студія
studion	студії
studion	studio
studion	студію
studion	майстерні
studion	денне
ovata	ovata
kandidater	кандидатів
kalksten	вапняку
valuta	валюта
valuta	валюту
valuta	валюти
marsch	березні
marsch	березень
marsch	березня
övergången	перехід
kongressledamot	конгресмен
hendrik	гендрік
synligt	видима
synligt	видимий
synligt	видно
synligt	видимі
fernández	фернандес
köper	купити
köper	придбати
köper	закупівля
köper	купує
köper	купівля
köper	купівлю
köper	купівля
köper	купувати
jamie	джеймі
lugn	спокійний
lugn	спокій
lugn	спокійні
motion	русі
motion	рух
motion	вправа
motion	вправи
bekämpa	combat
bekämpa	бійця
bekämpa	комбат
bekämpa	бойове
överallt	всюди
överallt	скрізь
prilep	прілеп
newman	ньюман
flint	кремінь
skapare	творців
skapare	maker
skapare	творця
skapare	творець
skapare	автор
skapare	створив
living	живі
flyktingar	біженців
asp	asp
exakta	точним
exakta	точні
exakta	точний
exakta	точне
exakta	точні
exakta	точна
exakta	точний
globe	глобус
rijeka	рієка
altaret	вівтар
altaret	сесії
mega	мега
cáceres	касерес
tina	тіна
rush	кайф
gais	гаіс
respekt	respect
respekt	повага
pyramid	піраміда
hemland	батьківщина
troligt	можливий
troligt	ймовірний
graven	могили
graven	могила
graven	могилу
rikard	річард
rosario	росаріо
riskerar	ризику
darmstadt	дармштадтська
ninja	ніндзя
predikstol	кафедрою
mad	божевільна
mad	скажений
mad	mad
mad	скажені
nämndes	згадала
nämndes	згадав
nämndes	згадував
förbinder	підключення
prinsen	принц
prinsen	принца
prinsen	князь
hämnd	розплата
hämnd	помста
hämnd	помсти
hämnd	помста
konkurrens	змагання
matematiska	математична
matematiska	математичних
matematiska	математичний
matematiska	математичні
ris	рис
ris	рису
ris	рі
upptäcka	виявляти
upptäcka	виявити
upptäcka	виявлення
upptäcka	знайдіть
upptäcka	discovering
ättlingar	нащадки
astronomi	астрономія
mjölk	молоко
mjölk	молока
mjölk	milk
emi	emi
industrier	industries
industrier	галузі
industrier	індустрії
avesta	авеста
damm	пил
damm	гребля
damm	ставок
damm	понд
chilensis	chilensis
hävda	assert
dröm	сон
dröm	dream
dröm	мрія
smärta	біль
föreläsningar	лекції
bott	жили
bott	жила
bott	жив
yves	ів
broder	брат
broder	брата
broder	братик
ávila	авіла
kingston	кінгстон
talang	талант
estniska	естонська
presenterar	дарують
presenterar	подарунки
jeanne	жанна
halsen	горло
startat	почалося
startat	почалось
startat	почали
startat	розпочато
startat	почався
startat	почато
echo	echo
echo	ехо
echo	відлуння
fuktiga	вологе
fuktiga	волога
fuktiga	школярем
fuktiga	вологого
flight	польоту
flight	переліт
flight	рейс
flight	політ
sonja	соня
sonja	соня
parameter	параметр
manche	манш
linux	linux
flygbolag	антонова
flygbolag	авіалінії
flygbolag	airlines
flygbolag	авіалінії
flygbolag	вузловий
jordanien	йорданії
jordanien	джордан
gudar	боги
döma	судячи
lyfta	підняти
lyfta	ліфт
lyfta	підібрали
lyfta	піднімати
publicera	дописі
publicera	опублікувати
publicera	допис
publicera	допису
publicera	видавництво
publicera	оприлюднення
publicera	публікацією
publicera	публікація
publicera	публікування
publicera	оприлюднити
publicera	опублікувати
mello	мелло
passera	перевал
passera	передати
passera	проїхати
bedöma	столу
bedöma	оцінити
elliott	еліот
kirk	кірк
isabel	ізабель
klein	кляйн
geografisk	географічні
geografisk	географічне
geografisk	географічні
geografisk	географічний
geografisk	географічне
akademin	академія
akademin	академії
stridsvagnar	танки
stridsvagnar	танків
dömd	засуджений
dömd	засуджений
dömd	засуджений
dömd	засудили
dömd	приречені
dömd	приречений
räckvidd	приціл
räckvidd	обсяг
räckvidd	охоплення
uppfattar	сприймає
purpurea	пурпурова
forever	назавжди
forever	forever
forever	навіки
pumila	pumila
fokuserar	фокусується
ocean	океан
buken	косий
buken	живіт
paolo	паоло
delat	спільну
delat	поширив
delat	спільні
delat	поширили
delat	спільний
delat	розділена
delat	розділив
stream	потік
stream	струмок
magasin	журнал
magasin	magazine
magasin	часопис
magasin	склад
glauca	glauca
kill	припинення
kill	вбити
kill	kill
lennon	леннон
atp	атп
biskopar	єпископи
biskopar	єпископів
aurea	aurea
sekund	другий
sekund	друге
sekund	друга
sekund	секунда
toyota	toyota
cecil	сесіл
drivande	пропала
sal	сел
sal	селе
anatomi	анатомія
enrico	енріко
laurence	лоренс
spets	шпіц
spets	порада
spets	підказка
spets	мереживо
sjuka	хворим
sjuka	хворі
sjuka	хвора
sjuka	хворий
sjuka	захворіла
föraren	драйвер
föraren	водій
föraren	водія
behandla	лікуванні
behandla	розглядати
heights	висоти
reaktioner	реакцій
reaktioner	реакції
reaktioner	реакція
vunna	здобула
vunna	переміг
vunna	виграв
vunna	вон
vunna	виграли
flyr	залишаються
flyr	екранування
flyr	тікає
zoo	зоопарк
isère	ізер
skadad	поранений
skadad	обстрілів
skadad	пошкоджені
skadad	боляче
skadad	поранених
skadad	поранені
skadad	поранений
navy	вмс
navy	флот
pacifica	pacifica
lynn	лінн
clayton	клейтон
eugene	євген
eugene	юджин
eugene	євгеній
stam	штам
bussar	автобуси
mänskligheten	людство
mänskligheten	людяності
mänskligheten	людство
mänskligheten	людства
mänskligheten	людству
skal	оболонка
skal	оболонки
skal	патрони
skal	оболонки
skal	мушлі
markerar	вибирає
markerar	обирає
cuba	кубі
cuba	куби
cuba	куба
shannon	шеннон
pseudonym	псевдонім
croton	кротон
genetiska	генетичний
rapporter	звітів
rapporter	звіти
concepción	консепсьйон
strålning	радіація
strålning	випромінювання
strålning	радіації
sakristian	захристя
windsor	віндзор
överleva	пережити
överleva	пережити
överleva	виживають
överleva	вижити
violinist	скрипаль
atlético	атлетіко
tillgängligt	доступні
tillgängligt	доступний
tillgängligt	наявні
tillgängligt	наявний
tillgängligt	доступний
subsp	subsp
dialekt	діалект
dialekt	акцент
bundesliga	бундесліга
suppleant	альтернативне
suppleant	альтернативний
freiburg	фрайбург
fienden	ворог
tredjedel	третє
tredjedel	третій
tredjedel	третя
teresa	тереза
ness	несс
url	url
distribution	розподіл
kräva	вимагати
kräva	попит
kräva	вимагаю
parentes	дужках
parentes	дужки
parentes	дужки
parentes	дужки
dynamo	dynamo
dynamo	динамо
lucy	люсі
fyr	маяк
animerade	анімація
animerade	анімаційний
animerade	анімаційна
jobbade	спрацювало
jobbade	працював
jobbade	працювали
jobbade	працювала
ile	ile
pierce	пірс
socker	цукор
fuente	фуенте
tillverkat	зробила
tillverkat	made
tillverkat	виготовлено
tillverkat	виготовлена
bolton	болтон
syntes	синтез
bysantinska	візантійська
paraíba	параїба
intermedius	intermedius
richter	ріхтер
barr	голки
barr	barr
beat	били
beat	біт
beat	побили
alexis	алексіс
alexis	алена
återkommer	повториться
nisse	elf
ändring	поправка
ändring	зміна
ändring	change
ändring	змінити
tagen	taken
tagen	взято
tagen	забрала
tagen	зроблено
slagen	бив
slagen	побили
arbetsgivare	роботодавців
arbetsgivare	роботодавець
juryn	журі
juryn	жюрі
oavgjort	краватка
oavgjort	краватку
slavar	рабів
slavar	раби
angela	ангела
produkten	добуток
produkten	продукт
produkten	товар
uppskattas	цінувати
uppskattas	вдячністю
uppskattas	оцінила
elongatus	elongatus
katt	коти
katt	кішки
katt	кіт
katt	кішка
representation	представлення
logan	логан
dunn	данн
lärt	вивчили
lärt	навчився
lärt	вивчив
lärt	навчилися
lärt	навчили
lärt	вчили
lärt	навчила
lärt	викладав
lärt	навчив
organismer	організм
organismer	організми
ersätter	заміри
ersätter	заміна
ersätter	замінює
osäkert	небезпечні
osäkert	небезпечне
osäkert	небезпечно
osäkert	невизначеності
fenomenet	явище
fenomenet	феномен
ändrat	змінився
ändrat	змінилася
ändrat	змінено
ändrat	змінений
ändrat	змінені
ändrat	змінили
ändrat	змінений
ändrat	змінено
ändrat	змінене
ändrat	змінені
råkade	випадково
skribent	writer
skribent	письменник
karibiska	caribbean
cheng	чен
martha	марто
martha	марта
lägenhet	рівна
lägenhet	квартира
lägenhet	апартаменти
fond	фонд
fond	фонду
iriska	ірландський
iriska	irish
iriska	ірландська
fjorton	чотирнадцять
ont	зла
ont	злом
ont	evil
ont	зло
ont	боляче
kapital	капітал
kapital	столиця
preston	престон
école	еколь
öknar	пустелях
öknar	пустелі
sally	саллі
årlig	щорічно
årlig	річну
årlig	річна
årlig	щороку
årlig	річні
årlig	річний
ockupationen	окупаційні
ockupationen	окупація
ockupationen	окупації
strikt	строга
strikt	суворий
strikt	суворо
strikt	строго
intäkter	прибуток
intäkter	дохід
intäkter	вклади
intäkter	прибуток
intäkter	дохід
intäkter	прибутки
intäkter	надсилати
guvernören	губернатора
guvernören	губернатор
hypena	hypena
avancerad	додатковий
avancerad	додаткові
avancerad	додаткове
avancerad	розширений
avancerad	додатково
sikt	видимість
underjordiska	підземні
underjordiska	підземний
underjordiska	підпілля
ost	сир
ost	сиру
ost	сири
ost	сирів
medina	медіна
uttal	вимова
uttal	акцент
mohammed	мухаммед
mohammed	мохаммед
statistiskt	статистичні
statistiskt	статистичних
dominica	домініка
variationer	варіації
variationer	варіанти
afc	afc
sagor	казки
mjuka	soft
mjuka	ніжні
patienten	пацієнт
patienten	пацієнта
marseille	марсель
hushåll	родин
hushåll	двір
verklighet	реальність
verklighet	реаліті
juventus	ювентус
doctor	лікар
doctor	лікаря
doctor	доктор
doctor	лікарю
trelleborg	треллеборг
ask	запитати
ask	питати
ask	запитувати
ask	попросити
ask	спитати
ask	ask
vagn	віз
vagn	вагон
vagn	кузов
vagn	віз
vagn	візок
rich	багаті
rich	багатий
rich	rich
indirekt	непрямі
indirekt	непрямим
latakia	латакія
framträdanden	виступів
framträdanden	виступи
magnolia	магнолія
cumberland	камберленд
gnophos	charissa
stack	стек
finnmark	фіннмарк
elliot	еліот
suzanne	сюзанна
floyd	флойд
furste	принц
furste	принца
furste	князь
effektiv	ефективна
effektiv	ефективний
effektiv	ефективна
effektiv	ефективно
höja	підняти
höja	складати
höja	підняти
förutsättning	передумова
förutsättning	передумовою
filippo	філіппо
varelser	істоти
varelser	створіння
fanny	фанні
oder	oder
longifolia	довголиста
abba	abba
carlson	карлсон
said	сказала
said	казали
said	сказали
said	сказав
said	казав
said	саїд
roddare	веслувальник
indonesiska	індонезійський
starkaste	найсильніша
starkaste	найсильніший
starkaste	найсильніші
nueva	декрети
identifiera	ідентифікація
identifiera	ідентифікація
identifiera	ідентифікувати
identifiera	ідентифікація
doubs	ду
varumärket	бренду
varumärket	бренд
varumärket	brand
varumärket	торговельних
gay	геї
gay	голубий
gay	гей
bembidion	bembidion
frida	фріда
cell	клітинка
cell	комірки
cell	комірку
cell	клітини
cell	комірка
barton	бартон
upprätthålla	утримати
upprätthålla	підтримання
upprätthålla	зберігати
upprätthålla	підтримувати
upprätthålla	супровід
ansluta	підключення
ansluta	підключитися
blomberg	бломберг
bedford	бедфорд
trädet	дерево
trädet	ялинки
abou	абу
guadalajara	guadalajara
klicka	клацання
klicka	натисніть
klicka	клік
boxare	бійців
boxare	бійці
boxare	боксера
boxare	боксер
boxare	боксери
boxare	труси
sunshine	сонце
sunshine	сонечка
auckland	auckland
doris	доріс
teoretisk	теоретична
klassiker	класика
klassiker	класику
klassiker	класична
klassiker	класичні
klassiker	класичний
klassiker	класика
klassiker	класичне
begärde	надійшов
begärde	звертався
begärde	запит
dagliga	щоденне
dagliga	щоденно
dagliga	щодня
dagliga	щоденні
give	віддам
give	дайте
give	надати
calle	calle
schlesien	сілезія
pradesh	прадеш
web	web
web	веб
omgivning	середовища
omgivning	середовище
omgivning	місцевість
policy	правила
policy	політики
policy	policy
policy	політика
policy	політикою
schröder	шредер
stalin	сталін
maxwell	максвелл
randall	рендалл
trinity	трійця
trinity	трійці
trinity	трініті
täcks	розібралися
täcks	покрита
delstater	стани
delstater	штати
delstater	länder
röstar	голосування
snitt	розріз
efterfrågan	попит
efterfrågan	вимагаю
uppföljaren	нетерпінням
omgiven	оточують
omgiven	оточили
testa	перевірка
testa	перевірити
testa	test
testa	тест
testa	спробувати
testa	try
testa	спробуйте
testa	тестування
testa	випробування
kök	кухнях
kök	кухні
kök	кухня
kök	кухню
divisioner	поділ
överenskommelse	угода
överenskommelse	угоду
övervägande	вивчивши
övervägande	враховувати
grenada	гренада
rädd	наляканий
rädd	злякався
rädd	переляканий
rädd	страшно
rädd	боюся
rädd	лякають
pauli	паулі
sexuell	сексуальний
sexuell	сексуальної
sexuell	статевий
sexuell	сексуальне
mother	матір
mother	мати
mother	матері
admin	адміністрування
admin	адмін
admin	адміністратор
irene	ірен
ordnade	організувала
ordnade	організували
ordnade	домовились
falska	false
falska	фальшивий
falska	підробка
ideologi	ідеологія
sophia	софія
uttalade	виразний
blair	блер
felaktiga	неточні
pygmaea	pygmaea
ulrich	ульріх
bakåt	назад
bakåt	back
bakåt	назад
bakåt	ззаду
bakåt	повернулася
bakåt	спина
bakåt	назад
essen	ессен
nån	кимось
nån	когось
nån	хтось
nån	кимось
nån	когось
nån	хтось
control	контроль
control	контрольна
control	керування
poster	елементів
poster	пункти
poster	елементи
poster	записів
poster	пункти
poster	записи
poster	елементи
rachel	рейчел
rygg	back
rygg	назад
rygg	ззаду
rygg	повернулася
rygg	спина
dispar	dispar
homosexuella	гомо
klubbarna	клуби
klubbarna	жир
klubbarna	клубів
utrikes	іноземних
utrikes	іноземні
utrikes	іноземний
mellanrum	інтервал
mellanrum	проміжки
mellanrum	розрив
mellanrum	проміжки
mellanrum	уразливих
mellanrum	пропуски
månaders	місяці
månaders	місяцями
månaders	місяців
tät	щільна
västindien	caribbean
crown	корону
crown	корона
crown	корони
lübeck	любек
omdirigering	перенаправлення
omdirigering	перенаправлення
niclas	ніклас
horace	встали
chapelle	шапель
stavning	правопису
stavning	правопис
samlat	зібралися
samlat	зібрав
samlat	зібрано
samlat	зібрані
samlat	зібраних
samlat	зібрано
samlat	зібрані
samlat	кошти
publikationer	публікаціях
uppförde	перервах
faktor	фактори
faktor	коефіцієнт
faktor	фактор
hemlig	таємний
hemlig	секретний
hemlig	таємна
hemlig	таємниця
hemlig	таємно
dordogne	дордонь
uppsatser	твори
utseendet	вигляд
standarden	стандартний
standarden	стандарт
standarden	стандартна
standarden	стандартне
pier	pier
tomten	санта
planerar	креслення
planerar	планування
planerar	плануємо
planerar	спланувати
planerar	планувати
planerar	план
planerar	плани
unión	уніон
pedersen	педерсен
återstående	залишок
återstående	залишку
återstående	залишилося
återstående	залишилось
återstående	лишилось
kaffe	кава
kanon	гармата
kanon	гармати
expert	експертні
expert	експерт
bars	барів
bars	смужки
bars	бари
bars	гратами
bars	бруси
wing	крилом
wing	крило
utsatt	відкритий
äga	власне
äga	власні
äga	власний
äga	купуючи
frisk	здорові
frisk	здоровий
frisk	здорове
frisk	здорова
frisk	розумних
frisk	нормальним
flickvän	подружка
flickvän	подруга
flickvän	дівчина
lysande	блискуче
lysande	геніально
lysande	казково
lysande	світиться
lysande	висвітлює
trädgårdar	сади
trädgårdar	садів
monark	монарх
programvara	програмний
programvara	програми
programvara	застосунок
ateljé	студія
ateljé	студії
ateljé	studio
ateljé	студію
ateljé	майстерні
ateljé	денне
utrustad	обладнаний
sittplatser	місця
sittplatser	сидіння
konferens	конференція
konferens	конференції
burmeister	burmeister
loss	випустити
alive	живий
alive	жива
alive	живим
alive	alive
decipiens	decipiens
erövra	підкорити
erövra	підкорення
gäng	чисельністю
gäng	банди
gäng	банда
gäng	gang
gäng	банди
gäng	купка
gäng	купа
gäng	букетом
orkestern	оркестр
orkestern	orchestra
glädje	радості
glädje	радість
räknat	порахувати
parma	парма
avslutat	завершилась
avslutat	завершено
avslutat	завершені
avslutat	виконано
avslutat	завершено
avslutat	завершені
avslutat	закінчено
avslutat	закінчиться
avslutat	закінчив
jin	цзінь
välkommen	запрошуємо
tågen	перевізників
tågen	потяги
tågen	поїзди
sundet	протока
sundet	протоки
synd	шкода
synd	гріхом
synd	гріха
synd	гріх
gaborone	габороне
cohen	коен
dietrich	дітріх
else	іще
else	інше
verkan	ефект
förbjudet	заборона
förbjudet	заборонено
förbjudet	заборонене
förbjudet	заборонений
förbjudet	заборонені
förbjudet	заборонено
förbjudet	заборонили
förbjudet	заборонене
uggla	сова
släpper	знято
summan	сума
summan	суму
summan	сум
aspekter	аспекти
aspekter	аспектів
vätska	розчинника
vätska	рідина
vätska	рідкий
vätska	рідини
vätska	рідина
koloni	колонія
loon	гагара
glada	щаслива
glada	щасливі
glada	щасливе
glada	щасливий
glada	щасливим
bog	плече
bog	плечі
bog	плечима
bog	уклін
bog	арку
bog	лук
bog	болото
torpet	котедж
torpet	крофт
kara	кара
arboga	кувейт
gregorianska	григоріанський
marine	морська
meuse	мез
cork	корк
flowers	квіти
sas	сас
fysiskt	фізично
fysiskt	фізична
fysiskt	фізичні
fysiskt	фізичне
moment	момент
moment	мить
dominerar	домінує
dominerar	захоплюють
utgrävningar	excavations
elfte	одинадцята
connor	коннор
graz	грац
princess	принцеса
princess	princess
hannibal	ганнібал
darwin	дарвін
irwin	ірвін
tillräcklig	адекватна
tillräcklig	оснащені
tillräcklig	достатню
tillräcklig	достатньо
positioner	позиції
