から	från
秘密	sekretess
操作	transaktioner
操作	verksamhet
操作	operationer
操作	insats
操作	operation
操作	drift
残り	kvarvarande
残り	återstår
残り	återstående
残り	resterande
一致	matcher
一致	matchar
一致	tändstickor
一致	matchning
一致	match
一致	matchar
一致	matcha
適用	tillämpa
適用	applicera
オーストリア	österrikiska
オーストリア	österrikisk
オーストリア	österrikare
オーストリア	österrike
山梨	yamanashi
イオン	ion
イオン	joner
仲間	kamrat
ジャック	jack
ソロ	solo
フィールド	field
フィールド	fält
フィールド	fältet
フィールド	fields
フィールド	fält
フィールド	fälten
キロ	kilometer
キロ	kilo
論文	tes
論文	avhandling
諸島	öar
諸島	öarna
休止	avstängning
休止	suspension
休止	upphävande
休止	paus
休止	pausa
高知	kochi
メキシコ	mexikansk
メキシコ	mexikanska
メキシコ	mexikanskt
メキシコ	mexico
メキシコ	mexiko
フォード	ford
福祉	välbefinnande
福祉	socialbidrag
福祉	välfärd
福祉	välfärden
レポート	anmäla
レポート	rapportera
レポート	anmäl
レポート	rapport
レポート	betänkande
レポート	anmälan
レポート	anmäla
レポート	rapporterar
レポート	anmäler
レポート	rapportering
レポート	rapporterar
レポート	rapporter
レポート	betänkanden
要素	grundämnen
要素	inslag
要素	element
要素	elementet
要素	element
表明	påstående
市町村	kommuner
市町村	kommunerna
市町村	kommunen
市町村	kommun
平日	vardag
平日	veckodag
平日	vardagar
ブラ	bh
地図	karta
地図	kartlägga
地図	kartan
地図	kartor
ブリ	bri
違反	kränkning
違反	överträdelse
違反	överträdelse
違反	kränkningar
違反	överträdelser
衛星	satellit
衛星	satelliten
性能	föreställning
性能	performance
性能	resultat
性能	prestanda
カメラ	kamera
カメラ	kameran
カメラ	kameror
役割	rollen
役割	roll
役割	rollerna
役割	roller
野村	nomura
十分	nog
十分	tillräckligt
ティー	tee
参議	sangi
改良	förbättring
改良	förbättringar
改良	förbättringarna
改良	förbättrade
改良	förbättrat
改良	förbättrad
ワイド	breda
ワイド	bred
ワイド	brett
ワイド	wide
講師	föreläsare
講師	instruktörer
講師	instruktör
ルイ	ludvig
ルイ	louis
ルイ	rui
ルイ	louie
曖昧	tvetydiga
曖昧	tvetydig
曖昧	tvetydigt
曖昧	vagt
曖昧	vag
曖昧	vaga
曖昧	tvetydigheter
曖昧	oklarhet
曖昧	tvetydighet
録音	registrering
録音	inspelning
サブ	sub
ニッポン	nippon
読み	läs
読み	läst
読み	läser
読み	läsa
読み	läste
指名	nominering
指名	nominerad
指名	utnämning
指名	nominerar
冒険	äventyr
冒険	äventyr
コレクション	samlingar
コレクション	samling
コレクション	samlingen
コレクション	collection
コレクション	insamling
犯罪	kriminalitet
犯罪	brottslighet
犯罪	brott
犯罪	crime
大陸	världsdel
大陸	kontinent
大陸	kontinenten
大陸	kontinenter
大陸	världsdelar
バイパス	kringgå
バイパス	bypass
画面	bildskärm
画面	skärmen
画面	skärm
医師	läkare
医師	läkares
医師	doktorer
医師	läkare
医師	läkaren
医師	doctor
医師	läkare
医師	doktor
国会	parlamentet
国会	riksdagen
国会	riksdag
国会	parlament
国会	dieten
国会	kost
国会	kosthållning
国会	diet
インタビュー	intervjun
インタビュー	intervjua
インタビュー	intervju
インタビュー	intervjuer
インタビュー	intervjuerna
インタビュー	intervjuar
インタビュー	intervjua
インタビュー	intervjuade
ワシントン	washington
マガジン	tidskrift
マガジン	tidskriften
マガジン	tidningen
マガジン	tidning
マガジン	magasin
生命	life
生命	livet
生命	livstid
生命	liv
執行	avrättning
執行	verkställande
執行	utförande
コミュニティ	gemenskaperna
コミュニティ	samhällen
コミュニティ	gemenskaper
コミュニティ	communityn
コミュニティ	gemenskapen
コミュニティ	gemenskap
コミュニティ	samhälle
コミュニティ	community
弁護士	advokater
弁護士	advokater
弁護士	jurister
弁護士	jurist
弁護士	advokat
危険	farliga
危険	farlig
危険	farligt
危険	fara
健康	friskt
健康	hälsosam
健康	hälsosamt
健康	friska
健康	frisk
健康	sund
健康	hälsa
愛媛	ehime
設備	bekvämligheter
設備	anläggningar
設備	faciliteter
わか	waka
価格	priserna
価格	priser
価格	pris
価格	price
価格	priset
価格	prissättning
価格	prissättningen
アニメーション	animering
アニメーション	animationer
対立	konflikten
対立	konflikter
対立	konflikt
参考	hänvisning
参考	referens
香川	kagawa
カン	kang
工学	engineering
工学	maskin
工学	konstruerade
工学	konstruerad
タン	tan
タン	solbränna
母親	mödrar
母親	mammor
母親	mödrarna
母親	mor
母親	moder
母親	mamma
母親	mother
ベン	ben
専攻	majors
専攻	större
専攻	majoren
専攻	major
専攻	huvudämne
ドア	dörr
ドア	dörren
ドア	dörrarna
ドア	dörrar
数学	matematik
数学	matte
数学	matematik
配給	ranson
信号	signaler
信号	signalerna
信号	signalerar
信号	signal
信号	signalera
ドン	don
ダイレクト	direkta
ダイレクト	regissera
ダイレクト	direkt
ダイレクト	direct
審議	överläggning
あまり	något
あまり	någorlunda
ゴール	mål
ゴール	goals
ゴール	målsättningar
ゴール	mål
金融	finans
金融	finanser
金融	finansiering
金融	finansiera
金融	finansierar
スウェーデン	sweden
スウェーデン	sverige
ミス	saknar
ミス	fröken
ミス	miss
ロバート	robert
金沢	kanazawa
周囲	omkrets
動画	filmklipp
動画	videon
動画	video
動画	videoklipp
動画	filmklipp
動画	videor
動画	videos
動画	videoklipp
わら	halm
わら	strån
わら	strå
広告	annonser
広告	annonsera
広告	reklam
広告	annonsering
広告	annons
広告	reklam
広告	annonsering
ユダヤ	judeen
佐賀	saga
実行	verkställa
実行	kör
実行	utför
実行	avrätta
実行	avrättning
実行	verkställande
実行	utförande
始める	börja
始める	start
始める	startar
始める	starta
始める	börja
始める	påbörja
入口	entré
入口	ingång
チャンピオン	förkämpe
チャンピオン	champion
チャンピオン	mästare
チャンピオン	champions
チャンピオン	mästare
日記	dagböcker
日記	journaler
日記	tidskrifter
日記	tidskrift
日記	journal
日記	tidning
日記	dagboken
日記	dagbok
日記	dagböcker
セル	cell
セル	cellen
セル	celler
有効	aktiverade
有効	aktiverat
有効	aktiverad
有効	giltigt
有効	giltiga
有効	giltig
フラン	franc
フラン	fran
歌詞	texter
鎌倉	kamakura
サイ	noshörning
サイ	noshörningar
サイ	noshörning
パワー	kraft
パワー	makt
パワー	power
アーティスト	artister
アーティスト	konstnärer
アーティスト	konstnär
アーティスト	artist
食品	livsmedel
食品	mat
食品	föda
サポート	support
サポート	stöd
サポート	stötta
サポート	stödja
午後	eftermiddagen
午後	eftermiddag
ステーション	järnvägsstation
ステーション	station
ステーション	stationen
戦艦	slagskepp
騎士	riddare
騎士	knight
騎士	springare
騎士	riddare
音声	röst
音声	voice
音声	ljudsignal
音声	ljud
音声	audio
音声	tal
音声	anförande
音声	talet
うた	uta
ティン	ting
遺産	kulturarv
遺産	kulturarvet
遺産	arv
権利	rättigheter
トロ	toro
学習	lärt
学習	lära
学習	lärande
学習	inlärning
学習	läs
学習	lär
学習	lära
バンク	bank
スコア	score
スコア	poäng
スコア	poäng
スペース	mellanslag
スペース	blanksteg
スペース	utrymmen
スペース	mellanslag
スペース	rymd
スペース	rymden
スペース	utrymme
四国	shikoku
潜水艦	ubåt
潜水艦	ubåtar
人生	life
人生	livet
人生	livstid
人生	liv
証券	värdepapper
ウェブサイト	webbplatsen
ウェブサイト	webbsida
ウェブサイト	hemsidan
ウェブサイト	hemsida
ウェブサイト	webbplats
ウェブサイト	webbplatser
ウェブサイト	hemsidor
ウェブサイト	webbsidor
大和	yamato
コピー	kopiera
コピー	kopia
コピー	kopior
コピー	kopiorna
コピー	exemplar
コピー	kopierar
コピー	kopiera
コピー	kopierar
コピー	kopiering
ステークス	pålar
エピソード	avsnitt
エピソード	episoder
エピソード	avsnitt
エピソード	episod
イラスト	illustrationer
イラスト	illustration
中山	nakayama
すでに	redan
収容	förpliktelse
収容	åtagande
収容	engagemang
収容	frihetsberövande
収容	förvar
希望	hopp
希望	förhoppningarna
希望	förhoppningar
希望	förhoppning
希望	hoppas
希望	hoppet
希望	hopp
希望	hope
マリア	maria
航空機	flygplan
航空機	luftfartyg
ジェイ	jay
マシン	machine
マシン	maskin
練習	övning
練習	praktik
練習	öva
練習	praxis
練習	övar
練習	tränar
練習	öva
ソフトウェア	software
ソフトウェア	mjukvara
ソフトウェア	programvara
燃料	drivmedel
燃料	bränsle
燃料	bränslen
燃料	bränsle
再生	uppspelning
再生	rehabilitering
再生	återställande
再生	återuppbyggnad
ウィン	wynn
古い	gamla
古い	gammal
古い	gammalt
撤退	reträtt
撤退	retirera
撤退	uttag
撤退	tillbakadragande
撤退	utträde
撤退	återkallande
領域	area
領域	område
領域	området
領域	yta
司令官	befälhavare
司令官	kommendör
司令官	befälhavaren
司令官	kommendörkapten
司令官	commander
防御	försvaret
防御	försvar
防御	försvaret
防御	försvar
天使	änglar
天使	angels
天使	ängeln
天使	ängel
天使	angel
無料	gratis
無料	fri
無料	free
無料	ledig
無料	fritt
無料	fria
教室	klassrum
教室	klassrummet
教室	klassrum
ビジネス	företag
ビジネス	affärsverksamhet
ビジネス	affärer
ビジネス	business
ビジネス	företag
ビジネス	näringsliv
ジャンプ	jump
ジャンプ	hoppa
ジャンプ	hopp
ジャンプ	hoppar
ジャンプ	hoppar
友人	vännen
友人	vän
ソウル	seoul
ソウル	soul
ソウル	själ
滋賀	shiga
期待	förväntningar
期待	förväntan
期待	förväntningar
期待	förväntningarna
期待	förhoppningar
期待	förväntade
期待	förväntat
期待	förväntas
期待	förväntad
期待	väntas
傾向	tendens
傾向	benägenhet
自転車	cyklar
自転車	cyklar
自転車	cykel
自転車	cykel
動き	rörelser
動き	förflyttningar
銀河	galaxy
銀河	galax
銀河	galaxen
困難	svårighet
困難	svårigheter
困難	svårighetsgrad
困難	svårigheter
モンスター	monstret
モンスター	monster
供給	leverans
供給	tillhandahållande
供給	försörjning
供給	utbud
アカウント	konto
アカウント	kontot
アカウント	konton
アカウント	räkenskaper
記憶	minnen
記憶	minnet
記憶	minne
記憶	memory
フィルム	filma
フィルム	film
ロケット	raket
ロケット	rocket
低い	låga
低い	lågt
低い	low
低い	låg
まとめ	sammanfattning
まとめ	sammanfattning
まとめ	summering
まとめ	sammandrag
解決	lösa
兵器	vapen
ウェイ	sätt
ウェイ	way
はい	ja
北京	beijing
北京	peking
北京	peking
引用	offert
引用	citerar
引用	citera
引用	citat
引用	citat
サイド	sidan
サイド	side
サイド	sido
トリ	tori
原則	principerna
原則	principer
ラブ	kärlek
ラブ	älska
ラブ	love
ラブ	älskar
株式	delningar
株式	aktier
株式	delar
株式	andelar
株式	lager
株式	stock
株式	bestånd
株式	aktie
信頼	förtroendet
信頼	självförtroende
信頼	förtroende
信頼	tillit
信頼	trust
信頼	förtroende
信頼	betrodda
信頼	pålitligt
信頼	pålitlig
信頼	betrodd
分析	analysera
分析	analyserar
分析	analysera
分析	analyser
分析	analys
収入	inkomster
収入	inkomst
収入	intäkter
収入	intäkt
収入	inkomster
収入	intäkter
収入	inkomst
ベルリン	berlins
ベルリン	berlin
惑星	planet
惑星	planeten
惑星	planeterna
惑星	planeter
同時	samtidig
同時	samtidiga
中野	nakano
ルイス	lewis
ルイス	ludvig
ルイス	louis
目標	mål
目標	goals
目標	målsättningar
しばしば	ofta
裁判所	domstolen
裁判所	revisionsrätten
裁判所	court
裁判所	domstol
裁判所	domstolar
裁判所	domstolarna
裁判所	domstol
計算	beräkning
計算	beräkning
計算	beräkna
計算	beräkna
計算	beräknande
計算	beräknar
計算	beräkning
自治	självständighet
自治	självbestämmande
自治	autonomi
自治	självstyre
テスト	testa
テスト	test
テスト	provning
テスト	test
テスト	testar
テスト	tester
テスト	testa
テスト	test
テスト	testar
テスト	testning
テスト	provning
意識	medvetandet
意識	medvetande
意識	medvetet
意識	medveten
意識	medvetna
意識	medvetande
呼称	namnge
物質	materia
物質	substans
物質	ämne
許可	tillåtelse
許可	behörighet
許可	tillstånd
許可	tillåta
許可	tillåt
許可	tillåta
許可	tillstånd
許可	behörigheter
許可	behörighet
回復	återställ
回復	återfå
回復	återhämta
回復	återvinning
回復	återhämtning
回復	indrivning
回復	återhämtar
画家	målare
画家	konstnär
画家	målare
中止	avbryta
拡張	utvidgat
拡張	utökad
拡張	utvidgade
拡張	förlängt
拡張	utökade
拡張	utökat
拡張	förlängningar
拡張	utvidgningar
拡張	utökningar
書籍	böcker
大きい	large
大きい	stora
大きい	stor
大きい	stort
大きい	big
大きい	stora
大きい	stor
大きい	stort
ハート	hjärtat
ハート	heart
ハート	hjärta
ハート	hart
伊勢	ise
メン	karlar
メン	män
メン	manskap
治療	behandling
治療	terapi
治療	behandling
治療	behandlingen
固定	fixering
固定	fixerad
固定	fixerad
固定	fasta
固定	åtgärdat
固定	fast
固定	fixat
マイケル	mikael
マイケル	michael
観客	åskådare
観客	målgruppen
観客	publik
観客	målgrupp
観客	målgrupper
免許	licens
免許	körkort
免許	license
装甲	rustning
装甲	pansar
装甲	rustning
装甲	pansar
寺院	templet
寺院	tempel
寺院	temple
寺院	tempel
占領	ockuperade
占領	sysselsatt
占領	upptaget
占領	ockuperat
占領	yrke
占領	ockupationen
占領	ockupation
青春	ungdomar
青春	ungdom
青春	ungdomsfrågor
佐々木	sasaki
出現	uppkomst
出現	uppkomsten
背景	bakgrunder
背景	bakgrund
背景	bakgrunden
比較的	jämförelsevis
比較的	förhållandevis
比較的	relativt
比較的	förhållandevis
準備	utarbetande
準備	beredning
準備	förberedelser
準備	förberedelse
準備	förbereder
準備	förberedelser
準備	förberedelse
準備	förbereda
準備	förbereda
アート	art
アート	konsten
アート	konst
規格	standarder
規格	normer
規格	standards
スイス	schweiz
スイス	schweiziska
スイス	schweizisk
除去	elimination
除去	eliminering
除去	avlägsnande
除去	borttagning
形状	formar
形状	former
形状	form
シアター	theater
シアター	teater
知事	guvernörer
知事	guvernören
知事	guvernör
崩壊	kollapsar
崩壊	kollapsa
崩壊	komprimera
崩壊	sammanbrott
崩壊	kollaps
崩壊	förfall
崩壊	förfallet
崩壊	sönderfall
最新	nyaste
最新	senaste
最新	senast
キリスト教	kristet
キリスト教	christian
キリスト教	kristna
キリスト教	kristen
キリスト教	kristendomen
キリスト教	kristendom
交渉	förhandlingar
交渉	förhandling
交渉	förhandlare
交渉	förhandling
交渉	förhandlingarna
交渉	förhandlingar
交渉	förhandling
交渉	förhandlar
交渉	förhandla
交渉	förhandlingar
交渉	förhandling
普及	spridning
普及	spridande
武田	takeda
マスター	husse
マスター	master
マスター	mäster
マスター	mästare
オール	åra
アナ	ana
アナ	anna
最近	senaste
最近	nyligen
最近	nyligen
無期限	obestämd
インターチェンジ	utväxling
整理	städning
アウト	ut
アウト	out
アウト	ute
協定	avtal
協定	överenskommelse
協定	avtal
協定	överenskommelser
スクール	skola
スクール	skolan
推定	antagande
推定	uppskattad
推定	beräknad
推定	uppskattade
推定	beräknat
推定	skattad
推定	förmodad
推定	förmodade
推定	förmodas
山崎	yamasaki
山崎	yamazaki
協議	konsultation
協議	samråd
吸収	absorbera
吸収	absorberar
吸収	absorberande
吸収	absorption
吸収	absorptionen
ダウン	down
ダウン	neråt
ダウン	nere
ダウン	nedåt
ダウン	ner
前田	maeda
処分	omhändertagande
処分	anslag
処分	disposition
大佐	översten
大佐	överste
ブック	bok
ブック	boka
ブック	book
軍団	kåren
軍団	kår
軍団	corps
高松	takamatsu
遺跡	ruinerna
遺跡	ruiner
遺跡	ruin
ケイ	kay
ケイ	kei
中間	mellannivå
中間	mellanliggande
アクション	aktion
アクション	åtgärder
アクション	åtgärd
アクション	handling
アクション	agerande
アクション	åtgärder
アクション	insatser
検証	bekräfta
検証	verifiera
検証	verifiering
検証	verifikation
検証	validering
上野	ueno
認識	erkännande
認識	erkännanden
逮捕	gripande
逮捕	arrest
逮捕	grip
逮捕	arrestering
逮捕	arrestera
逮捕	anhållen
逮捕	gripen
逮捕	arresterad
逮捕	häktad
逮捕	arresterade
逮捕	arresteringar
逮捕	gripanden
オフ	iväg
オフ	off
キャラ	chara
キャラ	cara
大橋	ohashi
金属	metall
金属	metal
金属	metaller
古墳	gravhög
トーク	snacka
トーク	föredrag
トーク	prat
トーク	talk
トーク	prata
バラ	roses
バラ	rosor
バラ	rose
バラ	ros
消防	brandbekämpning
松山	matsuyama
拒否	nedgång
拒否	vägra
拒否	neka
拒否	vägran
拒否	avslag
拒否	förnekar
拒否	nekar
拒否	förneka
拒否	neka
拒否	avvisa
拒否	förkasta
拒否	avslå
ボス	chef
ボス	chefen
ボス	bossen
ボス	boss
戦略	strategier
戦略	strategin
戦略	strategi
ゴールデン	golden
ゴールデン	gyllene
トル	toru
クロス	cross
クロス	kryss
クロス	korsa
クロス	kors
興行	underhållare
興行	föreställning
興行	performance
興行	resultat
興行	prestanda
スケート	åka
スケート	rullskridskor
スケート	skridskor
関数	funktion
関数	funktionen
関数	befattning
関数	funktionerna
関数	funktioner
負傷	sårad
負傷	skadad
負傷	skadade
負傷	sårade
ルス	luz
ソビエト	sovjetiska
ソビエト	sovjetisk
ソビエト	sovjet
中島	nakajima
ガール	flicka
ガール	tjej
フランク	frank
ハンガリー	ungern
職員	anställd
職員	medarbetare
職員	personal
職員	personalen
職員	tjänsteman
職員	officiell
職員	officiellt
職員	officiella
ポート	hamn
ポート	hamnen
ポート	portvin
ポート	port
ポート	babord
ポート	portar
ポート	hamnar
検査	prövning
検査	undersökning
検査	inspektioner
検査	inspektion
検査	besiktning
ホワイト	vita
ホワイト	white
ホワイト	vit
ホワイト	vitt
中華人民共和国	kina
ミックス	blandat
ミックス	blandad
ミックス	blandade
ミックス	blanda
ミックス	mix
ミックス	blandning
資金	medel
資金	fonder
質問	frågan
質問	fråga
質問	ifrågasätta
質問	frågor
閉鎖	stängning
閉鎖	nedläggning
閉鎖	avslutande
閉鎖	avslut
演劇	theater
演劇	teater
演劇	teatern
演劇	teater
演劇	theatre
言及	nämner
言及	nämner
言及	omnämnande
言及	nämna
言及	nämnt
言及	nämndes
言及	nämnde
言及	nämnts
言及	nämns
言及	nämner
テイ	tei
テイ	tay
ギリシャ	grekland
金曜日	fredag
金曜日	fredags
金曜日	fredagar
ライフ	life
ライフ	livet
ライフ	livstid
ライフ	liv
否定	förnekar
否定	nekar
否定	förneka
否定	neka
否定	nekande
否定	förnekelse
否定	avslag
否定	förnekande
大使	ambassadören
大使	ambassadör
大使	ambassadörer
広場	torg
広場	square
広場	fyrkantig
広場	kvadrat
広場	fyrkant
広場	torget
ビッグ	big
ビッグ	stora
ビッグ	stor
ビッグ	stort
ヤング	unga
ヤング	young
ヤング	yngre
ヤング	ung
ヘンリー	henrik
ヘンリー	henry
常に	alltid
振興	befordran
爆発	explosionen
爆発	explosion
爆発	explosioner
売上	försäljning
モスクワ	moskva
重複	dubbletter
重複	överlappning
重複	överlappande
さくら	sakura
橋本	hashimoto
概念	begreppet
概念	begrepp
概念	koncept
概念	konceptet
概念	begrepp
概念	koncept
パート	delen
パート	del
危機	kriser
危機	kriser
危機	krisen
危機	kris
かし	kashi
ドライバー	chaufförer
ドライバー	förare
ドライバー	drivrutiner
ドライバー	förare
ドライバー	föraren
ドライバー	chaufför
裁判	rättegången
裁判	prövning
裁判	rättegång
巨人	giants
巨人	jättar
巨人	jättarna
巨人	jätte
トーナメント	turneringen
トーナメント	turnering
トーナメント	turneringar
北東	nordost
北東	nordöst
北東	nordöstra
エース	ess
エース	ace
アクセス	åtkomst
アクセス	tillgång
アクセス	tillträde
安定	stabilitet
安定	stabil
安定	stabila
安定	stall
安定	stallet
安定	stabilt
青山	aoyama
調整	anpassningar
調整	justeringar
調整	justering
調整	anpassning
調整	anpassa
調整	justera
調整	samordning
調整	koordination
中世	medeltida
中世	medeltiden
不足	brist
不足	avsaknad
不足	brist
不足	brist
解釈	tolkningar
解釈	tolkningen
解釈	tolkning
根拠	grunder
根拠	skäl
岡田	okada
買収	övertagande
買収	övertagandet
買収	anskaffning
買収	förvärv
募集	rekrytering
募集	rekrytera
募集	rekryterar
ホームページ	startsida
ホームページ	hemsida
ホームページ	startsidan
プレイ	pjäs
プレイ	play
プレイ	spela
ビット	bet
ビット	bitar
ビット	bits
日曜日	söndagar
日曜日	söndagarna
日曜日	söndag
日曜日	söndags
注目	visade
注目	utvalda
注目	utvalt
注目	uppmärksamhet
市川	ichikawa
国王	king
国王	kungen
国王	kung
国王	konung
分布	fördelning
分布	distribution
太田	ota
パス	slingor
パス	vägar
パス	banor
パス	passera
ミュージシャン	musiker
ミュージシャン	musiker
リーダー	läsare
リーダー	ledaren
リーダー	ledare
リーダー	leader
リーダー	läsaren
リーダー	läsare
与える	ge
与える	giv
与える	give
ファイナル	slutliga
ファイナル	final
ファイナル	slutligt
ファイナル	sista
ファイナル	slutgiltigt
ファイナル	slutlig
ファイナル	final
ファイナル	finalen
コモ	como
ポルトガル	portugal
高度	höjd
テニス	tennis
ゆき	yuki
次郎	jiro
結合	bond
知識	kunskap
知識	kunskaper
知識	kännedom
知識	vetskap
ライセンス	licenserna
ライセンス	licenser
ライセンス	licens
ライセンス	licens
ライセンス	körkort
ライセンス	license
ライセンス	licensierad
ライセンス	licensierade
メール	mail
メール	post
メール	posta
メール	brev
メール	mejl
生涯	livslängd
生涯	livstid
生涯	livslång
生涯	livslånga
生涯	livslångt
赤い	röda
赤い	rött
赤い	röd
クリア	klart
クリア	tydlig
クリア	rensa
実績	prestationer
実績	bedrifter
実績	prestationer
実績	prestation
アリ	myra
アリ	ari
アリ	myror
アリ	myrorna
アリ	ali
バスケットボール	basket
バスケットボール	basketboll
繰り返し	upprepas
繰り返し	upprepade
繰り返し	upprepat
繰り返し	upprepad
繰り返し	repetera
繰り返し	upprepar
繰り返し	upprepa
繰り返し	upprepar
繰り返し	upprepa
繰り返し	upprepningar
繰り返し	repetition
繰り返し	upprepning
新規	ny
新規	nyhet
新規	nya
新規	nytt
閲覧	bläddra
閲覧	bläddra
土曜日	lördag
土曜日	lördagar
端末	terminal
端末	terminalen
端末	terminaler
下り	utgående
トヨタ	toyota
ヤン	jan
上昇	stiga
上昇	upphov
事情	omständigheterna
事情	omständigheter
都道府県	prefektur
都道府県	stat
都道府県	statliga
都道府県	delstat
都道府県	statligt
隊長	kaptenen
隊長	captain
隊長	kommendör
隊長	kapten
悪魔	djävul
悪魔	devil
悪魔	djävulen
悪魔	demon
規制	reglering
規制	förordningen
規制	förordning
規制	reglerat
規制	reglerad
規制	reglerade
規制	regleras
オペラ	opera
オペラ	operan
オペラ	operor
カイ	kai
みんな	allihopa
みんな	alla
みんな	grabbar
みんな	killar
ウィー	wee
ディレクター	regissör
ディレクター	direktören
ディレクター	direktör
判決	domen
判決	omdöme
駐車	parkeringsplatser
駐車	parkering
駐車	parkeringsplats
駐車	parkeringen
女王	queen
女王	drottningen
女王	drottning
木曜	torsdag
修了	färdigställande
修了	komplettering
合成	syntetiskt
合成	syntetisk
合成	syntetiska
合成	sammansättningen
合成	sammansättning
合成	syntes
ミン	min
ローズ	rose
ローズ	ros
島根	shimane
数字	tal
数字	nummer
数字	siffror
提示	presenterar
提示	presenterade
提示	framlagda
提示	presenteras
提示	presenterad
提示	presenterat
上海	shanghai
侵攻	invasion
侵攻	invasionen
侵攻	invasioner
国旗	flagga
国旗	flagg
国旗	flaggan
国旗	flaggor
人類	medmänsklighet
人類	mänsklighet
人類	mänskligheten
人類	mänskligheten
現象	fenomen
現象	företeelser
現象	fenomenet
現象	fenomen
現象	företeelsen
現象	företeelse
二つ	två
にもかかわらず	trots
証明	bevisa
証明	bevis
祭り	festival
祭り	festivalen
祭り	festivaler
ジェームズ	jakob
ジェームズ	james
ゴールド	guld
社員	anställd
社員	medarbetare
社員	anställda
社員	medarbetare
村上	murakami
エア	air
エア	luft
原子力	nukleära
原子力	kärnkraft
原子力	kärnvapen
原子力	nukleär
原子力	kärnenergi
アイルランド	irland
アイルランド	ireland
ボタン	knappar
ボタン	knapparna
ボタン	knapp
ボタン	knappen
ボタン	button
プロフィール	profil
プロフィール	profilen
プロフィール	profiler
ストリート	gatan
ストリート	street
ストリート	gata
ストリート	gator
ストリート	streets
ストリート	gatorna
強制	tvång
強制	obligatorisk
強制	obligatoriska
強制	obligatoriskt
ロス	ross
ボン	bonn
サウンド	sound
サウンド	ljudet
サウンド	ljud
サウンド	ljud
サウンド	låter
ベトナム	vietnam
世帯	hushållen
世帯	hushåll
世帯	hushålls
世帯	hushåll
世帯	hushållet
衝突	sammanstötning
衝突	kollision
衝突	krock
生成	genererar
生成	generera
ローカル	lokalt
ローカル	lokala
ローカル	lokalt
ローカル	lokal
ローカル	local
境界	gränser
境界	gräns
続ける	fortsätter
続ける	fortsätt
続ける	fortsätta
蒸気	ånga
蒸気	ångor
巡洋艦	kryssare
巡洋艦	kryssare
インチ	tums
インチ	tum
インチ	tum
体験	upplevelse
体験	erfarenheter
体験	erfarenhet
区別	åtskillnad
区別	distinktion
アメリカン	american
アメリカン	amerikan
アメリカン	amerikanskt
アメリカン	amerikansk
アメリカン	amerikanska
ブレーキ	bromsar
ブレーキ	bromsning
ブレーキ	bromsar
ブレーキ	broms
ブレーキ	bromsa
ブレーキ	bromsen
ブレーキ	bromsar
ブレーキ	broms
兵士	soldaten
兵士	soldat
兵士	soldater
スタン	stan
解放	frigörelse
解放	befrielse
石油	olja
バレーボール	volleyboll
リード	reed
リード	leda
リード	bly
リード	lead
青木	aoki
ゴルフ	golf
ゴルフ	golfen
坂本	sakamoto
シート	plåt
シート	blad
シート	tabeller
シート	plåt
シート	lakan
シート	blad
ミッション	uppdrag
ミッション	mission
ミッション	uppdrag
ミッション	beskickningar
組み合わせ	kombinationer
組み合わせ	kombinera
組み合わせ	kombinerar
組み合わせ	kombinationen
組み合わせ	kombination
準決勝	semifinalen
準決勝	semifinal
人形	dockor
人形	dockan
人形	docka
ミュージカル	musikaler
ミュージカル	musikaliska
ミュージカル	musikalisk
ミュージカル	musikal
大野	ohno
スリー	tre
スリー	three
現場	scen
エジプト	egypten
プレミアム	premie
プレミアム	premium
趣味	hobby
趣味	hobbies
将来	framtiden
将来	framtid
将来	future
将来	framtida
将来	blivande
授業	lärdomar
授業	lektioner
授業	lärdom
授業	lektion
授業	lektionen
授業	läxa
料金	avgift
料金	arvode
身体	body
身体	kropp
身体	kroppen
身体	kropps
作者	författarna
作者	upphovsmän
作者	författare
作者	författaren
作者	upphovsman
作者	författare
推薦	rekommendationer
推薦	rekommendation
類似	likartad
スカ	ska
統治	styrande
地理	geografi
ダブルス	dubbelgångare
百万	miljon
百万	miljoner
命名	namnge
表面	yt
表面	yta
訪問	besöker
訪問	besöka
訪問	besökande
訪問	besöker
訪問	besöka
訪問	besök
訪問	studiebesök
訪問	besök
合格	förbipasserande
合格	passerar
合格	passerat
合格	passerade
合格	gått
フランス語	fransk
フランス語	franska
フランス語	franskt
フランス語	fransmän
レット	let
レット	låt
パイロット	piloter
パイロット	piloten
パイロット	pilot
トルコ	turkiet
トルコ	kalkon
マス	öring
ウクライナ	ukrainska
ウクライナ	ukraina
ディスク	disk
ディスク	skiva
ディスク	skiva
続き	fortsättning
続き	fortsatte
続き	fortsättning
続き	fortsatt
国勢調査	folkräkning
次元	dimensionen
次元	dimension
次元	mått
シカゴ	chicago
パーソナリティ	personlighet
パーソナリティ	personligheten
国籍	nationalitet
国籍	medborgarskap
国籍	nationaliteter
称号	rubriker
称号	titlar
称号	avd
称号	avdelning
称号	titel
称号	rubrik
敗北	nederlag
敗北	besegra
セン	sen
規則	regler
規則	bestämmelser
クラシック	klassiska
クラシック	klassisk
クラシック	klassiskt
クラシック	klassiker
クラシック	klassisk
クラシック	klassiskt
クラシック	classic
クラシック	klassiska
車線	lane
車線	körfält
機会	tillfälle
機会	möjlighet
機会	möjligheter
大隊	bataljonen
大隊	bataljon
キャスター	castor
