que	toga
elemental	elementarna
rius	rijekama
produeix	proizvodi
michael	michael
particular	posebne
particular	određenoj
tron	prijesto
tron	arš
tron	tronu
tron	tron
tron	trona
existeix	postoji
torneig	turnir
ambdós	oboje
salut	zdravlje
prou	dovoljno
prou	dovoljan
prou	dosta
crítica	kritika
crítica	kritike
crítica	critique
oficina	ured
oficina	office
oficina	kancelarija
assassinat	ubistvo
oficials	oficiri
oficials	službenici
oficials	oficire
marine	morskih
marine	morski
marine	marine
xiv	xiv
efectes	uticaji
efectes	efekti
hora	sat
química	hemija
estadi	stadion
estadi	stadion
barranc	klanac
hospital	bolnica
investigació	istraživanje
investigació	istraživanja
escacs	šah
protecció	zaštita
protecció	zaštitu
publicació	objavljivanja
publicació	objavljivanje
publicació	post
construït	sagrađena
construït	izgrađena
construït	izgrađeno
construït	izgradio
carta	carta
carta	pismo
carta	slovo
foc	vatra
socialista	socijalistička
grècia	grčka
viatge	trip
viatge	putovanje
carlos	karlos
carlos	carlos
resistència	otpor
garcía	garsija
garcía	garcía
considerar	smatraju
motor	motor
expedició	ekspedicija
àmbit	polje
àmbit	opseg
colors	boje
colors	boje
sap	sap
constitució	ustav
recuperar	retrieve
allà	tu
allà	tamo
federal	federalni
federal	federalno
torres	torres
mur	zid
escoles	škole
animal	životinje
ràdio	radio
pierre	pierre
mètode	metod
memòria	sjećanje
memòria	uspomena
memòria	pamćenje
memòria	memorija
memòria	memorije
memòria	memorijski
cara	licem
cara	suočavaju
cara	suočiti
cara	lice
cara	face
lletres	teksta
lletres	tekstova
lletres	tekstove
lletres	lirika
lletres	stihovima
quart	četvrta
quart	četvrti
quart	četvrto
quart	četvrtog
quart	četvrtom
actes	dela
actes	akte
actes	akti
actes	akata
jugadors	igrači
cambres	komora
cambres	komore
quilòmetres	miles
quilòmetres	milja
quilòmetres	km
martin	martin
blanca	blanca
missió	misija
concepte	pojam
rock	rok
rock	rock
pràctica	praksu
pràctica	praksi
pràctica	praksom
pràctica	praksa
anna	ana
anna	anna
setmana	sedmica
smith	smith
participació	učešće
segueix	povode
segueix	slijede
segueix	slijedi
vii	vii
mena	mena
futur	budućnost
individual	individualni
individual	individualne
britànica	britanski
britànica	britansko
britànica	britanska
britànica	britanske
britànica	britanci
ciència	nauka
filosofia	filozofija
capità	kapiten
capità	kapetan
bosc	woods
bosc	šuma
fórmula	formula
fundada	osnovana
fundada	osnovan
fundada	utemeljena
fundada	osnovano
verd	zelena
escena	scena
pressió	pritisak
inicialment	prvobitno
inicialment	isprva
viena	beč
joseph	joseph
bgcolor	bgcolor
concentració	koncentracije
concentració	koncentracija
concentració	koncentraciju
classes	časovi
sortida	izlaz
sortida	proizvodnja
sortida	izlaz
sortida	exit
thomas	thomas
colònia	kolonija
por	strah
fulles	polazi
fulles	ostavlja
fulles	lišće
arquitecte	arhitekt
règim	režimu
règim	režim
medieval	srednjovjekovna
medieval	srednjevjekovna
portal	portal
recursos	resursi
recursos	resurse
creixement	rast
establiment	osnivanje
conflicte	sukob
conflicte	konflikt
pedro	pedro
assemblea	skupština
tribus	plemena
polítics	političari
poesia	poezija
ferran	ferdinand
peter	peter
peter	petar
alfons	alfons
alfons	alfonsa
vint	dvadeset
ràpidament	brzo
mil	hiljade
mil	hiljadu
mil	hiljada
mil	mil
conseqüència	posljedica
regnat	vladavine
catòlica	katolici
catòlica	katolički
catòlica	katolička
catòlica	katolik
àrees	područja
àrees	oblasti
pares	roditelji
naturals	prirodno
amic	prijatelj
amic	drug
mont	mount
mont	mont
irlanda	irska
contacte	kontakt
louis	louis
seguit	praćen
seguit	slijede
seguit	slijedili
minuts	minuta
cert	istina
cert	tačna
bronze	bronzana
bronze	bronza
actiu	aktivna
actiu	aktivni
actiu	aktivan
medicina	medicina
abu	ebu
abu	abu
taller	radionica
taller	radionice
taller	radionici
taller	radionicu
valenciana	valenciana
curs	kurs
apareixen	pojaviti
modern	moderna
modern	savremena
modern	savremen
polònia	poljska
combat	borbeni
líder	lider
fundador	osnivača
fundador	osnivač
afegir	dodaju
afegir	dodati
afegir	dodajte
bèlgica	belgija
corrent	trenutna
sola	sami
sola	sama
princesa	princeza
princesa	princeze
títols	titule
títols	titula
vermell	crvena
film	film
existeixen	postoje
humà	čovjek
vaixells	brodove
vaixells	brodovi
vaixells	brodovi
vaixells	brodove
vaixells	brodovima
coneguts	poznanicima
límit	ograničavaju
límit	ograničenje
galeria	galerija
flors	cvijeća
flors	flowers
flors	cvijeće
https	https
acte	ponašaju
acte	čin
acte	akt
mal	mal
producte	proizvod
producte	produkt
coses	stvari
coneixement	znanje
totalment	potpuno
totalment	potpuno
tribu	pleme
tribu	plemena
raó	razum
estrella	zvijezda
germana	sestra
comuna	komuna
llevant	levante
moviments	poteza
moviments	kretanje
moviments	pokreti
boscos	šume
alemanys	nijemci
comitè	odbor
comitè	komitet
províncies	pokrajina
províncies	provincija
províncies	provincije
finestres	windows
ronda	rundu
morts	mrtva
morts	mrtvi
morts	mrtvo
morts	mrtav
pista	track
pista	stazi
usuaris	korisnici
usuaris	korisnika
don	don
monument	spomenik
futbolista	nogometaš
futbolista	fudbaler
reconeixement	priznanja
reconeixement	priznavanje
reconeixement	priznanje
tractament	liječenje
tractament	lečenje
tractament	tretman
tractament	tretmanu
palma	palma
figures	cifre
miguel	miguel
santiago	santiago
smithsonian	smithsonian
feina	posao
suècia	švedska
washington	washington
washington	vašington
rosa	ružičasta
rosa	ruža
rosa	rosa
monuments	spomenika
monuments	spomenici
valors	vrijednosti
religió	religija
continuació	nastavak
enllaç	veza
enllaç	link
tasca	zadatak
nacions	nacija
fundat	osnovana
fundat	osnovan
fundat	utemeljena
fundat	osnovano
obert	otvorene
obert	otvorena
obert	otvoren
obert	otvoreno
obert	open
documents	dokumentima
documents	dokumenata
documents	dokumenti
documents	dokumente
policia	policija
oposició	opozicioni
oposició	protivljenje
oposició	opozicija
tècniques	tehnike
digital	digitalnu
digital	digitalna
digital	digitalne
digital	digitalni
digital	digitalnoj
anònim	anonimno
predecessor	prethodnik
org	org
milà	milano
residència	boravka
arquebisbe	nadbiskup
setge	opsada
quadre	sto
conquesta	osvajanja
conquesta	osvajanje
torrent	torrent
completament	potpuno
completament	sasvim
autònoma	autonomni
autònoma	autonomne
autònoma	autonomna
stadium	stadion
checklist	checklist
peça	track
peça	stazi
llenguatge	jezik
tecnologia	tehnologija
lópez	lopez
porto	porto
propietats	svojstva
entrenador	trener
entrenador	selektor
projectes	projekti
projectes	projekata
lliures	free
lliures	funti
dit	prst
proposta	prijedlog
clau	ključni
clau	ključ
agricultura	poljoprivreda
agricultura	poljoprivreda
relacionats	vezani
relacionats	vezane
espasa	mač
pèrdua	gubitak
colspan	colspan
extensió	produženje
varietat	raznovrsnost
varietat	različitih
alexandre	alexandre
alexandre	aleksandar
alexandre	alexander
sang	krv
guinea	gvineja
venècia	venecija
internet	internet
nacionals	državljane
nacionals	državljani
nacionals	državljanima
nacionals	državljana
sevilla	sevilla
sevilla	sevilla
oct	oct
basc	baskijski
circuit	kolo
simon	simon
anàlisi	analiza
abr	apr
aspecte	aspektu
aspecte	aspekt
resposta	odgovor
feta	made
feta	napravio
feta	napravljena
feta	napravljen
feta	napravila
hàbitat	staništa
hàbitat	stanište
oficialment	zvanicno
oficialment	službeno
oficialment	zvanično
moscou	moskva
periodista	novinar
festes	praznici
festes	praznike
festes	praznika
terreny	terenu
terreny	terenu
terreny	tlo
terreny	kopnena
terreny	tlu
terreny	ground
operació	operacija
fortalesa	tvrđava
pirineus	pireneji
internacionals	međunarodno
internacionals	međunarodni
internacionals	international
blau	plava
roig	crvena
millorar	unaprijediti
millorar	poboljšaju
millorar	improve
senyal	signal
difícil	teškom
difícil	teški
difícil	težak
difícil	teško
difícil	teška
versions	verzije
històrica	historijska
històrica	historijsko
històrica	historijski
dirigit	usmjeren
dirigit	režija
dirigit	režirao
metge	ljekar
metge	doktor
cadena	gudački
cadena	string
cadena	lanac
aliança	savez
aliança	alijansa
models	modeli
vaixell	čamac
historiador	istoričar
historiador	historičar
lletra	teksta
lletra	tekstova
lletra	tekstove
lletra	lirika
lletra	stihovima
junta	odbor
rafael	raphael
presó	zatvor
operacions	operacija
operacions	operacijama
royal	royal
royal	kraljevska
royal	kraljevsko
royal	kraljevski
vist	vidjeli
vist	viđena
vist	vidio
vist	viđen
celebrar	slavi
celebrar	slave
aplicació	primjenu
aplicació	aplikacija
aplicació	prijavu
aplicació	prijavi
aplicació	aplikativni
aplicació	prijave
obertura	aperture
obertura	otvaranje
esdeveniments	događaja
esdeveniments	događaji
esdeveniments	dešavanja
categories	kategorije
categories	kategorija
amics	prijatelji
amics	friends
premsa	press
premsa	štampa
turó	brdo
parella	par
parella	nekoliko
israel	izrael
ocasions	prilikama
ocasions	navrata
black	crni
black	crna
concert	koncert
reforma	reforma
simple	jednostavna
simple	jednostavne
simple	jednostavan
simple	jednostavni
simple	jednostavnih
simple	jednostavno
portes	vrata
portes	doors
idees	ideja
idees	idejama
idees	ideje
und	und
dimensions	dimenzije
anteriorment	prethodno
ferraris	ferraris
parròquia	parohija
excepte	osim
comunista	komunistička
comunista	komunistički
exemples	primjeri
reserva	rezerva
explica	objašnjava
oli	ulje
vídeo	video
dedicada	posvetio
dedicada	posvećen
autoritat	autoritet
compost	jedinjenje
inicial	početni
forta	jaka
forta	jaki
econòmic	ekonomske
econòmic	ekonomska
econòmic	ekonomski
destacats	osvjetljava
darrera	last
darrera	poslednji
darrera	poslednja
darrera	posljednja
darrera	zadnja
darrera	posljednji
ocupa	zauzima
expressió	izraza
expressió	izraz
accions	akcija
accions	radnje
accions	akcije
accions	postupci
accions	postupcima
imperial	carsku
imperial	carska
imperial	carske
càrrega	učitavanje
càrrega	teret
càrrega	učitavanje
descripció	opis
henry	henri
henry	henry
muhammad	muhammed
feb	feb
abd	abd
dedicat	posvetio
dedicat	posvećen
lleis	zakoni
atenció	pažnja
cavall	konj
rectangular	pravougaonih
justícia	pravda
justícia	pravde
volia	tražen
volia	želio
luxemburg	luksemburg
fàbrica	fabrika
fernando	fernando
diners	novac
béns	dobara
béns	robu
béns	roba
gas	plin
presa	brana
presa	plen
populars	popularna
populars	popularan
populars	popularni
nivells	nivoi
completa	završeno
completa	potpuna
completa	kompletna
completa	kompletan
flota	flota
branca	ogranak
branca	grana
red	crvena
paris	pariz
culturals	kulturna
culturals	kulturno
culturals	kulturni
culturals	kulturnih
daniel	danijel
daniel	daniel
daniel	danijela
simplement	prosto
simplement	jednostavno
indica	ukazuje
programes	programima
programes	programi
programes	programima
programes	programi
centres	centri
centres	centre
centres	centara
centres	centri
centres	centrima
espanyols	španaca
espanyols	španci
planeta	planeta
atacs	napadi
principat	kneževinu
llobregat	llobregat
municipals	općinskom
municipals	općinsko
migdia	podne
fernández	fernandez
fernández	fernández
treballadors	radnici
treballadors	radnika
solar	solarni
solar	sunčev
solar	solarne
carrers	ulice
carrers	ulica
carrers	ulicama
instruments	instrumente
instruments	instrumenata
nombres	brojevi
sabadell	sabadell
complex	kompleksan
complex	kompleks
complex	kompleksna
símbol	simbol
constant	konstanta
matar	ubistvo
matar	ubijanje
viii	viii
#aaa	#aaa
gestió	menadžment
àcid	kiseline
cossos	tela
cossos	tijela
temporades	sezona
crisi	kriza
jul	jul
manca	nedostatak
sants	svetaca
sants	saints
historia	historia
montserrat	montserrat
ministeri	ministarstvo
giro	giro
participants	učesnici
baixes	niski
baixes	nizak
baixes	low
motius	razlozi
motius	razloga
motius	motive
motius	motivi
regional	regionalni
regional	regionalna
ascensió	uzdizanje
necessitat	treba
possibilitat	mogućnost
complet	završeno
complet	potpuna
complet	kompletna
complet	kompletan
cardenal	kardinal
martínez	martinez
martínez	martínez
pérez	pérez
universal	universal
universal	univerzalno
universal	univerzalnih
universal	univerzalni
universal	univerzalne
universal	univerzalna
context	kontekst
context	kontekstu
isabel	isabel
die	umri
convent	manastir
jueus	jevreji
bernat	bernard
bernat	bernat
con	kupa
cristians	hrišćani
derrota	poraz
derrota	poraza
giovanni	giovanni
noruega	norveška
famós	poznati
famós	poznata
famós	poznat
famós	poznate
famós	slavni
cambridge	cambridge
estudiants	studenti
estudiants	učenici
donant	davanju
donant	davanje
donant	dajući
donant	daje
donant	donor
donant	donatora
doctor	doktor
espais	prostori
espais	prostora
espais	spaces
espais	prostore
riera	potok
interpretació	tumačenje
caiguda	jesen
caiguda	pad
continua	nastavlja
aspectes	aspekata
aspectes	aspektima
aspectes	aspekti
basat	based
basat	bazirana
basat	osnovu
incloure	uključuju
incloure	uključiti
intent	pokušaj
din	din
document	dokument
clara	clara
utc	utc
clàssica	klasični
mínim	minimalno
mínim	minimum
mínim	minimalna
estàndard	standardni
institucions	institucije
institucions	institucija
representant	zastupnik
representant	predstavnik
altura	visina
organitzar	organizuju
organitzar	organizovati
escultura	skulptura
roger	roger
editor	editor
editor	urednik
agència	agencija
visió	vid
cim	cim
international	međunarodno
international	međunarodni
international	international
americans	amerikanaca
americans	amerikanci
elegit	odabrane
elegit	izabrao
elegit	izabranim
esteve	stephen
diòcesi	diocese
musulmans	muslimani
gira	rotate
retorn	povratka
retorn	povratak
nostra	nostra
concurs	konkurs
concurs	takmičenje
acceptar	prihvatanju
acceptar	prihvatanje
acceptar	prihvatiti
acceptar	prihvate
acceptar	prihvati
possiblement	moguće
reacció	reakcija
golf	golf
global	globalni
global	globalno
directe	direktni
directe	direktna
directe	direktan
textos	tekstova
textos	tekstovima
marit	muž
reus	reus
actuals	trenutna
responsable	odgovorne
responsable	odgovorna
responsable	odgovorni
responsable	odgovornim
responsable	odgovoran
gonzález	gonzález
partida	igra
capaç	sposoban
capaç	sposobni
pacífic	pacifik
pacífic	pacifika
pacífic	pacifički
pacífic	pacifiku
matèria	materija
arbre	drvo
florida	florida
propis	own
propis	vlastiti
propis	sopstvenog
propis	sopstvene
propis	sopstveni
propis	posjeduju
declarar	proglasi
declarar	proglasiti
cicle	ciklus
llegenda	legenda
llançament	pokretanje
llançament	pokrenuti
processos	procesi
orient	orient
patir	pati
patir	pate
donen	dan
donen	den
similars	slični
similars	slične
similars	sličan
similars	slična
similars	sličnim
estrelles	zvijezda
estrelles	zvezde
enviat	poslata
enviat	poslali
enviat	poslao
enviat	poslan
caixa	kutija
utilitzant	koristeći
estructures	struktura
estructures	strukture
estructures	strukturama
ciutadans	građani
inicis	počeci
signar	znak
guerres	ratovi
femení	ženka
generació	generacija
survey	istraživanje
survey	ispitivanje
platja	plaža
publicacions	objave
pell	koža
invasió	invazija
all	lukom
eix	osi
papers	papire
fao	fao
casat	udata
casat	oženjen
casat	oženio
àrabs	arapi
alegre	veseli
ago	aug
valign	valign
successió	naslijeđe
deixant	odlazak
deixant	napušta
deixant	ostavljajući
deixant	napuštanje
deixant	ostavivši
andorra	andora
aliats	saveznici
aliats	saveznike
comptes	računa
pràcticament	praktično
atenes	atene
atenes	atina
nobel	nobelova
nobel	nobel
terrassa	terase
ermita	hermitage
crist	hristos
crist	hrista
gèneres	žanrova
biografia	biografija
pilot	pilot
coalició	koalicija
ambdues	oboje
igualment	jednako
igualment	slično
arbres	drveće
liberal	liberalne
liberal	liberalni
liberal	liberalna
ulls	eyes
ulls	očima
ulls	oči
conservació	konzervacijska
conservació	održanja
presidència	predsjedništvo
actuació	nastup
usa	koristimo
usa	upotreba
usa	iskoristi
usa	koristi
usa	koriste
usa	usa
documentació	dokumentacija
documentació	dokumentaciju
concerts	koncerti
hongria	mađarska
comunitats	zajednica
plans	planova
plans	planove
plans	planovi
plans	planira
artístic	umjetnička
artístic	umjetničko
artístic	umjetničkim
artístic	umjetnički
freqüència	frekvencija
aconsegueix	get
mètodes	metoda
mètodes	metode
poques	par
poques	nekoliko
trajectòria	putanja
algú	neko
experiència	iskustva
experiència	iskustvo
xile	čile
zelanda	zeland
esmenta	spominje
expansió	proširenje
aeroport	aerodrom
curt	curt
curt	kratko
alumnes	studenti
alumnes	učenici
veïns	susjedima
veïns	susjeda
veïns	susjedi
veïns	susjedima
restaurant	restoran
retornar	povratka
retornar	povratak
representar	predstavljaju
respectivament	odnosno
bellesa	ljepota
punta	vrh
man	muškarac
guitarra	gitara
tradicionals	tradicionalna
tradicionals	tradicionalne
tradicionals	tradicionalno
democràtica	demokratski
democràtica	demokratska
turquia	turska
decisió	odlukom
decisió	odluka
mesures	mjerama
mesures	mjere
mesures	mere
atlàntic	atlantski
atlàntic	atlantika
atlàntic	atlantska
selva	džungla
selva	selva
instrument	instrument
guàrdia	garda
esmentat	spomenut
esmentat	spominje
esmentat	spomenuo
esmentat	pomenuo
esmentat	spomenuta
titular	headline
elèctric	električna
elèctric	električni
advocat	advokat
menors	maloljetnika
fruit	plod
ucraïna	ukrajina
solució	rješenje
solució	rješenja
solució	rešenje
conserven	zadržati
conserven	zadrže
eslovàquia	slovačka
vent	vjetar
primavera	proljeće
primavera	proleće
tinent	poručnik
grand	velika
grand	grand
grand	reisul
correu	mail
dinamarca	danska
desenvolupat	razvijao
desenvolupat	razvijene
desenvolupat	razvio
vella	vella
aplicacions	aplikacije
aplicacions	prijave
aplicacions	apps
texas	texas
relativament	relativno
badia	zaliv
sicília	sicilija
breu	kratko
mario	mario
ordres	komande
ordres	komanduje
ordres	naređenje
ordres	naređenja
coordenades	koordinate
banc	banka
aires	aires
religiós	vjerski
religiós	vjersko
religiós	vjerskim
religiós	vjerska
religiós	vjerskih
religiós	vjerske
vehicles	vozila
pintors	slikara
districtes	okruzi
districtes	okruga
augment	povećanje
augment	porast
augment	povećati
possessió	posjedovanje
possessió	posjedovanja
persecució	progon
càrrecs	optužbe
càrrecs	optužbi
científic	naučnik
carl	carl
oceà	okean
joaquim	joaquim
cònsol	konzul
manté	održava
rebut	primio
rebut	dobio
rebut	dobila
jardí	bašti
jardí	bašte
jardí	bašta
jardí	džennet
nàpols	napulj
perú	perua
perú	peruu
perú	peru
medalles	medalje
medalles	medalja
registre	registar
tribunal	sud
mestres	nastavnike
mestres	nastavnika
mestres	nastavnici
mestres	profesori
recorregut	turneja
recorregut	tour
error	grešku
error	greška
error	greška
denominació	ime
denominació	denominacija
capítol	poglavlje
realitza	nastupa
malalties	bolesti
malalties	oboljenja
dolça	slatko
rosselló	roussillon
castells	zamkovi
morí	poginuo
morí	umro
morí	umrlo
morí	umrla
absis	apsida
joventut	omladina
molí	mlin
molí	mill
artística	umjetnička
artística	umjetničko
artística	umjetničkim
artística	umjetnički
matemàtiques	matematika
peus	stopala
peus	stopa
decret	dekretom
decret	dekret
recentment	nedavno
culte	kult
culte	mesdžida
grecs	grci
columna	stub
ebre	ebro
menjar	hrana
inclòs	uključivala
inclòs	uključena
inclòs	uključujući
japonès	japanski
noble	plemeniti
murs	zidova
murs	zidine
murs	zidovi
murs	zidinama
murs	zidovima
dotze	dvanaest
london	london
immediatament	odmah
conferència	konferencija
reconèixer	prepozna
reconèixer	prizna
xinès	kineski
columnes	stubovi
columnes	stubove
lluna	mjesec
lluna	moon
institució	institucija
tallers	radionica
ple	pun
ple	full
ple	puna
ple	punom
ple	puni
ple	punu
cua	queue
cua	rep
finestra	prozor
altes	uspona
sèries	serija
sèries	seriji
singh	singh
rodríguez	rodriguez
franco	franco
moments	trenutaka
moments	trenucima
corea	koreja
png	png
ferrocarril	pruga
ferrocarril	željeznice
ferrocarril	željeznički
bloc	blog
bloc	bloka
bloc	blokirati
turisme	turizam
definició	definicija
òrbita	orbitu
òrbita	orbiti
condició	uslovom
condició	uslov
condició	stanje
intenció	namjera
intenció	namjeru
músic	muzičar
nació	nacija
groc	žuta
cercle	kružnica
victòries	pobjeđuje
victòries	pobijedila
aèria	vazdušna
records	pitanju
defensar	brani
defensar	brane
defensar	odbraniti
defensar	braniti
defensar	odbrani
falta	nedostatak
falta	nestala
falta	nestale
falta	missing
falta	nestao
falta	nestali
falta	nedostaje
notables	zapažen
objectius	ciljevi
torn	pomak
torn	okrenuti
torn	pretvaranje
torn	turn
torn	pretvoriti
contrari	suprotno
contrari	suprotna
contrari	suprotnost
contrari	suprotna
contrari	suprotnim
contrari	suprotno
parets	zidova
parets	zidine
parets	zidovi
parets	zidinama
parets	zidovima
originalment	prvobitno
ferrer	kovač
abadia	opatija
notícies	vijest
notícies	vijesti
notícies	news
notícies	novosti
determinar	odrede
determinar	odredi
determinar	utvrditi
mark	marka
mark	mark
funcionament	operacija
familia	porodica
familia	porodično
nen	dijete
cat	mačka
diàmetre	prečnik
escòcia	škotska
mandat	mandat
elecció	izbor
introducció	uvođenje
introducció	upoznavanje
introducció	intro
infanteria	pješadija
característica	igranih
característica	igrane
setmanes	sedmica
martín	martín
martín	martin
anunciar	objaviti
ofereix	ponude
ofereix	nudi
trenta	trideset
trenta	thirty
descriu	opisuje
descriu	opisati
descriu	opisivanje
posicions	pozicija
posicions	pozicije
posicions	položaje
posicions	pozicijama
pdf	pdf
esport	sport
esclaus	robovi
esclaus	robova
familiar	poznato
escriptura	pisanje
reconegut	priznat
vendre	sell
vendre	prodati
vendre	prodaje
vendre	proda
veus	glasovi
cementiri	groblje
oxford	oxford
castelló	castellón
ajut	pomoći
ajut	pomogne
ajut	pomoć
components	komponente
buenos	buenos
patró	šema
patró	obrazac
físic	fizičar
físic	fizički
físic	fizičko
físic	fizičke
tom	tome
tom	tom
jones	jones
perdut	izgubljeni
perdut	izgubila
perdut	izgubljena
perdut	izgubili
perdut	izgubio
saló	salon
saló	salonu
naturalesa	priroda
jacques	jacques
saragossa	zaragoza
natura	natura
natura	priroda
jerusalem	jerusalem
segurament	sigurno
diego	diego
cuba	kuba
científics	naučnici
potència	power
potència	vlast
roba	odjeća
roba	odjeću
fotografies	pictures
fotografies	slike
serveix	služi
coronel	pukovnik
possibles	mogući
possibles	moguće
white	bijela
white	bijeli
cavaller	vitez
cavaller	skakač
cavaller	viteza
propera	sljedeći
propera	narednu
propera	sledeći
propera	slijedeći
armènia	armenije
permanent	trajni
permanent	trajnim
permanent	stalna
permanent	stalne
guió	scenario
google	google
escenes	scene
lingüística	lingvistika
descendents	potomci
orígens	porijeklu
orígens	poreklo
descobert	otkriveni
descobert	otkrivene
descobert	otkrivena
descobert	otkriven
descobert	otkrio
descobert	otkrili
retirada	povlači
retirada	povlačenje
professionals	profesionalci
professionals	profesionalaca
professionals	profesionalne
professionals	profesionalna
professionals	profesionalni
professionals	professional
pisos	stanova
pisos	kata
pisos	spratova
cadascun	svaki
cadascun	svaka
colòmbia	kolumbija
taiwan	tajvan
companys	saradnik
carolina	karolina
episodi	epizode
episodi	epizoda
derrotat	poraženi
derrotat	poražena
derrotat	porazila
derrotat	porazio
superiors	nadređenih
intervenció	intervencija
intervenció	intervencije
territorial	teritorijalnoj
territorial	teritorijalni
territorial	teritorijalna
territorial	teritorijalne
bach	bacha
bach	bach
esperit	duh
esperit	džibril
documental	dokumentarac
síria	sirija
independents	independent
independents	nezavisno
independents	nezavisni
independents	nezavisna
scott	scott
diferències	razlika
diferències	razlike
alliberament	puštanje
alliberament	oslobađanje
alliberament	oslobodilački
alliberament	oslobođenje
gel	led
gens	gens
clàssic	klasični
clàssic	classic
clàssic	klasik
tram	trase
canals	kanali
canals	kanala
canals	kanale
canals	kanalima
fusió	fusion
equivalent	ekvivalentni
equivalent	ekvivalent
homenatge	počast
olímpic	olimpijski
ocells	ptice
portada	pokriti
portada	pokrivaju
portada	pokriće
poema	sevdalinka
naval	pomorski
idioma	jezik
nomenar	imenuje
fàcil	lak
fàcil	lako
fàcil	lahko
fàcil	polahko
marie	marie
marie	mari
hereu	nasljednik
hereu	naslednika
perill	opasnost
capa	sloj
mediterrània	mediteranska
mediterrània	mediteranski
mediterrània	mediteran
exili	egzil
venda	prodaju
venda	prodaja
desert	pustinja
especials	specials
especials	posebna
especials	specijalno
especials	specijalni
públiques	javni
públiques	javnost
públiques	javna
públiques	javno
protegir	zaštititi
protegir	štiti
programari	softver
king	king
king	kralj
alacant	alicante
amplada	širine
amplada	širina
cel	nebo
cel	sky
cel	nebo
durada	trajanja
durada	trajanje
demostrar	demonstriraju
senat	senat
mitologia	mitologija
civils	civili
html	html
minerals	minerali
explicar	objasniti
explicar	objasni
esdeveniment	manifestacija
esdeveniment	događaj
disponible	dostupan
disponible	dostupno
disponible	dostupni
disponible	dostupna
disponible	raspolaganju
abat	opat
sánchez	sanchez
àngel	anđeo
uruguai	urugvaj
curses	karijere
mediterrani	mediteranska
mediterrani	mediteranski
mediterrani	mediteran
proteïnes	proteina
proteïnes	proteine
proteïnes	proteinima
proteïnes	proteini
naus	brodovi
naus	brodove
naus	brodovima
islam	islam
normes	pravila
françois	françois
virus	virus
tomba	grob
tomba	grobnica
frank	frank
plena	pun
plena	full
plena	puna
plena	punom
plena	puni
plena	punu
representants	predstavnici
regular	redovni
regular	redovnog
regular	redovan
regular	redovna
regular	redovnom
regular	redovnim
productor	producent
carregat	napunjen
assegurar	osigurati
assegurar	osigurali
assegurar	obezbjedi
assegurar	osigurana
assegurar	obezbjeđen
arribant	dolazi
risc	rizik
contracte	ugovor
factors	faktori
tenint	imajući
tenint	uzimanje
tenint	uzimanja
tenint	uzima
tenint	uzimajući
corresponent	odgovarajući
corresponent	odgovarajućeg
trets	strijelaca
sultà	sultan
oberta	otvorene
oberta	otvorena
oberta	otvoren
oberta	otvoreno
oberta	open
verge	virgin
verge	djevice
verge	djevica
descobriment	otkriće
trobada	sastanak
trobada	susret
autonomia	autonomiju
autonomia	samostalnost
autonomia	autonomija
car	skup
bandes	bendova
bandes	bendovi
provincial	pokrajinski
alps	alpi
campionats	prvenstava
sòl	tlo
sòl	tlu
enginyeria	inženjerstvo
paisatge	pejzaž
granada	granada
catalina	catalina
opinió	mišljenje
regnes	kraljevstava
revistes	magazine
revistes	časopisa
chicago	chicago
deriva	drift
edward	edvard
edward	edward
globus	globus
globus	balona
globus	balon
rica	rica
dominis	domena
parlants	govornika
parlants	govornici
val	val
difusió	difuzija
difusió	širenja
acabat	završiti
acabat	završila
acabat	završio
acabat	završeno
relleu	olakšanje
carboni	ugljik
identitat	identitet
identitat	identiteta
humanitat	čovječnosti
humanitat	čovječanstvo
rio	rio
são	são
cartes	karte
roques	stijene
roques	stijena
roques	stijenama
tradicionalment	tradicionalno
adquirir	steći
catàleg	katalog
catàleg	katalog
escultor	vajar
tony	tony
propietari	vlasnik
journal	žurnal
harry	hari
harry	harry
comportament	ponašanje
exposicions	izložbe
enemic	neprijatelj
ningú	svakoga
ningú	svako
ningú	neko
ningú	iko
ningú	niko
republicà	republikanske
republicà	republikanska
cavalleria	konjica
paleta	paleta
restaurants	restorana
finalitat	svrha
congo	kongo
representen	predstavljaju
converteix	realizuju
candidat	kandidata
candidat	kandidat
plataforma	platforma
plataforma	platformi
plataforma	platformu
plataforma	platforme
presents	prisutan
angle	ugao
habitualment	obično
dansa	ples
visita	posjetu
visita	posjeta
coral	koralno
coral	korala
coral	koralni
entrevista	intervju
motors	motora
motors	motori
fred	hladno
fred	fred
portuguès	portugalski
dècades	decenijama
dècades	decenija
corda	užeta
classificada	klasificirane
classificada	klasifikovan
pensament	misao
milers	hiljade
armada	mornarica
inscripció	registracija
inscripció	registraciju
inscripció	registracije
iniciativa	inicijativa
voluntat	will
voluntat	će
voluntat	ce
perfil	profil
transició	tranziciji
transició	prelazni
transició	tranzicija
cova	pećina
adaptació	adaptacija
teresa	teresa
teresa	tereza
tasques	zadaci
ceràmica	keramika
ceràmica	keramika
ràpid	brzo
ràpid	brza
ràpid	brz
ràpid	brzi
jan	jan
arxius	datoteka
arxius	arhive
dubte	sumnja
dubte	sumnje
dubte	sumnju
dubte	sumnjaju
moneda	valuta
moneda	novčić
moneda	novčića
facultat	fakultet
facultat	fakulteta
foto	foto
foto	fotografija
salt	so
enginyer	inženjer
consum	potrošnja
