que	toga
jugar	play
jugar	igrati
jugar	igraju
jugar	sviranje
jugar	igraju
jugar	playing
operación	operacija
papa	tati
papa	tata
papa	papa
papa	krompir
papa	papa
latinos	latino
firma	potpisivanje
firma	potpis
firma	znak
nacionalidad	nacionalnost
nacionalidad	državljanstvo
patrimonio	naselju
patrimonio	imanju
patrimonio	posjed
patrimonio	naslijeđe
patrimonio	baština
patrimonio	nasljeđe
regiones	regije
poesía	poezija
hermana	sestra
decide	odlučuje
decide	odlučiti
decide	odluče
alianza	savez
alianza	alijansa
alianza	alianza
respuesta	odgovor
respuesta	odgovor
respuesta	odgovor
google	google
pruebas	testovi
pruebas	testiranje
pruebas	dokaz
pruebas	dokazi
richard	ričard
richard	richard
médico	ljekar
médico	doktor
médico	medicinska
médico	medicinski
médico	medical
metro	metro
metro	metro
marina	marina
marina	mornarica
marina	marinaca
marina	morskih
marina	morski
marina	marine
eventos	događaja
eventos	događaji
eventos	dešavanja
exterior	izvan
exterior	vanjska
exterior	vanjski
exterior	exterior
músicos	muzičara
músicos	muzičari
británica	britanski
británica	britansko
británica	britanska
británica	britanske
británica	britanci
visto	uočena
visto	gledao
visto	posmatrali
visto	posmatrao
visto	vidjeli
visto	viđena
visto	vidio
visto	viđen
estudió	studirao
estudió	proučili
estudió	učio
estudió	proučen
estudió	proučavao
estudió	proučio
aquellos	oni
aquellos	one
suiza	švicarska
suiza	švicarska
suiza	švicarski
coronel	pukovnik
coronel	coronel
parroquia	parohija
física	fizika
física	fizički
física	fizičko
física	fizičke
dan	dan
dan	den
presentó	uložili
anteriormente	prethodno
anteriormente	ranije
práctica	praksu
práctica	praksi
práctica	praksom
práctica	praksa
práctica	praktične
práctica	praktična
práctica	praktični
grecia	grčka
zaragoza	zaragoza
exposición	izložba
exposición	exposition
exposición	izložba
exposición	izložbe
exposición	izloženost
exposición	izlaganje
industrial	industrijske
industrial	industrijska
industrial	industrijski
asiáticos	azijsko
asiáticos	azijski
asiáticos	azijske
asiáticos	azijska
cuadro	sto
cuadro	slikarstvo
fundada	osnovana
fundada	osnovan
fundada	utemeljena
fundada	osnovano
enfermedad	bolest
enfermedad	oboljenja
enfermedad	bolest
nba	nba
colonia	colonia
colonia	kolonija
díaz	díaz
díaz	wayne
díaz	diaz
pequeñas	male
pequeñas	mali
nación	nacija
show	show
show	emisiju
show	nastup
show	šou
show	sou
national	nacionalni
national	nacionalna
anunció	najavljeno
anunció	najavio
anunció	objavio
anunció	objavili
extensión	produženje
régimen	šeme
régimen	režimu
régimen	režim
dinero	novac
dinero	novac
ahí	tu
ahí	tamo
suelo	kata
suelo	spratu
suelo	poda
suelo	sprat
suelo	tlo
suelo	tlu
aparición	izgled
operaciones	operacija
operaciones	operacijama
operaciones	transakcija
concepto	pojam
calles	ulice
calles	ulica
calles	ulicama
calles	street
calles	ulice
calles	ulica
hechos	činjenica
hechos	činjenice
ambiente	atmosfera
ambiente	atmosferu
ambiente	ambijent
ambiente	okruženju
ambiente	okoliš
ambiente	sredina
ambiente	okolina
ambiente	okruženje
pronto	ubrzo
pronto	uskoro
gestión	vođenje
gestión	menadžment
hall	vijećnica
hall	dvorana
hall	hall
recibe	primaju
recibe	prima
salida	izlaz
salida	proizvodnja
salida	izlaz
salida	exit
salida	odlazak
capítulo	poglavlje
italiana	italijanski
acciones	dionica
acciones	dijeli
acciones	akcija
acciones	radnje
acciones	akcije
acciones	postupci
acciones	postupcima
acciones	berze
acciones	dionica
acciones	deonice
acciones	dionice
pertenece	pripada
cristo	hristos
cristo	hrista
cristo	cristo
medicina	medicina
medicina	medicinska
medicina	medicinski
medicina	medical
evolución	evolucija
evolución	dešavanja
alcanzó	izduženi
alcanzó	postigli
alcanzó	postignutim
modelos	modeli
modelos	model
modelos	modela
venta	sell
venta	prodati
venta	prodaje
venta	proda
venta	prodaje
venta	prodaju
venta	prodaja
venta	prodaja
tomó	uzela
tomó	uzeo
fundador	osnivača
fundador	osnivač
piano	klavir
procedencia	porijekla
procedencia	porijeklo
procedencia	izvor
roberto	robert
roberto	roberto
ganar	pobjeda
ganar	pobijedi
ganar	osvoji
ganar	osvojivši
ganar	pobjednički
ganar	dobijanje
pintor	slikar
evento	manifestacija
evento	događaj
campeonatos	prvenstava
campeonatos	championship
campeonatos	šampionat
campeonatos	prvenstvo
alemana	njemački
rosario	rosario
menores	maloljetnika
menores	manja
solamente	samo
pertenecían	pripadale
pertenecían	pripadao
pertenecían	pripadala
conocimiento	znanje
conocer	ispuniti
términos	pojmove
términos	uslovi
debajo	ispod
debajo	ispod
debajo	pod
generación	generacija
generación	generacija
generación	generacije
bronce	bras
bronce	bronzana
bronce	bronza
tabla	sto
tabla	odbor
vio	vidio
armada	mornarica
armada	armada
armada	naoružani
armada	oružane
armada	vojska
armada	armija
pareja	par
pareja	nekoliko
pareja	parova
pareja	parovi
pareja	pair
pareja	par
pareja	partnera
pareja	partner
producto	proizvod
producto	produkt
territorios	teritorije
territorios	teritorija
gol	gol
gol	gol
gol	cilj
institución	institucija
ingeniero	inženjer
luna	luna
luna	mjesec
luna	moon
reconocimiento	attribution
reconocimiento	izviđačka
reconocimiento	priznanja
reconocimiento	priznavanje
reconocimiento	priznanje
península	poluostrvo
escrita	pisani
escrita	napisano
escrita	zapisano
escrita	napisao
escrita	pisan
escrita	pisao
llevar	prenose
bahía	bahia
bahía	zaliv
adelante	napred
adelante	naprijed
asamblea	skupština
cerro	cerro
cerro	brdo
enlace	veza
enlace	link
traducción	prevođenje
traducción	prevode
máxima	maksimalna
máxima	maksimalni
máxima	maksimalne
máxima	maksimum
máxima	maksimalno
máxima	maksim
fundado	osnovana
fundado	osnovan
fundado	utemeljena
fundado	osnovano
paraguay	paragvaj
alguien	svakoga
alguien	svako
alguien	neko
alguien	iko
alguien	neko
alguien	neko
ganador	pobjednik
estrellas	zvijezda
estrellas	zvezde
sangre	krv
resistencia	izdržljivost
resistencia	otpor
resistencia	otpornost
resistencia	otpornosti
continuación	nastavak
continuación	nastavljena
continuación	nastavila
continuación	nastavljen
continuación	nastavio
conflicto	sukobi
conflicto	sukob
conflicto	konflikt
software	softver
volumen	volumen
xxi	xxi
aérea	vazdušna
técnico	tehničar
técnico	tehnički
técnico	tehnička
técnico	tech
humano	čovjek
dirigido	usmjeren
dirigido	režija
dirigido	režirao
consecuencia	posljedica
colaboración	saradnja
aparecen	pojaviti
colores	boje
colores	boje
per	po
materiales	materijal
materiales	material
materiales	materijale
materiales	materijalima
materiales	materijala
materiales	materijali
carta	povelja
carta	pismo
carta	slovo
centros	centri
centros	centre
centros	centara
centros	centri
centros	centrima
categorías	kategorije
categorías	kategorija
curso	kurs
tenido	imao
fiestas	stranaka
fiestas	stranke
fiestas	festivali
fiestas	festivalima
fiestas	praznici
fiestas	praznike
fiestas	praznika
simplemente	prosto
simplemente	jednostavno
simplemente	samo
japonés	japanski
opinión	mišljenje
franco	frank
franco	franco
franco	franak
temperatura	temperatura
propuesta	prijedlog
propuesta	predlog
propuesta	predložio
propuesta	predloženo
propuesta	predloženi
eds	eds
decreto	dekretom
decreto	dekret
decisión	odlukom
decisión	odluka
concepción	dizajn
concepción	concepción
cara	cara
cara	licem
cara	suočavaju
cara	suočiti
cara	lice
cara	face
carolina	caroline
carolina	karolina
carolina	karolina
lee	lee
botánica	botanika
botánica	botanical
maria	merjem
maria	marija
maria	maria
editor	izdavač
editor	editor
editor	urednik
polonia	poljski
polonia	poljska
hogar	domaćinstvu
hogar	dom
hogar	home
experiencia	iskustva
experiencia	iskustvo
abierto	otvorene
abierto	otvorena
abierto	otvoren
abierto	otvoreno
abierto	open
noroeste	sjeverozapadu
noroeste	sjeverozapad
participantes	sudjeluje
participantes	učestvuju
participantes	učesnice
participantes	takmičarke
participantes	takmičari
participantes	učesnici
participantes	učesnik
instituciones	institucionalne
instituciones	institucionalni
instituciones	institucionalnih
instituciones	institucije
instituciones	institucija
monasterio	samostan
castro	kastro
castro	castro
sean	sean
suecia	švedski
suecia	švedska
inicialmente	prvobitno
inicialmente	isprva
nota	napomena
concurso	takmičenje
concurso	konkurs
concurso	takmičenje
seguir	povode
seguir	slijede
seguir	slijedi
marqués	marquis
altitud	visini
altitud	visina
dólares	dolara
actuación	nastup
actuación	postupajući
peces	ribe
ascenso	promocija
planeta	planeta
monumento	spomen
monumento	memorijal
monumento	komemoraciji
monumento	pomen
monumento	memorijalni
monumento	spomenika
monumento	spomenici
monumento	spomenik
israel	izrael
marcha	mart
representación	zastupljenost
representación	predstavništvo
representación	predstavljanja
turismo	turizam
turismo	turistička
turismo	turističkih
publicaciones	objave
publicaciones	publikacija
publicaciones	izdavačka
publicaciones	izdavačke
publicaciones	izdavačkom
ingeniería	inženjerstvo
frecuencia	frekvencija
semanas	sedmica
basado	based
basado	bazirana
basado	osnovu
saber	zna
saber	znaju
saber	know
olímpico	olimpijski
utilizar	koristimo
utilizar	upotreba
utilizar	iskoristi
utilizar	koristi
utilizar	koriste
piezas	dijela
piezas	dijelovi
piezas	delovi
piezas	dijelove
piezas	komadi
piezas	komada
participar	učestvuju
participar	učestvovati
poner	stavi
poner	stavila
poner	staviti
poner	stavio
poner	stavljen
corea	korejski
corea	koreja
borrado	deleted
borrado	izbrisani
borrado	brišu
borrado	erasure
borrado	delecija
carmen	carmen
creada	kreirana
creada	stvoreno
creada	stvorena
creada	stvoren
creada	stvorio
religión	religija
técnicas	tehnike
estaciones	sezona
escuelas	škole
elección	izbori
elección	izbor
clases	časovi
clases	lekcije
clases	časovi
clases	predavanje
completamente	potpuno
completamente	potpuno
completamente	sasvim
vuelo	leteći
vuelo	leta
vuelo	let
xiii	xiii
parlamento	parlament
titular	headline
florida	florida
económico	ekonomija
económico	ekonomske
económico	ekonomska
económico	ekonomski
descrito	opisala
descrito	opisane
descrito	opisan
descrito	opisao
rápidamente	brzo
sabe	zna
league	liga
nave	brod
isleños	ostrvljana
posibilidad	mogućnost
destaca	osvjetljava
html	html
anderson	anderson
directo	pravo
directo	direktni
directo	direktna
directo	direktan
usado	korištene
usado	koristi
usado	korišteno
usado	korišten
usado	nosio
sucesor	nasljednik
sucesor	nasljednika
sucesor	nasljednica
presidencia	predsjedavanja
presidencia	predsjedavanje
presidencia	predsjednički
presidencia	predsjedništvo
contrario	suprotnost
contrario	suprotna
contrario	suprotnim
contrario	suprotno
contrario	suprotno
contrario	suprotna
totalmente	potpuno
totalmente	potpuno
totalmente	sasvim
totalmente	potpuno
andalucía	andaluzija
oficialmente	zvanicno
oficialmente	službeno
oficialmente	zvanično
volver	nazad
volver	back
volver	vrati
pista	track
pista	stazi
pista	pisti
botánico	botanical
iglesias	crkava
composición	sastav
composición	kompozicija
composición	sastavu
método	metod
concierto	concerto
concierto	koncert
cuarta	četvrta
cuarta	četvrti
cuarta	četvrto
cuarta	četvrtog
cuarta	četvrtom
agricultura	poljoprivredni
agricultura	poljoprivreda
agricultura	poljoprivreda
par	pair
par	par
par	ubrzanje
capaz	sposoban
capaz	sposobni
viejo	viejo
viejo	stare
viejo	stara
viejo	staro
viejo	stari
tratamiento	liječenje
tratamiento	lečenje
tratamiento	tretman
tratamiento	tretmanu
palomar	palomar
especiales	specials
especiales	posebna
especiales	specijalno
especiales	specijalni
nueve	devet
bosque	woods
bosque	šuma
bosque	šume
ganado	zaradio
ganado	stekao
ganado	osvojen
ganado	pobijedio
ganado	pobijedila
ganado	osvojena
ganado	pobjedio
ganado	stoka
ganado	stoku
ganado	stoke
carga	učitavanje
carga	teret
carga	cargo
carga	teretni
carga	učitavanje
carga	opremanje
carga	upload
carga	optužba
carga	naboj
quiere	želi
letra	teksta
letra	tekstova
letra	tekstove
letra	lirika
letra	stihovima
letra	pismo
letra	slovo
necesidad	treba
diócesis	diocese
dejar	napustiti
dejar	ostavi
dejar	napusti
registro	registar
registro	rekord
registro	rekordno
registro	bilježe
registro	rekordnih
registro	registar
registro	registracija
registro	registraciju
registro	registracije
regreso	povratak
regreso	povratka
regreso	povratak
regreso	nazad
regreso	back
regreso	vrati
duración	trajanja
duración	trajanje
complejo	kompleksan
complejo	kompleks
complejo	kompleksna
acto	ponašaju
acto	čin
acto	akt
life	život
indica	ukazuje
indica	indica
fundó	osnovana
fundó	osnovan
fundó	utemeljena
fundó	osnovano
bandas	bendova
bandas	bendovi
bandas	bande
voto	glasanje
nicolás	nicolas
nicolás	nicolás
nicolás	nicholas
arquitecto	arhitekt
convierte	converts
convierte	pretvara
solar	solarni
solar	sunčev
solar	solarne
perdió	izgubljeni
perdió	izgubila
perdió	izgubljena
perdió	izgubili
perdió	izgubio
playa	plaža
playa	playa
playa	plaže
rango	domet
rango	dometa
cantantes	pjevači
cantantes	pjevača
arriba	top
arriba	iznad
latina	latinski
conseguir	get
femenino	ženka
femenino	žene
regresó	vraćen
regresó	vratio
regresó	vratili
instalaciones	instalira
instalaciones	objekti
instalaciones	ustanovama
vive	vive
vive	live
vive	živi
vive	živote
cosa	stvar
derrota	poraza
derrota	poraz
derrota	poraza
vii	vii
king	king
king	kralj
sola	sola
sola	sami
sola	sama
basada	based
basada	bazirana
basada	osnovu
césar	cezar
césar	césar
castellano	kastiljskih
castellano	castellano
castellano	španski
urbano	urban
urbano	urbani
urbano	urbano
urbano	urbana
urbano	urbane
international	međunarodno
international	međunarodni
international	international
forman	forman
oriente	istok
oriente	orient
campeones	šampioni
leyes	statutu
leyes	zakoni
estructuras	struktura
estructuras	strukture
estructuras	strukturama
entrevista	intervju
niveles	nivoi
arco	arch
arco	arco
arco	sedžde
arco	luk
justo	justo
justo	fer
justo	sajam
ficción	fikcija
socialista	socijalistička
administrativa	upravna
difícil	hard
difícil	teško
difícil	teškom
difícil	teški
difícil	težak
difícil	teško
difícil	teška
one	jedan
one	jedna
conocidos	poznat
conocidos	poznato
conocidos	poznata
conocidos	poznate
conocidos	poznanicima
conocidos	poznanika
super	super
discos	diskovi
discos	rekordi
discos	zapisi
simple	jednostavna
simple	jednostavne
simple	jednostavan
simple	jednostavni
simple	jednostavnih
simple	jednostavno
listas	spremno
listas	spreman
listas	spremni
listas	liste
sebastián	sebastian
histórica	historijsko
histórica	historijski
histórica	istorijski
histórica	historijska
histórica	historijsko
histórica	historijski
diputado	zamjenik
diputado	kongresmen
ideas	ideja
ideas	idejama
ideas	ideje
ojos	eyes
ojos	očima
ojos	oči
continuó	nastavljena
continuó	nastavila
continuó	nastavljen
continuó	nastavio
músico	muzičar
números	brojevi
destino	odredište
destino	destinacija
destino	destiny
destino	sudbina
destino	sudbinu
destino	sudbinu
destino	sudbina
comarca	regija
comarca	okrug
vasco	baski
vasco	vasco
vasco	baskijski
contacto	kontakt
reforma	reforma
teniendo	uzimanje
teniendo	uzimanja
teniendo	uzima
teniendo	uzimajući
carreras	traje
carreras	teče
carreras	trkama
carreras	rasa
carreras	utrka
carreras	utrke
carreras	racing
carreras	karijere
single	single
expedición	ekspedicija
invierno	zima
llegaron	stigao
llegaron	stigli
llegaron	stigla
nadie	niko
diferente	drugačija
diferente	drugačije
diferente	različita
diferente	različito
diferente	različiti
diferente	različitih
romana	rimski
romana	rimsko
romana	roman
romana	romana
barrios	naseljima
barrios	barrios
barrios	naseljima
barrios	okruzi
barrios	okruga
barrios	slum
cree	kri
cree	cree
cree	vjeruje
ofrece	ponude
ofrece	nudi
lanzó	pokrenula
lanzó	pokrenut
lanzó	lansirana
lanzó	pokrenuta
ancho	širine
ancho	širina
ancho	wide
ancho	široki
ancho	široko
ancho	široka
grabación	snimanje
esas	oni
esas	one
boca	usta
panamá	panama
universal	universal
universal	univerzalno
universal	univerzalnih
universal	univerzalni
universal	univerzalne
universal	univerzalna
completa	završeno
completa	potpuna
completa	kompletna
completa	kompletan
producido	proizveo
producido	proizvela
negra	crni
negra	crna
dando	davanju
dando	davanje
dando	dajući
dando	daje
variedad	snabdjevanje
variedad	raznovrsnost
variedad	različitih
dominio	domen
dominio	dominacija
dominio	vlast
dominio	dominaciju
trabajadores	radnici
trabajadores	radnika
star	zvijezda
valores	vrijednosti
propios	own
propios	vlastiti
propios	sopstvenog
propios	sopstvene
propios	sopstveni
propios	posjeduju
mas	mas
mas	više
movimientos	kretanje
movimientos	pokreti
movimientos	poteza
movimientos	pokret
océano	okeanima
océano	okeani
océano	okean
promedio	prosječno
promedio	prosječne
promedio	prosječnom
promedio	prosjek
promedio	avg
árabe	arab
árabe	arapsko
árabe	arapskih
árabe	arapska
árabe	arapski
aplicación	implementaciju
aplicación	primjenu
aplicación	aplikacija
aplicación	prijavu
aplicación	prijavi
aplicación	aplikativni
aplicación	prijave
aplicación	app
aplicación	aplikacija
aplicación	aplikaciju
ámbito	opseg
famoso	poznati
famoso	poznata
famoso	poznat
famoso	poznate
famoso	slavni
interpretación	tumačenje
competición	takmičenje
compuesta	sastavljene
publicada	objavljenog
publicada	objavljen
publicada	objavljene
publicada	objavljeni
publicada	objavljena
publicada	postavljenim
terreno	land
terreno	kopnena
terreno	zemlja
terreno	terenu
terreno	terenu
terreno	tlo
terreno	kopnena
terreno	tlu
terreno	ground
respectivamente	odnosno
entró	ušla
entró	ušli
entró	ušao
similares	slični
similares	slične
similares	sličan
similares	slična
similares	sličnim
construir	izgradnji
construir	gradi
construir	grade
construir	graditi
construir	sagraditi
periódico	novine
noticias	vijest
noticias	vijesti
noticias	news
noticias	novosti
miss	mis
miss	miss
normalmente	obično
normalmente	obično
trayectoria	putanja
piloto	pilot
unió	ujedinjene
unió	united
unió	ujedinjena
unió	ujedinjeni
abogado	branilac
abogado	advokat
abogado	advokat
chicago	chicago
figuras	cifre
clásico	klasični
clásico	klasični
clásico	classic
clásico	klasik
ópera	opera
candidato	kandidata
candidato	kandidat
desarrollado	razvijao
desarrollado	razvijene
desarrollado	razvio
municipales	općinskom
municipales	općinsko
designado	označene
designado	imenovao
designado	imenovani
designado	imenovana
designado	imenovalo
electoral	izbornom
activo	aktivna
activo	aktivni
activo	aktivan
activo	imovina
activo	sredstva
irlanda	irski
irlanda	irska
detrás	iza
llegando	stiže
llegando	dolazi
xii	xii
descripción	opis
aspecto	izgled
aspecto	aspektu
aspecto	aspekt
aspecto	izgleda
solicita	zahtjevi
solicita	zahtjeva
málaga	malagi
málaga	málaga
vídeo	video
presión	pritisak
conciertos	koncerti
conciertos	koncert
vecinos	susjedima
vecinos	susjeda
vecinos	susjedi
vecinos	susjedima
lorenzo	laurence
lorenzo	lorenzo
lorenzo	lawrence
federico	friedrich
federico	frederic
federico	fridrik
federico	frederick
federico	frederik
federico	federico
competencia	takmičari
competencia	nadležnosti
competencia	nadležnost
competencia	sposobnost
competencia	takmičenje
sky	sky
sky	nebo
punta	punta
punta	vrh
punta	tačka
fórmula	formula
núcleo	jezgro
núcleo	jezgra
núcleo	jezgro
núcleo	jezgra
núcleo	kernel
illinois	illinois
galería	galerijama
galería	galerija
humana	čovjek
cambiar	mijenja
cambiar	promjena
cambiar	izmjena
cambiar	promjene
cambiar	promjeni
cambiar	promene
cambiar	promena
nelson	nelson
asturias	asturije
verdad	istina
verdad	tačna
verdad	istina
une	pridružuje
joaquín	joaquin
joaquín	joaquín
joaquín	joachim
juventud	omladina
avión	aviona
avión	avion
avión	aeroplane
avión	avion
estadounidenses	amerikanaca
estadounidenses	amerikanci
masa	masa
masa	masa
bosques	šumarstva
bosques	woods
bosques	šume
bosques	šuma
bienes	dobara
bienes	robu
bienes	roba
bienes	imovina
bienes	sredstva
egipto	egipat
egipto	egipatska
egipto	egipatski
moderna	moderna
moderna	savremena
moderna	savremen
intento	pokušaj
textos	tekstova
textos	tekstovima
presentación	prezentacija
presentación	slideshow
muerto	mrtva
muerto	mrtvi
muerto	mrtvo
muerto	mrtav
escribir	pisu
escribir	napiši
escribir	pišu
escribir	typing
escribir	pisanje
históricos	historijsko
históricos	historijski
históricos	istorijski
históricos	historijska
históricos	historijsko
históricos	historijski
reserva	rezerva
públicas	javni
públicas	javnost
públicas	javna
públicas	javno
live	live
árboles	drvo
árboles	drveće
culturales	kulturna
culturales	kulturno
culturales	kulturni
culturales	kulturnih
comienzo	početak
comienzo	start
comienzo	početka
comienzo	počevši
comienzo	početak
denominación	ime
denominación	denominacija
hábitat	staništa
hábitat	stanište
lenguaje	jezik
asistencia	prisustvo
asistencia	pomoć
judíos	jevrejska
judíos	jevrejsko
judíos	jevrej
judíos	jevrejski
judíos	jevreji
expresión	izraza
expresión	izraz
inicial	početni
portugués	portugalski
bélgica	belgija
bélgica	belgijski
órdenes	naređenje
órdenes	naređenja
ignacio	ignacio
ignacio	ignatius
torneos	turnire
torneos	turnirima
torneos	turnir
corto	kratko
chileno	čileanski
populares	popularna
populares	popularan
populares	popularni
usando	koristeći
hotel	hotel
clara	clare
clara	clara
normal	normalno
normal	normalan
normal	normalni
normal	normalne
normal	normalna
tampoco	ni
tampoco	niti
tampoco	niti
búsqueda	pretrage
búsqueda	potraga
búsqueda	pretraga
sello	pečat
sello	pečat
revistas	magazin
revistas	magazine
revistas	časopisa
teniente	poručnik
investigaciones	researches
investigaciones	istraga
investigaciones	istraživanje
investigaciones	istraživanja
álvarez	álvarez
álvarez	alvarez
mark	marka
mark	mark
mendoza	mendoza
comerciales	reklame
comerciales	komercijalne
comerciales	komercijalni
comerciales	reklama
residencia	boravka
jazz	džez
indígenas	autohtone
massachusetts	massachusetts
jack	jack
café	kahva
café	cafe
café	cafe
hierro	željezo
nuestro	naše
nuestro	naša
nuestro	naš
nuestro	naše
nuestro	naša
nuestro	nase
latín	latinski
oposición	opozicioni
oposición	protivljenje
oposición	opozicija
vías	puteve
árbol	drvo
global	globalni
global	globalno
escala	skala
bueno	dobro
bueno	dobar
bueno	dobre
bueno	pa
muertos	mrtva
muertos	mrtvi
muertos	mrtvo
muertos	mrtav
valladolid	valladolid
bogotá	bogoti
reales	real
reales	pravi
reales	royal
reales	kraljevska
reales	kraljevsko
reales	kraljevski
comunidades	zajednica
pierre	pierre
marcos	markos
marcos	marcos
marcos	marka
marcos	mark
marcos	kadrova
vivir	živi
vivir	living
vivir	živo
vivir	živa
vivir	live
die	umri
fama	ugled
fama	slavnih
fama	fame
united	ujedinjene
united	united
united	ujedinjena
united	ujedinjeni
debía	duguje
votación	glasanje
votación	glasačke
apenas	jedva
apenas	teško
biografía	hronologija
biografía	biografija
biografía	bio
vino	vino
alonso	alonso
alonso	alonzo
caída	pada
caída	falling
caída	padao
caída	sudar
caída	pad
caída	jesen
caída	pad
sonora	sonora
únicamente	samo
visión	vid
arena	arena
arena	pesak
arena	pijeska
límite	granični
límite	ograničavaju
límite	ograničenje
entrar	ulazak
entrar	ući
noruega	norveški
noruega	norveška
canales	kanali
canales	kanala
canales	kanale
canales	kanalima
canales	kanal
canales	kanalu
canales	channel
materia	materija
roja	crvena
data	podatak
regular	redovni
regular	redovnog
regular	redovan
regular	redovna
regular	redovnom
regular	redovnim
regular	regulišu
regular	regulira
promoción	zagovaranja
promoción	promotivni
promoción	promocija
salir	izlaz
salir	exit
autoridad	autoritet
caracas	caracas
pasando	prenošenja
demasiado	također
demasiado	takođe
demasiado	too
accidente	nesreća
accidente	sudar
accidente	pad
accidente	nezgoda
manga	manga
medidas	merenje
medidas	mjerenja
medidas	mjerama
medidas	mjere
medidas	mere
siguió	praćen
siguió	slijede
siguió	slijedili
dejando	odlazak
dejando	napušta
dejando	ostavljajući
dejando	napuštanje
dejando	ostavivši
críticas	kritika
críticas	kritike
críticas	kritičari
bajas	žrtava
bajas	žrtve
bajas	niski
bajas	nizak
bajas	low
aviones	aviona
aviones	avioni
conquista	osvajanja
conquista	osvajanje
cuartos	sobe
células	ćelije
alemanes	njemački
alemanes	nijemci
laguna	laguna
laguna	jezero
laguna	laguna
montevideo	montevideo
protagonista	glumi
pérdida	gubitak
alma	alma
alma	duša
caballero	vitez
caballero	skakač
caballero	viteza
caballero	gospodin
caballero	caballero
retiro	penzionisanja
retiro	penzionisanje
retiro	povlačenje
retiro	povlači
enciclopedia	enciklopedija
enciclopedia	enciklopedije
enciclopedia	enciklopedija
jaime	james
jaime	jamie
jaime	jimmy
jaime	jaime
dinastía	dinastija
aspectos	aspekata
aspectos	aspektima
aspectos	aspekti
procesos	proces
procesos	procesi
salón	salon
salón	salonu
salón	vijećnica
salón	dvorana
salón	hall
ataques	napadi
tony	tony
breve	kratko
breve	kratko
universo	svemir
imperial	carsku
imperial	carska
imperial	carske
sitios	sajtova
sitios	sajtovi
sitios	mesta
sitios	mjesta
bot	bot
são	são
emisión	emitovanje
emisión	emitovati
abajo	down
abajo	oboren
abajo	dole
abajo	ispod
abajo	dole
homenaje	počast
homenaje	homage
guardia	čuvari
guardia	garda
miles	miles
miles	milja
miles	km
miles	hiljade
rural	ruralni
rural	ruralne
pantalla	ekran
pantalla	ekrana
pantalla	prikaz
convento	manastir
clásica	klasični
clásica	klasični
clásica	classic
clásica	klasik
grabado	graviranje
grabado	snimila
grabado	snimljene
grabado	snimljen
grabado	snimio
grabado	bakropis
considerada	smatran
corriente	trenutna
quinto	petom
quinto	peta
quinto	peto
quinto	peti
quinto	quintus
puertas	gates
puertas	vrata
puertas	vrata
puertas	doors
ruiz	ruiz
disponible	dostupan
disponible	dostupno
disponible	dostupni
disponible	dostupna
disponible	raspolaganju
ocasión	povod
mantiene	održava
mantiene	čuva
dulce	slatko
dulce	dulce
dulce	candy
óscar	oskar
óscar	oscar
óscar	óscar
tribunal	tribunal
tribunal	tribunala
tribunal	sud
tribunal	sudnici
profesores	profesora
profesores	profesori
profesores	nastavnike
profesores	nastavnika
profesores	nastavnici
profesores	profesori
profesores	fakultet
profesores	fakulteta
posiciones	pozicija
posiciones	pozicije
posiciones	položaje
posiciones	pozicijama
últimas	najnoviji
últimas	najnovija
últimas	najnovije
honduras	honduras
conferencia	konferencija
conferencia	predavanje
tom	tome
tom	tom
dvd	dvd
comentarios	feedback
comentarios	komentari
comentarios	komentarima
reinado	vladavine
royal	royal
royal	kraljevska
royal	kraljevsko
royal	kraljevski
naval	pomorski
convertirse	postati
convertirse	postanu
convertirse	postale
convertirse	postao
científico	naučnik
científico	naučna
científico	naučne
científico	naučno
plano	karta
plano	ravan
plano	ravne
plano	avion
plano	plan
oportunidad	šansa
oportunidad	prilika
oportunidad	priliku
oportunidad	prilike
documentos	dokumentima
documentos	dokumenata
documentos	dokumenti
documentos	dokumente
viene	dolazi
viene	dolazi
anual	godišnje
anual	godišnjim
anual	godišnji
anual	godišnjem
anual	godišnja
elemento	elemenat
elemento	element
destacado	naglasili
destacado	naglašena
destacado	istakla
destacado	isticanja
destacado	istaknuta
universitario	univerzitet
time	vrijeme
actos	dela
actos	akte
actos	akti
actos	akata
west	zapadu
west	zapad
agustín	agustín
agustín	augustin
agustín	agustin
vega	vega
escenario	scenarij
escenario	scenariju
escenario	scenario
escenario	faza
escenario	bina
comienzos	počeci
brown	brown
flota	flota
aun	čak
clave	password
clave	ključni
clave	ključ
css	css
atlántico	atlantski
atlántico	atlantika
atlántico	atlantska
condición	uslovom
condición	uslov
condición	stanje
jones	jones
construida	sagrađena
construida	izgrađena
construida	izgrađeno
construida	izgradio
construida	konstruisana
moscú	moskva
hernández	hernandez
hernández	hernández
hernández	thomson
profesionales	profesionalci
profesionales	profesionalaca
profesionales	pros
profesionales	profesionalne
profesionales	profesionalna
profesionales	profesionalni
profesionales	professional
quién	ko
quién	koji
cuestión	pitanje
aumento	povećanje
aumento	porast
aumento	povećati
aumento	povećava
aumento	povećanju
aumento	podići
aumento	podigne
aumento	podizanje
aumento	povećan
aumento	povećana
aumento	povećane
aumento	povećanu
aumento	povećanog
encontrado	našla
encontrado	pronađen
encontrado	pronađena
encontrado	pronašli
encontrado	pronašao
encontrado	utvrdila
mejorar	unaprijediti
mejorar	poboljšaju
mejorar	improve
comunes	zajednički
