から	från
予測	prognos
予測	förutsägelse
予測	prognosen
予測	prognos
予測	förutsägelser
予測	prognoser
暗号	kryptering
暗号	chiffer
暗号	kryptografi
メアリー	mary
メアリー	maria
欲しい	want
欲しい	vill
栄養	nutrition
栄養	kost
栄養	näring
不安	angelägen
不安	orolig
不安	ängslig
不安	olustigt
不安	ångest
不安	gripande
食べる	äter
食べる	ätande
食べる	äta
食べる	äter
食べる	äta
食べる	ät
トマス	tomas
トマス	thomas
メタ	meta
検事	åklagaren
検事	åklagare
理想	idealen
理想	ideal
理想	ideal
理想	idealiska
理想	ideala
理想	idealisk
理想	idealiskt
ひろし	hiroshi
たけし	takeshi
遊び	pjäs
遊び	play
遊び	spela
服部	hattori
ハリウッド	hollywood
ショック	chock
ショック	stöt
ショック	chockad
ショック	chockade
フェイス	faith
フェイス	tron
フェイス	tro
フェイス	ansikte
フェイス	ansiktet
フェイス	face
行使	övning
行使	motion
行使	utöva
ピット	grop
ピット	gropen
ピット	pitt
伏見	fushimi
松岡	matsuoka
炭素	kol
体操	gymnast
体操	gymnastik
体操	gymnaster
チェロ	cello
チェロ	cellist
矢野	yano
ワーク	arbete
ワーク	work
ワーク	arbeta
ワーク	jobba
プライバシー	sekretess
プライバシー	privatliv
プライバシー	integritet
プライバシー	avskildhet
美濃	mino
道場	dojo
濃度	koncentrationen
濃度	koncentration
セーブ	spara
セーブ	rädda
セーブ	save
看板	skylt
エンジェル	ängeln
エンジェル	ängel
エンジェル	angel
大西洋	atlantic
大西洋	atlanten
大西洋	atlantiska
ダース	dussin
単語	ord
単語	word
単語	ord
懸念	betänkligheter
懸念	farhågor
テキスト	text
テキスト	texten
テキスト	texter
テキスト	sms
品質	kvalité
品質	kvalitet
品質	kvaliteten
工芸	farkost
工芸	farkoster
工芸	craft
工芸	hantverk
工芸	hantverk
ジア	gia
ジア	zia
主婦	hemmafruar
主婦	hemmafru
三宅	miyake
倉庫	lager
倉庫	lagerlokal
倉庫	magasin
倉庫	lagerlokaler
ワイルド	wild
ワイルド	vilt
ワイルド	frilevande
ワイルド	vilda
ワイルド	vild
ワイルド	wilde
チーフ	chef
チーフ	chief
チーフ	chefen
チーフ	hövding
内側	inre
珍しい	ovanlig
珍しい	ovanliga
珍しい	ovanligt
珍しい	ovanlig
珍しい	ovanligt
アレクサンドル	aleksandr
誰か	någon
誰か	nån
寄付	donationer
寄付	donation
寄付	gåva
寄付	donera
寄付	skänk
寄付	gåvor
寄付	donationer
艦船	fartyg
艦船	skepp
学問	lära
学問	lärande
学問	inlärning
復元	återställ
復元	återställa
復元	återställning
復元	restaurering
復元	återställande
復元	återställning
復元	återupprättande
死ぬ	dö
死ぬ	die
死ぬ	dör
オハイオ	ohio
河合	kawai
フランツ	franz
個別	individuellt
個別	individuell
個別	individuellt
個別	individ
個別	individuella
ベクトル	vektor
古河	koga
古河	furukawa
軍艦	krigsfartyg
軍艦	krigsskepp
軍艦	krigsfartyg
軍艦	krigsskepp
津波	tsunamin
津波	tsunami
津波	tsunamier
美女	skönheter
テック	tech
プラットフォーム	plattformen
プラットフォーム	plattform
プラットフォーム	plattformar
水泳	simma
水泳	simmare
水泳	simning
水泳	simmar
水泳	simma
ダンサー	dansare
ダンサー	dansarna
ダンサー	dansare
ダンサー	dansös
考古学	arkeologi
考古学	arkeolog
考古学	arkeologi
外側	yttre
外側	utåt
外側	utvändigt
外側	yttre
外側	utvändig
レム	lem
レム	rem
征服	erövringar
征服	erövring
征服	erövra
監査	revisionen
監査	revision
監査	revisioner
監査	revision
監査	revision
監査	granskad
監査	granskade
アミ	ami
杉山	sugiyama
早い	early
早い	tidig
早い	tidiga
早い	tidigt
通路	passagen
通路	passage
港湾	hamn
港湾	hamnen
港湾	portvin
港湾	port
港湾	babord
集会	montering
集会	församling
集会	församlingen
ミラノ	milan
ミラノ	milano
ミラノ	milano
封印	säl
封印	sigill
封印	seal
切り替え	byt
切り替え	strömbrytare
切り替え	byta
切り替え	växla
切り替え	växla
切り替え	byter
切り替え	byta
嫌い	ogillar
嫌い	ogilla
嫌い	hata
嫌い	hatar
嫌い	hat
教科書	läroböcker
教科書	lärobok
サイン	skyltar
サイン	tecken
サイン	underteckna
サイン	skylt
サイン	tecken
サイン	signera
人材	personal
人材	personalen
スティック	pinnar
スティック	käppar
スティック	pinne
密度	densitet
密度	täthet
同僚	kollega
同僚	kollegan
同僚	kollegor
同僚	kolleger
同僚	medarbetare
同僚	arbetskamrat
同僚	kollegor
同僚	kolleger
同僚	arbetskamrater
同僚	medarbetare
建築物	fastigheter
建築物	byggnaderna
建築物	byggnader
方程式	ekvation
方程式	ekvationer
スイッチ	växlar
スイッチ	byter
スイッチ	strömbrytare
スイッチ	byt
スイッチ	strömbrytare
スイッチ	byta
スイッチ	växla
レスリング	brottas
レスリング	brottning
レスリング	brottas
壊滅	förintelse
知的	intelligenta
知的	intelligent
花火	fyrverkerier
花火	fyrverkeri
花火	fyrverkeri
フラッシュ	flash
フラッシュ	blixt
フラッシュ	flush
フラッシュ	spola
フラッシュ	spolar
ゆめ	yume
ボイス	röst
ボイス	voice
修復	restaurering
修復	återställande
修復	återställning
修復	återupprättande
字幕	underrubrik
トライ	testa
トライ	försök
トライ	prova
トライ	pröva
闘争	kamp
闘争	kämpa
久保	kubo
宿泊	boende
宿泊	inkvartering
宿泊	logi
洪水	översvämning
洪水	översvämningar
洪水	översvämning
洪水	översvämningar
洪水	översvämning
洪水	översvämningarna
洪水	översvämningar
ナス	aubergine
くま	winnie
くま	nalle
くま	kuma
保証	garanti
保証	garanteras
保証	garanterade
保証	garanterat
保証	garanterad
保証	garantier
保証	garanterar
保証	garantera
保証	garanterar
保証	garanti
三田	sanda
三十	trettio
三十	thirty
想い	funderingar
想い	tankar
ホラー	fasa
ホラー	skräck
ダグラス	douglas
流用	avledning
偵察	spaning
偵察	spaning
ラウ	lau
維新	restaurering
維新	återställande
維新	återställning
維新	återupprättande
コナ	kona
コイン	mynt
コイン	mynt
コイン	slant
踊り	danser
踊り	dansar
踊り	dansande
踊り	dansa
踊り	dancing
踊り	dans
踊り	dansar
刑務所	fängelserna
刑務所	fängelser
刑務所	fängelset
刑務所	prison
刑務所	fängelse
重力	gravitation
ドメイン	domäner
ドメイン	domän
ドメイン	domänen
パーティ	party
パーティ	fest
パーティ	part
パーティ	kalas
パーティ	parti
パーティ	fester
パーティ	parter
パーティ	partier
パーティ	parterna
スーツ	kostymer
スーツ	passar
スーツ	dräkter
スーツ	dräkt
スーツ	kostym
クラーク	clarke
クラーク	clark
信託	litar
ジャージー	jersey
漁業	fiskeri
漁業	fisket
漁業	fiske
漁業	fiskeri
漁業	fiske
松下	matsushita
彫刻	gravyr
彫刻	skulptur
彫刻	staty
彫刻	skulpturer
彫刻	skulptör
彫刻	skulpturer
フィル	phil
無関係	irrelevanta
無関係	ovidkommande
無関係	irrelevant
砂漠	öken
砂漠	öknen
砂漠	desert
砂漠	öknar
セミ	cicada
セミ	cikador
マーガレット	margaret
マーガレット	margareta
砲撃	bombardemang
科目	försökspersoner
科目	ämnen
科目	undersåtar
ひかり	hikari
新井	arai
スロー	slow
スロー	långsam
スロー	långsamt
スロー	sakta
スロー	långsamma
曲線	kurva
曲線	kurvor
恐竜	dinosaurier
恐竜	dinosaurie
恐竜	dinosaurier
レビュー	recensioner
レビュー	omdömen
レビュー	översyn
レビュー	granskning
レビュー	granska
レビュー	omprövning
レビュー	recension
セックス	kön
セックス	sex
小笠原	ogasawara
追記	tillfoga
出品	notering
出品	listar
ピア	peer
ピア	inbördes
ピア	pia
ピア	likar
ピア	jämlikar
パレード	paraden
パレード	parade
パレード	parad
ゴム	gummi
コラボレーション	samarbete
フィン	fena
フィン	fin
フィン	finn
レオン	león
レオン	leon
警察官	polismän
警察官	poliser
警察官	polis
警察官	poliser
警察官	polisen
部族	stam
部族	stammen
メロディ	melodier
メロディ	melodi
メロディ	melody
メロディ	melodin
メロディ	stäm
プレート	registreringsskylt
プレート	plåt
プレート	tallrik
結晶	crystal
結晶	kristall
ハンド	handen
ハンド	hand
見出し	rubriken
見出し	rubrik
見出し	rubriker
見出し	rubriker
見出し	rubrikerna
見出し	rubriker
見出し	rubrikerna
見出し	rubrik
カレー	curry
妖精	fe
妖精	älva
昆虫	insekter
昆虫	insekt
墓地	kyrkogårdar
墓地	begravningsplats
墓地	kyrkogård
墓地	kyrkogården
墓地	begravningsplats
墓地	kyrkogård
妊娠	graviditet
妊娠	dräktiga
妊娠	gravida
妊娠	gravid
野菜	grönsaker
野菜	vegetabiliskt
野菜	grönsak
野菜	vegetabiliska
野菜	grönsaker
野菜	vegetarisk
叔父	onkel
叔父	morbror
叔父	uncle
叔父	farbror
コンクリート	konkret
コンクリート	betong
コンクリート	konkreta
河口	flodmynning
足立	adachi
エントリー	inresa
エントリー	post
エントリー	inträde
エントリー	ingång
エントリー	poster
釣り	mete
釣り	fiska
釣り	fisket
釣り	fiskar
釣り	fiske
ストア	förvaras
ストア	lagra
ストア	butiken
ストア	butik
フロー	flöde
フロー	flödet
南極	antarktis
南極	antarktis
パシフィック	pacific
パシフィック	stillahavsområdet
ハッピー	glada
ハッピー	grattis
ハッピー	lycklig
ハッピー	nöjd
ハッピー	lyckliga
ハッピー	glad
ノーベル	nobels
ノーベル	nobel
センチメートル	centimeter
センチメートル	centimeter
センチメートル	centimeter
スクリーン	bildskärm
スクリーン	skärmen
スクリーン	skärm
シェル	shell
シェル	skal
シェル	skal
シェル	snäckor
グラス	glas
後輩	juniorer
雰囲気	atmosfär
雰囲気	stämning
化粧	makeup
化粧	smink
海底	havsbotten
恒星	klockrent
恒星	stjärnan
恒星	stjärna
恒星	star
ビス	bis
シュート	skjut
シュート	skjuta
介護	vårdgivare
介護	vårdare
介護	skötsel
介護	bryr
介護	omsorg
介護	vård
介護	care
ハンス	hans
プー	bajs
別府	beppu
下流	nedströms
上回る	överträffa
上回る	överstiga
上回る	överskrider
上回る	överskrida
西田	nishida
ヒュー	hugh
水平	horisontell
水平	horisontellt
水平	övergripande
水平	horisontella
水平	vågrätt
ネル	nell
野口	noguchi
本多	honda
スカウト	spejare
スカウト	scout
スカウト	scouter
スカウト	spejare
スカウト	spanare
スカウト	scouterna
じゅん	jun
職人	hantverkare
職人	hantverkare
職人	hantverkare
改定	revidering
改定	översyn
改定	revision
改定	resning
改定	omarbetning
調理	kokning
調理	matlagning
秀樹	hideki
エロ	erotisk
エロ	erotiskt
エロ	erotiska
週末	helgerna
週末	helger
週末	veckoslut
週末	helg
週末	weekend
週末	helgen
週末	veckoslut
ホセ	jose
ホセ	josé
コーン	majs
コーン	kon
スキル	kompetenser
スキル	färdigheter
スキル	kompetens
スキル	färdighet
スキル	skicklighet
サイクル	kretslopp
サイクル	cykler
サイクル	kretslopp
サイクル	cykel
志村	shimura
名作	mästerverk
マット	matt
マット	mattan
マット	matta
吹き替え	dubbade
吹き替え	dubbning
ツイン	tvilling
ツイン	twin
東亜	toa
最小	minimalt
最小	minst
最小	minimum
最小	minsta
フォーラム	fora
フォーラム	forum
フォーラム	forum
フォーラム	forumet
書き込み	skriva
書き込み	skriv
書き込み	skrivande
書き込み	skrift
書き込み	skrivning
書き込み	skriva
書き込み	skriver
地中海	medelhavsområdet
地中海	medelhavet
勇者	tappra
勇者	modigt
勇者	modig
勇者	modiga
貫通	penetrera
シェア	dela
シェア	delning
シェア	delar
シェア	dela
シェア	delningar
シェア	aktier
シェア	delar
シェア	andelar
大洋	oceaner
大洋	haven
大洋	hav
大洋	oceanen
大洋	havet
大洋	hav
大洋	ocean
カリ	cali
カリ	kari
ハインリヒ	heinrich
鈴鹿	suzuka
俳句	haiku
悲劇	tragedier
悲劇	tragedin
悲劇	tragedier
悲劇	tragedi
マルクス	marcus
マルクス	marx
ヴァン	van
ヴァン	skåpbil
喪失	förlust
エール	ale
分散	varians
分散	distribuerade
分散	fördelat
分散	utdelade
分散	distribueras
分散	fördelad
分散	fördelade
小西	konishi
ビリー	billy
垂直	vinkelräta
垂直	vinkelrät
垂直	vinkelrätt
乾燥	torrt
乾燥	torka
乾燥	torra
乾燥	torr
乾燥	torkning
落下	faller
落下	sjunkande
落下	fallande
落下	hösten
落下	faller
落下	fall
落下	ramla
落下	höst
落下	falla
告示	märka
マリン	marin
マリン	marina
マリン	marin
マリン	marine
マリン	marint
マリン	marinsoldat
スタンダード	standarden
スタンダード	standard
繊維	textil
繊維	textilier
繊維	fibrer
繊維	fiber
繊維	fibrer
繊維	fiber
繊維	fibrer
繊維	fiber
繊維	fibrerna
繊維	fibrer
繊維	fiber
待ち	väntande
待ち	väntan
待ち	väntar
待ち	vänta
スパ	spa
スパ	spa
エンターテイメント	underhållning
エンターテイメント	nöjen
エンターテイメント	entertainment
演習	övningar
演習	manöver
検出	upptäckt
検出	upptäcka
検出	detektera
検出	upptäcka
検出	detektera
配列	matriser
体力	hållfasthet
体力	styrka
コンテナ	container
コンテナ	behållare
コンテナ	behållare
コンテナ	containrar
ライアン	ryan
ペルー	peruanska
ペルー	peru
はるか	haruka
ケンタッキー	kentucky
荒木	araki
拳銃	pistoler
ルシア	lucia
アンテナ	antenn
ヒロ	hiro
ラマ	lama
ラマ	lama
フェニックス	fenix
フェニックス	phoenix
船体	hull
船体	skrov
船体	skrovet
狩り	jaga
狩り	jakt
狩り	hunt
狩り	jagar
狩り	jakt
狩り	jaga
狩り	jagar
キッド	kid
キッド	grabb
キッド	grabben
陸奥	mutsu
エコ	eco
エコ	eko
クリスチャン	kristet
クリスチャン	christian
クリスチャン	kristna
クリスチャン	kristen
チケット	biljetterna
チケット	biljetter
チケット	biljett
上原	uehara
幻想	illusion
幻想	illusioner
イリノイ	illinois
フォト	photo
フォト	foto
石炭	stenkol
石炭	kol
グラム	gram
グラム	gram
ウィルソン	wilson
ボウ	båge
ボウ	bog
ボウ	buga
キリスト	kristus
ループ	slingor
ループ	loop
ループ	slinga
ラジ	raj
書き換え	omskrivning
せつ	koka
開く	öppna
開く	open
開く	öppet
開く	öppen
開く	öppnas
開く	öppnar
開く	öppnande
開く	öppning
開く	öppnar
電圧	spänning
流し	sjunka
流し	sänka
ジェリー	jerry
和解	försoning
和解	uppgörelse
和解	bosättning
和解	avveckling
喜劇	komedi
光学	optiska
光学	optisk
光学	optiskt
光学	optik
トミー	tommy
ライター	tändare
ライター	writer
ライター	skribent
ライター	författare
ライター	lättare
ライター	ljusare
ライター	tändare
信用	kredit
信用	credit
タイガー	tiger
キット	kit
ビジュアル	visuellt
ビジュアル	visuell
ビジュアル	visuella
増田	masuda
歩行	walking
歩行	gående
歩行	vandrande
歩行	promenerar
歩行	promenad
歩行	promenad
歩行	promenera
歩行	walk
デヴィッド	david
割引	rabatt
割引	rabatter
割引	rabatt
カナ	kana
クレイ	cray
クレイ	lera
クレイ	clay
変数	rörlig
変数	variabeln
変数	variabel
変数	varierande
変数	variablerna
変数	variabler
影響力	påverkan
影響力	inflytande
影響力	påverka
カテゴリー	kategori
カテゴリー	kategorin
カテゴリー	kategorierna
カテゴリー	kategorier
ストレート	straight
ストレート	rakt
ストレート	rak
ストレート	raka
ストレート	snyggt
ストレート	prydligt
牧師	pastor
ウルフ	varg
ウルフ	wolf
ウルフ	vargen
フロンティア	gräns
純粋	rena
純粋	ren
純粋	rent
役職	ställning
役職	position
役職	ståndpunkt
役職	befattning
役職	rubriker
役職	titlar
支払	avbetalning
支払	betalning
支払	utbetalning
正しく	korrekt
薬物	läkemedel
薬物	droger
薬物	knark
薬物	narkotika
薬物	drog
誘拐	kidnappning
誘拐	kidnappad
誘拐	kidnappade
誘拐	kidnappat
侵略	invasion
侵略	invasionen
侵略	aggressivitet
侵略	aggression
侵略	aggressioner
いずみ	izumi
冷却	kylning
冷却	kyla
冷却	nedkylning
冷却	kylning
フード	huven
フード	huva
フード	hood
化石	fossiler
化石	fossila
化石	fossil
市原	ichihara
踊る	dansande
踊る	dansa
踊る	dancing
踊る	dans
踊る	dansar
ジョニー	johnny
渓谷	gorge
推奨	rekommenderas
推奨	rekommenderade
推奨	rekommenderat
推奨	rekommenderad
デッド	död
デッド	döda
デッド	dött
デッド	dead
天文台	observatoriet
天文台	observatorium
指数	exponent
北西部	northwestern
北西部	nordvästra
エアロ	aero
ドット	prickar
ドット	punkter
ドット	punkt
ドット	pricken
ドット	prick
ドット	dot
果実	frukter
果実	frukt
果実	frukter
果実	frukt
虐殺	massakern
虐殺	massakrer
虐殺	massaker
魅力	charm
土屋	tsuchiya
弥生	yayoi
玩具	leksak
玩具	leksaker
広がる	spridning
広がる	sprider
広がる	sprida
広がる	sprids
南京	nanjing
住宅地	bostadsområde
昼間	middagstid
昼間	dagtid
大気	atmosfär
大気	stämning
解任	uppsägning
インディアナ	indiana
エンターテインメント	underhållning
エンターテインメント	nöjen
エンターテインメント	entertainment
津田	tsuda
傑作	mästerverk
傑作	mästerverk
ソニック	sonic
交戦	engagera
クライ	gråt
クライ	gråta
クライ	gråter
ヴェネツィア	venedig
起動	start
起動	lansering
起動	avfyrning
起動	uppskjutning
起動	inleda
起動	starta
ディーン	dekanus
ディーン	dean
ボルト	bolt
ボルト	bult
カーブ	kurva
カーブ	kurvor
荷物	bagaget
荷物	bagage
荷物	bagaget
荷物	resgods
荷物	bagage
アイデア	uppslag
アイデア	idéer
アイデア	idé
弾薬	ammunition
弾薬	ammunition
グレー	grå
グレー	grått
グレー	gråa
グレー	grå
グレー	grått
グレー	gråa
コナン	conan
抽選	lotto
抽選	lotteri
ユリウス	julius
品種	släkte
品種	ras
品種	sorterna
品種	sorter
品種	sort
品種	variation
久保田	kubota
角度	vinkeln
角度	vinkel
エレベーター	hissar
エレベーター	lyfta
エレベーター	lyft
エレベーター	hiss
エレベーター	hissen
エレベーター	hiss
アンドレ	andre
アンドレ	andré
アンドレ	andré
批評家	kritiker
召喚	åkalla
召喚	tillkalla
召喚	kallelse
ヤマハ	yamaha
拘束	återhållsamhet
拘束	bindemedel
拘束	bindande
拘束	bindning
花嫁	bruden
花嫁	brud
マンチェスター	manchester
マウント	montering
マウント	mount
マウント	montera
マウント	berget
ダート	smuts
ダート	jord
動物園	djurparker
動物園	djurparken
動物園	djurpark
動物園	djurparker
動物園	zoo
音楽家	musiker
訂正	rättelser
訂正	rättelse
訂正	korrigering
ソックス	sox
ソックス	strumpor
幽霊	ghost
幽霊	vålnad
幽霊	spöke
調達	anskaffning
調達	tillvaratagande
調達	upphandling
予防	förebyggande
予防	förebyggande
予防	förebygga
予防	prevention
飛鳥	asuka
再婚	omgift
谷口	taniguchi
胴体	överkropp
胴体	bålen
胴体	bål
胴体	bröstkorg
難波	namba
フランシス	frans
フランシス	francis
ロッテ	lotte
友情	vänskap
友情	vänskap
機材	utrustning
ブッシュ	bush
ブッシュ	buske
ブッシュ	busch
コンパクト	kompakt
コンパクト	komprimera
パロディ	parodi
反射	eftertanke
反射	reflektion
反射	spegelbild
反射	reflexioner
反射	funderingar
反射	reflektioner
北野	kitano
小売	detaljhandeln
小売	detaljhandel
後で	senare
死体	liket
死体	lik
死体	kadaver
村山	murayama
平井	hirai
刺激	stimulans
刺激	stimuleras
刺激	stimuli
テイラー	taylor
アルファベット	alfabetet
達也	tatsuya
フォーマット	formatera
フォーマット	formatering
フォーマット	format
フォーマット	formatera
フォーマット	formatet
フォーマット	format
ケア	skötsel
ケア	bryr
ケア	omsorg
ケア	vård
ケア	care
アース	jorden
アース	earth
アース	jord
バルブ	ventil
バルブ	ventiler
伊賀	iga
富田	tomita
鉱物	mineral
鉱物	mineraler
鉱物	mineral
鉱物	mineralämnen
幸福	lycka
幸福	lyckan
振動	vibrerar
振動	vibrerande
振動	vibrationer
振動	vibration
ピーク	peak
ピーク	topp
台北	taipei
阿波	awa
任天堂	nintendo
山地	berg
山地	fjällen
症候群	syndromet
症候群	syndrom
志摩	shima
汚染	förorening
汚染	miljöförstöring
汚染	föroreningar
汚染	förorenade
汚染	förorenad
汚染	förorenat
汚染	förorening
汚染	kontamination
ひとみ	hitomi
フランソワ	francois
フランソワ	françois
メニュー	menyn
メニュー	meny
メニュー	menyerna
メニュー	menyer
洋子	yoko
火星	mars
細菌	bakterie
細菌	bakteriell
細菌	bakterier
リンカーン	lincoln
中尉	löjtnant
ハーン	hahn
ハーン	khan
民主主義	demokratiskt
民主主義	demokratisk
民主主義	demokratiska
民主主義	demokratin
民主主義	demokrati
背中	tillbaks
背中	tillbaka
背中	bakåt
背中	rygg
背中	backa
競合	konkurrent
競合	konkurrenten
競合	tävlande
競合	konflikten
競合	konflikter
競合	konflikt
ミスター	herrn
ミスター	mister
水路	vattenvägar
水路	vattenvägar
小屋	hut
小屋	hydda
キュー	kö
キュー	köer
元素	grundämnen
元素	inslag
元素	element
元素	elementet
元素	element
ヒューストン	houston
ヒューストン	huston
アーク	båge
アーク	arc
性的	sexuell
性的	sexuella
性的	sexuellt
グレン	glen
グレン	glenn
薔薇	rose
薔薇	ros
薔薇	roses
薔薇	rosor
スズキ	suzuki
カート	vagnar
カート	vagn
カート	kärra
技法	teknik
技法	tekniken
王女	princess
王女	prinsessan
王女	prinsessa
トリオ	trio
狭い	smalt
狭い	smala
狭い	smal
狭い	snävare
狭い	smalare
母音	vokaler
母音	vokal
シンボル	symboler
シンボル	symbolerna
シンボル	symbol
シンボル	symbolen
情熱	passion
デトロイト	detroit
補足	kompletterande
太鼓	trumma
太鼓	trummor
クルー	besättning
クルー	besättningen
クルー	manskap
クルー	crew
左側	kvar
左側	left
左側	vänstra
左側	vänstern
左側	vänster
所得	inkomster
所得	intäkter
所得	inkomst
集める	samla
集める	samlas
集める	samla
カタログ	kataloger
カタログ	katalog
カタログ	kataloger
カタログ	sortiment
カタログ	katalogen
カタログ	katalog
保全	bevarande
保全	konservering
保全	bevarande
卒業生	alumner
卒業生	akademiker
バリ	bali
有権者	väljare
有権者	väljare
有権者	röstande
有権者	väljarna
焼き	bränn
焼き	bränna
焼き	bränner
カンザス	kansas
獅子	lejonet
獅子	lion
獅子	lejon
日程	tidsplan
日程	tidtabell
日程	schema
婚約	fästmö
婚約	interaktioner
婚約	förlovning
婚約	interaktion
婚約	engagemang
婚約	engagerade
婚約	förlovade
婚約	engagerat
婚約	förlovad
婚約	engagerad
ディスプレイ	visa
ディスプレイ	display
ディスプレイ	uppvisning
旅館	inn
旅館	värdshus
旅館	inn
旅館	värdshus
マニア	mani
退学	utvisning
退学	avvisning
退学	utvisade
退学	relegerad
繰り返す	repetera
繰り返す	upprepar
繰り返す	upprepa
サイエンス	vetenskap
サイエンス	naturvetenskap
サイエンス	vetenskapen
アパート	lägenhet
アパート	lägenhet
アパート	lägenheter
真理	sanningar
真理	sanning
真理	sanningen
真理	sanningens
オートバイ	motorcykel
オートバイ	motorcyklar
オートバイ	motorcykel
オートバイ	motorcyklar
マツ	pinus
マツ	tall
マツ	pine
明示	uttryckliga
明示	explicit
明示	uttrycklig
明示	uttryckligt
加速	acceleration
電池	batteri
電池	batteriet
電池	batterierna
電池	batterier
まもなく	strax
まもなく	snart
深刻	seriös
深刻	seriöst
深刻	allvarliga
深刻	allvarlig
深刻	allvarligt
緩和	avkoppling
ミシガン	michigan
クリエイティブ	kreativ
クリエイティブ	kreativa
クリエイティブ	kreativt
年次	årligen
年次	årlig
年次	årliga
年次	årligt
天野	amano
破産	bankrutt
破産	bankrutt
破産	konkurs
破産	konkurser
交付	utfärdande
交付	utgivande
交付	utgivning
交付	emission
法廷	domstolen
法廷	revisionsrätten
法廷	court
法廷	domstol
アンパン	hägersten
撤回	återkalla
撤回	återkallande
撤回	upphävande
スケール	fjällig
スケール	fjäll
スケール	skalan
スケール	skala
スケール	fjäll
天井	tak
天井	taken
天井	tak
人格	personlighet
人格	personligheten
岩田	iwata
セッション	session
セッション	sessionen
セッション	sessioner
遠く	långt
遠く	fjärran
系譜	stamtavla
系譜	släktforskning
系譜	släktträd
宇宙船	rymdskepp
宇宙船	rymdskeppet
篠原	shinohara
トロント	toronto
アレン	allen
研究室	laboratoriet
研究室	laboratorium
研究室	labb
研究室	labbet
研究室	lab
債務	förpliktelser
債務	skyldigheter
債務	förpliktelse
債務	skyldighet
債務	skyldigheten
債務	skulder
債務	skuldsättning
債務	skuld
教区	församling
教区	socken
教区	stift
マーケティング	marknadsföring
マーケティング	marknadsföringen
赤色	röda
赤色	rött
赤色	röd
倒産	konkurs
倒産	obestånd
倒産	insolvens
倒産	bankrutt
倒産	konkurs
倒産	konkurser
菓子	konfekt
伝記	biografier
伝記	biografi
町長	borgmästaren
町長	borgmästare
エレクトリック	electric
エレクトリック	elektriskt
エレクトリック	elektrisk
エレクトリック	elektriska
頂点	apex
アトランタ	atlanta
エンジニア	ingenjör
寝台	kajplats
ジャーナル	tidskrift
ジャーナル	journal
ジャーナル	tidning
チャージ	laddning
チャージ	laddar
チャージ	laddning
ランダム	slumpmässiga
ランダム	random
ランダム	slumpmässigt
ランダム	slumpvis
ランダム	slumpmässig
ピース	frid
ピース	freden
ピース	peace
ピース	fridens
ピース	fred
ピース	bit
ピース	stycke
儀式	ceremoni
儀式	ceremonin
儀式	ceremonier
儀式	ritual
儀式	ritualer
プレーヤー	player
プレーヤー	spelaren
プレーヤー	spelare
ポスター	affisch
ポスター	affischen
ポスター	affischer
ポスター	affischerna
ロマンス	romans
ロマンス	romantik
アルファ	alpha
アルファ	alfa
バスク	baskiska
薄い	tunna
薄い	tunn
薄い	tunt
薄い	smal
パンク	punk
エージェンシー	agentur
エージェンシー	byrån
エージェンシー	byrå
ペル	pell
佐渡	sado
笑い	skrattet
笑い	skratt
笑い	skrattar
笑い	skratta
笑い	skrattar
笑い	skratta
笑い	skratt
挨拶	hälsar
挨拶	hälsning
挨拶	hälsningar
ニコライ	nikolaj
ニコライ	nicolai
ニコライ	nikolaj
ニコライ	nikolai
広東	guangdong
広東	canton
アレックス	alex
排出	utsläpp
排出	emission
竹田	takeda
セルフ	self
セルフ	själv
ロープ	rep
ロープ	rep
ロープ	linor
鳥類	fåglar
鳥類	fågel
鳥類	fågeln
太平	taiping
外交官	diplomat
外交官	diplomater
リクエスト	begäran
リクエスト	önskemål
リクエスト	förfrågningar
リクエスト	begäran
リクエスト	begära
リクエスト	förfrågan
リクエスト	begär
カントリー	landet
カントリー	land
等級	storleksordning
ホット	hett
ホット	hot
ホット	snygg
ホット	heta
ホット	varmt
オーディオ	ljudsignal
オーディオ	ljud
オーディオ	audio
鑑賞	uppskattning
交際	relationer
交際	förhållanden
交際	dejtar
交際	dejta
交際	dating
交際	relation
交際	förhållande
交際	förhållandet
交際	släktskap
ヘア	hair
ヘア	hår
ヘア	håret
どこか	nånstans
どこか	någonstans
望遠鏡	teleskop
望遠鏡	teleskop
陰謀	konspiration
陰謀	sammansvärjning
生年月日	födelsedatum
生年月日	födelsedatum
生年月日	födelsedag
発信	avgående
発信	utåtriktad
発信	utgående
営利	vinst
飛ぶ	fly
飛ぶ	flyger
飛ぶ	flyg
飛ぶ	fluga
飛ぶ	flyga
飛ぶ	flyger
飛ぶ	flygning
飛ぶ	flyga
飛ぶ	flygande
国名	landet
国名	land
エッセイ	uppsats
エッセイ	uppsatsen
エッセイ	uppsatser
神殿	templet
神殿	tempel
神殿	temple
採択	antaget
採択	antagna
採択	antagen
採択	adopterad
採択	antogs
マニュアル	handböcker
マニュアル	manualer
マニュアル	manuell
マニュアル	manual
マニュアル	handbok
マニュアル	manuellt
シフト	skift
シフト	shift
シフト	skifta
シフト	skift
性別	kön
性別	kön
性別	sex
露出	utsatt
露出	exponerad
露出	utsatta
露出	exponerade
露出	exponeringen
露出	exponering
裕子	yuko
ポルノ	pornografiskt
ポルノ	pornografi
ポルノ	porr
ポル	pol
顧客	kunden
顧客	kund
挿絵	illustrationer
モト	moto
