din	від
străină	іноземний
iubit	кохав
iubit	коханою
iubit	коханим
iubit	коханої
iubit	коханим
iubit	кохана
iubit	коханий
iubit	коханого
iubit	хлопець
entitate	сутності
entitate	сутність
platină	platinum
rezolva	вирішити
continental	continental
caesar	цезар
cruci	хрестики
cruci	порушила
cruci	перехрестя
pierdute	втрачений
pierdute	програв
pierdute	lost
perioadele	строк
perioadele	строків
bianco	bianco
ilustrează	наочно
ilustrează	проілюструвати
cardinal	кількісний
clare	клара
vulcan	вулкан
vulcan	vulcan
moștenit	успадкував
curentului	поточні
curentului	поточний
curentului	поточна
curentului	течія
curentului	струм
destinație	призначення
hawaii	гаваї
sunetul	sound
sunetul	звук
xbox	xbox
inca	still
inca	ще
inca	надалі
inca	досі
gama	гама
gama	гами
gama	гамма
gama	грамів
baby	немовля
baby	малятко
baby	дитина
evaluarea	оцінка
evaluarea	оцінювання
cinematografie	кінематограф
danez	данська
râurilor	річок
râurilor	річки
râurilor	ріки
paula	паула
acoperiș	дах
conferință	конференція
conferință	конференції
legală	правові
legală	правова
legală	юридична
legală	юридичні
legală	юридичний
civili	цивільних
elisabeth	єлизавета
citește	прочитайте
citește	читати
citește	прочитані
citește	читайте
citește	прочитати
citește	читання
variate	parus
bros	bros
prăbușit	розбився
prăbușit	згорнуто
clasificate	оголошення
clasificate	класифікованих
pic	pic
administrare	адміністрація
administrare	адміністрації
administrare	адміністрування
cereale	зерна
cereale	зерно
cereale	пластівці
warren	воррен
parlamentară	парламентська
ferenc	ференц
pictori	художників
stein	стайн
doo	ду
étienne	етьєн
trafic	навантаження
trafic	пробки
trafic	трафік
trafic	рух
baraj	гребля
absolvent	випускниця
absolvent	випускник
islamică	ісламський
derivă	пропала
balta	ставок
balta	понд
balta	калюжі
aires	айрес
roberts	робертс
kingdom	царство
kingdom	kingdom
kingdom	королівство
amândoi	обоє
amândoi	обидва
amândoi	обох
amândoi	обидві
amândoi	обом
statuie	статуя
tennessee	теннессі
toamnă	осінь
moștenirea	застаріла
moștenirea	спадок
moștenirea	успадкування
oslo	осло
turner	тернер
adăugate	додано
adăugate	додані
beta	бета
aripi	крила
golf	гольф
interzisă	заборона
interzisă	заборонено
interzisă	заборонене
interzisă	заборонений
interzisă	заборонені
interzisă	заборонено
numirea	зустріч
contactul	контакт
contactul	контактна
java	java
java	ява
alexandre	александр
siberia	сибір
inspector	ревізор
inspector	інспектор
cumva	якось
ocean	океан
claudia	клаудія
plăcut	подобалось
plăcut	терпів
plăcut	сподобався
plăcut	сподобалося
plăcut	приємного
plăcut	приємніше
plăcut	приємним
plăcut	приємна
evans	еванс
franceza	френч
franceza	французька
franceza	французькою
franceza	французький
wien	wien
wien	він
edge	ребро
edge	край
edge	ребра
edge	edge
declarație	заява
declarație	виписка
declarație	твердження
declarație	декларація
declarație	оголошення
conferă	порадитися
discursul	мовлення
discursul	промову
folosire	користування
folosire	використання
intrând	введення
intrând	вводити
tabel	стіл
tabel	столик
tabel	таблиця
tabel	таблиці
indiei	індію
indiei	індія
indiei	індії
corrèze	коррез
emise	видала
emise	виданий
emise	випущено
manastirea	монастир
louisiana	луїзіана
baschet	баскетбол
organ	орган
hotelul	готель
oarecum	дещо
finistère	фіністер
tranziție	перехід
distanțe	дистанцій
distanțe	відстані
cald	гаряча
cald	hot
cald	гарячий
cald	гаряче
cald	гарячі
cald	тепло
cald	теплі
cald	тепла
adânc	глибока
adânc	deep
adânc	глибоко
adânc	глибокий
salvare	спасіння
salvare	врятувати
salvare	рятівник
salvare	порятунок
vacanță	святкова
vacanță	свято
vacanță	відпустка
malta	мальта
fotbalul	футбол
radical	ключ
radical	радикальні
radical	радикальна
asalt	десант
asalt	напад
renault	renault
sierra	сьєрра
specializate	спеціалізовані
specializate	спеціалізована
buenos	буенос
dificultăți	складності
dificultăți	складність
dificultăți	труднощі
râurile	річок
râurile	річки
râurile	ріки
tribuna	трибун
lapte	молоко
lapte	молока
lapte	milk
grove	гаю
memoriile	мемуари
memoriile	мемуари
viteze	швидкості
studios	studios
clara	клара
vieți	життів
vieți	живе
boemia	bohemia
oferind	пропозиція
letonia	латвії
letonia	латвія
islanda	ісландія
islanda	ісландії
hanovra	ганновер
hanovra	hannover
rahman	рахман
edinburgh	единбург
hlist	hlist
silva	сілва
democratic	демократично
democratic	демократичні
democratic	демократичний
democratic	демократична
distinge	відрізняти
distinge	відрізнити
vrei	вимагаємо
vrei	хочу
vrei	хочеш
strategice	стратегічний
strategice	стратегічного
strategice	стратегічна
utilizând	користування
utilizând	використання
numeric	числове
numeric	цифрову
simte	feel
simte	відчуваю
simte	відчути
lloyd	ллойд
robinson	робінсон
controverse	спір
lunile	місяці
lunile	місяцями
lunile	місяців
rase	гонок
rase	раси
rase	порід
bordeaux	бордо
lecții	уроки
jay	джей
soră	сестра
teste	перевірки
teste	тести
aventuri	пригоди
aventuri	пригодницький
aventuri	adventure
aventuri	пригоди
aventuri	пригода
autorități	влади
estimare	оцінки
estimare	оцінка
estimare	оцінка
comparativ	порівняльна
comparativ	порівняно
comparativ	порівняно
islamice	ісламський
salt	стрибати
salt	перехід
salt	стрибок
salt	перейти
salt	сіль
salt	солі
bălcescu	белческу
dezvolta	розвивати
dezvolta	розробка
tensiune	напругу
tensiune	напруга
tensiune	напруги
banda	стрічку
banda	стрічка
banda	плівка
banda	стрічки
batman	бетмен
pius	пій
trăiască	жити
trăiască	live
trăiască	наживо
trăiască	живу
trăiască	трансляція
exprimate	зіграла
exprimate	висловив
exprimate	висловили
moneda	валюта
moneda	валюту
moneda	валюти
moneda	монета
moneda	фішка
moneda	монету
instalații	встановленого
romeo	ромео
aruncă	викидати
aruncă	молота
aruncă	кинути
conservare	охорони
conservare	енергозбереження
conservare	консервація
matilda	matilda
recentă	недавні
recentă	нещодавні
accentul	акцент
trenul	потяг
trenul	поїзд
bate	били
bate	біт
bate	побили
bate	ритми
bate	доль
manuscris	грамоти
manuscris	рукопис
tanc	танк
veliko	велико
bolnav	хворим
bolnav	хворі
bolnav	хвора
bolnav	хворий
bolnav	захворіла
prix	prix
prix	прі
nguyen	нгуєн
afectează	впливає
afectează	вплине
afectează	вплинути
afectează	впливати
fiice	доньки
fiice	дочки
nigeria	нігерія
nigeria	нігерії
gust	смак
gilbert	гілберт
vizuale	презентовані
minnesota	міннесота
allah	аллах
joan	іванна
joan	джоан
latina	латинська
latina	латинської
latina	латинські
latina	латина
vila	vila
vila	вілла
bor	бор
bor	бор
muncitori	робітників
muncitori	працівників
muncitori	працівники
muncitori	робітники
gabrovo	габрово
strategic	стратегічно
strategic	стратегічний
strategic	стратегічного
strategic	стратегічна
privit	дивились
privit	дивилися
privit	дивився
dennis	деніс
dennis	денис
dennis	денніс
geografia	географія
miami	miami
miami	маямі
lang	ленг
multumesc	дякую
multumesc	дякуємо
bugetul	бюджет
matthew	матвія
matthew	матвій
matthew	метью
intervalul	асортимент
intervalul	діапазон
intervalul	хребет
intervalul	інтервал
intervalul	проміжок
wisconsin	вісконсин
străzile	вулицям
străzile	вулиць
străzile	вуличками
străzile	вулицями
străzile	вулиці
sunete	звуки
sunete	звучить
cablu	дріт
cablu	кабель
barajul	гребля
autonom	автономна
autonom	автономний
lucas	лукас
justin	джастін
laurent	лоран
lingvistice	мовні
lingvistice	мовний
northern	північна
northern	північний
northern	північне
astea	ці
procedura	процедури
procedura	процедуру
procedura	процедура
caussols	коссоль
marx	маркс
marx	маркса
primăvară	весняна
primăvară	весна
primăvară	весняний
primăvară	весняні
aprox	приблизно
gândirea	роздуми
gândirea	мислення
esențial	необхідних
esențial	необхідного
esențial	необхідний
consecutive	послідовних
consecutive	підряд
consecutive	послідовними
navarra	наварра
asimov	азімов
repere	найважливіше
repere	підсвічування
repere	найголовніше
cifră	цифру
cifră	цифра
singapore	сінгапурі
singapore	сінгапуру
interpreta	грамотно
acoperire	фарбування
acoperire	обкладинку
acoperire	cover
acoperire	обкладинка
acoperire	обкладинки
acoperire	покриття
wells	веллс
pasăre	птахи
pasăre	птаха
pasăre	пташка
pasăre	птах
ocazional	місцями
dedesubt	під
dedesubt	нижче
dedesubt	знизу
atei	безбожників
fundul	зад
stadiul	стадія
transforma	перетворити
transforma	перетворення
grădină	садку
grădină	садок
grădină	сад
springs	пружини
detaliate	докладні
detaliate	детальний
detaliate	детальні
estimat	орієнтовний
estimat	приблизна
derivate	похідні
derivate	похідний
derivate	похідна
liban	лівану
liban	ліван
scaune	крісла
scaune	стільці
scaune	стільців
scaune	місця
scaune	сидіння
gov	gov
béla	бела
regii	королі
apărând	павільйоні
apărând	захищав
emma	емма
persană	перська
doyle	дойль
efectuarea	творити
efectuarea	внесення
efectuarea	виконання
organe	органи
organe	орган
surori	сестрички
surori	сестри
goethe	гете
cazimir	казимир
aug	aug
eforturi	зусилля
bobby	боббі
ring	кільце
ring	перстень
ring	каблучка
ring	кільцева
sever	суворі
sever	тяжкий
sever	севе
faze	етапів
faze	фази
pielea	оболонка
pielea	шкіра
pielea	шкіри
abordare	підхід
vorbind	говорячи
vorbind	speaking
apărat	захищали
apărat	захищав
bretagne	бретань
mina	міна
pactului	пакт
cameron	кемерон
revistele	журнали
decisiv	рішучий
sălbatice	дикі
sălbatice	дикий
sălbatice	wild
sălbatice	диких
noroc	будьмо
definiția	визначення
stins	вимер
averea	багатства
averea	багатство
practicat	повторень
dați	віддам
dați	дайте
dați	надати
țintă	призначення
țintă	ціль
comunitățile	громад
nenumărate	незліченні
vânzare	розпродаж
vânzare	продаж
cunoștință	знайомі
vărul	кузен
mer	мер
automată	автоматична
automată	автоматичний
automată	автоматичне
automată	автоматичні
refugiați	біженців
fereastră	вікно
rector	ректора
propagandă	пропаганда
dominat	домінують
crească	виростають
crească	рости
crească	вирощують
crească	ростуть
rebel	rebel
ccd	пзз
lanțul	ланцюжок
lanțul	ланцюг
uruguay	уругвай
pascal	паскаль
mecanica	механіка
abbasid	аббасидський
iugoslaviei	югославії
damian	даміан
roll	рол
roll	roll
roll	кинути
preluarea	отримання
preluarea	поглинання
coadă	черги
coadă	чергу
coadă	черга
coadă	поставити
coadă	хвіст
judecător	суддя
judecător	судді
judecător	суддю
semnează	підписати
semnează	знак
palermo	палермо
hugh	гуго
termică	термальні
laos	лаосу
argumentele	аргументи
argumentele	аргументів
uesac	uesac
fir	дріт
fir	дроту
fir	нитки
fir	гілка
legiunea	легіон
chip	чіп
prefect	префекта
coroană	віночок
coroană	вінок
coroană	корону
coroană	корона
coroană	корони
localizată	розташовані
localizată	знаходиться
localizată	розташовано
localizată	розташований
localizată	локалізоване
triburile	народами
triburile	племен
mon	мон
mon	mon
lisa	ліза
platoul	плато
jpg}}	jpg}}
păsările	птахи
păsările	пташки
arcul	уклін
arcul	арку
arcul	лук
square	квадратний
square	площа
square	квадрат
doc	doc
doc	документ
doc	док
încet	повільно
call	дзвінок
call	зателефонувати
call	виклик
cerul	небом
cerul	небо
esențiale	необхідних
esențiale	необхідного
esențiale	необхідний
transferul	трансфер
transferul	перенесення
creatorul	творець
creatorul	автор
creatorul	створив
companiile	компанії
companiile	компаній
companiile	компаніями
silvia	сільвія
silvia	сільвія
gibson	гібсон
înconjurată	оточують
înconjurată	оточили
viktor	віктор
adulți	дорослі
adulți	дорослих
adulți	доросла
adulți	дорослі
adulți	доросле
adulți	дорослий
nivele	етапи
nivele	рівні
nivele	рівнів
estadio	естадіо
copertă	обкладинку
copertă	cover
copertă	обкладинка
copertă	обкладинки
atribuită	призначена
atribuită	оргкомітет
atribuită	призначені
wood	вуд
wood	деревина
wood	лісова
abc	abc
geo	geo
coordonatele	координати
johan	йоган
santos	сантос
gif	gif
credit	кредитний
credit	кредитна
credit	кредит
simfonia	симфонічний
simfonia	симфонія
marcând	оцінок
marcând	оцінювання
visul	сон
visul	dream
visul	мрія
eddie	едді
întreprinderi	підприємств
întreprinderi	підприємства
mir	мір
entități	сутності
pescuit	рибалку
pescuit	рибалити
pescuit	тунця
proporție	пропорція
proporție	співвідношення
opoziția	протистояння
jorge	хорхе
frecvența	частоту
frecvența	частота
atribuite	призначена
atribuite	оргкомітет
atribuite	призначені
bursă	братства
bursă	товариство
bursă	стипендію
etaje	поверхи
etaje	поверхів
rază	радіус
reciproc	взаємного
reciproc	спільний
reciproc	взаємно
extra	додатковий
extra	зайві
extra	додаткова
extra	додаткові
avansate	додатковий
avansate	додаткові
avansate	додаткове
avansate	розширений
avansate	додатково
trenuri	перевізників
trenuri	потяги
trenuri	поїзди
antena	блюдо
antena	страва
antena	антени
antena	антена
umbra	тіней
umbra	морок
umbra	shadow
umbra	тінь
umbra	згортання
umbra	тони
umbra	відтінок
umbra	згорнути
vocală	голосний
vocală	піднесення
creuse	крез
omorât	убитий
omorât	вбив
omorât	вбили
mărturii	свідчення
mărturii	показання
aaron	аарон
aaron	арон
falls	водоспад
figură	фігура
paraná	парана
transformare	трансформація
transformare	перетворення
academică	академічна
academică	навчального
academică	академічний
promovează	рекламувати
promovează	просувати
promovează	розповсюдити
promovează	рекламувати
promovează	boost
digitale	цифрове
digitale	digital
digitale	цифрова
digitale	цифровий
abbas	аббас
grafic	граф
grafic	графіка
grafic	графік
grafic	графіку
grafic	графічні
grafic	діаграма
grafic	діаграми
antrenori	тренерів
contul	рахунок
pedeapsa	пенальті
pedeapsa	штраф
pedeapsa	покарання
bancă	банк
bancă	лавці
bancă	лавка
mei	мей
sevilla	севілья
sevilla	севільї
domnule	сер
domnule	пане
definite	визначений
definite	визначена
definite	визначені
definite	визначено
definite	визначається
pauză	пауза
pauză	призупинити
pauză	break
pauză	перерва
pauză	розбити
pauză	розрив
pauză	перерви
allan	аллан
seminarul	семінар
săptămâna	тиждень
globală	глобальний
globală	global
globală	загальні
torre	торре
conan	конан
brescia	брешія
sarcini	завдання
sarcini	задачі
înfrânt	перемогли
înfrânt	поразки
hrușciov	хрущов
roxana	роксана
ferrara	феррара
string	рядок
julian	юліан
mandatului	мандат
collins	коллінз
ontario	онтаріо
valoroase	цінні
valoroase	корисна
valoroase	цінний
manifestat	виявив
pianist	піаніст
reclamă	комерційне
reclamă	комерційного
reclamă	комерційні
reclamă	комерційна
reclamă	комерційний
reclamă	реклама
merite	вчинок
merite	заслуги
tong	тун
comunicații	комунікацій
manga	манга
electorală	колегія
electorală	виборчий
indo	індо
marketing	маркетинг
declara	оголошення
declara	оголосити
montreal	монреаль
ribbentrop	ріббентроп
scade	зменшити
ton	тунець
ton	тонус
ton	тон
ton	тоне
cheia	ключ
cheia	клавіша
britannica	britannica
vidin	видин
mecanice	механічна
mecanice	механічний
vrh	врх
ascunde	сховати
ascunde	приховати
ascunde	ховати
mobil	мобільна
mobil	мобільний
mobil	мобільного
mobil	мобільні
sean	шон
schi	лижі
schi	лижах
schi	лижі
fondarea	засновники
fondarea	заснування
depozite	склади
depozite	скидає
fictiv	уявному
fictiv	вигаданий
fictiv	фантастика
fictiv	штучно
aeroport	аеропорт
talentul	талант
oklahoma	оклахома
permisiunea	дозволу
permisiunea	дозвіл
bernhard	бернгард
nepoata	онука
nepoata	племінниця
bătut	бив
bătut	побили
pragul	поріг
ouă	яйця
ouă	яєчка
ușa	вивіз
ușa	двері
aristotel	арістотель
lucilia	lucilia
alpha	alpha
alpha	альфа
firmă	фірмі
firmă	фірми
firmă	фірма
atlético	атлетіко
liudmila	людмила
contrar	навпаки
sprijină	підтримує
tipărită	надруковано
rica	рики
imnul	гімн
chirurgie	хірургія
afecta	вплине
afecta	вплинути
afecta	впливати
madison	медісон
icoana	ікона
icoana	значок
amy	емі
klaus	клаус
adriana	адріана
pași	кроків
pași	кроки
spațial	просторовий
legislația	законодавства
legislația	законодавство
butler	батлер
discutat	обговорено
discutat	обговорили
discutat	обговорюється
discutat	обговорювали
inutil	безглуздо
inutil	непотрібні
explicație	пояснення
ritm	ритм
hudson	хадсон
placa	наліт
bursa	bursa
bursa	стипендію
nori	хмари
nori	хмар
edmund	едмунд
mercedes	mercedes
mercedes	мерседес
intelectuali	інтелектуальна
intelectuali	інтелектуальної
împotrivă	проти
proprietari	власники
protejat	захищений
protejat	захищена
protejat	захищено
ronald	рональд
alin	алін
colective	колектив
popularitate	популярність
gândit	здалося
gândit	подумав
gândit	думав
gândit	думала
gândit	гадали
homo	людина
homo	homo
homo	геї
homo	голубий
homo	гей
castle	замок
droguri	наркотики
droguri	наркотиків
droguri	ліків
droguri	dope
droguri	препарати
droguri	наркотик
willem	віллем
execuție	виконання
jucând	грає
jucând	програвання
jucând	відтворення
intervenit	втрутився
generat	створено
generat	створене
generat	створений
generat	створені
succese	успіх
bratislava	братислава
damasc	дамаску
nuvelă	повість
publica	оприлюднити
publica	опублікувати
card	картка
card	картку
reformei	реформи
reformei	реформа
necunoscute	невідомий
necunoscute	невідомо
necunoscute	невідома
necunoscute	невідомі
necunoscute	невідоме
filipine	філіппіни
secundară	вторинної
carabus	турун
promis	обіцяла
promis	обіцяв
promis	пообіцяв
rin	рін
rin	рейн
incident	інцидент
incident	дтп
semnificația	значущість
plecare	відправлення
plecare	виліт
memorii	мемуари
memorii	мемуари
gândire	роздуми
gândire	мислення
identificate	визначена
identificate	визначено
anatomia	анатомія
farmacie	аптеку
farmacie	аптека
farmacie	аптеку
biți	біти
biți	бітів
biți	біт
rightarm	rightarm
mexican	мексиканська
mexican	мексиканський
portrete	портрети
pictate	намалювала
pictate	малюють
aleksandr	aleksandr
parcuri	парки
pozitivă	позитивне
pozitivă	позитивні
pozitivă	позитивний
pozitivă	позитивно
pozitivă	позитив
tipărit	надруковано
sângele	кров
sângele	blood
marchiz	маркіз
marchiz	маркіз
yemen	ємен
cântând	спів
cântând	співати
cântând	співає
stiluri	стилів
stiluri	стилі
protejarea	захисту
norvegian	норвезька
împușcat	постріл
împușcat	застрелив
sălbatică	дикі
sălbatică	дикий
sălbatică	wild
sălbatică	диких
teamă	fear
teamă	страх
teamă	страху
statui	статуї
sâmbătă	субота
profesioniști	спеціалістів
profesioniști	професіонали
irlandez	ірландський
irlandez	irish
irlandez	ірландська
consilieri	радники
bunica	бабусі
bunica	бабуся
bunica	бабця
bunica	бабусю
bunica	бабусю
bunica	аліна
bunica	бабуся
lituaniei	литві
lituaniei	литви
lituaniei	литва
limitate	обмежені
limitate	обмежений
limitate	обмежена
pereți	стіни
pereți	мури
sándor	шандор
sándor	корані
perry	перрі
sept	перетинка
sept	сет
distincție	судження
platformă	платформи
platformă	платформу
platformă	платформа
platformă	сервер
cronici	хроніки
rugăciune	молитва
luther	лютер
personalitatea	особистість
atelierul	workshop
cook	готувати
cook	кухаря
cook	кук
cook	повар
cook	кухар
tara	країни
tara	країна
tara	кантрі
tara	тара
blois	блуа
abur	steam
oleg	олег
respectarea	стандарту
vama	митниця
vama	звичаї
adult	дорослих
adult	доросла
adult	дорослі
adult	доросле
adult	дорослий
împarte	дроблення
împarte	розділення
împarte	розділити
împarte	розділена
experimental	експериментальна
experimental	експериментальний
dir	dir
logica	логічна
logica	логіка
logica	логічні
helsinki	гельсінкі
julia	юлія
julia	джулія
mussolini	муссоліні
scooby	скубі
faimos	відома
faimos	знамениті
faimos	відомий
faimos	знаменитий
nuntă	весілля
magdalena	магдалена
anastasia	анастасія
studiourile	studios
posterior	задня
bat	bat
apr	apr
mintea	mind
mintea	розум
dmitri	дмитро
americanii	американців
americanii	американці
alexei	олексій
sârb	сербська
sârb	сербська
documentul	документом
documentul	документа
documentul	документ
baba	баба
codreanu	кодряну
brusc	раптово
brusc	раптом
brusc	несподівано
brusc	зненацька
brusc	несподівана
japonezi	японська
japonezi	японський
japonezi	японці
japonezi	японські
inspirată	натхненно
inspirată	надихали
paraguay	парагвай
jennifer	дженніфер
facto	факто
cantal	канталь
izolat	облаштовано
izolat	самостійні
izolat	ізольовані
berg	берг
anulat	скасовано
anulat	скасовано
precizează	вказати
precizează	вкажіть
evaluare	рейтинг
evaluare	оцінкою
evaluare	оцінка
evaluare	оцінювання
evaluare	оцінка
asediu	облога
divizat	розділена
divizat	розділив
divizat	дроблення
divizat	розділення
divizat	розділити
divizat	розділена
bergamo	бергамо
taxe	податки
taxe	внески
novo	ново
încurajat	вдячністю
enterprise	підприємство
enterprise	підприємства
enterprise	enterprise
inamic	ворог
vehicul	автомобіль
vehicul	апарат
botanică	ботаніка
botanică	ботанічний
arma	зброя
arma	рушниця
arma	гармата
arma	пістолет
diferențele	відмінностей
diferențele	відмінності
servi	служити
servi	подаємо
servi	подавати
hanul	інні
hanul	готель
presupus	вірогідно
presupus	припустив
nagy	nagy
musulmane	мусульмани
musulmane	мусульманин
modificată	змінений
modificată	змінено
modificată	змінене
modificată	змінені
definitivă	definitive
rasa	ставлять
rasa	розмноження
rasa	породи
rasa	порода
rasa	перегони
rasa	забіг
rasa	раса
restaurarea	відновлення
restaurarea	реставрація
cafenea	кафе
cafenea	cafe
cafenea	кафе
cafenea	café
permanente	постійний
vizibilă	видима
vizibilă	видимий
vizibilă	видно
vizibilă	видимі
asociație	асоціації
asociație	асоціація
index	index
index	покажчик
index	індекс
obișnuită	звичайну
obișnuită	незвично
obișnuită	звичайні
moral	моральності
moral	морально
moral	мораль
kenneth	кеннет
trofee	трофеї
asigurări	страхування
dispute	суперечки
portughez	португальська
funcționar	службовець
haiti	гаїті
sindromul	синдром
locație	розміщення
locație	місцезнаходження
locație	локація
locație	місце
locație	розташування
prezență	приїзд
prezență	присутність
eugene	євген
eugene	юджин
eugene	євгеній
cândva	якось
persan	перська
traseu	стежка
traseu	сліди
traseu	маршрут
îmbunătățit	покращений
îmbunătățit	покращена
îmbunătățit	покращений
vinde	продати
vinde	продавати
atlantique	atlantique
arhitecturale	архітектурний
logic	логічна
logic	логічний
logic	логічне
logic	логічна
logic	логіка
logic	логічні
precizie	точність
precizie	точність
meyer	меєр
meyer	маєр
măsoară	вимірювання
măsoară	міру
măsoară	міра
dom	купол
dom	дом
über	über
fame	славу
fame	слави
controlat	керується
acționat	діяли
coleg	співробітник
coleg	колезі
coleg	колега
coleg	колеги
express	express
express	експрес
amt	amt
nel	nel
baltice	балтійське
mustafa	мустафа
ardere	горіння
ardere	палає
cost	вартість
modifică	зміна
modifică	змінити
boeing	боїнг
boeing	boeing
întoarcere	повернутися
întoarcere	повернення
cercetătorii	вчені
peșteră	печеру
peșteră	печера
senat	сенат
gay	геї
gay	голубий
gay	гей
creta	крит
creta	крейда
ming	мін
montgomery	монтгомері
egiptean	єгипетський
egiptean	єгипетська
variabile	змінну
variabile	змінної
variabile	змінна
variabile	змінні
mediterană	середземне
metale	метали
metale	металевий
metale	метал
metale	метали
pană	пера
pană	перо
bush	буш
standardele	стандартів
standardele	стандартами
standardele	стандартам
standardele	стандарти
daneză	данська
verticală	вертикальна
verticală	вертикальне
verticală	вертикальні
verticală	вертикально
verticală	вертикаль
verticală	вертикальний
renunță	скасувати
azerbaidjan	азербайджану
azerbaidjan	азербайджанський
azerbaidjan	азербайджан
niveluri	етапи
niveluri	рівні
niveluri	рівнів
mitchell	мітчелл
notat	зауважимо
notat	зауважити
strategică	стратегічний
strategică	стратегічного
strategică	стратегічна
cambodgia	камбоджі
pablo	пабло
morris	морріс
lent	повільно
lent	повільні
lent	повільний
cosma	косма
prevăzută	планується
academice	академічна
academice	навчального
academice	академічний
ice	лід
kate	kate
kate	кейт
aurora	аврора
sinod	синод
oregon	орегон
bănci	береги
bănci	банків
bănci	банки
bănci	лавки
restaurant	ресторан
afectate	задіяні
afectate	ураження
baltă	калюжі
pavia	павія
structurile	структури
structurile	структур
structurile	конструкції
silezia	сілезька
silezia	сілезія
uriaș	giant
uriaș	велетенська
uriaș	гігант
uriaș	велетень
tabere	табори
tabere	кам
alma	альма
alma	alma
atribuie	призначити
formulă	формула
kentucky	кентуккі
indicat	вказали
mărfuri	вантаж
mărfuri	товари
mărfuri	доходи
belle	бель
grâu	пшениці
grâu	житом
cuantică	квантова
văzute	бачили
văzute	бачив
walt	уолт
dublin	дублін
festivaluri	фестивалів
ball	кулька
ball	бал
rusesc	російська
rusesc	російською
rusesc	російську
concepte	концепції
concepte	принципи
padova	падуя
echivalentul	еквівалент
fani	фани
fani	шанувальники
fani	вболівальники
fani	фанати
participanții	учасників
participanții	учасники
participanții	учасникам
mandate	вироків
morminte	могили
colegi	колеги
colegi	співробітники
potențialul	потенціал
exactă	точне
exactă	точні
exactă	точна
exactă	точний
horror	жах
horror	жахи
vizibile	видима
vizibile	видимий
vizibile	видно
vizibile	видимі
uss	uss
flash	флеш
flash	flash
flash	спалах
duminica	неділі
duminica	неділях
duminica	щонеділі
duminica	неділя
srl	llc
srl	srl
srl	ltd
materia	речовина
persia	persia
elementare	елементарні
elementare	початковій
christina	крістіна
christina	христина
arhipelagul	архіпелаг
succesiunea	спадщину
protocol	протокол
update	оновлювати
update	оновити
update	оновлення
execută	виконати
ecuador	еквадор
bull	бик
bull	бул
bull	бика
bull	булл
kenya	кенії
kenya	кенія
îngropat	похований
îngropat	поховані
november	листопаді
november	листопад
november	листопада
locații	розташування
locații	адреси
locații	місця
locații	адрес
biblie	біблія
fabricat	виготовлено
fabricat	виготовлена
durere	біль
întâlniri	зустрічей
întâlniri	зустрічі
întâlniri	могил
recomandat	рекомендовано
recomandat	рекомендовані
recomandat	рекомендується
recomandat	рекомендований
lucrând	робота
lucrând	робочий
taiwan	тайвань
dramatică	драматичного
populată	населеному
tereza	тереза
tereza	тереза
semifinale	півфіналі
semnată	підписано
semnată	підписав
semnată	підписали
baptiste	батіст
baptiste	батист
stelele	зірки
emisă	видала
emisă	виданий
emisă	випущено
compuși	нараховують
praf	пил
praf	порошку
praf	опіків
haga	гаазі
haga	гаага
zeus	зевс
animat	мультик
animat	анімація
animat	анімаційний
animat	анімаційна
nintendo	nintendo
locuită	населеного
locuită	населених
semnal	сигнал
ceas	дивитися
ceas	подивитися
ceas	дивіться
ceas	дивися
ceas	спостерігати
ceas	годинник
democrație	демократія
alfa	alpha
alfa	альфа
alfa	alfa
alfa	вишиванці
expune	витримки
fantastică	фантастика
fantastică	фантастичні
fantastică	фантастична
fantastică	фантастичний
fantastică	фантастично
partener	партнер
partener	напарник
partener	партнерські
cerințele	вимоги
amenințare	загроза
amenințare	погроза
amenințare	загрозу
inventator	винахідник
lovituri	викидає
lovituri	падло
lovituri	віє
vizitează	відвідання
vizitează	візит
vizitează	завітати
vizitează	відвідайте
vizitează	відвідування
vizibil	видима
vizibil	видимий
vizibil	видно
vizibil	видимі
rgb	rgb
sporturi	спорт
sporturi	спортивні
sporturi	спорту
informatii	info
informatii	інформації
informatii	інформація
informatii	відомості
informatii	інформація
observație	спостереження
parker	паркер
zeilor	боги
liechtenstein	ліхтенштейн
discovery	відкриття
discovery	знахідка
găsiți	пошук
găsiți	знайти
găsiți	знайдіть
găsiți	find
dur	шалена
dur	суворий
dur	важкий
dur	rough
dur	витривалі
tăiat	різати
tăiat	вирізати
etajul	підлога
etajul	поверх
chapelle	шапель
strategie	стратегія
strategie	стратегії
peisaj	ландшафт
peisaj	краєвид
peisaj	пейзаж
peisaj	ландшафтний
attila	аттіла
experiment	експеримент
finalizată	завершено
finalizată	завершені
finalizată	виконано
vinci	вінчі
reptile	спеціального
reptile	рептилії
convinge	переконати
sportul	спорт
leul	лев
personalul	персоналу
personalul	персонал
personalul	штаб
aron	аарон
aron	арон
preveni	запобігти
preveni	запобігати
plată	сплата
plată	оплати
plată	оплата
plată	платіж
plată	сплати
prize	гнізд
prize	гнізда
won	переміг
won	виграв
won	вон
won	виграли
integrarea	інтеграція
reci	холодні
reci	холодна
reci	холод
reci	холодно
reci	холодний
integrat	комплексний
fabricate	виготовлено
fabricate	виготовлена
roosevelt	рузвельт
nuvela	повість
vasili	василь
aviație	авіації
aviație	авіація
spanioli	іспанці
spanioli	іспанською
spanioli	іспанської
