και	en
προσωπικού	personeel
προσωπικού	personeelszaken
λάρισα	larisa
λάρισα	larissa
προκαλώντας	veroorzaken
προκαλώντας	provoceren
αργά	late
αργά	laat
αργά	langzame
αργά	traag
αργά	langzaam
αργά	traag
αργά	langzaam
εκδήλωση	gebeurtenis
εκδήλωση	evenement
εκδήλωση	event
αύγουστος	august
αύγουστος	augustus
καθηγητές	professoren
καθηγητές	hoogleraren
καθηγητές	onderwijzers
καθηγητές	leraren
καθηγητές	docenten
καθηγητές	leerkrachten
καθηγητές	leraars
τοπίο	landschap
επιτέθηκε	aangevallen
κανόνας	regel
κανόνας	rule
ιερός	heilig
ιερός	heilige
ιερός	geheiligd
όγκο	volume
ξεχωριστά	afzonderlijk
ξεχωριστά	apart
ξεχωριστά	aparte
ξεχωριστά	gescheiden
ξεχωριστά	apart
μουσικούς	musici
μουσικούς	muzikanten
άγνωστη	onbekende
άγνωστη	onbekend
κατάλληλη	toepasselijk
κατάλληλη	geschikt
κατάλληλη	passende
κατάλληλη	passend
κατάλληλη	gepast
κατάλληλη	geschikt
κατάλληλη	geschikte
εξώφυλλο	cover
εξώφυλλο	dekking
εξώφυλλο	omslag
εξώφυλλο	dekken
σχεδιασμός	planning
σχεδιασμός	plannen
σχεδιασμός	ontwerp
σχεδιασμός	design
σχεδιασμός	vormgeving
σχεδιασμός	ontwerpen
ναυτικών	zeelieden
ναυτικών	zeevarenden
ναυτικών	zeelieden
ανθρώπινο	menselijk
ανθρώπινο	menselijke
ανθρώπινο	mens
τζόουνς	jones
αντόνιο	antonio
αδέλφια	brothers
αδέλφια	broeders
αδέλφια	broertjes
αδέλφια	gebroeders
αδέλφια	broers
σουδάν	soedanese
σουδάν	sudan
σουδάν	soedan
εύρος	bereik
θρησκευτικές	religieuze
θρησκευτικές	religieus
ευρεία	breed
ευρεία	brede
υποστηρικτές	voorstanders
υποστηρικτές	supporters
υποστηρικτές	aanhangers
λατρεία	cult
λατρεία	sekte
λατρεία	cultus
λατρεία	aanbidding
λατρεία	aanbidding
λατρεία	verering
λατρεία	aanbidden
σύμβαση	contract
σύμβαση	conventie
σύμβαση	verdrag
κακή	slechte
κακή	bad
κακή	slecht
ορισμός	definitie
ιταλικό	italiaanse
ιταλικό	italiaan
ιταλικό	italiaans
τυχαία	random
τυχαία	willekeurige
τυχαία	willekeurig
τυχαία	toevallige
πετρελαίου	olieverf
πετρελαίου	aardolie
πετρελαίου	olie
πετρελαίου	aardolie
πετρελαίου	petroleum
ντράμερ	drummer
ακρωτήριο	cape
ακρωτήριο	kaap
μέτρησης	meting
μέτρησης	meten
μέτρησης	opmeten
σικελίας	sicilië
μπάλα	bal
μπάλα	ball
ξεκινώντας	beginnend
διαστήματα	intervallen
συνεχείς	doorlopend
συνεχείς	continue
συνεχείς	continu
συνεχείς	doorlopende
συνεχείς	ononderbroken
επισκέπτες	bezoekers
επισκέπτες	gasten
ορίζει	omschrijft
ορίζει	definieert
συσκευή	toestel
συσκευή	apparaat
συσκευή	apparaat
απαιτήσεις	eisen
απαιτήσεις	vereisten
απαιτήσεις	eisen
απαιτήσεις	claims
απαιτήσεις	vorderingen
απαιτήσεις	beweringen
κονγκό	congo
κονγκό	congolese
υδρογόνο	waterstof
εβραίοι	joodse
εβραίοι	jood
εβραίοι	joods
εβραίοι	joden
κατάρρευση	indeling
κατάρρευση	verdeling
κατάρρευση	uitsplitsing
κατάρρευση	ineenstorting
κατάρρευση	instorten
κατάρρευση	instorting
κινείται	verplaatsen
κινείται	bewegen
κινείται	bewegend
κινείται	verhuizen
εισήχθη	introduceerde
εισήχθη	ingevoerd
εισήχθη	geïntroduceerd
εισήχθη	toegelaten
εισήχθη	toegegeven
επιχείρημα	argument
τομέας	sector
μετατροπή	conversie
μετατροπή	bekering
μετατροπή	omschakeling
μετατροπή	geconverteerd
μετατροπή	bekeerd
μετατροπή	omgezet
μετατροπή	omgerekend
μετατροπή	omgebouwd
μετατροπή	omzetten
μετατροπή	bekeren
μετατροπή	converteren
αστρονόμος	astronoom
εισόδου	binnenkomst
εισόδου	vermelding
εισόδου	input
εισόδου	invoer
γεωγραφικά	geografisch
γεωγραφικά	geografisch
γεωγραφικά	geografisch
αικατερίνη	catherine
αικατερίνη	catharina
επιχειρήματα	argumenten
ανθολογία	bloemlezing
φρουρά	garde
φρουρά	bewaker
άγνωστα	onbekende
άγνωστα	onbekend
προσωπικότητες	persoonlijkheden
εκπομπές	emissies
εκπομπές	emissie
εκπομπές	uitstoot
εκπομπές	emissie
εκπομπές	uitstoot
άραβες	arabieren
όπλο	wapen
όπλο	wapen
όπλο	pistool
όπλο	geweer
νεαρός	jonge
νεαρός	jong
νεαρός	young
πολεμικές	martial
γραμμένο	schriftelijke
γραμμένο	geschreven
πέτρα	steen
πέτρα	natuursteen
πέτρα	stone
πέτρα	stenen
πέτρα	petra
πέτρα	rotsen
πέτρα	rots
πέτρα	steen
πέτρα	rock
δολοφονήθηκε	vermoord
δολοφονήθηκε	vermoorde
διάδοση	verspreiding
κύκλους	rondjes
κύκλους	cirkels
κύκλους	kringen
κύκλους	cycli
φτάνοντας	bereiken
θείο	zwavel
θείο	zwavel
ανταλλαγή	handelsverkeer
ανταλλαγή	handel
ανταλλαγή	ruil
ανταλλαγή	uitwisseling
ανταλλαγή	uitwisselen
λέων	lion
λέων	leeuw
λέων	leon
λέων	leo
αναγνωρίστηκε	erkende
αναγνωρίστηκε	erkend
αναγνωρίστηκε	geïdentificeerde
αναγνωρίστηκε	geïdentificeerd
αναγνωρίστηκε	herkende
αναγνωρίστηκε	erkende
αναγνωρίστηκε	herkend
αναγνωρίστηκε	erkend
νίκο	nico
νίκο	niko
καταστήματα	winkels
παρατήρηση	opmerking
παρατήρηση	observatie
παρατήρηση	waarneming
παρατήρηση	observaties
μόνιμη	permanente
μόνιμη	blijvend
μόνιμη	permanent
μόνιμη	blijvende
κροατία	kroatië
παντρευτεί	trouwen
πρωταθλητή	kampioen
πρωταθλητή	champ
πρωταθλητή	kampioen
βασίλη	claus
δευτερόλεπτα	seconden
τζων	johannes
τζων	john
δομές	structuren
αρχιτέκτονα	architecten
αρχιτέκτονα	architect
ουίλιαμ	willem
ουίλιαμ	william
ντελ	del
ντελ	dell
αμυντικός	verdediger
αμυντικός	defensief
αμυντικός	defensieve
ηχώ	echo
αγώνισμα	gebeurtenis
αγώνισμα	evenement
αγώνισμα	event
απόσπασμα	citeren
απόσπασμα	quote
απόσπασμα	citaat
απόσπασμα	citeer
απόσπασμα	fragment
απόσπασμα	uittreksel
απόσπασμα	detachement
απόσπασμα	squad
απόσπασμα	team
απόσπασμα	extract
απόσπασμα	uittreksel
πέναλτι	penalty
πέναλτι	straf
πέναλτι	sanctie
κατανόηση	inzicht
κατανόηση	begrijpen
κατανόηση	begrip
ναζί	nazi
ναζί	nazis
κορυφές	tops
κορυφές	pieken
αστέρια	sterren
δημοσιεύτηκε	gepubliceerd
δημοσιεύτηκε	verschenen
δημοσιεύτηκε	gepubliceerde
δημοσιεύτηκε	uitgegeven
δημοσιεύτηκε	gepost
δημοσιεύτηκε	geplaatste
δημοσιεύτηκε	geplaatst
λευκή	wit
λευκή	witte
συγγενείς	verwanten
συγγενείς	familieleden
λουί	louis
λουί	lodewijk
διαταγή	orde
διαταγή	bestellen
διαταγή	order
διαταγή	bestelling
πολιτιστική	cultureel
πολιτιστική	culturele
περιορισμένη	limited
περιορισμένη	beperkt
περιορισμένη	gelimiteerd
περιορισμένη	beperkte
περιορισμένη	beperkt
περιορισμένη	beperkte
μετακίνηση	verplaatsen
μετακίνηση	bewegen
μετακίνηση	beweeg
μετακίνηση	verplaats
μετακίνηση	verplaatsen
μετακίνηση	bewegen
μετακίνηση	bewegend
μετακίνηση	verhuizen
μετακίνηση	bewegingen
μετακίνηση	verplaatsing
μετακίνηση	beweging
ουάσινγκτον	washington
πω	say
πω	zeg
πω	zeggen
κύματα	golven
αναπτυχθεί	ontwikkelden
αναπτυχθεί	ontwikkelde
αναπτυχθεί	ontwikkeld
φύλλο	blaadje
φύλλο	blad
φύλλο	laken
φύλλο	vel
ελληνιστική	hellenistische
εφαρμόζεται	toegepast
εφαρμόζεται	toegepaste
εφαρμόζεται	toepasselijk
εφαρμόζεται	toepasbaar
εφαρμόζεται	toepasselijke
μεταφράσεις	vertalingen
μικρότερες	kleiner
μικρότερες	kleinere
περιλαμβάνεται	inclusief
περιλαμβάνεται	inbegrepen
οργανισμοί	organisaties
οργανισμοί	organisme
οργανισμοί	organismen
οργανισμοί	organisaties
διαπραγματεύσεις	onderhandelen
διαπραγματεύσεις	onderhandeling
διαπραγματεύσεις	onderhandelingen
διαπραγματεύσεις	onderhandelen
διαπραγματεύσεις	onderhandeling
διαπραγματεύσεις	onderhandelingen
διαπραγματεύσεις	onderhandelen
διαπραγματεύσεις	onderhandeling
διαπραγματεύσεις	onderhandelingen
νεκροί	dood
νεκροί	doods
νεκροί	dead
μεσογείου	mediterrane
ψηλά	high
ψηλά	hoog
ψηλά	hoge
επικράτεια	grondgebied
επικράτεια	territorium
εξωτερικά	extern
εξωτερικά	uitwendig
εξωτερικά	extern
εξωτερικά	uitwendig
εξωτερικά	externe
αναμέτρηση	confrontatie
επίδοση	prestaties
επίδοση	prestatie
μύθο	mythes
μύθο	mythe
μύθο	fabel
επώνυμο	familienaam
επώνυμο	achternaam
αποκτά	verwerft
αποκτά	verkrijgt
συστατικά	onderdelen
συστατικά	componenten
συστατικά	ingrediënten
κορέας	korea
πολιτιστικό	cultureel
πολιτιστικό	culturele
ισλάμ	islam
ρωμαϊκό	roman
ρωμαϊκό	romeinse
ρωμαϊκό	romeins
πεθαίνει	dies
πεθαίνει	sterft
πεθαίνει	sterven
πεθαίνει	stervend
πεθαίνει	stervende
πεθαίνει	doodgaan
γαλαξία	sterrenstelsel
γαλαξία	melkwegstelsel
γαλαξία	galaxy
γαλαξία	melkweg
στέμμα	kroon
ακριβής	precieze
ακριβής	nauwkeurig
ακριβής	nauwkeurigheid
ακριβής	accuraat
ακριβής	accurate
ακριβής	exacte
ακριβής	exact
ακριβής	precies
αίτημα	aanvraag
αίτημα	aanvragen
αίτημα	verzoek
αίτημα	verzoeken
πόλεμοι	oorlog
πόλεμοι	oorlogen
στρατιωτικά	militairen
στρατιωτικά	militair
στρατιωτικά	militaire
στρατιωτικά	krijgsmacht
πλήρωμα	bemanning
πλήρωμα	crew
πυροβόλα	shoot
πυροβόλα	schieten
πυροβόλα	schiet
διανομή	distributie
διανομή	verdeling
χώροι	sites
χώροι	ruimtes
χώροι	spaties
χώροι	ruimten
σικάγο	chicago
επιστολές	letteren
επιστολές	letters
επιστολές	brieven
σταθερό	stabiel
σταθερό	gestaag
σταθερό	stabiel
σταθερό	stabiele
σταθερό	vaste
σταθερό	gerepareerd
αθλήματα	sporten
πλαγιές	hellingen
πλαγιές	pistes
καταδικάστηκε	veroordeelde
καταδικάστηκε	veroordeeld
καταδικάστηκε	veroordeeld
καταδικάστηκε	veroordeelde
καταδικάστηκε	veroordeeld
διαθέσιμο	beschikbare
διαθέσιμο	verkrijgbaar
διαθέσιμο	beschikbaar
έθνος	natie
έθνος	nation
εμπρός	forward
εμπρός	voorwaarts
εμπρός	vooruit
εμπρός	doorsturen
στενή	smalle
στενή	smal
πολίτης	civiel
πολίτης	burger
πολίτης	citizen
παρέμβαση	storing
παρέμβαση	interferentie
παρέμβαση	inmenging
παρέμβαση	interventies
παρέμβαση	tussenkomst
παρέμβαση	interventie
ένοπλες	bewapend
ένοπλες	gewapend
ένοπλες	gewapende
λάδι	olieverf
λάδι	aardolie
λάδι	olie
σιδήρου	strijkijzer
σιδήρου	ijzer
αριστερή	linkse
αριστερή	linker
αριστερή	links
έντονο	intensief
έντονο	intens
έντονο	heftig
έντονο	intense
πυρκαγιά	brand
πυρκαγιά	vuren
πυρκαγιά	vuur
οθωμανούς	ottomanen
νεότερος	jongsten
νεότερος	jongste
νεότερος	younger
νεότερος	jonger
νεότερος	jongere
μέτρηση	meting
μέτρηση	meten
μέτρηση	opmeten
μέτρηση	meting
μέτρηση	meten
μέτρηση	metingen
μέτρηση	opmeten
μεταφέρθηκαν	overgeschreven
μεταφέρθηκαν	overgebracht
μεταφέρθηκαν	overgeplaatst
μεταφέρθηκαν	overgedragen
μεταφέρθηκαν	vervoerd
μεταφέρθηκαν	getransporteerd
μεταφέρθηκαν	vervoerde
επιχειρηματίας	zakenman
επιχειρηματίας	ondernemer
χαρά	joy
χαρά	blijdschap
χαρά	vreugde
χαρά	genoegen
χαρά	plezier
χαρά	genot
αμβέρσα	antwerpen
έγγραφο	document
καταγραφή	opnemen
καταγραφή	opname
καταγραφή	inschrijven
καταγραφή	inschrijving
καταγραφή	registratie
παρόμοιες	vergelijkbaar
παρόμοιες	vergelijkbare
παρόμοιες	soortgelijk
παρόμοιες	soortgelijke
παρόμοιες	gelijkaardig
μετάδοση	transmissie
μετάδοση	uitzending
μετάδοση	uitgezonden
μετάδοση	uitzenden
μετάδοση	uitzending
μετάδοση	omroep
μετάδοση	uitzenden
ψυχή	psyche
ψυχή	ziel
ψυχή	soul
κυπριακή	cypriotische
αντιπάλους	tegenstanders
αξίζει	worth
αξίζει	waard
τείχος	prikbord
τείχος	wand
τείχος	muur
ιστορικούς	historici
οικία	verblijfplaats
οικία	residentie
οικία	woonplaats
πτολεμαίος	ptolemaeus
θηλυκό	vrouwelijke
θηλυκό	vrouw
θηλυκό	vrouwtje
θηλυκό	vrouwelijk
διήρκεσε	duurde
χιλ	heuvel
χιλ	hill
ζημιές	schade
ζημιές	schadevergoeding
ζημιές	schadevergoedingen
ζημιές	beschadiging
ζημιές	beschadigingen
ζημιές	schade
βενιζέλου	venizelos
πέφτει	vallen
πέφτει	waterval
πέφτει	valt
πέφτει	watervallen
πέφτει	falls
ομιλία	spraak
ομιλία	toespraak
ομιλία	speech
ομιλία	redevoering
ελπίδα	hoop
ελπίδα	hopen
ελπίδα	hope
σύλληψη	arrestatie
σύλληψη	arresteren
σύλληψη	aanhouding
σύλληψη	vangen
σύλληψη	vastleggen
σύλληψη	vangst
σύλληψη	gevangenneming
λευκωσία	nicosia
αίτηση	aanvraag
αίτηση	toepassing
αίτηση	applicatie
αίτηση	aanvraag
αίτηση	aanvragen
αίτηση	verzoek
αίτηση	verzoeken
χημικά	chemisch
χημικά	chemicaliën
σικελία	sicilië
πλούσιο	rijk
πλούσιο	rijken
πλούσιο	rich
πτυχίο	diploma
πτυχίο	graad
μαρτυρίες	getuigenissen
μαρτυρίες	getuigenissen
γρήγορη	snel
γρήγορη	snelle
γρήγορη	vlug
γρήγορη	snel
γρήγορη	vasten
γρήγορη	snelle
γρήγορη	fast
εξοπλισμό	gear
εξοπλισμό	versnelling
εξοπλισμό	vistuig
εξοπλισμό	uitrusting
επέλεξε	koos
επέλεξε	kozen
ενδεχομένως	mogelijk
ενδεχομένως	potentieel
εκπαιδευτικό	leerzaam
εκπαιδευτικό	educatief
σοβαρή	ernstig
σοβαρή	ernstige
σοβαρή	serieuze
σοβαρή	serieus
σοβαρή	streng
σοβαρή	ernstige
σοβαρή	ernstig
αποελ	apoel
ιατρός	arts
ιατρός	geneesheer
επιγραφές	opschriften
επιγραφές	inscripties
αποσπάσματα	extracten
αποσπάσματα	fragmenten
βαριά	heavy
βαριά	zwaar
βαριά	zware
βαριά	heftig
ουρανό	hemel
ουρανό	lucht
ουρανό	sky
κόντρα	contra
κόντρα	tegen
ταξίδια	reizen
ταξίδια	reis
ταξίδια	reist
ταξίδια	reizend
ταξίδια	trips
θετικές	positief
θετικές	positieve
φάσεις	fasen
φάσεις	fases
φάσεις	fasen
φάσεις	etappes
φάσεις	stadia
ήρωες	heroes
ήρωες	helden
κρις	chris
προορισμό	bestemming
πατριαρχείο	patriarchaat
σκοτώσει	kill
σκοτώσει	doden
επιδόσεις	prestaties
επιδόσεις	prestatie
τριάντα	dertig
τριάντα	thirty
σταθμούς	stations
διαλυτότητα	oplosbaarheid
αντικατάσταση	vervangen
αντικατάσταση	vervangen
αντικατάσταση	vervang
αντικατάσταση	overschrijven
αντικατάσταση	vervanging
αντικατάσταση	substitutie
αντικατάσταση	plaatsvervanger
αντικατάσταση	substituut
αντικατάσταση	vervanger
αντικατάσταση	vervanging
αντικατάσταση	vervanging
αντικατάσταση	vervanger
τοιχογραφίες	muurschilderingen
βιομηχανική	industrieel
βιομηχανική	industriële
ενδείξεις	indicaties
συνεργάτης	partner
συνεργάτης	collega
συνεργάτης	geassocieerde
συνεργάτης	associëren
συνεργάτης	medewerker
ασκήσεις	oefeningen
ασκήσεις	boren
κλαμπ	club
κλαμπ	clubs
αλφάβητο	alfabet
εσωτερικά	intern
εσωτερικά	inwendig
εσωτερικά	intern
επιρροές	beïnvloeden
επιρροές	invloed
επιρροές	beïnvloeding
επιρροές	invloeden
περού	peruviaanse
περού	peruaanse
περού	peru
έπαιζε	gespeelde
έπαιζε	speelde
έπαιζε	afgespeeld
έπαιζε	gespeeld
σεναριογράφος	scenarioschrijver
αστερισμό	sterrenbeelden
αστερισμό	constellatie
αστερισμό	sterrenbeeld
υποχρεώσεις	verplichtingen
υποχρεώσεις	verplichtingen
υποχρεώσεις	passiva
υποχρεώσεις	schulden
υποχρεώσεις	verplichtingen
υποχρεώσεις	verbintenissen
υποχρεώσεις	toezeggingen
σπήλαιο	grot
δέλτα	delta
μπράιαν	brian
φρανσουά	francois
φρανσουά	françois
φρανσουά	francois
φρανσουά	françois
ιδιωτική	prive
ιδιωτική	privé
ιδιωτική	particulier
θετικά	positief
θετικά	positieve
δυσκολίες	moeilijkheidsgraad
δυσκολίες	moeilijkheden
δυσκολίες	moeilijkheid
δυσκολίες	moeilijkheden
τάφο	tombe
τάφο	graftombe
τάφο	graf
τάφο	grave
τάφο	graf
στάλθηκε	verstuurd
στάλθηκε	verzonden
στάλθηκε	gestuurd
ατομικό	individu
ατομικό	individueel
αναφέρθηκε	gerapporteerde
αναφέρθηκε	gemeld
αναφέρθηκε	gerapporteerd
βουλγαρική	bulgaarse
βουλγαρική	bulgaars
νομοθεσία	wetgeving
αραβική	arabier
αραβική	arabisch
αραβική	arabische
αραβική	arabisch
δωρεάν	free
δωρεάν	vrij
δωρεάν	gratis
βελιγραδίου	belgrado
εξετάσεις	proeven
εξετάσεις	testen
εξετάσεις	tests
εξετάσεις	examen
εξετάσεις	examens
εξετάσεις	examens
εξετάσεις	tentamens
συνδυασμός	combinatie
συνδυασμός	combineren
τζαζ	jazz
λάθη	fouten
λάθη	vergissingen
λάθη	fouten
λάθη	vergissingen
σόλο	solo
αντάρτες	guerrilla
αντάρτες	guerrillastrijders
αντάρτες	opstandelingen
αντάρτες	guerrilla
αντάρτες	partizanen
αντάρτες	rebellen
αντάρτες	rebels
διατριβή	proefschrift
διατριβή	scriptie
διατριβή	thesis
διατριβή	proefschrift
συνέπειες	consequenties
συνέπειες	gevolgen
συνέπειες	gevolgen
συνέπειες	implicaties
φιλοσοφική	filosofische
φιλοσοφική	filosofisch
προσωπικότητα	persoonlijkheid
βελιγράδι	belgrado
οπαδούς	volgers
οπαδούς	volgelingen
ιερέας	priester
νικώντας	verslaan
επισκοπή	bisdom
διάσπαση	splitsen
διάσπαση	split
επισήμως	officieel
επισήμως	formeel
επισήμως	officieel
στάλιν	stalin
στόχους	doelstellingen
στόχους	doelpunten
στόχους	goals
στόχους	doelen
επαγγελματικό	professioneel
επαγγελματικό	professionele
επαγγελματικό	professional
προβλήθηκε	uitgezonden
μαύρα	zwarte
μαύρα	black
μαύρα	zwart
κίνδυνος	risico
κίνδυνος	gevaar
κίνδυνος	hazard
κίνδυνος	risico
κίνδυνος	gevaar
κίνδυνος	gevaren
κοπ	kopp
σχεδιασμού	planning
σχεδιασμού	plannen
φυσικοί	natuurkundigen
φυσικοί	fysici
αποδείχθηκε	bewezen
αποδείχθηκε	bewees
κατανάλωση	verbruik
κατανάλωση	consumptie
φλωρεντία	florence
μονακό	monaco
λήμνου	lemnos
υψηλότερο	hoogst
υψηλότερο	hoogste
υψηλότερο	hogere
υψηλότερο	hoger
μωάμεθ	muhammad
μωάμεθ	mohammed
μωάμεθ	mohammed
διάγνωση	diagnose
διάγνωση	diagnostiek
μεταφορές	overdrachten
μεταφορές	transfers
μεταφορές	vervoer
μεταφορές	transport
εταιρίες	bedrijven
φάρμακα	medicijnen
φάρμακα	geneeskunde
φάρμακα	geneesmiddel
φάρμακα	geneesmiddelen
φάρμακα	medicijnen
δυναμική	dynamics
δυναμική	dynamiek
δυναμική	dynamic
δυναμική	dynamiek
δυναμική	dynamische
δυναμική	dynamisch
κατάλληλο	toepasselijk
κατάλληλο	geschikt
κατάλληλο	passende
κατάλληλο	passend
κατάλληλο	gepast
κατάλληλο	geschikt
κατάλληλο	geschikte
ακτίνα	straal
ακτίνα	balk
ακτίνα	straal
ακτίνα	radius
συνεργάτες	partners
συνεργάτες	associates
συνεργάτες	vennoten
συνεργάτες	medewerkers
συνεργάτες	compagnons
εναλλακτική	alternatief
εναλλακτική	alternatieve
εναλλακτική	plaatsvervanger
εναλλακτική	afwisselen
ελληνισμού	hellenisme
εκφράσεις	uitdrukkingen
εκφράσεις	expressie
εκφράσεις	expressies
ίαν	lan
ίαν	ian
ίαν	lan
ίαν	ian
μύθος	legende
μύθος	legend
μύθος	mythes
μύθος	mythe
έξοδο	exit
έξοδο	uitgang
πιστεύει	gelooft
χανς	hans
στερεά	stevig
στερεά	massief
στερεά	solide
στερεά	vaste
ισορροπία	saldo
ισορροπία	balans
ισορροπία	evenwicht
ισορροπία	evenwicht
ισπανός	spanjaard
ισπανός	spaanse
ισπανός	spaans
τυπική	typische
τυπική	typisch
εξελίξεις	ontwikkelingen
ρυθμός	pace
ρυθμός	tempo
ρυθμός	tarief
ρυθμός	tempo
ρυθμός	ritme
συνασπισμού	coalitie
κάστρα	kastelen
θεατές	toeschouwers
θεατές	kijkers
σφαγή	massamoord
σφαγή	slachting
σφαγή	slachtpartij
σφαγή	bloedbad
σφαγή	slachting
σφαγή	bloedbad
σφαγή	slachten
σφαγή	slachten
σφαγή	slachting
σφαγή	slacht
σουλτάνος	sultan
ελαφρά	lichtjes
ελαφρά	enigszins
ελαφρά	lichtelijk
σεν	shen
βιρτζίνια	virginia
μέταλλα	metalen
μέταλλα	metal
μέταλλα	metaal
μέταλλα	metalen
αρχαίους	ouden
αρχαίους	ancients
σκηνοθέτες	regisseurs
σκηνοθέτες	directeurs
σκηνοθέτες	bewindvoerders
σκηνοθέτες	directeuren
υποκατάσταση	vervanging
υποκατάσταση	substitutie
χορός	dans
χορός	dansje
χορός	dansen
χορός	dansen
κολέγιο	college
κολέγιο	hogeschool
κολέγιο	universiteit
κύμα	zwaaien
κύμα	wave
κύμα	golf
σχεδιάστηκε	ontworpen
κέρματα	muntstukken
κέρματα	munten
βία	geweld
κάρλος	carlos
πύλες	gates
πύλες	poorten
πύλες	portalen
κορίτσι	meis
κορίτσι	meisje
κορίτσι	meid
κορίτσι	girl
εγγονός	kleinzoon
πρόσφατη	recente
πρόσφατη	recent
ρίο	rio
βυζάντιο	byzantium
θηλυκά	vrouwtjes
θηλυκά	vrouwen
σταύρος	stavros
αρσενικό	arsenicum
αρσενικό	arseen
αρσενικό	mannelijk
αρσενικό	male
αρσενικό	mannetje
αρσενικό	mannelijke
επαγγελματίες	professionals
επαγγελματίες	professionelen
επαγγελματίες	vakmensen
ψηφιακή	digitaal
ηλεκτρονική	elektronica
ηλεκτρονική	electronica
ηλεκτρονική	elektronisch
τεράστιο	reusachtig
τεράστιο	enorm
τεράστιο	enorme
τεράστιο	gigantisch
τεράστιο	enorm
τεράστιο	enorme
κομμουνιστικό	communistische
κομμουνιστικό	communist
κομμουνιστικό	communistisch
χάνει	verliezen
χάνει	verliest
επεκτάθηκε	uitgebreid
κατάργηση	intrekking
κατάργηση	afschaffing
ήλιος	zon
άσπρο	wit
άσπρο	witte
θεολογία	theologie
εκδοχές	versies
πρόεδροι	presidenten
πρόεδροι	voorzitters
ερώτημα	query
ερώτημα	opvragen
ερώτημα	zoekopdracht
ερώτημα	vraagje
ερώτημα	vraag
σύνταξη	pensioen
σύνταξη	syntax
τεχνικά	technische
τεχνικά	technisch
ιδιοκτήτης	eigenaar
ιδιοκτήτης	baasje
γαλαξίες	sterrenstelsels
θεατρική	theatrale
θεατρική	theatraal
κτήρια	gebouwen
ωραία	mooi
ωραία	lekker
ωραία	fijn
ωραία	leuk
ωραία	nice
τάσεις	trend
τάσεις	tendens
τάσεις	tendensen
τάσεις	trends
σελήνη	maan
σελήνη	moon
εύκολο	rustig
εύκολο	eenvoudig
εύκολο	makkelijk
εύκολο	easy
εύκολο	gemakkelijk
εκτιμήσεις	ramingen
εκτιμήσεις	schattingen
δούναβη	donau
απεικονίζεται	afgebeeld
ολυμπιακοί	olympische
διαρκεί	duurt
απάντησε	beantwoorden
απάντησε	antwoord
θηλαστικά	zoogdieren
μεσαιωνική	middeleeuwse
μεσαιωνική	middeleeuws
ισοπαλία	gelijkspel
ισοπαλία	stropdas
ισοπαλία	das
ισοπαλία	tekenen
ισοπαλία	trekken
κεφαλή	hoofd
κεφαλή	head
κεφαλή	kernkop
επαναστάτες	revolutionairen
επαναστάτες	rebellen
επαναστάτες	rebels
άθροισμα	sum
άθροισμα	som
λειτουργούσε	geopereerd
λειτουργούσε	geëxploiteerd
παρακολούθησε	bekeken
παρακολούθησε	gekeken
παρακολούθησε	keek
φυλακές	gevangenis
φυλακές	gevangenissen
σήμαινε	betekende
σήμαινε	bedoeld
σήμαινε	bedoelde
σαλβαδόρ	salvador
ηλεκτρονικό	elektronisch
κάλεσε	oproep
κάλεσε	bellen
κάλεσε	bel
αερίου	gas
σύνδρομο	syndroom
ζεύγος	paar
ζεύγος	pair
ανακοινώνει	kondigt
πόρων	hulpbronnen
πόρων	middelen
πόρων	informatiebronnen
πόρων	bronnen
συνοικίες	districten
συνοικίες	wijken
ολοκληρωθεί	voltooid
ολοκληρωθεί	voltooide
ολοκληρωθεί	afgerond
ολοκληρωθεί	ingevuld
παναγιώτη	panagiotis
άσκηση	lichaamsbeweging
άσκηση	uitoefening
άσκηση	oefening
άσκηση	uitoefenen
σημείωση	noot
σημείωση	briefje
σημείωση	notitie
σημείωση	opmerking
συμβολίζει	symboliseert
συμβολίζει	symboliseert
ηλεκτρική	elektrische
ηλεκτρική	elektrisch
ηλεκτρική	elektrische
ηλεκτρική	electrische
ηλεκτρική	elektrisch
ηλεκτρικό	elektrische
ηλεκτρικό	electrische
ηλεκτρικό	elektrisch
αθηνά	athina
αθηνά	athene
αθηνά	athena
επιπτώσεις	impact
επιπτώσεις	inslag
επιπτώσεις	effect
επιπτώσεις	botsing
επιπτώσεις	consequenties
επιπτώσεις	gevolgen
επιπτώσεις	inslagen
επιπτώσεις	gevolgen
επιπτώσεις	implicaties
επιπτώσεις	uitwerkingen
επιπτώσεις	effecten
επιπτώσεις	gevolgen
δορυφόρος	satelliet
αρσενικά	reuen
αρσενικά	mannetjes
αρσενικά	mannelijk
αρσενικά	male
αρσενικά	mannetje
αρσενικά	mannelijke
ξέρει	weet
τίποτε	niks
τίποτε	niets
τραγωδία	tragedie
αθλητικές	sportief
αθλητικές	sporting
κλειδί	key
κλειδί	sleutel
κλειδί	toets
λευκά	wit
λευκά	witte
μάρκο	marko
μάρκο	marco
υπεύθυνη	verantwoord
υπεύθυνη	verantwoordelijke
υπεύθυνη	verantwoordelijk
πρωταθλητές	kampioenen
πρωταθλητές	champions
αναπληρωτής	plaatsvervanger
αναπληρωτής	hulpsheriff
αναπληρωτής	plaatsvervangend
μόρια	moria
μόρια	moleculen
αυτόνομη	autonoom
αυτόνομη	autonome
αιγαίο	egeïsche
