kategória	categoría
kifejezés	frase
kifejezés	termo
kifejezés	prazo
kifejezés	período
kifejezés	expresión
valamit	algo
valamit	cousa
lehetőséget	oportunidade
lehetőséget	de
lehetőséget	oportunidades
lehetőséget	a
idők	veces
idők	times
idők	tempos
ausztrália	australia
karl	karl
gyakori	común
gyakori	comúns
intézmény	instituto
intézmény	institución
fordul	resulta
fordul	que
fordul	volta
nevek	nomes
nevek	nome
nevek	os
értem	entender
értem	comprender
értem	entendo
erdő	bosque
erdő	bosques
erdő	árbores
erdő	monte
erdő	madeira
erdő	bosque
szavak	palabras
szavak	as
szavak	verbas
jön	vén
jön	se
jön	ven
jön	que
jön	vir
jön	vén
jön	vou
párizsi	parís
elérhető	dispoñibles
elérhető	dispoñible
elérhető	dispor
elérhető	dispoñíbel
elérhető	haxa
elérhető	dispoñíbeis
venni	mercar
venni	comprar
venni	mercando
matematikai	matemática
matematikai	matemáticas
matematikai	matemática
matematikai	as
matematikai	matemáticas
hold	lúa
hold	moon
nemes	nobre
kutatási	investigación
kutatási	de
kutatási	investigacións
kutatási	investigar
dalok	cancións
dalok	canción
dalok	escribir
art	arte
art	art
art	a
felelős	responsable
felelős	responsables
felelős	responsábeis
felelős	responsábel
apró	diminutos
apró	pequena
apró	pequenos
apró	diminuto
apró	pequeno
apró	minúsculas
apró	diminuta
apró	pequenas
felnőtt	medrara
felnőtt	grande
felnőtt	medrou
felnőtt	xa
felnőtt	es
felnőtt	adulto
felnőtt	maior
felnőtt	adultos
felnőtt	adulta
felnőtt	adulto
felnőtt	dun
felnőtt	adultos
felnőtt	os
harry	harry
hangja	voz
hangja	a
megmaradt	restante
megmaradt	para
könyvek	os
könyvek	libros
life	vida
life	a
jel	sinal
hónap	meses
hónap	mes
hónap	ao
lee	lee
miniszter	ministro
miniszter	ministra
miniszter	pastor
miniszter	cabinet
miniszter	o
erők	as
erők	forzas
eredmények	resultados
real	real
real	de
real	verdade
fölött	sobre
fölött	ascende
fölött	por
fölött	riba
fölött	da
fölött	enriba
fölött	arriba
india	india
állat	animais
állat	os
állat	animais
állat	animal
művészet	arte
művészet	art
művészet	a
smith	smith
smith	veña
késő	tarde
szobor	estatua
tevékenység	actividades
tevékenység	actividade
előadó	artista
előadó	artista
előadó	artistas
oroszul	rusa
oroszul	ruso
játszik	xoga
játszik	xogando
játszik	xogar
játszik	tocando
játszik	tocar
összetett	complexo
összetett	complexas
összetett	complexa
összetett	complexos
formájában	forma
formájában	xeito
figyelembe	relato
figyelembe	contas
figyelembe	conta
megoldás	solución
megoldás	solucións
gyermeke	nena
gyermeke	neno
gyermeke	fillo
királynő	raíña
királynő	queen
pozitív	positivo
pozitív	positiva
henry	henry
henry	de
kissé	lixeiramente
jelölt	marcados
tudomány	ciencia
tudomány	a
tudomány	ciencias
tudomány	científica
tudomány	cencia
körülmények	circunstancias
velencei	venecia
vezet	conducir
vezet	levar
vezet	a
vezet	até
vezet	conducir
vezet	conducindo
vezet	a
vezet	conduce
vezet	leads
vezet	leva
vezet	lévame
legfőbb	corte
legfőbb	suprema
legfőbb	supremo
közösségi	comunidade
hang	son
hang	de
hang	parece
hang	voz
hang	a
hang	audio
téma	tema
téma	asunto
eredete	orixe
eljárás	proceso
eljárás	procedemento
szocialista	socialista
vallás	relixión
vallás	relixioso
vallás	relixiosa
keletre	leste
keletre	oriente
keletre	este
keletre	do
keletre	próximo
építész	arquitecto
tour	xira
barna	brown
barna	marróns
barna	marrón
barna	claro
pénzügyi	financeira
pénzügyi	finanzas
előfordul	acontece
előfordul	ocorre
előfordul	pasa
titkos	segredo
titkos	secreto
titkos	secreta
pierre	pierre
pap	cura
régió	rexión
régió	do
régió	sudeste
keletkezett	neuronas
keletkezett	xerado
magasság	altura
meghatározott	decidido
meghatározott	con
átlagos	media
átlagos	medio
átlagos	de
átlagos	estadounidense
átlagos	mediocre
egyenes	en
egyenes	directo
egyenes	dereito
egyenes	directa
barátja	mozo
lassan	lento
lassan	lenta
lassan	lentos
lassan	ou
lassan	frean
lassan	tranquilo
lassan	vagar
lassan	lentamente
lassan	despacio
lassan	modo
lassan	pouco
lassan	a
kiállítás	exposición
családok	familias
családok	as
nőtt	medrei
nőtt	crecín
nőtt	cando
nőtt	creceu
szóval	así
szóval	que
szóval	entón
szóval	tan
magazin	revistas
magazin	revista
magazin	time
esemény	acontecemento
esemény	de
esemény	eventos
esemény	evento
esemény	suceso
esemény	eventos
esemény	sucesos
esemény	feitos
esemény	adversos
esemény	os
esemény	xuntanzas
esemény	acontecementos
jakab	james
hátsó	última
hátsó	fila
hátsó	parte
hátsó	traseira
ritka	pouco
képviselők	representantes
képviselők	membros
képviselők	do
akarja	quere
kivéve	excepto
kivéve	só
kivéve	pero
kivéve	agás
kivéve	menos
határozat	decisión
határozat	resolución
svédország	suecia
jellegzetes	típico
windows	fiestras
érték	valores
érték	valor
érték	canto
érték	revenda
hivatal	oficina
hivatal	despacho
hivatal	correo
kilenc	nove
kilenc	9
mike	mike
táblázat	mesa
táblázat	mesas
szerelem	amor
szerelem	o
stílus	estilo
kolostor	mosteiro
kolostor	convento
moszkva	moscova
kapcsolatot	conectarnos
időszak	período
időszak	periodo
időszak	tempo
időszak	a
időszak	adolescencia
jones	jones
andrew	andrew
dob	drum
dob	batería
dob	tambores
dob	os
mondja	di
mondja	que
mondja	dixo
shakespeare	shakespeare
torony	torre
írtam	escribín
írtam	escribiron
írtam	escribiume
írtam	escribiu
írtam	a
napjainkban	hoxe
műhely	tenda
műhely	de
műhely	mae
műhely	choio
műhely	delegados
városok	vilas
városok	cidades
városok	nas
szerződés	contrato
színes	cor
színes	de
színes	cor
színes	cores
színes	de
színes	cor
színes	ser
folyamatos	constante
folyamatos	continuo
folyamatos	continua
folyamatos	continuou
oktatási	educativo
oktatási	educativas
oktatási	educación
oktatási	a
alapította	fundou
walter	walter
információ	información
profi	profesionais
profi	profesional
profi	un
tiszta	claro
tiszta	clara
tiszta	claras
tiszta	puro
tiszta	pura
tiszta	puros
tiszta	limpa
tiszta	limpo
tiszta	limpar
londoni	londres
londoni	london
vasút	tren
szociális	social
szociális	sociais
meghatározó	decisivo
maradtak	ficou
maradtak	por
este	esta
este	noite
este	hoxe
este	tarde
este	noite
este	serán
este	noites
este	tardes
este	noite
este	pola
este	noites
növények	plantas
növények	cultivos
gray	gris
szellemi	espiritual
szellemi	senda
szellemi	mentais
szellemi	mental
szellemi	intelectual
ázsiai	asiática
ázsiai	asiático
ázsiai	asiáticos
ázsiai	asia
ázsiai	de
csillag	estrela
csillag	star
csillag	estrelas
csillag	das
per	por
per	ao
per	miligramos
per	cada
folyamat	proceso
modell	modelo
eredményei	resultados
esik	chove
esik	a
esik	chover
edward	eduardo
edward	edward
szintű	nivel
játékosok	músicos
játékosok	entidades
fordult	resultou
fordult	volta
fordult	sentía
biztonsági	de
biztonsági	seguridade
biztonsági	seguridade
történelme	historia
történelme	da
jackson	jackson
béke	paz
béke	a
könnyű	sinxelo
könnyű	fácil
könnyű	doado
könnyű	calma
könnyű	acouguen
bank	banco
bank	ribeira
bank	penedo
bank	citybank
egyedi	único
egyedi	únicas
életben	vivos
életben	viva
életben	vivo
életben	vida
életben	con
mester	mestre
mester	máster
mester	dono
mester	o
mester	propietario
mester	patrón
mester	señor
meglehetősen	bastante
eső	chove
eső	chuvia
eső	choiva
eső	nos
eső	topásemos
eső	con
eső	outras
eső	razas
eső	chover
eső	a
kész	listos
kész	lista
kész	preparados
kész	listo
kész	preparado
kész	rematei
kész	xa
kész	rematado
kész	remate
kész	acabado
kész	rematar
kész	rematou
kész	remataches
kész	fixen
kész	feito
kész	fixemos
kész	facer
kész	fixeches
vers	poema
vers	verso
vers	poesía
digitális	dixital
digitális	dixitais
óceán	océano
óceán	océanos
szerep	rol
szerep	papel
sikeresen	éxito
sikeresen	exitosos
sikeresen	éxito
sikeresen	con
párizsban	parís
elektronikus	electrónica
elektronikus	electrónico
konkrét	específicas
konkrét	específica
konkrét	específico
konkrét	concreto
konkrét	específicos
start	a
start	comezar
start	empezar
tartottak	reunión
tartottak	perdín
tartottak	mans
tartottak	tiña
tartottak	hoxe
tartottak	atopo
show	amosar
show	espectáculo
kezdete	comezando
kezdete	comezo
kezdete	principio
kezdete	empezando
szoros	preto
szigeten	island
szigeten	illa
forma	forma
forma	dunha
forma	figura
forma	forma
forma	xeito
úszó	flotante
úszó	aboiando
úszó	nadando
úszó	nadar
úszó	piscina
úszó	á
úszó	a
úszó	nado
kanada	canadá
egészségügyi	saúde
egészségügyi	a
egészségügyi	health
kar	brazo
kar	brazos
kar	armas
weboldal	sitio
weboldal	web
weboldal	páxina
támadás	ataque
támadás	atacar
támadás	asalto
csendes	silencio
szerkesztője	de
szerkesztője	edición
tanított	ensináronnos
tanított	que
tanított	ensinou
demokratikus	democrático
fele	media
fele	metade
fele	medio
fele	a
repülőtér	aeroporto
motor	máquina
motor	motor
motor	bicicleta
motor	en
motor	moto
motor	bici
motor	motoras
motor	motor
idősebb	máis
idősebb	vella
idősebb	vello
idősebb	os
idősebb	maior
idősebb	ancián
idősebb	sexa
idősebb	maiores
idősebb	crecen
televízió	a
televízió	televisión
televízió	tele
televízió	da
televízió	programa
televízió	tv
televízió	televisión
televízió	tele
kísérleti	experimental
anyagok	materiais
anyagok	material
anyagok	prima
anyagok	materiais
unió	unión
unió	sindicato
unió	sindicalista
unió	sindical
unió	do
chris	chris
manchester	manchester
háttér	de
háttér	fondo
autóbusz	autobús
autóbusz	parada
autóbusz	autocarro
autóbusz	autobuses
fény	luz
báró	barón
báró	ao
módszer	método
módszer	métodos
módszer	os
férfiak	homes
férfiak	os
okozott	causado
okozott	causa
okozott	causaba
korea	corea
korszak	era
negatív	negativo
dolgozik	traballando
dolgozik	a
dolgozik	traballar
dolgozik	traballo
különös	curioso
különös	estraño
különös	estraña
különös	extraño
különös	moi
különös	rara
különös	raro
elért	independencia
előtte	de
előtte	antes
mindegyik	todo
mindegyik	todos
mindegyik	todas
mindegyik	entre
mindegyik	cada
mindegyik	uns
mindegyik	un
tanulmányok	estudar
tanulmányok	estudo
tanulmányok	estudamos
tanulmányok	despacho
tanulmányok	estudos
tanulmányok	estudios
tanulmányok	análises
tanulmányok	estudo
kapcsolat	conexión
kapcsolat	contacto
kapcsolat	coñecidos
kapcsolat	en
kapcsolat	con
kapcsolat	podo
kapcsolat	contactar
kapcsolat	enlace
kapcsolat	relación
társadalom	sociedade
utazott	por
utazott	viaxou
státusz	posición
státusz	statu
státusz	status
juan	juan
szervezetek	organizacións
szervezetek	organismos
fent	sobre
fent	ascende
fent	por
fent	riba
fent	da
fent	enriba
fent	arriba
fent	arriba
krisztus	xesucristo
krisztus	cristo
krisztus	advindo
krisztus	están
krisztus	aos
krisztus	por
világos	claro
világos	clara
világos	claras
habár	aínda
habár	que
habár	non
habár	pero
habár	malia
habár	aínda
habár	que
habár	se
szín	cor
szín	cores
szín	de
szín	cor
szín	ser
rendszeres	regularmente
rendszeres	normal
rendszeres	típica
rendszeres	de
rendszeres	taxis
rendszeres	regular
óriási	enormes
óriási	enorme
óriási	gran
óriási	xigante
óriási	grande
adat	datos
adat	puntos
adat	información
football	fútbol
felül	do
felül	enriba
felül	20
felül	cima
felül	superior
halak	peixes
halak	peixe
halak	pescar
hirtelen	súpeto
hirtelen	de
hirtelen	repente
hirtelen	súpeto
hirtelen	de
hirtelen	repentino
hozták	trouxen
tűnt	mirei
tűnt	parecía
tűnt	cara
küldött	a
küldött	enviou
küldött	mandou
növény	plantas
növény	planta
növény	vexetais
növény	de
növény	cultivos
cél	obxectivo
cél	destino
cél	obxectivo
cél	para
cél	propósito
cél	fin
cél	intención
cél	serve
cél	obxectivo
cél	obxectivo
cél	obxectiva
cél	obxectivo
eric	eric
létező	existente
létező	existentes
létező	telescopios
steve	steve
carlos	carlos
carlos	oh
megjegyzés	nota
megjegyzés	a
megjegyzés	comentar
megjegyzés	comentario
megjegyzés	comentarios
békés	pacífica
kapcsolatok	relación
kapcsolatok	relacións
kapcsolatok	enlaces
kapcsolatok	ligazóns
kapcsolatok	relacións
kapcsolatok	conexións
nadrág	pantalóns
nadrág	pantalón
nadrág	pantalóns
nadrág	ruta
nadrág	no
nadrág	os
nadrág	pantalón
nadrág	brancos
valós	real
valós	de
valós	verdade
határ	fronteira
határ	límite
határ	fronteira
elsődleges	primeiro
alapvetően	basicamente
alapvetően	esencialmente
alapvetően	basicamente
alapvetően	básicamente
alapvetően	fundamentalmente
alapvetően	de
baj	problema
baj	problema
baj	problemas
hatalom	poder
hatalom	o
joe	joe
eset	caso
eset	se
igazgató	director
igazgató	dirección
igazgató	de
igazgató	director
igazgató	director
igazgató	principal
carl	carl
internet	internet
korona	coroa
elkészült	rematei
elkészült	xa
elkészült	rematado
elkészült	remate
elkészült	acabado
elkészült	rematar
elkészült	rematou
elkészült	remataches
elkészült	os
norvégia	noruega
eközben	tanto
eközben	mentres
szereplők	idiogramas
szereplők	personaxes
szereplők	músicos
szereplők	entidades
szereplők	actores
zokni	os
zokni	calcetíns
eszközök	instrumental
eszközök	instrumentos
eszközök	ferramentas
eszközök	as
eszközök	bens
eszközök	mecanismos
eszközök	dispositivos
eszközök	aparellos
eszközök	utensilios
gyenge	débil
bíróság	suprema
bíróság	tribunal
bíróság	xulgado
bíróság	corte
betegség	enfermidade
betegség	doenza
betegség	enfermidades
betegség	enfermidade
betegség	cardíacas
hiba	erro
hiba	erro
grafikus	gráficos
mély	no
mély	fondo
mély	profundo
mély	profundidade
mély	de
zenész	músico
zenész	músicos
part	costa
part	beach
part	praia
part	costa
part	marfil
part	na
hivatkozás	enlace
írás	escribir
írás	a
írás	escribía
írás	facendo
írás	súas
írás	escrita
írás	escribe
mix	mestura
mix	as
dávid	david
hagyomány	tradición
hagyomány	tradicións
hagyomány	tradicións
alapú	baseándose
alapú	en
alapú	baséase
alapú	baseándonos
alapú	baseada
alapú	base
alapú	baseado
hozzáférés	acceso
hozzáférés	aos
kereszt	cruzar
kereszt	cruz
kereszt	atravesar
kereszt	crosstree
lakos	habitantes
sosem	non
sosem	nunca
hill	outeiro
hill	hill
hill	outeiros
hill	924
tömeg	foxas
tömeg	masa
tömeg	masiva
tömeg	masas
tömeg	de
tömeg	misa
tömeg	peso
tömeg	importancia
tömeg	multitude
tömeg	masa
tömeg	vista
tömeg	xente
csillagok	estrelas
csillagok	das
can	poden
can	podo
can	podes
can	podemos
can	pode
can	non
beszélt	falei
beszélt	falei
beszélt	con
beszélt	falamos
beszélt	falou
beszélt	falaron
beszélt	falei
beszélt	falou
beszélt	falaba
világszerte	mundial
világszerte	mundo
világszerte	no
szerves	orgánico
alexander	alexander
hans	hans
will	vai
rendszerint	habitualmente
rendszerint	normalmente
rendszerint	adoita
rendszerint	xeral
rendszerint	adoitan
dollár	dólares
dollár	dolares
dollár	de
dollár	dolar
dollár	dólar
dollár	por
dollár	cartos
színe	cor
színe	cores
színe	de
színe	cor
színe	ser
mary	mary
mary	maría
megszerezte	adquirían
követi	seguir
követi	seguindo
követi	seguintes
követi	seguinte
követi	segue
wilson	wilson
hetedik	sétimo
párhuzamosan	paralelo
messze	de
messze	moito
messze	lonxe
messze	ata
medence	piscina
medence	a
bob	bob
bob	xelíns
különbség	diferenza
különbség	diferenzas
különbség	diferencia
különbség	mesmo
barry	barry
royal	teatro
royal	royal
royal	súa
royal	real
royal	alteza
scott	scott
kicsi	pequeno
kicsi	pequenos
kicsi	pequenas
kicsi	pequena
kicsi	pouco
kicsi	algo
kicsi	pequeno
kicsi	pequena
kicsi	diminutos
kicsi	pequena
kicsi	pequenos
kicsi	diminuto
kicsi	pequeno
kicsi	minúsculas
kicsi	diminuta
kicsi	pequenas
antonio	antonio
kezdődik	comeza
kezdődik	comeza
kezdődik	a
kezdődik	empeza
ugyanaz	mesmo
ugyanaz	mesmas
ugyanaz	mesma
közönséges	común
közönséges	cotiáns
közönséges	era
közönséges	ordinario
közönséges	correntes
közönséges	normais
közönséges	simple
közönséges	banal
szilárd	sólida
haza	fogar
haza	casa
haza	á
haza	na
marie	mariechen
marie	marie
főváros	capital
főváros	capitais
főváros	capitol
főváros	o
közönség	audiencia
közönség	público
közönség	auditorio
rendszerek	sistemas
rendszerek	dos
találkozott	coñecín
találkozott	a
találkozott	coñecemos
asszony	muller
asszony	unha
bármely	calquera
bármely	máis
bármely	ningún
létezett	existiu
elemek	obxectos
elemek	os
elemek	puntos
elemek	artigos
elemek	das
elemek	elementos
temető	cemiterio
üzenetet	mensaxe
parlament	parlamento
védelmi	defensa
védelmi	da
védelmi	defensa
air	aire
air	ar
szokás	hábito
szokás	costume
szokás	o
éjszaka	noite
éjszaka	pola
éjszaka	noites
romantikus	romántico
romantikus	románticos
fizikus	físico
best	mellores
best	mellor
ukrajna	ucrania
függően	dependendo
függően	de
népek	xente
népek	amigos
népek	pais
népek	brancos
népek	xente
népek	fronte
üres	baleira
üres	baleiro
üres	baleiras
üres	valeiro
halálos	mortal
halálos	pecados
halálos	fatal
jegyzetek	notas
roger	roger
gyártó	produtor
értelme	sentido
értelme	ten
bármilyen	calquera
bármilyen	máis
bármilyen	ningún
készül	para
készül	a
készül	preparar
bill	bill
bill	billete
bill	conta
bill	dereitos
bill	contrato
cross	cruzar
cross	cruz
cross	atravesar
cross	crosstree
hall	hall
hall	corredor
hall	concello
hall	civil
hall	sede
museum	museo
újság	xornais
újság	prensa
újság	revistas
újság	revista
újság	time
újság	xornais
újság	xornal
angeles	ángeles
angeles	angeles
angeles	ánxeles
kifejezetten	especificamente
szabadság	liberdade
szabadság	a
szabadság	liberdade
szabadság	a
szabadság	libertade
blue	azul
blue	azuis
függvény	función
függvény	funcionar
függvény	a
hungary	hungría
csoportok	dous
csoportok	grupos
menekült	de
menekült	refuxiados
menekült	fuxiu
menekült	da
részletes	detalle
részletes	detalles
utat	camiño
utat	senda
utat	seu
többé	xa
többé	nunca
többé	máis
arthur	arthur
christian	christian
christian	cristiáns
hiszem	cres
hiszem	creo
hiszem	que
hiszem	crer
hiszem	cremos
nagyrészt	en
nagyrészt	gran
nagyrészt	parte
örök	eterna
sereg	exército
sereg	do
gyakorlati	práctica
olaj	petróleo
olaj	aceite
olaj	de
mesterséges	artificiais
mesterséges	artifical
mesterséges	artificial
automatikusan	automaticamente
automatikusan	automático
gondolat	que
gondolat	pensaba
gondolat	pensei
gondolat	pensamentos
gondolat	pensamento
gondolat	que
köszi	grazas
köszi	moitas
rose	rose
filozófiai	filosófica
ellene	en
ellene	contra
ellene	os
királyok	reis
legkisebb	máis
milliárd	millóns
milliárd	mil
milliárd	de
milliárd	millóns
milliárd	mil
milliárd	miles
járat	voo
gyűjtemény	de
gyűjtemény	colección
protestáns	protestante
erdei	bosque
elmélet	hipótese
elmélet	teoría
időközben	tanto
időközben	mentres
okozta	causado
okozta	causa
okozta	causaba
időpont	cita
időpont	a
időpont	día
időpont	data
időpont	cita
időpont	momento
időpont	tempo
időpont	vez
időpont	hora
időtartam	período
időtartam	periodo
időtartam	tempo
időtartam	a
időtartam	adolescencia
meleg	quente
meleg	calor
meleg	calor
meleg	quentes
meleg	quente
meleg	cálida
meleg	homosexuais
meleg	homosexual
france	francia
france	franza
alakul	vou
alakul	vai
alakul	imos
alakul	vas
könyvet	libro
gyerekek	nenos
gyerekek	fillos
gyerekek	rapaces
gyerekek	os
gyerekek	cativos
gyerekek	mozos
gyerekek	nenos
gyerekek	os
gyerekek	cativos
gyerekek	fillos
gyerekek	nenas
berlini	de
berlini	berlín
tudós	científico
tudós	científicos
tudós	científica
jelentősége	relevancia
elpusztult	destruídos
elpusztult	destruíron
elpusztult	destruído
elpusztult	con
elpusztult	destruírono
elpusztult	destruír
fegyveres	armados
fegyveres	armado
fegyveres	armada
fegyveres	armadas
nyilvános	público
nyilvános	pública
nyilvános	públicos
nyilvános	públicas
bbc	bbc
aktuális	actual
aktuális	actuais
aktuális	que
aktuális	súa
aktuális	corrente
leírása	descrición
kihalt	extinguiron
üzleti	negocios
üzleti	negocio
üzleti	asunto
üzleti	traballo
pilóta	piloto
emlékmű	día
emlékmű	dos
emlékmű	caídos
házi	os
házi	deberes
múlt	pasado
múlt	últimos
civil	civís
civil	civil
civil	civil
problémák	problemas
problémák	os
problémák	problema
problémák	problemas
problémák	cuestións
problémák	temas
problémák	asuntos
bárki	ninguén
bárki	calquera
bárki	alguén
bárki	a
bárki	alguén
bárki	a
bárki	ninguén
bárki	calquera
látni	ver
látni	vendo
kollégium	dormitorio
kollégium	inspección
kollégium	universidade
kollégium	na
kollégium	estudantes
kollégium	facultade
kollégium	que
kollégium	college
kollégium	colexio
építészet	arquitectura
rosszul	mal
house	casa
tartalom	contido
tartalom	dóeme
kérem	por
kérem	favor
tetszik	como
tetszik	coma
tetszik	así
harc	batalla
harc	de
harc	combate
harc	combates
harc	postos
harc	loita
harc	contra
harc	loitar
harc	loitamos
harc	combate
harc	pelexar
harc	combater
harc	loitar
harc	contra
harc	loita
iskolában	instituto
iskolában	escola
iskolában	colexio
puszta	espida
autópálya	estrada
napot	días
napot	día
energia	enerxía
energia	consumo
energia	enerxético
energia	enerxética
energia	poder
energia	o
kutatások	investigación
kutatások	de
kutatások	investigacións
kutatások	investigar
eszköz	aparello
eszköz	dispositivo
eszköz	de
eszköz	historias
eszköz	mecanismo
eszköz	instrumento
eszköz	de
eszköz	ferramenta
eszköz	ferramentas
fokozat	de
fokozat	grao
biológiai	biolóxicas
biológiai	biolóxica
biológiai	biolóxico
biológiai	biolóxicos
szolgál	e
taylor	taylor
terv	plan
terv	plano
terv	posición
terv	oferta
politikusok	políticos
washington	washington
washington	dc
szabályok	regras
szabályok	as
szabályok	normas
erdők	bosque
erdők	bosques
erdők	árbores
erdők	monte
erdők	bosques
erdők	bosque
jogász	avogado
jogász	avogadiño
igazolt	confirmado
háborúk	guerras
háborúk	guerra
épületek	edificios
erő	fortaleza
erő	forzas
erő	forza
erő	a
erő	radica
erő	forza
erő	a
erő	policía
erő	exército
erő	poder
erő	o
körzet	división
körzet	distrito
körzet	fiscal
körzet	do
edit	editar
edit	edit
esetekben	casos
esetekben	caixas
gyár	fábrica
gyár	fábricas
gyár	industriais
alternatív	alternativa
rendőrség	policía
fejezet	capítulo
net	rede
lényegében	basicamente
lényegében	esencialmente
lényegében	basicamente
lényegében	básicamente
hangszer	instrumento
elem	batería
beleértve	incluíndo
beleértve	mesmo
beleértve	incluído
beleértve	incluídos
beleértve	a
írott	escrito
írott	escrita
írott	o
giovanni	giovanni
vereség	vencer
vereség	derrota
oktatás	educación
oktatás	a
kritikus	crítica
abszolút	realmente
abszolút	absolutamente
abszolút	totalmente
abszolút	é
abszolút	absoluta
abszolút	absoluto
abszolút	absolutos
abszolút	absolutamente
videó	vídeo
videó	video
videó	videoxogos
öreg	anos
öreg	vellos
öreg	vello
öreg	vella
részletek	detalles
részletek	crédito
részletek	roubada
blues	esa
blues	tristeza
blues	blues
dráma	drama
húsz	20
húsz	vinte
oktatók	educadores
segít	a
segít	axudar
segít	axudando
segít	axuda
segít	a
autó	coche
autó	auto
autó	carro
feladat	tarefa
feladat	misión
javaslat	proposta
javaslat	proposición
javaslat	unha
javaslat	suxestión
értékes	valioso
beteg	enfermo
beteg	mal
beteg	está
beteg	enferma
beteg	de
beteg	enfermou
beteg	doente
beteg	paciente
beteg	doente
beteg	pacientes
beteg	enfermo
beteg	enfermos
beteg	enferma
számtalan	myriad
tűz	lume
tűz	fogo
változik	cambiar
változik	cambiando
változik	muda
változik	a
változik	mudando
változik	de
változik	cambio
helyette	en
helyette	vez
helyette	lugar
helyette	no
helyette	canto
helyette	diso
hal	peixes
hal	peixe
hal	pescar
hal	hal
kérte	pregunteille
kérte	preguntou
kérte	lle
harci	de
harci	combate
harci	combates
harci	postos
kutatás	investigación
kutatás	de
kutatás	investigacións
kutatás	investigar
típusa	escribir
típusa	tipo
típusa	de
típusa	clase
temetőben	cemiterio
fajta	variedade
fajta	de
völgy	val
völgy	da
völgy	valley
kórház	hospital
kedvenc	favorito
kedvenc	favoritos
kedvenc	favorita
kedvenc	preferido
görögország	grecia
alkotó	creativo
alkotó	creativos
alkotó	creativa
alkotó	creativas
okoz	causaron
okoz	provocando
okoz	provoca
okoz	causa
okoz	causas
okoz	que
ügyvéd	avogado
ügyvéd	fiscal
ügyvéd	avogado
ügyvéd	avogadiño
hibás	culpa
hibás	culpa
hibás	a
hibás	non
matematika	matemáticas
matematika	matemática
matematika	as
matematika	matemática
matematika	matemáticas
verzió	versión
gyártott	producida
band	banda
mór	páramo
johnson	johnson
katolikusok	católica
katolikusok	católico
katolikusok	catholic
katolikusok	católicos
londonban	londres
londonban	london
sam	sam
szürke	gris
szürke	gris
szürke	é
professzor	mestre
professzor	profesor
pénzt	cartos
pénzt	diñeiro
pénzt	os
pénzt	xiro
pénzt	diñeiro
pénzt	en
pénzt	efectivo
pénzt	contado
pénzt	cartos
pénzt	suficiente
pénzt	cobro
pénzt	cobrar
rendkívüli	extraordinario
rendkívüli	cantidade
rendkívüli	extraordinarias
rendkívüli	extraordinarios
rendkívüli	extraodinarios
rendkívüli	extraordinaria
hajlandó	dispostos
hajlandó	a
hajlandó	disposto
hajlandó	dispostas
hajlandó	deus
hajlandó	quere
hajlandó	querería
hajlandó	disposta
atlanti	atlántico
tettek	actos
tartalma	contido
tartalma	dóeme
otthon	fogar
otthon	casa
otthon	á
otthon	na
queen	raíña
queen	queen
tétel	moito
tétel	moita
tétel	moitos
tétel	moitas
növekvő	de
növekvő	medrando
növekvő	medrar
növekvő	crecemento
növekvő	crecendo
növekvő	medra
növekvő	aumentar
friss	fresco
friss	fresca
friss	frescos
friss	descarado
friss	descarados
friss	frescas
friss	cambiar
visszatér	volve
visszatér	a
visszatér	volvo
visszatér	regresar
visszatér	volva
visszatér	cambio
visszatér	volver
visszatér	retorno
brown	brown
brown	marróns
brown	marrón
brown	claro
alacsonyabb	máis
alacsonyabb	inferior
alacsonyabb	baixos
alacsonyabb	pulmonar
alacsonyabb	calefacción
önkormányzat	concello
jármű	vehículo
magassága	altura
vonatkozik	se
vonatkozik	aplica
zongora	piano
tulajdonosa	dono
may	poden
may	pode
may	maio
may	que
may	podo
harcok	loita
harcok	contra
harcok	loitar
harcok	loitamos
harcok	combate
harcok	pelexar
harcok	combater
xiv	xiv
halott	mortos
halott	morto
halott	morta
halott	morreu
képeket	as
képeket	imaxes
képeket	as
képeket	fotos
képeket	imaxes
képeket	fotografías
zászló	bandeira
jacques	jacques
tömege	foxas
tömege	masa
tömege	masiva
tömege	masas
tömege	de
tömege	misa
radio	radio
mérete	tamaño
mérete	do
segített	a
segített	axudou
segített	axuda
segített	axudounos
segített	axudaron
beszél	charlas
beszél	fala
beszél	tedx
beszél	falando
beszél	de
beszél	falar
beszél	a
beszél	falo
beszél	con
beszél	que
beszél	di
beszél	fala
beszél	fálalle
beszél	falar
beszél	falar
beszél	falando
eger	rato
juhász	pastor
juhász	pastorciño
öböl	golfo
öböl	baía
tört	a
tört	rompeu
tört	crebou
tört	entraron
tört	rompín
franciák	franceses
franciák	francés
franciák	francesa
franciák	francesas
egyenlő	equitativos
egyenlő	igual
egyenlő	mesmo
egyenlő	iguais
egyenlő	son
elérni	collo
elérni	acadar
elérni	chegar
elérni	ao
elérni	a
hőmérséklet	temperatura
hőmérséklet	a
újságírók	xornalistas
újságírók	xornalistas
alap	fundación
alap	alicerce
alap	alicerces
alap	base
alap	foundation
alap	cimentos
alap	transformado
alap	base
alap	fondo
alap	de
alap	básica
alap	básicos
alap	básico
alap	básicas
alap	as
jim	jim
pink	rosas
pink	rosa
eltűnt	marchou
eltűnt	desapareceu
eltűnt	desapareceron
eltűnt	desapareceu
eltűnt	a
eltűnt	desaparecidos
