din	จาก
victorie	ชนะ
victorie	ชัยชนะ
prof	prof
crestere	เพิ่ม
house	บ้าน
house	เฮ้าส์
valign	valign
numara	จำนวนนับ
numara	นับ
teritoriu	อาณาเขต
speciale	พิเศษ
south	south
south	ใต้
inlocuit	แทนที่
saptamani	อาทิตย์
saptamani	สัปดาห์
saptamani	อาทิตย์
saptamani	สัปดาห์
alias	นามแฝง
marin	นาวิก
albume	อัลบั้ม
holmes	โฮล์มส์
holmes	โฮล์ม
productia	ผลิต
css	css
oscar	oscar
organizarea	มโน
organizarea	องค์กร
organizarea	องค์การ
capul	หัว
capul	เฮด
arheologic	โบราณคดี
aparare	ป้องกัน
aparare	ป้องกัน
jocuri	เกม
jocuri	เกมส์
revolutia	ปฏิวัติ
revolutia	ปฏิวัติ
smith	สมิทธ์
smith	สมิธ
noapte	ไนท์
noapte	ค่ำคืน
noapte	คืน
noapte	ราตรี
matematica	คณิตศาสตร์
matematica	คณิตศาสตร์
matematica	คณิตศาสตร์
matematica	คณิต
matematica	เลขคณิต
matematica	เลข
matematica	คณิตศาสตร์
matematica	คณิตศาสตร์
matematica	คณิต
matematica	เลขคณิต
matematica	เลข
specifice	เจาะจง
centrale	เซ็นทรัล
lee	ลี
lee	lee
scor	สกอร์
scor	แต้ม
scor	คะแนน
red	แดง
red	เรด
comunitati	ชุมชน
portugalia	โปรตุเกส
wiki	wiki
guvern	ราชการ
guvern	รัฐบาล
occidental	occidental
adevarat	ทรู
adevarat	true
adevarat	จริง
adevarat	แท้
adevarat	ทรู
adevarat	true
adevarat	จริง
adevarat	แท้
midi	midi
realizarea	ตระหนัก
copiii	เด็กๆ
copiii	เด็ก
copiii	ลูกๆ
copiii	เด็กๆ
copiii	เด็ก
studiul	เรียน
studiul	ศึกษา
cuvant	คำ
cuvant	คำ
facuta	ทำให้
dinamo	dinamo
constructii	ก่อสร้าง
constructii	ก่อสร้าง
refuzat	ปฏิเสธ
oferit	เสนอ
independent	อิสระ
independent	เอกราช
sprijinul	สนับสนุน
sprijinul	รองรับ
ali	อาลิ
sydney	ซิดนีย์
puternica	เข้ม
puternica	strong
puternica	แรง
puternica	แข็งแกร่ง
puternica	เข้ม
puternica	strong
puternica	แรง
puternica	แข็งแกร่ง
foto	รูป
foto	ภาพถ่าย
foto	รูปภาพ
jan	แจน
jan	ยัน
xii	xii
scorul	สกอร์
scorul	แต้ม
scorul	คะแนน
relatii	สัมพันธ์
relatii	สัมพันธ์
fifa	ฟีฟ่า
fifa	fifa
north	อุดร
north	เหนือ
ordine	ลำดับ
democrat	ประชาธิปไตย
democrat	ประชาธิปไตย
html	html
popa	นักบวช
seine	แซน
pro	pro
pro	โปร
pro	ข้อดี
forta	บังคับ
forta	แรง
forta	บังคับ
forta	แรง
forta	บังคับ
forta	แรง
larga	wide
larga	กว้าง
critic	วิกฤติ
critic	วิกฤต
programul	โปรแกรม
programul	ตาราง
programul	กำหนดการ
formatul	ฟอร์แมต
asociatia	สมาคม
asociatia	สมาคม
trupa	วง
trupa	band
trupa	วง
trupa	band
inalta	high
inalta	สูง
inalta	ไฮ
inalta	สูง
inalta	high
inalta	สูง
inalta	ไฮ
inalta	สูง
olt	olt
disc	แผ่น
disc	ดิสก์
disc	ดิสก์
iulia	julia
activitati	กิจกรรม
activitati	กิจกรรม
suferit	ทรมาน
suferit	ประสบ
champagne	แชมเปญ
influenta	อิทธิพล
influenta	อิทธิพล
influenta	อิทธิพล
air	แอร์
air	อากาศ
air	air
comerciale	พาณิชย์
comerciale	โฆษณา
invins	พ่าย
invins	พ่าย
marius	marius
premiu	รางวัล
premiu	รางวัล
mark	เครื่องหมาย
mark	มาร์ค
dimensiuni	มิติ
dimensiuni	ขนาด
dimensiuni	ขนาด
hans	ฮันส์
grad	เกรด
grad	บัณฑิต
grad	ปริญญา
grad	อันดับ
interviu	interview
interviu	สัมภาษณ์
maxima	สูงสุด
maxima	สูงสุด
sisteme	ระบบ
arbitru	กรรมการ
arbitru	กรรมการ
jocul	เกม
jocul	เกมส์
incredere	มั่นใจ
incredere	ใจ
incredere	ไว้ใจ
incredere	มั่นใจ
incredere	ใจ
incredere	ไว้ใจ
carl	คาร์ลอ
carl	คาร์ล
cantec	ซง
cantec	เพลง
cantec	ซง
cantec	เพลง
ajutor	ช่วย
foc	ไฟ
foc	เพลิง
lege	กฎหมาย
lege	กฎ
curent	ปัจจุบัน
exterior	ภายนอก
exterior	ภายนอก
starea	สถานะ
starea	สถานภาพ
maghiar	ฮังการี
inchisoare	คุก
inchisoare	คุก
inchisoare	คุก
tinut	เก็บ
scoli	โรงเรียน
scoli	โรงเรียน
grand	grand
britanica	บริติช
britanica	อังกฤษ
sectiunea	ส่วน
sectiunea	ส่วน
sterge	ลบ
sterge	ลบ
premiera	ปฐมทัศน์
premiera	ปฐมทัศน์
construite	สร้าง
istoricul	ประวัติศาสตร์
istoricul	ประวัติการ
istoricul	ประวัติ
cere	ถาม
cere	สอบถาม
relatiile	สัมพันธ์
avioane	อากาศยาน
colegiul	วิทยาลัย
colegiul	มหาวิทยาลัย
securitate	รปภ
originea	ต้นทาง
originea	ที่มา
originea	กำเนิด
muntele	ภูผา
muntele	ภูเขา
muntele	ภูเขา
inginer	วิศวกร
gura	ปาก
gura	ปาก
datele	อินเทอร์เน็ต
datele	ข้อมูล
finlanda	ฟินแลนด์
natura	สันดาน
natura	ธรรมชาติ
natura	สันดาน
natura	ธรรมชาติ
sovietic	โซเวียต
marginea	ขอบ
marginea	edge
cercetari	ค้นคว้า
cercetari	วิจัย
cercetari	ค้นคว้า
cercetari	วิจัย
piesa	ชิ้น
piesa	พีซี
piesa	พีซ
linii	เส้น
linii	บรรทัด
filozofie	ปรัชญา
practic	ปฏิบัติ
cam	แคป
cam	แคม
noaptea	ไนท์
noaptea	ค่ำคืน
noaptea	คืน
noaptea	ราตรี
araba	อาหรับ
arhitectura	สถาปัตยกรรม
arhitectura	สถาปัตยกรรม
regiunile	ภูมิภาค
egipt	อียิปต์
scena	ฉาก
scena	ฉาก
feminin	หญิง
considerate	พิจารณา
scadere	ลด
sotie	ภริยา
sotie	ภรรยา
sotie	เมีย
sotie	ภริยา
sotie	ภรรยา
sotie	เมีย
drepturi	สิทธิ
drepturi	สิทธิ์
cimitirul	สุสาน
cimitirul	ป่าช้า
spaniola	สเปน
spaniola	สเปน
practica	ปฏิบัติ
practica	ฝึก
practica	ซ้อม
practica	ฝึกฝน
practica	ฝึก
practica	ซ้อม
practica	ฝึกฝน
magazine	ร้าน
cladiri	ตึก
cladiri	อาคาร
cladiri	ตึก
cladiri	อาคาร
cota	จัดสรร
cota	แชร์
cota	จัดสรร
unitatea	สามัคคี
unitatea	unity
unitatea	เอกภาพ
unitatea	ยูนิต
unitatea	หน่วย
leon	ออน
regala	รอยัล
regala	ราชวงศ์
act	ทำท่า
lake	ทะเลสาบ
exemple	ตัวอย่าง
rowspan	rowspan
serviciul	บริการ
craciun	คริสต์มาส
craciun	คริสต์มาส
larg	wide
larg	กว้าง
poezii	กลอน
poezii	กลอน
poezii	กวี
viitorul	ต่อๆ
viitorul	future
viitorul	อนาคต
necesar	จำเป็น
ben	ben
ben	เบน
ben	เบ็น
link	ลิงก์
link	ลิงค์
rusi	รัสเซีย
rusi	รัสเซีย
frecvent	บ่อย
frecvent	บ่อยๆ
civile	แพ่ง
civile	ประชา
catolic	คาทอลิก
problemele	ปัญหา
columbia	โคลัมเบีย
columbia	โคลัมเบีย
polonez	โปแลนด์
episcopul	บิชอป
cucerit	พิชิต
ministerului	กระทรวง
presa	สื่อ
presa	กด
presa	สื่อ
presa	สื่อ
secret	secret
secret	ลับ
secret	ลับๆ
oficiale	ทางการ
oficiale	official
adam	อดัม
adam	adam
statia	สถานี
inchis	ปิด
inchis	ปิด
element	ธาตุ
functioneaza	ทำงาน
str	str
localizare	ตำแหน่งที่ตั้ง
localizare	ตำแหน่ง
contact	ติดต่อ
ordin	ลำดับ
renania	rhineland
arme	อาวุธ
arme	ปืน
stele	ดวงดาว
stele	ดารา
stele	ดาว
poiana	poiana
institutii	สถาบัน
institutii	สถาบัน
cantece	เพลง
cantece	เพลง
comercial	พาณิชย์
comercial	โฆษณา
creste	เพิ่ม
creste	เติบโต
creste	ปลูก
creste	เติบโต
creste	ปลูก
creste	เติบโต
creste	ปลูก
rss	rss
calitatea	คุณภาพ
varianta	แปรผัน
varianta	แปรผัน
statuia	อนุสาวรีย์
profesorul	ศาสตราจารย์
tipul	ชนิด
tipul	ประเภท
tipul	พิมพ์
liberal	เสรีนิยม
padurea	ป่า
padurea	ฟอเรส
padurea	ฟอเรสต์
contract	สัญญา
croatia	โครเอเชีย
croatia	croatia
croatia	โครเอเชีย
croatia	croatia
croatia	โครเอเชีย
croatia	croatia
compusa	แต่ง
repede	รวดเร็ว
repede	ด่วน
repede	ไว
repede	รวดเร็ว
repede	เร็ว
repede	ด่วน
repede	fast
repede	ไว
mary	แมรี่
mary	แมรี
podul	สะพาน
podul	บริดจ์
rau	แย่
rau	ร้าย
rau	bad
rau	เลว
rau	แม่น้ำ
rau	แย่
rau	ร้าย
rau	bad
rau	เลว
culturala	วัฒนธรรม
limbile	ภาษา
lungimea	ยาว
tronul	บัลลังก์
electric	ไฟฟ้า
electric	รถไฟฟ้า
electric	ไฟฟ้า
rezultatul	ผล
rezultatul	ผลลัพธ์
recent	ล่าสุด
recent	ล่าสุด
inapoi	กลับ
inapoi	กลับ
societate	สังคม
protectie	ป้องกัน
protectie	ป้องกัน
scotia	สกอตแลนด์
scotia	สกอตแลนด์
scotia	สกอตแลนด์
concert	concert
concert	คอนเสิร์ต
arena	สังเวียน
arena	สังเวียน
motor	เครื่องยนต์
motor	motor
motor	มอเตอร์
grupa	กลุ่ม
grupa	กลุ่ม
grupa	ทีม
grupa	squad
grupa	หน่วย
grupa	หมู่
proiecte	โครงการ
canalul	ช่อง
pirinei	pyrenees
ioana	โจน
royal	รอยัล
royal	ราชวงศ์
tineri	ยัง
harry	harry
companii	บริษัท
aspect	ลักษณะ
aspect	สัดส่วน
cladire	ตึก
cladire	อาคาร
cladire	ตึก
cladire	อาคาร
creata	สร้าง
creata	สร้าง
dealul	เนิน
episod	episode
episod	ตอน
centre	ศูนย์
crede	เชื่อ
crede	ศรัทธา
episodul	episode
episodul	ตอน
religioasa	ศาสนา
religioasa	ศาสนา
praga	ปราก
praga	ปราง
critica	วิจารณ์
critica	วิกฤติ
critica	วิกฤต
critica	วิจารณ์
critica	วิกฤติ
critica	วิกฤต
tine	เก็บ
necesara	จำเป็น
necesara	จำเป็น
artisti	ศิลปิน
artisti	ศิลปิน
regional	ภูมิภาค
americani	อเมริกัน
ceausescu	ceausescu
ceausescu	ceausescu
paginile	เพจ
paginile	หน้าที่
paginile	หน้า
utc	utc
net	ตาข่าย
net	net
net	สุทธิ
net	เน็ต
net	ถ้วน
faza	เฟส
faza	เฟส
alfred	อัลเฟร็ด
atacat	ทำร้าย
memoria	memory
mana	มือขวา
mana	มือ
mana	หัตถ์
mana	hand
mana	มือขวา
mana	มือ
mana	หัตถ์
mana	hand
mana	มือขวา
mana	มือ
mana	หัตถ์
mana	hand
will	พิน
will	จะ
will	วิล
rezultatele	ผล
rezultatele	ผลลัพธ์
geografice	ภูมิศาสตร์
geografice	ภูมิศาสตร์
domenii	โดเมน
domenii	ฟิลด์
domenii	ช่อง
domenii	บริเวณ
domenii	พื้นที่
padure	ป่า
padure	ป่า
padure	ฟอเรส
padure	ฟอเรสต์
padure	ป่า
padure	ป่า
padure	ฟอเรส
padure	ฟอเรสต์
fosta	อดีต
asemanatoare	คล้าย
pur	บริสุทธิ์
document	เอกสาร
evreilor	ยิว
concurs	ประกวด
sol	ดิน
sol	โซล
sol	พื้น
statut	สถานะ
statut	สถานภาพ
nave	เส้นเลือด
cat	แคท
cat	แมว
legat	ผูกพัน
legat	มัด
mijloc	กลาง
lucruri	สิ่งของ
lucruri	สิ่งของ
austriac	ออสเตรีย
japonez	ญี่ปุ่น
masini	รถยนต์
masini	รถ
masini	เครื่องจักร
masini	รถยนต์
masini	รถ
masini	เครื่องจักร
masini	รถยนต์
masini	รถ
liste	รายการ
campion	แชมป์
vandut	ขาย
vandut	ขาย
ducele	ดุ๊ค
ducele	ดุค
ducele	ดุก
ducele	ดุ๊ก
youtube	youtube
campionilor	แชมเปี้ยน
dedicat	ทุ่มเท
incluse	รวม
relatia	สัมพันธ์
minim	minimal
minim	น้อย
intrare	รายการ
straine	ต่างด้าว
frumos	สวยๆ
frumos	สวย
frumos	สวยงาม
frumos	งดงาม
frumos	สวย
intotdeauna	มัก
intotdeauna	เสมอ
intotdeauna	ตลอด
intotdeauna	มัก
intotdeauna	เสมอ
intotdeauna	ตลอด
pamantul	earth
pamantul	โลก
pamantul	ธรณี
episoade	ตอน
stea	ดวงดาว
stea	ดารา
stea	ดาว
remarcat	สังเกต
mereu	มัก
mereu	เสมอ
mereu	ตลอด
limita	จำกัด
limita	วงเงิน
limita	จำกัด
limita	วงเงิน
implicat	เกี่ยวข้อง
districte	เขต
thailanda	ไทย
thailanda	thailand
thailanda	ประเทศไทย
ordinea	ลำดับ
jet	เจ็ต
denumire	ชื่อ
poloneza	โปแลนด์
jackson	แจ็กสัน
nascuta	เกิด
cer	sky
cer	ท้องฟ้า
cer	ฟ้า
utilizate	ใช้
regal	รอยัล
regal	ราชวงศ์
tradus	แปล
strainatate	ต่างด้าว
trupe	วง
vietnam	เวียดนาม
luca	ลุค
luca	ลูค
luca	luca
marian	marian
stiintific	วิทยาศาสตร์
stiintific	วิทยาศาสตร์
economie	เศรษฐศาสตร์
economie	เศรษฐกิจ
temperatura	อุณหภูมิ
temperatura	อุณหภูมิ
modificari	เปลี่ยนแปลง
modificari	เปลี่ยนแปลง
profil	โปรไฟล์
mexic	เม็กซิโก
software	ซอฟต์แวร์
software	ซอฟแวร์
software	ซอฟท์แวร์
sotul	ผัว
sotul	สามี
sotul	ผัว
sotul	สามี
corect	ขวา
corect	ถูก
corect	แฟร์
corect	ยุติธรรม
dans	เต้นรำ
dans	เต้น
dans	เต้นรำ
dans	เต้น
independenta	อิสรภาพ
independenta	เอกราช
independenta	อิสรภาพ
independenta	เอกราช
independenta	อิสระ
independenta	เอกราช
independenta	อิสระ
independenta	เอกราช
independenta	อิสรภาพ
independenta	เอกราช
val	วาล
val	เวล
val	val
val	คลื่น
val	เวฟ
val	โบกมือ
val	โบก
val	มิติ
val	ปกคลุม
evoluat	วิวัฒนาการ
evoluat	พัฒนา
last	last
last	สุดท้าย
last	ล่าสุด
scott	สก็อตต์
scott	สก็อต
scott	สก๊อต
scott	สกอต
angajat	ลูกจ้าง
angajat	พนักงาน
angajat	จ้าง
tour	ทัวร์
rolurile	บทบาท
big	บิ๊ก
big	ใหญ่
big	big
hill	เนิน
apararea	ป้องกัน
juan	ควน
juan	ฮวน
spring	spring
spring	สปริง
voturi	โหวต
documentar	สารคดี
teritoriale	หวง
teritoriale	อาณาเขต
silver	ซิลเวอร์
silver	เงิน
toamna	ล้ม
toamna	หล่น
toamna	ตก
toamna	ร่วง
texas	เทกซัส
texas	เท็กซัส
situatie	สถานการณ์
situatie	สถานการณ์
valori	ค่า
vanatoare	ล่า
vanatoare	ฮันท์
iacob	james
iacob	เจมส์
evenimentele	เหตุการณ์
evenimentele	กิจกรรม
sectorul	ภาค
distrus	ทำลาย
may	พฤษภาคม
back	กลับ
scazut	โลว์
scazut	ต่ำ
line	เส้น
line	บรรทัด
line	line
independente	อิสระ
independente	เอกราช
normal	ปรกติ
normal	ธรรมดา
normal	ปกติ
termina	เสร็จ
create	สร้าง
tone	ตัน
tone	โทน
football	ฟุตบอล
aria	เรีย
rece	หนาว
rece	เย็น
rece	เย็นๆ
similar	คล้าย
similar	คล้ายคลึง
angajati	ลูกจ้าง
angajati	พนักงาน
angajati	ลูกจ้าง
angajati	พนักงาน
irlanda	ไอร์แลนด์
nationalyears	nationalyears
nationalteam	nationalteam
green	เขียว
can	สามารถ
can	สา
tehnice	เทคนิค
serviciu	บริการ
gol	เปลือย
gol	ว่างๆ
gol	ว่าง
young	ยัง
argentina	อาร์เจนตินา
argentina	อาร์เจนตินา
eroilor	วีรบุรุษ
eroilor	heroes
eroilor	ฮีโร่
calatorie	ทริป
superioare	อธิการ
superioare	superior
formatie	วง
formatie	band
formatie	วง
formatie	band
cont	บัญชี
banca	ธนาคาร
banca	แบงค์
banca	แบงก์
banca	ธนาคาร
banca	แบงค์
banca	แบงก์
dragoste	ชอบ
dragoste	รัก
politici	นโยบาย
out	ออก
speciala	พิเศษ
speciala	พิเศษ
con	กรวย
con	โคน
con	con
intoarce	เลี้ยว
intoarce	หัน
intoarce	พลิก
intoarce	เปิด
par	ขน
par	เส้นผม
par	ขน
par	เส้นผม
simbol	สัญลักษณ์
clasamentul	อันดับ
clasamentul	จุดยืน
sportiv	นักกีฬา
sportiv	สปอร์ต
vin	ที่มา
vin	vin
vin	ไวน์
vin	สุรา
evolueaza	พัฒนา
rezistenta	ดื้อยา
sri	sri
sri	ศรี
albastru	น้ำเงิน
albastru	สีน้ำเงิน
albastru	บลู
regula	ปกครอง
regula	กฏ
regula	กฎ
regula	ปกครอง
regula	กฏ
regula	กฎ
disney	ดิสนีย์
editare	แก้ไข
editare	แก้ไข
zbor	ฟลาย
zbor	บิน
zbor	ฟลาย
zbor	บิน
managerclubs	managerclubs
discuta	อภิปราย
vas	ภาชนะ
nava	เรือ
nava	ยาน
nava	ภาชนะ
nava	เรือ
nava	ยาน
anti	anti
agricole	การเกษตร
agricole	เกษตรกรรม
agricole	เกษตร
cautare	ค้นหา
cautare	ค้นหา
autoritatea	อำนาจ
lider	ผู้นำ
cruce	ข้าม
cruce	กางเขน
vot	โหวต
pilot	นักบิน
carlos	คาร์ลอส
realitate	เรียลลิตี้
atins	สัมผัส
spaniol	สเปน
similare	คล้าย
chris	chris
includ	รวม
dorit	ต้องการ
directorul	directory
crucea	ข้าม
crucea	กางเขน
dublu	ดับเบิล
dublu	ดับเบิ้ล
magazin	ร้าน
stergere	ลบ
germanii	เยอรมัน
promovarea	โปรโมท
promovarea	โปรโมชัน
fundatia	รากฐาน
fundatia	foundation
fundatia	มูลนิธิ
fundatia	รากฐาน
fundatia	foundation
fundatia	มูลนิธิ
fundatia	รากฐาน
fundatia	foundation
fundatia	มูลนิธิ
patrimoniului	มรดก
turneu	ทัวร์
sex	เพศ
sex	เพศ
sex	เซ็กซ์
sex	sex
exclusiv	exclusive
exclusiv	พิเศษ
hall	ฮอล
hall	ฮอลล์
statistica	สถิติ
statistica	สถิติ
statistica	สถิติ
statistica	สถิติ
teme	การบ้าน
japoneza	ญี่ปุ่น
japoneza	ญี่ปุ่น
sange	โลหิต
sange	เลือด
sange	โลหิต
sange	เลือด
fete	สาว
fete	สาวๆ
fete	ใบหน้า
separat	แยก
separat	แยก
pasari	นก
pasari	นก
prieten	friend
prieten	เพื่อน
ierusalim	เยรูซาเล็ม
ludwig	ludwig
marina	ท่าเรือ
marina	นาวิก
inclusa	รวม
php	php
paralel	ขนาน
organizatii	องค์กร
organizatii	องค์กร
profile	โปรไฟล์
spate	กลับ
spate	หลัง
schimbarea	เปลี่ยนแปลง
schimbarea	เปลี่ยน
universal	universal
universal	สากล
high	high
high	สูง
high	ไฮ
villa	คฤหาสน์
song	ซง
song	เพลง
bazele	ฐาน
cursuri	หลักสูตร
cursuri	คอร์ส
cursuri	ห้องเรียน
cursuri	คลาส
paduri	ป่า
paduri	ป่า
turn	หอคอย
turn	ทาวเวอร์
turn	หอ
cucerirea	ชัยชนะ
continut	เนื้อหา
continut	เนื้อหา
pod	สะพาน
pod	บริดจ์
deseori	บ่อย
deseori	มัก
deseori	บ่อยๆ
batran	เก่าๆ
batran	แก่
batran	เก่า
dinastie	ราชวงศ์
museum	พิพิธภัณฑ์
preotul	นักบวช
usa	ประตู
usa	สหรัฐอเมริกา
usa	สหรัฐฯ
usa	usa
usa	ประตู
usa	ประตู
usa	ประตู
scurte	สั้น
scurte	สั้นๆ
scurte	เตี้ย
crestin	คริสเตียน
crestin	คริสเตียน
crestin	คริสเตียน
caracteristici	คุณลักษณะ
caracteristici	ลักษณะ
caracteristici	คุณสมบัติ
semn	ป้าย
semn	ลงชื่อ
semn	เซ็น
completa	สมบูรณ์
completa	ครบ
completa	สมบูรณ์
completa	ครบ
multumesc	ขอบคุณ
multumesc	ขอบคุณ
multumesc	ขอบคุณ
kilometri	ไมลส์
kilometri	ไมล์
kilometri	กิโลเมตร
kilometri	กิโล
dvd	dvd
dvd	ดีวีดี
vorbeste	พูด
idei	แนวคิด
tron	บัลลังก์
tron	ตรอน
palatinat	palatinate
complex	ปม
complex	complex
dorinta	ปรารถนา
dorinta	ปรารถนา
dorinta	ปรารถนา
simple	ง่าย
simple	ง่ายๆ
umana	มนุษย์
serban	serban
serban	serban
tema	ธีม
tema	ธีม
militari	กองทัพ
militari	ทหาร
manageryears	manageryears
transferat	โอน
organizatia	องค์กร
organizatia	องค์การ
organizatia	มโน
organizatia	องค์กร
organizatia	องค์การ
electrice	ไฟฟ้า
electrice	รถไฟฟ้า
electrice	ไฟฟ้า
primavara	spring
primavara	สปริง
primavara	spring
primavara	สปริง
primavara	spring
primavara	สปริง
programe	โปรแกรม
puteri	พลัง
campia	ธรรมดา
electrica	ไฟฟ้า
electrica	รถไฟฟ้า
electrica	ไฟฟ้า
iran	อิหร่าน
proprietatea	คุณสมบัติ
proprietatea	ทรัพย์สิน
proprietatea	ทรัพย์
proprietatea	กรรมสิทธิ์
scara	บันได
scara	บันได
grele	หนักๆ
grele	หนัก
permanent	ถาวร
permanent	ถาวร
permanent	ดัด
gara	สถานี
gara	สถานี
kim	คิม
kim	kim
ligii	สันนิบาต
ligii	ลีก
georgia	จอร์เจีย
manastire	วัด
manastire	อาราม
manastire	วัด
manastire	อาราม
manastire	วัด
manastire	อาราม
economia	เศรษฐกิจ
observat	สังเกต
introducerea	บทนำ
marime	ขนาด
marime	ไซส์
marime	ขนาด
marime	ไซส์
rapida	รถไฟฟ้า
rapida	รวดเร็ว
rapida	เร็ว
rapida	ด่วน
rapida	fast
rapida	ไว
relatie	สัมพันธ์
relatie	สัมพันธ์
nepal	เนปาล
interpretare	ตีความ
interpretare	ทำนาย
boli	โรค
boli	โรค
simpla	ง่าย
simpla	ง่ายๆ
traditia	ประเพณี
traditia	ธรรมเนียม
traditia	ประเพณี
traditia	ธรรมเนียม
biografie	ประวัติ
biografie	ชีวประวัติ
impartit	หาร
impartit	แยก
impartit	แบ่ง
forte	forte
adunarea	สมัชชา
casatorita	แต่งงาน
saptamana	อาทิตย์
saptamana	สัปดาห์
saptamana	อาทิตย์
saptamana	สัปดาห์
saptamana	อาทิตย์
saptamana	สัปดาห์
conducere	ขับ
conducere	ขับขี่
conducere	ผู้นำ
culoarea	สี
culoarea	สีสัน
culoarea	สี
filosofie	ปรัชญา
handbal	แฮนด์บอล
times	ไทม์
times	ครั้ง
contele	จำนวนนับ
contele	นับ
libertatea	เสรีภาพ
libertatea	อิสระ
libertatea	อิสรภาพ
energia	พลังงาน
capitolul	บท
inferior	ด้อย
reviste	นิตยสาร
solo	เดี่ยว
specific	เจาะจง
comunitate	ชุมชน
industriale	อุตสาหกรรม
soare	ซุน
soare	ซัน
soare	พระอาทิตย์
soare	แดด
soare	แสงแดด
batalie	ศึก
batalie	รบ
batalie	สงคราม
poveste	เรื่อง
fotografii	ภาพถ่าย
fotografii	รูปภาพ
bbc	bbc
fabrica	โรงงาน
fabrica	โรงงาน
masuri	มาตรการ
masuri	มาตรการ
premiile	รางวัล
premiile	รางวัล
somme	somme
vie	vie
romanian	อังกฤษ
paulo	เปาโล
comuniste	คอมมิวนิสต์
chile	ชิลี
audio	เสียง
digital	ดิจิตอล
digital	digital
continutul	เนื้อหา
württemberg	württemberg
virginia	เวอร์จิเนีย
pierde	แพ้
pierde	เสีย
listele	รายการ
comerciala	พาณิชย์
comerciala	โฆษณา
originale	ต้นฉบับ
originale	ดั้งเดิม
originale	เดิม
originale	ดั้งเดิม
record	บันทึก
record	สถิติ
organizatie	องค์กร
organizatie	องค์การ
organizatie	มโน
organizatie	องค์กร
organizatie	องค์การ
masculin	ตัวผู้
redus	ลด
sursele	แหล่ง
chicago	ชิคาโก
chicago	chicago
sfant	นักบุญ
sfant	เซนต์
sfant	ศีล
sfant	ศักดิ์สิทธิ์
galben	เหลือง
indian	อินเดีย
referinta	อ้างอิง
referinta	อ้างอิง
lac	ทะเลสาบ
lac	ครั่ง
lac	lac
valentin	valentin
valentin	วาเลนไทน์
uscat	แห้ง
uscat	แล้ง
uscat	แห้งๆ
uscat	แห้ง
francezi	ฝรั่งเศส
jazz	แจ๊ซ
jazz	แจ๊ส
journal	วารสาร
uman	มนุษย์
sun	ซุน
sun	ซัน
sun	พระอาทิตย์
iucn	iucn
super	เยี่ยม
super	super
liderul	ผู้นำ
bad	แย่
bad	ร้าย
bad	bad
bad	เลว
usoara	mild
usoara	อ่อน
legi	กฎหมาย
interna	ภายใน
grade	ปริญญา
grade	องศา
tehnic	เทคนิค
theodor	theodor
campul	สนาม
campul	ฟิลด์
campul	สาขา
campul	ทุ่ง
campul	ช่อง
tur	ทัวร์
joe	โจ
joe	joe
dinastiei	ราชวงศ์
portul	พอร์ต
portul	ท่าเรือ
vocea	เสียง
deal	เนิน
set	กำหนด
set	ตั้ง
ochii	นัยน์ตา
ochii	ดวงตา
ochii	สายตา
ochii	ตา
poezia	กลอน
poezia	กวี
manchester	manchester
chimice	เคมีภัณฑ์
chimice	เคมี
muzeu	พิพิธภัณฑ์
cererea	ขอ
cererea	คำขอ
cererea	ร้องขอ
cererea	อุปสงค์
cererea	อุปทาน
bob	บ็อบ
institutie	สถาบัน
institutie	สถาบัน
stemma	stemma
extins	ขยาย
utilizare	ใช้
atinge	touch
atinge	แตะ
atinge	ทัช
atinge	สัมผัส
atinge	แตะ
atinge	แท็ป
cifra	หลัก
cifra	หลัก
sanatate	อนามัย
sanatate	health
sanatate	สุขภาพ
sanatate	อนามัย
sanatate	health
sanatate	สุขภาพ
leftarm	leftarm
locotenent	หมวด
iso	iso
flori	ดอกไม้
experienta	ประสบการณ์
experienta	ประสบการณ์
experienta	ประสบการณ์
legata	ผูกพัน
legata	มัด
picioare	ฟุต
picioare	เท้า
picioare	ฟิต
picioare	ขา
femeilor	หญิง
femeilor	สตรี
toma	toma
toma	โธมัส
das	das
chimie	เคมี
brian	brian
scrisoare	จดหมาย
clasica	คลาสสิค
clasica	คลาสสิค
clasica	classic
clasica	คลาสสิค
clasica	คลาสสิค
clasica	classic
concerte	คอนเสิร์ต
zid	กำแพง
critice	วิกฤติ
critice	วิกฤต
festival	เทศกาล
filmele	หนัง
filmele	ภาพยนต์
filmele	ภาพยนตร์
birmania	พม่า
birmania	พม่า
impact	impact
religia	ศาสนา
hun	ฮุน
adauga	เพิ่ม
adauga	เพิ่ม
majore	เมเจอร์
femeile	หญิง
femeile	สตรี
roluri	บทบาท
obiectiv	วัตถุประสงค์
hotel	โรงแรม
izvor	spring
izvor	สปริง
polonezi	ขั้ว
cehia	เช็ก
trimite	ส่ง
bruxelles	บรัสเซลส์
univers	ภพ
univers	จักรวาล
univers	จักรภพ
cantat	แซง
cantat	ซัง
cantat	ซาง
cantat	ซอง
cantat	ซุง
europeni	ยุโรป
critici	วิจารณ์
religios	ศาสนา
misiunea	ภารกิจ
misiunea	mission
motivul	เหตุ
motivul	เหตุผล
motivul	สาเหตุ
credinta	ศรัทธา
credinta	ศรัทธา
credinta	ศรัทธา
creek	รีก
parc	parc
parc	จอด
parc	สวน
context	บริบท
resurse	ทรัพยากร
resurse	ทรัพยากร
gaz	แก๊ส
