que	той
mensaje	повідомлення
hugo	гуго
hugo	гуго
décadas	грунту
poderes	живить
poderes	здібності
poderes	силами
permanente	постійний
anime	аніме
antiguas	антикваріат
antiguas	давніх
antiguas	стародавні
antiguas	давні
antiguas	стародавній
antiguas	давній
química	хімічна
química	хімічні
química	хімічний
química	хімія
plataforma	платформи
plataforma	платформу
plataforma	платформа
razones	причини
poblaciones	акціями
potencia	влада
potencia	живлення
potencia	сила
potencia	power
espíritu	колорит
espíritu	дух
espíritu	spirit
pro	pro
pro	профі
pro	правозахисники
artístico	художні
artístico	художнього
house	хати
house	будинок
vivió	жили
vivió	жила
vivió	жив
rol	ролі
rol	роль
tren	потяг
tren	поїзд
misiones	місій
misiones	місії
misiones	квести
princesa	принцеса
princesa	princess
college	коледж
college	коледжі
college	внз
audiencia	аудиторію
audiencia	аудиторія
audiencia	аудиторії
audiencia	глядачі
entrega	доставку
entrega	доставка
valign	valign
invasión	вторгнення
límites	межі
límites	кордони
límites	границі
límites	межі
límites	обмеження
enseñanza	вчить
enseñanza	навчальні
enseñanza	навчати
enseñanza	викладати
enseñanza	освіта
enseñanza	освіти
enseñanza	education
asteroides	астероїд
asteroides	астероїди
asteroides	астероїди
correspondiente	відповідний
reconocido	впізнали
reconocido	підтверджую
reconocido	визнана
reconocido	визнала
reconocido	визнав
reconocido	впізнав
reconocido	визнано
reconocido	визначив
corta	різати
corta	вирізати
corta	short
corta	короткий
corta	коротка
corta	скорочено
corta	коротке
corta	короткі
reunión	збираються
reunión	засідання
reunión	нарада
reunión	зустрічі
reunión	зустріч
estándar	стандартний
estándar	стандарт
estándar	стандартна
estándar	стандартне
representantes	представники
representantes	представників
frank	франк
frank	френк
frank	френку
programación	розклад
programación	програмування
programación	планування
entidad	сутності
entidad	сутність
compañeros	партнери
compañeros	колеги
compañeros	однокласників
compañeros	однокласники
compañeros	сподвижників
compañeros	товариші
animal	тварини
animal	тварина
animal	animal
recibido	отримано
recibido	отримані
recibido	отриманий
recibido	отримали
recibido	отримала
grand	гран
grand	гранд
grand	grand
escultura	скульптура
escultura	скульптури
saga	saga
destacar	підсвічування
destacar	виділити
motivos	причини
motivos	мотиви
motivos	мотиви
espacios	простори
espacios	пробіли
introducción	вступ
introducción	вступ
fuertes	сильним
fuertes	сильні
fuertes	сильною
fuertes	сильний
fuertes	сильна
bretaña	бріттані
chino	китайською
chino	китайські
chino	китайська
chino	китайці
chino	китайський
chino	китаєць
viii	viii
entorno	середовища
entorno	середовище
entorno	місцевість
récord	записати
récord	записувати
récord	рекорд
récord	запис
fauna	фауна
fauna	природу
raíz	root
raíz	корінь
profundidad	глибина
sirve	подають
sirve	служить
sirve	обслуговує
japonesa	японська
japonesa	японський
japonesa	японці
japonesa	японські
crea	створює
crea	створення
crea	створити
científicos	науковий
científicos	наукових
científicos	наукова
científicos	вчених
científicos	науковці
científicos	вчені
científicos	науковців
cabe	личить
universidades	університети
universidades	університет
universidades	коледжі
termina	завершується
termina	завершує
termina	закінчується
ciudadanos	громадяни
ciudadanos	громадян
ciudadanos	громадянам
ciudadanos	житель
ciudadanos	громадянин
símbolo	символ
copias	копії
copias	копій
copias	копіює
virginia	вірджинія
descrita	описано
descrita	описані
primaria	елементарні
primaria	початковій
primaria	основний
primaria	основне
primaria	основна
distritos	райони
rápido	швидкі
rápido	швидко
rápido	швидке
rápido	швидка
rápido	швидкий
rápido	швидко
rápido	швидкі
rápido	швидке
rápido	швидка
rápido	фаст
rápido	швидкий
rápido	швидко
rápido	швиденько
moderno	сучасні
moderno	сучасно
moderno	сучасний
moderno	сучасне
eléctrica	електричний
eléctrica	електрика
eléctrica	електричний
zelanda	зеландії
zelanda	земельні
zelanda	зеландія
moreno	браун
moreno	коричневі
moreno	brown
moreno	коричневий
moreno	морено
destacados	виділено
destacados	найважливіше
destacados	підсвічування
destacados	найголовніше
destacados	обрані
utilizando	користування
utilizando	використання
pocas	кілька
pocas	небагато
paulo	паулу
paulo	пауло
pobreza	бідність
pobreza	бідності
pobreza	злидні
film	фільм
film	плівка
fachada	фасад
fachada	front
fachada	спереду
fachada	передні
fachada	фронт
fachada	передній
fachada	façade
error	помилка
error	помилка
ministros	міністрів
ministros	міністри
ventas	продажів
ventas	продаж
ventas	продажі
conservación	охорони
conservación	енергозбереження
conservación	консервація
cambió	змінився
cambió	змінилася
cambió	змінено
cambió	змінений
cambió	змінені
scott	скотт
contexto	контекст
contexto	контексту
propiedades	властивості
propiedades	властивість
propiedades	майна
propiedades	власність
propiedades	майно
propiedades	властивості
historiador	історик
enfermedades	недуг
enfermedades	хвороби
enfermedades	хворобу
enfermedades	хвороб
enfermedades	захворювань
enfermedades	захворювання
prácticamente	практично
prácticamente	практично
cola	черги
cola	чергу
cola	черга
cola	поставити
cola	хвіст
cola	клей
cola	кола
exteriores	надворі
exteriores	зовнішня
constante	стабільний
constante	рівно
constante	постійна
constante	стала
constante	постійний
asesinato	убивство
asesinato	вбивство
asesinato	убивство
cádiz	кадіс
natal	наталь
celebra	відзначає
recibir	отримувати
recibir	отримання
lograr	досягненні
lograr	досягти
juntos	разом
individuales	розряд
individuales	окремих
individuales	індивідуальна
individuales	індивідуальні
individuales	індивідуальне
individuales	окремі
individuales	індивідуальний
fábrica	фабрика
machos	самці
machos	чоловічий
machos	самець
machos	чоловічі
machos	чоловіча
hacienda	irs
hacienda	скарбниця
paris	paris
paris	париж
chan	чан
chilena	чилійський
sufrió	страждав
sufrió	зазнали
sufrió	зазнав
restauración	відновлення
restauración	реставрація
roca	скеля
roca	рок
roca	кручі
roca	rock
roca	рока
cargos	звинувачення
cargos	видатки
cargos	заряд
prisión	тюрму
prisión	ґрати
prisión	тюрма
prisión	тюрми
dirigente	ватажок
dirigente	лідер
inicios	початки
consta	складається
dedicada	присвячується
dedicada	присвяченого
dedicada	присвячено
dedicada	присвятив
religiosos	релігійна
religiosos	релігійні
pintores	художників
filipinas	філіппіни
privada	приватні
privada	приватна
privada	особисте
privada	приватний
intervención	втручання
juicio	суд
juicio	судять
escenas	краєвиди
ingreso	вклади
ingreso	прибуток
ingreso	дохід
ingreso	прибутки
europeos	європейський
europeos	європейські
europeos	європейська
europeos	європейці
europeos	європейців
permaneció	залишилася
documental	документальний
ascendencia	спуск
expansión	розгорнути
expansión	розширити
expansión	розкрити
expansión	розгортання
expansión	розширення
convertido	перетворено
entrenadores	тренерів
igualmente	також
igualmente	однаково
igualmente	аналогічно
igualmente	взаємно
tradicionales	традиційними
tradicionales	традиційний
tradicionales	традиційні
tradicionales	традиційна
tradicionales	традиційне
pan	пан
pan	випічки
pan	хліба
pan	хліб
quinta	квінта
trono	трон
noreste	східного
inmediatamente	негайно
inmediatamente	одразу
inmediatamente	відразу
familiar	знайомі
familiar	сімейство
familiar	сімейний
familiar	сімейні
familiar	родина
riesgo	ризик
hablar	поговоримо
hablar	розмова
hablar	talk
hablar	говорити
hablar	розмовляють
hablar	говоріть
hablar	вимовляти
hablar	говорити
hablar	speak
inicia	починається
inicia	починає
inicia	починається
inicia	запускає
inicia	стартує
inicia	розпочати
inicia	ініціювати
windows	вікон
windows	windows
windows	вікна
ermita	каплиця
caza	полює
caza	полювати
caza	полювання
caza	полювання
reacción	реакція
llamados	назвали
llamados	викликала
llamados	називається
llamados	викликали
humanidad	людство
humanidad	людяності
guerrero	воїн
uefa	уєфа
representante	представник
representante	представника
empieza	починається
empieza	починає
empieza	починається
empieza	запускає
empieza	стартує
rugby	регбі
chris	кріс
dakota	дакота
galicia	галицька
galicia	галичина
comprende	розуміє
max	макс
pensilvania	pennsylvania
cubierta	розібралися
cubierta	покрита
cubierta	обкладинку
cubierta	cover
cubierta	обкладинка
cubierta	обкладинки
cubierta	корму
cubierta	колоди
cubierta	колоду
caribe	caribbean
perfil	профілю
perfil	профіль
escocia	шотландія
escocia	шотландії
png	png
definición	визначення
simon	симон
simon	сімон
simon	саймон
establecer	вберегти
amarillo	жовте
amarillo	жовтого
amarillo	жовті
amarillo	жовтий
piel	шкіра
piel	хутро
piel	оболонка
piel	шкіра
piel	шкіри
sergio	сергій
sergio	серхіо
sergio	сергій
primavera	весняна
primavera	весна
primavera	весняний
primavera	весняні
primavera	primavera
primavera	весні
mariano	маріано
mariano	маріан
gas	газова
gas	газу
gas	газ
solución	розчин
solución	вирішення
diferencias	порівняння
diferencias	diff
diferencias	різниця
diferencias	розбіжності
diferencias	відмінностей
diferencias	відмінності
dominicana	домініканський
dimensiones	розміри
dimensiones	виміри
dimensiones	вимір
objetivos	цілі
objetivos	голи
objetivos	реалізується
objetivos	цілей
fusión	злиття
fusión	злиття
fusión	fusion
fusión	злиття
fusión	синтез
coro	хор
coro	приспів
coro	шевченка
coro	хоровий
eje	колія
eje	вісь
america	америка
pone	кладе
pone	несе
mary	мері
mary	марічка
mary	маріє
regimiento	полк
nacidos	народження
nacidos	народився
nacidos	борн
nacidos	народилась
nacidos	народилася
php	php
canto	конкурс
canto	пісня
canto	canto
canto	спів
canto	співають
canto	співай
canto	співаю
canto	спів
canto	співати
canto	співає
licencia	ліцензію
licencia	ліцензія
licencia	ліцензії
licencia	випущена
licencia	ліцензування
licencia	ліцензію
licencia	ліцензія
idiomas	мови
idiomas	мов
idiomas	мова
idiomas	мови
idiomas	мову
directa	пряма
directa	прямий
directa	direct
directa	прямі
viena	відень
bolívar	болівар
bolívar	болівар
continente	материка
continente	континенті
continente	континент
continente	континенту
cartas	карт
cartas	карти
cartas	карток
cartas	картки
cartas	листи
cartas	літер
cartas	літери
corrientes	протікає
corrientes	тече
corrientes	течії
femenina	жіночого
poemas	вірші
presentado	представили
presentado	презентували
presentado	представлена
presentado	презентувала
presentado	наданий
presentado	надіслано
presentado	подання
presentado	подав
presentado	зареєстрували
facebook	фейсбук
facebook	facebook
palma	пальма
palma	palm
enemigo	ворог
enemigo	розрізнити
cielo	heaven
cielo	небеса
cielo	рай
cielo	небес
cielo	небесне
cielo	небом
cielo	небо
cielo	небеса
dinamarca	данія
dinamarca	данії
dinamarca	данська
excepto	окрім
excepto	крім
minnesota	міннесота
producir	виготовлення
producir	виробляють
producir	виробництвом
pico	піко
pico	пік
conserva	заощадити
arma	зброя
arma	рушниця
arma	гармата
arma	пістолет
religiosa	релігійна
religiosa	релігійні
cementerio	кладовище
cementerio	цвинтар
cementerio	кладовище
cementerio	цвинтар
resolución	resolution
peña	пенья
violencia	насилля
violencia	насильство
describe	описано
describe	описує
describe	описати
terminología	термінології
adaptación	адаптивний
adaptación	адаптація
adaptación	адаптації
adaptación	адаптувати
voces	vocals
voces	голоси
utilizada	використовується
utilizada	використана
utilizada	використані
utilizada	використано
bob	bob
bob	боб
individual	окремо
individual	окремих
individual	індивідуальна
individual	індивідуальні
individual	індивідуальне
individual	окремі
individual	індивідуальний
once	одинадцять
once	once
descubiertos	виявив
descubiertos	виявили
descubiertos	відкрив
esperanza	есперанса
esperanza	надії
esperanza	надія
esperanza	надіюсь
consumo	споживання
compañero	партнер
compañero	напарник
compañero	партнерські
compañero	сусідка
compañero	негатив
compañero	компаньйона
compañero	супутником
medieval	середньовічна
amplio	широкий
amplio	широка
amplio	широкі
amplio	широке
teresa	тереза
teresa	тереза
agente	агент
alumnos	учням
alumnos	учнів
alumnos	учні
alumnos	студенти
alumnos	учням
alumnos	студентів
alumnos	студентам
alumnos	учні
cuentos	казки
cuentos	історії
cuentos	публікації
cuentos	розповіді
impacto	вплив
alfredo	альфредо
alfredo	альфред
trabajando	робота
trabajando	робочий
emilio	еміль
emilio	темплтон
emilio	еміль
emilio	еміліо
kansas	канзасі
kansas	канзас
blue	blue
blue	блакитні
blue	блакитний
blue	блакитна
blue	синій
blue	сині
secreto	таємний
secreto	секретний
secreto	таємна
secreto	таємниця
secreto	таємно
secreto	секретність
secreto	таємниця
propósito	мета
colombiano	mammuthus
peligro	небезпека
peligro	небезпека
peligro	небезпеки
peligro	небезпеці
peligro	небезпека
peligro	зникнення
arroyo	потік
arroyo	струмок
arroyo	брук
arroyo	крік
arroyo	струмок
arroyo	арройо
latino	латинська
latino	латинської
latino	латинські
latino	latino
rama	ram
rama	рам
rama	рама
rama	гілка
argentinos	аргентинці
argentinos	аргентинський
argentinos	аргентинське
argentinos	аргентини
característica	характеристика
característica	можливість
raúl	рауль
raúl	рауль
raúl	рнк
raúl	рауль
mantenimiento	обслуговування
mantenimiento	супровід
morales	мораль
morales	моралес
estudiar	вчиться
estudiar	навчається
estudiar	навчання
estudiar	вивчення
estudiar	навчання
society	суспільство
society	товариства
society	товариство
comentario	коментар
comentario	коментувати
comentario	прокоментувати
comentario	commentary
comentario	коментарях
comentario	коментарів
comentario	коментарі
ramírez	рамірес
sexual	сексуальний
sexual	сексуальної
sexual	статевий
sexual	сексуальне
libres	вільна
libres	безкоштовне
libres	вільний
libres	безкоштовно
libres	вільно
llevado	несуть
llevado	проводяться
planes	плани
jackson	джексон
enemigos	ворогам
enemigos	ворог
enemigos	розрізнити
enemigos	ворогів
enemigos	вороги
fácil	легка
fácil	легкі
fácil	легко
fácil	легке
silva	сілва
compositores	композиторів
diámetro	діаметр
éxitos	hits
éxitos	успіх
artística	художні
artística	художнього
victorias	перемог
victorias	посіла
victorias	виграє
victorias	перемог
puestos	позиції
puestos	позицій
puestos	пости
puestos	дописи
pieza	шматок
pieza	інсталяція
pieza	фігуру
científica	вчений
científica	науковець
científica	науковий
científica	наукових
científica	наукова
guía	посібник
guía	провідник
guía	путівник
guía	гід
podrían	зміг
podrían	могла
podrían	змогли
podrían	вдалось
podrían	міг
arturo	артур
arturo	артуро
superiores	начальство
superiores	керівництвом
superiores	командири
frase	фраза
frase	фразу
frase	речення
frase	вирок
cuerpos	тіл
cuerpos	тіла
renta	оренду
renta	вклади
renta	прибуток
renta	дохід
renta	прибутки
negocios	підприємцям
negocios	бізнесу
negocios	компаніями
negocios	бізнес
negocios	справа
negocios	ділова
negocios	business
negocios	діловий
ben	бене
ben	бен
ben	ben
excepción	виняток
excepción	винятки
excepción	виключення
gustavo	густав
gustavo	густаво
monumentos	екскурсії
funcionamiento	дія
funcionamiento	операція
funcionamiento	функціонування
funcionamiento	операційну
funcionamiento	операційна
griega	грецька
griega	грецький
griega	грецьке
griega	грек
griega	грецькі
víctimas	втрати
víctimas	жертв
víctimas	жертви
víctimas	жертвами
víctimas	постраждалих
víctimas	постраждалим
cita	зустріч
cita	цитати
cita	цитата
cita	цитування
cita	дату
cita	дата
cita	датою
cita	цитату
cita	лапки
cita	цитата
cita	цитування
terminar	фініш
terminar	завершити
terminar	закінчити
guitarrista	гітарист
ciertos	певних
ciertos	певні
ciertos	конкретний
ciertos	певна
turquía	туреччина
turquía	турецька
turquía	турецький
turquía	турецькою
turquía	турецькі
triunfo	win
triunfo	переможе
triunfo	трамп
triunfo	тріумф
llegado	прибуло
llegado	прибули
llegado	приїхав
llegado	приїхали
walter	волтер
walter	вальтер
young	янг
young	молода
young	молоді
young	молодою
young	молодий
young	молодим
cristianos	християни
cristianos	християнин
cristianos	крістіан
cristianos	християнський
cristianos	християнська
cristianos	християни
gutiérrez	гутьєррес
descubierto	виявив
descubierto	виявили
descubierto	відкрив
descubierto	відкрили
cáncer	рак
métodos	способи
métodos	методи
delantero	переслати
delantero	вперед
delantero	пересилання
delantero	front
delantero	спереду
delantero	передні
delantero	фронт
delantero	передній
indiana	індіана
puebla	puebla
trabaja	працює
min	мін
min	хв
caballeros	панове
caballeros	лицарі
caballeros	джентльмен
minas	мінас
minas	мін
minas	копальні
minas	міни
comportamiento	поведінка
comportamiento	поведінка
comportamiento	поведінки
sucedió	успішне
sucedió	сталося
sucedió	відбулося
sucedió	трапилося
sucedió	трапилось
originales	оригінал
originales	оригінальна
originales	оригінальне
originales	початкове
originales	оригінальний
originales	оригінали
originales	originals
nuclear	ядерної
nuclear	ядерні
nuclear	ядерна
nuclear	ядерний
nuclear	підривати
escritos	писав
escritos	записано
escritos	написано
escritos	записані
escritos	writings
santander	grupo
viento	вітри
viento	вітряну
viento	вітер
americana	американський
americana	американець
americana	американські
americana	американська
americana	американської
americana	americana
group	група
group	групова
group	груповий
group	групу
group	спільнота
normas	правила
normas	стандартів
normas	стандартами
normas	стандартам
normas	стандарти
sectores	секторів
sectores	сектори
espectadores	глядачі
espectadores	спостерігачів
espectadores	глядача
espectadores	глядачів
espectadores	глядачі
espectadores	глядач
rusa	російська
rusa	російською
rusa	російську
salas	салас
salas	кімнат
salas	кімнати
salas	покоях
peruano	перуанський
liberación	випуск
liberación	реліз
liberación	випуску
liberación	звільнення
liberación	визволення
liberación	звільнення
pez	риб
pez	риба
pez	рибу
pez	рибка
pez	риби
quería	хотів
quería	захотіли
quería	хотіли
quería	хотіла
atenas	афіни
momentos	moments
momentos	моменти
momentos	моментів
momentos	моментами
fifa	fifa
fifa	фіфа
aplicaciones	додатки
aplicaciones	програми
aplicaciones	додатки
intenta	спроб
intenta	намагається
air	air
air	повітряна
air	повітря
georgia	грузія
georgia	грузії
georgia	грузію
hielo	лід
caballo	кінь
steve	стів
significado	сенс
significado	значення
significado	значущість
cinturón	пояси
cinturón	пасок
cinturón	пояс
cordillera	асортимент
cordillera	діапазон
cordillera	хребет
cordillera	кордильєра
crítico	оглядач
crítico	критик
crítico	критична
crítico	критичні
crítico	критичний
sirvió	подають
sirvió	служив
interpretado	розібрати
mis	mis
motores	рушій
motores	двигун
motores	motors
motores	рушії
motores	двигуни
motores	рушії
posibles	можливе
posibles	можливо
posibles	можлива
ganadores	переможці
pilotos	драйвери
pilotos	водії
pilotos	пілотів
mike	майк
mike	майка
foto	picture
foto	зображення
foto	картинка
foto	фото
foto	світлину
foto	світлина
foto	світлині
foto	фото
wilson	вілсон
británicos	британці
británicos	британська
británicos	британські
británicos	british
británicos	англієць
joe	джо
sueño	сонна
sueño	сонний
sueño	сліпі
sueño	сон
sueño	спати
sueño	сон
sueño	dream
sueño	мрія
guinea	гвінеї
guinea	гвінея
informe	повідомити
informe	скарга
informe	звіт
treinta	тридцять
cercano	поблизу
cercano	поруч
tráfico	навантаження
tráfico	пробки
tráfico	трафік
tráfico	рух
tráfico	торгівля
tráfico	обігом
órgano	орган
medallas	медаль
medallas	медалі
archivos	файли
archivos	файлів
archivos	архіви
archivos	архівувати
archivos	архів
fechas	дати
dobles	парні
dobles	парами
dobles	дабл
dobles	двічі
dobles	дубль
dobles	подвійна
dobles	подвійний
dobles	подвійне
directores	директорів
directores	менеджерів
físico	physique
físico	фізик
físico	фізична
físico	фізичні
físico	фізичне
democracia	демократія
mediterráneo	середземне
convirtiéndose	стає
convirtiéndose	становлення
convirtiéndose	ставши
opción	варіант
opción	пункт
opción	параметр
opción	вибір
opción	актуально
perdido	пропустила
perdido	пропустили
perdido	пропустив
perdido	втрачений
perdido	програв
perdido	lost
notable	надзвичайно
tengo	got
legal	справжні
legal	правові
legal	правова
legal	юридична
legal	юридичні
legal	юридичний
tercero	третє
tercero	третій
tercero	третя
enorme	величезна
enorme	величезний
enorme	величезні
enorme	неймовірні
constitucional	конституційний
constitucional	конституційного
constitucional	конституція
católicos	католики
católicos	католицька
escritura	написання
escritura	запис
escritura	писати
escritura	запису
escritura	записати
escritura	напишіть
escritura	пишіть
escritura	виписати
escritura	написати
escritura	почерк
cuyos	чиє
cuyos	чиї
cuyos	чия
cuyos	чий
estadísticas	статистика
estadísticas	статистикою
estadísticas	статистику
estadísticas	статистики
estadísticas	статистика
estadísticas	статистики
documento	документом
documento	документа
documento	документ
críticos	критиків
críticos	критична
críticos	критичні
críticos	критичний
iowa	айова
cristiana	християни
cristiana	християнин
cristiana	крістіан
cristiana	християнський
cristiana	християнська
ordenó	замовила
ordenó	замовив
ordenó	замовили
ordenó	замовляв
ordenó	замовляли
oscar	оскар
transmisión	перенесення
transmisión	трансляція
carne	котлети
carne	meat
carne	ковбасу
carne	яловичина
carne	яловичини
poetas	поетів
poetas	поети
ucrania	україна
ucrania	україні
ucrania	український
ucrania	українець
ucrania	українська
desarrollar	розвивати
desarrollar	розробка
ocurre	трапляється
ocurre	стається
ocurre	статись
ocurre	виникає
enviado	постачається
enviado	наданий
enviado	надіслано
enviado	подання
enviado	надіслано
enviado	надіслані
street	стріт
street	вулиця
vehículo	автомобіль
vehículo	апарат
reparto	зіграла
reparto	розподіл
producida	ролик
círculo	коло
círculo	гурток
harry	гаррі
harry	гарі
ciertas	певних
ciertas	певні
ciertas	конкретний
ciertas	певна
alimentos	харчування
alimentos	їжа
alimentos	foods
urbana	урбан
urbana	міський
urbana	урбана
participa	стенд
participa	долучитись
participa	участь
association	асоціації
association	асоціація
casado	одружені
casado	заміжня
casado	одружена
casado	заміж
casado	одружений
semifinales	півфіналі
abierta	відкрити
abierta	відкрита
abierta	відкрито
abierta	відкриті
abierta	відкритий
habitual	звичний
habitual	звичайні
agencia	агенція
agencia	агентство
popularidad	популярність
votar	голосування
pinturas	змалював
pinturas	картини
pinturas	картин
terminal	термінала
terminal	термінал
janeiro	жанейро
iniciativa	ініціатива
redes	мережу
redes	мережі
redes	метеликів
redes	мережах
redes	спільноти
redes	мережі
redes	мереж
aparte	окрім
aparte	вбік
aparte	apart
aparte	окрім
localización	локалізація
localización	розміщення
localización	місцезнаходження
localización	локація
localización	місце
localización	розташування
localización	локалізація
fortaleza	форталеза
fortaleza	міцність
fortaleza	інтенсивність
fortaleza	сили
fortaleza	сила
fortaleza	фортеця
fortaleza	форт
fortaleza	fort
deriva	пропала
democrática	демократичні
democrática	демократичний
democrática	демократична
marido	чоловік
marido	чоловіка
electrónica	електроніка
electrónica	електронне
electrónica	електронні
electrónica	електроніка
electrónica	електронна
electrónica	електронний
cristóbal	крістобаль
cristóbal	крістофер
herrera	еррера
buques	кораблів
buques	кораблі
buques	посудин
diccionario	словник
profesión	професія
profesión	окупаційні
profesión	окупація
profesión	окупації
consigue	отримати
consigue	get
consulta	діалог
consulta	запиту
consulta	запит
consulta	консультацію
consulta	консультація
consulta	консультації
consulta	звернутися
consulta	консультація
consulta	зверніться
historiadores	історики
mitología	міфологія
debate	дискусії
debate	дискусія
debate	обговорення
debate	дискусії
debate	дебати
debate	пленарному
perder	втрати
perder	втрачаємо
perder	програш
perder	втратити
perder	програти
componentes	компоненти
componentes	компонентів
belleza	краса
descubre	знайдіть
jiménez	хіменес
jiménez	хіменес
personales	особисті
personales	особисте
personales	особистий
personales	персональний
ácido	кислоти
ácido	кислота
infancia	дитинство
infancia	дитинства
infancia	діти
infancia	дітьми
infancia	дітей
líderes	лідери
líderes	лідерів
espacial	просторовий
espacial	простору
espacial	пробіл
espacial	простір
predecesor	попередник
oscuro	темні
oscuro	темна
oscuro	темний
oscuro	темне
oscuro	темно
oscuro	незрозуміле
verdadero	реал
verdadero	справжня
verdadero	справжні
verdadero	реальний
verdadero	справжній
verdadero	істина
verdadero	правда
segundos	сек
segundos	секундах
segundos	секунд
segundos	секунди
segundos	другий
segundos	друге
segundos	друга
segundos	секунда
margen	поле
cañón	гармата
cañón	гармати
cañón	каньйон
cañón	бочку
cañón	бочка
religioso	релігійна
religioso	релігійні
net	нетто
net	net
zamora	самора
relativamente	відносно
columna	колонка
columna	стовпчик
columna	колона
columna	хребет
high	високий
high	висока
high	значне
high	високе
high	високі
danza	танці
danza	танцюй
danza	танець
danza	танцювальна
danza	танок
danza	танці
veinte	двадцять
veinte	двадцяти
veinte	тридцяти
desarrolla	розвиває
desarrolla	розвивати
desarrolla	розробка
periodistas	полтавським
periodistas	журналістів
periodistas	журналісти
asunción	успіння
asunción	асунсьйон
fondos	фонди
fondos	коштів
fondos	тло
fondos	фонд
fondos	фонду
factores	фактори
factores	факторів
barcos	кораблів
barcos	кораблі
barcos	посудин
barcos	човни
barcos	човнів
salvo	окрім
salvo	крім
chica	дівчинка
chica	дівча
chica	дівчина
chica	дівчину
precio	ціна
pensamiento	здалося
pensamiento	подумав
pensamiento	думав
pensamiento	думала
pensamiento	гадали
pensamiento	роздуми
pensamiento	мислення
pensamiento	думки
leer	прочитайте
leer	читати
leer	прочитані
leer	читайте
leer	прочитати
leer	читання
leer	читання
declaración	заява
declaración	виписка
declaración	твердження
declaración	декларація
declaración	оголошення
deportistas	спортсмени
deportistas	спортсмени
mala	bad
mala	погана
mala	погано
mala	погане
mala	мала
asesinado	убитий
asesinado	вбито
asesinado	вбив
asesinado	вбили
argumento	креслення
argumento	графіка
argumento	графік
argumento	аргументом
argumento	аргумент
online	онлайн
online	online
portal	портал
portal	шлюз
médicos	лікарям
médicos	медичних
médicos	медичний
médicos	medical
médicos	медична
médicos	медичні
médicos	лікарів
médicos	лікарі
sacerdote	священик
night	ночі
night	ніч
buenas	хороші
buenas	гарні
buenas	добрий
buenas	добре
cultivo	культура
cultivo	вирощування
cultivo	обрізання
cultivo	обрізати
nicaragua	нікарагуа
económicas	економіка
económicas	економічне
económicas	економічні
económicas	економічна
económicas	економічний
económicas	корупцію
guion	сценарій
guion	скрипт
guion	сценарії
guion	сценарій
regionales	районної
regionales	обласний
regionales	регіональні
regionales	регіональний
rodrigo	родріго
arzobispo	архієпископ
arzobispo	митрополит
mancha	манча
mancha	пляма
mancha	пляму
conocidas	відома
conocidas	відоме
conocidas	відомі
retirado	закріплені
retirado	звільнився
inteligencia	інтелект
inteligencia	розвідка
inteligencia	intel
envió	надіслано
envió	надіслані
baile	танці
baile	танцюй
baile	танець
baile	танцювальна
baile	танок
baile	танці
fundamental	основне
fundamental	фундаментальні
viviendas	земляк
viviendas	домівки
viviendas	будинки
viviendas	будинків
viviendas	житло
disney	дісней
disney	disney
relevante	актуальна
fox	фокс
fox	лисиця
paseo	ride
paseo	проїзд
paseo	поїздка
paseo	paseo
paseo	прогулянка
albert	альберт
albert	альбер
menciona	згадки
menciona	згадай
green	зелене
green	зелені
green	зелений
famosa	відома
famosa	знамениті
famosa	відомий
famosa	знаменитий
obtiene	здобуває
obtiene	отримує
brian	брайан
brian	браян
romero	ромеро
romero	розмарин
espera	чекає
espera	чекайте
espera	почекайте
espera	чекати
espera	почекати
encargado	супровід
compañías	компанії
compañías	компаній
compañías	компаніями
retiró	зняв
actuaciones	виступів
diseñado	розроблена
diseñado	розробив
diseñado	розроблено
reciente	недавні
reciente	нещодавні
intereses	інтереси
intereses	зацікавлення
intereses	інтересів
intereses	відсотки
intereses	зацікавлення
intereses	відсоткова
intereses	інтерес
intereses	вигода
senado	сенат
mercedes	mercedes
mercedes	мерседес
christian	християни
christian	християнин
christian	крістіан
christian	християнський
christian	християнська
johnson	джонсон
edward	едвард
edward	едуард
esteban	стівен
esteban	степан
esteban	стефан
esteban	штефан
esteban	естебан
vicepresidente	віце
vicepresidente	заступник
plantillas	шаблони
canarias	canarias
canarias	канарські
disputa	суперечка
ave	ave
ave	птахи
ave	птаха
ave	пташка
ave	птах
astronómicos	астрономічна
post	дописі
post	опублікувати
post	допис
post	допису
globo	globo
globo	кулі
globo	глобус
valenciana	валенсійська
den	ден
orígenes	джерел
éstos	ці
económicos	економічне
económicos	економічні
económicos	економічна
económicos	економічний
económicos	корупцію
aliados	союзники
aliados	союзників
rally	ралі
rally	мітинг
detalles	відомості
detalles	подробиці
detalles	деталі
salto	стрибати
salto	перехід
salto	стрибок
salto	перейти
salto	пропустити
salto	сальто
salto	скаче
salto	гоп
salto	hop
salto	хоп
state	стан
state	держава
marine	морська
bilbao	більбао
rivera	рівера
roger	роже
roger	роджер
colonial	колоніальна
competiciones	конкурсів
competiciones	змагань
competiciones	змагання
dictadura	диктатура
academy	академія
academy	академії
medina	медіна
difusión	дифузія
difusión	трансляція
rio	ріо
rio	річка
rio	ріка
alcanza	сягає
ejecución	виконання
ensayo	есе
ensayo	тестування
ensayo	випробування
ensayo	репетиція
ensayo	судять
ensayo	перевірка
ensayo	перевірити
ensayo	test
ensayo	тест
