kategória	kategória
pro	pro
pro	profi
väčšie	nagyobb
väčšie	nagyobbak
väčšie	nagyobb
väčšie	nagyobb
väčšie	nagyobbak
januári	januári
januári	január
januári	januárban
rodine	családi
rodine	családtag
rodine	család
eva	eva
eva	éva
dynastie	dinasztia
majster	mester
priemer	átmérője
priemer	átmérő
priemer	átmérőjű
priemer	átlagos
priemer	átlagosan
priemer	átlag
priemer	aljas
dolina	völgyet
dolina	völgy
dolina	völgyben
dolina	valley
dolina	dolina
rakety	rakéták
rakety	rakétákat
rakety	rakéták
nálezy	megállapítások
nálezy	leletek
united	united
united	egyesült
hora	hora
hora	hegyen
hora	hegyi
hora	hegy
hora	hegyek
práv	jogai
práv	jogokkal
práv	jogok
súvisiace	kapcsolódó
súvisiace	társult
súvisiace	összefüggő
súvisiace	kapcsolódó
súvisiace	rokonok
súvisiace	rokon
súvisiace	kapcsolatban
každá	minden
každá	mindegyik
doliny	völgyek
auguste	auguste
auguste	augusztusban
auguste	august
auguste	augusztus
zľava	kedvezmény
konkrétne	specifikus
konkrétne	konkrét
konkrétne	beton
konkrétne	konkrét
konkrétne	konkrétan
konkrétne	kifejezetten
konkrétne	kimondottan
hory	hegység
hory	hegyek
hory	hegyen
hory	hegyi
hory	hegy
hory	hegyek
nemecká	németül
nemecká	német
trón	trón
trón	trónt
île	île
cher	cher
link	hivatkozás
link	kapcsolat
link	link
link	linket
link	hivatkozást
anglicko	anglia
anglicko	england
anglicko	angliai
londýne	londoni
londýne	londonban
londýne	london
londýne	londonba
ochranu	védelmet
ochranu	védelme
ochranu	védelem
ochranu	oltalom
pôvodný	eredeti
vojsk	katonák
vojsk	csapatok
sonda	szonda
objavili	felfedezte
objavili	felfedezett
divízie	körzetek
divízie	osztályok
symbol	jelkép
symbol	szimbólum
jazykov	nyelveket
jazykov	nyelvek
jazykov	nyelveken
svetová	világ
svetová	world
svetová	vilag
také	ilyen
spája	összeköt
spája	összeköti
spája	egyesíti
prof	prof
kobayashi	kobayashi
posádka	legénység
posádka	személyzet
materiál	anyagok
materiál	anyag
materiál	anyaga
materiál	alapanyagok
materiál	anyagok
amerike	amerika
amerike	america
lepšie	jobb
lepšie	jobban
rukou	kezét
rukou	kéz
rím	róma
marci	március
marci	márciusi
marci	marci
forma	űrlap
forma	forma
forma	formájában
forma	nyomtatvány
kariéra	karrier
kariéra	karrier
severnom	észak
severnom	északi
slovakia	szlovákia
texty	szövegek
texty	szöveget
texty	szöveg
texty	szövegek
joseph	joseph
joseph	józsef
dni	napok
dni	napokban
dni	napokat
dni	napokon
sondy	szonda
sondy	szondák
známi	ismeretes
známi	ismertek
známi	ismert
známi	ismerősök
choroby	betegségek
choroby	betegség
choroby	betegségek
choroby	betegség
choroby	betegségek
choroby	betegségek
choroby	betegség
choroby	megbetegedés
siete	háló
siete	hálók
siete	hálózatok
siete	hálózat
siete	hálózati
siete	network
pop	fater
pop	pop
savoie	savoie
jadro	mag
jadro	kernel
zariadenie	berendezés
zariadenie	szerkezet
zariadenie	eszköz
zariadenie	készülék
zariadenie	berendezés
zariadenie	berendezések
zariadenie	felszerelés
zariadenie	felszerelések
zariadenie	telepítés
zariadenie	létesítmény
zariadenie	létesítmény
okruhu	áramkör
nezávislosť	függetlenség
výhry	győz
výhry	nyert
výhry	nyereményt
výhry	nyeremény
federácia	föderáció
federácia	szövetség
ciest	utakon
ciest	utak
prípadoch	ügyek
prípadoch	esetekben
prípadoch	esetek
decembri	december
decembri	decemberi
decembri	decemberben
voľby	opciók
voľby	beállítások
voľby	lehetőségek
voľby	választási
voľby	választás
voľby	választások
voľby	választások
jozefa	joseph
jozefa	józsef
pol	pol
možnosti	lehetőségek
možnosti	opciók
možnosti	beállítások
možnosti	lehetőségek
online	interneten
online	online
man	férfi
man	ember
prečo	miért
medzinárodných	international
medzinárodných	nemzetközi
zápis	figyelmeztetés
zápis	riadó
zápis	riasztás
filmov	filmek
filmov	filmeket
obyvateľstvo	populáció
obyvateľstvo	népesség
obyvateľstvo	lakosság
riaditeľ	rendező
riaditeľ	igazgató
riaditeľ	igazgató
sieť	háló
sieť	nettó
sieť	net
sieť	rács
sieť	hálózat
sieť	hálózati
sieť	network
zakladateľ	alapítója
zakladateľ	alapító
rastliny	üzemek
rastliny	növények
rastliny	növény
rastliny	üzem
rastliny	növény
line	line
line	sor
line	vonal
viaceré	többszörös
viaceré	többszörösen
takéto	ilyen
moskva	moszkvai
moskva	moszkvában
moskva	moszkva
zhruba	durván
zhruba	nagyjából
afriky	afrikai
afriky	afrika
pokračoval	folyamatos
pokračoval	folytatása
pokračoval	folytatta
pokračoval	folytatás
pokračoval	folytatódott
pozície	pozíciók
pozície	pozíció
japonsku	japán
spomína	említ
vety	mondatok
vety	kifejezéseket
vety	kifejezések
vety	ítélet
vety	mondat
vety	ítéletek
vety	mondatok
vety	mondat
veže	tornyok
novembri	november
novembri	novemberi
novembri	novemberben
kusov	darabok
kusov	darabjai
kusov	darab
kusov	darabokban
ríme	róma
hlasov	szavazatok
hlasov	szavazat
hlasov	hangok
hlasov	hangokat
olympijské	olimpiai
manželky	feleségek
firma	cég
firma	határozott
firma	társaság
firma	vállalat
firma	cég
firma	század
štart	start
štart	kezdés
štart	kezdeni
štart	felszállás
štart	startup
štart	kilövés
štart	indítás
japonsko	japán
time	ideje
time	időpont
time	idő
maria	mária
maria	maria
stanici	állomás
stanici	pályaudvar
časopisu	magazin
časopisu	tár
časopisu	újság
socha	szobor
socha	szobrok
socha	szobrot
socha	szobor
hudbu	zene
festival	fesztivál
technické	műszaki
technické	technikai
nato	nato
úsek	stretch
úsek	részleg
úsek	szakasz
úsek	szekció
úsek	rekesz
úsek	szegmens
severne	észak
severne	északi
severne	északra
noviny	újság
noviny	lapok
noviny	újság
noviny	újságok
stáva	válik
skoro	majdnem
skoro	korán
skoro	korai
objekt	objektum
objekt	tárgy
apollo	apollo
apollo	apolló
slnko	napsütés
slnko	sun
slnko	nap
slnko	napfény
lodí	hajók
mapy	térkép
mapy	térképeket
mapy	térképek
mapy	térkép
mapy	térképet
účastníci	résztvevőknek
účastníci	résztvevők
účastníci	résztvevő
účastníci	résztvevők
autorov	írók
autorov	szerzői
autorov	szerzők
znova	újra
slúžil	szolgálta
slúžil	szolgált
politika	szabályzat
politika	politika
politika	politika
špeciálne	különleges
špeciálne	speciális
zloženie	összetétel
zloženie	összetétele
poskytuje	nyújt
učiteľ	tanárnő
učiteľ	tanár
zlatá	cuki
zlatá	aranyos
zlatá	arany
zlatá	golden
zlatá	arany
národov	nemzetek
národov	népek
dôvodov	okok
hlas	hangja
hlas	hang
hodnota	érték
hodnota	értéke
kmeň	törzs
kmeň	szár
kmeň	törzs
automaticky	auto
automaticky	automata
automaticky	automatikus
automaticky	automata
automaticky	automatikus
automaticky	automatikusan
automaticky	automatikus
vlastne	igazából
vlastne	valójában
herečky	színésznők
iso	iso
stretnutia	ülések
stretnutia	találkozások
stretnutia	találkozók
stretnutia	ülésein
stretnutia	ülései
stretnutia	ülések
stretnutia	megbeszélések
stretnutia	találkozók
stretnutia	időpontok
stretnutia	gyűlés
stretnutia	találkozás
stretnutia	találkozó
stretnutia	megbeszélés
aktivity	tevékenységei
aktivity	tevékenységek
aktivity	tevékenység
aktivity	tevékenységek
aktivity	tevékenység
aktivity	aktivitás
franche	franche
grécko	görögország
ostrovov	szigetek
ostrovov	szigeteket
zámky	zárak
provincii	tartomány
provincii	tartományban
meria	mért
meria	mérték
výraz	kifejezés
španielsky	spanyolul
španielsky	spanyolok
španielsky	spanyol
roman	római
roman	roman
červená	piros
červená	piroska
červená	vörös
správne	jobbra
správne	helyes
správne	korrekt
svetla	fény
svetla	light
svetla	fényt
doubs	doubs
čierna	fekete
čierna	black
vidieť	látni
vidieť	látván
vidieť	látva
vidieť	lásd
hore	ébren
hore	fent
značne	jelentősen
hnutie	mozgás
bunky	cella
bunky	sejt
bunky	sejtek
bunky	cellák
administratívne	igazgatási
administratívne	adminisztratív
športové	sport
športové	sport
športové	sportban
čoskoro	hamarosan
čoskoro	nemsokára
skratka	rövidítés
skratka	mozaikszó
skratka	rövidítés
skratka	rövidítés
kanada	kanada
kanada	kanadai
prahy	küszöb
prahy	prága
prahy	prágai
posledná	utoljára
posledná	utolsónak
posledná	last
posledná	utolsó
hrať	játék
hrať	játszani
hrať	play
hrať	játssz
hrať	játszik
hrať	játszom
ferdinand	ferdinand
sezóna	szezont
sezóna	idény
sezóna	évszak
sezóna	évad
sezóna	szezon
london	londoni
london	londonban
london	london
london	londonba
bitky	harcok
bitky	harcol
bitky	csaták
bitky	verés
one	egy
používané	használt
používané	felhasznált
motora	hajtómű
motora	motor
ríma	róma
boj	küzdelem
boj	harci
boj	küzdelem
boj	harc
boj	harc
boj	harcolni
porazil	legyőzte
porazil	legyőzött
vecí	dolgok
vecí	dolgokat
júni	júniusi
júni	june
júni	június
júni	júniusban
pásmo	band
pásmo	banda
pásmo	együttes
pásmo	zenekar
dĺžku	hossza
dĺžku	hossz
dĺžku	hosszúság
nižšie	alul
nižšie	alatt
nižšie	alatta
nižšie	alább
nižšie	lent
nižšie	alacsonyabb
nižšie	alsó
nižšie	lejjebb
divákov	néző
divákov	nézők
divákov	nézők
úspešne	sikeresen
viedeň	bécs
viedeň	bécsi
hádzanej	kézilabda
vzťahu	kapcsolat
panna	virgo
panna	virgin
panna	szűz
tvorili	kialakult
tvorili	alakított
tvorili	alakult
dvakrát	kétszer
dna	dns
pilot	pilóta
pilot	pilot
gironde	gironde
provincia	tartomány
provincia	tartományban
žena	nő
žena	asszony
žena	nö
žena	nőnemű
žena	nő
žena	női
žena	nőstény
žena	feleségem
žena	felesége
žena	feleség
situácia	szituáció
situácia	helyzet
predpokladá	feltételezett
predpokladá	feltételeztem
predpokladá	feltételezi
sila	erőt
sila	erő
sila	force
sila	erő
dieťa	baba
dieťa	bébi
dieťa	kölyök
dieťa	gyerek
dieťa	gyermek
dieťa	gyermeke
dieťa	gyermekem
dieťa	gyerek
dordogne	dordogne
ústav	intézet
ústav	intézmény
mierne	enyhe
mierne	mérsékelten
mierne	enyhe
mierne	enyhén
mierne	kissé
mierne	kevéssé
navigačné	nav
vedenie	menedzsment
vedenie	irányítás
vedenie	vezetőség
vedenie	gazdálkodás
vedenie	irányítási
vedenie	vezetői
vedenie	vezetés
vedenie	ólom
vedenie	vezet
arena	aréna
stredná	középre
stredná	közép
stredná	középső
stredná	közepes
stredná	központi
stredná	közepes
stredná	mérsékelt
stredná	aljas
prebieha	folyamatos
prebieha	folyamatban
skončila	lejárt
referencie	hivatkozás
referencie	hivatkozásokat
referencie	hivatkozások
referencie	hivatkozás
referencie	referencia
referencie	utalás
plochy	felületek
plochy	térségek
plochy	területek
plochy	asztali
plochy	asztal
schopnosť	képesség
schopnosť	képesség
schopnosť	képességek
svetlo	fény
svetlo	light
svetlo	fényt
doba	időszak
doba	időtartam
doba	periódus
doba	ideje
doba	időpont
doba	idő
medzinárodný	international
medzinárodný	nemzetközi
relatívne	relatív
relatívne	viszonylagos
relatívne	rokon
budov	épületek
vnútri	belül
vnútri	beltéri
vnútri	belüli
príklad	példa
group	csoport
group	csoportban
futbal	foci
futbal	futball
futbal	foci
futbal	football
futbal	futball
galéria	galéria
galéria	galériában
potreby	kell
potreby	szükséglet
potreby	szükségletei
potreby	szükségletek
osoba	személy
osoba	személyre
osady	telepek
osady	települések
kanade	kanada
kanade	kanadai
mohla	lehetne
astronómia	csillagászat
astronómia	csillagászati
dvd	dvd
hrala	játszott
hrala	játszottam
vlastný	saját
vlastný	egyedi
vlastný	egyéni
názor	vélemény
názor	véleményt
názor	vélemények
isère	isère
postava	jellem
postava	karakter
švajčiarsko	svájc
vytvorili	létrehozott
vytvorili	létrehozva
vytvorili	teremtett
najväčších	legnagyobb
škoda	szánalom
škoda	kár
škoda	szégyen
autora	író
autora	szerző
švédsko	svédország
pohára	kupa
pohára	csésze
pohára	cup
pohára	pohár
pohára	bögre
gólov	célkitűzések
gólov	célokat
gólov	célok
trate	vonalak
trate	sorok
trate	nyomok
trate	nyomokat
trate	sínek
znaky	karakterek
znaky	szereplők
znaky	jelek
znaky	jelzések
znaky	táblák
star	csillagos
star	csillag
star	sztár
čierny	fekete
čierny	black
post	poszt
post	posta
post	post
post	bejegyzést
post	bejegyzésre
post	bejegyzés
objavila	felfedezte
objavila	felfedezett
objavila	megjelent
indre	indre
petr	petr
pracuje	működik
pracuje	dolgozó
pracuje	dolgozik
pracuje	dolgozom
pracuje	dolgozok
maďarský	magyarul
maďarský	magyarok
maďarský	magyar
maďarský	hungarian
väčší	nagyobb
väčší	nagyobbak
väčší	nagyobb
väčší	nagyobb
väčší	nagyobbak
plocha	terület
plocha	környék
plocha	asztali
plocha	asztal
zvolen	zólyom
karl	carl
karl	károly
karl	karl
zbierka	adománygyűjtés
zbierka	adatgyűjtés
zbierka	gyűjtés
zbierka	gyűjtemény
zbierka	kollekció
biely	fehér
umiestnené	található
umiestnené	elhelyezett
umiestnené	helyezett
umiestnené	elhelyezett
vstup	belépő
vstup	bejárat
vstup	beviteli
vstup	bevitel
vstup	bemeneti
vstup	belépés
vstup	belépő
vstup	bejegyzés
histórie	történelme
histórie	előzmények
histórie	történelem
povstania	felkelés
povstania	felkelések
povstania	felkelés
hodiny	órákban
hodiny	óra
hodiny	órák
hodiny	órák
hodiny	óra
roussillon	roussillon
francúzske	francia
francúzske	franciák
múzea	múzeumok
múzea	múzeum
múzea	múzeumi
múzea	múzeum
múzea	museum
johann	johann
najmenej	legkevesebb
najmenej	legkevésbé
pôvodné	eredeti
hrali	játszott
hrali	játszottam
ruská	orosz
ruská	oroszul
ruská	oroszország
chrámu	templom
chrámu	szentély
chrámu	temploma
chrámu	temple
obrany	védelem
obrany	védekezés
obrany	védelmi
novín	lapok
novín	újság
novín	újságok
novín	újság
str	str
vienne	vienne
rieke	folyami
rieke	folyó
parlamentu	parlament
hranicu	határ
hranicu	határon
hranicu	határokon
podujatia	események
podujatia	esemény
podujatia	rendezvények
najvyššie	legmagasabb
ústavu	alkotmány
kardinál	bíboros
majstrov	masters
majstrov	mesterek
majstrov	bajnokok
mesiace	hónap
mesiace	hónapokig
mesiace	hónapok
dramatik	drámaíró
výšky	heights
výšky	magassága
výšky	magasság
free	ingyenes
free	ingyen
free	free
free	szabad
zmena	módosítás
zmena	módosítást
zmena	változás
zmena	változtatás
zmena	megváltozott
zmena	változások
úroveň	szint
úroveň	szintű
chce	akarja
chce	akar
county	megyei
county	megye
britská	britek
britská	angol
britská	brit
súd	tárgyalás
súd	bíróság
súd	udvar
súd	court
súd	számvevőszék
súd	törvényszék
ročník	évjárat
ročník	vintage
prostredie	környezet
prostredie	környezetvédelem
rýchlosti	sebesség
rýchlosti	fordulatszám
rýchlosti	gyorsaság
biela	fehér
dedina	település
dedina	falusi
dedina	falu
jar	tavaszi
jar	tavasz
club	klub
club	club
dvaja	kettő
dáta	adatok
dáta	adat
dáta	adatforgalom
značka	brand
značka	márka
značka	mark
značka	címke
značka	megjelölés
značka	tag
značka	megjelölése
don	don
ľahko	könnyen
ľahko	könnyedén
ľahko	könnyű
puy	puy
španielska	spanyolország
španielska	spanyolul
španielska	spanyolok
španielska	spanyol
santa	mikulás
santa	santa
santa	télapó
zbrane	fegyver
zbrane	fegyverek
zbrane	fegyvereket
zbrane	ágyúk
zbrane	fegyverek
zbrane	karok
zbrane	fegyvert
zbrane	karokat
zbrane	kar
zbrane	fegyverek
toky	patakok
toky	flow
nemal	volt
pravidelne	rendszeresen
pravidelne	rendszeresen
pravidelne	rendszeres
pravidelne	normál
pravidelne	időszakonként
motorov	hajtóművek
motorov	hajtómű
motorov	motorok
kráľovná	királynő
kráľovná	queen
kráľovná	dáma
kráľovná	királyné
ľadový	jéghegy
ľadový	jég
ľadový	ice
ľadový	jeges
dát	adatok
dát	adat
dát	adatforgalom
hlavy	fej
hlavy	fejek
hlavy	fejeket
filip	fülöp
filip	philip
filip	filip
autori	írók
autori	írók
autori	szerzői
autori	szerzők
pravidlá	szabályok
pravidlá	szabály
pravidlá	szabályzat
vzdelanie	oktatási
vzdelanie	oktatás
kozmonaut	űrhajós
kozmonaut	űrhajós
holandsko	hollandia
holandsko	holland
fotografie	fotók
fotografie	fényképek
fotografie	fotózás
fotografie	fotók
fotografie	fényképek
fotografie	képek
vojsko	katonaság
vojsko	katonai
vojsko	hadsereg
vojsko	katonák
vojsko	csapatok
vojsko	sereg
vojsko	hadsereg
island	izlandi
island	izland
navrhol	ajánlott
navrhol	javasolt
mier	béke
washington	washingtonban
washington	washington
opis	megnevezés
opis	leírása
opis	leírás
patrila	tartozott
bližšie	közelebb
preteky	races
preteky	versenyek
preteky	faj
preteky	futam
preteky	verseny
preteky	racing
tlak	nyomás
vysoký	high
vysoký	magas
vysoký	magasan
vysoký	magas
poitou	poitou
paríža	párizs
paríža	párizsi
paríža	párizsban
west	nyugat
west	nyugati
vosges	vosges
stroj	gépezet
stroj	gép
konal	cselekedett
filozofi	filozófusok
štít	pajzs
štít	shield
štít	pajzsok
štít	pajzsokat
štít	pajzs
stroje	gépezet
stroje	gépek
stroje	gép
stroje	gépekkel
stroje	gépek
stroje	gép
chemik	vegyész
patrili	tartozott
budúcnosti	jövőbeli
budúcnosti	jövő
ťažko	nehéz
ťažko	kemény
ťažko	aligha
ťažko	alig
ťažko	nehéz
ťažko	bonyolult
štruktúra	textúra
štruktúra	struktúra
štruktúra	szerkezet
štruktúra	felépítés
štruktúra	építmény
budapešti	budapest
budapešti	budapesten
budapešti	budapesti
priebeh	előrehaladás
priebeh	előrelépés
priebeh	fejlődés
priebeh	haladás
pozdĺž	mentén
princíp	elv
princíp	alapelv
profesionálny	szakmai
profesionálny	profi
profesionálny	professzionális
evanjelický	evangélikus
používali	használt
používali	felhasznált
operácie	műveletek
operácie	üzemeltetés
operácie	operáció
operácie	művelet
operácie	működés
operácie	üzemeltetés
operácie	műtétek
ryby	halak
ryby	halak
ryby	hal
ryby	halat
semifinále	elődöntőben
semifinále	elődöntő
meuse	meuse
inžinier	mérnök
súčasnej	kortárs
orne	orne
life	élet
life	életem
life	life
vedúci	menedzser
vedúci	vezető
vedúci	kezelő
vedúci	igazgató
vedúci	ólom
vedúci	vezet
afrike	afrikai
afrike	afrika
muž	férfi
muž	hím
muž	férfi
muž	ember
marek	marek
mix	mix
mix	keverék
gitarista	gitáros
žiline	zsolna
kameň	kő
kameň	stone
kameň	szikla
kameň	kő
kameň	rock
prešiel	elhunyt
pôdy	talaj
pôdy	föld
pôdy	földterület
pôdy	szárazföld
pôdy	telek
pôdy	földterületek
pôdy	talajban
pôdy	talaj
správu	üzenetet
správu	üzenet
stanislav	stanislav
vhodné	helyénvaló
vhodné	megfelelő
vhodné	alkalmas
vhodné	megfelelő
gymnázium	nyelvtan
gymnázium	tornaterem
pink	pink
pink	rózsaszín
pink	rózsaszínű
dobré	jó
systémov	rendszerek
systémov	systems
osobný	személyes
osobný	személyi
zmluva	szerződéssel
zmluva	szerződés
zmluva	szerződéssel
zmluva	szerződés
dlhá	hosszú
sprava	jobbra
tony	tony
tony	tonnában
tony	tonna
tony	tonnányi
tony	tonna
zvyšok	maradvány
zvyšok	pihenés
zvyšok	többi
zvyšok	pihenő
úlohy	feladatai
úlohy	feladatok
úlohy	szerepei
úlohy	feladat
úlohy	házi
klávesy	kulcs
klávesy	kulcsokat
klávesy	kulcsok
novinár	újságíró
nikto	senki
trhu	piac
trhu	piactéren
trhu	piac
trhu	piaci
trhu	market
štvrťfinále	negyeddöntőbe
údajne	állítólag
údajne	elvileg
údajne	állítólag
linky	vonalak
linky	sorok
linky	linkek
linky	hivatkozások
linky	kapcsolatok
diaľnica	autópálya
diaľnica	főút
diaľnica	országút
diaľnica	autópálya
schopný	képes
schopný	képes
trh	piac
trh	piaci
trh	market
prevádzky	műveletek
prevádzky	üzemeltetés
prevádzky	létesítmények
prevádzky	berendezések
prevádzky	létesítmények
láska	szeretettel
láska	love
láska	szeretet
láska	szerelem
hotel	szálloda
hotel	hotel
index	index
index	mutató
štruktúry	struktúrák
štruktúry	szerkezetek
problémov	gondok
problémov	probléma
problémov	problémák
problémov	problémákat
problémov	problémákkal
americké	amerikai
edward	edward
rezervácie	fenntartások
rezervácie	foglalás
rezervácie	fenntartás
rezervácie	foglalás
adam	ádám
adam	adam
king	kinga
látok	anyagokra
látok	anyagok
látok	hatóanyagok
európsky	európai
hmotnosti	tömegek
hmotnosti	súlya
hmotnosti	súly
hmotnosti	testtömeg
hmotnosti	testsúly
hmotnosti	tömeg
píše	írja
kapela	band
kapela	banda
kapela	együttes
kapela	zenekar
písomná	megírva
písomná	írásbeli
písomná	írta
písomná	írott
katedrála	katedrális
vojenský	katonaság
vojenský	katonai
vojenský	hadsereg
plán	terv
auvergne	auvergne
tretia	harmadik
tretia	harmadszor
podobný	hasonló
podobný	hasonlóak
podobný	hasonlók
výskumu	kutatás
výskumu	kutatások
výskumu	kutatási
atmosféry	légkör
atmosféry	atmoszféra
atmosféry	hangulat
osi	tengelyek
osi	tengely
dôme	dôme
mars	marson
mars	mars
stredisko	középre
stredisko	központ
stredisko	centrum
dĺžky	hossza
dĺžky	hossz
dĺžky	hosszúság
synov	fiaim
synov	fiai
milióna	millió
yonne	yonne
gers	gers
oceánu	óceán
oceánu	ocean
členenie	bontás
členenie	bontás
maine	maine
čína	porcelán
čína	kína
čína	china
spisovateľka	író
osem	nyolc
postaviť	építsünk
postaviť	építeni
prišli	megérkezett
prišli	megérkeztek
prišli	jött
štátne	állapot
štátne	állami
štátne	állam
dosiahnuť	elérés
dosiahnuť	elérése
dosiahnuť	elérni
povedal	said
povedal	mondta
povedal	mondtam
medailu	érem
medailu	medál
medailu	kitüntetés
škôl	iskolákban
škôl	iskolák
škôl	iskola
žiarenia	sugárzás
celková	átfogó
celková	összességében
každého	mindenki
každého	mindenkinek
každého	mindegyik
straty	veszteségek
straty	veszteség
straty	veszteségek
straty	veszteség
straty	veszteségeket
straty	áldozatok
pes	kutyus
pes	kutya
american	amerikai
minister	miniszter
momentálne	jelenleg
predchodca	elődje
mori	mori
mori	tengeren
mori	tengeri
mori	tenger
domy	házak
domy	házakat
služieb	szolgáltatások
služieb	szolgáltatás
polovica	fele
lety	járatok
techniky	technikák
sopka	vulkán
kariéru	karrier
eduard	edward
eduard	eduard
zlaté	cuki
zlaté	aranyos
zlaté	golden
zlaté	arany
white	fehér
súčasná	egyidejű
súčasná	kortárs
isté	bizonyos
alexandra	alexandra
starší	vének
starší	idősebb
starší	idős
starší	idősek
starší	idősebbek
starší	öregebb
starší	idősebb
starší	régebbi
karty	kártyák
karty	lapok
karty	kártya
karty	lapok
karty	fülek
karty	kártya
študentov	diákok
študentov	hallgatók
študentov	tanulók
mike	mike
určený	eltökélt
určený	határozott
určený	meghatározott
určený	meghatározva
určený	kijelölt
frank	feri
frank	frank
pomenovanie	távú
pomenovanie	kifejezés
pomenovanie	címlet
vznikajú	felmerülő
minimálne	minimum
minimálne	minimális
minimálne	legkisebb
minimálne	minimálisan
minimálne	minimális
minimálne	minimálisan
simon	simon
dolárov	dollárban
dolárov	dollár
metódy	módszer
metódy	módszerek
útočník	támadó
útočník	striker
podniky	vállalatok
podniky	vállalkozások
podniky	üzletek
podniky	vállalkozások
podniky	vállalkozások
základ	kiindulási
základ	alap
základ	alapítvány
základ	alap
základ	bázis
obyčajne	általában
obyčajne	rendszerint
street	utca
nástroj	eszköz
nástroj	műszer
nástroj	hangszer
nástroj	szerszám
nástroj	eszköz
bibliografia	bibliográfia
radio	rádió
radio	rádiós
radio	radio
tarn	tarn
európske	európai
rozšírenie	meghosszabbítás
rozšírenie	kiterjesztés
rozšírenie	kiterjesztése
rozšírenie	bővítés
rozšírenie	terjeszkedés
rozšírenie	bővítés
rozšírenie	bővítési
rozšírenie	bővítés
rozšírenie	terjeszkedni
rozšírenie	kiszélesítése
nemci	németek
jazera	tó
jazera	tavi
jazera	tavon
friedrich	friedrich
výstup	kilépés
výstup	kilépő
výstup	kijárat
výstup	kimeneti
výstup	kibocsátás
výstup	kimenő
vozidiel	járművek
slová	szavakat
slová	szavak
vesmíre	univerzum
vesmíre	világegyetem
vesmíre	kozmosz
maximálna	max
maximálna	legfeljebb
maximálna	maximum
maximálna	maximális
obsahujú	tartalmaznak
teploty	hőmérséklet
teploty	hőmérséklet
nástupca	utódja
zomrela	meghalt
zostal	maradtam
zostal	maradtak
zostal	maradt
pravda	igaz
pravda	igazi
pravda	igazság
pracovník	dolgozó
pracovník	munkavállaló
pracovník	munkás
vysoko	high
vysoko	magas
vysoko	magasan
austrália	ausztrália
príležitosti	lehetőséget
príležitosti	lehetőség
príležitosti	lehetőségek
príležitosti	lehetőségeket
príležitosti	alkalom
kráľov	királyok
vedľa	amellett
vedľa	mellett
vedľa	mellé
ťažké	heavy
ťažké	súlyos
ťažké	nehéz
ťažké	nehéz
ťažké	kemény
ťažké	kemény
ťažké	nehéz
ťažké	bonyolult
fakt	tény
fakt	tényleg
fakt	igazán
prekladateľ	fordító
prekladateľ	tolmács
big	nagyok
big	nagy
doma	otthon
doma	itthon
doma	haza
rozdelenie	bontás
rozdelenie	hadosztály
rozdelenie	körzet
rozdelenie	részleg
rozdelenie	divízió
rozdelenie	osztott
rozdelenie	terjesztés
rozdelenie	eloszlás
rozdelenie	elosztás
rozdelenie	forgalmazási
rozdelenie	elosztása
rozdelenie	forgalmazás
ďalšia	következő
metóda	módszer
cieľ	objektív
cieľ	cél
cieľ	célkitűzés
cieľ	célzás
cieľ	célja
cieľ	cél
cieľ	rendeltetési
cieľ	cél
cieľ	gól
cieľ	cél
cieľ	célpont
cieľ	cél
juan	juan
ročný	éves
ročný	évenkénti
ročný	évenként
ročný	évente
ročný	éves
ročný	évente
mnohí	sok
mnohí	sokan
mohlo	lehetne
auto	autóval
auto	kocsi
auto	autó
auto	kocsival
auto	teherautó
auto	kamion
auto	auto
auto	automata
auto	automatikus
fáza	szakasz
fáza	fázis
fáza	színpad
fáza	színpadon
stránku	oldalt
stránku	oldal
vrstvy	réteg
vrstvy	rétegek
definitívne	határozottan
definitívne	határozott
obsahu	tartalma
obsahu	tartalom
obsahu	tartalma
obsahu	tartalmát
obsahu	tartalom
známych	ismerősök
tlaku	nyomás
vii	vii
vytvorenie	létrehozása
vytvorenie	alkotás
vytvorenie	teremtés
vytvorenie	létrehozása
vytvorenie	létrehozva
ardennes	ardennes
politiky	szabályzat
politiky	politika
politiky	politika
politiky	politikák
porovnaní	összehasonlítva
porovnaní	képest
funguje	működik
josé	jose
josé	josé
josé	jose
josé	josé
generácie	nemzedék
generácie	generáció
generácie	nemzedékek
generácie	generációk
židov	zsidók
dome	dom
návrat	visszatérés
návrat	visszatérés
návrat	vissza
návrat	visszatér
fínsko	finnország
zbor	kórus
zbor	hadtest
zbor	alakulat
spolupracoval	együttműködött
upravené	szerkesztett
vstúpil	bevitt
vstúpil	belépett
vstúpil	beléptem
vstúpil	lépett
strely	rakéták
strely	lövések
strely	feles
strely	lövés
strely	drónok
stál	állt
stál	álltam
útvary	osztályok
pomer	arány
poslanec	tag
červený	vörösek
červený	vörösök
červený	piros
červený	piroska
červený	vörös
výskyt	előfordulása
kapitán	kapitány
blue	kék
blue	blue
desať	tíz
čile	chilei
čile	chile
smith	kovács
smith	smith
revolúcie	forradalom
revolúcie	forradalmak
gold	arany
ocenenie	díjak
ocenenie	gála
ocenenie	elismerést
ocenenie	elismerés
ocenenie	értékelés
ocenenie	értékelési
ocenenie	díj
ocenenie	díjat
league	league
league	liga
scenárista	forgatókönyvíró
závislosti	függőség
závislosti	függőségek
množstva	mennyiség
viktor	victor
viktor	viktor
viktor	viktor
hmoty	számít
knižnica	könyvtári
